Accelerometer LUA^ accX;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit RUA magneticX;Accelerometer BACK accX
580.0;117.0;-362.0;-204.0;-391.0;617.0;113.0
475.0;227.0;-274.0;-145.0;30.0;?;?
380.0;152.0;-59.0;-65.0;333.0;553.0;71.0
281.0;-142.0;258.0;23.0;?;539.0;17.0
181.0;-177.0;372.0;113.0;-394.0;538.0;-15.0
222.0;-175.0;50.0;170.0;1588.0;547.0;5.0
353.0;-111.0;230.0;197.0;930.0;551.0;46.0
?;-150.0;221.0;196.0;917.0;556.0;-4.0
?;346.0;-399.0;395.0;401.0;701.0;173.0
172.0;321.0;-344.0;323.0;316.0;736.0;141.0
201.0;294.0;-277.0;253.0;448.0;774.0;-2.0
193.0;321.0;-95.0;195.0;578.0;814.0;-13.0
399.0;?;-138.0;157.0;348.0;852.0;186.0
664.0;216.0;-226.0;130.0;588.0;882.0;?
?;93.0;-227.0;123.0;68.0;900.0;34.0
154.0;246.0;-273.0;148.0;-125.0;900.0;129.0
104.0;?;-208.0;209.0;134.0;898.0;116.0
306.0;105.0;-23.0;287.0;332.0;906.0;144.0
239.0;-255.0;395.0;381.0;?;926.0;15.0
241.0;-237.0;488.0;462.0;368.0;961.0;36.0
371.0;-169.0;277.0;504.0;1720.0;999.0;96.0
357.0;-285.0;484.0;473.0;792.0;1034.0;155.0
180.0;?;514.0;?;986.0;1068.0;110.0
173.0;130.0;-164.0;-59.0;371.0;1397.0;138.0
234.0;63.0;-153.0;-156.0;425.0;1430.0;256.0
308.0;75.0;-214.0;-249.0;689.0;1443.0;65.0
366.0;89.0;?;-337.0;421.0;1453.0;-90.0
364.0;136.0;-294.0;-426.0;350.0;1454.0;212.0
539.0;130.0;-309.0;-500.0;273.0;1455.0;31.0
477.0;236.0;-326.0;-551.0;313.0;1443.0;-170.0
473.0;293.0;-427.0;-565.0;63.0;1435.0;8.0
?;169.0;-249.0;-552.0;134.0;1424.0;-95.0
238.0;?;-188.0;-487.0;79.0;1409.0;-149.0
?;15.0;?;-384.0;-330.0;1392.0;-7.0
178.0;-323.0;86.0;-235.0;-372.0;1363.0;58.0
241.0;-303.0;108.0;-93.0;794.0;1358.0;77.0
149.0;-127.0;-60.0;9.0;1251.0;1346.0;65.0
152.0;-163.0;103.0;70.0;543.0;1334.0;40.0
189.0;?;-45.0;100.0;909.0;?;-25.0
134.0;-81.0;-80.0;105.0;852.0;1297.0;-27.0
?;-135.0;85.0;91.0;798.0;?;-20.0
224.0;374.0;-381.0;-771.0;?;1370.0;?
328.0;349.0;?;-864.0;516.0;1376.0;169.0
402.0;357.0;?;-929.0;442.0;1374.0;13.0
600.0;407.0;-427.0;-972.0;182.0;1368.0;-71.0
551.0;357.0;-531.0;-978.0;114.0;1359.0;11.0
387.0;225.0;?;-955.0;-70.0;1354.0;-189.0
191.0;122.0;-456.0;-900.0;-163.0;1336.0;-292.0
116.0;-202.0;-367.0;-801.0;-269.0;1320.0;?
?;-536.0;367.0;-645.0;-344.0;1310.0;70.0
44.0;-361.0;820.0;-451.0;431.0;1323.0;50.0
184.0;-57.0;455.0;-258.0;1258.0;1329.0;65.0
239.0;-204.0;681.0;-98.0;?;1318.0;14.0
155.0;-225.0;473.0;9.0;756.0;1307.0;?
?;132.0;-231.0;-735.0;314.0;1287.0;301.0
43.0;?;?;-834.0;206.0;1280.0;250.0
208.0;222.0;-147.0;-907.0;400.0;1268.0;214.0
281.0;?;-256.0;-957.0;591.0;?;-108.0
352.0;363.0;-297.0;-994.0;380.0;1250.0;364.0
567.0;?;?;-1009.0;201.0;1239.0;1.0
632.0;483.0;-552.0;-1002.0;223.0;1219.0;?
424.0;536.0;-728.0;-974.0;-58.0;1204.0;?
300.0;?;?;-935.0;95.0;1186.0;-197.0
200.0;?;-559.0;-869.0;-6.0;1162.0;-237.0
406.0;-56.0;-398.0;-770.0;-483.0;?;-39.0
449.0;-186.0;13.0;-611.0;-236.0;1104.0;30.0
368.0;10.0;52.0;-428.0;1018.0;1083.0;-3.0
268.0;8.0;310.0;-263.0;1517.0;?;44.0
194.0;-13.0;38.0;-149.0;1118.0;1033.0;35.0
?;303.0;45.0;-753.0;-742.0;1065.0;-139.0
1540.0;412.0;-183.0;-758.0;?;1063.0;-89.0
?;403.0;-380.0;-738.0;1189.0;1058.0;-26.0
163.0;-41.0;-224.0;-663.0;1527.0;1051.0;114.0
-7.0;-39.0;-489.0;-564.0;1360.0;?;45.0
87.0;-211.0;?;-437.0;1144.0;1028.0;55.0
42.0;-178.0;-533.0;-326.0;870.0;1013.0;41.0
-24.0;-238.0;-445.0;-255.0;?;1004.0;?
-7.0;-234.0;-265.0;-198.0;548.0;988.0;52.0
-4.0;-195.0;-317.0;-146.0;582.0;?;41.0
43.0;-174.0;-35.0;-92.0;366.0;955.0;110.0
?;-110.0;21.0;-40.0;863.0;941.0;124.0
155.0;-86.0;-96.0;2.0;596.0;933.0;153.0
72.0;-124.0;10.0;23.0;236.0;?;62.0
73.0;400.0;-520.0;-155.0;447.0;927.0;232.0
?;-207.0;216.0;-418.0;729.0;1039.0;176.0
-4.0;?;177.0;-416.0;?;1043.0;274.0
-88.0;-287.0;174.0;-405.0;216.0;1042.0;77.0
-206.0;-288.0;225.0;-377.0;?;1039.0;285.0
-182.0;-327.0;274.0;-339.0;-895.0;1038.0;400.0
161.0;-509.0;301.0;-294.0;?;1046.0;265.0
474.0;-541.0;101.0;-231.0;333.0;1052.0;122.0
639.0;-613.0;54.0;-172.0;319.0;1051.0;186.0
666.0;-693.0;-37.0;-100.0;-547.0;1044.0;219.0
541.0;-609.0;-42.0;-49.0;1059.0;1045.0;321.0
296.0;-399.0;-8.0;-25.0;1136.0;1045.0;332.0
188.0;?;-15.0;?;129.0;1052.0;243.0
111.0;0.0;-160.0;-62.0;839.0;1062.0;181.0
?;242.0;-9.0;-113.0;525.0;1079.0;145.0
85.0;351.0;68.0;-171.0;420.0;1101.0;194.0
57.0;415.0;-7.0;-239.0;527.0;1115.0;223.0
33.0;423.0;-21.0;-317.0;362.0;1136.0;206.0
-15.0;382.0;-13.0;-397.0;?;1149.0;137.0
-2.0;307.0;-56.0;-486.0;286.0;1167.0;?
17.0;263.0;-73.0;?;326.0;1179.0;88.0
86.0;201.0;-72.0;-611.0;396.0;1187.0;99.0
?;173.0;-141.0;-656.0;455.0;1199.0;30.0
-2.0;?;-108.0;-696.0;385.0;?;41.0
20.0;220.0;-22.0;-724.0;403.0;1216.0;157.0
271.0;238.0;132.0;-742.0;289.0;1218.0;57.0
360.0;84.0;167.0;-749.0;145.0;1222.0;138.0
-8.0;262.0;?;-741.0;?;1220.0;310.0
-84.0;?;-375.0;-720.0;123.0;1218.0;134.0
152.0;383.0;-209.0;-670.0;29.0;1214.0;28.0
19.0;71.0;-89.0;-611.0;-909.0;1215.0;-45.0
-42.0;?;0.0;?;361.0;1215.0;?
182.0;123.0;-322.0;-527.0;1353.0;1219.0;-38.0
258.0;-1.0;?;-518.0;808.0;1219.0;15.0
170.0;-149.0;-250.0;?;1129.0;1218.0;20.0
155.0;?;-72.0;-545.0;812.0;1210.0;-28.0
-208.0;?;-114.0;-552.0;391.0;1153.0;245.0
-228.0;321.0;?;-589.0;?;?;280.0
-165.0;310.0;-145.0;-619.0;333.0;1160.0;237.0
-16.0;306.0;-101.0;-642.0;310.0;1161.0;199.0
114.0;270.0;-151.0;-662.0;401.0;1162.0;182.0
163.0;226.0;-114.0;-682.0;?;1162.0;186.0
87.0;267.0;-163.0;-685.0;399.0;1164.0;87.0
72.0;269.0;-219.0;-680.0;325.0;1162.0;?
69.0;261.0;?;?;277.0;1158.0;137.0
235.0;312.0;-158.0;-665.0;131.0;?;84.0
248.0;?;?;-655.0;89.0;1154.0;12.0
6.0;406.0;-155.0;-630.0;198.0;?;223.0
-21.0;442.0;-24.0;-588.0;?;1145.0;216.0
254.0;374.0;-21.0;-525.0;-213.0;1136.0;46.0
52.0;247.0;-249.0;-447.0;-309.0;1127.0;-10.0
?;40.0;-123.0;-382.0;410.0;1123.0;-29.0
160.0;96.0;-327.0;?;1443.0;1114.0;-16.0
?;54.0;-447.0;-320.0;1163.0;1115.0;5.0
280.0;-79.0;-275.0;-309.0;924.0;1113.0;38.0
159.0;?;-69.0;-324.0;1002.0;1108.0;5.0
65.0;-70.0;110.0;-346.0;948.0;?;-16.0
-40.0;-96.0;90.0;?;854.0;1100.0;?
-85.0;-99.0;124.0;-385.0;936.0;1098.0;-10.0
-88.0;-99.0;53.0;-395.0;656.0;1095.0;21.0
-79.0;-110.0;-23.0;-392.0;584.0;1096.0;72.0
-16.0;-104.0;-52.0;-378.0;666.0;1093.0;197.0
?;-122.0;-13.0;-364.0;600.0;1095.0;246.0
-124.0;-116.0;31.0;-351.0;-35.0;1093.0;91.0
-150.0;?;59.0;-336.0;-144.0;1089.0;?
?;-134.0;73.0;-326.0;-1123.0;1087.0;273.0
-120.0;-217.0;?;-315.0;515.0;1088.0;300.0
-44.0;-310.0;205.0;?;273.0;1091.0;178.0
225.0;-325.0;108.0;-311.0;148.0;1091.0;165.0
711.0;-436.0;34.0;-312.0;366.0;1088.0;171.0
1087.0;-468.0;62.0;-303.0;184.0;1088.0;?
672.0;?;71.0;?;1349.0;1094.0;302.0
320.0;-258.0;-124.0;-282.0;0.0;1102.0;267.0
85.0;-103.0;-298.0;-295.0;750.0;1111.0;202.0
-85.0;56.0;-312.0;-321.0;889.0;1130.0;174.0
-46.0;204.0;-323.0;?;294.0;1148.0;166.0
0.0;270.0;-275.0;-406.0;616.0;1163.0;?
-60.0;294.0;?;-448.0;395.0;1175.0;269.0
-62.0;?;-95.0;-495.0;298.0;1186.0;249.0
-10.0;305.0;-144.0;-545.0;?;1192.0;264.0
67.0;295.0;-151.0;?;243.0;1198.0;281.0
234.0;277.0;-189.0;-635.0;269.0;?;194.0
239.0;309.0;-114.0;-663.0;430.0;1210.0;21.0
88.0;333.0;-98.0;-673.0;473.0;1216.0;-32.0
?;390.0;-155.0;-671.0;335.0;?;122.0
413.0;375.0;-182.0;-661.0;192.0;1228.0;-61.0
391.0;?;-166.0;-650.0;176.0;1228.0;?
242.0;325.0;-236.0;-626.0;85.0;1231.0;102.0
209.0;459.0;-357.0;-583.0;112.0;?;-78.0
84.0;325.0;-217.0;?;-56.0;?;-33.0
79.0;211.0;-283.0;-437.0;-493.0;1225.0;-86.0
78.0;69.0;-179.0;-373.0;-111.0;1224.0;-99.0
56.0;100.0;-256.0;-329.0;1357.0;1225.0;-34.0
226.0;?;-173.0;-323.0;1283.0;1222.0;19.0
297.0;-6.0;?;-348.0;903.0;1226.0;-1.0
244.0;-107.0;?;-398.0;1014.0;1224.0;-23.0
96.0;-121.0;238.0;-458.0;991.0;1227.0;-36.0
-11.0;-115.0;238.0;-521.0;701.0;1223.0;-49.0
-42.0;-143.0;238.0;-577.0;?;1227.0;-79.0
-6.0;-125.0;223.0;-632.0;?;1231.0;?
-7.0;-109.0;180.0;-666.0;?;?;-53.0
?;-73.0;159.0;-690.0;566.0;?;-9.0
109.0;129.0;89.0;-740.0;290.0;1250.0;179.0
89.0;116.0;141.0;-780.0;335.0;1256.0;122.0
128.0;97.0;306.0;-806.0;209.0;1262.0;40.0
178.0;164.0;283.0;-806.0;80.0;1265.0;?
163.0;194.0;210.0;-805.0;32.0;1268.0;21.0
140.0;101.0;20.0;-799.0;?;1270.0;53.0
134.0;142.0;-168.0;-783.0;406.0;1270.0;?
-32.0;156.0;?;-759.0;303.0;1266.0;76.0
-11.0;188.0;-358.0;?;-89.0;1266.0;2.0
?;162.0;-348.0;-721.0;478.0;1264.0;-3.0
-151.0;114.0;-187.0;-689.0;158.0;1267.0;210.0
328.0;-32.0;-45.0;-646.0;496.0;1267.0;209.0
698.0;-264.0;-146.0;-584.0;1328.0;1270.0;142.0
344.0;-42.0;-252.0;-504.0;1234.0;1269.0;138.0
-111.0;156.0;?;-443.0;1464.0;1266.0;97.0
-265.0;-167.0;?;-431.0;922.0;1268.0;21.0
-18.0;?;-13.0;-450.0;1043.0;1263.0;?
-21.0;7.0;-59.0;-477.0;780.0;1252.0;-28.0
21.0;15.0;131.0;-512.0;606.0;1244.0;-58.0
44.0;39.0;104.0;-541.0;511.0;1240.0;?
6.0;100.0;-70.0;-556.0;468.0;1234.0;-96.0
0.0;104.0;?;?;518.0;1231.0;-76.0
97.0;56.0;-309.0;-547.0;419.0;1231.0;6.0
?;48.0;-86.0;?;-83.0;1230.0;11.0
149.0;-3.0;?;-583.0;313.0;1230.0;134.0
4.0;-1.0;-9.0;-619.0;215.0;1230.0;-105.0
-94.0;46.0;5.0;-660.0;153.0;1229.0;151.0
161.0;-42.0;12.0;-710.0;276.0;1225.0;272.0
624.0;?;156.0;-752.0;?;1227.0;107.0
489.0;-243.0;92.0;-773.0;1197.0;1226.0;107.0
91.0;?;196.0;-767.0;1438.0;1223.0;106.0
-143.0;-118.0;?;-733.0;1344.0;1224.0;80.0
-94.0;-244.0;163.0;-685.0;1333.0;1218.0;38.0
28.0;-41.0;32.0;-648.0;875.0;1214.0;47.0
23.0;86.0;?;-619.0;775.0;1210.0;19.0
41.0;27.0;113.0;-600.0;591.0;1201.0;-23.0
103.0;-5.0;79.0;-579.0;589.0;1190.0;-23.0
126.0;-2.0;-184.0;-558.0;378.0;1180.0;-56.0
105.0;36.0;-382.0;-540.0;?;1173.0;-55.0
87.0;63.0;?;-527.0;876.0;1168.0;25.0
9.0;64.0;-407.0;-523.0;243.0;1165.0;?
-25.0;3.0;-348.0;-525.0;45.0;1156.0;96.0
-71.0;-65.0;-263.0;-536.0;-65.0;1157.0;?
?;-159.0;-145.0;-547.0;-199.0;1155.0;252.0
17.0;-169.0;-2.0;-561.0;236.0;1154.0;321.0
17.0;?;214.0;?;-91.0;1150.0;139.0
56.0;-45.0;?;-611.0;?;1150.0;216.0
412.0;-88.0;400.0;-645.0;-540.0;1148.0;215.0
795.0;?;314.0;-670.0;96.0;1147.0;?
546.0;-8.0;206.0;-685.0;757.0;1150.0;?
282.0;144.0;236.0;-686.0;1868.0;1148.0;?
?;127.0;215.0;-679.0;698.0;?;190.0
96.0;90.0;-85.0;-670.0;970.0;1133.0;202.0
-57.0;86.0;-115.0;-658.0;730.0;1128.0;?
-42.0;123.0;-179.0;-636.0;581.0;1122.0;254.0
-47.0;153.0;-287.0;-604.0;79.0;1114.0;162.0
-47.0;?;-324.0;-567.0;72.0;1106.0;?
-34.0;96.0;-303.0;-536.0;267.0;1100.0;54.0
-111.0;115.0;-196.0;-519.0;159.0;1095.0;-23.0
23.0;143.0;-131.0;-519.0;-53.0;1085.0;15.0
301.0;122.0;-74.0;-540.0;142.0;1078.0;88.0
324.0;78.0;-94.0;-571.0;226.0;1069.0;125.0
159.0;132.0;?;-616.0;177.0;1063.0;-43.0
-182.0;?;-41.0;-653.0;532.0;1051.0;-100.0
-368.0;119.0;92.0;-678.0;372.0;?;-44.0
56.0;28.0;87.0;-684.0;699.0;1030.0;133.0
677.0;-130.0;57.0;-671.0;891.0;1019.0;74.0
398.0;-199.0;?;-637.0;708.0;1006.0;110.0
?;154.0;-187.0;-590.0;?;994.0;109.0
?;-273.0;318.0;-556.0;?;991.0;46.0
-10.0;-263.0;172.0;?;1398.0;984.0;6.0
68.0;?;135.0;-526.0;839.0;981.0;?
?;-109.0;316.0;-519.0;827.0;975.0;?
18.0;-56.0;258.0;-512.0;628.0;974.0;?
9.0;-56.0;194.0;?;521.0;972.0;-47.0
33.0;-67.0;104.0;-494.0;702.0;970.0;69.0
121.0;?;24.0;-494.0;635.0;968.0;154.0
48.0;-63.0;-26.0;?;275.0;966.0;76.0
-64.0;-99.0;-113.0;-517.0;-78.0;960.0;33.0
-44.0;-146.0;?;-525.0;-272.0;951.0;?
51.0;-187.0;-131.0;-526.0;-273.0;?;244.0
74.0;-81.0;-134.0;-514.0;27.0;928.0;239.0
113.0;15.0;?;-497.0;?;912.0;351.0
264.0;-15.0;114.0;-477.0;887.0;896.0;?
564.0;-66.0;207.0;-465.0;-290.0;883.0;195.0
354.0;-21.0;119.0;?;514.0;874.0;89.0
102.0;39.0;-66.0;-505.0;635.0;869.0;43.0
273.0;110.0;33.0;-552.0;1958.0;866.0;62.0
58.0;176.0;-83.0;-573.0;681.0;860.0;104.0
-67.0;?;-230.0;-571.0;863.0;858.0;103.0
?;211.0;-398.0;-544.0;728.0;853.0;111.0
35.0;271.0;-487.0;-517.0;494.0;849.0;92.0
74.0;279.0;?;-477.0;280.0;848.0;109.0
70.0;197.0;-343.0;-443.0;350.0;845.0;-46.0
-12.0;141.0;-237.0;-429.0;?;?;39.0
0.0;123.0;-108.0;-408.0;113.0;837.0;74.0
177.0;69.0;-23.0;-401.0;37.0;832.0;29.0
365.0;-62.0;-46.0;-384.0;-8.0;820.0;20.0
54.0;-193.0;3.0;-372.0;167.0;809.0;63.0
-157.0;?;-7.0;?;641.0;796.0;-76.0
-107.0;-125.0;?;-338.0;648.0;784.0;241.0
267.0;-169.0;-17.0;-310.0;749.0;?;101.0
288.0;-272.0;93.0;-264.0;840.0;?;128.0
248.0;-33.0;47.0;-203.0;1221.0;?;88.0
-49.0;-36.0;-167.0;-141.0;1217.0;727.0;82.0
-188.0;?;124.0;-79.0;1017.0;727.0;62.0
-57.0;-216.0;36.0;-36.0;1053.0;?;?
-50.0;-129.0;43.0;-15.0;882.0;730.0;5.0
-13.0;-60.0;166.0;-23.0;660.0;733.0;-57.0
-8.0;-88.0;191.0;-41.0;595.0;742.0;-48.0
0.0;-88.0;?;-59.0;515.0;749.0;-45.0
-60.0;-107.0;32.0;-74.0;561.0;752.0;54.0
-105.0;-100.0;-43.0;-92.0;345.0;758.0;?
40.0;-99.0;-18.0;-104.0;204.0;756.0;162.0
77.0;-194.0;-13.0;-115.0;13.0;752.0;89.0
47.0;-196.0;104.0;-116.0;-67.0;745.0;100.0
-21.0;?;275.0;-112.0;-128.0;743.0;?
-194.0;-124.0;388.0;-101.0;129.0;735.0;212.0
-170.0;-81.0;?;-91.0;?;728.0;209.0
16.0;-4.0;?;-81.0;456.0;722.0;228.0
318.0;-100.0;283.0;-78.0;213.0;712.0;313.0
909.0;-116.0;74.0;-74.0;139.0;709.0;186.0
474.0;-102.0;100.0;?;377.0;707.0;149.0
307.0;-14.0;-73.0;-44.0;1463.0;710.0;182.0
?;10.0;65.0;-18.0;1296.0;708.0;202.0
-23.0;-35.0;28.0;1.0;592.0;?;199.0
-101.0;22.0;-68.0;15.0;828.0;714.0;160.0
-173.0;120.0;?;24.0;473.0;719.0;140.0
?;?;-128.0;25.0;389.0;?;141.0
-79.0;80.0;-250.0;24.0;122.0;728.0;162.0
-11.0;102.0;-257.0;27.0;95.0;737.0;78.0
14.0;83.0;-261.0;?;-87.0;731.0;48.0
104.0;96.0;-169.0;29.0;-30.0;736.0;33.0
99.0;87.0;-72.0;20.0;75.0;734.0;113.0
153.0;102.0;-67.0;5.0;?;735.0;48.0
47.0;65.0;24.0;-8.0;617.0;730.0;171.0
-317.0;132.0;131.0;-26.0;267.0;728.0;-163.0
-282.0;113.0;172.0;-41.0;341.0;725.0;222.0
273.0;72.0;237.0;-51.0;1021.0;721.0;283.0
810.0;-151.0;258.0;-50.0;662.0;727.0;143.0
287.0;?;237.0;-40.0;1272.0;?;124.0
-152.0;163.0;168.0;-45.0;1063.0;732.0;?
-241.0;?;268.0;-58.0;1180.0;735.0;51.0
-38.0;-261.0;329.0;-78.0;1056.0;743.0;37.0
-30.0;-182.0;96.0;?;790.0;747.0;11.0
17.0;?;50.0;-77.0;665.0;748.0;-8.0
43.0;-178.0;-43.0;?;483.0;753.0;-56.0
57.0;-174.0;-92.0;-24.0;?;755.0;-37.0
89.0;-165.0;-278.0;-11.0;507.0;760.0;63.0
?;-100.0;-285.0;-7.0;656.0;754.0;194.0
-27.0;-90.0;-268.0;-16.0;324.0;757.0;-23.0
-12.0;-32.0;?;-25.0;5.0;?;133.0
65.0;49.0;-24.0;-33.0;-373.0;749.0;346.0
-170.0;156.0;88.0;-29.0;94.0;?;308.0
-208.0;120.0;163.0;-22.0;?;746.0;234.0
35.0;225.0;?;-17.0;1568.0;748.0;306.0
693.0;20.0;?;-24.0;?;744.0;215.0
1142.0;-74.0;-12.0;?;-44.0;743.0;114.0
488.0;72.0;-9.0;-30.0;?;743.0;?
290.0;174.0;-12.0;-19.0;1361.0;748.0;98.0
125.0;226.0;-70.0;3.0;443.0;743.0;133.0
234.0;162.0;-95.0;25.0;989.0;746.0;119.0
132.0;182.0;-113.0;42.0;730.0;741.0;171.0
105.0;133.0;?;44.0;623.0;739.0;167.0
69.0;64.0;-208.0;41.0;260.0;741.0;138.0
?;61.0;-166.0;40.0;211.0;?;58.0
83.0;36.0;-213.0;?;215.0;739.0;146.0
78.0;13.0;-173.0;?;296.0;739.0;27.0
?;60.0;-162.0;32.0;-27.0;744.0;-55.0
68.0;97.0;-130.0;29.0;-137.0;738.0;31.0
117.0;83.0;28.0;16.0;55.0;744.0;65.0
223.0;77.0;81.0;-3.0;264.0;747.0;-11.0
31.0;99.0;89.0;?;651.0;751.0;177.0
-93.0;85.0;191.0;-44.0;417.0;756.0;39.0
-74.0;66.0;253.0;-60.0;217.0;?;311.0
237.0;30.0;298.0;-67.0;638.0;766.0;292.0
676.0;?;170.0;?;576.0;767.0;207.0
273.0;-49.0;193.0;?;1390.0;?;159.0
-76.0;?;-108.0;-20.0;1690.0;777.0;126.0
?;-202.0;75.0;6.0;1141.0;783.0;?
127.0;-127.0;-34.0;15.0;1053.0;786.0;9.0
79.0;-4.0;-3.0;14.0;929.0;786.0;?
93.0;17.0;56.0;3.0;637.0;787.0;?
113.0;42.0;69.0;?;803.0;788.0;-43.0
181.0;6.0;-54.0;-36.0;484.0;792.0;-52.0
147.0;21.0;-157.0;-42.0;700.0;790.0;-7.0
97.0;?;-286.0;-47.0;630.0;792.0;106.0
144.0;83.0;?;-18.0;91.0;836.0;22.0
204.0;106.0;-208.0;-28.0;261.0;?;55.0
207.0;56.0;-172.0;-40.0;486.0;842.0;-54.0
29.0;112.0;-85.0;-54.0;511.0;?;-8.0
-92.0;167.0;0.0;-72.0;268.0;846.0;-155.0
?;57.0;?;?;338.0;843.0;49.0
248.0;-24.0;?;-104.0;280.0;847.0;261.0
563.0;?;150.0;-108.0;890.0;848.0;57.0
?;-189.0;159.0;-91.0;?;850.0;138.0
-92.0;105.0;81.0;-55.0;922.0;?;90.0
-269.0;-128.0;84.0;-18.0;?;856.0;79.0
-54.0;-204.0;181.0;-6.0;1191.0;868.0;39.0
63.0;-36.0;40.0;-15.0;1021.0;870.0;9.0
109.0;?;97.0;-36.0;726.0;877.0;-21.0
51.0;-13.0;-11.0;-61.0;505.0;880.0;-58.0
161.0;-44.0;-73.0;-91.0;?;887.0;-93.0
169.0;-22.0;-69.0;-116.0;427.0;889.0;-58.0
?;-58.0;-148.0;-133.0;759.0;896.0;20.0
65.0;-56.0;-308.0;-163.0;431.0;894.0;108.0
32.0;-109.0;-324.0;?;189.0;896.0;157.0
44.0;-131.0;-283.0;-224.0;122.0;899.0;74.0
95.0;-165.0;-97.0;-247.0;-170.0;897.0;92.0
182.0;-202.0;25.0;-265.0;-280.0;904.0;?
35.0;-95.0;171.0;-277.0;85.0;907.0;309.0
201.0;-41.0;316.0;-284.0;547.0;918.0;135.0
270.0;-17.0;348.0;-281.0;532.0;920.0;142.0
528.0;-87.0;286.0;-272.0;-222.0;931.0;122.0
654.0;-85.0;155.0;-252.0;-218.0;934.0;58.0
431.0;-42.0;-155.0;-217.0;1170.0;946.0;59.0
232.0;?;?;-169.0;?;953.0;100.0
262.0;96.0;-259.0;-115.0;596.0;952.0;115.0
176.0;152.0;-285.0;-70.0;684.0;?;?
45.0;177.0;-173.0;-48.0;680.0;950.0;143.0
-34.0;181.0;-55.0;-55.0;387.0;952.0;130.0
-60.0;132.0;-54.0;-76.0;186.0;?;130.0
17.0;161.0;-51.0;-108.0;?;954.0;146.0
43.0;?;-15.0;-125.0;198.0;960.0;69.0
57.0;19.0;-57.0;-136.0;87.0;966.0;?
197.0;42.0;-61.0;-152.0;246.0;975.0;48.0
186.0;-13.0;-51.0;-175.0;352.0;979.0;16.0
171.0;-10.0;-55.0;-202.0;219.0;991.0;95.0
179.0;-14.0;-10.0;-225.0;612.0;993.0;48.0
-7.0;1.0;?;-245.0;580.0;1003.0;113.0
-170.0;27.0;153.0;-263.0;273.0;1003.0;-151.0
?;10.0;211.0;-277.0;735.0;1012.0;271.0
347.0;-75.0;271.0;-281.0;732.0;1018.0;119.0
643.0;-177.0;151.0;-282.0;626.0;1026.0;?
-1.0;-365.0;184.0;-272.0;1033.0;1031.0;59.0
-114.0;-179.0;239.0;-262.0;860.0;1034.0;68.0
?;-328.0;380.0;-259.0;987.0;1045.0;24.0
102.0;-269.0;227.0;-260.0;1097.0;1049.0;38.0
121.0;-153.0;?;-282.0;785.0;1052.0;25.0
0.0;-152.0;338.0;-307.0;649.0;?;-4.0
27.0;-155.0;165.0;-322.0;594.0;1053.0;-25.0
105.0;-102.0;94.0;-333.0;409.0;?;-48.0
12.0;-124.0;64.0;-352.0;?;1052.0;-4.0
-83.0;-116.0;3.0;?;554.0;1053.0;32.0
-190.0;-107.0;-93.0;-383.0;218.0;1055.0;156.0
?;-83.0;-145.0;-403.0;?;1060.0;?
65.0;-127.0;-103.0;-415.0;137.0;1059.0;188.0
229.0;-119.0;-102.0;-428.0;-383.0;1063.0;54.0
195.0;-145.0;-197.0;-424.0;-572.0;1063.0;63.0
46.0;-73.0;-220.0;-426.0;-3.0;1070.0;204.0
?;-84.0;?;-435.0;224.0;1068.0;236.0
93.0;-25.0;?;-455.0;?;1068.0;?
408.0;-13.0;-626.0;-478.0;983.0;1063.0;287.0
1178.0;-35.0;-564.0;-505.0;?;1058.0;?
1045.0;-25.0;-824.0;-531.0;465.0;1058.0;110.0
229.0;-23.0;-733.0;-551.0;2232.0;1056.0;28.0
53.0;?;-365.0;-581.0;886.0;1063.0;98.0
30.0;199.0;?;?;?;1068.0;?
-57.0;?;-369.0;-670.0;428.0;1070.0;103.0
-195.0;173.0;-473.0;-727.0;319.0;1056.0;71.0
-187.0;?;?;-801.0;-23.0;1044.0;27.0
?;-11.0;-545.0;-871.0;215.0;1026.0;17.0
156.0;-29.0;-542.0;-928.0;?;1000.0;?
271.0;5.0;-598.0;-948.0;455.0;968.0;48.0
364.0;138.0;-147.0;-920.0;807.0;921.0;63.0
420.0;259.0;42.0;-860.0;660.0;883.0;-125.0
232.0;141.0;234.0;-787.0;329.0;848.0;91.0
274.0;168.0;318.0;-715.0;-182.0;823.0;90.0
670.0;203.0;297.0;-667.0;?;810.0;-2.0
?;79.0;262.0;-645.0;-534.0;819.0;-46.0
173.0;-116.0;496.0;-631.0;-300.0;827.0;3.0
?;-108.0;529.0;-620.0;1091.0;827.0;?
?;-13.0;?;-608.0;1620.0;?;23.0
389.0;-5.0;4.0;-596.0;1003.0;?;-21.0
45.0;237.0;103.0;-410.0;295.0;820.0;225.0
96.0;206.0;-43.0;-438.0;?;824.0;-3.0
-45.0;245.0;-250.0;-476.0;241.0;?;-15.0
2.0;265.0;-419.0;-523.0;318.0;848.0;53.0
518.0;218.0;-647.0;-586.0;490.0;864.0;-262.0
381.0;154.0;-720.0;-665.0;50.0;876.0;-108.0
124.0;361.0;-1048.0;-753.0;170.0;894.0;163.0
305.0;?;-773.0;?;210.0;919.0;-67.0
144.0;148.0;115.0;-899.0;-8.0;?;-94.0
94.0;70.0;?;-922.0;-587.0;953.0;-216.0
