InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX
354.0;-582;-321.0;616;178.0;-425.0;-118.0
299.0;-639;-254.0;715;268.0;-303.0;17.0
285.0;-508;-81.0;482;299.0;-155.0;126.0
?;-489;85.0;260;347.0;50.0;286.0
116.0;-338;94.0;14;?;308.0;479.0
-81.0;-299;-145.0;282;291.0;612.0;342.0
-200.0;37;84.0;-524;207.0;650.0;-18.0
-302.0;-241;409.0;352;178.0;146.0;267.0
-404.0;36;443.0;-108;217.0;-625.0;684.0
-549.0;41;377.0;35;83.0;?;431.0
-448.0;-302;288.0;2528;-187.0;?;313.0
-264.0;3544;238.0;-5060;-301.0;-1231.0;568.0
?;-872;88.0;315;83.0;-434.0;-322.0
92.0;?;-13.0;186;87.0;-408.0;-419.0
26.0;-1096;-110.0;265;121.0;-411.0;-508.0
-33.0;-979;?;936;212.0;?;-564.0
4.0;-1303;-237.0;1884;?;-324.0;-667.0
101.0;-1832;-291.0;?;218.0;-249.0;-730.0
212.0;-1353;-420.0;1483;200.0;-144.0;?
362.0;-825;-476.0;743;175.0;-46.0;-457.0
438.0;-708;-418.0;710;278.0;63.0;?
432.0;-843;-184.0;414;303.0;199.0;-173.0
404.0;?;-180.0;-262;?;438.0;-87.0
396.0;-796;-235.0;11;201.0;644.0;-128.0
195.0;-348;-538.0;-152;180.0;900.0;-354.0
154.0;432;-22.0;-440;?;930.0;-396.0
?;-575;52.0;451;0.0;458.0;?
120.0;1663;-92.0;?;?;-195.0;296.0
-167.0;-1451;-24.0;2457;?;?;363.0
-239.0;-5905;55.0;5848;-38.0;-815.0;658.0
-230.0;-505;39.0;1469;-143.0;?;807.0
-225.0;302;75.0;?;-255.0;-1290.0;872.0
-275.0;-1399;38.0;542;-222.0;-1586.0;701.0
-306.0;-452;6.0;229;-57.0;-1819.0;787.0
-325.0;-1073;20.0;452;122.0;-1944.0;706.0
-415.0;-798;1.0;349;193.0;-1896.0;548.0
-499.0;-797;-155.0;?;245.0;-1624.0;414.0
-581.0;-887;-235.0;389;93.0;-1178.0;446.0
-339.0;?;-339.0;342;-40.0;-517.0;327.0
-21.0;?;-183.0;367;-199.0;119.0;363.0
228.0;-807;117.0;372;-161.0;688.0;480.0
291.0;-798;100.0;364;-136.0;1208.0;409.0
287.0;-786;135.0;358;-77.0;1731.0;-270.0
313.0;-790;11.0;357;-141.0;?;-313.0
?;-813;-179.0;378;-2.0;?;?
444.0;-774;64.0;350;240.0;1770.0;-344.0
321.0;-781;164.0;387;424.0;1344.0;-331.0
454.0;-786;228.0;367;385.0;985.0;-109.0
583.0;-848;282.0;363;189.0;785.0;84.0
576.0;-1000;192.0;257;381.0;546.0;?
94.0;-815;26.0;-231;205.0;777.0;429.0
211.0;-1130;6.0;849;-67.0;399.0;185.0
7.0;-1511;-67.0;1934;-275.0;116.0;-173.0
-278.0;-1265;53.0;1368;-223.0;-183.0;-507.0
-420.0;-1194;?;1338;52.0;-378.0;-737.0
-238.0;?;-51.0;979;131.0;-473.0;-706.0
-21.0;-682;-163.0;387;163.0;?;-403.0
29.0;-596;-41.0;306;182.0;-547.0;-95.0
21.0;-487;139.0;-196;315.0;?;183.0
-87.0;-447;170.0;-130;488.0;?;515.0
?;-126;-156.0;?;475.0;-610.0;688.0
1.0;-241;-171.0;?;346.0;-436.0;463.0
-153.0;?;168.0;647;?;-341.0;27.0
-156.0;-335;242.0;76;238.0;-698.0;478.0
-498.0;1472;143.0;1611;192.0;-1047.0;570.0
-749.0;4393;43.0;5328;126.0;-1066.0;354.0
?;-708;50.0;2178;-99.0;-931.0;536.0
175.0;?;391.0;359;67.0;-146.0;259.0
?;-798;299.0;371;103.0;-249.0;101.0
-89.0;-830;210.0;358;187.0;-380.0;-180.0
?;-837;172.0;397;?;-459.0;-452.0
-191.0;-790;130.0;433;499.0;-498.0;-714.0
-285.0;-836;51.0;355;680.0;-495.0;-872.0
-230.0;?;-29.0;470;709.0;-650.0;-672.0
-83.0;-909;-81.0;385;665.0;?;-325.0
163.0;-840;-190.0;641;521.0;?;-90.0
462.0;-726;?;1768;392.0;-843.0;78.0
641.0;-865;-463.0;1937;181.0;-536.0;311.0
767.0;-229;-541.0;?;-20.0;-98.0;39.0
789.0;72;-605.0;964;-40.0;314.0;-405.0
?;-459;-378.0;626;6.0;497.0;-612.0
592.0;?;-59.0;365;?;541.0;-369.0
?;-546;97.0;80;324.0;663.0;107.0
455.0;-305;-351.0;-348;448.0;648.0;817.0
188.0;-403;-479.0;-259;507.0;599.0;1001.0
-236.0;-298;-193.0;-702;692.0;477.0;282.0
-178.0;-1004;-375.0;45;716.0;106.0;11.0
-47.0;-898;-652.0;-73;758.0;-550.0;125.0
-390.0;-566;-453.0;-489;909.0;-1000.0;-171.0
-917.0;-4637;?;4475;1093.0;-893.0;9.0
-1442.0;-3990;?;?;1153.0;-640.0;452.0
-1483.0;-194;-157.0;-752;1108.0;-482.0;532.0
-1661.0;-893;-184.0;401;1092.0;-216.0;686.0
-2102.0;-733;-61.0;465;?;162.0;692.0
-1852.0;-707;?;163;688.0;566.0;286.0
-1346.0;-991;-110.0;?;216.0;738.0;151.0
-867.0;-722;-157.0;224;113.0;841.0;211.0
-538.0;-955;-257.0;380;-28.0;711.0;276.0
-293.0;-831;-92.0;342;-39.0;671.0;?
-56.0;-813;?;355;-78.0;576.0;371.0
9.0;-850;-122.0;358;41.0;424.0;195.0
125.0;-838;-1.0;345;110.0;188.0;8.0
232.0;-824;120.0;349;251.0;12.0;?
271.0;-815;2.0;358;409.0;16.0;?
285.0;-829;-42.0;352;490.0;59.0;192.0
286.0;-820;-124.0;347;534.0;110.0;291.0
328.0;-828;-145.0;359;462.0;281.0;?
353.0;-825;?;368;366.0;340.0;234.0
?;-817;-197.0;364;291.0;268.0;214.0
284.0;-830;-93.0;357;248.0;211.0;37.0
326.0;?;-32.0;358;189.0;181.0;62.0
257.0;-817;-30.0;?;186.0;115.0;120.0
222.0;-825;-32.0;366;48.0;132.0;215.0
126.0;?;44.0;369;89.0;73.0;312.0
32.0;-820;64.0;367;107.0;7.0;?
38.0;-819;-63.0;363;33.0;6.0;?
19.0;-821;-25.0;370;10.0;30.0;213.0
-23.0;-823;-19.0;?;5.0;41.0;111.0
-46.0;-820;-84.0;364;-79.0;91.0;98.0
-78.0;-810;-129.0;369;-112.0;?;3.0
-114.0;-808;-107.0;367;-162.0;127.0;12.0
-140.0;-819;-99.0;367;-228.0;?;104.0
-202.0;-823;-128.0;375;-357.0;29.0;?
-248.0;-818;-67.0;369;-320.0;?;256.0
?;-818;-42.0;364;-241.0;-184.0;265.0
-248.0;?;28.0;365;-272.0;-164.0;236.0
-222.0;-814;28.0;362;?;-149.0;172.0
?;-810;70.0;365;-160.0;-112.0;210.0
-122.0;?;71.0;370;-125.0;-81.0;194.0
-92.0;-823;125.0;366;-68.0;-30.0;184.0
-24.0;-821;120.0;365;-18.0;3.0;168.0
4.0;-813;114.0;366;-7.0;39.0;167.0
-6.0;-812;161.0;365;-11.0;95.0;177.0
3.0;-823;126.0;365;9.0;119.0;160.0
27.0;-826;122.0;365;?;53.0;138.0
33.0;?;118.0;367;60.0;49.0;137.0
49.0;-814;100.0;368;39.0;44.0;122.0
?;?;98.0;367;62.0;29.0;140.0
63.0;-820;94.0;371;81.0;10.0;147.0
74.0;-818;75.0;371;95.0;35.0;?
78.0;-823;96.0;367;92.0;65.0;165.0
?;-820;97.0;370;?;52.0;190.0
122.0;-819;71.0;?;97.0;69.0;204.0
203.0;-816;36.0;367;102.0;154.0;174.0
236.0;-813;32.0;369;155.0;182.0;45.0
282.0;-815;44.0;371;125.0;339.0;-19.0
324.0;-817;?;363;-28.0;400.0;1.0
297.0;-830;46.0;353;-123.0;405.0;-15.0
237.0;-832;41.0;358;?;388.0;-61.0
290.0;-827;?;?;118.0;456.0;?
437.0;-830;17.0;362;?;269.0;-108.0
396.0;-829;35.0;363;41.0;166.0;-73.0
359.0;-827;52.0;362;119.0;42.0;-66.0
446.0;?;26.0;361;?;-20.0;-90.0
459.0;-822;?;361;98.0;-12.0;-77.0
?;?;50.0;356;56.0;-17.0;-54.0
290.0;-823;5.0;?;60.0;-3.0;-62.0
236.0;-820;28.0;363;118.0;12.0;-49.0
183.0;-825;57.0;358;268.0;61.0;-92.0
177.0;-822;17.0;361;325.0;24.0;-117.0
178.0;-820;104.0;363;295.0;?;-81.0
119.0;-824;117.0;358;260.0;6.0;-32.0
?;-823;142.0;366;234.0;-6.0;45.0
131.0;?;127.0;?;178.0;-9.0;110.0
108.0;?;119.0;360;176.0;-11.0;150.0
94.0;-825;99.0;362;190.0;30.0;184.0
110.0;-827;?;?;111.0;159.0;167.0
?;-829;80.0;360;-16.0;213.0;134.0
216.0;-830;70.0;366;-131.0;266.0;57.0
252.0;-831;58.0;363;-206.0;236.0;39.0
280.0;-821;74.0;361;-248.0;237.0;-38.0
340.0;-821;54.0;358;-259.0;?;-46.0
278.0;-829;53.0;358;-246.0;242.0;-114.0
319.0;-827;44.0;359;?;266.0;-146.0
?;-825;?;357;?;266.0;-207.0
263.0;-820;12.0;359;-200.0;318.0;-163.0
?;-818;-8.0;358;-211.0;325.0;-187.0
323.0;-826;-19.0;359;-174.0;307.0;-219.0
311.0;-827;-40.0;362;-106.0;?;-228.0
333.0;-822;-42.0;357;-6.0;308.0;-212.0
327.0;?;-56.0;359;26.0;274.0;-205.0
323.0;-832;?;369;63.0;266.0;-176.0
302.0;-825;-52.0;368;95.0;247.0;-161.0
277.0;-823;-59.0;365;113.0;?;?
302.0;?;-21.0;364;151.0;166.0;?
370.0;-822;15.0;364;?;83.0;-103.0
?;-822;-3.0;368;99.0;88.0;-115.0
180.0;-824;3.0;368;89.0;60.0;-118.0
176.0;-814;5.0;?;52.0;?;-131.0
?;-819;?;364;61.0;33.0;?
58.0;-820;-13.0;360;59.0;29.0;-107.0
36.0;-812;3.0;357;-1.0;10.0;-100.0
21.0;-820;-17.0;?;-2.0;-24.0;-94.0
6.0;-825;?;367;-12.0;-3.0;-96.0
4.0;-824;28.0;365;-41.0;2.0;-42.0
40.0;-820;70.0;?;-18.0;-8.0;-16.0
8.0;-820;74.0;364;-2.0;23.0;33.0
37.0;-824;64.0;359;30.0;69.0;14.0
31.0;-823;57.0;361;?;?;13.0
8.0;-821;74.0;358;78.0;73.0;53.0
6.0;-822;37.0;356;32.0;?;79.0
-5.0;-822;6.0;361;27.0;33.0;71.0
27.0;-820;-9.0;363;17.0;28.0;52.0
3.0;?;-25.0;360;27.0;35.0;47.0
?;-828;11.0;?;29.0;35.0;34.0
-32.0;-826;-1.0;361;-33.0;67.0;?
?;-826;21.0;360;-63.0;78.0;60.0
35.0;-826;-26.0;364;-104.0;?;108.0
50.0;-820;-29.0;360;-64.0;54.0;94.0
15.0;-820;-50.0;356;-10.0;84.0;56.0
44.0;-821;-58.0;363;30.0;79.0;102.0
44.0;-821;-46.0;360;22.0;52.0;77.0
102.0;-822;-49.0;359;-1.0;67.0;117.0
118.0;-819;-23.0;362;?;75.0;?
53.0;-820;?;361;44.0;77.0;66.0
78.0;-823;-20.0;361;45.0;116.0;59.0
?;?;-21.0;361;88.0;56.0;30.0
62.0;-820;-20.0;?;42.0;16.0;37.0
24.0;-821;-28.0;368;33.0;-5.0;7.0
57.0;-821;16.0;361;39.0;29.0;-31.0
15.0;?;-6.0;?;9.0;53.0;-20.0
53.0;-825;6.0;366;6.0;19.0;3.0
33.0;?;-1.0;359;-42.0;55.0;-58.0
31.0;-827;-10.0;?;-31.0;64.0;-66.0
29.0;-826;-35.0;363;-47.0;41.0;-80.0
45.0;-824;?;363;?;32.0;-44.0
82.0;-826;-18.0;364;2.0;72.0;-42.0
78.0;-827;-20.0;357;-39.0;55.0;-35.0
71.0;?;-33.0;361;9.0;35.0;-22.0
90.0;-818;-22.0;367;-21.0;89.0;-26.0
61.0;-823;-47.0;368;6.0;89.0;-7.0
100.0;-820;-31.0;365;-10.0;101.0;-12.0
?;-818;-41.0;363;-1.0;81.0;2.0
63.0;-824;-21.0;365;-35.0;71.0;-27.0
61.0;-823;-26.0;364;-16.0;71.0;-9.0
53.0;-823;-26.0;360;-8.0;65.0;-6.0
?;-820;-47.0;362;-17.0;38.0;7.0
64.0;-820;-37.0;369;4.0;43.0;-8.0
52.0;-820;-46.0;371;37.0;81.0;-32.0
?;-817;-37.0;369;-13.0;85.0;-53.0
51.0;-819;-43.0;364;-12.0;71.0;1.0
52.0;-818;-43.0;358;-9.0;38.0;17.0
43.0;-824;-39.0;?;?;38.0;47.0
?;-826;-41.0;369;-23.0;?;26.0
69.0;-822;-76.0;364;-3.0;96.0;0.0
55.0;-823;-79.0;365;?;121.0;-7.0
83.0;-823;-58.0;?;-22.0;115.0;8.0
61.0;-825;-52.0;359;-73.0;60.0;4.0
56.0;-823;-19.0;?;-38.0;75.0;10.0
72.0;-820;-30.0;360;-37.0;81.0;32.0
50.0;-824;-47.0;?;8.0;69.0;?
?;-823;16.0;372;64.0;55.0;98.0
25.0;-825;47.0;371;77.0;39.0;135.0
28.0;-834;39.0;362;49.0;-4.0;126.0
0.0;-828;48.0;367;78.0;21.0;178.0
-10.0;-829;16.0;367;98.0;-4.0;187.0
-44.0;-827;32.0;363;120.0;?;167.0
-32.0;-826;59.0;361;?;?;130.0
-67.0;-846;70.0;357;64.0;-69.0;154.0
-51.0;-830;56.0;362;68.0;-70.0;178.0
-47.0;-820;?;359;95.0;-78.0;?
-28.0;-830;65.0;?;68.0;-42.0;?
-45.0;-822;108.0;361;69.0;-26.0;183.0
-39.0;-829;98.0;359;44.0;-6.0;223.0
-62.0;-831;?;367;35.0;8.0;187.0
?;-823;112.0;362;1.0;6.0;158.0
-53.0;-819;75.0;362;49.0;-44.0;?
-84.0;-824;30.0;367;?;-50.0;163.0
-57.0;-826;-43.0;361;?;-84.0;128.0
-5.0;?;-37.0;362;58.0;-73.0;79.0
1.0;-822;-41.0;359;26.0;-52.0;63.0
31.0;-823;18.0;364;-11.0;47.0;18.0
23.0;-825;-52.0;?;?;123.0;-11.0
79.0;-826;-56.0;?;-43.0;170.0;11.0
89.0;-826;-31.0;368;-52.0;202.0;80.0
64.0;-826;-46.0;368;?;194.0;72.0
67.0;-814;6.0;362;-62.0;139.0;93.0
36.0;-822;-1.0;372;-132.0;80.0;77.0
?;-834;-9.0;377;-63.0;50.0;82.0
24.0;-818;6.0;372;-24.0;47.0;119.0
-6.0;-807;-31.0;376;39.0;6.0;83.0
36.0;-821;?;378;108.0;-53.0;25.0
61.0;-833;-47.0;370;72.0;-36.0;21.0
69.0;-820;-40.0;371;22.0;0.0;21.0
89.0;-820;?;367;6.0;104.0;71.0
83.0;-827;-100.0;358;-12.0;145.0;24.0
81.0;-821;-102.0;364;-24.0;139.0;13.0
62.0;-821;-145.0;364;-65.0;?;-64.0
80.0;-817;-183.0;355;-132.0;78.0;-109.0
87.0;-824;-236.0;361;-212.0;?;-154.0
120.0;-833;-271.0;365;-245.0;110.0;?
86.0;?;-230.0;?;-248.0;171.0;-248.0
95.0;-829;-227.0;?;-257.0;249.0;-224.0
?;-826;-149.0;356;-215.0;274.0;-184.0
84.0;-836;-83.0;348;-180.0;237.0;-142.0
64.0;-834;-17.0;344;-80.0;171.0;-146.0
-1.0;-833;5.0;343;-96.0;70.0;-86.0
-80.0;-845;20.0;342;-69.0;-38.0;2.0
-97.0;-844;33.0;339;-37.0;-102.0;132.0
-130.0;-855;141.0;333;-19.0;-156.0;186.0
-103.0;-858;50.0;322;-11.0;-184.0;225.0
?;-841;-12.0;330;-74.0;-137.0;233.0
-107.0;-903;50.0;317;-71.0;-15.0;204.0
-63.0;-863;-60.0;423;-92.0;62.0;14.0
?;-891;?;559;-73.0;88.0;-37.0
25.0;-907;-182.0;659;62.0;100.0;-202.0
116.0;-341;-261.0;882;82.0;196.0;-421.0
176.0;-220;-289.0;755;141.0;263.0;-698.0
230.0;-988;-240.0;582;101.0;255.0;-774.0
268.0;-1146;-181.0;335;15.0;248.0;-795.0
220.0;-878;-104.0;-132;-6.0;309.0;-792.0
219.0;-1100;?;-77;15.0;372.0;-763.0
185.0;-1201;49.0;-158;-38.0;?;-798.0
-28.0;?;203.0;-377;-192.0;203.0;-724.0
-252.0;?;478.0;-109;-336.0;-57.0;-741.0
-396.0;-1000;475.0;203;?;-392.0;-904.0
-646.0;-1192;416.0;?;-769.0;-784.0;-1029.0
?;-1281;?;747;-918.0;-1147.0;-1268.0
-572.0;-1077;260.0;805;-831.0;-1467.0;?
-421.0;-1458;222.0;1259;-567.0;-1752.0;-727.0
-635.0;-710;229.0;2022;-246.0;?;-195.0
-805.0;418;212.0;1376;-38.0;?;210.0
-709.0;87;185.0;1723;165.0;-2386.0;355.0
-764.0;?;142.0;2395;163.0;-2562.0;415.0
-829.0;-2233;10.0;-914;145.0;-2657.0;365.0
-860.0;-3976;-179.0;775;?;-2562.0;252.0
-988.0;-2252;-264.0;2736;177.0;-2432.0;147.0
151.0;-2251;72.0;1220;251.0;-396.0;-688.0
45.0;-1784;73.0;66;342.0;-406.0;-897.0
-8.0;-515;27.0;-503;448.0;-362.0;-886.0
27.0;-586;-32.0;-404;480.0;-312.0;-829.0
37.0;-482;-87.0;-104;563.0;-339.0;-761.0
?;-436;2.0;-87;575.0;-273.0;-824.0
-186.0;-876;-86.0;502;422.0;?;-849.0
-112.0;-1025;13.0;?;169.0;43.0;-654.0
-26.0;-1120;-383.0;1057;-128.0;124.0;?
-210.0;-1448;-181.0;1493;-368.0;-11.0;-193.0
-219.0;-1474;191.0;2611;?;-392.0;80.0
100.0;-105;82.0;2760;-565.0;-818.0;176.0
-201.0;?;-62.0;1797;-363.0;?;116.0
-378.0;862;-126.0;3209;-547.0;-1164.0;568.0
?;-1291;?;1074;447.0;765.0;-885.0
717.0;?;-125.0;1710;344.0;686.0;-406.0
701.0;?;-126.0;2893;197.0;662.0;-251.0
653.0;-2744;?;1467;86.0;700.0;-370.0
566.0;?;-40.0;-893;-9.0;689.0;-511.0
412.0;?;16.0;-230;42.0;652.0;-606.0
267.0;-646;-177.0;51;12.0;470.0;-556.0
95.0;-841;-56.0;360;-3.0;223.0;-395.0
-159.0;-1107;-45.0;921;72.0;63.0;-157.0
-272.0;-1118;213.0;903;-6.0;?;-44.0
-269.0;-1386;104.0;1463;-187.0;-388.0;?
-346.0;-1560;139.0;2657;-273.0;?;?
-322.0;-626;280.0;?;-218.0;-911.0;?
-365.0;1577;271.0;2515;-12.0;-1233.0;-319.0
-604.0;487;-34.0;?;191.0;-1216.0;40.0
-506.0;-1003;20.0;-552;?;-1269.0;878.0
-386.0;170;70.0;-3145;28.0;?;1285.0
673.0;-2477;-147.0;940;100.0;763.0;-785.0
636.0;-2556;-16.0;-43;49.0;838.0;-641.0
621.0;?;-95.0;549;-6.0;897.0;-666.0
535.0;-2217;-87.0;148;-21.0;982.0;-645.0
424.0;-410;-230.0;-221;72.0;981.0;-321.0
322.0;-418;-102.0;-25;106.0;918.0;?
165.0;-963;-509.0;671;225.0;849.0;-353.0
109.0;-1209;-112.0;?;269.0;489.0;-221.0
145.0;-1139;-154.0;1242;248.0;-85.0;99.0
69.0;-1881;340.0;1666;181.0;-294.0;238.0
-48.0;-1652;179.0;2592;77.0;-488.0;455.0
-143.0;800;?;?;215.0;-794.0;51.0
-521.0;596;-111.0;3133;441.0;-966.0;?
571.0;200;121.0;272;-36.0;565.0;169.0
323.0;-700;-4.0;-715;-203.0;420.0;-41.0
141.0;-355;?;31;-86.0;441.0;36.0
56.0;-844;109.0;385;177.0;-35.0;68.0
-70.0;-949;-380.0;737;-170.0;47.0;76.0
-171.0;-867;39.0;1114;-559.0;-287.0;210.0
-327.0;-1181;?;973;-519.0;-277.0;549.0
-687.0;-1240;633.0;1838;-580.0;-262.0;575.0
-607.0;-1075;219.0;2091;-511.0;-787.0;156.0
-482.0;358;134.0;1824;-116.0;-1212.0;-281.0
-756.0;1223;107.0;2933;-238.0;-1065.0;-261.0
?;-245;44.0;1812;-190.0;?;258.0
-950.0;-922;16.0;-91;37.0;-1500.0;616.0
?;-2079;14.0;1779;-66.0;-1699.0;772.0
-1077.0;-2881;33.0;?;-255.0;-1834.0;675.0
-1002.0;-1122;-34.0;1082;-116.0;-1988.0;459.0
-1174.0;-785;-149.0;248;-244.0;-1802.0;102.0
-1147.0;-1004;-243.0;397;-385.0;-1924.0;-146.0
-1215.0;-755;?;328;-363.0;-1844.0;-168.0
-1322.0;-881;-388.0;385;-442.0;-1847.0;-76.0
-1194.0;-793;-365.0;347;-526.0;-1848.0;-15.0
-1108.0;-816;-232.0;377;-474.0;-1430.0;-34.0
-983.0;-809;-49.0;392;-489.0;-1162.0;-37.0
-892.0;-796;61.0;387;-524.0;-1025.0;334.0
?;-823;141.0;440;-583.0;-855.0;533.0
?;?;0.0;316;-447.0;-699.0;226.0
-552.0;-852;88.0;394;-381.0;-794.0;-17.0
-673.0;-830;301.0;361;-337.0;-804.0;-287.0
-508.0;-830;-57.0;?;-73.0;-527.0;-420.0
-255.0;-1050;-167.0;475;180.0;-375.0;-523.0
-24.0;-705;-78.0;?;322.0;?;-431.0
47.0;-1158;-149.0;981;406.0;-8.0;-157.0
?;-1877;-40.0;2570;429.0;?;-124.0
174.0;-2294;4.0;1610;372.0;-341.0;29.0
160.0;-3196;73.0;1362;328.0;-392.0;-54.0
200.0;-1750;-80.0;188;249.0;-111.0;-207.0
256.0;-337;-67.0;-743;433.0;87.0;-302.0
390.0;-852;-164.0;26;468.0;91.0;-171.0
413.0;-850;-158.0;344;550.0;317.0;-46.0
471.0;-1032;-117.0;702;?;631.0;13.0
747.0;-1181;104.0;907;795.0;960.0;-2.0
1125.0;-1438;-11.0;1546;?;1345.0;-15.0
1436.0;-1845;437.0;?;1655.0;1336.0;64.0
1465.0;-1411;368.0;?;1765.0;1345.0;-105.0
1284.0;1178;?;2713;1554.0;1417.0;135.0
1106.0;1705;15.0;2144;987.0;1080.0;213.0
616.0;-480;-124.0;2962;607.0;507.0;746.0
389.0;1594;?;-251;500.0;-187.0;1022.0
976.0;-3351;-14.0;2184;193.0;1998.0;-69.0
1054.0;-1044;103.0;-160;140.0;1551.0;-230.0
1018.0;-191;207.0;-755;215.0;1138.0;-495.0
?;-618;120.0;109;231.0;841.0;-401.0
770.0;-450;?;-155;301.0;600.0;?
434.0;-698;34.0;228;386.0;301.0;-204.0
?;-1049;-82.0;982;489.0;-108.0;54.0
-286.0;?;564.0;1365;?;-644.0;451.0
-791.0;-1715;552.0;1450;450.0;-839.0;282.0
-853.0;-1673;150.0;3004;219.0;-1296.0;125.0
-901.0;673;?;3097;?;-1816.0;-636.0
1108.0;-1458;-112.0;2128;218.0;1879.0;?
1000.0;-1935;-262.0;2173;35.0;1700.0;-555.0
898.0;-3009;-171.0;1335;-143.0;1624.0;16.0
789.0;-3423;-141.0;2872;-220.0;1491.0;-14.0
670.0;-1001;-68.0;54;-249.0;1115.0;-79.0
504.0;-222;-128.0;-813;-159.0;?;?
373.0;-784;-238.0;579;11.0;433.0;-162.0
199.0;-623;-350.0;339;194.0;150.0;?
-155.0;-1012;-396.0;1071;338.0;-173.0;161.0
-135.0;-1035;16.0;1246;362.0;-850.0;-14.0
-100.0;-1408;-55.0;1484;392.0;-1167.0;64.0
-346.0;-1870;457.0;2744;437.0;-1199.0;143.0
-468.0;-278;552.0;3226;433.0;-1324.0;?
-562.0;-73;8.0;?;523.0;?;?
-769.0;310;-124.0;?;764.0;-1622.0;-65.0
-631.0;93;-145.0;1652;793.0;-1954.0;262.0
-398.0;-3341;45.0;3186;430.0;-2445.0;743.0
-377.0;-1199;97.0;910;?;-2572.0;1088.0
845.0;-3389;-175.0;2711;-156.0;1700.0;-137.0
859.0;-2714;-212.0;1987;-81.0;1904.0;-120.0
945.0;-354;-315.0;-600;-28.0;?;-68.0
1035.0;-336;-291.0;-416;-8.0;1829.0;-209.0
836.0;-996;-167.0;638;185.0;1652.0;-428.0
452.0;-791;-148.0;595;306.0;1395.0;-341.0
251.0;-1186;108.0;1233;256.0;666.0;-321.0
90.0;-1315;?;1213;299.0;54.0;-114.0
-270.0;-1727;538.0;1641;250.0;-368.0;-57.0
-366.0;-2009;90.0;3145;236.0;-1008.0;-480.0
-493.0;557;184.0;?;441.0;-1597.0;?
484.0;-3356;-312.0;3360;?;14.0;-202.0
274.0;-2115;-183.0;1348;518.0;-33.0;112.0
235.0;-196;-195.0;-1388;?;32.0;37.0
220.0;-740;-103.0;-125;191.0;107.0;-117.0
188.0;-958;-169.0;251;199.0;109.0;85.0
-38.0;-1042;55.0;560;271.0;117.0;229.0
-225.0;-1212;-15.0;?;271.0;55.0;542.0
-141.0;-1058;177.0;803;-16.0;-242.0;685.0
-160.0;-1793;243.0;?;-17.0;?;389.0
-381.0;-1794;334.0;2721;38.0;?;?
-214.0;662;349.0;3733;-20.0;-694.0;-391.0
357.0;?;-89.0;3444;360.0;392.0;317.0
266.0;-708;?;1302;355.0;488.0;151.0
171.0;-478;53.0;-1222;?;567.0;60.0
173.0;-361;29.0;?;268.0;579.0;-89.0
65.0;-503;?;-103;274.0;517.0;-85.0
-239.0;-785;-290.0;223;318.0;461.0;123.0
-236.0;-788;-45.0;?;98.0;115.0;326.0
-154.0;-1060;-7.0;693;120.0;-259.0;425.0
-269.0;-1121;245.0;?;14.0;-438.0;556.0
-566.0;-1782;608.0;2273;-195.0;?;607.0
-400.0;-1154;148.0;2870;-300.0;?;-168.0
-422.0;1259;-102.0;4295;-132.0;-884.0;108.0
-400.0;415;-252.0;2979;64.0;-1111.0;658.0
-305.0;-441;?;486;36.0;-1333.0;788.0
-401.0;-2617;152.0;2285;-32.0;-1565.0;817.0
-460.0;-3896;79.0;2952;-59.0;-1775.0;?
-390.0;97;-8.0;-122;-140.0;?;?
?;183;-157.0;-447;-284.0;-2018.0;634.0
-418.0;-1122;-105.0;?;-347.0;-1967.0;222.0
?;-559;-140.0;257;-359.0;-1841.0;-337.0
-688.0;-994;-265.0;435;-369.0;-1533.0;-693.0
-730.0;-802;?;348;?;?;-542.0
-455.0;-778;-511.0;357;-323.0;-659.0;-454.0
?;-840;?;399;-261.0;12.0;-756.0
648.0;-767;?;360;?;904.0;-365.0
848.0;-823;323.0;400;80.0;1703.0;963.0
517.0;-843;656.0;415;164.0;2664.0;1136.0
628.0;-777;176.0;369;?;3305.0;865.0
405.0;?;47.0;377;491.0;3189.0;-69.0
-119.0;-872;116.0;348;629.0;2467.0;-427.0
?;-789;267.0;110;438.0;1716.0;-1133.0
500.0;-984;144.0;577;336.0;1195.0;-1562.0
713.0;-926;58.0;-72;240.0;986.0;-1220.0
899.0;-1009;-84.0;362;187.0;793.0;?
829.0;-1894;-202.0;2756;29.0;621.0;-281.0
705.0;-2440;?;1815;-80.0;545.0;?
519.0;-3216;-229.0;?;-144.0;555.0;271.0
360.0;-2237;18.0;951;-180.0;574.0;?
203.0;-334;-36.0;-838;-237.0;592.0;-234.0
144.0;-566;?;-233;-69.0;422.0;?
59.0;-852;30.0;343;141.0;144.0;-967.0
-165.0;-906;-617.0;652;235.0;-50.0;-435.0
-196.0;-972;-70.0;716;174.0;-346.0;-53.0
-104.0;-1143;-201.0;1032;73.0;-696.0;246.0
?;-1284;171.0;1303;138.0;-905.0;812.0
-418.0;-543;?;2806;74.0;-769.0;314.0
-171.0;686;222.0;4972;116.0;-765.0;-124.0
559.0;-970;-28.0;281;155.0;339.0;-820.0
