InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1
-664.0;62.0;-358.0;498.0;-202.0
-668.0;71.0;-360.0;510.0;-199.0
-664.0;79.0;-361.0;518.0;-195.0
-654.0;85.0;-363.0;519.0;-192.0
-640.0;91.0;-367.0;510.0;-185.0
-626.0;98.0;-374.0;?;-177.0
-613.0;102.0;-382.0;491.0;-171.0
-609.0;105.0;?;486.0;-163.0
-617.0;108.0;-394.0;485.0;-156.0
-636.0;114.0;-401.0;491.0;-145.0
-656.0;120.0;?;?;?
-671.0;125.0;-422.0;511.0;?
-680.0;131.0;-437.0;517.0;-116.0
-688.0;138.0;-451.0;519.0;?
-693.0;141.0;-464.0;519.0;-89.0
-695.0;144.0;-475.0;517.0;-78.0
-693.0;147.0;-486.0;?;-66.0
-688.0;150.0;-497.0;510.0;-56.0
-681.0;?;-505.0;?;-44.0
?;155.0;-512.0;505.0;-36.0
-644.0;156.0;?;506.0;-30.0
-614.0;156.0;-525.0;507.0;-25.0
-579.0;159.0;-530.0;506.0;-15.0
-545.0;166.0;-537.0;503.0;3.0
-512.0;178.0;-549.0;494.0;31.0
-478.0;187.0;-563.0;482.0;53.0
-445.0;196.0;-579.0;474.0;74.0
-420.0;202.0;-595.0;472.0;95.0
-401.0;208.0;-608.0;475.0;116.0
-381.0;216.0;-617.0;478.0;137.0
-358.0;225.0;-621.0;476.0;159.0
-330.0;?;-623.0;478.0;179.0
-300.0;243.0;?;482.0;199.0
-263.0;255.0;-627.0;482.0;220.0
-224.0;268.0;-631.0;479.0;241.0
-189.0;279.0;?;470.0;259.0
-162.0;288.0;-634.0;461.0;275.0
-146.0;295.0;-633.0;454.0;290.0
-135.0;299.0;-632.0;?;301.0
-127.0;302.0;-629.0;436.0;310.0
-121.0;306.0;-626.0;428.0;321.0
-121.0;308.0;-623.0;418.0;328.0
-124.0;?;-620.0;414.0;337.0
-127.0;311.0;-618.0;411.0;343.0
-127.0;311.0;-615.0;?;348.0
-124.0;309.0;-612.0;409.0;352.0
-119.0;306.0;-609.0;411.0;353.0
-113.0;303.0;-607.0;410.0;354.0
-108.0;299.0;-605.0;407.0;352.0
?;294.0;-603.0;?;349.0
-102.0;289.0;-602.0;397.0;346.0
-100.0;286.0;-601.0;396.0;342.0
-98.0;282.0;-600.0;395.0;338.0
-96.0;279.0;-600.0;394.0;334.0
-94.0;277.0;-598.0;391.0;?
-93.0;275.0;-595.0;388.0;324.0
-93.0;273.0;-590.0;385.0;318.0
?;268.0;-584.0;379.0;310.0
-95.0;264.0;-576.0;373.0;305.0
-97.0;?;-566.0;369.0;300.0
?;256.0;-557.0;365.0;297.0
-98.0;251.0;-550.0;361.0;?
-99.0;243.0;-543.0;354.0;289.0
-104.0;237.0;-537.0;?;284.0
-108.0;232.0;-533.0;348.0;280.0
?;228.0;-531.0;347.0;274.0
-113.0;226.0;-529.0;345.0;271.0
-118.0;225.0;-529.0;347.0;?
-122.0;225.0;-529.0;348.0;266.0
-124.0;224.0;-528.0;349.0;264.0
-130.0;223.0;-528.0;352.0;262.0
-134.0;224.0;-529.0;359.0;260.0
-137.0;226.0;-531.0;363.0;258.0
-138.0;228.0;-535.0;370.0;256.0
-138.0;231.0;-540.0;380.0;252.0
-137.0;233.0;-548.0;390.0;246.0
?;233.0;-559.0;397.0;239.0
?;234.0;-571.0;?;232.0
-137.0;232.0;?;404.0;?
-139.0;230.0;-594.0;401.0;210.0
?;230.0;-604.0;398.0;201.0
-150.0;231.0;-613.0;393.0;191.0
-158.0;230.0;-624.0;?;181.0
-164.0;232.0;?;376.0;172.0
-169.0;232.0;-635.0;363.0;162.0
-172.0;233.0;-636.0;349.0;154.0
-175.0;230.0;-636.0;335.0;144.0
-176.0;229.0;-634.0;319.0;133.0
-177.0;228.0;?;303.0;125.0
-177.0;225.0;-626.0;288.0;117.0
-179.0;221.0;-620.0;276.0;108.0
-182.0;218.0;?;268.0;100.0
-184.0;214.0;-609.0;262.0;91.0
-186.0;211.0;-603.0;261.0;83.0
-188.0;208.0;-597.0;261.0;76.0
-189.0;206.0;-591.0;260.0;71.0
?;206.0;-584.0;259.0;68.0
-194.0;205.0;-577.0;259.0;65.0
-198.0;205.0;-573.0;260.0;64.0
-200.0;205.0;-568.0;261.0;61.0
-203.0;207.0;-565.0;263.0;61.0
-205.0;207.0;-564.0;265.0;61.0
-207.0;208.0;-563.0;267.0;60.0
-208.0;209.0;-562.0;269.0;60.0
-208.0;210.0;?;?;60.0
?;211.0;-560.0;272.0;60.0
-210.0;212.0;?;273.0;60.0
-211.0;212.0;-561.0;276.0;60.0
-211.0;214.0;-561.0;276.0;61.0
-211.0;217.0;-561.0;?;?
-212.0;220.0;-561.0;274.0;64.0
-213.0;222.0;?;275.0;65.0
-214.0;?;-557.0;278.0;?
-213.0;225.0;-556.0;280.0;?
-213.0;227.0;-555.0;282.0;66.0
-212.0;228.0;-555.0;281.0;67.0
-212.0;229.0;-556.0;281.0;68.0
-212.0;230.0;-556.0;281.0;70.0
?;231.0;-556.0;280.0;71.0
-210.0;233.0;-556.0;279.0;72.0
?;234.0;-555.0;278.0;73.0
-211.0;235.0;-554.0;278.0;74.0
?;236.0;-553.0;278.0;75.0
?;236.0;-553.0;278.0;?
-215.0;237.0;-553.0;278.0;76.0
-218.0;?;-553.0;278.0;77.0
-221.0;?;-553.0;278.0;77.0
-223.0;238.0;-552.0;?;78.0
-225.0;237.0;-551.0;277.0;78.0
-226.0;237.0;-551.0;?;79.0
-226.0;?;?;274.0;80.0
-225.0;236.0;-552.0;270.0;81.0
-226.0;236.0;-552.0;267.0;81.0
-228.0;237.0;-553.0;265.0;82.0
-229.0;237.0;?;264.0;84.0
-228.0;237.0;-552.0;262.0;85.0
-227.0;238.0;-553.0;261.0;87.0
-225.0;239.0;?;259.0;90.0
-222.0;?;-565.0;256.0;94.0
-221.0;244.0;-571.0;253.0;98.0
-219.0;246.0;-576.0;251.0;103.0
-217.0;248.0;-579.0;250.0;107.0
-214.0;251.0;?;248.0;?
-212.0;253.0;-581.0;247.0;115.0
-209.0;255.0;-582.0;245.0;119.0
-206.0;258.0;-582.0;245.0;123.0
-205.0;260.0;-582.0;245.0;128.0
-203.0;263.0;-583.0;245.0;132.0
-203.0;266.0;-583.0;248.0;138.0
-204.0;269.0;-585.0;?;143.0
-206.0;271.0;-587.0;271.0;148.0
-209.0;275.0;-589.0;288.0;?
-209.0;278.0;-591.0;309.0;161.0
-207.0;280.0;-593.0;332.0;167.0
-202.0;?;-595.0;358.0;175.0
-196.0;286.0;-597.0;388.0;182.0
-187.0;288.0;-601.0;418.0;190.0
-176.0;293.0;-605.0;445.0;?
-161.0;298.0;-609.0;465.0;208.0
-139.0;301.0;?;474.0;216.0
-113.0;306.0;?;478.0;226.0
-90.0;309.0;-622.0;485.0;237.0
-68.0;309.0;-628.0;486.0;247.0
-54.0;308.0;-632.0;489.0;259.0
-42.0;308.0;-637.0;489.0;?
-40.0;307.0;-640.0;492.0;?
-30.0;306.0;-643.0;489.0;291.0
-21.0;306.0;?;483.0;304.0
-12.0;306.0;-648.0;475.0;314.0
-5.0;306.0;-650.0;469.0;324.0
?;307.0;-652.0;465.0;333.0
10.0;307.0;-653.0;460.0;?
15.0;?;-653.0;457.0;345.0
18.0;304.0;-652.0;456.0;350.0
?;302.0;-650.0;455.0;?
28.0;301.0;-648.0;451.0;358.0
32.0;301.0;-645.0;447.0;360.0
?;300.0;-641.0;443.0;362.0
37.0;299.0;-637.0;441.0;362.0
39.0;?;-633.0;?;361.0
40.0;294.0;-628.0;436.0;362.0
40.0;294.0;-623.0;433.0;362.0
40.0;293.0;-619.0;429.0;360.0
39.0;292.0;?;?;356.0
36.0;291.0;-610.0;419.0;?
35.0;?;-606.0;415.0;?
34.0;287.0;-603.0;414.0;345.0
34.0;284.0;-601.0;413.0;340.0
34.0;283.0;-600.0;?;336.0
35.0;281.0;-601.0;410.0;333.0
?;279.0;-603.0;409.0;330.0
31.0;277.0;-604.0;410.0;?
30.0;275.0;-607.0;413.0;321.0
33.0;274.0;-610.0;412.0;318.0
34.0;274.0;-613.0;410.0;314.0
32.0;275.0;-616.0;413.0;310.0
?;275.0;-619.0;?;305.0
26.0;276.0;-623.0;428.0;300.0
24.0;278.0;-627.0;436.0;294.0
23.0;279.0;-631.0;442.0;?
19.0;281.0;-637.0;439.0;284.0
21.0;286.0;-641.0;426.0;282.0
22.0;291.0;-646.0;406.0;283.0
26.0;297.0;-648.0;381.0;283.0
34.0;?;-649.0;353.0;286.0
45.0;312.0;-649.0;324.0;283.0
59.0;323.0;-650.0;289.0;289.0
70.0;330.0;-649.0;253.0;292.0
?;343.0;-648.0;218.0;299.0
95.0;354.0;?;183.0;308.0
109.0;366.0;-642.0;149.0;316.0
123.0;379.0;-639.0;115.0;330.0
138.0;394.0;-635.0;79.0;346.0
?;410.0;-631.0;44.0;366.0
163.0;427.0;-627.0;13.0;387.0
171.0;446.0;-621.0;-13.0;408.0
?;464.0;-614.0;-40.0;428.0
193.0;481.0;-606.0;-68.0;451.0
208.0;497.0;-595.0;-98.0;471.0
227.0;?;-582.0;-122.0;490.0
253.0;527.0;-571.0;-147.0;?
279.0;539.0;?;-171.0;527.0
300.0;550.0;-562.0;-188.0;546.0
?;562.0;-560.0;-204.0;564.0
340.0;?;-558.0;-219.0;581.0
363.0;586.0;-556.0;-233.0;597.0
389.0;595.0;-555.0;-246.0;614.0
417.0;604.0;?;?;630.0
445.0;611.0;-552.0;-277.0;?
471.0;619.0;-551.0;-297.0;661.0
494.0;627.0;-551.0;-316.0;673.0
514.0;637.0;-549.0;-335.0;687.0
?;644.0;-547.0;-354.0;701.0
544.0;647.0;-545.0;-374.0;712.0
555.0;652.0;-541.0;-388.0;721.0
?;656.0;-534.0;?;?
584.0;662.0;-522.0;-417.0;728.0
601.0;665.0;-507.0;?;731.0
613.0;665.0;?;-443.0;736.0
623.0;665.0;-466.0;-457.0;738.0
633.0;665.0;-441.0;-469.0;739.0
645.0;666.0;-415.0;-477.0;737.0
658.0;666.0;-388.0;-482.0;735.0
672.0;664.0;-362.0;-483.0;733.0
684.0;662.0;-339.0;-486.0;731.0
694.0;659.0;-322.0;-489.0;730.0
700.0;654.0;-307.0;-494.0;730.0
703.0;649.0;-294.0;-497.0;730.0
706.0;645.0;-282.0;-498.0;729.0
708.0;640.0;-272.0;-499.0;729.0
709.0;639.0;-263.0;-500.0;?
707.0;642.0;-255.0;?;721.0
?;644.0;-251.0;-505.0;718.0
?;645.0;-250.0;-507.0;720.0
682.0;651.0;-252.0;-507.0;713.0
?;649.0;-263.0;-506.0;719.0
672.0;652.0;-277.0;-500.0;718.0
674.0;?;-291.0;-497.0;718.0
681.0;648.0;-300.0;-496.0;719.0
689.0;647.0;-305.0;-497.0;719.0
693.0;646.0;-310.0;-498.0;720.0
694.0;647.0;-313.0;-500.0;719.0
?;647.0;-315.0;-501.0;716.0
697.0;646.0;-315.0;-501.0;715.0
698.0;644.0;-315.0;?;715.0
?;642.0;-315.0;-506.0;716.0
696.0;642.0;-317.0;-511.0;717.0
?;?;-319.0;?;719.0
686.0;644.0;-321.0;-519.0;721.0
682.0;643.0;-324.0;-519.0;725.0
677.0;648.0;-332.0;?;723.0
673.0;651.0;-343.0;-510.0;724.0
669.0;652.0;-349.0;-504.0;725.0
670.0;652.0;?;-498.0;726.0
?;648.0;-359.0;-494.0;?
674.0;646.0;-362.0;-493.0;733.0
677.0;641.0;-364.0;-494.0;?
677.0;635.0;?;-494.0;746.0
?;630.0;-368.0;-495.0;750.0
671.0;?;-376.0;?;754.0
665.0;618.0;-374.0;-503.0;758.0
659.0;612.0;-371.0;-510.0;?
656.0;606.0;-373.0;-515.0;765.0
654.0;?;-379.0;-519.0;770.0
653.0;595.0;-383.0;-523.0;?
652.0;589.0;-381.0;-529.0;780.0
650.0;582.0;-378.0;-538.0;785.0
643.0;576.0;-376.0;-545.0;789.0
636.0;570.0;-371.0;-549.0;792.0
632.0;?;-367.0;-554.0;795.0
629.0;560.0;-363.0;?;797.0
628.0;555.0;-361.0;?;800.0
628.0;553.0;-361.0;-569.0;802.0
628.0;550.0;-361.0;-574.0;805.0
627.0;548.0;-364.0;-578.0;807.0
627.0;?;-367.0;-580.0;809.0
627.0;545.0;-372.0;-582.0;811.0
627.0;?;-373.0;-584.0;812.0
628.0;542.0;-373.0;-585.0;813.0
630.0;?;-373.0;-586.0;814.0
630.0;539.0;-373.0;-589.0;?
629.0;537.0;-372.0;-591.0;818.0
?;536.0;-372.0;-593.0;818.0
629.0;536.0;?;-597.0;?
630.0;535.0;-371.0;-600.0;819.0
?;534.0;-370.0;-603.0;820.0
631.0;533.0;-372.0;-606.0;822.0
629.0;531.0;-374.0;-608.0;823.0
629.0;531.0;-376.0;-610.0;824.0
628.0;531.0;-377.0;-610.0;825.0
629.0;531.0;?;-608.0;826.0
630.0;531.0;-387.0;-605.0;828.0
629.0;532.0;-394.0;-600.0;830.0
628.0;530.0;-400.0;-594.0;832.0
623.0;?;-407.0;-589.0;833.0
619.0;531.0;-412.0;?;?
?;534.0;?;-572.0;832.0
611.0;537.0;-421.0;-564.0;832.0
605.0;538.0;-425.0;-554.0;832.0
597.0;541.0;-432.0;-544.0;831.0
?;544.0;-441.0;-533.0;830.0
?;?;-450.0;-520.0;829.0
?;551.0;-457.0;-506.0;828.0
557.0;553.0;-462.0;?;828.0
549.0;556.0;-464.0;-480.0;827.0
541.0;559.0;?;-470.0;826.0
534.0;561.0;-468.0;-460.0;825.0
?;564.0;-470.0;-452.0;823.0
519.0;566.0;-474.0;-445.0;822.0
511.0;?;-475.0;-440.0;?
504.0;569.0;-476.0;-436.0;820.0
498.0;570.0;-477.0;-432.0;?
493.0;570.0;-479.0;-430.0;819.0
488.0;?;-482.0;-428.0;818.0
484.0;569.0;-488.0;-427.0;?
479.0;567.0;-493.0;?;819.0
472.0;?;-497.0;-423.0;?
465.0;564.0;-501.0;-421.0;820.0
458.0;562.0;-506.0;-419.0;821.0
451.0;560.0;-509.0;-417.0;?
443.0;559.0;-513.0;-413.0;821.0
435.0;558.0;-518.0;-409.0;820.0
428.0;559.0;-524.0;-404.0;818.0
421.0;?;-530.0;-400.0;816.0
412.0;560.0;-533.0;-394.0;?
?;561.0;-536.0;-387.0;808.0
388.0;562.0;-538.0;-379.0;803.0
373.0;562.0;-543.0;-369.0;797.0
356.0;562.0;?;-359.0;790.0
338.0;564.0;-565.0;-347.0;782.0
318.0;563.0;-563.0;-337.0;773.0
297.0;?;-552.0;-328.0;765.0
274.0;561.0;-542.0;?;755.0
249.0;559.0;-545.0;-303.0;744.0
?;558.0;-547.0;?;733.0
193.0;555.0;-550.0;-271.0;?
164.0;553.0;?;-253.0;707.0
136.0;551.0;-562.0;-233.0;692.0
110.0;548.0;-569.0;-212.0;676.0
82.0;545.0;-576.0;-189.0;658.0
57.0;545.0;-584.0;-165.0;636.0
31.0;546.0;-587.0;-138.0;608.0
?;550.0;-589.0;-104.0;577.0
-28.0;552.0;-593.0;-62.0;?
-62.0;551.0;-596.0;-13.0;510.0
-93.0;546.0;?;34.0;477.0
-121.0;540.0;?;79.0;444.0
-146.0;529.0;-602.0;121.0;412.0
-168.0;514.0;-599.0;158.0;382.0
?;499.0;-595.0;188.0;354.0
-211.0;484.0;-593.0;215.0;327.0
-232.0;468.0;?;?;301.0
-251.0;451.0;-593.0;257.0;278.0
-270.0;434.0;-594.0;273.0;256.0
-290.0;416.0;-595.0;287.0;235.0
-310.0;397.0;-596.0;301.0;216.0
?;379.0;-596.0;316.0;199.0
-349.0;362.0;-596.0;331.0;185.0
-366.0;347.0;-596.0;345.0;173.0
-381.0;333.0;-598.0;355.0;165.0
-395.0;322.0;-598.0;363.0;159.0
?;313.0;-597.0;?;155.0
-419.0;309.0;-598.0;374.0;154.0
-429.0;304.0;-601.0;377.0;159.0
-439.0;?;-606.0;374.0;168.0
-442.0;322.0;-611.0;?;182.0
-427.0;329.0;-615.0;359.0;182.0
-403.0;?;-612.0;351.0;184.0
-376.0;328.0;-609.0;350.0;188.0
-350.0;332.0;-607.0;346.0;191.0
-331.0;?;?;349.0;193.0
-318.0;343.0;-604.0;362.0;193.0
?;348.0;-599.0;377.0;194.0
-287.0;355.0;-593.0;390.0;197.0
-271.0;?;-589.0;398.0;206.0
-256.0;374.0;-586.0;404.0;218.0
-244.0;?;-587.0;407.0;233.0
-232.0;399.0;-589.0;406.0;248.0
-223.0;409.0;-591.0;406.0;?
?;421.0;-590.0;405.0;277.0
-206.0;428.0;-588.0;401.0;289.0
-199.0;435.0;-584.0;?;301.0
-194.0;445.0;?;386.0;313.0
-189.0;458.0;-574.0;378.0;?
-181.0;462.0;-567.0;366.0;327.0
-180.0;468.0;-558.0;365.0;332.0
-174.0;477.0;-554.0;354.0;?
?;485.0;-546.0;343.0;339.0
-167.0;493.0;-534.0;331.0;342.0
-168.0;502.0;-520.0;316.0;347.0
-170.0;511.0;-504.0;300.0;353.0
-170.0;514.0;-489.0;283.0;358.0
-174.0;516.0;-477.0;274.0;362.0
-172.0;516.0;-467.0;?;366.0
-169.0;516.0;?;253.0;?
-175.0;515.0;-461.0;241.0;374.0
-187.0;510.0;?;237.0;376.0
-196.0;504.0;-466.0;242.0;378.0
-193.0;497.0;-471.0;245.0;378.0
-192.0;492.0;-477.0;244.0;379.0
-188.0;488.0;-482.0;235.0;378.0
-186.0;485.0;-488.0;231.0;377.0
-184.0;482.0;-495.0;?;377.0
-179.0;476.0;-502.0;210.0;376.0
-177.0;470.0;?;185.0;?
-181.0;462.0;-518.0;?;371.0
-192.0;455.0;-524.0;159.0;368.0
-211.0;446.0;-530.0;?;364.0
-215.0;?;-536.0;157.0;359.0
-210.0;433.0;-540.0;142.0;354.0
-199.0;424.0;-546.0;123.0;347.0
-189.0;414.0;-553.0;104.0;340.0
-184.0;?;-559.0;88.0;333.0
-183.0;395.0;-563.0;70.0;?
-191.0;384.0;-567.0;70.0;314.0
-204.0;372.0;-568.0;73.0;304.0
-220.0;359.0;-568.0;78.0;293.0
-239.0;?;-567.0;76.0;283.0
-265.0;336.0;-566.0;87.0;272.0
-291.0;326.0;-563.0;105.0;262.0
-316.0;?;-560.0;122.0;253.0
-339.0;?;-557.0;?;?
-358.0;303.0;-553.0;153.0;237.0
-376.0;299.0;-551.0;165.0;230.0
-392.0;294.0;-546.0;177.0;223.0
-406.0;290.0;-538.0;188.0;217.0
-418.0;287.0;-527.0;199.0;211.0
-427.0;?;-514.0;207.0;206.0
-431.0;286.0;-506.0;213.0;?
?;286.0;-498.0;217.0;199.0
-429.0;286.0;-492.0;219.0;196.0
-423.0;286.0;-488.0;219.0;194.0
?;287.0;-486.0;218.0;194.0
-407.0;288.0;-486.0;217.0;194.0
?;288.0;-489.0;218.0;195.0
-384.0;288.0;-493.0;220.0;198.0
-372.0;288.0;-497.0;222.0;?
-365.0;289.0;-497.0;?;205.0
-367.0;?;-496.0;235.0;210.0
-371.0;293.0;-494.0;239.0;216.0
-374.0;295.0;?;244.0;?
-376.0;296.0;-488.0;247.0;230.0
-377.0;297.0;-488.0;249.0;237.0
-376.0;298.0;-486.0;250.0;243.0
-375.0;297.0;-489.0;251.0;?
-372.0;296.0;-492.0;252.0;256.0
-369.0;?;-494.0;250.0;261.0
-366.0;292.0;-493.0;246.0;265.0
-363.0;290.0;-496.0;243.0;269.0
-361.0;288.0;?;239.0;272.0
-359.0;286.0;-498.0;235.0;274.0
-357.0;284.0;-497.0;232.0;275.0
?;282.0;-496.0;227.0;277.0
-357.0;280.0;-497.0;224.0;279.0
-359.0;278.0;-498.0;221.0;?
-361.0;276.0;-502.0;219.0;287.0
-363.0;274.0;-507.0;217.0;?
-364.0;273.0;-514.0;215.0;299.0
-364.0;273.0;?;213.0;308.0
-364.0;274.0;-532.0;211.0;319.0
-364.0;275.0;-540.0;210.0;330.0
-360.0;277.0;-548.0;207.0;343.0
-355.0;?;-557.0;204.0;355.0
-349.0;284.0;-568.0;201.0;366.0
-344.0;289.0;-579.0;197.0;379.0
-338.0;293.0;-590.0;193.0;391.0
-331.0;297.0;-599.0;187.0;404.0
-323.0;300.0;-605.0;182.0;415.0
-314.0;303.0;-608.0;178.0;427.0
-307.0;307.0;-609.0;172.0;?
-299.0;311.0;-608.0;163.0;452.0
-291.0;315.0;-606.0;153.0;464.0
-284.0;319.0;-602.0;140.0;477.0
-275.0;321.0;-597.0;121.0;489.0
-265.0;322.0;-589.0;98.0;502.0
-260.0;322.0;-580.0;79.0;513.0
-258.0;320.0;-570.0;67.0;522.0
-255.0;316.0;-561.0;54.0;530.0
-256.0;309.0;-554.0;48.0;?
-255.0;301.0;?;36.0;548.0
-257.0;293.0;-529.0;26.0;556.0
-261.0;286.0;?;19.0;563.0
-263.0;279.0;-490.0;11.0;570.0
-266.0;271.0;-460.0;4.0;575.0
-273.0;266.0;-430.0;0.0;580.0
-281.0;262.0;-406.0;2.0;583.0
-285.0;259.0;?;1.0;586.0
-289.0;258.0;-375.0;-1.0;587.0
?;259.0;-366.0;0.0;587.0
-294.0;?;-363.0;?;586.0
-295.0;265.0;-361.0;4.0;585.0
-295.0;268.0;-359.0;6.0;583.0
-297.0;271.0;-355.0;8.0;580.0
-299.0;274.0;?;11.0;577.0
-302.0;277.0;?;15.0;575.0
-304.0;?;-340.0;18.0;573.0
-305.0;283.0;-336.0;20.0;571.0
-306.0;285.0;-333.0;21.0;569.0
-308.0;288.0;-331.0;22.0;566.0
-309.0;290.0;-329.0;23.0;564.0
-310.0;292.0;-328.0;25.0;562.0
?;294.0;?;28.0;560.0
-312.0;296.0;-328.0;30.0;557.0
?;298.0;?;36.0;?
-323.0;299.0;-328.0;40.0;551.0
-326.0;301.0;-329.0;44.0;548.0
-331.0;301.0;-331.0;?;?
-334.0;302.0;-334.0;56.0;542.0
-337.0;303.0;-336.0;60.0;538.0
-340.0;306.0;?;62.0;533.0
-345.0;309.0;-340.0;67.0;528.0
-348.0;312.0;-340.0;73.0;523.0
-344.0;313.0;-341.0;?;517.0
-339.0;?;-342.0;56.0;511.0
-332.0;307.0;-344.0;?;?
-320.0;303.0;-348.0;31.0;500.0
-314.0;299.0;-351.0;22.0;493.0
-309.0;295.0;-353.0;?;486.0
-307.0;291.0;-355.0;11.0;?
-308.0;288.0;-357.0;12.0;472.0
-309.0;286.0;-359.0;14.0;464.0
-308.0;284.0;-360.0;14.0;455.0
-306.0;282.0;-363.0;14.0;445.0
-301.0;280.0;-370.0;14.0;435.0
-295.0;277.0;-379.0;?;424.0
-290.0;275.0;?;13.0;413.0
-287.0;273.0;-400.0;13.0;401.0
-284.0;273.0;-409.0;13.0;389.0
-281.0;274.0;-418.0;?;?
-281.0;277.0;?;13.0;365.0
-282.0;283.0;-442.0;18.0;?
-285.0;286.0;-457.0;?;335.0
-289.0;290.0;-472.0;40.0;320.0
?;296.0;-488.0;55.0;304.0
-310.0;301.0;-505.0;77.0;285.0
-326.0;303.0;-520.0;104.0;268.0
-338.0;302.0;-535.0;?;249.0
-354.0;301.0;-553.0;160.0;232.0
-369.0;298.0;-572.0;186.0;?
-382.0;290.0;-591.0;207.0;201.0
-397.0;281.0;-602.0;226.0;?
-413.0;269.0;-610.0;243.0;?
?;258.0;-615.0;258.0;161.0
-441.0;245.0;-621.0;274.0;145.0
-458.0;231.0;-628.0;290.0;?
-478.0;217.0;-634.0;306.0;109.0
-499.0;?;?;320.0;94.0
-522.0;193.0;-630.0;?;79.0
-547.0;183.0;?;340.0;66.0
-573.0;173.0;-630.0;346.0;54.0
-597.0;?;-625.0;352.0;?
-620.0;151.0;-618.0;358.0;27.0
-638.0;141.0;-608.0;363.0;15.0
-656.0;132.0;-597.0;367.0;5.0
-672.0;125.0;-592.0;?;?
-688.0;121.0;-589.0;383.0;-14.0
-698.0;114.0;-585.0;394.0;-27.0
-708.0;99.0;?;403.0;-45.0
?;?;-567.0;?;-62.0
?;69.0;-557.0;422.0;-79.0
-747.0;53.0;-554.0;?;-98.0
-757.0;34.0;-552.0;437.0;-116.0
-764.0;15.0;-550.0;440.0;-133.0
-772.0;-2.0;-548.0;442.0;?
-782.0;-16.0;-545.0;446.0;-162.0
-792.0;-31.0;-539.0;451.0;-179.0
-801.0;?;-534.0;?;-198.0
-808.0;-64.0;-532.0;465.0;-219.0
-815.0;-82.0;?;?;-240.0
-821.0;-103.0;?;?;-264.0
-827.0;?;-509.0;487.0;-289.0
-831.0;-149.0;-496.0;494.0;-315.0
-835.0;-174.0;-482.0;500.0;-342.0
-840.0;-195.0;-466.0;504.0;-366.0
-844.0;-216.0;?;507.0;-387.0
-848.0;?;-429.0;509.0;-407.0
-852.0;-245.0;-409.0;509.0;-425.0
-853.0;-260.0;?;?;-438.0
-853.0;-279.0;-393.0;513.0;-453.0
-853.0;-301.0;-384.0;514.0;-466.0
-852.0;-319.0;-372.0;514.0;-480.0
-852.0;-335.0;-363.0;?;-493.0
-851.0;-351.0;-361.0;511.0;-504.0
-849.0;-368.0;-352.0;?;-512.0
-845.0;-385.0;-342.0;509.0;-523.0
-841.0;-401.0;-329.0;?;-533.0
-837.0;-414.0;-306.0;508.0;-543.0
-831.0;?;-275.0;506.0;-554.0
-824.0;-435.0;-248.0;506.0;?
-816.0;-442.0;-219.0;505.0;-578.0
-807.0;-449.0;-191.0;505.0;-588.0
-798.0;-457.0;?;505.0;-598.0
-790.0;-464.0;-154.0;503.0;-609.0
-781.0;-471.0;?;504.0;-618.0
-773.0;-477.0;-98.0;505.0;-628.0
?;?;-67.0;504.0;-637.0
-756.0;-487.0;-41.0;501.0;-646.0
-746.0;-489.0;-16.0;501.0;-656.0
-740.0;-490.0;8.0;501.0;?
-735.0;-491.0;31.0;501.0;-669.0
?;?;48.0;503.0;-676.0
-726.0;-495.0;60.0;507.0;-684.0
-721.0;-496.0;73.0;512.0;-691.0
-717.0;-500.0;86.0;?;-698.0
-715.0;-506.0;?;522.0;?
-715.0;-514.0;105.0;527.0;?
-717.0;-518.0;117.0;530.0;-713.0
-723.0;-526.0;126.0;536.0;-715.0
-727.0;-538.0;133.0;545.0;-714.0
-727.0;-545.0;144.0;550.0;-715.0
?;-549.0;151.0;551.0;-714.0
-727.0;-554.0;150.0;549.0;-711.0
-727.0;-559.0;146.0;549.0;-706.0
-726.0;-564.0;139.0;550.0;?
?;-569.0;130.0;548.0;-704.0
-729.0;-576.0;128.0;546.0;-703.0
-731.0;-582.0;130.0;542.0;-704.0
-730.0;-589.0;136.0;540.0;?
-728.0;-598.0;143.0;537.0;?
-725.0;-606.0;153.0;533.0;-702.0
-721.0;-615.0;159.0;529.0;-700.0
?;?;164.0;?;-701.0
-712.0;?;172.0;?;-701.0
-706.0;-637.0;181.0;516.0;-697.0
?;?;184.0;513.0;-695.0
-694.0;-643.0;185.0;509.0;-693.0
-691.0;-641.0;?;504.0;-694.0
-695.0;-640.0;182.0;498.0;-694.0
-703.0;-636.0;182.0;493.0;-702.0
-710.0;-635.0;178.0;488.0;-704.0
?;?;181.0;485.0;-707.0
-712.0;-630.0;185.0;482.0;-707.0
-711.0;-627.0;191.0;479.0;-706.0
-711.0;?;190.0;476.0;?
-712.0;-623.0;186.0;472.0;-705.0
-715.0;-621.0;181.0;465.0;?
-719.0;-618.0;177.0;459.0;-707.0
-722.0;-614.0;176.0;453.0;?
-724.0;-609.0;174.0;448.0;-708.0
-725.0;-605.0;172.0;443.0;-708.0
?;-601.0;168.0;438.0;-705.0
-724.0;-597.0;?;435.0;-701.0
?;-591.0;150.0;432.0;-700.0
-720.0;?;141.0;430.0;-697.0
