InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
483;?;7;251;869;-29.0;-163;875;696.0;-30;-1099;869;875
287;?;1;209;875;-25.0;-121;950;742.0;-37;?;875;950
787;-373;-3;205;2000;?;110;1243;813.0;-50;?;?;1243
?;-462;-10;830;4149;-149.0;-59;1934;965.0;-65;-1860;4149;1934
1370;-1365;-70;1009;3595;27.0;486;40;?;-79;-2005;3595;40
1710;-2653;-127;2070;2285;631.0;1000;-1179;1205.0;-78;-2919;2285;-1179
1368;-2226;-160;1771;-196;1644.0;851;-677;1352.0;-75;-2502;-196;-677
-532;-653;-119;198;-3026;1026.0;303;-1528;1767.0;-82;-650;-3026;-1528
?;-63;-8;586;?;872.0;-374;-2268;1589.0;-83;-467;-1559;-2268
300;-462;14;395;752;664.0;55;-1684;964.0;-74;-612;752;-1684
708;-606;2;-158;913;1022.0;477;-387;813.0;-60;-985;913;-387
1139;?;11;237;50;1610.0;210;78;1131.0;-57;-1177;50;78
1330;-407;2;-484;1030;965.0;566;109;1140.0;-49;-1312;1030;109
1689;-57;-1;-1076;1752;-121.0;772;512;?;-26;-1477;?;512
2461;1180;?;-1662;2682;1793.0;?;1610;926.0;-14;-1485;?;1610
3532;2489;-13;?;2763;?;85;3268;817.0;-3;-526;2763;3268
1829;1316;-12;-1080;-2664;?;-415;1739;745.0;?;?;-2664;1739
1856;1380;-11;-898;-1166;?;-307;-1337;?;5;333;?;-1337
1723;2780;-6;456;?;868.0;-1954;72;718.0;-2;108;-839;72
-584;971;3;1672;-5048;839.0;-1865;1076;803.0;-12;2229;-5048;1076
758;-248;4;?;-1006;938.0;1056;-1609;831.0;-22;-554;-1006;-1609
1355;333;0;-443;?;776.0;114;-1987;820.0;-23;-1818;-1406;-1987
444;181;4;69;-2127;733.0;-178;-2083;945.0;?;-697;?;-2083
709;553;8;84;-591;866.0;-555;75;937.0;-29;-426;-591;75
375;-195;9;108;?;923.0;?;-427;?;-29;-1160;-140;?
615;295;9;115;24;976.0;-428;266;1140.0;-29;-738;24;266
466;-51;8;34;294;1003.0;-126;119;1558.0;-29;-944;?;119
482;-38;8;15;277;933.0;-113;149;?;-30;?;277;149
510;43;?;27;155;1114.0;-165;173;1267.0;-30;-839;155;173
468;-67;7;7;161;1205.0;?;84;958.0;-30;-909;161;?
469;-12;6;17;?;1599.0;-108;93;868.0;-31;-845;125;93
512;-13;7;?;72;2103.0;-108;44;?;-31;-876;72;44
489;?;6;22;?;?;-118;81;1044.0;?;-855;93;81
485;-10;6;23;152;1104.0;-108;106;849.0;-31;-860;152;106
543;-63;6;73;233;917.0;-106;217;644.0;-32;-951;233;217
333;-5;4;135;396;890.0;-212;390;580.0;-33;?;396;390
3363;3416;?;-322;207;1020.0;-1700;3575;830.0;-11;-1605;207;3575
781;492;?;?;-1132;776.0;-476;-49;1003.0;-22;-1178;-1132;-49
378;-130;11;-1;-493;867.0;-142;-503;986.0;?;-774;-493;-503
436;-79;10;-157;-44;888.0;38;205;1139.0;-24;-1092;?;205
493;?;11;-11;188;1009.0;-207;5;1254.0;-26;-814;188;5
527;44;10;?;258;1066.0;-121;225;1811.0;-25;-952;?;225
484;-31;9;-111;210;1131.0;-39;186;1541.0;?;-903;210;186
483;18;9;-46;185;?;-114;171;1063.0;-26;-859;185;?
528;57;8;-72;160;1306.0;-95;116;?;-26;-875;160;?
494;?;8;-78;44;2277.0;-62;36;?;-27;-849;44;36
536;?;8;-65;96;2136.0;-85;111;1153.0;-27;-854;?;?
484;-10;8;-54;69;1117.0;?;54;939.0;-27;-877;69;54
487;11;8;0;147;1089.0;-114;136;778.0;-28;-887;147;136
527;77;7;87;500;860.0;-206;360;617.0;-28;-879;500;360
3672;3873;?;744;-634;888.0;-2529;27;?;-13;-2636;-634;27
1164;1143;0;?;-3877;996.0;-858;?;774.0;-17;-1080;-3877;-443
309;-34;3;38;-1687;790.0;-88;-632;989.0;-19;-1164;-1687;-632
703;420;5;147;-98;885.0;-448;-254;1080.0;-20;-966;-98;-254
432;156;5;-61;-272;937.0;-126;152;1222.0;-20;-877;-272;152
541;208;5;40;422;1061.0;-233;127;1512.0;-20;-921;?;?
462;118;4;-70;129;1137.0;-80;137;1620.0;-21;-878;129;137
493;143;4;-48;175;1073.0;-103;?;1192.0;-21;-870;175;132
497;?;4;-60;238;1239.0;-76;111;997.0;-21;-873;238;111
494;150;3;-52;107;1578.0;-90;55;?;?;-846;107;55
542;165;3;-47;?;2141.0;-100;77;1367.0;-21;?;87;77
?;130;3;-42;50;1635.0;-80;86;998.0;?;-843;50;?
498;119;3;8;94;1048.0;?;74;811.0;-22;-913;94;74
?;95;2;7;279;1063.0;?;295;627.0;-23;-922;?;295
429;?;1;?;485;759.0;-148;533;503.0;-25;-880;485;533
765;354;2;476;-866;857.0;?;-151;?;-32;-901;-866;-151
227;?;2;358;-92;?;-220;-327;1029.0;-33;-1112;-92;-327
740;273;2;139;170;852.0;-314;407;1528.0;-33;-696;170;407
310;-223;2;193;259;1236.0;-91;-7;1562.0;-33;-1036;259;-7
597;106;2;148;236;1073.0;-219;298;1521.0;-33;-817;236;298
485;-29;0;147;259;1200.0;-129;?;996.0;-34;-876;259;155
488;-59;0;81;171;1256.0;-49;85;777.0;-34;-873;171;85
505;-13;0;52;132;2038.0;-50;109;1337.0;-34;-849;132;109
510;-84;-1;127;149;1788.0;-68;?;1122.0;-34;-890;149;44
464;?;0;?;-121;1409.0;-157;?;807.0;-34;-871;-121;-39
584;-42;-1;198;242;932.0;?;121;640.0;?;-904;242;?
339;-163;-1;239;436;1016.0;-156;202;504.0;-36;-938;?;202
440;-61;-2;276;506;?;-230;460;379.0;-37;-970;506;460
712;-319;-7;467;1272;128.0;-156;1031;596.0;-43;-1126;?;?
767;278;1;866;-2640;?;-964;145;914.0;?;-1492;-2640;145
614;404;3;531;-71;756.0;-678;-356;975.0;-30;-724;-71;-356
?;152;4;395;79;924.0;-477;16;1072.0;-30;-879;79;?
422;-25;3;226;176;843.0;-251;330;1266.0;-30;?;176;330
568;28;?;-35;?;1041.0;8;230;1579.0;-31;-894;720;230
?;-86;0;?;126;?;-51;?;1661.0;-31;-905;126;255
535;?;0;51;337;1164.0;-50;?;1140.0;-32;-865;337;115
?;-9;-1;55;202;1193.0;-33;202;916.0;-32;-860;202;202
531;22;-1;?;139;1864.0;-49;105;1106.0;-32;-843;?;105
507;-7;-1;61;-1;2236.0;-36;-34;1245.0;?;-858;-1;-34
569;51;-1;120;29;1439.0;-105;48;901.0;-33;-838;29;48
537;63;-2;36;52;1016.0;?;102;818.0;?;?;52;?
595;42;-2;200;153;870.0;-173;192;591.0;-33;-899;?;192
1074;?;1;88;-564;831.0;-341;-250;?;-28;-875;-564;-250
502;47;2;85;-178;809.0;-126;-137;1096.0;-28;-908;-178;-137
245;-181;2;138;-30;997.0;-81;-87;1191.0;-29;-928;-30;-87
807;340;2;65;283;1002.0;-237;331;1403.0;-29;?;283;331
256;-172;1;139;106;?;-76;-30;?;-29;-920;106;-30
599;106;1;?;226;920.0;-67;?;1494.0;-29;-882;226;250
460;17;1;96;?;1092.0;-101;?;1088.0;-29;?;181;126
498;25;0;?;158;1227.0;-63;?;837.0;-29;-881;158;121
?;42;0;42;166;1902.0;-58;?;1151.0;-29;-885;166;137
487;28;0;79;95;1979.0;-84;?;1203.0;-29;-866;?;67
526;75;0;86;-11;1008.0;-114;-5;939.0;-29;-872;-11;?
478;-1;0;83;63;1020.0;-82;28;876.0;-30;-899;63;28
517;46;?;102;160;770.0;?;109;669.0;-30;?;160;109
-106;?;-16;-1296;-1000;?;1694;-1018;800.0;1;-717;-1000;-1018
1385;495;-16;?;-80;?;2245;-985;810.0;-6;-2477;-80;-985
2123;1937;-15;198;-204;890.0;-598;-1380;842.0;-16;-926;-204;-1380
?;1409;-13;1071;-2323;758.0;-1249;-788;1057.0;?;-1157;-2323;-788
1342;1428;-13;1092;-2480;843.0;-1258;-789;1099.0;-20;-1214;-2480;-789
807;709;-9;587;-598;953.0;-675;?;989.0;-22;-815;-598;-336
343;61;-8;190;248;?;-72;230;1283.0;?;-909;248;?
551;303;-9;326;277;?;-283;147;?;-23;-869;277;147
?;175;?;245;236;1004.0;-157;176;1434.0;-23;-898;236;176
495;199;-9;216;36;1089.0;-127;?;1041.0;-24;-883;36;30
485;?;-10;183;85;1256.0;-85;81;914.0;?;-874;?;81
498;176;-9;175;84;1984.0;-75;83;1116.0;-24;-859;84;83
502;231;-10;224;-19;1726.0;-153;9;1170.0;-24;-879;?;9
509;157;-10;174;70;1601.0;-70;7;952.0;-24;-838;70;7
431;169;-10;?;58;921.0;-71;-11;825.0;-24;-768;58;-11
470;147;-10;226;217;927.0;-124;151;621.0;-24;-894;217;151
566;120;-10;239;325;572.0;-91;259;461.0;-25;-960;325;?
271;67;-11;232;297;101.0;?;338;527.0;-26;-977;297;338
683;-179;-14;627;1128;-74.0;-163;815;748.0;-32;-1265;1128;815
-251;?;-18;718;1056;-226.0;?;1101;777.0;-37;-1093;?;1101
662;-577;-24;827;2100;-277.0;-123;1437;990.0;-46;-1335;2100;1437
2361;-1609;-58;1124;4051;-84.0;873;867;992.0;-64;-2593;4051;867
-686;-2366;-106;783;2271;?;387;-1133;?;-69;?;2271;-1133
-548;-1990;-120;521;184;1434.0;401;-1117;1395.0;-67;-1894;184;-1117
374;-1635;-119;?;-1873;1217.0;1090;-404;1841.0;?;-1377;-1873;-404
-754;?;-92;?;?;905.0;-113;-1025;1567.0;-70;-621;-1887;-1025
118;75;-45;935;1734;964.0;-783;-1384;1026.0;-70;?;1734;-1384
448;-373;-33;?;2554;1592.0;-64;-953;1191.0;-64;?;2554;-953
?;136;?;?;1397;1520.0;-225;-294;1135.0;-52;-1094;1397;-294
1145;?;-20;650;1605;334.0;-27;-363;979.0;-42;-1615;1605;-363
1936;1152;-24;?;?;447.0;-71;1265;950.0;-29;-1196;2189;?
1947;1205;-25;-540;1288;1507.0;849;?;826.0;-17;-2342;?;2388
3792;2875;-27;?;250;677.0;623;2901;712.0;-7;-576;250;2901
5274;4067;-25;-3128;-781;?;-680;2187;628.0;3;2733;-781;2187
52;-391;-22;-594;-3809;1028.0;1123;-681;633.0;2;-1346;-3809;-681
864;1251;-14;310;-3905;908.0;-229;2939;693.0;?;-1163;?;2939
1312;1013;?;-1069;-407;865.0;?;2896;893.0;-13;1148;-407;2896
-1116;-1756;?;-959;-136;858.0;1861;-2042;930.0;-22;-431;-136;-2042
1683;1736;-8;-52;-1470;?;-742;-663;983.0;-23;76;-1470;-663
861;803;-6;?;-341;925.0;-744;-14;852.0;-24;-694;-341;?
?;-229;-6;223;172;963.0;65;-157;1401.0;-24;-1124;172;-157
827;536;-5;116;32;1005.0;-318;347;1201.0;-24;-724;32;347
264;-66;-6;?;337;945.0;?;16;1894.0;?;-1022;337;16
572;235;-7;117;219;1106.0;?;208;1548.0;-25;-842;219;208
472;142;-7;164;189;1204.0;-96;130;954.0;-25;?;189;130
461;121;-8;147;115;1469.0;-68;37;771.0;-25;-880;115;37
?;151;-8;125;44;1966.0;?;?;1229.0;-25;-865;44;51
436;134;-8;170;-25;1805.0;-108;?;1116.0;-25;-865;-25;-5
554;165;-8;179;64;1399.0;-131;31;955.0;-26;-882;?;31
443;121;-8;154;127;1034.0;-136;75;?;-26;-878;127;75
447;73;-8;192;273;932.0;-131;?;588.0;?;-887;273;181
1508;1721;-8;668;-2827;864.0;-1125;915;864.0;1;-52;-2827;915
989;747;-7;-475;-766;792.0;500;-2073;874.0;-7;-1322;?;-2073
177;168;-4;390;-679;927.0;-385;-387;909.0;-9;-759;-679;-387
487;523;-3;533;-569;882.0;-624;-171;?;-9;?;-569;-171
552;440;?;98;-79;857.0;-156;?;1264.0;-9;-940;-79;?
?;360;-3;137;121;941.0;-204;273;1166.0;-9;-850;121;273
527;399;-4;77;347;1044.0;-113;90;1522.0;-10;-922;347;90
465;334;-4;64;248;1022.0;-91;220;1477.0;-10;-871;248;220
488;354;?;76;204;1107.0;-96;?;1258.0;-10;?;204;?
502;354;-5;56;224;1230.0;?;146;725.0;-10;-887;224;146
509;351;-5;53;88;1694.0;-58;73;1098.0;-11;-864;88;73
510;352;-5;52;14;2279.0;-58;-33;?;-11;-868;14;-33
523;332;-5;79;29;1359.0;-84;4;909.0;-11;-879;29;4
523;?;-5;155;50;1206.0;?;47;733.0;-11;-859;50;47
484;277;?;133;219;731.0;-132;142;565.0;-12;-886;219;142
482;245;-6;128;?;702.0;?;262;571.0;-13;?;270;?
511;-73;-9;-42;-1758;898.0;?;2629;853.0;5;2128;?;2629
?;2160;-4;327;1011;?;-479;1852;709.0;-7;-987;1011;1852
526;253;-4;?;-997;816.0;181;-1591;752.0;-11;-979;-997;-1591
752;470;-3;127;-907;831.0;-118;?;953.0;-13;-1164;?;-398
768;577;-1;212;-71;817.0;-266;130;970.0;-14;-1055;-71;130
367;?;-1;?;-128;977.0;?;-284;1134.0;-13;-809;-128;-284
615;433;-1;165;182;851.0;?;?;1216.0;-14;-959;182;258
425;198;?;73;140;1037.0;-85;?;1391.0;-14;-858;140;34
503;285;-1;71;118;1017.0;?;158;1350.0;-14;-903;118;?
492;272;-1;69;?;1172.0;-86;142;1085.0;?;-898;117;142
490;268;-2;97;132;1224.0;-108;93;981.0;-14;-884;132;93
517;282;-2;77;72;1511.0;-82;74;?;-15;-882;72;74
495;257;-2;68;-12;1553.0;-82;32;1195.0;-15;-869;?;32
530;240;-2;96;89;1207.0;-112;62;938.0;?;-898;?;62
503;196;-2;77;155;986.0;?;89;811.0;-15;-875;155;89
496;164;-2;103;228;849.0;-127;208;681.0;-16;-883;228;208
537;123;-3;109;429;568.0;-101;356;?;-18;-936;429;?
417;?;-3;68;394;338.0;-89;482;801.0;-19;-876;394;482
523;-92;?;?;?;257.0;-74;897;800.0;-24;-1093;1078;897
203;-199;-8;322;1373;269.0;-231;1275;809.0;-29;-963;1373;1275
251;-729;-15;498;2471;203.0;-149;2362;897.0;-36;-1503;2471;2362
1511;-1044;?;559;4009;333.0;514;3202;923.0;-49;-2326;4009;3202
?;-704;-52;546;1515;663.0;721;2089;?;-58;-1680;1515;2089
1811;-1994;-77;1203;?;1040.0;142;1127;1091.0;?;-2368;-991;1127
877;-1985;-85;1224;-1876;1097.0;?;-1240;1221.0;-60;-2175;-1876;-1240
60;?;-70;665;-2397;924.0;-654;-4658;1466.0;-65;-575;-2397;-4658
515;-652;-47;257;-1181;1050.0;-27;-4919;1386.0;-68;-827;-1181;-4919
?;-457;?;-511;-1465;508.0;651;-3649;624.0;-62;-729;-1465;?
671;-109;2;-714;-2991;1485.0;664;?;?;-53;-608;?;-1915
1290;295;6;-858;-2772;?;758;698;1709.0;-41;-967;-2772;698
1218;501;10;-510;-1767;-33.0;295;1760;966.0;-32;-1130;?;1760
1842;1267;9;-410;-972;430.0;319;1614;1016.0;-24;?;-972;1614
2411;?;9;-613;-452;?;783;-695;940.0;-15;-579;-452;-695
2199;2289;10;-304;108;662.0;552;-3420;1087.0;-8;299;108;-3420
2628;2614;6;-1685;1239;915.0;1647;-887;787.0;?;1051;?;-887
645;417;2;-1773;1175;941.0;1702;887;772.0;-7;-453;1175;887
-1160;?;3;-484;401;891.0;542;-171;822.0;-12;-1750;?;?
-781;-1113;2;-994;697;900.0;1021;297;851.0;-10;-1464;697;297
-830;-1164;3;-830;601;833.0;861;160;887.0;-11;-1514;601;?
319;64;4;109;37;848.0;-179;-56;926.0;?;-1034;37;-56
739;502;3;78;121;834.0;-179;151;920.0;-16;-787;121;151
336;72;3;-37;321;913.0;?;114;?;-15;-973;321;114
588;338;2;96;277;994.0;-168;192;1029.0;-16;?;277;192
480;?;2;20;367;1025.0;-71;248;1160.0;-16;-904;367;248
504;239;1;32;404;1057.0;-71;254;1330.0;-16;-886;404;254
536;267;?;32;262;1191.0;-58;218;1110.0;?;-856;262;218
491;214;0;-57;123;1463.0;43;106;1241.0;-16;?;123;106
530;248;0;-12;-5;1732.0;-4;-42;1290.0;-16;-858;-5;-42
517;235;0;21;12;1344.0;-35;-5;1111.0;-16;-864;12;-5
495;?;-1;19;118;927.0;-29;63;847.0;?;-889;118;63
497;188;-1;36;101;854.0;-45;?;685.0;-16;-889;101;24
488;169;-1;17;109;620.0;-19;71;626.0;-17;-873;109;71
499;?;?;?;?;?;0;?;721.0;-18;-897;210;180
505;91;?;-12;39;408.0;31;211;743.0;-19;-905;39;211
452;42;-2;22;257;395.0;-18;356;898.0;-21;-921;257;356
380;-127;?;81;?;329.0;-17;529;984.0;-24;-1035;481;529
426;-181;-6;?;1337;384.0;-211;1247;1035.0;-30;-1057;1337;?
713;-233;-15;871;3551;578.0;?;2885;?;-39;-1308;3551;2885
913;-765;-30;985;5355;?;?;3835;1041.0;-45;-1823;?;3835
881;-994;-56;653;8062;1236.0;407;3270;1069.0;-51;-1631;8062;?
1287;-2095;-93;1219;6193;?;1216;1179;1313.0;-51;?;6193;1179
1137;-2574;-100;1550;-96;1068.0;1339;-2096;1369.0;-52;-2792;-96;-2096
75;?;-85;926;-2232;826.0;-361;-4456;1307.0;-59;-986;-2232;-4456
-72;-25;-86;905;-2583;717.0;-921;-4795;1100.0;-59;?;-2583;?
80;-791;?;452;-640;853.0;305;-3807;?;-62;-928;-640;-3807
?;-177;-36;91;901;1440.0;225;?;993.0;-62;-504;901;-1989
1037;-96;-27;634;902;1147.0;100;-1042;1190.0;-52;-1363;902;-1042
1523;511;-23;324;2236;21.0;?;-616;1115.0;-43;?;2236;-616
1888;869;-24;-235;2293;1118.0;304;222;1073.0;?;-1449;2293;222
1818;518;-27;?;1772;1113.0;1471;1091;953.0;-21;-2031;1772;1091
4512;3308;?;?;-399;?;-458;2990;951.0;-9;?;-399;2990
2108;871;-25;-2471;?;946.0;?;1814;810.0;?;223;-1693;1814
-1781;-1570;-21;1300;-2723;947.0;?;2284;657.0;-5;-2889;-2723;2284
434;1909;-13;2073;?;859.0;-3019;3508;790.0;-13;794;-3714;3508
?;154;-13;-548;-1175;963.0;304;-1577;715.0;-22;103;-1175;-1577
585;-383;-13;-330;-1190;?;1004;-1963;800.0;-27;-1769;?;-1963
1221;936;-8;783;-1941;898.0;-1088;-13;958.0;-28;-1069;-1941;-13
269;-91;-6;312;-516;846.0;-40;-651;1124.0;-29;-1055;-516;-651
509;167;-6;215;-177;867.0;-229;162;1248.0;-29;-774;?;162
490;99;-6;?;?;1147.0;-150;15;1428.0;-29;-908;82;15
451;36;-6;184;175;976.0;-70;33;1438.0;-29;-927;175;33
513;124;?;213;114;1075.0;-172;?;1281.0;-29;?;114;222
458;45;-6;172;167;1231.0;-65;29;851.0;-29;-902;167;29
507;100;-7;200;151;1501.0;-115;151;1041.0;-30;-862;151;151
486;80;-7;198;179;?;-106;117;1224.0;-30;-875;179;117
504;79;-8;189;?;1412.0;-94;142;1097.0;-30;-872;188;142
529;72;-9;189;191;1290.0;-82;184;850.0;?;-874;191;184
451;65;-9;168;98;907.0;-89;124;629.0;?;-887;98;124
629;99;-10;293;430;846.0;?;406;552.0;-32;-879;430;406
-2453;?;-12;456;-2799;910.0;611;-4802;797.0;-5;-508;-2799;-4802
1114;311;-9;576;-1520;888.0;-307;-2863;802.0;-24;?;-1520;-2863
1456;791;-8;106;-1619;855.0;-198;-1597;964.0;-30;-1198;-1619;-1597
309;26;-6;193;-543;788.0;-127;-587;917.0;-29;-664;-543;-587
741;295;-5;384;119;930.0;-368;187;956.0;-30;-1032;119;187
397;-21;-5;141;88;888.0;-45;9;1239.0;?;-843;88;9
?;48;-6;166;98;962.0;-81;59;1299.0;-30;-907;98;59
520;58;?;171;41;996.0;-87;?;?;-30;-907;41;53
449;12;-6;161;7;?;?;-13;?;?;-858;7;-13
535;86;-6;189;?;1249.0;-116;74;?;-31;-885;69;74
484;40;-6;174;44;1436.0;-90;51;848.0;-31;-864;44;51
513;58;-6;175;84;1802.0;?;47;1162.0;-31;-875;84;47
497;45;-6;160;108;1843.0;-84;105;1023.0;-31;-859;108;?
467;25;-6;208;100;1003.0;-133;111;811.0;-31;-879;?;111
490;18;-7;150;135;948.0;-78;35;715.0;-31;-870;135;35
?;42;-6;?;192;666.0;-5;145;653.0;-31;-869;192;145
842;1128;2;-954;1152;933.0;?;1757;856.0;?;?;1152;1757
1183;670;2;917;1765;793.0;?;1591;966.0;-27;-437;1765;1591
838;150;2;778;851;?;-752;169;985.0;-29;-900;851;169
99;-147;?;-394;711;874.0;?;?;949.0;-28;-658;711;-139
?;-33;1;185;488;1035.0;?;-101;975.0;-29;-831;488;-101
?;-23;0;192;-119;940.0;-188;?;?;-29;-885;?;-18
486;-31;0;127;116;959.0;?;107;972.0;-29;-889;116;107
?;-24;-1;196;384;?;-179;229;1000.0;-29;-905;384;229
?;0;-2;71;328;905.0;-34;?;1208.0;-29;-868;328;220
521;-6;-3;?;295;957.0;-54;169;1041.0;-30;?;295;169
528;11;?;105;?;1223.0;-50;118;?;-30;-852;181;118
549;52;-4;69;170;?;-3;81;1160.0;-30;-822;170;?
476;-39;-4;64;149;1617.0;-15;57;?;-30;-874;149;57
483;-57;-4;102;81;1057.0;-60;34;952.0;-29;-900;81;34
511;-11;-4;84;89;674.0;-27;99;839.0;-30;-864;89;99
467;-97;-4;167;101;599.0;-143;151;804.0;?;-904;101;151
520;-24;-5;110;255;508.0;-52;204;787.0;-30;-872;255;204
586;-46;-7;148;557;508.0;-71;571;826.0;-32;-920;557;571
541;-177;-8;231;709;523.0;-169;?;?;-34;-970;709;697
491;-283;-12;148;1425;641.0;-42;?;944.0;?;-978;1425;1150
649;-1039;-26;885;3602;681.0;-788;3257;993.0;-46;?;3602;3257
1317;-946;-45;631;5829;1033.0;56;4192;1040.0;-52;-1566;?;4192
1576;-848;-75;-516;3871;1008.0;1626;1984;1072.0;?;-1291;3871;1984
866;-2013;-102;?;37;?;801;?;1118.0;?;-1929;37;408
417;-1932;-107;-18;-1053;1060.0;-109;-1337;1153.0;-54;-1850;-1053;-1337
?;-1115;-99;446;-1256;837.0;-515;-5560;1227.0;-63;-1037;-1256;-5560
264;-467;-58;201;615;815.0;-216;-6196;1681.0;-73;-453;615;-6196
130;-180;?;-514;1217;692.0;531;-3421;629.0;?;-291;1217;-3421
599;-338;-7;-146;-870;692.0;157;-1109;687.0;?;-708;-870;-1109
?;-271;-4;205;-795;2265.0;-173;1257;1499.0;?;?;-795;1257
1279;-146;-3;117;-695;1122.0;-54;?;1184.0;-49;?;-695;1474
1488;187;?;206;-1248;203.0;-111;?;896.0;-44;-1241;-1248;939
1684;1022;-2;-181;-1073;1278.0;475;295;949.0;-33;-906;-1073;295
3869;3908;-1;-268;-309;751.0;973;?;881.0;?;766;-309;?
1996;2276;0;-470;1520;938.0;762;-1079;772.0;-22;818;1520;-1079
-447;-1093;-2;?;?;1039.0;204;?;868.0;-25;-1733;1174;2372
4731;2494;-3;1088;-1150;917.0;-424;?;841.0;-32;-2484;-1150;1122
?;1702;-1;195;-425;867.0;166;-616;826.0;?;-1789;-425;-616
-436;-1004;?;-399;10;798.0;213;?;915.0;-35;-1208;10;-270
959;?;1;?;?;842.0;-409;-317;922.0;-36;-761;-880;-317
376;-241;?;106;?;875.0;-169;-45;1121.0;-36;-896;-60;?
451;-190;?;129;215;817.0;?;?;1081.0;?;-897;215;161
638;-25;1;146;188;995.0;?;176;1062.0;-37;-863;188;?
369;-254;0;?;343;1152.0;-66;201;1197.0;-37;-906;343;201
587;-66;0;119;229;1297.0;-116;163;1069.0;-37;-860;229;163
476;-155;-1;43;217;1341.0;-46;147;1016.0;?;-867;?;147
547;-102;-2;96;129;1889.0;-84;85;1184.0;-38;-862;129;85
518;-120;-2;79;?;1349.0;?;77;1056.0;-38;-861;140;77
455;-198;-2;?;116;1057.0;?;85;860.0;-38;-909;116;85
449;-157;?;79;-24;772.0;?;-35;704.0;-37;-869;-24;-35
?;-163;-3;134;346;549.0;-111;295;611.0;-38;-906;346;295
483;-146;-3;74;257;458.0;-62;244;679.0;-38;-892;257;244
483;-256;-4;169;444;?;-141;503;722.0;-40;-969;444;503
459;-398;-8;224;949;?;?;968;771.0;-44;-1007;949;968
310;-400;-11;246;1086;342.0;?;922;819.0;-47;?;1086;922
794;-1012;-23;728;3411;459.0;-464;2997;914.0;-56;?;3411;2997
1212;-1454;-66;62;3237;833.0;596;2348;1045.0;-65;-1772;3237;2348
2388;-2733;-117;?;1737;?;1153;322;?;-63;-2275;1737;?
2529;-3540;-130;836;?;1117.0;406;819;1272.0;?;-2909;1989;819
62;-1440;-129;-269;-1068;1219.0;394;-1825;1260.0;-59;?;-1068;?
?;-422;-120;156;-1937;?;-253;-4616;1373.0;-72;-519;-1937;-4616
412;-559;-72;360;763;752.0;-260;-4415;1369.0;-83;-469;763;-4415
312;-417;-15;-597;501;410.0;619;-2744;355.0;-79;-596;501;-2744
999;-419;4;-65;-221;1632.0;72;-281;888.0;?;-820;-221;-281
1236;-248;2;28;1006;2152.0;-22;247;?;-54;-1247;1006;247
1343;-76;-1;-81;1411;286.0;139;?;1132.0;-45;-1586;1411;82
1940;977;-5;569;?;385.0;-636;661;853.0;-32;-1121;2254;661
2749;1899;?;0;3958;1696.0;132;-630;854.0;-24;-2230;3958;-630
3302;3140;-11;-1034;1022;471.0;325;-100;794.0;-15;1066;1022;-100
1271;?;-9;-781;-4166;1131.0;157;-1768;676.0;-8;1521;?;-1768
?;-1344;-5;10;-2689;832.0;686;-2056;721.0;-17;-3756;-2689;-2056
1775;?;-3;?;1197;902.0;?;4038;832.0;-25;-1039;1197;4038
1475;1358;-4;871;?;890.0;-1228;75;827.0;-29;-54;-863;75
505;-467;-1;309;-1991;831.0;-90;?;881.0;-35;-1939;-1991;-3098
948;245;3;122;-492;843.0;-285;460;992.0;-36;-787;-492;460
526;-88;3;339;-1026;919.0;-344;-655;1067.0;-36;-1066;-1026;-655
573;37;4;414;-750;?;-467;?;1299.0;-36;?;-750;?
558;-1;4;?;189;1068.0;-255;241;1061.0;-36;-808;?;241
410;-210;4;?;263;?;-69;-19;1103.0;-36;-969;263;-19
513;-64;3;128;210;1159.0;?;262;1291.0;-37;-825;210;262
464;-141;2;112;212;1304.0;-102;64;901.0;-37;-903;212;64
506;-111;2;84;171;1244.0;-80;101;?;-37;-878;171;101
516;?;2;?;60;2047.0;-116;48;1285.0;-37;-865;60;?
489;-99;?;?;102;1240.0;-132;63;1115.0;-38;-867;102;63
521;-99;2;103;75;1209.0;-93;108;949.0;-37;-874;75;108
454;-138;0;125;92;834.0;?;-32;797.0;-38;-901;92;?
548;-73;2;164;106;830.0;-157;?;634.0;-38;-884;106;188
389;3501;-6;1118;-4815;857.0;-3470;1182;?;-28;-461;-4815;1182
?;2204;-1;495;-232;965.0;-2383;-62;819.0;-34;1318;-232;-62
-1040;-880;1;1148;-1348;987.0;421;-1032;945.0;-41;-931;-1348;-1032
1326;?;2;44;-932;793.0;-349;-495;1040.0;-43;-1333;-932;-495
932;25;3;-11;-1148;845.0;-80;-612;1063.0;?;-976;-1148;-612
425;-196;4;?;-53;934.0;2;-13;1286.0;-44;-985;-53;-13
630;-4;5;190;652;977.0;-156;328;1397.0;-44;-897;652;328
