InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit RLA gyroX
-1.0;-339.0;-157.0;357.0;453.0;-58;1033.0;-635.0;1016.0;-3694.0;-1134.0;9.0;-650.0
-1.0;-381.0;-163.0;316.0;?;-144;1035.0;-200.0;1024.0;-2216.0;-496.0;63.0;-682.0
2.0;?;?;220.0;505.0;-135;1032.0;?;1025.0;-403.0;119.0;104.0;-608.0
0.0;-395.0;-167.0;188.0;470.0;154;1035.0;163.0;1028.0;836.0;620.0;154.0;-573.0
-3.0;-338.0;-165.0;343.0;407.0;-40;1034.0;198.0;1023.0;1569.0;721.0;202.0;-476.0
-10.0;-320.0;-164.0;370.0;321.0;-194;1041.0;169.0;?;1709.0;237.0;114.0;-564.0
-15.0;-296.0;-166.0;338.0;249.0;-58;1044.0;192.0;1015.0;1138.0;-98.0;39.0;-609.0
-15.0;-297.0;-165.0;588.0;200.0;-108;1045.0;-376.0;1013.0;236.0;-144.0;59.0;-332.0
-22.0;-29.0;-161.0;635.0;154.0;-75;1044.0;192.0;1013.0;-252.0;-176.0;38.0;395.0
-29.0;-340.0;-140.0;?;122.0;-65;1044.0;121.0;1016.0;-854.0;-931.0;10.0;1081.0
-37.0;-392.0;-118.0;538.0;113.0;?;1046.0;-108.0;1023.0;?;-1479.0;24.0;1070.0
-48.0;-381.0;-107.0;1771.0;128.0;-82;1041.0;?;1028.0;-1895.0;?;102.0;?
-60.0;-253.0;-110.0;41.0;136.0;-92;1039.0;-86.0;1031.0;-193.0;429.0;252.0;-305.0
?;-316.0;-126.0;849.0;?;-87;1032.0;641.0;1022.0;980.0;?;239.0;-948.0
-90.0;-260.0;-139.0;288.0;134.0;-84;1031.0;861.0;1013.0;1774.0;1200.0;85.0;-1094.0
-104.0;-191.0;-158.0;-58.0;?;-80;1028.0;?;?;2056.0;2042.0;-93.0;-132.0
-118.0;?;?;?;110.0;-80;1031.0;58.0;999.0;1540.0;1829.0;-14.0;1097.0
-126.0;-179.0;-182.0;-52.0;120.0;-78;1035.0;2.0;999.0;748.0;991.0;113.0;1874.0
-130.0;-128.0;-185.0;-305.0;160.0;-82;1037.0;-37.0;?;-72.0;225.0;101.0;?
?;-190.0;-185.0;-357.0;224.0;-88;1040.0;?;996.0;-665.0;-73.0;50.0;1489.0
-127.0;-159.0;-185.0;-512.0;313.0;-86;1038.0;-278.0;995.0;-1035.0;34.0;10.0;568.0
-127.0;-115.0;-180.0;-542.0;398.0;-84;1039.0;-259.0;1000.0;-1380.0;-128.0;-41.0;-558.0
-122.0;-122.0;-165.0;-591.0;472.0;?;1037.0;-376.0;998.0;-1389.0;?;-53.0;-1263.0
-115.0;-108.0;-154.0;-707.0;?;-84;1032.0;-515.0;?;-859.0;-30.0;?;?
-107.0;-151.0;-137.0;-472.0;580.0;-84;1029.0;-497.0;1006.0;-254.0;32.0;-6.0;-954.0
-101.0;-216.0;-123.0;?;609.0;?;1026.0;-521.0;1009.0;130.0;-270.0;-30.0;?
-94.0;-277.0;-106.0;1786.0;613.0;-84;1024.0;-162.0;1012.0;143.0;-393.0;-49.0;-128.0
-91.0;-536.0;-89.0;3053.0;603.0;-84;1016.0;?;1006.0;-160.0;-261.0;16.0;-122.0
-85.0;-257.0;-76.0;1221.0;?;-84;1013.0;-399.0;1005.0;-72.0;168.0;135.0;-253.0
-86.0;-348.0;-74.0;102.0;?;-84;1005.0;6.0;998.0;380.0;-138.0;27.0;204.0
-93.0;-496.0;-72.0;280.0;?;-84;?;-125.0;997.0;689.0;-759.0;-61.0;660.0
-98.0;-416.0;-71.0;756.0;217.0;-84;1000.0;-198.0;998.0;974.0;-398.0;92.0;?
-104.0;-293.0;-70.0;86.0;75.0;-84;999.0;277.0;1004.0;1014.0;341.0;475.0;530.0
-105.0;-229.0;?;215.0;-59.0;-84;993.0;-267.0;1004.0;1560.0;?;532.0;-474.0
-101.0;-206.0;-88.0;-110.0;-150.0;-85;?;-358.0;995.0;?;-950.0;321.0;-1326.0
-92.0;-252.0;-96.0;75.0;-204.0;-83;979.0;-668.0;988.0;675.0;-1726.0;289.0;-1912.0
-75.0;-393.0;-100.0;71.0;-182.0;-85;980.0;?;971.0;-1671.0;-1839.0;78.0;-2008.0
-64.0;?;-106.0;222.0;-121.0;-84;989.0;-418.0;966.0;-3082.0;-2030.0;-7.0;-1697.0
-52.0;-306.0;-118.0;317.0;-36.0;-83;?;-319.0;963.0;-3992.0;-1536.0;-16.0;-1187.0
-45.0;?;-130.0;307.0;64.0;-89;1006.0;-286.0;970.0;-4144.0;?;33.0;-593.0
-44.0;-308.0;-139.0;309.0;?;-84;1019.0;-279.0;985.0;-3120.0;-812.0;50.0;-209.0
-45.0;-332.0;-145.0;371.0;217.0;-100;1026.0;-317.0;1000.0;-1529.0;-407.0;88.0;-168.0
-45.0;-364.0;-149.0;403.0;224.0;?;1032.0;?;1015.0;303.0;289.0;118.0;-301.0
?;-379.0;-153.0;316.0;192.0;-4;1042.0;-63.0;1029.0;1710.0;678.0;?;-498.0
-47.0;-351.0;-166.0;277.0;140.0;-2;1055.0;?;1040.0;1922.0;975.0;230.0;?
-45.0;-376.0;-178.0;215.0;79.0;?;1064.0;362.0;1047.0;1575.0;820.0;251.0;-453.0
-53.0;-363.0;-194.0;262.0;43.0;-42;1083.0;453.0;1052.0;840.0;469.0;131.0;-139.0
-62.0;?;-202.0;599.0;32.0;-63;1092.0;-182.0;1055.0;199.0;624.0;73.0;304.0
-78.0;93.0;-205.0;606.0;25.0;-75;?;-336.0;1067.0;202.0;835.0;61.0;871.0
-101.0;-310.0;-198.0;856.0;29.0;-81;1109.0;78.0;1076.0;-82.0;231.0;?;865.0
?;-295.0;-196.0;662.0;58.0;-84;1119.0;-415.0;1088.0;-87.0;-533.0;117.0;181.0
-135.0;-208.0;-203.0;1456.0;89.0;-88;1121.0;?;1096.0;-289.0;-339.0;151.0;-378.0
-144.0;-300.0;-211.0;802.0;122.0;-89;1123.0;126.0;1103.0;?;?;94.0;-599.0
-156.0;-18.0;-227.0;-1346.0;161.0;-89;1124.0;622.0;1103.0;-156.0;?;85.0;-530.0
-167.0;-167.0;-244.0;890.0;190.0;-88;1122.0;554.0;1100.0;269.0;808.0;20.0;-88.0
-177.0;-80.0;-263.0;-425.0;209.0;-85;1121.0;99.0;1096.0;351.0;949.0;-86.0;496.0
?;-59.0;-278.0;-68.0;222.0;-83;1118.0;172.0;1096.0;311.0;?;-121.0;883.0
-172.0;-112.0;-290.0;-452.0;231.0;-82;1125.0;82.0;1104.0;76.0;410.0;-27.0;950.0
-160.0;-141.0;-294.0;-231.0;254.0;-82;1123.0;175.0;1106.0;-124.0;-18.0;107.0;773.0
-148.0;-107.0;-296.0;-521.0;286.0;-83;1127.0;150.0;1106.0;-299.0;-197.0;?;263.0
-133.0;-76.0;-299.0;-461.0;323.0;-82;?;258.0;1103.0;-117.0;-236.0;26.0;-387.0
-123.0;-60.0;-306.0;-555.0;347.0;-82;1128.0;?;1099.0;-95.0;57.0;-23.0;-696.0
-115.0;-70.0;-316.0;-501.0;363.0;-82;1129.0;303.0;1097.0;-70.0;207.0;-48.0;-750.0
-16.0;-279.0;-261.0;425.0;319.0;-77;1111.0;94.0;1128.0;52.0;111.0;?;-287.0
-9.0;-279.0;-277.0;549.0;?;-82;1120.0;116.0;1136.0;41.0;205.0;72.0;?
1.0;-299.0;-282.0;548.0;312.0;-87;1126.0;?;1141.0;111.0;331.0;113.0;525.0
13.0;-297.0;-272.0;473.0;303.0;?;1134.0;534.0;1148.0;8.0;410.0;145.0;1181.0
21.0;-322.0;-262.0;622.0;295.0;-136;1144.0;723.0;1153.0;358.0;537.0;168.0;1406.0
23.0;?;-261.0;842.0;?;-139;1153.0;619.0;1157.0;789.0;738.0;122.0;908.0
15.0;?;-273.0;739.0;277.0;-57;1160.0;652.0;1161.0;797.0;798.0;125.0;420.0
-5.0;-87.0;-279.0;?;285.0;-56;1165.0;459.0;1161.0;757.0;717.0;117.0;380.0
?;-91.0;-291.0;564.0;309.0;-62;?;279.0;1163.0;449.0;578.0;19.0;424.0
-46.0;-136.0;-305.0;?;337.0;-62;1178.0;106.0;1163.0;-9.0;166.0;-35.0;459.0
-64.0;-209.0;-317.0;162.0;378.0;-76;?;-42.0;1168.0;?;-130.0;-49.0;640.0
-78.0;-211.0;-323.0;334.0;?;-75;1189.0;-81.0;1172.0;-690.0;-196.0;-67.0;?
-88.0;?;-320.0;557.0;?;-77;1187.0;-641.0;1179.0;-845.0;-405.0;?;?
-103.0;?;?;750.0;?;-77;?;?;1184.0;-589.0;576.0;-42.0;683.0
-108.0;-647.0;-299.0;362.0;415.0;-78;1176.0;937.0;1185.0;382.0;1621.0;361.0;-372.0
-95.0;-623.0;-288.0;-19.0;373.0;-79;1169.0;-128.0;?;1660.0;410.0;164.0;-1207.0
?;?;-286.0;-303.0;334.0;-81;1163.0;321.0;1176.0;1431.0;?;-101.0;-905.0
-99.0;-314.0;-284.0;-428.0;278.0;-91;1162.0;519.0;1172.0;-87.0;?;?;-146.0
-98.0;-256.0;-281.0;-75.0;235.0;-92;1162.0;?;?;-1373.0;?;?;477.0
-92.0;-122.0;-280.0;24.0;206.0;-80;1167.0;540.0;?;-1379.0;79.0;51.0;288.0
-91.0;?;-282.0;40.0;?;-75;1168.0;665.0;1160.0;?;275.0;2.0;-628.0
-96.0;-83.0;-291.0;42.0;?;-74;1176.0;591.0;1157.0;?;432.0;-10.0;-816.0
-104.0;-70.0;-293.0;45.0;129.0;-73;1182.0;494.0;1150.0;1187.0;543.0;0.0;158.0
-111.0;-186.0;-410.0;664.0;413.0;-74;1191.0;4.0;1158.0;-323.0;-104.0;?;842.0
-112.0;-105.0;-426.0;591.0;433.0;-73;1191.0;-103.0;1156.0;-505.0;-61.0;?;806.0
-110.0;-52.0;-436.0;?;450.0;-71;1190.0;-346.0;1154.0;-347.0;19.0;67.0;662.0
-106.0;-77.0;-449.0;448.0;467.0;-73;?;-17.0;1154.0;-132.0;64.0;36.0;431.0
-101.0;-215.0;-457.0;325.0;484.0;-74;1190.0;-30.0;1150.0;-125.0;-59.0;?;187.0
-90.0;-310.0;?;446.0;506.0;-74;1184.0;-540.0;?;?;-441.0;-114.0;?
-88.0;?;-477.0;843.0;519.0;-82;1171.0;-171.0;1150.0;?;118.0;-82.0;-272.0
-85.0;-226.0;-486.0;600.0;503.0;-86;1162.0;-20.0;1146.0;-699.0;935.0;291.0;-1155.0
-84.0;-775.0;-506.0;404.0;467.0;-86;1155.0;354.0;1142.0;1083.0;853.0;359.0;-2241.0
?;-293.0;-530.0;-117.0;423.0;-86;1139.0;-423.0;1139.0;1860.0;-182.0;78.0;-2060.0
-71.0;?;-535.0;?;390.0;-86;1134.0;279.0;1137.0;1118.0;-874.0;-83.0;-351.0
-67.0;-275.0;?;-431.0;358.0;-86;1136.0;?;1131.0;891.0;?;-105.0;1803.0
-62.0;-319.0;-469.0;-217.0;334.0;?;1142.0;103.0;?;1819.0;-68.0;11.0;?
-60.0;-122.0;-435.0;-200.0;307.0;-77;1143.0;-119.0;1129.0;2295.0;305.0;101.0;?
-64.0;?;?;-302.0;287.0;-76;?;121.0;1128.0;2300.0;645.0;81.0;1266.0
-81.0;-83.0;-402.0;-275.0;280.0;-76;1147.0;86.0;1121.0;1512.0;937.0;28.0;573.0
-96.0;-35.0;-409.0;-347.0;285.0;?;?;?;?;204.0;775.0;-19.0;204.0
-112.0;-44.0;-416.0;-333.0;313.0;-76;1149.0;263.0;1112.0;-904.0;211.0;-44.0;69.0
-123.0;-68.0;-423.0;18.0;354.0;-76;1147.0;27.0;1108.0;-1899.0;-158.0;-51.0;103.0
-132.0;-35.0;-423.0;?;411.0;-76;1147.0;-297.0;1103.0;-2376.0;-532.0;-63.0;138.0
-133.0;-159.0;-430.0;925.0;467.0;?;1143.0;?;1100.0;-2379.0;-600.0;-86.0;196.0
-132.0;-200.0;-437.0;1137.0;512.0;-76;1137.0;-332.0;1102.0;-1499.0;-543.0;-89.0;278.0
?;-192.0;-439.0;1190.0;537.0;-76;?;-224.0;1097.0;67.0;-307.0;17.0;235.0
-108.0;-267.0;-441.0;575.0;?;?;1122.0;128.0;1096.0;?;95.0;84.0;?
-91.0;-406.0;-440.0;-114.0;519.0;-77;1112.0;145.0;1094.0;1238.0;-168.0;?;45.0
-75.0;-449.0;?;1133.0;491.0;?;1102.0;546.0;1089.0;421.0;246.0;145.0;-302.0
-63.0;-330.0;-442.0;1328.0;453.0;-77;1096.0;562.0;1083.0;74.0;?;?;?
-54.0;?;?;-184.0;402.0;-77;1088.0;-83.0;1079.0;538.0;1030.0;214.0;-1656.0
-45.0;-488.0;-470.0;-378.0;366.0;-77;1088.0;-206.0;1077.0;131.0;?;175.0;-1680.0
-47.0;-340.0;-479.0;183.0;344.0;-77;1084.0;-393.0;1076.0;-863.0;-1157.0;238.0;-1093.0
-54.0;-259.0;?;79.0;348.0;-77;1084.0;-695.0;1076.0;-2299.0;-1324.0;158.0;-710.0
-56.0;?;-485.0;18.0;354.0;-76;1087.0;-844.0;?;-1810.0;-1438.0;101.0;-1036.0
-67.0;?;-489.0;250.0;363.0;-77;1090.0;-743.0;?;-1214.0;-1290.0;32.0;-1561.0
-81.0;-297.0;-492.0;428.0;369.0;-76;1093.0;-681.0;1077.0;-1087.0;-1084.0;57.0;-1611.0
-91.0;-273.0;-493.0;471.0;?;-75;1096.0;-433.0;1073.0;-1077.0;-658.0;67.0;-1155.0
-100.0;-313.0;-498.0;498.0;388.0;-75;1100.0;-336.0;1072.0;-999.0;-375.0;43.0;-369.0
-102.0;-243.0;-507.0;467.0;389.0;-75;1103.0;-28.0;1067.0;-742.0;-157.0;22.0;534.0
?;-281.0;-510.0;685.0;?;-75;1108.0;331.0;1064.0;-416.0;?;42.0;1405.0
-100.0;-206.0;-507.0;1192.0;?;-75;1102.0;-71.0;?;-31.0;493.0;11.0;1902.0
-102.0;-55.0;-496.0;461.0;?;-75;1101.0;284.0;1051.0;357.0;1118.0;67.0;1986.0
-107.0;-116.0;-486.0;347.0;?;-76;1097.0;47.0;1043.0;722.0;871.0;154.0;?
-102.0;-212.0;-477.0;187.0;387.0;-79;1094.0;-268.0;1037.0;556.0;-51.0;?;809.0
-97.0;-283.0;-481.0;185.0;395.0;-86;1087.0;-320.0;1031.0;-101.0;-686.0;-63.0;40.0
?;-288.0;-498.0;202.0;?;-88;1070.0;-520.0;1022.0;-1204.0;-1023.0;-231.0;-643.0
-98.0;-165.0;-521.0;1031.0;382.0;-87;1050.0;-132.0;1013.0;-1358.0;95.0;-105.0;-999.0
-112.0;-142.0;-534.0;1067.0;348.0;-88;1039.0;340.0;?;-313.0;1369.0;66.0;-944.0
-117.0;-536.0;-538.0;402.0;?;-92;1031.0;-596.0;995.0;1284.0;?;147.0;-524.0
-110.0;-231.0;-530.0;-160.0;306.0;-93;1022.0;?;?;929.0;-721.0;-92.0;191.0
-111.0;-235.0;?;-527.0;288.0;-88;1021.0;-112.0;996.0;153.0;-1141.0;-158.0;529.0
-102.0;-319.0;-501.0;?;258.0;-85;1019.0;16.0;994.0;-491.0;-826.0;-135.0;675.0
-93.0;-199.0;-489.0;-226.0;233.0;-83;1024.0;54.0;999.0;-699.0;-319.0;3.0;?
-90.0;-119.0;-490.0;-202.0;214.0;-81;1025.0;233.0;1000.0;-345.0;-209.0;21.0;-238.0
-87.0;-119.0;-487.0;-268.0;201.0;-81;1027.0;138.0;999.0;151.0;?;2.0;-222.0
-87.0;-50.0;-483.0;-380.0;203.0;-81;1030.0;131.0;1001.0;421.0;238.0;4.0;135.0
-85.0;5.0;-476.0;?;209.0;-81;1033.0;56.0;998.0;382.0;292.0;?;679.0
-89.0;-18.0;-468.0;235.0;225.0;-81;1036.0;-22.0;996.0;230.0;289.0;-8.0;?
-92.0;-113.0;-457.0;534.0;248.0;-81;1027.0;-373.0;990.0;-76.0;88.0;-4.0;646.0
-98.0;-183.0;-451.0;1274.0;274.0;-81;1018.0;?;985.0;-581.0;-211.0;-61.0;128.0
-106.0;-157.0;?;1239.0;300.0;-81;1003.0;198.0;977.0;-1110.0;-261.0;-122.0;-431.0
-111.0;-122.0;-455.0;761.0;324.0;-81;992.0;195.0;965.0;-1356.0;2.0;-57.0;-639.0
-114.0;-388.0;-462.0;624.0;331.0;-81;979.0;-147.0;955.0;-1095.0;-4.0;20.0;-507.0
?;-454.0;-471.0;632.0;324.0;-81;965.0;264.0;946.0;-620.0;-19.0;123.0;64.0
-112.0;?;-470.0;21.0;307.0;-81;951.0;?;935.0;437.0;719.0;346.0;1446.0
-125.0;-513.0;?;1259.0;278.0;-81;934.0;?;927.0;2127.0;1292.0;475.0;2936.0
-124.0;-261.0;-420.0;?;262.0;-81;925.0;?;922.0;3919.0;1523.0;316.0;2820.0
?;-357.0;-402.0;-408.0;261.0;?;921.0;90.0;919.0;3056.0;776.0;?;1188.0
-131.0;-311.0;-404.0;141.0;259.0;-81;923.0;89.0;921.0;-354.0;296.0;-188.0;-568.0
-141.0;-230.0;-420.0;?;241.0;-81;922.0;-326.0;919.0;-3005.0;-1266.0;?;-1277.0
-157.0;-163.0;-434.0;104.0;223.0;-82;930.0;-381.0;?;-2360.0;-1882.0;40.0;-1496.0
-178.0;-241.0;-454.0;334.0;204.0;-81;?;-339.0;926.0;-1232.0;-882.0;121.0;-1614.0
-193.0;-253.0;?;?;196.0;-80;940.0;-262.0;926.0;-7.0;-358.0;140.0;-1509.0
?;-182.0;-467.0;400.0;190.0;-80;944.0;?;927.0;?;66.0;102.0;-1076.0
?;-198.0;-468.0;534.0;188.0;-80;944.0;-13.0;923.0;475.0;220.0;50.0;-463.0
-222.0;-232.0;-466.0;?;186.0;-81;946.0;1.0;924.0;207.0;87.0;12.0;-97.0
-225.0;-196.0;-469.0;649.0;188.0;-82;942.0;146.0;917.0;-109.0;?;-12.0;?
?;-153.0;-474.0;789.0;183.0;-82;936.0;-615.0;913.0;-76.0;212.0;-32.0;-189.0
-234.0;-144.0;?;412.0;177.0;-85;927.0;-515.0;904.0;-30.0;324.0;90.0;-300.0
-241.0;-181.0;-485.0;186.0;179.0;-87;?;-140.0;896.0;-84.0;-305.0;182.0;-149.0
-250.0;-133.0;-493.0;140.0;182.0;-87;914.0;-464.0;?;-465.0;-980.0;-28.0;-132.0
-255.0;-488.0;-506.0;923.0;?;-87;900.0;-1239.0;878.0;-628.0;-210.0;-193.0;-436.0
-265.0;34.0;-512.0;905.0;156.0;-87;891.0;50.0;873.0;-745.0;189.0;?;-1007.0
-287.0;-719.0;-507.0;534.0;141.0;-87;882.0;235.0;865.0;16.0;288.0;116.0;-1933.0
-300.0;-414.0;-499.0;-125.0;134.0;-87;880.0;-383.0;867.0;251.0;29.0;107.0;-2298.0
-301.0;-248.0;-485.0;-318.0;125.0;-87;877.0;-55.0;869.0;-497.0;-852.0;?;-1402.0
-306.0;-285.0;-478.0;-486.0;102.0;-87;886.0;187.0;875.0;-2441.0;-1291.0;-114.0;103.0
-302.0;-265.0;-474.0;-302.0;70.0;-87;895.0;183.0;883.0;-3424.0;-786.0;-84.0;890.0
-296.0;-178.0;-474.0;-123.0;51.0;?;903.0;60.0;893.0;-2747.0;-231.0;?;868.0
-291.0;-153.0;-475.0;-113.0;51.0;-88;917.0;?;902.0;-1033.0;86.0;23.0;556.0
-290.0;-73.0;-475.0;-233.0;74.0;-86;924.0;203.0;908.0;?;429.0;45.0;300.0
-295.0;-6.0;-475.0;-289.0;110.0;-85;935.0;171.0;919.0;190.0;430.0;-10.0;315.0
-297.0;-24.0;-471.0;-2.0;147.0;-85;934.0;-21.0;920.0;-42.0;209.0;-66.0;384.0
-301.0;-45.0;-463.0;247.0;188.0;-84;937.0;-263.0;922.0;-198.0;125.0;?;392.0
-304.0;?;-458.0;541.0;226.0;-85;931.0;-386.0;922.0;-238.0;186.0;-115.0;305.0
-308.0;-244.0;-455.0;1024.0;260.0;-85;928.0;-276.0;919.0;174.0;?;-31.0;58.0
-310.0;-293.0;-452.0;1266.0;294.0;-85;?;-1.0;912.0;898.0;41.0;61.0;-119.0
-312.0;-211.0;-453.0;1004.0;?;-85;912.0;150.0;905.0;1220.0;-90.0;91.0;-86.0
-314.0;-217.0;?;570.0;326.0;-85;908.0;404.0;899.0;879.0;-254.0;61.0;52.0
-315.0;-384.0;-461.0;308.0;301.0;-85;899.0;178.0;887.0;481.0;-406.0;-51.0;179.0
-325.0;-319.0;?;463.0;253.0;-85;893.0;285.0;884.0;468.0;122.0;-4.0;93.0
?;-440.0;-464.0;837.0;178.0;-85;885.0;-61.0;874.0;1212.0;?;133.0;-247.0
-341.0;-389.0;-454.0;680.0;?;-85;884.0;-479.0;874.0;1913.0;1195.0;304.0;-780.0
-344.0;?;-437.0;-347.0;67.0;-85;881.0;-702.0;868.0;1894.0;-165.0;?;-1091.0
-342.0;-458.0;-430.0;96.0;43.0;-84;?;-679.0;868.0;?;-1271.0;164.0;-751.0
-345.0;-305.0;-428.0;6.0;22.0;-83;887.0;-897.0;?;?;-1327.0;?;-63.0
-341.0;-331.0;?;18.0;1.0;-83;895.0;-345.0;874.0;-2566.0;-1761.0;99.0;178.0
-340.0;?;-425.0;173.0;-11.0;-83;905.0;-353.0;880.0;?;-1399.0;32.0;98.0
-344.0;-322.0;-417.0;331.0;-14.0;?;908.0;-406.0;881.0;-1037.0;-1116.0;-2.0;?
-347.0;-282.0;-408.0;483.0;-4.0;-82;918.0;-324.0;890.0;-344.0;-693.0;0.0;-563.0
-354.0;-212.0;-397.0;628.0;7.0;-80;923.0;-259.0;888.0;-70.0;-90.0;1.0;-495.0
-360.0;-182.0;-390.0;760.0;25.0;-79;931.0;-247.0;889.0;91.0;267.0;4.0;-205.0
-364.0;-261.0;-387.0;977.0;30.0;-78;931.0;-196.0;887.0;30.0;338.0;18.0;39.0
-369.0;-189.0;?;818.0;?;-78;935.0;?;887.0;224.0;566.0;6.0;182.0
-375.0;-174.0;-400.0;539.0;51.0;-79;?;?;884.0;236.0;502.0;57.0;357.0
-379.0;-142.0;-411.0;140.0;?;-79;931.0;118.0;881.0;149.0;359.0;66.0;469.0
-389.0;-185.0;-424.0;332.0;86.0;-82;?;83.0;877.0;56.0;15.0;54.0;389.0
-391.0;-299.0;-434.0;10.0;97.0;-85;929.0;294.0;869.0;-330.0;-479.0;-60.0;166.0
-398.0;-470.0;-440.0;450.0;97.0;-88;928.0;?;?;-570.0;-383.0;-207.0;-62.0
-400.0;?;-435.0;859.0;77.0;-92;918.0;-147.0;862.0;-198.0;789.0;-56.0;-296.0
-399.0;-294.0;-423.0;958.0;60.0;-92;909.0;407.0;860.0;689.0;2174.0;199.0;?
?;-635.0;-394.0;80.0;?;-91;900.0;-284.0;856.0;1323.0;498.0;219.0;-863.0
-386.0;-381.0;?;-234.0;78.0;-87;904.0;130.0;?;?;-880.0;30.0;315.0
-384.0;-284.0;-373.0;-581.0;78.0;-82;907.0;645.0;864.0;-483.0;-719.0;-106.0;599.0
-384.0;-311.0;-380.0;-526.0;65.0;-81;910.0;245.0;868.0;?;-99.0;-43.0;794.0
-382.0;-191.0;-390.0;-222.0;49.0;-81;920.0;335.0;877.0;?;259.0;?;382.0
-383.0;-130.0;-404.0;-243.0;42.0;?;926.0;519.0;881.0;640.0;523.0;6.0;246.0
?;?;-406.0;-297.0;54.0;-82;935.0;514.0;?;1158.0;617.0;?;660.0
-391.0;-26.0;-403.0;-213.0;?;-80;936.0;444.0;890.0;1071.0;580.0;-17.0;?
-402.0;19.0;-408.0;-98.0;100.0;-78;941.0;475.0;897.0;611.0;?;-25.0;1252.0
-411.0;24.0;-408.0;201.0;133.0;-79;941.0;340.0;894.0;60.0;239.0;-32.0;890.0
-423.0;-45.0;-414.0;384.0;174.0;-79;?;282.0;895.0;-448.0;70.0;-117.0;492.0
-427.0;-172.0;-415.0;1054.0;205.0;-79;935.0;536.0;890.0;-807.0;-56.0;?;162.0
-428.0;-237.0;-416.0;1347.0;224.0;-79;932.0;820.0;883.0;-1387.0;-268.0;-86.0;-100.0
-433.0;-106.0;-424.0;866.0;230.0;-79;931.0;687.0;873.0;-1883.0;-115.0;3.0;8.0
-435.0;-577.0;-435.0;-335.0;214.0;-80;927.0;?;865.0;?;?;-42.0;427.0
-446.0;-448.0;-448.0;544.0;174.0;?;926.0;727.0;860.0;-494.0;803.0;265.0;711.0
-455.0;-386.0;-451.0;1030.0;111.0;-80;916.0;1668.0;854.0;?;2416.0;659.0;304.0
-457.0;-410.0;-455.0;-579.0;67.0;-80;918.0;470.0;858.0;?;3292.0;406.0;-398.0
-457.0;-535.0;-453.0;-108.0;62.0;-80;915.0;449.0;853.0;5909.0;903.0;104.0;?
-459.0;-360.0;-458.0;170.0;76.0;-79;921.0;371.0;854.0;1372.0;-187.0;158.0;-10.0
-459.0;-287.0;?;185.0;63.0;?;921.0;217.0;852.0;-2160.0;-482.0;152.0;1037.0
?;-248.0;-477.0;140.0;53.0;?;?;29.0;?;-1447.0;-486.0;138.0;1411.0
-458.0;-282.0;-488.0;347.0;59.0;-78;930.0;-275.0;858.0;?;-337.0;?;1224.0
-455.0;-244.0;-490.0;370.0;74.0;-83;930.0;-254.0;860.0;?;-375.0;103.0;?
-459.0;-250.0;-486.0;?;96.0;-87;937.0;-257.0;868.0;-171.0;-151.0;94.0;20.0
-456.0;-242.0;-479.0;493.0;118.0;-84;939.0;-88.0;867.0;-408.0;-57.0;83.0;-172.0
-461.0;-221.0;?;437.0;140.0;-87;945.0;25.0;872.0;?;?;71.0;-201.0
-463.0;-97.0;-473.0;453.0;151.0;-88;945.0;271.0;869.0;-732.0;45.0;74.0;-107.0
-466.0;-208.0;-479.0;1099.0;170.0;-78;?;233.0;871.0;-833.0;-85.0;19.0;115.0
-466.0;-194.0;?;1047.0;?;-74;?;94.0;869.0;-740.0;74.0;-13.0;267.0
-466.0;-47.0;-487.0;280.0;189.0;-65;952.0;127.0;869.0;?;306.0;55.0;178.0
-468.0;-136.0;-495.0;139.0;193.0;-58;953.0;-81.0;870.0;-221.0;?;59.0;101.0
-464.0;-180.0;-496.0;447.0;196.0;-61;952.0;-330.0;870.0;-162.0;-301.0;20.0;-42.0
-462.0;?;-504.0;331.0;199.0;-63;955.0;-289.0;873.0;-524.0;-1023.0;-64.0;-185.0
-463.0;-295.0;-509.0;627.0;185.0;-69;955.0;-1051.0;?;-894.0;-701.0;-44.0;-247.0
-463.0;-235.0;-509.0;790.0;157.0;-74;955.0;-541.0;876.0;?;66.0;74.0;-418.0
-460.0;-402.0;-497.0;286.0;124.0;-77;947.0;337.0;874.0;821.0;627.0;247.0;-1269.0
-460.0;-621.0;-479.0;31.0;105.0;-83;945.0;-244.0;876.0;1686.0;206.0;327.0;?
-454.0;-393.0;-461.0;-77.0;85.0;-85;?;68.0;872.0;1103.0;-675.0;96.0;-1156.0
-454.0;-324.0;-455.0;-273.0;58.0;-85;946.0;553.0;872.0;-335.0;-510.0;-26.0;?
-453.0;-340.0;-460.0;?;24.0;-86;948.0;?;873.0;-993.0;-75.0;-8.0;1482.0
-446.0;-245.0;-468.0;-207.0;0.0;-86;950.0;226.0;869.0;-344.0;89.0;63.0;1688.0
-444.0;?;-483.0;-257.0;-11.0;-86;958.0;290.0;874.0;693.0;242.0;94.0;1217.0
