InertialMeasurementUnit RLA Quaternion1;Accelerometer RWR accZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit RLA accY;Accelerometer RUA_ accZ
-526.0;?;220.0;?;469.0;461.0;532.0
-545.0;3.0;165.0;-44.0;455.0;518.0;589.0
-565.0;145.0;106.0;-143.0;437.0;561.0;614.0
-587.0;-95.0;?;-310.0;404.0;658.0;474.0
-613.0;-214.0;80.0;?;?;688.0;337.0
-642.0;-183.0;-100.0;?;445.0;?;213.0
-669.0;-55.0;-214.0;-251.0;354.0;558.0;80.0
-692.0;230.0;-212.0;-208.0;315.0;400.0;82.0
-708.0;405.0;-196.0;-225.0;?;387.0;1.0
-714.0;640.0;-198.0;-125.0;121.0;408.0;105.0
-717.0;608.0;36.0;-41.0;-33.0;551.0;141.0
?;353.0;203.0;155.0;?;677.0;173.0
-738.0;-48.0;94.0;?;18.0;713.0;172.0
-758.0;-67.0;-98.0;154.0;89.0;519.0;?
-775.0;38.0;-141.0;77.0;181.0;347.0;?
-786.0;98.0;-67.0;-25.0;196.0;?;138.0
-795.0;110.0;58.0;?;117.0;480.0;118.0
-806.0;117.0;69.0;27.0;87.0;493.0;153.0
-816.0;187.0;87.0;79.0;79.0;438.0;215.0
-824.0;?;73.0;64.0;152.0;401.0;317.0
-830.0;158.0;-10.0;-9.0;182.0;409.0;273.0
-831.0;-84.0;-5.0;-22.0;117.0;382.0;319.0
-829.0;-128.0;91.0;-74.0;88.0;409.0;310.0
-828.0;?;148.0;-145.0;?;384.0;369.0
-826.0;?;119.0;18.0;204.0;401.0;465.0
-826.0;-440.0;69.0;-35.0;384.0;448.0;496.0
-827.0;-453.0;121.0;-75.0;?;445.0;367.0
-826.0;-240.0;119.0;-140.0;?;432.0;410.0
-824.0;-317.0;137.0;-237.0;373.0;?;490.0
-827.0;-320.0;109.0;?;461.0;661.0;458.0
-832.0;-354.0;140.0;-450.0;510.0;470.0;480.0
-829.0;-729.0;304.0;-535.0;381.0;388.0;407.0
-828.0;-636.0;185.0;-549.0;441.0;313.0;472.0
-829.0;-357.0;108.0;-487.0;?;428.0;548.0
-832.0;-696.0;151.0;-370.0;655.0;?;453.0
-832.0;-549.0;134.0;-322.0;635.0;357.0;452.0
-830.0;-25.0;275.0;-212.0;428.0;?;491.0
-834.0;-545.0;193.0;-178.0;388.0;718.0;373.0
-835.0;-793.0;121.0;-99.0;385.0;661.0;?
-836.0;-334.0;-1.0;-64.0;567.0;560.0;722.0
?;-427.0;-4.0;?;713.0;564.0;?
-840.0;-384.0;110.0;-115.0;?;594.0;485.0
-840.0;-374.0;79.0;-208.0;436.0;622.0;?
-840.0;-412.0;132.0;-298.0;384.0;412.0;423.0
-840.0;-447.0;123.0;-402.0;431.0;479.0;?
-839.0;-356.0;28.0;-457.0;414.0;518.0;521.0
-838.0;?;-21.0;-462.0;421.0;705.0;475.0
-835.0;-423.0;?;-351.0;367.0;589.0;447.0
-833.0;-374.0;?;-460.0;433.0;605.0;?
-829.0;-543.0;63.0;-387.0;?;472.0;484.0
-825.0;-495.0;34.0;-351.0;379.0;522.0;562.0
-822.0;-342.0;37.0;-320.0;477.0;680.0;504.0
-819.0;-355.0;?;?;450.0;640.0;?
-815.0;-377.0;-5.0;-86.0;391.0;586.0;519.0
-811.0;-422.0;-62.0;-508.0;456.0;675.0;475.0
-808.0;-319.0;-22.0;193.0;414.0;682.0;378.0
-802.0;-443.0;75.0;680.0;451.0;527.0;375.0
?;-904.0;-9.0;840.0;487.0;392.0;272.0
-790.0;-453.0;22.0;1035.0;386.0;414.0;244.0
-773.0;-393.0;18.0;1207.0;238.0;519.0;304.0
?;-311.0;-70.0;1387.0;298.0;772.0;393.0
-741.0;?;-148.0;1311.0;358.0;762.0;552.0
-739.0;512.0;-150.0;1113.0;580.0;635.0;598.0
-743.0;577.0;?;915.0;520.0;751.0;559.0
-757.0;386.0;239.0;654.0;390.0;?;517.0
?;169.0;299.0;596.0;217.0;1012.0;426.0
-800.0;-596.0;110.0;287.0;208.0;769.0;271.0
-811.0;-380.0;-32.0;-32.0;56.0;558.0;202.0
-808.0;-499.0;10.0;-357.0;-4.0;380.0;279.0
-801.0;?;4.0;?;?;546.0;250.0
-786.0;-647.0;25.0;-255.0;198.0;?;424.0
-775.0;?;138.0;-103.0;353.0;700.0;?
-770.0;?;221.0;?;353.0;471.0;571.0
-766.0;-655.0;195.0;-159.0;530.0;368.0;623.0
-766.0;-778.0;186.0;-77.0;766.0;?;524.0
-764.0;-1011.0;239.0;5.0;583.0;553.0;475.0
-762.0;-568.0;190.0;?;455.0;547.0;515.0
-765.0;-548.0;121.0;?;628.0;612.0;448.0
-766.0;-663.0;129.0;-3.0;414.0;530.0;331.0
-764.0;-613.0;66.0;15.0;301.0;530.0;344.0
-761.0;-628.0;6.0;31.0;337.0;512.0;406.0
-758.0;-622.0;47.0;4.0;397.0;571.0;376.0
-757.0;-615.0;84.0;-139.0;412.0;569.0;360.0
-755.0;-720.0;89.0;?;370.0;452.0;?
-754.0;-580.0;108.0;-213.0;386.0;474.0;381.0
-755.0;-639.0;109.0;-131.0;423.0;?;370.0
-753.0;-695.0;43.0;-66.0;377.0;517.0;401.0
-751.0;-579.0;84.0;-30.0;402.0;539.0;418.0
-749.0;-572.0;132.0;?;411.0;511.0;?
-748.0;-608.0;151.0;87.0;?;461.0;?
-745.0;-583.0;143.0;108.0;366.0;489.0;373.0
?;-623.0;113.0;64.0;390.0;513.0;?
-742.0;-550.0;128.0;106.0;?;535.0;358.0
-741.0;-599.0;153.0;99.0;361.0;533.0;370.0
-742.0;-477.0;141.0;124.0;368.0;509.0;312.0
-743.0;-555.0;78.0;147.0;391.0;430.0;294.0
-741.0;-463.0;86.0;93.0;320.0;508.0;288.0
-740.0;-482.0;98.0;-10.0;287.0;517.0;289.0
-738.0;-524.0;88.0;-89.0;281.0;451.0;326.0
-736.0;?;111.0;-46.0;327.0;464.0;347.0
-734.0;-529.0;148.0;-2.0;347.0;547.0;351.0
-734.0;-533.0;?;-10.0;388.0;550.0;330.0
-734.0;-429.0;130.0;?;363.0;?;340.0
-733.0;-426.0;127.0;-21.0;360.0;473.0;327.0
-732.0;-600.0;147.0;-33.0;352.0;480.0;267.0
-729.0;-415.0;147.0;-42.0;277.0;476.0;222.0
-723.0;-421.0;128.0;-65.0;?;479.0;273.0
-718.0;-354.0;135.0;?;280.0;511.0;?
-714.0;-373.0;134.0;-104.0;256.0;525.0;292.0
-712.0;-588.0;102.0;-98.0;295.0;501.0;322.0
-711.0;-403.0;92.0;-71.0;329.0;540.0;358.0
-712.0;-326.0;43.0;-114.0;293.0;579.0;328.0
?;-582.0;33.0;-117.0;243.0;646.0;263.0
-714.0;-494.0;41.0;-131.0;293.0;612.0;230.0
-714.0;-342.0;?;-160.0;334.0;566.0;266.0
-712.0;-339.0;24.0;-162.0;?;533.0;309.0
-711.0;-528.0;47.0;-151.0;290.0;520.0;?
?;-390.0;54.0;-57.0;336.0;518.0;329.0
-711.0;-421.0;33.0;-47.0;299.0;531.0;339.0
-713.0;-399.0;30.0;-24.0;331.0;559.0;306.0
-716.0;-307.0;?;-85.0;323.0;576.0;247.0
-716.0;-399.0;-49.0;-110.0;235.0;?;135.0
-709.0;-181.0;-89.0;-118.0;69.0;421.0;120.0
-695.0;189.0;-88.0;-71.0;-21.0;538.0;270.0
-684.0;240.0;-111.0;-99.0;115.0;796.0;290.0
?;71.0;-128.0;-101.0;382.0;593.0;179.0
-649.0;43.0;-70.0;-97.0;?;422.0;118.0
-622.0;?;1.0;?;23.0;668.0;61.0
-603.0;-107.0;20.0;-12.0;19.0;780.0;-14.0
-590.0;-301.0;47.0;-64.0;-42.0;737.0;33.0
-585.0;-33.0;-32.0;-173.0;52.0;619.0;160.0
-585.0;94.0;-2.0;-242.0;172.0;486.0;153.0
-584.0;18.0;-20.0;-202.0;323.0;276.0;186.0
-574.0;51.0;74.0;-184.0;233.0;370.0;142.0
-569.0;413.0;99.0;?;95.0;800.0;70.0
-581.0;231.0;39.0;?;95.0;986.0;55.0
-589.0;229.0;-126.0;-266.0;-65.0;617.0;8.0
-592.0;?;-92.0;-197.0;-117.0;432.0;21.0
?;229.0;-111.0;-113.0;7.0;489.0;-27.0
-592.0;281.0;?;-148.0;-32.0;?;5.0
-590.0;-279.0;-108.0;-277.0;?;677.0;34.0
-587.0;-19.0;-36.0;-389.0;-100.0;655.0;?
-592.0;149.0;-73.0;-477.0;241.0;431.0;323.0
-596.0;231.0;84.0;-566.0;?;425.0;168.0
-593.0;-39.0;19.0;-553.0;128.0;627.0;93.0
-593.0;91.0;-120.0;-432.0;0.0;662.0;65.0
-595.0;28.0;-149.0;?;6.0;636.0;41.0
?;-42.0;-74.0;-149.0;-22.0;636.0;88.0
-600.0;-100.0;-99.0;-69.0;80.0;653.0;?
-612.0;24.0;-126.0;1.0;121.0;639.0;43.0
-618.0;-185.0;-140.0;100.0;62.0;301.0;-79.0
?;-183.0;-103.0;46.0;81.0;303.0;21.0
-623.0;-136.0;-65.0;-96.0;?;521.0;54.0
-635.0;?;12.0;9.0;116.0;412.0;64.0
-640.0;-51.0;4.0;194.0;34.0;225.0;96.0
-647.0;-137.0;-67.0;236.0;43.0;521.0;80.0
-657.0;?;-115.0;420.0;?;630.0;53.0
-665.0;-9.0;-50.0;417.0;87.0;516.0;109.0
?;-132.0;33.0;408.0;126.0;370.0;121.0
-680.0;?;13.0;361.0;168.0;?;90.0
-688.0;?;17.0;299.0;52.0;482.0;163.0
?;-225.0;9.0;340.0;182.0;472.0;146.0
-707.0;-145.0;60.0;343.0;254.0;378.0;246.0
-720.0;-115.0;140.0;414.0;?;388.0;188.0
?;-187.0;?;429.0;108.0;386.0;241.0
-733.0;-195.0;-113.0;290.0;108.0;567.0;261.0
-738.0;-207.0;-45.0;163.0;280.0;705.0;198.0
-739.0;-349.0;5.0;103.0;168.0;637.0;197.0
-736.0;-332.0;-10.0;24.0;202.0;523.0;281.0
-738.0;-229.0;60.0;32.0;282.0;638.0;343.0
-742.0;?;90.0;?;299.0;567.0;342.0
-746.0;-254.0;?;?;375.0;?;?
?;-195.0;100.0;-6.0;300.0;559.0;314.0
?;-259.0;135.0;-30.0;302.0;614.0;264.0
-762.0;-183.0;?;-27.0;270.0;453.0;246.0
-765.0;-348.0;65.0;46.0;174.0;442.0;241.0
-771.0;-285.0;-9.0;32.0;212.0;?;308.0
-777.0;-243.0;-29.0;74.0;278.0;593.0;318.0
-778.0;-306.0;2.0;81.0;327.0;540.0;352.0
-779.0;-329.0;71.0;110.0;300.0;597.0;376.0
-781.0;-88.0;89.0;94.0;349.0;544.0;393.0
-781.0;-28.0;113.0;66.0;426.0;521.0;?
-775.0;173.0;104.0;49.0;335.0;514.0;310.0
-765.0;109.0;?;39.0;241.0;578.0;276.0
-754.0;309.0;35.0;35.0;?;610.0;288.0
-737.0;173.0;39.0;35.0;195.0;602.0;355.0
?;-2.0;?;14.0;195.0;752.0;374.0
-710.0;407.0;?;18.0;209.0;855.0;379.0
-704.0;326.0;43.0;-27.0;287.0;?;329.0
-697.0;?;186.0;4.0;231.0;674.0;287.0
-697.0;157.0;206.0;71.0;158.0;?;307.0
-701.0;499.0;104.0;77.0;239.0;660.0;323.0
-703.0;536.0;-73.0;75.0;247.0;916.0;308.0
-701.0;98.0;52.0;4.0;174.0;932.0;214.0
-694.0;318.0;?;-19.0;?;626.0;213.0
-694.0;706.0;86.0;82.0;150.0;613.0;182.0
-697.0;637.0;80.0;243.0;195.0;580.0;232.0
-697.0;407.0;214.0;330.0;-38.0;905.0;319.0
-704.0;716.0;180.0;455.0;47.0;810.0;224.0
-714.0;90.0;98.0;532.0;186.0;663.0;145.0
?;231.0;154.0;571.0;84.0;693.0;?
-731.0;154.0;207.0;650.0;134.0;613.0;229.0
-741.0;271.0;212.0;693.0;292.0;366.0;?
-746.0;88.0;243.0;758.0;381.0;349.0;278.0
-748.0;117.0;246.0;820.0;353.0;417.0;238.0
-749.0;1.0;?;887.0;?;439.0;144.0
-749.0;-113.0;96.0;?;271.0;368.0;?
-749.0;-44.0;8.0;856.0;?;256.0;18.0
-746.0;110.0;-115.0;843.0;223.0;183.0;1.0
-740.0;199.0;-185.0;?;165.0;178.0;7.0
-730.0;314.0;-212.0;826.0;131.0;223.0;-11.0
?;477.0;-277.0;788.0;59.0;276.0;-10.0
-691.0;?;-233.0;775.0;?;332.0;7.0
?;565.0;?;714.0;-103.0;351.0;49.0
-622.0;646.0;-72.0;586.0;-141.0;384.0;114.0
?;732.0;57.0;464.0;-131.0;?;227.0
-536.0;683.0;178.0;362.0;-76.0;468.0;274.0
-496.0;431.0;278.0;333.0;-15.0;484.0;289.0
-462.0;327.0;324.0;228.0;4.0;?;257.0
-439.0;210.0;?;133.0;44.0;553.0;198.0
-423.0;105.0;202.0;37.0;76.0;509.0;175.0
-409.0;149.0;152.0;70.0;113.0;444.0;236.0
-392.0;108.0;124.0;67.0;197.0;330.0;223.0
-368.0;140.0;127.0;32.0;238.0;257.0;241.0
-336.0;?;142.0;-20.0;256.0;273.0;240.0
-301.0;142.0;128.0;-27.0;257.0;?;284.0
?;?;130.0;-60.0;230.0;454.0;355.0
-236.0;112.0;134.0;-108.0;276.0;494.0;368.0
-211.0;142.0;124.0;-151.0;327.0;526.0;362.0
-192.0;105.0;121.0;-98.0;343.0;511.0;?
-178.0;188.0;?;-13.0;343.0;540.0;?
-168.0;225.0;181.0;72.0;298.0;499.0;199.0
-161.0;180.0;184.0;52.0;257.0;?;198.0
-156.0;151.0;175.0;-70.0;?;395.0;179.0
-150.0;173.0;148.0;-168.0;227.0;331.0;191.0
-140.0;213.0;109.0;-236.0;?;302.0;?
?;?;70.0;-327.0;148.0;330.0;202.0
-114.0;190.0;62.0;-302.0;174.0;373.0;213.0
-101.0;?;79.0;-273.0;177.0;352.0;256.0
-87.0;96.0;112.0;-160.0;177.0;358.0;?
-73.0;130.0;148.0;-17.0;216.0;406.0;322.0
?;?;146.0;41.0;269.0;?;337.0
-47.0;106.0;160.0;-16.0;311.0;391.0;334.0
-33.0;-183.0;135.0;?;338.0;393.0;?
-16.0;-40.0;116.0;-101.0;318.0;395.0;330.0
3.0;7.0;109.0;-29.0;276.0;433.0;350.0
20.0;55.0;97.0;-2.0;328.0;?;328.0
37.0;99.0;132.0;-58.0;343.0;461.0;?
?;110.0;182.0;-90.0;318.0;416.0;317.0
67.0;144.0;215.0;-105.0;301.0;389.0;302.0
81.0;105.0;259.0;?;301.0;?;342.0
93.0;-40.0;296.0;-221.0;305.0;380.0;384.0
102.0;-173.0;333.0;-296.0;344.0;353.0;399.0
108.0;-266.0;?;-346.0;404.0;294.0;411.0
117.0;-227.0;196.0;-372.0;467.0;199.0;409.0
140.0;?;174.0;-357.0;407.0;123.0;414.0
174.0;107.0;171.0;-360.0;365.0;168.0;427.0
215.0;10.0;178.0;-346.0;365.0;246.0;386.0
?;47.0;?;-377.0;?;?;410.0
286.0;82.0;202.0;?;?;443.0;384.0
312.0;?;204.0;-292.0;293.0;467.0;380.0
333.0;180.0;201.0;-365.0;277.0;482.0;360.0
350.0;118.0;206.0;-442.0;275.0;490.0;359.0
361.0;51.0;229.0;-571.0;299.0;?;340.0
370.0;18.0;235.0;?;352.0;450.0;383.0
377.0;-61.0;242.0;-567.0;381.0;415.0;465.0
384.0;-93.0;251.0;-565.0;417.0;396.0;503.0
389.0;-114.0;240.0;-621.0;458.0;?;495.0
390.0;-69.0;257.0;-592.0;506.0;495.0;457.0
383.0;21.0;?;-611.0;508.0;485.0;374.0
366.0;34.0;?;?;481.0;485.0;337.0
345.0;12.0;416.0;-225.0;510.0;433.0;?
324.0;?;?;265.0;481.0;350.0;287.0
303.0;102.0;?;?;371.0;304.0;265.0
282.0;105.0;?;0.0;299.0;324.0;216.0
262.0;82.0;74.0;-59.0;?;391.0;199.0
246.0;112.0;62.0;-220.0;223.0;410.0;218.0
231.0;104.0;132.0;-263.0;158.0;332.0;239.0
215.0;199.0;127.0;-129.0;130.0;326.0;269.0
200.0;190.0;90.0;-60.0;145.0;352.0;251.0
186.0;125.0;77.0;98.0;147.0;446.0;288.0
170.0;221.0;89.0;299.0;137.0;536.0;344.0
154.0;135.0;?;360.0;160.0;598.0;400.0
137.0;27.0;187.0;379.0;209.0;?;414.0
?;-42.0;199.0;?;271.0;560.0;445.0
108.0;-63.0;172.0;267.0;321.0;527.0;488.0
?;-199.0;148.0;254.0;?;525.0;?
87.0;-189.0;140.0;260.0;357.0;?;516.0
80.0;-149.0;151.0;218.0;380.0;521.0;546.0
77.0;-218.0;180.0;163.0;406.0;486.0;546.0
79.0;-95.0;196.0;132.0;440.0;460.0;528.0
87.0;-247.0;?;97.0;460.0;454.0;?
101.0;?;171.0;174.0;460.0;455.0;485.0
121.0;-132.0;202.0;249.0;466.0;?;432.0
145.0;-63.0;271.0;393.0;448.0;471.0;316.0
170.0;?;325.0;381.0;455.0;375.0;219.0
194.0;-76.0;401.0;142.0;486.0;342.0;110.0
212.0;0.0;444.0;-162.0;410.0;275.0;139.0
227.0;61.0;455.0;?;251.0;142.0;214.0
246.0;110.0;344.0;-384.0;?;158.0;251.0
264.0;67.0;220.0;-296.0;232.0;250.0;297.0
279.0;117.0;159.0;-225.0;242.0;349.0;306.0
211.0;163.0;104.0;448.0;?;226.0;213.0
197.0;171.0;92.0;477.0;150.0;283.0;234.0
181.0;120.0;87.0;447.0;129.0;307.0;182.0
167.0;91.0;81.0;302.0;114.0;318.0;238.0
154.0;63.0;67.0;184.0;?;330.0;240.0
144.0;119.0;104.0;?;186.0;?;?
137.0;14.0;138.0;-44.0;219.0;308.0;318.0
137.0;-15.0;148.0;-3.0;256.0;?;379.0
145.0;87.0;199.0;187.0;285.0;341.0;481.0
163.0;65.0;225.0;315.0;346.0;349.0;490.0
188.0;16.0;366.0;271.0;416.0;425.0;531.0
212.0;-44.0;548.0;259.0;538.0;?;383.0
227.0;-186.0;631.0;110.0;644.0;401.0;247.0
227.0;-166.0;?;-258.0;582.0;403.0;164.0
221.0;-54.0;404.0;-519.0;381.0;213.0;180.0
222.0;94.0;307.0;-431.0;258.0;55.0;247.0
232.0;82.0;196.0;-420.0;?;67.0;255.0
248.0;95.0;150.0;-410.0;247.0;178.0;287.0
263.0;141.0;145.0;-313.0;244.0;289.0;299.0
197.0;51.0;129.0;313.0;220.0;333.0;260.0
172.0;85.0;117.0;297.0;213.0;391.0;284.0
144.0;26.0;113.0;244.0;208.0;410.0;348.0
117.0;73.0;129.0;184.0;198.0;392.0;362.0
91.0;?;138.0;150.0;195.0;422.0;435.0
66.0;43.0;151.0;268.0;249.0;463.0;459.0
?;37.0;177.0;376.0;308.0;520.0;564.0
29.0;-21.0;223.0;541.0;349.0;524.0;722.0
20.0;-67.0;268.0;639.0;414.0;532.0;603.0
?;-205.0;476.0;548.0;557.0;627.0;558.0
15.0;-255.0;686.0;125.0;?;552.0;552.0
-6.0;-205.0;540.0;-25.0;531.0;?;505.0
-28.0;-225.0;262.0;-141.0;570.0;571.0;463.0
-40.0;-19.0;106.0;-147.0;592.0;479.0;489.0
-39.0;35.0;?;-60.0;434.0;319.0;520.0
-28.0;-59.0;278.0;-70.0;447.0;331.0;507.0
-17.0;-68.0;272.0;63.0;457.0;435.0;490.0
-19.0;-143.0;202.0;149.0;403.0;?;502.0
-37.0;-128.0;?;154.0;378.0;?;533.0
-55.0;-71.0;136.0;108.0;412.0;490.0;581.0
-61.0;-120.0;?;99.0;440.0;427.0;?
-63.0;-117.0;189.0;128.0;491.0;449.0;663.0
-70.0;-68.0;242.0;175.0;558.0;520.0;678.0
-90.0;-122.0;293.0;97.0;?;575.0;694.0
-116.0;-222.0;281.0;90.0;591.0;?;686.0
-144.0;-111.0;257.0;57.0;602.0;665.0;?
-171.0;-92.0;?;-27.0;603.0;681.0;829.0
-196.0;-76.0;250.0;-10.0;681.0;668.0;742.0
?;?;216.0;505.0;758.0;?;693.0
?;175.0;134.0;684.0;?;?;660.0
-281.0;122.0;9.0;621.0;487.0;1161.0;700.0
-318.0;-165.0;40.0;?;534.0;1198.0;678.0
-351.0;-177.0;163.0;716.0;637.0;984.0;652.0
-377.0;-188.0;278.0;687.0;620.0;789.0;604.0
-398.0;-133.0;307.0;380.0;637.0;714.0;562.0
-416.0;-114.0;258.0;158.0;592.0;613.0;571.0
-434.0;-197.0;279.0;69.0;541.0;542.0;575.0
-448.0;-167.0;293.0;98.0;501.0;463.0;528.0
-460.0;-281.0;313.0;188.0;476.0;416.0;531.0
-469.0;-218.0;267.0;184.0;444.0;401.0;574.0
-477.0;-412.0;?;171.0;447.0;398.0;640.0
-482.0;-489.0;333.0;158.0;501.0;291.0;747.0
-483.0;-550.0;308.0;132.0;586.0;297.0;795.0
-484.0;-500.0;366.0;169.0;632.0;?;?
-481.0;?;386.0;169.0;624.0;274.0;884.0
-475.0;?;324.0;177.0;716.0;?;930.0
-463.0;-302.0;335.0;271.0;840.0;367.0;845.0
-303.0;-789.0;?;231.0;1137.0;?;457.0
-279.0;-932.0;?;175.0;880.0;184.0;669.0
?;-848.0;?;-43.0;50.0;345.0;1027.0
-288.0;-446.0;252.0;-463.0;994.0;649.0;915.0
?;?;506.0;-668.0;974.0;170.0;1146.0
-290.0;-1180.0;571.0;-541.0;743.0;818.0;956.0
-299.0;-1143.0;?;-252.0;?;590.0;1121.0
-310.0;-911.0;425.0;-49.0;907.0;?;?
-318.0;-839.0;409.0;215.0;1090.0;555.0;1012.0
-326.0;-1306.0;380.0;243.0;884.0;358.0;1002.0
-337.0;-786.0;202.0;173.0;812.0;?;993.0
-346.0;-945.0;233.0;195.0;939.0;444.0;928.0
-352.0;-921.0;?;242.0;943.0;397.0;929.0
?;-913.0;300.0;337.0;823.0;275.0;969.0
-357.0;-839.0;324.0;319.0;856.0;339.0;977.0
-355.0;-857.0;316.0;257.0;888.0;295.0;1021.0
-355.0;-897.0;343.0;132.0;916.0;?;1025.0
-357.0;-1054.0;320.0;116.0;920.0;332.0;1008.0
-357.0;-984.0;268.0;82.0;931.0;?;979.0
-358.0;-876.0;317.0;9.0;915.0;345.0;1037.0
-359.0;-879.0;365.0;-123.0;907.0;297.0;1055.0
-359.0;-947.0;392.0;-12.0;955.0;307.0;986.0
-361.0;-976.0;399.0;43.0;?;269.0;960.0
-363.0;-961.0;375.0;22.0;922.0;226.0;949.0
-366.0;-963.0;355.0;-44.0;916.0;262.0;919.0
-369.0;-993.0;290.0;?;911.0;266.0;920.0
-372.0;?;239.0;-154.0;869.0;253.0;938.0
?;-923.0;238.0;-177.0;838.0;280.0;1010.0
-374.0;-983.0;234.0;-151.0;?;342.0;1014.0
-371.0;-906.0;307.0;-87.0;946.0;314.0;955.0
-366.0;?;?;-19.0;893.0;252.0;966.0
-363.0;-949.0;333.0;64.0;857.0;329.0;943.0
-362.0;-936.0;?;83.0;861.0;343.0;942.0
?;-786.0;?;76.0;822.0;329.0;881.0
?;-991.0;284.0;14.0;780.0;380.0;923.0
-367.0;?;212.0;-47.0;811.0;?;993.0
?;-943.0;123.0;-13.0;1019.0;289.0;882.0
-349.0;-951.0;243.0;-5.0;863.0;?;902.0
-340.0;?;229.0;70.0;757.0;?;?
-323.0;-903.0;250.0;68.0;849.0;289.0;1089.0
-304.0;-912.0;329.0;72.0;957.0;341.0;?
-287.0;-930.0;394.0;77.0;959.0;329.0;1054.0
-270.0;-827.0;439.0;?;995.0;324.0;948.0
-253.0;-1002.0;543.0;-216.0;954.0;?;972.0
-237.0;-840.0;491.0;-352.0;892.0;189.0;1021.0
-218.0;-843.0;380.0;-272.0;902.0;151.0;1067.0
-201.0;-853.0;344.0;-94.0;982.0;286.0;921.0
-181.0;-888.0;?;-9.0;933.0;213.0;928.0
-146.0;-873.0;387.0;-47.0;766.0;?;1035.0
-139.0;-850.0;470.0;-74.0;829.0;412.0;943.0
-129.0;-744.0;381.0;-101.0;?;403.0;985.0
-110.0;-906.0;331.0;-93.0;?;262.0;993.0
-101.0;?;394.0;-6.0;942.0;461.0;?
-88.0;-815.0;371.0;71.0;960.0;345.0;975.0
-77.0;-715.0;341.0;167.0;858.0;322.0;1069.0
?;?;352.0;?;885.0;450.0;957.0
-55.0;-652.0;369.0;97.0;953.0;377.0;989.0
-46.0;-729.0;431.0;-99.0;860.0;401.0;996.0
-37.0;-691.0;379.0;-226.0;914.0;434.0;971.0
-25.0;-577.0;371.0;?;893.0;381.0;1022.0
-15.0;?;419.0;-92.0;880.0;413.0;1006.0
-2.0;-572.0;?;-60.0;921.0;441.0;992.0
?;-633.0;463.0;-111.0;?;441.0;?
14.0;?;?;-146.0;887.0;468.0;1045.0
24.0;-648.0;407.0;-186.0;995.0;457.0;949.0
27.0;-521.0;507.0;-212.0;798.0;398.0;1006.0
35.0;-680.0;512.0;-253.0;?;396.0;942.0
38.0;-495.0;?;-254.0;881.0;478.0;?
35.0;-557.0;364.0;-210.0;814.0;515.0;913.0
?;-503.0;338.0;-172.0;?;462.0;982.0
33.0;-479.0;359.0;-145.0;825.0;496.0;1078.0
34.0;-488.0;437.0;-176.0;850.0;413.0;1130.0
39.0;?;623.0;-231.0;982.0;422.0;1091.0
38.0;-532.0;674.0;-222.0;965.0;463.0;996.0
33.0;?;565.0;-197.0;923.0;463.0;913.0
27.0;-605.0;431.0;?;855.0;423.0;?
21.0;-614.0;371.0;4.0;866.0;450.0;?
18.0;-488.0;380.0;91.0;?;421.0;1002.0
16.0;-743.0;?;129.0;853.0;389.0;1047.0
19.0;-604.0;522.0;79.0;912.0;348.0;1060.0
?;-605.0;654.0;58.0;942.0;347.0;1062.0
26.0;?;?;64.0;970.0;329.0;1029.0
26.0;-693.0;624.0;70.0;946.0;342.0;1001.0
22.0;-603.0;575.0;97.0;918.0;395.0;1002.0
20.0;-620.0;510.0;91.0;941.0;352.0;972.0
16.0;-500.0;510.0;99.0;933.0;393.0;996.0
16.0;-534.0;508.0;91.0;886.0;338.0;1010.0
13.0;-634.0;535.0;77.0;?;358.0;999.0
12.0;?;555.0;106.0;953.0;371.0;971.0
9.0;-482.0;551.0;106.0;890.0;359.0;957.0
3.0;-392.0;565.0;143.0;840.0;366.0;820.0
-392.0;358.0;0.0;99.0;78.0;547.0;20.0
-417.0;385.0;-72.0;86.0;-104.0;556.0;-7.0
-447.0;255.0;-145.0;76.0;-99.0;555.0;11.0
-477.0;339.0;-198.0;44.0;-64.0;458.0;28.0
-497.0;319.0;-219.0;135.0;-83.0;388.0;47.0
-506.0;358.0;-179.0;195.0;-22.0;407.0;?
-505.0;?;-42.0;409.0;25.0;412.0;137.0
-495.0;242.0;?;570.0;?;375.0;201.0
-480.0;195.0;160.0;617.0;87.0;359.0;255.0
-468.0;85.0;158.0;?;137.0;429.0;305.0
-464.0;24.0;88.0;344.0;218.0;487.0;?
-470.0;-88.0;?;333.0;263.0;503.0;311.0
-478.0;-60.0;47.0;362.0;250.0;431.0;322.0
-484.0;4.0;54.0;?;286.0;381.0;316.0
-490.0;-73.0;61.0;419.0;354.0;363.0;316.0
-497.0;?;89.0;390.0;395.0;338.0;363.0
-503.0;131.0;95.0;299.0;394.0;350.0;324.0
-507.0;272.0;81.0;?;396.0;379.0;329.0
-507.0;121.0;94.0;185.0;358.0;397.0;322.0
?;146.0;145.0;183.0;363.0;393.0;306.0
-508.0;147.0;?;153.0;322.0;364.0;?
?;222.0;249.0;135.0;?;367.0;270.0
-514.0;157.0;262.0;150.0;281.0;426.0;289.0
-522.0;117.0;287.0;203.0;?;427.0;311.0
-533.0;58.0;?;128.0;296.0;342.0;?
-545.0;132.0;290.0;112.0;349.0;302.0;392.0
