InertialMeasurementUnit LUA accY;InertialMeasurementUnit LLA Quaternion2;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit RUA accY;Accelerometer LUA^ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accX;Accelerometer RUA^ accZ
?;230.0;832.0;930.0;-208.0;-264.0;954.0;-950.0;-55.0
640.0;230.0;815.0;927.0;-261.0;-255.0;957.0;-941.0;-143.0
628.0;231.0;796.0;907.0;-297.0;-263.0;941.0;-935.0;-57.0
605.0;232.0;?;884.0;-321.0;-259.0;940.0;?;21.0
606.0;231.0;793.0;884.0;-239.0;-306.0;946.0;?;-9.0
?;231.0;819.0;?;-183.0;-315.0;?;-911.0;50.0
662.0;230.0;810.0;941.0;-175.0;-332.0;975.0;-934.0;105.0
685.0;231.0;?;919.0;-135.0;-315.0;913.0;-942.0;8.0
687.0;230.0;803.0;890.0;-88.0;-370.0;933.0;-943.0;-42.0
710.0;229.0;864.0;969.0;-273.0;-397.0;1000.0;-930.0;-45.0
748.0;229.0;842.0;998.0;-219.0;-325.0;?;-979.0;25.0
721.0;229.0;809.0;921.0;-253.0;-298.0;971.0;-967.0;9.0
?;230.0;804.0;926.0;-209.0;?;926.0;-935.0;41.0
647.0;229.0;814.0;882.0;-151.0;-392.0;969.0;-914.0;-27.0
?;228.0;?;969.0;-151.0;-486.0;1040.0;-927.0;-58.0
817.0;227.0;973.0;?;?;-479.0;1120.0;-1003.0;-71.0
885.0;230.0;949.0;1087.0;-263.0;-384.0;?;-1084.0;?
844.0;235.0;850.0;1010.0;-244.0;-215.0;1015.0;-1080.0;18.0
671.0;242.0;803.0;?;-253.0;-154.0;939.0;-992.0;-68.0
536.0;251.0;811.0;858.0;-246.0;?;959.0;?;?
513.0;261.0;846.0;876.0;-299.0;-182.0;969.0;-906.0;-190.0
527.0;272.0;831.0;858.0;-413.0;-205.0;979.0;-918.0;-236.0
?;?;810.0;?;-468.0;-215.0;892.0;-906.0;-231.0
516.0;?;812.0;743.0;-528.0;-261.0;900.0;-869.0;-198.0
528.0;302.0;851.0;851.0;-469.0;-293.0;941.0;-849.0;-246.0
518.0;314.0;883.0;1024.0;-405.0;-333.0;959.0;-890.0;-413.0
503.0;327.0;917.0;1138.0;?;-336.0;974.0;-936.0;-570.0
495.0;338.0;971.0;1158.0;-611.0;-383.0;1034.0;-946.0;-423.0
505.0;348.0;1086.0;1170.0;?;-402.0;?;-988.0;-479.0
548.0;358.0;1082.0;1169.0;-615.0;-371.0;1091.0;-1069.0;-368.0
518.0;365.0;1057.0;1137.0;-525.0;-331.0;1117.0;-1081.0;-372.0
464.0;373.0;1036.0;1115.0;-470.0;-296.0;1057.0;?;?
418.0;?;1021.0;1107.0;?;-295.0;1047.0;-1030.0;-165.0
355.0;389.0;1017.0;?;-203.0;-264.0;1070.0;-1001.0;-72.0
325.0;397.0;1020.0;1133.0;-123.0;-264.0;1073.0;-1016.0;81.0
338.0;402.0;997.0;1092.0;?;-218.0;1033.0;-1024.0;165.0
281.0;405.0;964.0;1068.0;105.0;-118.0;993.0;-988.0;152.0
?;408.0;944.0;?;87.0;-82.0;941.0;-963.0;?
138.0;411.0;924.0;984.0;18.0;-113.0;918.0;-919.0;57.0
124.0;409.0;924.0;965.0;-57.0;-151.0;900.0;-900.0;-17.0
146.0;400.0;948.0;1017.0;?;-182.0;955.0;-888.0;-64.0
173.0;386.0;964.0;1044.0;-170.0;-176.0;968.0;-914.0;-76.0
182.0;369.0;914.0;1044.0;-244.0;-129.0;928.0;-927.0;-34.0
155.0;352.0;887.0;1023.0;-259.0;-106.0;914.0;-900.0;12.0
124.0;?;899.0;1017.0;-239.0;-117.0;914.0;-871.0;16.0
121.0;318.0;918.0;1025.0;-176.0;-84.0;942.0;-882.0;26.0
97.0;300.0;?;1006.0;-82.0;-81.0;928.0;-894.0;125.0
71.0;282.0;862.0;951.0;-34.0;-43.0;885.0;-868.0;155.0
73.0;263.0;844.0;968.0;-21.0;-20.0;?;-827.0;105.0
53.0;246.0;892.0;1024.0;-14.0;-30.0;?;-836.0;48.0
18.0;229.0;919.0;1060.0;?;-8.0;937.0;-862.0;-17.0
-11.0;?;?;?;-144.0;-61.0;1029.0;-898.0;-65.0
-13.0;187.0;982.0;1135.0;-218.0;-85.0;1037.0;-929.0;-78.0
77.0;169.0;936.0;937.0;-280.0;-10.0;971.0;-951.0;-61.0
80.0;147.0;905.0;1036.0;-289.0;-43.0;986.0;-930.0;0.0
56.0;126.0;894.0;1041.0;-206.0;-67.0;?;-898.0;-43.0
70.0;108.0;?;1045.0;?;-129.0;911.0;-874.0;-30.0
81.0;87.0;900.0;1064.0;-182.0;-152.0;952.0;-863.0;57.0
145.0;65.0;943.0;1043.0;-176.0;-171.0;966.0;-868.0;82.0
173.0;45.0;963.0;975.0;?;-132.0;?;-909.0;63.0
179.0;35.0;?;946.0;?;-101.0;1008.0;-942.0;96.0
126.0;33.0;944.0;1000.0;?;-69.0;1007.0;-922.0;81.0
85.0;31.0;951.0;976.0;-116.0;-125.0;1001.0;-925.0;90.0
?;28.0;968.0;972.0;-83.0;-133.0;?;-929.0;133.0
156.0;25.0;964.0;1113.0;?;-101.0;977.0;-945.0;124.0
?;19.0;916.0;1032.0;?;-64.0;926.0;-945.0;116.0
88.0;9.0;891.0;1075.0;?;-127.0;883.0;-901.0;?
36.0;-4.0;846.0;959.0;-36.0;-101.0;806.0;-859.0;105.0
53.0;-17.0;859.0;978.0;-85.0;?;847.0;-814.0;75.0
?;-32.0;931.0;1019.0;-96.0;-161.0;906.0;-815.0;68.0
54.0;-50.0;933.0;1015.0;-123.0;-143.0;?;-873.0;100.0
79.0;-70.0;921.0;970.0;-118.0;-129.0;?;-891.0;127.0
113.0;-90.0;?;953.0;-87.0;-135.0;?;-878.0;97.0
106.0;-110.0;921.0;928.0;-72.0;-137.0;872.0;-846.0;145.0
113.0;-130.0;984.0;1026.0;-106.0;-235.0;941.0;?;204.0
123.0;-152.0;1058.0;1120.0;-34.0;-266.0;?;-889.0;?
?;-175.0;1017.0;992.0;9.0;-230.0;992.0;?;235.0
254.0;-198.0;995.0;1304.0;64.0;-219.0;821.0;-929.0;240.0
239.0;-226.0;980.0;1501.0;79.0;-263.0;1077.0;-899.0;269.0
253.0;-240.0;949.0;640.0;95.0;-189.0;931.0;-963.0;217.0
277.0;-240.0;866.0;909.0;87.0;-80.0;856.0;?;214.0
?;-239.0;820.0;908.0;91.0;-57.0;779.0;-808.0;199.0
44.0;-241.0;849.0;982.0;38.0;?;780.0;-770.0;112.0
68.0;-248.0;829.0;861.0;?;-117.0;767.0;-772.0;147.0
110.0;-258.0;?;?;-56.0;-126.0;757.0;-767.0;194.0
121.0;-269.0;829.0;833.0;-52.0;-133.0;772.0;?;253.0
118.0;-280.0;868.0;899.0;34.0;?;814.0;-750.0;277.0
152.0;-293.0;937.0;999.0;?;?;871.0;-809.0;171.0
123.0;-310.0;921.0;988.0;89.0;-40.0;946.0;-885.0;53.0
111.0;-329.0;947.0;984.0;-22.0;-42.0;1003.0;-905.0;-116.0
175.0;-352.0;1094.0;1094.0;-149.0;-138.0;1135.0;-910.0;-141.0
182.0;-376.0;?;?;-386.0;-190.0;1190.0;-1121.0;?
?;-406.0;989.0;1494.0;-426.0;-395.0;1314.0;-1130.0;5.0
381.0;-431.0;1139.0;1492.0;-260.0;-320.0;1386.0;-1139.0;?
783.0;-443.0;1099.0;1328.0;-168.0;-212.0;1245.0;-1189.0;-84.0
577.0;-444.0;?;1090.0;-172.0;-208.0;1052.0;?;-14.0
334.0;-433.0;749.0;919.0;-251.0;-50.0;847.0;-972.0;13.0
266.0;-418.0;645.0;709.0;-191.0;-9.0;675.0;-794.0;63.0
1.0;-402.0;678.0;845.0;-108.0;-11.0;726.0;?;35.0
-7.0;-388.0;694.0;846.0;-64.0;45.0;741.0;-640.0;51.0
-9.0;-377.0;727.0;861.0;?;136.0;775.0;-676.0;32.0
-173.0;-371.0;788.0;902.0;-98.0;131.0;862.0;-719.0;29.0
-197.0;-369.0;810.0;887.0;-119.0;152.0;?;-784.0;49.0
-193.0;-373.0;810.0;894.0;-133.0;51.0;884.0;-800.0;60.0
-143.0;-385.0;834.0;964.0;-142.0;-5.0;961.0;?;117.0
-37.0;-400.0;858.0;1015.0;?;-40.0;933.0;-841.0;173.0
19.0;-416.0;875.0;1118.0;-8.0;-12.0;975.0;-869.0;202.0
-13.0;-429.0;915.0;1062.0;60.0;-38.0;979.0;-877.0;174.0
?;-436.0;929.0;1098.0;77.0;-126.0;1045.0;-910.0;203.0
58.0;-441.0;966.0;1127.0;59.0;-147.0;1044.0;-941.0;183.0
140.0;-444.0;947.0;1110.0;34.0;-123.0;1056.0;-958.0;145.0
157.0;-442.0;1029.0;1140.0;-25.0;-141.0;1068.0;-972.0;119.0
59.0;-437.0;1119.0;1242.0;-39.0;-163.0;1144.0;-989.0;44.0
58.0;-429.0;1225.0;1304.0;-57.0;-220.0;1272.0;-1078.0;-32.0
158.0;-423.0;1265.0;1395.0;-112.0;?;?;-1156.0;-292.0
258.0;-420.0;1105.0;?;-263.0;-197.0;1190.0;-1234.0;-407.0
296.0;-419.0;964.0;1115.0;-529.0;-70.0;1051.0;-1109.0;-310.0
131.0;-420.0;1101.0;1319.0;-697.0;?;1113.0;-968.0;-140.0
99.0;-422.0;1188.0;1442.0;-551.0;-338.0;1268.0;-1028.0;-33.0
254.0;?;1089.0;1217.0;-319.0;-286.0;?;-1150.0;93.0
329.0;-403.0;915.0;996.0;-123.0;-139.0;989.0;-1118.0;182.0
225.0;-383.0;778.0;873.0;28.0;-53.0;880.0;-942.0;223.0
-23.0;-466.0;?;?;-42.0;78.0;683.0;-634.0;101.0
-87.0;-445.0;729.0;828.0;-35.0;102.0;?;-624.0;91.0
-131.0;-433.0;801.0;872.0;?;71.0;836.0;-677.0;95.0
?;-429.0;811.0;925.0;33.0;60.0;879.0;?;38.0
-72.0;-431.0;767.0;903.0;-43.0;39.0;852.0;-802.0;-21.0
-39.0;-435.0;781.0;888.0;-108.0;-8.0;853.0;-764.0;3.0
-35.0;-438.0;931.0;1040.0;-159.0;-147.0;1000.0;-760.0;62.0
35.0;-439.0;?;1279.0;-149.0;-243.0;1237.0;-869.0;?
186.0;-440.0;1360.0;1443.0;-111.0;-268.0;1392.0;-1090.0;143.0
267.0;-438.0;1319.0;1419.0;-73.0;?;1391.0;-1302.0;187.0
259.0;?;1349.0;1413.0;-80.0;-323.0;1446.0;-1308.0;?
308.0;-424.0;1179.0;1313.0;-148.0;?;1279.0;?;?
285.0;-417.0;?;1181.0;-289.0;-150.0;?;?;-242.0
144.0;?;1088.0;1239.0;-435.0;-262.0;1175.0;-1070.0;-147.0
196.0;-421.0;1105.0;1148.0;-457.0;-356.0;1170.0;-1090.0;?
?;-423.0;999.0;1096.0;-375.0;-316.0;1031.0;-1094.0;58.0
369.0;-422.0;909.0;1040.0;-194.0;-324.0;952.0;-1013.0;126.0
374.0;-415.0;?;971.0;-42.0;-194.0;844.0;-914.0;147.0
298.0;-403.0;655.0;827.0;41.0;-122.0;745.0;-815.0;171.0
-11.0;-418.0;666.0;752.0;-93.0;54.0;666.0;-606.0;58.0
-60.0;?;667.0;734.0;-58.0;54.0;685.0;-619.0;148.0
-73.0;-408.0;688.0;729.0;-13.0;33.0;725.0;-632.0;160.0
1.0;-411.0;691.0;756.0;35.0;-5.0;746.0;-655.0;148.0
54.0;-413.0;748.0;844.0;41.0;-52.0;808.0;-669.0;120.0
?;-416.0;1013.0;1067.0;39.0;-234.0;1050.0;-698.0;162.0
152.0;-420.0;1230.0;1295.0;-9.0;-310.0;1205.0;-902.0;182.0
372.0;-423.0;?;1487.0;-8.0;-327.0;1485.0;-1129.0;193.0
?;-424.0;1445.0;1503.0;3.0;-374.0;1491.0;-1363.0;-56.0
293.0;-421.0;1245.0;1343.0;-80.0;-364.0;1348.0;-1426.0;-82.0
440.0;-416.0;1226.0;1330.0;-305.0;-300.0;1314.0;-1270.0;3.0
567.0;-414.0;?;1425.0;-226.0;-360.0;1345.0;-1200.0;-157.0
371.0;-414.0;1206.0;1343.0;-217.0;-417.0;1206.0;-1306.0;39.0
365.0;-414.0;1107.0;1203.0;-310.0;-454.0;1120.0;-1256.0;146.0
509.0;-412.0;1029.0;1124.0;-195.0;-486.0;1042.0;-1133.0;168.0
579.0;-406.0;849.0;952.0;-48.0;-297.0;?;-1056.0;222.0
471.0;-394.0;662.0;799.0;54.0;-181.0;?;-900.0;219.0
244.0;?;600.0;678.0;150.0;-118.0;?;-699.0;240.0
89.0;-363.0;615.0;652.0;133.0;-111.0;588.0;-600.0;276.0
51.0;-355.0;724.0;733.0;159.0;-211.0;676.0;?;267.0
105.0;-347.0;819.0;826.0;145.0;-236.0;798.0;-668.0;257.0
162.0;-341.0;865.0;997.0;120.0;-224.0;910.0;-776.0;282.0
186.0;-335.0;1002.0;1156.0;91.0;-205.0;1042.0;-862.0;298.0
183.0;-327.0;?;1071.0;157.0;-195.0;1092.0;-967.0;216.0
169.0;?;1120.0;1210.0;135.0;-128.0;1097.0;-1049.0;249.0
121.0;-307.0;1100.0;?;58.0;-170.0;1084.0;-1087.0;324.0
44.0;-300.0;1181.0;1228.0;53.0;-325.0;?;-1075.0;310.0
196.0;-291.0;1098.0;1279.0;164.0;-117.0;1191.0;-1133.0;177.0
193.0;-283.0;679.0;990.0;116.0;81.0;?;-1170.0;291.0
181.0;-272.0;830.0;815.0;104.0;-157.0;1018.0;-765.0;283.0
266.0;-252.0;?;1319.0;233.0;-447.0;1443.0;-672.0;167.0
426.0;?;1219.0;1533.0;124.0;-12.0;1332.0;-1187.0;212.0
440.0;-207.0;1115.0;1330.0;44.0;-102.0;1262.0;-1268.0;144.0
172.0;-189.0;1073.0;1251.0;-25.0;-232.0;1169.0;-1170.0;183.0
221.0;-174.0;945.0;1193.0;-46.0;-90.0;954.0;-1122.0;253.0
247.0;?;?;?;58.0;-24.0;834.0;-1029.0;?
136.0;-162.0;698.0;1041.0;130.0;-84.0;720.0;-857.0;247.0
83.0;?;?;814.0;99.0;-86.0;715.0;?;270.0
98.0;?;735.0;835.0;129.0;-38.0;728.0;-687.0;298.0
104.0;-114.0;782.0;898.0;179.0;-47.0;787.0;-709.0;?
63.0;?;790.0;883.0;114.0;-34.0;819.0;-759.0;538.0
39.0;-89.0;793.0;891.0;270.0;-68.0;816.0;-774.0;630.0
25.0;-77.0;850.0;900.0;387.0;-144.0;871.0;-763.0;773.0
?;-63.0;905.0;962.0;551.0;?;911.0;-780.0;804.0
151.0;-49.0;973.0;1040.0;653.0;-214.0;951.0;-835.0;799.0
223.0;-39.0;1050.0;1089.0;653.0;-307.0;1040.0;?;733.0
235.0;-32.0;1245.0;1244.0;657.0;-319.0;1241.0;-963.0;?
382.0;-213.0;1194.0;1275.0;797.0;-435.0;1212.0;-1015.0;520.0
472.0;-223.0;1279.0;1389.0;?;-504.0;1287.0;?;527.0
538.0;-229.0;1168.0;1309.0;393.0;?;1107.0;-1235.0;847.0
468.0;-227.0;968.0;1086.0;540.0;-208.0;913.0;-1202.0;537.0
306.0;-220.0;769.0;903.0;538.0;-30.0;709.0;-1000.0;733.0
136.0;-212.0;713.0;812.0;300.0;20.0;657.0;-805.0;715.0
-14.0;-205.0;710.0;820.0;333.0;42.0;745.0;-697.0;?
-8.0;-204.0;772.0;860.0;319.0;10.0;845.0;-682.0;844.0
95.0;?;808.0;889.0;642.0;-77.0;927.0;?;755.0
178.0;-227.0;895.0;923.0;647.0;-215.0;981.0;-790.0;597.0
324.0;-241.0;1005.0;1054.0;672.0;-365.0;1080.0;-825.0;720.0
?;-256.0;1056.0;1170.0;507.0;?;1139.0;-932.0;614.0
507.0;-269.0;1049.0;1224.0;584.0;-303.0;?;-1015.0;675.0
492.0;-275.0;1020.0;1164.0;452.0;-240.0;1127.0;-1032.0;723.0
425.0;-271.0;990.0;1164.0;566.0;-242.0;1130.0;-1038.0;703.0
356.0;-261.0;1072.0;1227.0;609.0;-227.0;1101.0;-1031.0;765.0
320.0;-250.0;1079.0;1269.0;606.0;?;1099.0;-1062.0;848.0
256.0;-243.0;998.0;?;622.0;-50.0;1030.0;-1103.0;886.0
174.0;-238.0;951.0;1021.0;752.0;-95.0;925.0;-1036.0;844.0
124.0;-235.0;912.0;992.0;764.0;-76.0;896.0;-933.0;858.0
109.0;-233.0;932.0;1005.0;739.0;?;870.0;-878.0;818.0
86.0;?;917.0;1010.0;716.0;?;872.0;-868.0;806.0
95.0;-223.0;902.0;968.0;694.0;-63.0;887.0;-863.0;708.0
?;-217.0;881.0;953.0;648.0;-76.0;864.0;-842.0;670.0
140.0;-213.0;840.0;913.0;597.0;-39.0;848.0;-829.0;647.0
125.0;?;790.0;912.0;550.0;-55.0;?;-797.0;680.0
76.0;?;761.0;871.0;532.0;-43.0;778.0;?;?
52.0;-191.0;763.0;835.0;553.0;-27.0;792.0;-718.0;633.0
34.0;-182.0;774.0;864.0;?;-13.0;791.0;-710.0;?
21.0;-173.0;813.0;886.0;543.0;-26.0;834.0;-722.0;662.0
30.0;-166.0;858.0;958.0;544.0;-104.0;911.0;-745.0;651.0
100.0;-161.0;906.0;?;564.0;-125.0;981.0;-803.0;633.0
195.0;-158.0;938.0;1025.0;568.0;?;1008.0;-856.0;643.0
237.0;-156.0;947.0;1041.0;526.0;?;1002.0;-900.0;655.0
261.0;-153.0;918.0;1018.0;541.0;-147.0;977.0;-918.0;623.0
?;-149.0;916.0;1017.0;583.0;-171.0;966.0;-901.0;569.0
252.0;-145.0;949.0;1041.0;506.0;-192.0;1003.0;-904.0;570.0
300.0;-144.0;970.0;1078.0;481.0;-193.0;1048.0;-934.0;453.0
315.0;-143.0;1028.0;1092.0;452.0;-235.0;1062.0;-961.0;502.0
342.0;-141.0;1073.0;1165.0;381.0;-250.0;1127.0;-1000.0;?
371.0;-137.0;?;1205.0;420.0;-297.0;1116.0;-1051.0;724.0
393.0;-133.0;?;1171.0;558.0;-258.0;1067.0;-1098.0;639.0
350.0;-129.0;887.0;1018.0;621.0;-142.0;857.0;-1067.0;528.0
306.0;?;740.0;840.0;507.0;?;722.0;-920.0;544.0
181.0;-115.0;815.0;837.0;412.0;-191.0;739.0;-731.0;614.0
161.0;?;?;969.0;448.0;-140.0;806.0;-728.0;606.0
154.0;-92.0;864.0;1001.0;534.0;-86.0;830.0;-811.0;613.0
118.0;-82.0;844.0;876.0;468.0;-83.0;814.0;-807.0;784.0
90.0;-76.0;899.0;900.0;497.0;-181.0;884.0;-762.0;692.0
155.0;-71.0;917.0;952.0;666.0;-240.0;911.0;?;509.0
?;-70.0;940.0;1010.0;571.0;-308.0;924.0;-827.0;?
321.0;-68.0;954.0;1032.0;375.0;?;965.0;-850.0;472.0
349.0;?;948.0;1001.0;401.0;-226.0;?;-889.0;555.0
318.0;-57.0;?;1034.0;?;-214.0;967.0;-891.0;593.0
277.0;?;966.0;1057.0;430.0;-136.0;?;-899.0;492.0
247.0;-36.0;895.0;?;455.0;-85.0;911.0;-946.0;472.0
?;-28.0;856.0;887.0;380.0;-142.0;878.0;-882.0;522.0
195.0;-25.0;925.0;948.0;363.0;-202.0;929.0;-821.0;550.0
236.0;-28.0;945.0;1065.0;?;?;951.0;-857.0;584.0
280.0;-36.0;984.0;1110.0;427.0;-280.0;977.0;-909.0;537.0
319.0;-47.0;989.0;1080.0;449.0;?;1003.0;-942.0;526.0
346.0;-55.0;988.0;1055.0;386.0;?;1017.0;-953.0;572.0
362.0;-60.0;980.0;1062.0;?;-258.0;989.0;-949.0;602.0
340.0;-65.0;993.0;1067.0;438.0;-236.0;973.0;-947.0;678.0
331.0;-69.0;983.0;1079.0;471.0;-244.0;1014.0;-955.0;?
338.0;-74.0;984.0;1040.0;492.0;-246.0;953.0;-961.0;468.0
354.0;-80.0;995.0;1046.0;341.0;-290.0;985.0;-939.0;519.0
374.0;-86.0;1010.0;1091.0;308.0;-327.0;?;-949.0;463.0
402.0;-90.0;1023.0;1096.0;354.0;-298.0;1018.0;-966.0;531.0
412.0;-94.0;989.0;1089.0;328.0;-224.0;1007.0;-981.0;588.0
384.0;-96.0;942.0;1034.0;375.0;-179.0;934.0;-972.0;592.0
?;-97.0;855.0;925.0;416.0;-120.0;846.0;?;610.0
243.0;-99.0;829.0;908.0;425.0;-167.0;?;-849.0;539.0
218.0;-103.0;869.0;925.0;?;-206.0;?;-807.0;544.0
268.0;-111.0;918.0;974.0;368.0;-241.0;912.0;-830.0;448.0
321.0;-122.0;957.0;1005.0;371.0;-278.0;968.0;-867.0;395.0
363.0;-131.0;?;1056.0;306.0;-257.0;1030.0;-903.0;464.0
402.0;-136.0;1014.0;1103.0;256.0;-254.0;1035.0;-943.0;529.0
415.0;-141.0;996.0;1107.0;306.0;-258.0;1035.0;-978.0;525.0
415.0;-146.0;978.0;1076.0;364.0;-273.0;?;-985.0;516.0
418.0;-147.0;953.0;1072.0;362.0;-260.0;991.0;-968.0;528.0
405.0;-147.0;922.0;?;338.0;-208.0;947.0;-959.0;481.0
375.0;-145.0;895.0;998.0;349.0;-213.0;?;-931.0;436.0
346.0;?;892.0;993.0;314.0;?;887.0;?;?
325.0;-140.0;?;987.0;271.0;-221.0;909.0;?;474.0
328.0;-139.0;951.0;1015.0;260.0;-234.0;966.0;-887.0;?
358.0;-141.0;958.0;1035.0;296.0;-257.0;975.0;-912.0;438.0
391.0;-142.0;989.0;1072.0;300.0;-294.0;1006.0;-930.0;480.0
408.0;-143.0;963.0;1085.0;278.0;-258.0;1024.0;-953.0;496.0
427.0;-142.0;963.0;1049.0;316.0;?;1014.0;-961.0;579.0
424.0;?;982.0;1042.0;342.0;-307.0;1008.0;-944.0;462.0
-168.0;193.0;730.0;859.0;-123.0;112.0;750.0;-763.0;-81.0
-155.0;213.0;796.0;953.0;-90.0;94.0;838.0;-718.0;-90.0
?;?;750.0;899.0;-81.0;155.0;?;-788.0;-98.0
-90.0;232.0;754.0;850.0;-105.0;82.0;851.0;-784.0;-72.0
-68.0;234.0;889.0;990.0;-156.0;-30.0;983.0;?;-96.0
?;236.0;946.0;1132.0;-223.0;-20.0;1056.0;-839.0;-101.0
21.0;?;995.0;1207.0;-296.0;-76.0;1123.0;-958.0;18.0
86.0;241.0;991.0;1205.0;?;?;1162.0;-993.0;34.0
142.0;249.0;971.0;1141.0;-178.0;-7.0;1099.0;-1014.0;100.0
66.0;266.0;909.0;?;-51.0;50.0;1005.0;-973.0;131.0
10.0;287.0;851.0;1008.0;46.0;61.0;917.0;-914.0;186.0
-32.0;310.0;816.0;997.0;56.0;108.0;886.0;-844.0;153.0
-105.0;331.0;839.0;1018.0;56.0;88.0;895.0;-799.0;84.0
-152.0;348.0;891.0;1051.0;18.0;79.0;960.0;-807.0;52.0
-106.0;358.0;912.0;1110.0;-31.0;28.0;1073.0;-855.0;67.0
-22.0;?;892.0;1119.0;-83.0;-6.0;1054.0;-894.0;59.0
53.0;?;978.0;1194.0;-95.0;-129.0;1115.0;-910.0;102.0
81.0;371.0;1016.0;1232.0;-93.0;-186.0;1139.0;-948.0;104.0
?;378.0;991.0;1184.0;-56.0;-214.0;1104.0;-1036.0;79.0
283.0;389.0;1021.0;1174.0;-50.0;-329.0;?;-1002.0;77.0
?;404.0;1049.0;1163.0;-68.0;-289.0;?;-1007.0;84.0
310.0;423.0;1060.0;1212.0;-91.0;-285.0;1091.0;-1024.0;62.0
?;443.0;1016.0;1151.0;-38.0;-229.0;1053.0;-1044.0;49.0
226.0;?;937.0;1065.0;-63.0;?;954.0;-1030.0;71.0
202.0;481.0;886.0;?;-107.0;-143.0;1032.0;-938.0;96.0
210.0;496.0;849.0;853.0;-90.0;?;852.0;-884.0;188.0
148.0;519.0;785.0;883.0;-51.0;-65.0;793.0;?;?
35.0;544.0;809.0;834.0;?;-86.0;734.0;-739.0;214.0
18.0;567.0;733.0;814.0;77.0;-42.0;655.0;?;107.0
14.0;587.0;781.0;794.0;30.0;-112.0;644.0;-671.0;155.0
24.0;?;830.0;790.0;-84.0;?;751.0;-668.0;?
106.0;615.0;?;866.0;-19.0;-130.0;800.0;-716.0;255.0
165.0;621.0;919.0;930.0;69.0;-124.0;876.0;-797.0;316.0
195.0;?;910.0;875.0;112.0;-61.0;840.0;?;330.0
188.0;622.0;833.0;884.0;162.0;-10.0;814.0;-866.0;353.0
129.0;618.0;785.0;?;?;-13.0;?;-822.0;306.0
64.0;611.0;777.0;881.0;224.0;20.0;723.0;?;258.0
19.0;603.0;853.0;1099.0;169.0;-111.0;804.0;-752.0;132.0
-51.0;591.0;982.0;1210.0;108.0;-211.0;1018.0;-771.0;?
43.0;567.0;991.0;1265.0;20.0;-51.0;1055.0;?;-2.0
129.0;536.0;961.0;1299.0;-88.0;135.0;1092.0;-976.0;23.0
24.0;515.0;938.0;1167.0;-158.0;172.0;1049.0;-959.0;60.0
-195.0;503.0;1032.0;1185.0;-169.0;175.0;1137.0;-961.0;132.0
?;496.0;?;1337.0;-74.0;176.0;1246.0;-960.0;91.0
-338.0;486.0;1106.0;1404.0;12.0;-104.0;1225.0;-1102.0;123.0
-302.0;471.0;998.0;1159.0;?;-511.0;1147.0;-1143.0;161.0
173.0;444.0;1024.0;1153.0;-70.0;?;?;-940.0;?
663.0;414.0;1037.0;1213.0;-141.0;-694.0;1154.0;-910.0;280.0
856.0;393.0;972.0;1235.0;116.0;-446.0;1132.0;-1004.0;227.0
717.0;393.0;915.0;1218.0;257.0;-351.0;1107.0;-1032.0;176.0
460.0;423.0;902.0;1182.0;180.0;-288.0;1104.0;-982.0;?
341.0;476.0;898.0;1052.0;82.0;-290.0;996.0;-995.0;30.0
183.0;540.0;902.0;1032.0;?;-178.0;834.0;?;16.0
164.0;595.0;826.0;997.0;-157.0;91.0;785.0;-923.0;31.0
113.0;621.0;769.0;977.0;-193.0;115.0;800.0;-875.0;97.0
33.0;626.0;846.0;952.0;-159.0;-19.0;799.0;-816.0;134.0
?;619.0;837.0;894.0;-57.0;-26.0;804.0;-840.0;158.0
139.0;?;828.0;919.0;17.0;-41.0;791.0;-845.0;214.0
156.0;584.0;818.0;?;?;-35.0;831.0;-821.0;203.0
158.0;569.0;803.0;?;?;-3.0;834.0;-810.0;192.0
?;556.0;784.0;970.0;99.0;?;820.0;-798.0;?
88.0;544.0;854.0;1014.0;77.0;-111.0;926.0;-783.0;169.0
114.0;532.0;?;1071.0;69.0;-85.0;973.0;-824.0;118.0
136.0;?;979.0;?;65.0;-143.0;1069.0;-868.0;51.0
115.0;510.0;1135.0;1300.0;-5.0;-182.0;1227.0;-931.0;49.0
202.0;502.0;1157.0;1316.0;?;-144.0;1237.0;-1084.0;60.0
233.0;?;1025.0;1153.0;-120.0;-102.0;1076.0;-1157.0;109.0
121.0;491.0;1049.0;1169.0;-144.0;?;1092.0;-1068.0;?
82.0;489.0;1069.0;1159.0;-99.0;-264.0;1138.0;?;142.0
164.0;488.0;1061.0;?;?;-265.0;1074.0;-1066.0;?
273.0;?;970.0;1105.0;37.0;-262.0;1033.0;-1014.0;6.0
228.0;?;?;1071.0;-32.0;-243.0;1005.0;-944.0;6.0
258.0;492.0;1033.0;?;-146.0;?;1109.0;-907.0;-38.0
?;494.0;1131.0;1199.0;-178.0;-341.0;1183.0;-974.0;48.0
302.0;499.0;1156.0;1224.0;-205.0;-356.0;1217.0;-1066.0;?
411.0;505.0;1033.0;1192.0;-106.0;-208.0;1038.0;-1148.0;131.0
397.0;513.0;893.0;1044.0;-3.0;-166.0;999.0;-1082.0;131.0
258.0;524.0;822.0;926.0;-22.0;-141.0;836.0;-949.0;166.0
142.0;539.0;781.0;972.0;-32.0;-167.0;835.0;-851.0;149.0
