InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit LUA Quaternion1
735.0;741.0;49.0;-577.0;324.0;573.0;-20.0;-710.0;-98.0
733.0;731.0;61.0;-575.0;327.0;572.0;2.0;-710.0;-93.0
730.0;721.0;73.0;-570.0;320.0;573.0;15.0;-707.0;-82.0
724.0;716.0;79.0;-560.0;304.0;577.0;25.0;-701.0;-73.0
718.0;711.0;77.0;-552.0;278.0;583.0;?;-699.0;-79.0
714.0;709.0;67.0;-548.0;250.0;587.0;19.0;-699.0;-88.0
715.0;707.0;59.0;-544.0;226.0;589.0;10.0;-702.0;-90.0
715.0;?;?;-541.0;212.0;586.0;-5.0;-706.0;-89.0
718.0;705.0;59.0;-539.0;206.0;579.0;-15.0;-715.0;-85.0
719.0;703.0;70.0;-536.0;215.0;574.0;-21.0;-721.0;-79.0
720.0;?;78.0;-534.0;?;569.0;-23.0;-725.0;-70.0
?;?;82.0;?;232.0;565.0;-26.0;-722.0;-64.0
717.0;709.0;?;?;?;561.0;-32.0;-717.0;-65.0
?;709.0;75.0;-537.0;246.0;558.0;-42.0;-715.0;-74.0
721.0;705.0;72.0;-540.0;263.0;557.0;-54.0;-715.0;-83.0
?;701.0;71.0;-543.0;287.0;554.0;-62.0;-715.0;-85.0
?;?;75.0;-546.0;313.0;551.0;?;-716.0;?
?;692.0;81.0;-549.0;336.0;548.0;?;-716.0;?
747.0;699.0;58.0;-595.0;351.0;582.0;-13.0;-709.0;-87.0
745.0;?;64.0;-597.0;376.0;?;-3.0;-709.0;-78.0
743.0;688.0;71.0;-597.0;381.0;573.0;?;-705.0;-63.0
742.0;?;?;-602.0;373.0;575.0;20.0;-706.0;-46.0
742.0;676.0;90.0;-605.0;363.0;578.0;34.0;-708.0;-28.0
741.0;668.0;100.0;-605.0;356.0;579.0;51.0;-709.0;-13.0
740.0;660.0;?;-599.0;353.0;578.0;63.0;-709.0;?
?;649.0;105.0;-591.0;?;?;71.0;-708.0;-10.0
741.0;640.0;103.0;-580.0;341.0;576.0;?;-701.0;-9.0
740.0;635.0;99.0;-569.0;326.0;575.0;?;-692.0;-10.0
737.0;633.0;?;-559.0;301.0;?;39.0;-681.0;-7.0
732.0;635.0;88.0;-548.0;265.0;579.0;19.0;-670.0;-2.0
?;641.0;76.0;-539.0;237.0;586.0;1.0;-663.0;?
719.0;652.0;75.0;-538.0;198.0;594.0;?;-665.0;12.0
722.0;661.0;?;-547.0;179.0;601.0;4.0;-671.0;17.0
726.0;664.0;?;-558.0;199.0;?;29.0;-674.0;2.0
730.0;667.0;?;-559.0;223.0;608.0;52.0;-671.0;-21.0
733.0;?;81.0;-555.0;235.0;609.0;65.0;-664.0;-36.0
735.0;683.0;?;-553.0;238.0;609.0;?;-656.0;-40.0
736.0;689.0;101.0;-552.0;239.0;606.0;75.0;-652.0;-37.0
738.0;692.0;112.0;-548.0;249.0;598.0;87.0;-653.0;-31.0
?;690.0;121.0;-542.0;262.0;587.0;101.0;-658.0;?
744.0;?;127.0;-537.0;264.0;578.0;115.0;-663.0;-23.0
?;657.0;113.0;-529.0;287.0;558.0;13.0;-677.0;10.0
726.0;656.0;?;-530.0;287.0;556.0;2.0;-682.0;?
725.0;655.0;97.0;-533.0;292.0;555.0;-7.0;?;-8.0
723.0;654.0;?;-535.0;304.0;554.0;-18.0;-693.0;-18.0
720.0;655.0;76.0;-540.0;325.0;553.0;-33.0;-700.0;-29.0
717.0;?;64.0;-543.0;348.0;555.0;-50.0;-702.0;-34.0
714.0;660.0;58.0;-550.0;366.0;559.0;-62.0;-708.0;-38.0
712.0;664.0;61.0;-564.0;387.0;?;-65.0;-717.0;-42.0
714.0;666.0;66.0;-577.0;416.0;562.0;-45.0;-725.0;-49.0
715.0;668.0;60.0;-584.0;440.0;556.0;?;-728.0;-65.0
717.0;667.0;52.0;-588.0;440.0;557.0;10.0;-727.0;-77.0
717.0;669.0;49.0;-588.0;413.0;569.0;33.0;-721.0;-81.0
718.0;670.0;54.0;-585.0;373.0;582.0;61.0;-714.0;-74.0
722.0;666.0;66.0;-581.0;332.0;588.0;90.0;-709.0;-56.0
727.0;661.0;81.0;-573.0;300.0;588.0;115.0;-707.0;-34.0
731.0;662.0;86.0;-563.0;278.0;587.0;120.0;-707.0;-27.0
733.0;669.0;?;-554.0;263.0;583.0;108.0;-706.0;-29.0
733.0;678.0;83.0;-545.0;252.0;577.0;81.0;-703.0;?
733.0;687.0;74.0;-537.0;242.0;572.0;41.0;-702.0;-51.0
730.0;691.0;?;-531.0;231.0;566.0;-6.0;-703.0;-66.0
728.0;692.0;42.0;-529.0;220.0;561.0;-54.0;-706.0;-78.0
724.0;690.0;29.0;-532.0;231.0;560.0;-90.0;?;-85.0
722.0;689.0;23.0;-540.0;245.0;562.0;-101.0;-716.0;?
?;690.0;32.0;-548.0;264.0;565.0;-93.0;-717.0;-76.0
721.0;694.0;?;-555.0;284.0;570.0;-78.0;?;-68.0
722.0;695.0;54.0;-565.0;305.0;576.0;-64.0;-721.0;-54.0
716.0;697.0;53.0;-578.0;332.0;582.0;-49.0;-731.0;-55.0
710.0;703.0;56.0;-590.0;366.0;583.0;-31.0;-738.0;-57.0
704.0;709.0;41.0;-596.0;398.0;582.0;-24.0;-741.0;-74.0
702.0;?;19.0;-598.0;421.0;582.0;-33.0;-745.0;-102.0
700.0;717.0;-5.0;-600.0;435.0;579.0;-56.0;-748.0;-132.0
698.0;720.0;-31.0;-600.0;453.0;573.0;-70.0;?;-161.0
700.0;725.0;?;-601.0;475.0;563.0;-78.0;-753.0;?
705.0;728.0;-43.0;-604.0;497.0;549.0;-87.0;-762.0;-165.0
710.0;728.0;-42.0;-607.0;514.0;535.0;-96.0;-769.0;-159.0
714.0;726.0;-37.0;-609.0;528.0;521.0;-103.0;-772.0;-150.0
716.0;723.0;-28.0;-610.0;?;512.0;-106.0;-774.0;-139.0
717.0;718.0;-18.0;?;541.0;509.0;-106.0;-774.0;-124.0
716.0;714.0;-4.0;-610.0;542.0;514.0;-103.0;-775.0;-104.0
712.0;714.0;-3.0;?;542.0;524.0;-102.0;-778.0;?
710.0;712.0;-2.0;-608.0;546.0;532.0;-101.0;-779.0;-105.0
707.0;711.0;?;-609.0;555.0;537.0;-108.0;-776.0;-117.0
703.0;?;-29.0;-609.0;567.0;534.0;-121.0;-772.0;-129.0
700.0;703.0;-36.0;-608.0;580.0;526.0;-144.0;-768.0;-130.0
696.0;703.0;-28.0;-607.0;590.0;?;-163.0;?;-116.0
694.0;707.0;-23.0;-607.0;?;509.0;-166.0;-776.0;-111.0
697.0;713.0;-19.0;-613.0;597.0;506.0;-149.0;-777.0;-114.0
?;?;-38.0;-616.0;594.0;507.0;?;-776.0;?
702.0;?;-45.0;-618.0;589.0;512.0;-140.0;-775.0;-137.0
703.0;731.0;-47.0;-623.0;584.0;?;-126.0;-772.0;-137.0
706.0;736.0;-37.0;-625.0;584.0;518.0;-115.0;-770.0;-130.0
708.0;739.0;-39.0;-627.0;?;515.0;-105.0;-770.0;-137.0
712.0;741.0;-37.0;-626.0;593.0;511.0;-94.0;-770.0;-138.0
714.0;740.0;?;-625.0;595.0;508.0;-83.0;-769.0;-145.0
715.0;738.0;-47.0;-624.0;595.0;506.0;-76.0;-767.0;-149.0
715.0;734.0;-53.0;-619.0;589.0;510.0;-75.0;-767.0;-155.0
714.0;728.0;-63.0;-614.0;584.0;515.0;-86.0;-768.0;-163.0
712.0;722.0;-71.0;-610.0;600.0;512.0;-110.0;?;-164.0
710.0;716.0;-73.0;-610.0;618.0;507.0;?;-777.0;-160.0
706.0;710.0;-74.0;?;635.0;499.0;?;-780.0;-162.0
703.0;705.0;-73.0;-614.0;649.0;492.0;-207.0;-780.0;-163.0
704.0;700.0;-70.0;?;657.0;489.0;-220.0;-778.0;-159.0
707.0;696.0;-59.0;-624.0;654.0;497.0;-208.0;-776.0;-147.0
?;695.0;-47.0;-624.0;640.0;519.0;?;-778.0;-134.0
?;689.0;?;-624.0;625.0;541.0;-104.0;-778.0;-127.0
714.0;683.0;?;-622.0;623.0;?;-67.0;-778.0;-130.0
707.0;687.0;-37.0;-617.0;636.0;537.0;-67.0;-778.0;-138.0
694.0;691.0;-58.0;-610.0;653.0;525.0;-96.0;-782.0;-166.0
?;695.0;-73.0;-603.0;672.0;513.0;-113.0;-788.0;-180.0
688.0;700.0;-78.0;-601.0;692.0;497.0;-116.0;-792.0;-181.0
690.0;704.0;-78.0;-601.0;710.0;481.0;-106.0;-794.0;-177.0
695.0;?;-72.0;-603.0;?;469.0;-88.0;-795.0;-171.0
?;707.0;-64.0;-605.0;734.0;?;-74.0;-795.0;?
703.0;704.0;-56.0;-608.0;743.0;461.0;-63.0;-793.0;-158.0
705.0;700.0;-47.0;-609.0;?;457.0;-56.0;-792.0;-146.0
701.0;698.0;-59.0;-611.0;757.0;451.0;-49.0;-791.0;-150.0
697.0;695.0;-66.0;?;764.0;442.0;-43.0;-790.0;-151.0
696.0;689.0;-77.0;-612.0;768.0;436.0;-42.0;?;-156.0
?;?;-87.0;-612.0;768.0;?;?;-790.0;-154.0
695.0;679.0;-82.0;-613.0;765.0;415.0;-49.0;-789.0;-142.0
694.0;678.0;-77.0;-612.0;761.0;395.0;-49.0;-790.0;-134.0
694.0;678.0;-75.0;-606.0;765.0;365.0;-38.0;-795.0;-135.0
697.0;677.0;-74.0;-606.0;774.0;333.0;?;?;-137.0
698.0;678.0;-77.0;-605.0;778.0;311.0;-19.0;?;-146.0
?;679.0;-80.0;-605.0;776.0;306.0;-33.0;?;?
699.0;679.0;-77.0;-607.0;773.0;310.0;-59.0;-793.0;?
701.0;675.0;-67.0;-610.0;?;317.0;-81.0;-792.0;-151.0
707.0;668.0;-55.0;?;775.0;321.0;-89.0;-792.0;-144.0
?;654.0;-41.0;-610.0;?;322.0;-90.0;?;-132.0
721.0;637.0;-28.0;-608.0;787.0;325.0;-89.0;-793.0;-119.0
722.0;618.0;-29.0;-608.0;794.0;329.0;-92.0;-792.0;-118.0
721.0;602.0;-25.0;-609.0;799.0;332.0;-98.0;-790.0;?
719.0;586.0;-21.0;-612.0;804.0;332.0;-104.0;-787.0;-92.0
719.0;574.0;-30.0;-617.0;807.0;328.0;?;?;-90.0
?;?;-26.0;-623.0;810.0;?;?;-780.0;-82.0
724.0;573.0;-16.0;-628.0;813.0;314.0;-102.0;-777.0;-77.0
727.0;577.0;-6.0;?;814.0;310.0;-88.0;-775.0;-72.0
729.0;585.0;2.0;-634.0;813.0;308.0;-66.0;?;-66.0
?;599.0;14.0;-634.0;811.0;303.0;?;-771.0;-53.0
726.0;616.0;25.0;-637.0;807.0;291.0;17.0;-769.0;-36.0
722.0;629.0;36.0;-636.0;803.0;?;74.0;-771.0;-21.0
717.0;632.0;32.0;-637.0;800.0;242.0;123.0;-771.0;-30.0
715.0;632.0;21.0;-637.0;797.0;221.0;155.0;-770.0;-42.0
?;635.0;15.0;-637.0;794.0;207.0;162.0;?;-52.0
717.0;638.0;5.0;-637.0;?;196.0;145.0;-769.0;-65.0
?;637.0;-1.0;-636.0;793.0;185.0;?;-770.0;-71.0
721.0;631.0;-4.0;-633.0;795.0;?;121.0;-772.0;-70.0
724.0;622.0;-3.0;-631.0;799.0;158.0;119.0;-773.0;-64.0
726.0;613.0;5.0;-629.0;803.0;145.0;122.0;-776.0;-50.0
727.0;604.0;18.0;-628.0;805.0;?;127.0;-777.0;?
726.0;593.0;32.0;-628.0;806.0;137.0;133.0;-777.0;-15.0
724.0;?;49.0;-629.0;805.0;140.0;141.0;-776.0;4.0
723.0;568.0;64.0;-631.0;804.0;144.0;150.0;-775.0;21.0
722.0;553.0;76.0;-634.0;801.0;150.0;158.0;-772.0;37.0
721.0;537.0;85.0;-636.0;796.0;152.0;166.0;-769.0;47.0
720.0;522.0;91.0;-639.0;792.0;150.0;173.0;-765.0;?
715.0;?;96.0;-642.0;784.0;143.0;184.0;-762.0;63.0
709.0;509.0;117.0;-644.0;773.0;131.0;200.0;-761.0;84.0
706.0;502.0;151.0;-643.0;757.0;115.0;220.0;-762.0;112.0
709.0;485.0;164.0;-648.0;741.0;95.0;245.0;-760.0;122.0
714.0;468.0;167.0;-651.0;738.0;96.0;266.0;-756.0;124.0
717.0;462.0;?;-648.0;747.0;103.0;276.0;-754.0;124.0
716.0;466.0;185.0;-644.0;755.0;99.0;278.0;-752.0;132.0
714.0;468.0;199.0;?;764.0;87.0;282.0;-750.0;147.0
712.0;461.0;216.0;-635.0;772.0;?;291.0;-749.0;165.0
711.0;448.0;233.0;-625.0;779.0;70.0;299.0;-751.0;184.0
710.0;434.0;249.0;-613.0;783.0;77.0;304.0;-752.0;202.0
716.0;?;245.0;?;785.0;88.0;301.0;-750.0;197.0
722.0;416.0;240.0;-595.0;785.0;96.0;288.0;-746.0;188.0
725.0;419.0;232.0;-590.0;?;99.0;268.0;-741.0;177.0
?;?;233.0;-588.0;781.0;96.0;248.0;-736.0;166.0
722.0;432.0;241.0;-588.0;780.0;90.0;?;-732.0;160.0
721.0;434.0;256.0;-587.0;780.0;87.0;?;-726.0;161.0
719.0;434.0;257.0;-583.0;778.0;91.0;220.0;-716.0;?
712.0;?;279.0;-579.0;774.0;95.0;246.0;-711.0;176.0
695.0;440.0;317.0;-579.0;770.0;88.0;301.0;-708.0;212.0
679.0;411.0;358.0;-580.0;766.0;71.0;373.0;-703.0;255.0
675.0;358.0;370.0;-574.0;764.0;50.0;438.0;?;260.0
672.0;337.0;380.0;-566.0;764.0;36.0;463.0;-684.0;267.0
670.0;345.0;386.0;-555.0;767.0;35.0;?;-670.0;?
666.0;349.0;389.0;-543.0;768.0;38.0;448.0;-655.0;278.0
?;343.0;392.0;-532.0;770.0;42.0;440.0;-645.0;289.0
660.0;334.0;?;-521.0;772.0;42.0;?;-635.0;299.0
656.0;326.0;398.0;-511.0;772.0;36.0;?;-628.0;311.0
652.0;?;403.0;?;772.0;31.0;421.0;?;323.0
648.0;315.0;408.0;-496.0;772.0;28.0;414.0;-619.0;334.0
644.0;313.0;?;-490.0;771.0;28.0;?;-614.0;?
640.0;310.0;421.0;-483.0;769.0;33.0;401.0;-607.0;351.0
635.0;?;427.0;-475.0;766.0;40.0;398.0;-602.0;357.0
627.0;307.0;439.0;-470.0;762.0;46.0;398.0;-596.0;?
618.0;?;?;-465.0;757.0;50.0;401.0;-586.0;?
612.0;294.0;455.0;?;751.0;48.0;408.0;-576.0;383.0
611.0;289.0;448.0;-452.0;746.0;40.0;416.0;-567.0;377.0
607.0;294.0;444.0;-446.0;742.0;28.0;424.0;-561.0;376.0
598.0;303.0;451.0;-445.0;737.0;11.0;434.0;-559.0;383.0
587.0;305.0;466.0;-452.0;729.0;-16.0;451.0;-566.0;397.0
585.0;?;477.0;-457.0;722.0;?;476.0;-564.0;?
590.0;286.0;475.0;-451.0;719.0;-58.0;495.0;-553.0;407.0
593.0;296.0;472.0;-439.0;722.0;-55.0;501.0;-536.0;407.0
592.0;316.0;474.0;-427.0;728.0;-42.0;?;-516.0;410.0
589.0;328.0;480.0;-413.0;733.0;-28.0;486.0;-497.0;416.0
586.0;326.0;485.0;-400.0;737.0;-20.0;482.0;-483.0;426.0
579.0;?;?;-387.0;739.0;-18.0;480.0;-473.0;441.0
574.0;302.0;502.0;-375.0;740.0;-21.0;476.0;-467.0;454.0
585.0;361.0;474.0;-318.0;?;-169.0;430.0;-418.0;426.0
?;362.0;478.0;-309.0;?;-163.0;423.0;-418.0;433.0
574.0;358.0;486.0;-300.0;650.0;-154.0;421.0;-418.0;440.0
566.0;350.0;495.0;-294.0;651.0;-143.0;419.0;-415.0;446.0
559.0;341.0;503.0;-290.0;650.0;-132.0;416.0;?;452.0
559.0;333.0;505.0;-287.0;648.0;-124.0;?;?;450.0
564.0;330.0;498.0;-283.0;?;?;402.0;-397.0;440.0
566.0;?;491.0;-280.0;641.0;-127.0;395.0;-392.0;?
562.0;338.0;493.0;-285.0;636.0;-142.0;?;-392.0;425.0
557.0;?;501.0;?;625.0;-174.0;387.0;-404.0;?
564.0;339.0;502.0;-336.0;603.0;-216.0;?;-426.0;427.0
583.0;?;486.0;-353.0;?;-257.0;400.0;-435.0;410.0
601.0;360.0;466.0;-359.0;?;-286.0;402.0;-436.0;391.0
613.0;399.0;?;-364.0;531.0;?;395.0;-438.0;376.0
620.0;436.0;446.0;-366.0;518.0;-307.0;390.0;-443.0;369.0
627.0;462.0;443.0;-368.0;508.0;-310.0;389.0;-448.0;367.0
635.0;475.0;440.0;-367.0;501.0;?;?;-449.0;368.0
643.0;478.0;439.0;-364.0;495.0;?;398.0;-452.0;369.0
653.0;?;437.0;-361.0;?;?;400.0;-458.0;363.0
664.0;483.0;?;-358.0;485.0;-271.0;395.0;-464.0;?
?;485.0;422.0;?;482.0;-257.0;?;-468.0;342.0
680.0;489.0;?;-358.0;483.0;-245.0;367.0;-467.0;331.0
684.0;493.0;404.0;-360.0;485.0;-236.0;346.0;-466.0;322.0
685.0;498.0;402.0;-365.0;490.0;-233.0;323.0;-466.0;315.0
683.0;499.0;405.0;-371.0;?;-242.0;303.0;-462.0;?
682.0;491.0;408.0;-374.0;478.0;-260.0;287.0;?;304.0
678.0;483.0;?;-374.0;475.0;?;280.0;?;303.0
668.0;473.0;421.0;-380.0;479.0;?;283.0;-454.0;314.0
652.0;460.0;438.0;-382.0;491.0;-309.0;296.0;-466.0;332.0
632.0;437.0;463.0;-375.0;498.0;-322.0;321.0;-462.0;355.0
627.0;409.0;466.0;-369.0;480.0;-362.0;346.0;-459.0;353.0
628.0;382.0;459.0;-364.0;466.0;-393.0;367.0;?;341.0
629.0;?;454.0;-356.0;471.0;-391.0;?;-450.0;334.0
631.0;379.0;449.0;-346.0;483.0;-370.0;367.0;-439.0;329.0
636.0;394.0;438.0;-337.0;492.0;-347.0;351.0;-433.0;?
641.0;409.0;426.0;?;495.0;-331.0;331.0;-431.0;313.0
644.0;421.0;416.0;-327.0;?;-324.0;315.0;-432.0;311.0
644.0;430.0;412.0;-325.0;485.0;-321.0;305.0;-436.0;?
644.0;437.0;413.0;-324.0;479.0;-316.0;301.0;-438.0;317.0
643.0;?;417.0;-323.0;?;-309.0;300.0;-440.0;322.0
640.0;447.0;424.0;-323.0;480.0;-299.0;305.0;?;329.0
640.0;449.0;427.0;-322.0;482.0;?;311.0;-439.0;328.0
?;452.0;425.0;-323.0;485.0;-286.0;315.0;-435.0;321.0
?;456.0;422.0;-326.0;484.0;-285.0;317.0;-432.0;313.0
655.0;462.0;411.0;-330.0;474.0;-295.0;313.0;-428.0;297.0
?;475.0;396.0;-332.0;465.0;-306.0;303.0;-423.0;285.0
661.0;493.0;383.0;?;464.0;-317.0;293.0;-419.0;279.0
656.0;506.0;383.0;-338.0;462.0;-331.0;293.0;-415.0;282.0
656.0;510.0;386.0;-358.0;455.0;-346.0;303.0;-425.0;287.0
666.0;509.0;374.0;-379.0;437.0;-365.0;312.0;-439.0;?
676.0;513.0;356.0;-390.0;418.0;-382.0;315.0;-448.0;267.0
681.0;527.0;347.0;-392.0;408.0;-386.0;?;-443.0;265.0
684.0;543.0;339.0;-391.0;402.0;-385.0;295.0;-438.0;261.0
686.0;554.0;335.0;?;?;-388.0;285.0;-439.0;258.0
690.0;556.0;329.0;-390.0;386.0;-388.0;280.0;-441.0;260.0
692.0;554.0;?;-387.0;380.0;-385.0;274.0;-440.0;263.0
695.0;549.0;325.0;-382.0;375.0;-379.0;266.0;-437.0;265.0
699.0;544.0;321.0;-375.0;372.0;-372.0;253.0;-434.0;261.0
702.0;540.0;313.0;-368.0;?;-361.0;236.0;-431.0;258.0
701.0;536.0;305.0;-363.0;373.0;?;218.0;-428.0;261.0
696.0;537.0;299.0;-361.0;379.0;-348.0;?;-427.0;265.0
692.0;539.0;299.0;-363.0;383.0;-347.0;190.0;-431.0;267.0
688.0;538.0;310.0;-368.0;?;-347.0;186.0;-435.0;271.0
689.0;534.0;318.0;-369.0;368.0;-348.0;191.0;-436.0;270.0
?;528.0;320.0;-362.0;348.0;-346.0;201.0;-438.0;264.0
698.0;522.0;308.0;-354.0;325.0;-336.0;?;-441.0;?
701.0;530.0;289.0;-336.0;296.0;?;?;-447.0;239.0
699.0;551.0;293.0;-328.0;269.0;-312.0;207.0;-469.0;246.0
692.0;560.0;322.0;-334.0;?;-306.0;220.0;-497.0;269.0
692.0;552.0;346.0;-346.0;200.0;-294.0;243.0;-529.0;278.0
702.0;545.0;329.0;-357.0;158.0;-271.0;250.0;?;253.0
711.0;544.0;315.0;-358.0;113.0;-235.0;245.0;-606.0;238.0
716.0;541.0;307.0;-354.0;62.0;-191.0;234.0;-641.0;226.0
721.0;554.0;299.0;-339.0;3.0;-139.0;201.0;-670.0;213.0
725.0;564.0;291.0;-317.0;-68.0;-85.0;172.0;-695.0;203.0
728.0;570.0;288.0;-286.0;-145.0;?;?;?;202.0
728.0;571.0;297.0;-246.0;-230.0;10.0;164.0;-731.0;210.0
727.0;571.0;311.0;-208.0;-301.0;53.0;185.0;-727.0;?
728.0;?;321.0;-175.0;-353.0;91.0;215.0;-720.0;223.0
731.0;569.0;323.0;-155.0;-395.0;123.0;244.0;-710.0;217.0
732.0;570.0;323.0;-148.0;-423.0;152.0;264.0;-702.0;207.0
734.0;576.0;315.0;-149.0;-450.0;172.0;273.0;-695.0;191.0
?;584.0;302.0;-160.0;-463.0;188.0;272.0;-693.0;173.0
735.0;588.0;299.0;-177.0;-481.0;?;271.0;-695.0;164.0
735.0;579.0;304.0;-194.0;-497.0;172.0;274.0;-698.0;?
740.0;560.0;299.0;-211.0;-504.0;167.0;281.0;-701.0;159.0
?;546.0;302.0;?;-509.0;166.0;282.0;?;170.0
729.0;661.0;122.0;-302.0;?;178.0;20.0;-718.0;-31.0
726.0;668.0;117.0;-322.0;-678.0;150.0;?;-734.0;-31.0
722.0;676.0;114.0;-339.0;-679.0;119.0;2.0;-750.0;-32.0
720.0;683.0;113.0;-356.0;-676.0;92.0;-1.0;?;-31.0
719.0;690.0;?;-368.0;-664.0;75.0;1.0;-771.0;-32.0
718.0;694.0;113.0;-372.0;-639.0;56.0;10.0;-778.0;-26.0
713.0;700.0;116.0;-376.0;-600.0;26.0;24.0;-791.0;-22.0
708.0;704.0;114.0;-387.0;?;-46.0;42.0;-807.0;-29.0
?;707.0;?;-413.0;-503.0;-125.0;49.0;-816.0;-52.0
704.0;711.0;76.0;-434.0;-449.0;-189.0;43.0;-814.0;-64.0
702.0;717.0;57.0;-441.0;-399.0;-242.0;24.0;?;-74.0
704.0;719.0;43.0;-441.0;?;?;1.0;-802.0;-79.0
712.0;716.0;45.0;-446.0;-328.0;-368.0;-11.0;-803.0;-72.0
716.0;713.0;50.0;-472.0;-278.0;-447.0;-23.0;-793.0;?
715.0;711.0;?;-502.0;?;?;-33.0;-791.0;-50.0
742.0;714.0;74.0;-489.0;-100.0;-470.0;-21.0;?;-65.0
742.0;708.0;86.0;-482.0;-108.0;-461.0;-18.0;-688.0;-46.0
741.0;701.0;102.0;?;-118.0;-454.0;9.0;-697.0;-19.0
?;?;?;-473.0;-135.0;-450.0;48.0;-702.0;8.0
732.0;683.0;138.0;?;-149.0;?;84.0;-698.0;?
729.0;?;151.0;-464.0;-152.0;-447.0;108.0;?;37.0
725.0;661.0;?;-458.0;-141.0;-451.0;116.0;-681.0;41.0
720.0;650.0;165.0;?;-123.0;-458.0;110.0;-673.0;42.0
717.0;642.0;?;-450.0;-102.0;-471.0;94.0;?;35.0
718.0;634.0;152.0;-449.0;-77.0;-490.0;76.0;?;27.0
716.0;629.0;148.0;-451.0;-50.0;-510.0;68.0;-644.0;33.0
713.0;628.0;156.0;-457.0;?;-527.0;74.0;-641.0;49.0
712.0;622.0;180.0;?;-8.0;?;95.0;?;72.0
712.0;613.0;206.0;-464.0;-7.0;-529.0;127.0;-641.0;100.0
711.0;602.0;233.0;-460.0;-8.0;-529.0;157.0;-634.0;123.0
711.0;515.0;322.0;-398.0;?;-457.0;299.0;-480.0;231.0
701.0;501.0;333.0;-393.0;165.0;?;287.0;-483.0;?
693.0;485.0;340.0;-383.0;?;-434.0;287.0;-483.0;?
683.0;?;347.0;-372.0;?;-422.0;295.0;-481.0;277.0
673.0;461.0;361.0;-359.0;129.0;-412.0;308.0;-478.0;292.0
665.0;455.0;?;-349.0;136.0;-403.0;322.0;?;304.0
659.0;451.0;388.0;-342.0;148.0;-401.0;335.0;-475.0;312.0
?;447.0;396.0;-339.0;162.0;-405.0;?;-469.0;315.0
655.0;?;402.0;-336.0;178.0;-412.0;357.0;-457.0;318.0
651.0;443.0;408.0;-333.0;199.0;-421.0;368.0;?;?
647.0;444.0;415.0;-326.0;?;-428.0;376.0;-421.0;331.0
647.0;445.0;417.0;-319.0;260.0;-438.0;381.0;-397.0;329.0
652.0;448.0;409.0;-310.0;297.0;-445.0;382.0;?;323.0
654.0;?;405.0;-304.0;?;-453.0;373.0;-367.0;329.0
648.0;455.0;413.0;-306.0;350.0;-459.0;366.0;-373.0;?
639.0;445.0;428.0;-295.0;?;-451.0;375.0;-372.0;367.0
624.0;423.0;453.0;-265.0;?;-426.0;?;-345.0;398.0
606.0;392.0;480.0;-231.0;372.0;-387.0;423.0;-304.0;429.0
588.0;356.0;502.0;-200.0;402.0;?;450.0;-256.0;455.0
572.0;?;516.0;-170.0;440.0;-275.0;?;-211.0;477.0
?;291.0;525.0;-138.0;?;-215.0;480.0;?;?
?;?;531.0;-106.0;508.0;-167.0;484.0;-125.0;517.0
533.0;249.0;?;-83.0;534.0;-141.0;483.0;-101.0;530.0
525.0;?;?;-69.0;557.0;-134.0;477.0;-91.0;539.0
516.0;?;?;-61.0;581.0;-141.0;470.0;-88.0;546.0
507.0;?;545.0;-55.0;609.0;-149.0;?;?;551.0
499.0;?;549.0;-47.0;641.0;-148.0;448.0;-72.0;553.0
487.0;206.0;555.0;?;670.0;-141.0;436.0;?;561.0
478.0;200.0;559.0;-31.0;691.0;-133.0;428.0;-29.0;570.0
473.0;197.0;563.0;-13.0;706.0;-130.0;425.0;10.0;575.0
474.0;185.0;567.0;6.0;718.0;-125.0;436.0;40.0;574.0
476.0;180.0;569.0;22.0;730.0;-116.0;450.0;66.0;572.0
465.0;175.0;578.0;38.0;740.0;-110.0;471.0;90.0;580.0
441.0;154.0;595.0;50.0;746.0;-104.0;492.0;111.0;599.0
412.0;?;608.0;59.0;747.0;-93.0;515.0;121.0;617.0
388.0;72.0;619.0;?;744.0;?;539.0;121.0;632.0
378.0;35.0;624.0;67.0;?;-80.0;559.0;117.0;637.0
371.0;15.0;630.0;78.0;739.0;-70.0;576.0;117.0;638.0
360.0;8.0;637.0;90.0;738.0;-52.0;587.0;119.0;639.0
351.0;7.0;643.0;?;738.0;-30.0;594.0;121.0;?
?;5.0;647.0;109.0;741.0;-6.0;598.0;117.0;?
329.0;-5.0;650.0;116.0;740.0;14.0;604.0;114.0;649.0
317.0;-19.0;653.0;120.0;738.0;31.0;611.0;112.0;655.0
304.0;-33.0;?;124.0;741.0;47.0;617.0;110.0;661.0
291.0;-46.0;661.0;128.0;747.0;?;622.0;108.0;668.0
282.0;-58.0;?;131.0;753.0;72.0;626.0;111.0;674.0
279.0;-64.0;664.0;135.0;758.0;81.0;630.0;115.0;?
?;-64.0;667.0;139.0;766.0;85.0;633.0;122.0;678.0
264.0;-64.0;671.0;142.0;774.0;85.0;636.0;133.0;679.0
