InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameX
-5;-212;32;-158.0;-122;138.0;-212
-3;-906;31;-192.0;574;114.0;-906
-2;-117;33;?;408;118.0;-117
-7;4517;36;-229.0;?;114.0;4517
-3;2974;30;-242.0;1052;100.0;2974
4;1318;?;-251.0;?;96.0;1318
9;1718;24;-259.0;-36;89.0;1718
14;-272;20;-261.0;342;94.0;-272
13;62;21;-257.0;305;109.0;62
13;177;21;-244.0;245;131.0;177
13;-105;20;-223.0;?;156.0;-105
13;196;21;-191.0;248;180.0;196
?;-72;20;-161.0;330;195.0;?
?;-138;?;-158.0;?;198.0;?
12;-115;20;-164.0;?;190.0;-115
12;-36;21;-176.0;349;177.0;-36
12;-12;21;-187.0;335;162.0;-12
12;-31;21;-192.0;384;?;-31
?;19;21;-180.0;266;151.0;19
13;216;21;-150.0;37;170.0;216
13;195;?;-121.0;?;216.0;?
12;140;20;-110.0;59;243.0;140
13;303;21;?;69;230.0;303
9;?;20;-144.0;-77;197.0;-150
-1;-198;?;-171.0;-470;177.0;-198
-11;1047;20;-198.0;-233;170.0;1047
?;1428;19;-222.0;451;178.0;1428
-17;1265;19;-242.0;540;194.0;1265
-18;?;18;-255.0;429;209.0;1721
?;?;?;-262.0;621;224.0;532
-13;-523;20;-268.0;?;234.0;-523
-12;-485;20;-276.0;775;244.0;-485
-2;-1445;22;-284.0;361;256.0;?
3;?;24;-293.0;304;270.0;-1353
2;-944;24;-309.0;369;276.0;-944
3;-1245;24;?;322;277.0;-1245
3;-1041;24;-375.0;?;274.0;-1041
3;-1141;24;-415.0;?;279.0;-1141
2;-1154;24;-449.0;337;286.0;-1154
4;-1004;?;-472.0;352;284.0;-1004
0;-1374;24;?;317;262.0;-1374
9;-334;?;-490.0;418;230.0;-334
21;1551;23;-489.0;629;209.0;1551
20;1139;?;-485.0;575;?;1139
23;87;22;-481.0;383;236.0;87
25;304;21;-475.0;402;263.0;304
24;285;21;-467.0;399;289.0;285
25;77;?;-462.0;338;?;77
24;92;21;-461.0;362;?;92
24;?;21;-465.0;369;357.0;-179
24;?;?;-469.0;367;381.0;-208
24;-136;?;-474.0;363;402.0;-136
?;-134;21;?;380;415.0;-134
24;70;21;-484.0;359;416.0;70
24;61;21;-493.0;276;412.0;61
24;84;21;-508.0;288;410.0;84
24;310;21;?;316;416.0;?
25;151;21;-548.0;257;429.0;151
23;66;20;-562.0;301;?;66
23;167;21;-572.0;?;432.0;167
19;-48;20;-578.0;-75;414.0;-48
11;-275;20;-581.0;-527;407.0;-275
6;?;20;?;?;412.0;-216
-15;551;?;-579.0;463;424.0;551
-32;1247;14;?;875;438.0;1247
-35;82;13;-572.0;443;452.0;82
-40;-1429;?;-569.0;245;?;-1429
-40;-1354;13;?;?;480.0;-1354
-38;-1382;13;-565.0;731;496.0;-1382
-26;-1902;19;-565.0;581;511.0;-1902
-14;-1701;26;-567.0;-66;526.0;-1701
-12;-637;28;-570.0;312;534.0;-637
-8;-901;30;-580.0;145;535.0;-901
-5;-1041;33;-595.0;677;536.0;-1041
-2;-163;34;-610.0;2114;?;-163
-1;-1699;36;-622.0;1518;568.0;-1699
-2;371;34;-623.0;3841;583.0;371
2;2960;28;-619.0;2821;585.0;2960
8;783;28;-615.0;-3767;576.0;783
8;811;28;-608.0;-3715;575.0;811
7;1082;27;-600.0;-2860;586.0;1082
?;895;28;-592.0;-4165;604.0;895
8;588;27;-587.0;-1993;623.0;588
10;-477;27;-583.0;141;637.0;-477
9;-286;28;-581.0;?;641.0;-286
9;-275;28;-581.0;154;634.0;-275
9;-336;27;-580.0;213;623.0;-336
9;-333;28;-579.0;165;603.0;-333
8;-324;29;-576.0;284;581.0;-324
8;-91;29;-578.0;253;563.0;-91
8;-135;29;-584.0;271;552.0;-135
8;-146;29;-591.0;274;564.0;?
8;-109;29;-597.0;268;607.0;-109
7;-102;30;-600.0;259;?;-102
8;126;29;-601.0;213;666.0;126
5;-236;30;-604.0;121;654.0;-236
5;-637;30;-606.0;31;651.0;?
7;-557;30;-606.0;34;659.0;-557
-12;-1716;36;-603.0;-116;672.0;-1716
-24;-2697;?;-599.0;-354;?;-2697
-18;-2070;38;-594.0;-138;687.0;-2070
-22;-2505;40;-589.0;-347;689.0;-2505
-26;-2280;42;-583.0;-498;688.0;-2280
-26;-84;37;?;?;684.0;-84
-26;221;35;-579.0;989;679.0;221
?;?;31;-578.0;568;675.0;342
-7;?;27;-579.0;418;674.0;368
-3;-1554;29;-580.0;215;676.0;-1554
-1;-1100;30;-581.0;214;674.0;-1100
5;1078;29;?;452;667.0;1078
9;757;28;-590.0;865;662.0;757
10;-576;26;-591.0;1126;667.0;-576
15;-1916;29;-587.0;?;678.0;-1916
17;-2743;35;-583.0;2169;685.0;-2743
15;-1617;37;-582.0;1489;683.0;-1617
13;-531;38;-586.0;1139;677.0;-531
12;-461;38;?;1201;678.0;-461
13;-445;38;-587.0;1130;687.0;-445
12;-469;38;-584.0;1185;700.0;-469
13;?;38;-581.0;?;712.0;-456
-10;778;20;-541.0;-1226;?;778
-18;329;17;-535.0;-1601;668.0;329
-12;245;18;-533.0;1347;668.0;245
-13;251;17;-535.0;973;670.0;251
-3;-324;17;-538.0;470;672.0;-324
7;-1501;20;?;597;671.0;-1501
12;-1184;23;-546.0;186;665.0;-1184
18;-414;24;-553.0;647;654.0;-414
19;-379;?;-560.0;895;?;-379
21;-253;?;-563.0;1676;643.0;-253
25;?;23;-554.0;?;650.0;-725
24;-1179;25;-537.0;2332;654.0;-1179
22;-1526;29;-520.0;2181;?;-1526
24;-474;24;-512.0;?;?;-474
33;1680;12;-503.0;-694;607.0;1680
38;1630;11;-492.0;-566;600.0;1630
40;330;10;?;568;603.0;330
40;-164;9;-482.0;674;610.0;-164
40;90;10;-482.0;588;616.0;90
41;298;9;-486.0;562;618.0;298
41;71;9;-491.0;567;617.0;71
41;-105;?;-498.0;584;614.0;-105
40;-119;9;-505.0;558;609.0;-119
40;-35;9;-513.0;?;?;?
39;23;9;-515.0;549;589.0;23
39;7;?;-506.0;541;589.0;7
39;46;9;-504.0;551;589.0;46
?;?;?;-509.0;552;592.0;47
?;45;9;-508.0;?;600.0;45
39;200;9;-492.0;?;618.0;200
39;185;9;?;379;?;185
39;16;9;-428.0;399;668.0;?
38;146;9;?;410;673.0;146
38;324;9;-442.0;373;667.0;324
37;330;?;-458.0;296;653.0;330
39;428;9;?;410;?;?
29;647;8;-470.0;?;628.0;?
8;?;8;?;661;623.0;640
-8;729;5;-466.0;306;621.0;729
-17;338;2;-469.0;-1433;619.0;338
-11;-793;5;-475.0;278;618.0;-793
-5;-862;7;-482.0;1460;618.0;-862
-1;?;9;-489.0;318;617.0;-1331
?;?;15;-497.0;257;614.0;-2844
12;-2400;20;-497.0;?;609.0;-2400
15;-1757;22;-493.0;-4;596.0;?
18;-2665;26;-494.0;364;576.0;-2665
23;-1695;30;-495.0;640;562.0;?
30;-10;31;-495.0;1377;567.0;-10
37;-272;30;-486.0;2139;575.0;?
40;-1072;32;-473.0;2342;578.0;-1072
38;-1213;?;-472.0;1723;570.0;-1213
36;-348;34;-475.0;1195;559.0;-348
34;?;38;-471.0;1620;555.0;-230
37;188;29;-465.0;800;557.0;188
42;?;10;-461.0;-277;564.0;888
42;-51;11;-459.0;505;572.0;-51
42;-226;12;-459.0;656;577.0;-226
42;?;?;-464.0;468;580.0;55
41;-92;?;-469.0;636;579.0;-92
40;-40;11;-473.0;540;573.0;-40
?;-130;12;?;579;567.0;-130
37;-81;13;?;439;565.0;-81
37;-42;12;-467.0;374;568.0;-42
35;-143;13;?;582;578.0;?
32;-133;14;-445.0;685;592.0;-133
31;-141;14;-430.0;721;593.0;-141
31;-122;?;-412.0;705;573.0;-122
31;-116;14;-395.0;706;565.0;-116
?;-463;15;-382.0;518;582.0;-463
16;-863;17;-371.0;120;?;-863
22;-1026;16;-365.0;600;593.0;-1026
9;-954;18;-370.0;-166;586.0;?
-26;-1111;22;?;-1582;556.0;-1111
-35;?;?;-411.0;-571;529.0;-1560
-36;-1113;22;-438.0;103;512.0;?
-31;?;21;-460.0;150;509.0;-342
-21;-702;?;-461.0;300;517.0;-702
-13;-853;21;-451.0;186;527.0;-853
2;-537;22;-447.0;270;537.0;-537
10;-1087;23;-455.0;182;537.0;-1087
10;-1302;?;?;278;528.0;?
13;-1313;24;-479.0;-58;511.0;-1313
?;?;30;-497.0;?;502.0;-2593
61;-2748;?;-510.0;2897;509.0;-2748
65;-1848;46;-513.0;3692;?;-1848
64;?;45;-519.0;3777;537.0;-1893
-32;-886;20;-543.0;-2583;?;-886
-42;-850;17;-539.0;-1088;328.0;-850
-48;591;15;-534.0;876;312.0;591
?;523;16;-523.0;1117;294.0;523
-37;-894;18;-504.0;479;279.0;-894
-30;-1322;23;-480.0;113;266.0;-1322
-22;-1036;26;-452.0;-77;?;-1036
-15;-858;?;-418.0;-144;252.0;-858
-3;-1563;31;-380.0;-286;246.0;-1563
9;-1549;33;-331.0;-365;239.0;-1549
19;-2177;36;-259.0;-221;233.0;-2177
31;-3086;42;-162.0;1136;?;-3086
43;-1469;47;-66.0;4624;248.0;-1469
47;-2002;53;9.0;6679;261.0;-2002
42;455;41;61.0;?;277.0;455
?;?;?;-169.0;-180;232.0;-1636
-28;-3207;26;-182.0;-2547;245.0;-3207
-31;-2115;30;-189.0;-3070;271.0;-2115
-26;68;31;-183.0;392;302.0;68
-21;885;29;-173.0;1166;336.0;885
-15;?;28;?;431;364.0;-464
?;-1245;31;?;258;381.0;-1245
3;-1014;34;-177.0;44;386.0;-1014
1;-1064;33;-172.0;47;380.0;-1064
1;-1036;33;-156.0;29;373.0;?
21;-2585;40;-139.0;406;369.0;?
39;?;50;-127.0;356;376.0;-3947
48;-1875;60;-126.0;4168;397.0;-1875
56;-1138;69;-131.0;6075;?;-1138
52;584;69;?;1970;459.0;584
6;-380;42;-335.0;223;564.0;-380
-1;-1394;43;-329.0;-41;?;-1394
-12;-2097;46;-329.0;-437;582.0;-2097
-28;-3426;54;?;-735;596.0;-3426
-39;-6876;65;-344.0;?;605.0;-6876
-46;-6215;79;-355.0;?;610.0;-6215
-49;?;82;-357.0;974;611.0;-1720
-47;-830;77;-355.0;1227;611.0;-830
-43;-2623;78;-353.0;1080;614.0;-2623
?;-3113;80;-358.0;1159;?;-3113
-32;-3510;80;-366.0;989;616.0;-3510
-30;-4276;80;-372.0;838;617.0;-4276
-26;-3705;83;-376.0;583;618.0;-3705
?;-4312;86;-376.0;858;611.0;-4312
-22;-4643;?;-366.0;644;607.0;-4643
?;-2756;97;-355.0;108;614.0;-2756
-19;-854;97;-362.0;1170;635.0;-854
-16;3861;96;-384.0;715;659.0;3861
-15;7185;97;-423.0;-312;685.0;7185
-16;5825;96;-469.0;118;708.0;5825
-15;6461;97;-507.0;-54;726.0;6461
-15;?;?;-533.0;-70;739.0;6587
-18;2489;86;?;426;747.0;2489
-20;186;80;-545.0;686;?;186
-20;273;81;-543.0;660;755.0;273
-21;-73;80;-545.0;523;756.0;-73
?;28;80;-553.0;517;757.0;28
-21;-62;80;-565.0;532;756.0;-62
-21;-122;80;-575.0;495;751.0;-122
-21;?;80;-578.0;?;742.0;32
?;14;80;-581.0;449;736.0;14
-21;18;81;-586.0;433;730.0;18
-21;-63;?;-589.0;?;?;-63
?;-53;80;-587.0;424;737.0;-53
-21;-114;80;-590.0;367;749.0;?
-21;-217;79;-591.0;435;758.0;-217
-22;-399;79;-586.0;405;760.0;-399
-23;-201;78;-579.0;281;754.0;-201
-25;-389;79;-573.0;357;746.0;-389
-29;-1124;83;-566.0;504;739.0;?
-33;-1296;85;-563.0;308;735.0;-1296
-36;?;104;-559.0;-517;735.0;-3379
-38;-5599;128;-554.0;-896;736.0;?
-36;-4346;137;-548.0;-176;739.0;-4346
-38;-2194;141;-543.0;852;741.0;-2194
-48;-1461;139;-540.0;1523;743.0;-1461
-53;?;?;-541.0;1405;744.0;-1856
?;-2094;128;?;1031;744.0;?
-58;-1871;114;-548.0;868;744.0;-1871
-57;-2839;101;-559.0;514;744.0;-2839
-53;-3397;89;-573.0;113;743.0;?
-46;-3819;?;-584.0;-222;742.0;-3819
-42;-5638;82;-588.0;-686;742.0;-5638
-35;-2578;81;-583.0;?;742.0;-2578
-26;563;80;-578.0;1598;741.0;563
-24;2039;79;-574.0;2097;741.0;2039
-46;-338;65;-561.0;117;671.0;-338
-50;-855;73;-551.0;674;?;?
?;-920;84;-538.0;192;666.0;-920
-60;?;104;?;-902;665.0;-1178
-59;-2342;143;?;-165;665.0;-2342
-53;-2160;164;-508.0;?;?;-2160
-56;-737;168;-502.0;523;672.0;-737
-61;-67;167;-497.0;2178;676.0;-67
?;-243;162;-493.0;1286;679.0;-243
-71;-638;145;-491.0;935;682.0;-638
-72;-499;114;-493.0;548;686.0;-499
?;-399;95;-500.0;?;691.0;-399
-61;-917;78;-510.0;-93;699.0;-917
?;-1518;66;-512.0;-290;706.0;-1518
-54;-1406;68;-523.0;-487;709.0;-1406
-34;-3044;64;-536.0;-1380;707.0;-3044
-21;-4220;68;?;540;696.0;-4220
-19;148;71;-549.0;2603;685.0;148
-17;2048;70;-544.0;1243;677.0;2048
-70;-612;91;-485.0;-822;668.0;-612
-73;-1245;117;-483.0;-313;676.0;-1245
-72;-2218;155;?;236;681.0;-2218
-75;-1554;173;-482.0;976;684.0;-1554
-80;189;176;-483.0;1363;686.0;189
?;905;162;-485.0;?;687.0;905
-86;?;118;-486.0;811;686.0;184
-81;-301;80;-491.0;430;684.0;-301
-72;76;65;-500.0;254;685.0;76
-63;-817;57;-510.0;160;686.0;-817
-55;-2145;53;-523.0;-202;687.0;-2145
?;-2343;?;-532.0;-363;685.0;-2343
-42;-2485;?;-535.0;-790;679.0;-2485
-31;-1937;56;-538.0;-542;675.0;-1937
-22;-1455;58;-539.0;174;673.0;-1455
-18;-1763;60;-538.0;16;671.0;-1763
-13;450;?;-537.0;1961;671.0;450
-11;643;60;-537.0;585;672.0;643
-13;1680;58;?;391;?;1680
-17;4494;51;?;3381;676.0;4494
?;1091;?;-538.0;-1058;680.0;1091
-75;-1910;95;-519.0;-2712;645.0;-1910
-78;-2005;144;-507.0;-66;646.0;-2005
-48;-1514;48;-415.0;-131;438.0;-1514
-58;?;58;?;-850;428.0;-1291
-63;112;61;-415.0;-1439;421.0;112
-66;1485;52;-418.0;-472;414.0;1485
-68;1560;45;-420.0;116;407.0;1560
-70;1014;39;-424.0;-53;401.0;1014
-70;1130;32;-430.0;374;397.0;1130
-68;1596;29;-438.0;751;394.0;1596
-64;999;28;-447.0;?;393.0;999
-58;-191;?;-458.0;981;392.0;-191
-56;-662;29;-470.0;790;391.0;-662
-52;-928;29;-479.0;1006;380.0;-928
-44;-1888;32;-478.0;?;355.0;-1888
-40;-2252;35;-472.0;776;334.0;-2252
-35;?;40;-462.0;552;322.0;-1492
-33;-147;44;-447.0;374;315.0;-147
-33;1782;35;-429.0;3673;304.0;1782
-33;?;29;?;1487;289.0;848
-49;-2362;45;-332.0;?;122.0;-2362
?;?;?;-335.0;-1584;121.0;-2180
-62;1270;52;-341.0;-1587;122.0;1270
-67;1061;41;-348.0;-261;125.0;1061
-69;-175;28;-358.0;172;?;-175
-70;930;19;-369.0;233;143.0;930
-69;1593;15;-383.0;621;162.0;1593
-65;993;20;-397.0;876;180.0;993
-60;1;26;-409.0;1038;189.0;1
-55;-315;28;-417.0;877;192.0;-315
-46;-1509;?;-419.0;1330;182.0;-1509
-38;-876;31;-415.0;458;?;-876
-34;-1798;33;-409.0;1035;134.0;-1798
-35;-1066;32;-401.0;476;?;-1066
-36;3790;28;-388.0;?;107.0;3790
-36;344;28;?;?;99.0;344
-36;-1083;28;-350.0;642;84.0;-1083
-36;1383;?;?;-493;67.0;1383
-35;-440;26;-310.0;264;50.0;-440
-36;-86;26;-296.0;115;35.0;-86
-36;?;26;-287.0;9;26.0;-91
-36;-378;27;-283.0;194;24.0;?
-37;11;27;-283.0;28;29.0;11
-37;-242;?;-286.0;132;37.0;-242
-37;-71;28;-296.0;99;44.0;-71
-37;-139;28;?;113;50.0;-139
-37;-103;28;-321.0;110;57.0;-103
-37;-16;28;-328.0;85;67.0;-16
-37;24;28;-332.0;117;77.0;24
-37;-36;28;-339.0;73;?;?
-37;-23;28;-343.0;93;63.0;-23
-37;-35;28;-345.0;83;43.0;-35
-37;?;28;-342.0;22;26.0;-105
-36;66;28;-332.0;195;14.0;66
-36;-508;28;-320.0;-194;5.0;-508
-38;-413;28;-305.0;105;-4.0;-413
-44;-1025;31;-291.0;-54;-14.0;-1025
-53;-2486;35;-282.0;-1421;?;-2486
-61;-562;35;-278.0;-947;-22.0;-562
-66;632;31;-279.0;-575;-19.0;632
-68;-11;25;-285.0;-301;?;-11
-69;752;?;-293.0;233;2.0;752
-69;951;17;?;-107;16.0;951
-67;?;16;-313.0;427;?;341
-65;387;18;-325.0;791;47.0;387
-60;307;20;-337.0;778;?;?
-53;140;22;-354.0;734;81.0;?
-47;-1683;25;-372.0;813;83.0;-1683
-41;-717;27;-385.0;660;70.0;?
?;?;29;?;762;53.0;-535
-28;-2878;31;-389.0;1362;50.0;-2878
-29;6256;32;-385.0;-1127;56.0;6256
-30;5133;26;-378.0;-2564;59.0;5133
-29;-2788;?;-367.0;-569;54.0;-2788
-30;?;22;-354.0;117;46.0;2320
-30;?;20;-340.0;60;34.0;685
-29;-949;20;-327.0;77;22.0;-949
-30;531;20;-315.0;?;8.0;531
-29;-820;21;-305.0;100;-8.0;-820
-30;?;22;-302.0;57;-21.0;-131
?;-347;23;-307.0;75;-30.0;-347
-31;-319;23;-317.0;79;-31.0;?
-31;?;24;-330.0;79;-29.0;-121
-31;-278;?;-345.0;90;-22.0;-278
-32;-135;25;-356.0;81;-11.0;-135
-32;-22;25;-366.0;91;8.0;-22
-32;-28;25;-374.0;88;30.0;-28
-32;-111;?;-375.0;75;43.0;-111
-31;-37;25;?;113;46.0;-37
-32;?;26;-379.0;0;52.0;-127
-32;?;26;-376.0;?;65.0;-62
-32;-187;26;-369.0;6;80.0;-187
-35;-605;28;-358.0;85;92.0;-605
-39;-955;?;?;324;100.0;-955
?;?;?;-325.0;?;101.0;-1882
-56;-1426;41;?;-1181;99.0;?
-64;428;42;-317.0;-443;?;428
-70;750;34;-324.0;-674;94.0;750
-72;213;21;-334.0;21;93.0;213
-72;361;12;-343.0;65;94.0;361
-71;1167;9;-351.0;432;94.0;1167
-67;1653;9;-360.0;1026;93.0;1653
-63;1143;?;?;818;90.0;1143
-55;-48;18;-393.0;981;?;-48
-46;-582;21;-415.0;1173;74.0;-582
-42;-701;23;-434.0;1162;62.0;-701
-34;-1358;26;-441.0;1092;50.0;-1358
-28;-741;28;-442.0;1850;41.0;?
-27;?;30;-437.0;1627;32.0;-1729
-23;?;34;-425.0;292;15.0;-2337
-24;579;33;-408.0;330;-13.0;?
-24;365;33;-387.0;226;-44.0;365
-23;-506;33;-366.0;-13;?;-506
?;63;33;-348.0;158;-95.0;63
-24;?;34;-338.0;55;-112.0;-485
-25;-291;34;?;103;-121.0;-291
-26;-153;35;-334.0;?;?;-153
-26;-194;36;-338.0;89;-112.0;-194
-26;-93;36;-344.0;115;-94.0;-93
-26;-112;36;-351.0;96;-69.0;-112
-26;-78;36;?;99;-39.0;-78
-26;-111;?;-382.0;100;-1.0;?
?;-55;37;-399.0;91;41.0;-55
-26;-5;?;-404.0;83;73.0;-5
-26;-32;37;-401.0;90;86.0;-32
-26;-74;37;-394.0;87;85.0;-74
-26;-54;37;-384.0;89;82.0;-54
-26;-94;37;-373.0;84;84.0;-94
-26;-102;37;-361.0;72;87.0;-102
-27;-202;36;-348.0;47;85.0;-202
-30;-749;38;-337.0;-5;72.0;-749
-34;-701;40;-331.0;4;48.0;-701
-41;-1416;43;-331.0;-30;20.0;-1416
?;-2272;52;-336.0;-1071;-5.0;-2272
-58;-366;56;-343.0;-1971;-27.0;-366
-63;?;50;-351.0;-696;-41.0;390
-65;-741;42;-358.0;171;-49.0;-741
?;-70;36;-365.0;-72;-53.0;-70
-63;1384;31;-373.0;203;-54.0;1384
-58;1634;27;-381.0;?;-58.0;1634
-53;861;26;-389.0;719;?;861
-45;-50;26;-399.0;526;-63.0;-50
-39;-545;26;-402.0;1213;-75.0;-545
-31;?;30;-394.0;525;-103.0;-804
-25;-855;31;-379.0;1080;-141.0;?
-24;-921;31;-370.0;1065;-175.0;-921
-20;-551;37;-356.0;?;-193.0;-551
?;890;28;-328.0;7143;-200.0;890
-26;-109;27;-142.0;21;-308.0;-109
-29;-552;28;-119.0;59;-320.0;-552
-34;-933;29;-98.0;-14;-331.0;-933
-42;-2057;35;-83.0;-525;-344.0;?
?;-1126;38;-75.0;-1600;-357.0;-1126
-58;1160;38;-71.0;-2045;-369.0;1160
-60;902;35;-71.0;-986;-377.0;902
-65;64;20;-74.0;-75;-381.0;64
-67;-241;17;-80.0;12;-382.0;-241
-66;557;16;-89.0;189;-382.0;557
-63;863;13;?;991;-378.0;863
-58;445;?;-121.0;568;-369.0;445
?;-1097;18;-142.0;878;-357.0;-1097
?;-1633;20;-163.0;1527;-354.0;-1633
?;621;22;-173.0;108;-372.0;621
?;-3100;27;-168.0;?;-400.0;-3100
-23;3545;24;-152.0;-1476;-427.0;3545
-26;10692;10;-126.0;-7529;-449.0;10692
-25;256;?;-95.0;?;-462.0;256
-24;146;7;-62.0;1599;-474.0;?
-25;1892;5;-30.0;-520;-491.0;1892
-24;-1291;6;-1.0;499;-511.0;-1291
-25;414;6;20.0;-189;?;?
-25;-352;?;?;120;-550.0;-352
?;-391;7;44.0;112;-564.0;-391
?;-101;8;54.0;?;-572.0;-101
-26;?;8;64.0;140;-575.0;-405
-26;-179;9;74.0;46;-573.0;-179
-26;-298;10;81.0;81;-568.0;-298
-27;-214;10;79.0;81;-558.0;-214
?;-102;11;74.0;90;-541.0;-102
-27;-76;11;70.0;92;-520.0;-76
-27;-100;11;75.0;53;-506.0;?
-27;-14;11;88.0;114;-499.0;-14
-27;-81;11;104.0;64;-494.0;-81
-28;30;11;123.0;90;-492.0;30
-28;-84;12;145.0;69;-490.0;-84
-30;-636;13;172.0;-69;-465.0;?
-34;-590;15;?;430;-462.0;-590
-44;?;18;228.0;-559;-464.0;-2206
-53;-3575;?;246.0;-1650;-472.0;-3575
-59;?;26;252.0;-926;-479.0;-1524
-63;-361;15;?;-798;-485.0;-361
-62;-768;5;243.0;-269;-491.0;-768
-59;-56;-1;232.0;273;-496.0;-56
-57;1421;-4;225.0;483;-505.0;1421
-54;1713;-2;224.0;830;-514.0;1713
-49;688;3;225.0;?;-524.0;688
-43;-436;?;226.0;1020;-531.0;?
-36;-1107;12;224.0;?;?;-1107
-30;-567;15;215.0;1213;-554.0;-567
-24;?;17;202.0;?;-574.0;-1000
-21;-84;20;?;1955;-591.0;-84
?;1194;?;179.0;3679;-600.0;?
-21;-1023;?;183.0;-114;-604.0;-1023
-24;139;11;379.0;67;?;139
-24;150;11;397.0;80;-464.0;150
-25;66;10;?;81;?;66
-26;6;10;418.0;52;-479.0;6
-27;-70;10;416.0;61;?;-70
-29;-78;11;407.0;72;-507.0;-78
-34;-325;?;394.0;?;-524.0;-325
?;0;11;377.0;37;-540.0;0
-44;76;9;364.0;-90;-554.0;76
-53;-1318;4;359.0;-887;-557.0;-1318
-57;-2506;3;368.0;-1083;-550.0;-2506
-53;-3319;?;372.0;-162;-550.0;?
-49;-1995;-2;365.0;315;-551.0;-1995
-48;176;-4;348.0;267;-552.0;176
?;157;-3;328.0;376;-543.0;157
?;?;0;310.0;586;-532.0;-836
-48;-2428;2;301.0;1060;-531.0;-2428
-46;-2404;7;307.0;913;-537.0;-2404
-42;-2331;14;332.0;1222;-541.0;-2331
-37;-2687;17;?;272;-547.0;-2687
-34;?;20;347.0;335;?;-2693
-28;-2645;24;340.0;803;-567.0;-2645
-26;?;25;335.0;?;-570.0;313
-25;-154;19;330.0;-4076;-572.0;-154
-24;?;15;328.0;1094;-583.0;-1915
-24;176;?;?;?;-596.0;176
-24;255;17;329.0;41;-608.0;255
-24;-170;16;331.0;258;-618.0;-170
-24;84;17;330.0;-147;-624.0;84
-24;1;16;325.0;?;-623.0;1
-24;?;16;320.0;-15;-620.0;37
-24;-152;?;320.0;74;-612.0;-152
-24;-34;17;?;72;-603.0;?
-24;11;17;328.0;55;-593.0;11
-24;-80;17;331.0;73;-585.0;-80
-24;-89;17;338.0;73;-581.0;-89
-24;-57;17;344.0;?;?;-57
-24;-32;?;352.0;65;-576.0;-32
-24;-68;?;362.0;72;-574.0;-68
-24;-79;17;372.0;65;-571.0;?
-24;-50;17;381.0;64;-565.0;?
-24;-40;17;384.0;68;-562.0;?
-24;-59;18;383.0;66;-560.0;-59
-24;-82;18;376.0;?;-557.0;-82
-24;-74;18;368.0;67;-555.0;-74
-24;-48;18;361.0;62;-557.0;-48
-24;-37;18;354.0;62;-557.0;-37
-24;-64;18;362.0;64;-559.0;-64
-24;?;18;370.0;?;-558.0;?
-24;-43;18;378.0;65;?;-43
-24;-64;18;386.0;65;-556.0;-64
-24;3;18;394.0;66;?;3
-24;13;?;401.0;?;-554.0;13
-24;-7;18;407.0;74;-554.0;?
-24;24;18;413.0;68;-556.0;24
-24;?;18;418.0;61;-558.0;-10
-24;-17;18;424.0;69;?;-17
-24;?;18;429.0;70;-550.0;21
-24;-8;18;435.0;65;-543.0;-8
-24;-68;18;439.0;73;-535.0;-68
-24;-20;18;444.0;71;?;-20
-24;52;18;449.0;64;-514.0;52
-24;-4;?;454.0;64;-503.0;-4
-24;-42;18;460.0;64;-495.0;-42
-24;0;18;466.0;?;-492.0;0
-24;26;18;472.0;73;-489.0;26
-24;17;18;478.0;64;-486.0;17
-24;-19;18;484.0;61;-485.0;-19
-24;-42;18;490.0;65;?;-42
?;-9;18;495.0;70;-482.0;?
-24;23;18;500.0;?;-483.0;?
-24;-3;18;504.0;63;-482.0;-3
?;-30;18;508.0;65;-481.0;-30
-24;?;18;511.0;63;-477.0;-2
-24;39;18;514.0;64;-476.0;39
-24;32;?;517.0;66;-471.0;32
?;16;18;519.0;68;?;16
-24;27;18;521.0;68;-459.0;27
-24;?;18;524.0;67;-448.0;55
-24;73;18;526.0;69;-454.0;73
-24;43;?;529.0;64;-464.0;43
-24;14;18;532.0;64;-450.0;14
-24;11;18;536.0;66;-448.0;11
?;11;18;539.0;65;?;11
-24;11;18;542.0;65;-439.0;11
?;2;18;545.0;64;-428.0;?
-24;-2;17;?;67;-416.0;-2
-24;6;17;551.0;?;-406.0;?
-24;-10;17;554.0;67;?;-10
-24;0;?;556.0;70;-401.0;0
?;31;17;558.0;69;-400.0;31
-24;15;?;559.0;67;-402.0;15
?;1;17;562.0;68;-407.0;1
-24;2;17;563.0;69;-412.0;2
-24;?;17;565.0;?;-415.0;21
-24;-1;17;566.0;?;-420.0;-1
-24;-18;17;566.0;63;-425.0;?
-24;46;17;?;64;-431.0;46
-24;23;17;567.0;66;-438.0;23
-24;-18;17;566.0;64;-450.0;-18
-24;-17;?;566.0;?;-452.0;-17
-24;?;17;564.0;61;-447.0;25
-24;51;17;563.0;61;-449.0;51
-24;-46;17;?;69;?;?
-24;-45;17;561.0;70;-435.0;-45
-24;-2;17;560.0;65;-425.0;-2
-24;-10;?;560.0;64;?;-10
-24;1;17;?;66;-407.0;?
-24;?;17;561.0;72;-400.0;-9
-24;-9;?;562.0;74;-393.0;-9
