Accelerometer HIP accZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az
33.0;893;-1471.0;-1571.0;-1560.0;-893;1161
129.0;1830;-1247.0;-1315.0;-1332.0;-1830;1219
2.0;-2035;-988.0;-1045.0;-1029.0;2035;693
46.0;-2150;-785.0;-856.0;-817.0;2150;?
-64.0;733;-634.0;-678.0;-642.0;-733;-145
64.0;-211;-488.0;-553.0;-523.0;211;55
107.0;-196;-451.0;-475.0;-476.0;196;52
42.0;64;-434.0;?;-472.0;-64;42
65.0;-262;-644.0;-506.0;-526.0;?;54
33.0;8;-795.0;-714.0;-785.0;-8;43
74.0;-173;-772.0;-857.0;-841.0;173;50
449.0;-88;-719.0;-793.0;-768.0;88;47
117.0;-74;-619.0;-713.0;-717.0;74;47
200.0;-186;-861.0;?;?;186;48
268.0;30;-1161.0;-1129.0;-1115.0;-30;51
291.0;-269;-1862.0;-1517.0;-1448.0;269;42
248.0;67;-1466.0;-1763.0;-1508.0;-67;54
160.0;-155;-1559.0;-1659.0;-1418.0;155;47
149.0;-409;-1584.0;-1661.0;-1519.0;409;44
157.0;3235;?;-1580.0;-1526.0;-3235;-82
142.0;5166;-1331.0;-1366.0;-1382.0;-5166;-413
139.0;5680;-1066.0;-1064.0;-1093.0;-5680;34
45.0;8235;-806.0;?;-824.0;-8235;220
117.0;?;-604.0;-614.0;-598.0;-6850;-12
118.0;?;-502.0;-458.0;-441.0;-1982;481
191.0;-429;-416.0;-371.0;?;429;-226
?;46;-352.0;-318.0;-351.0;-46;-1047
131.0;-1318;-376.0;-323.0;-366.0;1318;-296
132.0;-3719;-550.0;-465.0;?;?;735
?;-3168;-753.0;-720.0;-752.0;3168;564
302.0;-1806;-880.0;-926.0;?;1806;-959
?;-1631;-1114.0;-1120.0;-1085.0;1631;-1377
153.0;-1694;?;-1388.0;-1211.0;1694;-1119
140.0;-1672;-1659.0;-1709.0;-1561.0;1672;-1272
157.0;-1679;-1499.0;-1683.0;-1725.0;1679;-1205
150.0;-1676;-1462.0;-1418.0;?;1676;-1218
107.0;-1677;-1352.0;-1323.0;-1498.0;1677;-1235
120.0;-1672;-1291.0;-1247.0;-1400.0;1672;-1205
71.0;-1683;-1151.0;-1112.0;-1201.0;1683;?
48.0;-1664;-984.0;?;-948.0;1664;-1207
13.0;-1683;?;-873.0;-757.0;?;-1229
-11.0;-1681;?;-753.0;-609.0;1681;-1225
155.0;-1640;-518.0;-634.0;?;1640;-1196
148.0;-1745;-441.0;-498.0;-382.0;1745;-1271
111.0;-1564;-436.0;-447.0;-397.0;1564;-1140
-18.0;?;-617.0;?;-591.0;?;-1325
80.0;-1533;-699.0;-738.0;-704.0;1533;-1117
432.0;-36;?;-768.0;-674.0;36;4
347.0;19;-737.0;-726.0;-726.0;-19;221
376.0;-418;-1026.0;-1002.0;-1097.0;418;68
273.0;40;-1557.0;-1298.0;?;-40;?
264.0;33;?;-1639.0;?;-33;129
175.0;135;-1562.0;-1732.0;-1377.0;-135;171
193.0;?;-1610.0;-1802.0;-1529.0;-555;183
183.0;523;-1565.0;?;-1534.0;-523;90
136.0;842;?;-1487.0;-1425.0;-842;154
107.0;1048;?;-1198.0;-1175.0;-1048;175
87.0;1049;-909.0;-910.0;-869.0;-1049;194
128.0;1014;-658.0;-682.0;-649.0;-1014;173
131.0;980;?;?;-521.0;-980;151
171.0;959;-444.0;-387.0;-428.0;-959;502
174.0;-1571;-429.0;-340.0;-396.0;1571;778
?;-3698;-488.0;-393.0;-439.0;3698;1151
221.0;-3057;-615.0;?;?;3057;798
297.0;-3741;-751.0;-779.0;?;3741;?
98.0;-4000;-808.0;-941.0;-846.0;4000;290
178.0;-1625;-900.0;-967.0;-939.0;?;-707
280.0;-1416;-944.0;-1004.0;-954.0;1416;-1297
275.0;-2478;-1131.0;-1194.0;-1078.0;2478;?
212.0;?;-1344.0;-1205.0;-1252.0;2073;?
148.0;?;-1498.0;-1375.0;-1622.0;910;1435
177.0;634;?;?;?;?;1207
148.0;?;?;-1636.0;-1550.0;-1859;538
52.0;4025;-1418.0;-1584.0;-1504.0;-4025;1077
46.0;601;-1236.0;?;-1333.0;-601;336
19.0;-3834;?;-1036.0;-1037.0;3834;?
-31.0;-985;-749.0;-814.0;-800.0;985;-346
82.0;-61;-608.0;?;-605.0;61;90
112.0;-642;-557.0;-564.0;-545.0;642;99
80.0;-117;-508.0;-520.0;-540.0;117;49
111.0;-461;-507.0;-511.0;-542.0;461;65
127.0;-317;-607.0;-595.0;-611.0;317;61
77.0;?;-692.0;-699.0;-683.0;340;61
-125.0;-62;-728.0;?;-712.0;62;47
-54.0;163;-658.0;-778.0;-735.0;-163;37
229.0;-87;-585.0;-718.0;-641.0;87;51
186.0;-144;-930.0;?;-776.0;144;48
212.0;?;-1256.0;-1170.0;-1273.0;?;54
173.0;-29;-1737.0;-1617.0;-1637.0;?;81
170.0;-10;-1583.0;-1742.0;-1459.0;10;83
125.0;-58;?;-1872.0;-1521.0;58;84
141.0;25;-1661.0;-1790.0;-1592.0;?;78
?;?;-1561.0;?;-1616.0;83;?
162.0;?;-1230.0;-1279.0;-1259.0;-1;80
117.0;16;-935.0;-962.0;-936.0;?;78
113.0;-223;-682.0;-705.0;-696.0;223;103
167.0;426;-508.0;-494.0;-522.0;-426;32
250.0;-1386;-413.0;-355.0;-427.0;1386;256
287.0;-3964;-390.0;-269.0;-395.0;3964;710
94.0;-3396;?;-235.0;-412.0;3396;719
1.0;-2850;-475.0;-418.0;-495.0;2850;545
155.0;-2814;-671.0;-741.0;-641.0;2814;?
205.0;-3015;-794.0;-821.0;-746.0;3015;435
20.0;-2747;-906.0;-915.0;-823.0;2747;438
147.0;-2246;-1242.0;-1309.0;-1143.0;2246;300
169.0;-2272;-1551.0;-1516.0;-1472.0;2272;377
182.0;-2214;-1513.0;-1595.0;-1738.0;?;447
96.0;?;?;-1554.0;-1746.0;?;65
-5.0;-720;-1483.0;-1527.0;-1609.0;720;1268
-20.0;1642;-1421.0;-1403.0;-1478.0;?;1136
56.0;1498;-1250.0;-1268.0;-1310.0;-1498;1257
101.0;-1830;-1028.0;-1082.0;-1022.0;1830;?
35.0;-5040;-831.0;-895.0;-822.0;5040;667
?;-1661;-709.0;-760.0;-704.0;1661;35
53.0;853;-598.0;-644.0;-569.0;?;803
205.0;-290;-545.0;?;-538.0;290;332
115.0;202;-552.0;-563.0;-569.0;-202;546
129.0;80;-499.0;-515.0;-547.0;?;?
101.0;-29;-622.0;?;-609.0;29;476
9.0;347;-727.0;-700.0;-768.0;-347;379
?;325;-780.0;-770.0;-778.0;-325;229
125.0;261;?;-740.0;-775.0;?;299
122.0;184;-701.0;-721.0;-728.0;-184;259
145.0;?;-1001.0;-930.0;?;-150;281
240.0;173;-1210.0;-1161.0;-1166.0;-173;247
214.0;300;-1715.0;-1573.0;-1510.0;-300;210
170.0;96;-1502.0;?;-1608.0;-96;220
123.0;478;-1555.0;-1756.0;-1592.0;-478;168
148.0;1019;-1582.0;-1641.0;-1635.0;-1019;205
81.0;1219;-1497.0;-1518.0;-1541.0;-1219;213
88.0;2053;-1247.0;-1253.0;-1292.0;-2053;-2
89.0;2177;-981.0;-1026.0;-1011.0;-2177;-71
94.0;2311;-763.0;-804.0;-792.0;-2311;-42
103.0;2000;-622.0;-605.0;-639.0;-2000;-50
113.0;?;-555.0;-472.0;-534.0;-2316;-51
59.0;154;-499.0;-492.0;-502.0;-154;748
87.0;-8;?;-554.0;-599.0;8;657
43.0;237;?;-663.0;-712.0;-237;672
141.0;324;-773.0;-748.0;?;-324;?
?;312;?;-773.0;-764.0;?;676
?;284;-731.0;-763.0;-744.0;-284;665
?;146;?;-894.0;-864.0;-146;532
160.0;237;-1172.0;-1097.0;-1119.0;-237;512
248.0;71;-1693.0;-1468.0;-1404.0;-71;474
242.0;-148;-1603.0;-1780.0;-1573.0;148;286
100.0;281;-1540.0;-1623.0;-1466.0;-281;?
152.0;345;-1565.0;-1597.0;-1558.0;-345;412
151.0;209;-1495.0;-1561.0;-1517.0;-209;476
135.0;252;-1321.0;?;-1325.0;-252;449
?;255;?;-1108.0;-1051.0;-255;465
?;253;-806.0;?;-794.0;-253;462
137.0;201;-634.0;-675.0;-617.0;-201;?
65.0;261;-545.0;-556.0;?;-261;526
168.0;-507;?;-453.0;-429.0;507;164
200.0;-570;-484.0;-416.0;-412.0;570;-598
253.0;-941;-518.0;-437.0;?;941;-280
50.0;-3428;-632.0;-512.0;-568.0;3428;702
182.0;-3771;-796.0;-672.0;?;3771;767
95.0;?;?;-901.0;-928.0;2428;661
400.0;-1801;-846.0;-970.0;-972.0;1801;908
337.0;-1744;-1048.0;-931.0;?;?;688
252.0;-1721;-1180.0;-1205.0;-1204.0;1721;?
165.0;?;-1383.0;-1284.0;-1359.0;2543;1564
161.0;-3308;-1519.0;-1512.0;-1687.0;3308;1622
141.0;-1030;?;?;-1604.0;1030;1952
97.0;-1177;?;-1449.0;-1499.0;?;2672
22.0;962;-1322.0;-1273.0;-1429.0;-962;2229
13.0;?;-1112.0;-1108.0;?;-3086;?
17.0;-5716;-891.0;-948.0;-885.0;5716;1953
-21.0;-9093;-764.0;-800.0;-711.0;9093;2286
48.0;?;-689.0;-733.0;-628.0;2406;1341
?;414;-653.0;-708.0;-596.0;-414;697
141.0;-22;-654.0;-705.0;-618.0;22;?
118.0;66;-659.0;-672.0;-621.0;-66;787
47.0;72;-716.0;-738.0;-701.0;?;776
101.0;215;-780.0;-820.0;-840.0;-215;825
67.0;517;-875.0;-824.0;-874.0;-517;799
19.0;511;-828.0;-817.0;-873.0;?;?
127.0;624;-768.0;?;-838.0;-624;781
329.0;596;-712.0;-743.0;-709.0;-596;786
?;211;-974.0;-915.0;-850.0;-211;842
295.0;-264;?;?;-1205.0;264;880
193.0;-219;-1597.0;-1556.0;-1419.0;?;777
166.0;?;-1391.0;-1629.0;-1322.0;285;724
155.0;?;?;-1557.0;-1461.0;-115;596
132.0;618;-1534.0;-1537.0;-1596.0;-618;550
152.0;?;-1441.0;-1422.0;-1487.0;-904;619
111.0;2222;-1212.0;-1214.0;-1251.0;-2222;326
142.0;1896;-963.0;-988.0;-997.0;-1896;447
96.0;4666;-755.0;-781.0;-762.0;-4666;12
95.0;10233;-632.0;-613.0;-623.0;-10233;-461
109.0;10734;-551.0;-519.0;-534.0;-10734;-713
64.0;7047;-507.0;-417.0;-469.0;-7047;?
?;-262;-490.0;-418.0;-461.0;262;-384
155.0;-5021;-583.0;-504.0;-581.0;5021;947
599.0;-4739;-824.0;-803.0;-846.0;4739;?
-35.0;-5171;-1098.0;-1071.0;-1031.0;5171;-109
-254.0;-5273;-1018.0;-1121.0;-1052.0;5273;-81
-122.0;-5048;-935.0;-1154.0;-1076.0;5048;-124
-46.0;-5561;-876.0;-1090.0;-1068.0;5561;-53
429.0;-4587;-852.0;-881.0;-954.0;4587;-94
265.0;-4545;-1317.0;-1092.0;-1166.0;4545;495
68.0;-4213;-1857.0;-1530.0;-1643.0;4213;2137
?;-4339;-1622.0;-1545.0;-1615.0;4339;3637
67.0;-5838;-1511.0;-1488.0;-1574.0;5838;3889
-5.0;1699;-1326.0;-1496.0;-1449.0;?;3056
48.0;6572;-1029.0;-1152.0;-1244.0;-6572;1456
49.0;1833;-877.0;-827.0;-914.0;-1833;400
141.0;241;-735.0;-710.0;-654.0;-241;450
187.0;125;-603.0;-640.0;-578.0;-125;392
163.0;-138;-573.0;-713.0;-451.0;?;300
101.0;145;-707.0;-707.0;-473.0;-145;342
259.0;24;-843.0;-762.0;-726.0;-24;321
?;209;-828.0;-798.0;-751.0;-209;337
-15.0;224;?;-778.0;-659.0;-224;317
350.0;224;-932.0;-853.0;-826.0;-224;318
57.0;?;-1203.0;?;-855.0;-204;332
86.0;294;-1403.0;-1424.0;-829.0;-294;324
23.0;134;-1064.0;-1323.0;-884.0;-134;335
47.0;307;-1199.0;-1089.0;-1203.0;-307;327
195.0;220;-1285.0;?;-1123.0;-220;331
261.0;873;-1269.0;-1155.0;-1025.0;-873;238
21.0;-276;-616.0;-640.0;?;276;444
111.0;378;-630.0;-688.0;-543.0;-378;432
388.0;-87;-663.0;-796.0;-580.0;87;520
363.0;186;-726.0;-869.0;-657.0;-186;?
103.0;113;-780.0;-904.0;-792.0;-113;470
-116.0;113;-1082.0;-932.0;?;-113;?
332.0;113;-1243.0;-1215.0;?;-113;471
203.0;47;-1210.0;-1259.0;-844.0;-47;398
307.0;-124;-1250.0;-1279.0;-892.0;124;367
274.0;93;-1255.0;-1232.0;-829.0;?;289
65.0;28;-1260.0;?;-959.0;-28;190
121.0;-46;-1262.0;-1264.0;-1067.0;46;192
?;700;-1281.0;-1158.0;-771.0;-700;156
218.0;85;-1063.0;-1198.0;-791.0;-85;94
187.0;1745;-1114.0;-1162.0;?;-1745;-20
81.0;1807;-608.0;?;-496.0;-1807;890
45.0;-520;-612.0;?;-531.0;520;1186
?;203;-703.0;-799.0;?;-203;998
370.0;134;-837.0;-826.0;-798.0;-134;1019
396.0;-47;-938.0;-785.0;?;47;1091
0.0;245;-1059.0;-807.0;-1087.0;-245;1004
-141.0;-1;-1049.0;-929.0;-1028.0;?;1071
-58.0;172;-1080.0;-1366.0;-1074.0;-172;1034
189.0;88;-1329.0;-1469.0;-1201.0;-88;1046
325.0;86;-1234.0;-1182.0;-1176.0;?;1046
135.0;113;-1228.0;?;-1137.0;-113;1047
48.0;-148;-1072.0;?;-963.0;148;?
63.0;395;-1255.0;-1249.0;-959.0;-395;1023
320.0;142;-1159.0;-1359.0;-1075.0;-142;982
166.0;668;-1143.0;-1214.0;-1057.0;-668;878
51.0;3199;-870.0;-874.0;-903.0;-3199;1485
64.0;?;-778.0;-840.0;-765.0;1264;1572
49.0;1796;-769.0;-848.0;-692.0;-1796;160
60.0;?;-784.0;-874.0;-679.0;-269;94
88.0;-257;?;-893.0;-696.0;257;678
?;376;-823.0;-866.0;-753.0;-376;808
?;-216;-812.0;-862.0;-816.0;216;815
340.0;342;-844.0;?;-800.0;-342;777
-70.0;196;-875.0;-894.0;?;-196;827
-175.0;182;?;-873.0;-916.0;-182;827
-148.0;109;-1036.0;-1016.0;-1097.0;-109;804
?;-14;-1195.0;-1107.0;-1203.0;?;821
194.0;-26;-1141.0;-1109.0;-1228.0;26;784
93.0;-2;-1108.0;-1146.0;?;2;678
136.0;-37;-1043.0;-1256.0;-992.0;37;639
60.0;139;-1307.0;-1426.0;-1321.0;-139;472
290.0;431;-1403.0;?;-1379.0;?;310
187.0;510;-1313.0;-1393.0;-1251.0;-510;445
169.0;2581;-1135.0;-1157.0;?;-2581;-25
?;3025;-944.0;-903.0;-935.0;-3025;361
349.0;4594;-815.0;-795.0;-798.0;-4594;-41
120.0;9223;-742.0;-727.0;-712.0;-9223;-1162
262.0;8307;?;-655.0;-615.0;-8307;433
56.0;6445;-675.0;-624.0;?;-6445;-110
?;?;-772.0;-644.0;-689.0;-2103;-242
70.0;-3752;-840.0;?;-767.0;3752;1695
-44.0;-3466;-885.0;-782.0;-861.0;?;1210
232.0;-3637;-1042.0;-923.0;-955.0;3637;1255
268.0;-4661;?;?;-1049.0;?;1527
?;-5545;?;-1219.0;-1086.0;5545;1579
86.0;-7130;-1291.0;-1301.0;-1241.0;7130;1379
69.0;-6459;-1438.0;-1405.0;-1474.0;6459;1154
?;-6180;-1007.0;-1043.0;-1333.0;6180;987
87.0;-5730;-943.0;-624.0;-901.0;5730;-40
15.0;-4388;?;-871.0;-1056.0;4388;-53
23.0;-6024;-1054.0;-1260.0;-1188.0;6024;-556
17.0;1098;?;-1136.0;?;-1098;-96
43.0;?;-1008.0;-1037.0;-1005.0;-9890;-1614
82.0;5073;-903.0;-892.0;-899.0;-5073;-3082
159.0;1149;?;-824.0;-778.0;-1149;1460
88.0;912;-786.0;-805.0;-736.0;-912;1427
49.0;-57;-816.0;-846.0;-734.0;57;-522
37.0;206;-832.0;-882.0;-779.0;-206;682
84.0;54;-853.0;-906.0;-838.0;-54;326
346.0;26;-819.0;-851.0;-859.0;-26;470
379.0;105;-800.0;-805.0;-847.0;-105;549
49.0;150;-866.0;-832.0;-895.0;-150;353
-97.0;217;-956.0;-844.0;-987.0;-217;501
-40.0;231;-1262.0;-1064.0;-1189.0;-231;433
30.0;201;?;-1263.0;-1358.0;-201;398
?;?;-1362.0;-1185.0;-1414.0;-130;358
36.0;180;-1167.0;-1243.0;?;-180;388
22.0;323;-1026.0;-1243.0;-1027.0;-323;296
149.0;353;-1138.0;-1090.0;?;-353;291
214.0;452;-1026.0;-1166.0;-994.0;-452;226
132.0;1355;-1024.0;-1198.0;-951.0;-1355;148
78.0;?;-868.0;-971.0;-877.0;?;-3177
72.0;4080;-774.0;-819.0;-761.0;?;-2732
58.0;2485;-729.0;-738.0;-658.0;-2485;?
152.0;278;-702.0;-720.0;-618.0;-278;?
118.0;?;-716.0;-735.0;?;51;185
?;133;-742.0;-779.0;-688.0;-133;269
454.0;56;-741.0;-818.0;-744.0;-56;141
244.0;119;-812.0;-871.0;-845.0;-119;249
138.0;92;-907.0;-967.0;-1008.0;-92;222
4.0;?;?;-956.0;-1062.0;-138;222
-167.0;96;-1123.0;-1053.0;-1233.0;-96;225
8.0;73;?;-1157.0;-1402.0;-73;?
232.0;32;-1389.0;-1268.0;-1455.0;-32;202
150.0;42;-1258.0;-1195.0;-1214.0;-42;171
79.0;97;-1200.0;-1366.0;-1157.0;-97;117
82.0;227;-1173.0;-1205.0;-903.0;-227;100
135.0;471;-1018.0;-991.0;-926.0;?;109
176.0;718;?;-991.0;?;-718;116
188.0;1773;-1009.0;-935.0;-911.0;-1773;214
52.0;3;-831.0;-867.0;-698.0;-3;98
133.0;18;-843.0;-919.0;-751.0;-18;?
281.0;51;-874.0;-937.0;-799.0;-51;0
269.0;69;?;-932.0;?;-69;105
77.0;44;-1054.0;-1018.0;-990.0;-44;18
222.0;108;?;-1013.0;-958.0;-108;77
51.0;182;-904.0;-883.0;-884.0;-182;46
118.0;172;?;-980.0;?;-172;53
322.0;110;-1267.0;-1084.0;-1127.0;-110;64
376.0;?;-1237.0;-1131.0;-1057.0;?;48
?;84;-1149.0;?;-1068.0;-84;31
264.0;13;-988.0;-935.0;-828.0;-13;23
233.0;66;-891.0;-794.0;-638.0;-66;22
242.0;?;-952.0;-847.0;-757.0;?;11
223.0;235;-1015.0;-867.0;?;-235;?
262.0;475;-1019.0;-918.0;-851.0;-475;24
?;636;-976.0;-859.0;-801.0;?;-21
?;1876;-885.0;-800.0;-730.0;-1876;-71
210.0;2843;-824.0;-781.0;-663.0;-2843;47
191.0;3979;-775.0;-749.0;-604.0;-3979;2
234.0;7310;?;-725.0;-596.0;-7310;-392
148.0;831;-698.0;-712.0;-663.0;-831;-1162
215.0;-26;-674.0;-680.0;-632.0;26;48
60.0;-184;-733.0;-732.0;-749.0;184;-491
145.0;34;-801.0;?;-817.0;-34;93
127.0;-63;-870.0;-867.0;-918.0;63;126
44.0;-153;-897.0;-921.0;-974.0;?;-205
131.0;-67;-947.0;-953.0;?;67;159
-88.0;-94;-983.0;-959.0;?;94;-117
-31.0;16;-975.0;-952.0;-1142.0;-16;32
40.0;-17;-1025.0;-973.0;?;?;-6
10.0;-11;-1089.0;-1053.0;?;11;-10
104.0;-28;-1288.0;-1157.0;-1255.0;28;7
73.0;-112;-1315.0;-1372.0;-1259.0;112;?
27.0;-91;-1043.0;-1139.0;-978.0;91;-2
113.0;-73;-935.0;-903.0;-788.0;73;-7
101.0;-22;-998.0;-945.0;-828.0;22;-16
115.0;134;-1030.0;-950.0;-850.0;-134;-11
70.0;208;-991.0;-927.0;-856.0;-208;-43
159.0;475;-877.0;-895.0;-799.0;-475;5
70.0;1001;?;-834.0;-753.0;-1001;-113
?;57;-786.0;-745.0;-775.0;-57;-92
81.0;-158;-835.0;-803.0;-819.0;158;-13
181.0;-158;-872.0;-859.0;-875.0;158;-22
99.0;?;-909.0;-896.0;-956.0;75;-40
161.0;46;-920.0;-918.0;-1000.0;-46;-33
102.0;85;-964.0;-933.0;-1059.0;-85;1
-93.0;197;-1038.0;-968.0;-1204.0;-197;-20
-57.0;102;-1065.0;-1026.0;-1249.0;-102;-14
88.0;-40;-1245.0;-1147.0;?;40;18
254.0;1;-1282.0;-1291.0;-1239.0;-1;36
237.0;-181;-1146.0;-1206.0;-1076.0;181;-15
126.0;-208;-1052.0;-1049.0;-960.0;208;4
14.0;-159;-1057.0;-1009.0;-806.0;159;-17
61.0;-130;-1091.0;-1061.0;-806.0;130;3
?;?;-1082.0;-1087.0;-917.0;-595;?
9.0;1290;-998.0;-1008.0;-926.0;-1290;-225
-43.0;?;-855.0;?;-797.0;-2371;-6
214.0;5123;-709.0;-745.0;-657.0;-5123;-503
176.0;?;-596.0;-603.0;-534.0;-5552;-774
223.0;4778;?;-503.0;-451.0;-4778;-979
116.0;5109;-543.0;-505.0;-464.0;?;?
204.0;1432;-683.0;-599.0;-582.0;-1432;-924
-65.0;-1380;-846.0;-745.0;-773.0;1380;576
183.0;-1299;-975.0;-919.0;-942.0;1299;515
182.0;-2482;-1140.0;-1104.0;-1028.0;2482;1009
-84.0;-2778;-1251.0;-1310.0;?;2778;1079
-191.0;-3070;-1221.0;-1333.0;-1162.0;3070;779
-209.0;-3552;-1382.0;-1336.0;-1376.0;3552;526
-57.0;-3505;-1318.0;-1282.0;-1499.0;3505;590
66.0;-2984;-1111.0;-1095.0;-1265.0;2984;562
-16.0;-2079;-876.0;-823.0;-972.0;2079;366
-80.0;-1542;-844.0;-760.0;-935.0;?;464
-90.0;-1452;-835.0;-724.0;-933.0;1452;451
-85.0;-1700;?;-773.0;-918.0;1700;550
-64.0;-933;-785.0;-768.0;-862.0;?;155
-127.0;-34;?;-730.0;-734.0;34;-233
-61.0;-129;?;-678.0;-691.0;129;61
-58.0;-41;-693.0;-651.0;-708.0;41;38
-53.0;-8;-680.0;-653.0;?;8;-18
-84.0;-38;-755.0;-732.0;-754.0;38;34
-103.0;6;?;-856.0;-840.0;?;13
0.0;-4;?;-920.0;-939.0;4;35
-90.0;61;-951.0;-966.0;-1034.0;-61;6
?;-15;-1003.0;-1036.0;-1128.0;15;?
154.0;-60;-1025.0;-1056.0;-1142.0;60;11
126.0;-86;-1227.0;-1121.0;-1202.0;86;?
119.0;-127;-1441.0;-1431.0;-1317.0;127;?
8.0;-138;-1190.0;-1396.0;-1154.0;138;-7
49.0;-131;?;-1109.0;-1021.0;131;?
23.0;-33;-1108.0;-1026.0;?;33;17
?;155;-1061.0;-1011.0;-929.0;-155;-56
?;?;?;-960.0;-901.0;-445;51
132.0;?;-864.0;-873.0;-815.0;-791;-176
16.0;1358;?;-767.0;-694.0;-1358;40
92.0;3063;-648.0;-657.0;-583.0;-3063;-20
2.0;4845;?;-595.0;-515.0;-4845;-1014
46.0;4910;-568.0;-571.0;-507.0;-4910;-1155
30.0;4246;-647.0;?;-564.0;-4246;-2188
138.0;2282;?;-720.0;-708.0;-2282;-2405
-18.0;133;-968.0;?;-902.0;-133;-418
20.0;-755;-1084.0;-1060.0;-1044.0;755;601
71.0;-1650;-1120.0;-1168.0;-1058.0;1650;942
96.0;?;-1127.0;-1239.0;-1047.0;1746;1017
-75.0;-2751;-1065.0;-1286.0;-1012.0;2751;929
-102.0;-3443;-1293.0;-1243.0;-1038.0;3443;818
-105.0;-3734;-1459.0;-1378.0;-1448.0;3734;577
122.0;-3713;-1305.0;-1246.0;-1617.0;3713;532
70.0;?;?;-932.0;-1221.0;3014;362
?;-3409;-938.0;-798.0;-1004.0;3409;284
-97.0;2115;-873.0;-815.0;-1020.0;-2115;120
111.0;4324;-827.0;-738.0;-972.0;?;?
-34.0;-535;-804.0;?;?;535;156
-44.0;-257;?;-676.0;-773.0;257;340
-8.0;-42;-676.0;-631.0;-707.0;42;-5
-121.0;-454;-626.0;-583.0;-648.0;454;-108
-86.0;292;-647.0;-621.0;-664.0;-292;-8
13.0;?;-736.0;-710.0;-746.0;68;-30
108.0;174;-810.0;-823.0;?;-174;-8
5.0;?;?;-951.0;?;-277;-14
43.0;238;-941.0;?;-1035.0;-238;-8
-51.0;186;-1008.0;-1023.0;-1075.0;-186;21
?;-1;-977.0;-1018.0;-1159.0;1;4
-8.0;-112;-1134.0;-1080.0;-1231.0;112;12
124.0;-169;-1494.0;?;?;169;-12
125.0;-76;-1358.0;?;-1254.0;?;?
103.0;124;-1185.0;-1328.0;-1040.0;-124;?
64.0;197;-1153.0;-1148.0;-942.0;?;-71
76.0;392;-1118.0;-1176.0;-959.0;?;56
60.0;509;-994.0;-1112.0;-889.0;-509;-116
140.0;1490;-827.0;-978.0;?;-1490;27
82.0;3512;-669.0;-784.0;-613.0;-3512;56
136.0;4490;-563.0;-595.0;-515.0;-4490;-1224
54.0;4561;-515.0;-526.0;-471.0;-4561;-1096
60.0;3640;?;-523.0;-492.0;-3640;?
?;2003;-679.0;-609.0;-610.0;-2003;-2176
-23.0;686;-890.0;-786.0;-809.0;-686;-1020
?;-345;-1052.0;?;-1036.0;345;379
152.0;-504;-1148.0;-1111.0;?;?;646
-210.0;-1102;-1145.0;-1257.0;-1154.0;1102;718
-7.0;-2301;-1035.0;-1268.0;-1071.0;2301;?
-233.0;-3099;-1284.0;-1192.0;-1133.0;3099;802
-111.0;-3580;-1361.0;-1433.0;-1579.0;?;770
-101.0;-3645;-1266.0;-1412.0;-1600.0;3645;421
-7.0;-3723;-1029.0;-1044.0;-1207.0;3723;233
-74.0;?;?;-909.0;-1012.0;3302;?
-82.0;-2713;-832.0;-950.0;-991.0;?;142
-91.0;-2530;-841.0;-829.0;-913.0;?;537
-81.0;?;-803.0;-738.0;-836.0;418;520
-78.0;2909;-702.0;-650.0;-760.0;-2909;-1366
-32.0;2907;-676.0;-630.0;-678.0;?;-851
-38.0;617;-659.0;-657.0;-650.0;-617;145
?;-259;-710.0;-736.0;-702.0;?;-267
-12.0;-99;-764.0;-790.0;?;99;9
-4.0;-15;-824.0;-842.0;-865.0;15;-26
31.0;8;-911.0;-919.0;-947.0;-8;-63
?;79;?;-972.0;-1000.0;-79;22
?;159;-959.0;-970.0;-1049.0;-159;-34
-10.0;?;-936.0;-962.0;-1070.0;-157;0
-175.0;86;?;-948.0;-1071.0;-86;-13
-93.0;72;-977.0;-957.0;-1082.0;-72;0
23.0;65;-1255.0;-1062.0;-1235.0;-65;?
110.0;?;-1466.0;-1365.0;-1476.0;24;2
41.0;-59;-1318.0;-1433.0;-1372.0;59;11
?;30;?;-1288.0;-1033.0;-30;-30
42.0;72;-1043.0;-1084.0;-848.0;-72;-1
104.0;70;-1074.0;-1093.0;-903.0;-70;-3
104.0;354;-1013.0;-1075.0;-856.0;-354;-70
53.0;923;-930.0;-972.0;-811.0;-923;27
-38.0;-463;-731.0;-635.0;-802.0;463;-1130
-4.0;-760;-689.0;-664.0;-717.0;760;318
-19.0;434;-668.0;-692.0;-672.0;?;-539
12.0;-528;?;-737.0;-727.0;528;407
4.0;239;-804.0;-818.0;-822.0;-239;-265
?;-166;-889.0;-896.0;-922.0;166;76
-16.0;-63;-943.0;-977.0;-980.0;63;-13
212.0;79;-947.0;-988.0;-1031.0;?;-66
-83.0;-2;?;-980.0;-1064.0;2;?
-149.0;92;-1020.0;-994.0;-1137.0;-92;-21
30.0;39;-1028.0;-985.0;-1177.0;-39;2
210.0;23;-1329.0;?;-1247.0;-23;6
119.0;-44;-1292.0;-1296.0;-1141.0;44;-4
-3.0;-41;?;-1303.0;-975.0;41;-27
