InertialMeasurementUnit LLA accZ;Accelerometer LWR accX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer LUA_ accZ;Accelerometer LH accZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Compass;Accelerometer RUA_ accX
266.0;160.0;-134.0;-369.0;546.0;?;-161.0;-169.0;-88;-101;-581.0
265.0;2.0;?;-402.0;632.0;?;-50.0;-157.0;-86;-102;-560.0
257.0;-30.0;-98.0;-404.0;698.0;515.0;-211.0;-160.0;?;?;-535.0
189.0;30.0;19.0;-463.0;662.0;?;-65.0;-78.0;-86;-111;-448.0
110.0;-31.0;-48.0;-435.0;644.0;457.0;11.0;-76.0;-85;-113;-320.0
25.0;-202.0;-15.0;-371.0;720.0;504.0;-98.0;-76.0;-85;?;-97.0
-5.0;-122.0;-144.0;-490.0;691.0;281.0;114.0;-106.0;-84;-118;?
50.0;120.0;-99.0;-439.0;636.0;272.0;-125.0;-160.0;-83;-119;175.0
160.0;104.0;-93.0;-461.0;689.0;320.0;-379.0;-98.0;-69;-119;147.0
35.0;11.0;-258.0;-414.0;?;237.0;-58.0;-139.0;-48;-119;-47.0
-209.0;-227.0;-128.0;-444.0;637.0;-1.0;-151.0;-198.0;-44;-120;?
-214.0;-337.0;-184.0;-414.0;711.0;29.0;-373.0;-76.0;-33;-120;-184.0
-174.0;-160.0;-235.0;?;762.0;?;-109.0;-129.0;-17;-119;?
-148.0;-282.0;-117.0;-466.0;772.0;90.0;-443.0;1.0;-19;-119;-226.0
-34.0;102.0;-217.0;?;771.0;128.0;-104.0;-96.0;-19;-119;-233.0
?;99.0;-199.0;-496.0;739.0;105.0;-68.0;-124.0;-18;-120;-225.0
-14.0;47.0;-241.0;?;?;157.0;-232.0;-131.0;-19;-122;-145.0
-132.0;-98.0;-230.0;-416.0;?;110.0;-308.0;-270.0;-18;-122;-145.0
-225.0;-412.0;-151.0;-521.0;744.0;112.0;-242.0;-303.0;-18;-122;-139.0
-187.0;-286.0;-192.0;-492.0;753.0;101.0;-253.0;-317.0;-17;-122;?
-168.0;-134.0;-235.0;-394.0;710.0;155.0;-298.0;-343.0;-16;-124;-239.0
-159.0;?;-153.0;-277.0;675.0;101.0;-272.0;-209.0;-16;?;-235.0
-16.0;24.0;-114.0;-364.0;692.0;120.0;-240.0;-321.0;?;-124;-246.0
34.0;108.0;-101.0;-320.0;701.0;301.0;-285.0;?;?;?;-249.0
-34.0;-113.0;-109.0;-257.0;764.0;427.0;-45.0;-394.0;-14;-125;-207.0
-56.0;-155.0;-13.0;?;747.0;240.0;-306.0;-374.0;-12;-126;?
93.0;43.0;-100.0;-270.0;821.0;299.0;-355.0;-377.0;-12;-127;-132.0
204.0;217.0;-63.0;-246.0;?;435.0;-343.0;-444.0;?;?;-103.0
137.0;113.0;-30.0;-206.0;791.0;480.0;-307.0;-429.0;-16;?;-111.0
?;21.0;-8.0;?;801.0;578.0;?;-501.0;-13;?;-103.0
60.0;-191.0;-35.0;-145.0;807.0;?;-115.0;-502.0;-23;-128;-78.0
76.0;-353.0;-105.0;-105.0;766.0;493.0;441.0;-549.0;-27;-127;-131.0
-147.0;-359.0;-13.0;-29.0;766.0;416.0;?;-566.0;-31;-127;-194.0
-149.0;-418.0;-36.0;?;750.0;358.0;113.0;-568.0;-61;-128;?
-113.0;-525.0;-115.0;-9.0;681.0;355.0;243.0;-627.0;-27;-128;-371.0
25.0;-347.0;?;0.0;658.0;429.0;176.0;-596.0;-127;-128;-282.0
273.0;?;-107.0;46.0;657.0;413.0;94.0;-627.0;?;-128;-49.0
571.0;522.0;-114.0;119.0;703.0;461.0;-386.0;-680.0;160;-129;131.0
620.0;421.0;-91.0;235.0;723.0;?;-732.0;-655.0;192;-129;-65.0
596.0;425.0;-126.0;190.0;713.0;567.0;-1366.0;-645.0;140;-129;?
592.0;612.0;-167.0;169.0;736.0;647.0;-242.0;?;170;?;-89.0
428.0;174.0;-101.0;192.0;833.0;750.0;-352.0;-644.0;140;-129;-141.0
139.0;-202.0;-182.0;?;805.0;?;?;-681.0;147;-129;-4.0
182.0;-206.0;-39.0;128.0;683.0;502.0;-254.0;-711.0;144;-128;?
214.0;-22.0;?;164.0;?;522.0;-51.0;-640.0;135;-128;-218.0
161.0;-124.0;-141.0;251.0;?;391.0;-281.0;-603.0;138;-128;?
593.0;50.0;-63.0;209.0;682.0;523.0;-172.0;-680.0;136;-127;-52.0
760.0;407.0;-56.0;179.0;697.0;801.0;-572.0;-704.0;135;-125;-77.0
689.0;654.0;-41.0;156.0;732.0;658.0;-761.0;-680.0;131;-123;-116.0
303.0;282.0;-106.0;210.0;775.0;494.0;-395.0;-714.0;128;-122;-83.0
239.0;-302.0;-73.0;227.0;792.0;518.0;-478.0;-766.0;126;-121;-59.0
320.0;?;-30.0;193.0;754.0;621.0;-541.0;-749.0;126;-119;-85.0
238.0;11.0;-78.0;218.0;692.0;511.0;-390.0;-709.0;125;-118;-70.0
129.0;-237.0;12.0;205.0;692.0;377.0;-680.0;-698.0;125;-119;-12.0
336.0;-211.0;8.0;167.0;698.0;313.0;?;-659.0;?;-119;?
757.0;700.0;-25.0;?;703.0;608.0;?;-670.0;121;-119;-30.0
555.0;?;-154.0;108.0;758.0;757.0;-928.0;-667.0;118;-120;-57.0
512.0;134.0;-47.0;157.0;?;712.0;-419.0;-660.0;?;-120;-85.0
546.0;285.0;-63.0;122.0;816.0;739.0;?;-583.0;113;-121;-62.0
505.0;242.0;-185.0;69.0;892.0;624.0;-486.0;-637.0;109;-121;-23.0
389.0;75.0;-98.0;119.0;894.0;556.0;-771.0;-609.0;98;-121;77.0
388.0;40.0;?;131.0;857.0;521.0;-670.0;-570.0;86;-121;-8.0
574.0;?;-162.0;74.0;866.0;659.0;-582.0;-583.0;65;-121;-123.0
550.0;386.0;-175.0;113.0;853.0;?;-669.0;-569.0;53;-121;-135.0
?;?;-194.0;175.0;812.0;749.0;-628.0;-549.0;54;-121;-165.0
570.0;260.0;-205.0;148.0;762.0;772.0;-636.0;-611.0;49;-122;-124.0
577.0;294.0;-189.0;184.0;769.0;774.0;?;-577.0;45;-121;-129.0
583.0;285.0;-186.0;150.0;821.0;759.0;-648.0;-632.0;42;-115;-131.0
540.0;250.0;-149.0;190.0;874.0;702.0;-621.0;-615.0;42;-113;-70.0
597.0;354.0;-108.0;239.0;857.0;733.0;-614.0;-633.0;46;-115;-39.0
532.0;270.0;-129.0;240.0;?;680.0;-619.0;-569.0;48;-116;83.0
455.0;156.0;-98.0;229.0;707.0;616.0;-709.0;-594.0;48;-114;42.0
?;223.0;-76.0;210.0;866.0;524.0;-673.0;-614.0;50;-113;442.0
545.0;328.0;-107.0;217.0;863.0;640.0;-673.0;-555.0;52;-114;?
585.0;337.0;?;218.0;865.0;709.0;-609.0;?;56;-112;-495.0
595.0;315.0;-176.0;154.0;?;750.0;-585.0;-598.0;67;-110;-17.0
539.0;296.0;-132.0;302.0;769.0;698.0;-688.0;-629.0;69;-111;52.0
?;261.0;-34.0;264.0;727.0;586.0;-638.0;-609.0;72;-112;124.0
543.0;324.0;-23.0;301.0;765.0;639.0;-581.0;-628.0;92;-113;91.0
508.0;315.0;-84.0;260.0;764.0;568.0;-636.0;-662.0;106;-113;69.0
538.0;317.0;-62.0;327.0;747.0;?;-667.0;-694.0;118;-117;79.0
632.0;440.0;?;320.0;?;714.0;-611.0;-692.0;135;-119;120.0
601.0;342.0;-85.0;326.0;731.0;696.0;-658.0;-645.0;140;-119;44.0
553.0;?;-25.0;342.0;724.0;633.0;-618.0;?;141;-119;168.0
566.0;410.0;-38.0;282.0;741.0;601.0;-688.0;-630.0;147;-118;172.0
589.0;393.0;50.0;?;715.0;634.0;?;-662.0;146;-117;174.0
607.0;425.0;62.0;?;701.0;649.0;-663.0;-674.0;144;-117;180.0
645.0;496.0;83.0;214.0;742.0;705.0;-634.0;?;?;-116;186.0
704.0;487.0;145.0;?;808.0;807.0;-692.0;-658.0;140;-114;257.0
756.0;?;-62.0;203.0;770.0;854.0;-686.0;-639.0;143;-114;242.0
684.0;?;?;176.0;752.0;829.0;-681.0;-640.0;?;-115;318.0
649.0;447.0;80.0;130.0;763.0;?;?;-630.0;146;-114;359.0
641.0;458.0;88.0;155.0;782.0;709.0;-689.0;-629.0;141;-114;210.0
682.0;460.0;10.0;150.0;771.0;784.0;-675.0;-606.0;93;-114;100.0
678.0;487.0;90.0;184.0;775.0;778.0;-667.0;-605.0;42;-113;398.0
673.0;446.0;42.0;163.0;822.0;758.0;-654.0;-633.0;27;-113;-18.0
653.0;462.0;-23.0;157.0;789.0;768.0;-670.0;-645.0;9;-113;398.0
734.0;480.0;?;224.0;719.0;781.0;-659.0;-669.0;2;-113;158.0
652.0;487.0;-96.0;160.0;753.0;835.0;-588.0;-728.0;4;-112;248.0
692.0;?;-103.0;265.0;722.0;792.0;-524.0;-695.0;1;-112;92.0
654.0;379.0;60.0;307.0;720.0;682.0;-625.0;-593.0;1;-112;-53.0
585.0;432.0;-8.0;214.0;900.0;700.0;-576.0;-660.0;-1;-112;188.0
693.0;361.0;-166.0;123.0;1021.0;810.0;-546.0;-631.0;-3;-112;?
681.0;412.0;-100.0;179.0;972.0;768.0;-559.0;-578.0;-5;-112;?
644.0;398.0;-45.0;242.0;837.0;877.0;-702.0;-535.0;-7;-112;-40.0
703.0;369.0;100.0;144.0;738.0;925.0;-594.0;?;-8;-112;52.0
703.0;322.0;53.0;94.0;743.0;794.0;-549.0;-616.0;-9;-112;0.0
504.0;391.0;?;89.0;773.0;729.0;-581.0;?;?;-112;-84.0
?;105.0;58.0;169.0;829.0;666.0;-629.0;-751.0;-9;-112;-95.0
577.0;102.0;104.0;287.0;806.0;683.0;-542.0;-784.0;-9;-111;?
478.0;486.0;195.0;308.0;773.0;?;-190.0;-751.0;-10;-109;202.0
688.0;281.0;8.0;328.0;726.0;?;-553.0;-655.0;-11;-108;140.0
664.0;747.0;-54.0;?;715.0;791.0;?;-673.0;-10;?;185.0
726.0;?;-25.0;237.0;?;?;-673.0;?;-10;-105;233.0
569.0;269.0;-71.0;235.0;?;802.0;-221.0;-633.0;-10;-106;70.0
590.0;383.0;-151.0;250.0;761.0;725.0;-432.0;?;?;-108;27.0
?;165.0;?;260.0;789.0;754.0;-466.0;-695.0;-10;-109;?
488.0;134.0;-121.0;312.0;748.0;681.0;-279.0;?;-9;-110;15.0
450.0;175.0;-57.0;315.0;611.0;681.0;-405.0;-718.0;?;-109;-67.0
376.0;91.0;-285.0;285.0;594.0;604.0;-211.0;?;-9;-109;483.0
?;115.0;?;367.0;598.0;603.0;-252.0;-862.0;-9;-109;137.0
491.0;331.0;?;397.0;376.0;559.0;-345.0;-960.0;-8;-110;286.0
360.0;-1.0;-256.0;387.0;312.0;?;-166.0;-1021.0;?;-111;249.0
-174.0;?;-668.0;908.0;-13.0;-165.0;-429.0;-1187.0;-8;-122;18.0
?;-336.0;-637.0;965.0;-122.0;-256.0;-96.0;-1239.0;-8;-123;18.0
-228.0;-584.0;-589.0;966.0;-143.0;-89.0;-148.0;-1257.0;-8;-123;-60.0
-234.0;-421.0;-669.0;1014.0;-209.0;-65.0;?;-1216.0;-8;?;-130.0
-207.0;-466.0;-668.0;1108.0;?;22.0;-76.0;-1194.0;?;-123;-198.0
-303.0;-470.0;-638.0;1090.0;-107.0;-290.0;-82.0;-1169.0;-8;-123;-182.0
-327.0;-505.0;-707.0;958.0;-150.0;-276.0;71.0;?;-8;?;-152.0
-182.0;-509.0;-697.0;?;-145.0;-62.0;-164.0;-1215.0;-8;-123;-410.0
-175.0;-528.0;-774.0;1016.0;-86.0;?;-302.0;?;-8;?;-606.0
-46.0;?;-767.0;1013.0;-18.0;-318.0;-134.0;-1200.0;-8;?;?
?;-351.0;-900.0;1042.0;36.0;-277.0;?;-1210.0;-8;-124;-120.0
-280.0;?;-900.0;983.0;85.0;?;321.0;-1150.0;-9;-124;-73.0
-231.0;-507.0;-852.0;1123.0;173.0;-267.0;171.0;-1108.0;-9;-124;-158.0
?;-331.0;?;956.0;?;-246.0;185.0;-1077.0;-9;-124;-140.0
-265.0;-250.0;-755.0;924.0;?;?;294.0;?;-9;-124;?
-246.0;-274.0;-801.0;847.0;320.0;-179.0;?;-983.0;-9;-124;-220.0
-171.0;-246.0;-858.0;815.0;?;-109.0;165.0;-919.0;-9;-124;-157.0
-58.0;-242.0;-537.0;750.0;402.0;0.0;165.0;-827.0;-9;?;-165.0
-26.0;-277.0;-548.0;711.0;412.0;38.0;142.0;-763.0;-9;-124;-156.0
-32.0;-317.0;-465.0;?;423.0;93.0;110.0;?;-9;-124;-162.0
-15.0;-221.0;-425.0;537.0;399.0;87.0;85.0;-584.0;-9;-124;-118.0
5.0;-167.0;-287.0;431.0;357.0;111.0;7.0;-501.0;-9;?;-91.0
43.0;-137.0;-315.0;350.0;309.0;109.0;-19.0;-373.0;-9;-124;-61.0
37.0;-105.0;?;280.0;302.0;124.0;-25.0;-294.0;-10;-124;-75.0
13.0;-73.0;?;211.0;365.0;136.0;-23.0;-275.0;-9;-124;-48.0
15.0;-126.0;-242.0;185.0;419.0;125.0;?;-299.0;-7;-124;?
23.0;-95.0;-440.0;84.0;520.0;118.0;-42.0;-337.0;-7;-124;-10.0
22.0;-138.0;-502.0;201.0;729.0;150.0;?;-370.0;-6;-124;33.0
29.0;-126.0;?;202.0;974.0;157.0;-63.0;-411.0;-2;-124;109.0
21.0;?;-427.0;285.0;999.0;203.0;?;-522.0;-1;-124;?
7.0;-190.0;-358.0;257.0;940.0;239.0;17.0;-544.0;-1;-124;257.0
-4.0;-313.0;?;143.0;919.0;275.0;62.0;-572.0;0;-124;272.0
42.0;-267.0;-275.0;108.0;874.0;323.0;133.0;-459.0;2;-124;252.0
?;-300.0;-97.0;-55.0;1055.0;283.0;160.0;-516.0;3;-124;232.0
2.0;?;-187.0;1.0;1037.0;?;91.0;-565.0;3;-124;87.0
?;-180.0;-207.0;-98.0;998.0;318.0;62.0;-629.0;4;-124;-19.0
146.0;-123.0;-220.0;191.0;890.0;314.0;31.0;-555.0;6;-124;?
188.0;-61.0;-221.0;57.0;807.0;309.0;-7.0;-528.0;6;-124;?
132.0;-116.0;-180.0;94.0;753.0;344.0;10.0;-510.0;5;-124;113.0
98.0;-179.0;-204.0;18.0;?;360.0;15.0;-502.0;5;-123;100.0
72.0;-267.0;-245.0;?;806.0;330.0;?;-545.0;5;-123;169.0
90.0;-255.0;-237.0;14.0;851.0;351.0;66.0;-534.0;5;?;192.0
99.0;?;-238.0;?;858.0;340.0;120.0;-510.0;5;?;145.0
108.0;-65.0;-165.0;68.0;820.0;291.0;-6.0;-549.0;?;-86;125.0
120.0;-67.0;-189.0;61.0;857.0;311.0;-28.0;-510.0;5;-66;143.0
77.0;-90.0;-339.0;23.0;925.0;264.0;-33.0;-560.0;5;-48;122.0
88.0;-162.0;-405.0;23.0;897.0;259.0;-143.0;-577.0;5;-35;137.0
102.0;-139.0;-271.0;71.0;609.0;307.0;-88.0;-612.0;5;-32;?
136.0;-68.0;?;116.0;658.0;385.0;?;-672.0;5;-29;84.0
214.0;-44.0;-488.0;2.0;759.0;?;-44.0;-551.0;?;-27;-48.0
297.0;52.0;-504.0;-13.0;819.0;459.0;-31.0;-547.0;5;-28;-11.0
258.0;-25.0;-424.0;266.0;768.0;409.0;-112.0;-668.0;5;-27;85.0
199.0;-47.0;-293.0;230.0;?;?;-98.0;-645.0;5;-27;118.0
?;-121.0;-205.0;183.0;892.0;?;-41.0;?;5;?;?
170.0;-117.0;-152.0;268.0;880.0;426.0;45.0;?;5;-25;?
248.0;-108.0;-146.0;244.0;857.0;454.0;116.0;-487.0;5;-28;116.0
263.0;-144.0;-206.0;199.0;?;464.0;34.0;-426.0;?;-33;89.0
221.0;-186.0;-178.0;123.0;837.0;327.0;-68.0;-429.0;3;-35;124.0
?;16.0;-84.0;107.0;867.0;?;-70.0;?;1;-36;182.0
310.0;172.0;-90.0;62.0;838.0;462.0;-64.0;-388.0;0;-34;210.0
?;134.0;-108.0;77.0;848.0;462.0;-101.0;-326.0;-1;-34;235.0
307.0;36.0;-159.0;-114.0;863.0;475.0;-271.0;?;0;-35;229.0
385.0;47.0;-149.0;0.0;853.0;484.0;-214.0;-460.0;1;-34;215.0
332.0;-10.0;-11.0;41.0;840.0;539.0;-117.0;?;0;-34;187.0
138.0;-168.0;-53.0;113.0;699.0;501.0;-18.0;-447.0;?;-34;175.0
71.0;-236.0;-125.0;51.0;994.0;392.0;49.0;-547.0;1;-35;?
64.0;-299.0;?;-29.0;1168.0;350.0;112.0;-664.0;1;-35;37.0
-17.0;?;-571.0;36.0;895.0;306.0;148.0;-603.0;2;-35;-14.0
-110.0;-471.0;-122.0;320.0;1032.0;279.0;233.0;-626.0;7;-35;52.0
-150.0;-543.0;-215.0;?;1129.0;262.0;269.0;-590.0;15;-35;-101.0
-180.0;-516.0;?;255.0;1122.0;229.0;339.0;-559.0;?;?;?
-168.0;-546.0;-378.0;256.0;948.0;176.0;384.0;-495.0;?;-36;12.0
-207.0;-517.0;-187.0;118.0;816.0;164.0;315.0;-401.0;46;?;71.0
-184.0;-465.0;-13.0;74.0;736.0;158.0;304.0;-323.0;43;-37;67.0
-127.0;-356.0;?;22.0;763.0;206.0;328.0;-320.0;40;-38;58.0
-84.0;-264.0;-33.0;?;721.0;159.0;274.0;-287.0;40;-38;88.0
-72.0;-239.0;-87.0;75.0;703.0;128.0;190.0;?;38;-32;52.0
-77.0;-274.0;-105.0;55.0;780.0;133.0;101.0;-374.0;37;-23;72.0
-62.0;?;-80.0;110.0;897.0;132.0;59.0;-393.0;37;-24;138.0
?;-205.0;?;97.0;986.0;181.0;73.0;-479.0;?;?;154.0
14.0;-164.0;-27.0;?;1054.0;243.0;25.0;-447.0;37;-22;165.0
?;-140.0;53.0;-16.0;1212.0;298.0;-39.0;-625.0;37;?;125.0
?;-124.0;-679.0;51.0;1144.0;470.0;-69.0;-765.0;37;?;65.0
270.0;-53.0;-542.0;93.0;771.0;?;-33.0;-664.0;37;23;53.0
356.0;-1.0;?;314.0;603.0;665.0;-132.0;-659.0;37;33;95.0
433.0;133.0;-608.0;386.0;771.0;615.0;-242.0;?;37;31;-55.0
443.0;?;-625.0;?;951.0;558.0;-298.0;-676.0;37;?;-149.0
362.0;116.0;-347.0;236.0;?;431.0;-244.0;-593.0;37;21;-55.0
?;52.0;-197.0;307.0;897.0;329.0;-329.0;-501.0;?;24;20.0
257.0;175.0;-289.0;?;848.0;?;-303.0;-384.0;38;28;-56.0
298.0;92.0;-300.0;199.0;857.0;409.0;-96.0;-329.0;39;30;-175.0
324.0;-72.0;-139.0;75.0;887.0;465.0;6.0;-298.0;39;?;?
272.0;-165.0;-83.0;46.0;893.0;467.0;8.0;-306.0;?;38;70.0
209.0;-122.0;-84.0;93.0;898.0;425.0;13.0;-327.0;44;42;195.0
202.0;-152.0;-75.0;78.0;897.0;369.0;0.0;-308.0;50;49;329.0
147.0;-127.0;-42.0;65.0;850.0;316.0;-7.0;-318.0;66;48;338.0
121.0;?;-16.0;31.0;825.0;295.0;?;-249.0;94;46;?
89.0;-66.0;-73.0;3.0;864.0;240.0;?;-269.0;119;48;455.0
59.0;?;?;-85.0;930.0;?;153.0;-347.0;?;47;417.0
27.0;-134.0;-18.0;-62.0;962.0;218.0;164.0;-438.0;133;48;454.0
26.0;?;?;109.0;1085.0;230.0;228.0;-410.0;132;48;483.0
37.0;-318.0;-89.0;133.0;1125.0;?;258.0;?;136;48;463.0
36.0;-358.0;-165.0;-94.0;1091.0;327.0;287.0;-686.0;128;48;502.0
?;-260.0;-522.0;172.0;1047.0;359.0;324.0;-613.0;?;48;464.0
80.0;-184.0;-674.0;178.0;917.0;381.0;250.0;-627.0;?;48;258.0
98.0;-229.0;-302.0;205.0;1005.0;?;216.0;-640.0;132;48;125.0
79.0;-303.0;-307.0;380.0;1007.0;387.0;201.0;-557.0;129;48;8.0
33.0;-368.0;-303.0;366.0;982.0;?;166.0;-472.0;76;48;-77.0
33.0;-390.0;-274.0;?;865.0;370.0;199.0;-401.0;38;49;?
63.0;-340.0;-167.0;173.0;760.0;341.0;206.0;-331.0;?;?;-85.0
65.0;-274.0;-216.0;156.0;670.0;?;?;-292.0;44;50;4.0
106.0;-99.0;-58.0;46.0;663.0;379.0;177.0;?;41;?;79.0
154.0;6.0;17.0;46.0;722.0;286.0;137.0;-334.0;43;56;161.0
?;32.0;-28.0;130.0;821.0;?;-81.0;-317.0;48;60;243.0
154.0;-51.0;-76.0;109.0;855.0;193.0;-204.0;-312.0;45;62;292.0
177.0;-6.0;-65.0;86.0;887.0;283.0;-189.0;?;58;?;299.0
185.0;-45.0;-120.0;99.0;986.0;?;-208.0;?;94;63;258.0
232.0;18.0;-152.0;?;907.0;441.0;-225.0;-379.0;105;70;209.0
292.0;83.0;?;63.0;1005.0;493.0;-125.0;-358.0;104;74;195.0
345.0;165.0;427.0;-10.0;1008.0;544.0;?;-347.0;106;71;160.0
306.0;94.0;-273.0;-60.0;1221.0;524.0;-187.0;-513.0;107;66;143.0
?;70.0;-796.0;-50.0;?;548.0;-149.0;-778.0;107;60;3.0
411.0;101.0;-747.0;?;857.0;577.0;-126.0;-863.0;?;43;120.0
?;104.0;?;309.0;716.0;592.0;-204.0;?;108;32;255.0
?;63.0;-757.0;638.0;838.0;613.0;-88.0;-807.0;109;?;232.0
407.0;132.0;-671.0;?;938.0;605.0;-96.0;-670.0;110;31;-4.0
495.0;232.0;-360.0;474.0;?;560.0;41.0;-681.0;?;47;7.0
406.0;136.0;-194.0;321.0;861.0;487.0;94.0;-572.0;110;33;148.0
184.0;-140.0;-293.0;317.0;737.0;445.0;110.0;-464.0;107;62;139.0
102.0;-290.0;-244.0;?;649.0;440.0;92.0;-334.0;107;142;48.0
137.0;-291.0;-138.0;?;636.0;386.0;175.0;-305.0;109;1;46.0
176.0;-200.0;-131.0;146.0;658.0;357.0;102.0;-249.0;100;-188;?
?;-119.0;-237.0;84.0;718.0;346.0;37.0;-258.0;126;-82;194.0
129.0;-97.0;-113.0;39.0;741.0;359.0;89.0;-227.0;165;53;257.0
147.0;12.0;-73.0;21.0;740.0;377.0;73.0;-243.0;?;29;324.0
165.0;12.0;22.0;46.0;840.0;408.0;77.0;-265.0;157;23;369.0
223.0;56.0;21.0;-67.0;890.0;411.0;70.0;-383.0;?;33;?
255.0;33.0;-57.0;-60.0;1113.0;471.0;16.0;-471.0;?;26;426.0
?;-74.0;-362.0;90.0;1268.0;485.0;20.0;-656.0;?;32;411.0
260.0;-122.0;-470.0;-35.0;1293.0;466.0;16.0;-825.0;175;31;418.0
245.0;-207.0;-553.0;187.0;1035.0;441.0;?;-676.0;171;33;545.0
258.0;-165.0;-577.0;294.0;945.0;531.0;72.0;-591.0;165;34;572.0
327.0;14.0;-789.0;52.0;?;565.0;160.0;-691.0;147;38;232.0
380.0;112.0;-340.0;343.0;917.0;588.0;155.0;-540.0;77;47;444.0
324.0;46.0;-147.0;418.0;870.0;570.0;70.0;-550.0;24;54;362.0
302.0;-1.0;-327.0;?;823.0;533.0;76.0;-441.0;25;54;261.0
247.0;-12.0;-190.0;191.0;758.0;384.0;-112.0;-423.0;24;53;97.0
?;-127.0;-149.0;181.0;701.0;?;-2.0;-353.0;19;54;94.0
127.0;-128.0;?;143.0;725.0;251.0;-1.0;-331.0;11;52;200.0
90.0;-78.0;-42.0;121.0;787.0;178.0;35.0;-341.0;7;53;310.0
77.0;-78.0;-25.0;108.0;863.0;230.0;85.0;-355.0;11;53;378.0
92.0;?;16.0;135.0;880.0;233.0;107.0;-344.0;9;54;407.0
115.0;-68.0;10.0;136.0;856.0;274.0;135.0;-320.0;10;58;?
108.0;-87.0;86.0;58.0;846.0;281.0;110.0;-361.0;10;50;365.0
339.0;-33.0;?;154.0;766.0;546.0;-15.0;-402.0;24;?;733.0
327.0;34.0;-332.0;132.0;843.0;533.0;-13.0;-442.0;25;-26;889.0
326.0;79.0;-239.0;117.0;?;552.0;9.0;-417.0;26;-24;306.0
349.0;?;-220.0;89.0;882.0;507.0;-10.0;-496.0;26;?;193.0
356.0;64.0;-228.0;148.0;900.0;442.0;?;?;26;-22;?
323.0;42.0;-239.0;114.0;906.0;?;-100.0;-428.0;27;-22;380.0
311.0;?;-192.0;157.0;?;473.0;-58.0;-447.0;28;-22;516.0
326.0;29.0;-192.0;100.0;872.0;483.0;8.0;-420.0;28;-22;695.0
319.0;29.0;-196.0;?;849.0;494.0;8.0;-430.0;28;-21;541.0
293.0;16.0;?;130.0;864.0;?;11.0;?;28;-21;504.0
296.0;3.0;-235.0;124.0;867.0;?;4.0;?;28;-20;?
297.0;36.0;?;?;885.0;467.0;-22.0;-430.0;28;-20;552.0
303.0;50.0;-243.0;121.0;924.0;451.0;-4.0;-428.0;28;-20;531.0
288.0;28.0;-236.0;?;909.0;424.0;-15.0;-387.0;28;-20;587.0
285.0;26.0;-205.0;?;899.0;432.0;-10.0;-381.0;28;-20;520.0
279.0;18.0;?;101.0;910.0;?;-22.0;-380.0;28;?;560.0
261.0;14.0;-217.0;87.0;912.0;403.0;22.0;-396.0;28;-20;522.0
254.0;-18.0;-212.0;86.0;945.0;409.0;22.0;-397.0;?;-20;536.0
261.0;-14.0;-214.0;99.0;926.0;417.0;49.0;-407.0;28;-20;558.0
264.0;-43.0;-275.0;105.0;929.0;457.0;?;-399.0;28;-19;532.0
257.0;-50.0;?;86.0;902.0;433.0;?;-387.0;29;-19;552.0
258.0;5.0;-186.0;102.0;943.0;434.0;42.0;-352.0;28;-19;?
270.0;19.0;-187.0;?;894.0;429.0;38.0;-349.0;29;-19;407.0
285.0;0.0;-271.0;?;889.0;435.0;30.0;-377.0;29;-19;13.0
269.0;11.0;-253.0;21.0;931.0;428.0;-11.0;-396.0;29;?;427.0
255.0;18.0;-244.0;86.0;924.0;?;-9.0;?;30;-20;858.0
279.0;5.0;-265.0;76.0;914.0;?;29.0;-399.0;30;?;488.0
301.0;-38.0;-281.0;74.0;923.0;465.0;?;-400.0;30;-20;360.0
?;-13.0;-277.0;69.0;921.0;463.0;?;-404.0;30;-20;329.0
287.0;-9.0;-255.0;67.0;891.0;418.0;-10.0;-437.0;30;-20;398.0
277.0;37.0;-245.0;102.0;861.0;441.0;-30.0;-408.0;30;-21;432.0
261.0;34.0;-235.0;?;848.0;432.0;?;-408.0;31;-21;435.0
285.0;-31.0;-227.0;?;859.0;454.0;41.0;-422.0;31;-21;423.0
290.0;13.0;-252.0;119.0;852.0;495.0;52.0;-451.0;?;?;317.0
305.0;9.0;-261.0;137.0;844.0;472.0;?;-441.0;31;-21;280.0
319.0;52.0;-259.0;137.0;833.0;493.0;-30.0;?;31;?;?
329.0;52.0;-287.0;137.0;855.0;458.0;-73.0;-463.0;31;-13;378.0
319.0;55.0;-342.0;?;869.0;436.0;-81.0;-497.0;31;-13;313.0
?;78.0;-364.0;163.0;?;?;-76.0;-499.0;31;-11;232.0
307.0;68.0;-367.0;179.0;799.0;465.0;-27.0;-507.0;31;-8;120.0
306.0;66.0;-329.0;166.0;783.0;458.0;9.0;-512.0;30;?;?
285.0;13.0;-321.0;161.0;765.0;417.0;?;-491.0;30;-4;135.0
278.0;5.0;-366.0;?;745.0;418.0;-10.0;-500.0;30;0;225.0
290.0;53.0;-391.0;190.0;726.0;441.0;-1.0;-479.0;?;3;246.0
317.0;96.0;-384.0;?;?;480.0;-20.0;?;29;5;227.0
327.0;99.0;-355.0;183.0;818.0;482.0;-64.0;-548.0;30;5;206.0
346.0;125.0;-294.0;212.0;808.0;480.0;-84.0;-530.0;29;5;193.0
