Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer LUA^ accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit RLA magneticX;Accelerometer RKN^ accX;Accelerometer RWR accY;InertialMeasurementUnit LLA magneticY;Accelerometer BACK accY
?;-832.0;1082.0;?;814.0;-743.0;866.0;716.0;?;57.0;875.0
242.0;?;1108.0;398.0;883.0;-705.0;868.0;?;884.0;27.0;875.0
222.0;?;1202.0;354.0;953.0;-699.0;864.0;?;1034.0;?;?
199.0;?;1280.0;349.0;1001.0;-755.0;872.0;-75.0;1225.0;-30.0;960.0
?;-977.0;1612.0;380.0;1083.0;-827.0;?;736.0;966.0;-68.0;677.0
127.0;-1009.0;1377.0;?;1167.0;-880.0;?;-1189.0;638.0;-102.0;722.0
116.0;?;1057.0;?;1388.0;-948.0;?;743.0;734.0;-138.0;681.0
107.0;-1182.0;991.0;336.0;1563.0;-1079.0;912.0;?;784.0;-174.0;850.0
38.0;-1342.0;1050.0;?;1079.0;?;919.0;354.0;717.0;-219.0;748.0
61.0;-1387.0;1000.0;211.0;?;-1364.0;926.0;95.0;639.0;?;772.0
167.0;-1003.0;951.0;461.0;963.0;-888.0;937.0;475.0;630.0;-325.0;797.0
278.0;-816.0;918.0;?;970.0;-723.0;940.0;272.0;?;-364.0;914.0
353.0;?;935.0;400.0;878.0;-841.0;948.0;?;?;-380.0;?
347.0;-913.0;985.0;?;?;-872.0;942.0;467.0;707.0;-376.0;883.0
354.0;-842.0;1019.0;?;832.0;-785.0;950.0;287.0;716.0;?;875.0
?;-820.0;?;393.0;877.0;-723.0;940.0;393.0;714.0;-306.0;866.0
290.0;-838.0;1039.0;?;904.0;-710.0;?;238.0;705.0;-251.0;820.0
267.0;-873.0;1036.0;?;?;-730.0;940.0;163.0;641.0;-183.0;817.0
?;?;981.0;278.0;924.0;?;941.0;263.0;?;-107.0;910.0
285.0;-931.0;899.0;?;943.0;-782.0;?;353.0;?;-27.0;1021.0
332.0;?;947.0;?;925.0;?;942.0;?;706.0;30.0;1034.0
327.0;-927.0;1020.0;283.0;853.0;-809.0;953.0;308.0;798.0;83.0;966.0
?;?;?;348.0;852.0;-789.0;950.0;345.0;911.0;118.0;1130.0
375.0;-828.0;?;?;944.0;-704.0;959.0;383.0;965.0;160.0;?
382.0;-823.0;?;332.0;1026.0;-690.0;956.0;332.0;1034.0;188.0;770.0
277.0;-895.0;1390.0;304.0;?;-775.0;963.0;?;851.0;214.0;869.0
126.0;-990.0;1240.0;329.0;1253.0;?;960.0;476.0;841.0;?;491.0
86.0;-1094.0;?;372.0;1355.0;-954.0;963.0;?;?;215.0;730.0
?;-1197.0;?;?;1292.0;?;966.0;?;?;192.0;644.0
99.0;-1267.0;1256.0;626.0;1039.0;?;?;?;950.0;131.0;669.0
99.0;-1216.0;1272.0;?;1055.0;-1113.0;978.0;147.0;863.0;72.0;708.0
82.0;?;1166.0;455.0;1186.0;-883.0;971.0;133.0;824.0;4.0;756.0
139.0;-1016.0;1038.0;504.0;1217.0;-942.0;978.0;121.0;786.0;-35.0;802.0
145.0;-1117.0;992.0;?;?;-1076.0;970.0;38.0;769.0;?;?
156.0;-1147.0;950.0;409.0;1025.0;-1103.0;976.0;?;?;?;899.0
163.0;-1085.0;1000.0;?;928.0;?;967.0;-175.0;787.0;-83.0;873.0
177.0;-980.0;1024.0;331.0;904.0;-947.0;?;-102.0;761.0;-70.0;820.0
217.0;-919.0;?;335.0;907.0;?;954.0;-65.0;?;-51.0;782.0
?;-883.0;976.0;370.0;943.0;-848.0;?;69.0;669.0;?;771.0
207.0;?;?;?;960.0;-834.0;933.0;?;703.0;-28.0;920.0
217.0;-947.0;942.0;?;920.0;-857.0;914.0;375.0;782.0;-37.0;862.0
217.0;-974.0;1022.0;384.0;846.0;-867.0;914.0;?;806.0;-50.0;807.0
204.0;-941.0;1077.0;407.0;840.0;-829.0;903.0;645.0;?;-83.0;1001.0
220.0;-878.0;1069.0;?;?;-763.0;908.0;477.0;936.0;-114.0;1084.0
299.0;-879.0;1211.0;386.0;980.0;-758.0;906.0;-414.0;1027.0;-153.0;1141.0
351.0;-934.0;1342.0;329.0;992.0;?;?;1305.0;?;-182.0;?
?;-1004.0;1406.0;376.0;1076.0;-891.0;924.0;-335.0;?;-205.0;777.0
269.0;-987.0;1287.0;?;1227.0;?;929.0;?;638.0;?;710.0
150.0;-1064.0;1038.0;551.0;1311.0;?;948.0;444.0;579.0;-240.0;657.0
103.0;-1204.0;?;407.0;?;-1076.0;948.0;260.0;694.0;-237.0;786.0
82.0;-1257.0;962.0;348.0;1126.0;-1154.0;965.0;149.0;813.0;-222.0;864.0
112.0;-1226.0;1073.0;?;882.0;?;974.0;390.0;?;-219.0;843.0
?;?;1100.0;228.0;821.0;-942.0;988.0;200.0;?;?;823.0
?;-798.0;1061.0;292.0;947.0;-701.0;988.0;263.0;638.0;-217.0;805.0
339.0;?;?;?;1021.0;?;?;410.0;?;?;810.0
327.0;-883.0;?;?;1026.0;?;998.0;369.0;575.0;-187.0;?
306.0;-976.0;940.0;125.0;951.0;-916.0;991.0;385.0;?;-177.0;1016.0
?;-978.0;963.0;187.0;888.0;-888.0;994.0;409.0;741.0;-165.0;1005.0
316.0;-906.0;1040.0;272.0;856.0;-799.0;984.0;323.0;?;-159.0;?
320.0;-840.0;1151.0;?;?;-705.0;986.0;275.0;723.0;-148.0;910.0
357.0;-824.0;1102.0;345.0;?;-673.0;978.0;266.0;635.0;-135.0;866.0
375.0;-841.0;1002.0;?;1021.0;-683.0;979.0;283.0;575.0;-106.0;876.0
341.0;?;993.0;254.0;1030.0;-780.0;976.0;293.0;609.0;-80.0;900.0
351.0;-1053.0;963.0;241.0;954.0;?;975.0;218.0;?;-53.0;917.0
364.0;-1044.0;?;309.0;916.0;-875.0;977.0;262.0;666.0;-26.0;906.0
379.0;-953.0;1050.0;?;?;-777.0;?;178.0;672.0;-23.0;913.0
373.0;-892.0;1018.0;?;887.0;-737.0;984.0;265.0;663.0;-8.0;924.0
365.0;-867.0;1032.0;331.0;926.0;-723.0;981.0;?;703.0;?;?
343.0;-879.0;1042.0;345.0;945.0;?;991.0;481.0;?;?;1145.0
349.0;-892.0;1098.0;307.0;951.0;?;?;-27.0;915.0;?;1135.0
?;-902.0;1158.0;?;955.0;-785.0;994.0;16.0;971.0;13.0;871.0
?;-909.0;1306.0;413.0;?;-781.0;?;-426.0;863.0;11.0;?
?;-917.0;1244.0;567.0;1071.0;-784.0;991.0;-166.0;757.0;6.0;584.0
99.0;?;?;438.0;1215.0;?;1001.0;-89.0;724.0;5.0;686.0
?;-1013.0;?;397.0;1240.0;-879.0;999.0;70.0;886.0;-14.0;?
200.0;-1141.0;1033.0;288.0;1075.0;?;1014.0;117.0;1072.0;-21.0;926.0
242.0;-1141.0;1224.0;365.0;894.0;-1040.0;1007.0;?;1131.0;-46.0;1044.0
208.0;-1001.0;?;?;888.0;-924.0;1018.0;7.0;1110.0;-72.0;920.0
173.0;-845.0;1372.0;262.0;1127.0;-802.0;1016.0;?;990.0;-93.0;880.0
?;?;?;114.0;1292.0;-833.0;1029.0;?;795.0;-93.0;879.0
?;-1045.0;1094.0;?;1357.0;-1050.0;1024.0;295.0;711.0;-87.0;870.0
127.0;-1225.0;883.0;193.0;1260.0;?;1009.0;272.0;?;-89.0;?
136.0;-1282.0;874.0;417.0;?;-1254.0;1004.0;300.0;721.0;-103.0;886.0
204.0;?;923.0;547.0;904.0;?;985.0;249.0;677.0;-126.0;910.0
239.0;-1067.0;985.0;564.0;825.0;-1034.0;980.0;?;?;-135.0;957.0
295.0;-890.0;1036.0;547.0;828.0;-870.0;959.0;232.0;620.0;-150.0;?
334.0;-792.0;?;425.0;889.0;-782.0;944.0;215.0;623.0;-158.0;886.0
363.0;-830.0;981.0;?;?;?;917.0;246.0;643.0;-177.0;?
405.0;-915.0;1001.0;?;?;-816.0;?;?;707.0;?;848.0
382.0;?;?;288.0;875.0;-803.0;873.0;354.0;?;-209.0;?
340.0;?;?;243.0;877.0;-775.0;860.0;?;747.0;-226.0;801.0
314.0;?;1018.0;319.0;?;-739.0;875.0;?;?;-241.0;?
?;-945.0;?;349.0;956.0;-736.0;?;-748.0;884.0;-277.0;?
357.0;?;1107.0;?;952.0;?;908.0;631.0;?;-304.0;813.0
371.0;-940.0;?;448.0;?;-814.0;922.0;-34.0;937.0;-338.0;1012.0
?;-931.0;1213.0;554.0;1017.0;-829.0;949.0;133.0;?;-349.0;1112.0
241.0;?;1247.0;602.0;1182.0;-859.0;972.0;?;1055.0;?;1019.0
260.0;-957.0;1263.0;460.0;?;?;992.0;?;935.0;-334.0;968.0
?;-1021.0;1243.0;388.0;1236.0;-1033.0;1010.0;558.0;?;-321.0;855.0
283.0;-1070.0;?;?;1261.0;-1084.0;?;217.0;?;-308.0;?
304.0;?;1037.0;283.0;1229.0;-1102.0;?;?;660.0;-298.0;?
211.0;-1181.0;?;218.0;1145.0;?;1022.0;146.0;579.0;-303.0;849.0
201.0;-1147.0;816.0;232.0;1014.0;-1083.0;1032.0;207.0;?;-306.0;?
237.0;-1054.0;?;303.0;894.0;-998.0;?;204.0;892.0;-319.0;951.0
198.0;?;1100.0;?;769.0;-885.0;?;?;?;-319.0;874.0
197.0;-850.0;1219.0;426.0;778.0;-770.0;?;?;?;-309.0;?
219.0;-728.0;1149.0;365.0;978.0;-660.0;?;311.0;679.0;?;792.0
312.0;-717.0;1060.0;265.0;1133.0;-666.0;1020.0;380.0;632.0;?;838.0
329.0;-908.0;942.0;176.0;1109.0;-867.0;?;297.0;669.0;-211.0;?
464.0;-1081.0;1025.0;?;?;-1025.0;1028.0;210.0;635.0;-160.0;892.0
?;-1071.0;?;179.0;860.0;?;1018.0;205.0;?;-133.0;898.0
267.0;-930.0;1102.0;248.0;963.0;-855.0;1023.0;192.0;734.0;-97.0;900.0
173.0;?;1112.0;?;1021.0;-750.0;1015.0;198.0;744.0;?;894.0
140.0;-848.0;?;260.0;990.0;-788.0;?;270.0;718.0;-38.0;879.0
216.0;-940.0;1055.0;240.0;1028.0;-805.0;1014.0;294.0;695.0;-10.0;857.0
253.0;?;?;229.0;1033.0;-819.0;1011.0;364.0;684.0;?;844.0
259.0;-1000.0;1004.0;242.0;975.0;?;1014.0;392.0;722.0;37.0;849.0
241.0;-976.0;?;242.0;943.0;-873.0;1012.0;?;?;40.0;?
219.0;-952.0;1038.0;228.0;898.0;-841.0;1020.0;?;713.0;46.0;857.0
199.0;?;1049.0;228.0;?;-792.0;1014.0;-133.0;?;24.0;867.0
207.0;-897.0;1040.0;220.0;954.0;-761.0;?;201.0;?;13.0;886.0
?;-901.0;1042.0;?;955.0;-766.0;1020.0;?;710.0;-19.0;947.0
277.0;-922.0;1068.0;224.0;?;-804.0;1027.0;-129.0;769.0;-58.0;1047.0
?;-916.0;1082.0;257.0;972.0;-814.0;1030.0;-95.0;865.0;?;971.0
?;-917.0;?;222.0;978.0;-811.0;?;-206.0;801.0;-161.0;880.0
?;-917.0;1152.0;306.0;1018.0;-803.0;1038.0;-145.0;761.0;-211.0;825.0
162.0;-930.0;1069.0;325.0;?;-810.0;1035.0;-175.0;732.0;-258.0;817.0
190.0;?;?;?;1143.0;?;?;-42.0;841.0;-291.0;833.0
?;-1054.0;1085.0;339.0;1012.0;-931.0;1039.0;?;920.0;-322.0;885.0
197.0;-1079.0;?;?;970.0;-968.0;1051.0;?;1005.0;-338.0;909.0
193.0;?;1210.0;344.0;1000.0;-874.0;1047.0;77.0;?;-346.0;827.0
141.0;-928.0;?;314.0;?;-826.0;1052.0;203.0;?;-337.0;730.0
108.0;-950.0;?;322.0;?;-857.0;1048.0;221.0;854.0;-321.0;780.0
79.0;?;1087.0;315.0;1164.0;-922.0;1045.0;172.0;777.0;-296.0;880.0
80.0;-1079.0;1082.0;321.0;1140.0;-1001.0;1047.0;83.0;833.0;-262.0;?
145.0;?;1203.0;434.0;1030.0;?;1031.0;76.0;?;-237.0;884.0
?;?;1249.0;?;989.0;-1099.0;1026.0;?;851.0;-203.0;797.0
30.0;-1000.0;1174.0;?;1029.0;-1028.0;991.0;171.0;735.0;-176.0;?
?;-979.0;1042.0;?;1075.0;?;973.0;365.0;598.0;?;789.0
124.0;-1075.0;?;?;?;-915.0;942.0;252.0;555.0;-97.0;?
158.0;-1138.0;981.0;496.0;961.0;-967.0;930.0;138.0;?;-69.0;899.0
241.0;?;1077.0;636.0;893.0;-960.0;918.0;34.0;768.0;-54.0;872.0
?;-990.0;1143.0;633.0;830.0;?;902.0;220.0;756.0;?;822.0
142.0;-923.0;1139.0;542.0;823.0;?;894.0;?;?;-27.0;808.0
?;-896.0;1111.0;526.0;894.0;?;880.0;241.0;738.0;-28.0;848.0
154.0;-929.0;1101.0;542.0;996.0;-666.0;884.0;?;746.0;-16.0;865.0
180.0;-1035.0;1083.0;590.0;970.0;?;879.0;?;733.0;-22.0;859.0
163.0;-1035.0;?;?;965.0;?;893.0;315.0;?;-11.0;863.0
136.0;-993.0;1073.0;597.0;?;-784.0;888.0;?;551.0;?;?
?;-969.0;1116.0;543.0;965.0;-788.0;893.0;?;603.0;-16.0;?
281.0;-968.0;1086.0;494.0;980.0;-817.0;889.0;243.0;557.0;-20.0;893.0
254.0;?;?;578.0;969.0;-798.0;?;151.0;648.0;-22.0;923.0
286.0;-956.0;1051.0;606.0;889.0;-785.0;878.0;165.0;685.0;-16.0;902.0
256.0;-968.0;1101.0;418.0;?;-711.0;868.0;178.0;659.0;-22.0;?
261.0;-945.0;1103.0;338.0;921.0;-693.0;873.0;220.0;?;-19.0;918.0
281.0;-932.0;1022.0;572.0;947.0;?;867.0;344.0;505.0;-26.0;?
251.0;?;1018.0;465.0;975.0;?;878.0;?;634.0;?;?
317.0;?;?;?;838.0;?;873.0;317.0;728.0;-22.0;887.0
214.0;-949.0;1078.0;?;838.0;-745.0;?;298.0;734.0;?;905.0
155.0;-928.0;1097.0;?;?;-634.0;?;208.0;736.0;-28.0;919.0
158.0;-895.0;1091.0;?;924.0;-598.0;?;221.0;750.0;-21.0;922.0
?;-919.0;1113.0;386.0;988.0;-679.0;814.0;?;742.0;-3.0;925.0
?;-928.0;1172.0;408.0;971.0;-758.0;805.0;321.0;667.0;2.0;?
?;-943.0;1095.0;377.0;998.0;?;812.0;207.0;?;18.0;903.0
177.0;-949.0;1030.0;366.0;?;?;?;224.0;?;17.0;903.0
283.0;-959.0;1023.0;347.0;?;-811.0;?;?;?;12.0;922.0
?;-1001.0;?;384.0;937.0;-867.0;801.0;180.0;?;-8.0;914.0
259.0;?;1063.0;409.0;?;-827.0;806.0;?;?;-27.0;914.0
?;-919.0;1119.0;391.0;?;?;814.0;202.0;734.0;?;?
207.0;-881.0;?;409.0;936.0;?;817.0;166.0;?;?;895.0
241.0;-896.0;1129.0;?;?;-667.0;833.0;143.0;?;-71.0;?
254.0;-927.0;1097.0;?;1018.0;-720.0;840.0;145.0;?;?;910.0
248.0;-947.0;1099.0;446.0;1055.0;-766.0;863.0;?;716.0;-93.0;926.0
?;-946.0;?;417.0;1018.0;-801.0;867.0;132.0;697.0;-103.0;952.0
254.0;-967.0;1072.0;326.0;993.0;-836.0;884.0;111.0;699.0;-97.0;?
211.0;-966.0;1066.0;285.0;974.0;-830.0;885.0;94.0;?;?;925.0
241.0;?;1075.0;293.0;953.0;-826.0;890.0;136.0;?;?;897.0
242.0;-954.0;1082.0;316.0;952.0;-791.0;895.0;150.0;696.0;-88.0;896.0
239.0;-948.0;1103.0;340.0;952.0;-789.0;?;190.0;?;-92.0;886.0
257.0;?;1100.0;?;963.0;?;?;?;694.0;-87.0;892.0
247.0;-934.0;1078.0;374.0;?;-781.0;892.0;133.0;710.0;?;910.0
262.0;-949.0;1087.0;354.0;977.0;-789.0;903.0;?;?;-83.0;941.0
261.0;-962.0;1090.0;334.0;983.0;-791.0;896.0;129.0;?;?;932.0
247.0;-968.0;1082.0;333.0;971.0;-792.0;903.0;176.0;703.0;-84.0;?
256.0;-968.0;1070.0;342.0;964.0;-791.0;901.0;152.0;?;-86.0;919.0
277.0;-966.0;1080.0;355.0;966.0;-788.0;901.0;136.0;681.0;-84.0;902.0
?;-963.0;1080.0;?;?;?;905.0;?;678.0;?;894.0
257.0;-948.0;1079.0;337.0;971.0;-781.0;900.0;96.0;679.0;-79.0;912.0
258.0;-957.0;1068.0;363.0;972.0;-785.0;908.0;?;680.0;-72.0;938.0
?;-961.0;?;?;961.0;-782.0;?;129.0;707.0;-75.0;936.0
219.0;-964.0;1083.0;?;969.0;-784.0;?;145.0;708.0;-63.0;909.0
241.0;-964.0;1087.0;?;?;-783.0;897.0;160.0;?;-73.0;904.0
253.0;-957.0;1079.0;357.0;969.0;-774.0;904.0;153.0;704.0;-67.0;900.0
252.0;?;1096.0;356.0;962.0;-774.0;899.0;142.0;692.0;-68.0;917.0
245.0;-950.0;1065.0;367.0;961.0;-774.0;899.0;?;693.0;?;928.0
209.0;-968.0;?;380.0;971.0;-787.0;903.0;161.0;689.0;-57.0;942.0
213.0;-961.0;1073.0;371.0;968.0;?;895.0;139.0;688.0;-59.0;916.0
224.0;-970.0;?;381.0;950.0;-789.0;901.0;120.0;719.0;?;922.0
235.0;?;1073.0;345.0;952.0;-785.0;?;?;705.0;-59.0;914.0
?;-946.0;1077.0;352.0;?;?;897.0;144.0;?;-53.0;?
207.0;-947.0;1090.0;352.0;966.0;-777.0;?;155.0;689.0;-60.0;895.0
237.0;-954.0;1090.0;352.0;970.0;-783.0;892.0;161.0;711.0;-52.0;893.0
226.0;-963.0;1080.0;?;971.0;-791.0;889.0;165.0;717.0;-54.0;900.0
206.0;-968.0;1092.0;375.0;968.0;-797.0;?;172.0;707.0;-54.0;913.0
209.0;-971.0;1095.0;380.0;977.0;-795.0;?;170.0;697.0;-54.0;?
218.0;?;1066.0;375.0;?;?;880.0;167.0;680.0;-58.0;925.0
218.0;-967.0;1072.0;?;970.0;?;887.0;146.0;701.0;-50.0;910.0
230.0;?;?;359.0;963.0;-791.0;880.0;139.0;721.0;-57.0;917.0
?;-969.0;1092.0;379.0;960.0;-794.0;885.0;143.0;749.0;-50.0;937.0
215.0;-962.0;?;?;961.0;-789.0;875.0;?;738.0;-55.0;930.0
188.0;-959.0;1116.0;376.0;961.0;?;880.0;?;740.0;-50.0;914.0
?;-972.0;?;381.0;?;-793.0;876.0;141.0;739.0;?;899.0
244.0;-984.0;?;374.0;1020.0;-799.0;?;191.0;706.0;-51.0;868.0
239.0;-993.0;1078.0;?;1013.0;-813.0;879.0;157.0;665.0;-46.0;893.0
250.0;-1004.0;?;?;998.0;-830.0;872.0;150.0;679.0;-50.0;952.0
283.0;-982.0;1064.0;361.0;?;-826.0;?;?;729.0;-43.0;?
?;-988.0;?;352.0;960.0;?;?;156.0;?;-58.0;947.0
297.0;-971.0;1141.0;349.0;950.0;-815.0;878.0;?;?;-49.0;?
299.0;-919.0;1079.0;303.0;987.0;-779.0;870.0;149.0;?;-59.0;?
362.0;-913.0;1066.0;249.0;1038.0;?;?;?;622.0;-54.0;?
286.0;-958.0;1030.0;253.0;1002.0;-794.0;869.0;?;?;-55.0;887.0
251.0;-1001.0;1051.0;268.0;911.0;?;?;136.0;668.0;-51.0;871.0
206.0;?;1032.0;286.0;?;-790.0;?;124.0;?;-46.0;862.0
182.0;-908.0;989.0;293.0;?;-726.0;842.0;119.0;632.0;-55.0;?
207.0;-904.0;942.0;311.0;920.0;-701.0;?;131.0;?;-49.0;931.0
?;?;987.0;324.0;916.0;-706.0;826.0;113.0;735.0;-57.0;?
265.0;-903.0;1073.0;320.0;?;-732.0;829.0;109.0;?;-56.0;790.0
214.0;?;1101.0;295.0;841.0;-744.0;818.0;121.0;741.0;?;751.0
193.0;?;?;326.0;908.0;-711.0;811.0;163.0;708.0;-67.0;734.0
212.0;-837.0;1160.0;?;986.0;-699.0;793.0;181.0;666.0;-70.0;716.0
204.0;-933.0;?;375.0;987.0;?;774.0;224.0;577.0;-72.0;697.0
210.0;-985.0;1122.0;437.0;?;-811.0;765.0;260.0;617.0;-62.0;673.0
156.0;-989.0;1119.0;487.0;954.0;-807.0;737.0;?;633.0;-58.0;654.0
100.0;-1040.0;1120.0;527.0;899.0;?;726.0;268.0;661.0;?;679.0
41.0;-1063.0;1167.0;429.0;1021.0;-757.0;?;?;892.0;704.0;808.0
25.0;?;?;518.0;1079.0;-890.0;528.0;161.0;913.0;722.0;823.0
-25.0;-1014.0;1179.0;?;1118.0;-877.0;533.0;73.0;?;?;793.0
-44.0;-1035.0;1092.0;390.0;1083.0;-914.0;?;138.0;698.0;754.0;823.0
-15.0;-1017.0;994.0;298.0;1131.0;-925.0;533.0;248.0;607.0;764.0;865.0
51.0;?;972.0;170.0;1087.0;-927.0;?;?;542.0;755.0;866.0
?;?;931.0;124.0;985.0;-979.0;?;688.0;548.0;751.0;884.0
123.0;-993.0;?;?;875.0;-979.0;481.0;375.0;560.0;743.0;924.0
168.0;-897.0;965.0;298.0;798.0;-888.0;473.0;230.0;580.0;742.0;951.0
190.0;?;1022.0;228.0;768.0;-753.0;446.0;?;?;733.0;?
185.0;-830.0;1039.0;?;803.0;?;?;241.0;575.0;727.0;?
234.0;-799.0;1023.0;227.0;875.0;?;417.0;223.0;559.0;723.0;890.0
227.0;-811.0;960.0;267.0;918.0;-620.0;397.0;205.0;530.0;715.0;868.0
?;?;971.0;283.0;881.0;-663.0;?;223.0;500.0;708.0;850.0
252.0;-879.0;966.0;268.0;845.0;-702.0;374.0;122.0;508.0;687.0;?
265.0;?;938.0;246.0;843.0;?;377.0;139.0;479.0;?;850.0
306.0;?;954.0;280.0;824.0;-682.0;?;?;501.0;?;908.0
?;-825.0;904.0;277.0;796.0;-663.0;385.0;343.0;623.0;635.0;959.0
?;-827.0;?;260.0;775.0;?;399.0;449.0;752.0;616.0;1050.0
332.0;-803.0;?;282.0;754.0;-637.0;422.0;717.0;830.0;600.0;1213.0
306.0;-794.0;?;283.0;802.0;-603.0;451.0;673.0;993.0;586.0;?
?;-779.0;1453.0;?;952.0;-573.0;?;781.0;?;577.0;722.0
?;-810.0;1439.0;281.0;1018.0;-613.0;510.0;562.0;1040.0;576.0;?
-61.0;?;1349.0;296.0;1158.0;-740.0;522.0;366.0;932.0;569.0;626.0
-73.0;-1024.0;1234.0;418.0;1399.0;-848.0;557.0;-144.0;896.0;567.0;666.0
-45.0;?;1182.0;571.0;1354.0;?;?;-123.0;?;?;653.0
-24.0;-1314.0;?;540.0;1244.0;-1156.0;610.0;109.0;896.0;553.0;697.0
-59.0;-1194.0;?;?;1124.0;-1154.0;638.0;264.0;905.0;541.0;686.0
?;?;?;585.0;1106.0;-1101.0;659.0;72.0;869.0;?;727.0
2.0;-1075.0;1067.0;575.0;1079.0;-1014.0;?;-78.0;847.0;?;770.0
45.0;-1053.0;1004.0;?;1072.0;?;662.0;-92.0;787.0;560.0;777.0
125.0;-1039.0;954.0;339.0;1063.0;-994.0;667.0;3.0;?;?;?
208.0;-1015.0;?;279.0;?;-987.0;633.0;88.0;681.0;624.0;785.0
?;-986.0;953.0;319.0;?;-963.0;623.0;?;630.0;642.0;822.0
241.0;-936.0;956.0;392.0;906.0;?;586.0;?;541.0;646.0;824.0
305.0;-893.0;?;398.0;887.0;-880.0;564.0;169.0;515.0;648.0;835.0
368.0;-883.0;?;459.0;848.0;-840.0;525.0;428.0;530.0;642.0;892.0
375.0;?;961.0;506.0;827.0;?;492.0;615.0;?;?;976.0
?;-886.0;1041.0;509.0;775.0;-759.0;?;526.0;776.0;623.0;933.0
372.0;-885.0;1122.0;?;759.0;-711.0;?;247.0;948.0;?;862.0
269.0;-860.0;1137.0;456.0;?;-648.0;444.0;?;1061.0;585.0;981.0
185.0;-880.0;1249.0;447.0;950.0;-623.0;438.0;346.0;1244.0;562.0;?
138.0;?;1477.0;428.0;1080.0;?;467.0;29.0;1283.0;?;1188.0
131.0;-1007.0;1566.0;?;1162.0;-778.0;490.0;-869.0;1016.0;?;?
71.0;-1057.0;1348.0;547.0;1337.0;-928.0;541.0;?;715.0;480.0;561.0
59.0;-1092.0;1104.0;643.0;1494.0;?;582.0;829.0;708.0;443.0;589.0
?;-1204.0;938.0;545.0;?;-1196.0;625.0;295.0;771.0;422.0;694.0
-11.0;-1391.0;1004.0;425.0;1193.0;-1396.0;672.0;303.0;836.0;395.0;738.0
?;-1420.0;1017.0;?;904.0;-1410.0;687.0;245.0;723.0;368.0;717.0
42.0;-1133.0;?;314.0;912.0;-1098.0;715.0;260.0;631.0;338.0;734.0
?;-822.0;?;?;?;-784.0;709.0;298.0;637.0;331.0;756.0
193.0;-792.0;886.0;411.0;929.0;-766.0;?;439.0;658.0;345.0;808.0
210.0;-861.0;931.0;?;839.0;-842.0;694.0;446.0;695.0;371.0;?
237.0;?;?;?;792.0;-879.0;672.0;471.0;?;404.0;847.0
?;-793.0;1009.0;?;817.0;-775.0;638.0;327.0;685.0;443.0;829.0
189.0;-756.0;?;359.0;862.0;-696.0;?;?;580.0;?;810.0
?;-781.0;968.0;315.0;866.0;-700.0;578.0;444.0;501.0;548.0;811.0
376.0;-829.0;?;?;885.0;-734.0;538.0;?;560.0;?;895.0
350.0;?;935.0;228.0;?;-770.0;528.0;409.0;?;?;990.0
345.0;-892.0;966.0;249.0;808.0;-776.0;499.0;?;712.0;679.0;1089.0
356.0;?;1055.0;260.0;804.0;-761.0;497.0;347.0;845.0;718.0;1061.0
335.0;?;1192.0;276.0;859.0;-671.0;486.0;205.0;868.0;743.0;?
275.0;-833.0;1280.0;267.0;935.0;-643.0;498.0;321.0;909.0;758.0;1307.0
287.0;-856.0;1303.0;290.0;1050.0;-681.0;?;371.0;987.0;770.0;1117.0
412.0;-899.0;1466.0;258.0;1180.0;-751.0;536.0;741.0;987.0;775.0;747.0
420.0;-999.0;1354.0;?;1191.0;-857.0;?;647.0;809.0;775.0;460.0
169.0;?;1091.0;?;1254.0;-1008.0;587.0;406.0;?;759.0;497.0
86.0;-1137.0;1109.0;424.0;1400.0;-1033.0;630.0;?;?;?;683.0
74.0;-1221.0;1164.0;568.0;1254.0;-1090.0;645.0;-78.0;901.0;?;715.0
?;-1316.0;1184.0;?;1043.0;?;687.0;?;848.0;684.0;?
43.0;?;1128.0;?;1085.0;-1065.0;714.0;174.0;816.0;638.0;?
80.0;-958.0;?;?;1115.0;-870.0;741.0;90.0;800.0;612.0;721.0
?;-1028.0;1040.0;359.0;?;?;?;?;770.0;598.0;788.0
123.0;-1050.0;1023.0;?;1016.0;-983.0;?;-54.0;755.0;589.0;?
148.0;-1001.0;?;418.0;?;-957.0;731.0;-47.0;753.0;590.0;729.0
178.0;?;977.0;294.0;970.0;?;700.0;?;?;591.0;?
178.0;-944.0;980.0;?;918.0;?;686.0;?;?;?;747.0
168.0;-920.0;990.0;380.0;908.0;-892.0;?;-141.0;700.0;576.0;801.0
?;-887.0;939.0;397.0;909.0;-860.0;620.0;154.0;?;570.0;936.0
221.0;-874.0;1006.0;399.0;899.0;-832.0;583.0;?;897.0;?;1116.0
223.0;?;?;399.0;861.0;-827.0;552.0;?;955.0;533.0;991.0
?;-890.0;1193.0;403.0;?;-821.0;527.0;1225.0;950.0;?;1027.0
216.0;?;?;445.0;?;-795.0;501.0;1281.0;?;486.0;1083.0
247.0;-867.0;1350.0;441.0;?;?;?;367.0;969.0;463.0;895.0
?;-985.0;?;?;1169.0;-878.0;?;-178.0;?;434.0;?
149.0;-1113.0;1194.0;?;1194.0;-1004.0;474.0;-36.0;651.0;396.0;?
146.0;-1173.0;994.0;506.0;1307.0;-1053.0;464.0;53.0;765.0;?;727.0
