Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass
55.0;-378.0;-237.0;-31.0;?;?;-3
107.0;-413.0;?;-61.0;?;?;?
-10.0;-514.0;-167.0;-85.0;60.0;-160;?
89.0;-504.0;?;?;?;-167;-16
146.0;-483.0;-122.0;?;32.0;-168;-17
?;-504.0;-101.0;-141.0;40.0;-170;-16
?;-440.0;?;-161.0;?;-175;-16
?;-396.0;?;-172.0;60.0;-172;?
143.0;-369.0;-41.0;-180.0;?;-170;-14
33.0;?;-22.0;?;46.0;-171;-13
-40.0;?;-6.0;?;?;?;-13
93.0;-300.0;7.0;-216.0;31.0;-171;-13
124.0;-234.0;23.0;-226.0;73.0;?;-13
421.0;-224.0;34.0;-236.0;77.0;-171;-13
?;-190.0;51.0;?;91.0;?;?
-59.0;-193.0;73.0;?;70.0;-171;-13
-117.0;-204.0;96.0;?;?;?;-13
-109.0;-202.0;110.0;-247.0;20.0;-171;-13
-117.0;-175.0;123.0;-252.0;?;-171;-13
?;?;135.0;-257.0;37.0;-171;-13
-51.0;?;143.0;-258.0;?;-171;?
9.0;-225.0;?;-259.0;26.0;-172;-13
-17.0;-262.0;155.0;-259.0;?;?;-13
-30.0;-331.0;165.0;?;-27.0;?;-13
13.0;-373.0;174.0;?;-23.0;-170;?
?;-373.0;189.0;-269.0;-10.0;-171;-13
?;-329.0;205.0;-274.0;-23.0;-177;-13
?;-272.0;220.0;-283.0;?;?;-12
256.0;-240.0;236.0;-288.0;?;-185;-10
245.0;-336.0;247.0;?;-33.0;-156;-9
213.0;-344.0;260.0;-284.0;-40.0;-180;-8
170.0;-322.0;266.0;-287.0;24.0;-191;-8
146.0;-282.0;276.0;-293.0;?;95;-8
155.0;-281.0;285.0;-295.0;113.0;?;-8
?;-250.0;294.0;-302.0;79.0;?;?
186.0;-255.0;301.0;?;81.0;173;-8
?;?;308.0;-310.0;115.0;160;-8
177.0;-252.0;315.0;-313.0;142.0;160;-7
?;-238.0;?;-317.0;160.0;169;-7
106.0;-257.0;330.0;-321.0;180.0;163;-7
86.0;?;339.0;?;193.0;170;-7
134.0;?;348.0;-328.0;185.0;167;-6
148.0;-206.0;344.0;-329.0;?;168;-7
89.0;-202.0;343.0;-333.0;170.0;?;-7
46.0;-224.0;343.0;-335.0;176.0;?;-6
36.0;?;348.0;-334.0;161.0;165;?
53.0;-283.0;347.0;-339.0;134.0;?;?
81.0;-245.0;339.0;-337.0;126.0;165;?
123.0;-264.0;324.0;-333.0;128.0;164;?
117.0;-290.0;?;?;113.0;164;-6
56.0;?;278.0;-326.0;?;164;-6
0.0;-302.0;260.0;-323.0;63.0;163;-7
24.0;-279.0;240.0;-323.0;52.0;163;-7
40.0;-318.0;214.0;-319.0;60.0;163;?
82.0;-303.0;?;-319.0;89.0;162;-7
263.0;-253.0;159.0;?;?;?;-7
201.0;?;?;-314.0;?;162;-7
129.0;-277.0;73.0;-316.0;48.0;162;-7
135.0;-252.0;19.0;-316.0;51.0;161;?
34.0;-264.0;-32.0;?;69.0;161;-7
27.0;-264.0;-63.0;-318.0;77.0;162;-7
41.0;-296.0;-49.0;-323.0;99.0;161;-7
11.0;?;0.0;-325.0;100.0;162;-7
81.0;-320.0;88.0;-327.0;132.0;?;?
109.0;-291.0;192.0;-328.0;130.0;160;-7
106.0;-282.0;295.0;-328.0;137.0;?;?
?;-283.0;380.0;-331.0;?;161;-7
?;-275.0;451.0;-332.0;90.0;?;-7
83.0;-255.0;486.0;?;68.0;?;-7
72.0;?;503.0;-342.0;56.0;159;?
104.0;-242.0;509.0;-348.0;59.0;158;-7
123.0;-252.0;507.0;-352.0;69.0;?;-7
136.0;-272.0;497.0;-355.0;68.0;156;?
116.0;-290.0;490.0;?;68.0;?;-7
?;-290.0;488.0;-362.0;88.0;154;?
?;-300.0;491.0;-369.0;102.0;153;-7
102.0;?;499.0;?;?;?;-7
108.0;-314.0;508.0;-375.0;126.0;?;-7
101.0;?;518.0;-378.0;142.0;155;-7
87.0;-360.0;523.0;-380.0;144.0;155;-6
?;-380.0;520.0;-385.0;127.0;156;-6
59.0;-363.0;506.0;-385.0;?;?;-4
88.0;-295.0;484.0;-388.0;105.0;?;-3
61.0;-283.0;461.0;-388.0;?;159;-3
-19.0;-281.0;?;-388.0;98.0;159;?
-49.0;?;401.0;?;98.0;159;-3
-49.0;-342.0;360.0;-388.0;?;?;-3
-81.0;?;304.0;-389.0;80.0;159;-3
?;-341.0;249.0;-386.0;68.0;159;-3
-45.0;-325.0;194.0;?;?;159;?
-69.0;-357.0;124.0;-388.0;7.0;159;?
?;-386.0;67.0;-384.0;-25.0;159;-3
-62.0;-403.0;11.0;-378.0;-59.0;159;-3
-21.0;?;-33.0;-372.0;?;?;?
49.0;-402.0;-63.0;-365.0;-52.0;159;?
?;?;-87.0;-356.0;?;159;?
66.0;-320.0;-105.0;-352.0;-90.0;159;-3
69.0;-289.0;-126.0;?;-98.0;159;-3
?;-287.0;-145.0;-343.0;-114.0;159;-3
-50.0;-331.0;-168.0;-339.0;?;159;-3
-80.0;-350.0;-194.0;-335.0;-134.0;?;-3
-54.0;-329.0;-218.0;-330.0;-106.0;159;-3
?;?;-230.0;-326.0;?;159;-3
147.0;-247.0;?;-325.0;?;?;-3
141.0;-261.0;-237.0;?;-15.0;?;-3
54.0;?;-240.0;-315.0;-17.0;158;-3
?;-269.0;-230.0;-312.0;-13.0;158;-3
-13.0;-278.0;?;-307.0;15.0;158;-3
30.0;-299.0;-224.0;?;28.0;158;-3
?;?;-231.0;?;33.0;158;?
19.0;?;-238.0;-298.0;?;158;-3
20.0;-311.0;-245.0;-294.0;56.0;158;?
11.0;?;-252.0;-295.0;51.0;158;-3
18.0;?;-256.0;-292.0;28.0;158;-3
29.0;?;-254.0;?;22.0;?;-3
30.0;-330.0;-254.0;-285.0;26.0;158;-3
?;?;?;-285.0;17.0;158;-3
17.0;-345.0;-254.0;-280.0;3.0;158;-3
?;-360.0;-248.0;?;-6.0;158;-3
17.0;-341.0;-249.0;-274.0;-5.0;158;-3
23.0;?;?;-271.0;-4.0;158;?
30.0;-339.0;-258.0;?;-11.0;158;?
?;-341.0;-260.0;-267.0;-19.0;158;-3
35.0;-334.0;-259.0;-271.0;-20.0;158;?
40.0;-315.0;-256.0;-267.0;-20.0;158;-3
?;-302.0;-258.0;-270.0;-18.0;158;-3
32.0;-320.0;-261.0;-269.0;?;158;?
27.0;-321.0;-261.0;-269.0;-11.0;158;?
47.0;-301.0;-261.0;?;-9.0;158;-3
30.0;-294.0;-264.0;-272.0;4.0;158;-3
30.0;-314.0;-264.0;-270.0;?;158;-3
?;-320.0;-266.0;-269.0;9.0;158;-3
21.0;-322.0;-265.0;-273.0;16.0;?;-3
41.0;?;-270.0;?;24.0;?;-3
23.0;-325.0;?;-275.0;25.0;158;-3
?;-334.0;-273.0;?;30.0;?;-3
25.0;-348.0;?;-273.0;27.0;158;-3
0.0;-342.0;-274.0;-275.0;21.0;158;?
10.0;-347.0;-275.0;-273.0;16.0;158;-3
28.0;-338.0;?;-271.0;19.0;?;?
63.0;-320.0;-275.0;-271.0;?;158;-3
50.0;-331.0;-273.0;-274.0;4.0;158;-3
21.0;-312.0;-269.0;-269.0;2.0;158;-3
26.0;-302.0;-275.0;?;-9.0;158;-3
47.0;?;-275.0;-267.0;-7.0;158;-3
30.0;-294.0;-267.0;?;-8.0;158;?
29.0;?;-268.0;-264.0;-3.0;158;-3
18.0;?;-278.0;?;9.0;158;-3
21.0;-320.0;-278.0;-262.0;18.0;158;-3
28.0;-337.0;-281.0;-260.0;?;158;-3
30.0;-342.0;?;-260.0;?;158;-3
6.0;-358.0;?;-260.0;21.0;158;-3
-6.0;?;?;-256.0;22.0;?;-3
-7.0;?;-296.0;-256.0;15.0;158;?
-17.0;-346.0;?;-253.0;12.0;?;-3
?;-373.0;-296.0;-249.0;8.0;158;-3
-22.0;-372.0;?;-246.0;12.0;158;-3
-17.0;-377.0;-308.0;?;0.0;158;-3
-21.0;-389.0;-308.0;-239.0;-2.0;158;-3
?;-379.0;-313.0;-235.0;-4.0;158;-3
20.0;-381.0;-319.0;-229.0;-13.0;?;-3
-17.0;-399.0;-324.0;-223.0;?;158;-3
-48.0;-382.0;-335.0;-220.0;-20.0;?;-3
-27.0;?;-345.0;-212.0;-31.0;158;-3
-10.0;-338.0;-356.0;-206.0;-31.0;158;-3
-22.0;?;-367.0;-196.0;-38.0;158;-3
-27.0;-329.0;-373.0;-191.0;-44.0;?;?
-16.0;-302.0;-379.0;-178.0;?;158;-3
-22.0;-338.0;-381.0;-172.0;-39.0;158;-3
-16.0;-340.0;-382.0;-162.0;?;158;-3
-28.0;?;-379.0;-153.0;?;158;-3
?;-327.0;-380.0;-147.0;-37.0;158;-3
-22.0;-295.0;-380.0;-139.0;-38.0;158;?
-24.0;-292.0;-382.0;-130.0;-39.0;?;-3
-24.0;?;?;-119.0;?;158;?
-46.0;?;-383.0;-109.0;-33.0;158;-3
?;-329.0;-384.0;-97.0;-38.0;158;-3
27.0;-298.0;-385.0;?;?;158;?
109.0;-311.0;-382.0;-81.0;-36.0;158;-3
121.0;-342.0;-377.0;-71.0;?;158;-3
122.0;-339.0;-373.0;-60.0;-39.0;158;?
207.0;-309.0;-368.0;-51.0;?;158;-3
?;-267.0;-359.0;-43.0;-47.0;156;-3
?;-321.0;?;-36.0;-38.0;151;-3
53.0;-291.0;-323.0;-33.0;-24.0;140;?
126.0;-298.0;-299.0;?;-3.0;129;-2
?;-279.0;-266.0;-24.0;16.0;121;-2
?;-306.0;-213.0;-25.0;58.0;111;-2
144.0;?;-160.0;-22.0;74.0;101;-2
173.0;-338.0;?;?;109.0;96;-2
38.0;-360.0;-74.0;-26.0;?;96;-1
6.0;-382.0;-27.0;-27.0;125.0;96;-1
-64.0;-440.0;13.0;-37.0;124.0;98;-1
?;?;34.0;-46.0;119.0;97;-1
-136.0;-495.0;44.0;-52.0;104.0;96;?
-162.0;-522.0;?;-61.0;?;95;-2
-209.0;-540.0;?;-69.0;108.0;90;-3
-174.0;-598.0;?;-77.0;?;88;-4
-212.0;?;148.0;-84.0;?;86;?
-208.0;-643.0;196.0;-87.0;14.0;84;-6
-179.0;-597.0;233.0;-87.0;-26.0;84;?
-139.0;-544.0;252.0;-87.0;?;84;-6
?;-506.0;258.0;-88.0;-102.0;85;-6
-131.0;?;267.0;-84.0;-136.0;86;-6
-120.0;-457.0;289.0;-87.0;-171.0;85;-6
-132.0;?;323.0;-88.0;-179.0;84;-6
-202.0;?;364.0;-90.0;-155.0;83;-6
-247.0;-645.0;406.0;-99.0;-127.0;?;?
-260.0;-709.0;433.0;?;?;83;-6
-308.0;?;452.0;-126.0;-59.0;83;-6
-329.0;-820.0;?;-140.0;-54.0;82;-6
-352.0;?;479.0;-150.0;-63.0;82;-6
-369.0;-906.0;483.0;?;?;?;-6
-413.0;-923.0;?;-168.0;?;82;-6
?;-861.0;?;-173.0;-144.0;81;?
-391.0;-770.0;?;?;-207.0;81;-5
-372.0;-814.0;498.0;-186.0;-269.0;81;-5
-345.0;-728.0;496.0;-194.0;-313.0;81;-5
-319.0;-680.0;498.0;-195.0;-332.0;81;-5
-323.0;?;496.0;-201.0;-365.0;81;?
-332.0;-726.0;492.0;-202.0;-371.0;?;-5
-369.0;-316.0;487.0;-201.0;-352.0;81;-5
-174.0;-575.0;481.0;-198.0;-251.0;81;-5
-298.0;-671.0;473.0;?;-241.0;?;?
-492.0;-866.0;467.0;-200.0;-226.0;81;-5
-419.0;?;460.0;-203.0;?;81;-5
-418.0;-790.0;449.0;-205.0;-246.0;81;-5
-451.0;-876.0;?;?;-258.0;?;-5
-446.0;?;434.0;-208.0;?;81;-5
?;-1090.0;429.0;?;-115.0;81;-5
-536.0;?;427.0;-217.0;-345.0;81;-5
?;?;?;-224.0;-358.0;?;-5
-250.0;-937.0;434.0;-232.0;?;81;-5
-463.0;-771.0;438.0;-239.0;-424.0;81;-5
-380.0;-873.0;447.0;-247.0;-391.0;81;-5
-410.0;-813.0;?;-257.0;?;81;-5
-401.0;-813.0;472.0;?;-401.0;81;-5
-436.0;-760.0;481.0;-273.0;-351.0;81;-5
-399.0;-767.0;?;?;-224.0;?;-5
?;-744.0;?;?;?;81;-5
?;-852.0;486.0;?;-291.0;81;-5
-423.0;?;486.0;?;-279.0;81;-5
?;?;478.0;-303.0;?;?;-5
-434.0;?;478.0;-309.0;-315.0;81;-5
-382.0;?;477.0;-309.0;?;81;-5
?;-831.0;473.0;-313.0;-274.0;?;-5
-402.0;-858.0;477.0;-314.0;-257.0;?;?
?;-761.0;477.0;-315.0;-286.0;81;?
-414.0;-793.0;472.0;-316.0;?;81;?
-404.0;-779.0;474.0;-317.0;-174.0;81;?
-395.0;?;468.0;-316.0;-200.0;81;?
?;-806.0;467.0;-314.0;-221.0;81;-5
-384.0;?;467.0;-313.0;-278.0;81;?
-354.0;-824.0;?;-313.0;-381.0;81;?
?;-766.0;459.0;-313.0;?;81;-5
?;-761.0;458.0;?;-236.0;81;?
-358.0;-775.0;456.0;-312.0;?;81;-5
-376.0;-883.0;452.0;?;-273.0;?;-5
-456.0;-753.0;453.0;-314.0;-252.0;81;-5
-402.0;?;456.0;-313.0;-268.0;?;-5
-334.0;-820.0;456.0;-311.0;-98.0;?;-5
-396.0;-731.0;460.0;?;-291.0;81;?
-329.0;-774.0;?;-312.0;-210.0;81;-5
-353.0;?;464.0;-312.0;-229.0;81;?
-338.0;-535.0;466.0;?;-313.0;81;-5
-315.0;-834.0;462.0;?;-332.0;81;-5
-320.0;-817.0;?;-312.0;-277.0;81;-5
-393.0;?;453.0;-313.0;-266.0;81;-5
?;?;447.0;-311.0;-233.0;81;?
-338.0;-680.0;?;-315.0;-239.0;81;-5
-308.0;-627.0;?;-312.0;-192.0;81;-5
-361.0;-647.0;?;?;-161.0;81;-5
-238.0;?;?;-316.0;?;?;-5
-324.0;?;?;-316.0;?;81;-5
?;-663.0;423.0;?;-273.0;?;-5
?;-646.0;425.0;-315.0;?;81;?
-235.0;-903.0;425.0;-317.0;-202.0;81;-5
-383.0;-740.0;428.0;-318.0;-212.0;?;?
-360.0;?;?;-321.0;?;?;-6
-340.0;-731.0;420.0;-320.0;?;81;-6
-301.0;-707.0;427.0;-320.0;-238.0;81;-6
-369.0;-675.0;429.0;-318.0;-213.0;81;-6
-291.0;?;?;-319.0;-61.0;81;?
-341.0;-710.0;427.0;-320.0;-323.0;81;-6
-327.0;-802.0;422.0;-318.0;-277.0;81;?
-365.0;-538.0;426.0;-320.0;-185.0;81;-6
-302.0;-770.0;425.0;-318.0;-186.0;81;?
-297.0;?;423.0;-316.0;-221.0;81;-6
-340.0;-744.0;421.0;-317.0;-167.0;81;?
-321.0;-722.0;421.0;?;?;81;-6
-300.0;-681.0;425.0;?;-208.0;81;-6
-312.0;-719.0;427.0;-315.0;-231.0;81;?
-305.0;-680.0;426.0;-315.0;?;81;-6
?;-768.0;426.0;-315.0;-184.0;81;-6
-255.0;-785.0;427.0;?;-222.0;81;?
?;-582.0;427.0;-313.0;?;81;-6
-264.0;-684.0;?;?;-185.0;81;?
?;-706.0;?;-312.0;-184.0;81;-6
-314.0;-673.0;425.0;?;?;81;-6
?;?;420.0;-315.0;?;81;?
-284.0;-717.0;414.0;-313.0;-152.0;81;-6
-272.0;?;406.0;-314.0;-167.0;?;?
-278.0;-679.0;393.0;-311.0;-142.0;?;-6
-262.0;-678.0;387.0;?;-118.0;82;-5
-228.0;-727.0;378.0;-309.0;-190.0;84;-5
-281.0;-688.0;374.0;-302.0;-169.0;86;-5
-184.0;-678.0;372.0;?;-184.0;86;-5
-202.0;-624.0;?;-286.0;-208.0;86;-5
-175.0;?;367.0;-278.0;-191.0;88;?
-189.0;-640.0;?;-265.0;-227.0;88;-5
?;-673.0;?;-253.0;-242.0;88;-5
?;?;?;-241.0;?;?;-5
?;-671.0;327.0;-228.0;?;?;-5
-139.0;?;309.0;?;-199.0;88;-5
-116.0;-575.0;291.0;-194.0;-188.0;88;-5
-150.0;-562.0;268.0;-181.0;-185.0;88;-5
-83.0;-565.0;245.0;-164.0;-192.0;88;-5
-86.0;-554.0;211.0;-148.0;-204.0;88;?
-90.0;?;176.0;?;-198.0;88;-5
-112.0;-598.0;138.0;-112.0;-192.0;88;-5
-44.0;?;90.0;-95.0;-188.0;88;-5
?;-514.0;39.0;-83.0;-161.0;88;?
11.0;-536.0;-18.0;-67.0;?;?;-5
?;-487.0;?;-53.0;-136.0;?;-5
-17.0;-492.0;-111.0;-37.0;-138.0;88;?
5.0;-510.0;?;-27.0;-132.0;88;-5
2.0;-548.0;-176.0;-13.0;?;88;-5
-19.0;-485.0;-193.0;-3.0;-112.0;88;-5
-30.0;-499.0;-211.0;?;?;88;-6
-23.0;?;-223.0;15.0;-85.0;88;-6
7.0;-504.0;?;19.0;-79.0;?;-6
24.0;-542.0;-236.0;25.0;-74.0;?;?
11.0;-508.0;?;31.0;-68.0;?;-6
-1.0;-496.0;-244.0;36.0;-93.0;?;?
-9.0;-476.0;-247.0;40.0;-99.0;88;?
8.0;-488.0;-252.0;38.0;-82.0;?;-6
-15.0;-498.0;-253.0;43.0;-79.0;?;-6
-11.0;-507.0;-251.0;42.0;-97.0;88;-6
?;-525.0;-251.0;?;-90.0;88;-6
?;?;-248.0;45.0;?;88;-6
1.0;?;-247.0;42.0;?;88;-6
-4.0;-518.0;-242.0;46.0;-68.0;88;-6
-37.0;-494.0;-235.0;45.0;-80.0;88;-6
-30.0;-515.0;-232.0;?;-95.0;88;-6
-21.0;-529.0;-229.0;42.0;-94.0;?;-6
-8.0;?;-225.0;42.0;-93.0;?;-6
-9.0;-492.0;?;40.0;-98.0;88;-6
-15.0;-523.0;-224.0;41.0;-95.0;?;-6
-15.0;-516.0;-221.0;39.0;-91.0;88;-6
-14.0;-524.0;-223.0;39.0;-87.0;88;-6
?;?;-222.0;39.0;-79.0;88;?
25.0;-488.0;-218.0;40.0;-93.0;88;?
?;-501.0;-219.0;38.0;?;88;-6
-19.0;-529.0;-218.0;36.0;-81.0;88;-6
-10.0;-518.0;-218.0;37.0;-87.0;88;-6
-9.0;-500.0;?;37.0;-78.0;88;-6
-2.0;-499.0;-216.0;38.0;?;?;-6
-18.0;-511.0;?;38.0;-67.0;88;-6
5.0;?;-215.0;?;-69.0;88;-6
-7.0;-533.0;?;?;-67.0;88;?
-6.0;-566.0;-212.0;37.0;-76.0;88;-6
-24.0;-526.0;-215.0;38.0;-84.0;88;-6
-37.0;-499.0;-217.0;?;-84.0;88;?
-19.0;-477.0;-215.0;37.0;-84.0;?;-6
6.0;-496.0;?;35.0;?;?;-6
9.0;-478.0;-217.0;39.0;-82.0;88;?
13.0;-506.0;-216.0;?;?;88;-6
-16.0;-496.0;-220.0;39.0;-90.0;88;-6
6.0;?;-220.0;37.0;?;88;-6
1.0;?;?;37.0;-82.0;88;-6
-10.0;?;-221.0;35.0;?;88;-6
-10.0;-518.0;-221.0;38.0;?;88;-6
-9.0;-524.0;-215.0;?;-74.0;88;-6
-11.0;?;-215.0;37.0;-68.0;88;-6
8.0;-517.0;-215.0;37.0;-67.0;88;-6
12.0;-522.0;-212.0;?;-74.0;?;-6
?;-505.0;-212.0;37.0;-69.0;88;-6
9.0;-520.0;-217.0;37.0;-78.0;88;-6
4.0;-535.0;-215.0;34.0;-86.0;88;-6
-5.0;-526.0;-216.0;38.0;-75.0;88;-6
-14.0;-525.0;-215.0;?;-87.0;88;-6
0.0;-525.0;-213.0;34.0;-80.0;?;-6
-9.0;-515.0;-214.0;?;-81.0;88;-6
-1.0;-516.0;-214.0;35.0;?;88;-6
?;-487.0;-212.0;35.0;?;88;-6
?;-519.0;?;32.0;-85.0;88;-6
0.0;-543.0;?;33.0;-80.0;88;-6
-18.0;-523.0;-206.0;33.0;-82.0;88;-6
-12.0;?;-207.0;?;-84.0;?;?
-28.0;?;-204.0;32.0;-83.0;88;-6
?;-507.0;-203.0;30.0;-88.0;88;?
-14.0;?;-200.0;?;?;?;?
-21.0;?;-199.0;?;-93.0;88;?
-13.0;-569.0;-194.0;?;-104.0;88;-6
-22.0;-573.0;-192.0;25.0;-97.0;88;?
-53.0;?;-188.0;24.0;-118.0;88;-6
?;-603.0;-183.0;?;0.0;88;?
-50.0;-563.0;-177.0;20.0;-66.0;88;-6
?;-582.0;-172.0;?;-80.0;88;-6
-81.0;?;?;15.0;-94.0;88;-6
?;-651.0;-154.0;13.0;-110.0;?;-6
-69.0;-710.0;-141.0;12.0;-128.0;88;?
-77.0;-678.0;-121.0;?;-134.0;?;-6
-79.0;-704.0;?;?;-136.0;88;-6
-148.0;-679.0;?;3.0;?;?;-6
-162.0;-698.0;-55.0;-2.0;?;88;-6
-133.0;-746.0;-30.0;-3.0;-156.0;88;-6
-202.0;?;-3.0;-2.0;-165.0;88;-6
-215.0;-700.0;27.0;-9.0;?;88;-6
-228.0;-708.0;58.0;-10.0;-197.0;?;-6
-231.0;-701.0;?;-13.0;-220.0;88;-6
?;-742.0;134.0;-12.0;-226.0;88;-6
-264.0;?;?;?;-236.0;88;-6
?;-752.0;206.0;-20.0;-251.0;88;-6
-321.0;-639.0;234.0;-24.0;?;?;-6
?;-845.0;?;-29.0;-248.0;88;-6
-322.0;-862.0;276.0;-34.0;-247.0;88;-6
-382.0;?;292.0;-44.0;-240.0;88;?
?;?;?;?;-266.0;88;?
-279.0;-834.0;312.0;?;-265.0;88;?
-379.0;-839.0;313.0;-66.0;-302.0;88;-6
?;-729.0;?;-71.0;-293.0;88;-6
?;-784.0;302.0;-76.0;-294.0;88;-6
-392.0;?;?;-81.0;-353.0;88;-6
-492.0;-734.0;304.0;-85.0;?;88;?
-400.0;-551.0;?;?;-350.0;88;-6
?;?;297.0;-89.0;-369.0;88;-6
-356.0;?;296.0;-91.0;?;88;?
-412.0;-897.0;298.0;-91.0;-348.0;88;-6
-372.0;-1028.0;?;-91.0;?;88;-6
-470.0;-855.0;313.0;-93.0;?;88;-6
-417.0;-775.0;325.0;-88.0;?;88;-6
-382.0;-828.0;?;-89.0;-202.0;?;?
-435.0;?;327.0;-89.0;-309.0;?;-6
-436.0;-845.0;314.0;-86.0;?;89;-6
-426.0;?;295.0;?;?;89;-6
-423.0;-837.0;282.0;-83.0;-454.0;89;-6
-421.0;?;270.0;-79.0;-438.0;89;?
?;?;259.0;?;-348.0;?;-6
-484.0;-841.0;255.0;-71.0;-387.0;88;-6
-419.0;-995.0;249.0;-68.0;-425.0;89;?
?;-818.0;247.0;?;-423.0;?;-5
-488.0;?;236.0;-58.0;?;?;-5
?;?;227.0;-56.0;-387.0;?;?
-481.0;-860.0;223.0;-57.0;-461.0;88;-5
-430.0;-897.0;211.0;-56.0;?;89;-5
-460.0;-896.0;199.0;-58.0;-444.0;?;-6
-407.0;-878.0;180.0;?;-462.0;89;-6
-501.0;-1005.0;165.0;-57.0;-539.0;89;-6
-455.0;-1018.0;160.0;-55.0;-418.0;89;-6
-562.0;-936.0;154.0;-58.0;-487.0;88;-5
-534.0;?;148.0;-56.0;-418.0;89;-5
-474.0;?;148.0;-60.0;-436.0;89;?
-387.0;-1100.0;?;-60.0;?;?;-5
?;-755.0;158.0;-60.0;-451.0;89;-5
?;-758.0;167.0;-62.0;-464.0;89;-5
-487.0;-494.0;173.0;-66.0;-595.0;88;-5
-320.0;-521.0;181.0;-66.0;?;89;-5
?;-552.0;195.0;-68.0;?;?;?
-300.0;-478.0;?;-69.0;-245.0;?;-5
?;?;208.0;-71.0;?;89;-5
-310.0;-784.0;204.0;-73.0;-546.0;89;-5
-386.0;-877.0;?;-77.0;?;88;-5
145.0;-208.0;266.0;-186.0;8.0;85;-5
124.0;-232.0;266.0;-188.0;35.0;82;-5
109.0;?;270.0;-193.0;52.0;79;-6
143.0;?;277.0;-202.0;71.0;76;?
172.0;?;288.0;?;90.0;73;-6
183.0;?;?;?;99.0;71;-6
165.0;-218.0;292.0;-236.0;?;69;?
127.0;-232.0;302.0;-242.0;132.0;67;-7
125.0;-260.0;313.0;?;151.0;64;-7
129.0;-272.0;321.0;-260.0;167.0;63;-8
113.0;-264.0;329.0;-267.0;?;?;-8
157.0;?;339.0;?;191.0;61;-8
184.0;-237.0;354.0;-281.0;?;61;?
229.0;?;367.0;?;169.0;61;-8
207.0;-238.0;?;-295.0;148.0;61;-8
175.0;-242.0;?;-297.0;?;61;-8
145.0;-243.0;384.0;-301.0;?;61;-8
144.0;?;375.0;-303.0;?;62;-8
113.0;-215.0;374.0;-305.0;158.0;62;?
122.0;-214.0;?;?;?;62;?
133.0;-214.0;381.0;?;142.0;62;?
128.0;-269.0;367.0;-306.0;145.0;62;-8
?;-264.0;341.0;-310.0;149.0;?;-8
124.0;?;303.0;-311.0;146.0;?;-8
155.0;-253.0;272.0;-312.0;?;62;-8
161.0;-282.0;245.0;?;?;62;-8
153.0;-271.0;248.0;-316.0;121.0;62;-8
155.0;-272.0;?;-319.0;118.0;62;-8
155.0;-246.0;?;-322.0;?;62;-8
147.0;-238.0;272.0;-322.0;102.0;62;-8
152.0;-253.0;281.0;-325.0;100.0;62;-8
?;-237.0;?;-327.0;103.0;62;-8
155.0;-230.0;296.0;-329.0;110.0;62;-8
164.0;-218.0;298.0;-329.0;120.0;62;?
?;?;308.0;-332.0;128.0;62;?
157.0;-220.0;312.0;?;138.0;?;-8
136.0;-226.0;310.0;-335.0;?;?;?
130.0;-215.0;301.0;-334.0;149.0;62;-8
133.0;-228.0;292.0;-333.0;?;62;-8
125.0;-235.0;281.0;-334.0;142.0;?;-8
125.0;-214.0;271.0;?;?;62;?
133.0;-233.0;?;-335.0;144.0;62;?
134.0;-233.0;246.0;-332.0;147.0;62;-8
146.0;-246.0;238.0;-332.0;148.0;62;-7
129.0;-251.0;231.0;?;?;?;-7
141.0;-242.0;214.0;-327.0;131.0;62;?
138.0;?;199.0;?;124.0;62;-7
136.0;-243.0;185.0;?;117.0;62;-7
136.0;?;166.0;?;106.0;62;-7
?;-226.0;146.0;-318.0;106.0;62;-7
147.0;-224.0;124.0;-320.0;106.0;62;-7
?;-227.0;105.0;-316.0;112.0;62;?
?;-249.0;89.0;?;116.0;62;-7
138.0;-240.0;?;-312.0;118.0;62;-7
137.0;-229.0;59.0;-316.0;122.0;62;-7
127.0;-261.0;56.0;-313.0;129.0;62;-7
115.0;?;?;-312.0;128.0;62;-7
110.0;-253.0;60.0;?;129.0;62;-7
?;?;57.0;-317.0;124.0;62;?
?;?;60.0;-317.0;120.0;62;-7
?;-257.0;64.0;?;115.0;62;-7
110.0;-276.0;?;-325.0;106.0;?;?
97.0;-283.0;68.0;-327.0;111.0;62;-7
?;-280.0;67.0;-328.0;?;62;?
126.0;?;69.0;-331.0;99.0;62;-7
106.0;-287.0;72.0;-336.0;97.0;?;-7
108.0;-282.0;78.0;-338.0;95.0;?;-7
132.0;?;89.0;?;92.0;62;-7
140.0;-271.0;101.0;-341.0;95.0;62;-7
126.0;-265.0;116.0;-342.0;102.0;62;-7
116.0;-262.0;?;-345.0;?;62;-7
?;-263.0;170.0;-344.0;103.0;62;-7
130.0;-253.0;215.0;-344.0;113.0;62;?
?;?;282.0;-349.0;111.0;62;-7
120.0;-242.0;?;-346.0;109.0;62;?
94.0;-233.0;?;-347.0;108.0;62;-7
107.0;-246.0;418.0;?;106.0;62;-7
90.0;-256.0;423.0;-347.0;?;62;-7
94.0;-264.0;425.0;-349.0;?;62;-7
107.0;-263.0;429.0;-352.0;?;?;-7
107.0;-262.0;420.0;-350.0;100.0;62;-7
