Accelerometer LUA^ accY;InertialMeasurementUnit LUA magneticX;Accelerometer RKN^ accY;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit R-SHOE EuY
?;994.0;376.0;617.0;-40.0;209.0;229.0;?;-878.0;?
1087.0;1002.0;1057.0;?;-29.0;268.0;282.0;335.0;-986.0;-19
1259.0;?;2443.0;1495.0;-20.0;?;270.0;309.0;-1041.0;?
1158.0;1030.0;-121.0;?;6.0;58.0;283.0;228.0;-1244.0;-19
1182.0;1050.0;960.0;?;36.0;?;335.0;191.0;-1059.0;-20
1408.0;1053.0;?;-461.0;70.0;?;266.0;127.0;-1123.0;-20
1395.0;1064.0;1303.0;-285.0;88.0;?;253.0;64.0;-1415.0;?
1200.0;1072.0;?;-195.0;99.0;34.0;283.0;11.0;-1442.0;-21
889.0;1072.0;?;?;?;42.0;339.0;4.0;?;-21
715.0;1061.0;?;-5.0;108.0;93.0;356.0;27.0;-992.0;-22
?;1044.0;958.0;?;116.0;118.0;290.0;118.0;-839.0;-23
709.0;1028.0;899.0;186.0;140.0;?;170.0;221.0;?;-23
706.0;1015.0;909.0;?;165.0;185.0;44.0;316.0;-739.0;?
687.0;1000.0;969.0;172.0;175.0;253.0;-31.0;434.0;-733.0;?
?;983.0;969.0;54.0;182.0;269.0;-3.0;?;?;-27
852.0;972.0;954.0;41.0;181.0;357.0;-5.0;205.0;-769.0;?
1053.0;958.0;1123.0;376.0;174.0;435.0;-2.0;?;-924.0;-42
1050.0;956.0;1050.0;386.0;158.0;415.0;42.0;-73.0;?;-55
?;957.0;?;1062.0;140.0;412.0;200.0;-258.0;-1224.0;-73
1192.0;970.0;1303.0;1789.0;129.0;?;405.0;?;-1178.0;?
1254.0;1001.0;527.0;53.0;117.0;199.0;479.0;-39.0;-1372.0;?
760.0;?;1928.0;-269.0;?;-315.0;618.0;60.0;?;?
897.0;1033.0;1862.0;-1.0;71.0;-235.0;749.0;170.0;?;?
1119.0;?;?;-336.0;49.0;-130.0;636.0;?;-857.0;-75
?;1048.0;?;-333.0;29.0;?;400.0;290.0;?;-70
?;1050.0;?;?;9.0;40.0;242.0;?;-937.0;-55
738.0;1057.0;897.0;-399.0;12.0;151.0;103.0;253.0;-777.0;-47
704.0;?;800.0;-358.0;32.0;190.0;21.0;117.0;-711.0;-36
697.0;1061.0;743.0;?;43.0;267.0;46.0;?;-682.0;-20
738.0;1065.0;614.0;-491.0;?;?;144.0;?;-701.0;-9
?;1067.0;558.0;-769.0;44.0;312.0;225.0;-50.0;-742.0;1
812.0;1070.0;897.0;27.0;45.0;300.0;317.0;138.0;-831.0;6
803.0;1067.0;1393.0;1411.0;51.0;269.0;409.0;116.0;-859.0;2
881.0;1071.0;734.0;2766.0;?;284.0;412.0;127.0;-828.0;?
1078.0;?;?;927.0;86.0;?;358.0;140.0;-904.0;?
1124.0;1060.0;386.0;?;115.0;231.0;265.0;244.0;-1028.0;-17
1124.0;1049.0;1297.0;?;?;359.0;306.0;265.0;-1067.0;-17
1211.0;1047.0;2394.0;?;?;339.0;281.0;278.0;-1191.0;?
1036.0;1035.0;149.0;-865.0;182.0;100.0;?;?;-1159.0;-19
1176.0;1016.0;1096.0;-484.0;200.0;133.0;165.0;?;-906.0;-19
1291.0;980.0;?;-322.0;185.0;-72.0;175.0;?;-1025.0;-20
1263.0;935.0;1297.0;-219.0;?;-69.0;290.0;?;-1281.0;-21
1030.0;897.0;840.0;-208.0;75.0;-71.0;404.0;83.0;?;-21
?;841.0;1020.0;-205.0;0.0;-95.0;473.0;127.0;-1174.0;-21
?;?;1086.0;?;?;-34.0;379.0;84.0;-944.0;-23
?;745.0;916.0;63.0;?;223.0;?;193.0;?;-24
782.0;?;?;232.0;12.0;207.0;79.0;?;-765.0;-24
759.0;?;1028.0;257.0;?;283.0;-11.0;451.0;-764.0;-25
769.0;634.0;936.0;115.0;71.0;326.0;?;415.0;-772.0;-27
?;597.0;986.0;-108.0;67.0;299.0;-13.0;356.0;-755.0;-32
889.0;557.0;979.0;?;56.0;394.0;56.0;438.0;-811.0;-39
?;529.0;1127.0;385.0;47.0;?;?;?;-976.0;-53
1017.0;?;1306.0;?;45.0;344.0;?;-95.0;-1170.0;-69
1106.0;?;?;1297.0;42.0;298.0;320.0;?;-1190.0;-78
?;505.0;1123.0;1621.0;43.0;?;376.0;?;?;-78
765.0;529.0;?;-106.0;38.0;-165.0;443.0;21.0;-1497.0;-74
777.0;?;2158.0;76.0;36.0;-423.0;740.0;39.0;-924.0;-73
762.0;917.0;1046.0;-420.0;157.0;172.0;348.0;139.0;?;-49
?;922.0;849.0;-394.0;145.0;211.0;235.0;136.0;-787.0;-35
?;920.0;731.0;-410.0;128.0;258.0;189.0;120.0;-724.0;-23
729.0;925.0;550.0;-536.0;104.0;338.0;193.0;132.0;-717.0;-10
780.0;925.0;548.0;?;80.0;342.0;153.0;188.0;-723.0;?
771.0;926.0;?;-266.0;58.0;285.0;172.0;193.0;-789.0;?
735.0;930.0;1425.0;?;31.0;284.0;244.0;208.0;-809.0;5
873.0;936.0;-65.0;2555.0;11.0;372.0;281.0;138.0;?;2
1049.0;?;209.0;1047.0;?;?;252.0;98.0;-874.0;-6
1101.0;948.0;?;-742.0;-14.0;223.0;221.0;?;-1002.0;-13
1129.0;?;1528.0;-602.0;-16.0;292.0;327.0;254.0;-1059.0;-15
?;?;2323.0;?;-13.0;357.0;320.0;166.0;-1140.0;?
1036.0;987.0;184.0;-723.0;-3.0;74.0;329.0;154.0;-1210.0;-15
?;1001.0;777.0;-419.0;28.0;96.0;342.0;?;-916.0;?
1294.0;1012.0;1252.0;?;67.0;114.0;?;69.0;-1018.0;-16
1295.0;?;1236.0;-156.0;110.0;74.0;248.0;44.0;-1256.0;-17
1079.0;?;929.0;-302.0;137.0;42.0;242.0;69.0;-1311.0;-18
?;1027.0;1066.0;-113.0;?;4.0;?;?;-1152.0;-19
701.0;1018.0;1065.0;-48.0;?;-20.0;340.0;?;-912.0;?
714.0;1009.0;936.0;209.0;?;58.0;288.0;196.0;-791.0;-21
747.0;987.0;884.0;150.0;196.0;197.0;135.0;242.0;?;-22
770.0;974.0;?;364.0;216.0;231.0;47.0;311.0;?;-24
752.0;962.0;903.0;?;230.0;226.0;6.0;366.0;-766.0;-24
765.0;942.0;935.0;32.0;231.0;299.0;6.0;256.0;-785.0;-29
868.0;?;978.0;67.0;221.0;345.0;29.0;216.0;-836.0;-34
1066.0;904.0;1108.0;434.0;206.0;?;49.0;?;-942.0;-40
?;894.0;1220.0;225.0;192.0;249.0;142.0;-171.0;?;-62
1011.0;885.0;1542.0;1746.0;?;?;342.0;-263.0;-1222.0;-78
?;890.0;1297.0;?;171.0;257.0;481.0;?;-1159.0;-80
1002.0;897.0;?;-154.0;166.0;-35.0;?;20.0;-1424.0;-79
732.0;917.0;1801.0;-192.0;?;?;641.0;?;-1077.0;-74
1106.0;928.0;1931.0;-51.0;157.0;-91.0;668.0;145.0;-696.0;-71
?;930.0;1612.0;-253.0;169.0;-150.0;446.0;126.0;-1038.0;-68
850.0;936.0;1295.0;-381.0;162.0;?;370.0;109.0;-1023.0;-61
828.0;942.0;1128.0;-364.0;159.0;130.0;380.0;61.0;-913.0;-52
?;?;955.0;-380.0;166.0;159.0;283.0;27.0;-846.0;?
?;954.0;?;?;179.0;?;226.0;6.0;-753.0;-29
690.0;958.0;?;-368.0;179.0;?;?;-6.0;-714.0;-16
741.0;?;526.0;-560.0;182.0;313.0;189.0;44.0;-714.0;-5
797.0;960.0;605.0;?;183.0;308.0;184.0;175.0;-744.0;4
761.0;?;1017.0;-77.0;177.0;266.0;221.0;216.0;-783.0;8
764.0;957.0;1349.0;1905.0;172.0;297.0;283.0;181.0;-802.0;3
961.0;955.0;?;?;166.0;?;283.0;115.0;-809.0;-5
1054.0;953.0;540.0;1404.0;165.0;232.0;246.0;136.0;-912.0;-13
1094.0;955.0;193.0;?;160.0;?;238.0;?;-1010.0;-16
1210.0;949.0;?;791.0;163.0;?;323.0;233.0;-1062.0;-16
1196.0;949.0;705.0;841.0;?;193.0;?;?;-1228.0;-16
1003.0;952.0;-22.0;?;174.0;38.0;?;139.0;-1205.0;-16
?;?;1412.0;-184.0;?;134.0;300.0;?;-934.0;-16
1309.0;955.0;1232.0;-365.0;201.0;147.0;262.0;92.0;-1106.0;-16
1197.0;950.0;1043.0;-228.0;211.0;96.0;216.0;?;?;-17
916.0;?;1087.0;-180.0;208.0;?;247.0;68.0;-1258.0;-17
766.0;952.0;?;-40.0;209.0;74.0;319.0;103.0;-1011.0;-18
678.0;953.0;?;-34.0;218.0;108.0;319.0;146.0;-822.0;?
693.0;946.0;925.0;124.0;242.0;193.0;?;?;-766.0;?
797.0;?;905.0;158.0;?;?;103.0;219.0;-776.0;-20
817.0;?;942.0;178.0;276.0;274.0;?;251.0;-829.0;-21
808.0;931.0;956.0;131.0;287.0;276.0;20.0;?;-837.0;-24
?;923.0;889.0;21.0;285.0;294.0;11.0;38.0;-853.0;?
898.0;916.0;1011.0;?;?;?;54.0;?;-887.0;-32
?;913.0;1174.0;457.0;259.0;345.0;82.0;?;-953.0;-45
1043.0;911.0;1261.0;462.0;?;306.0;?;-203.0;?;?
1012.0;914.0;1525.0;1836.0;237.0;326.0;?;-208.0;?;?
1252.0;918.0;1316.0;1391.0;?;413.0;340.0;-88.0;-1165.0;?
934.0;932.0;928.0;-154.0;?;-44.0;242.0;?;-1324.0;-75
675.0;?;2023.0;-199.0;?;-233.0;603.0;37.0;?;?
1054.0;963.0;1885.0;-90.0;167.0;-52.0;725.0;89.0;-688.0;-73
943.0;964.0;?;-280.0;147.0;-154.0;614.0;?;-1083.0;-73
838.0;?;?;-348.0;133.0;?;571.0;19.0;?;-67
715.0;978.0;?;-296.0;131.0;111.0;481.0;-37.0;-912.0;-54
747.0;985.0;?;-272.0;147.0;188.0;309.0;-6.0;?;-45
699.0;991.0;811.0;?;160.0;228.0;248.0;21.0;?;-36
710.0;991.0;616.0;-316.0;172.0;333.0;182.0;?;-698.0;-24
?;994.0;673.0;-456.0;?;334.0;?;21.0;-726.0;-12
788.0;?;576.0;?;181.0;?;168.0;?;-763.0;-1
?;993.0;1168.0;102.0;181.0;235.0;?;?;-773.0;3
752.0;992.0;1026.0;1433.0;177.0;237.0;310.0;197.0;?;0
866.0;995.0;-301.0;1977.0;183.0;291.0;356.0;131.0;-759.0;-5
1094.0;996.0;563.0;?;190.0;274.0;331.0;72.0;-857.0;?
1058.0;994.0;?;-998.0;204.0;207.0;310.0;118.0;-1041.0;-19
?;992.0;2483.0;1007.0;211.0;317.0;410.0;161.0;-1083.0;-20
?;988.0;762.0;545.0;?;448.0;?;214.0;-1063.0;-21
849.0;?;?;-375.0;382.0;-65.0;343.0;156.0;-1104.0;-68
761.0;953.0;1171.0;-377.0;366.0;?;293.0;756.0;?;-58
721.0;962.0;1033.0;?;363.0;214.0;?;1496.0;?;?
653.0;967.0;900.0;-392.0;370.0;216.0;127.0;2125.0;-761.0;-35
652.0;971.0;657.0;-447.0;376.0;223.0;183.0;993.0;-701.0;?
750.0;?;627.0;-402.0;381.0;?;245.0;?;?;-11
?;977.0;636.0;-829.0;?;233.0;?;?;?;1
771.0;975.0;832.0;113.0;377.0;-65.0;501.0;-444.0;-819.0;7
?;976.0;870.0;469.0;418.0;225.0;415.0;-152.0;-817.0;4
941.0;976.0;615.0;?;?;541.0;?;?;?;-1
?;975.0;?;1394.0;600.0;762.0;?;1292.0;?;?
1073.0;981.0;?;-71.0;731.0;771.0;-281.0;1614.0;-953.0;-15
1000.0;1048.0;1686.0;46.0;?;11.0;500.0;?;?;-58
?;1056.0;1529.0;-409.0;324.0;?;444.0;?;?;-57
797.0;1061.0;1138.0;-323.0;313.0;107.0;479.0;143.0;?;-48
745.0;1071.0;1026.0;-310.0;299.0;156.0;432.0;58.0;-871.0;?
710.0;?;?;?;302.0;197.0;311.0;?;-800.0;-30
702.0;1079.0;815.0;-318.0;297.0;255.0;244.0;?;-750.0;-16
?;1078.0;703.0;-323.0;287.0;317.0;?;-72.0;-740.0;-5
746.0;1082.0;549.0;-394.0;274.0;308.0;?;-61.0;-755.0;5
753.0;?;587.0;-652.0;257.0;222.0;233.0;90.0;-779.0;18
726.0;1079.0;891.0;1.0;240.0;?;314.0;135.0;?;21
756.0;1080.0;1319.0;1745.0;224.0;275.0;388.0;224.0;-804.0;19
908.0;1077.0;686.0;?;211.0;?;?;?;?;16
1015.0;1073.0;-156.0;683.0;197.0;286.0;319.0;?;-918.0;?
?;?;825.0;-185.0;181.0;291.0;286.0;320.0;-996.0;-1
?;1070.0;2263.0;1631.0;163.0;466.0;336.0;410.0;-978.0;-1
1119.0;?;1322.0;893.0;145.0;292.0;259.0;398.0;-1102.0;-2
901.0;?;508.0;-885.0;?;38.0;?;261.0;-1099.0;-2
1097.0;1097.0;1266.0;?;?;46.0;?;180.0;-821.0;-2
1277.0;1113.0;1176.0;-130.0;105.0;88.0;291.0;117.0;-928.0;?
1340.0;?;995.0;11.0;110.0;?;341.0;4.0;-1203.0;?
1030.0;?;944.0;?;127.0;-57.0;428.0;-34.0;-1373.0;-4
749.0;1189.0;1093.0;-67.0;157.0;?;454.0;-57.0;-1084.0;-6
?;1206.0;1052.0;-28.0;198.0;75.0;419.0;-21.0;?;-7
?;1222.0;905.0;39.0;256.0;136.0;339.0;?;-787.0;-7
703.0;1233.0;875.0;?;?;207.0;218.0;110.0;-783.0;-9
717.0;1248.0;?;?;394.0;248.0;102.0;200.0;-754.0;-9
?;?;?;81.0;457.0;308.0;?;256.0;?;?
732.0;1266.0;?;41.0;508.0;335.0;34.0;95.0;-713.0;-12
927.0;1264.0;?;10.0;548.0;406.0;?;55.0;-765.0;-19
1055.0;1269.0;?;436.0;?;436.0;9.0;-55.0;?;-30
1002.0;1273.0;1222.0;512.0;?;392.0;79.0;-232.0;-1160.0;-45
1051.0;1278.0;1494.0;1547.0;?;331.0;220.0;-218.0;-1196.0;-64
1393.0;1286.0;1291.0;?;?;385.0;389.0;45.0;-1196.0;-77
928.0;1300.0;911.0;-594.0;537.0;-3.0;374.0;158.0;-1479.0;-79
771.0;?;?;-98.0;504.0;?;575.0;253.0;?;-75
1109.0;1325.0;?;-186.0;478.0;33.0;689.0;257.0;?;-67
938.0;1338.0;1685.0;-301.0;456.0;-45.0;416.0;256.0;-1094.0;-60
856.0;1346.0;1307.0;-401.0;418.0;104.0;361.0;244.0;-1113.0;-51
807.0;1359.0;1194.0;?;382.0;263.0;300.0;?;-964.0;-55
?;?;943.0;-472.0;358.0;?;?;?;-878.0;-46
674.0;?;777.0;-425.0;?;325.0;74.0;191.0;-788.0;-25
679.0;?;665.0;-433.0;294.0;367.0;89.0;132.0;-707.0;-24
731.0;1369.0;687.0;-536.0;243.0;423.0;?;126.0;?;-5
?;1371.0;609.0;?;181.0;383.0;?;139.0;-718.0;?
741.0;1371.0;855.0;?;124.0;306.0;149.0;163.0;?;10
776.0;1374.0;1362.0;974.0;72.0;287.0;249.0;163.0;-817.0;10
960.0;1374.0;95.0;2256.0;36.0;328.0;280.0;50.0;-797.0;2
1101.0;1380.0;204.0;808.0;?;277.0;?;78.0;-940.0;-5
1064.0;?;315.0;-492.0;25.0;225.0;?;?;-1071.0;-9
1111.0;1391.0;?;?;46.0;?;?;287.0;-1055.0;?
1144.0;1401.0;1675.0;?;?;?;280.0;276.0;?;?
?;?;630.0;-1335.0;135.0;56.0;239.0;241.0;-1181.0;-10
1304.0;1422.0;1029.0;?;203.0;114.0;?;?;-933.0;-11
1448.0;1434.0;1243.0;?;277.0;100.0;?;207.0;?;-11
1332.0;1453.0;1375.0;-90.0;321.0;17.0;101.0;43.0;-1413.0;-12
1012.0;1471.0;917.0;-247.0;342.0;-13.0;232.0;-21.0;-1463.0;-13
?;1478.0;1125.0;?;?;30.0;301.0;126.0;-1168.0;-14
?;?;1104.0;?;367.0;88.0;?;99.0;-889.0;?
712.0;1467.0;787.0;24.0;?;138.0;240.0;186.0;-793.0;-17
764.0;1463.0;980.0;176.0;445.0;?;123.0;252.0;?;-17
788.0;1455.0;837.0;234.0;491.0;264.0;?;303.0;-796.0;-19
639.0;?;1041.0;4.0;326.0;14.0;344.0;49.0;-979.0;?
674.0;1538.0;970.0;50.0;?;141.0;358.0;103.0;?;-13
707.0;?;848.0;175.0;379.0;206.0;260.0;129.0;-737.0;-14
772.0;1491.0;904.0;236.0;442.0;?;126.0;?;-751.0;-15
818.0;1477.0;934.0;292.0;500.0;?;?;243.0;-776.0;-16
835.0;1452.0;935.0;111.0;535.0;297.0;-3.0;176.0;-816.0;-19
868.0;1430.0;?;16.0;547.0;312.0;-2.0;166.0;-873.0;?
1004.0;1401.0;1018.0;73.0;537.0;351.0;56.0;226.0;-894.0;-31
1109.0;1380.0;1171.0;?;519.0;388.0;?;-40.0;-1050.0;-43
1113.0;1360.0;1357.0;299.0;?;362.0;136.0;-303.0;?;-65
?;1352.0;1302.0;1679.0;478.0;290.0;264.0;-176.0;-1251.0;-83
1196.0;1355.0;1450.0;?;?;?;367.0;?;-1356.0;-85
758.0;1367.0;876.0;-36.0;419.0;?;452.0;196.0;-1410.0;-84
978.0;1381.0;1916.0;?;378.0;-317.0;?;243.0;?;?
?;1386.0;1897.0;-74.0;353.0;-153.0;680.0;257.0;?;-74
902.0;1397.0;1708.0;?;333.0;-137.0;?;228.0;-1092.0;-68
867.0;?;951.0;?;?;78.0;287.0;191.0;-1019.0;-54
?;1429.0;1233.0;-354.0;335.0;?;224.0;?;-897.0;-45
748.0;1446.0;993.0;-420.0;388.0;263.0;119.0;205.0;-832.0;?
719.0;1460.0;788.0;-468.0;439.0;?;63.0;204.0;-759.0;-19
687.0;1472.0;627.0;?;464.0;?;60.0;172.0;-710.0;?
723.0;1481.0;595.0;-725.0;467.0;374.0;45.0;?;-687.0;4
748.0;1489.0;565.0;-501.0;455.0;340.0;56.0;165.0;-698.0;9
?;1491.0;?;?;437.0;263.0;?;90.0;?;?
?;1496.0;1195.0;?;405.0;334.0;205.0;-51.0;-800.0;?
1164.0;1498.0;107.0;2302.0;388.0;229.0;242.0;?;-978.0;0
1104.0;1498.0;314.0;267.0;381.0;192.0;?;53.0;-1126.0;-5
1132.0;1491.0;293.0;-1320.0;?;316.0;415.0;261.0;-1155.0;-10
1214.0;1487.0;2996.0;1321.0;?;296.0;356.0;271.0;-1116.0;-12
988.0;1483.0;?;686.0;447.0;93.0;294.0;151.0;-1281.0;-11
1163.0;?;125.0;?;503.0;129.0;255.0;100.0;-979.0;?
1349.0;1463.0;1187.0;-238.0;540.0;?;174.0;69.0;-958.0;?
1301.0;1437.0;1494.0;-323.0;558.0;142.0;116.0;58.0;-1214.0;-11
988.0;1415.0;1081.0;-152.0;515.0;71.0;142.0;84.0;-1375.0;-12
724.0;1389.0;995.0;-238.0;453.0;?;?;153.0;-1158.0;-12
651.0;1362.0;1164.0;-37.0;?;91.0;307.0;196.0;-845.0;-13
665.0;1335.0;?;-3.0;391.0;?;234.0;364.0;?;-13
739.0;?;826.0;161.0;384.0;221.0;?;347.0;-721.0;-14
?;1282.0;959.0;228.0;387.0;237.0;12.0;587.0;-740.0;-16
855.0;1254.0;917.0;219.0;392.0;?;-43.0;563.0;-797.0;-18
900.0;1223.0;928.0;5.0;364.0;231.0;-37.0;348.0;-835.0;-23
1090.0;1188.0;?;119.0;318.0;291.0;4.0;-21.0;-890.0;-30
1248.0;1153.0;1017.0;343.0;?;251.0;45.0;-318.0;-1074.0;?
1071.0;1127.0;1157.0;359.0;205.0;91.0;183.0;-282.0;-1337.0;-62
?;?;1547.0;872.0;?;?;577.0;-47.0;-1348.0;-81
1202.0;?;?;2125.0;158.0;178.0;741.0;105.0;-1242.0;-86
637.0;1129.0;?;734.0;?;-293.0;669.0;?;-1380.0;-83
830.0;1157.0;1959.0;287.0;164.0;-272.0;584.0;24.0;-720.0;?
1057.0;1172.0;1989.0;137.0;182.0;-103.0;407.0;1.0;-652.0;-75
883.0;1180.0;1830.0;-283.0;201.0;-92.0;352.0;71.0;-1046.0;-67
?;1191.0;1340.0;-329.0;218.0;-26.0;487.0;?;-974.0;-60
724.0;?;?;-344.0;?;71.0;505.0;73.0;-838.0;?
?;1222.0;864.0;-388.0;258.0;133.0;385.0;51.0;-752.0;-34
?;1234.0;807.0;-382.0;279.0;229.0;292.0;?;-717.0;-21
709.0;1242.0;661.0;-378.0;294.0;273.0;214.0;?;-699.0;-10
764.0;1250.0;?;?;?;?;177.0;?;-711.0;4
778.0;?;445.0;-870.0;330.0;223.0;193.0;233.0;-740.0;12
766.0;1253.0;1155.0;149.0;337.0;209.0;265.0;260.0;?;?
889.0;1257.0;682.0;1482.0;334.0;260.0;305.0;197.0;-778.0;8
1077.0;1256.0;-395.0;2012.0;337.0;250.0;303.0;77.0;-855.0;2
1118.0;1256.0;?;?;344.0;198.0;?;102.0;-1001.0;-8
1136.0;1249.0;370.0;?;350.0;268.0;327.0;126.0;-1102.0;-10
1263.0;1242.0;2688.0;1360.0;?;290.0;330.0;198.0;?;-11
?;1232.0;343.0;641.0;?;97.0;?;198.0;-1248.0;-11
1043.0;?;?;-1122.0;366.0;109.0;385.0;288.0;-1094.0;-11
1244.0;1212.0;?;-456.0;362.0;31.0;298.0;?;-904.0;-11
1243.0;1188.0;1149.0;?;338.0;3.0;245.0;156.0;-1091.0;?
987.0;1152.0;1086.0;?;277.0;?;193.0;134.0;-1282.0;-11
?;1116.0;1002.0;-179.0;?;26.0;318.0;91.0;-1202.0;-12
680.0;1092.0;1078.0;36.0;156.0;?;390.0;?;-943.0;-12
736.0;1063.0;967.0;1.0;177.0;60.0;389.0;0.0;-803.0;-13
747.0;1041.0;918.0;48.0;233.0;?;226.0;?;-773.0;-13
741.0;?;805.0;163.0;285.0;251.0;108.0;?;-750.0;?
775.0;994.0;932.0;?;?;307.0;-42.0;?;-763.0;-17
783.0;973.0;977.0;179.0;336.0;348.0;-36.0;267.0;-785.0;?
948.0;?;900.0;?;359.0;395.0;-29.0;194.0;-831.0;-27
1155.0;926.0;1060.0;152.0;367.0;464.0;-18.0;?;?;-25
1218.0;?;1214.0;488.0;359.0;440.0;-13.0;?;-1152.0;-35
950.0;?;1336.0;487.0;?;292.0;106.0;-261.0;?;-69
1185.0;882.0;1669.0;2401.0;?;243.0;369.0;?;-1139.0;-84
?;889.0;718.0;?;257.0;-93.0;489.0;37.0;-1289.0;-86
?;900.0;?;-386.0;214.0;-376.0;594.0;58.0;?;-85
711.0;?;939.0;?;?;?;254.0;103.0;-751.0;-53
676.0;313.0;881.0;-401.0;250.0;234.0;180.0;31.0;-709.0;-54
718.0;?;?;-394.0;?;333.0;?;?;-680.0;-42
771.0;324.0;?;-417.0;254.0;351.0;?;87.0;-704.0;-24
779.0;326.0;603.0;-702.0;245.0;?;164.0;197.0;-772.0;?
777.0;323.0;624.0;-394.0;236.0;244.0;?;?;-824.0;?
837.0;325.0;1534.0;1049.0;224.0;296.0;318.0;148.0;-831.0;-13
1032.0;322.0;?;?;210.0;?;322.0;121.0;?;-21
1168.0;319.0;-35.0;1309.0;?;302.0;270.0;173.0;-981.0;-29
1172.0;324.0;331.0;31.0;187.0;362.0;?;207.0;-1127.0;-33
1287.0;326.0;1937.0;698.0;181.0;383.0;?;227.0;?;-34
1107.0;335.0;2726.0;1637.0;168.0;89.0;300.0;161.0;-1315.0;-34
1037.0;346.0;-26.0;-1362.0;163.0;14.0;365.0;153.0;-1211.0;?
1284.0;368.0;1251.0;-131.0;170.0;63.0;331.0;131.0;-895.0;?
1203.0;396.0;1129.0;?;190.0;-20.0;310.0;103.0;-1105.0;-35
?;435.0;1236.0;19.0;227.0;?;259.0;109.0;-1279.0;-35
797.0;474.0;856.0;-250.0;259.0;51.0;277.0;?;-1137.0;-36
737.0;510.0;1103.0;?;?;56.0;280.0;?;?;-36
?;?;1074.0;11.0;?;123.0;234.0;228.0;-808.0;-37
740.0;587.0;920.0;35.0;312.0;174.0;?;232.0;-757.0;?
775.0;626.0;823.0;190.0;330.0;?;101.0;336.0;-761.0;-38
?;657.0;1024.0;230.0;347.0;252.0;50.0;?;-799.0;?
?;695.0;?;113.0;359.0;223.0;22.0;138.0;-828.0;-41
934.0;726.0;937.0;56.0;364.0;241.0;31.0;?;-861.0;-44
?;?;977.0;?;367.0;276.0;89.0;-5.0;-924.0;?
1041.0;784.0;?;425.0;358.0;222.0;161.0;-165.0;-1118.0;-68
959.0;?;1309.0;486.0;345.0;171.0;?;?;-1237.0;-78
?;834.0;1562.0;998.0;333.0;?;535.0;-126.0;?;-77
1043.0;?;582.0;606.0;?;4.0;493.0;-67.0;-1224.0;?
?;868.0;947.0;?;?;-321.0;469.0;-29.0;-1307.0;?
?;878.0;2093.0;315.0;336.0;-56.0;?;41.0;-682.0;-71
963.0;?;1809.0;-47.0;?;-133.0;575.0;83.0;-954.0;-73
841.0;?;?;-285.0;?;-16.0;?;126.0;-1082.0;?
783.0;?;1230.0;-355.0;334.0;144.0;?;93.0;-934.0;-71
708.0;?;1253.0;-341.0;324.0;157.0;404.0;49.0;-840.0;-61
?;?;800.0;-371.0;315.0;218.0;287.0;?;-773.0;-50
?;?;903.0;-364.0;299.0;309.0;250.0;89.0;-709.0;-42
?;915.0;?;-475.0;287.0;317.0;189.0;117.0;-676.0;-28
759.0;921.0;586.0;-620.0;269.0;264.0;172.0;167.0;-709.0;-12
755.0;924.0;?;-548.0;256.0;237.0;185.0;242.0;-754.0;-8
756.0;934.0;1221.0;545.0;239.0;290.0;235.0;218.0;-780.0;-8
953.0;?;342.0;?;225.0;275.0;274.0;90.0;?;-8
1090.0;950.0;?;2699.0;211.0;221.0;283.0;88.0;-878.0;-16
1124.0;961.0;328.0;?;202.0;197.0;273.0;164.0;-1023.0;-24
1265.0;976.0;1073.0;-961.0;199.0;310.0;358.0;?;-1085.0;-27
?;992.0;2575.0;1830.0;199.0;191.0;381.0;156.0;-1270.0;-28
960.0;?;-86.0;-1033.0;204.0;33.0;?;130.0;-1315.0;-28
1087.0;1022.0;965.0;-1005.0;217.0;109.0;387.0;106.0;-946.0;?
1253.0;1035.0;?;-512.0;?;57.0;328.0;32.0;-890.0;?
1124.0;1058.0;1359.0;?;280.0;59.0;?;33.0;-1149.0;?
941.0;1074.0;1007.0;?;308.0;?;232.0;?;-1230.0;-30
785.0;1088.0;990.0;-174.0;?;48.0;289.0;101.0;-1073.0;-30
686.0;1091.0;1085.0;-36.0;?;160.0;?;164.0;-891.0;-31
720.0;1097.0;?;?;348.0;?;256.0;?;-785.0;-32
760.0;1104.0;917.0;?;?;204.0;166.0;?;?;-32
797.0;?;?;?;383.0;?;79.0;344.0;?;-34
774.0;1107.0;1035.0;292.0;?;226.0;49.0;342.0;-782.0;-33
808.0;1102.0;872.0;114.0;393.0;?;14.0;?;-791.0;-35
987.0;1101.0;942.0;44.0;?;342.0;38.0;177.0;-825.0;-42
?;?;?;325.0;360.0;?;53.0;-40.0;-955.0;?
1040.0;1100.0;?;303.0;343.0;256.0;124.0;-270.0;-1186.0;-64
1104.0;1101.0;1482.0;999.0;323.0;?;?;?;-1294.0;-73
1399.0;?;1563.0;1812.0;309.0;281.0;485.0;47.0;-1190.0;-76
?;1115.0;849.0;56.0;296.0;-293.0;445.0;78.0;-1495.0;-74
902.0;?;1538.0;-253.0;284.0;-253.0;615.0;?;-1093.0;-73
1140.0;1120.0;?;14.0;270.0;-120.0;669.0;162.0;-642.0;?
927.0;1120.0;1556.0;-106.0;268.0;-135.0;414.0;163.0;-1087.0;-87
