InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
-287.0;406.0;138;194.0;757.0;-570.0;642.0;875.0;-717.0
-281.0;386.0;138;?;?;?;644.0;?;?
-273.0;?;140;192.0;757.0;-665.0;646.0;881.0;-746.0
-265.0;349.0;141;185.0;757.0;-664.0;648.0;883.0;-756.0
-254.0;333.0;145;175.0;756.0;-613.0;650.0;884.0;-768.0
-239.0;319.0;?;?;754.0;?;652.0;?;?
-224.0;?;149;151.0;753.0;-486.0;654.0;887.0;-788.0
-208.0;303.0;156;136.0;?;?;655.0;888.0;-797.0
?;?;164;?;751.0;-284.0;?;889.0;-806.0
-183.0;?;166;124.0;751.0;-193.0;657.0;890.0;-812.0
-175.0;273.0;167;124.0;750.0;-137.0;?;890.0;-819.0
-170.0;261.0;168;123.0;750.0;-69.0;658.0;891.0;-822.0
-168.0;252.0;167;130.0;749.0;-26.0;658.0;?;-821.0
-166.0;241.0;?;130.0;748.0;24.0;659.0;892.0;?
-164.0;?;?;133.0;748.0;81.0;659.0;?;-825.0
-165.0;231.0;?;?;?;?;658.0;?;-824.0
-166.0;230.0;?;138.0;749.0;241.0;?;894.0;-827.0
-171.0;228.0;168;141.0;751.0;264.0;653.0;896.0;-824.0
-180.0;226.0;168;?;754.0;219.0;?;897.0;-824.0
-185.0;220.0;168;141.0;757.0;143.0;645.0;898.0;-821.0
-189.0;215.0;168;?;760.0;137.0;641.0;900.0;?
?;210.0;168;130.0;763.0;?;637.0;900.0;-818.0
-186.0;209.0;168;123.0;767.0;183.0;632.0;901.0;-815.0
?;209.0;?;118.0;?;?;630.0;903.0;-817.0
-180.0;211.0;168;117.0;768.0;?;630.0;?;-816.0
-175.0;213.0;168;?;767.0;184.0;631.0;?;-816.0
-173.0;216.0;168;112.0;767.0;238.0;631.0;?;-817.0
-171.0;221.0;168;?;766.0;237.0;631.0;917.0;?
?;?;?;115.0;764.0;19.0;632.0;?;?
-174.0;213.0;168;119.0;?;-168.0;635.0;924.0;-820.0
-175.0;208.0;167;123.0;758.0;-264.0;637.0;928.0;-820.0
-176.0;199.0;167;?;756.0;?;640.0;931.0;-821.0
-181.0;186.0;167;135.0;?;-277.0;643.0;935.0;?
-185.0;174.0;167;139.0;750.0;-233.0;645.0;939.0;-819.0
-185.0;163.0;168;144.0;747.0;-215.0;647.0;944.0;-820.0
-195.0;151.0;167;150.0;744.0;-281.0;649.0;948.0;?
-200.0;137.0;167;153.0;742.0;?;650.0;951.0;-813.0
-208.0;?;167;?;741.0;-330.0;?;954.0;-813.0
-212.0;113.0;167;145.0;739.0;-247.0;652.0;958.0;?
-216.0;108.0;167;141.0;739.0;-228.0;653.0;962.0;-811.0
-221.0;106.0;167;133.0;738.0;-219.0;653.0;966.0;-807.0
-222.0;99.0;167;128.0;738.0;?;653.0;969.0;-806.0
-220.0;?;?;118.0;739.0;-189.0;653.0;970.0;-807.0
-215.0;93.0;167;?;739.0;?;652.0;?;?
-208.0;88.0;167;?;740.0;54.0;651.0;965.0;-805.0
-199.0;83.0;167;111.0;741.0;?;649.0;951.0;?
-193.0;71.0;167;110.0;743.0;298.0;646.0;925.0;-797.0
-185.0;58.0;167;121.0;744.0;?;643.0;?;-788.0
-176.0;42.0;167;134.0;744.0;322.0;640.0;833.0;-785.0
-172.0;25.0;?;148.0;745.0;267.0;638.0;796.0;-781.0
?;?;167;166.0;746.0;203.0;636.0;796.0;-785.0
-166.0;-5.0;167;182.0;746.0;206.0;634.0;816.0;?
-167.0;-14.0;167;200.0;746.0;164.0;633.0;833.0;-796.0
-170.0;-20.0;167;208.0;747.0;89.0;631.0;835.0;?
-169.0;-27.0;167;212.0;?;?;?;836.0;-796.0
?;-31.0;?;214.0;751.0;?;626.0;842.0;-801.0
-149.0;-33.0;167;213.0;753.0;-48.0;624.0;836.0;-800.0
-140.0;?;?;207.0;755.0;?;621.0;?;-800.0
-137.0;-37.0;?;202.0;757.0;?;620.0;831.0;-799.0
-136.0;-37.0;167;202.0;758.0;-316.0;620.0;833.0;-799.0
-134.0;-39.0;167;196.0;758.0;-350.0;619.0;836.0;-798.0
-140.0;-39.0;167;189.0;758.0;-330.0;620.0;839.0;?
-143.0;-40.0;167;?;?;?;620.0;?;-800.0
-147.0;?;167;170.0;759.0;-166.0;620.0;843.0;-798.0
-152.0;-32.0;167;164.0;?;-111.0;621.0;845.0;?
-162.0;-28.0;?;158.0;759.0;-43.0;621.0;845.0;-794.0
-173.0;-25.0;167;155.0;758.0;0.0;622.0;?;-791.0
-186.0;-23.0;167;151.0;758.0;50.0;622.0;847.0;-789.0
-196.0;-23.0;167;152.0;?;?;624.0;846.0;?
?;-23.0;167;?;756.0;115.0;?;?;-779.0
?;-22.0;?;158.0;755.0;134.0;626.0;?;-778.0
?;-24.0;167;160.0;?;150.0;?;849.0;?
-243.0;?;167;?;752.0;?;?;859.0;-774.0
-241.0;-18.0;167;156.0;751.0;185.0;?;873.0;-774.0
-226.0;-8.0;167;147.0;750.0;112.0;632.0;886.0;-774.0
-201.0;2.0;167;135.0;749.0;93.0;633.0;893.0;-777.0
-171.0;?;167;?;749.0;?;634.0;?;-786.0
-131.0;15.0;167;91.0;749.0;-240.0;?;?;?
-86.0;22.0;167;62.0;749.0;-351.0;635.0;890.0;?
?;?;167;36.0;?;?;636.0;?;-813.0
25.0;40.0;?;?;749.0;-593.0;636.0;874.0;-811.0
?;52.0;167;?;749.0;-675.0;636.0;853.0;-807.0
132.0;63.0;?;-116.0;749.0;?;?;828.0;-796.0
182.0;72.0;?;-172.0;?;?;?;800.0;-780.0
226.0;77.0;167;-221.0;?;-1028.0;636.0;774.0;-764.0
?;?;167;-276.0;?;-1260.0;636.0;750.0;-743.0
295.0;71.0;?;-321.0;748.0;-1418.0;635.0;727.0;-721.0
324.0;52.0;168;-359.0;746.0;-1572.0;634.0;708.0;-696.0
346.0;26.0;168;-376.0;744.0;-1549.0;634.0;692.0;-672.0
?;0.0;167;-380.0;741.0;-1553.0;634.0;681.0;-650.0
368.0;-33.0;167;-373.0;738.0;-1366.0;633.0;676.0;?
376.0;?;168;-357.0;734.0;-1133.0;633.0;?;-615.0
382.0;-105.0;?;?;730.0;-827.0;631.0;674.0;-600.0
384.0;-139.0;168;-308.0;725.0;-504.0;630.0;675.0;-586.0
384.0;-169.0;168;-292.0;721.0;-127.0;628.0;677.0;-573.0
388.0;-200.0;168;?;716.0;?;626.0;?;-559.0
390.0;-222.0;?;-241.0;711.0;733.0;?;683.0;?
392.0;-226.0;168;?;707.0;?;622.0;686.0;?
399.0;-211.0;?;-215.0;705.0;548.0;?;?;-516.0
?;-206.0;168;-220.0;?;114.0;?;?;-499.0
409.0;-216.0;168;-211.0;701.0;-100.0;614.0;690.0;-493.0
408.0;-230.0;168;-197.0;?;-241.0;?;?;-490.0
409.0;-241.0;168;-186.0;698.0;-367.0;610.0;686.0;-489.0
410.0;-247.0;168;-181.0;698.0;?;?;?;-484.0
407.0;-256.0;168;-175.0;698.0;-427.0;608.0;676.0;-484.0
406.0;?;168;-173.0;698.0;-497.0;607.0;670.0;-482.0
?;-267.0;168;-171.0;698.0;-502.0;?;?;-479.0
408.0;-264.0;168;-176.0;698.0;-527.0;608.0;659.0;-476.0
407.0;-265.0;167;-183.0;697.0;-521.0;609.0;655.0;-475.0
404.0;-266.0;?;-190.0;696.0;?;?;?;-471.0
403.0;-267.0;168;?;694.0;-507.0;610.0;652.0;?
403.0;-274.0;168;-211.0;?;-363.0;611.0;652.0;?
?;-278.0;168;?;688.0;-203.0;612.0;652.0;-461.0
403.0;?;?;-233.0;?;?;612.0;652.0;-453.0
403.0;-280.0;168;-225.0;684.0;-420.0;611.0;653.0;-444.0
407.0;-278.0;168;-207.0;684.0;-825.0;611.0;654.0;?
410.0;-286.0;?;-174.0;684.0;-1186.0;610.0;?;-441.0
410.0;-306.0;168;-125.0;683.0;-1452.0;609.0;659.0;-447.0
409.0;-332.0;?;-67.0;?;-1614.0;608.0;661.0;-453.0
406.0;-357.0;168;-7.0;680.0;-1636.0;607.0;663.0;-458.0
406.0;-373.0;168;48.0;679.0;?;605.0;664.0;-458.0
407.0;-377.0;168;89.0;?;-1025.0;604.0;663.0;?
410.0;-379.0;168;118.0;675.0;-572.0;?;?;-451.0
?;-380.0;168;129.0;674.0;?;?;662.0;-447.0
411.0;-382.0;168;132.0;673.0;-47.0;603.0;662.0;-444.0
415.0;-383.0;168;134.0;672.0;?;604.0;661.0;?
414.0;-382.0;168;?;672.0;?;604.0;659.0;-439.0
417.0;-382.0;168;128.0;?;77.0;605.0;656.0;?
416.0;?;168;126.0;670.0;95.0;606.0;?;-436.0
415.0;-380.0;168;123.0;670.0;37.0;606.0;651.0;-435.0
417.0;-377.0;?;119.0;670.0;65.0;607.0;649.0;-431.0
418.0;?;168;117.0;?;?;607.0;649.0;?
416.0;-375.0;?;115.0;670.0;65.0;607.0;?;-430.0
416.0;-373.0;167;115.0;670.0;118.0;606.0;647.0;-430.0
416.0;-373.0;168;110.0;?;175.0;?;648.0;-427.0
416.0;-373.0;168;109.0;671.0;161.0;606.0;648.0;?
416.0;-371.0;?;105.0;671.0;161.0;605.0;?;-428.0
414.0;-366.0;168;99.0;?;211.0;?;652.0;-431.0
414.0;-361.0;168;93.0;671.0;287.0;604.0;654.0;?
414.0;-360.0;168;87.0;670.0;?;604.0;656.0;-430.0
?;-352.0;168;75.0;669.0;731.0;604.0;657.0;?
?;-351.0;168;?;667.0;?;603.0;?;-424.0
410.0;-347.0;167;49.0;?;1497.0;?;657.0;-421.0
407.0;-338.0;168;?;664.0;?;601.0;656.0;-416.0
407.0;-329.0;168;3.0;664.0;?;598.0;655.0;-411.0
409.0;-333.0;168;-7.0;664.0;2432.0;594.0;652.0;?
?;-348.0;?;-3.0;664.0;2584.0;592.0;?;-391.0
413.0;?;168;31.0;664.0;2603.0;589.0;642.0;-379.0
415.0;-380.0;168;55.0;664.0;2538.0;586.0;636.0;-370.0
?;-382.0;167;?;663.0;2399.0;?;630.0;-359.0
420.0;-383.0;168;110.0;?;2230.0;581.0;?;-351.0
422.0;-376.0;168;147.0;664.0;2119.0;580.0;?;-345.0
422.0;-359.0;168;?;665.0;1727.0;578.0;608.0;-338.0
423.0;?;?;247.0;666.0;1600.0;?;602.0;?
428.0;-360.0;167;277.0;?;1562.0;575.0;599.0;-331.0
427.0;-361.0;?;?;667.0;1448.0;574.0;?;-332.0
?;-358.0;168;307.0;669.0;970.0;?;599.0;-331.0
434.0;-365.0;168;301.0;672.0;599.0;571.0;601.0;-331.0
?;-367.0;168;305.0;675.0;418.0;572.0;605.0;-333.0
437.0;-363.0;168;?;677.0;229.0;572.0;?;-336.0
437.0;-348.0;168;329.0;680.0;-36.0;?;617.0;-347.0
?;-335.0;168;325.0;?;-282.0;574.0;623.0;-359.0
431.0;-325.0;168;305.0;684.0;-479.0;?;630.0;?
?;-324.0;168;297.0;685.0;-601.0;578.0;638.0;-385.0
424.0;?;168;301.0;685.0;-640.0;581.0;647.0;-395.0
422.0;-321.0;?;290.0;?;-661.0;?;655.0;-406.0
419.0;-321.0;?;?;685.0;-638.0;?;?;-414.0
414.0;?;168;266.0;685.0;-611.0;586.0;668.0;-425.0
?;?;168;?;685.0;-522.0;587.0;673.0;-431.0
?;-325.0;168;253.0;685.0;-419.0;588.0;678.0;?
404.0;-329.0;?;?;684.0;-325.0;589.0;682.0;-441.0
403.0;-329.0;?;?;683.0;-233.0;?;684.0;-443.0
403.0;-338.0;168;253.0;682.0;-183.0;?;684.0;-442.0
401.0;?;168;?;681.0;-93.0;591.0;682.0;-438.0
403.0;?;168;263.0;680.0;-5.0;591.0;?;-439.0
403.0;-365.0;168;272.0;?;130.0;591.0;676.0;-432.0
402.0;?;?;278.0;678.0;207.0;590.0;?;-429.0
406.0;-375.0;168;?;?;261.0;589.0;665.0;-422.0
?;-377.0;?;296.0;676.0;277.0;?;660.0;?
?;-377.0;168;300.0;676.0;?;587.0;654.0;-411.0
412.0;-378.0;?;306.0;675.0;?;587.0;649.0;?
?;?;?;311.0;?;199.0;?;643.0;-400.0
419.0;-378.0;?;311.0;674.0;119.0;586.0;639.0;-392.0
422.0;-381.0;167;308.0;674.0;101.0;?;636.0;-389.0
423.0;-382.0;168;311.0;674.0;?;584.0;634.0;-384.0
425.0;-385.0;168;311.0;674.0;-36.0;?;633.0;-380.0
425.0;?;?;?;674.0;-92.0;583.0;?;-379.0
426.0;-391.0;?;307.0;674.0;-85.0;583.0;?;-380.0
426.0;-394.0;168;305.0;674.0;?;583.0;635.0;?
425.0;-394.0;168;306.0;673.0;-109.0;583.0;637.0;-380.0
427.0;-396.0;168;305.0;673.0;-111.0;583.0;639.0;-382.0
426.0;-398.0;168;305.0;673.0;-74.0;584.0;642.0;-382.0
?;-398.0;?;302.0;673.0;?;?;645.0;-384.0
423.0;-400.0;168;?;673.0;?;584.0;647.0;-387.0
?;-399.0;?;?;674.0;9.0;584.0;649.0;-388.0
?;-401.0;?;305.0;674.0;23.0;584.0;651.0;-390.0
420.0;-400.0;168;307.0;674.0;24.0;584.0;653.0;-391.0
?;-400.0;168;309.0;675.0;67.0;584.0;654.0;-394.0
419.0;-396.0;168;308.0;?;92.0;583.0;653.0;-393.0
420.0;-396.0;?;311.0;676.0;135.0;583.0;?;-394.0
421.0;-395.0;168;314.0;?;128.0;?;653.0;-394.0
?;-393.0;168;314.0;?;140.0;583.0;652.0;-395.0
423.0;-393.0;168;?;678.0;117.0;582.0;651.0;-394.0
424.0;-391.0;167;314.0;?;?;582.0;649.0;-393.0
425.0;-389.0;168;?;679.0;?;582.0;?;-392.0
425.0;-387.0;168;?;680.0;79.0;581.0;648.0;-392.0
426.0;-386.0;168;314.0;680.0;?;581.0;647.0;?
?;-386.0;168;311.0;681.0;54.0;?;646.0;?
428.0;-385.0;168;312.0;681.0;?;580.0;646.0;-390.0
427.0;-386.0;168;310.0;681.0;13.0;580.0;?;-388.0
427.0;?;168;?;681.0;11.0;579.0;647.0;-389.0
428.0;-388.0;168;311.0;681.0;19.0;579.0;647.0;-388.0
427.0;-389.0;168;310.0;681.0;14.0;?;?;-390.0
?;-391.0;168;310.0;?;8.0;?;647.0;-390.0
427.0;-393.0;168;312.0;?;-16.0;578.0;?;-388.0
427.0;-393.0;168;314.0;?;-17.0;578.0;648.0;-389.0
?;-393.0;168;312.0;681.0;6.0;578.0;648.0;?
427.0;-396.0;168;316.0;681.0;-33.0;578.0;648.0;?
427.0;-397.0;168;316.0;681.0;?;?;648.0;-388.0
?;-397.0;168;317.0;681.0;4.0;577.0;647.0;-388.0
428.0;-400.0;168;319.0;680.0;-19.0;577.0;?;?
427.0;-400.0;167;318.0;?;-4.0;577.0;647.0;-387.0
426.0;?;168;?;680.0;-19.0;576.0;?;-385.0
427.0;-402.0;?;319.0;681.0;2.0;576.0;645.0;-385.0
?;-403.0;168;320.0;681.0;3.0;575.0;?;?
431.0;-403.0;167;318.0;682.0;65.0;575.0;?;-382.0
?;-402.0;168;319.0;682.0;22.0;575.0;645.0;-384.0
431.0;?;168;?;683.0;25.0;574.0;645.0;-383.0
432.0;-405.0;?;317.0;684.0;?;574.0;?;-384.0
431.0;-404.0;168;318.0;?;50.0;574.0;?;-384.0
433.0;?;168;316.0;686.0;70.0;574.0;?;-387.0
435.0;?;?;316.0;687.0;?;574.0;?;-387.0
434.0;-397.0;168;316.0;688.0;82.0;573.0;649.0;-392.0
435.0;-397.0;?;317.0;690.0;99.0;574.0;?;-397.0
436.0;?;168;316.0;691.0;112.0;574.0;652.0;-399.0
436.0;-389.0;168;316.0;692.0;79.0;574.0;654.0;?
435.0;?;?;314.0;694.0;48.0;574.0;656.0;?
?;-384.0;167;309.0;695.0;61.0;575.0;658.0;-410.0
434.0;-378.0;167;307.0;698.0;32.0;?;660.0;-415.0
434.0;?;168;305.0;700.0;?;577.0;662.0;-420.0
433.0;-367.0;168;302.0;702.0;-4.0;?;665.0;-428.0
?;?;?;295.0;705.0;-1.0;581.0;669.0;-435.0
431.0;?;167;290.0;708.0;2.0;583.0;?;?
428.0;-331.0;167;283.0;711.0;26.0;586.0;678.0;?
426.0;?;167;276.0;714.0;66.0;589.0;?;-466.0
423.0;?;168;268.0;718.0;116.0;591.0;690.0;-480.0
421.0;-285.0;168;259.0;?;179.0;593.0;698.0;-497.0
418.0;-266.0;?;252.0;726.0;209.0;?;707.0;-514.0
?;-247.0;168;243.0;731.0;261.0;596.0;715.0;-532.0
415.0;-228.0;168;?;?;285.0;597.0;724.0;?
412.0;-211.0;?;232.0;740.0;308.0;598.0;734.0;-570.0
409.0;-191.0;168;227.0;?;?;598.0;?;-587.0
405.0;-168.0;168;?;750.0;367.0;599.0;750.0;?
401.0;-145.0;?;213.0;756.0;?;599.0;758.0;-624.0
398.0;-120.0;168;204.0;?;505.0;598.0;764.0;-640.0
?;-91.0;168;197.0;768.0;482.0;?;?;-657.0
394.0;-64.0;?;189.0;?;?;597.0;779.0;-672.0
391.0;-30.0;168;181.0;777.0;503.0;597.0;?;?
389.0;2.0;168;180.0;781.0;495.0;?;?;-700.0
384.0;35.0;168;173.0;784.0;494.0;597.0;802.0;-715.0
?;?;168;174.0;?;511.0;597.0;?;-725.0
376.0;96.0;?;177.0;?;?;597.0;?;-734.0
374.0;124.0;?;181.0;791.0;478.0;598.0;?;-743.0
372.0;152.0;168;186.0;793.0;417.0;598.0;822.0;-749.0
371.0;180.0;168;188.0;?;565.0;597.0;?;-755.0
?;?;167;197.0;797.0;642.0;595.0;?;-761.0
377.0;223.0;167;?;800.0;?;591.0;?;-763.0
381.0;234.0;167;219.0;?;786.0;586.0;828.0;-765.0
?;244.0;167;234.0;?;781.0;?;?;-767.0
397.0;252.0;?;248.0;?;718.0;579.0;828.0;-768.0
405.0;260.0;165;?;810.0;?;?;829.0;-769.0
413.0;270.0;164;?;?;588.0;577.0;829.0;-769.0
420.0;272.0;160;296.0;812.0;466.0;576.0;828.0;-773.0
426.0;276.0;151;305.0;814.0;?;573.0;828.0;-773.0
432.0;280.0;?;313.0;815.0;92.0;572.0;829.0;-778.0
431.0;?;141;?;813.0;-182.0;?;830.0;-775.0
?;?;?;319.0;812.0;-340.0;?;?;-776.0
418.0;285.0;142;310.0;?;-426.0;574.0;838.0;?
411.0;287.0;?;308.0;812.0;-556.0;576.0;843.0;-776.0
?;297.0;?;?;?;-625.0;578.0;?;-778.0
400.0;304.0;?;?;?;?;580.0;850.0;?
394.0;316.0;148;285.0;?;?;581.0;853.0;-780.0
?;?;149;263.0;807.0;?;582.0;?;-784.0
384.0;?;?;246.0;807.0;?;?;857.0;-790.0
382.0;342.0;153;230.0;?;?;582.0;858.0;-794.0
381.0;345.0;153;?;808.0;-274.0;?;859.0;-796.0
?;?;153;189.0;?;-193.0;579.0;?;-800.0
390.0;338.0;152;167.0;809.0;?;?;858.0;?
397.0;?;151;?;810.0;?;576.0;?;-804.0
404.0;338.0;151;130.0;810.0;163.0;575.0;856.0;-807.0
413.0;338.0;151;121.0;?;193.0;?;?;-810.0
?;?;151;123.0;810.0;173.0;574.0;853.0;-811.0
428.0;333.0;151;133.0;809.0;?;574.0;852.0;?
430.0;329.0;151;148.0;806.0;66.0;577.0;849.0;-819.0
?;327.0;151;164.0;805.0;176.0;577.0;844.0;-824.0
?;328.0;?;189.0;807.0;364.0;572.0;841.0;-832.0
?;323.0;?;214.0;811.0;321.0;566.0;840.0;?
447.0;313.0;151;238.0;?;15.0;?;?;-837.0
453.0;?;?;245.0;?;-78.0;?;?;-836.0
?;327.0;151;251.0;808.0;?;?;847.0;-831.0
440.0;354.0;151;?;806.0;389.0;?;848.0;-833.0
?;379.0;151;261.0;804.0;442.0;558.0;847.0;-840.0
413.0;401.0;151;269.0;801.0;345.0;556.0;847.0;-846.0
404.0;?;151;?;799.0;?;554.0;848.0;-850.0
?;?;151;?;796.0;407.0;?;848.0;?
391.0;431.0;151;304.0;793.0;?;550.0;?;-849.0
?;448.0;151;311.0;?;?;549.0;846.0;-848.0
386.0;468.0;151;?;785.0;?;549.0;846.0;-844.0
383.0;486.0;151;?;780.0;576.0;?;846.0;-844.0
?;498.0;151;?;775.0;591.0;551.0;?;-843.0
?;511.0;152;319.0;769.0;517.0;555.0;?;-841.0
?;524.0;152;?;762.0;307.0;?;843.0;-834.0
386.0;538.0;152;323.0;757.0;315.0;564.0;?;-829.0
?;554.0;?;319.0;752.0;339.0;568.0;?;-826.0
410.0;566.0;152;319.0;748.0;392.0;?;845.0;-825.0
422.0;575.0;152;320.0;744.0;371.0;575.0;?;-820.0
433.0;?;?;323.0;741.0;304.0;579.0;848.0;-815.0
?;580.0;147;?;740.0;214.0;580.0;851.0;-808.0
463.0;585.0;?;335.0;738.0;?;584.0;853.0;-797.0
477.0;591.0;128;345.0;739.0;-206.0;581.0;853.0;-786.0
500.0;595.0;115;357.0;743.0;-388.0;571.0;851.0;-773.0
?;595.0;106;?;744.0;-686.0;570.0;851.0;-746.0
532.0;595.0;97;349.0;746.0;-885.0;567.0;?;?
521.0;593.0;95;338.0;?;-1004.0;?;857.0;-722.0
506.0;589.0;95;327.0;?;-1082.0;?;862.0;-741.0
497.0;590.0;?;?;745.0;-1188.0;571.0;867.0;-771.0
495.0;594.0;106;281.0;744.0;-1213.0;?;869.0;-796.0
490.0;?;116;246.0;745.0;-1262.0;?;870.0;?
?;603.0;?;218.0;745.0;-1341.0;574.0;869.0;?
499.0;604.0;133;?;745.0;-1399.0;575.0;869.0;-825.0
507.0;593.0;139;168.0;?;-1396.0;576.0;868.0;-829.0
514.0;579.0;?;140.0;744.0;-1285.0;576.0;?;-829.0
?;562.0;147;109.0;746.0;-1028.0;573.0;864.0;-831.0
?;551.0;?;75.0;748.0;?;?;861.0;-827.0
?;542.0;147;44.0;?;-508.0;568.0;?;-822.0
?;531.0;151;10.0;752.0;-201.0;566.0;?;-816.0
584.0;?;153;-12.0;754.0;?;564.0;851.0;-810.0
?;526.0;?;?;756.0;366.0;561.0;847.0;-805.0
630.0;?;152;-3.0;?;531.0;?;843.0;-791.0
653.0;530.0;?;21.0;758.0;758.0;?;839.0;-779.0
667.0;534.0;152;?;?;?;553.0;837.0;?
?;539.0;?;165.0;755.0;1008.0;554.0;836.0;?
?;548.0;152;281.0;756.0;1218.0;552.0;834.0;-773.0
?;?;?;372.0;756.0;1410.0;549.0;832.0;-783.0
710.0;560.0;152;436.0;757.0;1430.0;?;834.0;-790.0
714.0;540.0;152;487.0;?;933.0;?;839.0;?
710.0;?;152;515.0;755.0;394.0;540.0;844.0;-790.0
697.0;484.0;152;?;748.0;507.0;542.0;849.0;-797.0
678.0;?;152;524.0;?;672.0;?;?;-803.0
?;?;152;536.0;?;?;541.0;859.0;?
630.0;480.0;152;?;?;1052.0;541.0;?;-825.0
608.0;485.0;152;558.0;?;?;541.0;868.0;-842.0
584.0;?;152;573.0;737.0;822.0;542.0;871.0;-850.0
?;492.0;152;591.0;737.0;622.0;543.0;873.0;-854.0
555.0;?;152;610.0;?;?;545.0;874.0;-860.0
548.0;480.0;152;627.0;735.0;479.0;549.0;874.0;-868.0
541.0;476.0;152;?;733.0;570.0;555.0;874.0;-878.0
535.0;478.0;153;657.0;?;581.0;561.0;874.0;?
535.0;477.0;153;665.0;735.0;?;?;873.0;-905.0
544.0;476.0;153;672.0;737.0;416.0;569.0;872.0;?
553.0;477.0;155;678.0;741.0;220.0;570.0;870.0;?
563.0;?;155;678.0;746.0;29.0;?;867.0;-931.0
812.0;?;156;-19.0;756.0;?;603.0;673.0;-843.0
824.0;184.0;?;-24.0;753.0;547.0;?;665.0;-823.0
830.0;134.0;156;2.0;?;811.0;?;658.0;-802.0
832.0;81.0;?;42.0;748.0;?;?;653.0;-786.0
826.0;?;?;112.0;746.0;?;600.0;652.0;-783.0
806.0;21.0;?;155.0;747.0;1080.0;?;655.0;-793.0
788.0;?;156;176.0;?;722.0;596.0;665.0;?
764.0;-1.0;156;183.0;747.0;?;598.0;681.0;?
736.0;-4.0;156;?;?;?;601.0;703.0;-880.0
705.0;33.0;?;149.0;746.0;191.0;603.0;727.0;-936.0
671.0;68.0;156;120.0;?;113.0;604.0;749.0;-982.0
634.0;88.0;156;94.0;747.0;65.0;607.0;764.0;-1016.0
591.0;?;156;?;748.0;42.0;?;769.0;-1041.0
554.0;137.0;156;51.0;750.0;147.0;?;771.0;-1058.0
517.0;165.0;156;45.0;?;173.0;609.0;773.0;?
490.0;182.0;156;57.0;752.0;?;611.0;779.0;-1091.0
?;197.0;157;75.0;753.0;419.0;612.0;?;-1107.0
466.0;?;157;103.0;?;542.0;614.0;794.0;-1123.0
466.0;228.0;157;138.0;753.0;?;617.0;797.0;-1129.0
468.0;245.0;157;190.0;?;839.0;618.0;795.0;-1127.0
472.0;260.0;157;238.0;756.0;897.0;?;?;?
477.0;273.0;157;?;759.0;994.0;615.0;779.0;-1121.0
494.0;286.0;158;330.0;760.0;1073.0;617.0;769.0;-1115.0
513.0;307.0;158;369.0;758.0;946.0;620.0;757.0;-1102.0
530.0;319.0;?;411.0;?;775.0;621.0;744.0;-1083.0
550.0;319.0;157;421.0;759.0;553.0;619.0;732.0;-1063.0
?;301.0;?;412.0;761.0;23.0;616.0;724.0;-1043.0
577.0;?;?;?;762.0;-539.0;612.0;721.0;-1027.0
575.0;?;?;?;762.0;-794.0;609.0;723.0;-1017.0
?;161.0;159;281.0;?;-961.0;607.0;724.0;-995.0
577.0;?;161;221.0;?;-1155.0;606.0;723.0;-973.0
581.0;80.0;?;170.0;757.0;-1340.0;605.0;721.0;?
?;48.0;?;95.0;754.0;-1412.0;603.0;721.0;-931.0
571.0;31.0;?;19.0;752.0;-1359.0;601.0;721.0;?
559.0;25.0;?;?;751.0;-1254.0;598.0;721.0;-909.0
547.0;23.0;161;-140.0;750.0;-1197.0;?;718.0;-902.0
536.0;23.0;162;-186.0;?;?;592.0;715.0;-892.0
534.0;11.0;166;-237.0;748.0;?;591.0;711.0;-874.0
533.0;0.0;168;-273.0;747.0;-758.0;591.0;704.0;?
533.0;-12.0;169;-307.0;?;-557.0;?;697.0;-835.0
522.0;?;169;?;740.0;?;599.0;691.0;?
498.0;-25.0;169;-329.0;737.0;124.0;601.0;688.0;-840.0
481.0;?;169;-319.0;?;410.0;606.0;681.0;-841.0
469.0;-41.0;169;?;730.0;680.0;611.0;668.0;-821.0
?;-48.0;170;-258.0;732.0;967.0;611.0;656.0;-816.0
442.0;?;170;-228.0;738.0;1141.0;607.0;658.0;-816.0
?;-27.0;169;-213.0;741.0;591.0;?;668.0;?
418.0;-11.0;170;?;742.0;366.0;611.0;?;?
398.0;21.0;170;-198.0;743.0;599.0;615.0;704.0;-844.0
376.0;?;?;?;744.0;771.0;617.0;?;-870.0
?;103.0;170;-184.0;744.0;?;?;740.0;-879.0
332.0;?;?;-177.0;744.0;694.0;622.0;754.0;-877.0
311.0;159.0;171;-166.0;744.0;580.0;622.0;767.0;?
288.0;182.0;170;-150.0;744.0;?;623.0;?;-875.0
268.0;194.0;173;-125.0;744.0;380.0;623.0;787.0;-874.0
250.0;?;169;-104.0;744.0;346.0;624.0;795.0;-874.0
239.0;195.0;173;-90.0;743.0;398.0;624.0;801.0;-870.0
229.0;191.0;174;-77.0;742.0;461.0;624.0;?;?
228.0;186.0;166;-65.0;740.0;449.0;624.0;803.0;-852.0
?;173.0;?;?;738.0;299.0;625.0;799.0;-838.0
