InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RUA_ accZ
-164;-1.0;52.0;65;-98.0;-23.0;-330.0;?;?;801;-33.0
-164;-6.0;57.0;?;-99.0;1.0;-331.0;?;-21.0;801;-97.0
-164;-9.0;?;65;-99.0;-117.0;-331.0;?;?;800;-2.0
-164;?;?;65;-100.0;-114.0;-327.0;-32.0;-11.0;801;70.0
-164;-18.0;71.0;65;-99.0;-57.0;-333.0;-36.0;?;803;?
?;-23.0;75.0;65;-98.0;-11.0;-336.0;?;6.0;801;56.0
-164;?;77.0;65;-96.0;22.0;-335.0;-42.0;13.0;800;-31.0
-164;-30.0;79.0;65;?;-46.0;-339.0;-43.0;19.0;801;-24.0
?;-33.0;?;65;-91.0;-47.0;-341.0;?;24.0;799;-81.0
-164;-36.0;81.0;65;?;?;-340.0;-46.0;26.0;803;-116.0
-164;-43.0;?;65;?;-25.0;-342.0;-48.0;?;?;?
-164;-45.0;82.0;65;?;-4.0;-343.0;-48.0;19.0;790;-91.0
-164;-44.0;83.0;65;?;-13.0;-342.0;?;?;799;-10.0
-164;-48.0;83.0;65;-76.0;-73.0;-346.0;-45.0;?;801;125.0
-164;-51.0;82.0;65;-73.0;?;-345.0;-43.0;1.0;800;?
-164;?;81.0;65;-71.0;?;-342.0;?;-3.0;800;55.0
?;-50.0;?;65;-69.0;-35.0;?;-43.0;-5.0;801;?
-164;-53.0;81.0;65;-67.0;14.0;-344.0;-43.0;-5.0;802;-38.0
-164;-51.0;79.0;65;?;78.0;-342.0;-42.0;-5.0;798;26.0
?;-54.0;78.0;65;-64.0;?;-345.0;-42.0;-8.0;?;-72.0
-164;-54.0;78.0;65;?;?;?;-42.0;-8.0;800;-6.0
-164;-54.0;77.0;65;-63.0;-6.0;?;-40.0;-7.0;800;?
-164;-54.0;76.0;65;-63.0;?;-345.0;-37.0;?;800;82.0
-164;-51.0;75.0;65;-63.0;-9.0;-345.0;-35.0;-1.0;?;41.0
-164;-49.0;?;65;-63.0;6.0;-342.0;?;?;801;39.0
-164;-51.0;73.0;65;-64.0;21.0;-349.0;?;?;?;-6.0
-164;-51.0;?;?;-64.0;44.0;?;-34.0;27.0;801;27.0
?;-48.0;73.0;65;-63.0;82.0;-353.0;-33.0;39.0;799;-40.0
-164;?;?;65;-63.0;?;-359.0;-30.0;50.0;?;-71.0
-164;-50.0;71.0;?;-63.0;34.0;?;-25.0;65.0;?;-48.0
-164;-44.0;69.0;65;-62.0;68.0;-362.0;-20.0;83.0;805;-59.0
-164;-45.0;66.0;65;-60.0;?;-372.0;-16.0;?;804;-80.0
-164;-45.0;?;65;-56.0;19.0;-379.0;?;118.0;806;-29.0
-164;?;65.0;?;?;14.0;-385.0;-11.0;136.0;803;?
-164;-51.0;63.0;65;?;?;?;-9.0;153.0;801;-73.0
-164;-53.0;62.0;65;?;7.0;-404.0;?;168.0;807;-60.0
-164;-56.0;61.0;65;-38.0;27.0;-409.0;?;?;?;-31.0
-164;-59.0;?;65;?;59.0;-418.0;?;201.0;802;-57.0
-164;?;56.0;65;-22.0;51.0;-423.0;?;216.0;796;-66.0
?;-57.0;51.0;65;?;?;?;6.0;227.0;805;-85.0
-164;36.0;-39.0;73;219.0;?;-441.0;-92.0;?;803;227.0
-163;23.0;-30.0;75;221.0;278.0;-440.0;-100.0;387.0;801;234.0
-163;15.0;-25.0;77;223.0;330.0;-437.0;?;?;800;284.0
-163;10.0;-21.0;79;221.0;359.0;-433.0;-108.0;401.0;801;265.0
-163;?;-19.0;80;?;385.0;?;?;405.0;799;259.0
-163;?;-17.0;81;219.0;365.0;-423.0;-112.0;408.0;801;?
-163;9.0;-14.0;?;220.0;393.0;-419.0;-115.0;410.0;?;260.0
-163;7.0;-8.0;?;226.0;411.0;-410.0;-121.0;410.0;805;286.0
-163;?;0.0;?;230.0;376.0;-407.0;-128.0;410.0;817;311.0
-163;-8.0;7.0;70;233.0;?;-401.0;?;408.0;813;274.0
-162;?;13.0;70;?;399.0;?;-136.0;405.0;801;252.0
-163;-20.0;?;69;236.0;410.0;-402.0;?;402.0;806;223.0
?;-25.0;25.0;68;239.0;429.0;-403.0;-140.0;399.0;805;151.0
-161;-29.0;32.0;68;?;407.0;-405.0;-140.0;397.0;?;172.0
-162;?;?;67;244.0;402.0;-409.0;-143.0;396.0;816;115.0
-160;-39.0;41.0;67;?;?;-413.0;-146.0;395.0;?;80.0
-156;-46.0;?;?;?;308.0;-418.0;-151.0;?;788;?
-154;-56.0;55.0;67;258.0;298.0;-422.0;-158.0;?;724;-35.0
-152;-65.0;63.0;67;265.0;?;-428.0;-166.0;395.0;696;-38.0
-149;-74.0;69.0;67;267.0;249.0;-434.0;-173.0;396.0;?;-60.0
-147;-83.0;71.0;?;265.0;219.0;-442.0;-175.0;395.0;577;?
-146;-87.0;72.0;67;264.0;215.0;-450.0;-175.0;394.0;367;?
-147;?;?;67;263.0;210.0;-455.0;-173.0;391.0;?;-119.0
?;-89.0;75.0;67;?;187.0;-459.0;-172.0;388.0;850;-96.0
-150;-90.0;77.0;67;?;164.0;-461.0;?;386.0;894;-81.0
-150;?;?;67;263.0;149.0;-462.0;-173.0;385.0;878;?
-151;-95.0;82.0;?;264.0;134.0;-465.0;-174.0;384.0;927;?
-149;-100.0;87.0;67;264.0;?;-467.0;-178.0;?;?;?
-147;-108.0;?;67;260.0;132.0;-472.0;-180.0;382.0;589;-70.0
-146;-122.0;103.0;67;254.0;143.0;?;-170.0;385.0;582;-25.0
-146;-131.0;107.0;67;247.0;166.0;-485.0;-152.0;389.0;?;-11.0
?;-135.0;107.0;?;245.0;?;?;-135.0;395.0;586;-27.0
-142;-136.0;110.0;67;?;204.0;?;-124.0;402.0;547;11.0
?;-138.0;118.0;?;253.0;232.0;-501.0;-108.0;408.0;518;16.0
-140;-142.0;119.0;67;253.0;253.0;-509.0;-92.0;413.0;?;-1.0
-136;-134.0;117.0;67;250.0;266.0;-515.0;-77.0;418.0;482;10.0
-136;-126.0;114.0;67;?;?;?;-64.0;423.0;?;19.0
?;-116.0;?;67;243.0;268.0;-527.0;-49.0;427.0;489;29.0
-136;-108.0;112.0;67;237.0;261.0;-534.0;-31.0;430.0;478;14.0
-137;?;112.0;67;?;?;-537.0;?;432.0;491;37.0
-136;-98.0;113.0;67;220.0;300.0;-542.0;-5.0;433.0;478;41.0
?;-110.0;118.0;67;211.0;314.0;-544.0;-7.0;433.0;488;60.0
-137;-122.0;119.0;67;?;326.0;-546.0;7.0;436.0;490;17.0
?;-116.0;115.0;67;194.0;353.0;-547.0;14.0;437.0;?;3.0
-137;-112.0;111.0;67;?;356.0;-546.0;17.0;436.0;534;-7.0
?;-100.0;107.0;?;?;?;-544.0;16.0;430.0;335;?
?;-89.0;101.0;?;199.0;295.0;-544.0;13.0;423.0;1;-84.0
-137;-81.0;94.0;67;199.0;300.0;-545.0;10.0;414.0;-19;?
-138;-66.0;?;67;?;?;-543.0;9.0;405.0;119;-101.0
-137;-51.0;?;67;?;275.0;-541.0;?;394.0;307;?
-138;-36.0;?;67;?;265.0;?;0.0;382.0;?;-128.0
-137;-16.0;64.0;?;233.0;?;?;?;368.0;419;-139.0
-136;0.0;55.0;67;246.0;248.0;-524.0;?;?;692;?
-136;11.0;48.0;67;?;229.0;-515.0;-71.0;336.0;637;-159.0
-136;17.0;38.0;67;240.0;215.0;-501.0;-91.0;317.0;600;-153.0
-134;?;23.0;?;226.0;193.0;?;-106.0;296.0;923;-167.0
-134;39.0;8.0;66;208.0;?;?;?;273.0;?;-168.0
-133;?;?;66;185.0;156.0;-436.0;?;250.0;861;-219.0
-135;57.0;-23.0;66;160.0;157.0;-409.0;?;?;756;-237.0
?;63.0;-37.0;65;131.0;141.0;-379.0;-111.0;198.0;113;-270.0
-137;76.0;-56.0;?;?;112.0;-343.0;-97.0;?;-70;?
-148;99.0;-79.0;64;?;?;-300.0;-83.0;?;361;-288.0
-159;129.0;-108.0;61;16.0;51.0;-260.0;?;106.0;?;-304.0
-162;170.0;?;60;-29.0;2.0;-215.0;-38.0;71.0;639;-300.0
-168;226.0;-181.0;57;-78.0;-29.0;-166.0;-1.0;?;?;-276.0
-171;289.0;?;51;-128.0;?;-119.0;45.0;?;1051;-233.0
-172;364.0;?;45;-176.0;?;-66.0;99.0;-38.0;911;?
-173;431.0;-318.0;36;-220.0;-69.0;-20.0;155.0;?;758;?
-172;488.0;?;24;-258.0;-34.0;17.0;203.0;?;835;-52.0
-173;535.0;-390.0;8;-291.0;18.0;55.0;246.0;-140.0;?;-19.0
-173;?;-414.0;?;-319.0;39.0;93.0;?;-171.0;809;?
?;590.0;-431.0;8;-345.0;96.0;120.0;305.0;-196.0;802;73.0
-173;608.0;-443.0;-25;-367.0;206.0;?;326.0;-215.0;808;79.0
-173;626.0;-455.0;-41;-390.0;284.0;180.0;343.0;-230.0;812;?
-173;?;-467.0;-40;-415.0;339.0;200.0;361.0;-246.0;802;143.0
?;?;-478.0;-46;-440.0;372.0;220.0;380.0;-264.0;812;?
-174;651.0;-486.0;?;-462.0;364.0;?;397.0;-283.0;803;128.0
-174;650.0;-491.0;-54;-482.0;341.0;250.0;411.0;-305.0;803;115.0
-173;652.0;-495.0;-60;-501.0;?;264.0;420.0;-326.0;817;98.0
?;?;-501.0;-62;-519.0;329.0;276.0;430.0;?;802;92.0
?;647.0;-507.0;-60;-536.0;301.0;283.0;442.0;-364.0;?;117.0
?;636.0;?;-62;?;?;291.0;452.0;-383.0;810;108.0
-172;628.0;-519.0;-61;?;268.0;?;461.0;-402.0;?;88.0
-170;625.0;-525.0;-60;-572.0;265.0;308.0;468.0;-420.0;813;119.0
?;619.0;-530.0;?;-581.0;274.0;?;475.0;-439.0;648;91.0
-148;611.0;-537.0;-83;-590.0;268.0;329.0;?;-455.0;701;?
?;603.0;-543.0;-79;?;289.0;334.0;?;?;738;65.0
-101;596.0;-550.0;-81;-607.0;309.0;343.0;508.0;-485.0;?;0.0
187;591.0;-556.0;-80;-616.0;317.0;355.0;521.0;-500.0;?;-42.0
?;583.0;-560.0;-80;-626.0;?;362.0;?;-516.0;1102;?
174;?;-563.0;-83;-637.0;320.0;371.0;?;-530.0;1108;-72.0
166;565.0;?;-83;?;?;378.0;?;-545.0;?;-100.0
?;552.0;?;-82;-660.0;?;385.0;567.0;-560.0;977;-122.0
114;541.0;-567.0;-82;-675.0;219.0;392.0;578.0;-576.0;?;?
-166;531.0;-562.0;-82;-686.0;166.0;389.0;585.0;-592.0;659;-125.0
-176;524.0;-563.0;-82;-697.0;125.0;?;?;-610.0;691;?
-148;505.0;-568.0;?;-710.0;?;?;598.0;-628.0;761;-94.0
-173;480.0;-575.0;-82;?;?;399.0;?;-647.0;653;-42.0
?;453.0;?;?;-739.0;61.0;399.0;633.0;?;678;-44.0
-163;?;-582.0;-82;-751.0;52.0;393.0;642.0;-677.0;?;-44.0
?;390.0;-583.0;?;-763.0;?;?;646.0;-688.0;715;?
-201;?;-584.0;?;?;?;380.0;648.0;-699.0;495;41.0
?;323.0;-585.0;?;-781.0;?;376.0;651.0;-709.0;-1862;39.0
251;?;-584.0;-83;-788.0;66.0;373.0;650.0;-717.0;-4311;85.0
68;268.0;-584.0;-81;-794.0;?;369.0;?;-724.0;-1464;132.0
-224;239.0;-583.0;?;-799.0;149.0;370.0;646.0;-730.0;1434;91.0
-182;210.0;-582.0;-77;?;?;375.0;644.0;-736.0;417;170.0
152;183.0;-583.0;?;?;?;379.0;643.0;?;?;?
-11;?;-584.0;-27;-805.0;266.0;385.0;?;-745.0;1076;322.0
-292;?;-587.0;-6;-804.0;261.0;388.0;644.0;-749.0;635;326.0
-45;141.0;-591.0;?;-802.0;317.0;393.0;647.0;-751.0;?;315.0
?;135.0;?;-5;-799.0;430.0;398.0;651.0;-753.0;771;333.0
?;132.0;?;-11;-794.0;442.0;402.0;660.0;-755.0;794;?
175;129.0;-605.0;-9;-791.0;475.0;404.0;670.0;-760.0;815;307.0
185;136.0;-608.0;-28;-788.0;430.0;404.0;682.0;?;783;316.0
?;156.0;-612.0;-28;-783.0;441.0;406.0;690.0;-766.0;837;358.0
183;187.0;-615.0;-45;-777.0;438.0;404.0;?;-767.0;810;312.0
178;212.0;-618.0;-94;-772.0;407.0;404.0;698.0;-768.0;804;332.0
179;231.0;-618.0;?;?;400.0;?;705.0;-769.0;804;379.0
183;247.0;?;-101;-768.0;405.0;?;713.0;-769.0;?;371.0
173;257.0;-611.0;-108;-769.0;392.0;401.0;721.0;-769.0;809;364.0
189;268.0;-607.0;-113;-770.0;400.0;399.0;727.0;-768.0;800;354.0
?;278.0;-604.0;-119;-772.0;429.0;393.0;730.0;-769.0;815;368.0
187;283.0;?;?;-772.0;?;?;?;-772.0;820;341.0
189;284.0;-600.0;?;-773.0;407.0;?;?;-774.0;819;317.0
-86;282.0;-598.0;-116;-775.0;397.0;380.0;719.0;-776.0;834;314.0
-260;275.0;-595.0;-115;?;421.0;375.0;711.0;?;822;275.0
?;?;-591.0;-115;?;403.0;373.0;703.0;-775.0;885;?
218;249.0;-587.0;-115;-790.0;403.0;373.0;695.0;-774.0;891;?
168;229.0;-584.0;-116;-796.0;376.0;370.0;686.0;-773.0;820;196.0
164;209.0;?;-116;?;353.0;367.0;676.0;?;833;?
226;190.0;-577.0;-116;-805.0;343.0;359.0;663.0;-769.0;780;111.0
-29;173.0;?;-116;-811.0;?;352.0;?;-769.0;?;109.0
-217;159.0;-564.0;-116;-818.0;?;347.0;642.0;-769.0;854;160.0
-156;141.0;-559.0;-116;-823.0;290.0;341.0;639.0;-769.0;775;138.0
-175;126.0;-556.0;-116;-826.0;274.0;338.0;641.0;-770.0;?;162.0
-178;105.0;-555.0;-117;-828.0;?;333.0;644.0;?;783;287.0
-169;90.0;-554.0;-117;-829.0;283.0;330.0;?;-770.0;?;279.0
-181;83.0;-554.0;-117;?;261.0;327.0;651.0;-770.0;?;195.0
-171;77.0;-556.0;-117;-827.0;189.0;323.0;653.0;?;366;204.0
-174;75.0;-559.0;-117;-825.0;331.0;323.0;656.0;-762.0;489;232.0
?;76.0;-561.0;-117;-823.0;418.0;322.0;659.0;-758.0;910;258.0
-171;77.0;?;-117;-821.0;334.0;323.0;664.0;-757.0;?;?
-172;76.0;?;-117;?;?;324.0;668.0;?;754;?
-172;85.0;-568.0;-117;-816.0;278.0;329.0;671.0;?;?;209.0
-172;94.0;-572.0;-117;-813.0;273.0;334.0;673.0;-755.0;783;152.0
-172;108.0;-573.0;-117;-811.0;250.0;337.0;674.0;?;795;192.0
-172;120.0;-574.0;?;-810.0;281.0;342.0;676.0;-745.0;779;?
-172;?;?;-117;-808.0;313.0;347.0;677.0;-739.0;778;152.0
-172;141.0;-576.0;?;?;?;352.0;678.0;-732.0;795;131.0
-171;?;?;-117;-804.0;242.0;357.0;?;-725.0;788;171.0
-171;155.0;?;-117;-802.0;274.0;365.0;679.0;?;785;183.0
?;160.0;-582.0;?;?;270.0;368.0;678.0;-708.0;789;132.0
-171;167.0;-583.0;-117;-800.0;?;368.0;677.0;-700.0;785;?
-171;172.0;-583.0;-117;?;182.0;?;?;-690.0;803;-177.0
-171;175.0;?;?;-798.0;282.0;371.0;678.0;?;821;-249.0
?;175.0;-587.0;-117;-796.0;339.0;373.0;678.0;-678.0;765;-104.0
?;?;-589.0;?;-794.0;287.0;373.0;678.0;-674.0;728;40.0
?;184.0;-592.0;-117;?;238.0;372.0;676.0;-673.0;732;?
-171;188.0;?;-117;?;?;372.0;673.0;-676.0;732;195.0
-170;192.0;-595.0;-117;-789.0;143.0;369.0;671.0;-684.0;739;133.0
-171;?;-595.0;-117;-789.0;140.0;?;671.0;-692.0;713;92.0
-170;185.0;-595.0;-117;-790.0;?;?;674.0;-701.0;799;?
-168;?;-595.0;-117;?;215.0;358.0;678.0;-710.0;889;?
?;170.0;-595.0;-117;-792.0;196.0;358.0;681.0;-720.0;846;119.0
-169;164.0;-596.0;-117;-791.0;133.0;357.0;680.0;-726.0;840;109.0
-168;161.0;-598.0;-117;-790.0;?;356.0;?;?;845;78.0
-168;163.0;-600.0;-117;-788.0;?;356.0;?;-726.0;848;57.0
-167;162.0;-601.0;?;-788.0;181.0;354.0;674.0;-726.0;846;33.0
-166;158.0;?;-117;-788.0;192.0;353.0;675.0;-726.0;808;-48.0
?;151.0;?;-117;-788.0;180.0;350.0;677.0;-726.0;814;?
-164;141.0;-603.0;-117;?;222.0;347.0;?;-728.0;797;-117.0
-162;134.0;-603.0;-117;-788.0;224.0;?;681.0;?;741;-97.0
-162;128.0;-604.0;-117;?;163.0;?;?;-735.0;802;-76.0
-161;117.0;-603.0;-117;-789.0;128.0;335.0;684.0;-740.0;?;?
-158;112.0;-604.0;-117;-789.0;86.0;332.0;685.0;-744.0;751;-67.0
-158;104.0;-604.0;-117;?;102.0;?;?;-749.0;594;-109.0
-158;99.0;-603.0;-117;-791.0;102.0;?;?;-754.0;520;-85.0
-158;?;-602.0;-117;-792.0;93.0;319.0;684.0;-757.0;1090;-96.0
?;83.0;-601.0;?;-793.0;104.0;?;?;-760.0;619;-84.0
-161;77.0;-600.0;-119;-794.0;74.0;315.0;682.0;?;?;-42.0
-162;72.0;?;-119;?;69.0;311.0;?;?;?;-11.0
-163;70.0;-599.0;-121;?;94.0;309.0;679.0;-763.0;782;-49.0
?;71.0;?;-122;-795.0;?;308.0;679.0;?;738;24.0
-163;?;-601.0;-121;-794.0;107.0;308.0;679.0;?;954;54.0
-163;71.0;-602.0;-122;-793.0;156.0;306.0;679.0;-763.0;702;70.0
?;?;-602.0;-114;-793.0;?;301.0;679.0;-761.0;870;156.0
-164;92.0;-600.0;-109;-795.0;233.0;294.0;679.0;-758.0;?;99.0
-164;106.0;-597.0;?;-796.0;296.0;284.0;679.0;-754.0;809;?
?;122.0;-595.0;?;?;287.0;280.0;678.0;-748.0;?;84.0
-163;?;-594.0;-144;-798.0;?;280.0;678.0;-741.0;796;115.0
?;142.0;-593.0;-149;-799.0;370.0;278.0;?;-738.0;813;160.0
-163;148.0;-591.0;-149;?;366.0;278.0;675.0;?;800;?
?;158.0;-588.0;?;-800.0;341.0;282.0;673.0;-734.0;803;94.0
-164;175.0;-586.0;?;?;307.0;?;669.0;-735.0;809;96.0
-164;?;-585.0;-150;-800.0;261.0;295.0;664.0;-736.0;804;19.0
?;?;-585.0;-153;-799.0;238.0;?;661.0;-735.0;799;?
?;213.0;-587.0;-154;-797.0;302.0;309.0;658.0;?;?;-51.0
-163;220.0;-590.0;-154;-794.0;231.0;316.0;657.0;-732.0;802;-55.0
-164;225.0;-593.0;-155;-791.0;186.0;323.0;658.0;?;801;?
-164;229.0;-595.0;-155;-789.0;?;328.0;663.0;-731.0;814;-74.0
-163;231.0;-598.0;?;-786.0;131.0;335.0;670.0;?;818;22.0
-163;235.0;-602.0;?;?;123.0;341.0;677.0;-732.0;810;6.0
-163;?;-606.0;-154;-780.0;?;348.0;686.0;-731.0;803;30.0
-163;238.0;-610.0;-154;-777.0;?;356.0;694.0;-730.0;803;?
?;239.0;-614.0;?;-773.0;145.0;359.0;?;-731.0;?;?
?;?;?;-154;?;158.0;362.0;704.0;-731.0;?;54.0
?;257.0;-620.0;?;-764.0;135.0;364.0;704.0;-730.0;810;68.0
-163;269.0;-622.0;-154;?;?;367.0;703.0;?;810;10.0
-163;278.0;?;?;?;136.0;?;705.0;-727.0;?;-23.0
-163;282.0;-623.0;-154;-757.0;159.0;?;707.0;-725.0;806;-18.0
-163;?;-623.0;-154;-756.0;116.0;378.0;708.0;-724.0;807;-46.0
-163;292.0;-624.0;?;-755.0;162.0;384.0;708.0;-722.0;?;-51.0
-163;?;-623.0;-154;-754.0;147.0;385.0;?;?;804;?
?;299.0;-623.0;-154;-754.0;120.0;388.0;703.0;-722.0;?;41.0
-163;?;-621.0;-154;-754.0;100.0;390.0;700.0;-721.0;808;-41.0
-163;308.0;-620.0;-154;-755.0;98.0;?;?;?;806;1.0
-163;308.0;-618.0;-154;-755.0;?;394.0;694.0;-718.0;809;14.0
-163;311.0;-616.0;-154;-756.0;?;395.0;691.0;-717.0;?;-15.0
?;313.0;-615.0;-154;-757.0;138.0;398.0;687.0;-717.0;809;?
-163;312.0;-613.0;-154;-758.0;?;?;?;-717.0;?;18.0
?;315.0;-613.0;-154;-758.0;124.0;398.0;682.0;-717.0;810;-40.0
-163;313.0;-612.0;-154;-759.0;124.0;398.0;681.0;-717.0;808;?
-163;312.0;-612.0;-154;-759.0;127.0;401.0;681.0;?;809;14.0
-163;310.0;?;-154;-760.0;133.0;400.0;682.0;-718.0;?;?
-163;?;-612.0;-154;-760.0;?;399.0;682.0;?;808;?
-163;?;?;-154;-759.0;?;400.0;683.0;-717.0;807;?
-163;304.0;?;-154;-759.0;127.0;399.0;684.0;-717.0;806;9.0
-163;305.0;-614.0;-154;-758.0;130.0;401.0;?;-718.0;806;11.0
-163;305.0;-615.0;-154;-758.0;117.0;403.0;687.0;-717.0;807;-20.0
-163;305.0;?;-154;-757.0;115.0;?;688.0;-717.0;?;11.0
-163;304.0;-616.0;-154;-757.0;121.0;401.0;689.0;-718.0;810;-3.0
-163;304.0;-617.0;-154;-756.0;118.0;399.0;689.0;-717.0;811;-9.0
-163;303.0;-617.0;?;?;120.0;401.0;690.0;?;811;?
?;304.0;?;-154;-755.0;119.0;403.0;691.0;-717.0;805;-1.0
-163;304.0;-618.0;-154;-755.0;134.0;402.0;691.0;-716.0;807;-57.0
-163;302.0;-619.0;-154;-754.0;132.0;402.0;690.0;-717.0;811;-44.0
-163;302.0;?;-154;?;131.0;402.0;?;-717.0;807;-9.0
-163;?;?;-154;-754.0;125.0;403.0;?;-717.0;806;-54.0
-163;?;-618.0;-154;-754.0;?;402.0;687.0;-717.0;805;-54.0
?;305.0;-618.0;-154;-754.0;101.0;404.0;686.0;-716.0;802;?
-163;305.0;?;-154;-754.0;131.0;?;685.0;?;809;28.0
-163;?;?;-154;-754.0;83.0;404.0;685.0;-716.0;815;?
-163;309.0;-617.0;-154;-754.0;66.0;405.0;684.0;?;809;?
-163;?;-617.0;-154;-753.0;147.0;406.0;683.0;-715.0;810;-18.0
-163;315.0;-617.0;-154;-753.0;109.0;405.0;683.0;-713.0;807;-19.0
-163;317.0;?;-154;-753.0;113.0;?;683.0;-710.0;800;9.0
-163;?;-616.0;-154;-753.0;122.0;405.0;?;-709.0;806;-27.0
-163;319.0;-615.0;?;-753.0;?;406.0;?;?;807;-60.0
-163;320.0;-615.0;-154;-753.0;106.0;406.0;684.0;-705.0;804;-31.0
-163;321.0;?;?;-752.0;115.0;405.0;684.0;-704.0;?;-24.0
-163;324.0;?;-154;-752.0;?;?;?;?;805;-46.0
-163;326.0;-614.0;-154;-752.0;?;406.0;?;-703.0;?;-28.0
-163;328.0;-613.0;-154;-752.0;110.0;408.0;679.0;-703.0;812;-25.0
-163;331.0;-613.0;-153;-752.0;106.0;409.0;678.0;-702.0;813;-26.0
-163;?;?;-153;-751.0;106.0;413.0;?;-700.0;808;-9.0
?;335.0;-612.0;-153;?;112.0;413.0;676.0;?;806;12.0
?;338.0;-612.0;-152;-751.0;118.0;415.0;675.0;-697.0;809;-8.0
?;?;-611.0;-151;-750.0;137.0;419.0;?;-695.0;811;15.0
-163;346.0;-611.0;-150;-749.0;153.0;421.0;671.0;-694.0;811;?
-163;350.0;-611.0;-149;-747.0;153.0;?;669.0;?;807;-11.0
?;?;?;?;-745.0;155.0;432.0;667.0;-689.0;813;10.0
-163;365.0;-610.0;-150;-743.0;?;435.0;664.0;-686.0;815;9.0
-163;373.0;-610.0;-150;?;?;?;662.0;?;?;0.0
?;?;-610.0;-150;-736.0;167.0;445.0;661.0;-679.0;811;31.0
-163;393.0;?;-150;-733.0;173.0;452.0;659.0;-675.0;805;59.0
?;?;?;-147;-729.0;209.0;457.0;658.0;-673.0;804;51.0
-163;?;-609.0;-145;-724.0;198.0;464.0;?;-669.0;810;59.0
-163;426.0;-609.0;-145;-719.0;201.0;469.0;655.0;-667.0;808;?
-163;?;-608.0;?;-714.0;217.0;474.0;653.0;-666.0;807;?
?;451.0;-607.0;?;-709.0;?;480.0;650.0;-664.0;811;79.0
-163;465.0;-606.0;-140;-704.0;211.0;481.0;648.0;-661.0;?;?
-163;477.0;-604.0;-137;-698.0;240.0;485.0;644.0;-659.0;805;?
-162;488.0;-602.0;?;-695.0;257.0;489.0;?;-657.0;805;?
-162;497.0;?;-136;-691.0;267.0;490.0;637.0;-653.0;?;69.0
?;508.0;-595.0;-136;?;296.0;?;632.0;-650.0;809;14.0
-162;514.0;-590.0;-136;?;267.0;491.0;626.0;-647.0;806;28.0
-162;523.0;-584.0;-139;-685.0;296.0;?;?;-644.0;801;-116.0
-162;?;-579.0;-142;-685.0;286.0;487.0;613.0;-641.0;803;?
-162;532.0;-572.0;-146;-686.0;272.0;487.0;?;?;802;-60.0
-162;533.0;-566.0;-149;?;282.0;485.0;601.0;-637.0;788;-156.0
-161;534.0;-559.0;-151;-688.0;292.0;480.0;594.0;-636.0;800;-191.0
?;?;?;-151;?;231.0;477.0;?;-634.0;855;-231.0
-158;534.0;-543.0;?;-695.0;73.0;471.0;?;-635.0;?;-215.0
-155;?;-536.0;-152;-700.0;76.0;?;580.0;?;?;-284.0
-153;524.0;-532.0;-152;-703.0;?;459.0;583.0;-631.0;655;-367.0
?;515.0;-529.0;?;-708.0;?;450.0;?;-636.0;?;-325.0
-150;508.0;?;-153;-714.0;1.0;443.0;595.0;-643.0;522;-319.0
-148;?;?;?;-719.0;-83.0;439.0;607.0;-650.0;499;-288.0
-150;?;-519.0;-153;-722.0;-81.0;?;619.0;?;504;-239.0
-153;494.0;?;-153;?;-88.0;430.0;627.0;?;642;-150.0
-156;493.0;-519.0;-154;-722.0;-47.0;426.0;?;-667.0;814;?
-158;?;-522.0;-154;?;-11.0;426.0;640.0;-670.0;?;-149.0
-159;490.0;-525.0;-154;-722.0;-34.0;426.0;?;-669.0;?;?
?;489.0;?;?;-722.0;-35.0;?;?;-667.0;711;?
-159;488.0;-531.0;?;?;?;?;680.0;-659.0;899;21.0
-159;?;?;-154;-720.0;-52.0;432.0;691.0;-653.0;890;?
-159;489.0;-538.0;-155;-717.0;30.0;433.0;697.0;-651.0;756;-76.0
-158;493.0;?;-154;?;70.0;437.0;701.0;?;781;-147.0
-158;501.0;-543.0;-154;-706.0;208.0;?;701.0;-665.0;779;?
-158;510.0;?;-154;?;?;?;699.0;-676.0;?;-235.0
-159;?;-549.0;-154;?;293.0;456.0;697.0;-693.0;737;-102.0
-159;530.0;-553.0;-154;-678.0;256.0;462.0;695.0;-714.0;770;?
-159;538.0;?;-154;-667.0;217.0;?;696.0;?;874;61.0
?;543.0;-565.0;-154;?;156.0;470.0;?;-766.0;?;201.0
-159;551.0;-569.0;?;?;92.0;473.0;698.0;-790.0;768;308.0
-159;?;-573.0;-154;-642.0;153.0;475.0;699.0;-807.0;766;373.0
-159;556.0;-577.0;-154;?;?;474.0;?;-819.0;767;?
-158;556.0;-582.0;?;-637.0;304.0;474.0;705.0;-825.0;772;414.0
-158;553.0;?;-154;-638.0;361.0;472.0;709.0;-828.0;?;458.0
-158;547.0;-590.0;-154;?;?;472.0;715.0;?;781;333.0
-159;541.0;-594.0;-154;-645.0;414.0;473.0;?;?;?;?
-158;534.0;-598.0;-154;-648.0;?;472.0;?;?;761;353.0
