InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1;Accelerometer BACK accX
-1080.0;-23.0;-213.0;1039;?;28.0;-129.0;105.0;-83.0;-53.0;81.0
-1042.0;-17.0;?;335;?;23.0;-120.0;94.0;?;-80.0;?
-655.0;-12.0;-210.0;769;135.0;3.0;-98.0;-121.0;-85.0;-99.0;86.0
-366.0;-4.0;-213.0;455;114.0;?;-61.0;?;-76.0;-116.0;62.0
?;-3.0;-223.0;176;92.0;-66.0;-22.0;-230.0;?;-142.0;36.0
-817.0;-13.0;-234.0;?;?;-103.0;?;-280.0;-65.0;-173.0;?
?;-23.0;-243.0;?;80.0;?;?;-362.0;?;-196.0;157.0
-671.0;?;-246.0;-545;84.0;-156.0;48.0;?;-94.0;-205.0;344.0
?;-24.0;-248.0;-857;87.0;-184.0;67.0;-367.0;-107.0;-208.0;267.0
-301.0;-15.0;-249.0;-1930;92.0;?;86.0;?;-115.0;-206.0;313.0
?;0.0;?;-1958;87.0;-237.0;?;?;-116.0;-198.0;?
?;16.0;?;254;?;-259.0;138.0;?;?;-190.0;352.0
-373.0;32.0;-239.0;-2207;75.0;?;159.0;-287.0;-99.0;-187.0;226.0
-373.0;?;-232.0;-2292;71.0;-285.0;174.0;-274.0;-85.0;?;?
?;?;?;1489;64.0;-286.0;182.0;-278.0;-70.0;?;?
-144.0;67.0;-221.0;333;54.0;?;?;-268.0;-52.0;-172.0;285.0
?;?;?;-371;41.0;?;175.0;-372.0;?;-170.0;?
75.0;?;-217.0;12;?;?;167.0;-371.0;-6.0;?;377.0
187.0;?;-206.0;?;9.0;-231.0;159.0;?;15.0;-141.0;404.0
454.0;82.0;-190.0;-77;-4.0;-234.0;155.0;?;47.0;-114.0;333.0
747.0;90.0;-175.0;-179;-22.0;?;164.0;?;?;-81.0;312.0
800.0;99.0;-162.0;-150;-28.0;-240.0;155.0;404.0;100.0;?;305.0
823.0;?;-154.0;-159;?;?;129.0;428.0;90.0;-30.0;?
772.0;93.0;-151.0;-137;?;-177.0;?;458.0;?;-13.0;348.0
726.0;80.0;-148.0;-125;35.0;-141.0;53.0;382.0;23.0;3.0;350.0
782.0;?;-147.0;-148;57.0;-110.0;19.0;338.0;-8.0;?;?
842.0;58.0;-149.0;-190;80.0;-81.0;-13.0;301.0;-35.0;30.0;462.0
?;48.0;?;-140;98.0;-55.0;-41.0;316.0;-55.0;40.0;208.0
623.0;40.0;?;76;111.0;-31.0;-63.0;342.0;-70.0;?;-68.0
485.0;34.0;-163.0;75;120.0;-14.0;-81.0;344.0;-79.0;51.0;303.0
293.0;30.0;-170.0;230;?;?;-97.0;?;?;50.0;195.0
?;29.0;-175.0;?;?;?;?;315.0;-91.0;41.0;?
-607.0;28.0;-177.0;?;?;26.0;-118.0;276.0;-97.0;?;128.0
-984.0;26.0;?;1526;145.0;35.0;-126.0;?;?;?;72.0
-1065.0;30.0;-170.0;889;?;41.0;-128.0;149.0;-112.0;-24.0;66.0
?;40.0;-168.0;590;141.0;31.0;-113.0;92.0;?;-52.0;32.0
?;44.0;-170.0;760;133.0;5.0;-86.0;-24.0;-114.0;-76.0;?
-318.0;48.0;-173.0;536;115.0;?;?;-254.0;-102.0;-92.0;9.0
-305.0;46.0;?;140;92.0;-83.0;5.0;-252.0;-81.0;-118.0;12.0
-540.0;28.0;?;17;77.0;-126.0;42.0;-245.0;?;-148.0;21.0
-573.0;8.0;?;-33;71.0;-163.0;70.0;-322.0;-72.0;-174.0;98.0
-478.0;-5.0;?;-914;66.0;?;97.0;-411.0;-76.0;?;?
-412.0;-11.0;?;-1509;?;-229.0;125.0;-410.0;-78.0;-191.0;?
-320.0;?;-232.0;?;?;-260.0;153.0;-335.0;?;-192.0;159.0
?;-11.0;-231.0;-2588;49.0;?;178.0;-345.0;-69.0;-190.0;360.0
-457.0;?;-226.0;1689;41.0;-307.0;201.0;-302.0;?;-188.0;?
-565.0;2.0;-218.0;2665;32.0;?;?;?;?;-186.0;282.0
-544.0;11.0;-210.0;642;24.0;-327.0;?;-260.0;-32.0;-183.0;231.0
-353.0;?;-202.0;-1254;13.0;-326.0;245.0;-336.0;-15.0;-177.0;292.0
-111.0;40.0;?;-1752;1.0;-316.0;?;-415.0;3.0;-176.0;277.0
-40.0;?;-212.0;-306;-11.0;-302.0;233.0;?;?;-183.0;348.0
-80.0;?;-217.0;?;-29.0;-284.0;225.0;?;49.0;?;355.0
142.0;?;-219.0;-348;-48.0;-269.0;217.0;-389.0;75.0;-181.0;387.0
412.0;68.0;-216.0;?;-56.0;-264.0;207.0;-155.0;96.0;-168.0;?
?;?;-211.0;-267;-72.0;-266.0;213.0;284.0;118.0;-147.0;?
719.0;85.0;-204.0;?;-78.0;?;207.0;355.0;132.0;-126.0;251.0
?;84.0;?;-232;-71.0;-251.0;?;440.0;128.0;?;339.0
750.0;?;?;-256;?;-230.0;?;447.0;109.0;-94.0;365.0
732.0;58.0;-196.0;-228;-29.0;?;?;?;81.0;-78.0;275.0
866.0;42.0;?;?;-5.0;-176.0;97.0;378.0;51.0;-63.0;254.0
960.0;27.0;-201.0;?;18.0;-148.0;?;323.0;23.0;-50.0;?
?;?;?;-120;38.0;-123.0;40.0;283.0;1.0;-37.0;264.0
838.0;0.0;-215.0;-167;50.0;-103.0;?;?;-14.0;?;?
595.0;-12.0;-223.0;-135;56.0;-91.0;8.0;319.0;-25.0;?;28.0
397.0;?;-232.0;590;63.0;-85.0;-6.0;308.0;-25.0;-24.0;?
159.0;-27.0;-237.0;529;?;-77.0;-18.0;287.0;?;-27.0;142.0
-334.0;-28.0;?;-424;?;-70.0;-21.0;?;?;-39.0;?
-810.0;-28.0;-236.0;642;63.0;-70.0;?;388.0;?;-61.0;104.0
-913.0;-22.0;-232.0;1848;69.0;-65.0;-30.0;309.0;-32.0;-81.0;95.0
-849.0;-12.0;-233.0;757;68.0;-60.0;-26.0;3.0;-42.0;-105.0;58.0
?;-9.0;-243.0;626;62.0;-73.0;-9.0;72.0;-43.0;-137.0;41.0
-410.0;-10.0;?;888;?;-105.0;30.0;-140.0;-28.0;?;85.0
-6.0;?;-147.0;-576;264.0;-261.0;-34.0;-192.0;-181.0;-71.0;?
-123.0;83.0;-144.0;559;273.0;-289.0;-14.0;-195.0;-178.0;-65.0;278.0
-93.0;88.0;-141.0;-3451;273.0;-308.0;7.0;-220.0;-169.0;-59.0;345.0
-153.0;?;-138.0;-2356;268.0;-320.0;21.0;?;-151.0;-58.0;287.0
-211.0;101.0;-142.0;-480;?;?;24.0;-228.0;-130.0;-68.0;280.0
-351.0;?;?;-551;234.0;?;26.0;-277.0;-105.0;-77.0;298.0
-342.0;102.0;-146.0;-4;213.0;-306.0;23.0;-251.0;-77.0;-80.0;?
-218.0;115.0;?;-214;?;-285.0;11.0;-340.0;-53.0;?;344.0
?;133.0;?;-80;182.0;-262.0;-1.0;-21.0;-38.0;-58.0;345.0
233.0;161.0;-106.0;-84;168.0;-247.0;-8.0;308.0;-13.0;-35.0;330.0
244.0;186.0;?;-182;?;-229.0;?;346.0;7.0;-19.0;294.0
216.0;198.0;-85.0;-90;155.0;-203.0;?;379.0;10.0;-13.0;347.0
227.0;197.0;-84.0;?;161.0;?;-75.0;?;?;-11.0;?
306.0;?;-82.0;?;173.0;?;-110.0;359.0;-15.0;-5.0;?
429.0;?;?;-67;?;-92.0;?;274.0;?;?;276.0
554.0;?;-80.0;-91;?;?;-176.0;227.0;-58.0;18.0;279.0
?;?;?;-23;214.0;-20.0;-201.0;?;-75.0;?;139.0
728.0;?;-87.0;-214;?;6.0;-221.0;274.0;-86.0;46.0;79.0
669.0;?;-94.0;?;228.0;?;-240.0;?;-95.0;55.0;223.0
?;146.0;-104.0;1263;238.0;?;?;?;-104.0;?;194.0
?;?;-112.0;?;243.0;68.0;-270.0;240.0;-110.0;66.0;114.0
278.0;?;-114.0;1740;240.0;80.0;-271.0;222.0;-111.0;68.0;127.0
-210.0;148.0;-110.0;2124;240.0;82.0;-269.0;259.0;-107.0;63.0;117.0
-354.0;149.0;-103.0;833;?;77.0;-258.0;?;-108.0;54.0;?
-195.0;?;?;550;226.0;58.0;-235.0;131.0;-113.0;38.0;78.0
-93.0;?;-116.0;685;?;?;-202.0;?;-115.0;20.0;79.0
271.0;108.0;-128.0;560;200.0;-25.0;-158.0;?;-103.0;8.0;82.0
?;?;-147.0;?;182.0;-76.0;-111.0;?;-93.0;-13.0;?
-245.0;64.0;?;104;171.0;?;-73.0;?;?;-37.0;83.0
-333.0;?;-172.0;272;172.0;-160.0;-46.0;-329.0;-100.0;?;?
-251.0;28.0;-179.0;-708;181.0;-192.0;-25.0;?;-113.0;-58.0;347.0
?;20.0;-186.0;-2175;184.0;-221.0;-1.0;-316.0;-125.0;-65.0;239.0
?;16.0;-191.0;?;182.0;?;25.0;-248.0;-130.0;-70.0;207.0
-331.0;?;-195.0;-2559;177.0;-278.0;51.0;-222.0;-127.0;-77.0;?
-445.0;18.0;-196.0;1367;168.0;-300.0;74.0;-219.0;-119.0;-83.0;?
-495.0;28.0;-194.0;-413;158.0;-314.0;92.0;?;-107.0;-86.0;98.0
-352.0;?;?;-2954;?;-318.0;103.0;?;-91.0;-79.0;248.0
-173.0;82.0;-177.0;1190;137.0;-311.0;109.0;-331.0;-71.0;-70.0;272.0
-35.0;116.0;-171.0;993;?;-296.0;107.0;?;?;-64.0;278.0
?;136.0;?;-382;98.0;-275.0;103.0;-444.0;-19.0;-68.0;314.0
-251.0;?;-172.0;60;75.0;?;92.0;-331.0;10.0;-73.0;342.0
-223.0;154.0;?;?;57.0;?;76.0;-273.0;31.0;-75.0;?
132.0;158.0;?;-64;54.0;-212.0;58.0;-51.0;?;-68.0;335.0
366.0;162.0;?;-150;?;-204.0;50.0;331.0;55.0;?;?
?;161.0;?;-145;51.0;-194.0;36.0;376.0;57.0;-47.0;277.0
393.0;156.0;-153.0;-111;?;-177.0;?;400.0;?;-39.0;297.0
449.0;149.0;-147.0;-132;79.0;-156.0;-10.0;454.0;?;-26.0;307.0
499.0;140.0;-140.0;-107;100.0;-134.0;?;462.0;1.0;-10.0;275.0
614.0;?;?;-71;?;-108.0;-66.0;392.0;-27.0;3.0;265.0
689.0;124.0;-136.0;-47;144.0;-80.0;-94.0;364.0;-54.0;15.0;328.0
?;116.0;?;-68;160.0;-56.0;?;349.0;?;27.0;181.0
649.0;107.0;-143.0;206;167.0;-36.0;-131.0;?;-84.0;35.0;-27.0
503.0;96.0;-151.0;328;170.0;-21.0;-141.0;?;-90.0;37.0;296.0
?;?;-161.0;256;174.0;-11.0;-152.0;364.0;?;32.0;180.0
7.0;72.0;?;440;177.0;?;-159.0;280.0;-96.0;?;109.0
-530.0;62.0;-169.0;?;176.0;6.0;-162.0;274.0;?;6.0;?
-918.0;52.0;-166.0;3058;179.0;10.0;-167.0;328.0;-100.0;-15.0;57.0
-841.0;?;-160.0;?;182.0;15.0;-168.0;195.0;-103.0;-28.0;71.0
-647.0;59.0;-156.0;388;172.0;8.0;-153.0;77.0;-106.0;-46.0;49.0
?;63.0;-157.0;1041;159.0;-20.0;-122.0;9.0;-98.0;-65.0;70.0
51.0;?;-163.0;669;138.0;-64.0;-78.0;-250.0;-76.0;-76.0;20.0
?;64.0;-178.0;381;115.0;-114.0;-33.0;?;-51.0;?;46.0
?;48.0;-192.0;298;?;?;5.0;-213.0;-36.0;-124.0;68.0
-419.0;29.0;?;104;93.0;-191.0;36.0;-303.0;-34.0;-147.0;?
-368.0;15.0;-220.0;-439;?;-225.0;64.0;-350.0;-36.0;?;291.0
?;6.0;?;-1758;88.0;?;92.0;?;-38.0;-174.0;241.0
-234.0;2.0;-239.0;-3094;?;-287.0;117.0;-295.0;?;-181.0;?
-282.0;0.0;-246.0;-2928;81.0;-312.0;142.0;-306.0;-37.0;-187.0;356.0
-390.0;-1.0;-251.0;?;75.0;-333.0;164.0;-233.0;?;?;617.0
?;?;?;-984;71.0;-347.0;181.0;-244.0;-27.0;-208.0;258.0
?;7.0;-259.0;-1700;67.0;-354.0;?;-295.0;-18.0;-222.0;327.0
?;21.0;-256.0;-1394;?;-354.0;199.0;-317.0;-9.0;?;415.0
-97.0;38.0;-253.0;-556;?;-348.0;192.0;-338.0;-1.0;-220.0;?
?;46.0;?;-252;55.0;-336.0;179.0;-387.0;?;-226.0;?
?;45.0;-267.0;-158;45.0;-315.0;165.0;-328.0;11.0;-229.0;331.0
80.0;47.0;?;-138;39.0;-289.0;?;-298.0;19.0;-227.0;?
355.0;52.0;-266.0;-148;46.0;?;119.0;-98.0;22.0;-216.0;318.0
?;63.0;-259.0;-117;?;?;109.0;395.0;32.0;-194.0;297.0
743.0;75.0;-249.0;-147;?;-249.0;95.0;?;44.0;-171.0;286.0
769.0;?;-240.0;-148;51.0;-236.0;74.0;481.0;?;-152.0;352.0
777.0;80.0;?;-145;62.0;-216.0;51.0;509.0;42.0;?;392.0
93.0;-3.0;-328.0;-66;14.0;-363.0;208.0;-239.0;?;?;?
196.0;-6.0;-323.0;-189;?;-345.0;189.0;-91.0;?;-277.0;328.0
?;-2.0;-312.0;-66;-2.0;?;?;?;?;-254.0;333.0
?;8.0;-296.0;-146;-5.0;-322.0;162.0;442.0;120.0;-225.0;347.0
708.0;?;-279.0;-103;2.0;-306.0;138.0;389.0;?;-196.0;336.0
762.0;26.0;-264.0;-107;15.0;-283.0;112.0;410.0;?;?;375.0
796.0;29.0;-251.0;?;31.0;-260.0;84.0;412.0;86.0;-142.0;?
866.0;28.0;-241.0;-97;46.0;-242.0;61.0;?;69.0;?;345.0
923.0;26.0;-236.0;?;62.0;-224.0;38.0;381.0;54.0;-100.0;317.0
887.0;25.0;?;?;77.0;?;19.0;370.0;41.0;-83.0;503.0
?;23.0;-235.0;39;?;-189.0;4.0;359.0;32.0;-67.0;?
?;22.0;-239.0;?;?;?;-9.0;?;27.0;-56.0;67.0
645.0;19.0;-243.0;185;100.0;?;-21.0;336.0;24.0;-50.0;157.0
425.0;14.0;-247.0;1006;?;?;-30.0;?;22.0;-50.0;92.0
57.0;7.0;-248.0;442;105.0;-149.0;-36.0;?;21.0;-55.0;183.0
-570.0;-2.0;-246.0;926;?;-144.0;-40.0;353.0;?;?;105.0
-892.0;-12.0;?;2501;109.0;?;-47.0;?;20.0;-91.0;135.0
-963.0;-14.0;-235.0;1071;110.0;-131.0;-50.0;?;16.0;-107.0;141.0
?;-11.0;?;?;?;-136.0;-40.0;?;12.0;-130.0;115.0
-926.0;-13.0;-232.0;1031;?;-157.0;-18.0;114.0;18.0;?;126.0
-500.0;-9.0;-228.0;648;78.0;?;?;-31.0;32.0;-161.0;78.0
-288.0;2.0;-230.0;439;63.0;-226.0;52.0;-117.0;46.0;-173.0;67.0
-517.0;5.0;?;275;56.0;-255.0;79.0;-155.0;50.0;?;?
-596.0;-1.0;-242.0;128;55.0;-279.0;100.0;-164.0;43.0;?;?
-523.0;-8.0;?;-434;55.0;?;121.0;-221.0;33.0;-226.0;157.0
-449.0;-11.0;-256.0;?;?;-326.0;142.0;-218.0;23.0;-237.0;?
?;-9.0;-261.0;-2901;54.0;-349.0;161.0;-131.0;?;?;?
-282.0;?;-266.0;-3999;52.0;-370.0;180.0;-130.0;13.0;-251.0;278.0
-333.0;-1.0;-269.0;-1736;47.0;-388.0;197.0;-90.0;14.0;-257.0;?
-477.0;2.0;-269.0;854;42.0;-403.0;210.0;-85.0;18.0;?;406.0
?;?;-267.0;-1515;36.0;-411.0;220.0;-92.0;25.0;-273.0;?
-431.0;8.0;?;-2115;?;?;228.0;-152.0;35.0;?;308.0
-212.0;15.0;-259.0;-117;22.0;-410.0;?;-188.0;50.0;-270.0;366.0
78.0;24.0;?;-304;12.0;-403.0;231.0;-243.0;66.0;-264.0;341.0
?;28.0;?;-207;5.0;-391.0;223.0;-312.0;?;-262.0;389.0
225.0;27.0;?;-76;-9.0;-375.0;220.0;?;100.0;?;395.0
290.0;30.0;-264.0;-195;?;-361.0;205.0;-236.0;112.0;-243.0;384.0
?;?;?;-88;-14.0;-349.0;?;?;115.0;-224.0;345.0
843.0;44.0;-244.0;-164;?;-346.0;193.0;262.0;122.0;?;361.0
1025.0;?;-231.0;-127;-15.0;-345.0;187.0;?;125.0;-161.0;397.0
?;62.0;-221.0;-134;-5.0;-337.0;?;319.0;118.0;-134.0;437.0
1096.0;?;-218.0;-127;9.0;?;156.0;?;104.0;-110.0;?
1055.0;?;-217.0;-103;20.0;-310.0;141.0;319.0;89.0;-90.0;432.0
1100.0;39.0;-219.0;-99;29.0;?;128.0;325.0;76.0;-73.0;297.0
1126.0;26.0;-223.0;-54;42.0;-284.0;114.0;293.0;68.0;-56.0;249.0
1078.0;?;-229.0;98;50.0;-275.0;103.0;199.0;?;-41.0;262.0
978.0;?;-235.0;?;49.0;-265.0;100.0;248.0;72.0;-30.0;-23.0
?;?;-240.0;?;47.0;-253.0;96.0;246.0;68.0;-22.0;124.0
618.0;-14.0;-246.0;307;?;?;90.0;?;69.0;-17.0;97.0
?;?;-252.0;213;?;-236.0;89.0;306.0;70.0;-15.0;?
229.0;-25.0;-258.0;-33;28.0;-220.0;?;258.0;64.0;-21.0;?
?;-33.0;-267.0;?;13.0;?;98.0;133.0;57.0;?;63.0
?;-43.0;-277.0;?;1.0;-186.0;97.0;126.0;57.0;-62.0;19.0
-935.0;-52.0;-287.0;864;-18.0;-177.0;109.0;?;63.0;-93.0;12.0
-1211.0;-59.0;-294.0;587;-47.0;-186.0;?;-74.0;72.0;-130.0;44.0
-816.0;-62.0;-296.0;804;-69.0;-202.0;174.0;-159.0;80.0;-149.0;73.0
-268.0;-50.0;-298.0;401;-87.0;?;?;-265.0;?;?;31.0
-337.0;-40.0;-310.0;469;-100.0;-234.0;?;-255.0;80.0;?;31.0
?;-43.0;-318.0;?;-105.0;-248.0;265.0;-231.0;71.0;-204.0;?
-654.0;-47.0;-321.0;2;-105.0;-264.0;287.0;-252.0;57.0;-217.0;-11.0
?;?;?;?;-98.0;-278.0;305.0;?;41.0;-224.0;116.0
-383.0;-39.0;-322.0;-1461;-89.0;-290.0;?;-213.0;22.0;-228.0;176.0
-280.0;-29.0;-323.0;-3085;-79.0;-300.0;334.0;-144.0;2.0;-230.0;52.0
-255.0;-18.0;-324.0;-3609;-68.0;-309.0;343.0;-108.0;-19.0;-230.0;-13.0
-306.0;?;-320.0;-2007;-57.0;-316.0;?;-62.0;-36.0;?;179.0
-462.0;7.0;?;?;-45.0;-320.0;?;-40.0;?;-228.0;193.0
?;15.0;?;483;?;?;346.0;-8.0;-60.0;-228.0;-13.0
?;23.0;-297.0;-1369;-25.0;-318.0;?;-43.0;?;?;?
-401.0;32.0;-286.0;-382;-19.0;-310.0;325.0;?;?;-217.0;404.0
-256.0;40.0;-276.0;-178;-16.0;-298.0;308.0;?;-70.0;-207.0;330.0
-370.0;?;-267.0;-194;-23.0;-280.0;294.0;-212.0;-64.0;-199.0;339.0
?;49.0;-254.0;-74;-31.0;-257.0;270.0;-219.0;?;-186.0;411.0
-189.0;61.0;-231.0;-197;-30.0;?;237.0;-198.0;-50.0;-159.0;439.0
?;78.0;-201.0;-116;-13.0;-206.0;200.0;114.0;-54.0;-121.0;409.0
?;?;?;-147;9.0;-178.0;163.0;444.0;?;-74.0;?
608.0;124.0;-122.0;?;42.0;-142.0;?;359.0;-86.0;-20.0;?
774.0;144.0;-82.0;-140;82.0;-98.0;66.0;?;-120.0;?;?
849.0;156.0;?;-138;?;-55.0;19.0;412.0;-156.0;81.0;?
912.0;161.0;-20.0;-98;?;-16.0;-26.0;395.0;-189.0;124.0;294.0
1088.0;161.0;-4.0;-134;191.0;23.0;-70.0;410.0;-219.0;160.0;329.0
1249.0;156.0;3.0;?;224.0;?;-112.0;?;-242.0;192.0;290.0
1320.0;152.0;2.0;160;252.0;101.0;-150.0;378.0;-260.0;219.0;311.0
408.0;562.0;580.0;30;?;608.0;-755.0;173.0;?;?;356.0
416.0;552.0;579.0;-61;?;?;-770.0;215.0;?;?;393.0
?;?;578.0;4;577.0;640.0;-784.0;?;?;?;386.0
?;530.0;579.0;2;575.0;658.0;-796.0;297.0;-606.0;708.0;374.0
887.0;518.0;577.0;-19;574.0;673.0;-804.0;326.0;-619.0;717.0;370.0
901.0;?;574.0;?;573.0;683.0;-810.0;410.0;-628.0;?;392.0
884.0;501.0;?;-9;572.0;690.0;-814.0;446.0;-633.0;?;335.0
763.0;494.0;570.0;16;572.0;697.0;-816.0;?;-639.0;739.0;306.0
?;?;572.0;4;574.0;703.0;-817.0;527.0;?;746.0;367.0
608.0;?;576.0;-9;576.0;707.0;?;?;-653.0;752.0;398.0
523.0;488.0;582.0;173;578.0;709.0;-813.0;586.0;?;?;-84.0
520.0;489.0;588.0;-81;583.0;?;-808.0;635.0;-669.0;762.0;1.0
453.0;491.0;595.0;?;588.0;712.0;-801.0;659.0;-676.0;764.0;?
424.0;493.0;604.0;-275;592.0;711.0;-792.0;685.0;?;765.0;75.0
415.0;496.0;?;?;596.0;710.0;-783.0;759.0;-690.0;?;-54.0
243.0;499.0;621.0;?;600.0;708.0;-773.0;?;-695.0;?;12.0
125.0;502.0;629.0;-1924;603.0;?;-763.0;788.0;?;759.0;47.0
151.0;506.0;640.0;-1224;?;704.0;-754.0;642.0;?;754.0;21.0
?;507.0;645.0;-75;?;702.0;-747.0;479.0;-705.0;754.0;24.0
-192.0;506.0;?;?;612.0;697.0;?;310.0;-707.0;754.0;0.0
348.0;?;647.0;?;614.0;692.0;-739.0;261.0;-708.0;752.0;-5.0
530.0;480.0;644.0;?;615.0;686.0;-735.0;265.0;-709.0;751.0;?
287.0;466.0;642.0;-550;?;?;-731.0;270.0;-711.0;750.0;43.0
250.0;461.0;640.0;-650;609.0;667.0;-728.0;172.0;-713.0;747.0;-1.0
431.0;459.0;640.0;-186;601.0;?;-726.0;?;-714.0;741.0;21.0
?;453.0;639.0;845;590.0;644.0;-723.0;178.0;-712.0;734.0;?
511.0;443.0;?;811;579.0;636.0;-721.0;197.0;-707.0;727.0;187.0
404.0;431.0;631.0;?;568.0;?;-720.0;?;-698.0;718.0;404.0
321.0;?;627.0;2375;?;635.0;-718.0;154.0;-687.0;708.0;?
?;406.0;623.0;2453;544.0;641.0;-715.0;128.0;?;696.0;550.0
298.0;393.0;618.0;?;?;652.0;-711.0;163.0;?;681.0;547.0
274.0;380.0;613.0;1652;508.0;662.0;-705.0;226.0;-639.0;667.0;?
289.0;367.0;607.0;1481;?;672.0;?;215.0;-619.0;650.0;391.0
?;355.0;603.0;?;461.0;681.0;-688.0;161.0;-597.0;?;325.0
371.0;343.0;597.0;-186;433.0;689.0;?;86.0;-573.0;610.0;317.0
369.0;330.0;590.0;2;406.0;?;-652.0;38.0;-546.0;588.0;300.0
289.0;319.0;580.0;-102;?;684.0;-624.0;61.0;-519.0;569.0;280.0
265.0;?;569.0;-63;?;670.0;?;89.0;-494.0;555.0;307.0
?;?;561.0;-60;325.0;654.0;-565.0;-51.0;-476.0;544.0;342.0
449.0;294.0;558.0;-73;310.0;641.0;-551.0;-168.0;?;536.0;352.0
351.0;294.0;560.0;-53;305.0;633.0;-542.0;-137.0;?;530.0;342.0
149.0;297.0;565.0;-61;307.0;632.0;?;-66.0;?;?;339.0
?;299.0;569.0;-67;312.0;?;-522.0;51.0;-491.0;525.0;436.0
-256.0;296.0;568.0;-64;308.0;634.0;-507.0;162.0;-496.0;519.0;?
-209.0;283.0;561.0;-45;301.0;624.0;?;212.0;-497.0;507.0;364.0
-244.0;261.0;549.0;-94;292.0;609.0;-472.0;248.0;?;493.0;327.0
-301.0;234.0;?;-82;275.0;595.0;?;224.0;?;478.0;305.0
-300.0;209.0;520.0;-63;253.0;582.0;-428.0;?;-450.0;466.0;317.0
-285.0;193.0;509.0;-64;230.0;570.0;-411.0;254.0;-427.0;457.0;?
-200.0;185.0;500.0;-41;210.0;561.0;-396.0;241.0;?;448.0;342.0
-7.0;?;?;-65;?;552.0;-386.0;258.0;-386.0;435.0;301.0
?;172.0;484.0;?;186.0;?;?;181.0;?;422.0;371.0
?;166.0;?;?;179.0;551.0;?;155.0;-361.0;408.0;?
394.0;?;462.0;-46;174.0;552.0;-380.0;158.0;-351.0;388.0;400.0
756.0;149.0;454.0;-15;166.0;550.0;?;158.0;?;365.0;380.0
951.0;143.0;449.0;-32;155.0;543.0;-365.0;175.0;-326.0;342.0;358.0
920.0;141.0;448.0;-38;142.0;533.0;-352.0;120.0;?;324.0;349.0
790.0;145.0;449.0;-18;132.0;524.0;-343.0;124.0;-297.0;?;313.0
671.0;151.0;?;-30;127.0;?;?;133.0;-288.0;296.0;315.0
?;156.0;?;-40;122.0;514.0;?;119.0;-282.0;281.0;?
?;156.0;442.0;-32;116.0;508.0;-323.0;101.0;?;266.0;296.0
672.0;155.0;?;-33;113.0;501.0;-318.0;104.0;-273.0;254.0;298.0
531.0;156.0;443.0;?;113.0;?;-315.0;159.0;-271.0;247.0;307.0
335.0;?;?;-28;113.0;493.0;-312.0;155.0;-270.0;247.0;308.0
?;171.0;451.0;?;113.0;490.0;-310.0;181.0;?;253.0;?
?;181.0;453.0;-30;?;488.0;-308.0;213.0;-268.0;?;290.0
-371.0;189.0;453.0;-35;?;485.0;-306.0;208.0;-267.0;269.0;252.0
-493.0;191.0;451.0;-14;114.0;?;-303.0;229.0;-265.0;?;157.0
-568.0;?;446.0;-15;113.0;481.0;?;191.0;-261.0;284.0;139.0
?;?;?;-45;111.0;478.0;-296.0;192.0;-258.0;?;41.0
-569.0;?;437.0;17;?;?;?;178.0;-254.0;298.0;38.0
-577.0;160.0;431.0;68;?;477.0;?;163.0;-253.0;304.0;105.0
-569.0;149.0;?;172;111.0;478.0;-295.0;140.0;-254.0;311.0;143.0
-550.0;?;419.0;442;113.0;?;-296.0;137.0;-255.0;318.0;150.0
-520.0;?;412.0;?;114.0;?;-298.0;182.0;-257.0;325.0;89.0
?;126.0;406.0;175;115.0;481.0;?;198.0;-258.0;331.0;88.0
-385.0;126.0;398.0;?;?;484.0;?;?;-260.0;?;70.0
?;129.0;388.0;277;117.0;488.0;-306.0;173.0;-260.0;335.0;59.0
0.0;?;?;101;115.0;489.0;-307.0;154.0;-257.0;327.0;?
361.0;130.0;?;119;109.0;487.0;?;146.0;-251.0;312.0;67.0
588.0;?;366.0;84;101.0;?;?;?;-244.0;297.0;35.0
669.0;?;?;57;94.0;477.0;-292.0;122.0;-238.0;284.0;34.0
673.0;137.0;?;37;88.0;472.0;-287.0;150.0;-232.0;275.0;?
627.0;151.0;363.0;?;84.0;469.0;?;141.0;-227.0;269.0;?
611.0;173.0;365.0;-105;?;466.0;-279.0;147.0;-222.0;263.0;81.0
624.0;195.0;?;?;?;461.0;?;108.0;-216.0;258.0;107.0
746.0;210.0;375.0;-173;70.0;?;-270.0;?;-211.0;250.0;102.0
?;?;380.0;-148;67.0;452.0;-265.0;115.0;?;244.0;66.0
692.0;225.0;382.0;-177;63.0;448.0;-260.0;74.0;-201.0;237.0;106.0
721.0;231.0;?;-81;59.0;?;-254.0;44.0;?;230.0;?
848.0;237.0;392.0;-270;54.0;440.0;-248.0;?;-189.0;224.0;?
868.0;243.0;400.0;-754;47.0;434.0;?;-13.0;-180.0;?;224.0
?;246.0;412.0;-805;?;?;-226.0;?;-169.0;214.0;?
