Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RWR accZ;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LWR accZ
421.0;626.0;354.0;?;719.0;398.0;-1324.0;-122.0;165.0
408.0;?;373.0;639.0;?;327.0;-1129.0;?;212.0
405.0;775.0;32.0;732.0;?;369.0;-921.0;9.0;284.0
362.0;?;?;780.0;1132.0;382.0;-835.0;-231.0;335.0
409.0;?;-247.0;975.0;?;419.0;-763.0;-373.0;417.0
352.0;1249.0;?;1143.0;1261.0;403.0;?;-402.0;529.0
311.0;1241.0;-437.0;1134.0;1228.0;414.0;-681.0;-348.0;589.0
?;1182.0;-432.0;?;1310.0;519.0;-704.0;-354.0;445.0
?;1314.0;-358.0;1210.0;1049.0;606.0;-788.0;-400.0;629.0
398.0;?;-285.0;?;?;?;-823.0;?;659.0
?;1091.0;-303.0;?;?;463.0;-1003.0;?;414.0
298.0;?;-267.0;?;?;609.0;?;-441.0;365.0
327.0;1388.0;?;1405.0;1215.0;550.0;-1172.0;-474.0;402.0
258.0;1147.0;-178.0;1129.0;?;403.0;-1085.0;-254.0;525.0
?;?;-318.0;883.0;868.0;366.0;-1293.0;-383.0;416.0
198.0;735.0;-320.0;783.0;867.0;385.0;-1022.0;-668.0;268.0
254.0;?;-428.0;?;839.0;447.0;-1015.0;-597.0;240.0
?;664.0;-288.0;?;813.0;466.0;-1270.0;-545.0;199.0
90.0;494.0;-65.0;631.0;797.0;478.0;-1457.0;?;148.0
343.0;692.0;70.0;630.0;820.0;491.0;?;-242.0;122.0
292.0;708.0;11.0;?;1034.0;450.0;-885.0;-105.0;132.0
356.0;935.0;?;878.0;1305.0;641.0;-789.0;-103.0;146.0
319.0;1284.0;-80.0;1264.0;1474.0;743.0;-764.0;-166.0;260.0
214.0;?;-117.0;1333.0;1251.0;719.0;-754.0;-237.0;164.0
207.0;1295.0;-140.0;1315.0;1305.0;618.0;-746.0;-240.0;86.0
193.0;1330.0;-143.0;1453.0;?;770.0;-754.0;-229.0;28.0
76.0;885.0;-126.0;902.0;1042.0;776.0;-794.0;?;355.0
?;840.0;-132.0;?;1659.0;824.0;-971.0;-126.0;433.0
102.0;1229.0;-77.0;1225.0;?;689.0;-1296.0;-159.0;369.0
53.0;1057.0;-5.0;1088.0;?;575.0;-1406.0;?;278.0
230.0;911.0;-143.0;896.0;845.0;510.0;-1281.0;?;319.0
291.0;818.0;-314.0;784.0;792.0;468.0;-1403.0;133.0;?
?;?;?;737.0;786.0;438.0;-1016.0;-58.0;?
349.0;714.0;?;639.0;825.0;?;-810.0;-46.0;?
371.0;716.0;265.0;654.0;813.0;396.0;-1256.0;-29.0;337.0
379.0;761.0;99.0;680.0;?;?;?;-19.0;366.0
389.0;825.0;-127.0;766.0;863.0;362.0;?;-128.0;424.0
404.0;844.0;-152.0;778.0;1001.0;348.0;-839.0;?;425.0
399.0;915.0;-149.0;838.0;1164.0;454.0;-779.0;?;447.0
417.0;1076.0;-217.0;984.0;?;509.0;?;-317.0;488.0
389.0;1179.0;?;1077.0;1251.0;546.0;-713.0;-333.0;496.0
361.0;1226.0;-319.0;1150.0;?;513.0;?;-390.0;407.0
467.0;?;-301.0;1176.0;1060.0;574.0;-815.0;-420.0;445.0
345.0;1082.0;-219.0;1014.0;959.0;457.0;-808.0;-372.0;599.0
336.0;1035.0;-261.0;912.0;1311.0;377.0;-888.0;-329.0;418.0
?;1294.0;-281.0;1097.0;1466.0;501.0;?;-392.0;?
?;1391.0;?;1289.0;1393.0;499.0;-1175.0;-458.0;475.0
178.0;1238.0;-213.0;1248.0;1112.0;402.0;?;-343.0;597.0
?;?;-310.0;1033.0;1079.0;?;-1266.0;-342.0;476.0
203.0;894.0;-285.0;940.0;1113.0;410.0;-1150.0;-543.0;284.0
199.0;?;-347.0;930.0;1132.0;451.0;-958.0;-537.0;?
285.0;798.0;-296.0;?;?;469.0;-1139.0;?;242.0
400.0;611.0;83.0;?;?;?;-1368.0;-456.0;187.0
439.0;552.0;198.0;581.0;?;?;-1292.0;?;151.0
392.0;507.0;212.0;489.0;643.0;555.0;-1015.0;-74.0;112.0
?;570.0;78.0;510.0;808.0;604.0;-901.0;-172.0;62.0
493.0;?;-133.0;621.0;1178.0;685.0;-911.0;-366.0;97.0
?;?;-222.0;?;1352.0;773.0;?;-396.0;170.0
491.0;1059.0;-187.0;1063.0;1441.0;718.0;-789.0;-289.0;216.0
477.0;?;-187.0;?;1505.0;671.0;-703.0;-247.0;333.0
391.0;1519.0;-194.0;1487.0;1189.0;759.0;-655.0;-248.0;631.0
184.0;1086.0;?;1083.0;1404.0;808.0;-648.0;-214.0;577.0
207.0;1240.0;?;1230.0;1495.0;786.0;-791.0;-201.0;?
?;?;?;1307.0;?;600.0;-1067.0;-228.0;574.0
293.0;?;-273.0;1017.0;1006.0;?;?;-249.0;494.0
291.0;809.0;?;805.0;821.0;408.0;-1285.0;-231.0;378.0
309.0;736.0;?;698.0;756.0;452.0;-1534.0;-408.0;344.0
?;841.0;?;781.0;?;389.0;-775.0;?;430.0
393.0;?;?;?;?;441.0;-722.0;-314.0;400.0
444.0;1004.0;-266.0;967.0;?;?;?;-381.0;415.0
460.0;1171.0;-330.0;1052.0;?;?;-690.0;-386.0;483.0
446.0;1189.0;-346.0;1091.0;1395.0;440.0;?;-420.0;473.0
495.0;?;-354.0;1298.0;1137.0;?;-831.0;-439.0;471.0
?;1236.0;-309.0;1048.0;1055.0;?;-837.0;-411.0;625.0
326.0;1039.0;-310.0;903.0;1339.0;351.0;-836.0;-331.0;440.0
261.0;1292.0;-346.0;1193.0;1430.0;?;?;-345.0;421.0
176.0;1362.0;-317.0;?;1232.0;432.0;-1171.0;-431.0;?
209.0;1162.0;-245.0;1162.0;1046.0;?;-1137.0;-422.0;452.0
?;942.0;-367.0;?;967.0;374.0;-1334.0;-343.0;377.0
181.0;830.0;-336.0;?;948.0;428.0;-1281.0;-567.0;302.0
?;787.0;?;804.0;925.0;?;-917.0;-620.0;?
218.0;809.0;?;?;?;416.0;?;-549.0;216.0
285.0;791.0;14.0;769.0;866.0;490.0;?;?;173.0
296.0;691.0;?;?;831.0;520.0;-1201.0;-155.0;147.0
245.0;775.0;58.0;709.0;?;552.0;-981.0;-65.0;131.0
?;821.0;-58.0;771.0;1087.0;608.0;-872.0;-132.0;111.0
313.0;1020.0;-86.0;991.0;1283.0;?;-838.0;?;168.0
302.0;1195.0;-86.0;1164.0;?;765.0;-840.0;-253.0;183.0
252.0;1143.0;-129.0;?;1188.0;736.0;?;-218.0;?
?;1241.0;-137.0;?;1417.0;733.0;-813.0;-160.0;176.0
251.0;1329.0;-146.0;1284.0;958.0;791.0;-803.0;-118.0;?
91.0;?;?;882.0;1316.0;811.0;?;-117.0;374.0
?;1136.0;-138.0;?;1461.0;790.0;?;-128.0;385.0
136.0;1238.0;?;?;1254.0;629.0;-1220.0;?;?
220.0;1013.0;-168.0;996.0;1056.0;?;-1185.0;-84.0;?
268.0;835.0;-246.0;833.0;915.0;460.0;-1253.0;-46.0;396.0
325.0;785.0;?;?;830.0;434.0;-1448.0;-102.0;403.0
323.0;675.0;183.0;686.0;745.0;415.0;?;?;391.0
366.0;?;-57.0;625.0;?;376.0;-1080.0;?;292.0
405.0;715.0;?;637.0;788.0;363.0;-1314.0;-193.0;?
410.0;?;109.0;686.0;832.0;378.0;-1068.0;?;391.0
384.0;809.0;-128.0;734.0;889.0;357.0;-896.0;?;420.0
385.0;?;-170.0;759.0;1000.0;367.0;-820.0;-233.0;381.0
434.0;950.0;-216.0;860.0;?;413.0;-743.0;-345.0;395.0
?;1133.0;-279.0;1013.0;1233.0;489.0;-677.0;-304.0;501.0
372.0;1207.0;-341.0;1115.0;1421.0;425.0;-699.0;-330.0;490.0
462.0;1362.0;-314.0;?;1363.0;?;?;-377.0;453.0
373.0;1321.0;?;1305.0;871.0;?;?;-393.0;582.0
?;?;?;?;1116.0;410.0;-797.0;-333.0;528.0
314.0;1071.0;-336.0;?;1382.0;485.0;-905.0;-344.0;336.0
?;1309.0;-279.0;1204.0;?;553.0;-1082.0;?;?
264.0;1294.0;-210.0;?;?;429.0;-1167.0;-463.0;546.0
243.0;1113.0;-216.0;1104.0;1041.0;382.0;-1311.0;-307.0;454.0
213.0;928.0;-307.0;956.0;?;430.0;-1346.0;-408.0;401.0
?;819.0;?;850.0;1000.0;497.0;-972.0;-593.0;316.0
253.0;760.0;-341.0;?;987.0;526.0;-940.0;-483.0;261.0
287.0;742.0;-205.0;?;903.0;523.0;-1207.0;?;?
?;?;38.0;701.0;?;498.0;-1310.0;-377.0;175.0
263.0;?;?;660.0;?;570.0;-1136.0;-117.0;150.0
278.0;667.0;?;657.0;882.0;583.0;-960.0;-156.0;116.0
?;791.0;-55.0;?;1122.0;637.0;-874.0;-195.0;134.0
417.0;1007.0;-62.0;992.0;1348.0;701.0;-860.0;-231.0;162.0
?;1247.0;-113.0;1200.0;1168.0;774.0;-841.0;-203.0;235.0
258.0;1183.0;-133.0;1144.0;1532.0;692.0;?;-255.0;199.0
369.0;1472.0;-138.0;1503.0;1260.0;817.0;-747.0;-157.0;245.0
?;1234.0;-152.0;?;936.0;786.0;?;-83.0;459.0
63.0;?;-158.0;888.0;?;731.0;-833.0;-91.0;429.0
150.0;1327.0;?;1324.0;1428.0;?;?;?;496.0
48.0;1147.0;-171.0;1168.0;1244.0;590.0;-1294.0;?;425.0
241.0;1013.0;-213.0;946.0;909.0;526.0;-1217.0;-143.0;266.0
158.0;772.0;-283.0;823.0;792.0;478.0;-1487.0;-78.0;325.0
269.0;711.0;?;688.0;685.0;448.0;-1410.0;-315.0;359.0
?;639.0;?;588.0;625.0;417.0;-773.0;?;287.0
?;627.0;?;575.0;691.0;?;-1274.0;-125.0;?
409.0;687.0;?;610.0;828.0;316.0;-1242.0;-49.0;302.0
361.0;784.0;?;687.0;887.0;313.0;-986.0;-24.0;335.0
369.0;829.0;-134.0;734.0;970.0;304.0;-860.0;-188.0;369.0
391.0;893.0;-199.0;851.0;?;420.0;-755.0;-324.0;345.0
463.0;1030.0;-254.0;947.0;1224.0;469.0;-659.0;-314.0;?
439.0;1183.0;?;?;1403.0;489.0;-641.0;-306.0;617.0
412.0;?;-337.0;1230.0;?;522.0;-690.0;-335.0;512.0
?;1462.0;-330.0;1368.0;1122.0;580.0;-768.0;?;544.0
?;1177.0;?;1020.0;?;505.0;?;-385.0;?
278.0;1048.0;-305.0;948.0;1489.0;544.0;-845.0;-311.0;449.0
289.0;1390.0;-377.0;1270.0;1527.0;549.0;-998.0;?;425.0
?;1395.0;?;1316.0;1219.0;441.0;-1140.0;?;594.0
?;1153.0;-160.0;1135.0;1038.0;352.0;-1219.0;-428.0;531.0
184.0;932.0;-331.0;977.0;986.0;434.0;-1445.0;-345.0;372.0
207.0;?;-218.0;846.0;?;?;-1217.0;-631.0;?
242.0;?;-267.0;799.0;933.0;480.0;-928.0;?;255.0
?;738.0;-240.0;761.0;839.0;490.0;-1257.0;?;289.0
376.0;701.0;40.0;686.0;795.0;527.0;?;-395.0;278.0
369.0;610.0;113.0;626.0;?;500.0;?;-228.0;?
372.0;642.0;35.0;?;940.0;?;?;-176.0;176.0
410.0;772.0;-37.0;761.0;1169.0;624.0;-870.0;-193.0;139.0
402.0;1041.0;-81.0;962.0;?;779.0;-806.0;-221.0;175.0
?;1123.0;?;1116.0;1111.0;?;-809.0;-250.0;161.0
337.0;?;-255.0;?;1459.0;744.0;-788.0;?;150.0
446.0;?;-365.0;1137.0;?;?;-661.0;-401.0;?
429.0;1269.0;-445.0;1134.0;1573.0;?;-720.0;-443.0;482.0
467.0;1416.0;-436.0;?;1158.0;575.0;-786.0;-481.0;551.0
329.0;1267.0;-335.0;1144.0;1033.0;579.0;-830.0;-438.0;689.0
311.0;1065.0;-306.0;?;1381.0;500.0;-817.0;-335.0;504.0
?;1266.0;-336.0;?;1502.0;564.0;-977.0;-325.0;418.0
300.0;1370.0;?;1242.0;1331.0;541.0;?;-402.0;476.0
279.0;?;-194.0;1175.0;968.0;415.0;-1219.0;-453.0;?
263.0;946.0;-254.0;893.0;867.0;?;-1364.0;-369.0;465.0
214.0;781.0;-295.0;?;897.0;468.0;?;-560.0;327.0
232.0;742.0;?;776.0;921.0;489.0;-896.0;-597.0;224.0
230.0;721.0;-313.0;747.0;871.0;541.0;-1156.0;-466.0;217.0
270.0;?;-99.0;695.0;865.0;573.0;?;-410.0;216.0
374.0;?;69.0;675.0;848.0;?;-1276.0;-320.0;198.0
452.0;808.0;19.0;?;873.0;665.0;-998.0;-118.0;141.0
?;747.0;-25.0;729.0;?;696.0;?;-173.0;166.0
383.0;970.0;-90.0;940.0;1266.0;762.0;-792.0;-178.0;187.0
?;?;-113.0;1143.0;1251.0;806.0;?;-208.0;216.0
330.0;1207.0;-173.0;1142.0;1250.0;772.0;-778.0;-228.0;185.0
338.0;?;-179.0;?;1582.0;?;-774.0;-216.0;167.0
424.0;1433.0;-160.0;1488.0;866.0;827.0;-797.0;-194.0;299.0
95.0;945.0;-143.0;?;982.0;669.0;?;-152.0;?
87.0;890.0;-191.0;932.0;1490.0;652.0;-964.0;-111.0;506.0
?;1065.0;-183.0;1185.0;1402.0;598.0;-1211.0;-136.0;?
?;938.0;-168.0;976.0;?;?;-1221.0;?;335.0
136.0;867.0;-334.0;869.0;844.0;435.0;?;?;245.0
211.0;777.0;-307.0;?;751.0;416.0;-1600.0;-135.0;279.0
302.0;729.0;-61.0;675.0;645.0;403.0;-1040.0;-523.0;?
415.0;713.0;-30.0;631.0;690.0;403.0;?;-271.0;377.0
428.0;713.0;295.0;655.0;779.0;350.0;-1171.0;7.0;349.0
421.0;?;323.0;703.0;864.0;321.0;-1023.0;240.0;353.0
402.0;?;?;727.0;?;343.0;-872.0;53.0;381.0
?;878.0;-181.0;802.0;1098.0;412.0;-787.0;-193.0;463.0
427.0;973.0;-317.0;920.0;1295.0;?;-736.0;-351.0;482.0
473.0;1154.0;?;1053.0;1330.0;509.0;-705.0;-402.0;539.0
419.0;1236.0;-352.0;1116.0;?;497.0;-729.0;-401.0;?
491.0;1320.0;-401.0;1226.0;1310.0;594.0;-764.0;-390.0;512.0
441.0;1373.0;-376.0;1180.0;1051.0;?;-790.0;-425.0;700.0
?;1051.0;-344.0;914.0;1346.0;?;?;-443.0;626.0
272.0;1236.0;-335.0;?;1551.0;593.0;-947.0;-408.0;368.0
?;?;-312.0;1331.0;1394.0;?;-1104.0;?;431.0
243.0;1295.0;-304.0;1255.0;?;438.0;?;-470.0;415.0
213.0;?;-276.0;999.0;892.0;386.0;-1254.0;-402.0;380.0
238.0;?;?;867.0;871.0;398.0;?;-527.0;293.0
?;760.0;?;?;843.0;?;-987.0;-685.0;?
227.0;?;-273.0;717.0;844.0;473.0;-1137.0;-474.0;172.0
182.0;633.0;-125.0;676.0;796.0;510.0;-1358.0;-353.0;141.0
?;565.0;36.0;?;?;531.0;-1357.0;-210.0;?
285.0;671.0;36.0;644.0;819.0;529.0;-1088.0;?;89.0
226.0;714.0;?;?;1010.0;?;-885.0;-118.0;?
343.0;914.0;-84.0;899.0;?;666.0;-810.0;-144.0;?
?;1133.0;-71.0;1171.0;1332.0;744.0;-788.0;-171.0;?
285.0;1230.0;-86.0;1215.0;?;767.0;?;-149.0;190.0
331.0;1283.0;?;?;1605.0;732.0;-750.0;-111.0;163.0
411.0;1575.0;-124.0;?;?;835.0;?;-112.0;?
153.0;?;?;990.0;1022.0;760.0;-763.0;-104.0;563.0
158.0;?;-146.0;864.0;?;766.0;-910.0;?;518.0
?;1190.0;?;1225.0;1426.0;682.0;-1198.0;-99.0;527.0
128.0;?;?;979.0;1097.0;?;-1290.0;-124.0;409.0
134.0;821.0;-314.0;820.0;917.0;473.0;?;-106.0;225.0
?;726.0;-412.0;707.0;811.0;457.0;?;-177.0;225.0
292.0;708.0;57.0;633.0;669.0;449.0;-1180.0;-454.0;270.0
389.0;680.0;-76.0;616.0;639.0;402.0;-785.0;-239.0;?
427.0;708.0;168.0;606.0;699.0;377.0;?;-130.0;357.0
428.0;757.0;341.0;?;914.0;339.0;-1083.0;?;356.0
366.0;852.0;61.0;?;953.0;314.0;-839.0;16.0;404.0
360.0;852.0;?;775.0;?;328.0;-754.0;-191.0;379.0
405.0;930.0;-219.0;899.0;1331.0;415.0;?;-255.0;386.0
419.0;1139.0;?;?;?;551.0;-679.0;?;494.0
379.0;1283.0;-353.0;1174.0;1365.0;542.0;-686.0;-385.0;557.0
459.0;?;?;?;1337.0;573.0;-747.0;-409.0;539.0
514.0;1286.0;-345.0;1248.0;1006.0;?;-830.0;-446.0;616.0
?;1120.0;?;955.0;1112.0;398.0;-839.0;-410.0;619.0
340.0;1048.0;-309.0;895.0;1340.0;366.0;-911.0;?;465.0
319.0;1251.0;-326.0;1181.0;1528.0;?;?;-339.0;?
272.0;?;-248.0;1280.0;1314.0;581.0;-1260.0;-467.0;508.0
220.0;1216.0;-173.0;1165.0;?;417.0;-1214.0;-380.0;?
154.0;952.0;-349.0;965.0;932.0;435.0;-1280.0;-351.0;368.0
114.0;867.0;-331.0;861.0;854.0;434.0;-1186.0;-605.0;309.0
201.0;?;-302.0;877.0;884.0;?;?;-586.0;230.0
?;746.0;-253.0;760.0;875.0;490.0;?;-496.0;157.0
380.0;1270.0;-214.0;1334.0;941.0;794.0;-864.0;?;315.0
?;914.0;?;855.0;?;?;?;-162.0;498.0
250.0;?;-225.0;1118.0;1535.0;751.0;-969.0;-113.0;?
237.0;1233.0;-257.0;1255.0;?;678.0;?;-147.0;425.0
231.0;?;?;1037.0;994.0;?;-1199.0;-178.0;529.0
217.0;789.0;?;791.0;839.0;?;?;-127.0;406.0
296.0;?;-271.0;696.0;832.0;417.0;-1380.0;-17.0;?
323.0;686.0;?;670.0;?;436.0;-1027.0;-275.0;?
370.0;734.0;-169.0;?;?;468.0;?;-323.0;368.0
412.0;814.0;-79.0;732.0;940.0;467.0;?;-214.0;401.0
?;?;77.0;777.0;927.0;454.0;-1120.0;-71.0;416.0
427.0;878.0;-62.0;792.0;907.0;424.0;-862.0;-134.0;451.0
417.0;838.0;-165.0;797.0;1170.0;456.0;?;-174.0;436.0
497.0;1030.0;?;976.0;1271.0;?;-728.0;-270.0;429.0
513.0;1194.0;-274.0;1079.0;1269.0;602.0;-760.0;?;564.0
476.0;1273.0;-342.0;?;1419.0;?;?;-409.0;598.0
537.0;?;-352.0;?;1275.0;?;-846.0;-478.0;628.0
454.0;1383.0;?;1219.0;1090.0;519.0;-859.0;-466.0;785.0
251.0;1081.0;?;933.0;1454.0;255.0;-836.0;-411.0;580.0
252.0;1191.0;-397.0;?;1757.0;383.0;?;-377.0;372.0
251.0;1406.0;-438.0;?;1637.0;456.0;-1162.0;-504.0;477.0
268.0;1308.0;-331.0;1332.0;1076.0;?;?;-649.0;449.0
351.0;1019.0;?;1029.0;841.0;264.0;-1259.0;-538.0;421.0
136.0;?;?;777.0;?;342.0;-1313.0;?;?
96.0;?;-162.0;773.0;868.0;?;-1000.0;-580.0;185.0
220.0;?;-241.0;?;852.0;?;?;-352.0;92.0
256.0;677.0;-115.0;716.0;801.0;408.0;?;?;113.0
?;?;34.0;635.0;760.0;498.0;?;?;80.0
233.0;686.0;91.0;?;780.0;519.0;-1189.0;-252.0;74.0
333.0;678.0;-20.0;637.0;908.0;656.0;-845.0;-143.0;56.0
364.0;774.0;?;803.0;1219.0;812.0;-773.0;-95.0;28.0
?;1042.0;-175.0;1061.0;1347.0;846.0;-774.0;-151.0;116.0
390.0;1250.0;?;1221.0;1451.0;757.0;-784.0;-181.0;181.0
347.0;?;?;?;1622.0;739.0;?;-156.0;284.0
369.0;?;?;1605.0;978.0;760.0;-742.0;-122.0;475.0
225.0;1055.0;-151.0;931.0;?;735.0;-761.0;-74.0;713.0
?;992.0;-202.0;1045.0;1654.0;729.0;-838.0;-70.0;615.0
195.0;1346.0;-263.0;1326.0;1320.0;666.0;-1109.0;-117.0;550.0
136.0;?;-259.0;950.0;1035.0;?;?;-184.0;435.0
?;846.0;-260.0;?;828.0;511.0;-1331.0;?;244.0
208.0;687.0;?;689.0;?;?;-1609.0;?;270.0
306.0;651.0;168.0;599.0;670.0;411.0;-1191.0;?;279.0
368.0;657.0;-42.0;571.0;672.0;377.0;-830.0;-291.0;283.0
395.0;691.0;80.0;?;719.0;374.0;-1356.0;-185.0;276.0
417.0;761.0;?;696.0;827.0;369.0;?;-42.0;314.0
367.0;858.0;-48.0;768.0;875.0;376.0;-811.0;-96.0;384.0
364.0;860.0;-162.0;?;1068.0;389.0;-723.0;-221.0;358.0
416.0;960.0;-219.0;927.0;1270.0;465.0;?;-275.0;393.0
438.0;?;?;1076.0;?;508.0;-651.0;?;522.0
?;1246.0;-338.0;1101.0;1560.0;478.0;-666.0;-351.0;581.0
513.0;1346.0;-381.0;1328.0;?;?;?;?;515.0
461.0;1420.0;-310.0;1290.0;1023.0;625.0;-825.0;-412.0;652.0
?;1089.0;-255.0;866.0;1265.0;?;-828.0;-371.0;567.0
293.0;1089.0;-300.0;1070.0;1469.0;511.0;-908.0;-309.0;413.0
267.0;?;?;1234.0;1349.0;?;-1108.0;-393.0;?
?;?;-217.0;1202.0;1048.0;?;?;-469.0;?
291.0;?;?;974.0;883.0;?;-1313.0;-379.0;481.0
?;?;?;829.0;895.0;393.0;-1447.0;-504.0;339.0
167.0;756.0;-298.0;778.0;?;?;-1043.0;-720.0;233.0
?;725.0;?;724.0;?;467.0;-987.0;?;?
243.0;?;?;?;815.0;479.0;-1248.0;-374.0;152.0
?;704.0;-28.0;686.0;810.0;473.0;-1291.0;-274.0;167.0
261.0;734.0;35.0;701.0;913.0;553.0;-1066.0;-153.0;168.0
322.0;798.0;?;791.0;1127.0;647.0;?;-204.0;119.0
?;1019.0;-73.0;1030.0;1278.0;743.0;?;?;217.0
250.0;1262.0;-82.0;1175.0;1149.0;766.0;-785.0;-166.0;296.0
225.0;?;-106.0;1129.0;1105.0;711.0;-786.0;?;173.0
?;?;-122.0;?;?;711.0;-774.0;-156.0;205.0
449.0;1346.0;-110.0;1400.0;1115.0;849.0;-776.0;-161.0;?
348.0;?;-110.0;909.0;1089.0;803.0;-844.0;-126.0;563.0
?;815.0;-169.0;?;1470.0;793.0;?;-110.0;429.0
?;?;-96.0;1214.0;1342.0;726.0;?;-183.0;462.0
150.0;?;-49.0;1096.0;1077.0;607.0;?;-78.0;?
250.0;951.0;-338.0;851.0;795.0;501.0;-1105.0;?;281.0
301.0;748.0;-361.0;704.0;644.0;441.0;-1514.0;-82.0;309.0
330.0;?;?;?;617.0;382.0;-1257.0;-409.0;360.0
378.0;638.0;?;588.0;707.0;363.0;-751.0;-374.0;297.0
379.0;679.0;-26.0;617.0;821.0;425.0;-1142.0;-279.0;?
?;753.0;77.0;688.0;?;411.0;-1201.0;-121.0;284.0
?;852.0;-67.0;780.0;933.0;374.0;-916.0;-68.0;348.0
392.0;904.0;-143.0;817.0;1044.0;?;-756.0;-177.0;?
?;?;?;720.0;?;?;-1460.0;-305.0;373.0
411.0;693.0;41.0;636.0;721.0;394.0;-824.0;-347.0;299.0
427.0;698.0;-59.0;630.0;736.0;?;-1057.0;-233.0;331.0
427.0;734.0;180.0;661.0;804.0;393.0;-1272.0;-196.0;354.0
?;780.0;34.0;?;?;377.0;-986.0;-95.0;395.0
399.0;793.0;?;747.0;945.0;389.0;-838.0;-142.0;446.0
?;860.0;-199.0;823.0;1167.0;422.0;?;-294.0;462.0
462.0;?;-270.0;992.0;1275.0;?;-718.0;?;?
441.0;1167.0;-319.0;1039.0;1358.0;465.0;-688.0;?;564.0
479.0;1204.0;-364.0;1114.0;1342.0;493.0;-735.0;-386.0;?
505.0;1244.0;-350.0;?;1239.0;601.0;-773.0;-413.0;550.0
520.0;1320.0;-323.0;1067.0;972.0;532.0;-805.0;-416.0;665.0
394.0;982.0;-303.0;867.0;?;426.0;-828.0;-392.0;576.0
?;1032.0;-352.0;939.0;?;?;-1000.0;-391.0;454.0
?;1222.0;-303.0;1168.0;?;577.0;?;?;516.0
272.0;1239.0;-246.0;1183.0;1107.0;502.0;?;-451.0;454.0
259.0;1048.0;-328.0;998.0;912.0;412.0;-1301.0;-369.0;430.0
200.0;902.0;-416.0;876.0;948.0;456.0;-1283.0;-534.0;366.0
238.0;851.0;-300.0;849.0;994.0;?;-961.0;-690.0;?
?;844.0;-269.0;?;954.0;576.0;-940.0;-495.0;277.0
349.0;?;-120.0;?;931.0;534.0;-1140.0;-433.0;245.0
?;?;?;787.0;880.0;581.0;-1273.0;-334.0;211.0
?;661.0;?;723.0;802.0;563.0;-1089.0;-193.0;165.0
343.0;731.0;-77.0;?;863.0;559.0;?;-192.0;169.0
362.0;685.0;-104.0;715.0;1040.0;632.0;-850.0;-209.0;169.0
441.0;908.0;-127.0;912.0;1243.0;718.0;?;-225.0;?
402.0;1126.0;-138.0;1076.0;1189.0;753.0;-887.0;-230.0;321.0
359.0;1117.0;-163.0;1118.0;1460.0;680.0;-872.0;-218.0;360.0
483.0;?;-171.0;1310.0;1600.0;769.0;-844.0;-195.0;375.0
399.0;1458.0;?;1397.0;913.0;840.0;-795.0;-158.0;551.0
272.0;929.0;-195.0;799.0;1000.0;635.0;-798.0;-144.0;?
253.0;826.0;-238.0;?;?;?;?;-185.0;499.0
?;1124.0;-229.0;1128.0;1228.0;622.0;-1153.0;-234.0;498.0
?;?;-169.0;944.0;?;544.0;-1161.0;-263.0;340.0
201.0;834.0;-271.0;781.0;?;493.0;-1318.0;?;237.0
189.0;730.0;-282.0;719.0;?;445.0;-1595.0;-340.0;275.0
340.0;?;-4.0;651.0;723.0;437.0;-1069.0;-415.0;317.0
396.0;722.0;?;623.0;?;436.0;-730.0;-333.0;?
438.0;746.0;46.0;635.0;822.0;446.0;-1115.0;-291.0;?
?;793.0;183.0;?;833.0;?;-1070.0;-131.0;?
407.0;803.0;-25.0;731.0;857.0;383.0;-827.0;-81.0;444.0
406.0;780.0;-187.0;708.0;1030.0;356.0;-767.0;?;486.0
469.0;844.0;-255.0;?;1210.0;429.0;-728.0;?;475.0
471.0;998.0;-303.0;957.0;1314.0;500.0;-723.0;-371.0;537.0
?;1132.0;-407.0;1047.0;1391.0;498.0;-730.0;-393.0;563.0
?;1248.0;-446.0;?;?;504.0;-800.0;?;543.0
?;1418.0;-377.0;?;1180.0;553.0;-822.0;?;665.0
469.0;1290.0;?;?;938.0;?;-764.0;-442.0;?
288.0;929.0;-341.0;782.0;1136.0;517.0;-813.0;-356.0;585.0
273.0;982.0;-390.0;?;1287.0;604.0;-1019.0;-376.0;401.0
296.0;1062.0;-375.0;1013.0;?;549.0;-1111.0;-451.0;421.0
?;1104.0;-430.0;998.0;1061.0;482.0;-1200.0;-507.0;?
284.0;983.0;-502.0;902.0;?;?;-1386.0;-517.0;402.0
?;912.0;-395.0;873.0;?;556.0;-1351.0;-720.0;?
221.0;890.0;?;?;905.0;?;?;?;297.0
250.0;908.0;-113.0;856.0;925.0;616.0;?;-328.0;?
183.0;?;-31.0;?;961.0;640.0;-1037.0;-223.0;235.0
423.0;887.0;4.0;853.0;?;?;-1096.0;-313.0;207.0
345.0;885.0;-17.0;819.0;903.0;640.0;-1026.0;-352.0;176.0
?;840.0;-42.0;?;954.0;605.0;?;-294.0;182.0
336.0;856.0;-100.0;840.0;1039.0;694.0;-869.0;-209.0;165.0
318.0;?;-98.0;961.0;1127.0;767.0;-867.0;?;186.0
346.0;1059.0;-91.0;1032.0;1159.0;796.0;-874.0;-202.0;?
