Accelerometer RKN_ accY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer HIP accY;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;Accelerometer HIP accX;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
979.0;-1037.0;-109;?;-59.0;260;?;-411.0;-210.0;48.0;-857.0;-441.0;?
990.0;-1187.0;-87;?;-35.0;271;?;-422.0;-216.0;39.0;-857.0;-467.0;-87
?;-1234.0;-65;?;-37.0;252;?;-429.0;-217.0;?;-856.0;?;-65
987.0;-1060.0;-661;999.0;-60.0;-419;-863.0;-432.0;-216.0;67.0;?;?;-661
991.0;-995.0;-1615;1018.0;-23.0;-157;-881.0;?;-214.0;73.0;?;-487.0;-1615
1010.0;?;-2579;1085.0;53.0;?;?;-436.0;-211.0;36.0;-840.0;-502.0;-2579
976.0;-808.0;-1801;1109.0;81.0;?;-908.0;-436.0;-207.0;-47.0;-831.0;?;-1801
964.0;?;194;?;90.0;930;-940.0;-436.0;-200.0;-63.0;?;-516.0;?
991.0;?;228;928.0;?;581;-985.0;-434.0;-190.0;-69.0;-814.0;-523.0;?
?;-381.0;-176;929.0;?;?;-986.0;-434.0;?;-81.0;-806.0;-528.0;-176
?;-436.0;-41;965.0;?;369;-945.0;-435.0;-176.0;?;-798.0;-528.0;-41
1036.0;-321.0;-219;?;-134.0;274;-892.0;-438.0;-180.0;?;-791.0;-533.0;-219
974.0;-258.0;?;989.0;?;307;-873.0;?;-191.0;?;-784.0;-536.0;-209
986.0;-196.0;-169;?;-102.0;292;-900.0;-448.0;-206.0;-50.0;-780.0;?;-169
?;-180.0;?;?;-42.0;273;-928.0;?;-221.0;-57.0;-777.0;-543.0;-36
?;-162.0;99;997.0;40.0;?;-943.0;?;-235.0;-77.0;-777.0;?;99
949.0;-93.0;116;?;31.0;?;?;-456.0;-246.0;-80.0;-779.0;-538.0;116
?;-23.0;98;956.0;-26.0;?;-926.0;-456.0;-253.0;?;-784.0;-543.0;?
861.0;-89.0;12;977.0;?;?;-915.0;-456.0;?;-51.0;-791.0;-545.0;12
827.0;-80.0;-14;985.0;-207.0;308;-925.0;-456.0;-260.0;-72.0;-799.0;?;?
862.0;-27.0;6;?;-228.0;306;?;-457.0;-264.0;-76.0;-807.0;?;6
1040.0;-32.0;4;957.0;-173.0;306;?;-458.0;?;-40.0;-813.0;-554.0;4
881.0;86.0;-7;964.0;-159.0;304;-948.0;-459.0;-276.0;-50.0;-818.0;-558.0;-7
964.0;206.0;-14;955.0;?;301;?;-458.0;-281.0;-68.0;-823.0;-562.0;-14
?;226.0;-12;969.0;-193.0;304;-953.0;-457.0;-282.0;-58.0;-827.0;-565.0;?
957.0;184.0;-12;958.0;-266.0;314;-945.0;-456.0;-282.0;-57.0;-830.0;-568.0;-12
?;192.0;-15;?;-206.0;?;?;-454.0;-279.0;?;-833.0;-571.0;?
?;138.0;0;957.0;?;?;-940.0;-453.0;-275.0;-97.0;?;-574.0;0
1039.0;47.0;?;984.0;45.0;314;-935.0;-451.0;-270.0;-99.0;-834.0;-575.0;9
1250.0;99.0;11;962.0;-164.0;?;-942.0;-450.0;-264.0;-84.0;-833.0;-575.0;11
1100.0;?;29;962.0;198.0;?;-950.0;-450.0;-259.0;-83.0;-832.0;-576.0;29
894.0;26.0;31;966.0;202.0;?;-949.0;-449.0;-254.0;-107.0;-830.0;-578.0;31
879.0;11.0;14;975.0;283.0;306;-942.0;-447.0;-248.0;-99.0;-827.0;-580.0;14
993.0;-2.0;?;976.0;116.0;306;-940.0;-446.0;-241.0;-108.0;-825.0;?;4
979.0;-5.0;11;976.0;?;309;-944.0;-444.0;-235.0;?;-823.0;-580.0;11
974.0;-29.0;-12;962.0;?;312;-944.0;-442.0;-230.0;-105.0;-822.0;-581.0;-12
925.0;?;-43;948.0;138.0;?;-933.0;?;-227.0;-101.0;-821.0;-581.0;-43
999.0;9.0;-2;972.0;138.0;310;-933.0;-439.0;-225.0;-105.0;-820.0;-581.0;?
995.0;12.0;?;986.0;151.0;308;?;-438.0;-225.0;-100.0;-820.0;-582.0;?
?;-2.0;-16;979.0;64.0;306;-931.0;?;?;-104.0;-820.0;-582.0;?
?;-8.0;-16;959.0;-28.0;311;-934.0;?;-226.0;-80.0;?;-582.0;-16
990.0;?;-2;979.0;?;309;-933.0;-437.0;-228.0;-84.0;-822.0;-582.0;-2
988.0;20.0;?;969.0;-7.0;301;-936.0;-437.0;-230.0;-89.0;-824.0;-582.0;?
988.0;-19.0;1;?;-8.0;299;-937.0;?;-232.0;-84.0;-825.0;?;1
996.0;-15.0;-30;956.0;?;307;-940.0;-437.0;-234.0;?;?;-581.0;-30
991.0;5.0;?;956.0;-102.0;307;-943.0;?;-236.0;?;-828.0;-579.0;-46
979.0;?;?;948.0;?;301;-944.0;-435.0;-236.0;-94.0;-829.0;-576.0;-25
?;22.0;-10;954.0;?;?;-931.0;-434.0;?;-99.0;-829.0;-574.0;-10
989.0;-22.0;-2;?;?;?;-926.0;?;-237.0;-106.0;-830.0;-572.0;-2
?;-19.0;-7;?;5.0;300;?;-433.0;-237.0;-128.0;-829.0;-571.0;-7
998.0;-39.0;20;956.0;-45.0;299;-935.0;-432.0;?;-98.0;-829.0;-571.0;20
?;-7.0;34;966.0;-38.0;309;-941.0;?;-236.0;-97.0;-828.0;-574.0;34
990.0;-52.0;?;966.0;-38.0;304;-943.0;-431.0;?;-91.0;-828.0;-577.0;43
981.0;-45.0;53;979.0;-32.0;298;-935.0;-429.0;-234.0;?;-827.0;?;53
992.0;?;107;?;-36.0;308;?;-428.0;-233.0;?;-827.0;-575.0;107
996.0;11.0;128;973.0;-6.0;306;-906.0;-428.0;-233.0;-105.0;-826.0;-575.0;128
972.0;?;?;974.0;?;315;-929.0;?;-232.0;?;?;-573.0;71
?;24.0;288;?;?;?;-946.0;-429.0;-232.0;-65.0;-825.0;-573.0;288
988.0;14.0;?;988.0;?;?;-938.0;-430.0;-232.0;-75.0;-824.0;-573.0;720
988.0;8.0;849;998.0;-4.0;268;-933.0;-431.0;-232.0;-81.0;-824.0;-574.0;?
?;-16.0;?;972.0;-21.0;278;-938.0;-432.0;-233.0;-67.0;?;-576.0;1755
995.0;-57.0;2353;989.0;-10.0;316;?;-434.0;-235.0;-45.0;-822.0;-581.0;2353
1016.0;-68.0;-264;1003.0;?;182;-940.0;-437.0;-237.0;?;-821.0;-580.0;-264
979.0;-115.0;-2070;1005.0;-30.0;338;-936.0;-440.0;-239.0;-30.0;-819.0;-575.0;-2070
971.0;-235.0;-1237;1004.0;-21.0;?;-919.0;-443.0;-242.0;?;?;-576.0;-1237
989.0;-220.0;-955;996.0;-27.0;552;-918.0;-447.0;-245.0;-58.0;-815.0;?;-955
?;?;?;966.0;-12.0;558;-932.0;-453.0;-249.0;?;?;-580.0;-956
999.0;-74.0;-993;977.0;-47.0;353;-935.0;-458.0;?;?;-811.0;?;-993
996.0;-130.0;-1171;?;-26.0;251;-928.0;-464.0;-258.0;-68.0;-808.0;-582.0;-1171
998.0;-64.0;-1293;?;?;396;-912.0;-470.0;-263.0;-39.0;-806.0;-583.0;-1293
994.0;-9.0;-1424;975.0;-19.0;423;-910.0;-475.0;-268.0;?;-803.0;?;?
986.0;?;-1305;987.0;-13.0;404;-916.0;-481.0;-274.0;-28.0;?;?;?
?;-100.0;?;982.0;-12.0;376;-927.0;-485.0;-280.0;-4.0;-798.0;-580.0;?
979.0;?;?;985.0;0.0;367;-930.0;?;-286.0;-16.0;?;-576.0;-1121
986.0;?;-1069;980.0;-16.0;361;-934.0;-495.0;-291.0;-23.0;-795.0;?;-1069
?;95.0;-1065;968.0;-6.0;365;-940.0;-499.0;-297.0;?;?;-567.0;-1065
1003.0;?;-1048;970.0;-5.0;340;-941.0;?;-301.0;-17.0;-791.0;-559.0;?
1000.0;27.0;-1021;983.0;-28.0;344;-944.0;-507.0;-304.0;0.0;-788.0;-553.0;-1021
989.0;74.0;-1078;?;-22.0;?;-943.0;-509.0;-306.0;-13.0;-786.0;-545.0;-1078
998.0;114.0;?;966.0;?;?;-939.0;-511.0;-307.0;-31.0;?;-549.0;-1188
?;20.0;?;966.0;-42.0;404;-934.0;-512.0;-306.0;5.0;-782.0;-572.0;-1120
?;75.0;-284;982.0;?;365;?;?;-304.0;12.0;?;-604.0;-284
?;79.0;285;1072.0;-18.0;144;-913.0;?;-304.0;-39.0;-778.0;?;?
980.0;131.0;?;1087.0;-25.0;321;-905.0;-515.0;?;-89.0;-776.0;?;-4
989.0;340.0;104;?;-43.0;295;-938.0;?;-305.0;-84.0;-773.0;-659.0;?
991.0;575.0;229;991.0;?;262;-1015.0;-518.0;-304.0;-76.0;-771.0;-644.0;229
?;596.0;?;1027.0;-33.0;331;-1063.0;-518.0;-302.0;-143.0;-769.0;-625.0;58
988.0;517.0;38;1020.0;?;?;-995.0;-516.0;-300.0;-167.0;-766.0;-598.0;38
1004.0;384.0;65;?;-10.0;310;-954.0;-511.0;?;-170.0;-765.0;-585.0;65
980.0;254.0;71;976.0;-52.0;303;-904.0;-505.0;?;-176.0;?;-586.0;71
?;138.0;?;971.0;?;306;-898.0;-502.0;-291.0;-164.0;?;-611.0;?
969.0;-222.0;60;908.0;-80.0;288;-932.0;-458.0;?;-168.0;?;-581.0;60
979.0;?;55;?;-80.0;296;-950.0;-455.0;?;-221.0;-751.0;-580.0;55
?;-206.0;11;880.0;?;?;?;-453.0;?;-218.0;-750.0;?;11
986.0;-78.0;-6;869.0;-11.0;274;-924.0;-452.0;-248.0;-225.0;-749.0;-576.0;-6
996.0;-90.0;-24;898.0;5.0;278;?;-451.0;?;-245.0;-749.0;-576.0;-24
999.0;-69.0;-15;887.0;-9.0;?;-930.0;-451.0;-252.0;-256.0;?;-578.0;-15
996.0;-223.0;?;879.0;-39.0;282;-927.0;-452.0;-254.0;-262.0;-753.0;?;?
994.0;-257.0;?;864.0;-74.0;277;?;-455.0;?;-230.0;-756.0;-587.0;9
992.0;-170.0;?;878.0;-100.0;?;?;-459.0;-263.0;-231.0;-759.0;-589.0;28
?;-320.0;13;895.0;-85.0;278;-919.0;?;-270.0;?;-761.0;-592.0;13
967.0;-397.0;-10;896.0;-78.0;268;?;-468.0;-278.0;-184.0;-762.0;-591.0;-10
944.0;-368.0;74;931.0;-141.0;266;-915.0;-474.0;-287.0;?;-761.0;-588.0;74
931.0;-359.0;58;989.0;-148.0;252;-917.0;?;-296.0;-161.0;-760.0;-589.0;58
?;-400.0;40;998.0;?;253;-911.0;-487.0;?;?;-757.0;-593.0;40
975.0;-460.0;6;900.0;-120.0;284;-903.0;-495.0;-312.0;-281.0;-753.0;-594.0;6
960.0;-314.0;?;890.0;-227.0;286;-889.0;?;-320.0;-238.0;-748.0;?;?
852.0;-229.0;105;?;-359.0;?;-897.0;?;-329.0;-305.0;-743.0;?;105
877.0;-175.0;-22;1346.0;?;279;-906.0;?;-339.0;-340.0;-737.0;-622.0;-22
759.0;-121.0;1955;1011.0;-478.0;255;-958.0;-543.0;-352.0;-202.0;-729.0;-626.0;?
?;140.0;3270;682.0;-379.0;36;-1126.0;?;-364.0;-59.0;-720.0;-631.0;3270
749.0;?;-789;879.0;-323.0;?;-1135.0;-575.0;?;88.0;-711.0;-639.0;-789
803.0;660.0;?;1021.0;?;-148;-956.0;-588.0;-384.0;?;-702.0;-645.0;?
831.0;900.0;-1970;1102.0;-335.0;151;-758.0;?;-384.0;?;-702.0;-654.0;-1970
840.0;884.0;-1740;939.0;?;228;-829.0;-604.0;?;-69.0;-699.0;?;-1740
?;860.0;-1252;921.0;-239.0;261;?;-614.0;-393.0;-54.0;-695.0;-680.0;-1252
907.0;?;-1285;983.0;-177.0;292;-938.0;-622.0;?;-54.0;-686.0;-689.0;-1285
933.0;?;-680;?;-127.0;366;-971.0;-630.0;-404.0;-46.0;?;-691.0;-680
949.0;502.0;?;954.0;-48.0;297;-971.0;?;-417.0;61.0;-658.0;?;-348
909.0;290.0;-881;955.0;-29.0;193;-983.0;-645.0;-430.0;144.0;-643.0;-677.0;-881
939.0;115.0;-1561;968.0;?;?;-953.0;-649.0;-440.0;154.0;-632.0;-670.0;-1561
?;133.0;?;958.0;-13.0;442;-915.0;-652.0;-449.0;97.0;-624.0;-667.0;-1853
988.0;72.0;-1634;951.0;77.0;707;-916.0;-655.0;-455.0;81.0;?;-665.0;-1634
954.0;82.0;-792;935.0;113.0;874;-943.0;?;-460.0;?;-616.0;-662.0;-792
?;100.0;?;952.0;91.0;876;-933.0;-659.0;?;81.0;-611.0;-662.0;1140
970.0;10.0;1220;?;108.0;1051;-915.0;-662.0;?;54.0;-604.0;?;1220
965.0;-67.0;2064;930.0;74.0;?;?;-663.0;-477.0;39.0;-598.0;?;2064
932.0;-61.0;3646;?;128.0;419;-933.0;-664.0;-482.0;49.0;-591.0;-684.0;3646
955.0;18.0;?;1006.0;95.0;349;-928.0;?;-485.0;60.0;-585.0;-695.0;3605
951.0;55.0;?;?;96.0;-1;?;-664.0;-486.0;91.0;-579.0;-707.0;3274
956.0;40.0;-1230;?;?;?;-906.0;-663.0;-485.0;?;-575.0;-718.0;-1230
?;-39.0;-2292;1214.0;153.0;890;-906.0;-660.0;-483.0;215.0;-573.0;-726.0;-2292
?;-124.0;823;1415.0;181.0;752;-966.0;-658.0;-480.0;60.0;-572.0;?;?
?;-165.0;48;1248.0;200.0;799;-981.0;-656.0;-474.0;-203.0;?;-733.0;48
?;-187.0;63;?;173.0;795;-1088.0;-654.0;-467.0;-298.0;-572.0;?;63
891.0;-34.0;379;959.0;178.0;?;-1424.0;-654.0;?;?;-568.0;-728.0;379
859.0;?;-198;?;80.0;549;?;?;-458.0;?;-564.0;-726.0;-198
800.0;211.0;-102;1105.0;169.0;?;-1017.0;-646.0;-454.0;-5.0;-569.0;-725.0;-102
804.0;?;-96;910.0;180.0;327;-970.0;-639.0;?;21.0;-590.0;-721.0;?
877.0;264.0;-74;?;952.0;323;-849.0;-632.0;-421.0;?;?;?;-74
1477.0;279.0;-76;763.0;616.0;321;-909.0;-626.0;-398.0;-65.0;-655.0;-697.0;-76
?;?;-10;852.0;257.0;325;-851.0;-621.0;-385.0;?;-676.0;-677.0;-10
1038.0;244.0;-12;1048.0;-50.0;279;-821.0;-618.0;-380.0;-143.0;-692.0;-659.0;-12
839.0;101.0;-29;1010.0;-61.0;274;-861.0;?;-379.0;?;-706.0;?;?
?;39.0;-13;936.0;-231.0;271;-910.0;-614.0;-376.0;-58.0;-722.0;-633.0;-13
1010.0;-51.0;?;?;-295.0;278;-987.0;-613.0;-372.0;-20.0;-737.0;-625.0;22
1021.0;-150.0;81;914.0;-138.0;285;-1001.0;?;-368.0;?;-753.0;-619.0;81
987.0;?;38;?;158.0;247;-1023.0;-609.0;-364.0;-32.0;-769.0;-618.0;38
?;-440.0;118;852.0;?;?;-1011.0;-606.0;-359.0;?;-784.0;-620.0;?
1010.0;?;-21;853.0;90.0;261;-967.0;-604.0;-358.0;-181.0;-797.0;-626.0;-21
964.0;?;186;960.0;27.0;254;-943.0;-602.0;?;-239.0;-807.0;-631.0;186
970.0;-1138.0;120;?;10.0;261;-917.0;?;-371.0;-290.0;-813.0;-635.0;120
960.0;-1259.0;?;955.0;19.0;271;-940.0;-601.0;-383.0;-174.0;-815.0;-638.0;-29
969.0;?;?;1506.0;5.0;263;?;?;?;-239.0;-813.0;-638.0;907
991.0;-1462.0;196;?;-9.0;420;-949.0;-609.0;?;-37.0;-806.0;?;?
963.0;-1456.0;2082;909.0;-11.0;149;?;-617.0;-442.0;114.0;-794.0;?;2082
?;-1269.0;4306;1292.0;?;-111;-1252.0;-626.0;-464.0;-44.0;?;?;4306
978.0;-1044.0;4251;1107.0;?;-110;-1029.0;-633.0;-483.0;-102.0;-765.0;-588.0;4251
?;-690.0;6023;?;-38.0;-401;?;-641.0;-505.0;20.0;-748.0;-560.0;6023
?;-540.0;2650;1000.0;-47.0;-185;-799.0;?;?;?;?;-540.0;2650
?;-660.0;-519;1053.0;6.0;-65;-758.0;-666.0;-574.0;-69.0;-691.0;-536.0;-519
993.0;-503.0;386;1021.0;?;?;-654.0;?;?;-134.0;-654.0;?;?
1030.0;-385.0;-324;1006.0;65.0;665;-641.0;-681.0;?;-164.0;?;-540.0;-324
?;-241.0;19;1001.0;131.0;?;-644.0;-685.0;-670.0;-27.0;-595.0;-541.0;19
1084.0;36.0;497;?;?;600;-646.0;?;-682.0;-70.0;-575.0;-542.0;497
1552.0;170.0;905;1031.0;382.0;495;?;-687.0;-682.0;-114.0;-566.0;-545.0;905
1588.0;249.0;1337;1008.0;507.0;?;-615.0;-686.0;-678.0;-127.0;?;?;1337
1454.0;?;1139;999.0;-645.0;395;?;-685.0;-681.0;-60.0;-556.0;-559.0;1139
1315.0;299.0;?;?;-998.0;401;-628.0;-684.0;-685.0;8.0;-551.0;?;1327
835.0;?;1129;1043.0;?;358;-675.0;?;-683.0;-30.0;?;-572.0;1129
613.0;?;394;?;-622.0;245;-658.0;-678.0;-674.0;?;?;?;394
446.0;403.0;64;1081.0;-761.0;?;-800.0;-677.0;-675.0;-77.0;?;-580.0;64
423.0;392.0;?;1029.0;-740.0;-12;-857.0;?;-669.0;-98.0;-578.0;-586.0;636
423.0;?;1418;976.0;-734.0;-624;-822.0;-668.0;?;-103.0;?;-590.0;?
519.0;?;1133;968.0;?;?;-806.0;-654.0;-633.0;-156.0;-604.0;-589.0;?
?;?;254;974.0;-680.0;192;-784.0;-638.0;-614.0;?;-622.0;-584.0;?
730.0;375.0;130;976.0;?;277;-774.0;-623.0;-598.0;?;-635.0;?;?
892.0;319.0;?;916.0;?;?;?;-610.0;-583.0;-235.0;-648.0;-573.0;229
?;308.0;17;?;-479.0;280;-917.0;?;?;?;?;-564.0;17
886.0;258.0;-37;?;?;?;-927.0;-569.0;?;-205.0;-696.0;-550.0;-37
769.0;189.0;-39;1105.0;-212.0;283;?;-546.0;-498.0;-143.0;-722.0;-534.0;?
1045.0;?;-76;?;-175.0;?;?;-528.0;-475.0;-23.0;-740.0;-517.0;-76
779.0;95.0;?;871.0;305.0;232;-990.0;-514.0;-455.0;-26.0;-756.0;-497.0;-13
591.0;103.0;17;?;?;259;?;-505.0;-437.0;-44.0;?;-475.0;17
710.0;40.0;5;1015.0;57.0;?;?;?;-427.0;-27.0;?;-455.0;5
968.0;70.0;?;1010.0;828.0;267;-953.0;?;-425.0;-20.0;-780.0;-439.0;7
1284.0;?;9;921.0;?;?;-957.0;?;-430.0;-12.0;?;-428.0;9
865.0;13.0;20;869.0;-290.0;254;-977.0;-506.0;-434.0;?;-773.0;-422.0;20
770.0;-11.0;?;918.0;249.0;?;-961.0;-508.0;-437.0;-7.0;-770.0;-419.0;-29
1832.0;?;-26;985.0;-371.0;269;-931.0;-508.0;-437.0;-75.0;-769.0;-418.0;-26
611.0;42.0;?;974.0;-246.0;273;-911.0;-507.0;?;?;-771.0;-419.0;39
1217.0;85.0;0;?;-118.0;283;-922.0;-506.0;?;-142.0;-771.0;-422.0;?
854.0;170.0;-43;998.0;-55.0;274;?;-504.0;-432.0;-139.0;?;?;-43
1022.0;195.0;0;878.0;-240.0;272;-991.0;-505.0;-436.0;?;?;-436.0;0
?;231.0;16;885.0;-47.0;275;-1033.0;-508.0;-439.0;?;-765.0;-447.0;16
1018.0;248.0;-5;951.0;-71.0;279;-974.0;?;-441.0;?;-764.0;-459.0;?
952.0;215.0;4;984.0;-21.0;275;-926.0;?;?;-6.0;?;?;4
?;185.0;6;1014.0;16.0;274;?;-516.0;-453.0;-5.0;-758.0;-488.0;?
?;144.0;-3;?;?;285;?;-520.0;-457.0;-36.0;-756.0;-500.0;-3
974.0;186.0;?;944.0;?;277;-961.0;?;?;-36.0;-754.0;-509.0;-1
981.0;220.0;-7;945.0;-44.0;?;-970.0;?;-463.0;-20.0;-755.0;?;-7
975.0;?;12;984.0;?;272;-985.0;-527.0;-465.0;-12.0;-755.0;-522.0;12
1002.0;239.0;12;989.0;-27.0;?;-968.0;-529.0;-468.0;-28.0;-755.0;-528.0;12
1015.0;112.0;-2;955.0;-37.0;268;-960.0;-532.0;-470.0;-28.0;-755.0;-532.0;-2
1008.0;14.0;18;976.0;-89.0;259;-964.0;-533.0;-473.0;-35.0;-753.0;-535.0;18
998.0;-81.0;20;980.0;-60.0;?;?;-534.0;-475.0;-53.0;-753.0;-537.0;20
1015.0;-57.0;?;967.0;-38.0;281;-964.0;-535.0;?;-63.0;?;-538.0;18
986.0;-64.0;6;949.0;5.0;278;-964.0;-536.0;-473.0;-24.0;-755.0;-538.0;6
991.0;?;-37;?;19.0;281;-959.0;-536.0;?;-19.0;-755.0;-536.0;-37
?;-75.0;-26;976.0;?;273;-949.0;-536.0;-473.0;-39.0;-755.0;-535.0;?
985.0;-33.0;17;976.0;64.0;267;-943.0;-536.0;-474.0;?;-754.0;-533.0;17
?;-41.0;12;?;55.0;269;?;-537.0;-476.0;-50.0;-753.0;?;12
1152.0;-72.0;4;974.0;-13.0;?;-948.0;?;?;-57.0;-753.0;?;4
?;-87.0;10;963.0;?;275;?;-538.0;-476.0;-34.0;-753.0;-525.0;10
?;-89.0;7;969.0;22.0;277;-948.0;-538.0;-476.0;?;-753.0;-522.0;7
?;-98.0;8;975.0;?;281;-951.0;-538.0;-476.0;-35.0;-753.0;-519.0;8
834.0;?;-1;979.0;-149.0;279;?;-537.0;-475.0;-53.0;-753.0;?;-1
879.0;-102.0;?;984.0;?;?;-948.0;?;-475.0;-43.0;-753.0;?;-20
801.0;-74.0;-16;?;-191.0;272;?;-535.0;-474.0;?;?;-510.0;?
?;?;5;988.0;-50.0;?;-950.0;-534.0;?;-40.0;-753.0;-508.0;5
866.0;-50.0;-28;947.0;-11.0;275;-949.0;-533.0;-472.0;-28.0;?;-507.0;?
979.0;-18.0;-27;937.0;30.0;268;-946.0;?;?;-15.0;-753.0;-507.0;-27
1035.0;40.0;27;986.0;63.0;264;-942.0;-532.0;-472.0;-39.0;-752.0;-507.0;?
1155.0;20.0;?;997.0;246.0;?;?;-531.0;-472.0;-22.0;-753.0;-507.0;?
1178.0;72.0;-77;968.0;571.0;278;-953.0;-530.0;?;-37.0;-752.0;-507.0;-77
835.0;47.0;-43;?;?;273;-964.0;-531.0;-475.0;-39.0;?;-508.0;-43
892.0;76.0;-1;955.0;458.0;270;-967.0;-530.0;-478.0;-49.0;?;-509.0;-1
943.0;70.0;17;926.0;403.0;271;-961.0;-531.0;-477.0;-48.0;-750.0;?;17
939.0;?;-10;943.0;309.0;?;?;-531.0;?;-35.0;-746.0;-510.0;?
?;-9.0;?;981.0;275.0;?;?;?;?;-7.0;?;-510.0;-9
?;13.0;6;?;259.0;?;-967.0;-532.0;-478.0;-12.0;-747.0;?;6
?;7.0;11;940.0;?;?;-978.0;-534.0;-477.0;14.0;-748.0;-512.0;?
?;?;18;969.0;186.0;270;?;-536.0;-479.0;?;?;-513.0;18
962.0;-18.0;7;940.0;172.0;?;-976.0;-537.0;-482.0;?;-750.0;-514.0;7
962.0;-28.0;?;918.0;185.0;267;-965.0;-539.0;-483.0;-50.0;-753.0;-513.0;?
951.0;-132.0;-3;937.0;218.0;266;-959.0;-539.0;-484.0;?;-755.0;-512.0;-3
969.0;-201.0;-2;1009.0;249.0;267;-950.0;-538.0;-485.0;-97.0;-758.0;-511.0;-2
942.0;-250.0;-4;1040.0;282.0;?;?;-538.0;-488.0;-100.0;-759.0;-509.0;-4
962.0;-299.0;-1;1024.0;261.0;?;-948.0;-539.0;-490.0;-68.0;-761.0;-506.0;-1
958.0;-299.0;8;1009.0;?;277;-989.0;?;-494.0;?;-762.0;-502.0;8
954.0;?;16;979.0;298.0;279;-1003.0;-548.0;-502.0;?;-758.0;-498.0;16
958.0;-353.0;17;966.0;?;278;-988.0;-556.0;?;-125.0;-749.0;-494.0;17
951.0;?;-11;995.0;257.0;?;-930.0;-562.0;-528.0;-136.0;?;-490.0;-11
951.0;-365.0;-3;995.0;246.0;?;-904.0;-571.0;-538.0;-119.0;-732.0;-487.0;-3
955.0;-396.0;3;?;?;?;?;-575.0;-547.0;?;-727.0;?;3
955.0;-449.0;-33;999.0;250.0;279;?;-577.0;?;?;-727.0;?;-33
931.0;-433.0;-12;1003.0;247.0;280;?;-580.0;-551.0;?;-731.0;-480.0;-12
939.0;-436.0;9;1019.0;?;?;-841.0;-582.0;-549.0;-120.0;-735.0;-479.0;9
?;-423.0;-16;990.0;235.0;280;-834.0;-584.0;-545.0;?;-741.0;-479.0;-16
?;?;11;1011.0;?;281;-813.0;?;-543.0;?;-746.0;?;?
953.0;-370.0;-15;999.0;269.0;280;-819.0;-587.0;-545.0;-143.0;-747.0;-478.0;-15
976.0;-399.0;-35;1040.0;298.0;279;-812.0;-588.0;-546.0;-149.0;-749.0;-477.0;?
938.0;?;60;1012.0;286.0;277;?;-587.0;-544.0;-176.0;?;-476.0;60
?;-351.0;25;1042.0;?;276;?;-585.0;-543.0;?;-755.0;-473.0;25
?;-283.0;-28;1032.0;?;277;-752.0;-581.0;-538.0;-158.0;-761.0;-470.0;-28
?;-252.0;-28;?;283.0;279;-737.0;-577.0;-534.0;-139.0;-766.0;?;?
955.0;-181.0;-39;1088.0;306.0;276;-721.0;-573.0;-529.0;-170.0;-772.0;-464.0;-39
?;-119.0;15;1060.0;306.0;273;-721.0;-568.0;-522.0;-224.0;-779.0;-461.0;15
959.0;-126.0;-7;937.0;298.0;?;-737.0;-555.0;-508.0;-186.0;-782.0;-460.0;?
973.0;-102.0;?;?;343.0;275;-629.0;-548.0;?;-100.0;-777.0;-458.0;-37
970.0;16.0;-6;?;300.0;267;-657.0;-544.0;-508.0;-172.0;?;-454.0;-6
1035.0;78.0;-5;946.0;297.0;?;-700.0;-540.0;-499.0;-177.0;-794.0;-451.0;-5
1012.0;?;-2;934.0;190.0;267;-737.0;-536.0;?;-202.0;-807.0;-452.0;-2
929.0;-99.0;-2;970.0;39.0;276;-761.0;-533.0;-445.0;-186.0;-825.0;?;?
949.0;-204.0;-19;?;-60.0;282;-777.0;-522.0;-410.0;-159.0;-841.0;-453.0;-19
932.0;-302.0;?;979.0;?;?;-765.0;?;-396.0;?;-841.0;-451.0;-27
925.0;-379.0;?;998.0;73.0;282;?;-503.0;-385.0;-194.0;-842.0;?;-15
?;-499.0;0;956.0;39.0;279;-758.0;-494.0;-365.0;-216.0;?;?;0
867.0;-549.0;-16;972.0;?;277;-728.0;?;-348.0;-198.0;-852.0;-442.0;-16
848.0;-585.0;-43;999.0;-36.0;276;-676.0;-489.0;-348.0;?;-848.0;-440.0;-43
1079.0;?;-4;1001.0;?;278;-642.0;-498.0;-364.0;-254.0;-839.0;-438.0;-4
1145.0;-706.0;?;988.0;321.0;279;-583.0;-506.0;-394.0;-256.0;-822.0;-435.0;?
927.0;-699.0;-20;1046.0;302.0;278;-522.0;-514.0;-431.0;-261.0;-802.0;-432.0;-20
956.0;-633.0;-49;1037.0;278.0;?;?;-517.0;?;-293.0;-786.0;-429.0;-49
?;-490.0;11;?;210.0;276;?;-511.0;-485.0;?;-777.0;-426.0;11
971.0;-358.0;21;1021.0;179.0;271;?;-507.0;-485.0;-285.0;-775.0;-423.0;21
992.0;-242.0;-8;955.0;?;272;-377.0;?;-495.0;?;-769.0;?;-8
975.0;-62.0;-15;994.0;163.0;274;?;-491.0;-513.0;-252.0;-758.0;-419.0;-15
959.0;58.0;?;1021.0;?;280;-366.0;-498.0;-546.0;-272.0;-737.0;?;-7
