InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-313.0;-544.0;-510.0;843.0;-477.0;-750.0;-520.0;-15;610.0;-544.0
-313.0;-544.0;-510.0;847.0;-481.0;-746.0;-517.0;-15;612.0;-546.0
-312.0;-543.0;-510.0;850.0;-481.0;-745.0;-514.0;-15;614.0;-548.0
?;-544.0;-511.0;855.0;-478.0;-747.0;-512.0;-15;616.0;-551.0
-313.0;-543.0;-512.0;857.0;-477.0;-748.0;-510.0;?;?;-554.0
-314.0;-542.0;-513.0;861.0;-479.0;?;?;-15;615.0;-557.0
-315.0;?;-514.0;861.0;-482.0;-750.0;-510.0;-15;614.0;-561.0
-315.0;?;-513.0;861.0;-483.0;-753.0;-511.0;-15;613.0;-567.0
-313.0;?;-512.0;864.0;?;?;-512.0;?;614.0;-573.0
-311.0;-547.0;-511.0;865.0;-485.0;-758.0;?;-15;615.0;-577.0
-308.0;-556.0;-509.0;864.0;-488.0;-759.0;-515.0;-15;617.0;-582.0
-305.0;-561.0;-506.0;866.0;-490.0;-761.0;-518.0;-15;618.0;?
-302.0;-567.0;-502.0;863.0;?;-762.0;-524.0;-15;618.0;-583.0
-301.0;-575.0;-498.0;857.0;-502.0;-758.0;?;?;?;-580.0
-301.0;-583.0;?;?;-517.0;-749.0;-538.0;?;?;-577.0
-303.0;-585.0;-490.0;845.0;-528.0;-740.0;-544.0;-15;610.0;-574.0
-306.0;-589.0;-487.0;?;-538.0;-732.0;-549.0;-15;606.0;-567.0
-308.0;-595.0;-485.0;830.0;-547.0;-727.0;-552.0;-15;604.0;-565.0
-310.0;-601.0;-482.0;828.0;-550.0;-727.0;-555.0;-15;603.0;-564.0
-310.0;-607.0;-480.0;824.0;-551.0;-731.0;-557.0;-15;603.0;?
-312.0;-612.0;-479.0;?;-549.0;-735.0;-557.0;-15;602.0;-566.0
-313.0;-614.0;-479.0;822.0;-545.0;-741.0;-557.0;-15;602.0;-570.0
-315.0;-617.0;-479.0;821.0;-543.0;-746.0;?;?;601.0;?
-316.0;-621.0;-478.0;821.0;-545.0;-747.0;-558.0;-15;601.0;-576.0
-315.0;-625.0;-477.0;822.0;-546.0;-749.0;-558.0;-15;601.0;-579.0
-314.0;-630.0;-476.0;824.0;-544.0;-752.0;-558.0;-15;603.0;-582.0
-315.0;-633.0;-473.0;825.0;-543.0;-755.0;-557.0;-15;605.0;-585.0
-316.0;-637.0;-470.0;827.0;-538.0;-761.0;-557.0;-15;607.0;-591.0
-317.0;-641.0;-467.0;827.0;?;?;-558.0;-15;608.0;-598.0
-320.0;-642.0;?;829.0;-529.0;?;-559.0;?;609.0;-607.0
-323.0;-641.0;?;826.0;-522.0;-779.0;-559.0;-15;?;-616.0
-327.0;?;-460.0;824.0;-508.0;-782.0;-560.0;?;607.0;-629.0
-329.0;?;-458.0;823.0;-518.0;-777.0;-561.0;-15;606.0;-617.0
-330.0;-643.0;-454.0;825.0;-508.0;-787.0;-563.0;-15;607.0;-617.0
-333.0;-637.0;-451.0;819.0;-499.0;-794.0;-564.0;-15;606.0;-623.0
-339.0;-632.0;-452.0;817.0;-476.0;?;-563.0;-15;602.0;-622.0
-345.0;-630.0;-454.0;812.0;-445.0;-825.0;-562.0;-15;599.0;-623.0
-348.0;-630.0;-453.0;810.0;-410.0;-841.0;-563.0;-15;597.0;-631.0
-347.0;?;-451.0;808.0;-396.0;?;-565.0;-15;597.0;-638.0
-346.0;-638.0;-448.0;804.0;?;-842.0;-569.0;-15;597.0;-643.0
?;-642.0;?;802.0;-365.0;-848.0;-574.0;-15;594.0;-648.0
-349.0;-643.0;-442.0;793.0;?;-852.0;-578.0;-15;590.0;-650.0
-354.0;-644.0;-440.0;785.0;-348.0;-848.0;-583.0;-15;584.0;-645.0
-359.0;-644.0;-438.0;774.0;?;-839.0;-588.0;?;?;-634.0
-362.0;-646.0;-435.0;765.0;-394.0;-822.0;-593.0;?;573.0;-625.0
-364.0;-646.0;-432.0;755.0;-431.0;-802.0;-598.0;-15;?;-616.0
-367.0;?;-429.0;?;-464.0;-786.0;-602.0;-15;?;-612.0
-371.0;-652.0;-426.0;738.0;-485.0;-777.0;-606.0;-15;561.0;-615.0
-374.0;-651.0;-423.0;730.0;-485.0;-775.0;-607.0;-15;558.0;-616.0
-379.0;-643.0;-421.0;725.0;-495.0;-769.0;-607.0;?;557.0;-613.0
-383.0;-641.0;-419.0;722.0;-513.0;-758.0;?;-15;557.0;-608.0
-387.0;-637.0;-419.0;?;-546.0;-737.0;-603.0;-15;558.0;-589.0
-389.0;?;-418.0;726.0;-584.0;-709.0;-600.0;-15;560.0;-574.0
-391.0;-629.0;-418.0;?;-593.0;-703.0;-595.0;-15;564.0;-568.0
-392.0;-625.0;-418.0;?;-585.0;-708.0;-591.0;-15;568.0;-570.0
?;-623.0;-419.0;748.0;-579.0;-709.0;-586.0;?;574.0;-569.0
-389.0;-620.0;-420.0;762.0;-575.0;-710.0;-580.0;-15;580.0;-566.0
-388.0;-616.0;?;?;-572.0;-711.0;?;-15;586.0;-561.0
-388.0;-615.0;-424.0;782.0;?;-710.0;-567.0;-15;591.0;-554.0
?;-614.0;-425.0;792.0;-566.0;-711.0;-562.0;-15;594.0;?
-388.0;-613.0;-427.0;800.0;-562.0;-712.0;-558.0;-15;597.0;-543.0
-388.0;-610.0;-427.0;804.0;?;-715.0;-557.0;-15;598.0;-536.0
-388.0;-610.0;-427.0;808.0;-549.0;-715.0;-556.0;-15;598.0;?
-389.0;?;-428.0;807.0;-548.0;-711.0;?;-15;597.0;?
-390.0;-606.0;-428.0;805.0;-544.0;-710.0;-557.0;-15;595.0;-518.0
-391.0;-605.0;-429.0;804.0;-540.0;-708.0;-558.0;-15;593.0;-514.0
-392.0;?;-428.0;803.0;-531.0;-712.0;-560.0;-15;?;-512.0
-392.0;-605.0;-429.0;801.0;?;-717.0;-562.0;-15;589.0;?
-392.0;-605.0;-429.0;797.0;-512.0;-721.0;-563.0;-15;587.0;?
-392.0;-608.0;-429.0;796.0;-501.0;-724.0;-565.0;-15;586.0;-506.0
-392.0;-606.0;-430.0;790.0;-493.0;?;-567.0;-15;583.0;-505.0
-392.0;-608.0;-430.0;787.0;-485.0;-726.0;-569.0;-15;582.0;-502.0
-390.0;-608.0;-429.0;?;?;-727.0;-571.0;-15;581.0;-498.0
-389.0;-608.0;?;782.0;-475.0;-724.0;-571.0;-15;582.0;-492.0
-389.0;-609.0;-429.0;780.0;?;?;-571.0;-15;582.0;-488.0
?;-608.0;-429.0;779.0;-476.0;-715.0;?;-15;582.0;-484.0
-391.0;-608.0;-430.0;783.0;-474.0;-712.0;-569.0;-15;583.0;-479.0
-390.0;-607.0;-430.0;783.0;-474.0;-709.0;-567.0;-15;584.0;-473.0
-390.0;-607.0;-430.0;788.0;-474.0;-703.0;-566.0;-15;?;-469.0
-391.0;-609.0;-430.0;787.0;?;-700.0;-565.0;-15;586.0;-464.0
-391.0;-608.0;-430.0;790.0;-475.0;-697.0;-564.0;-15;586.0;-459.0
-392.0;-606.0;-431.0;791.0;-475.0;-694.0;-562.0;-15;587.0;-455.0
-393.0;-604.0;-431.0;790.0;-475.0;-691.0;-561.0;?;587.0;-451.0
-393.0;-603.0;?;792.0;-476.0;-688.0;-561.0;-15;?;-447.0
-393.0;-602.0;-431.0;795.0;-477.0;-685.0;-560.0;-15;588.0;-444.0
-393.0;-602.0;?;793.0;-476.0;-683.0;-561.0;-15;588.0;-441.0
-393.0;-603.0;-430.0;?;-476.0;-681.0;-562.0;-15;588.0;?
-393.0;-603.0;-430.0;793.0;-476.0;-679.0;-562.0;-15;587.0;-437.0
?;-603.0;-429.0;789.0;-476.0;-678.0;-563.0;-15;586.0;-436.0
-395.0;-605.0;-429.0;791.0;-476.0;?;-563.0;-15;586.0;-436.0
-395.0;-603.0;?;789.0;?;-677.0;-564.0;?;585.0;-436.0
-396.0;?;-429.0;787.0;-474.0;-678.0;-564.0;?;584.0;-436.0
-396.0;-604.0;-428.0;786.0;-476.0;-676.0;-565.0;-15;585.0;-437.0
?;-603.0;-427.0;787.0;-476.0;-678.0;-565.0;-15;585.0;-438.0
-397.0;-601.0;-426.0;783.0;-476.0;-679.0;-564.0;-15;?;-440.0
?;-600.0;-427.0;?;-478.0;-679.0;-563.0;?;585.0;-443.0
-401.0;?;-428.0;786.0;-480.0;-681.0;-561.0;-15;584.0;?
-404.0;?;-429.0;784.0;-483.0;-685.0;-560.0;-15;583.0;-449.0
-406.0;-593.0;-430.0;785.0;-486.0;-687.0;-559.0;-15;582.0;-451.0
-407.0;-590.0;-432.0;786.0;-489.0;-690.0;-558.0;-15;580.0;-454.0
-407.0;-588.0;?;786.0;?;-693.0;-557.0;-15;580.0;-457.0
-407.0;-588.0;-435.0;788.0;-497.0;?;?;?;579.0;-460.0
-406.0;-589.0;-436.0;791.0;-500.0;-700.0;-556.0;-15;579.0;-465.0
-406.0;-589.0;-437.0;791.0;-504.0;-704.0;-555.0;-15;579.0;-470.0
-405.0;-590.0;-439.0;792.0;-509.0;-707.0;-555.0;-15;579.0;-475.0
-404.0;-589.0;-440.0;790.0;-511.0;-710.0;-555.0;-15;578.0;-481.0
-404.0;?;-441.0;791.0;-516.0;-710.0;-555.0;?;578.0;?
-403.0;-590.0;-442.0;794.0;-528.0;?;-555.0;-15;578.0;-489.0
-401.0;-591.0;-442.0;796.0;?;-702.0;-556.0;-15;579.0;-495.0
-400.0;-592.0;?;?;-547.0;?;-556.0;?;579.0;-500.0
-399.0;-593.0;-442.0;796.0;-548.0;-704.0;-557.0;-15;579.0;?
-398.0;-595.0;-441.0;797.0;-547.0;-708.0;-558.0;-15;580.0;-512.0
-397.0;?;-440.0;795.0;-545.0;-713.0;?;-15;579.0;?
-396.0;-599.0;-439.0;793.0;-543.0;-719.0;-561.0;?;579.0;-526.0
-396.0;-599.0;?;793.0;-542.0;-722.0;-563.0;-15;578.0;-532.0
-396.0;?;-436.0;789.0;-542.0;-725.0;-565.0;-15;578.0;-538.0
-396.0;-602.0;-434.0;786.0;-538.0;-730.0;-568.0;-15;577.0;?
-395.0;-603.0;-431.0;785.0;-536.0;-732.0;-570.0;-15;577.0;-551.0
-395.0;-602.0;-428.0;780.0;-535.0;-735.0;-572.0;-15;578.0;-558.0
-396.0;?;-425.0;776.0;-530.0;-739.0;-574.0;?;577.0;-565.0
-398.0;-601.0;-422.0;774.0;-529.0;-740.0;-575.0;-15;577.0;-572.0
-399.0;-600.0;-419.0;771.0;?;-743.0;-577.0;?;?;-577.0
-400.0;-602.0;-417.0;768.0;-525.0;-744.0;-578.0;-15;576.0;-581.0
-401.0;-600.0;-415.0;766.0;-524.0;-747.0;-579.0;-15;576.0;-587.0
-401.0;-599.0;-414.0;762.0;-521.0;-750.0;-579.0;-15;577.0;-591.0
-403.0;-600.0;-413.0;761.0;-515.0;?;?;-15;577.0;-598.0
-404.0;-598.0;-412.0;?;-510.0;-759.0;-578.0;-15;577.0;-604.0
-404.0;-599.0;-411.0;763.0;-504.0;-764.0;-578.0;-15;578.0;-611.0
-403.0;?;?;764.0;-497.0;-771.0;-578.0;-15;?;-619.0
-403.0;-599.0;-411.0;769.0;-489.0;?;-577.0;-15;?;-627.0
-401.0;-601.0;-411.0;772.0;-482.0;-785.0;-577.0;-15;581.0;-636.0
-399.0;-601.0;-410.0;774.0;-478.0;-780.0;-577.0;-15;583.0;-644.0
-396.0;-603.0;?;?;-481.0;?;-577.0;-15;586.0;-637.0
-396.0;-603.0;-407.0;778.0;-465.0;-793.0;-577.0;-15;587.0;-645.0
-398.0;-602.0;-407.0;779.0;?;-801.0;-577.0;-15;586.0;-647.0
-400.0;-601.0;-407.0;779.0;?;-811.0;-578.0;?;584.0;-646.0
-400.0;-598.0;-405.0;774.0;-413.0;?;-581.0;-15;581.0;-647.0
-399.0;-602.0;?;772.0;?;-830.0;-586.0;?;579.0;-649.0
-397.0;-607.0;-400.0;766.0;-386.0;-826.0;-593.0;-15;575.0;-651.0
-395.0;-611.0;-397.0;?;-372.0;-825.0;-601.0;?;571.0;-654.0
-395.0;?;?;742.0;-350.0;-827.0;-610.0;-15;564.0;-656.0
-395.0;-617.0;-389.0;726.0;-330.0;-826.0;?;-15;556.0;-653.0
-396.0;-617.0;-384.0;?;-317.0;-821.0;-628.0;?;549.0;-644.0
-398.0;-621.0;-381.0;692.0;-315.0;-812.0;-635.0;-15;542.0;-633.0
-398.0;-622.0;-377.0;680.0;?;-801.0;?;-12;536.0;-623.0
-397.0;-623.0;-374.0;670.0;-327.0;?;?;-7;535.0;-618.0
-395.0;-622.0;-368.0;670.0;-329.0;-789.0;-648.0;-4;537.0;-617.0
-390.0;-623.0;-357.0;675.0;-328.0;-789.0;-652.0;-3;543.0;-617.0
-385.0;-625.0;-348.0;679.0;-331.0;-789.0;-656.0;-3;548.0;-617.0
-381.0;-628.0;-344.0;685.0;-338.0;-788.0;-656.0;?;?;-616.0
-378.0;-636.0;-340.0;692.0;-350.0;-786.0;-655.0;-1;558.0;-614.0
-377.0;-634.0;-336.0;697.0;-367.0;-781.0;-653.0;0;564.0;-610.0
-380.0;-634.0;-336.0;?;-397.0;-768.0;-650.0;3;566.0;-605.0
-382.0;-631.0;-343.0;713.0;-433.0;-748.0;-647.0;6;563.0;-600.0
-386.0;-628.0;-351.0;717.0;-466.0;-726.0;-646.0;7;?;-594.0
-387.0;-624.0;-354.0;718.0;-485.0;-712.0;?;7;555.0;-589.0
-389.0;-623.0;-355.0;722.0;-488.0;-706.0;-645.0;6;554.0;-588.0
-393.0;-617.0;-355.0;725.0;?;-710.0;-642.0;7;555.0;-584.0
-399.0;-610.0;?;728.0;-488.0;-707.0;-638.0;6;?;-576.0
-405.0;-601.0;-347.0;?;-506.0;-700.0;-633.0;6;562.0;-575.0
-412.0;-588.0;-345.0;737.0;?;-703.0;-625.0;7;566.0;-581.0
-424.0;-580.0;-345.0;742.0;-505.0;-706.0;-615.0;8;568.0;-586.0
-437.0;-568.0;-347.0;744.0;-495.0;-713.0;-606.0;?;567.0;-592.0
?;-558.0;-350.0;743.0;?;-713.0;-599.0;8;565.0;?
?;-554.0;-353.0;744.0;?;-711.0;-597.0;8;561.0;-591.0
-453.0;-552.0;-354.0;738.0;-490.0;-711.0;-599.0;8;?;-590.0
-453.0;-551.0;-355.0;735.0;?;-713.0;-602.0;8;554.0;-590.0
-453.0;-549.0;-355.0;731.0;-476.0;?;-604.0;8;?;-590.0
-453.0;?;-354.0;727.0;-474.0;-714.0;-607.0;8;549.0;-589.0
-451.0;-548.0;-351.0;718.0;-469.0;-713.0;-610.0;8;?;-587.0
-450.0;-548.0;?;715.0;-466.0;-710.0;-610.0;7;550.0;-584.0
-451.0;-545.0;-350.0;714.0;-458.0;-710.0;-609.0;7;?;-582.0
-451.0;-542.0;-348.0;713.0;-452.0;-710.0;-607.0;7;554.0;-580.0
-450.0;-542.0;-347.0;717.0;-449.0;-710.0;-605.0;7;557.0;-575.0
-450.0;-545.0;-348.0;720.0;-448.0;-708.0;-602.0;7;?;-571.0
?;-541.0;-350.0;725.0;?;-709.0;-597.0;7;563.0;-563.0
-454.0;-540.0;-353.0;729.0;-451.0;-713.0;-592.0;7;565.0;?
-456.0;-536.0;-357.0;734.0;-457.0;-715.0;-587.0;?;566.0;-544.0
-456.0;-533.0;-359.0;738.0;-475.0;-706.0;-584.0;7;567.0;-530.0
-456.0;-532.0;-363.0;741.0;-500.0;?;-581.0;7;567.0;-517.0
-456.0;-531.0;-366.0;745.0;-519.0;?;-579.0;7;568.0;-510.0
-456.0;-529.0;-369.0;748.0;-526.0;-683.0;-577.0;7;?;-508.0
-456.0;-531.0;-372.0;749.0;-527.0;-685.0;-575.0;7;568.0;-510.0
-455.0;-532.0;-375.0;753.0;-526.0;-689.0;-575.0;7;567.0;-515.0
-454.0;-532.0;-377.0;751.0;-523.0;-694.0;-575.0;7;567.0;-520.0
-451.0;-532.0;-379.0;751.0;-515.0;-700.0;-575.0;7;567.0;-523.0
-450.0;-535.0;-381.0;752.0;-504.0;-707.0;-576.0;?;566.0;?
-449.0;-537.0;-384.0;748.0;-487.0;-716.0;-577.0;7;564.0;-531.0
-449.0;-537.0;-387.0;748.0;-466.0;?;-577.0;7;562.0;-535.0
-450.0;-536.0;-390.0;744.0;-448.0;-724.0;-577.0;7;559.0;-533.0
-450.0;-536.0;?;739.0;-442.0;-722.0;-579.0;7;556.0;-527.0
-451.0;-534.0;-393.0;735.0;-440.0;?;-580.0;7;553.0;-521.0
?;-533.0;?;731.0;-442.0;-718.0;-581.0;7;550.0;-514.0
-453.0;-532.0;-396.0;728.0;-447.0;-712.0;-581.0;7;547.0;-509.0
-452.0;-533.0;-398.0;727.0;-447.0;-711.0;-581.0;7;547.0;-506.0
-451.0;-534.0;-398.0;727.0;-447.0;-708.0;-580.0;7;549.0;-502.0
-452.0;-532.0;-397.0;729.0;?;-704.0;-578.0;?;551.0;-499.0
-455.0;-529.0;-397.0;732.0;-451.0;-699.0;?;7;552.0;-497.0
-459.0;-524.0;?;734.0;-452.0;?;-571.0;7;552.0;-493.0
-462.0;-517.0;-398.0;734.0;-451.0;-694.0;-568.0;7;553.0;-492.0
-462.0;-517.0;-397.0;738.0;-449.0;-692.0;-567.0;7;555.0;-491.0
-461.0;-513.0;-396.0;742.0;-445.0;?;-565.0;?;558.0;-490.0
?;-512.0;-395.0;743.0;-441.0;-694.0;-563.0;7;560.0;-489.0
-465.0;-510.0;-394.0;746.0;-441.0;-693.0;-561.0;7;560.0;?
-467.0;-508.0;-393.0;750.0;?;-692.0;-559.0;7;561.0;-486.0
-469.0;-504.0;-392.0;747.0;-442.0;-691.0;-559.0;?;560.0;-484.0
-471.0;?;-391.0;748.0;?;-690.0;-558.0;7;560.0;-483.0
-473.0;?;-390.0;744.0;?;-690.0;-559.0;7;559.0;-483.0
-474.0;-496.0;?;743.0;-445.0;-691.0;-559.0;7;558.0;-484.0
?;-494.0;-388.0;742.0;-445.0;-692.0;-560.0;7;557.0;-487.0
-475.0;-494.0;-387.0;741.0;-440.0;-696.0;?;?;557.0;-494.0
-475.0;-493.0;-386.0;736.0;-436.0;?;-562.0;7;?;-499.0
-475.0;-492.0;-385.0;738.0;-435.0;-700.0;-562.0;7;557.0;-507.0
?;-494.0;-385.0;739.0;-432.0;-704.0;-562.0;7;557.0;-511.0
-474.0;-495.0;-386.0;738.0;-430.0;-706.0;-562.0;7;557.0;-512.0
-475.0;-497.0;-386.0;736.0;-431.0;-704.0;-562.0;7;556.0;-515.0
-474.0;-494.0;-386.0;738.0;-431.0;-706.0;-563.0;7;556.0;?
-474.0;?;-385.0;?;-430.0;-708.0;-564.0;7;?;-521.0
-472.0;-497.0;-384.0;737.0;?;-710.0;-564.0;7;557.0;?
-471.0;?;-384.0;740.0;-426.0;-714.0;-566.0;?;558.0;-528.0
-469.0;-500.0;-383.0;738.0;?;-717.0;-567.0;?;559.0;-532.0
-469.0;-502.0;-381.0;738.0;-422.0;-721.0;-567.0;?;?;-536.0
-469.0;-503.0;-379.0;736.0;-420.0;?;-568.0;7;560.0;-542.0
-469.0;-502.0;-378.0;735.0;-419.0;-729.0;-568.0;7;560.0;-546.0
-470.0;-504.0;-376.0;734.0;-421.0;-730.0;-569.0;7;561.0;-552.0
?;-503.0;-375.0;732.0;-421.0;-734.0;-570.0;7;561.0;?
-469.0;-503.0;-373.0;731.0;-416.0;-740.0;-570.0;7;562.0;-557.0
-469.0;-503.0;-372.0;733.0;-413.0;-743.0;-570.0;7;563.0;-561.0
-469.0;-502.0;-370.0;?;-410.0;-748.0;-569.0;7;564.0;-565.0
-469.0;-501.0;-369.0;732.0;-406.0;-751.0;-569.0;7;566.0;-569.0
-468.0;-501.0;-369.0;734.0;-404.0;-754.0;-567.0;?;568.0;-572.0
-468.0;-502.0;?;739.0;-400.0;-758.0;-566.0;7;?;-575.0
-466.0;-503.0;-367.0;741.0;?;-764.0;-566.0;7;?;-579.0
-463.0;?;-366.0;747.0;-386.0;-768.0;-566.0;7;575.0;-581.0
-460.0;-513.0;-366.0;753.0;?;-771.0;-567.0;7;577.0;-583.0
-457.0;-515.0;-368.0;756.0;-360.0;-782.0;-567.0;7;578.0;?
?;-521.0;-368.0;761.0;-329.0;?;-567.0;7;579.0;-594.0
-454.0;-524.0;-366.0;763.0;-297.0;-813.0;-570.0;7;579.0;-602.0
-450.0;?;-363.0;763.0;-278.0;-820.0;-574.0;7;580.0;-609.0
?;-533.0;-361.0;763.0;-280.0;?;-578.0;7;579.0;-616.0
?;-539.0;-358.0;?;-278.0;-821.0;-582.0;7;579.0;-621.0
-440.0;-543.0;-356.0;758.0;-280.0;-820.0;-587.0;7;579.0;-625.0
-437.0;-548.0;-352.0;759.0;-283.0;-820.0;-591.0;7;580.0;-628.0
?;-553.0;-348.0;759.0;-279.0;-822.0;-594.0;7;581.0;-631.0
-432.0;-555.0;-345.0;755.0;-277.0;-824.0;-596.0;7;582.0;-634.0
-431.0;-558.0;?;755.0;?;-823.0;-597.0;7;?;-636.0
-429.0;-562.0;-339.0;754.0;-299.0;-821.0;-598.0;7;?;?
-428.0;-563.0;-337.0;754.0;-314.0;-815.0;-599.0;7;587.0;-635.0
-427.0;?;-335.0;755.0;-323.0;-813.0;-599.0;7;588.0;-634.0
-427.0;-567.0;-336.0;756.0;-325.0;-814.0;-598.0;7;589.0;-636.0
-428.0;-566.0;-339.0;755.0;-326.0;-814.0;-596.0;?;589.0;-639.0
-429.0;-565.0;-342.0;756.0;?;-816.0;?;7;589.0;-642.0
-425.0;-569.0;-344.0;764.0;?;-816.0;-592.0;7;592.0;-643.0
-420.0;-573.0;-347.0;772.0;-333.0;-810.0;-590.0;7;?;-643.0
-413.0;-581.0;-351.0;779.0;-349.0;-799.0;-590.0;7;598.0;-643.0
-406.0;-590.0;-355.0;?;-362.0;-792.0;-591.0;?;600.0;?
-400.0;-595.0;-357.0;795.0;-355.0;-795.0;-592.0;7;602.0;-652.0
?;-603.0;-359.0;802.0;-343.0;-797.0;-594.0;?;603.0;-655.0
-388.0;-610.0;-360.0;805.0;-343.0;-793.0;-596.0;7;604.0;-656.0
-382.0;-617.0;-360.0;806.0;-336.0;-794.0;-600.0;7;604.0;-657.0
-378.0;-624.0;-360.0;805.0;-334.0;-797.0;-604.0;7;602.0;-662.0
-375.0;-629.0;-358.0;804.0;-342.0;-796.0;-608.0;7;601.0;-665.0
-374.0;-632.0;-357.0;798.0;?;-795.0;-612.0;7;598.0;-669.0
-374.0;-633.0;-354.0;792.0;-340.0;?;-617.0;7;595.0;-673.0
-374.0;-634.0;-351.0;783.0;-335.0;-799.0;-622.0;7;?;-678.0
?;-634.0;-348.0;774.0;-328.0;-803.0;-626.0;7;589.0;-677.0
-377.0;-634.0;-346.0;767.0;-334.0;-802.0;-629.0;7;585.0;-675.0
-377.0;-634.0;-342.0;759.0;-345.0;-800.0;-633.0;7;583.0;-671.0
?;-629.0;-338.0;?;-368.0;-789.0;-635.0;7;582.0;-661.0
-380.0;-627.0;-335.0;745.0;-419.0;-763.0;-636.0;7;582.0;?
-382.0;-623.0;-331.0;?;-453.0;-748.0;-635.0;7;584.0;?
-385.0;?;-328.0;742.0;-489.0;-732.0;-633.0;7;586.0;-633.0
-389.0;-614.0;-327.0;?;-520.0;-714.0;-628.0;7;589.0;-632.0
-392.0;-610.0;-327.0;749.0;-544.0;-700.0;-622.0;7;593.0;-639.0
-394.0;-609.0;?;755.0;-549.0;-698.0;-616.0;7;599.0;-644.0
-395.0;?;-328.0;763.0;-552.0;-693.0;-610.0;7;604.0;-642.0
-395.0;-610.0;-329.0;770.0;-555.0;?;-607.0;7;606.0;-639.0
-392.0;-613.0;-329.0;771.0;-542.0;-696.0;-609.0;7;?;-642.0
-386.0;-619.0;-329.0;773.0;-529.0;-705.0;-613.0;7;606.0;-641.0
?;-624.0;-331.0;774.0;-525.0;?;-616.0;7;605.0;-640.0
-374.0;-626.0;-333.0;?;?;-713.0;-620.0;7;604.0;-640.0
-368.0;-630.0;-332.0;774.0;-506.0;-717.0;-625.0;7;603.0;-640.0
-363.0;-632.0;-331.0;772.0;-486.0;-729.0;-629.0;?;603.0;-636.0
-359.0;-634.0;?;767.0;-459.0;-750.0;-632.0;6;602.0;-635.0
-357.0;?;-331.0;?;-425.0;-770.0;-634.0;?;?;-639.0
-356.0;-636.0;-334.0;760.0;-390.0;-782.0;-634.0;5;600.0;-641.0
-354.0;-637.0;-339.0;759.0;?;-781.0;-632.0;4;601.0;?
-351.0;?;-345.0;766.0;-336.0;?;?;4;605.0;-640.0
-346.0;-643.0;-355.0;776.0;-304.0;-783.0;-616.0;4;?;-637.0
-341.0;-645.0;-368.0;787.0;-277.0;?;-604.0;9;620.0;-637.0
-334.0;-653.0;-381.0;810.0;?;?;-590.0;17;629.0;-639.0
-328.0;-652.0;-396.0;829.0;-240.0;-791.0;-575.0;20;636.0;-641.0
-327.0;-653.0;-416.0;?;-228.0;?;-560.0;24;637.0;-643.0
-319.0;-651.0;-424.0;857.0;-219.0;-795.0;-552.0;29;644.0;-645.0
-314.0;-645.0;-433.0;868.0;-212.0;-799.0;-541.0;?;649.0;-646.0
-315.0;-642.0;-447.0;?;?;?;-528.0;?;649.0;-647.0
-319.0;?;-462.0;886.0;-204.0;-810.0;-517.0;28;?;-646.0
-325.0;-625.0;-476.0;891.0;-209.0;-815.0;-507.0;27;641.0;-643.0
-330.0;-613.0;-489.0;893.0;-218.0;-822.0;?;28;635.0;-638.0
-335.0;-601.0;-499.0;?;-227.0;-829.0;?;28;629.0;-630.0
-340.0;-590.0;-509.0;895.0;-242.0;-833.0;-488.0;28;?;-620.0
-349.0;-578.0;-520.0;891.0;?;-833.0;-484.0;28;611.0;-607.0
-365.0;-564.0;-533.0;888.0;-289.0;-828.0;-479.0;28;?;-591.0
-385.0;-545.0;-546.0;877.0;-313.0;-819.0;-473.0;28;574.0;?
?;?;-563.0;870.0;-335.0;-808.0;-462.0;28;548.0;-554.0
-438.0;-496.0;-581.0;863.0;-349.0;-795.0;-446.0;28;521.0;-535.0
-464.0;?;-595.0;858.0;-356.0;-782.0;-427.0;28;498.0;-518.0
-486.0;-432.0;-606.0;855.0;-358.0;-768.0;-405.0;?;482.0;-500.0
-502.0;-397.0;-614.0;859.0;-356.0;-754.0;-382.0;28;473.0;-479.0
-516.0;-362.0;-623.0;865.0;?;-738.0;-355.0;28;468.0;-457.0
-528.0;-321.0;?;872.0;?;-717.0;-325.0;28;465.0;-431.0
-537.0;-282.0;?;884.0;-363.0;-690.0;?;28;464.0;?
-544.0;-235.0;-653.0;894.0;-373.0;-659.0;-249.0;28;464.0;-376.0
-548.0;-188.0;-662.0;905.0;-383.0;-627.0;-204.0;28;468.0;-348.0
-549.0;-141.0;-672.0;904.0;-392.0;-597.0;-154.0;28;472.0;-323.0
-548.0;-101.0;-681.0;896.0;-402.0;-570.0;-100.0;28;476.0;-297.0
-542.0;-56.0;-692.0;884.0;-411.0;-547.0;?;27;475.0;-272.0
-534.0;-21.0;-704.0;853.0;-422.0;-525.0;16.0;27;468.0;-247.0
-527.0;13.0;?;815.0;-434.0;-504.0;70.0;27;455.0;-222.0
-518.0;40.0;?;766.0;-448.0;-485.0;121.0;24;438.0;-196.0
?;?;-737.0;?;-461.0;-469.0;174.0;23;?;-171.0
-492.0;56.0;?;704.0;-472.0;?;228.0;20;375.0;-150.0
