InertialMeasurementUnit L-SHOE EuX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LWR accX;Accelerometer LUA_ accY;Accelerometer LH accY
-59;326.0;-437.0;673.0;?;987.0;1177.0
?;197.0;-292.0;676.0;-259.0;958.0;1067.0
?;192.0;-279.0;677.0;-241.0;925.0;1053.0
?;215.0;-239.0;679.0;-261.0;823.0;933.0
-126;149.0;-165.0;679.0;-264.0;775.0;?
-140;185.0;-93.0;678.0;-247.0;740.0;822.0
-150;165.0;?;678.0;-195.0;?;?
-153;155.0;-168.0;679.0;-131.0;691.0;777.0
-156;210.0;-217.0;680.0;-142.0;794.0;877.0
-159;235.0;-220.0;680.0;-162.0;956.0;1061.0
?;244.0;-196.0;679.0;-221.0;1089.0;1266.0
?;316.0;-144.0;678.0;-304.0;1212.0;1319.0
-161;351.0;-126.0;676.0;-379.0;1440.0;1503.0
-160;503.0;-164.0;672.0;-405.0;1355.0;1617.0
-159;?;-200.0;671.0;-524.0;1012.0;1358.0
-158;787.0;-234.0;670.0;-424.0;872.0;1077.0
-159;582.0;-290.0;669.0;-279.0;828.0;1018.0
-158;541.0;-349.0;668.0;-179.0;941.0;1134.0
-158;493.0;-519.0;669.0;-214.0;964.0;1214.0
-158;466.0;-610.0;671.0;-253.0;904.0;1128.0
-158;375.0;-492.0;674.0;?;857.0;?
-158;338.0;-371.0;676.0;-304.0;845.0;880.0
-158;419.0;-299.0;677.0;-307.0;813.0;757.0
-158;453.0;-245.0;675.0;-306.0;811.0;748.0
-158;414.0;-256.0;673.0;-264.0;850.0;865.0
-158;375.0;-282.0;671.0;-198.0;909.0;1009.0
-159;365.0;-336.0;670.0;-223.0;?;1103.0
-159;387.0;-412.0;669.0;-213.0;1112.0;1207.0
-159;490.0;-411.0;667.0;?;1016.0;1164.0
-159;519.0;-341.0;666.0;-197.0;874.0;1036.0
-159;467.0;-270.0;667.0;-146.0;831.0;?
-159;406.0;?;667.0;-93.0;882.0;986.0
-159;441.0;-308.0;670.0;-89.0;910.0;?
-159;418.0;-351.0;674.0;-167.0;971.0;1093.0
-159;383.0;-364.0;680.0;-228.0;998.0;1042.0
-159;435.0;-280.0;686.0;-268.0;?;999.0
-159;486.0;-261.0;?;-263.0;966.0;1019.0
-159;447.0;-287.0;695.0;-228.0;914.0;964.0
-159;438.0;-275.0;?;?;922.0;1040.0
-159;424.0;-305.0;705.0;-261.0;876.0;1000.0
-159;386.0;-352.0;710.0;-275.0;921.0;969.0
-159;391.0;-309.0;715.0;-262.0;1012.0;1001.0
?;452.0;-279.0;719.0;-301.0;981.0;1027.0
-159;472.0;-299.0;722.0;-330.0;959.0;1029.0
-159;449.0;-332.0;?;-299.0;999.0;1036.0
-159;407.0;?;728.0;-278.0;1000.0;1087.0
-159;?;-340.0;730.0;-247.0;989.0;1050.0
-159;309.0;-374.0;732.0;-267.0;966.0;1007.0
-159;306.0;-337.0;728.0;-315.0;939.0;934.0
-159;347.0;-257.0;?;-357.0;932.0;958.0
?;380.0;-191.0;716.0;?;953.0;1007.0
?;399.0;-192.0;714.0;-273.0;971.0;?
-159;418.0;-246.0;715.0;-269.0;979.0;1103.0
-159;411.0;-350.0;718.0;-262.0;1015.0;1097.0
-159;426.0;-422.0;719.0;?;1004.0;1070.0
-159;459.0;-374.0;?;-321.0;967.0;?
-159;440.0;-324.0;?;-306.0;965.0;987.0
-159;414.0;-270.0;722.0;-291.0;973.0;1030.0
-159;424.0;-258.0;721.0;?;954.0;1036.0
-159;392.0;-314.0;720.0;-291.0;?;1042.0
-159;351.0;-344.0;719.0;-282.0;915.0;974.0
-159;339.0;-323.0;717.0;-298.0;905.0;957.0
-159;367.0;-335.0;717.0;-337.0;926.0;957.0
-159;365.0;?;715.0;-338.0;953.0;?
-159;363.0;-290.0;714.0;-364.0;951.0;981.0
-159;391.0;-283.0;713.0;-376.0;?;959.0
-159;394.0;-313.0;712.0;-373.0;981.0;980.0
-159;422.0;-344.0;?;-384.0;979.0;1017.0
-159;430.0;-341.0;709.0;-390.0;935.0;1013.0
-160;404.0;-329.0;708.0;-341.0;911.0;986.0
-161;383.0;-339.0;706.0;-343.0;869.0;922.0
-161;365.0;-348.0;704.0;-358.0;855.0;?
-163;364.0;-372.0;700.0;-401.0;905.0;913.0
-164;392.0;-363.0;696.0;-428.0;962.0;987.0
-164;424.0;-311.0;?;-418.0;988.0;1022.0
-165;474.0;-323.0;693.0;-407.0;982.0;1037.0
-165;447.0;-384.0;695.0;-364.0;971.0;1033.0
-166;441.0;-445.0;698.0;-356.0;981.0;1020.0
-166;457.0;-466.0;704.0;-360.0;980.0;1034.0
-170;414.0;-446.0;710.0;-312.0;995.0;1049.0
-172;399.0;-405.0;718.0;-294.0;1034.0;1098.0
-172;396.0;-378.0;725.0;-308.0;1053.0;1120.0
-168;379.0;-402.0;731.0;-329.0;1085.0;1128.0
-161;363.0;-400.0;737.0;-334.0;1110.0;1110.0
?;350.0;-342.0;743.0;-396.0;1086.0;1094.0
-152;317.0;-309.0;747.0;-418.0;1057.0;1043.0
-148;315.0;-301.0;750.0;-399.0;1029.0;1021.0
-146;?;-271.0;753.0;-356.0;1014.0;1028.0
-142;299.0;-259.0;755.0;-325.0;988.0;1012.0
-138;286.0;-274.0;757.0;-302.0;968.0;1014.0
-136;276.0;-272.0;757.0;-302.0;921.0;990.0
-134;235.0;-243.0;757.0;-314.0;921.0;958.0
-131;240.0;-212.0;?;?;933.0;946.0
-123;270.0;-205.0;756.0;-282.0;943.0;?
-118;274.0;-210.0;754.0;-318.0;941.0;957.0
-114;302.0;-208.0;753.0;-303.0;937.0;974.0
-102;340.0;-209.0;752.0;?;973.0;1013.0
-92;341.0;-215.0;751.0;-296.0;957.0;1035.0
-95;383.0;-234.0;751.0;-291.0;1006.0;1028.0
-99;367.0;-250.0;750.0;-295.0;1020.0;?
-100;398.0;-263.0;750.0;-324.0;920.0;988.0
-101;437.0;-273.0;749.0;-356.0;892.0;896.0
-101;397.0;-272.0;748.0;-299.0;902.0;?
-101;486.0;-275.0;748.0;-253.0;?;1036.0
?;499.0;-280.0;748.0;-254.0;918.0;?
-101;436.0;-335.0;749.0;-207.0;919.0;1030.0
-101;454.0;-352.0;751.0;-175.0;952.0;1002.0
-101;503.0;-324.0;754.0;-196.0;?;1040.0
-101;508.0;?;757.0;-193.0;973.0;1095.0
-101;525.0;-357.0;760.0;-200.0;912.0;1134.0
-101;?;-273.0;763.0;-176.0;828.0;1018.0
?;604.0;?;767.0;-104.0;863.0;888.0
?;607.0;-350.0;769.0;-137.0;887.0;908.0
-101;595.0;-363.0;768.0;-211.0;894.0;?
?;578.0;-358.0;767.0;-269.0;900.0;1086.0
-101;?;-377.0;767.0;-246.0;?;1109.0
?;456.0;-403.0;766.0;-256.0;944.0;1070.0
-101;486.0;-494.0;764.0;-263.0;942.0;1012.0
-101;472.0;-505.0;761.0;-282.0;979.0;997.0
-101;482.0;-447.0;758.0;-326.0;1015.0;1011.0
-101;483.0;-358.0;756.0;-366.0;?;1040.0
-101;474.0;-350.0;753.0;?;992.0;1071.0
-101;443.0;-372.0;750.0;-291.0;933.0;?
-101;441.0;-386.0;747.0;-294.0;904.0;964.0
-101;397.0;-401.0;744.0;-301.0;950.0;968.0
-101;371.0;-406.0;?;-304.0;962.0;1000.0
-101;364.0;-335.0;741.0;-294.0;942.0;1015.0
-101;365.0;-281.0;?;?;930.0;1016.0
?;361.0;-307.0;739.0;-279.0;910.0;1006.0
-101;322.0;-325.0;738.0;-274.0;903.0;977.0
-101;310.0;-317.0;738.0;-252.0;869.0;?
-101;342.0;-282.0;739.0;-234.0;852.0;941.0
-101;?;-270.0;739.0;-234.0;893.0;967.0
-101;434.0;-269.0;740.0;-229.0;940.0;1020.0
-101;460.0;-269.0;?;-257.0;?;1101.0
-101;478.0;-292.0;?;-271.0;1038.0;1138.0
-101;528.0;-331.0;744.0;?;?;1129.0
-101;561.0;-344.0;744.0;-310.0;1012.0;1110.0
-101;550.0;-359.0;745.0;-330.0;1018.0;?
-101;466.0;-364.0;746.0;-289.0;986.0;1079.0
-101;446.0;-356.0;?;?;944.0;1022.0
-101;432.0;-379.0;746.0;-295.0;?;966.0
-101;389.0;-398.0;747.0;-301.0;953.0;964.0
-101;396.0;-368.0;748.0;-307.0;978.0;994.0
-101;387.0;-306.0;751.0;-326.0;1018.0;1024.0
-101;339.0;-337.0;753.0;-334.0;?;1044.0
-101;?;-337.0;?;-311.0;985.0;1041.0
-101;336.0;-328.0;757.0;-276.0;968.0;1013.0
-101;321.0;-310.0;758.0;-274.0;945.0;1002.0
?;?;-287.0;758.0;-295.0;935.0;967.0
-101;319.0;-255.0;758.0;-260.0;913.0;965.0
-101;352.0;-229.0;759.0;-252.0;926.0;980.0
?;364.0;-236.0;759.0;-253.0;938.0;997.0
-101;394.0;-266.0;759.0;?;964.0;1004.0
-101;437.0;-268.0;759.0;-292.0;973.0;1022.0
-101;508.0;-265.0;758.0;-314.0;962.0;1037.0
-101;551.0;-278.0;758.0;-334.0;962.0;?
-101;595.0;?;757.0;?;943.0;?
-101;608.0;-315.0;?;-425.0;930.0;1009.0
-101;635.0;-353.0;755.0;-485.0;?;972.0
-101;661.0;-393.0;?;-517.0;872.0;930.0
-101;737.0;-439.0;752.0;-577.0;?;979.0
?;?;?;751.0;-611.0;895.0;986.0
-101;755.0;-557.0;750.0;-666.0;?;989.0
-101;812.0;-650.0;749.0;-748.0;857.0;996.0
-101;747.0;-708.0;749.0;-807.0;812.0;959.0
-101;748.0;?;749.0;-853.0;742.0;853.0
-101;715.0;-757.0;749.0;-912.0;649.0;769.0
-101;647.0;-811.0;749.0;-938.0;503.0;686.0
-101;474.0;-874.0;749.0;-1070.0;377.0;556.0
-101;414.0;-906.0;749.0;-934.0;302.0;428.0
-101;415.0;?;749.0;-767.0;215.0;278.0
-101;?;-1010.0;?;-610.0;191.0;268.0
-101;?;-966.0;749.0;-617.0;191.0;?
-101;426.0;-1056.0;748.0;-531.0;238.0;309.0
-101;531.0;-908.0;748.0;-385.0;252.0;227.0
?;563.0;-787.0;?;-371.0;246.0;350.0
-101;520.0;-738.0;744.0;-319.0;330.0;?
-101;653.0;-741.0;741.0;-211.0;644.0;737.0
?;452.0;-680.0;738.0;-272.0;540.0;574.0
?;1071.0;-654.0;734.0;?;267.0;-443.0
-102;?;-646.0;730.0;-158.0;175.0;73.0
-102;1081.0;-599.0;725.0;-726.0;?;-275.0
-102;984.0;-669.0;721.0;-563.0;211.0;-86.0
-102;957.0;?;716.0;?;82.0;-135.0
-102;877.0;-948.0;711.0;-331.0;92.0;-145.0
-102;910.0;-1245.0;707.0;-369.0;142.0;?
-102;893.0;-1507.0;705.0;-355.0;151.0;-50.0
-102;830.0;-1138.0;702.0;-549.0;134.0;-31.0
-102;894.0;-1029.0;701.0;-530.0;133.0;16.0
-102;949.0;-986.0;?;-511.0;145.0;38.0
-102;962.0;-1031.0;698.0;-517.0;130.0;148.0
-102;950.0;-930.0;698.0;-494.0;47.0;133.0
-102;?;-1021.0;698.0;-472.0;120.0;256.0
-102;856.0;-1083.0;?;-635.0;220.0;470.0
-102;709.0;?;698.0;?;202.0;?
-102;772.0;-1101.0;698.0;-1099.0;-15.0;142.0
-102;?;-1016.0;697.0;-906.0;-341.0;-266.0
?;915.0;-1019.0;696.0;-754.0;-443.0;-377.0
-102;755.0;-1074.0;694.0;-800.0;-451.0;-164.0
-102;591.0;-1150.0;691.0;-968.0;-438.0;67.0
-102;385.0;-1209.0;688.0;-922.0;?;115.0
-102;518.0;?;686.0;-753.0;-502.0;94.0
?;508.0;?;684.0;-466.0;-418.0;292.0
-102;545.0;-1158.0;684.0;-196.0;-423.0;225.0
-102;600.0;-1189.0;684.0;-11.0;-288.0;192.0
-102;?;-1165.0;683.0;142.0;-539.0;?
-102;437.0;-922.0;682.0;?;-593.0;-234.0
-102;422.0;-847.0;680.0;-4.0;-647.0;?
-102;430.0;?;679.0;-144.0;-754.0;-581.0
-102;427.0;-608.0;677.0;-247.0;?;-696.0
-102;422.0;-543.0;675.0;-326.0;-791.0;-736.0
-102;437.0;?;674.0;-323.0;-780.0;-584.0
-102;426.0;-571.0;673.0;-244.0;-770.0;-645.0
-102;415.0;?;672.0;-193.0;-769.0;-723.0
-102;?;-736.0;672.0;-253.0;-740.0;-647.0
-102;405.0;-768.0;671.0;-224.0;-755.0;-615.0
-102;345.0;-795.0;670.0;-242.0;-773.0;-654.0
-102;399.0;?;670.0;-252.0;-739.0;?
-102;400.0;-690.0;670.0;-326.0;?;-586.0
-102;423.0;-702.0;670.0;-229.0;-717.0;-612.0
-102;379.0;-669.0;670.0;-255.0;?;-476.0
?;427.0;-686.0;670.0;?;-528.0;-365.0
-102;388.0;-716.0;670.0;-116.0;-457.0;30.0
-102;323.0;-763.0;671.0;-4.0;-364.0;56.0
?;?;?;671.0;13.0;-352.0;129.0
?;382.0;-693.0;?;-50.0;-298.0;302.0
-102;317.0;-655.0;671.0;-99.0;-292.0;445.0
-102;219.0;-576.0;670.0;-167.0;-213.0;773.0
-102;186.0;-540.0;669.0;?;-61.0;934.0
?;220.0;?;667.0;-570.0;27.0;985.0
-102;294.0;-510.0;666.0;-859.0;?;1199.0
-102;?;-433.0;664.0;-1220.0;654.0;1023.0
-102;401.0;-449.0;664.0;-1165.0;791.0;1492.0
-102;645.0;-500.0;664.0;-1197.0;743.0;1626.0
-102;633.0;-667.0;?;-905.0;1012.0;1698.0
-102;616.0;-879.0;664.0;-617.0;1413.0;2060.0
-102;752.0;-1120.0;664.0;-751.0;1580.0;2170.0
-102;1022.0;-1060.0;663.0;-1092.0;1366.0;1901.0
-102;966.0;?;664.0;-1264.0;1125.0;1476.0
-102;752.0;?;664.0;-586.0;1104.0;1302.0
-102;802.0;-628.0;665.0;?;992.0;1428.0
?;?;-785.0;666.0;-158.0;979.0;1378.0
-102;601.0;-1300.0;?;-306.0;963.0;?
-102;619.0;-1132.0;?;-400.0;932.0;1217.0
-102;593.0;-578.0;669.0;-406.0;998.0;1138.0
?;530.0;-386.0;672.0;-348.0;1013.0;1127.0
?;459.0;-309.0;675.0;-321.0;1015.0;1074.0
-102;395.0;-480.0;?;-311.0;1006.0;1023.0
-102;353.0;-583.0;680.0;-303.0;991.0;?
-102;312.0;-545.0;682.0;-322.0;975.0;1041.0
-102;265.0;-442.0;684.0;-306.0;947.0;1021.0
-102;242.0;-362.0;685.0;-293.0;897.0;1000.0
-102;260.0;-326.0;685.0;-285.0;886.0;974.0
?;217.0;-279.0;685.0;-274.0;875.0;932.0
-102;?;-278.0;685.0;-281.0;879.0;921.0
-102;229.0;-244.0;685.0;-292.0;895.0;922.0
-102;260.0;-228.0;685.0;-298.0;914.0;960.0
?;312.0;-198.0;?;-295.0;950.0;971.0
-102;?;-222.0;684.0;-308.0;971.0;1015.0
-102;381.0;-236.0;?;-325.0;996.0;?
-102;389.0;?;682.0;-332.0;1001.0;?
-102;430.0;?;?;-337.0;988.0;1058.0
-102;425.0;-283.0;680.0;-359.0;975.0;1060.0
-102;443.0;-300.0;679.0;-350.0;955.0;1043.0
-102;423.0;-312.0;?;-331.0;959.0;1023.0
-102;437.0;?;677.0;?;948.0;1007.0
-102;439.0;-340.0;676.0;-347.0;933.0;1000.0
-102;421.0;-358.0;676.0;-344.0;950.0;987.0
-102;414.0;?;675.0;-361.0;981.0;1002.0
-102;430.0;?;674.0;-363.0;980.0;?
-102;403.0;-382.0;674.0;-368.0;?;997.0
-102;362.0;-379.0;?;-361.0;951.0;1006.0
-102;373.0;-372.0;674.0;-376.0;964.0;1015.0
?;364.0;-369.0;674.0;-349.0;956.0;991.0
-102;344.0;-355.0;674.0;?;952.0;980.0
-102;353.0;-337.0;674.0;-323.0;946.0;?
-102;340.0;-326.0;674.0;-320.0;946.0;?
-102;333.0;-318.0;673.0;-321.0;952.0;986.0
-102;345.0;-305.0;673.0;-312.0;951.0;997.0
-102;335.0;-295.0;673.0;-302.0;951.0;1000.0
-102;365.0;?;?;-320.0;?;1011.0
-102;366.0;-290.0;?;-312.0;955.0;1024.0
-102;372.0;-296.0;674.0;?;950.0;1011.0
-102;369.0;-292.0;?;-314.0;971.0;1003.0
-102;398.0;-289.0;674.0;-315.0;943.0;1015.0
-102;376.0;-294.0;675.0;-307.0;953.0;?
-102;395.0;-303.0;676.0;-319.0;962.0;?
-102;376.0;-308.0;676.0;-320.0;961.0;1005.0
-102;374.0;-320.0;677.0;-353.0;964.0;999.0
-102;386.0;-323.0;678.0;?;970.0;1027.0
-102;389.0;-323.0;678.0;-353.0;972.0;1009.0
-102;395.0;-330.0;679.0;?;964.0;?
-102;394.0;-342.0;679.0;-362.0;968.0;996.0
-102;377.0;-341.0;680.0;-359.0;954.0;994.0
-102;365.0;-337.0;680.0;-370.0;944.0;?
-102;?;-337.0;681.0;-360.0;959.0;995.0
-102;356.0;-336.0;681.0;-360.0;969.0;986.0
-102;364.0;-333.0;681.0;-346.0;963.0;984.0
-102;356.0;-331.0;681.0;-332.0;970.0;1001.0
-102;366.0;-330.0;681.0;-325.0;?;1006.0
-102;367.0;-317.0;681.0;-313.0;952.0;1015.0
-102;375.0;-322.0;?;-336.0;971.0;1007.0
-102;375.0;-319.0;681.0;?;960.0;1006.0
-102;?;-309.0;682.0;-321.0;949.0;986.0
-102;371.0;-313.0;681.0;?;943.0;991.0
-102;368.0;-313.0;681.0;-302.0;956.0;1014.0
-102;366.0;-306.0;681.0;-315.0;964.0;993.0
-102;?;-302.0;681.0;-323.0;973.0;1003.0
?;344.0;?;680.0;-312.0;?;1018.0
-102;353.0;-305.0;681.0;-319.0;967.0;1009.0
-102;365.0;-300.0;680.0;-331.0;969.0;1010.0
-102;345.0;-303.0;681.0;-321.0;974.0;1015.0
-102;353.0;-303.0;681.0;-341.0;?;1017.0
-102;336.0;-300.0;682.0;-337.0;?;1002.0
-102;358.0;-300.0;682.0;-333.0;961.0;995.0
-102;368.0;-296.0;?;-338.0;981.0;997.0
-102;352.0;-294.0;684.0;-332.0;962.0;1004.0
-102;342.0;-296.0;685.0;-342.0;980.0;?
-102;349.0;-301.0;686.0;-339.0;962.0;?
-102;363.0;-297.0;687.0;-340.0;983.0;1033.0
-102;383.0;-303.0;?;-344.0;979.0;1006.0
?;370.0;-304.0;?;-353.0;978.0;1016.0
-102;374.0;-308.0;691.0;?;971.0;1021.0
?;375.0;-313.0;692.0;-330.0;985.0;1044.0
-101;357.0;-309.0;694.0;-324.0;994.0;1015.0
-101;?;-308.0;695.0;?;996.0;1021.0
-101;345.0;-305.0;698.0;-321.0;985.0;1024.0
-101;344.0;?;700.0;-301.0;989.0;1029.0
-101;337.0;-290.0;702.0;-280.0;960.0;1037.0
-101;353.0;-287.0;705.0;-276.0;988.0;1020.0
?;333.0;?;708.0;-304.0;?;1014.0
-101;332.0;-275.0;711.0;-282.0;932.0;1016.0
-101;330.0;-265.0;714.0;-275.0;933.0;1016.0
?;346.0;-255.0;718.0;-279.0;944.0;1007.0
-101;359.0;-252.0;722.0;?;967.0;?
-101;392.0;-257.0;726.0;-235.0;1001.0;?
-101;375.0;-270.0;731.0;-247.0;969.0;1021.0
-101;406.0;-268.0;735.0;-228.0;934.0;1014.0
-101;361.0;-273.0;740.0;-229.0;?;989.0
-101;358.0;?;745.0;-235.0;900.0;978.0
-101;423.0;?;?;-224.0;921.0;1012.0
-101;396.0;-269.0;756.0;-232.0;?;1014.0
?;404.0;-256.0;762.0;-243.0;933.0;988.0
-101;395.0;-266.0;768.0;-253.0;903.0;978.0
-101;436.0;-295.0;773.0;-252.0;928.0;961.0
-101;?;?;777.0;-254.0;924.0;989.0
-101;?;-302.0;?;-265.0;941.0;1004.0
-101;386.0;?;784.0;-275.0;933.0;1014.0
-101;402.0;-341.0;787.0;-285.0;933.0;991.0
-101;398.0;-339.0;790.0;-294.0;873.0;959.0
-100;400.0;-346.0;791.0;-285.0;869.0;967.0
-100;431.0;-341.0;793.0;-288.0;878.0;?
-100;455.0;-329.0;795.0;-287.0;921.0;984.0
-100;466.0;-341.0;797.0;-279.0;?;1039.0
-100;470.0;-360.0;800.0;-300.0;1073.0;1105.0
-100;520.0;-377.0;804.0;-338.0;1097.0;1133.0
-100;488.0;-382.0;?;-324.0;1042.0;1103.0
-98;483.0;-384.0;809.0;-321.0;1086.0;1155.0
-94;443.0;-375.0;810.0;-311.0;1111.0;1201.0
-89;433.0;-402.0;811.0;-363.0;1018.0;1105.0
-82;388.0;-410.0;812.0;-373.0;?;997.0
-83;349.0;-372.0;?;-357.0;956.0;976.0
-95;336.0;?;815.0;-404.0;920.0;950.0
-105;323.0;-334.0;813.0;-397.0;?;922.0
-112;274.0;-323.0;812.0;-395.0;962.0;920.0
-121;258.0;-298.0;?;-399.0;917.0;940.0
-126;?;-289.0;812.0;-452.0;971.0;941.0
-130;269.0;?;810.0;-467.0;968.0;1001.0
-135;285.0;-268.0;809.0;?;969.0;1014.0
-141;?;-258.0;807.0;-405.0;?;1002.0
-145;?;-269.0;807.0;?;867.0;964.0
?;363.0;-314.0;807.0;-294.0;818.0;?
-151;380.0;-334.0;807.0;-246.0;836.0;959.0
?;413.0;-319.0;808.0;-234.0;892.0;981.0
-153;434.0;?;809.0;-224.0;?;1062.0
?;463.0;-327.0;809.0;-233.0;1071.0;1151.0
-154;467.0;-311.0;810.0;-223.0;1396.0;1484.0
-155;491.0;-312.0;810.0;-241.0;1347.0;1608.0
?;469.0;?;810.0;-311.0;?;1267.0
-155;?;-395.0;810.0;-353.0;?;896.0
-155;328.0;-390.0;809.0;-317.0;1011.0;1014.0
-155;248.0;-347.0;806.0;-197.0;1042.0;1139.0
-155;?;?;805.0;-170.0;915.0;958.0
-154;153.0;-290.0;?;-230.0;827.0;782.0
?;127.0;-337.0;811.0;-276.0;851.0;794.0
-155;123.0;-224.0;813.0;-336.0;864.0;839.0
?;163.0;-4.0;811.0;-340.0;887.0;903.0
-155;252.0;0.0;808.0;-327.0;891.0;893.0
-155;361.0;-102.0;806.0;-276.0;874.0;898.0
-155;423.0;-181.0;804.0;-280.0;839.0;922.0
?;434.0;?;801.0;-282.0;853.0;?
-155;381.0;-255.0;799.0;?;835.0;?
-155;?;?;796.0;-274.0;858.0;915.0
-155;469.0;-274.0;793.0;-283.0;897.0;939.0
-154;567.0;?;790.0;-276.0;924.0;?
-154;626.0;-305.0;785.0;-261.0;888.0;1080.0
?;550.0;?;780.0;-241.0;?;1065.0
-154;473.0;-355.0;775.0;-255.0;916.0;1044.0
?;482.0;-424.0;769.0;-334.0;945.0;?
-151;517.0;-518.0;762.0;-334.0;988.0;1003.0
-151;557.0;-431.0;757.0;?;1174.0;1162.0
-148;510.0;-369.0;752.0;-338.0;1405.0;?
-148;630.0;-403.0;748.0;-445.0;?;1515.0
-140;626.0;-467.0;744.0;?;?;1254.0
-119;456.0;?;741.0;-488.0;1132.0;1133.0
-95;394.0;?;?;-317.0;1174.0;1229.0
-72;454.0;-418.0;?;-374.0;1066.0;1148.0
-56;420.0;-565.0;739.0;-491.0;986.0;1033.0
-51;293.0;-531.0;743.0;-432.0;939.0;998.0
-48;315.0;?;744.0;-523.0;907.0;955.0
-49;260.0;-238.0;746.0;-529.0;809.0;910.0
-55;270.0;?;?;-550.0;816.0;779.0
-62;352.0;-425.0;?;-597.0;857.0;828.0
-82;414.0;-397.0;745.0;-571.0;865.0;930.0
-103;369.0;-360.0;744.0;?;812.0;965.0
-121;420.0;-355.0;745.0;-401.0;774.0;919.0
-140;469.0;-450.0;745.0;-283.0;713.0;915.0
-147;442.0;-581.0;745.0;-254.0;639.0;843.0
?;390.0;-570.0;744.0;?;?;776.0
-151;329.0;-467.0;?;-142.0;518.0;687.0
-148;333.0;-383.0;746.0;-126.0;536.0;670.0
-149;335.0;-372.0;748.0;-126.0;687.0;841.0
-148;294.0;-335.0;750.0;-167.0;812.0;1028.0
-144;310.0;?;752.0;-218.0;1067.0;1234.0
-139;524.0;-287.0;754.0;-300.0;1337.0;1630.0
-137;?;-310.0;756.0;-382.0;1458.0;1853.0
?;599.0;-325.0;757.0;-369.0;1197.0;1573.0
-135;802.0;-314.0;758.0;-399.0;903.0;1125.0
-135;738.0;?;757.0;-381.0;?;1069.0
?;575.0;-516.0;755.0;-265.0;908.0;1139.0
-135;442.0;-469.0;756.0;-119.0;?;1122.0
-135;342.0;?;?;-46.0;866.0;1002.0
-135;?;-600.0;757.0;-78.0;841.0;942.0
-135;335.0;-575.0;759.0;-267.0;801.0;880.0
?;229.0;-324.0;755.0;-423.0;?;804.0
-135;243.0;-69.0;748.0;?;813.0;?
-135;349.0;-53.0;?;-430.0;?;787.0
-135;374.0;-183.0;742.0;-371.0;888.0;883.0
-135;446.0;?;741.0;-331.0;902.0;1016.0
-135;505.0;-477.0;740.0;-340.0;934.0;1093.0
-135;512.0;-525.0;737.0;-340.0;913.0;?
-135;532.0;?;737.0;-356.0;960.0;1106.0
-135;618.0;-452.0;736.0;-404.0;?;1130.0
-134;656.0;-415.0;735.0;-423.0;952.0;1078.0
-135;578.0;-408.0;733.0;-356.0;933.0;1081.0
-134;570.0;-414.0;733.0;?;?;1063.0
?;544.0;-499.0;735.0;-277.0;982.0;1084.0
-134;517.0;-571.0;737.0;?;1160.0;1188.0
-128;526.0;?;741.0;-366.0;1314.0;1393.0
-135;569.0;-498.0;746.0;-504.0;1145.0;1233.0
-87;736.0;-211.0;756.0;-186.0;865.0;1144.0
-87;?;-254.0;753.0;34.0;?;1515.0
-87;909.0;?;750.0;87.0;1111.0;1700.0
-87;858.0;-418.0;748.0;118.0;975.0;?
-87;722.0;-484.0;746.0;?;816.0;1221.0
-87;574.0;-505.0;747.0;12.0;743.0;1029.0
-88;495.0;-493.0;748.0;?;765.0;890.0
-88;396.0;-453.0;747.0;-147.0;760.0;852.0
-88;300.0;-312.0;746.0;-220.0;712.0;831.0
-88;261.0;-314.0;746.0;-249.0;?;814.0
-88;275.0;?;?;-259.0;809.0;836.0
-88;304.0;-338.0;747.0;-280.0;821.0;853.0
-88;313.0;-326.0;748.0;-266.0;842.0;890.0
-88;298.0;-301.0;750.0;-262.0;900.0;997.0
-88;287.0;-308.0;?;-272.0;1056.0;1136.0
-88;371.0;-309.0;752.0;?;1128.0;?
-89;467.0;-298.0;753.0;-445.0;1167.0;1169.0
-89;514.0;?;?;-484.0;1290.0;1318.0
-89;468.0;-246.0;753.0;-529.0;1304.0;1305.0
-91;679.0;-270.0;754.0;-615.0;1098.0;1132.0
-85;791.0;-363.0;756.0;?;944.0;1001.0
-48;635.0;-465.0;759.0;-521.0;1086.0;1192.0
-3;?;-463.0;760.0;-444.0;1141.0;1415.0
9;463.0;-486.0;758.0;-423.0;?;1361.0
?;437.0;-676.0;758.0;-444.0;978.0;1194.0
-8;441.0;-793.0;759.0;-316.0;960.0;1065.0
-20;430.0;-626.0;761.0;-393.0;949.0;1043.0
-43;401.0;-479.0;762.0;-318.0;942.0;1040.0
-61;324.0;-353.0;762.0;-277.0;878.0;1008.0
-71;267.0;-375.0;761.0;-302.0;892.0;1000.0
-80;235.0;-350.0;759.0;-340.0;875.0;995.0
-87;173.0;-291.0;757.0;-351.0;848.0;944.0
-92;?;-228.0;754.0;-355.0;722.0;?
-98;?;-190.0;752.0;-287.0;856.0;894.0
-103;?;-196.0;751.0;-233.0;964.0;976.0
-105;183.0;-230.0;750.0;-252.0;1077.0;1098.0
-103;208.0;-240.0;749.0;-317.0;1116.0;1129.0
-100;295.0;-210.0;748.0;-301.0;?;1223.0
-100;411.0;-156.0;747.0;-305.0;1351.0;1400.0
-100;560.0;-137.0;744.0;-256.0;858.0;1083.0
