InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;Accelerometer RUA_ accY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LH accZ;InertialMeasurementUnit R-SHOE Body_Ax
451.0;-324.0;588.0;590.0;779.0;485.0;13;-156;13;78.0;268
451.0;-377.0;616.0;?;?;?;-5;?;-5;?;276
?;-404.0;?;672.0;975.0;553.0;-18;-156;?;?;269
454.0;-491.0;655.0;?;947.0;743.0;?;?;-16;296.0;267
452.0;-631.0;692.0;589.0;1003.0;812.0;-41;-156;-41;322.0;272
455.0;-711.0;686.0;?;1005.0;926.0;-21;-156;-21;355.0;270
455.0;?;667.0;476.0;970.0;1052.0;0;-156;0;349.0;?
?;-986.0;?;438.0;?;1113.0;-44;?;-44;276.0;?
457.0;?;599.0;396.0;856.0;1174.0;-26;-156;-26;148.0;282
458.0;?;546.0;?;?;1229.0;-15;?;-15;?;279
459.0;-1083.0;421.0;?;782.0;?;-32;-156;?;?;276
459.0;-1040.0;408.0;389.0;740.0;1155.0;-24;-156;?;-281.0;?
458.0;?;387.0;326.0;697.0;1124.0;-15;-156;?;?;283
456.0;-927.0;352.0;346.0;652.0;1097.0;-14;-156;-14;?;283
453.0;-900.0;324.0;312.0;624.0;1038.0;-44;-156;-44;?;?
450.0;-870.0;321.0;285.0;?;1018.0;-33;-156;-33;-904.0;286
448.0;-867.0;?;295.0;549.0;1030.0;?;-156;-31;-367.0;?
438.0;-863.0;239.0;275.0;571.0;1005.0;?;-156;?;-1377.0;291
?;-858.0;223.0;?;499.0;?;13;?;13;-442.0;317
434.0;?;231.0;319.0;510.0;988.0;-6;-156;?;-508.0;283
430.0;-881.0;225.0;294.0;522.0;973.0;29;-156;29;-582.0;?
426.0;-859.0;238.0;421.0;566.0;971.0;9;-156;9;?;?
419.0;-853.0;315.0;?;550.0;927.0;?;-156;-8;-567.0;278
?;-800.0;417.0;363.0;546.0;876.0;57;?;57;?;282
414.0;?;414.0;340.0;579.0;860.0;?;-156;32;-521.0;287
410.0;-687.0;360.0;333.0;599.0;888.0;?;-156;10;-583.0;287
410.0;-714.0;316.0;350.0;615.0;913.0;40;-156;40;?;275
408.0;-754.0;?;306.0;601.0;959.0;?;-156;14;?;269
407.0;-801.0;313.0;306.0;612.0;993.0;32;?;32;-476.0;275
404.0;?;293.0;?;634.0;1017.0;?;?;34;?;279
?;-840.0;272.0;291.0;653.0;?;-47;-156;-47;?;?
404.0;-838.0;?;300.0;627.0;1015.0;-37;-156;-37;?;?
407.0;?;262.0;288.0;619.0;1006.0;?;-156;-16;133.0;279
404.0;-844.0;228.0;276.0;?;1009.0;-33;-156;-33;?;280
?;-842.0;250.0;274.0;570.0;1009.0;14;-156;?;450.0;?
402.0;-843.0;244.0;325.0;583.0;?;-10;-156;?;643.0;279
400.0;-845.0;242.0;372.0;622.0;1018.0;-47;?;-47;418.0;277
?;-844.0;241.0;?;?;1001.0;18;-156;18;293.0;277
397.0;-840.0;288.0;365.0;569.0;991.0;-13;?;-13;?;273
394.0;-827.0;360.0;352.0;?;980.0;?;-156;-24;-318.0;272
395.0;-815.0;375.0;278.0;?;987.0;?;?;43;-566.0;283
399.0;-796.0;310.0;273.0;580.0;?;16;?;16;-859.0;283
400.0;-781.0;242.0;300.0;?;971.0;-6;-156;-6;-802.0;275
402.0;-814.0;227.0;309.0;562.0;978.0;5;-156;?;-623.0;?
402.0;?;?;340.0;?;?;-6;-156;-6;-324.0;?
405.0;-829.0;248.0;356.0;544.0;970.0;2;-156;2;?;?
405.0;-807.0;285.0;?;?;970.0;?;-156;18;-142.0;278
405.0;-791.0;289.0;351.0;581.0;925.0;12;-156;12;-164.0;?
404.0;?;?;328.0;?;925.0;?;-156;-4;-390.0;?
?;?;300.0;359.0;601.0;925.0;-9;-156;-9;-260.0;279
404.0;-763.0;301.0;359.0;570.0;?;1;-156;?;-144.0;275
402.0;-775.0;292.0;355.0;?;945.0;-20;?;-20;-218.0;272
401.0;?;?;357.0;606.0;978.0;-1;?;-1;-245.0;279
403.0;-805.0;312.0;346.0;643.0;962.0;33;-156;33;?;280
400.0;-794.0;291.0;346.0;605.0;?;-12;?;?;?;?
399.0;-807.0;310.0;325.0;581.0;971.0;-14;-156;?;?;279
?;?;298.0;342.0;589.0;981.0;0;-156;?;?;281
400.0;-795.0;269.0;359.0;577.0;978.0;?;-156;-10;-340.0;281
?;-798.0;264.0;?;?;?;?;-156;-5;-277.0;279
398.0;-811.0;289.0;317.0;566.0;988.0;-7;-156;-7;-985.0;?
398.0;?;295.0;335.0;569.0;976.0;-6;-156;?;-547.0;280
397.0;-822.0;259.0;318.0;?;982.0;-8;?;-8;-258.0;276
398.0;-820.0;255.0;300.0;?;970.0;2;-156;2;?;?
395.0;-807.0;?;?;527.0;?;?;-156;-3;-90.0;?
398.0;-787.0;256.0;290.0;508.0;947.0;-17;?;?;-8.0;276
395.0;?;245.0;280.0;518.0;971.0;-6;-156;?;?;279
394.0;-802.0;235.0;280.0;?;974.0;?;-156;-22;899.0;277
391.0;-823.0;226.0;?;552.0;982.0;-37;-156;-37;1123.0;278
389.0;-839.0;?;285.0;?;994.0;3;?;3;?;283
388.0;-841.0;249.0;314.0;?;971.0;6;?;6;?;281
?;-833.0;270.0;316.0;586.0;?;-17;-156;-17;631.0;282
384.0;-823.0;291.0;337.0;?;961.0;?;-156;5;?;291
?;?;300.0;344.0;?;990.0;15;?;15;570.0;?
384.0;-820.0;289.0;?;?;978.0;14;-156;14;650.0;?
386.0;-820.0;?;308.0;?;?;?;?;10;361.0;282
387.0;-835.0;308.0;331.0;?;994.0;?;-156;2;?;281
385.0;?;270.0;?;?;994.0;5;-156;?;?;283
?;-847.0;?;269.0;604.0;?;-6;-156;-6;-378.0;283
?;-856.0;310.0;265.0;597.0;1039.0;-31;?;-31;-430.0;284
390.0;-879.0;266.0;307.0;?;1054.0;-43;-156;?;-204.0;286
390.0;-882.0;226.0;320.0;?;1001.0;-13;-156;?;-51.0;280
395.0;-842.0;234.0;?;571.0;969.0;29;-156;29;?;281
396.0;-815.0;301.0;287.0;540.0;972.0;44;-156;44;156.0;281
?;-815.0;321.0;269.0;561.0;974.0;6;-156;6;?;277
401.0;-825.0;260.0;248.0;546.0;997.0;-30;?;-30;182.0;285
?;?;234.0;257.0;556.0;990.0;2;-156;2;189.0;281
405.0;-855.0;214.0;237.0;552.0;1007.0;-21;-156;-21;146.0;?
406.0;-864.0;204.0;246.0;?;1018.0;?;-156;-44;131.0;280
408.0;-861.0;203.0;227.0;510.0;1009.0;-13;-156;?;117.0;281
?;-863.0;193.0;235.0;517.0;1009.0;-7;?;?;118.0;283
409.0;-871.0;196.0;232.0;537.0;1008.0;7;-156;7;123.0;280
?;-871.0;207.0;?;531.0;1010.0;-27;-156;-27;?;278
408.0;-864.0;214.0;257.0;501.0;1001.0;-18;?;-18;141.0;284
408.0;-858.0;?;245.0;499.0;?;16;?;16;109.0;287
410.0;-859.0;213.0;?;517.0;?;?;-156;-19;85.0;284
410.0;-851.0;215.0;?;545.0;986.0;1;-156;1;62.0;277
408.0;?;236.0;277.0;?;?;21;-156;?;67.0;274
405.0;-839.0;237.0;271.0;549.0;972.0;-13;-156;-13;31.0;278
407.0;?;?;270.0;?;978.0;-24;?;-24;?;282
404.0;?;264.0;295.0;525.0;978.0;19;-156;19;24.0;279
405.0;-831.0;244.0;279.0;581.0;?;?;-156;20;?;277
403.0;-833.0;251.0;285.0;?;?;-24;?;-24;35.0;280
402.0;-837.0;261.0;286.0;594.0;?;?;-156;?;13.0;283
401.0;-835.0;?;276.0;595.0;980.0;16;-156;16;29.0;282
?;?;270.0;270.0;611.0;998.0;0;?;?;?;?
400.0;-835.0;?;?;597.0;981.0;?;?;21;?;279
400.0;?;?;?;610.0;?;11;-156;11;101.0;?
399.0;?;249.0;294.0;628.0;1000.0;?;-156;-23;?;283
398.0;-839.0;239.0;274.0;589.0;1007.0;-48;-156;-48;91.0;278
400.0;-841.0;249.0;?;575.0;980.0;?;-156;-65;104.0;278
399.0;-840.0;265.0;281.0;543.0;?;?;-156;-18;?;285
399.0;-836.0;256.0;275.0;558.0;986.0;14;?;14;118.0;?
?;-833.0;246.0;288.0;532.0;975.0;5;-156;5;129.0;?
?;-831.0;240.0;?;559.0;993.0;8;-156;?;125.0;280
400.0;-841.0;244.0;277.0;558.0;999.0;-37;-156;-37;107.0;279
399.0;-842.0;234.0;278.0;531.0;993.0;-33;-156;-33;87.0;?
?;?;234.0;276.0;562.0;?;-16;-156;-16;?;280
401.0;-838.0;232.0;278.0;542.0;989.0;?;-156;-9;?;282
?;-841.0;251.0;267.0;550.0;980.0;?;-156;14;53.0;283
401.0;?;233.0;286.0;565.0;?;-38;-156;-38;80.0;277
404.0;-832.0;243.0;285.0;527.0;981.0;-29;-156;-29;65.0;285
404.0;-831.0;?;288.0;?;999.0;11;-156;11;?;287
?;?;?;294.0;566.0;988.0;-2;-156;-2;59.0;278
404.0;-837.0;237.0;283.0;577.0;990.0;7;-156;7;81.0;279
406.0;-837.0;240.0;272.0;574.0;989.0;?;?;14;72.0;281
404.0;-840.0;247.0;?;?;986.0;22;-156;?;?;?
406.0;-834.0;251.0;279.0;566.0;978.0;?;-156;17;74.0;276
407.0;-833.0;?;275.0;589.0;982.0;-15;?;-15;106.0;?
406.0;-837.0;242.0;279.0;?;1002.0;-5;-156;-5;114.0;?
410.0;-842.0;257.0;269.0;550.0;?;13;-156;13;122.0;284
407.0;-840.0;?;?;?;992.0;-15;-156;-15;?;281
?;?;247.0;260.0;?;974.0;-19;-156;-19;113.0;281
410.0;-839.0;247.0;248.0;568.0;983.0;-8;-156;-8;?;279
412.0;-839.0;232.0;246.0;547.0;1000.0;?;-156;-4;129.0;279
411.0;-841.0;261.0;275.0;569.0;980.0;-9;-156;?;91.0;278
413.0;-842.0;252.0;277.0;556.0;990.0;-2;-156;-2;93.0;279
412.0;-843.0;233.0;257.0;?;991.0;15;?;?;82.0;?
413.0;-842.0;242.0;255.0;557.0;1008.0;-9;-156;?;90.0;?
414.0;-850.0;243.0;251.0;541.0;988.0;?;-156;-24;91.0;279
413.0;-841.0;237.0;265.0;537.0;1003.0;-30;?;-30;?;282
414.0;-838.0;?;260.0;555.0;991.0;-18;-156;-18;82.0;280
414.0;-844.0;236.0;280.0;?;998.0;-8;-156;-8;89.0;281
413.0;-846.0;231.0;?;568.0;1002.0;?;-156;-17;69.0;283
411.0;?;235.0;289.0;?;986.0;32;-156;?;74.0;?
?;-845.0;230.0;280.0;578.0;993.0;44;-156;44;?;?
?;?;246.0;270.0;580.0;?;8;-156;8;80.0;?
412.0;-839.0;247.0;266.0;591.0;?;-10;-156;-10;87.0;?
?;-835.0;239.0;273.0;562.0;?;-27;-156;-27;113.0;281
413.0;-836.0;?;293.0;534.0;?;-18;-156;?;128.0;281
414.0;-839.0;243.0;297.0;573.0;?;-7;-156;-7;135.0;277
414.0;?;242.0;287.0;572.0;981.0;-2;-156;-2;117.0;279
415.0;?;252.0;306.0;595.0;?;12;-156;12;110.0;280
413.0;-829.0;?;323.0;562.0;979.0;28;-156;28;97.0;281
415.0;-830.0;259.0;262.0;?;995.0;23;-156;23;88.0;280
417.0;-835.0;242.0;261.0;585.0;1002.0;6;-156;6;121.0;273
417.0;?;254.0;266.0;582.0;?;7;-156;?;?;276
?;?;248.0;286.0;545.0;1002.0;?;-156;?;72.0;273
?;-840.0;238.0;291.0;539.0;997.0;12;-156;12;93.0;272
422.0;?;234.0;?;546.0;992.0;65;-156;65;98.0;?
?;-835.0;250.0;299.0;568.0;972.0;?;-156;54;80.0;279
422.0;?;250.0;?;579.0;970.0;10;-156;?;113.0;275
423.0;?;?;324.0;?;971.0;0;-156;0;100.0;275
?;-818.0;267.0;?;592.0;968.0;7;-156;7;123.0;273
425.0;-815.0;264.0;308.0;599.0;980.0;-21;-156;-21;126.0;269
426.0;-811.0;290.0;336.0;596.0;963.0;?;-156;-20;89.0;?
429.0;-812.0;273.0;?;618.0;977.0;?;-156;-6;87.0;281
429.0;-811.0;271.0;288.0;562.0;972.0;-44;-156;-44;79.0;278
432.0;-808.0;?;267.0;?;961.0;-14;-156;?;82.0;?
433.0;-811.0;289.0;285.0;575.0;971.0;0;-156;0;81.0;271
?;?;261.0;247.0;557.0;983.0;-40;-156;?;64.0;?
436.0;-832.0;260.0;268.0;547.0;997.0;?;-156;?;41.0;272
440.0;-843.0;236.0;?;?;990.0;-55;-156;?;30.0;278
442.0;-844.0;234.0;225.0;546.0;984.0;-80;?;-80;21.0;?
446.0;?;229.0;?;558.0;970.0;-146;-156;-146;28.0;?
450.0;-849.0;?;215.0;?;981.0;-73;?;-73;9.0;314
455.0;?;228.0;200.0;553.0;?;-180;?;-180;10.0;?
461.0;-867.0;233.0;?;?;1003.0;?;-157;188;11.0;339
469.0;-892.0;234.0;159.0;601.0;?;780;?;780;-14.0;323
475.0;-918.0;221.0;174.0;569.0;1053.0;398;?;398;4.0;104
485.0;-926.0;195.0;?;593.0;1028.0;487;?;?;52.0;?
494.0;?;215.0;?;561.0;?;939;?;?;29.0;583
506.0;-914.0;235.0;132.0;573.0;1045.0;956;-161;956;30.0;466
518.0;-923.0;205.0;154.0;595.0;1055.0;?;-162;1084;-2.0;469
525.0;-936.0;223.0;?;541.0;1056.0;?;?;949;39.0;369
533.0;?;212.0;188.0;?;1007.0;?;-163;703;62.0;287
543.0;-921.0;?;179.0;491.0;987.0;?;-164;718;69.0;?
551.0;?;243.0;211.0;511.0;968.0;?;?;967;62.0;?
559.0;-866.0;229.0;?;543.0;958.0;1047;-165;1047;30.0;407
565.0;?;242.0;231.0;567.0;968.0;1241;-166;1241;7.0;163
?;-852.0;265.0;217.0;?;972.0;?;-166;?;-7.0;-21
582.0;?;262.0;188.0;541.0;948.0;-389;-164;-389;13.0;591
593.0;-851.0;280.0;152.0;547.0;971.0;-501;-163;-501;41.0;?
606.0;-851.0;268.0;164.0;579.0;962.0;133;?;133;36.0;?
616.0;-853.0;223.0;174.0;?;970.0;?;?;248;?;635
626.0;-860.0;178.0;167.0;543.0;1007.0;373;-165;373;-51.0;214
634.0;-891.0;181.0;170.0;?;1080.0;153;-166;153;-5.0;270
639.0;-945.0;184.0;218.0;?;1104.0;71;?;71;?;364
643.0;?;?;192.0;?;1065.0;?;-166;116;183.0;235
646.0;?;202.0;?;468.0;1009.0;13;-166;13;225.0;319
653.0;-874.0;233.0;?;483.0;1103.0;21;?;21;162.0;?
656.0;-932.0;?;179.0;?;1099.0;24;-166;24;196.0;299
654.0;?;?;?;516.0;1052.0;24;?;?;222.0;303
?;-921.0;95.0;242.0;512.0;1022.0;20;-166;20;252.0;280
654.0;?;163.0;282.0;520.0;?;?;-166;39;283.0;301
654.0;-844.0;215.0;300.0;520.0;?;14;-166;14;251.0;295
654.0;-795.0;259.0;305.0;515.0;?;-30;-166;-30;225.0;277
654.0;-784.0;279.0;?;?;924.0;-5;-166;-5;157.0;291
657.0;-784.0;246.0;?;552.0;904.0;19;-166;19;90.0;301
659.0;-755.0;252.0;326.0;569.0;881.0;71;-166;71;?;?
666.0;-746.0;278.0;324.0;580.0;876.0;74;-166;?;-61.0;?
673.0;-727.0;310.0;339.0;594.0;869.0;?;-166;18;-97.0;289
682.0;-719.0;300.0;352.0;610.0;862.0;62;?;62;-144.0;277
688.0;-697.0;317.0;?;613.0;833.0;78;-167;78;-113.0;235
698.0;-667.0;326.0;338.0;612.0;836.0;-186;-166;-186;-94.0;244
706.0;-658.0;366.0;328.0;754.0;?;-390;-165;?;49.0;?
715.0;?;339.0;?;910.0;886.0;-279;-163;-279;206.0;416
724.0;-717.0;?;306.0;814.0;926.0;-450;-166;-450;216.0;346
728.0;-759.0;320.0;239.0;616.0;1062.0;-225;-162;?;79.0;408
731.0;-891.0;430.0;?;576.0;1416.0;549;-142;549;120.0;?
736.0;-1225.0;350.0;183.0;?;1536.0;293;-135;293;239.0;109
744.0;-1363.0;145.0;?;627.0;1241.0;-239;-136;-239;?;226
?;-1148.0;?;274.0;535.0;955.0;73;-136;?;270.0;?
766.0;-840.0;322.0;235.0;527.0;997.0;609;-139;609;228.0;414
772.0;-875.0;421.0;131.0;557.0;1064.0;738;-141;738;192.0;409
774.0;-890.0;286.0;?;580.0;?;824;-143;?;139.0;484
?;?;229.0;270.0;?;909.0;1383;-146;1383;63.0;557
778.0;-837.0;301.0;254.0;644.0;?;1715;-147;1715;1.0;563
780.0;-823.0;341.0;?;?;870.0;1537;-150;1537;-57.0;247
785.0;?;326.0;272.0;?;893.0;1408;-156;1408;-73.0;251
789.0;-772.0;374.0;274.0;609.0;910.0;1251;-160;1251;?;647
796.0;?;342.0;277.0;564.0;950.0;1068;-163;1068;4.0;617
?;?;320.0;286.0;532.0;?;942;-165;?;-109.0;473
?;-830.0;290.0;286.0;?;?;463;-167;?;-123.0;356
799.0;-806.0;303.0;348.0;583.0;?;35;-167;35;-123.0;262
796.0;?;?;380.0;637.0;892.0;251;-168;251;-62.0;?
?;-777.0;317.0;459.0;641.0;883.0;?;-168;?;16.0;726
789.0;-772.0;348.0;495.0;628.0;873.0;215;-169;215;?;712
782.0;-726.0;405.0;?;619.0;?;?;?;-622;44.0;610
?;-683.0;477.0;434.0;597.0;851.0;-974;-167;-974;28.0;1846
777.0;-658.0;481.0;403.0;683.0;861.0;962;-167;?;42.0;1069
775.0;-666.0;458.0;487.0;723.0;908.0;1399;-168;1399;99.0;?
773.0;-724.0;409.0;?;671.0;930.0;-323;-166;-323;163.0;?
772.0;-773.0;414.0;?;657.0;1133.0;64;-166;64;188.0;373
769.0;-1012.0;363.0;41.0;542.0;1378.0;315;?;?;179.0;256
769.0;-1255.0;299.0;-89.0;380.0;1273.0;-68;?;-68;234.0;355
?;-1144.0;169.0;-169.0;?;1033.0;93;-167;93;260.0;239
783.0;-934.0;57.0;?;375.0;1094.0;-7;?;-7;308.0;?
782.0;-958.0;-174.0;137.0;492.0;1141.0;50;-167;50;314.0;309
783.0;?;-186.0;245.0;547.0;981.0;57;?;57;324.0;306
787.0;-918.0;-3.0;?;?;867.0;36;-167;?;250.0;310
789.0;-801.0;203.0;326.0;496.0;830.0;40;-167;40;132.0;?
791.0;-741.0;304.0;317.0;507.0;836.0;39;?;39;89.0;280
791.0;?;330.0;339.0;?;832.0;89;?;89;?;289
796.0;?;?;335.0;541.0;831.0;23;-167;23;-20.0;290
800.0;-690.0;319.0;334.0;556.0;848.0;-31;?;-31;?;278
806.0;-695.0;271.0;324.0;?;879.0;20;-167;20;-63.0;278
813.0;-727.0;251.0;329.0;549.0;897.0;8;?;8;-60.0;297
819.0;-745.0;244.0;?;590.0;939.0;38;-167;38;-86.0;287
832.0;?;256.0;397.0;596.0;905.0;0;-167;0;?;?
?;?;268.0;416.0;660.0;889.0;-119;-167;-119;-40.0;278
854.0;-722.0;?;?;702.0;921.0;-77;-166;?;237.0;341
865.0;-746.0;321.0;333.0;692.0;907.0;-101;-167;-101;234.0;285
878.0;-722.0;387.0;220.0;611.0;955.0;-305;?;?;208.0;?
?;-755.0;339.0;202.0;753.0;1037.0;?;-165;-1255;223.0;54
900.0;-845.0;?;284.0;741.0;1161.0;-2015;-158;?;85.0;151
909.0;?;51.0;153.0;569.0;1332.0;?;-140;-1243;?;520
?;-1155.0;218.0;?;467.0;1420.0;198;?;198;-253.0;707
926.0;-1246.0;237.0;?;444.0;1433.0;1355;-113;1355;?;422
?;-1255.0;134.0;155.0;477.0;?;?;-110;?;?;-87
?;?;141.0;?;?;859.0;?;-114;-143;117.0;?
957.0;?;?;138.0;501.0;866.0;-816;-116;?;148.0;-178
961.0;?;218.0;28.0;?;906.0;-799;-122;-799;235.0;?
958.0;-811.0;?;22.0;397.0;1062.0;-287;-135;-287;278.0;59
955.0;-923.0;138.0;-1.0;407.0;1153.0;516;-147;516;?;121
954.0;-1031.0;43.0;?;384.0;?;-183;-154;-183;140.0;-133
?;-1031.0;5.0;145.0;421.0;1019.0;-274;?;-274;27.0;-55
956.0;-962.0;18.0;176.0;453.0;929.0;?;-161;?;-33.0;?
960.0;-895.0;?;214.0;424.0;923.0;-743;-161;-743;-65.0;-334
961.0;-852.0;171.0;229.0;?;924.0;4062;-165;?;-57.0;?
963.0;-838.0;204.0;276.0;480.0;914.0;3312;-174;3312;-58.0;304
961.0;-801.0;234.0;266.0;504.0;875.0;1212;-178;?;-45.0;-349
960.0;?;242.0;316.0;?;870.0;1740;-176;?;-30.0;-166
?;-739.0;?;298.0;560.0;887.0;1760;-177;1760;-29.0;-189
?;-750.0;282.0;306.0;563.0;915.0;?;?;1881;2.0;?
960.0;-778.0;284.0;192.0;619.0;?;-1583;-173;-1583;23.0;-243
965.0;?;291.0;?;?;948.0;-791;-171;-791;?;?
969.0;?;285.0;?;578.0;?;817;?;817;101.0;2569
949.0;-934.0;300.0;?;787.0;1193.0;-3235;-163;-3235;?;68
944.0;-1004.0;296.0;333.0;668.0;1192.0;-3983;-149;-3983;-548.0;?
?;-1040.0;409.0;228.0;616.0;1329.0;-2928;-127;-2928;?;115
924.0;-1109.0;379.0;200.0;631.0;1302.0;?;?;-2863;-564.0;?
912.0;-1092.0;217.0;210.0;556.0;1122.0;?;-102;?;-293.0;132
?;-940.0;?;148.0;513.0;1042.0;-1175;-105;-1175;?;197
899.0;-869.0;193.0;189.0;417.0;1122.0;-1305;-113;-1305;54.0;-47
890.0;-973.0;196.0;174.0;396.0;1112.0;?;-123;-639;97.0;182
883.0;-1002.0;173.0;230.0;452.0;1087.0;-359;-130;-359;195.0;68
?;-998.0;147.0;298.0;482.0;1044.0;420;-139;420;224.0;192
?;-985.0;120.0;241.0;?;954.0;882;-147;?;251.0;?
873.0;-862.0;190.0;259.0;471.0;?;832;-151;832;204.0;114
?;?;?;250.0;417.0;858.0;?;-155;1334;131.0;480
872.0;-753.0;261.0;272.0;427.0;860.0;1605;?;1605;78.0;259
878.0;-766.0;281.0;?;419.0;868.0;2990;-164;2990;83.0;762
?;-786.0;257.0;?;?;875.0;2700;-169;?;?;1234
879.0;-778.0;205.0;339.0;566.0;828.0;-1237;-171;?;166.0;-265
880.0;-747.0;268.0;356.0;?;816.0;-2309;-166;-2309;227.0;-542
879.0;-704.0;311.0;265.0;649.0;863.0;-1765;-160;-1765;278.0;43
877.0;-730.0;320.0;290.0;716.0;989.0;-2594;-160;-2594;?;?
?;-840.0;302.0;?;?;1081.0;-1738;-159;-1738;88.0;45
874.0;?;196.0;219.0;589.0;1099.0;-156;-154;-156;-68.0;?
873.0;-992.0;?;137.0;600.0;1375.0;228;-154;228;-204.0;180
861.0;-1221.0;174.0;149.0;?;1349.0;209;?;209;-130.0;288
848.0;?;95.0;94.0;?;1096.0;?;?;?;119.0;209
?;-964.0;109.0;70.0;?;980.0;119;-156;119;258.0;?
827.0;-810.0;?;129.0;?;1027.0;160;-156;?;289.0;229
818.0;-870.0;-12.0;201.0;519.0;1040.0;71;-156;71;290.0;237
805.0;-898.0;16.0;267.0;468.0;998.0;32;-156;32;258.0;?
796.0;?;127.0;?;?;859.0;53;?;53;211.0;230
781.0;-751.0;254.0;?;444.0;832.0;?;-156;?;185.0;268
?;?;296.0;282.0;466.0;863.0;23;-156;23;172.0;235
755.0;-696.0;267.0;?;?;831.0;?;-156;36;146.0;?
744.0;-686.0;238.0;250.0;466.0;845.0;79;-156;79;165.0;261
732.0;-706.0;178.0;348.0;?;857.0;?;-156;36;215.0;188
723.0;?;?;496.0;722.0;867.0;?;?;-15;200.0;318
715.0;-731.0;226.0;612.0;764.0;827.0;82;-157;82;?;280
707.0;?;334.0;?;678.0;799.0;171;?;171;152.0;175
698.0;-631.0;?;356.0;638.0;811.0;406;-158;?;113.0;?
?;-591.0;532.0;378.0;862.0;950.0;-77;-158;-77;-73.0;-132
664.0;-686.0;346.0;?;?;1150.0;-1548;?;-1548;-85.0;38
642.0;-962.0;158.0;214.0;698.0;?;?;-146;-1599;-318.0;241
622.0;-1054.0;255.0;121.0;615.0;1367.0;-337;-123;-337;-510.0;-285
601.0;-1152.0;265.0;?;611.0;?;440;-102;440;-279.0;?
?;?;161.0;155.0;?;1110.0;426;-107;426;8.0;-6
573.0;-910.0;124.0;?;505.0;1075.0;-310;-112;-310;181.0;-275
568.0;-932.0;83.0;134.0;465.0;1182.0;-832;-118;-832;232.0;-297
560.0;-1052.0;77.0;155.0;467.0;?;-449;-127;-449;247.0;-82
549.0;-1038.0;56.0;?;440.0;1057.0;?;-134;?;226.0;27
551.0;-979.0;?;215.0;441.0;991.0;?;-141;375;168.0;24
?;-901.0;141.0;245.0;?;?;?;?;445;109.0;47
539.0;-850.0;174.0;290.0;410.0;867.0;219;-150;219;73.0;-36
536.0;-807.0;?;315.0;?;847.0;721;?;721;80.0;96
531.0;-766.0;240.0;280.0;406.0;848.0;2450;-157;2450;81.0;?
?;?;234.0;257.0;488.0;846.0;3053;-163;3053;70.0;-26
524.0;-739.0;228.0;?;526.0;819.0;-388;-164;-388;63.0;55
520.0;-706.0;?;280.0;481.0;804.0;-3368;-157;-3368;?;?
?;?;231.0;263.0;575.0;870.0;-850;-155;-850;178.0;1510
505.0;-733.0;255.0;?;709.0;1014.0;?;?;1580;108.0;2291
495.0;?;202.0;428.0;654.0;1039.0;?;-156;73;64.0;1006
487.0;-915.0;?;247.0;612.0;?;-593;?;-593;?;-219
?;-841.0;422.0;?;616.0;1288.0;?;?;?;247.0;?
470.0;-1027.0;323.0;?;505.0;1157.0;211;-156;211;239.0;256
459.0;?;?;?;413.0;1039.0;?;-156;171;186.0;?
458.0;?;81.0;53.0;453.0;1152.0;120;?;120;138.0;?
460.0;-971.0;-34.0;154.0;506.0;?;31;-157;31;155.0;196
455.0;-1086.0;-43.0;255.0;?;?;?;-157;98;125.0;265
452.0;-1011.0;47.0;273.0;?;887.0;?;-157;1;139.0;215
446.0;-815.0;191.0;320.0;?;829.0;24;-157;24;151.0;248
441.0;?;285.0;327.0;?;818.0;42;-157;?;193.0;239
433.0;-677.0;285.0;326.0;467.0;810.0;-28;-157;-28;193.0;271
427.0;-659.0;274.0;307.0;489.0;780.0;?;-157;174;?;242
?;-638.0;273.0;339.0;541.0;771.0;-44;-157;?;238.0;259
418.0;-640.0;252.0;374.0;659.0;793.0;132;?;132;322.0;291
415.0;-652.0;264.0;370.0;710.0;818.0;125;-157;125;350.0;?
410.0;?;293.0;326.0;733.0;850.0;-56;-157;-56;223.0;?
410.0;-705.0;331.0;?;760.0;974.0;477;-158;477;99.0;-1
405.0;-806.0;326.0;328.0;?;1163.0;-1884;?;-1884;5.0;234
403.0;-962.0;270.0;244.0;670.0;1319.0;-2216;-127;-2216;-150.0;589
395.0;-1089.0;198.0;?;?;1330.0;-302;?;-302;?;0
389.0;?;279.0;?;?;?;-1279;-94;-1279;-581.0;-635
387.0;-1320.0;174.0;146.0;567.0;1190.0;?;?;?;?;-187
386.0;-1043.0;159.0;94.0;492.0;1010.0;-453;-94;-453;18.0;-31
392.0;-827.0;166.0;143.0;509.0;1149.0;-1140;-103;-1140;196.0;-152
400.0;-971.0;?;228.0;526.0;1155.0;-845;-114;?;222.0;-41
408.0;-1033.0;56.0;?;471.0;1031.0;-379;-123;?;284.0;?
413.0;-932.0;87.0;197.0;?;?;65;?;?;?;-13
?;-832.0;?;205.0;399.0;933.0;194;-138;194;117.0;28
435.0;-812.0;?;?;?;927.0;?;?;763;76.0;102
446.0;-821.0;172.0;208.0;368.0;892.0;711;-148;711;-6.0;185
