Accelerometer LH accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer BACK accX;Accelerometer LUA_ accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer HIP accZ
?;?;3517;294.0;399.0;297.0;?;?;127.0
124.0;-529.0;4804;-66.0;392.0;356.0;-439.0;187.0;92.0
87.0;-417.0;7229;250.0;326.0;400.0;-403.0;103.0;?
49.0;?;6548;-44.0;?;356.0;-305.0;126.0;333.0
?;-510.0;102;341.0;276.0;?;-282.0;197.0;?
115.0;?;-4542;?;420.0;295.0;-316.0;185.0;779.0
-20.0;-417.0;-4189;-1.0;456.0;212.0;?;217.0;416.0
240.0;?;-2635;-27.0;?;225.0;-325.0;173.0;475.0
?;-28.0;6302;?;620.0;379.0;-440.0;37.0;599.0
777.0;?;3049;357.0;584.0;?;?;106.0;?
551.0;-493.0;-2334;155.0;?;252.0;-443.0;102.0;?
457.0;-400.0;?;141.0;560.0;130.0;-476.0;334.0;610.0
258.0;-598.0;?;?;553.0;184.0;-724.0;289.0;536.0
336.0;-452.0;-4083;12.0;?;266.0;-462.0;?;581.0
414.0;?;-2739;-44.0;417.0;363.0;-532.0;339.0;393.0
344.0;-793.0;-1236;-74.0;429.0;401.0;-502.0;209.0;354.0
?;-643.0;?;-54.0;430.0;?;-495.0;314.0;314.0
252.0;-837.0;-469;?;354.0;?;-540.0;398.0;295.0
328.0;-145.0;-153;38.0;288.0;175.0;-470.0;378.0;277.0
415.0;69.0;628;?;276.0;90.0;?;?;243.0
369.0;-24.0;?;179.0;296.0;12.0;-442.0;244.0;262.0
403.0;?;1047;88.0;319.0;-16.0;-384.0;252.0;?
329.0;-62.0;3541;23.0;308.0;-4.0;-329.0;246.0;?
293.0;-117.0;?;718.0;?;76.0;?;210.0;494.0
291.0;-10.0;-6617;611.0;618.0;?;-217.0;?;241.0
?;?;-3327;?;637.0;?;?;120.0;-363.0
692.0;-173.0;?;41.0;543.0;196.0;-198.0;?;443.0
1143.0;?;-409;?;464.0;167.0;-279.0;183.0;716.0
5.0;385.0;?;170.0;450.0;115.0;-226.0;147.0;553.0
1815.0;?;-258;335.0;?;?;-79.0;415.0;415.0
671.0;-779.0;?;222.0;?;458.0;?;418.0;203.0
94.0;-1004.0;202;372.0;420.0;?;?;323.0;275.0
314.0;?;106;402.0;439.0;946.0;-1001.0;11.0;306.0
?;271.0;1278;334.0;437.0;597.0;-898.0;-11.0;132.0
421.0;-506.0;1421;169.0;324.0;?;-250.0;116.0;246.0
?;-141.0;2932;110.0;365.0;80.0;?;?;253.0
387.0;-112.0;?;-246.0;204.0;193.0;-724.0;140.0;79.0
?;?;6691;-37.0;250.0;271.0;-309.0;243.0;?
35.0;43.0;8467;?;362.0;307.0;?;?;239.0
49.0;-143.0;-322;219.0;215.0;286.0;-396.0;270.0;506.0
?;?;-6170;184.0;?;279.0;-517.0;132.0;667.0
145.0;?;?;?;?;182.0;-437.0;?;614.0
303.0;?;?;107.0;406.0;120.0;-365.0;7.0;384.0
?;-433.0;-3246;-26.0;?;21.0;-123.0;22.0;372.0
246.0;-455.0;-439;42.0;255.0;198.0;211.0;184.0;406.0
?;?;1082;46.0;197.0;436.0;55.0;?;?
163.0;-363.0;591;190.0;184.0;485.0;-72.0;166.0;384.0
249.0;-405.0;2447;-71.0;165.0;458.0;-311.0;201.0;247.0
232.0;-568.0;2425;522.0;318.0;?;-617.0;176.0;259.0
?;-436.0;-5670;571.0;463.0;204.0;-467.0;?;310.0
97.0;-721.0;?;428.0;565.0;126.0;-280.0;103.0;?
528.0;?;?;292.0;375.0;?;-184.0;51.0;-39.0
914.0;-172.0;-341;197.0;98.0;85.0;-58.0;84.0;500.0
476.0;41.0;278;237.0;406.0;147.0;-81.0;65.0;?
-231.0;?;?;327.0;337.0;88.0;-65.0;230.0;456.0
-94.0;?;28;380.0;471.0;224.0;-120.0;436.0;213.0
433.0;?;233;287.0;441.0;397.0;-431.0;238.0;198.0
?;214.0;713;221.0;416.0;933.0;-683.0;-22.0;?
?;84.0;1370;?;425.0;912.0;-636.0;-215.0;?
?;108.0;2837;91.0;457.0;?;?;56.0;135.0
?;-592.0;?;?;352.0;374.0;-105.0;186.0;?
?;612.0;?;59.0;?;230.0;-130.0;220.0;184.0
186.0;623.0;6952;205.0;590.0;?;-342.0;317.0;297.0
228.0;-949.0;1098;56.0;205.0;155.0;-526.0;286.0;678.0
252.0;-766.0;-4917;201.0;253.0;249.0;-568.0;159.0;591.0
242.0;?;?;47.0;333.0;210.0;-405.0;?;537.0
188.0;-7.0;-3299;157.0;333.0;164.0;?;100.0;453.0
260.0;-476.0;-3108;31.0;270.0;?;-244.0;-41.0;?
?;?;-1595;?;219.0;272.0;-4.0;178.0;428.0
177.0;31.0;36;?;235.0;416.0;-131.0;94.0;390.0
114.0;?;824;131.0;?;481.0;?;112.0;432.0
196.0;24.0;2217;70.0;123.0;353.0;?;265.0;349.0
225.0;1.0;?;157.0;162.0;280.0;?;195.0;396.0
-101.0;-326.0;-3016;686.0;395.0;190.0;-364.0;54.0;?
33.0;-494.0;?;620.0;429.0;84.0;-275.0;99.0;?
285.0;-534.0;-3129;307.0;430.0;11.0;?;?;-363.0
?;57.0;-2453;?;399.0;3.0;-37.0;47.0;301.0
324.0;-822.0;113;201.0;322.0;165.0;?;55.0;602.0
-97.0;-715.0;172;177.0;340.0;?;-95.0;87.0;558.0
93.0;-491.0;-87;?;389.0;233.0;-63.0;331.0;281.0
?;-169.0;?;319.0;385.0;483.0;-278.0;331.0;?
?;?;793;350.0;381.0;733.0;-458.0;178.0;289.0
?;?;1537;282.0;372.0;749.0;-457.0;138.0;201.0
?;3.0;3157;?;342.0;579.0;-376.0;-20.0;357.0
316.0;?;5502;37.0;284.0;390.0;-209.0;91.0;97.0
358.0;761.0;6236;-37.0;174.0;296.0;-89.0;199.0;?
148.0;3.0;7966;375.0;268.0;?;?;?;70.0
6.0;?;2403;43.0;239.0;337.0;-547.0;132.0;408.0
54.0;-132.0;-5154;260.0;236.0;?;-571.0;168.0;420.0
?;?;-3898;?;337.0;321.0;-381.0;125.0;525.0
173.0;329.0;?;200.0;362.0;295.0;-361.0;70.0;469.0
147.0;-144.0;-4142;?;291.0;?;?;-34.0;?
190.0;-147.0;-744;-29.0;201.0;321.0;-76.0;13.0;346.0
218.0;-216.0;392;79.0;?;434.0;19.0;?;370.0
194.0;?;353;114.0;?;467.0;-174.0;92.0;384.0
?;-22.0;1287;144.0;128.0;367.0;-244.0;218.0;364.0
285.0;-124.0;1704;80.0;173.0;282.0;-326.0;205.0;289.0
72.0;-319.0;-1013;766.0;338.0;201.0;-320.0;100.0;292.0
-26.0;-427.0;-4032;534.0;?;140.0;-294.0;?;209.0
157.0;-633.0;-3505;?;392.0;114.0;?;-20.0;-160.0
437.0;-130.0;-1086;276.0;308.0;150.0;?;43.0;-21.0
430.0;?;?;?;226.0;?;?;58.0;567.0
-149.0;-875.0;127;274.0;315.0;267.0;-183.0;23.0;?
-300.0;?;192;327.0;335.0;?;-135.0;254.0;235.0
364.0;-222.0;53;328.0;381.0;361.0;?;206.0;287.0
401.0;-66.0;254;295.0;357.0;590.0;-401.0;33.0;306.0
?;86.0;469;231.0;360.0;?;-487.0;10.0;?
368.0;62.0;2316;133.0;?;?;-285.0;-33.0;277.0
373.0;-293.0;4161;?;280.0;405.0;-14.0;142.0;151.0
279.0;-26.0;3453;?;284.0;270.0;-49.0;180.0;?
145.0;960.0;8536;?;224.0;237.0;-227.0;?;137.0
-24.0;304.0;6363;203.0;?;289.0;-396.0;171.0;247.0
122.0;-447.0;-4256;132.0;242.0;?;?;164.0;505.0
285.0;4.0;?;214.0;297.0;400.0;?;?;618.0
279.0;-1144.0;-3785;117.0;300.0;272.0;-310.0;57.0;527.0
158.0;-71.0;-4001;?;405.0;156.0;-281.0;91.0;425.0
232.0;83.0;?;-65.0;312.0;106.0;?;?;442.0
297.0;-124.0;1410;72.0;?;182.0;-31.0;138.0;375.0
300.0;-173.0;503;160.0;169.0;440.0;-142.0;125.0;?
293.0;-302.0;1056;123.0;109.0;?;-224.0;168.0;419.0
283.0;-183.0;4183;176.0;?;?;?;239.0;?
-12.0;-265.0;-4744;515.0;359.0;186.0;?;?;325.0
?;-517.0;-8217;391.0;341.0;100.0;-428.0;82.0;229.0
169.0;?;-1552;353.0;445.0;74.0;?;21.0;-269.0
?;?;-1556;150.0;320.0;145.0;-115.0;77.0;286.0
403.0;-330.0;?;132.0;21.0;?;?;50.0;?
-55.0;-866.0;497;?;?;185.0;-77.0;62.0;?
?;-713.0;-200;308.0;324.0;?;-83.0;304.0;174.0
267.0;-416.0;411;323.0;423.0;?;-323.0;134.0;272.0
482.0;-90.0;697;?;361.0;536.0;-337.0;214.0;241.0
?;53.0;2102;203.0;353.0;852.0;-467.0;-14.0;430.0
344.0;?;2933;?;266.0;674.0;-244.0;?;?
232.0;-374.0;?;30.0;365.0;?;-30.0;61.0;?
296.0;350.0;8576;?;301.0;325.0;-44.0;?;103.0
?;828.0;6967;578.0;354.0;243.0;-220.0;?;198.0
132.0;-93.0;?;-250.0;?;257.0;-456.0;?;360.0
354.0;-266.0;-4673;386.0;167.0;321.0;-549.0;142.0;?
334.0;-356.0;-4931;23.0;?;317.0;-364.0;69.0;771.0
?;-787.0;-3598;63.0;261.0;154.0;?;237.0;470.0
?;?;-2498;-150.0;314.0;80.0;-365.0;135.0;?
287.0;-114.0;514;31.0;241.0;-23.0;?;-5.0;541.0
304.0;-264.0;?;3.0;123.0;?;-140.0;128.0;460.0
276.0;-35.0;1256;?;87.0;469.0;-121.0;136.0;467.0
270.0;?;4034;-130.0;143.0;532.0;-129.0;143.0;372.0
78.0;-46.0;?;960.0;276.0;318.0;-180.0;153.0;126.0
?;-104.0;?;491.0;313.0;169.0;-301.0;76.0;94.0
65.0;-539.0;-2253;217.0;?;105.0;?;-47.0;-367.0
58.0;-485.0;-3215;186.0;281.0;?;-241.0;?;361.0
?;6.0;9;249.0;238.0;220.0;-42.0;60.0;603.0
-343.0;-271.0;529;218.0;141.0;216.0;-51.0;68.0;562.0
53.0;-616.0;-283;208.0;238.0;167.0;-47.0;301.0;160.0
370.0;?;346;304.0;265.0;?;-330.0;121.0;192.0
426.0;-341.0;529;246.0;313.0;767.0;-284.0;-4.0;305.0
?;-348.0;2139;16.0;?;732.0;-92.0;133.0;239.0
472.0;55.0;3187;-23.0;397.0;641.0;-5.0;-128.0;291.0
468.0;-138.0;3964;?;319.0;?;60.0;41.0;106.0
?;-369.0;?;-39.0;357.0;343.0;?;203.0;9.0
?;-43.0;6621;342.0;337.0;?;-257.0;132.0;306.0
710.0;871.0;?;?;533.0;287.0;-440.0;?;?
930.0;797.0;-3222;306.0;275.0;261.0;-427.0;122.0;578.0
?;455.0;-4568;38.0;270.0;160.0;?;113.0;572.0
719.0;-797.0;-3568;128.0;464.0;115.0;?;87.0;499.0
486.0;-569.0;?;?;564.0;92.0;-411.0;69.0;454.0
183.0;?;?;58.0;536.0;?;-260.0;184.0;496.0
37.0;-124.0;?;84.0;468.0;518.0;-353.0;214.0;393.0
-19.0;-182.0;-636;94.0;413.0;717.0;-197.0;116.0;394.0
-20.0;-292.0;-641;154.0;426.0;?;-586.0;111.0;331.0
46.0;23.0;-1940;?;421.0;172.0;?;360.0;?
43.0;-170.0;873;?;458.0;-112.0;-609.0;322.0;?
22.0;?;-283;110.0;482.0;-83.0;-528.0;?;303.0
105.0;-269.0;?;134.0;472.0;-111.0;?;?;297.0
?;-39.0;905;451.0;505.0;-98.0;-274.0;374.0;667.0
11.0;-159.0;-9035;830.0;600.0;?;?;358.0;346.0
171.0;-586.0;-4676;505.0;474.0;11.0;-262.0;336.0;3.0
?;-707.0;1171;252.0;?;5.0;-328.0;?;240.0
540.0;-733.0;-960;289.0;321.0;44.0;?;?;189.0
96.0;-279.0;600;372.0;199.0;?;?;?;?
166.0;10.0;114;247.0;240.0;?;-149.0;270.0;453.0
?;?;26;317.0;331.0;?;-123.0;191.0;278.0
?;-573.0;557;413.0;368.0;959.0;?;?;173.0
389.0;110.0;?;390.0;403.0;1018.0;?;-487.0;?
387.0;407.0;882;357.0;435.0;?;-229.0;-187.0;148.0
491.0;11.0;?;?;470.0;?;30.0;20.0;245.0
556.0;-413.0;449;323.0;498.0;?;-144.0;209.0;257.0
?;-541.0;?;211.0;459.0;?;-275.0;219.0;261.0
693.0;?;?;221.0;411.0;107.0;-431.0;281.0;255.0
738.0;375.0;838;359.0;?;?;-480.0;278.0;134.0
723.0;-159.0;1192;?;388.0;153.0;-448.0;322.0;278.0
776.0;149.0;1822;-150.0;?;?;-484.0;301.0;442.0
624.0;-180.0;?;137.0;260.0;209.0;-546.0;308.0;?
478.0;-343.0;?;44.0;252.0;?;-599.0;210.0;205.0
?;-220.0;4929;112.0;253.0;?;?;220.0;201.0
157.0;-245.0;2194;91.0;276.0;?;-424.0;268.0;446.0
208.0;-263.0;160;110.0;?;365.0;-442.0;?;?
?;-390.0;-1648;22.0;?;381.0;?;?;395.0
168.0;-334.0;-2359;4.0;?;337.0;-470.0;4.0;?
48.0;-376.0;?;8.0;171.0;?;-295.0;177.0;243.0
-123.0;-814.0;?;-9.0;?;197.0;-270.0;176.0;266.0
-210.0;-779.0;-3984;-58.0;?;?;-268.0;126.0;285.0
-188.0;?;-4102;-46.0;300.0;221.0;?;85.0;354.0
?;-295.0;-3775;-25.0;319.0;243.0;-165.0;?;?
-186.0;106.0;?;-11.0;382.0;236.0;-140.0;149.0;462.0
-104.0;-41.0;?;-2.0;426.0;144.0;?;169.0;452.0
?;4.0;-2323;49.0;?;58.0;?;?;391.0
-16.0;?;-3727;156.0;551.0;26.0;-72.0;294.0;328.0
?;367.0;-3410;146.0;545.0;?;-51.0;316.0;275.0
256.0;379.0;?;?;?;89.0;-50.0;344.0;460.0
500.0;?;3520;?;632.0;91.0;-96.0;350.0;635.0
687.0;-75.0;5106;564.0;534.0;89.0;-166.0;398.0;553.0
?;86.0;3909;469.0;343.0;44.0;-213.0;468.0;92.0
925.0;-1877.0;1205;?;324.0;21.0;-274.0;?;221.0
822.0;-1168.0;645;339.0;206.0;?;-328.0;451.0;?
?;-86.0;80;368.0;171.0;131.0;-359.0;628.0;?
295.0;-194.0;122;356.0;?;?;?;402.0;-30.0
117.0;-187.0;198;?;283.0;524.0;-657.0;148.0;180.0
107.0;-332.0;20;332.0;333.0;645.0;-738.0;56.0;217.0
?;-60.0;88;280.0;351.0;?;-608.0;51.0;?
326.0;-82.0;73;256.0;390.0;436.0;-352.0;24.0;174.0
358.0;?;77;291.0;366.0;310.0;?;90.0;153.0
?;-70.0;29;355.0;329.0;?;-87.0;166.0;?
491.0;?;21;321.0;292.0;38.0;?;256.0;232.0
497.0;137.0;37;?;258.0;-13.0;-302.0;286.0;248.0
252.0;?;14;346.0;408.0;3.0;-403.0;296.0;241.0
-113.0;?;?;?;490.0;67.0;?;?;274.0
146.0;-51.0;258;191.0;?;?;-391.0;325.0;262.0
696.0;48.0;391;263.0;?;285.0;-352.0;?;254.0
656.0;205.0;?;?;?;370.0;-318.0;225.0;225.0
334.0;-333.0;1786;234.0;474.0;363.0;-271.0;240.0;345.0
375.0;?;3342;?;395.0;548.0;-170.0;144.0;403.0
685.0;-420.0;4814;143.0;299.0;58.0;?;486.0;301.0
579.0;-365.0;5925;?;299.0;273.0;-530.0;298.0;-25.0
386.0;-407.0;6013;146.0;?;529.0;-908.0;?;261.0
277.0;-421.0;4075;83.0;234.0;338.0;-630.0;349.0;?
386.0;-409.0;66;?;194.0;225.0;-425.0;251.0;?
373.0;-409.0;-1657;?;153.0;300.0;-493.0;?;293.0
272.0;-475.0;?;82.0;268.0;340.0;?;21.0;255.0
?;-592.0;-2913;?;282.0;226.0;-437.0;78.0;284.0
?;?;?;?;223.0;155.0;-379.0;73.0;311.0
90.0;-355.0;-3829;45.0;?;163.0;-346.0;64.0;384.0
78.0;-192.0;-4023;?;199.0;?;-222.0;67.0;383.0
56.0;83.0;-3564;50.0;281.0;205.0;-108.0;80.0;416.0
25.0;216.0;-3877;43.0;241.0;?;-110.0;116.0;409.0
291.0;-11.0;34;192.0;?;64.0;-120.0;272.0;?
282.0;-97.0;27;?;325.0;100.0;-140.0;280.0;371.0
219.0;-110.0;69;276.0;362.0;173.0;-119.0;382.0;280.0
298.0;-211.0;67;270.0;?;280.0;-257.0;405.0;297.0
403.0;?;80;283.0;416.0;410.0;?;303.0;295.0
453.0;91.0;164;295.0;428.0;431.0;-367.0;217.0;301.0
344.0;-472.0;309;?;491.0;?;-293.0;228.0;313.0
333.0;?;488;358.0;580.0;278.0;-275.0;188.0;425.0
379.0;-451.0;1237;327.0;676.0;223.0;-280.0;209.0;443.0
749.0;-347.0;2220;1.0;514.0;207.0;?;?;418.0
?;-451.0;4269;-46.0;?;239.0;-321.0;292.0;186.0
869.0;?;7109;209.0;218.0;?;-402.0;295.0;128.0
617.0;-376.0;?;?;?;235.0;-418.0;?;?
522.0;-435.0;?;104.0;189.0;179.0;-457.0;424.0;323.0
384.0;?;455;29.0;227.0;?;?;?;324.0
229.0;-606.0;-1572;58.0;?;212.0;-987.0;68.0;290.0
130.0;-398.0;-1507;80.0;255.0;405.0;-882.0;?;233.0
118.0;-396.0;?;?;272.0;?;-361.0;?;304.0
110.0;-7.0;-3508;82.0;242.0;?;-142.0;35.0;?
?;-335.0;?;75.0;199.0;245.0;-249.0;3.0;351.0
135.0;?;-3762;70.0;213.0;217.0;-281.0;36.0;339.0
135.0;596.0;-3494;86.0;213.0;211.0;-254.0;101.0;?
125.0;?;-3980;?;220.0;180.0;-241.0;126.0;?
75.0;-179.0;-4156;84.0;255.0;147.0;?;?;477.0
42.0;-861.0;-3172;56.0;317.0;124.0;-185.0;223.0;443.0
29.0;592.0;?;?;?;132.0;-152.0;?;415.0
58.0;?;-3446;155.0;374.0;172.0;-151.0;?;320.0
?;-347.0;-449;136.0;493.0;206.0;-149.0;213.0;333.0
60.0;32.0;1276;?;?;231.0;-121.0;?;514.0
?;74.0;3630;?;693.0;223.0;-113.0;223.0;591.0
?;-258.0;4376;442.0;584.0;174.0;?;267.0;?
613.0;69.0;?;?;410.0;163.0;?;?;365.0
?;?;-73;178.0;446.0;204.0;-185.0;335.0;340.0
404.0;222.0;?;217.0;361.0;151.0;-210.0;472.0;?
320.0;441.0;?;331.0;341.0;134.0;-341.0;?;122.0
?;144.0;-56;392.0;320.0;260.0;-554.0;478.0;318.0
239.0;41.0;57;?;?;502.0;-703.0;218.0;313.0
158.0;56.0;39;365.0;306.0;579.0;-693.0;28.0;290.0
177.0;-85.0;21;364.0;?;390.0;-493.0;?;214.0
247.0;-78.0;32;?;398.0;?;-199.0;?;207.0
287.0;70.0;-15;?;398.0;186.0;?;204.0;264.0
376.0;38.0;-24;?;359.0;154.0;-235.0;251.0;320.0
427.0;-15.0;12;298.0;?;?;-308.0;229.0;293.0
385.0;-36.0;?;?;362.0;172.0;-320.0;286.0;279.0
349.0;-61.0;9;312.0;?;?;-340.0;340.0;266.0
474.0;?;-10;291.0;445.0;197.0;?;396.0;305.0
?;-303.0;-12;213.0;?;215.0;-341.0;366.0;337.0
?;178.0;34;234.0;460.0;251.0;-349.0;?;308.0
?;?;95;?;?;252.0;-362.0;265.0;302.0
546.0;-837.0;135;251.0;612.0;230.0;-325.0;293.0;?
?;-448.0;368;268.0;637.0;210.0;-321.0;334.0;414.0
?;?;?;143.0;?;?;?;?;503.0
?;?;2136;?;370.0;195.0;-609.0;264.0;341.0
463.0;-381.0;3386;168.0;290.0;288.0;-522.0;?;?
344.0;-363.0;3962;52.0;294.0;331.0;-318.0;333.0;213.0
212.0;?;3856;17.0;288.0;247.0;-439.0;?;299.0
241.0;-492.0;2697;-19.0;320.0;?;?;?;419.0
290.0;-460.0;889;-56.0;272.0;228.0;?;310.0;?
352.0;?;-230;-48.0;?;?;-579.0;?;430.0
402.0;?;-1341;14.0;189.0;155.0;?;128.0;388.0
404.0;-43.0;-2220;?;172.0;92.0;-223.0;?;?
?;-328.0;-2129;52.0;140.0;41.0;?;?;346.0
253.0;554.0;?;-18.0;196.0;2.0;-304.0;172.0;390.0
178.0;826.0;-1892;-39.0;276.0;?;-316.0;141.0;416.0
189.0;-155.0;-1736;-30.0;?;?;-259.0;145.0;433.0
224.0;-367.0;?;45.0;270.0;161.0;-176.0;149.0;407.0
221.0;-255.0;-1638;?;226.0;?;?;132.0;396.0
?;-468.0;-1726;?;251.0;228.0;-123.0;168.0;?
210.0;-844.0;?;57.0;308.0;?;?;231.0;406.0
180.0;?;-918;37.0;?;126.0;-206.0;269.0;395.0
242.0;40.0;-447;25.0;?;127.0;?;234.0;346.0
?;-221.0;-222;-14.0;452.0;150.0;-211.0;?;345.0
345.0;-104.0;-275;?;482.0;?;-153.0;243.0;368.0
303.0;-13.0;-205;8.0;534.0;199.0;-161.0;254.0;379.0
?;?;?;189.0;556.0;191.0;-178.0;?;359.0
178.0;67.0;-60;326.0;561.0;175.0;?;300.0;378.0
369.0;108.0;1075;365.0;443.0;174.0;-339.0;362.0;405.0
833.0;68.0;?;259.0;424.0;228.0;-418.0;337.0;310.0
?;?;-49;?;388.0;341.0;-370.0;336.0;361.0
?;76.0;106;237.0;?;466.0;-397.0;301.0;412.0
-63.0;14.0;?;300.0;?;?;?;314.0;249.0
-20.0;8.0;8;355.0;539.0;225.0;-349.0;345.0;173.0
129.0;-52.0;?;406.0;425.0;?;-308.0;305.0;203.0
?;23.0;-79;344.0;353.0;127.0;-473.0;121.0;330.0
829.0;-53.0;9;336.0;197.0;89.0;?;127.0;349.0
869.0;-152.0;-52;280.0;?;-10.0;-505.0;311.0;307.0
520.0;-164.0;-38;?;212.0;-100.0;-299.0;?;298.0
321.0;-140.0;0;?;390.0;-79.0;?;466.0;317.0
198.0;-247.0;-11;?;?;?;?;408.0;332.0
224.0;-241.0;?;?;369.0;?;-291.0;339.0;?
332.0;-45.0;-3;?;397.0;566.0;-363.0;205.0;?
350.0;-353.0;10;319.0;378.0;532.0;-383.0;167.0;329.0
507.0;?;2;309.0;381.0;397.0;-284.0;187.0;370.0
?;-526.0;-5;289.0;371.0;272.0;-262.0;273.0;364.0
-40.0;-400.0;?;269.0;?;160.0;-244.0;307.0;382.0
?;-364.0;-6;?;419.0;87.0;?;366.0;346.0
-19.0;-427.0;?;?;405.0;82.0;-342.0;?;346.0
123.0;-381.0;-38;281.0;346.0;130.0;-358.0;354.0;349.0
247.0;-445.0;-20;342.0;320.0;201.0;-397.0;328.0;304.0
331.0;-478.0;?;349.0;333.0;279.0;-435.0;268.0;406.0
256.0;-153.0;-27;346.0;?;346.0;?;190.0;383.0
275.0;-234.0;?;208.0;395.0;?;-150.0;173.0;384.0
371.0;-210.0;?;?;361.0;491.0;-147.0;203.0;361.0
504.0;-209.0;115;-6.0;306.0;393.0;-232.0;251.0;?
545.0;-202.0;425;61.0;248.0;234.0;-291.0;276.0;374.0
456.0;-206.0;1573;?;184.0;123.0;?;?;379.0
346.0;-117.0;2649;26.0;195.0;?;-312.0;324.0;255.0
?;-159.0;3271;12.0;230.0;97.0;-294.0;334.0;272.0
168.0;-247.0;?;0.0;277.0;158.0;-414.0;206.0;395.0
?;?;1853;-18.0;327.0;224.0;-484.0;93.0;514.0
140.0;?;22;-67.0;?;261.0;-399.0;70.0;521.0
205.0;598.0;-716;-45.0;219.0;?;-248.0;40.0;545.0
225.0;293.0;?;-42.0;148.0;?;-147.0;?;454.0
190.0;-1150.0;-1326;-44.0;166.0;190.0;-137.0;?;456.0
?;99.0;-1485;-44.0;?;?;-219.0;201.0;377.0
?;192.0;-1925;-38.0;209.0;40.0;-299.0;200.0;436.0
?;-243.0;-1872;-24.0;272.0;42.0;?;171.0;448.0
75.0;109.0;?;-35.0;258.0;?;-178.0;?;498.0
100.0;66.0;?;-6.0;289.0;?;-89.0;134.0;?
135.0;146.0;-845;10.0;273.0;207.0;-82.0;123.0;483.0
?;234.0;-618;?;316.0;194.0;-111.0;151.0;?
146.0;?;-637;23.0;?;?;-137.0;207.0;429.0
157.0;?;-282;3.0;302.0;123.0;-141.0;237.0;367.0
189.0;-47.0;20;-1.0;350.0;119.0;-136.0;263.0;?
233.0;-39.0;?;9.0;410.0;129.0;-136.0;265.0;451.0
464.0;-55.0;?;48.0;?;124.0;-143.0;254.0;443.0
?;-29.0;909;58.0;430.0;119.0;-171.0;255.0;?
727.0;66.0;1507;99.0;442.0;?;-195.0;275.0;410.0
666.0;97.0;678;216.0;426.0;100.0;?;278.0;410.0
640.0;99.0;63;?;477.0;114.0;?;?;418.0
548.0;8.0;?;?;435.0;?;-337.0;286.0;338.0
433.0;-38.0;171;201.0;346.0;113.0;?;290.0;304.0
443.0;-34.0;152;192.0;443.0;?;?;216.0;326.0
386.0;-53.0;94;241.0;392.0;141.0;-471.0;268.0;?
243.0;-20.0;36;258.0;325.0;146.0;-481.0;301.0;328.0
137.0;?;46;277.0;304.0;?;?;?;313.0
183.0;76.0;27;298.0;282.0;223.0;?;219.0;?
133.0;129.0;15;364.0;243.0;234.0;-522.0;251.0;288.0
69.0;-11.0;39;411.0;257.0;198.0;?;216.0;?
-51.0;2.0;?;429.0;?;193.0;-503.0;192.0;?
-127.0;?;47;407.0;322.0;240.0;-348.0;168.0;251.0
?;-525.0;?;336.0;?;356.0;-326.0;113.0;269.0
77.0;-313.0;0;317.0;375.0;473.0;-293.0;?;329.0
199.0;-153.0;17;319.0;?;496.0;-146.0;118.0;349.0
204.0;-201.0;?;?;?;483.0;-136.0;?;274.0
?;-735.0;1;357.0;436.0;348.0;-193.0;?;322.0
?;-662.0;-17;314.0;?;394.0;-244.0;165.0;239.0
?;-400.0;-20;275.0;426.0;509.0;-189.0;199.0;243.0
331.0;-460.0;20;275.0;449.0;514.0;-236.0;?;237.0
752.0;-428.0;72;269.0;?;460.0;-314.0;?;?
183.0;-497.0;?;?;?;400.0;-337.0;225.0;?
364.0;-460.0;12;220.0;539.0;399.0;-311.0;238.0;294.0
?;-294.0;30;193.0;478.0;463.0;-291.0;146.0;298.0
788.0;-210.0;-35;?;427.0;?;-447.0;134.0;314.0
-260.0;?;-34;236.0;394.0;508.0;-516.0;?;?
1094.0;-197.0;3;203.0;455.0;509.0;-383.0;215.0;326.0
370.0;-269.0;-34;?;336.0;423.0;-371.0;176.0;?
1200.0;-332.0;-1;182.0;413.0;409.0;-458.0;?;349.0
?;?;19;174.0;335.0;?;-414.0;234.0;333.0
?;?;-8;?;389.0;428.0;?;?;370.0
555.0;-13.0;?;165.0;472.0;?;-421.0;120.0;360.0
254.0;-170.0;-17;191.0;434.0;350.0;-227.0;188.0;344.0
366.0;-268.0;-17;198.0;464.0;388.0;-392.0;?;361.0
629.0;-186.0;11;176.0;?;382.0;-357.0;186.0;375.0
450.0;?;-1;176.0;?;458.0;-328.0;199.0;365.0
235.0;-8.0;-32;189.0;421.0;?;-694.0;80.0;385.0
344.0;-531.0;?;188.0;503.0;?;-570.0;178.0;374.0
899.0;?;-118;170.0;?;280.0;-435.0;176.0;375.0
832.0;-18.0;?;153.0;373.0;?;-386.0;143.0;?
863.0;27.0;18;169.0;359.0;284.0;?;179.0;370.0
?;?;54;182.0;389.0;278.0;-393.0;168.0;370.0
702.0;?;51;183.0;386.0;214.0;-410.0;?;385.0
?;-74.0;42;?;?;219.0;-472.0;134.0;?
?;?;27;200.0;375.0;222.0;-388.0;?;370.0
549.0;-97.0;0;175.0;405.0;280.0;-437.0;215.0;325.0
?;-27.0;1;190.0;?;324.0;-437.0;222.0;353.0
550.0;?;3;175.0;397.0;384.0;-337.0;202.0;353.0
