InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;Accelerometer LWR accY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RLA Quaternion4;Accelerometer LUA_ accY
-487.0;554.0;1138.0;-799.0;-355.0;-627.0;90.0;?;?
?;553.0;1027.0;?;?;-629.0;88.0;874.0;1072.0
-493.0;554.0;829.0;-769.0;-395.0;?;97.0;872.0;1037.0
-498.0;?;951.0;-534.0;-247.0;-629.0;?;868.0;1195.0
-506.0;558.0;1167.0;-561.0;-352.0;-628.0;61.0;?;1228.0
?;561.0;1102.0;-421.0;?;-627.0;?;?;1064.0
-525.0;566.0;?;58.0;-130.0;-626.0;?;?;966.0
-528.0;571.0;?;786.0;293.0;-625.0;104.0;850.0;952.0
?;575.0;1009.0;1572.0;?;-624.0;?;848.0;937.0
?;580.0;1013.0;2074.0;-193.0;-624.0;-29.0;?;960.0
?;585.0;?;2095.0;140.0;-623.0;-61.0;?;?
-525.0;591.0;882.0;1449.0;626.0;-626.0;-20.0;849.0;865.0
-518.0;597.0;826.0;749.0;884.0;?;19.0;850.0;792.0
-511.0;?;761.0;283.0;690.0;-649.0;19.0;852.0;735.0
?;611.0;698.0;54.0;550.0;?;-14.0;?;693.0
-501.0;615.0;698.0;?;?;-684.0;-36.0;852.0;780.0
-497.0;619.0;?;?;486.0;-699.0;?;851.0;917.0
?;622.0;994.0;193.0;371.0;-708.0;-36.0;848.0;?
-494.0;623.0;1155.0;323.0;?;-711.0;-48.0;845.0;?
-495.0;622.0;1305.0;269.0;339.0;-710.0;-31.0;841.0;1386.0
-496.0;621.0;1443.0;158.0;399.0;-707.0;-22.0;837.0;1283.0
?;620.0;1025.0;62.0;288.0;-703.0;-17.0;832.0;?
-509.0;618.0;855.0;-60.0;41.0;-696.0;-24.0;827.0;999.0
-517.0;?;1056.0;-166.0;-99.0;-686.0;?;822.0;1058.0
-522.0;610.0;1011.0;-168.0;271.0;-674.0;9.0;817.0;997.0
-526.0;?;?;?;370.0;-658.0;55.0;?;858.0
?;591.0;693.0;-46.0;-70.0;-639.0;96.0;807.0;734.0
-537.0;573.0;703.0;-38.0;-479.0;?;179.0;809.0;780.0
-542.0;557.0;727.0;?;-959.0;-612.0;?;?;792.0
-548.0;?;739.0;-156.0;-1314.0;-599.0;?;816.0;830.0
-554.0;534.0;?;-972.0;?;?;-27.0;820.0;?
-558.0;530.0;?;-1478.0;-1238.0;-598.0;-44.0;826.0;?
?;530.0;837.0;-1445.0;-1041.0;-604.0;?;831.0;861.0
-557.0;?;799.0;-1270.0;-829.0;-611.0;13.0;?;880.0
?;532.0;877.0;?;-737.0;-617.0;-7.0;?;1027.0
-553.0;534.0;1011.0;-1102.0;?;-623.0;?;843.0;1156.0
?;537.0;1100.0;-811.0;-565.0;-626.0;31.0;845.0;1145.0
-550.0;?;998.0;?;-541.0;-629.0;39.0;847.0;1049.0
-551.0;539.0;1145.0;-667.0;-517.0;-633.0;60.0;847.0;1190.0
-551.0;540.0;998.0;-763.0;-432.0;-639.0;82.0;?;1080.0
-553.0;543.0;?;-614.0;-492.0;?;108.0;?;1019.0
?;547.0;915.0;-465.0;-269.0;?;?;843.0;1153.0
?;550.0;1154.0;-402.0;-184.0;?;?;840.0;1305.0
-566.0;554.0;1148.0;-691.0;?;-658.0;?;?;?
-573.0;558.0;981.0;-436.0;-320.0;-665.0;138.0;834.0;990.0
-574.0;563.0;920.0;?;548.0;-671.0;149.0;834.0;924.0
-568.0;567.0;957.0;1171.0;?;-673.0;107.0;835.0;963.0
?;?;?;2303.0;370.0;?;2.0;835.0;904.0
-564.0;580.0;899.0;2797.0;?;-662.0;-95.0;836.0;914.0
-555.0;585.0;804.0;2390.0;967.0;-653.0;-110.0;841.0;549.0
-542.0;587.0;778.0;?;1367.0;-646.0;-37.0;845.0;805.0
-530.0;588.0;779.0;1038.0;1365.0;-643.0;30.0;?;?
-523.0;588.0;776.0;?;1227.0;-645.0;0.0;?;?
?;?;945.0;346.0;?;?;?;850.0;1077.0
?;587.0;1101.0;108.0;948.0;-658.0;-83.0;850.0;1148.0
-495.0;588.0;1078.0;127.0;801.0;?;-89.0;?;1096.0
-488.0;590.0;?;171.0;654.0;-662.0;-99.0;846.0;1320.0
-486.0;590.0;1271.0;193.0;639.0;-659.0;-118.0;842.0;1201.0
-491.0;590.0;908.0;205.0;660.0;-654.0;-114.0;838.0;?
-499.0;?;858.0;?;?;-648.0;-105.0;832.0;937.0
-506.0;582.0;1127.0;?;301.0;-643.0;?;825.0;1135.0
-507.0;574.0;1088.0;171.0;504.0;-641.0;-58.0;819.0;1048.0
?;567.0;869.0;412.0;?;-639.0;-9.0;813.0;863.0
-507.0;558.0;804.0;329.0;?;-636.0;66.0;809.0;789.0
?;?;760.0;41.0;-2.0;?;?;810.0;808.0
-515.0;543.0;750.0;116.0;?;-633.0;313.0;?;?
?;535.0;801.0;?;-1071.0;-626.0;340.0;817.0;?
-525.0;530.0;822.0;-612.0;-1053.0;-618.0;228.0;822.0;?
?;?;?;?;?;-615.0;?;?;840.0
-527.0;530.0;812.0;-1145.0;-490.0;-616.0;236.0;?;?
-528.0;530.0;793.0;-936.0;-563.0;?;193.0;?;810.0
-530.0;529.0;?;-894.0;?;-616.0;?;?;922.0
-531.0;531.0;?;?;-510.0;-615.0;?;845.0;1067.0
-532.0;532.0;1020.0;-930.0;-589.0;-614.0;181.0;?;1075.0
-535.0;533.0;?;-818.0;-543.0;?;178.0;851.0;1054.0
-537.0;533.0;1028.0;?;-500.0;-610.0;183.0;852.0;1257.0
-539.0;531.0;1249.0;-960.0;-475.0;-608.0;175.0;852.0;1306.0
-542.0;531.0;989.0;-963.0;-516.0;-608.0;165.0;851.0;1045.0
-545.0;?;?;?;-435.0;?;136.0;?;1113.0
-547.0;529.0;1197.0;?;-229.0;-609.0;93.0;?;1386.0
-550.0;529.0;1294.0;?;-81.0;-613.0;48.0;845.0;1263.0
-558.0;534.0;1116.0;-593.0;-220.0;-621.0;24.0;?;1015.0
-558.0;543.0;982.0;-129.0;475.0;-628.0;82.0;840.0;869.0
?;551.0;958.0;720.0;720.0;-633.0;60.0;840.0;871.0
?;561.0;971.0;?;14.0;-638.0;-54.0;840.0;?
-547.0;575.0;917.0;2409.0;-64.0;?;?;841.0;883.0
?;587.0;?;2226.0;727.0;?;-126.0;845.0;782.0
?;596.0;761.0;1255.0;?;-652.0;-74.0;847.0;?
-507.0;605.0;734.0;?;674.0;-665.0;?;850.0;791.0
-497.0;610.0;720.0;502.0;391.0;?;?;852.0;801.0
-485.0;612.0;772.0;676.0;407.0;-703.0;-44.0;855.0;884.0
-474.0;614.0;?;?;443.0;-718.0;-32.0;855.0;995.0
-465.0;?;1190.0;?;402.0;-726.0;?;855.0;?
-458.0;618.0;1461.0;667.0;402.0;-728.0;2.0;?;?
?;618.0;?;763.0;?;-726.0;46.0;850.0;1554.0
-445.0;616.0;?;639.0;343.0;-718.0;56.0;846.0;1357.0
-437.0;613.0;1066.0;?;?;-707.0;31.0;842.0;1052.0
-441.0;609.0;1112.0;476.0;340.0;-695.0;27.0;837.0;1081.0
-443.0;601.0;1245.0;?;508.0;-681.0;21.0;830.0;?
?;?;?;545.0;569.0;-664.0;47.0;820.0;1037.0
-447.0;573.0;987.0;-5.0;-166.0;-651.0;?;810.0;980.0
-461.0;553.0;952.0;486.0;-936.0;-639.0;43.0;804.0;?
?;537.0;903.0;-155.0;-1010.0;?;236.0;805.0;897.0
-483.0;524.0;821.0;-1170.0;?;-611.0;245.0;?;816.0
-501.0;516.0;?;-1570.0;-1894.0;-602.0;123.0;808.0;672.0
?;508.0;561.0;-1615.0;-1899.0;?;?;812.0;624.0
-524.0;501.0;574.0;?;-1324.0;?;83.0;819.0;728.0
-521.0;496.0;817.0;-1612.0;-570.0;-592.0;?;829.0;948.0
-514.0;491.0;911.0;-1376.0;-113.0;-586.0;122.0;839.0;?
?;?;750.0;-1331.0;-25.0;-582.0;105.0;847.0;871.0
-495.0;484.0;882.0;-1361.0;?;-581.0;?;?;1028.0
-489.0;482.0;951.0;-1380.0;-512.0;?;119.0;?;1008.0
-488.0;479.0;999.0;-1146.0;-752.0;?;109.0;857.0;1179.0
?;476.0;1200.0;-941.0;-841.0;-585.0;89.0;858.0;?
-489.0;471.0;963.0;-715.0;-1168.0;?;119.0;858.0;?
-490.0;472.0;1035.0;-559.0;-1081.0;-590.0;105.0;858.0;?
-495.0;479.0;1243.0;-462.0;-815.0;-595.0;80.0;858.0;?
?;491.0;1286.0;?;-319.0;-603.0;41.0;859.0;?
-499.0;508.0;1266.0;-21.0;526.0;-612.0;?;859.0;1176.0
-497.0;527.0;1150.0;832.0;943.0;?;?;858.0;979.0
-495.0;543.0;945.0;1534.0;?;-634.0;41.0;856.0;?
?;558.0;751.0;2013.0;981.0;-642.0;-25.0;856.0;634.0
-484.0;567.0;639.0;?;660.0;-646.0;-97.0;?;525.0
-475.0;573.0;593.0;2088.0;1137.0;-648.0;-123.0;854.0;560.0
-463.0;580.0;535.0;1047.0;1246.0;-653.0;?;851.0;552.0
-450.0;587.0;582.0;171.0;1326.0;-668.0;-58.0;846.0;?
?;590.0;770.0;143.0;1456.0;-691.0;-17.0;841.0;?
-412.0;590.0;941.0;?;1317.0;-714.0;?;?;1029.0
-389.0;590.0;1096.0;579.0;1235.0;-730.0;27.0;833.0;1167.0
-366.0;588.0;1303.0;?;1094.0;-734.0;5.0;?;?
-346.0;?;1471.0;1102.0;826.0;?;-22.0;820.0;1475.0
-330.0;579.0;1590.0;1034.0;?;-716.0;?;?;1433.0
?;570.0;1489.0;1008.0;?;-699.0;-51.0;807.0;1285.0
-310.0;558.0;?;851.0;339.0;?;-15.0;800.0;?
-304.0;546.0;1059.0;478.0;173.0;-656.0;21.0;?;1090.0
-298.0;532.0;?;354.0;225.0;-634.0;39.0;784.0;1055.0
-291.0;514.0;966.0;104.0;?;?;20.0;776.0;893.0
-287.0;500.0;908.0;-621.0;-110.0;-594.0;-34.0;770.0;872.0
?;?;859.0;-768.0;-777.0;?;-35.0;?;828.0
-307.0;474.0;732.0;-289.0;-1190.0;-564.0;86.0;776.0;701.0
-328.0;462.0;544.0;-481.0;-1476.0;-542.0;201.0;784.0;591.0
-346.0;451.0;526.0;-717.0;-1457.0;?;161.0;794.0;562.0
-356.0;?;566.0;-1466.0;?;-506.0;108.0;807.0;549.0
-356.0;445.0;606.0;-1897.0;?;-507.0;156.0;819.0;?
-350.0;445.0;696.0;-1901.0;?;?;177.0;829.0;834.0
?;446.0;804.0;?;-255.0;-523.0;159.0;837.0;980.0
-345.0;450.0;980.0;-1427.0;-607.0;-530.0;165.0;846.0;?
-350.0;460.0;1119.0;-1321.0;-868.0;-528.0;?;854.0;1138.0
?;475.0;1195.0;-1171.0;?;-520.0;?;862.0;1192.0
-360.0;486.0;1102.0;-767.0;-773.0;-516.0;100.0;870.0;1159.0
-359.0;493.0;?;-825.0;-473.0;?;104.0;876.0;1281.0
?;497.0;1102.0;-608.0;?;-514.0;?;?;1081.0
-354.0;496.0;895.0;-210.0;-35.0;?;275.0;?;924.0
?;?;946.0;-162.0;23.0;-522.0;346.0;884.0;1048.0
-359.0;497.0;1183.0;-87.0;158.0;?;220.0;880.0;1229.0
-366.0;503.0;?;-81.0;215.0;-556.0;163.0;872.0;?
-368.0;513.0;1137.0;?;?;-571.0;186.0;859.0;1195.0
-369.0;?;1121.0;770.0;245.0;?;?;842.0;1091.0
-373.0;531.0;1112.0;1350.0;-80.0;?;84.0;825.0;1043.0
-377.0;539.0;?;1497.0;-238.0;?;-30.0;811.0;917.0
-376.0;547.0;899.0;1463.0;295.0;?;?;800.0;792.0
-363.0;550.0;834.0;1567.0;1128.0;?;-63.0;789.0;742.0
-344.0;?;687.0;?;1442.0;-585.0;-73.0;774.0;612.0
-321.0;558.0;552.0;1169.0;?;-587.0;-70.0;?;559.0
?;563.0;547.0;?;?;-592.0;?;745.0;542.0
-286.0;566.0;606.0;574.0;874.0;-601.0;?;740.0;681.0
?;567.0;722.0;?;831.0;?;?;?;859.0
-249.0;567.0;?;251.0;537.0;?;83.0;?;1135.0
-238.0;565.0;?;?;284.0;?;190.0;?;1402.0
-228.0;567.0;1571.0;?;186.0;-666.0;234.0;738.0;1586.0
?;573.0;?;-513.0;41.0;-674.0;140.0;740.0;1440.0
-212.0;577.0;1351.0;-424.0;-186.0;-678.0;104.0;743.0;1011.0
-207.0;575.0;?;?;-158.0;-672.0;146.0;747.0;?
-201.0;568.0;1140.0;84.0;-150.0;-655.0;146.0;747.0;1128.0
-201.0;550.0;?;392.0;-256.0;-631.0;90.0;743.0;?
?;527.0;903.0;243.0;-114.0;?;?;737.0;?
-208.0;508.0;?;-651.0;-567.0;-583.0;90.0;732.0;785.0
-220.0;491.0;803.0;-1353.0;-914.0;-573.0;15.0;730.0;?
?;474.0;749.0;?;-921.0;-566.0;119.0;733.0;752.0
-245.0;?;645.0;?;-1182.0;-548.0;139.0;?;694.0
-262.0;446.0;580.0;-1117.0;?;?;44.0;746.0;693.0
-277.0;?;579.0;?;-1352.0;-487.0;50.0;755.0;?
?;434.0;667.0;-1608.0;-1066.0;-466.0;96.0;764.0;?
-291.0;?;724.0;-1630.0;-770.0;-456.0;80.0;?;830.0
-292.0;434.0;755.0;-1573.0;-585.0;-453.0;27.0;?;827.0
-293.0;?;767.0;-1459.0;-600.0;-457.0;?;784.0;?
-295.0;442.0;841.0;-1234.0;-774.0;-461.0;7.0;794.0;910.0
-301.0;447.0;894.0;-998.0;-989.0;-467.0;4.0;805.0;964.0
-309.0;453.0;1021.0;?;-982.0;-478.0;41.0;815.0;1074.0
-317.0;?;1057.0;?;-720.0;-494.0;87.0;822.0;?
?;?;1248.0;-169.0;-463.0;-512.0;?;824.0;1299.0
-332.0;464.0;1252.0;175.0;-459.0;-530.0;200.0;822.0;1270.0
-341.0;466.0;1029.0;?;-580.0;-546.0;?;819.0;1015.0
-352.0;?;779.0;536.0;-676.0;-560.0;269.0;815.0;?
-362.0;472.0;941.0;618.0;-579.0;-570.0;?;811.0;1148.0
-371.0;?;1121.0;?;-264.0;-581.0;258.0;807.0;1270.0
-371.0;486.0;1174.0;595.0;614.0;?;201.0;?;1263.0
-365.0;495.0;1187.0;1077.0;1120.0;?;?;783.0;1175.0
-360.0;502.0;1255.0;1567.0;688.0;-605.0;180.0;765.0;1205.0
-140.0;481.0;1685.0;?;477.0;-560.0;?;?;?
?;468.0;1460.0;655.0;?;-554.0;202.0;634.0;1292.0
-115.0;452.0;1427.0;?;391.0;?;214.0;?;1256.0
-103.0;434.0;1258.0;410.0;477.0;-531.0;163.0;620.0;1134.0
-94.0;417.0;960.0;?;?;?;27.0;?;941.0
-88.0;410.0;890.0;?;?;-485.0;-94.0;586.0;836.0
-90.0;?;743.0;-1144.0;-427.0;-452.0;?;572.0;731.0
-97.0;406.0;572.0;?;?;?;?;569.0;608.0
-99.0;?;?;-1460.0;?;-393.0;87.0;571.0;565.0
-105.0;?;?;-1376.0;-957.0;-367.0;54.0;?;566.0
-108.0;?;527.0;-1756.0;-911.0;-354.0;87.0;?;?
-109.0;415.0;652.0;-1776.0;-712.0;?;162.0;587.0;780.0
-97.0;413.0;801.0;-1524.0;-458.0;-357.0;147.0;585.0;923.0
-94.0;414.0;899.0;-1415.0;-317.0;-361.0;?;581.0;1026.0
-92.0;419.0;?;-1347.0;-300.0;-366.0;58.0;578.0;1081.0
-91.0;425.0;980.0;-1192.0;?;?;?;584.0;?
-92.0;427.0;?;-906.0;-859.0;-375.0;116.0;612.0;1176.0
-111.0;428.0;970.0;?;-1116.0;-377.0;143.0;?;?
-131.0;426.0;?;-257.0;-923.0;?;173.0;654.0;?
?;426.0;1142.0;?;-364.0;-375.0;160.0;666.0;1261.0
-161.0;427.0;1269.0;11.0;119.0;-374.0;117.0;667.0;1292.0
-169.0;?;?;?;308.0;?;99.0;658.0;1291.0
-174.0;433.0;1262.0;468.0;532.0;-377.0;93.0;646.0;1148.0
-176.0;433.0;1117.0;1032.0;260.0;-374.0;?;632.0;995.0
?;430.0;929.0;1375.0;?;-364.0;-5.0;620.0;841.0
-185.0;?;900.0;1704.0;?;-348.0;-85.0;612.0;778.0
-180.0;414.0;810.0;1645.0;579.0;-332.0;-133.0;605.0;?
-163.0;405.0;701.0;1339.0;1208.0;?;-116.0;592.0;528.0
-140.0;398.0;609.0;1189.0;1139.0;-324.0;-58.0;570.0;574.0
?;391.0;600.0;?;1207.0;-333.0;17.0;545.0;599.0
-96.0;383.0;684.0;1307.0;1080.0;-346.0;?;524.0;799.0
-75.0;375.0;965.0;1083.0;901.0;-354.0;?;506.0;1104.0
-58.0;366.0;1319.0;1035.0;?;-359.0;82.0;489.0;?
-45.0;356.0;1467.0;1052.0;?;-362.0;74.0;472.0;1470.0
?;344.0;1617.0;1034.0;260.0;-368.0;?;?;1545.0
?;334.0;?;742.0;?;-373.0;84.0;443.0;?
-19.0;323.0;1240.0;532.0;96.0;-376.0;?;430.0;?
-10.0;310.0;1213.0;436.0;?;-374.0;66.0;?;?
-1.0;298.0;?;367.0;165.0;-368.0;47.0;385.0;1091.0
?;?;1001.0;44.0;?;?;19.0;?;997.0
?;292.0;961.0;?;-15.0;-345.0;13.0;329.0;946.0
16.0;290.0;849.0;-664.0;-532.0;-331.0;?;314.0;?
18.0;292.0;634.0;-853.0;-651.0;-314.0;72.0;310.0;?
19.0;298.0;566.0;-1059.0;-1020.0;-297.0;93.0;312.0;586.0
14.0;311.0;?;?;-1402.0;-286.0;20.0;322.0;659.0
9.0;323.0;668.0;?;?;-287.0;-23.0;?;?
9.0;?;654.0;?;-1108.0;-297.0;-6.0;338.0;?
13.0;338.0;663.0;-2403.0;-783.0;-307.0;-7.0;340.0;760.0
21.0;?;739.0;-2169.0;-555.0;?;-39.0;?;899.0
28.0;?;912.0;-1848.0;-696.0;?;-44.0;?;?
31.0;367.0;1044.0;-1421.0;-962.0;-309.0;-41.0;351.0;?
28.0;?;1015.0;?;-1217.0;-302.0;-34.0;368.0;?
20.0;374.0;1135.0;?;?;-293.0;-6.0;387.0;?
10.0;374.0;?;?;-971.0;-283.0;65.0;408.0;1135.0
?;372.0;957.0;-183.0;-600.0;-273.0;130.0;428.0;?
-11.0;369.0;1158.0;?;?;?;104.0;445.0;1299.0
?;366.0;1313.0;56.0;272.0;?;61.0;455.0;1359.0
-21.0;364.0;1332.0;167.0;406.0;-253.0;?;457.0;?
-23.0;360.0;?;?;745.0;-249.0;?;456.0;?
-35.0;?;1166.0;1284.0;519.0;?;86.0;450.0;1045.0
?;?;969.0;1945.0;?;-214.0;46.0;?;868.0
?;?;?;2586.0;302.0;?;-37.0;451.0;773.0
-65.0;283.0;?;2847.0;417.0;-145.0;-104.0;453.0;692.0
?;259.0;704.0;2402.0;1068.0;?;-99.0;451.0;586.0
-39.0;256.0;562.0;1362.0;1023.0;-100.0;-76.0;416.0;484.0
-23.0;261.0;544.0;661.0;1044.0;?;-28.0;?;556.0
-8.0;264.0;623.0;562.0;937.0;-124.0;-12.0;345.0;673.0
8.0;?;771.0;?;844.0;-144.0;-5.0;317.0;?
23.0;257.0;?;632.0;711.0;-164.0;13.0;292.0;?
37.0;247.0;1381.0;639.0;?;-178.0;8.0;266.0;1398.0
52.0;231.0;1549.0;?;?;-190.0;?;?;1401.0
65.0;216.0;1613.0;?;?;-198.0;-5.0;?;?
75.0;?;1361.0;?;364.0;-200.0;-16.0;196.0;1221.0
87.0;181.0;1212.0;577.0;347.0;-196.0;?;?;1201.0
99.0;162.0;1167.0;463.0;372.0;?;-11.0;152.0;?
111.0;160.0;?;196.0;358.0;-173.0;?;131.0;1035.0
123.0;161.0;?;-366.0;?;-158.0;?;114.0;953.0
127.0;?;838.0;-487.0;-682.0;-130.0;-53.0;?;877.0
127.0;139.0;739.0;-141.0;-1081.0;?;71.0;114.0;813.0
130.0;134.0;601.0;?;-980.0;-48.0;127.0;?;?
?;?;?;-557.0;-1063.0;?;95.0;136.0;?
139.0;152.0;465.0;-1341.0;-1189.0;-17.0;?;147.0;?
?;80.0;1419.0;?;497.0;67.0;-21.0;-52.0;1498.0
?;70.0;1606.0;599.0;336.0;67.0;-32.0;-71.0;?
151.0;59.0;1551.0;?;134.0;69.0;-38.0;-84.0;1495.0
160.0;45.0;1354.0;615.0;124.0;75.0;-35.0;?;1280.0
171.0;?;1231.0;389.0;?;?;-47.0;?;1189.0
186.0;24.0;1159.0;381.0;278.0;103.0;-4.0;-123.0;?
?;20.0;?;?;?;127.0;65.0;-147.0;957.0
218.0;19.0;836.0;-102.0;34.0;152.0;-5.0;-166.0;?
223.0;15.0;?;?;-886.0;171.0;-21.0;-169.0;741.0
?;6.0;590.0;?;-1117.0;186.0;?;-158.0;648.0
?;6.0;503.0;-314.0;-976.0;?;?;-148.0;587.0
217.0;15.0;467.0;-904.0;-878.0;190.0;82.0;-143.0;528.0
473.0;-105.0;906.0;-1106.0;901.0;417.0;134.0;-616.0;864.0
480.0;-119.0;846.0;-1.0;70.0;?;?;?;?
481.0;?;770.0;?;-779.0;459.0;615.0;-624.0;758.0
478.0;-130.0;757.0;?;?;471.0;185.0;?;842.0
?;-111.0;777.0;-1340.0;?;?;?;-608.0;?
?;-83.0;771.0;?;-1162.0;450.0;-215.0;?;924.0
466.0;-55.0;830.0;-2164.0;-1234.0;419.0;-106.0;-588.0;879.0
462.0;-28.0;848.0;-2268.0;-1157.0;375.0;-106.0;-576.0;924.0
460.0;?;907.0;-2490.0;-1094.0;326.0;-166.0;-565.0;?
460.0;14.0;1010.0;?;-877.0;?;-154.0;-558.0;1057.0
460.0;28.0;1120.0;-2042.0;-832.0;250.0;-128.0;-555.0;1133.0
461.0;27.0;1042.0;-664.0;-707.0;245.0;-79.0;-559.0;1107.0
?;10.0;1092.0;440.0;-550.0;267.0;?;-567.0;?
468.0;-13.0;1174.0;?;-370.0;304.0;?;-578.0;?
473.0;-32.0;920.0;826.0;-241.0;340.0;83.0;?;1074.0
476.0;-45.0;1077.0;?;?;367.0;66.0;-606.0;1231.0
474.0;?;1203.0;-287.0;-324.0;389.0;40.0;-621.0;1287.0
469.0;?;?;-575.0;-300.0;405.0;46.0;-634.0;1207.0
464.0;-85.0;1132.0;-436.0;-374.0;?;91.0;-646.0;1103.0
461.0;-109.0;1009.0;568.0;?;438.0;187.0;-654.0;998.0
460.0;-139.0;1006.0;1351.0;357.0;458.0;171.0;-659.0;959.0
?;-170.0;965.0;1861.0;-196.0;478.0;93.0;-664.0;?
461.0;-196.0;930.0;1817.0;431.0;495.0;26.0;-670.0;862.0
473.0;-213.0;870.0;1446.0;1206.0;501.0;63.0;-685.0;837.0
492.0;?;838.0;1172.0;1585.0;499.0;101.0;-705.0;799.0
511.0;-230.0;791.0;1093.0;1435.0;498.0;121.0;-723.0;740.0
526.0;?;?;?;1056.0;489.0;53.0;-735.0;791.0
?;-219.0;953.0;434.0;740.0;?;37.0;-742.0;1001.0
550.0;-199.0;1070.0;-219.0;435.0;?;-29.0;?;1061.0
559.0;?;?;-481.0;298.0;451.0;-57.0;-752.0;?
565.0;-155.0;1194.0;-536.0;333.0;437.0;-80.0;-755.0;1282.0
572.0;-140.0;1216.0;-321.0;475.0;425.0;-103.0;-758.0;1027.0
578.0;-130.0;824.0;-291.0;472.0;418.0;-142.0;-761.0;872.0
583.0;?;1184.0;-122.0;?;415.0;-162.0;-761.0;1261.0
591.0;-132.0;?;123.0;-44.0;420.0;-140.0;-760.0;1153.0
601.0;-143.0;?;207.0;?;433.0;-60.0;-760.0;?
?;-162.0;?;580.0;?;453.0;19.0;-761.0;799.0
619.0;-186.0;738.0;533.0;77.0;479.0;70.0;-760.0;775.0
623.0;-203.0;?;?;-457.0;504.0;?;-760.0;772.0
624.0;-213.0;687.0;-225.0;-906.0;525.0;298.0;?;768.0
622.0;?;716.0;-728.0;-1227.0;540.0;206.0;-747.0;814.0
619.0;?;776.0;-1485.0;-1398.0;?;?;-739.0;899.0
616.0;-206.0;870.0;-1707.0;-1418.0;550.0;124.0;-730.0;888.0
?;-202.0;847.0;-1650.0;-1324.0;543.0;121.0;-723.0;908.0
608.0;-195.0;?;?;?;532.0;56.0;-718.0;?
?;-187.0;1050.0;-1539.0;-757.0;520.0;?;-715.0;?
604.0;-183.0;1047.0;-1204.0;?;509.0;53.0;-717.0;?
605.0;?;?;?;-384.0;?;?;-721.0;1250.0
607.0;-185.0;1139.0;-604.0;-230.0;497.0;71.0;?;1196.0
610.0;-187.0;839.0;-547.0;-38.0;?;?;-735.0;?
614.0;-191.0;1001.0;-373.0;0.0;496.0;90.0;-743.0;1176.0
616.0;-197.0;1199.0;-208.0;83.0;495.0;70.0;-751.0;1340.0
615.0;-206.0;1292.0;-120.0;117.0;495.0;?;-756.0;?
615.0;-214.0;1197.0;-252.0;?;496.0;5.0;?;1140.0
?;-226.0;1067.0;108.0;?;?;72.0;-764.0;995.0
615.0;-244.0;955.0;799.0;233.0;501.0;?;?;871.0
617.0;?;912.0;1811.0;152.0;512.0;?;?;828.0
621.0;-301.0;851.0;?;478.0;529.0;-89.0;-780.0;?
626.0;-327.0;759.0;2478.0;?;?;-54.0;-790.0;695.0
?;-344.0;665.0;1623.0;1597.0;?;-50.0;-801.0;661.0
637.0;-356.0;613.0;1013.0;1459.0;559.0;?;-810.0;640.0
640.0;-362.0;?;?;1232.0;561.0;-3.0;-816.0;?
642.0;-364.0;?;421.0;1106.0;?;-27.0;-820.0;?
645.0;-364.0;?;?;1155.0;566.0;-43.0;?;1130.0
648.0;-363.0;1223.0;519.0;?;570.0;-38.0;?;1192.0
650.0;-361.0;1337.0;?;899.0;573.0;-31.0;-831.0;1295.0
649.0;-362.0;1400.0;616.0;?;576.0;?;-834.0;?
648.0;-363.0;?;?;?;582.0;-80.0;-835.0;?
649.0;-367.0;1042.0;341.0;761.0;590.0;-125.0;-833.0;1129.0
?;-379.0;1219.0;456.0;333.0;599.0;-139.0;?;?
?;-397.0;979.0;721.0;?;609.0;-99.0;?;973.0
658.0;-423.0;?;621.0;641.0;622.0;21.0;-823.0;869.0
663.0;-441.0;812.0;-137.0;287.0;634.0;194.0;-818.0;784.0
666.0;?;699.0;-1141.0;-316.0;644.0;331.0;-815.0;758.0
667.0;-455.0;659.0;-539.0;?;651.0;498.0;-815.0;722.0
?;-456.0;640.0;-711.0;-1361.0;?;?;-812.0;717.0
662.0;-449.0;652.0;-1594.0;?;644.0;?;-811.0;781.0
660.0;-439.0;725.0;-1646.0;-986.0;638.0;148.0;-812.0;?
656.0;-429.0;791.0;-1514.0;-867.0;629.0;128.0;-814.0;?
652.0;?;937.0;-1295.0;?;620.0;43.0;-818.0;1039.0
646.0;-406.0;933.0;-1236.0;?;608.0;28.0;-823.0;1058.0
640.0;-394.0;922.0;-1207.0;-212.0;?;25.0;?;1050.0
?;-387.0;959.0;-1006.0;-242.0;582.0;?;-833.0;1168.0
629.0;-385.0;1239.0;-750.0;?;573.0;?;?;1283.0
624.0;-384.0;1140.0;-620.0;-385.0;570.0;33.0;-845.0;1142.0
620.0;?;946.0;-221.0;-165.0;578.0;66.0;-850.0;1130.0
617.0;-392.0;1184.0;451.0;113.0;?;75.0;-855.0;?
615.0;?;?;765.0;?;595.0;?;?;1380.0
615.0;-427.0;1268.0;198.0;?;607.0;-23.0;-857.0;1197.0
616.0;?;1026.0;?;143.0;621.0;14.0;?;968.0
613.0;-466.0;889.0;903.0;323.0;?;93.0;?;?
611.0;-490.0;?;1827.0;?;648.0;34.0;-853.0;744.0
