InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA magneticX
?;?;-562.0;472.0;822.0;-673.0;-722.0;745.0
317.0;547.0;-559.0;479.0;820.0;-673.0;?;?
313.0;551.0;?;481.0;818.0;?;-718.0;749.0
301.0;556.0;-557.0;?;816.0;-657.0;-712.0;?
277.0;560.0;-562.0;487.0;813.0;-643.0;-703.0;751.0
256.0;567.0;-565.0;492.0;809.0;-627.0;-698.0;755.0
242.0;571.0;-571.0;491.0;805.0;-613.0;?;753.0
229.0;573.0;-575.0;488.0;?;-597.0;-692.0;?
?;572.0;?;?;804.0;-589.0;?;749.0
222.0;?;-583.0;474.0;804.0;-590.0;-692.0;743.0
?;572.0;?;465.0;801.0;-594.0;-691.0;743.0
?;573.0;?;455.0;799.0;-603.0;-690.0;738.0
280.0;575.0;-594.0;455.0;797.0;-615.0;-690.0;736.0
302.0;576.0;-595.0;448.0;797.0;?;-692.0;?
317.0;576.0;?;447.0;796.0;-643.0;-694.0;727.0
335.0;575.0;-594.0;442.0;?;?;-698.0;721.0
347.0;574.0;-594.0;439.0;795.0;-666.0;-702.0;718.0
?;?;-593.0;440.0;793.0;-671.0;-705.0;717.0
370.0;569.0;-593.0;440.0;791.0;-672.0;-708.0;?
379.0;565.0;-592.0;446.0;790.0;?;-710.0;713.0
381.0;562.0;?;452.0;789.0;?;-712.0;709.0
?;?;-590.0;458.0;791.0;?;-713.0;712.0
373.0;554.0;-591.0;454.0;794.0;-658.0;?;708.0
368.0;551.0;-588.0;457.0;798.0;-646.0;?;708.0
363.0;546.0;-584.0;?;803.0;-631.0;-718.0;702.0
?;545.0;-586.0;?;?;-605.0;-718.0;?
333.0;543.0;-584.0;433.0;807.0;-580.0;-719.0;690.0
314.0;?;-581.0;417.0;812.0;-567.0;?;?
303.0;537.0;?;404.0;815.0;-559.0;-720.0;675.0
305.0;538.0;-579.0;389.0;815.0;-558.0;-721.0;661.0
310.0;542.0;-579.0;375.0;813.0;-565.0;-721.0;653.0
315.0;546.0;-581.0;363.0;811.0;-567.0;?;?
318.0;?;-586.0;?;810.0;-570.0;-717.0;638.0
?;554.0;-589.0;346.0;810.0;-579.0;-714.0;632.0
321.0;559.0;-592.0;338.0;?;-588.0;?;626.0
318.0;?;-593.0;?;807.0;-600.0;?;?
321.0;565.0;-592.0;327.0;?;?;-711.0;617.0
324.0;567.0;?;329.0;806.0;-613.0;-712.0;618.0
322.0;568.0;-588.0;326.0;806.0;-614.0;?;?
323.0;568.0;-586.0;329.0;805.0;-615.0;-714.0;616.0
319.0;569.0;-587.0;?;804.0;-608.0;-713.0;612.0
312.0;572.0;-592.0;?;803.0;-599.0;-707.0;612.0
306.0;?;-601.0;327.0;800.0;-593.0;-700.0;?
294.0;583.0;-609.0;320.0;794.0;?;-693.0;602.0
284.0;588.0;-616.0;316.0;789.0;-582.0;-688.0;599.0
268.0;590.0;-621.0;308.0;786.0;-574.0;?;586.0
?;591.0;?;305.0;783.0;-574.0;-690.0;584.0
247.0;593.0;-632.0;?;778.0;-572.0;-689.0;575.0
251.0;595.0;-638.0;?;771.0;-569.0;-687.0;572.0
262.0;599.0;?;303.0;765.0;?;-687.0;?
?;602.0;?;302.0;760.0;-560.0;?;560.0
276.0;603.0;-650.0;?;758.0;?;-690.0;553.0
277.0;?;-651.0;304.0;759.0;-553.0;?;547.0
278.0;601.0;-651.0;307.0;759.0;-551.0;-698.0;543.0
278.0;?;-650.0;302.0;?;-541.0;-704.0;?
276.0;590.0;-649.0;305.0;?;-529.0;-709.0;531.0
?;582.0;-647.0;301.0;752.0;-509.0;-713.0;521.0
280.0;574.0;?;301.0;754.0;-495.0;-720.0;517.0
277.0;?;-639.0;296.0;758.0;-484.0;-726.0;510.0
273.0;557.0;-637.0;293.0;763.0;?;-730.0;508.0
266.0;549.0;-630.0;288.0;770.0;?;-737.0;501.0
259.0;543.0;-617.0;280.0;776.0;-453.0;-750.0;495.0
246.0;538.0;-617.0;276.0;?;-439.0;-753.0;493.0
?;?;?;?;783.0;?;-754.0;485.0
234.0;?;-616.0;259.0;787.0;-402.0;-756.0;484.0
227.0;?;-616.0;246.0;789.0;-387.0;-756.0;?
226.0;531.0;-616.0;242.0;788.0;-377.0;?;?
216.0;539.0;-619.0;237.0;784.0;-374.0;?;473.0
199.0;549.0;-624.0;233.0;780.0;-372.0;-749.0;472.0
180.0;559.0;?;228.0;778.0;-376.0;-742.0;?
155.0;569.0;-634.0;219.0;?;-383.0;-737.0;468.0
140.0;578.0;-636.0;217.0;775.0;-387.0;?;466.0
126.0;?;-636.0;210.0;774.0;-386.0;-730.0;458.0
?;591.0;-631.0;205.0;773.0;-386.0;?;457.0
96.0;594.0;-622.0;195.0;773.0;-383.0;-736.0;449.0
84.0;595.0;-612.0;197.0;775.0;-379.0;-740.0;443.0
68.0;597.0;?;?;777.0;-375.0;?;?
54.0;599.0;-609.0;188.0;777.0;-369.0;-735.0;436.0
44.0;604.0;?;191.0;775.0;?;-727.0;?
?;607.0;-619.0;194.0;771.0;-343.0;-720.0;?
19.0;606.0;?;206.0;768.0;-321.0;-721.0;430.0
8.0;606.0;-621.0;214.0;?;?;-723.0;?
2.0;603.0;-623.0;225.0;?;?;-724.0;?
-4.0;603.0;-627.0;231.0;769.0;-282.0;-724.0;434.0
-10.0;603.0;-630.0;245.0;765.0;-273.0;-725.0;443.0
-9.0;605.0;?;?;762.0;?;-725.0;?
?;608.0;?;?;762.0;-261.0;?;456.0
-8.0;610.0;?;?;763.0;-252.0;-729.0;458.0
-10.0;612.0;-638.0;273.0;765.0;-246.0;-733.0;?
-17.0;613.0;?;278.0;766.0;-242.0;-738.0;?
-24.0;613.0;-632.0;274.0;?;-233.0;-744.0;458.0
-33.0;609.0;-628.0;272.0;764.0;?;-750.0;460.0
-40.0;?;-625.0;266.0;761.0;-212.0;-755.0;456.0
-46.0;?;-620.0;?;760.0;?;-761.0;?
-51.0;594.0;?;?;?;-196.0;-766.0;?
-59.0;593.0;-614.0;253.0;?;-186.0;-771.0;446.0
-60.0;592.0;-615.0;?;?;?;?;444.0
-66.0;590.0;-616.0;245.0;778.0;-165.0;?;?
-78.0;588.0;-616.0;243.0;784.0;?;-775.0;441.0
-89.0;?;-615.0;236.0;791.0;-134.0;-776.0;433.0
-107.0;582.0;-616.0;235.0;796.0;-115.0;?;434.0
-125.0;577.0;-619.0;236.0;800.0;-96.0;-777.0;436.0
-138.0;572.0;-622.0;?;806.0;-84.0;-775.0;445.0
-146.0;?;-625.0;?;812.0;-79.0;-773.0;448.0
-148.0;569.0;-628.0;257.0;815.0;?;-771.0;453.0
-136.0;573.0;-631.0;?;?;-84.0;?;463.0
?;?;-627.0;431.0;?;-32.0;-759.0;588.0
-167.0;611.0;-628.0;446.0;750.0;?;?;602.0
?;608.0;-625.0;448.0;751.0;?;-758.0;610.0
-153.0;604.0;-619.0;456.0;752.0;-101.0;-760.0;619.0
-147.0;600.0;-614.0;456.0;754.0;?;-760.0;?
-147.0;597.0;-609.0;?;756.0;-136.0;-761.0;627.0
-145.0;593.0;-602.0;?;757.0;-143.0;-763.0;633.0
-146.0;589.0;-596.0;?;758.0;-142.0;?;?
-145.0;583.0;-590.0;?;757.0;-136.0;-767.0;634.0
-148.0;577.0;-588.0;?;756.0;-119.0;?;629.0
-152.0;571.0;-585.0;454.0;753.0;-94.0;-763.0;629.0
-161.0;?;-582.0;?;?;?;-764.0;?
-172.0;558.0;-574.0;456.0;749.0;-20.0;-766.0;?
-183.0;557.0;-570.0;460.0;?;24.0;-765.0;625.0
-194.0;557.0;-567.0;466.0;757.0;55.0;-765.0;?
?;?;-564.0;476.0;760.0;56.0;-767.0;?
-178.0;550.0;-562.0;484.0;755.0;?;-767.0;641.0
?;548.0;?;498.0;745.0;?;-767.0;650.0
-126.0;?;-560.0;?;732.0;?;-766.0;?
-85.0;544.0;-559.0;525.0;?;-32.0;-765.0;665.0
-41.0;540.0;?;536.0;710.0;-58.0;-763.0;670.0
3.0;534.0;-555.0;550.0;702.0;-74.0;-764.0;?
?;527.0;-553.0;564.0;693.0;-87.0;-764.0;682.0
106.0;520.0;-552.0;572.0;684.0;-90.0;-764.0;?
162.0;?;-549.0;581.0;?;-91.0;-766.0;?
?;510.0;-545.0;590.0;662.0;-81.0;?;683.0
224.0;507.0;-539.0;605.0;650.0;-66.0;-772.0;688.0
230.0;504.0;?;?;638.0;-45.0;-774.0;?
226.0;?;?;617.0;625.0;-20.0;-772.0;?
200.0;497.0;?;619.0;614.0;14.0;-774.0;695.0
167.0;500.0;-529.0;622.0;605.0;46.0;-772.0;705.0
127.0;502.0;-531.0;624.0;594.0;?;-776.0;715.0
71.0;503.0;?;628.0;588.0;83.0;?;?
29.0;504.0;-519.0;634.0;586.0;66.0;-779.0;?
?;504.0;-516.0;636.0;580.0;38.0;-778.0;748.0
-35.0;502.0;-513.0;642.0;573.0;-1.0;-774.0;?
?;496.0;-511.0;640.0;?;-39.0;-768.0;770.0
-55.0;489.0;-509.0;644.0;555.0;-78.0;-762.0;783.0
-63.0;480.0;-504.0;647.0;548.0;-118.0;?;793.0
-75.0;474.0;-498.0;?;547.0;-158.0;-752.0;806.0
-73.0;468.0;-493.0;662.0;549.0;-191.0;-748.0;818.0
-68.0;464.0;?;671.0;555.0;-214.0;-741.0;824.0
-52.0;461.0;-481.0;678.0;558.0;-228.0;-734.0;835.0
-39.0;458.0;-474.0;684.0;?;-236.0;-727.0;?
-17.0;454.0;-466.0;687.0;?;-239.0;-723.0;849.0
3.0;449.0;-460.0;690.0;547.0;?;-716.0;850.0
17.0;441.0;-458.0;698.0;536.0;-240.0;-708.0;857.0
35.0;430.0;?;699.0;521.0;-235.0;-699.0;?
51.0;417.0;-454.0;705.0;505.0;-218.0;-699.0;854.0
72.0;408.0;-455.0;711.0;495.0;-190.0;-694.0;846.0
80.0;414.0;-455.0;717.0;500.0;?;?;845.0
98.0;417.0;-466.0;726.0;502.0;?;-695.0;?
129.0;415.0;-477.0;?;510.0;-102.0;?;854.0
163.0;409.0;-474.0;743.0;506.0;?;-697.0;856.0
200.0;400.0;-472.0;751.0;490.0;-90.0;-692.0;854.0
47.0;359.0;-423.0;803.0;405.0;-315.0;-673.0;968.0
61.0;?;-424.0;808.0;396.0;-360.0;?;?
76.0;341.0;-424.0;814.0;394.0;-399.0;-664.0;979.0
89.0;?;-427.0;?;396.0;-430.0;-663.0;?
107.0;335.0;-429.0;827.0;?;-441.0;-661.0;989.0
?;?;-429.0;828.0;?;?;-657.0;990.0
143.0;333.0;-428.0;835.0;398.0;?;-655.0;996.0
?;?;-424.0;835.0;391.0;-416.0;-651.0;994.0
?;323.0;-418.0;839.0;378.0;?;-644.0;995.0
214.0;322.0;-410.0;834.0;371.0;-391.0;-639.0;989.0
245.0;319.0;?;831.0;361.0;-378.0;-635.0;982.0
262.0;?;-389.0;831.0;354.0;-358.0;-631.0;974.0
262.0;322.0;-377.0;823.0;350.0;-326.0;-623.0;969.0
256.0;?;?;820.0;345.0;?;-616.0;959.0
?;?;?;816.0;336.0;-224.0;-610.0;952.0
233.0;317.0;?;?;321.0;-173.0;-606.0;?
?;300.0;-384.0;806.0;?;?;-623.0;935.0
211.0;288.0;?;808.0;?;-133.0;-618.0;928.0
201.0;?;?;810.0;?;-129.0;-619.0;917.0
196.0;?;-399.0;820.0;278.0;-124.0;?;?
206.0;292.0;-409.0;823.0;?;-124.0;-653.0;901.0
239.0;?;-419.0;?;278.0;-133.0;-669.0;889.0
276.0;297.0;-430.0;843.0;269.0;-137.0;-680.0;884.0
306.0;291.0;?;855.0;255.0;?;-690.0;877.0
332.0;285.0;?;868.0;245.0;-137.0;-702.0;878.0
353.0;278.0;-461.0;876.0;239.0;-144.0;-711.0;?
359.0;273.0;-469.0;886.0;237.0;-148.0;-720.0;870.0
?;276.0;-475.0;896.0;248.0;-145.0;-727.0;865.0
332.0;?;-482.0;902.0;240.0;-134.0;?;?
310.0;267.0;-489.0;904.0;231.0;-118.0;-741.0;862.0
284.0;263.0;-493.0;905.0;223.0;-103.0;-748.0;857.0
264.0;?;-497.0;907.0;217.0;?;-753.0;855.0
249.0;256.0;-501.0;904.0;?;-87.0;-760.0;849.0
237.0;255.0;-503.0;909.0;201.0;-82.0;-768.0;849.0
?;256.0;-504.0;?;195.0;?;-771.0;?
225.0;?;-505.0;912.0;183.0;?;-774.0;845.0
223.0;253.0;-508.0;910.0;169.0;-66.0;-782.0;845.0
?;249.0;-512.0;912.0;153.0;?;-790.0;843.0
?;?;-513.0;912.0;135.0;-72.0;-797.0;?
205.0;?;-514.0;912.0;115.0;?;-803.0;839.0
192.0;225.0;-514.0;914.0;94.0;-90.0;-808.0;?
180.0;226.0;-512.0;913.0;93.0;-87.0;-807.0;?
?;222.0;?;?;81.0;?;-805.0;835.0
?;215.0;-513.0;910.0;64.0;-71.0;-804.0;?
163.0;207.0;-513.0;913.0;47.0;?;?;828.0
160.0;197.0;-514.0;910.0;30.0;?;-803.0;824.0
?;186.0;?;913.0;?;-45.0;-802.0;823.0
?;174.0;-520.0;912.0;-6.0;-40.0;-803.0;818.0
155.0;164.0;-521.0;913.0;-23.0;-37.0;?;815.0
157.0;156.0;-523.0;?;-34.0;-36.0;-806.0;811.0
156.0;149.0;-524.0;912.0;-47.0;-34.0;-807.0;806.0
156.0;140.0;?;?;-63.0;-32.0;?;?
151.0;?;-524.0;914.0;-77.0;-27.0;-811.0;?
148.0;127.0;-523.0;?;?;-24.0;-811.0;802.0
148.0;119.0;-523.0;916.0;-107.0;-19.0;-811.0;799.0
151.0;110.0;?;917.0;-123.0;-18.0;-811.0;794.0
155.0;100.0;?;918.0;-141.0;-13.0;-811.0;792.0
161.0;91.0;-523.0;?;?;-13.0;-811.0;788.0
172.0;82.0;?;922.0;-168.0;?;-810.0;785.0
181.0;73.0;-525.0;920.0;-183.0;1.0;-810.0;783.0
190.0;63.0;-527.0;921.0;?;6.0;-809.0;782.0
194.0;54.0;-529.0;918.0;-213.0;9.0;-809.0;780.0
198.0;44.0;-531.0;921.0;-227.0;13.0;?;781.0
200.0;35.0;?;921.0;?;9.0;-807.0;780.0
201.0;25.0;-535.0;920.0;-254.0;10.0;-806.0;783.0
202.0;17.0;?;920.0;-265.0;4.0;-805.0;784.0
196.0;8.0;-540.0;919.0;-274.0;?;-805.0;787.0
198.0;0.0;-542.0;920.0;-284.0;-3.0;-804.0;789.0
198.0;-8.0;-544.0;920.0;-293.0;-7.0;-803.0;790.0
196.0;-14.0;-546.0;?;-302.0;-10.0;-802.0;794.0
196.0;-22.0;-548.0;920.0;?;-12.0;-802.0;792.0
196.0;-30.0;-549.0;921.0;-325.0;-13.0;-802.0;796.0
197.0;-38.0;-551.0;919.0;-337.0;-13.0;-801.0;794.0
195.0;?;-552.0;919.0;-348.0;-13.0;?;796.0
193.0;-54.0;-554.0;921.0;-359.0;?;-800.0;794.0
191.0;?;-555.0;917.0;-370.0;?;?;?
187.0;-67.0;-556.0;920.0;-376.0;-10.0;-800.0;795.0
?;-71.0;-557.0;917.0;-381.0;-8.0;-801.0;796.0
174.0;-75.0;-557.0;?;-386.0;-4.0;-801.0;798.0
159.0;-80.0;-558.0;916.0;-394.0;-1.0;-800.0;798.0
?;-85.0;-558.0;917.0;-402.0;0.0;-801.0;802.0
128.0;-89.0;?;914.0;-410.0;-3.0;?;801.0
116.0;-92.0;-559.0;915.0;?;-3.0;?;?
107.0;-95.0;-559.0;915.0;-420.0;?;-801.0;806.0
99.0;-99.0;-560.0;912.0;-426.0;-9.0;-801.0;807.0
98.0;-104.0;?;911.0;-431.0;-16.0;-801.0;?
100.0;-108.0;?;?;-436.0;-19.0;-801.0;812.0
?;?;-560.0;906.0;-441.0;-23.0;-801.0;818.0
?;-115.0;-560.0;901.0;-445.0;-28.0;?;818.0
108.0;-118.0;-559.0;?;-448.0;-30.0;?;822.0
?;-122.0;-559.0;898.0;-451.0;-35.0;-800.0;824.0
106.0;-123.0;-559.0;897.0;-451.0;?;-799.0;825.0
104.0;-125.0;-559.0;896.0;-453.0;-38.0;-798.0;828.0
?;?;-560.0;?;-457.0;-42.0;-797.0;829.0
?;-134.0;-562.0;895.0;-463.0;-43.0;-796.0;834.0
105.0;-139.0;-565.0;892.0;?;?;-795.0;835.0
104.0;-145.0;-567.0;?;-473.0;-52.0;?;838.0
104.0;-151.0;-569.0;889.0;-479.0;-55.0;-794.0;838.0
108.0;-157.0;?;894.0;-485.0;-58.0;-793.0;841.0
105.0;-161.0;?;890.0;-487.0;-59.0;-793.0;841.0
98.0;-165.0;-573.0;?;-490.0;?;-791.0;840.0
?;-168.0;-574.0;889.0;-492.0;-56.0;-790.0;?
84.0;-169.0;-575.0;?;?;-52.0;-790.0;840.0
78.0;-169.0;-576.0;887.0;-489.0;-52.0;-789.0;842.0
71.0;-170.0;-576.0;?;-488.0;?;?;?
?;-171.0;-576.0;?;?;-53.0;?;?
57.0;-171.0;-577.0;876.0;?;-56.0;-787.0;840.0
50.0;-171.0;-577.0;?;?;-59.0;-786.0;?
42.0;-171.0;-577.0;871.0;?;?;-785.0;844.0
33.0;-171.0;-577.0;870.0;-482.0;-65.0;-785.0;844.0
27.0;-171.0;-576.0;863.0;-484.0;-65.0;-784.0;846.0
17.0;?;-575.0;856.0;-485.0;?;-783.0;?
?;-170.0;?;858.0;-485.0;-66.0;-783.0;848.0
4.0;?;-572.0;852.0;-486.0;?;-783.0;?
-1.0;-171.0;-570.0;851.0;-487.0;?;-782.0;847.0
-11.0;-171.0;-568.0;?;-489.0;-63.0;-782.0;?
?;-171.0;-567.0;?;-490.0;-62.0;-781.0;?
?;-171.0;-566.0;?;-489.0;-64.0;-780.0;845.0
-25.0;?;-565.0;838.0;-489.0;-66.0;-779.0;845.0
-27.0;-173.0;-565.0;?;-491.0;-67.0;-778.0;846.0
-29.0;-174.0;-564.0;833.0;-493.0;-68.0;-778.0;?
-28.0;-172.0;-564.0;831.0;-491.0;-70.0;-777.0;?
-31.0;-172.0;-564.0;829.0;-491.0;?;-776.0;846.0
-33.0;-172.0;-563.0;828.0;?;-70.0;-775.0;848.0
-32.0;?;-562.0;829.0;?;-69.0;-774.0;?
-30.0;-172.0;-562.0;829.0;-493.0;-68.0;?;845.0
-26.0;?;?;829.0;-493.0;-67.0;-771.0;845.0
-27.0;-172.0;?;?;-494.0;-64.0;-770.0;845.0
-25.0;-174.0;-562.0;829.0;-496.0;-64.0;-769.0;845.0
?;-175.0;-563.0;827.0;-497.0;-64.0;-767.0;?
?;-177.0;-563.0;829.0;-498.0;-68.0;-766.0;843.0
-28.0;-178.0;-564.0;825.0;-498.0;-69.0;-765.0;843.0
-30.0;-180.0;?;828.0;?;-69.0;-764.0;845.0
-33.0;-182.0;?;?;-501.0;-70.0;-764.0;844.0
-32.0;?;-565.0;829.0;-502.0;-72.0;-764.0;846.0
-31.0;-186.0;-564.0;827.0;-505.0;-74.0;-764.0;845.0
-29.0;-187.0;-563.0;829.0;-504.0;-79.0;-763.0;847.0
-27.0;-187.0;-563.0;829.0;-504.0;-81.0;-763.0;850.0
-28.0;-189.0;-562.0;829.0;-506.0;-81.0;-762.0;850.0
?;-192.0;-562.0;830.0;-510.0;-82.0;-762.0;852.0
-30.0;-193.0;-561.0;828.0;-512.0;-82.0;-762.0;851.0
-31.0;?;-561.0;829.0;-510.0;-84.0;-763.0;?
?;-190.0;-560.0;829.0;-509.0;-83.0;?;851.0
-33.0;-190.0;-560.0;830.0;?;?;-765.0;853.0
-30.0;?;-559.0;828.0;-511.0;-78.0;-765.0;?
-32.0;?;-559.0;?;-512.0;-73.0;?;852.0
?;-189.0;?;830.0;-512.0;-70.0;-766.0;851.0
-37.0;-190.0;-559.0;827.0;-513.0;-68.0;-766.0;850.0
-37.0;-190.0;?;?;-513.0;-67.0;-766.0;?
-37.0;-190.0;-560.0;827.0;-514.0;-63.0;?;?
-39.0;-189.0;-560.0;827.0;-515.0;-62.0;-767.0;846.0
?;-188.0;-559.0;?;-513.0;-60.0;-767.0;844.0
-37.0;-188.0;-560.0;828.0;-512.0;-57.0;-767.0;846.0
?;-189.0;-560.0;?;-514.0;?;-767.0;?
-36.0;-190.0;?;826.0;-515.0;-57.0;-767.0;846.0
-35.0;-190.0;?;826.0;-514.0;?;-766.0;?
-36.0;-188.0;-560.0;824.0;-512.0;-59.0;-766.0;?
-35.0;-189.0;?;827.0;?;-60.0;-766.0;847.0
-36.0;-189.0;-559.0;825.0;-514.0;-59.0;-766.0;846.0
-35.0;-189.0;-559.0;826.0;-515.0;-60.0;-766.0;849.0
-36.0;-190.0;-559.0;?;-517.0;-61.0;-766.0;848.0
-35.0;-190.0;-558.0;826.0;-519.0;-60.0;?;847.0
?;-191.0;?;822.0;-522.0;?;-766.0;846.0
-37.0;-191.0;-557.0;821.0;?;?;?;846.0
-37.0;?;-557.0;824.0;-525.0;-55.0;-766.0;849.0
-40.0;-192.0;?;821.0;?;-55.0;-766.0;845.0
-40.0;-192.0;?;823.0;-526.0;-52.0;-767.0;846.0
-43.0;-193.0;-555.0;820.0;-528.0;?;-766.0;?
-43.0;-193.0;-555.0;822.0;?;?;-767.0;846.0
?;-194.0;-554.0;?;?;?;?;845.0
-43.0;-194.0;-554.0;?;-531.0;-49.0;-768.0;847.0
-44.0;-194.0;-553.0;820.0;-530.0;?;-768.0;847.0
-44.0;-194.0;-553.0;?;-530.0;-50.0;-769.0;846.0
?;-194.0;-552.0;822.0;-532.0;-50.0;-770.0;848.0
-44.0;-195.0;-551.0;?;?;?;-770.0;847.0
-45.0;-195.0;-551.0;820.0;-533.0;?;-770.0;848.0
-45.0;-195.0;-550.0;?;-535.0;-52.0;-771.0;846.0
-46.0;-196.0;-549.0;820.0;-536.0;?;-772.0;850.0
-47.0;-195.0;-548.0;816.0;-536.0;-49.0;?;847.0
-48.0;-196.0;-547.0;817.0;?;-50.0;-774.0;848.0
-50.0;-194.0;-547.0;815.0;-539.0;-47.0;-774.0;846.0
?;-194.0;?;?;?;-45.0;-774.0;846.0
?;-194.0;-546.0;815.0;-541.0;-43.0;-775.0;?
-52.0;-196.0;?;813.0;-543.0;-44.0;-776.0;846.0
?;-197.0;-546.0;814.0;-545.0;?;-776.0;?
-55.0;-198.0;-547.0;?;-545.0;?;?;846.0
-54.0;-199.0;-549.0;814.0;-546.0;-50.0;-775.0;846.0
-51.0;?;-550.0;812.0;-548.0;-52.0;-776.0;843.0
-51.0;-205.0;?;815.0;-553.0;-51.0;?;?
-50.0;-206.0;-553.0;814.0;-554.0;-52.0;-776.0;844.0
-45.0;-207.0;-555.0;815.0;-553.0;-50.0;-776.0;842.0
-43.0;-208.0;-557.0;817.0;-555.0;-47.0;-776.0;843.0
-41.0;?;-558.0;817.0;-557.0;-46.0;-776.0;842.0
-38.0;-213.0;-560.0;820.0;-560.0;-46.0;-775.0;844.0
-34.0;-214.0;-561.0;?;-560.0;?;-774.0;841.0
-33.0;-215.0;-561.0;?;-558.0;-50.0;-772.0;?
?;-217.0;-563.0;820.0;?;?;-771.0;841.0
-31.0;-219.0;-565.0;?;-558.0;-52.0;?;842.0
-31.0;-222.0;-567.0;823.0;-559.0;-55.0;-770.0;843.0
-28.0;-225.0;-569.0;824.0;?;?;-770.0;844.0
-27.0;-226.0;-571.0;824.0;-560.0;-60.0;-771.0;847.0
?;-228.0;-571.0;826.0;-560.0;-60.0;-772.0;845.0
-19.0;-228.0;-571.0;827.0;?;-61.0;-774.0;?
-12.0;-228.0;-571.0;825.0;-559.0;-59.0;-774.0;844.0
-14.0;-228.0;-573.0;?;-561.0;?;-776.0;847.0
-13.0;-229.0;-572.0;825.0;-562.0;-59.0;-777.0;?
-16.0;?;-571.0;827.0;-563.0;-58.0;-776.0;848.0
?;-229.0;-570.0;824.0;-565.0;?;-777.0;848.0
-25.0;-230.0;-569.0;825.0;-567.0;-62.0;-777.0;850.0
-29.0;-229.0;-569.0;?;-565.0;-65.0;?;?
-33.0;-230.0;-569.0;822.0;-566.0;-64.0;-777.0;849.0
-31.0;?;-570.0;?;-568.0;-64.0;-777.0;852.0
-35.0;-232.0;-570.0;?;-570.0;-63.0;-778.0;850.0
-34.0;-233.0;-570.0;826.0;?;-64.0;-780.0;852.0
-30.0;-234.0;?;823.0;-573.0;-64.0;-780.0;851.0
-28.0;?;-569.0;?;?;-62.0;-781.0;853.0
?;?;-568.0;823.0;-577.0;-63.0;?;851.0
?;-235.0;-567.0;822.0;-578.0;-63.0;-783.0;853.0
-30.0;-234.0;-566.0;824.0;-577.0;-64.0;-785.0;853.0
-33.0;-230.0;-564.0;821.0;?;?;-786.0;?
-33.0;?;-560.0;822.0;-565.0;-66.0;-787.0;854.0
-36.0;-219.0;-556.0;819.0;-558.0;?;-789.0;853.0
-35.0;?;-550.0;?;-550.0;-61.0;?;857.0
-37.0;-206.0;?;816.0;-542.0;-63.0;-791.0;?
-39.0;-201.0;?;818.0;-534.0;-63.0;-791.0;863.0
-43.0;-197.0;-531.0;813.0;-528.0;-65.0;-793.0;863.0
-47.0;-195.0;-526.0;812.0;-522.0;-73.0;-792.0;868.0
-52.0;-193.0;-523.0;811.0;-518.0;-86.0;?;871.0
-56.0;?;-520.0;?;-513.0;?;-791.0;873.0
?;-191.0;-518.0;811.0;-511.0;-117.0;-790.0;880.0
-61.0;-190.0;-516.0;812.0;-511.0;-135.0;-789.0;?
-57.0;-191.0;-515.0;814.0;-510.0;-152.0;-788.0;880.0
?;-190.0;-515.0;813.0;-504.0;-167.0;-787.0;880.0
?;-189.0;-513.0;817.0;-495.0;-179.0;-785.0;885.0
-40.0;-187.0;?;?;-486.0;-189.0;-784.0;884.0
-37.0;-185.0;-513.0;816.0;?;-200.0;-784.0;888.0
-38.0;-180.0;-511.0;817.0;-468.0;-208.0;-783.0;?
?;-174.0;-508.0;814.0;-455.0;-217.0;?;891.0
?;-166.0;-503.0;817.0;-440.0;?;?;?
?;-155.0;-497.0;812.0;?;-242.0;?;894.0
-40.0;-141.0;-489.0;810.0;-401.0;-250.0;-773.0;?
-41.0;-127.0;-480.0;803.0;-381.0;-253.0;-768.0;898.0
-40.0;-114.0;-472.0;801.0;-361.0;?;-761.0;?
-42.0;-102.0;-464.0;793.0;-340.0;-256.0;-751.0;?
-44.0;-93.0;?;789.0;-321.0;-257.0;-742.0;900.0
-46.0;-84.0;-457.0;786.0;-306.0;-258.0;-728.0;903.0
-46.0;-76.0;-451.0;780.0;-296.0;?;-708.0;900.0
?;?;-453.0;?;-294.0;-259.0;-694.0;?
-18.0;-75.0;-458.0;780.0;-289.0;?;-684.0;904.0
10.0;-71.0;-463.0;784.0;-277.0;-276.0;-676.0;911.0
58.0;-66.0;-463.0;781.0;?;-291.0;-669.0;915.0
?;-70.0;-467.0;787.0;-247.0;-301.0;-667.0;926.0
?;-77.0;-474.0;791.0;-241.0;-309.0;?;930.0
228.0;-89.0;-481.0;?;-244.0;-322.0;-664.0;?
288.0;-105.0;-490.0;793.0;-254.0;-349.0;-663.0;942.0
346.0;-122.0;-496.0;790.0;?;?;-661.0;940.0
403.0;-139.0;-502.0;792.0;-277.0;-405.0;?;941.0
456.0;-145.0;-509.0;792.0;?;-417.0;-661.0;938.0
514.0;-145.0;-511.0;797.0;?;-412.0;?;?
566.0;-141.0;-511.0;?;-266.0;-397.0;-668.0;939.0
177.0;-136.0;-507.0;896.0;-112.0;?;-635.0;963.0
?;-140.0;-508.0;903.0;-91.0;-728.0;-634.0;959.0
