Accelerometer LUA^ accX;InertialMeasurementUnit LUA accY;Accelerometer LUA_ accY;Accelerometer LH accY;InertialMeasurementUnit LLA accY;Accelerometer LUA_ accX;Accelerometer LUA^ accZ;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX;Accelerometer LUA_ accZ
?;?;882.0;929.0;-470.0;-268.0;-190.0;903.0;337.0;-823.0;279.0
156.0;244.0;937.0;980.0;?;-300.0;-210.0;913.0;338.0;?;286.0
219.0;277.0;?;1005.0;-494.0;-272.0;-222.0;968.0;?;-889.0;313.0
236.0;302.0;949.0;1015.0;-513.0;-220.0;-213.0;956.0;338.0;-895.0;322.0
231.0;327.0;978.0;?;-490.0;-194.0;-257.0;?;322.0;-905.0;311.0
227.0;353.0;999.0;1053.0;?;-194.0;?;982.0;338.0;-931.0;320.0
?;358.0;?;1104.0;-440.0;?;?;1015.0;311.0;-957.0;311.0
292.0;350.0;991.0;?;-432.0;?;-188.0;984.0;292.0;?;345.0
314.0;315.0;873.0;?;?;-153.0;-123.0;?;?;-905.0;419.0
301.0;271.0;856.0;925.0;-408.0;-145.0;?;891.0;333.0;-824.0;439.0
?;260.0;908.0;1006.0;?;?;-120.0;?;?;?;412.0
254.0;240.0;954.0;1080.0;-403.0;-238.0;-68.0;?;326.0;?;476.0
279.0;201.0;?;1091.0;-430.0;-214.0;-17.0;957.0;404.0;-914.0;?
302.0;182.0;901.0;1039.0;-469.0;?;-62.0;970.0;371.0;-899.0;550.0
309.0;?;887.0;?;-505.0;-195.0;-109.0;927.0;451.0;?;499.0
270.0;255.0;831.0;959.0;-468.0;-164.0;-123.0;896.0;365.0;-825.0;?
302.0;258.0;877.0;999.0;-411.0;-129.0;-172.0;?;421.0;-803.0;?
314.0;?;?;?;?;?;-154.0;965.0;319.0;-847.0;393.0
330.0;293.0;930.0;?;-399.0;-137.0;-145.0;978.0;335.0;-883.0;431.0
?;296.0;896.0;?;-400.0;-78.0;-161.0;971.0;274.0;-892.0;436.0
491.0;349.0;898.0;974.0;-389.0;-30.0;-170.0;?;288.0;?;448.0
428.0;416.0;898.0;1005.0;-349.0;-20.0;-165.0;?;191.0;-890.0;390.0
375.0;361.0;836.0;963.0;-273.0;-1.0;-272.0;936.0;144.0;-858.0;367.0
527.0;459.0;1135.0;1170.0;-223.0;26.0;-492.0;?;107.0;-918.0;284.0
?;?;?;1329.0;-223.0;?;-398.0;1283.0;43.0;-1170.0;282.0
461.0;625.0;?;1266.0;-150.0;108.0;-520.0;1246.0;102.0;?;300.0
380.0;680.0;?;1231.0;?;66.0;-661.0;1211.0;148.0;-1189.0;210.0
?;750.0;1131.0;?;-191.0;38.0;-529.0;?;14.0;-1187.0;164.0
191.0;574.0;?;1111.0;?;-13.0;-283.0;?;?;?;147.0
65.0;382.0;800.0;900.0;-154.0;-182.0;-189.0;?;169.0;?;211.0
?;?;?;?;-239.0;-310.0;-136.0;781.0;229.0;-768.0;262.0
?;309.0;858.0;996.0;?;-31.0;-53.0;928.0;?;?;469.0
338.0;216.0;839.0;?;-312.0;?;-26.0;885.0;249.0;-841.0;?
336.0;169.0;803.0;901.0;-369.0;?;-21.0;850.0;233.0;-820.0;458.0
239.0;115.0;858.0;900.0;?;?;?;886.0;182.0;-832.0;431.0
220.0;?;927.0;1007.0;-307.0;-173.0;-131.0;953.0;250.0;-856.0;419.0
294.0;?;?;1041.0;-365.0;-123.0;-151.0;992.0;286.0;?;406.0
288.0;223.0;?;1064.0;-337.0;-107.0;?;1058.0;?;?;406.0
?;324.0;1224.0;1287.0;-389.0;-176.0;-458.0;?;502.0;-1037.0;381.0
235.0;448.0;1405.0;1468.0;-563.0;-207.0;?;1449.0;?;-1235.0;366.0
290.0;455.0;1299.0;1500.0;-579.0;?;?;?;462.0;-1351.0;421.0
?;333.0;?;1328.0;-571.0;-285.0;-236.0;1182.0;?;-1188.0;?
146.0;235.0;1087.0;1231.0;-667.0;?;-240.0;1084.0;?;-1085.0;333.0
139.0;205.0;902.0;1091.0;?;?;-178.0;945.0;?;-993.0;300.0
?;?;694.0;919.0;-410.0;-173.0;-117.0;?;425.0;-820.0;302.0
12.0;?;629.0;774.0;-410.0;-273.0;?;677.0;434.0;-663.0;272.0
?;26.0;621.0;689.0;-468.0;-464.0;25.0;632.0;478.0;-566.0;240.0
-160.0;-69.0;674.0;751.0;-564.0;-536.0;-25.0;645.0;494.0;-545.0;215.0
-96.0;-25.0;753.0;?;-645.0;-570.0;-31.0;671.0;?;-600.0;253.0
23.0;22.0;854.0;?;?;-569.0;-30.0;?;?;?;320.0
?;68.0;898.0;?;-706.0;-483.0;13.0;880.0;476.0;-778.0;385.0
268.0;77.0;898.0;901.0;-687.0;-375.0;9.0;874.0;477.0;-810.0;?
228.0;204.0;805.0;879.0;?;-303.0;41.0;803.0;?;-802.0;451.0
58.0;153.0;?;807.0;-496.0;-337.0;25.0;722.0;406.0;-736.0;417.0
?;90.0;?;803.0;-443.0;-401.0;7.0;643.0;345.0;-673.0;341.0
?;47.0;668.0;831.0;-452.0;-418.0;?;595.0;390.0;-625.0;329.0
-58.0;4.0;660.0;835.0;?;?;84.0;?;347.0;-604.0;346.0
-24.0;-30.0;728.0;905.0;-429.0;?;111.0;676.0;223.0;-630.0;384.0
-57.0;-85.0;862.0;1041.0;-415.0;-423.0;?;889.0;258.0;-745.0;445.0
82.0;-28.0;?;?;-461.0;-486.0;-56.0;1250.0;303.0;-941.0;534.0
236.0;90.0;1316.0;?;-593.0;?;?;?;428.0;-1292.0;?
?;142.0;1188.0;1668.0;-704.0;?;-127.0;1493.0;514.0;-1400.0;661.0
869.0;356.0;1055.0;?;-709.0;138.0;-362.0;1321.0;580.0;-1208.0;637.0
786.0;616.0;938.0;1142.0;-589.0;?;-457.0;1198.0;446.0;-988.0;443.0
566.0;?;978.0;1199.0;-297.0;?;?;1148.0;249.0;-905.0;332.0
285.0;572.0;1013.0;1279.0;-93.0;157.0;-229.0;1109.0;108.0;-982.0;240.0
82.0;?;901.0;1181.0;?;-14.0;-99.0;?;98.0;-1021.0;236.0
17.0;43.0;?;1019.0;-152.0;-204.0;?;811.0;212.0;-884.0;286.0
59.0;-48.0;702.0;853.0;-331.0;-262.0;-10.0;769.0;351.0;-705.0;?
141.0;9.0;759.0;804.0;?;-279.0;?;746.0;?;-673.0;354.0
76.0;66.0;770.0;?;-540.0;-279.0;-2.0;756.0;263.0;?;362.0
72.0;28.0;776.0;?;-478.0;-273.0;?;?;?;?;379.0
126.0;-39.0;797.0;?;-385.0;-201.0;23.0;831.0;256.0;-760.0;369.0
160.0;-4.0;843.0;1004.0;?;-218.0;-49.0;847.0;226.0;-825.0;383.0
151.0;49.0;811.0;948.0;-353.0;-177.0;-9.0;?;225.0;?;397.0
?;69.0;778.0;889.0;?;-186.0;-61.0;815.0;?;-778.0;391.0
93.0;73.0;863.0;919.0;-303.0;-224.0;-156.0;860.0;329.0;-778.0;359.0
197.0;115.0;?;?;-289.0;-143.0;-255.0;1025.0;?;-862.0;?
?;271.0;?;1242.0;-355.0;-82.0;-265.0;1089.0;215.0;-1034.0;382.0
121.0;?;1132.0;1274.0;-336.0;-123.0;-178.0;1119.0;?;-1059.0;406.0
104.0;?;1145.0;1235.0;?;?;-163.0;?;?;-1143.0;?
184.0;135.0;1153.0;1221.0;?;?;-259.0;1173.0;446.0;-1087.0;424.0
239.0;269.0;?;1354.0;-502.0;-227.0;-349.0;1386.0;?;?;423.0
245.0;332.0;?;1545.0;-553.0;-149.0;-335.0;1377.0;320.0;-1326.0;369.0
?;309.0;1114.0;1334.0;-553.0;-73.0;?;1243.0;190.0;?;345.0
344.0;?;?;1164.0;-444.0;-16.0;-316.0;1158.0;195.0;?;317.0
335.0;373.0;1085.0;1154.0;-350.0;35.0;-377.0;1164.0;?;?;273.0
?;458.0;?;1029.0;-291.0;60.0;-288.0;1038.0;?;-1067.0;301.0
251.0;415.0;810.0;883.0;-260.0;33.0;?;?;233.0;-933.0;219.0
?;331.0;699.0;823.0;-212.0;-37.0;-191.0;765.0;?;-768.0;?
-1.0;212.0;658.0;?;?;-158.0;-150.0;729.0;?;-684.0;?
-20.0;111.0;690.0;832.0;?;-237.0;-117.0;690.0;176.0;?;?
30.0;82.0;742.0;855.0;-362.0;-290.0;?;730.0;?;-680.0;222.0
100.0;128.0;771.0;856.0;?;-239.0;-114.0;?;223.0;-725.0;252.0
105.0;-45.0;740.0;816.0;-413.0;?;-43.0;807.0;430.0;?;397.0
131.0;56.0;961.0;952.0;-541.0;-398.0;-140.0;987.0;567.0;?;403.0
388.0;159.0;1183.0;1238.0;-649.0;-270.0;?;1280.0;532.0;-899.0;452.0
325.0;446.0;1298.0;1370.0;-664.0;-180.0;-242.0;1381.0;611.0;?;496.0
60.0;347.0;1273.0;1396.0;-544.0;-332.0;-285.0;1316.0;570.0;-1251.0;496.0
109.0;230.0;1327.0;1379.0;-607.0;?;-262.0;1339.0;578.0;?;475.0
308.0;236.0;1194.0;1427.0;-871.0;-373.0;-151.0;1233.0;?;-1230.0;488.0
289.0;248.0;1075.0;1274.0;-742.0;-241.0;-22.0;1129.0;447.0;-1107.0;506.0
98.0;154.0;998.0;1140.0;-503.0;-145.0;-111.0;1062.0;390.0;-1038.0;?
128.0;?;1008.0;993.0;-456.0;-299.0;-242.0;?;475.0;-976.0;421.0
121.0;?;915.0;907.0;-491.0;-253.0;-248.0;903.0;?;-935.0;331.0
?;346.0;815.0;853.0;?;-220.0;-258.0;800.0;383.0;-829.0;260.0
128.0;334.0;?;826.0;-410.0;-141.0;?;?;315.0;-741.0;216.0
57.0;290.0;?;815.0;-320.0;?;-129.0;?;203.0;-684.0;186.0
30.0;177.0;588.0;728.0;-243.0;?;-81.0;548.0;263.0;-592.0;223.0
47.0;107.0;635.0;712.0;-259.0;-314.0;-80.0;596.0;292.0;-575.0;270.0
-4.0;119.0;?;684.0;-333.0;-362.0;?;636.0;304.0;-583.0;?
30.0;103.0;732.0;767.0;-426.0;-380.0;-104.0;677.0;338.0;?;?
42.0;116.0;786.0;835.0;-480.0;-370.0;-100.0;759.0;320.0;-688.0;?
71.0;132.0;856.0;919.0;-441.0;-313.0;-42.0;858.0;?;-771.0;347.0
?;84.0;903.0;1001.0;-350.0;-343.0;68.0;886.0;230.0;-845.0;380.0
?;-40.0;1013.0;?;-375.0;-418.0;?;1045.0;327.0;?;437.0
190.0;4.0;1135.0;?;?;-323.0;-124.0;1213.0;358.0;-1057.0;490.0
261.0;236.0;1369.0;1518.0;-563.0;?;-227.0;1525.0;?;-1191.0;?
?;301.0;1245.0;1611.0;-575.0;-94.0;?;?;533.0;-1455.0;438.0
589.0;280.0;981.0;1363.0;-578.0;10.0;-212.0;1131.0;?;-1272.0;464.0
597.0;367.0;963.0;?;-673.0;-48.0;-361.0;1132.0;448.0;-961.0;447.0
488.0;584.0;1099.0;1213.0;-669.0;?;-377.0;1247.0;448.0;-918.0;368.0
363.0;486.0;1072.0;1131.0;?;87.0;-239.0;1156.0;?;-1079.0;354.0
106.0;343.0;947.0;?;-208.0;-120.0;-94.0;?;163.0;?;305.0
?;68.0;?;947.0;?;-260.0;-20.0;?;248.0;-899.0;305.0
38.0;?;678.0;781.0;-421.0;?;3.0;?;299.0;-738.0;?
31.0;?;634.0;?;?;-281.0;74.0;631.0;?;-636.0;358.0
?;-36.0;?;705.0;?;-216.0;79.0;614.0;203.0;-595.0;329.0
?;-56.0;641.0;?;-331.0;?;54.0;678.0;?;-602.0;376.0
89.0;-44.0;708.0;827.0;-395.0;?;61.0;758.0;455.0;?;462.0
123.0;-26.0;775.0;865.0;-481.0;-318.0;61.0;825.0;508.0;-681.0;540.0
206.0;-4.0;825.0;?;-491.0;-252.0;62.0;862.0;551.0;-747.0;526.0
112.0;51.0;827.0;?;-520.0;-294.0;29.0;873.0;519.0;?;483.0
53.0;50.0;?;?;-550.0;-358.0;?;830.0;556.0;-774.0;446.0
70.0;46.0;903.0;894.0;-655.0;-405.0;?;894.0;568.0;-757.0;?
230.0;?;1032.0;1020.0;-690.0;-353.0;-187.0;972.0;522.0;-813.0;399.0
?;302.0;1153.0;1178.0;-641.0;-281.0;?;1098.0;?;-947.0;349.0
126.0;231.0;1222.0;1279.0;-527.0;?;-213.0;1189.0;464.0;-1106.0;382.0
?;260.0;?;?;-584.0;-356.0;-267.0;?;406.0;-1153.0;?
570.0;370.0;1361.0;1417.0;?;?;-400.0;1339.0;245.0;?;481.0
519.0;520.0;1206.0;1400.0;-566.0;57.0;?;1250.0;274.0;-1212.0;387.0
311.0;578.0;?;1227.0;-444.0;47.0;-336.0;?;258.0;-1185.0;429.0
?;456.0;1090.0;1092.0;?;-11.0;?;1089.0;243.0;-1142.0;313.0
232.0;422.0;1067.0;1122.0;-232.0;-86.0;-419.0;1027.0;?;-1057.0;200.0
318.0;447.0;1013.0;?;-282.0;-97.0;?;?;286.0;-1008.0;235.0
315.0;505.0;900.0;998.0;-359.0;-19.0;?;891.0;186.0;-976.0;208.0
?;460.0;788.0;865.0;-267.0;-45.0;-261.0;775.0;152.0;-842.0;214.0
92.0;328.0;746.0;846.0;-207.0;-215.0;-190.0;698.0;170.0;-743.0;?
46.0;224.0;709.0;?;-240.0;?;-184.0;653.0;191.0;-690.0;142.0
88.0;185.0;819.0;1000.0;-377.0;-158.0;-272.0;786.0;111.0;-716.0;?
316.0;248.0;939.0;645.0;?;-146.0;-251.0;921.0;350.0;-839.0;395.0
?;416.0;933.0;?;-264.0;-68.0;-256.0;919.0;299.0;-840.0;335.0
634.0;379.0;746.0;753.0;-242.0;?;38.0;844.0;384.0;-775.0;534.0
636.0;320.0;696.0;?;-320.0;-56.0;102.0;821.0;500.0;?;589.0
?;?;669.0;?;-461.0;-168.0;?;793.0;571.0;-658.0;?
377.0;176.0;621.0;565.0;-560.0;-299.0;?;?;?;-617.0;536.0
232.0;79.0;648.0;576.0;-718.0;-448.0;90.0;667.0;?;-576.0;440.0
223.0;59.0;673.0;?;-785.0;-404.0;60.0;669.0;511.0;-559.0;373.0
279.0;?;686.0;662.0;-641.0;-345.0;?;719.0;?;-584.0;333.0
?;157.0;797.0;?;?;-435.0;-54.0;745.0;552.0;?;307.0
235.0;211.0;901.0;787.0;-682.0;-514.0;-200.0;864.0;?;-691.0;247.0
240.0;228.0;1147.0;1043.0;-720.0;-428.0;-368.0;1065.0;640.0;?;195.0
291.0;300.0;1177.0;1137.0;-678.0;?;-327.0;1101.0;434.0;-1034.0;114.0
168.0;486.0;1076.0;1040.0;-651.0;-366.0;-344.0;963.0;421.0;-1062.0;?
179.0;420.0;976.0;976.0;?;-411.0;-215.0;?;456.0;-977.0;178.0
190.0;237.0;?;927.0;-608.0;-398.0;-136.0;821.0;536.0;?;258.0
256.0;186.0;897.0;?;-607.0;-479.0;59.0;780.0;594.0;-827.0;295.0
180.0;?;944.0;?;-663.0;-489.0;-178.0;849.0;621.0;-773.0;303.0
227.0;112.0;1018.0;870.0;?;-469.0;?;868.0;602.0;?;320.0
266.0;179.0;?;895.0;-719.0;-402.0;-111.0;859.0;584.0;-852.0;356.0
215.0;169.0;892.0;836.0;-677.0;-460.0;-90.0;792.0;523.0;?;?
118.0;146.0;846.0;806.0;-692.0;?;-68.0;?;601.0;-761.0;313.0
114.0;106.0;880.0;765.0;-690.0;-550.0;-93.0;735.0;640.0;-710.0;336.0
121.0;109.0;?;729.0;-741.0;-528.0;-161.0;?;716.0;-696.0;323.0
108.0;125.0;862.0;?;-775.0;?;-78.0;?;641.0;-709.0;302.0
?;?;857.0;740.0;-750.0;-500.0;-45.0;692.0;648.0;-709.0;380.0
151.0;117.0;901.0;716.0;-705.0;?;-39.0;714.0;589.0;-699.0;346.0
200.0;?;905.0;836.0;-694.0;-446.0;?;771.0;?;-727.0;320.0
198.0;135.0;914.0;?;-749.0;-461.0;-109.0;787.0;635.0;-763.0;390.0
147.0;148.0;884.0;?;-794.0;-472.0;?;741.0;?;-748.0;379.0
236.0;?;939.0;886.0;?;?;-134.0;794.0;684.0;-728.0;319.0
175.0;142.0;927.0;1025.0;-820.0;?;-163.0;825.0;?;?;331.0
226.0;170.0;877.0;878.0;-499.0;-265.0;-172.0;819.0;643.0;-792.0;353.0
?;203.0;963.0;?;-645.0;-489.0;?;919.0;711.0;-799.0;395.0
349.0;221.0;965.0;?;?;-312.0;-199.0;880.0;653.0;-824.0;408.0
305.0;214.0;993.0;744.0;-707.0;-400.0;?;905.0;702.0;?;?
243.0;193.0;?;772.0;?;-407.0;-78.0;?;?;-825.0;415.0
186.0;87.0;829.0;687.0;-654.0;-510.0;-35.0;720.0;589.0;-739.0;?
134.0;101.0;783.0;833.0;-729.0;-441.0;-62.0;663.0;536.0;-693.0;?
100.0;77.0;738.0;638.0;-623.0;-485.0;-132.0;664.0;799.0;?;377.0
209.0;139.0;?;463.0;-879.0;?;?;698.0;864.0;-575.0;?
345.0;121.0;832.0;740.0;-787.0;-304.0;-107.0;?;563.0;-636.0;429.0
?;178.0;873.0;584.0;?;-399.0;-42.0;?;547.0;-761.0;520.0
306.0;180.0;?;?;?;-349.0;190.0;694.0;?;-746.0;514.0
224.0;?;650.0;474.0;-546.0;-334.0;157.0;?;?;-610.0;581.0
280.0;-46.0;?;401.0;-590.0;-435.0;?;751.0;1017.0;-546.0;650.0
402.0;0.0;891.0;?;?;-328.0;-144.0;?;?;-604.0;495.0
?;201.0;?;564.0;-633.0;-8.0;-271.0;959.0;263.0;-840.0;?
426.0;360.0;966.0;457.0;-369.0;?;-188.0;?;626.0;-898.0;528.0
362.0;358.0;?;451.0;?;-310.0;55.0;?;744.0;-794.0;537.0
141.0;173.0;779.0;472.0;-631.0;-293.0;48.0;828.0;482.0;?;569.0
248.0;26.0;783.0;384.0;-552.0;-308.0;-87.0;775.0;?;?;582.0
295.0;?;839.0;485.0;-625.0;-266.0;-113.0;814.0;641.0;-712.0;588.0
286.0;186.0;803.0;463.0;-591.0;?;-78.0;804.0;669.0;-739.0;596.0
237.0;178.0;?;421.0;-593.0;-260.0;-55.0;754.0;613.0;-720.0;600.0
301.0;159.0;770.0;457.0;-562.0;-261.0;-8.0;755.0;698.0;-696.0;608.0
361.0;122.0;747.0;444.0;-652.0;-334.0;38.0;725.0;727.0;-683.0;697.0
390.0;85.0;700.0;428.0;-709.0;-215.0;56.0;710.0;587.0;?;700.0
330.0;?;720.0;413.0;-600.0;-317.0;78.0;711.0;?;-647.0;736.0
285.0;90.0;723.0;?;-634.0;-386.0;83.0;678.0;660.0;-640.0;670.0
427.0;47.0;?;411.0;-698.0;-248.0;-35.0;728.0;634.0;-642.0;675.0
557.0;?;742.0;?;-662.0;-195.0;-1.0;763.0;?;-633.0;744.0
497.0;226.0;?;408.0;-632.0;-154.0;19.0;730.0;602.0;?;776.0
538.0;193.0;?;379.0;-585.0;-94.0;?;?;?;-636.0;738.0
720.0;193.0;650.0;389.0;-566.0;-5.0;-1.0;764.0;?;-628.0;804.0
?;276.0;682.0;358.0;-498.0;-16.0;50.0;783.0;740.0;?;870.0
710.0;?;666.0;276.0;?;38.0;52.0;768.0;623.0;?;886.0
?;?;620.0;324.0;-477.0;-125.0;?;663.0;?;?;828.0
617.0;?;?;?;-638.0;-72.0;-38.0;696.0;585.0;-599.0;733.0
?;287.0;663.0;432.0;-514.0;48.0;-37.0;729.0;?;?;710.0
676.0;419.0;637.0;458.0;-459.0;50.0;-1.0;685.0;536.0;-664.0;?
713.0;400.0;?;365.0;-520.0;-53.0;-24.0;?;?;-629.0;775.0
798.0;369.0;657.0;445.0;-571.0;?;?;759.0;529.0;-659.0;779.0
774.0;?;612.0;176.0;-415.0;61.0;104.0;698.0;589.0;-660.0;856.0
767.0;?;?;395.0;-573.0;54.0;135.0;665.0;?;-587.0;875.0
787.0;340.0;619.0;322.0;?;47.0;85.0;704.0;556.0;?;834.0
804.0;365.0;?;314.0;-505.0;?;42.0;713.0;606.0;-615.0;806.0
782.0;385.0;605.0;375.0;-510.0;69.0;68.0;714.0;544.0;-628.0;805.0
786.0;372.0;581.0;333.0;-495.0;?;?;?;571.0;-629.0;824.0
806.0;354.0;?;389.0;?;130.0;64.0;?;536.0;-607.0;849.0
800.0;383.0;589.0;389.0;?;?;41.0;?;522.0;-629.0;802.0
?;393.0;586.0;377.0;-457.0;142.0;42.0;743.0;493.0;-626.0;801.0
771.0;395.0;581.0;349.0;-431.0;148.0;72.0;711.0;516.0;?;849.0
794.0;356.0;568.0;354.0;-443.0;152.0;56.0;?;551.0;?;855.0
831.0;358.0;544.0;?;-423.0;?;57.0;740.0;?;-609.0;874.0
782.0;376.0;?;?;-428.0;163.0;33.0;747.0;?;-619.0;855.0
711.0;382.0;573.0;?;-414.0;?;5.0;?;488.0;-625.0;?
734.0;353.0;613.0;376.0;-417.0;133.0;14.0;747.0;535.0;?;?
742.0;371.0;597.0;382.0;-421.0;130.0;?;?;476.0;-641.0;?
728.0;370.0;580.0;388.0;-428.0;?;16.0;?;541.0;-641.0;810.0
?;349.0;563.0;319.0;-403.0;131.0;?;637.0;?;-643.0;767.0
512.0;242.0;573.0;341.0;-286.0;?;?;649.0;?;?;?
?;?;615.0;387.0;?;-26.0;?;?;668.0;?;951.0
969.0;?;559.0;255.0;-617.0;386.0;-72.0;804.0;?;-609.0;890.0
?;412.0;544.0;263.0;?;512.0;-26.0;812.0;340.0;-660.0;903.0
690.0;421.0;502.0;?;-121.0;297.0;99.0;694.0;338.0;-623.0;753.0
?;172.0;554.0;501.0;-235.0;84.0;92.0;?;?;-579.0;752.0
651.0;74.0;602.0;?;?;171.0;134.0;776.0;352.0;-611.0;?
690.0;81.0;578.0;550.0;-297.0;?;?;?;361.0;?;876.0
537.0;29.0;579.0;?;-318.0;68.0;228.0;?;440.0;-627.0;864.0
635.0;-50.0;592.0;?;-363.0;?;133.0;815.0;327.0;-639.0;864.0
671.0;-20.0;544.0;536.0;-300.0;163.0;276.0;711.0;369.0;-666.0;834.0
652.0;-27.0;550.0;553.0;-283.0;188.0;203.0;750.0;?;-592.0;?
724.0;-42.0;557.0;498.0;-271.0;270.0;115.0;772.0;319.0;-617.0;?
?;?;594.0;?;?;292.0;161.0;?;222.0;-630.0;851.0
599.0;49.0;602.0;593.0;-91.0;264.0;161.0;790.0;290.0;-650.0;?
560.0;17.0;?;627.0;?;243.0;?;771.0;258.0;-663.0;?
500.0;-38.0;543.0;653.0;-118.0;?;190.0;684.0;143.0;-633.0;?
505.0;?;534.0;711.0;-115.0;196.0;79.0;665.0;180.0;?;617.0
?;-38.0;573.0;?;-131.0;93.0;198.0;729.0;374.0;?;717.0
505.0;?;649.0;608.0;-304.0;74.0;269.0;837.0;475.0;-613.0;842.0
667.0;-131.0;650.0;626.0;-364.0;119.0;168.0;900.0;446.0;-692.0;880.0
?;-108.0;656.0;617.0;-365.0;318.0;70.0;930.0;395.0;-688.0;?
?;95.0;677.0;625.0;-281.0;106.0;?;893.0;341.0;-687.0;?
443.0;-26.0;774.0;648.0;?;-48.0;301.0;?;564.0;-753.0;884.0
506.0;-240.0;740.0;721.0;-477.0;-74.0;273.0;902.0;525.0;-837.0;799.0
382.0;-99.0;721.0;740.0;-375.0;-49.0;106.0;843.0;385.0;-785.0;647.0
202.0;-57.0;660.0;644.0;?;?;154.0;711.0;472.0;-756.0;509.0
149.0;5.0;551.0;615.0;-417.0;-214.0;269.0;615.0;563.0;-651.0;462.0
413.0;-159.0;678.0;604.0;?;-239.0;162.0;?;586.0;-547.0;600.0
491.0;-64.0;832.0;775.0;-551.0;-166.0;-12.0;969.0;447.0;-652.0;577.0
597.0;103.0;?;826.0;-468.0;-74.0;119.0;999.0;533.0;?;675.0
435.0;169.0;717.0;738.0;-445.0;-210.0;262.0;?;565.0;-864.0;747.0
282.0;64.0;717.0;582.0;-565.0;-347.0;?;839.0;649.0;?;?
304.0;-68.0;706.0;591.0;?;-321.0;241.0;781.0;?;-703.0;757.0
372.0;?;709.0;584.0;-642.0;-418.0;?;763.0;587.0;-671.0;752.0
354.0;-20.0;691.0;715.0;-560.0;-256.0;302.0;705.0;644.0;-668.0;800.0
183.0;39.0;356.0;117.0;-542.0;-452.0;420.0;454.0;?;-610.0;767.0
74.0;-183.0;386.0;729.0;-636.0;?;322.0;508.0;436.0;-302.0;779.0
387.0;-268.0;604.0;?;?;-144.0;?;614.0;137.0;-361.0;660.0
?;27.0;810.0;?;-180.0;?;5.0;939.0;331.0;-587.0;?
?;?;804.0;754.0;-366.0;-387.0;-42.0;781.0;765.0;-835.0;?
216.0;?;964.0;735.0;?;-441.0;-186.0;918.0;?;-684.0;477.0
329.0;196.0;991.0;841.0;-693.0;-300.0;?;889.0;?;-865.0;434.0
256.0;?;779.0;705.0;?;-307.0;?;856.0;592.0;?;535.0
271.0;173.0;898.0;?;-577.0;-335.0;-75.0;838.0;?;-722.0;?
208.0;?;?;?;-578.0;?;130.0;724.0;?;-809.0;635.0
132.0;40.0;591.0;399.0;-526.0;-408.0;239.0;189.0;79.0;-677.0;485.0
240.0;?;559.0;?;-879.0;-329.0;73.0;828.0;538.0;-564.0;522.0
445.0;-116.0;1164.0;?;154.0;-179.0;-85.0;?;?;?;739.0
344.0;234.0;786.0;1017.0;-774.0;47.0;-69.0;895.0;616.0;-1123.0;?
40.0;142.0;?;463.0;-321.0;-455.0;-43.0;865.0;949.0;-799.0;598.0
-98.0;124.0;730.0;565.0;-661.0;-567.0;119.0;699.0;510.0;?;505.0
-76.0;?;?;?;?;-498.0;167.0;?;307.0;-693.0;462.0
81.0;-179.0;?;657.0;-376.0;-332.0;93.0;749.0;601.0;-587.0;500.0
112.0;-134.0;714.0;522.0;?;?;251.0;717.0;671.0;-654.0;674.0
81.0;-111.0;?;?;-745.0;-329.0;233.0;821.0;?;?;692.0
202.0;-231.0;816.0;624.0;-557.0;-376.0;41.0;849.0;702.0;-717.0;?
214.0;-49.0;734.0;744.0;-695.0;?;123.0;?;?;-758.0;603.0
?;?;947.0;717.0;-517.0;-195.0;?;912.0;542.0;-767.0;553.0
97.0;13.0;753.0;756.0;?;-194.0;?;930.0;528.0;-877.0;487.0
-88.0;55.0;959.0;498.0;-416.0;?;-30.0;679.0;?;-765.0;?
456.0;84.0;1075.0;1779.0;-839.0;205.0;-550.0;1435.0;?;-817.0;-150.0
412.0;367.0;?;1168.0;?;-81.0;134.0;1068.0;972.0;-1345.0;788.0
-448.0;427.0;-27.0;-289.0;-587.0;-1288.0;753.0;203.0;1175.0;?;717.0
270.0;-831.0;1253.0;919.0;-1247.0;-466.0;-252.0;1164.0;530.0;-18.0;628.0
196.0;?;551.0;?;-599.0;-292.0;125.0;616.0;818.0;?;565.0
-10.0;185.0;?;492.0;-665.0;-466.0;97.0;685.0;649.0;-497.0;571.0
136.0;-90.0;643.0;?;-746.0;-481.0;203.0;619.0;?;-664.0;501.0
65.0;-32.0;724.0;543.0;-667.0;-427.0;41.0;722.0;579.0;-644.0;525.0
181.0;-36.0;724.0;581.0;?;-413.0;?;727.0;660.0;-642.0;522.0
40.0;81.0;737.0;?;?;-450.0;110.0;741.0;692.0;-656.0;?
?;?;783.0;531.0;?;-360.0;132.0;792.0;?;-674.0;654.0
?;13.0;743.0;527.0;-661.0;-471.0;175.0;759.0;?;-692.0;?
124.0;-13.0;?;566.0;-786.0;-419.0;130.0;793.0;645.0;-680.0;615.0
155.0;-35.0;767.0;?;-657.0;?;145.0;766.0;?;-712.0;603.0
?;22.0;748.0;698.0;-615.0;?;141.0;707.0;?;?;469.0
-78.0;-18.0;717.0;?;-441.0;-366.0;?;696.0;228.0;-711.0;?
117.0;-117.0;806.0;?;-441.0;-189.0;-27.0;?;601.0;-713.0;511.0
?;85.0;?;?;-496.0;94.0;-175.0;?;?;?;786.0
