InertialMeasurementUnit RUA magneticZ;Accelerometer RUA^ accY;InertialMeasurementUnit L-SHOE EuX;Accelerometer RWR accZ;InertialMeasurementUnit LLA magneticZ;Accelerometer LH accX;InertialMeasurementUnit RUA accX
-504.0;1137.0;?;-420.0;-8.0;604.0;-829.0
-492.0;1119.0;?;-532.0;-4.0;566.0;-902.0
?;1173.0;122;-667.0;?;538.0;-905.0
?;1064.0;122;?;18.0;542.0;-883.0
-398.0;1039.0;122;-793.0;23.0;518.0;-992.0
-365.0;960.0;122;-204.0;24.0;450.0;-1034.0
-350.0;903.0;122;?;18.0;447.0;-1072.0
?;726.0;?;-183.0;12.0;458.0;-1085.0
?;809.0;122;-1697.0;7.0;512.0;-1030.0
-345.0;961.0;122;?;6.0;?;-918.0
-367.0;1044.0;122;-978.0;7.0;622.0;-843.0
-404.0;?;122;-512.0;?;797.0;-740.0
-454.0;827.0;?;-691.0;8.0;664.0;-626.0
-505.0;816.0;?;?;?;485.0;-716.0
?;774.0;122;-635.0;6.0;452.0;-773.0
-589.0;962.0;122;?;10.0;413.0;-853.0
-591.0;906.0;?;-658.0;8.0;353.0;?
-576.0;819.0;?;-649.0;14.0;266.0;-777.0
-565.0;785.0;122;-671.0;21.0;?;-809.0
-550.0;?;122;-724.0;22.0;283.0;-743.0
-540.0;?;122;-849.0;23.0;?;-884.0
-527.0;771.0;122;-758.0;23.0;271.0;?
-520.0;696.0;124;-885.0;21.0;319.0;-735.0
-516.0;656.0;122;-949.0;21.0;401.0;-731.0
?;663.0;118;-817.0;16.0;438.0;-724.0
?;649.0;117;-936.0;7.0;452.0;-723.0
-562.0;616.0;114;-812.0;-1.0;513.0;-701.0
-589.0;721.0;113;-851.0;-4.0;613.0;?
-607.0;786.0;?;-871.0;-11.0;684.0;-627.0
?;734.0;121;-932.0;-19.0;687.0;-574.0
-638.0;755.0;?;-854.0;-20.0;654.0;-598.0
-649.0;613.0;?;-816.0;-18.0;674.0;-606.0
-653.0;?;118;-894.0;-15.0;672.0;-710.0
-648.0;587.0;118;-927.0;-7.0;587.0;-708.0
?;473.0;?;?;5.0;508.0;-733.0
?;491.0;?;-849.0;26.0;?;?
-646.0;?;118;?;39.0;381.0;-618.0
?;390.0;118;?;47.0;313.0;-592.0
?;451.0;118;?;56.0;330.0;-572.0
-695.0;359.0;118;-878.0;70.0;?;-458.0
-703.0;315.0;118;?;?;455.0;-535.0
-712.0;344.0;?;-906.0;?;392.0;-531.0
-726.0;334.0;?;-1003.0;109.0;439.0;?
?;?;118;-897.0;116.0;488.0;-446.0
-765.0;?;118;-937.0;112.0;488.0;-359.0
-781.0;370.0;118;-851.0;103.0;?;-385.0
-788.0;415.0;118;?;?;?;?
-794.0;398.0;118;-906.0;84.0;413.0;-393.0
-802.0;387.0;118;-918.0;76.0;362.0;-409.0
-808.0;315.0;118;?;69.0;375.0;?
-811.0;388.0;118;-937.0;?;372.0;-440.0
-816.0;462.0;?;-960.0;54.0;365.0;-441.0
?;354.0;118;-890.0;49.0;293.0;-462.0
?;?;?;?;47.0;?;-408.0
-820.0;347.0;?;-472.0;48.0;330.0;-375.0
-817.0;?;119;-784.0;47.0;368.0;-463.0
-810.0;?;?;-930.0;47.0;332.0;-491.0
-806.0;549.0;120;-1253.0;53.0;405.0;?
-801.0;?;?;?;60.0;?;-372.0
-808.0;397.0;120;-897.0;67.0;378.0;-514.0
?;419.0;120;-853.0;70.0;344.0;-590.0
-792.0;?;?;-962.0;74.0;?;-635.0
-783.0;277.0;120;-1149.0;78.0;316.0;-497.0
?;906.0;120;?;-55.0;453.0;-1297.0
-236.0;818.0;120;233.0;-67.0;416.0;-1038.0
-210.0;?;?;?;-67.0;325.0;-1191.0
-208.0;?;120;?;-52.0;?;-853.0
-190.0;814.0;120;257.0;?;232.0;-858.0
-188.0;735.0;120;304.0;-39.0;224.0;-797.0
-187.0;714.0;120;264.0;-40.0;223.0;-737.0
-194.0;698.0;120;169.0;-36.0;214.0;?
-200.0;744.0;122;206.0;-34.0;244.0;-812.0
-200.0;801.0;?;582.0;-35.0;227.0;-746.0
?;?;75;-6.0;-158.0;162.0;?
-794.0;1092.0;75;-5.0;-156.0;?;?
-744.0;?;75;?;-152.0;214.0;-959.0
?;1037.0;75;?;?;100.0;-1015.0
-645.0;1009.0;?;-79.0;-139.0;117.0;-1121.0
-641.0;?;75;41.0;-133.0;69.0;-1132.0
-632.0;934.0;76;61.0;-130.0;162.0;?
-628.0;855.0;75;150.0;-132.0;?;?
?;900.0;75;171.0;?;?;-941.0
-618.0;960.0;75;324.0;-146.0;413.0;-953.0
?;?;75;223.0;-163.0;496.0;-961.0
?;?;75;?;-184.0;?;-879.0
?;949.0;?;205.0;?;538.0;-862.0
?;952.0;?;223.0;?;478.0;?
-567.0;901.0;?;132.0;-250.0;446.0;-982.0
?;908.0;75;?;-268.0;417.0;-970.0
-562.0;952.0;?;?;-282.0;369.0;-911.0
-548.0;975.0;?;-7.0;-280.0;356.0;?
?;974.0;75;58.0;?;390.0;-887.0
-520.0;?;75;37.0;-248.0;418.0;-886.0
-507.0;?;79;?;-235.0;375.0;-871.0
-490.0;881.0;72;104.0;?;?;?
-477.0;?;?;139.0;?;201.0;-939.0
-460.0;887.0;76;?;?;152.0;-921.0
-447.0;888.0;?;?;?;155.0;?
-431.0;975.0;97;203.0;-238.0;236.0;-874.0
-417.0;?;62;176.0;-256.0;374.0;?
-403.0;980.0;169;126.0;-272.0;573.0;-855.0
-386.0;1179.0;20;225.0;?;594.0;-841.0
-372.0;1279.0;-137;?;-306.0;678.0;?
-354.0;1349.0;95;276.0;-316.0;739.0;-970.0
-340.0;?;92;314.0;?;775.0;-973.0
-332.0;?;40;225.0;?;996.0;-996.0
-323.0;?;90;?;-333.0;?;?
-308.0;?;?;158.0;-330.0;364.0;-1186.0
?;1164.0;77;113.0;-326.0;?;-1277.0
-272.0;1160.0;76;203.0;?;?;-1180.0
?;?;75;262.0;-300.0;195.0;?
-262.0;1049.0;82;136.0;-291.0;208.0;?
-257.0;924.0;82;171.0;?;227.0;-1044.0
-255.0;891.0;?;144.0;-287.0;159.0;?
-247.0;904.0;?;153.0;-281.0;?;-1069.0
-243.0;?;90;116.0;-265.0;?;-1034.0
-238.0;939.0;96;94.0;-248.0;?;-965.0
-238.0;957.0;?;83.0;-225.0;-15.0;-881.0
-241.0;?;?;51.0;-205.0;85.0;-847.0
?;968.0;102;132.0;-194.0;?;-868.0
-252.0;1015.0;102;78.0;?;168.0;-884.0
-255.0;1086.0;?;118.0;-181.0;415.0;-880.0
-260.0;1130.0;101;?;-174.0;579.0;-915.0
-265.0;1171.0;101;206.0;-173.0;554.0;-917.0
-271.0;1195.0;101;108.0;-173.0;334.0;-923.0
-282.0;1196.0;101;177.0;-179.0;201.0;-972.0
-292.0;1096.0;101;99.0;-190.0;442.0;?
?;1031.0;101;130.0;-207.0;645.0;?
-302.0;843.0;101;171.0;-218.0;766.0;-1140.0
?;818.0;101;32.0;-222.0;811.0;-1146.0
?;848.0;101;61.0;-232.0;827.0;-1152.0
-321.0;908.0;101;38.0;?;628.0;-1001.0
-328.0;956.0;101;31.0;?;452.0;-916.0
-336.0;870.0;101;32.0;-281.0;225.0;-799.0
-343.0;862.0;?;5.0;-278.0;?;?
-351.0;834.0;103;8.0;?;242.0;-886.0
-353.0;868.0;?;46.0;?;331.0;-874.0
?;892.0;?;-27.0;-229.0;?;-863.0
-364.0;895.0;103;?;-214.0;137.0;-811.0
?;?;104;17.0;-213.0;93.0;-800.0
?;939.0;117;12.0;-210.0;45.0;-811.0
?;936.0;95;8.0;-206.0;0.0;-861.0
-347.0;1014.0;?;?;?;38.0;-888.0
?;1011.0;121;61.0;-192.0;?;-874.0
-348.0;1036.0;-143;?;-185.0;106.0;?
-349.0;1291.0;-177;132.0;-184.0;200.0;-896.0
-348.0;1458.0;65;236.0;?;156.0;?
-347.0;1242.0;137;?;-182.0;?;?
-355.0;1023.0;87;311.0;-177.0;?;-985.0
-369.0;1048.0;103;184.0;-175.0;686.0;-1090.0
-389.0;?;102;152.0;?;689.0;-1309.0
-405.0;1199.0;101;166.0;-159.0;414.0;-1267.0
-415.0;1110.0;108;?;-147.0;265.0;-1156.0
-421.0;909.0;107;182.0;-133.0;204.0;-983.0
?;814.0;115;?;-116.0;383.0;-1067.0
-412.0;786.0;116;89.0;-106.0;444.0;-1139.0
-396.0;819.0;115;14.0;-109.0;367.0;-1154.0
-383.0;878.0;114;7.0;-133.0;293.0;-1044.0
-374.0;954.0;?;8.0;-160.0;?;-880.0
-374.0;979.0;114;31.0;-181.0;370.0;-771.0
?;969.0;?;44.0;-194.0;356.0;-739.0
?;944.0;115;?;?;352.0;-780.0
-373.0;?;117;174.0;?;?;-834.0
?;1043.0;116;100.0;-187.0;247.0;-916.0
-372.0;1113.0;?;78.0;-174.0;360.0;-940.0
?;?;116;79.0;-152.0;385.0;-933.0
-374.0;1246.0;116;-55.0;?;?;-952.0
?;1144.0;116;-25.0;?;?;-972.0
?;1147.0;116;73.0;-108.0;?;-1023.0
-398.0;1091.0;116;?;-106.0;?;-1071.0
-403.0;907.0;116;?;-110.0;495.0;-1125.0
-411.0;785.0;116;278.0;-120.0;551.0;-1190.0
?;?;116;17.0;-141.0;432.0;-1104.0
-443.0;757.0;116;?;-159.0;264.0;-1128.0
-463.0;875.0;116;278.0;-164.0;272.0;-999.0
-474.0;969.0;116;347.0;-163.0;251.0;-817.0
-487.0;920.0;?;422.0;-152.0;282.0;-737.0
-497.0;932.0;116;415.0;-133.0;295.0;-704.0
-503.0;?;116;304.0;-121.0;281.0;?
-512.0;944.0;?;?;-120.0;?;-826.0
-515.0;979.0;116;?;-118.0;?;?
-513.0;1016.0;114;121.0;-120.0;264.0;-882.0
?;973.0;119;-1.0;-120.0;217.0;-878.0
-500.0;940.0;112;?;-118.0;178.0;-899.0
-489.0;?;122;-102.0;?;116.0;-936.0
?;?;119;-40.0;?;121.0;-958.0
-464.0;1027.0;114;-12.0;-137.0;208.0;?
-456.0;1038.0;147;63.0;-139.0;?;-932.0
-449.0;1004.0;94;75.0;-142.0;290.0;-915.0
-442.0;?;200;98.0;-152.0;361.0;?
-438.0;1014.0;114;131.0;-163.0;395.0;?
?;1184.0;-159;191.0;-178.0;326.0;-1002.0
-435.0;?;74;303.0;?;371.0;-1017.0
-443.0;?;?;316.0;?;517.0;?
?;1143.0;74;286.0;-169.0;695.0;-921.0
-477.0;998.0;125;222.0;-157.0;742.0;-991.0
-496.0;1171.0;95;269.0;-152.0;498.0;-1126.0
-502.0;?;97;230.0;-164.0;?;-1205.0
-504.0;1276.0;102;314.0;-176.0;210.0;-1155.0
-499.0;1063.0;?;283.0;?;136.0;-1041.0
-486.0;942.0;95;292.0;-163.0;204.0;-939.0
-466.0;816.0;90;187.0;-175.0;306.0;-1102.0
-434.0;?;?;?;-209.0;?;-1155.0
?;?;94;?;?;?;-1130.0
-373.0;942.0;95;139.0;-299.0;87.0;-1011.0
?;979.0;95;64.0;-331.0;78.0;-877.0
-334.0;987.0;94;144.0;-356.0;?;-788.0
-316.0;1009.0;93;104.0;-352.0;248.0;-777.0
-304.0;1049.0;93;100.0;-334.0;?;-817.0
?;?;93;133.0;-323.0;?;?
-279.0;1238.0;92;112.0;?;395.0;-930.0
-271.0;1411.0;92;?;-304.0;481.0;-945.0
-268.0;?;?;76.0;-303.0;408.0;-1001.0
-270.0;?;93;-18.0;-305.0;532.0;?
-278.0;672.0;?;?;?;628.0;-1099.0
-287.0;848.0;93;-190.0;-306.0;473.0;-1242.0
-293.0;960.0;93;?;-326.0;379.0;?
-289.0;965.0;93;?;-368.0;378.0;-1030.0
-282.0;972.0;93;116.0;-408.0;397.0;?
-281.0;865.0;93;172.0;-440.0;381.0;-716.0
-286.0;808.0;93;186.0;-462.0;398.0;-865.0
-292.0;814.0;93;108.0;?;?;-943.0
-300.0;?;?;57.0;?;318.0;-933.0
-306.0;901.0;95;70.0;-479.0;286.0;-881.0
-306.0;?;?;-17.0;-482.0;244.0;-781.0
-299.0;900.0;97;-30.0;-484.0;202.0;-778.0
?;?;?;?;-491.0;169.0;?
-282.0;924.0;95;-48.0;?;?;-863.0
-273.0;934.0;110;-124.0;-486.0;106.0;?
?;1000.0;88;-56.0;?;?;-874.0
-243.0;1024.0;?;-29.0;-485.0;193.0;-879.0
-230.0;956.0;145;-31.0;-486.0;269.0;?
-217.0;1089.0;-143;83.0;?;327.0;-888.0
?;?;-210;53.0;-495.0;?;-913.0
-190.0;?;39;130.0;-499.0;338.0;?
-187.0;1240.0;126;?;-505.0;557.0;-984.0
-193.0;1096.0;?;225.0;-510.0;736.0;-954.0
?;1135.0;?;191.0;?;829.0;-1037.0
-205.0;1264.0;88;189.0;-517.0;491.0;-1169.0
-203.0;1233.0;79;?;-532.0;?;?
-197.0;1067.0;81;225.0;?;253.0;-1179.0
?;907.0;77;98.0;-546.0;173.0;?
?;808.0;82;41.0;-536.0;135.0;-1103.0
?;812.0;83;9.0;-538.0;116.0;-1185.0
-132.0;853.0;89;-25.0;?;184.0;-1136.0
-111.0;938.0;90;?;-577.0;192.0;-978.0
?;?;91;115.0;-602.0;189.0;-825.0
-98.0;1023.0;92;132.0;-615.0;175.0;-762.0
-94.0;984.0;89;112.0;-622.0;192.0;-736.0
-91.0;992.0;89;96.0;-619.0;139.0;-785.0
-87.0;?;88;70.0;-612.0;339.0;-864.0
-81.0;?;?;?;-596.0;359.0;-949.0
-80.0;1149.0;?;?;-583.0;282.0;-972.0
-81.0;1340.0;87;74.0;-567.0;324.0;-959.0
-86.0;1039.0;88;137.0;-553.0;366.0;-948.0
-98.0;?;88;63.0;-545.0;470.0;-971.0
-113.0;722.0;88;-50.0;-543.0;409.0;-1119.0
-122.0;821.0;88;?;-543.0;213.0;?
-122.0;968.0;88;-196.0;-542.0;266.0;-1255.0
-112.0;946.0;88;?;-545.0;303.0;-895.0
-98.0;980.0;88;8.0;-547.0;462.0;-670.0
-82.0;865.0;88;?;-557.0;314.0;?
-72.0;854.0;88;67.0;-567.0;246.0;-859.0
-130.0;960.0;91;?;-532.0;654.0;?
-154.0;910.0;90;-387.0;-534.0;679.0;-997.0
?;?;90;-366.0;?;602.0;-916.0
-215.0;?;90;?;-535.0;489.0;-914.0
-250.0;821.0;90;-688.0;-533.0;565.0;-959.0
-278.0;765.0;90;-578.0;-528.0;806.0;-949.0
-295.0;592.0;90;-259.0;-527.0;1007.0;?
-305.0;?;90;-285.0;?;1011.0;?
-312.0;514.0;?;-446.0;?;1068.0;-828.0
-312.0;545.0;90;-692.0;?;1035.0;-754.0
-317.0;499.0;90;-632.0;?;890.0;-668.0
-327.0;391.0;90;-680.0;-461.0;764.0;-552.0
-339.0;318.0;90;-454.0;?;851.0;-510.0
-357.0;281.0;89;-349.0;-422.0;?;-502.0
-384.0;?;89;-329.0;?;?;-479.0
-391.0;288.0;?;-373.0;?;?;-410.0
-397.0;257.0;89;-419.0;-373.0;830.0;-312.0
-395.0;235.0;89;-652.0;-353.0;779.0;-270.0
-389.0;238.0;?;-500.0;-349.0;802.0;-268.0
-385.0;?;?;-657.0;-344.0;?;-284.0
?;316.0;90;-656.0;?;889.0;-232.0
-393.0;?;90;-679.0;?;?;-244.0
?;315.0;90;-499.0;-342.0;1004.0;-217.0
-403.0;?;90;-429.0;-344.0;949.0;-266.0
?;298.0;90;-559.0;?;?;?
-404.0;285.0;90;-636.0;-373.0;1013.0;?
-406.0;293.0;90;-538.0;-382.0;923.0;-264.0
-399.0;?;90;-399.0;-402.0;921.0;?
?;298.0;?;-308.0;-419.0;924.0;-248.0
-399.0;335.0;90;-371.0;-439.0;914.0;-261.0
-397.0;?;90;-345.0;-464.0;923.0;?
?;?;?;-478.0;-486.0;899.0;-256.0
-394.0;366.0;?;-485.0;-500.0;911.0;-247.0
?;324.0;?;?;?;870.0;?
-392.0;336.0;89;-897.0;-525.0;922.0;-279.0
-393.0;511.0;89;-887.0;-528.0;1084.0;?
?;567.0;89;-504.0;-534.0;1010.0;-334.0
-394.0;611.0;?;?;-537.0;927.0;-314.0
?;730.0;89;?;-531.0;983.0;-319.0
?;?;89;?;?;1112.0;-386.0
-387.0;822.0;89;?;-510.0;?;?
-381.0;797.0;89;-748.0;-492.0;918.0;-590.0
?;820.0;89;?;?;925.0;?
-388.0;?;89;-395.0;-437.0;989.0;-652.0
-404.0;?;89;-402.0;?;982.0;-727.0
-422.0;993.0;88;?;-392.0;901.0;-833.0
-441.0;1045.0;88;-448.0;-388.0;900.0;-767.0
-463.0;1004.0;88;-465.0;?;949.0;?
-487.0;1037.0;87;?;?;925.0;?
-516.0;1141.0;87;?;?;866.0;?
-542.0;1008.0;87;-396.0;-370.0;858.0;-923.0
-563.0;1030.0;86;-332.0;-361.0;828.0;-948.0
-581.0;?;?;-494.0;?;833.0;-913.0
-594.0;981.0;86;-615.0;-331.0;771.0;?
-602.0;?;86;-485.0;-313.0;853.0;-1007.0
-613.0;921.0;85;?;-289.0;880.0;-902.0
?;1024.0;?;-223.0;-258.0;795.0;-866.0
-632.0;?;87;-340.0;?;?;-855.0
-638.0;?;86;?;-213.0;1181.0;-830.0
-644.0;1032.0;94;-371.0;-184.0;1121.0;?
-651.0;960.0;103;-464.0;-163.0;1138.0;-811.0
-656.0;920.0;103;-532.0;-141.0;?;-895.0
?;1000.0;101;-602.0;-115.0;1043.0;-794.0
-660.0;1022.0;?;?;-93.0;938.0;-855.0
-658.0;986.0;100;-569.0;-73.0;840.0;-929.0
-655.0;941.0;100;-486.0;-57.0;?;-866.0
-653.0;1004.0;100;-385.0;-38.0;909.0;-847.0
-650.0;991.0;?;?;-27.0;?;-939.0
?;?;?;?;?;966.0;-900.0
-648.0;1052.0;100;-260.0;?;905.0;-856.0
?;1039.0;?;-257.0;-3.0;687.0;?
-371.0;1042.0;100;-20.0;-13.0;730.0;-1055.0
-384.0;1070.0;?;-1.0;-32.0;760.0;-1117.0
-394.0;1016.0;?;-20.0;-58.0;704.0;-1066.0
?;?;100;-47.0;?;?;-1030.0
?;852.0;100;?;?;?;-994.0
-341.0;1205.0;100;?;-85.0;?;-1001.0
-321.0;1232.0;100;-114.0;?;687.0;-1053.0
-313.0;1171.0;?;-55.0;-91.0;?;-998.0
-314.0;1067.0;97;?;-92.0;675.0;-905.0
-328.0;936.0;88;-28.0;-101.0;?;-939.0
-361.0;?;?;-171.0;-110.0;715.0;-1158.0
-393.0;1046.0;75;?;-123.0;620.0;-1128.0
-427.0;1009.0;75;48.0;-137.0;665.0;-1050.0
-445.0;1028.0;74;160.0;-160.0;706.0;-972.0
-456.0;986.0;75;222.0;-174.0;704.0;-894.0
-471.0;?;75;238.0;?;699.0;-904.0
-480.0;1191.0;75;48.0;-208.0;722.0;-940.0
-488.0;?;75;?;-217.0;?;-916.0
-492.0;1253.0;75;-60.0;-223.0;994.0;-912.0
-492.0;1087.0;75;?;-236.0;665.0;?
-489.0;865.0;?;-106.0;-242.0;911.0;?
-485.0;747.0;75;-490.0;-238.0;588.0;-1127.0
-479.0;799.0;75;-697.0;?;515.0;-1174.0
-474.0;?;75;?;-230.0;575.0;?
-472.0;800.0;75;-1024.0;-245.0;707.0;-1071.0
-472.0;?;75;-1063.0;-269.0;809.0;-749.0
-478.0;636.0;75;-773.0;-291.0;965.0;-718.0
-489.0;?;75;-627.0;-329.0;?;-752.0
-493.0;513.0;75;-436.0;-374.0;1217.0;-796.0
-495.0;408.0;75;-278.0;-417.0;1053.0;-731.0
-493.0;328.0;75;-241.0;?;868.0;-546.0
?;231.0;75;?;-515.0;739.0;-545.0
?;250.0;75;-286.0;-562.0;720.0;?
-442.0;366.0;75;?;?;?;-396.0
-428.0;322.0;75;-686.0;-642.0;916.0;-378.0
-416.0;353.0;75;?;-672.0;982.0;-318.0
-410.0;272.0;75;-783.0;-697.0;?;-272.0
-405.0;306.0;75;-734.0;-716.0;995.0;-288.0
-407.0;291.0;75;-772.0;-729.0;896.0;-293.0
-412.0;?;75;?;-739.0;?;-321.0
?;?;?;?;?;1041.0;-312.0
-425.0;288.0;75;-244.0;-763.0;1155.0;-248.0
-434.0;230.0;74;-304.0;-771.0;1077.0;-209.0
-443.0;259.0;74;-289.0;-781.0;?;-205.0
-447.0;230.0;74;-247.0;?;1129.0;-222.0
-449.0;279.0;73;-434.0;-793.0;1049.0;-193.0
-445.0;229.0;74;-523.0;?;?;-220.0
-445.0;270.0;?;?;?;953.0;-214.0
-447.0;277.0;73;-332.0;-807.0;922.0;-203.0
-448.0;291.0;73;-448.0;?;912.0;-197.0
-455.0;317.0;?;?;-819.0;?;-193.0
-458.0;396.0;73;-383.0;-821.0;832.0;-201.0
-458.0;419.0;73;-620.0;-824.0;841.0;-219.0
?;336.0;73;-532.0;-823.0;881.0;?
-460.0;379.0;73;?;-824.0;896.0;-248.0
?;351.0;73;-510.0;?;?;-270.0
-463.0;?;73;?;?;?;-350.0
-471.0;335.0;73;-287.0;?;903.0;-339.0
-474.0;?;73;-432.0;-829.0;?;-301.0
-480.0;?;73;?;-829.0;890.0;-298.0
-485.0;430.0;73;-387.0;-830.0;?;-290.0
-491.0;396.0;?;-390.0;-835.0;881.0;-264.0
-503.0;465.0;73;-328.0;-835.0;838.0;-282.0
-513.0;?;72;?;?;886.0;-306.0
-518.0;390.0;72;-314.0;-844.0;?;-286.0
?;385.0;72;-339.0;-846.0;?;-321.0
-525.0;399.0;72;?;-843.0;1192.0;-335.0
-524.0;380.0;71;-435.0;-843.0;?;-336.0
-525.0;386.0;70;-387.0;-836.0;1145.0;-361.0
-528.0;397.0;?;-365.0;-828.0;?;-295.0
-531.0;447.0;70;-294.0;-807.0;1203.0;-299.0
?;441.0;69;?;-797.0;?;?
-527.0;468.0;69;-279.0;-787.0;1170.0;-308.0
?;519.0;69;-194.0;-784.0;1087.0;?
-512.0;468.0;?;-369.0;-773.0;?;?
?;553.0;69;-374.0;?;849.0;-345.0
-481.0;?;69;-279.0;-740.0;717.0;-363.0
-470.0;554.0;69;-252.0;-711.0;834.0;-384.0
?;?;69;-352.0;-675.0;?;-426.0
-452.0;?;69;?;-633.0;1136.0;-345.0
-446.0;767.0;69;-304.0;-568.0;971.0;?
?;797.0;70;?;-474.0;629.0;-480.0
-424.0;846.0;?;?;?;776.0;-416.0
-408.0;912.0;?;-367.0;?;1029.0;?
-390.0;?;70;-520.0;-237.0;1076.0;-547.0
?;?;70;-486.0;-218.0;1107.0;-581.0
?;?;70;-410.0;-205.0;?;-656.0
-314.0;920.0;70;-528.0;?;818.0;-692.0
?;977.0;70;?;-173.0;723.0;?
?;?;70;?;-136.0;?;-781.0
-251.0;969.0;70;?;?;1016.0;-772.0
?;?;70;-378.0;-76.0;984.0;-766.0
-222.0;957.0;70;-362.0;-41.0;930.0;?
-212.0;958.0;70;-265.0;?;1090.0;-806.0
-202.0;971.0;70;-282.0;134.0;?;-805.0
-200.0;940.0;70;-258.0;232.0;803.0;-796.0
-202.0;955.0;70;?;301.0;829.0;-766.0
?;922.0;70;-219.0;370.0;816.0;-784.0
-208.0;?;70;?;416.0;721.0;-796.0
-208.0;940.0;70;-259.0;421.0;659.0;?
?;967.0;70;-294.0;414.0;842.0;?
-202.0;977.0;?;-258.0;408.0;?;-796.0
?;?;70;-210.0;394.0;717.0;-786.0
-198.0;946.0;?;-131.0;378.0;933.0;-795.0
?;970.0;70;-228.0;370.0;896.0;-788.0
-186.0;?;70;-41.0;334.0;?;-827.0
-176.0;1010.0;70;-37.0;306.0;805.0;?
-171.0;1000.0;70;-153.0;293.0;900.0;?
-165.0;?;?;-146.0;?;907.0;-816.0
-154.0;989.0;?;-72.0;264.0;951.0;-824.0
-148.0;1000.0;70;-115.0;257.0;846.0;-818.0
-144.0;1005.0;70;-66.0;262.0;903.0;-848.0
-132.0;?;70;-124.0;261.0;835.0;-851.0
-127.0;994.0;70;-105.0;262.0;?;-864.0
-126.0;?;?;-164.0;263.0;858.0;-858.0
-120.0;978.0;70;-127.0;259.0;883.0;-859.0
?;988.0;?;0.0;261.0;885.0;-867.0
-121.0;981.0;70;-119.0;262.0;866.0;-863.0
-115.0;?;70;-188.0;?;794.0;-850.0
-111.0;1002.0;70;-169.0;260.0;?;-857.0
?;989.0;70;-195.0;263.0;?;?
-106.0;1010.0;70;-44.0;263.0;799.0;-853.0
?;1010.0;70;-147.0;266.0;?;-851.0
-105.0;?;70;-32.0;?;899.0;-860.0
?;1027.0;70;-74.0;273.0;822.0;?
-95.0;1005.0;70;-130.0;?;863.0;-872.0
?;?;70;?;?;?;-874.0
-87.0;?;70;-166.0;289.0;824.0;-868.0
?;980.0;70;21.0;294.0;?;-883.0
-86.0;995.0;70;-60.0;303.0;748.0;?
-82.0;?;70;-22.0;303.0;?;-879.0
-84.0;1020.0;70;?;306.0;?;?
-83.0;1035.0;70;-39.0;311.0;848.0;?
-81.0;1005.0;?;-83.0;321.0;977.0;-847.0
?;1006.0;70;-61.0;341.0;801.0;-846.0
?;?;70;-4.0;361.0;735.0;-872.0
-76.0;1007.0;70;?;370.0;788.0;-895.0
-78.0;?;70;-79.0;386.0;786.0;-881.0
-80.0;?;?;-20.0;386.0;887.0;-876.0
-75.0;1011.0;70;14.0;380.0;793.0;-872.0
-75.0;1045.0;?;-138.0;382.0;778.0;-877.0
-79.0;1043.0;70;-218.0;383.0;695.0;-881.0
?;1019.0;70;-337.0;381.0;681.0;-883.0
-76.0;?;?;-562.0;?;?;-894.0
-78.0;1010.0;70;-577.0;386.0;702.0;-884.0
-81.0;1017.0;70;-687.0;378.0;753.0;-891.0
-89.0;1005.0;70;-642.0;369.0;756.0;-894.0
-104.0;986.0;70;-591.0;360.0;766.0;-874.0
?;?;?;-486.0;351.0;774.0;-895.0
?;895.0;70;-497.0;354.0;770.0;-873.0
-154.0;940.0;70;-506.0;?;741.0;-865.0
-183.0;?;70;-404.0;353.0;703.0;?
-218.0;814.0;?;-211.0;347.0;784.0;-806.0
-252.0;795.0;70;?;337.0;?;-749.0
?;700.0;70;2.0;319.0;732.0;-712.0
?;700.0;70;-15.0;305.0;690.0;-716.0
-311.0;?;70;?;297.0;?;-689.0
-308.0;388.0;70;?;?;721.0;-681.0
?;329.0;?;?;268.0;729.0;-675.0
-298.0;?;70;-81.0;254.0;709.0;-593.0
-289.0;448.0;70;-106.0;233.0;696.0;-533.0
-282.0;?;70;?;216.0;686.0;-428.0
-271.0;?;?;-132.0;199.0;724.0;-353.0
-261.0;316.0;70;-222.0;?;?;-308.0
-263.0;371.0;70;-230.0;177.0;?;?
?;333.0;70;-477.0;174.0;758.0;-330.0
-263.0;325.0;?;-434.0;167.0;?;?
-272.0;322.0;69;-374.0;169.0;768.0;-225.0
-282.0;?;69;-323.0;170.0;?;-255.0
-288.0;350.0;?;-241.0;166.0;?;-265.0
-297.0;?;66;-413.0;?;?;?
-300.0;292.0;?;-300.0;152.0;855.0;-267.0
-297.0;329.0;65;?;133.0;820.0;-250.0
-299.0;308.0;65;-366.0;?;798.0;?
-300.0;307.0;65;-325.0;?;?;-247.0
-297.0;?;64;37.0;88.0;727.0;-249.0
-302.0;?;?;-222.0;71.0;726.0;-235.0
-310.0;?;64;14.0;53.0;?;?
-310.0;?;64;?;25.0;?;-235.0
?;437.0;64;-59.0;1.0;826.0;-228.0
-322.0;?;?;11.0;-18.0;783.0;?
-325.0;419.0;64;-10.0;-40.0;771.0;-208.0
-332.0;?;64;-24.0;-60.0;784.0;-221.0
-343.0;448.0;64;-21.0;-72.0;821.0;-262.0
?;?;64;-106.0;-88.0;?;-285.0
-354.0;401.0;?;-148.0;?;?;?
?;430.0;64;-157.0;?;743.0;-321.0
-350.0;377.0;64;-83.0;-106.0;785.0;?
