InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
15;468.0;-49;-133.0;?;-49;26.0
3;?;-12;?;-165.0;-12;-688.0
12;436.0;48;575.0;-663.0;48;-248.0
?;?;-46;?;-892.0;-46;?
42;583.0;-129;-398.0;-631.0;-129;-614.0
-20;?;-282;-167.0;-463.0;?;-579.0
?;268.0;-230;-218.0;-470.0;-230;-446.0
63;126.0;-49;-112.0;?;-49;-164.0
82;76.0;?;31.0;107.0;-197;35.0
?;43.0;-346;36.0;?;-346;105.0
207;9.0;-633;151.0;275.0;-633;?
25;51.0;-301;116.0;217.0;-301;227.0
73;-3.0;-329;269.0;114.0;?;244.0
?;-58.0;-1278;500.0;-11.0;-1278;207.0
70;?;-558;?;-70.0;-558;238.0
46;-65.0;514;581.0;-49.0;?;?
168;?;438;?;138.0;?;636.0
146;-51.0;423;288.0;?;?;810.0
128;?;364;?;447.0;364;477.0
-216;216.0;-30;227.0;?;-30;789.0
-381;-67.0;-785;?;230.0;-785;1027.0
-115;-84.0;-2164;-314.0;455.0;-2164;1001.0
-184;432.0;?;202.0;258.0;-3220;416.0
87;-67.0;-3174;?;?;?;?
53;-145.0;-1974;755.0;-521.0;-1974;103.0
-627;-71.0;-310;769.0;118.0;-310;?
-506;?;1734;264.0;1000.0;1734;1093.0
-659;-28.0;?;?;1659.0;3371;1412.0
49;34.0;911;169.0;1931.0;911;1365.0
878;-49.0;-88;241.0;?;-88;1207.0
444;-61.0;2442;270.0;?;?;774.0
?;-103.0;1232;170.0;528.0;1232;343.0
460;-229.0;-99;-5.0;?;-99;191.0
-298;?;468;140.0;?;?;-967.0
-446;-58.0;340;?;-975.0;340;-737.0
?;-301.0;347;-330.0;-906.0;347;-432.0
?;26.0;281;-86.0;-681.0;281;?
-436;-62.0;-43;-85.0;-408.0;-43;-321.0
-398;-1.0;?;-372.0;?;?;?
-306;?;-2298;-914.0;-159.0;-2298;?
-170;202.0;-5528;?;-193.0;-5528;204.0
-182;135.0;-7832;524.0;-121.0;-7832;71.0
?;-96.0;?;324.0;-20.0;1327;421.0
116;5.0;1261;54.0;612.0;1261;817.0
?;-24.0;-1499;-321.0;1378.0;-1499;1169.0
1874;-97.0;4302;-114.0;1620.0;4302;1102.0
2909;?;1139;-174.0;1335.0;1139;622.0
1345;-196.0;1187;?;730.0;1187;125.0
559;?;3368;-282.0;-99.0;?;-355.0
?;-350.0;666;-429.0;-745.0;666;-659.0
?;-324.0;?;?;?;?;?
58;-312.0;?;-678.0;-745.0;?;-504.0
44;-296.0;-28;?;-369.0;-28;?
-37;-332.0;8;-593.0;-391.0;8;?
25;?;?;-470.0;-574.0;-91;-699.0
?;-239.0;-58;-298.0;-381.0;-58;?
-9;14.0;?;-196.0;346.0;-76;544.0
-17;410.0;?;-778.0;745.0;-73;304.0
?;210.0;?;-715.0;499.0;-48;45.0
10;-92.0;-46;-344.0;-134.0;-46;-528.0
-2;-353.0;-61;-625.0;-956.0;-61;-1072.0
-16;?;-106;-1190.0;-1812.0;-106;-1889.0
-18;-201.0;-189;-1368.0;-2287.0;-189;-2345.0
?;-224.0;?;-992.0;?;-267;?
?;-315.0;-105;?;-1316.0;-105;-1068.0
-53;-295.0;31;-757.0;-342.0;31;-418.0
64;-209.0;?;?;?;-378;-206.0
?;-160.0;397;?;?;397;-197.0
-896;-192.0;?;-196.0;100.0;1547;-451.0
-1048;-212.0;?;121.0;-454.0;1968;-723.0
-483;-255.0;2218;242.0;?;2218;-875.0
-709;?;838;?;-1184.0;838;-914.0
-685;-136.0;?;395.0;?;348;-263.0
-247;-112.0;755;117.0;-512.0;755;-273.0
-415;-231.0;249;?;-520.0;?;-128.0
-460;?;?;?;-600.0;35;-44.0
?;?;-289;72.0;-746.0;?;-57.0
?;192.0;?;-63.0;-1078.0;-18;-76.0
-243;-282.0;-356;-333.0;-1020.0;?;?
-251;213.0;-1034;65.0;-656.0;?;-522.0
?;104.0;?;445.0;?;-1019;-405.0
630;53.0;-2638;477.0;-141.0;-2638;?
1240;?;-3410;?;973.0;?;1160.0
1195;207.0;?;-177.0;?;?;1939.0
?;174.0;181;-240.0;2912.0;181;?
1187;89.0;?;?;2706.0;222;1442.0
820;86.0;1398;-414.0;?;1398;762.0
-131;?;?;-380.0;-11.0;?;154.0
-247;-173.0;1915;-418.0;-1118.0;1915;-572.0
-222;-324.0;1864;-580.0;-1309.0;1864;-863.0
?;-396.0;?;-659.0;-1120.0;1895;-897.0
140;-461.0;-139;156.0;-778.0;-139;-183.0
?;-373.0;-79;135.0;-847.0;-79;?
?;-221.0;-18;99.0;?;?;-192.0
114;-156.0;-11;226.0;70.0;-11;162.0
106;-165.0;24;370.0;-229.0;24;8.0
148;-93.0;14;448.0;-898.0;14;-287.0
58;-52.0;-44;495.0;-113.0;-44;-117.0
-6;-48.0;-79;399.0;484.0;-79;219.0
?;-7.0;-79;?;-20.0;-79;-95.0
?;?;?;?;-174.0;-81;?
65;53.0;-117;418.0;?;-117;17.0
84;114.0;-128;568.0;294.0;-128;-77.0
?;307.0;-153;953.0;-110.0;-153;?
63;?;-171;?;-233.0;?;687.0
75;501.0;-103;?;520.0;-103;356.0
76;?;-44;?;583.0;?;253.0
77;400.0;?;1233.0;62.0;-40;-63.0
76;373.0;?;1138.0;116.0;?;-211.0
68;359.0;?;?;221.0;-2;-201.0
87;266.0;?;995.0;-139.0;-76;-166.0
94;179.0;-141;?;?;-141;-267.0
61;?;?;649.0;?;-96;-298.0
?;109.0;-85;605.0;349.0;-85;-146.0
50;92.0;-7;531.0;1058.0;?;35.0
63;49.0;20;392.0;1552.0;20;330.0
71;31.0;-40;326.0;?;-40;?
67;-17.0;?;258.0;1923.0;16;-16.0
71;-55.0;85;186.0;?;85;?
83;-65.0;82;107.0;817.0;82;-422.0
81;?;7;52.0;911.0;7;?
?;-113.0;-1;45.0;1099.0;-1;?
?;-181.0;1;-76.0;1326.0;?;?
61;?;?;?;1339.0;-19;-834.0
66;-138.0;21;-18.0;1064.0;21;-693.0
50;-50.0;-27;?;451.0;-27;-713.0
?;-52.0;22;100.0;-475.0;22;?
48;-157.0;40;10.0;?;?;?
41;-105.0;91;82.0;?;91;164.0
?;-87.0;182;144.0;-17.0;182;?
37;-35.0;190;203.0;?;190;991.0
44;-12.0;?;326.0;?;?;1340.0
11;-42.0;151;?;?;?;1580.0
-8;-11.0;344;373.0;483.0;344;?
-13;-17.0;-247;482.0;804.0;-247;2033.0
-160;-73.0;-2591;?;1123.0;-2591;1886.0
-80;-37.0;?;731.0;?;-4222;?
237;-53.0;?;785.0;1033.0;-5337;1737.0
-13;-193.0;?;695.0;880.0;?;1618.0
207;-248.0;-2054;709.0;832.0;?;1527.0
511;?;980;717.0;680.0;980;1297.0
41;-288.0;204;?;458.0;204;?
303;-303.0;74;?;483.0;74;808.0
443;-222.0;142;?;622.0;142;700.0
?;-449.0;-230;502.0;706.0;-230;?
92;?;42;?;?;42;19.0
134;-561.0;?;391.0;?;-70;-80.0
186;?;-89;515.0;662.0;-89;224.0
157;-312.0;13;304.0;644.0;13;?
132;-286.0;11;267.0;521.0;11;347.0
151;-350.0;54;157.0;383.0;54;315.0
?;-238.0;?;?;472.0;?;455.0
161;-221.0;?;103.0;833.0;-87;703.0
158;-222.0;-85;196.0;1360.0;-85;750.0
?;-121.0;?;405.0;1629.0;-85;925.0
174;?;-138;571.0;1532.0;-138;1032.0
189;?;-170;641.0;1340.0;?;812.0
?;?;-269;700.0;1315.0;-269;?
?;-13.0;-331;?;1196.0;-331;620.0
119;-64.0;-264;510.0;923.0;-264;?
?;-110.0;-178;?;808.0;-178;?
150;?;?;202.0;632.0;-95;409.0
184;-102.0;-224;?;504.0;?;351.0
176;-25.0;-338;178.0;?;-338;326.0
176;2.0;-341;162.0;540.0;-341;346.0
144;-5.0;-492;151.0;?;-492;250.0
?;73.0;?;?;433.0;?;198.0
39;85.0;-153;140.0;456.0;?;?
?;119.0;23;197.0;414.0;23;280.0
150;?;111;217.0;331.0;111;262.0
?;142.0;38;192.0;?;38;?
134;118.0;?;130.0;176.0;42;181.0
147;?;59;102.0;199.0;59;?
122;111.0;46;?;169.0;46;219.0
130;98.0;74;57.0;?;?;174.0
159;126.0;91;-13.0;?;91;101.0
163;98.0;59;-52.0;39.0;59;56.0
142;128.0;?;?;43.0;-32;75.0
119;165.0;-94;-174.0;82.0;-94;38.0
139;195.0;-105;-207.0;61.0;?;?
103;240.0;-93;-218.0;5.0;-93;52.0
?;381.0;-73;-122.0;-114.0;-73;101.0
?;?;-148;-142.0;?;-148;34.0
187;588.0;-275;-195.0;?;-275;50.0
384;588.0;-375;-204.0;14.0;?;?
242;706.0;-664;-80.0;-133.0;-664;-186.0
?;?;-970;57.0;-586.0;-970;?
68;934.0;-844;?;-943.0;-844;?
-295;908.0;-396;155.0;-789.0;?;-73.0
-139;892.0;32;167.0;-480.0;32;127.0
?;920.0;208;175.0;-57.0;208;436.0
?;?;73;237.0;369.0;73;582.0
?;784.0;-146;237.0;?;-146;506.0
-77;?;?;?;-92.0;-25;?
39;587.0;293;159.0;-36.0;?;277.0
151;508.0;364;8.0;-90.0;?;241.0
132;392.0;352;?;-143.0;352;156.0
131;261.0;356;-276.0;-128.0;?;178.0
?;?;282;?;?;?;-6.0
120;?;314;?;-437.0;314;-190.0
143;30.0;410;?;-417.0;?;-149.0
124;?;419;-181.0;-225.0;?;?
143;-105.0;419;-142.0;-6.0;419;67.0
156;-115.0;?;-206.0;-4.0;390;61.0
?;?;301;-263.0;?;301;-70.0
179;?;252;-203.0;-406.0;252;-324.0
154;-302.0;?;-164.0;-515.0;210;-530.0
?;-405.0;?;-164.0;?;177;-568.0
138;?;?;-149.0;-350.0;202;-604.0
165;-295.0;?;-117.0;-416.0;?;-679.0
?;-141.0;94;-45.0;-599.0;94;-770.0
107;-69.0;?;43.0;-664.0;?;-646.0
123;-3.0;?;?;-474.0;?;-344.0
138;34.0;108;-5.0;-252.0;108;-114.0
117;127.0;90;?;-87.0;90;22.0
?;?;57;108.0;?;57;129.0
153;172.0;39;128.0;51.0;39;210.0
127;154.0;?;-96.0;111.0;41;326.0
123;165.0;41;29.0;160.0;41;?
?;242.0;45;186.0;150.0;45;398.0
?;310.0;54;?;186.0;?;?
123;?;27;162.0;274.0;27;494.0
125;143.0;?;293.0;?;26;576.0
117;148.0;70;136.0;?;?;683.0
124;106.0;37;223.0;639.0;37;573.0
?;?;-16;?;300.0;-16;228.0
100;206.0;?;345.0;15.0;?;158.0
120;175.0;-37;317.0;25.0;-37;222.0
96;?;-169;427.0;147.0;?;422.0
49;174.0;?;553.0;346.0;-167;575.0
78;220.0;-73;612.0;588.0;-73;791.0
115;153.0;-88;560.0;721.0;?;783.0
?;199.0;-146;443.0;696.0;-146;748.0
95;283.0;-96;599.0;610.0;-96;?
102;202.0;-66;664.0;518.0;-66;739.0
110;136.0;-129;726.0;455.0;-129;682.0
?;?;-139;817.0;459.0;-139;?
73;?;-121;895.0;629.0;-121;868.0
?;-5.0;?;?;801.0;-127;904.0
102;-37.0;?;838.0;779.0;-136;871.0
84;-54.0;-145;847.0;666.0;-145;721.0
65;-115.0;-170;743.0;?;?;633.0
61;-115.0;-190;623.0;510.0;-190;?
72;?;-105;54.0;684.0;?;585.0
?;?;-59;114.0;?;-59;436.0
85;-10.0;?;426.0;615.0;-121;370.0
82;17.0;-129;149.0;270.0;-129;?
48;-101.0;-78;?;261.0;-78;46.0
46;?;-51;149.0;337.0;-51;25.0
60;?;?;155.0;?;-40;?
57;44.0;28;201.0;337.0;28;-38.0
62;149.0;65;322.0;?;65;14.0
62;196.0;-13;343.0;447.0;-13;87.0
35;?;6;?;257.0;?;103.0
27;?;?;244.0;104.0;90;172.0
112;193.0;145;218.0;16.0;145;?
42;344.0;?;180.0;119.0;137;314.0
191;?;?;334.0;340.0;-43;?
?;571.0;-589;575.0;572.0;-589;?
131;?;?;?;705.0;?;1139.0
?;742.0;?;504.0;963.0;-1650;?
230;788.0;?;320.0;?;-3676;1580.0
?;852.0;-2301;319.0;1244.0;-2301;1350.0
447;898.0;202;325.0;?;?;1213.0
610;815.0;?;370.0;?;-351;?
743;198.0;-107;31.0;?;-107;1107.0
728;223.0;100;?;491.0;100;?
347;?;-13;?;417.0;-13;1046.0
?;?;465;283.0;483.0;465;1004.0
?;?;?;306.0;726.0;?;1372.0
-248;404.0;427;?;1240.0;427;1807.0
-390;555.0;113;?;?;113;1707.0
-368;584.0;-605;?;1723.0;-605;1280.0
-703;596.0;-1017;-186.0;1356.0;-1017;782.0
-396;427.0;-1083;-208.0;781.0;-1083;230.0
112;470.0;-721;?;341.0;-721;-154.0
-435;436.0;222;?;?;222;-208.0
?;287.0;?;-228.0;156.0;810;-260.0
-159;209.0;248;?;141.0;248;-130.0
74;?;156;-91.0;125.0;156;-110.0
104;222.0;386;-149.0;?;386;?
57;258.0;40;?;0.0;40;?
59;255.0;55;-148.0;-16.0;55;-66.0
87;?;124;-5.0;?;124;142.0
114;344.0;24;207.0;291.0;?;438.0
?;460.0;-31;256.0;546.0;-31;?
96;489.0;-89;348.0;976.0;-89;973.0
91;471.0;-50;577.0;1357.0;-50;?
96;336.0;?;876.0;1443.0;-58;1261.0
92;452.0;?;901.0;1104.0;?;?
?;?;-13;978.0;712.0;-13;?
102;569.0;-16;887.0;330.0;-16;470.0
98;655.0;-151;?;-58.0;-151;-96.0
106;351.0;-281;?;-308.0;-281;?
?;227.0;-353;343.0;-420.0;-353;-748.0
145;372.0;-509;?;-419.0;-509;-711.0
173;?;-516;-29.0;-327.0;-516;-453.0
177;?;-527;?;?;?;?
220;?;-574;-90.0;-15.0;-574;?
349;59.0;-781;-176.0;118.0;-781;48.0
443;135.0;-925;-114.0;69.0;-925;-77.0
748;?;-334;-57.0;-258.0;-334;-305.0
1411;-115.0;?;221.0;-587.0;-231;-508.0
?;-206.0;-709;464.0;-692.0;-709;-580.0
1063;-136.0;-1658;551.0;-641.0;-1658;-458.0
1058;-89.0;-1423;331.0;-379.0;-1423;-60.0
?;-93.0;?;430.0;95.0;?;332.0
693;-263.0;-350;?;?;-350;477.0
856;-111.0;-884;-151.0;454.0;?;526.0
492;189.0;-573;124.0;194.0;-573;433.0
334;-73.0;-1387;-82.0;-28.0;?;439.0
229;-394.0;-1494;-218.0;226.0;-1494;453.0
-51;?;-1345;-540.0;?;-1345;?
?;354.0;-878;118.0;-414.0;-878;-548.0
-1313;94.0;-729;496.0;-1142.0;-729;-339.0
-1369;-22.0;-217;466.0;?;?;133.0
-1899;168.0;590;201.0;322.0;590;675.0
-1138;179.0;?;152.0;1396.0;492;1080.0
404;164.0;?;178.0;?;1035;887.0
-409;82.0;1184;131.0;1579.0;1184;579.0
?;?;969;71.0;?;?;406.0
517;-55.0;1105;-84.0;?;1105;51.0
26;?;814;-266.0;-566.0;?;-383.0
221;?;638;-371.0;-1016.0;638;-635.0
383;-311.0;645;-536.0;-1269.0;?;-999.0
280;-371.0;689;-694.0;-1399.0;689;-1190.0
323;?;510;-873.0;-1360.0;510;?
225;?;134;-794.0;-1503.0;134;?
?;-483.0;18;-764.0;-1746.0;?;?
313;-687.0;2;-743.0;?;2;-2486.0
315;-736.0;2;-1135.0;-3192.0;2;-3231.0
323;-919.0;?;?;-3943.0;111;-3802.0
253;-1098.0;156;-1435.0;?;156;-3674.0
307;-1190.0;160;-1390.0;-3377.0;160;-2898.0
?;-1158.0;207;-1190.0;-2138.0;207;?
293;?;249;-1163.0;-689.0;?;54.0
391;-1288.0;236;-1378.0;155.0;236;528.0
303;-1385.0;56;?;-370.0;56;-334.0
403;-1398.0;-109;-1542.0;-1885.0;-109;?
513;-1315.0;-755;-1578.0;-2742.0;-755;?
672;-1216.0;-790;-1375.0;-2260.0;-790;-1881.0
818;-1121.0;950;?;-1211.0;?;-1284.0
610;-1121.0;?;?;?;2462;-994.0
1502;-1085.0;3457;-1075.0;-998.0;3457;-1097.0
1587;-1204.0;4195;?;-881.0;?;-1042.0
812;-1253.0;?;-959.0;?;4701;-1030.0
879;-1388.0;4568;?;-135.0;?;-1021.0
78;-1320.0;3206;-815.0;43.0;3206;-1158.0
?;?;2157;?;57.0;2157;-1280.0
-346;-1664.0;707;?;-195.0;?;-1488.0
-675;-1847.0;-784;-1353.0;?;-784;-1648.0
?;-1686.0;?;-1209.0;-474.0;?;-1507.0
-552;-1570.0;-1019;-1197.0;-315.0;?;-908.0
-653;-1587.0;-1024;-1181.0;?;?;-968.0
157;-1493.0;?;-1230.0;-127.0;-1007;-1002.0
543;-1481.0;-733;-979.0;-709.0;-733;-1091.0
231;-1403.0;-369;-677.0;-808.0;-369;?
197;?;-386;-263.0;-74.0;-386;-530.0
184;?;-438;-250.0;-244.0;-438;-451.0
266;-1070.0;-571;-385.0;-664.0;-571;-408.0
?;-1046.0;-686;-391.0;?;-686;?
181;-1041.0;-457;-428.0;?;-457;?
?;?;-280;-106.0;?;?;-117.0
?;?;-214;-170.0;?;-214;-551.0
225;-660.0;15;160.0;-565.0;15;-529.0
?;?;?;538.0;?;?;-364.0
207;?;-39;?;234.0;-39;-104.0
163;-309.0;-50;555.0;845.0;-50;-3.0
96;-293.0;?;346.0;?;-49;-340.0
144;-195.0;?;223.0;53.0;-28;-129.0
246;-123.0;?;119.0;?;-44;55.0
191;-42.0;-92;-8.0;247.0;-92;106.0
?;33.0;-61;?;?;-61;245.0
221;68.0;-62;146.0;349.0;-62;67.0
236;99.0;-127;189.0;281.0;?;143.0
244;93.0;-161;208.0;?;-161;95.0
?;81.0;-192;402.0;364.0;-192;?
379;175.0;-663;612.0;286.0;-663;261.0
?;268.0;-1661;616.0;?;-1661;?
62;343.0;-1791;760.0;334.0;?;200.0
-96;406.0;-1243;881.0;356.0;-1243;545.0
?;365.0;-919;952.0;?;-919;?
131;?;-286;1128.0;?;-286;519.0
179;?;?;1417.0;1066.0;176;870.0
198;?;?;?;1358.0;173;1010.0
?;230.0;231;1447.0;2037.0;231;1080.0
201;146.0;171;1465.0;2361.0;171;?
211;?;116;1503.0;2319.0;116;1462.0
193;105.0;?;1407.0;1550.0;284;?
206;18.0;?;?;598.0;?;1626.0
206;-96.0;69;770.0;-936.0;69;1610.0
192;-134.0;-13;453.0;-2388.0;?;1316.0
175;?;5;211.0;-2640.0;5;539.0
156;-191.0;70;65.0;?;?;121.0
175;-202.0;?;61.0;-1103.0;3;-175.0
166;-223.0;10;?;?;10;?
160;-193.0;51;-219.0;800.0;51;?
166;-75.0;-21;-68.0;786.0;-21;109.0
?;6.0;-36;?;89.0;-36;?
167;-65.0;8;?;203.0;8;40.0
144;-145.0;29;61.0;3.0;29;170.0
?;-57.0;?;?;181.0;25;?
?;?;?;254.0;?;18;181.0
137;-88.0;?;224.0;?;42;215.0
138;-102.0;?;?;?;59;196.0
?;-126.0;32;209.0;-29.0;32;77.0
136;-140.0;6;?;-108.0;6;20.0
?;-147.0;-14;137.0;155.0;-14;47.0
70;-95.0;-24;142.0;208.0;-24;18.0
65;-133.0;?;100.0;177.0;?;23.0
63;-158.0;9;-3.0;105.0;9;30.0
48;-71.0;?;50.0;?;52;24.0
?;-20.0;6;118.0;158.0;6;146.0
?;?;13;121.0;270.0;13;98.0
13;-61.0;7;94.0;215.0;7;119.0
23;-49.0;10;76.0;255.0;10;108.0
29;-53.0;?;85.0;125.0;25;?
19;-48.0;-54;?;146.0;-54;62.0
14;?;-32;101.0;108.0;?;23.0
?;36.0;14;?;44.0;14;85.0
-3;53.0;6;183.0;-76.0;?;?
?;?;-10;200.0;-15.0;-10;11.0
-1;42.0;?;?;172.0;?;102.0
6;-27.0;-39;32.0;156.0;?;55.0
?;40.0;?;65.0;187.0;17;?
5;-1.0;3;39.0;233.0;3;?
5;50.0;-33;?;283.0;-33;114.0
0;56.0;-23;14.0;232.0;-23;61.0
-1;?;0;-79.0;?;0;94.0
11;69.0;?;-37.0;265.0;-16;113.0
?;?;-26;-54.0;232.0;-26;?
-3;125.0;-9;?;367.0;?;0.0
0;125.0;-16;68.0;349.0;-16;1.0
7;184.0;-1;165.0;311.0;-1;8.0
?;?;30;191.0;300.0;30;38.0
4;194.0;-10;?;225.0;?;-26.0
?;141.0;?;158.0;78.0;-34;27.0
0;?;16;?;-39.0;16;57.0
-10;81.0;61;70.0;?;61;?
-7;48.0;43;72.0;-93.0;?;-98.0
?;72.0;21;113.0;250.0;21;-35.0
7;53.0;40;?;424.0;40;54.0
-2;71.0;15;206.0;420.0;?;112.0
-19;47.0;1;?;257.0;1;189.0
?;44.0;25;339.0;111.0;25;186.0
18;57.0;-22;?;?;?;113.0
14;25.0;-61;?;-68.0;-61;225.0
-10;-15.0;-13;-51.0;50.0;-13;259.0
-12;-87.0;7;?;?;?;212.0
-14;-81.0;-6;-241.0;759.0;?;112.0
-7;-97.0;?;-294.0;761.0;?;103.0
?;-88.0;-12;-294.0;1328.0;-12;221.0
3;?;-2;-287.0;2468.0;?;?
3;-59.0;33;-324.0;2349.0;33;?
11;?;?;-357.0;1443.0;?;28.0
11;-76.0;-39;-332.0;879.0;-39;-198.0
?;-21.0;-10;-288.0;?;-10;?
3;?;-12;-278.0;173.0;-12;-293.0
4;?;?;?;661.0;15;111.0
?;-16.0;49;-325.0;1140.0;49;?
?;21.0;-44;-248.0;453.0;-44;373.0
-7;-56.0;-38;-333.0;-621.0;?;133.0
-13;-61.0;74;?;-589.0;74;492.0
14;-24.0;33;-380.0;-804.0;33;-53.0
6;32.0;-29;-437.0;-633.0;-29;-34.0
-8;40.0;-15;-498.0;-25.0;-15;?
?;31.0;-2;-514.0;?;-2;-28.0
4;87.0;25;-551.0;27.0;25;-227.0
11;120.0;42;?;-209.0;42;-336.0
10;137.0;64;-548.0;87.0;64;50.0
?;?;93;-493.0;412.0;93;-5.0
18;223.0;31;?;-140.0;31;?
24;201.0;-40;-626.0;?;-40;?
-10;?;-53;-629.0;-309.0;?;-524.0
-12;?;-34;-554.0;?;?;-659.0
16;165.0;-10;?;-944.0;-10;-841.0
?;107.0;?;?;-841.0;?;-915.0
-22;-7.0;14;-829.0;-417.0;14;-924.0
?;-123.0;103;-767.0;-583.0;103;-611.0
13;-231.0;98;-689.0;?;98;-339.0
19;?;42;-695.0;-880.0;42;-354.0
?;?;30;-532.0;-1125.0;?;-584.0
?;-466.0;25;-503.0;-1301.0;25;-740.0
?;-485.0;?;?;-968.0;-14;-722.0
-2;?;-16;-121.0;-636.0;?;?
?;-463.0;4;-103.0;-853.0;4;-563.0
3;-465.0;23;-164.0;?;?;?
1;-454.0;20;-208.0;?;20;-756.0
-11;-458.0;8;-310.0;-781.0;8;-580.0
-6;-368.0;84;?;-846.0;84;-201.0
20;-330.0;74;-504.0;-939.0;74;-280.0
14;?;11;-444.0;?;11;-430.0
-22;-170.0;60;-396.0;?;60;-101.0
-27;-115.0;82;?;56.0;?;-53.0
-6;-50.0;84;?;382.0;84;-71.0
12;-78.0;110;-414.0;192.0;110;?
16;?;?;-328.0;99.0;95;11.0
-15;-95.0;67;-351.0;206.0;?;-83.0
-21;-154.0;134;-463.0;196.0;134;?
-5;-141.0;202;-481.0;-377.0;202;-147.0
-13;-47.0;143;-281.0;?;143;?
13;?;106;-460.0;-536.0;?;?
5;21.0;135;?;-875.0;?;-294.0
-9;17.0;108;?;-561.0;108;-167.0
-4;38.0;108;-78.0;112.0;108;40.0
-39;-12.0;169;?;159.0;169;115.0
?;-37.0;183;-266.0;20.0;183;41.0
4;-35.0;172;-322.0;515.0;172;?
?;-15.0;89;-165.0;1165.0;89;90.0
?;-94.0;104;-8.0;1405.0;104;-52.0
36;?;70;78.0;?;70;6.0
-18;-50.0;-78;?;2045.0;-78;-18.0
?;-67.0;37;?;1952.0;37;65.0
-120;-17.0;39;81.0;?;39;149.0
-25;-20.0;107;19.0;953.0;107;255.0
?;-33.0;?;-122.0;857.0;-181;273.0
-64;-39.0;-857;-141.0;-202.0;-857;83.0
-66;?;-938;-56.0;-424.0;?;-61.0
-593;162.0;-824;?;-105.0;?;16.0
-401;206.0;-304;81.0;387.0;?;?
?;?;?;-231.0;?;-142;150.0
-165;236.0;-885;-347.0;-188.0;-885;-73.0
-138;220.0;-928;?;-528.0;-928;-102.0
-43;211.0;-773;-179.0;-544.0;?;?
71;?;-1149;152.0;-1333.0;?;-849.0
285;551.0;?;?;?;-572;-760.0
298;730.0;174;456.0;-2162.0;174;-984.0
354;894.0;-172;661.0;-2387.0;-172;-1277.0
215;?;?;855.0;?;-612;-1362.0
-198;1299.0;?;1076.0;-1610.0;-680;-1210.0
-137;1430.0;?;?;-1317.0;-397;-808.0
35;1493.0;-179;856.0;-1374.0;-179;?
?;1598.0;-139;731.0;-1342.0;-139;-645.0
39;1700.0;-43;732.0;?;-43;-4.0
75;1782.0;-79;660.0;?;-79;777.0
21;?;-94;?;975.0;-94;1771.0
24;?;-99;?;2042.0;-99;2712.0
33;1687.0;-116;1141.0;2946.0;?;3763.0
?;1810.0;?;921.0;?;-113;4481.0
10;1636.0;-108;1215.0;?;-108;4839.0
-1;1719.0;-65;?;4625.0;-65;4989.0
19;?;-72;1130.0;4644.0;-72;4622.0
?;?;-104;1223.0;4299.0;-104;3971.0
?;1488.0;-124;?;3570.0;-124;?
13;1301.0;-147;1291.0;2428.0;?;2368.0
?;1219.0;-128;1275.0;?;-128;1954.0
19;?;-93;?;211.0;-93;1478.0
22;1074.0;-104;1275.0;-180.0;-104;?
?;1089.0;-110;1346.0;64.0;?;1250.0
18;1090.0;-41;1270.0;898.0;-41;1538.0
13;963.0;-17;1338.0;1991.0;-17;1951.0
30;823.0;-88;?;2571.0;-88;?
30;750.0;-148;?;2607.0;-148;?
?;648.0;-157;1373.0;2311.0;-157;2132.0
1;526.0;-99;?;1831.0;-99;?
20;468.0;-124;1313.0;1451.0;-124;?
34;?;-238;1404.0;?;-238;1273.0
30;313.0;-251;1425.0;734.0;-251;?
6;278.0;-183;1468.0;577.0;-183;?
-17;334.0;-119;1520.0;610.0;-119;860.0
14;275.0;-33;1482.0;863.0;-33;1103.0
-18;?;78;1577.0;1276.0;78;1348.0
48;?;?;1592.0;?;139;1380.0
49;470.0;204;1633.0;1468.0;204;1303.0
3;456.0;137;?;1401.0;?;1400.0
380;502.0;-837;1447.0;1362.0;-837;1415.0
364;612.0;?;1393.0;1213.0;-2443;1244.0
-9;646.0;-3746;1412.0;?;-3746;1205.0
31;530.0;-4752;1336.0;919.0;-4752;1269.0
153;501.0;?;?;1014.0;-6386;?
340;394.0;-5068;1141.0;1168.0;-5068;1481.0
359;?;246;950.0;1277.0;246;1436.0
?;367.0;1115;905.0;1151.0;1115;1260.0
?;326.0;-192;845.0;1057.0;-192;1115.0
43;211.0;819;945.0;?;819;1181.0
-280;-36.0;-325;1202.0;?;-325;1209.0
-326;-272.0;-1096;1338.0;1077.0;-1096;1100.0
-278;-510.0;-224;1497.0;?;-224;1074.0
?;-583.0;?;1615.0;769.0;167;?
-279;?;?;1696.0;347.0;439;946.0
?;-96.0;459;1669.0;103.0;?;1109.0
-470;?;-57;1591.0;?;-57;1410.0
-352;125.0;?;1388.0;1832.0;-227;1697.0
-858;178.0;442;1317.0;?;442;1830.0
-198;168.0;365;1102.0;2385.0;365;?
462;122.0;-101;971.0;2116.0;-101;1779.0
-204;171.0;80;867.0;?;?;1671.0
?;?;?;790.0;1346.0;-71;1380.0
17;218.0;-447;728.0;1133.0;-447;1173.0
-91;?;-390;675.0;?;-390;1059.0
