InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;Accelerometer RKN^ accY;Accelerometer HIP accX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit RLA gyroY;Accelerometer RKN_ accX
-3166;?;144.0;863.0;-320.0;?;?;-2954;1286.0;-1910;130.0;264.0
?;381.0;?;975.0;-274.0;-949;642;-1775;?;101;?;271.0
-124;?;203.0;979.0;-165.0;-574;-758;-558;1275.0;1720;314.0;76.0
-535;544.0;287.0;900.0;11.0;-1083;393;-1173;817.0;768;309.0;187.0
-316;742.0;?;989.0;-251.0;-1068;274;-950;?;923;?;133.0
?;1057.0;34.0;1116.0;-377.0;-1063;?;?;?;571;417.0;-17.0
-543;?;-106.0;1158.0;-242.0;-1082;754;?;1048.0;?;591.0;15.0
-799;512.0;-129.0;1195.0;-266.0;-759;792;-395;1053.0;?;818.0;889.0
-1185;491.0;?;1314.0;-360.0;-329;?;245;903.0;?;746.0;1197.0
-1427;?;-241.0;1578.0;-224.0;-691;1768;782;791.0;-889;653.0;1013.0
?;214.0;-238.0;1599.0;-255.0;-734;?;902;800.0;-352;?;?
465;-84.0;52.0;?;?;590;2440;2454;746.0;1515;654.0;824.0
772;81.0;-128.0;1492.0;-167.0;890;3006;3103;724.0;1800;283.0;916.0
?;-122.0;?;1320.0;-86.0;-308;666;?;760.0;260;84.0;905.0
-2690;?;-453.0;?;?;-1051;2391;?;?;-2383;-34.0;399.0
-1560;-264.0;?;955.0;-69.0;-987;2864;?;865.0;-1350;?;592.0
?;-342.0;-357.0;?;?;-456;-801;?;1109.0;?;-72.0;634.0
-923;?;-250.0;583.0;?;43;?;?;1287.0;10;88.0;437.0
-1048;?;-114.0;626.0;-200.0;-80;736;268;1282.0;-203;305.0;630.0
-710;157.0;65.0;799.0;?;-251;45;-286;?;?;?;145.0
?;961.0;866.0;716.0;-183.0;-229;617;134;1180.0;-46;711.0;?
-759;?;310.0;-78.0;-97.0;-277;261;-143;1117.0;?;?;83.0
-829;1725.0;?;383.0;-325.0;?;394;-48;997.0;?;1315.0;155.0
-825;688.0;-207.0;730.0;?;-267;389;-52;1004.0;112;1260.0;-439.0
-812;219.0;-16.0;?;-486.0;-265;313;-107;1427.0;151;926.0;?
-771;-778.0;9.0;?;-440.0;-306;471;-2;1095.0;118;?;1526.0
-684;-121.0;-247.0;1177.0;-247.0;-368;?;-42;932.0;222;?;561.0
?;-253.0;-514.0;1249.0;-85.0;-376;445;-64;912.0;166;-218.0;347.0
-710;-48.0;-172.0;1451.0;-148.0;?;444;-24;?;177;-530.0;1095.0
-749;?;-42.0;?;-135.0;?;404;-93;688.0;159;?;472.0
-757;?;-172.0;1360.0;-156.0;?;506;-135;670.0;52;-1160.0;?
?;?;?;1186.0;-66.0;-238;232;-187;?;313;-1406.0;296.0
-783;?;61.0;1077.0;-86.0;-336;?;-321;?;?;-1395.0;424.0
?;232.0;123.0;987.0;-112.0;-151;100;?;906.0;371;-1108.0;?
-817;247.0;177.0;940.0;?;?;?;-336;?;34;-714.0;355.0
-1068;304.0;333.0;?;-35.0;-1182;?;-837;1081.0;?;?;69.0
?;612.0;153.0;1041.0;-135.0;-831;?;?;1247.0;7;-106.0;155.0
-912;555.0;?;1004.0;-117.0;-524;-583;-1157;1303.0;1479;129.0;132.0
-417;?;246.0;877.0;?;?;282;-734;1561.0;?;296.0;?
-312;811.0;201.0;837.0;-288.0;-735;?;-649;?;1176;399.0;?
-324;?;?;1087.0;-462.0;-897;?;-494;?;911;549.0;91.0
-388;956.0;212.0;1066.0;-382.0;-999;718;-301;1311.0;751;822.0;-421.0
?;?;409.0;823.0;53.0;-855;757;-203;?;398;1084.0;-313.0
-1140;912.0;?;704.0;-220.0;-839;?;1027;1185.0;-269;1483.0;1361.0
-1035;916.0;-988.0;1900.0;-167.0;?;1476;889;1129.0;-168;1890.0;1512.0
-1211;-221.0;-570.0;?;?;-723;?;2292;733.0;?;1712.0;1028.0
?;?;-352.0;1914.0;?;841;3501;?;467.0;2060;1359.0;989.0
?;-326.0;?;?;?;1562;1518;1056;539.0;3740;737.0;979.0
-403;-307.0;-294.0;?;-93.0;?;2579;2332;605.0;?;255.0;?
113;-425.0;-399.0;1245.0;-145.0;-775;-86;143;683.0;1370;200.0;827.0
-1010;322.0;?;869.0;-118.0;-937;1403;-328;1061.0;-747;-590.0;264.0
?;447.0;133.0;929.0;-96.0;-1216;563;-1785;1173.0;178;-361.0;262.0
-1701;530.0;227.0;988.0;?;-1000;-359;-2066;1327.0;?;-208.0;248.0
-660;606.0;?;1026.0;?;-255;-475;-664;1447.0;?;-49.0;?
?;721.0;?;971.0;-408.0;-297;-34;-714;1270.0;899;?;-75.0
-632;851.0;200.0;887.0;-340.0;-492;?;-696;903.0;655;?;174.0
-691;?;364.0;986.0;-509.0;-556;442;?;1025.0;349;589.0;86.0
-731;1516.0;240.0;1286.0;?;-488;382;?;1079.0;417;903.0;?
?;562.0;505.0;283.0;-39.0;-780;796;-296;1131.0;132;1240.0;78.0
-127;696.0;-386.0;917.0;-92.0;-1429;?;1252;956.0;73;1499.0;1473.0
561;242.0;?;2292.0;?;-967;2942;?;?;361;1463.0;1111.0
951;-311.0;-614.0;1891.0;-112.0;217;2868;2973;?;646;1226.0;?
?;-91.0;-223.0;1720.0;-103.0;391;2408;2791;723.0;1338;700.0;1005.0
-553;-140.0;-524.0;?;-73.0;176;?;461;670.0;?;146.0;737.0
-1921;387.0;13.0;1025.0;-140.0;-1528;660;-2057;1499.0;1561;189.0;246.0
?;?;76.0;?;-130.0;-802;-212;-1199;1453.0;1854;240.0;217.0
?;501.0;254.0;887.0;-302.0;-323;-422;-256;1434.0;1482;217.0;67.0
-591;673.0;300.0;1061.0;-480.0;-360;78;-618;1063.0;?;155.0;?
-466;831.0;376.0;1161.0;-681.0;-717;392;-221;972.0;?;140.0;-74.0
?;1079.0;?;1025.0;?;-933;683;27;899.0;528;409.0;?
-511;2266.0;958.0;1369.0;-195.0;-806;654;-167;1285.0;?;843.0;171.0
-771;1579.0;216.0;-33.0;-104.0;?;1144;507;?;?;1185.0;1107.0
-1089;327.0;-671.0;1508.0;?;-666;1196;?;909.0;?;1228.0;1108.0
-875;69.0;-789.0;2337.0;-257.0;?;1591;951;610.0;-571;?;1182.0
?;-78.0;-366.0;1825.0;-245.0;?;2817;2062;637.0;?;?;893.0
-977;272.0;32.0;?;?;-483;456;-294;781.0;274;-195.0;356.0
?;329.0;-110.0;1009.0;?;-279;?;-347;930.0;?;-344.0;407.0
-966;223.0;-5.0;929.0;-174.0;?;472;-438;1043.0;489;?;433.0
-1587;99.0;133.0;905.0;-53.0;-1010;2383;-600;889.0;-974;-415.0;303.0
-1477;314.0;132.0;?;148.0;-867;2514;?;?;?;-401.0;?
-2359;652.0;237.0;1167.0;-189.0;-1851;2243;-1237;1393.0;503;-257.0;171.0
-1764;548.0;97.0;955.0;-236.0;-1495;739;-1033;1294.0;1833;-114.0;?
-258;528.0;283.0;840.0;-376.0;-147;-652;-125;1604.0;?;-1.0;-1.0
-510;656.0;?;898.0;?;-176;-104;-389;?;1260;85.0;?
?;?;280.0;1053.0;-601.0;-156;-152;-360;857.0;?;?;210.0
-582;922.0;?;1130.0;-295.0;-696;?;41;?;712;402.0;-400.0
-763;2016.0;592.0;1037.0;-206.0;-1035;1118;293;1251.0;119;744.0;?
?;-1404.0;199.0;-114.0;?;?;1007;240;?;-314;902.0;1037.0
-1122;1079.0;-996.0;1535.0;-169.0;-987;1935;?;924.0;-1162;756.0;1453.0
?;-139.0;-852.0;2512.0;-186.0;-1307;2877;1374;705.0;-2018;297.0;878.0
89;278.0;-524.0;1772.0;?;-340;2870;1516;?;-774;-151.0;989.0
-865;271.0;-102.0;?;?;?;?;-94;?;378;83.0;304.0
-811;404.0;?;956.0;-82.0;-332;363;-133;857.0;235;-188.0;?
-885;?;-132.0;917.0;?;-398;247;-161;946.0;414;?;?
-1228;284.0;-156.0;?;-66.0;?;?;?;?;126;-338.0;432.0
-1485;290.0;131.0;936.0;?;-817;?;?;1007.0;-806;-403.0;359.0
-1869;?;200.0;931.0;-114.0;-1138;1349;?;?;668;-306.0;103.0
?;?;202.0;?;-182.0;-1321;214;?;?;2197;-201.0;373.0
-1195;426.0;178.0;990.0;-127.0;-955;-65;-197;1462.0;1923;-109.0;205.0
-736;552.0;?;897.0;-309.0;-338;-354;-289;1495.0;1713;?;4.0
?;841.0;322.0;999.0;-527.0;-176;22;-341;?;1180;-11.0;236.0
?;704.0;176.0;948.0;-459.0;-460;352;-138;926.0;788;98.0;228.0
-706;941.0;216.0;1212.0;-455.0;-430;450;-116;906.0;622;314.0;-256.0
-1164;1404.0;462.0;898.0;-267.0;-771;1181;115;1252.0;?;518.0;-487.0
?;1739.0;531.0;1081.0;-150.0;-637;1184;138;?;-563;?;436.0
-1581;?;-593.0;1848.0;-224.0;-1240;2184;636;963.0;-1883;662.0;1311.0
-1303;-71.0;-929.0;1878.0;?;-1587;2807;1279;?;?;491.0;1021.0
-855;?;-23.0;1043.0;-148.0;-260;366;?;?;193;?;274.0
-878;270.0;105.0;992.0;18.0;-366;247;?;862.0;312;-339.0;290.0
-845;?;54.0;971.0;-48.0;-347;319;-167;946.0;?;?;318.0
-879;292.0;-109.0;888.0;-264.0;-321;296;-241;1032.0;310;-342.0;343.0
-994;?;93.0;855.0;?;-392;?;-324;969.0;428;-307.0;354.0
-1003;341.0;?;984.0;?;-748;?;-140;1040.0;-284;-312.0;217.0
-1414;445.0;?;?;-76.0;-1130;1241;-215;1210.0;?;-293.0;299.0
-1702;432.0;265.0;953.0;-186.0;?;268;-363;1264.0;1689;-293.0;184.0
-1128;?;?;851.0;-15.0;?;-23;-139;1282.0;?;-143.0;121.0
-585;699.0;290.0;?;-287.0;-455;-643;-34;?;1926;64.0;118.0
-398;?;182.0;940.0;?;-457;-402;?;1067.0;?;267.0;?
-351;703.0;163.0;1128.0;-514.0;-475;20;162;896.0;1210;448.0;149.0
?;811.0;229.0;1043.0;-517.0;-681;?;?;787.0;1131;675.0;-135.0
-543;1695.0;?;1125.0;-242.0;-888;785;570;1134.0;?;?;?
-848;1911.0;415.0;666.0;?;-835;1092;?;?;-325;749.0;515.0
-896;789.0;-578.0;?;-128.0;-854;1052;?;985.0;-333;690.0;1416.0
-923;83.0;?;2188.0;-188.0;?;1631;?;886.0;-899;479.0;1034.0
-1295;106.0;-542.0;?;?;?;?;?;690.0;-2049;77.0;874.0
381;0.0;-134.0;?;-89.0;187;?;345;672.0;338;-295.0;930.0
1615;-198.0;-393.0;1578.0;-57.0;?;1358;186;?;2271;-472.0;?
782;?;-304.0;?;-80.0;1422;1017;-450;823.0;1833;?;829.0
?;-431.0;-218.0;1015.0;-80.0;?;616;-599;?;2291;-384.0;781.0
-607;-580.0;-326.0;720.0;?;-253;2760;46;935.0;-1243;?;?
-1798;-599.0;-408.0;?;-279.0;-1247;1915;54;1012.0;-1974;-308.0;731.0
-1235;?;100.0;580.0;-327.0;24;?;-577;?;?;-37.0;?
?;-234.0;120.0;400.0;?;-56;1126;-512;1335.0;?;182.0;?
-894;318.0;1054.0;?;237.0;-256;487;?;1233.0;40;364.0;-186.0
?;1734.0;819.0;460.0;-283.0;-215;?;-91;1407.0;342;438.0;-605.0
-905;2682.0;-16.0;-354.0;-497.0;-299;532;-101;1141.0;-18;519.0;1.0
-774;1517.0;-490.0;788.0;?;-257;232;-68;1277.0;330;532.0;?
-858;-370.0;?;672.0;-400.0;-270;422;-103;935.0;113;486.0;-37.0
-820;662.0;59.0;957.0;-337.0;-265;340;-93;?;208;260.0;-355.0
-796;92.0;26.0;1385.0;-318.0;-285;350;-72;1006.0;213;?;445.0
-801;?;-525.0;1024.0;-369.0;-284;391;-75;1085.0;172;269.0;1461.0
-797;-199.0;36.0;750.0;?;-282;?;?;961.0;?;?;-332.0
-818;160.0;-504.0;1641.0;-122.0;-264;401;-99;865.0;156;?;863.0
-808;?;39.0;?;-160.0;?;317;-92;786.0;220;?;663.0
-783;167.0;139.0;1207.0;?;-305;379;-47;741.0;173;448.0;310.0
-782;241.0;31.0;1120.0;-192.0;?;396;-45;?;160;?;?
-853;279.0;26.0;?;?;-336;127;?;?;334;114.0;378.0
-1009;287.0;105.0;998.0;-99.0;-331;357;-167;909.0;71;-197.0;291.0
?;384.0;52.0;973.0;-210.0;?;-87;-252;967.0;?;?;170.0
-1099;264.0;29.0;899.0;-150.0;-451;568;-112;986.0;-117;-367.0;?
-1498;318.0;97.0;?;-139.0;?;1913;?;960.0;-1128;-422.0;345.0
-1580;438.0;176.0;1041.0;-164.0;-1130;723;96;1218.0;?;-352.0;90.0
-1355;500.0;309.0;1118.0;-245.0;-973;?;23;1107.0;1219;?;77.0
?;699.0;228.0;940.0;-437.0;-601;-28;22;1144.0;1211;?;166.0
?;614.0;347.0;720.0;-426.0;-305;-407;-91;1153.0;1471;-242.0;185.0
-611;?;292.0;904.0;-379.0;-324;-221;-138;952.0;1286;-212.0;38.0
-587;862.0;249.0;963.0;-574.0;-293;-235;?;925.0;1294;?;-236.0
?;1430.0;190.0;1061.0;-445.0;-137;?;?;1152.0;566;-65.0;-34.0
-797;1674.0;173.0;784.0;-464.0;-278;694;-131;1191.0;68;216.0;-192.0
-897;85.0;-114.0;1140.0;-349.0;-199;770;-190;1078.0;-81;452.0;1030.0
-1219;140.0;-1142.0;1505.0;-294.0;-255;?;-303;843.0;-755;?;1174.0
-1045;?;-403.0;2018.0;-156.0;-28;?;-167;769.0;-963;328.0;649.0
-322;-222.0;?;1762.0;-276.0;383;1817;135;737.0;?;-35.0;?
?;-189.0;?;1539.0;-282.0;555;1541;262;723.0;342;-164.0;858.0
28;-337.0;-569.0;1245.0;-225.0;?;1581;166;786.0;?;-290.0;560.0
?;-310.0;-343.0;1048.0;-198.0;-1050;788;532;848.0;-202;?;?
-1911;-324.0;-381.0;785.0;-192.0;?;1076;62;?;-1435;-256.0;?
-1801;?;?;?;-160.0;?;1535;-574;987.0;?;-231.0;510.0
?;-310.0;-278.0;592.0;-234.0;?;-216;243;1081.0;?;-249.0;540.0
-217;-144.0;187.0;?;-106.0;-1143;?;407;?;1149;-251.0;?
-908;568.0;302.0;746.0;-56.0;-258;451;-145;1033.0;76;-176.0;265.0
-969;971.0;263.0;881.0;-145.0;-253;?;-191;1002.0;-8;-47.0;101.0
?;?;212.0;?;-828.0;-237;368;-141;1495.0;?;118.0;91.0
?;1173.0;29.0;?;-254.0;-268;368;-147;926.0;165;?;347.0
-831;672.0;?;?;-212.0;-289;?;-146;826.0;198;290.0;456.0
-816;93.0;?;677.0;-493.0;-275;366;-137;?;190;253.0;-213.0
-820;2379.0;-240.0;1234.0;-349.0;-251;389;-143;1380.0;160;?;?
-808;-1.0;-351.0;1682.0;?;-246;380;-145;?;178;217.0;703.0
-813;-386.0;152.0;?;-175.0;-239;389;-154;985.0;170;348.0;627.0
-811;133.0;?;?;-200.0;?;385;-153;888.0;?;?;319.0
?;323.0;156.0;1064.0;?;-254;404;-140;929.0;161;?;?
-797;104.0;80.0;1090.0;?;?;404;-159;915.0;169;309.0;379.0
-807;251.0;212.0;1111.0;?;-200;404;-186;928.0;172;?;544.0
-782;336.0;267.0;1090.0;?;-206;?;-156;?;185;-299.0;251.0
-817;?;185.0;954.0;-125.0;-251;?;?;918.0;189;?;?
-793;?;215.0;1000.0;-92.0;-297;411;-152;915.0;174;-424.0;?
-788;313.0;173.0;956.0;?;?;412;-143;?;173;-355.0;?
-916;344.0;?;966.0;-10.0;-241;?;-430;918.0;280;-296.0;319.0
-838;?;?;964.0;?;-318;?;-326;?;?;-247.0;436.0
-1258;235.0;?;962.0;-79.0;-945;?;-384;1120.0;-772;?;491.0
-1323;127.0;-85.0;?;?;-890;2083;-596;1023.0;-1169;-117.0;537.0
?;1.0;-20.0;992.0;-93.0;-35;1857;-446;1117.0;-774;101.0;523.0
?;25.0;43.0;1058.0;?;-261;?;-266;1373.0;-499;170.0;483.0
-39;?;?;1114.0;-320.0;?;556;?;1333.0;?;67.0;357.0
-79;369.0;?;?;-313.0;110;-296;-102;1253.0;1281;-101.0;262.0
-469;583.0;215.0;?;-686.0;?;-33;-585;1027.0;931;?;80.0
-423;892.0;-147.0;1247.0;-372.0;102;-110;-381;868.0;?;-662.0;52.0
-512;1451.0;?;1406.0;?;-294;?;?;908.0;1334;-585.0;-478.0
-534;1596.0;?;1063.0;?;?;162;-331;1014.0;1306;-355.0;777.0
-197;948.0;?;1244.0;-178.0;-300;37;-48;984.0;?;-335.0;1474.0
?;?;-291.0;1873.0;-279.0;-210;?;?;760.0;826;67.0;940.0
?;-200.0;-824.0;1699.0;-376.0;-114;?;-96;735.0;909;38.0;1128.0
-205;-225.0;-780.0;1087.0;-334.0;-169;389;-36;839.0;705;-196.0;?
-746;-390.0;-656.0;1064.0;?;-383;826;-200;954.0;88;-299.0;689.0
-908;-272.0;-220.0;?;?;-444;1091;-198;?;-302;-345.0;778.0
-549;?;-294.0;1081.0;-254.0;?;?;287;988.0;-755;-403.0;597.0
-787;-205.0;-287.0;947.0;?;-666;1224;?;991.0;-536;-449.0;647.0
-172;?;-274.0;893.0;-172.0;0;2400;611;986.0;?;?;679.0
534;-34.0;-286.0;967.0;-149.0;1596;3207;549;?;?;-116.0;593.0
?;5.0;-305.0;1019.0;-170.0;1298;456;?;953.0;?;135.0;521.0
-843;-11.0;-307.0;974.0;?;-237;?;-511;966.0;?;391.0;495.0
-740;-79.0;-392.0;829.0;-86.0;-235;449;-192;?;197;453.0;582.0
?;-21.0;-436.0;?;?;-31;269;-513;997.0;273;309.0;592.0
?;-70.0;-244.0;?;?;-285;385;-192;995.0;242;233.0;959.0
?;130.0;?;831.0;-117.0;-173;314;-230;?;363;?;553.0
-814;?;-17.0;732.0;-295.0;-270;353;-265;1359.0;236;129.0;446.0
-834;614.0;-80.0;798.0;-321.0;?;365;-261;1168.0;211;176.0;119.0
?;915.0;-294.0;591.0;?;-241;336;-291;?;251;?;668.0
-826;191.0;-633.0;?;-209.0;-286;358;-264;843.0;222;326.0;-263.0
-814;1053.0;-33.0;1716.0;-167.0;-272;?;-264;1024.0;219;?;767.0
-831;317.0;231.0;1134.0;-107.0;-278;397;-264;?;188;479.0;80.0
-819;104.0;-122.0;?;-82.0;?;?;?;997.0;210;?;762.0
?;448.0;122.0;?;-136.0;-259;373;-274;?;216;?;-49.0
-790;?;?;?;-181.0;-258;375;-259;966.0;223;440.0;?
-804;?;-19.0;993.0;-153.0;-322;376;-242;?;209;369.0;305.0
-831;?;?;1012.0;-144.0;-230;366;-312;916.0;207;276.0;?
?;331.0;80.0;1048.0;?;?;?;-287;945.0;236;?;?
?;345.0;42.0;1034.0;-123.0;-424;?;-236;983.0;241;?;298.0
-926;331.0;9.0;?;-92.0;-273;258;?;?;262;-8.0;307.0
-854;264.0;-22.0;986.0;?;-323;?;-389;984.0;?;54.0;?
-675;187.0;-97.0;991.0;-177.0;-488;290;-177;1024.0;402;180.0;444.0
-817;?;-50.0;1007.0;?;-458;453;-304;1069.0;257;234.0;445.0
-886;?;55.0;973.0;-252.0;-813;1043;-182;?;?;260.0;?
-581;209.0;73.0;?;-170.0;-1014;959;169;1198.0;251;?;?
-594;?;?;1112.0;-184.0;-674;?;-50;?;?;5.0;?
-713;582.0;333.0;1011.0;?;-554;-130;-250;1042.0;1290;-30.0;?
-597;676.0;157.0;906.0;-353.0;-564;102;-89;744.0;?;?;21.0
?;874.0;141.0;1170.0;?;-454;202;-44;748.0;862;?;15.0
-542;914.0;213.0;1132.0;-293.0;-520;266;7;871.0;781;?;-216.0
-515;?;428.0;1107.0;-352.0;-573;497;125;?;439;155.0;170.0
-512;-150.0;171.0;412.0;-268.0;?;627;?;1054.0;249;277.0;?
-742;510.0;-355.0;1291.0;-226.0;-630;717;64;1015.0;0;248.0;1011.0
-1014;-64.0;-281.0;1339.0;-260.0;-595;913;-141;?;?;80.0;945.0
?;?;-224.0;1544.0;?;?;1152;-209;911.0;-730;-46.0;920.0
-1220;?;-249.0;?;?;-729;?;-227;864.0;-883;-183.0;?
?;?;?;1393.0;-234.0;-472;1413;-200;?;-617;-299.0;749.0
-220;?;-321.0;1262.0;-233.0;-154;1568;50;973.0;?;-149.0;?
390;-44.0;-258.0;1159.0;-169.0;524;1230;?;907.0;1073;?;703.0
112;-64.0;?;1038.0;-162.0;169;?;?;899.0;747;132.0;559.0
-287;-140.0;?;980.0;-166.0;-27;925;-147;914.0;369;110.0;396.0
-430;-144.0;?;?;-199.0;-532;759;?;959.0;38;131.0;741.0
-644;?;-227.0;?;?;-2093;283;1238;1001.0;-672;225.0;?
?;34.0;-101.0;758.0;-286.0;-382;-1489;448;?;1786;275.0;?
?;?;121.0;832.0;?;416;-1189;-148;?;?;335.0;?
-755;?;117.0;?;-90.0;-1142;505;524;1034.0;-285;370.0;74.0
?;?;495.0;715.0;-60.0;-703;453;180;1019.0;-62;441.0;-365.0
-831;1501.0;371.0;264.0;-149.0;-321;362;?;1070.0;120;464.0;-401.0
?;?;42.0;151.0;-263.0;-358;392;-135;?;60;445.0;?
-787;763.0;152.0;437.0;-413.0;?;361;-178;1283.0;178;406.0;224.0
-830;?;-180.0;866.0;-144.0;-285;413;-169;1415.0;93;300.0;781.0
?;-316.0;105.0;622.0;-251.0;-268;319;?;957.0;167;164.0;-665.0
?;736.0;524.0;1075.0;-422.0;?;357;-174;911.0;?;89.0;-460.0
?;2305.0;-147.0;917.0;-310.0;-229;371;-195;1006.0;150;84.0;132.0
-813;514.0;-295.0;?;-357.0;-225;?;-197;?;158;251.0;912.0
?;-40.0;?;1191.0;-270.0;-226;?;?;?;138;266.0;655.0
-836;?;?;?;-203.0;?;352;-179;932.0;?;?;713.0
-832;373.0;20.0;1174.0;-238.0;-245;370;-180;876.0;?;123.0;525.0
-805;254.0;1.0;1040.0;-274.0;-187;?;-215;868.0;124;201.0;648.0
-827;270.0;-90.0;1181.0;-237.0;-226;366;-192;848.0;?;133.0;497.0
?;207.0;?;1007.0;?;-271;370;-158;899.0;113;-132.0;341.0
-845;333.0;?;?;-152.0;?;353;-260;?;163;-215.0;404.0
-862;?;-21.0;982.0;-173.0;?;351;-223;984.0;128;-17.0;274.0
-878;304.0;33.0;?;-281.0;-223;366;-220;1022.0;123;47.0;230.0
-848;?;80.0;990.0;-308.0;-165;416;-268;1025.0;138;68.0;?
-734;380.0;53.0;?;-162.0;-248;378;?;900.0;212;92.0;?
-798;382.0;-42.0;950.0;-109.0;-342;347;-81;1035.0;223;22.0;203.0
-1077;461.0;73.0;1041.0;-207.0;-760;872;155;?;-429;2.0;303.0
-1001;529.0;174.0;997.0;-254.0;-823;672;335;?;?;14.0;268.0
?;458.0;29.0;927.0;-242.0;-836;-187;726;967.0;812;43.0;342.0
?;341.0;49.0;1034.0;?;-987;-252;974;?;794;215.0;328.0
-813;315.0;111.0;1080.0;-260.0;?;-101;326;?;?;540.0;285.0
-935;579.0;?;1041.0;-343.0;-185;50;?;924.0;428;828.0;263.0
?;556.0;?;1032.0;-369.0;-1261;443;?;889.0;-146;828.0;213.0
-274;504.0;212.0;800.0;-193.0;?;1219;?;950.0;-533;756.0;282.0
9;734.0;378.0;976.0;?;-1426;?;-1939;1169.0;?;701.0;285.0
-165;713.0;152.0;1156.0;-226.0;-1276;2299;-1541;1168.0;-812;688.0;864.0
-1547;328.0;-367.0;1191.0;?;?;128;477;1092.0;?;623.0;?
-1201;9.0;?;?;-105.0;-455;288;224;939.0;-251;569.0;991.0
-611;-94.0;-165.0;1253.0;-86.0;-792;745;-292;?;-176;514.0;561.0
-963;-348.0;-166.0;?;-138.0;?;218;150;?;86;557.0;?
-790;?;-808.0;?;-340.0;?;390;-23;?;?;682.0;680.0
-841;-772.0;-309.0;?;?;-273;?;30;1122.0;80;690.0;357.0
-863;?;-1076.0;970.0;-249.0;-250;308;53;866.0;86;?;103.0
-801;-689.0;699.0;?;-356.0;-292;374;-13;986.0;?;?;?
-843;1584.0;418.0;933.0;?;-229;?;34;1094.0;106;521.0;-137.0
-830;892.0;242.0;?;-172.0;-281;347;19;967.0;78;?;577.0
-823;-95.0;-528.0;1170.0;-261.0;-260;329;28;1058.0;?;617.0;1175.0
-821;695.0;272.0;1171.0;?;-269;345;17;1006.0;?;?;117.0
-846;253.0;?;1300.0;-59.0;-327;?;?;?;35;621.0;?
-824;?;?;905.0;-43.0;?;363;2;1009.0;75;739.0;72.0
-893;171.0;?;1037.0;-173.0;-219;335;47;972.0;?;?;324.0
?;?;132.0;920.0;-177.0;-274;?;60;?;45;?;355.0
-809;?;?;1017.0;-184.0;-280;?;27;1020.0;92;972.0;390.0
-817;332.0;-32.0;1027.0;-109.0;-236;334;29;940.0;110;?;358.0
-802;185.0;-39.0;1010.0;-96.0;?;325;25;1021.0;133;?;367.0
?;129.0;-53.0;1007.0;-117.0;-232;?;132;?;?;559.0;335.0
-1001;133.0;1.0;1034.0;-159.0;?;177;296;1023.0;?;501.0;343.0
-882;172.0;?;965.0;-162.0;-328;434;76;1058.0;-47;588.0;376.0
-925;332.0;27.0;981.0;?;-360;260;219;1050.0;?;?;?
-920;299.0;59.0;1056.0;?;-356;?;206;1132.0;26;1048.0;?
-920;290.0;151.0;985.0;-162.0;-346;?;-420;1082.0;-666;841.0;341.0
-1058;366.0;?;?;-163.0;?;657;413;?;-308;?;?
-791;?;47.0;1020.0;-332.0;-1002;?;861;1092.0;582;-144.0;?
-506;304.0;-34.0;1094.0;-404.0;?;?;286;1038.0;666;-502.0;345.0
-665;331.0;?;1031.0;-366.0;?;-21;533;?;?;-693.0;?
-587;347.0;245.0;1060.0;-344.0;-290;-74;401;943.0;705;?;232.0
-453;800.0;340.0;1161.0;-471.0;-558;?;90;?;710;-893.0;-19.0
-597;1169.0;?;1010.0;-510.0;-719;230;?;926.0;315;-753.0;39.0
-270;722.0;268.0;528.0;?;-1137;609;?;1017.0;290;-458.0;494.0
-105;805.0;?;935.0;-391.0;-1129;?;-1199;1045.0;388;-177.0;898.0
180;322.0;-237.0;1262.0;-365.0;-1542;1065;-1767;915.0;?;?;1280.0
491;104.0;-205.0;?;-369.0;-1356;1902;?;859.0;498;-546.0;?
?;-68.0;?;1596.0;-392.0;-252;2505;-83;?;?;-1002.0;?
965;-12.0;-191.0;1376.0;-291.0;-3284;2529;-2788;848.0;672;-1585.0;834.0
458;-195.0;?;1292.0;-391.0;-3033;1463;-2762;884.0;734;-1745.0;735.0
-1269;-297.0;-180.0;1160.0;-314.0;?;306;483;?;-271;-1495.0;869.0
-946;-365.0;-202.0;1043.0;-294.0;-327;121;?;899.0;?;-970.0;780.0
-914;?;-305.0;?;-359.0;?;118;-481;?;?;-432.0;800.0
-962;-496.0;-622.0;974.0;?;-44;271;-88;858.0;21;406.0;?
-758;-471.0;?;919.0;-301.0;-382;?;-392;972.0;147;869.0;772.0
-878;-146.0;-508.0;960.0;-316.0;-170;328;-197;870.0;73;1175.0;400.0
-767;179.0;153.0;1018.0;-458.0;-397;350;-405;1032.0;?;?;-13.0
-802;-188.0;339.0;723.0;?;-309;331;-321;1225.0;138;?;210.0
-822;1307.0;-203.0;?;-347.0;-280;338;-285;850.0;?;-772.0;997.0
-805;-566.0;?;1133.0;-352.0;-326;?;-322;980.0;123;-404.0;379.0
-827;?;269.0;1187.0;-244.0;-281;329;-272;1032.0;107;898.0;105.0
-825;498.0;480.0;?;-179.0;-282;?;-264;1042.0;104;1021.0;618.0
