Accelerometer HIP accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit BACK magneticX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LUA accZ;Accelerometer LH accZ;Accelerometer BACK accZ;Accelerometer BACK accX
154.0;61.0;999.0;28.0;137.0;888.0;450.0;244.0;85.0;-483.0;10.0
209.0;67.0;999.0;119.0;177.0;?;377.0;334.0;115.0;-468.0;17.0
?;?;997.0;132.0;169.0;923.0;?;?;?;?;20.0
111.0;150.0;995.0;93.0;143.0;904.0;434.0;234.0;-106.0;-470.0;-9.0
100.0;?;993.0;?;?;884.0;381.0;164.0;-132.0;-489.0;12.0
?;118.0;?;104.0;175.0;880.0;413.0;160.0;-68.0;-471.0;34.0
120.0;133.0;992.0;112.0;?;924.0;441.0;?;1.0;-502.0;-1.0
123.0;139.0;992.0;182.0;149.0;912.0;441.0;222.0;1.0;-502.0;11.0
161.0;123.0;995.0;?;178.0;922.0;468.0;244.0;11.0;-520.0;-6.0
?;122.0;993.0;91.0;180.0;?;457.0;250.0;-8.0;-474.0;-7.0
121.0;127.0;990.0;120.0;193.0;890.0;398.0;246.0;-19.0;-499.0;7.0
132.0;?;988.0;154.0;181.0;?;396.0;251.0;-7.0;-490.0;32.0
119.0;118.0;?;?;196.0;?;478.0;226.0;-20.0;-482.0;72.0
128.0;120.0;?;?;?;?;515.0;205.0;-33.0;-533.0;125.0
184.0;115.0;990.0;138.0;199.0;872.0;462.0;?;-19.0;?;123.0
?;110.0;989.0;59.0;?;?;496.0;258.0;4.0;-543.0;?
121.0;110.0;988.0;58.0;192.0;855.0;?;284.0;?;-544.0;89.0
149.0;111.0;987.0;93.0;199.0;851.0;422.0;292.0;?;-538.0;91.0
153.0;?;989.0;126.0;?;837.0;463.0;281.0;3.0;-541.0;41.0
111.0;115.0;989.0;147.0;216.0;885.0;463.0;?;0.0;?;48.0
86.0;?;?;152.0;220.0;865.0;423.0;256.0;-10.0;-538.0;?
54.0;119.0;?;112.0;226.0;849.0;450.0;?;-11.0;?;61.0
?;140.0;988.0;60.0;236.0;857.0;421.0;277.0;-32.0;?;?
64.0;128.0;989.0;?;263.0;855.0;?;309.0;-27.0;?;?
?;139.0;991.0;-38.0;251.0;843.0;348.0;334.0;-24.0;-576.0;?
?;159.0;990.0;?;225.0;836.0;?;325.0;-65.0;-570.0;104.0
70.0;?;993.0;10.0;260.0;?;329.0;310.0;-76.0;-578.0;89.0
80.0;174.0;?;18.0;259.0;?;?;302.0;-57.0;-571.0;86.0
72.0;177.0;992.0;44.0;263.0;?;395.0;300.0;?;-583.0;57.0
80.0;168.0;?;25.0;266.0;823.0;352.0;?;-55.0;-577.0;64.0
85.0;165.0;993.0;?;282.0;846.0;?;287.0;?;-581.0;75.0
85.0;?;993.0;1.0;273.0;827.0;338.0;?;-57.0;-578.0;71.0
78.0;164.0;994.0;39.0;261.0;?;358.0;298.0;-57.0;-589.0;52.0
127.0;?;994.0;44.0;283.0;855.0;371.0;289.0;-61.0;-582.0;23.0
135.0;?;994.0;107.0;?;?;?;291.0;-79.0;-552.0;-8.0
175.0;139.0;?;30.0;266.0;866.0;366.0;289.0;?;?;-29.0
?;175.0;1011.0;601.0;57.0;?;547.0;?;8.0;?;?
?;188.0;1016.0;559.0;58.0;919.0;556.0;317.0;-7.0;-363.0;345.0
-40.0;183.0;1017.0;463.0;47.0;956.0;?;291.0;?;-345.0;319.0
-61.0;185.0;1021.0;446.0;?;990.0;458.0;308.0;41.0;-382.0;322.0
-65.0;212.0;1022.0;371.0;?;?;388.0;318.0;?;-337.0;326.0
-106.0;235.0;1017.0;?;28.0;983.0;407.0;248.0;-35.0;-296.0;346.0
-111.0;?;1018.0;173.0;74.0;951.0;412.0;?;13.0;-337.0;?
-122.0;?;1014.0;253.0;41.0;908.0;375.0;321.0;?;-264.0;349.0
-90.0;239.0;1014.0;310.0;?;?;?;377.0;?;-324.0;335.0
?;243.0;1012.0;400.0;48.0;876.0;429.0;395.0;41.0;-301.0;346.0
-143.0;277.0;1007.0;353.0;6.0;896.0;487.0;353.0;-67.0;-323.0;307.0
-208.0;312.0;?;292.0;30.0;901.0;503.0;270.0;?;-348.0;320.0
-181.0;320.0;?;?;63.0;861.0;431.0;228.0;-161.0;?;310.0
?;?;989.0;?;27.0;?;381.0;258.0;-141.0;-325.0;?
-127.0;?;984.0;160.0;34.0;980.0;?;311.0;-173.0;-406.0;243.0
-45.0;?;979.0;191.0;?;?;338.0;361.0;-188.0;-524.0;131.0
-65.0;427.0;972.0;219.0;?;848.0;350.0;388.0;-191.0;-467.0;98.0
-65.0;424.0;966.0;211.0;117.0;826.0;379.0;350.0;-189.0;?;83.0
60.0;409.0;?;192.0;226.0;888.0;?;308.0;?;-528.0;?
91.0;?;?;144.0;69.0;918.0;393.0;316.0;-94.0;-496.0;70.0
92.0;306.0;942.0;171.0;88.0;905.0;?;232.0;-16.0;-494.0;42.0
?;?;936.0;224.0;145.0;910.0;367.0;?;-32.0;-452.0;31.0
?;209.0;931.0;147.0;?;914.0;426.0;142.0;66.0;-430.0;48.0
164.0;?;923.0;86.0;209.0;950.0;?;165.0;86.0;-397.0;47.0
?;168.0;917.0;?;143.0;942.0;342.0;222.0;?;-361.0;75.0
188.0;209.0;915.0;98.0;?;?;302.0;173.0;400.0;-320.0;86.0
146.0;38.0;?;132.0;96.0;952.0;297.0;?;306.0;-271.0;15.0
85.0;-29.0;906.0;?;78.0;971.0;316.0;146.0;?;-301.0;-34.0
103.0;?;904.0;93.0;67.0;956.0;297.0;?;242.0;?;-56.0
147.0;-101.0;?;48.0;65.0;954.0;324.0;47.0;192.0;-270.0;?
?;-115.0;898.0;41.0;79.0;958.0;258.0;20.0;240.0;?;-23.0
150.0;?;893.0;81.0;60.0;948.0;146.0;36.0;335.0;-280.0;-12.0
146.0;?;889.0;119.0;-1.0;946.0;109.0;?;215.0;?;-22.0
121.0;19.0;880.0;210.0;-33.0;919.0;126.0;123.0;?;-246.0;-41.0
171.0;86.0;875.0;271.0;-26.0;938.0;?;?;72.0;-240.0;-32.0
129.0;?;?;263.0;-20.0;?;334.0;138.0;163.0;?;29.0
92.0;170.0;862.0;255.0;-48.0;939.0;?;?;112.0;-253.0;138.0
?;110.0;855.0;217.0;?;896.0;414.0;93.0;-143.0;-281.0;222.0
138.0;98.0;?;194.0;?;934.0;408.0;55.0;-148.0;?;256.0
75.0;244.0;835.0;212.0;-5.0;963.0;?;-34.0;?;-286.0;220.0
?;324.0;826.0;115.0;35.0;?;417.0;-12.0;-139.0;-275.0;294.0
?;316.0;818.0;81.0;1.0;1233.0;?;96.0;43.0;-551.0;356.0
?;365.0;?;225.0;-42.0;1134.0;360.0;175.0;?;-471.0;266.0
135.0;407.0;794.0;?;30.0;981.0;384.0;85.0;?;-498.0;-11.0
43.0;318.0;777.0;262.0;81.0;948.0;525.0;-12.0;135.0;?;-58.0
32.0;236.0;754.0;?;19.0;860.0;620.0;203.0;141.0;-482.0;-4.0
38.0;283.0;?;84.0;208.0;894.0;569.0;?;162.0;-499.0;172.0
21.0;157.0;718.0;139.0;348.0;?;?;198.0;165.0;?;?
140.0;?;714.0;280.0;327.0;904.0;313.0;238.0;225.0;-438.0;241.0
86.0;-92.0;?;365.0;424.0;913.0;323.0;?;?;-466.0;?
63.0;-108.0;?;346.0;252.0;921.0;386.0;?;382.0;-380.0;150.0
1.0;-69.0;?;178.0;236.0;900.0;427.0;186.0;164.0;?;104.0
60.0;?;714.0;60.0;?;877.0;372.0;?;-109.0;-323.0;82.0
-6.0;?;711.0;1.0;172.0;902.0;?;-6.0;-177.0;-303.0;125.0
36.0;205.0;709.0;75.0;?;902.0;?;?;?;-353.0;121.0
71.0;148.0;?;177.0;95.0;929.0;187.0;?;-157.0;-312.0;96.0
38.0;197.0;703.0;269.0;70.0;924.0;247.0;331.0;-160.0;-301.0;96.0
36.0;288.0;?;296.0;60.0;885.0;308.0;212.0;-237.0;-250.0;126.0
-16.0;296.0;694.0;267.0;53.0;?;343.0;147.0;?;-272.0;134.0
-23.0;282.0;689.0;243.0;?;864.0;350.0;138.0;-249.0;-311.0;?
?;253.0;681.0;242.0;20.0;902.0;?;151.0;-153.0;-392.0;180.0
100.0;218.0;673.0;282.0;-6.0;978.0;351.0;172.0;-136.0;-413.0;97.0
?;225.0;663.0;299.0;?;1069.0;?;154.0;-154.0;-438.0;?
311.0;226.0;648.0;278.0;158.0;1041.0;?;133.0;-147.0;-456.0;104.0
?;228.0;638.0;228.0;?;984.0;469.0;172.0;-124.0;-459.0;?
52.0;242.0;?;168.0;-65.0;1047.0;474.0;179.0;-98.0;-507.0;20.0
-63.0;251.0;611.0;?;53.0;970.0;?;158.0;-66.0;-541.0;?
?;249.0;600.0;129.0;22.0;896.0;416.0;186.0;-38.0;?;-4.0
139.0;224.0;587.0;?;130.0;808.0;?;141.0;-72.0;-555.0;-62.0
?;193.0;577.0;79.0;205.0;841.0;399.0;40.0;-88.0;-528.0;-44.0
180.0;148.0;568.0;68.0;140.0;?;?;87.0;-16.0;-520.0;-66.0
?;67.0;560.0;38.0;?;928.0;364.0;135.0;?;-483.0;-125.0
?;74.0;?;19.0;?;951.0;?;?;122.0;?;-49.0
187.0;84.0;547.0;20.0;277.0;911.0;227.0;160.0;?;?;-18.0
?;86.0;542.0;64.0;169.0;?;163.0;145.0;124.0;-389.0;?
178.0;100.0;543.0;144.0;122.0;?;157.0;118.0;215.0;-378.0;-19.0
226.0;93.0;541.0;178.0;117.0;852.0;216.0;133.0;-26.0;-366.0;-65.0
319.0;62.0;540.0;?;115.0;857.0;277.0;139.0;151.0;-347.0;-80.0
233.0;38.0;541.0;116.0;?;885.0;?;73.0;-5.0;-365.0;-92.0
185.0;35.0;542.0;62.0;97.0;842.0;?;28.0;61.0;-336.0;?
181.0;71.0;542.0;52.0;111.0;884.0;194.0;-30.0;?;-385.0;?
?;-10.0;540.0;114.0;115.0;866.0;174.0;?;84.0;?;-30.0
184.0;-74.0;?;178.0;?;953.0;228.0;44.0;?;-461.0;88.0
346.0;?;538.0;310.0;?;897.0;312.0;52.0;?;-323.0;115.0
-54.0;2.0;540.0;355.0;64.0;?;447.0;34.0;145.0;?;-31.0
32.0;41.0;544.0;353.0;?;1163.0;538.0;43.0;?;-488.0;?
110.0;61.0;549.0;245.0;2.0;1102.0;575.0;90.0;111.0;-521.0;?
213.0;101.0;?;?;58.0;1011.0;?;?;45.0;-453.0;279.0
131.0;172.0;566.0;587.0;12.0;960.0;547.0;?;-37.0;-500.0;221.0
-12.0;246.0;578.0;573.0;43.0;?;668.0;147.0;-41.0;-464.0;165.0
?;309.0;594.0;262.0;113.0;859.0;927.0;284.0;-29.0;-437.0;218.0
34.0;342.0;606.0;62.0;225.0;944.0;?;?;-74.0;-483.0;266.0
?;361.0;620.0;806.0;263.0;972.0;764.0;426.0;-160.0;?;?
32.0;?;629.0;1359.0;181.0;996.0;851.0;386.0;?;-404.0;?
-47.0;271.0;635.0;1263.0;155.0;944.0;1187.0;246.0;?;-287.0;?
?;208.0;?;896.0;?;876.0;?;211.0;98.0;?;?
?;161.0;638.0;508.0;118.0;862.0;?;174.0;?;-220.0;171.0
28.0;134.0;639.0;?;?;908.0;559.0;?;200.0;-232.0;?
26.0;117.0;642.0;273.0;31.0;912.0;238.0;211.0;253.0;-205.0;131.0
51.0;105.0;?;241.0;18.0;955.0;172.0;216.0;259.0;-223.0;143.0
52.0;106.0;?;253.0;27.0;?;161.0;191.0;155.0;?;99.0
60.0;?;?;323.0;-29.0;875.0;158.0;150.0;122.0;-222.0;135.0
103.0;65.0;631.0;386.0;-34.0;?;190.0;128.0;94.0;-223.0;114.0
?;81.0;?;419.0;?;954.0;228.0;118.0;90.0;-294.0;67.0
-114.0;116.0;624.0;514.0;?;1101.0;266.0;?;109.0;-408.0;?
223.0;?;?;522.0;-139.0;1049.0;359.0;156.0;-8.0;?;32.0
183.0;216.0;624.0;?;?;1121.0;567.0;141.0;7.0;?;247.0
110.0;265.0;622.0;-55.0;177.0;1023.0;823.0;?;-100.0;-490.0;?
-23.0;275.0;621.0;-230.0;-122.0;?;739.0;132.0;-20.0;?;219.0
-142.0;263.0;617.0;?;-1.0;870.0;430.0;228.0;?;-519.0;147.0
6.0;302.0;612.0;?;-20.0;891.0;340.0;205.0;14.0;-459.0;-4.0
229.0;360.0;?;72.0;39.0;?;?;?;?;-412.0;-81.0
121.0;309.0;607.0;121.0;65.0;963.0;443.0;116.0;-6.0;-402.0;-173.0
51.0;240.0;605.0;132.0;242.0;986.0;586.0;?;101.0;-400.0;-88.0
143.0;116.0;603.0;?;?;873.0;516.0;?;191.0;-286.0;-26.0
172.0;48.0;605.0;231.0;?;825.0;442.0;-63.0;272.0;-237.0;-25.0
162.0;?;610.0;?;27.0;793.0;377.0;31.0;337.0;-266.0;-47.0
193.0;54.0;620.0;246.0;-12.0;843.0;414.0;117.0;338.0;?;-132.0
60.0;382.0;716.0;147.0;95.0;844.0;204.0;241.0;-75.0;-322.0;137.0
?;319.0;?;245.0;85.0;867.0;254.0;204.0;?;-288.0;146.0
130.0;233.0;709.0;?;65.0;852.0;?;219.0;29.0;-304.0;133.0
?;?;706.0;?;50.0;821.0;356.0;225.0;110.0;-254.0;?
57.0;199.0;705.0;?;22.0;808.0;414.0;229.0;131.0;-252.0;?
76.0;195.0;704.0;338.0;-11.0;?;?;214.0;181.0;-225.0;146.0
195.0;193.0;703.0;336.0;-69.0;963.0;387.0;?;30.0;-333.0;82.0
361.0;?;706.0;319.0;-96.0;1184.0;?;?;?;?;35.0
?;154.0;704.0;331.0;?;1149.0;386.0;?;158.0;-604.0;34.0
151.0;121.0;704.0;?;129.0;1269.0;373.0;119.0;164.0;-688.0;?
-436.0;93.0;703.0;518.0;-148.0;1105.0;416.0;193.0;331.0;-662.0;-169.0
?;116.0;694.0;?;48.0;735.0;489.0;164.0;?;-673.0;-13.0
63.0;96.0;684.0;131.0;50.0;622.0;648.0;?;?;-661.0;198.0
338.0;107.0;?;79.0;417.0;774.0;662.0;228.0;?;-589.0;114.0
93.0;150.0;675.0;?;164.0;942.0;611.0;?;189.0;?;-9.0
52.0;174.0;673.0;259.0;200.0;1049.0;586.0;?;?;-598.0;?
-14.0;232.0;673.0;?;340.0;997.0;495.0;369.0;?;-495.0;-74.0
?;277.0;682.0;158.0;243.0;?;406.0;182.0;?;-429.0;-20.0
?;235.0;686.0;191.0;376.0;809.0;355.0;176.0;15.0;-317.0;63.0
?;186.0;691.0;273.0;193.0;770.0;352.0;207.0;73.0;?;-3.0
97.0;139.0;692.0;441.0;99.0;?;?;204.0;?;-330.0;-16.0
98.0;108.0;699.0;564.0;59.0;847.0;?;217.0;?;-286.0;-59.0
84.0;113.0;704.0;?;52.0;889.0;733.0;?;101.0;-249.0;-63.0
25.0;106.0;712.0;485.0;130.0;923.0;?;?;82.0;?;-52.0
9.0;?;?;400.0;120.0;950.0;735.0;25.0;?;-313.0;-31.0
46.0;44.0;?;?;25.0;983.0;?;28.0;89.0;-246.0;13.0
?;9.0;731.0;411.0;34.0;1041.0;652.0;56.0;148.0;-279.0;19.0
299.0;-25.0;733.0;477.0;15.0;982.0;?;56.0;247.0;-335.0;29.0
129.0;-26.0;?;542.0;-45.0;?;702.0;?;?;?;-35.0
-432.0;-25.0;735.0;531.0;-75.0;1085.0;813.0;47.0;386.0;-530.0;119.0
?;-59.0;?;448.0;53.0;939.0;840.0;?;342.0;-480.0;482.0
?;-109.0;731.0;532.0;?;887.0;?;?;291.0;-609.0;222.0
-385.0;-129.0;725.0;?;?;968.0;774.0;?;488.0;-705.0;?
?;-151.0;723.0;622.0;122.0;936.0;859.0;-26.0;?;-550.0;?
-532.0;?;722.0;724.0;275.0;929.0;950.0;355.0;?;-413.0;?
-347.0;-54.0;713.0;459.0;?;938.0;?;663.0;327.0;-414.0;373.0
-358.0;299.0;700.0;?;167.0;930.0;740.0;490.0;158.0;-417.0;417.0
-246.0;276.0;692.0;343.0;171.0;925.0;?;401.0;-96.0;-486.0;?
?;?;678.0;443.0;58.0;850.0;577.0;469.0;?;?;447.0
-312.0;239.0;?;510.0;?;758.0;?;384.0;-246.0;-367.0;400.0
-187.0;330.0;647.0;546.0;115.0;729.0;556.0;298.0;-163.0;-319.0;?
-168.0;382.0;632.0;335.0;?;?;696.0;306.0;-178.0;?;310.0
?;385.0;?;367.0;116.0;761.0;661.0;299.0;-187.0;-325.0;221.0
?;384.0;601.0;?;45.0;874.0;478.0;?;-224.0;-383.0;326.0
?;413.0;589.0;159.0;65.0;?;663.0;303.0;-252.0;?;365.0
-209.0;?;576.0;508.0;92.0;?;365.0;263.0;-237.0;-487.0;354.0
-25.0;?;568.0;492.0;77.0;962.0;600.0;268.0;?;-453.0;278.0
-48.0;330.0;560.0;430.0;?;821.0;751.0;311.0;-16.0;-437.0;218.0
-141.0;317.0;553.0;449.0;188.0;834.0;673.0;382.0;73.0;-401.0;?
-150.0;343.0;544.0;380.0;188.0;876.0;590.0;487.0;36.0;-498.0;?
-66.0;369.0;532.0;584.0;161.0;891.0;695.0;506.0;-75.0;-448.0;186.0
-33.0;344.0;?;413.0;151.0;873.0;784.0;392.0;-172.0;-502.0;204.0
-34.0;305.0;517.0;661.0;178.0;?;799.0;?;-162.0;-436.0;289.0
-91.0;?;514.0;264.0;216.0;?;716.0;?;-82.0;-456.0;218.0
?;300.0;?;324.0;194.0;907.0;949.0;279.0;-9.0;-373.0;?
-109.0;?;?;?;160.0;?;528.0;343.0;?;?;271.0
-80.0;301.0;?;526.0;179.0;852.0;552.0;386.0;-34.0;-521.0;204.0
-125.0;312.0;508.0;-78.0;173.0;819.0;-17.0;371.0;-58.0;-414.0;292.0
-133.0;301.0;?;?;174.0;888.0;1547.0;361.0;-58.0;-447.0;195.0
?;297.0;513.0;450.0;213.0;872.0;-330.0;374.0;-94.0;-524.0;274.0
-101.0;?;514.0;-202.0;?;810.0;604.0;398.0;-94.0;-530.0;250.0
-135.0;325.0;520.0;-136.0;218.0;868.0;778.0;394.0;-82.0;?;230.0
-95.0;302.0;527.0;?;205.0;893.0;90.0;403.0;-42.0;-577.0;185.0
-41.0;297.0;?;?;231.0;?;457.0;396.0;?;-517.0;181.0
-71.0;307.0;534.0;-357.0;264.0;785.0;680.0;372.0;-68.0;-473.0;213.0
-156.0;281.0;539.0;-474.0;220.0;842.0;?;383.0;-21.0;-439.0;194.0
-135.0;233.0;543.0;800.0;?;844.0;-517.0;367.0;-2.0;-438.0;?
-112.0;?;545.0;197.0;228.0;912.0;?;332.0;12.0;?;?
-151.0;233.0;?;-216.0;155.0;936.0;973.0;315.0;?;-432.0;149.0
-136.0;228.0;548.0;-275.0;167.0;?;?;?;-51.0;-438.0;?
?;236.0;550.0;-80.0;?;?;28.0;?;?;-387.0;?
-130.0;294.0;556.0;-236.0;189.0;904.0;33.0;385.0;-138.0;-379.0;259.0
-140.0;354.0;?;-403.0;204.0;919.0;152.0;369.0;-184.0;-392.0;254.0
-143.0;357.0;565.0;-173.0;?;907.0;-94.0;355.0;-198.0;-396.0;266.0
-132.0;353.0;?;?;138.0;912.0;-34.0;337.0;-164.0;-418.0;244.0
-133.0;328.0;566.0;-139.0;152.0;914.0;119.0;321.0;-111.0;-421.0;?
-91.0;328.0;564.0;27.0;?;903.0;-25.0;334.0;-65.0;-390.0;222.0
-122.0;315.0;?;-94.0;127.0;?;?;361.0;?;?;258.0
-106.0;312.0;?;?;?;?;435.0;380.0;-61.0;-446.0;?
-73.0;?;559.0;-347.0;142.0;861.0;318.0;386.0;-102.0;-444.0;220.0
-52.0;320.0;?;?;131.0;875.0;-11.0;358.0;?;-463.0;?
?;310.0;?;18.0;112.0;879.0;-16.0;319.0;-65.0;-472.0;126.0
-48.0;285.0;551.0;-126.0;135.0;865.0;290.0;301.0;-17.0;?;129.0
-40.0;?;?;-156.0;?;866.0;240.0;297.0;12.0;-497.0;88.0
-1.0;254.0;547.0;-205.0;122.0;?;194.0;311.0;30.0;-505.0;70.0
55.0;238.0;?;-231.0;124.0;866.0;?;295.0;41.0;-509.0;?
65.0;218.0;545.0;-174.0;146.0;?;?;266.0;78.0;-523.0;23.0
86.0;192.0;544.0;?;138.0;937.0;91.0;245.0;103.0;?;?
98.0;170.0;543.0;-153.0;179.0;?;92.0;207.0;114.0;-487.0;?
110.0;136.0;538.0;?;?;953.0;289.0;178.0;121.0;-422.0;15.0
?;?;531.0;-250.0;167.0;?;147.0;195.0;157.0;-422.0;46.0
72.0;127.0;?;?;140.0;923.0;22.0;222.0;?;-362.0;48.0
92.0;129.0;522.0;?;?;931.0;?;252.0;163.0;-382.0;59.0
?;150.0;519.0;?;112.0;901.0;182.0;245.0;116.0;-398.0;76.0
79.0;?;517.0;-84.0;99.0;?;18.0;?;-1.0;?;41.0
67.0;?;?;-117.0;104.0;903.0;107.0;?;-44.0;-408.0;35.0
52.0;219.0;515.0;-155.0;?;889.0;?;150.0;-83.0;-431.0;?
60.0;231.0;512.0;-118.0;?;889.0;144.0;165.0;-78.0;-431.0;37.0
55.0;?;505.0;-39.0;109.0;889.0;106.0;175.0;?;-436.0;?
74.0;241.0;496.0;-94.0;110.0;890.0;155.0;175.0;-15.0;?;56.0
39.0;232.0;486.0;-167.0;124.0;?;230.0;195.0;?;-405.0;81.0
15.0;228.0;480.0;-349.0;116.0;914.0;117.0;192.0;37.0;-459.0;?
?;?;?;?;89.0;978.0;-23.0;198.0;?;-573.0;108.0
-164.0;?;469.0;-212.0;75.0;1062.0;-227.0;179.0;40.0;-634.0;263.0
308.0;192.0;469.0;?;92.0;?;80.0;?;?;-620.0;223.0
88.0;187.0;465.0;-161.0;113.0;816.0;139.0;171.0;?;-612.0;141.0
?;184.0;468.0;-240.0;?;721.0;44.0;?;99.0;-565.0;182.0
5.0;214.0;475.0;-336.0;311.0;799.0;?;310.0;103.0;?;183.0
-20.0;222.0;479.0;-312.0;?;?;33.0;412.0;41.0;-541.0;211.0
9.0;221.0;482.0;-262.0;156.0;929.0;-1.0;?;-68.0;?;200.0
0.0;?;494.0;-249.0;203.0;949.0;-3.0;?;-49.0;-486.0;?
-29.0;133.0;506.0;-225.0;215.0;952.0;21.0;105.0;?;-466.0;148.0
-62.0;134.0;517.0;-235.0;204.0;910.0;?;106.0;142.0;-473.0;?
-50.0;132.0;530.0;-136.0;204.0;?;54.0;164.0;218.0;-439.0;86.0
?;119.0;?;-117.0;168.0;851.0;65.0;233.0;235.0;-435.0;105.0
-103.0;104.0;549.0;?;119.0;831.0;?;?;191.0;-483.0;98.0
-100.0;?;556.0;-138.0;111.0;855.0;?;228.0;?;-474.0;73.0
15.0;88.0;?;-140.0;119.0;923.0;143.0;165.0;84.0;-490.0;33.0
?;79.0;570.0;-142.0;129.0;1011.0;112.0;114.0;96.0;-477.0;-60.0
?;83.0;582.0;-67.0;142.0;991.0;98.0;136.0;118.0;-453.0;56.0
?;?;597.0;21.0;194.0;936.0;123.0;?;141.0;-477.0;-91.0
126.0;?;611.0;?;173.0;840.0;285.0;165.0;142.0;-522.0;-86.0
215.0;103.0;?;-231.0;118.0;792.0;295.0;138.0;153.0;?;43.0
250.0;91.0;629.0;-145.0;?;782.0;104.0;165.0;178.0;-460.0;125.0
244.0;102.0;634.0;?;235.0;?;157.0;?;54.0;-449.0;112.0
142.0;?;637.0;-128.0;59.0;?;165.0;215.0;19.0;-479.0;86.0
156.0;82.0;645.0;?;?;946.0;137.0;141.0;93.0;-485.0;101.0
90.0;95.0;658.0;-151.0;?;912.0;165.0;?;110.0;-380.0;113.0
108.0;64.0;?;?;141.0;?;?;84.0;?;-374.0;92.0
67.0;?;678.0;-240.0;133.0;945.0;194.0;85.0;196.0;-323.0;96.0
101.0;38.0;687.0;-295.0;54.0;982.0;117.0;131.0;197.0;-328.0;49.0
123.0;12.0;691.0;?;68.0;986.0;51.0;?;209.0;-314.0;-17.0
?;-31.0;691.0;-172.0;45.0;996.0;10.0;126.0;170.0;?;-16.0
89.0;?;695.0;?;29.0;989.0;-133.0;109.0;144.0;?;64.0
153.0;5.0;699.0;158.0;53.0;1007.0;?;95.0;81.0;-263.0;?
?;?;704.0;?;-10.0;1014.0;845.0;77.0;70.0;-297.0;?
113.0;97.0;?;27.0;-2.0;?;?;78.0;27.0;-313.0;-16.0
114.0;115.0;709.0;48.0;42.0;997.0;262.0;?;?;?;-74.0
53.0;143.0;712.0;199.0;-21.0;981.0;?;?;-30.0;?;-13.0
?;157.0;713.0;-88.0;-11.0;951.0;?;?;-13.0;-390.0;?
41.0;159.0;715.0;222.0;18.0;?;?;52.0;-10.0;-359.0;?
103.0;156.0;?;?;46.0;942.0;213.0;38.0;19.0;-393.0;?
?;142.0;719.0;248.0;?;?;486.0;47.0;40.0;-376.0;108.0
45.0;112.0;726.0;?;32.0;928.0;444.0;108.0;31.0;?;84.0
31.0;120.0;731.0;?;83.0;873.0;539.0;149.0;?;-505.0;130.0
2.0;152.0;735.0;270.0;146.0;829.0;?;186.0;72.0;-528.0;116.0
-61.0;169.0;740.0;175.0;96.0;850.0;489.0;224.0;38.0;-546.0;138.0
-20.0;152.0;749.0;?;149.0;827.0;610.0;258.0;35.0;-551.0;123.0
-24.0;163.0;751.0;?;192.0;?;?;246.0;-4.0;-544.0;?
?;?;753.0;?;180.0;817.0;402.0;218.0;-2.0;?;209.0
-111.0;166.0;754.0;312.0;218.0;839.0;570.0;237.0;?;?;162.0
-65.0;176.0;?;309.0;261.0;856.0;563.0;307.0;-19.0;?;189.0
-60.0;227.0;?;208.0;228.0;878.0;588.0;333.0;-71.0;-556.0;167.0
?;263.0;755.0;349.0;238.0;904.0;594.0;333.0;-110.0;-543.0;180.0
-59.0;295.0;756.0;455.0;?;?;485.0;335.0;-142.0;-540.0;202.0
-80.0;322.0;?;403.0;250.0;837.0;627.0;334.0;-148.0;-539.0;202.0
-62.0;343.0;758.0;369.0;230.0;830.0;675.0;344.0;-191.0;-519.0;215.0
-61.0;?;763.0;328.0;228.0;850.0;659.0;353.0;-182.0;-493.0;251.0
-50.0;361.0;765.0;321.0;230.0;857.0;635.0;355.0;-203.0;-488.0;237.0
?;356.0;770.0;327.0;210.0;?;613.0;?;-190.0;-505.0;227.0
-90.0;350.0;767.0;327.0;223.0;877.0;?;318.0;?;-492.0;224.0
-35.0;?;768.0;?;?;899.0;608.0;328.0;-110.0;-491.0;?
-46.0;318.0;771.0;334.0;241.0;904.0;?;355.0;?;-482.0;206.0
-45.0;311.0;?;?;224.0;871.0;646.0;362.0;-93.0;-458.0;218.0
-25.0;307.0;772.0;447.0;?;855.0;636.0;360.0;-104.0;-474.0;?
-7.0;307.0;?;432.0;197.0;836.0;699.0;348.0;-96.0;-484.0;228.0
21.0;?;773.0;401.0;166.0;?;?;351.0;-120.0;-488.0;260.0
-2.0;294.0;773.0;443.0;162.0;?;?;351.0;-124.0;-480.0;186.0
-21.0;292.0;774.0;469.0;166.0;801.0;561.0;343.0;?;-491.0;?
54.0;294.0;774.0;550.0;130.0;939.0;663.0;357.0;-112.0;?;?
52.0;295.0;?;591.0;99.0;830.0;748.0;342.0;?;-609.0;67.0
-27.0;287.0;773.0;617.0;104.0;840.0;?;303.0;-83.0;-622.0;22.0
-101.0;244.0;769.0;694.0;220.0;834.0;?;260.0;-53.0;-654.0;175.0
29.0;?;761.0;703.0;?;813.0;?;237.0;?;-585.0;197.0
93.0;259.0;755.0;?;278.0;760.0;845.0;286.0;-29.0;?;49.0
?;237.0;749.0;?;215.0;763.0;798.0;289.0;?;-539.0;-38.0
129.0;253.0;743.0;-304.0;225.0;848.0;746.0;372.0;38.0;-477.0;32.0
