InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit LLA gyroX
-6;-341.0;?;-82.0;-1366.0;-346.0;-65;352.0
-7;-327.0;?;-94.0;-1151.0;-318.0;-57;346.0
-7;-262.0;?;11.0;-581.0;-167.0;-53;483.0
-7;?;-239.0;?;-200.0;-113.0;-46;1036.0
-7;-237.0;?;118.0;-102.0;-144.0;-38;1409.0
-8;-286.0;-139.0;122.0;-276.0;78.0;?;?
-8;-239.0;-91.0;136.0;-123.0;217.0;-27;-303.0
-8;?;?;230.0;322.0;?;-20;?
-9;-203.0;104.0;229.0;?;?;-15;-825.0
-10;?;194.0;?;731.0;?;-10;?
-11;?;?;221.0;428.0;448.0;-6;-502.0
-13;-262.0;61.0;156.0;187.0;419.0;-4;-856.0
-14;-234.0;?;49.0;?;334.0;-4;?
-16;-283.0;-297.0;56.0;70.0;266.0;-3;-977.0
-15;-333.0;?;83.0;-108.0;?;-7;-738.0
?;?;?;?;-6.0;275.0;?;-449.0
-38;-310.0;-592.0;123.0;305.0;?;-15;-472.0
-50;?;-646.0;?;458.0;237.0;-16;-627.0
-57;-363.0;-699.0;?;515.0;404.0;-16;-912.0
?;-358.0;-767.0;88.0;494.0;?;-16;-972.0
?;-280.0;?;87.0;?;?;-16;-790.0
-59;-321.0;-833.0;115.0;-83.0;709.0;?;-636.0
-60;-267.0;-876.0;136.0;-83.0;691.0;-17;-471.0
?;-207.0;-919.0;155.0;-205.0;493.0;-17;-162.0
?;-244.0;-956.0;140.0;-31.0;290.0;?;337.0
?;-627.0;-979.0;42.0;204.0;269.0;?;-57.0
-50;493.0;-987.0;-132.0;393.0;?;-17;-885.0
?;?;?;100.0;311.0;-195.0;-17;-1187.0
-50;-626.0;-968.0;-109.0;?;258.0;-17;-1730.0
?;-28.0;-968.0;-74.0;?;-510.0;-18;?
?;-171.0;?;-33.0;491.0;-396.0;?;-1798.0
-7;-196.0;?;-29.0;779.0;-274.0;-19;-866.0
4;-262.0;-1003.0;-78.0;721.0;-123.0;-20;?
9;-208.0;?;-116.0;?;-67.0;-22;?
9;-214.0;-978.0;-91.0;601.0;25.0;-23;-932.0
9;-210.0;?;-62.0;?;?;-23;-1506.0
10;-171.0;-975.0;-33.0;206.0;108.0;-25;?
-16;?;-1094.0;324.0;-150.0;?;?;?
-20;-235.0;-1102.0;?;?;325.0;-18;-1644.0
-26;?;-1107.0;250.0;-194.0;398.0;-21;-712.0
-45;?;-1107.0;166.0;-176.0;406.0;-22;?
-58;-299.0;-1106.0;87.0;?;393.0;-22;211.0
-67;?;-1104.0;59.0;-1.0;274.0;-22;384.0
?;-251.0;-1106.0;84.0;10.0;?;-22;?
-70;-255.0;-1112.0;89.0;-1.0;-123.0;-22;980.0
-67;-255.0;?;114.0;18.0;-119.0;-22;829.0
?;-281.0;-1116.0;101.0;-31.0;?;?;105.0
-57;-87.0;?;220.0;-22.0;152.0;-23;-457.0
-48;-181.0;?;?;-160.0;360.0;-23;?
-35;-248.0;?;404.0;-347.0;?;?;-795.0
-26;-340.0;?;225.0;-323.0;304.0;?;?
-15;-379.0;-1167.0;?;-293.0;171.0;-24;-1255.0
-5;-137.0;-1181.0;-44.0;-256.0;-55.0;?;-1070.0
-1;?;-1197.0;51.0;-297.0;-462.0;-24;542.0
9;-260.0;?;-80.0;-130.0;-519.0;-25;1702.0
16;-147.0;-1211.0;-220.0;125.0;-558.0;-28;2420.0
10;-106.0;-1209.0;-270.0;236.0;?;-29;2647.0
4;-152.0;?;-272.0;295.0;?;-33;2269.0
-2;-152.0;-1187.0;-306.0;323.0;-276.0;?;1204.0
?;?;-1173.0;-295.0;372.0;-241.0;-47;4.0
-10;-117.0;-1165.0;?;298.0;-221.0;-62;-574.0
-11;?;-1171.0;-242.0;249.0;-234.0;-77;-431.0
-10;-119.0;-1184.0;-250.0;230.0;-219.0;-80;7.0
-10;-100.0;-1195.0;-170.0;118.0;-182.0;-81;?
-10;-126.0;-1202.0;-153.0;72.0;-202.0;-84;346.0
-11;-210.0;-1209.0;-135.0;72.0;?;-83;71.0
-11;?;-1211.0;-140.0;94.0;-79.0;-75;-269.0
-11;-434.0;?;-186.0;89.0;-19.0;-68;-367.0
-11;-188.0;-1216.0;-191.0;45.0;?;?;-86.0
?;?;-1220.0;-273.0;113.0;-16.0;-48;322.0
-12;-545.0;-1224.0;-364.0;?;202.0;-36;674.0
-12;-238.0;-1228.0;-255.0;58.0;178.0;-27;595.0
-12;-119.0;-1230.0;-69.0;?;69.0;-21;632.0
-13;-169.0;-1248.0;84.0;-209.0;-76.0;-14;853.0
-14;-311.0;-1271.0;226.0;?;-69.0;-3;261.0
?;-343.0;-1298.0;?;?;210.0;-2;-1075.0
?;-334.0;?;292.0;-108.0;445.0;-13;?
-17;-280.0;-1335.0;310.0;-98.0;440.0;?;?
-27;-262.0;?;?;-145.0;389.0;-23;-2177.0
-37;-295.0;?;247.0;-215.0;386.0;-28;?
-49;-311.0;?;216.0;?;364.0;-28;-617.0
?;?;-1337.0;168.0;-173.0;287.0;-28;-95.0
-70;-329.0;?;159.0;-72.0;222.0;-28;93.0
?;-300.0;-1341.0;199.0;-54.0;160.0;?;290.0
?;-268.0;?;224.0;-128.0;?;-28;424.0
-69;-296.0;?;329.0;?;72.0;-28;?
-67;-319.0;-1356.0;250.0;-151.0;165.0;-28;24.0
-59;-116.0;?;?;-147.0;?;?;218.0
-47;-187.0;-1369.0;389.0;-57.0;?;-28;395.0
-42;-241.0;-1376.0;379.0;-39.0;236.0;-28;-41.0
?;-228.0;-1387.0;201.0;?;124.0;-28;-537.0
-15;-408.0;-1398.0;-40.0;143.0;82.0;-28;-805.0
?;-81.0;-1407.0;-106.0;?;32.0;-28;-713.0
-1;-198.0;-1413.0;-17.0;-41.0;?;-28;-4.0
12;-241.0;-1414.0;?;-22.0;-394.0;-29;705.0
14;-79.0;-1415.0;-258.0;112.0;?;-30;1074.0
6;?;-1414.0;-215.0;178.0;-362.0;-32;?
?;-139.0;-1412.0;-220.0;205.0;-302.0;-33;357.0
-26;-249.0;-1453.0;327.0;-185.0;319.0;-19;-2809.0
-36;?;-1451.0;?;-198.0;327.0;-21;-2230.0
-50;-287.0;-1447.0;263.0;-218.0;408.0;-22;-1144.0
-65;-299.0;-1437.0;186.0;-153.0;358.0;-21;?
-78;?;-1433.0;185.0;-165.0;259.0;-22;?
-77;-265.0;-1429.0;?;-90.0;230.0;-22;501.0
-73;-260.0;-1431.0;200.0;-78.0;166.0;-22;547.0
-71;-276.0;-1437.0;225.0;-37.0;?;-22;458.0
?;-308.0;-1442.0;189.0;-92.0;152.0;-22;363.0
?;-108.0;?;175.0;2.0;231.0;?;443.0
-70;-223.0;-1453.0;338.0;-12.0;328.0;-22;487.0
-56;?;-1457.0;334.0;?;317.0;?;470.0
-39;?;-1462.0;102.0;162.0;178.0;-22;-142.0
-37;-384.0;-1471.0;-133.0;?;?;-22;-452.0
-25;-135.0;-1476.0;?;102.0;-141.0;-23;-267.0
-9;-279.0;-1474.0;-27.0;-68.0;-557.0;-24;440.0
-9;?;?;-151.0;10.0;-582.0;-24;1139.0
-9;-139.0;-1469.0;-199.0;145.0;-532.0;-27;1206.0
-15;-151.0;?;-214.0;125.0;?;-33;1015.0
-53;?;-1356.0;345.0;-116.0;357.0;-15;-2041.0
-64;-346.0;-1338.0;264.0;-162.0;322.0;-16;-1355.0
-76;-302.0;-1318.0;?;-131.0;?;-16;?
-81;-311.0;-1306.0;224.0;-123.0;141.0;?;?
?;-288.0;-1300.0;203.0;-84.0;?;?;577.0
-85;-267.0;-1303.0;188.0;-51.0;-22.0;-16;?
?;-237.0;-1305.0;?;-28.0;-9.0;-16;629.0
-80;-302.0;-1304.0;173.0;4.0;151.0;-16;?
-73;?;-1294.0;160.0;33.0;245.0;-17;517.0
-63;-180.0;-1283.0;339.0;21.0;?;-17;?
?;?;-1265.0;394.0;?;440.0;-17;?
-47;-344.0;-1228.0;282.0;81.0;594.0;-17;-1060.0
-45;?;-1189.0;2.0;?;619.0;-17;-2295.0
-17;-134.0;-1185.0;?;?;364.0;-18;-2118.0
-1;-173.0;-1205.0;136.0;-307.0;-315.0;-18;-672.0
-1;-328.0;-1217.0;?;-287.0;-708.0;-19;?
0;-92.0;-1210.0;-171.0;-8.0;-615.0;?;1688.0
-5;-76.0;?;-226.0;115.0;-323.0;-24;1319.0
?;-150.0;-1100.0;?;169.0;-253.0;-30;680.0
-80;-344.0;-834.0;145.0;?;401.0;-27;-42.0
?;-318.0;-820.0;189.0;27.0;213.0;-27;617.0
-84;-304.0;-798.0;184.0;13.0;80.0;?;996.0
-80;?;-782.0;201.0;74.0;33.0;-27;1067.0
?;-261.0;?;203.0;-2.0;99.0;-27;934.0
?;-187.0;-750.0;?;-11.0;186.0;-28;804.0
?;?;?;252.0;-110.0;306.0;-28;793.0
?;-271.0;-729.0;?;-34.0;334.0;?;333.0
-28;?;-741.0;229.0;-34.0;?;-28;-433.0
-23;-448.0;-758.0;-17.0;8.0;84.0;-28;?
?;-115.0;-773.0;?;34.0;-143.0;-29;-792.0
6;-274.0;-773.0;22.0;-226.0;-442.0;-29;-78.0
5;-265.0;?;-116.0;?;-462.0;?;1005.0
?;-136.0;-734.0;?;?;?;-33;1495.0
-9;-179.0;-696.0;-190.0;26.0;-286.0;-35;1480.0
?;-335.0;-432.0;?;?;-1.0;-25;777.0
-89;-284.0;?;138.0;-12.0;-36.0;-26;738.0
-85;-301.0;-413.0;171.0;10.0;-24.0;-26;615.0
-79;-238.0;-404.0;222.0;-20.0;27.0;-26;553.0
-82;-303.0;-397.0;156.0;?;125.0;-26;455.0
-72;-130.0;-388.0;130.0;-15.0;256.0;-26;528.0
?;?;-384.0;264.0;-110.0;?;-26;422.0
-60;?;?;381.0;-54.0;279.0;-26;-176.0
-43;-206.0;?;195.0;14.0;204.0;-26;-962.0
?;-433.0;-406.0;-44.0;1.0;?;?;-1136.0
-19;-115.0;-408.0;-9.0;44.0;-47.0;-26;-568.0
-6;-226.0;-409.0;?;-97.0;-478.0;-27;733.0
-10;?;-402.0;-96.0;-67.0;-597.0;-27;1747.0
-8;-120.0;?;-181.0;?;-379.0;-27;1807.0
-15;-145.0;-376.0;-220.0;69.0;?;-30;1510.0
-17;?;?;-303.0;137.0;-348.0;-30;845.0
?;-131.0;-338.0;-279.0;?;-386.0;-38;313.0
-19;?;?;-254.0;197.0;?;-48;?
?;-22.0;-307.0;?;184.0;?;-59;253.0
-19;-63.0;-301.0;-193.0;?;-279.0;?;377.0
-42;-364.0;-301.0;120.0;?;164.0;-30;-132.0
-51;-352.0;-304.0;31.0;-166.0;-24.0;-30;508.0
-60;-283.0;?;56.0;-168.0;-129.0;-31;788.0
?;-218.0;-309.0;76.0;-108.0;-131.0;-31;888.0
-70;-255.0;-307.0;142.0;-132.0;?;-31;807.0
-71;-276.0;-305.0;144.0;-122.0;18.0;-31;499.0
-73;-283.0;-304.0;88.0;-154.0;68.0;?;10.0
-69;-130.0;-304.0;236.0;-229.0;?;?;-29.0
-65;?;-304.0;?;-289.0;99.0;-31;-67.0
-64;-296.0;?;496.0;?;54.0;-31;?
-53;-149.0;?;657.0;-138.0;177.0;-31;-565.0
-40;-319.0;-319.0;668.0;-199.0;278.0;-31;-716.0
-31;-334.0;?;?;-394.0;443.0;-31;-497.0
-20;-159.0;?;?;-321.0;276.0;-31;?
-9;-198.0;?;235.0;?;-312.0;?;1574.0
-3;?;-365.0;38.0;-524.0;-538.0;-31;2316.0
-5;-206.0;-377.0;-147.0;?;-400.0;-31;2130.0
-9;-120.0;-375.0;-251.0;-70.0;-283.0;-31;?
-12;-140.0;-364.0;?;96.0;?;-32;596.0
-17;-123.0;-349.0;-348.0;219.0;-267.0;-32;-241.0
?;-155.0;-332.0;-370.0;215.0;-557.0;?;-119.0
-27;?;-321.0;?;255.0;-335.0;-39;?
-27;-111.0;-318.0;-396.0;234.0;-316.0;-39;?
?;-69.0;-316.0;-330.0;241.0;-315.0;-48;?
-27;-93.0;-310.0;?;260.0;-282.0;-65;-233.0
-27;-124.0;-300.0;-251.0;?;-300.0;-75;?
-27;-162.0;-286.0;?;228.0;-283.0;-78;-35.0
-27;-251.0;?;?;156.0;-274.0;-74;-95.0
-27;-393.0;?;-328.0;?;-248.0;-66;-357.0
-27;-143.0;-260.0;-377.0;241.0;-217.0;-60;-362.0
-27;-126.0;?;-381.0;212.0;-248.0;?;-7.0
-27;-379.0;-252.0;-428.0;259.0;22.0;-47;596.0
-28;?;-240.0;-642.0;400.0;222.0;-40;951.0
?;-364.0;-235.0;-669.0;?;109.0;-33;961.0
?;-359.0;-232.0;-526.0;384.0;-79.0;?;1188.0
-28;-362.0;-231.0;?;114.0;-205.0;?;1310.0
-28;-430.0;-239.0;-90.0;72.0;-192.0;-8;419.0
-29;-355.0;-249.0;152.0;-137.0;?;?;?
-30;-433.0;-257.0;325.0;-68.0;30.0;6;-1435.0
-30;?;-262.0;?;27.0;147.0;6;-1033.0
-30;-414.0;-270.0;323.0;-99.0;192.0;-2;-755.0
-32;-336.0;-273.0;281.0;?;273.0;-9;-1032.0
-35;?;-279.0;269.0;?;?;-14;-1118.0
-43;-339.0;-284.0;?;-239.0;243.0;?;-1002.0
-50;?;-286.0;222.0;?;?;-17;-783.0
-57;-378.0;-294.0;156.0;?;191.0;-17;-536.0
-69;-307.0;-296.0;135.0;?;134.0;-17;?
-75;-290.0;-302.0;198.0;-137.0;126.0;-17;496.0
?;?;?;230.0;?;149.0;-17;1119.0
-80;-349.0;?;219.0;-270.0;141.0;-17;939.0
?;-224.0;-308.0;190.0;-303.0;144.0;-17;643.0
-72;-59.0;-310.0;391.0;?;147.0;?;?
-63;-253.0;-316.0;492.0;-291.0;?;-17;587.0
-56;-388.0;-321.0;539.0;-111.0;?;-17;-44.0
?;-381.0;?;?;-166.0;266.0;?;-999.0
-34;-363.0;-339.0;?;-163.0;398.0;-17;?
-26;?;-352.0;168.0;-200.0;378.0;-17;-983.0
-21;?;?;?;-230.0;-155.0;?;810.0
?;-254.0;-385.0;-52.0;?;-345.0;-18;2013.0
-14;-161.0;-412.0;-209.0;71.0;-514.0;-18;2613.0
-15;-173.0;-432.0;-297.0;215.0;?;-19;1886.0
-21;?;-436.0;?;374.0;-200.0;-20;?
-38;-291.0;-421.0;351.0;?;352.0;-16;-1616.0
-47;-282.0;-436.0;387.0;1.0;266.0;-19;?
-49;-282.0;-448.0;310.0;-111.0;221.0;-24;?
?;-276.0;?;297.0;-238.0;173.0;?;?
?;-306.0;-472.0;213.0;-220.0;?;-24;62.0
-86;-285.0;?;?;-159.0;219.0;?;158.0
-84;-248.0;-489.0;118.0;?;166.0;-24;284.0
-85;-227.0;-497.0;99.0;-117.0;?;-24;501.0
-79;-280.0;?;118.0;-140.0;-33.0;-24;?
-75;-367.0;-509.0;-2.0;?;-11.0;-24;533.0
-72;-112.0;-513.0;104.0;-315.0;35.0;?;634.0
-57;-153.0;?;367.0;-385.0;125.0;-24;?
-46;?;-526.0;454.0;-261.0;142.0;?;436.0
?;-434.0;-533.0;356.0;-195.0;77.0;-24;?
?;-350.0;-537.0;175.0;-200.0;145.0;-25;-188.0
-18;-226.0;-546.0;60.0;-184.0;114.0;-25;357.0
?;-263.0;-555.0;93.0;?;-190.0;-25;?
-3;-232.0;?;-49.0;-101.0;-657.0;-27;1796.0
-8;-208.0;-589.0;-263.0;66.0;?;-27;?
-10;-185.0;-598.0;-356.0;261.0;-318.0;?;?
-14;?;-587.0;-465.0;403.0;-545.0;-33;?
-21;?;-570.0;-521.0;482.0;-533.0;-34;638.0
-23;-98.0;-549.0;?;471.0;-537.0;?;694.0
-22;-128.0;-538.0;-309.0;398.0;-525.0;-69;?
-23;-101.0;-540.0;?;357.0;?;-79;570.0
-69;-282.0;-444.0;161.0;?;?;-29;516.0
-72;-240.0;?;97.0;?;-22.0;-29;300.0
-65;-230.0;?;73.0;-377.0;-39.0;?;?
-57;-184.0;-467.0;96.0;?;?;?;?
-51;-246.0;-459.0;100.0;-321.0;?;-29;618.0
-43;-124.0;-449.0;62.0;?;155.0;-29;?
-37;-276.0;-444.0;101.0;?;188.0;-29;?
-28;-227.0;-452.0;33.0;-356.0;295.0;-29;?
-19;-317.0;?;6.0;-364.0;177.0;-29;-1206.0
-13;-270.0;-464.0;-77.0;-154.0;-4.0;-29;-1778.0
-6;-127.0;-464.0;-136.0;96.0;-325.0;?;?
?;69.0;-466.0;-72.0;215.0;-821.0;-29;741.0
-1;-45.0;-459.0;-133.0;358.0;-916.0;-30;1809.0
-5;?;-444.0;-245.0;252.0;-789.0;-30;2545.0
?;-17.0;-435.0;-243.0;?;-691.0;-31;2814.0
-13;45.0;-439.0;-266.0;-95.0;-779.0;-34;2281.0
?;90.0;-452.0;-219.0;-217.0;-731.0;-37;1564.0
-19;103.0;-445.0;-202.0;-224.0;-574.0;-47;940.0
-20;111.0;-437.0;-171.0;-285.0;-296.0;-60;613.0
-20;?;-414.0;-100.0;?;?;?;317.0
-20;1.0;?;?;-115.0;-162.0;?;114.0
?;-38.0;-372.0;?;-143.0;-170.0;-89;-46.0
?;-182.0;-358.0;-246.0;?;-176.0;-90;-80.0
-19;-191.0;-352.0;?;-43.0;-274.0;-84;358.0
-19;-212.0;-343.0;-541.0;?;-540.0;-72;956.0
-19;-94.0;-341.0;-652.0;64.0;?;?;1560.0
?;?;-335.0;?;174.0;-523.0;-57;1699.0
?;-325.0;-330.0;-674.0;197.0;-536.0;-48;1699.0
-19;?;-319.0;-591.0;290.0;-355.0;-38;2330.0
?;-87.0;-305.0;-417.0;480.0;-70.0;-31;2110.0
-19;-3.0;?;-338.0;485.0;-104.0;-29;1142.0
-19;-260.0;-278.0;-188.0;?;100.0;-20;?
-20;-380.0;-271.0;-69.0;262.0;110.0;-18;-847.0
-20;-283.0;-263.0;-23.0;317.0;65.0;-23;-1187.0
?;-270.0;-263.0;?;242.0;179.0;-25;?
-26;-306.0;-261.0;122.0;67.0;160.0;-28;-410.0
-33;-273.0;?;182.0;-27.0;96.0;-30;?
-47;-300.0;-261.0;203.0;-141.0;58.0;-30;-51.0
-57;-343.0;?;221.0;?;?;-30;-53.0
-64;?;-273.0;198.0;-183.0;?;?;-50.0
-66;-328.0;-278.0;210.0;-286.0;127.0;-31;?
-61;?;-285.0;230.0;-332.0;207.0;?;?
-57;-297.0;-288.0;272.0;?;197.0;-31;?
?;?;-296.0;224.0;-345.0;220.0;-32;?
-44;-375.0;-300.0;172.0;-313.0;232.0;-32;-370.0
?;-384.0;-307.0;104.0;?;235.0;-32;-374.0
-25;-244.0;?;73.0;-307.0;?;-32;-164.0
-16;-322.0;?;-41.0;-105.0;99.0;-33;511.0
-7;?;-340.0;-124.0;?;?;-33;1105.0
2;-38.0;?;-25.0;?;-133.0;?;?
4;-3.0;?;20.0;170.0;-301.0;-34;507.0
?;-113.0;-343.0;-43.0;252.0;-217.0;?;108.0
?;-81.0;?;-74.0;358.0;-17.0;?;-404.0
-12;?;-344.0;-22.0;297.0;16.0;-42;?
?;-99.0;-345.0;36.0;164.0;-87.0;-53;-1057.0
-19;-101.0;-346.0;55.0;38.0;-202.0;?;-1113.0
?;-47.0;-348.0;16.0;-63.0;-202.0;?;-108.0
?;-47.0;-352.0;78.0;-169.0;-18.0;?;691.0
?;-34.0;-358.0;106.0;-198.0;-22.0;-74;66.0
-20;-47.0;-363.0;79.0;-192.0;?;-76;-666.0
-20;?;-366.0;-8.0;-164.0;41.0;-83;-455.0
-20;-276.0;?;-147.0;-124.0;-10.0;-79;130.0
-20;-385.0;-371.0;-325.0;45.0;-206.0;-71;399.0
-20;-175.0;-375.0;-461.0;104.0;-306.0;?;637.0
-20;-203.0;-385.0;-535.0;224.0;-258.0;-55;1187.0
-19;-413.0;-393.0;?;?;-254.0;?;1686.0
-19;-287.0;-400.0;-449.0;342.0;?;?;?
?;-180.0;-404.0;-292.0;599.0;-195.0;-34;?
-20;-133.0;-407.0;-246.0;402.0;-9.0;?;1101.0
-20;-245.0;?;-105.0;?;18.0;-24;333.0
-20;?;-396.0;-8.0;294.0;?;-24;-769.0
?;-247.0;-386.0;97.0;234.0;-6.0;-24;-1233.0
-21;-337.0;-379.0;?;163.0;-71.0;-26;?
?;?;-372.0;53.0;130.0;-8.0;-29;-167.0
-25;-323.0;-372.0;?;?;-71.0;-30;296.0
-29;-267.0;-378.0;?;-59.0;-81.0;-30;539.0
-38;?;-384.0;?;-172.0;-54.0;-31;883.0
-48;-399.0;-392.0;126.0;?;-40.0;-31;1111.0
-54;-436.0;-395.0;130.0;?;-24.0;-31;1019.0
?;-454.0;-402.0;146.0;-448.0;?;-31;662.0
-60;-291.0;?;?;-441.0;-482.0;-32;1074.0
-56;-168.0;?;73.0;-461.0;-721.0;-32;2020.0
?;-204.0;-431.0;65.0;-377.0;-685.0;?;2467.0
-52;-272.0;?;-84.0;-278.0;-544.0;-33;1720.0
-44;?;-452.0;-174.0;-273.0;-349.0;-34;686.0
-33;-223.0;-458.0;?;-142.0;-282.0;-34;431.0
?;108.0;-466.0;-45.0;-244.0;-301.0;-34;667.0
-15;-136.0;-466.0;-33.0;85.0;-330.0;-34;483.0
?;?;?;-99.0;303.0;?;?;47.0
-1;59.0;-466.0;-87.0;128.0;-174.0;-34;-653.0
?;134.0;?;-45.0;180.0;19.0;-35;-1622.0
5;66.0;-452.0;?;315.0;260.0;?;-1493.0
3;?;-442.0;?;277.0;267.0;-38;-2085.0
?;-217.0;-431.0;286.0;104.0;426.0;?;-2342.0
-3;?;-423.0;340.0;-135.0;?;-46;-2081.0
-6;-168.0;-416.0;387.0;-253.0;567.0;?;-1586.0
-14;-184.0;-409.0;334.0;-254.0;477.0;-58;-842.0
-19;?;-411.0;?;-348.0;506.0;-61;-173.0
-87;-261.0;?;227.0;?;448.0;-29;-957.0
-86;-349.0;-235.0;211.0;-181.0;271.0;-30;?
-78;-287.0;-238.0;?;-268.0;199.0;-30;421.0
-71;?;-239.0;87.0;-299.0;276.0;?;699.0
-59;-154.0;-238.0;192.0;?;197.0;-31;403.0
-50;-225.0;-234.0;296.0;-406.0;185.0;-31;185.0
-43;-530.0;-225.0;224.0;-248.0;?;-31;-685.0
-30;-333.0;-233.0;139.0;-286.0;?;-32;?
-20;-295.0;-240.0;12.0;-170.0;352.0;-32;-1666.0
-11;-235.0;-252.0;27.0;?;?;-33;?
1;-351.0;-265.0;28.0;255.0;-459.0;?;1195.0
7;-273.0;-270.0;-47.0;?;-515.0;-34;1507.0
3;-120.0;-283.0;-114.0;302.0;-381.0;-37;1245.0
-9;-220.0;-284.0;-184.0;186.0;-268.0;?;?
-17;-211.0;-281.0;-170.0;73.0;?;-54;468.0
-17;-218.0;?;-91.0;178.0;-297.0;-66;-85.0
-19;?;-273.0;74.0;235.0;-327.0;-73;?
-19;?;-270.0;254.0;162.0;?;-70;-357.0
?;-121.0;-266.0;309.0;?;338.0;-72;?
-19;-189.0;-266.0;?;-286.0;105.0;-83;?
-19;-184.0;?;138.0;-377.0;207.0;?;-2135.0
-20;-190.0;-272.0;133.0;-361.0;140.0;-81;-2262.0
-20;-278.0;-277.0;98.0;?;-138.0;-69;?
-20;-448.0;-286.0;-8.0;-449.0;-394.0;-56;-435.0
?;-279.0;-289.0;-249.0;?;-113.0;?;-122.0
-20;-361.0;-285.0;-382.0;-456.0;156.0;-45;?
-20;?;-273.0;-431.0;-498.0;445.0;?;462.0
-21;-43.0;-265.0;-307.0;-129.0;750.0;-15;2275.0
-22;-241.0;-266.0;?;?;576.0;-7;3001.0
-23;?;-250.0;202.0;4.0;533.0;-13;1835.0
-28;-463.0;-234.0;241.0;28.0;463.0;-25;-1428.0
-33;-374.0;-213.0;350.0;?;?;?;-3995.0
-45;?;-187.0;377.0;-67.0;474.0;?;-4282.0
-61;-302.0;-157.0;385.0;-258.0;?;?;?
-70;-309.0;-132.0;?;-358.0;?;-41;?
?;?;-114.0;326.0;-451.0;326.0;-41;-489.0
-71;-267.0;-102.0;330.0;-221.0;338.0;?;25.0
-68;-265.0;-93.0;349.0;?;373.0;-41;195.0
-66;-225.0;?;440.0;?;322.0;-42;?
-63;-440.0;-90.0;371.0;-310.0;284.0;-42;156.0
?;-460.0;-89.0;171.0;-533.0;290.0;?;261.0
-54;-57.0;-88.0;232.0;-673.0;374.0;?;631.0
-40;-545.0;-73.0;?;-409.0;417.0;-43;777.0
-33;-355.0;-53.0;162.0;67.0;366.0;-43;-379.0
-16;-251.0;?;8.0;494.0;255.0;-44;?
-5;?;?;-143.0;798.0;?;?;?
-5;-125.0;1.0;-145.0;917.0;-81.0;?;1367.0
8;-258.0;22.0;-139.0;?;-79.0;-47;1685.0
2;-167.0;33.0;?;602.0;-139.0;-51;1225.0
-14;-60.0;?;-365.0;?;-310.0;-57;168.0
-73;-269.0;141.0;290.0;?;320.0;-38;-1029.0
-76;-267.0;144.0;?;-315.0;161.0;?;-167.0
-73;?;151.0;258.0;-320.0;125.0;-38;137.0
-71;?;151.0;?;-290.0;?;-39;?
-67;-335.0;?;222.0;-200.0;172.0;-39;195.0
?;-344.0;150.0;?;-129.0;157.0;-39;-50.0
-60;?;151.0;27.0;-166.0;189.0;-39;2.0
?;-118.0;152.0;?;?;324.0;-40;186.0
-46;-462.0;?;256.0;-223.0;395.0;?;79.0
-35;?;163.0;106.0;-179.0;328.0;-40;?
-9;-286.0;?;-47.0;181.0;155.0;-41;-1935.0
?;-284.0;176.0;-162.0;?;-9.0;-42;?
?;-72.0;?;?;?;-404.0;?;391.0
13;-289.0;190.0;-173.0;380.0;-693.0;-44;?
5;?;193.0;-325.0;383.0;-646.0;-50;3110.0
?;?;195.0;?;?;-519.0;-55;2741.0
?;-250.0;334.0;276.0;-150.0;-603.0;-39;796.0
-72;-269.0;338.0;321.0;-232.0;?;-39;?
-70;?;331.0;254.0;-203.0;-751.0;-40;?
?;?;?;191.0;-302.0;-476.0;-40;248.0
-49;-13.0;332.0;?;-362.0;85.0;-41;-423.0
-38;-310.0;?;?;-274.0;?;-41;-740.0
-24;?;355.0;152.0;-59.0;730.0;-41;-1192.0
-11;-327.0;362.0;-142.0;258.0;?;?;-948.0
-2;-259.0;376.0;-177.0;?;240.0;-42;?
11;-142.0;394.0;?;50.0;-112.0;?;328.0
10;-227.0;416.0;-111.0;?;-283.0;-44;?
?;-183.0;?;-150.0;221.0;-323.0;-48;1249.0
-84;-271.0;275.0;346.0;-399.0;169.0;?;-654.0
?;?;226.0;321.0;?;73.0;?;-90.0
-85;-263.0;170.0;294.0;-277.0;102.0;-35;152.0
?;-239.0;137.0;?;?;122.0;-36;339.0
-75;?;124.0;272.0;?;138.0;-36;?
-75;-281.0;98.0;216.0;-226.0;137.0;-36;-95.0
-64;?;76.0;93.0;-227.0;200.0;-37;179.0
-48;-205.0;54.0;246.0;-273.0;352.0;?;492.0
-38;-333.0;53.0;256.0;-208.0;382.0;-37;217.0
-22;-224.0;?;?;-23.0;97.0;-37;-734.0
?;-348.0;105.0;-255.0;?;-13.0;-37;-857.0
3;-235.0;167.0;-237.0;?;-255.0;-38;0.0
?;-259.0;223.0;-169.0;277.0;-400.0;-38;399.0
10;-297.0;273.0;-285.0;484.0;-421.0;?;-132.0
-1;-178.0;296.0;-359.0;514.0;-382.0;-44;-1825.0
?;-194.0;-31.0;130.0;-164.0;-118.0;-34;-1868.0
-76;-189.0;-51.0;63.0;-153.0;-269.0;-34;240.0
-77;-238.0;-90.0;75.0;-214.0;-363.0;?;?
