InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit LLA Quaternion4;Accelerometer LWR accX;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LUA Quaternion2
-642.0;614.0;-20;?;?;101.0;188;?;?;851.0;510.0
-640.0;604.0;-16;-86;-456.0;129.0;124;11;-361.0;689.0;?
-636.0;596.0;-13;-55;-453.0;?;91;10;-369.0;?;?
-632.0;590.0;-13;?;-457.0;13.0;96;11;?;272.0;?
?;582.0;-12;-50;-464.0;10.0;87;11;-389.0;?;507.0
-642.0;577.0;17;2;-478.0;11.0;32;10;-405.0;-150.0;?
-648.0;574.0;63;16;-496.0;-40.0;16;?;?;?;519.0
-651.0;570.0;68;16;-516.0;-153.0;18;11;-436.0;-442.0;524.0
-653.0;564.0;?;24;-533.0;-344.0;11;11;-450.0;?;?
-655.0;557.0;56;?;?;-377.0;14;11;-462.0;-510.0;527.0
-654.0;?;41;38;-537.0;-256.0;?;12;-467.0;-110.0;510.0
-651.0;536.0;38;39;-522.0;?;?;14;-464.0;256.0;492.0
?;527.0;?;36;?;?;10;13;?;271.0;478.0
-647.0;525.0;37;38;-488.0;?;9;?;-434.0;166.0;471.0
-651.0;?;38;35;-476.0;-49.0;7;26;?;83.0;469.0
-657.0;544.0;?;31;-465.0;-99.0;3;?;-386.0;-8.0;471.0
-660.0;558.0;37;28;-454.0;?;8;43;?;-31.0;474.0
-660.0;?;38;24;-442.0;-174.0;?;44;-358.0;?;476.0
-657.0;577.0;38;22;-430.0;-155.0;10;43;-357.0;?;477.0
-694.0;596.0;59;3;-501.0;-42.0;26;35;-347.0;270.0;563.0
?;593.0;73;3;-500.0;?;25;35;-357.0;?;565.0
-689.0;587.0;72;2;-498.0;-143.0;27;35;-372.0;?;567.0
-685.0;580.0;?;?;-494.0;-19.0;15;35;-394.0;140.0;570.0
-687.0;581.0;68;?;-490.0;6.0;4;35;-422.0;46.0;?
-688.0;594.0;46;16;-491.0;-284.0;3;35;-454.0;23.0;590.0
-684.0;?;39;21;-489.0;-344.0;2;36;-480.0;-54.0;596.0
-680.0;601.0;?;34;-477.0;-169.0;0;36;-495.0;102.0;?
-681.0;597.0;22;35;-460.0;-40.0;1;?;-500.0;?;586.0
-679.0;597.0;?;?;?;-43.0;-1;36;-502.0;616.0;578.0
-675.0;?;24;?;-427.0;-107.0;-4;36;-496.0;547.0;569.0
-670.0;603.0;26;35;-413.0;?;-7;?;-484.0;362.0;562.0
-668.0;604.0;23;28;-400.0;-72.0;-11;39;-469.0;179.0;560.0
?;605.0;?;26;-391.0;-12.0;-14;39;-456.0;-40.0;559.0
-669.0;608.0;24;?;-387.0;-35.0;?;41;-449.0;-183.0;561.0
-669.0;614.0;24;19;-387.0;-2.0;?;44;-451.0;-235.0;564.0
-670.0;620.0;25;18;-392.0;-31.0;-9;40;-461.0;?;569.0
-672.0;?;25;15;-402.0;?;-7;33;-474.0;-473.0;574.0
-674.0;625.0;26;?;-417.0;-80.0;?;?;?;-597.0;578.0
-679.0;618.0;26;?;-437.0;-29.0;-7;30;-498.0;-704.0;?
?;612.0;26;15;-465.0;-45.0;-7;28;-506.0;?;584.0
-695.0;608.0;26;15;-499.0;-58.0;-7;25;-512.0;?;586.0
?;605.0;26;?;-538.0;-136.0;-7;18;-514.0;?;585.0
?;599.0;26;15;-577.0;-137.0;-7;18;-513.0;?;587.0
?;590.0;25;15;-618.0;-220.0;?;15;-512.0;-952.0;?
-736.0;584.0;26;15;-652.0;?;-7;-16;-511.0;-1022.0;595.0
-747.0;583.0;?;15;-674.0;-346.0;?;-39;-510.0;-760.0;?
-758.0;578.0;26;15;?;20.0;-7;?;-511.0;-361.0;?
?;577.0;25;15;?;?;-8;-30;?;-296.0;587.0
-770.0;587.0;?;16;-683.0;-114.0;-8;-25;?;-339.0;591.0
-772.0;603.0;25;17;-685.0;?;-9;-24;-532.0;-226.0;598.0
-772.0;?;?;17;?;-68.0;-9;-24;?;-104.0;?
-770.0;625.0;25;18;-680.0;-35.0;-10;?;-517.0;?;610.0
-766.0;629.0;24;17;-679.0;-9.0;?;-22;-505.0;-10.0;?
-764.0;?;27;18;-678.0;-48.0;?;-23;-493.0;?;623.0
-762.0;?;33;12;-676.0;?;?;-25;-484.0;127.0;?
-760.0;?;34;-2;-675.0;112.0;?;-26;-478.0;127.0;628.0
-758.0;?;?;-9;-676.0;132.0;?;-26;?;92.0;?
-758.0;637.0;32;-16;-678.0;56.0;20;-26;-474.0;?;630.0
?;642.0;24;-20;-679.0;-78.0;22;-26;-474.0;31.0;630.0
-757.0;?;?;-18;-680.0;-211.0;17;?;?;-40.0;632.0
-756.0;653.0;12;-14;-679.0;-285.0;?;?;-479.0;?;633.0
-754.0;655.0;?;-9;-677.0;?;5;-26;-486.0;9.0;636.0
-752.0;659.0;7;-4;-676.0;-275.0;?;?;-499.0;102.0;641.0
-749.0;663.0;7;?;-675.0;-389.0;-10;?;-514.0;112.0;645.0
-747.0;?;12;?;-674.0;?;?;-25;-529.0;256.0;646.0
-746.0;665.0;14;12;-667.0;-218.0;-23;-25;-538.0;?;644.0
-748.0;662.0;16;13;-657.0;48.0;-24;?;-543.0;735.0;640.0
-751.0;657.0;26;20;?;108.0;-31;-25;?;?;?
-752.0;655.0;27;28;-641.0;-52.0;?;-25;-532.0;403.0;631.0
-752.0;656.0;22;32;-638.0;-184.0;-35;-25;-522.0;133.0;630.0
?;?;?;33;-637.0;-154.0;-36;-24;-512.0;-98.0;629.0
-753.0;?;21;32;?;-58.0;-36;-24;-502.0;-244.0;629.0
-756.0;644.0;?;29;-637.0;?;-41;-23;?;-301.0;629.0
-757.0;645.0;17;23;-638.0;-334.0;?;-23;?;-325.0;630.0
-757.0;?;17;22;?;?;-46;-23;-498.0;?;631.0
-756.0;631.0;18;?;-644.0;95.0;?;-21;-506.0;-456.0;633.0
?;616.0;19;14;-651.0;?;?;-20;-515.0;-512.0;?
-848.0;542.0;22;?;-775.0;202.0;-42;?;?;?;472.0
-852.0;540.0;?;10;-775.0;103.0;?;-2;-424.0;-56.0;?
-857.0;544.0;?;10;?;28.0;-42;-2;-425.0;189.0;454.0
-865.0;556.0;21;11;-757.0;-177.0;?;-2;-425.0;694.0;444.0
-873.0;?;21;11;?;?;-42;-2;?;1126.0;437.0
-877.0;?;?;11;?;-127.0;?;-2;-424.0;?;436.0
-877.0;589.0;21;?;-679.0;-127.0;-42;-1;?;?;?
-872.0;596.0;21;?;-645.0;-220.0;-42;-1;-421.0;1549.0;448.0
?;603.0;21;?;-608.0;-325.0;-42;?;-419.0;?;458.0
-860.0;608.0;21;11;-571.0;-378.0;-42;-1;-416.0;1614.0;?
-852.0;618.0;?;11;-536.0;-478.0;-42;0;?;1594.0;473.0
?;633.0;21;12;-502.0;-480.0;-42;0;-424.0;1581.0;482.0
-830.0;644.0;20;12;?;-326.0;-41;0;?;?;?
-815.0;?;20;13;-433.0;-261.0;-42;?;-443.0;1494.0;510.0
-797.0;?;?;13;-404.0;-230.0;-42;2;?;?;525.0
-779.0;?;20;13;-378.0;-236.0;-42;3;-456.0;?;541.0
?;676.0;20;13;-355.0;?;?;4;?;1317.0;555.0
?;?;?;13;-333.0;-214.0;-41;?;-459.0;1287.0;564.0
-726.0;684.0;20;13;-314.0;-195.0;-41;6;-463.0;1219.0;571.0
?;?;?;13;?;-208.0;-42;7;-471.0;1114.0;577.0
?;693.0;19;13;-283.0;?;-42;8;-481.0;998.0;582.0
-689.0;695.0;19;14;-272.0;-187.0;?;8;-488.0;822.0;586.0
-680.0;?;19;14;-265.0;-240.0;-41;8;-494.0;658.0;?
-672.0;699.0;19;?;-262.0;-127.0;-42;8;-505.0;556.0;590.0
?;701.0;19;14;?;-158.0;-42;9;-517.0;459.0;?
-662.0;703.0;19;14;-265.0;?;?;9;-530.0;?;591.0
?;704.0;?;14;-271.0;-312.0;-42;?;-545.0;?;?
-662.0;701.0;?;14;-275.0;-191.0;-42;11;-558.0;?;583.0
-664.0;?;18;14;-279.0;-412.0;-42;11;-569.0;156.0;578.0
-669.0;?;19;?;-283.0;11.0;-42;12;-585.0;199.0;571.0
-675.0;694.0;19;14;-292.0;24.0;-42;12;-603.0;48.0;565.0
-683.0;697.0;19;14;-307.0;-204.0;-42;13;-622.0;?;561.0
-693.0;692.0;19;14;-323.0;?;?;14;-639.0;-639.0;555.0
-705.0;?;?;14;-339.0;-51.0;-41;15;-652.0;?;547.0
-719.0;664.0;19;?;?;-106.0;?;18;?;-1026.0;?
-733.0;656.0;19;13;-372.0;-385.0;-41;20;-660.0;-966.0;531.0
-745.0;?;19;?;?;-240.0;-41;22;-656.0;-661.0;?
?;642.0;19;?;-399.0;-92.0;-41;?;?;?;511.0
-760.0;?;?;14;-409.0;-27.0;?;24;-646.0;-795.0;?
-764.0;616.0;19;13;-420.0;2.0;-42;24;-644.0;-982.0;?
-768.0;613.0;19;13;-435.0;-46.0;?;24;-640.0;?;507.0
-772.0;597.0;19;14;-448.0;-58.0;-44;23;-630.0;?;?
-774.0;574.0;19;?;-457.0;139.0;-46;?;?;-841.0;503.0
-776.0;545.0;20;14;?;83.0;-46;23;-609.0;?;499.0
?;?;22;16;-464.0;45.0;-43;23;-601.0;?;494.0
?;516.0;27;19;-465.0;45.0;-36;23;-591.0;-361.0;?
?;505.0;43;25;?;196.0;?;23;-580.0;-342.0;483.0
-772.0;489.0;65;30;-463.0;171.0;-13;23;?;-432.0;?
-773.0;485.0;?;33;-460.0;121.0;-6;23;-569.0;?;473.0
-772.0;480.0;99;33;-455.0;174.0;-4;23;-566.0;-218.0;471.0
-770.0;473.0;?;?;?;213.0;-5;23;-564.0;-171.0;464.0
-768.0;?;?;32;-444.0;?;?;?;-564.0;?;454.0
-768.0;467.0;98;31;-438.0;262.0;-5;23;-566.0;-171.0;?
?;?;96;32;-435.0;154.0;-5;23;-568.0;-247.0;438.0
-769.0;471.0;?;?;?;139.0;-5;23;-574.0;-295.0;430.0
-771.0;472.0;?;32;-429.0;?;-5;?;-581.0;-243.0;419.0
-773.0;?;96;32;-426.0;192.0;-5;24;?;-173.0;406.0
-777.0;469.0;95;32;-424.0;176.0;-5;24;-594.0;-109.0;392.0
-779.0;468.0;95;32;-424.0;142.0;-5;24;-601.0;-76.0;379.0
-780.0;?;95;32;-425.0;?;-5;24;-608.0;-119.0;365.0
-781.0;452.0;95;32;-426.0;321.0;-5;?;-615.0;-88.0;350.0
-784.0;441.0;95;32;?;330.0;?;24;-619.0;-97.0;337.0
-786.0;?;95;32;-426.0;376.0;-5;24;-616.0;?;322.0
?;423.0;94;?;-426.0;536.0;-5;24;-608.0;-39.0;?
-790.0;421.0;93;32;-426.0;514.0;?;25;-596.0;?;283.0
-793.0;430.0;93;33;?;?;-5;25;?;46.0;266.0
-796.0;433.0;92;33;?;391.0;?;25;-569.0;199.0;248.0
-798.0;432.0;91;?;-428.0;?;-6;25;-558.0;204.0;?
-799.0;432.0;90;35;-429.0;335.0;-7;25;-552.0;143.0;209.0
-802.0;426.0;89;?;-429.0;391.0;-7;25;-549.0;3.0;197.0
-803.0;418.0;89;35;-428.0;582.0;-7;25;-547.0;-124.0;189.0
?;?;88;36;-432.0;392.0;-8;25;-547.0;-232.0;182.0
-804.0;?;87;37;-434.0;482.0;-8;25;-546.0;-239.0;177.0
-803.0;?;87;37;-437.0;461.0;-8;25;-546.0;-152.0;171.0
-801.0;403.0;85;38;-441.0;?;-9;25;-547.0;-140.0;168.0
?;?;82;40;?;460.0;-11;?;-550.0;-116.0;165.0
-795.0;395.0;81;40;-449.0;472.0;-11;?;-552.0;-103.0;162.0
-792.0;392.0;81;40;-452.0;?;-11;25;-553.0;-51.0;161.0
-789.0;388.0;81;?;-455.0;487.0;-11;?;-554.0;-6.0;160.0
-786.0;385.0;81;40;-457.0;503.0;?;25;-554.0;-25.0;160.0
-783.0;382.0;81;?;-460.0;516.0;-11;25;-553.0;-91.0;?
-779.0;380.0;81;40;-463.0;516.0;-11;25;-551.0;?;?
-776.0;377.0;81;40;-466.0;517.0;-11;25;-549.0;-61.0;168.0
-773.0;?;81;?;-468.0;510.0;-11;25;-546.0;43.0;?
?;375.0;82;?;?;491.0;?;25;-544.0;83.0;?
?;374.0;82;40;-471.0;527.0;-11;25;-542.0;75.0;?
-763.0;373.0;82;40;-473.0;495.0;?;25;-541.0;-2.0;169.0
-760.0;370.0;82;39;-475.0;?;-11;25;-541.0;-98.0;174.0
-756.0;368.0;80;39;-477.0;?;-11;25;-543.0;-132.0;181.0
-752.0;359.0;?;?;-482.0;651.0;-11;25;-545.0;-240.0;195.0
-745.0;346.0;79;40;-494.0;439.0;-11;?;-548.0;-523.0;222.0
-731.0;339.0;?;40;-509.0;615.0;-11;25;?;-506.0;?
-718.0;?;80;40;-518.0;822.0;-10;25;-554.0;-370.0;238.0
-710.0;307.0;81;40;?;?;-10;?;?;-220.0;240.0
-705.0;306.0;91;40;-530.0;498.0;-7;25;-556.0;-90.0;248.0
-699.0;305.0;?;40;-533.0;640.0;-6;?;?;-37.0;258.0
-692.0;304.0;98;40;-536.0;539.0;-5;25;-554.0;-117.0;269.0
-684.0;305.0;116;?;?;564.0;?;25;?;-78.0;282.0
-675.0;305.0;?;41;-544.0;544.0;2;25;-542.0;-34.0;?
-665.0;?;121;40;-547.0;610.0;2;25;-532.0;-26.0;?
-654.0;?;125;39;-549.0;640.0;3;25;-523.0;49.0;319.0
-645.0;?;126;?;-549.0;611.0;?;25;-516.0;171.0;328.0
-637.0;289.0;128;?;-547.0;?;4;25;-512.0;290.0;330.0
-632.0;287.0;128;?;?;664.0;?;25;-510.0;387.0;335.0
-628.0;290.0;129;38;-542.0;645.0;?;?;?;371.0;343.0
-626.0;297.0;129;37;-541.0;537.0;5;25;-508.0;?;?
-625.0;307.0;130;37;-543.0;421.0;5;25;-509.0;?;363.0
-625.0;317.0;?;36;-544.0;466.0;5;25;-514.0;363.0;372.0
?;329.0;130;?;?;607.0;5;?;?;496.0;379.0
?;340.0;133;34;-538.0;535.0;6;25;-531.0;?;?
-631.0;350.0;134;?;-533.0;552.0;7;25;-538.0;465.0;395.0
-638.0;360.0;134;32;-522.0;467.0;?;25;-543.0;631.0;390.0
-650.0;367.0;135;31;-507.0;?;?;?;?;884.0;?
-659.0;368.0;?;?;?;374.0;8;25;-552.0;971.0;382.0
-669.0;?;136;?;-470.0;237.0;9;25;-560.0;991.0;372.0
?;377.0;136;29;-452.0;297.0;9;25;-567.0;1056.0;366.0
?;380.0;?;29;-432.0;313.0;?;25;-572.0;866.0;?
-693.0;386.0;137;28;-416.0;130.0;9;?;-576.0;583.0;370.0
-695.0;?;137;?;?;141.0;?;26;-580.0;569.0;?
-698.0;405.0;138;27;-383.0;189.0;10;26;-583.0;615.0;377.0
?;412.0;138;27;-361.0;238.0;10;26;-586.0;699.0;373.0
?;?;138;?;-335.0;310.0;10;26;-585.0;881.0;374.0
-698.0;?;139;27;?;299.0;10;27;-583.0;1002.0;?
-693.0;421.0;140;26;?;317.0;?;27;-581.0;1014.0;375.0
?;412.0;140;?;-245.0;?;10;28;?;982.0;375.0
?;399.0;142;26;-213.0;546.0;10;29;?;870.0;374.0
-665.0;396.0;142;26;-182.0;?;10;?;-570.0;814.0;?
-649.0;391.0;142;26;?;353.0;10;30;?;506.0;389.0
-634.0;?;143;26;-147.0;51.0;10;31;-560.0;363.0;389.0
-623.0;374.0;144;26;-138.0;186.0;10;36;-554.0;623.0;388.0
-616.0;373.0;144;26;-129.0;46.0;?;41;-549.0;678.0;395.0
?;376.0;?;26;?;23.0;10;45;-542.0;447.0;402.0
-596.0;?;?;26;-114.0;?;10;50;-535.0;328.0;405.0
-587.0;?;145;26;?;222.0;10;54;?;262.0;412.0
-579.0;368.0;145;26;-102.0;212.0;11;?;-529.0;106.0;421.0
-570.0;357.0;145;26;-97.0;597.0;?;?;-532.0;?;?
-558.0;352.0;145;26;?;370.0;11;69;-534.0;-23.0;443.0
-545.0;336.0;146;26;-97.0;-67.0;11;?;-536.0;?;?
?;335.0;146;26;-96.0;365.0;?;75;-535.0;-177.0;?
-524.0;?;146;?;-94.0;347.0;11;78;-531.0;164.0;451.0
-520.0;381.0;146;26;-104.0;-23.0;11;85;-526.0;-218.0;457.0
-513.0;421.0;146;26;-109.0;27.0;11;?;-521.0;-307.0;470.0
-499.0;?;146;26;?;61.0;11;?;-517.0;-304.0;480.0
-483.0;450.0;146;26;-121.0;142.0;11;104;-514.0;-236.0;483.0
-468.0;456.0;145;26;-125.0;224.0;11;106;-513.0;-198.0;485.0
-452.0;457.0;?;26;-130.0;96.0;11;107;-510.0;-249.0;488.0
-438.0;?;?;?;-133.0;106.0;?;109;-505.0;-224.0;480.0
?;?;145;27;-135.0;168.0;11;?;-499.0;-63.0;472.0
-425.0;443.0;144;27;-137.0;238.0;11;110;-493.0;-124.0;465.0
-430.0;448.0;144;27;-146.0;-327.0;11;109;-488.0;-404.0;467.0
-439.0;478.0;144;?;-165.0;4.0;11;107;-485.0;-452.0;?
-444.0;470.0;?;27;-179.0;?;11;106;-481.0;-242.0;473.0
-461.0;475.0;144;?;?;9.0;11;97;?;23.0;457.0
-471.0;498.0;144;28;-181.0;16.0;11;89;?;-205.0;476.0
-476.0;?;144;28;-184.0;214.0;11;94;-467.0;?;467.0
-483.0;496.0;144;28;-186.0;38.0;11;108;?;-82.0;459.0
-489.0;503.0;144;28;-189.0;-61.0;11;?;-464.0;-120.0;460.0
?;501.0;144;28;-190.0;54.0;11;?;-463.0;?;?
-493.0;488.0;144;28;-188.0;0.0;11;129;-461.0;?;451.0
-493.0;481.0;144;28;-186.0;133.0;11;144;-457.0;70.0;?
-493.0;474.0;144;?;-185.0;211.0;11;?;-452.0;41.0;442.0
-490.0;471.0;144;28;-186.0;40.0;11;149;-447.0;-72.0;440.0
-488.0;?;144;28;-186.0;139.0;11;149;-442.0;-62.0;?
-483.0;?;?;27;?;?;12;148;-440.0;-44.0;437.0
-477.0;460.0;?;27;-189.0;-101.0;12;149;-439.0;?;436.0
-470.0;461.0;145;27;-196.0;-137.0;12;148;-436.0;109.0;436.0
-459.0;460.0;144;27;?;?;?;149;-430.0;303.0;439.0
-450.0;?;144;27;-211.0;304.0;13;148;-419.0;114.0;439.0
-444.0;455.0;?;28;-223.0;-175.0;13;148;-405.0;-205.0;?
?;444.0;?;29;?;400.0;15;148;-387.0;363.0;432.0
-445.0;403.0;153;33;?;?;27;148;-367.0;616.0;?
-446.0;373.0;167;35;-181.0;?;41;148;-347.0;621.0;398.0
?;354.0;?;34;-167.0;164.0;?;148;?;846.0;382.0
-452.0;?;?;34;-152.0;?;?;148;-322.0;1055.0;367.0
?;315.0;173;34;-138.0;-63.0;49;148;-315.0;1024.0;353.0
-458.0;308.0;173;33;-142.0;-155.0;51;148;-308.0;1502.0;333.0
-464.0;302.0;?;32;-142.0;-81.0;?;148;-300.0;1805.0;313.0
?;?;174;32;-134.0;-105.0;54;148;-290.0;1938.0;?
-477.0;261.0;174;31;-121.0;121.0;?;?;-275.0;2094.0;272.0
-482.0;235.0;173;?;-99.0;308.0;?;148;-255.0;1857.0;252.0
-489.0;211.0;172;27;?;322.0;59;148;-231.0;1374.0;239.0
?;197.0;172;27;-76.0;411.0;?;148;-209.0;887.0;243.0
-512.0;201.0;172;?;-89.0;348.0;?;148;-194.0;305.0;252.0
-525.0;219.0;174;?;-116.0;152.0;68;?;-188.0;-160.0;271.0
-536.0;233.0;177;28;-148.0;-134.0;?;148;?;-433.0;?
-539.0;?;178;29;-173.0;-207.0;77;148;-189.0;-392.0;315.0
?;242.0;178;29;-183.0;-103.0;76;148;-189.0;-272.0;?
-542.0;243.0;179;28;-182.0;15.0;77;147;-188.0;-193.0;323.0
-548.0;250.0;179;28;-178.0;104.0;?;?;-185.0;-288.0;?
-556.0;261.0;179;27;-171.0;?;78;144;?;?;332.0
-562.0;279.0;179;27;?;-1.0;78;143;-182.0;-742.0;?
-569.0;309.0;179;27;-171.0;-115.0;78;141;-182.0;-893.0;349.0
-574.0;348.0;179;26;-179.0;-229.0;78;138;-181.0;-837.0;360.0
-578.0;388.0;?;26;?;?;78;143;?;-688.0;?
?;422.0;179;26;-192.0;?;78;?;-171.0;-522.0;377.0
?;442.0;178;26;-193.0;?;?;?;-158.0;-399.0;380.0
-577.0;450.0;?;26;?;-170.0;78;160;-139.0;-409.0;386.0
-574.0;451.0;?;26;-196.0;-190.0;78;?;-118.0;-452.0;390.0
-566.0;443.0;176;?;-201.0;-122.0;78;165;-100.0;-363.0;385.0
-555.0;?;?;27;-203.0;-32.0;78;158;-84.0;-105.0;?
?;?;?;?;-199.0;-32.0;77;146;-73.0;?;371.0
-528.0;370.0;187;?;-190.0;21.0;?;140;?;?;359.0
?;343.0;176;27;-175.0;100.0;77;140;-58.0;466.0;338.0
-502.0;323.0;170;28;-153.0;168.0;?;?;-50.0;671.0;?
-495.0;?;223;28;-129.0;210.0;77;?;-45.0;?;313.0
?;?;-18;30;-112.0;218.0;75;157;?;?;310.0
?;321.0;-225;30;?;141.0;76;?;-36.0;592.0;?
-486.0;331.0;?;32;-91.0;?;74;160;-29.0;524.0;311.0
-482.0;?;-180;?;-81.0;64.0;72;?;-22.0;?;312.0
-479.0;343.0;-180;39;-71.0;20.0;68;168;-17.0;?;314.0
?;?;-169;?;-62.0;13.0;57;?;-18.0;446.0;314.0
-470.0;338.0;-173;65;-51.0;-23.0;41;?;-25.0;441.0;309.0
-465.0;328.0;-176;?;?;26.0;?;164;-35.0;506.0;300.0
-462.0;316.0;-167;143;-29.0;127.0;-38;164;?;638.0;290.0
-460.0;?;-172;143;-20.0;132.0;-37;?;-55.0;?;?
-458.0;300.0;-186;157;-16.0;62.0;?;164;?;544.0;280.0
-453.0;296.0;-148;?;-17.0;5.0;?;164;-64.0;381.0;274.0
-444.0;292.0;-242;49;-21.0;9.0;61;164;-72.0;232.0;268.0
-441.0;?;-46;?;-26.0;-8.0;?;164;?;71.0;?
-444.0;293.0;?;27;?;-52.0;86;?;-109.0;-37.0;284.0
-446.0;300.0;-173;?;-51.0;?;87;163;?;-60.0;292.0
-440.0;307.0;-240;32;-61.0;-141.0;86;163;-146.0;?;292.0
-438.0;311.0;82;35;?;-99.0;84;163;-162.0;158.0;289.0
-437.0;314.0;207;37;-50.0;-97.0;83;?;-176.0;368.0;287.0
-429.0;314.0;141;37;-41.0;-148.0;82;162;-179.0;389.0;280.0
?;311.0;89;38;-32.0;?;?;162;-165.0;294.0;271.0
-403.0;305.0;78;39;-19.0;?;?;?;-137.0;?;?
-391.0;300.0;?;39;-5.0;?;69;159;?;64.0;249.0
-384.0;301.0;-14;41;6.0;?;63;161;-72.0;95.0;246.0
-379.0;308.0;-60;40;?;-132.0;63;150;-51.0;121.0;242.0
-374.0;316.0;?;38;24.0;-121.0;65;144;-44.0;139.0;236.0
-370.0;321.0;?;36;36.0;-79.0;?;136;-51.0;119.0;232.0
-368.0;323.0;?;33;?;-60.0;68;100;-65.0;1.0;?
-367.0;?;-163;31;54.0;?;?;?;?;-155.0;?
-370.0;329.0;-158;32;55.0;-56.0;69;?;-107.0;-358.0;231.0
-376.0;333.0;-165;30;52.0;-73.0;69;56;-128.0;?;234.0
-386.0;?;-168;28;44.0;-73.0;70;46;-149.0;-494.0;234.0
-401.0;333.0;-170;28;33.0;-50.0;70;27;?;-405.0;233.0
-419.0;329.0;-170;28;17.0;-57.0;?;?;?;?;231.0
-440.0;322.0;-169;28;-5.0;-109.0;70;?;-251.0;?;231.0
-462.0;313.0;-171;28;-35.0;-173.0;70;?;-299.0;-647.0;231.0
-484.0;305.0;-171;?;-67.0;-121.0;70;-27;?;-656.0;224.0
-507.0;?;-172;28;-94.0;-116.0;?;?;-368.0;-374.0;213.0
-537.0;308.0;?;27;?;-87.0;70;-67;?;-152.0;214.0
-564.0;312.0;-175;26;-141.0;-62.0;70;-75;-368.0;-151.0;217.0
-588.0;315.0;-178;26;-168.0;-60.0;70;-76;-350.0;-178.0;?
-609.0;?;-174;25;-195.0;-51.0;71;-62;?;-170.0;217.0
-628.0;329.0;-181;?;?;-48.0;71;-45;-341.0;-169.0;219.0
-648.0;338.0;-169;26;-243.0;19.0;71;-46;-353.0;-120.0;?
-669.0;350.0;-172;?;-264.0;41.0;70;?;-360.0;-162.0;222.0
?;364.0;-164;33;-285.0;66.0;?;?;-356.0;-294.0;224.0
-714.0;?;-134;35;-306.0;?;56;-39;-346.0;-427.0;233.0
-736.0;388.0;-214;?;-331.0;-32.0;?;?;-336.0;-552.0;?
-754.0;395.0;-56;?;-352.0;55.0;39;?;-326.0;-543.0;247.0
-770.0;399.0;208;30;-374.0;41.0;?;?;-310.0;-549.0;252.0
?;405.0;175;30;?;-50.0;43;-36;-294.0;-463.0;254.0
-798.0;?;164;?;?;-60.0;48;-36;-281.0;-417.0;253.0
-811.0;422.0;182;3;-442.0;-93.0;45;-35;-275.0;?;252.0
-822.0;429.0;161;?;-463.0;?;40;?;-276.0;-363.0;248.0
-828.0;431.0;177;1;-483.0;-143.0;?;-35;-282.0;?;238.0
-834.0;429.0;170;3;-497.0;?;45;-34;-293.0;?;227.0
?;425.0;?;?;?;165.0;?;-34;-305.0;?;219.0
-853.0;418.0;173;2;-518.0;255.0;45;-33;-311.0;-259.0;210.0
-864.0;409.0;172;?;-530.0;268.0;46;-31;-314.0;-343.0;201.0
-876.0;?;174;8;-547.0;248.0;?;-30;-320.0;-511.0;191.0
-886.0;?;172;?;-567.0;?;45;-29;-326.0;-568.0;177.0
?;387.0;171;12;-585.0;231.0;43;-28;-333.0;?;161.0
-904.0;380.0;170;14;?;196.0;41;-28;-347.0;?;?
?;373.0;166;17;-609.0;193.0;40;-26;-360.0;-71.0;?
-909.0;365.0;165;17;-615.0;147.0;?;?;?;?;113.0
-910.0;360.0;158;19;-619.0;174.0;?;?;-378.0;-4.0;99.0
?;357.0;?;22;-621.0;204.0;37;-23;-378.0;110.0;88.0
-912.0;?;151;22;-622.0;171.0;37;?;-380.0;224.0;79.0
-911.0;355.0;?;?;-620.0;?;?;-22;-381.0;?;?
-908.0;353.0;147;22;-616.0;245.0;37;-22;-379.0;338.0;63.0
?;?;149;22;-610.0;186.0;37;-21;-366.0;378.0;58.0
-898.0;352.0;?;22;?;179.0;36;-20;-351.0;414.0;53.0
-890.0;351.0;148;22;?;?;?;?;?;?;48.0
-882.0;?;148;22;?;215.0;36;?;-338.0;208.0;43.0
-875.0;347.0;148;22;-552.0;101.0;?;-20;-337.0;92.0;39.0
-868.0;352.0;146;22;-535.0;22.0;37;-19;-335.0;17.0;37.0
-861.0;359.0;144;23;-514.0;47.0;37;?;-328.0;?;35.0
-852.0;?;?;22;-491.0;-1.0;?;-20;-325.0;-83.0;34.0
-843.0;370.0;140;?;-469.0;?;38;-20;-324.0;-67.0;?
-834.0;375.0;137;22;-448.0;-93.0;38;?;?;-79.0;35.0
?;?;135;?;-424.0;-129.0;38;?;-333.0;?;36.0
-814.0;391.0;?;?;-394.0;-291.0;39;-20;-336.0;?;38.0
-799.0;406.0;134;23;?;-230.0;?;-20;-338.0;?;?
-775.0;415.0;141;23;-304.0;-213.0;47;-21;-344.0;?;58.0
-749.0;423.0;152;23;-251.0;-241.0;54;-21;-347.0;1311.0;?
-720.0;427.0;155;?;?;?;56;-21;-348.0;?;92.0
-688.0;428.0;?;24;-146.0;-389.0;57;-22;-351.0;843.0;?
-657.0;?;147;24;-102.0;-416.0;57;-23;?;?;138.0
