InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;Accelerometer RWR accY;InertialMeasurementUnit RLA accX;InertialMeasurementUnit LUA magneticY;Accelerometer RUA^ accZ
?;-576.0;?;131.0;905.0;838.0;?;-858.0;?;184.0
247.0;-585.0;?;-52.0;908.0;841.0;430.0;?;-548.0;173.0
256.0;-588.0;830.0;54.0;?;?;389.0;-951.0;-558.0;408.0
?;-594.0;717.0;?;904.0;860.0;557.0;-642.0;-569.0;461.0
?;-601.0;738.0;291.0;905.0;872.0;?;-627.0;-583.0;220.0
266.0;-605.0;?;?;902.0;886.0;?;-631.0;?;249.0
266.0;-606.0;808.0;159.0;900.0;901.0;403.0;-653.0;-598.0;310.0
269.0;-612.0;?;197.0;901.0;909.0;454.0;-679.0;-603.0;?
268.0;-611.0;1038.0;36.0;902.0;922.0;280.0;-847.0;-604.0;118.0
270.0;?;898.0;-29.0;897.0;930.0;841.0;-891.0;-605.0;310.0
275.0;-624.0;883.0;163.0;899.0;?;586.0;-800.0;-612.0;324.0
279.0;?;876.0;?;?;941.0;662.0;-757.0;-614.0;291.0
282.0;?;926.0;?;896.0;949.0;?;-786.0;-620.0;168.0
289.0;?;909.0;75.0;901.0;?;?;-832.0;-628.0;243.0
?;-639.0;804.0;99.0;902.0;956.0;353.0;-791.0;-632.0;329.0
305.0;-642.0;750.0;223.0;?;955.0;347.0;?;?;258.0
314.0;?;797.0;187.0;906.0;954.0;410.0;-672.0;-643.0;241.0
?;-649.0;860.0;136.0;?;955.0;546.0;-713.0;-648.0;?
?;-649.0;949.0;58.0;909.0;950.0;324.0;-801.0;-653.0;87.0
352.0;-652.0;901.0;-18.0;915.0;?;325.0;-841.0;-660.0;94.0
?;-654.0;921.0;14.0;915.0;941.0;369.0;?;?;164.0
383.0;-659.0;?;6.0;914.0;940.0;313.0;-807.0;-672.0;171.0
400.0;-662.0;840.0;87.0;913.0;935.0;433.0;-785.0;-678.0;207.0
418.0;-663.0;741.0;128.0;914.0;940.0;412.0;-702.0;-683.0;220.0
?;?;728.0;159.0;910.0;945.0;487.0;-658.0;-689.0;150.0
458.0;-664.0;683.0;38.0;912.0;949.0;431.0;-612.0;-695.0;58.0
477.0;-665.0;723.0;?;?;?;459.0;-617.0;-696.0;?
498.0;-662.0;774.0;-25.0;917.0;973.0;?;-663.0;-696.0;34.0
518.0;-664.0;844.0;-33.0;928.0;981.0;426.0;-698.0;-696.0;85.0
538.0;-664.0;863.0;-37.0;937.0;992.0;73.0;-757.0;-696.0;146.0
552.0;-662.0;?;-28.0;944.0;1001.0;134.0;-756.0;-693.0;169.0
560.0;?;?;85.0;950.0;1003.0;427.0;-743.0;?;?
565.0;?;?;51.0;960.0;1009.0;?;-694.0;-696.0;76.0
566.0;-662.0;806.0;-15.0;965.0;1009.0;336.0;?;?;117.0
562.0;-665.0;741.0;?;968.0;1007.0;38.0;-732.0;-698.0;81.0
552.0;?;860.0;102.0;967.0;1007.0;160.0;-654.0;-692.0;?
?;-660.0;846.0;-37.0;967.0;1006.0;?;-706.0;-685.0;-41.0
565.0;-660.0;829.0;-162.0;?;1002.0;230.0;-776.0;-683.0;-126.0
579.0;-661.0;902.0;-207.0;970.0;998.0;277.0;-753.0;-679.0;-62.0
?;-660.0;823.0;-234.0;969.0;996.0;?;-757.0;-678.0;-81.0
604.0;-662.0;856.0;-99.0;971.0;995.0;369.0;-776.0;-686.0;44.0
?;-665.0;950.0;?;968.0;?;?;-787.0;-689.0;-23.0
622.0;-663.0;940.0;-147.0;968.0;992.0;407.0;-823.0;-693.0;-76.0
634.0;-666.0;863.0;?;967.0;992.0;377.0;-843.0;-698.0;-54.0
645.0;-668.0;?;?;?;?;367.0;?;-702.0;?
660.0;?;898.0;?;965.0;986.0;337.0;-845.0;-703.0;-161.0
673.0;-677.0;906.0;-268.0;964.0;989.0;329.0;-809.0;-705.0;?
683.0;?;?;-203.0;962.0;?;330.0;-837.0;-704.0;-219.0
697.0;?;?;-267.0;962.0;987.0;296.0;-861.0;?;-244.0
?;-691.0;996.0;-344.0;?;?;292.0;-870.0;-707.0;-246.0
721.0;?;?;-377.0;957.0;985.0;?;-907.0;-709.0;-307.0
727.0;-694.0;958.0;-358.0;953.0;?;?;-874.0;-710.0;?
?;-695.0;1036.0;-381.0;?;982.0;231.0;-894.0;-716.0;-266.0
?;-697.0;1009.0;-405.0;951.0;979.0;243.0;?;-718.0;?
739.0;-696.0;986.0;-365.0;948.0;976.0;287.0;-925.0;-722.0;-275.0
742.0;-696.0;931.0;?;947.0;?;242.0;-902.0;-729.0;-234.0
745.0;-696.0;?;-359.0;945.0;973.0;231.0;-867.0;-731.0;-207.0
748.0;?;?;-341.0;944.0;972.0;278.0;-884.0;-731.0;-238.0
750.0;-698.0;999.0;-372.0;?;?;192.0;?;-732.0;?
752.0;?;993.0;-409.0;944.0;970.0;272.0;-933.0;?;-240.0
748.0;?;955.0;?;944.0;971.0;272.0;-913.0;-728.0;-274.0
?;-697.0;992.0;-370.0;943.0;968.0;?;-892.0;-729.0;?
745.0;-694.0;1007.0;-382.0;945.0;970.0;277.0;-924.0;-728.0;-291.0
744.0;-695.0;987.0;-391.0;?;?;305.0;-924.0;-725.0;-221.0
?;?;?;?;944.0;968.0;300.0;?;-724.0;-270.0
741.0;-691.0;980.0;?;945.0;971.0;283.0;-920.0;?;-242.0
739.0;-690.0;989.0;-351.0;946.0;?;?;-910.0;-719.0;-232.0
?;-689.0;980.0;-365.0;945.0;969.0;271.0;-923.0;-719.0;?
?;?;1015.0;-367.0;945.0;969.0;260.0;?;-719.0;?
737.0;-689.0;1009.0;-389.0;944.0;?;293.0;-935.0;-718.0;-269.0
733.0;-692.0;971.0;-374.0;947.0;966.0;294.0;-933.0;-717.0;-228.0
729.0;-689.0;970.0;-328.0;949.0;970.0;280.0;-890.0;-716.0;?
729.0;-689.0;973.0;?;949.0;969.0;?;-895.0;-713.0;-236.0
727.0;-689.0;977.0;-350.0;950.0;971.0;?;?;?;-217.0
?;?;992.0;-333.0;949.0;?;?;-899.0;-712.0;-229.0
722.0;-686.0;1011.0;-352.0;948.0;973.0;330.0;?;-712.0;?
720.0;-686.0;967.0;-360.0;948.0;973.0;340.0;-924.0;-715.0;-187.0
?;?;?;-323.0;950.0;974.0;326.0;-902.0;-715.0;-215.0
?;-682.0;1025.0;-364.0;949.0;971.0;?;-940.0;-711.0;-227.0
713.0;?;975.0;-371.0;949.0;972.0;396.0;-929.0;-714.0;-220.0
711.0;-684.0;?;-323.0;948.0;?;374.0;-898.0;-711.0;-169.0
708.0;-682.0;961.0;-279.0;951.0;973.0;?;-868.0;-711.0;-217.0
710.0;-684.0;1027.0;-325.0;?;974.0;366.0;-912.0;?;-224.0
?;-682.0;?;-347.0;951.0;973.0;400.0;-933.0;?;-171.0
?;-683.0;994.0;-288.0;950.0;973.0;350.0;-892.0;-707.0;?
711.0;?;1009.0;-340.0;951.0;975.0;360.0;-925.0;-711.0;-223.0
713.0;?;?;-364.0;949.0;972.0;?;?;-709.0;-240.0
710.0;?;998.0;?;?;974.0;?;-919.0;-708.0;-209.0
?;?;989.0;-346.0;950.0;974.0;?;-909.0;-710.0;-226.0
713.0;-681.0;1005.0;-360.0;?;974.0;351.0;?;-712.0;-207.0
?;-681.0;?;-336.0;950.0;973.0;323.0;-914.0;-711.0;-185.0
710.0;-683.0;955.0;-323.0;950.0;976.0;255.0;-902.0;-713.0;-133.0
708.0;-681.0;946.0;-257.0;952.0;?;199.0;-860.0;-710.0;?
707.0;-681.0;938.0;-285.0;?;?;211.0;-856.0;?;-142.0
707.0;-683.0;897.0;-269.0;954.0;978.0;114.0;-843.0;?;-84.0
705.0;-683.0;939.0;?;957.0;981.0;112.0;?;-706.0;-109.0
704.0;-683.0;992.0;-223.0;958.0;982.0;220.0;-844.0;-702.0;-184.0
703.0;-683.0;963.0;?;959.0;985.0;226.0;-893.0;-699.0;-122.0
?;-684.0;?;?;963.0;989.0;?;-862.0;-696.0;-84.0
694.0;-686.0;862.0;-209.0;964.0;?;284.0;-780.0;-695.0;20.0
685.0;-689.0;822.0;-130.0;?;990.0;336.0;-755.0;-698.0;31.0
673.0;?;801.0;-99.0;968.0;992.0;323.0;-733.0;-694.0;5.0
659.0;-688.0;802.0;-83.0;965.0;?;246.0;-708.0;-694.0;-17.0
643.0;-688.0;809.0;-89.0;?;996.0;?;-701.0;?;?
627.0;-690.0;?;?;967.0;?;290.0;?;-694.0;52.0
605.0;-688.0;826.0;-88.0;966.0;?;?;-724.0;?;1.0
585.0;-687.0;?;-93.0;967.0;1001.0;572.0;-742.0;-694.0;-1.0
562.0;?;857.0;-61.0;967.0;996.0;318.0;-710.0;?;?
?;?;770.0;-48.0;967.0;994.0;161.0;-734.0;?;212.0
509.0;-683.0;935.0;59.0;967.0;989.0;?;?;-691.0;110.0
?;-680.0;817.0;14.0;963.0;?;386.0;?;-686.0;173.0
460.0;?;910.0;-1.0;958.0;974.0;171.0;-710.0;-680.0;94.0
439.0;-675.0;988.0;2.0;958.0;950.0;?;-829.0;-674.0;199.0
418.0;-673.0;785.0;95.0;954.0;931.0;471.0;-803.0;-670.0;353.0
399.0;-669.0;?;129.0;948.0;908.0;?;-699.0;-663.0;231.0
385.0;-669.0;775.0;?;941.0;883.0;435.0;-705.0;-657.0;224.0
373.0;-665.0;?;118.0;935.0;?;447.0;?;?;260.0
362.0;?;754.0;121.0;?;838.0;579.0;?;-634.0;282.0
352.0;-659.0;849.0;165.0;928.0;814.0;279.0;-684.0;-620.0;246.0
?;-652.0;862.0;?;922.0;791.0;334.0;-756.0;-601.0;306.0
340.0;-645.0;846.0;159.0;914.0;765.0;445.0;-684.0;-579.0;275.0
?;?;949.0;132.0;911.0;?;284.0;-788.0;-564.0;283.0
331.0;-635.0;701.0;86.0;908.0;?;257.0;-753.0;-552.0;294.0
327.0;?;1008.0;?;?;728.0;219.0;-658.0;-542.0;67.0
327.0;-627.0;1159.0;?;906.0;721.0;?;-1170.0;-536.0;-67.0
338.0;-624.0;790.0;-114.0;909.0;721.0;64.0;-507.0;-536.0;249.0
345.0;-628.0;966.0;76.0;907.0;?;443.0;-885.0;-539.0;371.0
351.0;-635.0;745.0;179.0;904.0;734.0;313.0;-698.0;-548.0;?
354.0;-640.0;848.0;?;902.0;745.0;448.0;-691.0;-561.0;322.0
360.0;-644.0;651.0;?;898.0;757.0;312.0;-654.0;-571.0;381.0
363.0;?;833.0;276.0;?;768.0;398.0;?;-590.0;127.0
363.0;-658.0;736.0;40.0;895.0;780.0;338.0;-703.0;?;276.0
368.0;?;737.0;146.0;891.0;?;386.0;?;-614.0;243.0
367.0;?;764.0;140.0;892.0;800.0;410.0;-614.0;-626.0;243.0
369.0;-669.0;?;104.0;887.0;808.0;?;-628.0;?;335.0
370.0;-675.0;?;?;880.0;814.0;431.0;-531.0;?;275.0
371.0;-680.0;?;178.0;880.0;815.0;452.0;-550.0;-648.0;202.0
373.0;-683.0;713.0;84.0;880.0;819.0;?;?;?;223.0
374.0;?;665.0;108.0;?;?;409.0;-588.0;-653.0;267.0
380.0;-685.0;701.0;137.0;?;820.0;282.0;-572.0;?;216.0
386.0;-688.0;718.0;113.0;879.0;821.0;263.0;?;-655.0;244.0
393.0;-688.0;?;102.0;?;822.0;209.0;-583.0;-656.0;?
400.0;-692.0;?;?;882.0;?;385.0;-578.0;-657.0;264.0
407.0;-694.0;656.0;154.0;?;?;?;?;?;213.0
413.0;-696.0;801.0;60.0;880.0;820.0;734.0;-585.0;?;?
425.0;?;776.0;-128.0;882.0;819.0;490.0;-735.0;?;87.0
441.0;-703.0;774.0;-101.0;891.0;?;-191.0;-692.0;?;49.0
457.0;-704.0;609.0;37.0;899.0;821.0;-623.0;-652.0;-682.0;?
477.0;-709.0;397.0;70.0;905.0;821.0;-694.0;-392.0;-696.0;394.0
492.0;?;471.0;?;910.0;820.0;83.0;-280.0;-704.0;469.0
500.0;-714.0;393.0;418.0;915.0;820.0;430.0;-289.0;-711.0;471.0
500.0;-716.0;694.0;462.0;921.0;819.0;222.0;?;-717.0;137.0
497.0;-716.0;888.0;103.0;?;?;?;-632.0;-715.0;44.0
489.0;-712.0;936.0;-126.0;?;818.0;569.0;-754.0;?;-4.0
480.0;-709.0;942.0;-121.0;922.0;817.0;1186.0;?;?;?
?;-704.0;998.0;-97.0;919.0;?;-71.0;-838.0;-685.0;-10.0
468.0;-698.0;924.0;-167.0;916.0;?;1011.0;?;-669.0;184.0
471.0;-695.0;877.0;20.0;?;803.0;?;-741.0;-659.0;54.0
470.0;-688.0;875.0;?;909.0;791.0;657.0;-822.0;-648.0;185.0
474.0;-681.0;931.0;?;906.0;781.0;881.0;-717.0;?;54.0
?;?;1079.0;-100.0;906.0;766.0;548.0;-849.0;-632.0;20.0
481.0;-676.0;1125.0;-153.0;906.0;755.0;524.0;?;-627.0;113.0
479.0;-678.0;1015.0;-141.0;908.0;744.0;?;?;-623.0;183.0
481.0;-682.0;932.0;-2.0;907.0;739.0;511.0;?;-629.0;123.0
476.0;-687.0;866.0;23.0;908.0;738.0;541.0;-792.0;-637.0;?
468.0;-692.0;801.0;-123.0;907.0;740.0;655.0;?;?;78.0
466.0;-700.0;799.0;-128.0;?;740.0;?;-704.0;-659.0;108.0
?;-703.0;797.0;-33.0;906.0;750.0;?;-701.0;-671.0;147.0
?;-706.0;883.0;7.0;?;762.0;?;?;-677.0;77.0
460.0;-711.0;905.0;-130.0;907.0;778.0;766.0;-822.0;-684.0;102.0
466.0;-718.0;876.0;-109.0;907.0;797.0;756.0;-812.0;-693.0;177.0
468.0;?;?;11.0;909.0;817.0;690.0;?;-695.0;94.0
473.0;-728.0;933.0;-61.0;915.0;?;717.0;-822.0;-701.0;27.0
479.0;?;847.0;-142.0;919.0;859.0;644.0;-832.0;?;97.0
487.0;?;843.0;?;924.0;?;701.0;?;-717.0;?
498.0;-746.0;934.0;?;930.0;896.0;680.0;-776.0;-730.0;?
?;-751.0;?;-150.0;936.0;914.0;712.0;-836.0;-741.0;?
?;-753.0;?;-163.0;939.0;937.0;753.0;-837.0;-752.0;-35.0
538.0;?;942.0;-165.0;944.0;?;778.0;?;-766.0;-87.0
559.0;-761.0;1070.0;-217.0;947.0;979.0;679.0;?;-780.0;-170.0
550.0;?;?;-166.0;?;945.0;835.0;-753.0;-676.0;-75.0
?;?;884.0;-216.0;?;949.0;?;-733.0;-671.0;-114.0
556.0;-749.0;909.0;-248.0;954.0;951.0;?;?;-666.0;-111.0
560.0;-747.0;883.0;-255.0;955.0;?;838.0;-799.0;-659.0;?
564.0;?;?;-237.0;955.0;953.0;791.0;-782.0;-656.0;?
564.0;?;855.0;-217.0;952.0;958.0;839.0;-828.0;-653.0;13.0
567.0;-754.0;837.0;?;953.0;949.0;827.0;-750.0;-653.0;-8.0
570.0;-754.0;805.0;-149.0;954.0;941.0;780.0;-754.0;-656.0;?
575.0;-758.0;826.0;-195.0;953.0;938.0;782.0;?;?;-70.0
578.0;-759.0;989.0;?;954.0;935.0;823.0;?;-669.0;?
?;-757.0;1037.0;-327.0;954.0;926.0;828.0;?;-672.0;-160.0
590.0;-759.0;?;-359.0;951.0;919.0;790.0;-920.0;-675.0;-44.0
?;-757.0;?;-249.0;?;916.0;767.0;-870.0;-674.0;-69.0
596.0;-755.0;905.0;-226.0;952.0;?;846.0;?;?;?
?;-759.0;1006.0;-203.0;950.0;911.0;741.0;-840.0;-675.0;-139.0
605.0;-761.0;885.0;-325.0;?;?;776.0;-893.0;-678.0;-131.0
611.0;-764.0;906.0;-294.0;947.0;913.0;808.0;?;-679.0;-55.0
615.0;-765.0;938.0;-258.0;947.0;?;890.0;?;-679.0;-88.0
617.0;-763.0;981.0;-233.0;946.0;913.0;877.0;-864.0;-679.0;-166.0
620.0;-765.0;?;-313.0;946.0;917.0;826.0;-901.0;-677.0;?
?;-764.0;954.0;-307.0;947.0;?;786.0;?;-678.0;-130.0
623.0;-764.0;973.0;?;944.0;915.0;859.0;-904.0;-677.0;-147.0
624.0;-763.0;976.0;?;945.0;921.0;875.0;-899.0;?;?
623.0;?;962.0;-292.0;?;923.0;878.0;?;?;-118.0
624.0;?;972.0;-292.0;?;?;895.0;-897.0;-667.0;-163.0
621.0;-759.0;971.0;-310.0;942.0;?;892.0;-905.0;-664.0;-117.0
621.0;-759.0;?;-300.0;?;928.0;867.0;-902.0;?;-102.0
622.0;-758.0;985.0;-271.0;940.0;930.0;930.0;-890.0;-661.0;-113.0
622.0;?;991.0;-279.0;941.0;931.0;896.0;-901.0;-657.0;-127.0
620.0;-756.0;990.0;?;941.0;?;877.0;?;-654.0;-124.0
619.0;-755.0;?;-295.0;941.0;932.0;890.0;-905.0;-651.0;-137.0
616.0;-753.0;952.0;-297.0;942.0;933.0;?;-907.0;-648.0;?
615.0;-750.0;948.0;-242.0;942.0;934.0;855.0;-873.0;?;-54.0
?;?;932.0;-228.0;941.0;937.0;?;-878.0;-643.0;-61.0
610.0;?;945.0;-233.0;944.0;940.0;?;-876.0;-641.0;-50.0
?;-749.0;?;-218.0;944.0;940.0;889.0;-874.0;-639.0;-58.0
608.0;-746.0;957.0;?;944.0;941.0;933.0;-881.0;-639.0;?
605.0;-747.0;960.0;-273.0;945.0;943.0;897.0;-891.0;-635.0;-156.0
607.0;-746.0;957.0;-301.0;945.0;943.0;919.0;?;-634.0;-111.0
606.0;-744.0;939.0;?;?;942.0;934.0;-881.0;-635.0;-89.0
604.0;-745.0;925.0;-237.0;947.0;?;?;-871.0;?;-66.0
604.0;-746.0;928.0;-219.0;948.0;942.0;893.0;?;-635.0;-61.0
605.0;-745.0;?;?;947.0;943.0;911.0;?;?;?
606.0;-745.0;962.0;?;947.0;945.0;950.0;-889.0;?;-66.0
608.0;-745.0;969.0;-244.0;947.0;?;970.0;-887.0;?;?
609.0;-745.0;?;-276.0;946.0;944.0;905.0;-892.0;?;-124.0
612.0;-745.0;1016.0;-314.0;947.0;943.0;?;-957.0;-631.0;-116.0
615.0;-746.0;?;-332.0;946.0;947.0;?;-943.0;-631.0;?
?;-745.0;?;-236.0;944.0;948.0;867.0;-893.0;?;-80.0
621.0;?;?;-254.0;?;949.0;802.0;?;-630.0;-210.0
626.0;-744.0;994.0;-363.0;939.0;947.0;791.0;?;?;-156.0
626.0;-743.0;971.0;?;936.0;947.0;736.0;-910.0;-629.0;-147.0
624.0;-739.0;?;?;?;945.0;763.0;-897.0;-628.0;?
?;-738.0;944.0;-266.0;932.0;942.0;703.0;-884.0;-625.0;-76.0
615.0;-738.0;932.0;-215.0;930.0;940.0;715.0;-858.0;-619.0;?
606.0;-734.0;963.0;-228.0;928.0;?;811.0;?;-614.0;?
?;?;?;-298.0;929.0;936.0;862.0;-891.0;-608.0;-93.0
?;-729.0;997.0;-282.0;927.0;934.0;801.0;?;-601.0;-140.0
579.0;-726.0;1013.0;-264.0;930.0;934.0;868.0;?;-592.0;-131.0
571.0;-723.0;983.0;-291.0;931.0;932.0;864.0;-935.0;-587.0;?
?;-723.0;?;-251.0;?;932.0;?;?;-581.0;-34.0
551.0;-721.0;933.0;-212.0;?;933.0;813.0;-865.0;?;?
543.0;-719.0;910.0;-180.0;939.0;930.0;776.0;?;-565.0;34.0
532.0;?;?;-143.0;939.0;930.0;593.0;-838.0;-560.0;32.0
520.0;-714.0;855.0;?;939.0;929.0;878.0;?;-551.0;?
503.0;-712.0;?;-35.0;943.0;935.0;690.0;-609.0;-548.0;-147.0
498.0;-710.0;995.0;?;942.0;936.0;813.0;-987.0;-546.0;-94.0
491.0;-707.0;933.0;?;?;939.0;788.0;-913.0;-539.0;77.0
483.0;-704.0;884.0;-107.0;942.0;942.0;748.0;-818.0;-532.0;159.0
472.0;-704.0;?;11.0;942.0;944.0;829.0;-789.0;?;62.0
466.0;-700.0;969.0;-78.0;942.0;939.0;?;?;-519.0;-55.0
?;-699.0;904.0;-176.0;942.0;943.0;746.0;-890.0;-511.0;?
?;-697.0;824.0;-36.0;?;946.0;713.0;-796.0;-503.0;148.0
449.0;-697.0;784.0;65.0;942.0;950.0;728.0;-721.0;-498.0;127.0
451.0;-702.0;817.0;38.0;944.0;953.0;681.0;-691.0;-496.0;108.0
?;-701.0;856.0;-9.0;946.0;957.0;?;-725.0;-493.0;112.0
451.0;-702.0;867.0;-56.0;948.0;?;765.0;-764.0;-487.0;?
?;-702.0;867.0;?;950.0;?;806.0;-755.0;-483.0;111.0
444.0;-701.0;885.0;45.0;952.0;971.0;691.0;-784.0;-477.0;151.0
439.0;?;?;16.0;953.0;978.0;722.0;-816.0;?;?
432.0;-695.0;?;52.0;952.0;979.0;770.0;-802.0;-464.0;151.0
431.0;-689.0;856.0;62.0;955.0;?;733.0;-785.0;-460.0;152.0
428.0;-681.0;812.0;51.0;?;993.0;840.0;-771.0;-450.0;?
428.0;-677.0;784.0;?;957.0;1000.0;858.0;-718.0;-446.0;162.0
?;-673.0;821.0;?;958.0;1007.0;840.0;-720.0;-446.0;79.0
435.0;?;818.0;-11.0;956.0;1014.0;806.0;-748.0;-444.0;?
440.0;-667.0;?;4.0;957.0;1018.0;872.0;-750.0;-450.0;129.0
442.0;-664.0;?;?;958.0;?;901.0;-785.0;-461.0;96.0
444.0;?;?;?;958.0;1028.0;1044.0;-835.0;-472.0;?
?;-657.0;?;?;957.0;1033.0;1002.0;-870.0;-494.0;?
455.0;-653.0;1018.0;?;955.0;1038.0;958.0;-965.0;-518.0;-6.0
460.0;?;961.0;-129.0;953.0;?;?;-943.0;-537.0;93.0
465.0;-649.0;1007.0;-43.0;955.0;1044.0;798.0;-906.0;-562.0;?
465.0;-649.0;971.0;39.0;955.0;1042.0;765.0;-930.0;-591.0;?
?;-648.0;1019.0;?;953.0;?;?;-886.0;?;118.0
463.0;?;994.0;-5.0;950.0;1015.0;839.0;-945.0;?;84.0
463.0;-645.0;967.0;2.0;?;983.0;781.0;-911.0;-604.0;86.0
459.0;?;936.0;-40.0;950.0;934.0;?;-889.0;-600.0;109.0
?;-643.0;?;?;950.0;887.0;831.0;-845.0;?;149.0
453.0;-646.0;?;52.0;947.0;?;?;-844.0;-583.0;?
447.0;-645.0;943.0;?;950.0;797.0;806.0;-880.0;-578.0;68.0
445.0;-649.0;919.0;-74.0;948.0;?;793.0;-882.0;-584.0;101.0
443.0;-650.0;914.0;?;949.0;726.0;766.0;?;-585.0;185.0
440.0;?;881.0;68.0;945.0;?;781.0;-811.0;-579.0;160.0
437.0;-655.0;931.0;39.0;?;674.0;?;-821.0;-575.0;?
?;-658.0;901.0;?;?;?;731.0;?;-582.0;179.0
430.0;-658.0;923.0;56.0;940.0;640.0;798.0;-872.0;?;117.0
429.0;?;972.0;?;939.0;635.0;856.0;-848.0;-586.0;?
430.0;-656.0;1042.0;-28.0;937.0;630.0;942.0;?;-587.0;4.0
?;-651.0;1065.0;-121.0;?;632.0;607.0;-989.0;-579.0;5.0
432.0;-643.0;997.0;-200.0;932.0;627.0;869.0;-972.0;?;226.0
436.0;?;842.0;-39.0;932.0;623.0;603.0;-863.0;-564.0;275.0
430.0;-638.0;933.0;197.0;927.0;623.0;1228.0;-856.0;-560.0;9.0
434.0;-634.0;925.0;-89.0;?;618.0;?;-836.0;?;-33.0
?;?;1006.0;-151.0;927.0;613.0;464.0;?;-555.0;281.0
445.0;-629.0;?;?;924.0;?;724.0;-868.0;-550.0;143.0
447.0;?;?;41.0;?;?;?;-983.0;-540.0;67.0
?;-626.0;932.0;-64.0;924.0;594.0;675.0;-909.0;?;68.0
449.0;?;?;-79.0;923.0;588.0;711.0;?;-524.0;99.0
449.0;-624.0;919.0;-78.0;?;581.0;683.0;-874.0;-522.0;?
447.0;-625.0;?;17.0;923.0;571.0;737.0;-833.0;-523.0;112.0
?;-626.0;955.0;?;923.0;?;721.0;-852.0;-523.0;130.0
443.0;-623.0;?;?;922.0;567.0;783.0;?;-524.0;?
443.0;-627.0;970.0;7.0;920.0;571.0;809.0;-890.0;?;228.0
434.0;-625.0;979.0;49.0;?;580.0;888.0;-892.0;-525.0;194.0
429.0;-623.0;971.0;29.0;?;?;982.0;-897.0;-528.0;199.0
425.0;-623.0;994.0;16.0;917.0;600.0;1185.0;-902.0;-531.0;?
419.0;-618.0;1086.0;-4.0;916.0;615.0;1216.0;-936.0;-532.0;53.0
419.0;-613.0;1180.0;-81.0;920.0;628.0;1016.0;-1049.0;-531.0;-36.0
426.0;-605.0;?;-244.0;922.0;645.0;786.0;?;-529.0;?
447.0;-589.0;?;-205.0;927.0;665.0;727.0;-1124.0;-518.0;49.0
480.0;-574.0;?;-95.0;?;680.0;?;-1013.0;-507.0;143.0
521.0;?;895.0;?;?;?;1002.0;-940.0;-494.0;166.0
565.0;-541.0;826.0;9.0;?;714.0;1241.0;-870.0;-475.0;227.0
601.0;-523.0;825.0;80.0;?;728.0;1247.0;-822.0;-455.0;137.0
?;-506.0;876.0;80.0;929.0;739.0;1275.0;-791.0;-444.0;-20.0
?;-489.0;?;-88.0;921.0;?;?;?;-432.0;-100.0
695.0;?;956.0;-208.0;922.0;?;1219.0;-905.0;-424.0;-120.0
719.0;-468.0;984.0;-282.0;918.0;777.0;?;-912.0;-418.0;?
?;-461.0;976.0;-266.0;918.0;785.0;995.0;-929.0;?;67.0
744.0;-462.0;969.0;?;918.0;789.0;925.0;-895.0;?;33.0
?;?;?;-102.0;921.0;794.0;843.0;-877.0;-408.0;87.0
744.0;-457.0;877.0;?;926.0;793.0;?;?;-403.0;?
737.0;-458.0;896.0;48.0;933.0;792.0;964.0;-782.0;-401.0;?
735.0;-457.0;884.0;7.0;?;791.0;?;-811.0;-397.0;25.0
?;-457.0;889.0;-65.0;?;792.0;1056.0;-821.0;-392.0;58.0
?;-458.0;?;-58.0;956.0;792.0;1017.0;-858.0;-388.0;44.0
733.0;-458.0;?;-85.0;945.0;792.0;?;-932.0;-382.0;-175.0
724.0;-453.0;973.0;-222.0;933.0;788.0;1058.0;-953.0;?;-131.0
711.0;-448.0;?;-182.0;919.0;783.0;1173.0;?;-365.0;-287.0
689.0;-444.0;?;-307.0;905.0;?;1104.0;-1077.0;-348.0;-364.0
661.0;-437.0;1238.0;-446.0;887.0;772.0;933.0;-1282.0;-324.0;?
633.0;-421.0;1026.0;?;866.0;?;906.0;-1167.0;-307.0;-178.0
617.0;?;908.0;-408.0;849.0;740.0;887.0;-998.0;-300.0;94.0
602.0;-417.0;?;-53.0;831.0;725.0;818.0;?;?;172.0
592.0;?;821.0;90.0;814.0;710.0;819.0;?;-269.0;88.0
?;-397.0;881.0;?;804.0;686.0;909.0;?;-260.0;34.0
575.0;?;914.0;-17.0;803.0;?;966.0;-828.0;?;31.0
565.0;-369.0;867.0;-60.0;801.0;637.0;?;-836.0;-235.0;8.0
560.0;-350.0;?;-80.0;803.0;616.0;?;-824.0;-217.0;56.0
551.0;-324.0;961.0;?;801.0;598.0;1054.0;-793.0;-192.0;?
540.0;-303.0;1058.0;?;802.0;?;971.0;-895.0;-167.0;-129.0
?;?;1063.0;-226.0;809.0;584.0;906.0;-981.0;-143.0;-98.0
519.0;-267.0;?;?;?;582.0;956.0;-991.0;-120.0;?
?;-249.0;1044.0;-220.0;?;581.0;964.0;-1003.0;-103.0;-138.0
498.0;-231.0;995.0;-242.0;818.0;578.0;991.0;-964.0;-90.0;-100.0
487.0;-214.0;?;-180.0;821.0;579.0;944.0;-926.0;-77.0;-56.0
479.0;?;935.0;-152.0;822.0;?;930.0;-897.0;-64.0;31.0
?;-189.0;951.0;-118.0;829.0;589.0;881.0;-873.0;-49.0;91.0
