InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroZ
-124.0;-16;507;951.0;?;-334.0;?;129.0
-214.0;-50;479;1129.0;-60;-860.0;50;-132.0
-147.0;-83;502;1050.0;-89;-181.0;83;-483.0
-56.0;-13;476;1531.0;-120;-265.0;?;?
-143.0;13;501;?;-88;-1108.0;-13;-1282.0
?;98;527;866.0;-149;-847.0;-98;-1078.0
-143.0;357;487;?;?;39.0;-357;-716.0
24.0;?;463;643.0;?;267.0;-602;-497.0
225.0;1412;351;?;-117;230.0;-1412;?
?;2687;563;383.0;-108;-445.0;-2687;?
623.0;3206;956;144.0;?;-765.0;?;-344.0
729.0;3164;811;28.0;15;-1131.0;?;3.0
762.0;2855;711;-40.0;147;?;-2855;479.0
706.0;1426;814;114.0;?;-232.0;-1426;?
437.0;-444;397;?;-370;283.0;444;?
84.0;-1623;92;717.0;-61;?;1623;1154.0
?;-2144;330;1035.0;?;555.0;2144;1106.0
?;-2184;568;?;?;?;?;853.0
?;-2422;792;859.0;-18;-108.0;2422;536.0
20.0;-2783;?;761.0;-70;?;2783;202.0
-71.0;-2353;943;1105.0;-363;-314.0;?;?
-125.0;-2132;1102;1146.0;-310;-82.0;2132;?
-209.0;-1665;1114;772.0;-4;4.0;?;-718.0
-147.0;-902;858;836.0;-59;-52.0;?;-770.0
?;-478;915;1021.0;-5;-250.0;?;-704.0
-37.0;833;1082;921.0;?;-463.0;?;-491.0
-96.0;1358;?;846.0;-297;-777.0;-1358;-232.0
-21.0;2120;-917;814.0;-1538;-934.0;?;0.0
91.0;2206;?;879.0;-1586;?;-2206;160.0
219.0;142;525;?;43;?;-142;324.0
325.0;-78;578;910.0;94;?;?;500.0
444.0;168;?;?;-270;-1570.0;-168;?
501.0;?;?;?;-88;-1538.0;?;?
479.0;162;469;878.0;-108;-1400.0;-162;874.0
483.0;40;?;880.0;-56;-1189.0;-40;?
549.0;36;?;859.0;-113;-1114.0;-36;1023.0
466.0;13;487;842.0;-119;?;-13;1062.0
436.0;-6;490;895.0;-99;-1043.0;6;1051.0
390.0;54;477;934.0;-105;-1023.0;?;988.0
268.0;?;483;921.0;-77;-768.0;-40;?
?;36;488;968.0;-82;?;-36;653.0
135.0;17;486;1037.0;-87;-268.0;?;212.0
?;?;481;1038.0;-87;-485.0;7;-245.0
?;9;?;933.0;?;-572.0;-9;-594.0
-21.0;13;494;968.0;-60;?;-13;-775.0
?;?;486;909.0;-83;-22.0;-3;-875.0
?;4;485;883.0;-80;92.0;-4;?
-394.0;-6;486;?;-66;-39.0;6;-937.0
-272.0;-13;?;711.0;?;-186.0;13;-961.0
-40.0;?;494;614.0;-77;-454.0;?;-922.0
?;?;?;495.0;-84;?;35;-717.0
74.0;-34;476;493.0;?;?;34;-500.0
?;-88;421;496.0;-35;-1220.0;88;-199.0
118.0;-88;421;?;-35;-1217.0;88;132.0
154.0;-31;465;467.0;-79;-1139.0;31;398.0
156.0;-41;?;499.0;?;-992.0;41;?
209.0;-18;?;570.0;?;-993.0;18;697.0
299.0;0;474;601.0;-96;-1076.0;0;659.0
359.0;-26;460;627.0;-84;-1162.0;26;627.0
428.0;46;?;?;-17;-1234.0;?;674.0
461.0;182;427;645.0;3;?;-182;645.0
434.0;418;485;755.0;-230;-1241.0;?;620.0
443.0;643;401;?;109;-1143.0;-643;604.0
435.0;?;420;?;475;-1037.0;-613;575.0
389.0;446;649;1025.0;9;-818.0;-446;579.0
293.0;157;647;965.0;-217;-628.0;-157;?
240.0;-268;478;900.0;-228;-487.0;268;386.0
259.0;-394;499;850.0;-421;?;394;?
259.0;-262;?;851.0;-427;?;262;174.0
293.0;?;430;?;-145;-274.0;145;?
335.0;?;491;?;-8;-206.0;95;146.0
348.0;?;502;988.0;-172;-103.0;156;49.0
208.0;?;478;829.0;-101;-114.0;90;27.0
157.0;-26;496;776.0;-10;-167.0;26;112.0
271.0;?;490;1022.0;-53;?;28;?
264.0;-44;482;972.0;-57;104.0;44;?
?;?;479;916.0;-68;?;7;539.0
144.0;-121;541;971.0;-158;270.0;121;430.0
61.0;-512;592;911.0;-245;286.0;?;338.0
16.0;-209;422;935.0;99;365.0;209;205.0
24.0;?;?;909.0;110;354.0;-64;?
63.0;-268;512;950.0;?;570.0;268;49.0
24.0;?;416;936.0;81;825.0;?;?
?;-140;373;966.0;167;?;140;-368.0
-105.0;-104;447;1019.0;34;978.0;?;-542.0
-514.0;-143;455;919.0;24;1190.0;143;-570.0
?;-202;438;954.0;45;1114.0;202;-540.0
-560.0;19;387;936.0;104;533.0;-19;-682.0
-490.0;106;406;?;29;?;-106;?
?;-22;458;696.0;-23;-237.0;22;-725.0
-95.0;-57;362;729.0;?;-717.0;57;-607.0
?;?;?;730.0;125;-1190.0;-49;-432.0
95.0;98;488;760.0;5;-1474.0;?;-62.0
391.0;-231;613;831.0;-622;-601.0;231;?
411.0;-61;510;858.0;?;-784.0;61;321.0
417.0;262;?;?;124;-793.0;?;359.0
429.0;80;493;867.0;-38;-1221.0;-80;276.0
488.0;65;485;878.0;76;-1344.0;-65;485.0
?;33;512;888.0;-38;-1167.0;?;710.0
534.0;21;506;890.0;?;-1095.0;?;775.0
?;27;495;934.0;?;-1343.0;-27;757.0
?;36;495;1057.0;-20;-1534.0;-36;675.0
-46.0;36;481;1153.0;8;?;-36;459.0
-28.0;89;487;?;-8;-1405.0;?;62.0
-265.0;165;517;1344.0;-48;?;-165;-247.0
?;169;505;1222.0;-20;-954.0;-169;-566.0
-28.0;259;502;947.0;?;?;-259;-821.0
?;450;?;844.0;-64;-965.0;?;?
178.0;741;460;?;-99;-1209.0;-741;-1150.0
80.0;1286;491;?;-115;-1107.0;-1286;-1142.0
20.0;2006;439;557.0;-67;-597.0;-2006;-1051.0
-121.0;3202;430;557.0;-75;-309.0;-3202;-932.0
-144.0;?;610;561.0;-108;-115.0;?;-764.0
?;6996;739;616.0;?;461.0;-6996;-610.0
-35.0;?;1126;?;354;552.0;-7490;-603.0
-23.0;?;1527;671.0;535;59.0;-6669;-532.0
25.0;1665;?;744.0;940;?;?;-243.0
168.0;-3189;-67;830.0;?;-293.0;3189;137.0
305.0;-3455;17;947.0;-56;-255.0;3455;598.0
?;?;12;790.0;123;-303.0;?;1173.0
390.0;-4182;257;957.0;407;-314.0;4182;1870.0
274.0;-4585;651;841.0;248;-110.0;?;2595.0
-84.0;-5614;904;527.0;141;?;5614;3230.0
134.0;-5474;?;1672.0;307;67.0;5474;3507.0
208.0;-5483;1424;1769.0;413;531.0;5483;2999.0
40.0;-5777;1842;630.0;455;191.0;5777;1637.0
-75.0;-4672;2078;309.0;892;?;4672;209.0
?;-4322;3022;1117.0;545;-362.0;?;-706.0
-121.0;-829;3489;?;-307;-961.0;829;?
?;?;260;797.0;-698;?;-3146;?
232.0;2722;-1056;1044.0;-1489;?;-2722;?
148.0;3967;2017;777.0;-1642;119.0;-3967;-977.0
65.0;3599;?;932.0;?;?;-3599;-1074.0
-36.0;722;-478;870.0;215;183.0;-722;-970.0
-82.0;176;884;843.0;-334;?;-176;?
?;?;535;864.0;-419;851.0;-235;-585.0
165.0;137;464;886.0;-193;826.0;-137;-366.0
234.0;?;567;851.0;-146;693.0;-139;-157.0
200.0;80;417;923.0;?;495.0;-80;117.0
177.0;58;533;892.0;-36;?;-58;426.0
154.0;111;?;1002.0;-103;634.0;-111;?
73.0;107;504;?;-87;?;?;738.0
219.0;89;?;?;-78;-826.0;?;934.0
194.0;?;499;1018.0;?;?;-76;1203.0
2.0;62;502;1207.0;?;-414.0;-62;1260.0
-152.0;184;?;1339.0;-78;-398.0;?;1055.0
67.0;137;488;1591.0;-55;203.0;-137;682.0
178.0;?;?;1636.0;-33;?;-461;124.0
?;1008;?;1296.0;-48;1557.0;?;-279.0
?;?;399;?;-4;1415.0;-1071;-578.0
-153.0;2368;507;629.0;-60;773.0;-2368;-877.0
-166.0;?;228;709.0;?;?;-4609;-1128.0
-212.0;6565;?;299.0;-150;-349.0;?;?
-194.0;8900;1678;?;?;-300.0;-8900;-1350.0
-188.0;8502;1742;155.0;628;42.0;?;-1349.0
-194.0;?;2508;124.0;817;356.0;-2910;?
117.0;110;458;913.0;-50;?;-110;380.0
182.0;128;491;915.0;?;115.0;-128;?
48.0;119;532;930.0;?;283.0;?;?
-105.0;80;479;1084.0;?;205.0;-80;62.0
?;64;534;?;-63;-945.0;-64;?
-82.0;78;495;1206.0;?;-932.0;?;-371.0
-270.0;?;508;?;?;-54.0;-180;-449.0
-164.0;202;535;1973.0;-97;628.0;?;-817.0
?;175;528;1696.0;-93;656.0;-175;-1036.0
-168.0;?;454;1087.0;-15;826.0;-646;-1003.0
-95.0;888;360;812.0;-48;1259.0;?;?
-141.0;2375;513;630.0;?;?;-2375;?
-294.0;2991;?;658.0;-194;?;-2991;-980.0
?;?;452;210.0;-197;167.0;-2911;-1040.0
-97.0;6778;936;?;?;-180.0;-6778;-891.0
1.0;8608;914;35.0;-354;?;-8608;-663.0
23.0;6713;1260;-112.0;?;-380.0;?;-344.0
-69.0;2096;1285;-15.0;1465;?;?;76.0
-79.0;-3408;94;?;656;-514.0;3408;501.0
?;-4026;-118;1240.0;-323;-681.0;4026;869.0
?;-4075;248;1311.0;-408;-937.0;4075;1387.0
613.0;?;462;861.0;?;?;?;1969.0
622.0;-5082;782;1227.0;?;-838.0;5082;2694.0
331.0;?;?;540.0;-199;-1043.0;5650;3046.0
210.0;-5592;947;672.0;-207;-2122.0;5592;?
695.0;-5069;1240;1585.0;-61;-1761.0;5069;2693.0
599.0;-4763;?;1679.0;?;?;4763;1773.0
194.0;-4746;1533;-99.0;-99;?;4746;651.0
86.0;-3824;2007;1052.0;112;?;3824;-202.0
198.0;-2142;3244;?;26;?;2142;-657.0
?;?;?;486.0;?;-1724.0;334;-728.0
469.0;2025;-1286;1060.0;531;?;-2025;-699.0
?;4266;702;?;?;?;-4266;-613.0
285.0;5552;?;909.0;-1982;-679.0;-5552;-374.0
?;3916;1545;929.0;?;-452.0;-3916;-134.0
356.0;981;1312;805.0;?;?;?;-40.0
406.0;126;560;805.0;-509;-84.0;-126;61.0
410.0;157;444;904.0;-273;?;-157;?
?;110;612;?;-157;-8.0;-110;301.0
?;?;445;?;-183;-304.0;?;244.0
228.0;52;534;905.0;-35;-193.0;-52;186.0
217.0;82;498;?;-97;-32.0;-82;78.0
?;83;500;902.0;-70;0.0;-83;?
-26.0;-5;504;956.0;?;-542.0;5;-10.0
22.0;-11;?;1012.0;-94;-164.0;11;?
-160.0;42;?;1263.0;-88;443.0;-42;?
-247.0;94;496;1306.0;-102;1215.0;-94;-141.0
-144.0;98;?;1803.0;-95;924.0;-98;-593.0
-147.0;110;498;1081.0;-65;758.0;-110;-827.0
-241.0;140;530;1063.0;-84;617.0;-140;-646.0
-340.0;154;522;781.0;-86;499.0;-154;?
-274.0;608;504;629.0;-93;354.0;?;-512.0
-217.0;?;488;429.0;-112;-112.0;-838;-669.0
-162.0;?;500;?;-81;-547.0;-1346;-732.0
-123.0;?;538;193.0;-107;-559.0;?;-549.0
-4.0;1914;504;205.0;-131;?;?;?
79.0;3104;729;325.0;?;-64.0;-3104;-161.0
?;?;999;481.0;-16;-117.0;?;-95.0
265.0;-133;632;?;-11;63.0;133;207.0
215.0;?;?;?;-140;110.0;-9;67.0
?;?;572;849.0;-213;?;-5;-254.0
-394.0;196;609;894.0;-125;501.0;?;-607.0
-686.0;252;605;914.0;-125;993.0;?;-962.0
-1004.0;199;615;840.0;-85;1535.0;?;-1260.0
-1336.0;201;632;934.0;-70;?;-201;-1473.0
-1654.0;192;637;901.0;-107;2131.0;?;-1648.0
-2125.0;216;638;939.0;-94;?;?;-1775.0
-2747.0;253;637;?;-102;1317.0;-253;-1795.0
-2233.0;308;647;960.0;?;?;-308;-1791.0
-2045.0;?;648;916.0;?;1251.0;-296;-1828.0
-1674.0;325;?;938.0;-84;941.0;?;-1960.0
-1538.0;?;?;966.0;?;1048.0;?;-1837.0
?;203;679;919.0;-215;1149.0;-203;-1587.0
-1376.0;?;?;915.0;-265;986.0;-198;?
?;?;583;896.0;?;?;-161;-1113.0
-1026.0;60;644;923.0;-111;1390.0;-60;-965.0
?;-69;685;874.0;-139;1267.0;69;?
-648.0;-196;587;940.0;-182;1029.0;?;?
-499.0;-305;555;994.0;-223;964.0;305;-528.0
-418.0;-406;?;923.0;-137;?;406;?
-196.0;-429;?;951.0;-121;774.0;?;-166.0
-147.0;-437;454;950.0;-143;698.0;437;36.0
-71.0;-393;550;950.0;?;582.0;393;213.0
-67.0;-538;691;952.0;?;?;?;419.0
81.0;-680;749;908.0;-164;450.0;680;?
217.0;-483;822;892.0;-227;266.0;?;488.0
308.0;-493;978;?;-160;180.0;493;494.0
398.0;-505;1061;958.0;-225;?;505;487.0
529.0;-183;910;?;-216;?;183;?
?;76;843;?;-276;?;-76;?
751.0;132;823;915.0;-324;-522.0;?;811.0
834.0;130;666;924.0;-313;-631.0;-130;675.0
863.0;108;554;925.0;-447;?;-108;629.0
828.0;-217;347;927.0;246;-822.0;217;?
?;-706;657;911.0;174;-561.0;706;814.0
588.0;-952;933;943.0;-319;-350.0;952;937.0
587.0;?;520;?;259;-393.0;891;762.0
408.0;-844;488;931.0;?;?;844;508.0
?;-904;524;947.0;-371;-618.0;?;410.0
305.0;?;432;924.0;-103;-491.0;?;410.0
24.0;-136;488;951.0;-108;-175.0;136;600.0
?;-80;467;931.0;-82;-149.0;80;806.0
-486.0;-29;?;921.0;?;345.0;?;453.0
?;-51;516;926.0;-102;?;51;148.0
-279.0;-42;?;891.0;?;?;42;?
?;31;491;951.0;?;480.0;?;-204.0
-173.0;32;504;924.0;-58;?;-32;-397.0
-340.0;30;?;948.0;?;127.0;-30;-367.0
-370.0;?;486;911.0;-94;683.0;-89;-361.0
-370.0;116;479;959.0;-90;787.0;-116;-413.0
-251.0;-34;516;923.0;-112;636.0;34;-488.0
-246.0;-62;?;?;-121;?;62;-454.0
-140.0;42;490;1030.0;?;437.0;-42;-440.0
-41.0;19;505;1144.0;-96;476.0;-19;-427.0
1.0;3;491;?;-61;465.0;?;-391.0
?;48;492;1227.0;-87;413.0;-48;-265.0
-15.0;76;499;1075.0;-62;?;?;-30.0
0.0;?;497;737.0;?;727.0;-48;75.0
62.0;7;523;550.0;-65;?;-7;99.0
67.0;19;517;?;-74;353.0;-19;74.0
?;46;496;639.0;-91;?;-46;?
284.0;61;516;?;-79;824.0;-61;21.0
?;?;523;962.0;-44;661.0;?;-14.0
410.0;-29;515;1042.0;-72;543.0;29;43.0
281.0;-67;525;899.0;-58;518.0;67;15.0
258.0;-73;517;976.0;-46;580.0;73;99.0
290.0;-91;502;930.0;-108;725.0;91;71.0
180.0;-116;505;907.0;-82;154.0;?;3.0
?;-145;503;991.0;-80;205.0;?;?
80.0;-102;479;971.0;-133;164.0;102;50.0
-6.0;8;474;?;-118;-11.0;?;70.0
-54.0;23;488;961.0;-106;167.0;-23;159.0
?;-34;486;940.0;?;155.0;?;229.0
?;?;488;961.0;-122;165.0;23;255.0
?;15;?;965.0;?;?;-15;219.0
-196.0;3;491;965.0;-113;?;?;227.0
?;-35;492;973.0;-111;182.0;35;228.0
-236.0;-16;478;942.0;-128;170.0;16;193.0
-267.0;26;489;960.0;?;15.0;-26;?
?;?;?;?;-91;57.0;5;?
-285.0;-18;466;923.0;-99;?;18;?
?;-28;474;?;-80;116.0;28;174.0
-309.0;-50;482;972.0;?;?;50;175.0
-315.0;?;480;959.0;-133;-4.0;28;165.0
-356.0;-37;?;950.0;-130;?;37;?
?;-24;?;932.0;-143;-105.0;24;112.0
-536.0;13;?;941.0;?;-280.0;-13;142.0
?;10;481;919.0;-145;-530.0;-10;317.0
?;-10;?;?;-129;-871.0;10;?
-1220.0;-17;476;973.0;-137;175.0;?;1023.0
-1304.0;9;482;931.0;-130;-49.0;?;790.0
-992.0;21;473;?;-133;-262.0;-21;529.0
?;?;481;960.0;-148;-594.0;-12;362.0
-700.0;40;487;952.0;-147;-362.0;-40;?
-687.0;44;?;923.0;-142;-236.0;-44;?
-684.0;?;490;936.0;-137;-289.0;-16;242.0
-759.0;27;478;?;-138;?;-27;347.0
-748.0;5;486;931.0;-147;6.0;-5;338.0
-692.0;-2;495;917.0;-140;-20.0;2;321.0
-612.0;?;482;925.0;-149;?;-22;267.0
?;41;484;937.0;-160;259.0;-41;127.0
-366.0;?;482;946.0;-140;-65.0;?;64.0
?;22;486;948.0;-143;-256.0;-22;14.0
-188.0;68;488;938.0;?;-428.0;-68;-20.0
-90.0;?;485;953.0;-135;?;?;31.0
24.0;99;486;922.0;-141;-499.0;-99;80.0
?;82;487;933.0;-138;-384.0;-82;-69.0
190.0;-49;500;888.0;-124;-570.0;49;-96.0
269.0;-76;505;857.0;-127;-426.0;76;-195.0
599.0;-32;488;914.0;-151;?;32;-546.0
726.0;?;?;954.0;-147;-549.0;-23;-674.0
717.0;44;?;972.0;-142;?;-44;-675.0
800.0;41;?;872.0;-140;133.0;-41;-655.0
?;99;493;?;-138;-53.0;-99;-642.0
891.0;67;?;883.0;?;-188.0;-67;-748.0
699.0;102;497;?;-132;-15.0;-102;-695.0
?;?;489;921.0;-134;?;-260;-755.0
804.0;?;502;944.0;-155;71.0;?;-960.0
1024.0;?;?;960.0;-142;543.0;-662;-1140.0
?;?;521;966.0;-144;173.0;?;-1219.0
589.0;938;554;926.0;-71;259.0;-938;-1207.0
473.0;?;563;?;-101;717.0;-1106;-1251.0
?;1108;617;916.0;?;762.0;-1108;?
?;1053;707;938.0;?;762.0;-1053;-1080.0
-385.0;?;709;934.0;-108;566.0;-978;-1209.0
-737.0;?;?;933.0;-104;?;-996;-917.0
-775.0;730;?;923.0;-176;900.0;-730;-403.0
-769.0;495;?;?;?;630.0;?;-188.0
-808.0;560;753;936.0;-133;49.0;-560;-247.0
-670.0;563;759;?;-120;328.0;?;-347.0
-483.0;538;761;924.0;-9;625.0;?;-276.0
?;506;?;932.0;-62;261.0;-506;-256.0
-462.0;442;825;921.0;-98;138.0;-442;-229.0
-496.0;435;824;947.0;-36;53.0;?;-20.0
?;528;834;936.0;31;-26.0;?;-193.0
-949.0;668;831;923.0;71;-65.0;?;616.0
?;754;879;?;48;598.0;?;-167.0
?;872;870;959.0;105;516.0;-872;-266.0
-427.0;1158;857;919.0;171;126.0;?;?
?;1315;847;914.0;204;-76.0;?;-741.0
-670.0;1313;931;914.0;130;318.0;-1313;-212.0
?;1072;?;?;60;685.0;?;-23.0
-670.0;726;933;912.0;?;683.0;-726;45.0
-716.0;785;?;897.0;207;657.0;-785;209.0
-567.0;?;?;917.0;291;945.0;?;154.0
-449.0;645;1012;907.0;?;?;-645;197.0
-204.0;-1020;954;901.0;103;668.0;1020;?
130.0;-2733;432;928.0;67;48.0;?;247.0
248.0;-2495;335;896.0;105;-694.0;2495;153.0
661.0;-2198;322;869.0;?;-5.0;2198;510.0
?;-2635;?;888.0;344;-640.0;2635;118.0
454.0;-2736;?;?;465;-1453.0;2736;-261.0
?;-2537;657;881.0;314;154.0;2537;237.0
606.0;-2154;1085;?;?;-37.0;2154;139.0
240.0;-1990;1199;953.0;39;-431.0;1990;72.0
230.0;?;1091;927.0;-83;76.0;1984;163.0
111.0;?;944;?;?;164.0;1066;321.0
119.0;189;771;?;47;363.0;-189;195.0
-19.0;0;626;?;188;153.0;0;199.0
?;-793;358;?;?;251.0;793;201.0
-195.0;-540;249;914.0;169;138.0;540;183.0
-379.0;-32;?;?;-110;?;?;223.0
-437.0;28;539;?;-63;389.0;-28;232.0
?;?;501;917.0;-116;318.0;-40;336.0
-477.0;10;515;938.0;-79;553.0;-10;578.0
-281.0;?;493;937.0;-61;826.0;38;755.0
42.0;1;?;?;-92;40.0;-1;617.0
177.0;-23;506;913.0;-105;-536.0;23;448.0
402.0;?;494;?;-73;321.0;?;395.0
776.0;6;490;928.0;-67;828.0;-6;4.0
682.0;5;490;908.0;-102;?;-5;?
747.0;48;493;?;-87;535.0;-48;38.0
?;84;497;935.0;-67;556.0;-84;343.0
681.0;49;506;950.0;-88;991.0;-49;818.0
?;33;?;819.0;?;691.0;-33;894.0
1288.0;?;491;961.0;-83;804.0;-57;892.0
?;71;504;1123.0;?;?;-71;?
?;101;513;1054.0;?;1044.0;?;615.0
1105.0;125;508;1018.0;-80;670.0;-125;569.0
684.0;150;?;1034.0;-82;-350.0;-150;?
585.0;226;525;1059.0;-59;-780.0;-226;697.0
214.0;?;502;1130.0;-76;-1218.0;?;713.0
-93.0;413;518;1002.0;-68;-1504.0;?;985.0
-253.0;605;490;?;-55;-879.0;-605;967.0
-253.0;434;442;882.0;-64;?;-434;635.0
-139.0;1893;567;878.0;?;-159.0;-1893;?
-118.0;?;383;?;-130;-388.0;?;-379.0
-198.0;4783;?;936.0;-180;-620.0;-4783;-694.0
?;?;932;952.0;195;-684.0;?;?
-321.0;6404;1050;?;193;-746.0;?;-1133.0
-364.0;?;2421;?;-43;-756.0;-3756;-1174.0
?;-1033;823;985.0;468;-592.0;1033;-1148.0
-291.0;-2761;?;909.0;?;-240.0;?;-1039.0
-334.0;-2154;187;?;-103;-41.0;2154;-805.0
?;-3032;176;812.0;287;-121.0;3032;?
-353.0;?;509;977.0;65;117.0;4016;-129.0
-210.0;-4324;756;?;-182;663.0;4324;344.0
-343.0;-4882;752;774.0;61;955.0;4882;661.0
-520.0;-4339;916;?;218;825.0;4339;700.0
-407.0;-4669;1192;?;?;1132.0;4669;?
?;-5106;1924;893.0;?;1414.0;?;253.0
-220.0;?;2825;851.0;644;857.0;4759;-334.0
-136.0;-4572;?;?;?;436.0;4572;-683.0
23.0;1226;2393;877.0;116;87.0;-1226;-811.0
88.0;5120;-624;922.0;?;111.0;-5120;?
36.0;4726;-119;856.0;560;189.0;-4726;?
0.0;?;1917;?;-3603;152.0;-5483;-574.0
-27.0;?;?;?;?;?;-2446;-473.0
72.0;352;?;892.0;?;?;?;?
222.0;472;655;919.0;-719;552.0;-472;-189.0
327.0;-70;467;903.0;?;762.0;70;-55.0
332.0;227;530;863.0;?;713.0;-227;33.0
?;144;501;894.0;-158;480.0;-144;86.0
214.0;77;496;909.0;-55;425.0;-77;197.0
?;?;523;960.0;-131;579.0;-148;275.0
-83.0;99;?;?;-29;641.0;?;327.0
-151.0;111;485;998.0;-36;?;-111;277.0
-54.0;84;514;1028.0;-60;?;-84;345.0
-100.0;81;?;1158.0;-67;-479.0;-81;?
-139.0;?;482;?;-77;?;-97;?
?;?;496;?;-60;25.0;-125;-217.0
-36.0;?;?;1329.0;-31;?;-119;-444.0
-173.0;150;505;1187.0;-47;?;-150;-363.0
?;301;516;788.0;-45;1021.0;-301;?
-352.0;768;489;635.0;-49;1030.0;-768;-423.0
-321.0;?;462;555.0;-76;779.0;-1193;-588.0
?;2513;377;?;?;331.0;-2513;?
-211.0;6494;618;177.0;-202;302.0;-6494;-712.0
-168.0;?;1520;197.0;?;368.0;-8549;-781.0
-197.0;7407;1441;?;27;222.0;-7407;?
?;4971;576;181.0;339;68.0;-4971;?
-86.0;-674;?;452.0;829;73.0;?;-585.0
-2.0;-4433;?;?;618;?;?;-389.0
121.0;-4651;?;977.0;?;?;?;-168.0
?;-4694;?;1086.0;-1107;-565.0;4694;?
?;-4312;999;1179.0;?;?;4312;388.0
815.0;?;1051;742.0;-546;-832.0;4505;787.0
909.0;-4629;?;572.0;-903;-1058.0;?;1163.0
921.0;-3509;955;1345.0;?;-1252.0;?;?
1062.0;-3038;1303;1675.0;-1184;-1227.0;3038;1686.0
1218.0;?;?;808.0;-792;-1283.0;?;1282.0
?;-272;1091;364.0;?;?;?;?
1347.0;704;?;921.0;-444;-1639.0;-704;1111.0
1404.0;-823;?;925.0;306;-1265.0;823;1281.0
1237.0;1191;76;917.0;-373;-1362.0;-1191;1184.0
1116.0;1894;1370;978.0;-521;-1284.0;?;1118.0
1103.0;-61;647;927.0;680;-1386.0;61;911.0
?;385;?;?;131;-1521.0;-385;656.0
1185.0;209;590;930.0;-228;-1595.0;-209;528.0
1147.0;-123;438;823.0;35;-1957.0;123;?
?;127;556;?;-33;-1921.0;-127;?
?;?;513;897.0;-117;-1616.0;?;783.0
1213.0;52;544;?;-176;-1446.0;?;882.0
1215.0;?;498;941.0;-87;-1259.0;-3;?
1275.0;48;?;?;-49;?;-48;962.0
1259.0;?;501;?;-114;-991.0;-107;1023.0
1311.0;63;554;909.0;-136;?;-63;1003.0
1352.0;14;?;?;-86;-74.0;-14;1001.0
1241.0;-35;523;693.0;?;-84.0;?;?
1131.0;-29;526;1091.0;-81;?;29;?
1138.0;19;539;1229.0;?;-809.0;-19;?
1100.0;16;?;759.0;-46;-967.0;?;793.0
1167.0;-45;534;-228.0;-75;?;45;946.0
?;-74;521;207.0;-98;?;74;?
1122.0;?;?;?;-118;-837.0;44;1131.0
1011.0;?;519;237.0;-87;-497.0;?;1076.0
832.0;-48;511;?;-46;-48.0;48;1029.0
707.0;-40;512;430.0;-44;113.0;40;864.0
678.0;-22;514;750.0;-68;?;22;?
606.0;-32;505;?;-78;33.0;?;?
475.0;-11;522;?;?;?;?;339.0
450.0;25;541;390.0;-109;269.0;?;277.0
375.0;18;?;613.0;?;496.0;-18;178.0
208.0;?;508;528.0;-69;665.0;?;102.0
?;4;529;?;-91;843.0;-4;?
-224.0;-2;?;506.0;-96;948.0;2;-289.0
-423.0;42;?;592.0;-92;735.0;-42;-586.0
-625.0;41;520;586.0;?;539.0;-41;-793.0
-864.0;-15;531;533.0;-128;397.0;?;?
?;-39;?;511.0;-120;?;39;-1344.0
-856.0;-15;501;574.0;-66;562.0;15;?
-1080.0;?;516;?;-60;402.0;28;-1514.0
-1044.0;?;507;863.0;?;298.0;49;-1512.0
-1083.0;-11;?;801.0;-56;?;11;?
?;-1;507;652.0;-74;345.0;1;-1659.0
-1686.0;-7;?;528.0;?;398.0;?;-1903.0
?;13;507;598.0;?;1140.0;?;-2066.0
?;-6;503;586.0;-88;903.0;6;-2177.0
?;-40;499;612.0;-99;?;40;-2279.0
-2481.0;-31;502;649.0;-81;1174.0;31;-2295.0
-2341.0;-32;502;665.0;-77;907.0;?;-2176.0
-2142.0;-48;499;668.0;-86;839.0;48;-1844.0
-2008.0;?;501;614.0;-69;1046.0;?;?
-1799.0;23;497;605.0;-39;917.0;-23;-787.0
-1529.0;?;499;732.0;-44;1289.0;-15;-221.0
-992.0;11;500;749.0;-47;1507.0;-11;95.0
-573.0;27;495;?;-33;?;-27;389.0
-143.0;-2;516;911.0;-80;768.0;2;?
21.0;?;514;923.0;-56;?;?;454.0
223.0;162;486;811.0;?;?;-162;547.0
266.0;126;494;424.0;27;583.0;-126;284.0
?;352;479;351.0;-104;614.0;-352;?
233.0;495;489;781.0;171;186.0;-495;?
291.0;289;?;?;?;367.0;-289;414.0
?;79;?;830.0;-92;84.0;-79;472.0
126.0;-39;497;849.0;42;126.0;39;?
166.0;-137;565;762.0;65;254.0;137;185.0
317.0;-148;547;?;27;176.0;148;397.0
318.0;-83;523;816.0;-53;125.0;83;215.0
315.0;?;544;?;-63;?;16;182.0
294.0;4;?;?;-3;234.0;-4;285.0
304.0;-23;541;868.0;?;327.0;23;331.0
321.0;-60;535;810.0;-14;290.0;?;303.0
241.0;-76;530;758.0;?;104.0;76;?
179.0;?;535;759.0;-35;14.0;49;252.0
99.0;-46;?;868.0;-3;40.0;46;131.0
7.0;?;521;795.0;-15;?;?;135.0
