Accelerometer RWR accX;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit LUA accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit RLA accZ;Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RUA gyroZ;Accelerometer RUA^ accX;Accelerometer RUA_ accZ
-196.0;423.0;-773.0;-978.0;-34.0;7;296;238.0;?;-102.0;?;-698.0;160.0
-211.0;?;?;?;?;8;?;239.0;1107.0;-106.0;-130.0;-688.0;170.0
-114.0;452.0;-789.0;?;-33.0;9;372;224.0;?;?;-80.0;-659.0;?
-121.0;422.0;-766.0;-1049.0;-33.0;9;46;237.0;1005.0;-119.0;?;?;?
-147.0;392.0;-731.0;-989.0;-31.0;9;66;263.0;947.0;-121.0;85.0;-672.0;142.0
-157.0;373.0;-705.0;-960.0;?;9;27;267.0;?;-123.0;205.0;-678.0;127.0
-127.0;353.0;-725.0;-883.0;-22.0;9;56;?;928.0;-130.0;278.0;-685.0;118.0
-106.0;346.0;?;?;1.0;9;69;278.0;1053.0;-137.0;321.0;-692.0;117.0
-61.0;381.0;-798.0;-1051.0;25.0;9;44;252.0;1047.0;-152.0;?;-620.0;113.0
-76.0;390.0;?;-1142.0;38.0;9;32;209.0;?;-164.0;?;-566.0;151.0
-140.0;?;-815.0;-1145.0;43.0;9;?;183.0;1097.0;?;-59.0;-545.0;157.0
-199.0;351.0;?;-1062.0;52.0;9;71;146.0;1035.0;-179.0;-90.0;?;179.0
-261.0;337.0;-904.0;-1106.0;57.0;9;37;131.0;?;-187.0;-96.0;-554.0;215.0
?;336.0;-1049.0;-1073.0;56.0;9;51;137.0;1099.0;-194.0;-158.0;?;287.0
-490.0;381.0;-911.0;-1074.0;?;9;62;177.0;1009.0;-196.0;-293.0;-550.0;?
-506.0;?;-852.0;-1103.0;51.0;9;35;?;1017.0;?;-414.0;?;329.0
?;316.0;-921.0;?;46.0;9;35;317.0;1033.0;-192.0;-318.0;-395.0;?
-385.0;237.0;-950.0;-1046.0;?;9;39;356.0;1015.0;?;-223.0;-424.0;394.0
-423.0;211.0;?;-1022.0;56.0;9;26;354.0;1031.0;-196.0;-145.0;-351.0;464.0
-457.0;225.0;-963.0;?;66.0;9;31;?;1053.0;-195.0;-236.0;-275.0;536.0
-570.0;246.0;-991.0;?;77.0;?;29;400.0;?;-189.0;-316.0;-271.0;587.0
-621.0;?;-1010.0;-985.0;80.0;9;?;409.0;1032.0;-189.0;-334.0;-289.0;553.0
?;?;?;-962.0;66.0;9;47;407.0;1041.0;-177.0;-263.0;-316.0;522.0
-608.0;297.0;-1006.0;?;41.0;?;11;411.0;?;-163.0;-128.0;-414.0;464.0
-640.0;286.0;-1027.0;-967.0;?;8;39;404.0;1008.0;-147.0;-92.0;-433.0;451.0
-652.0;281.0;?;-1000.0;-1.0;8;61;398.0;1019.0;-134.0;-2.0;-486.0;418.0
-560.0;316.0;-972.0;-1033.0;-16.0;?;21;411.0;1037.0;-120.0;?;-443.0;453.0
?;327.0;-979.0;-1014.0;-23.0;8;167;418.0;996.0;?;?;-420.0;?
-496.0;295.0;-988.0;-986.0;-33.0;5;-13;417.0;993.0;-101.0;-168.0;?;453.0
-449.0;259.0;-976.0;?;-51.0;12;159;433.0;?;-93.0;-180.0;-423.0;416.0
-400.0;?;?;-966.0;-72.0;14;556;413.0;996.0;?;-192.0;-428.0;?
-335.0;260.0;-951.0;-958.0;-94.0;18;651;433.0;?;?;-197.0;-440.0;429.0
-383.0;262.0;-934.0;?;-116.0;58;?;460.0;962.0;-70.0;-189.0;-453.0;430.0
-384.0;265.0;-916.0;-949.0;-133.0;73;?;?;?;-65.0;-160.0;-433.0;409.0
-468.0;260.0;-901.0;-964.0;-140.0;59;241;472.0;915.0;?;?;?;414.0
-571.0;232.0;-905.0;-915.0;-145.0;53;363;446.0;965.0;-68.0;-73.0;-396.0;453.0
?;223.0;?;-938.0;?;37;642;433.0;1102.0;?;-79.0;-331.0;444.0
-771.0;201.0;?;-1075.0;-145.0;?;440;420.0;1056.0;-79.0;?;?;427.0
?;197.0;?;-1075.0;?;?;224;392.0;1044.0;-82.0;?;-387.0;411.0
?;208.0;-1094.0;-1034.0;?;7;230;349.0;1079.0;-95.0;316.0;-347.0;357.0
-806.0;217.0;?;-1054.0;-91.0;?;283;284.0;943.0;?;?;-290.0;335.0
-622.0;235.0;-1021.0;-996.0;-65.0;0;-54;255.0;863.0;-121.0;504.0;?;288.0
-536.0;152.0;-933.0;-878.0;-40.0;-5;-703;242.0;908.0;-130.0;?;-262.0;?
-571.0;63.0;-1004.0;-883.0;-20.0;-8;-1514;?;?;?;?;-272.0;302.0
-533.0;41.0;?;-949.0;-10.0;-8;-2669;191.0;926.0;-149.0;482.0;?;329.0
-500.0;38.0;-963.0;-938.0;-3.0;-9;-1626;228.0;?;-162.0;?;?;298.0
-492.0;102.0;-856.0;-862.0;4.0;?;2418;229.0;?;-170.0;?;-286.0;304.0
-480.0;156.0;-824.0;-783.0;14.0;-7;674;190.0;759.0;-179.0;77.0;-241.0;329.0
-560.0;146.0;-766.0;-749.0;20.0;-5;-3526;189.0;815.0;-186.0;?;-181.0;330.0
-586.0;120.0;-771.0;-784.0;25.0;?;-590;204.0;902.0;-197.0;-72.0;-198.0;341.0
-559.0;76.0;-809.0;-873.0;36.0;?;726;228.0;972.0;-203.0;-28.0;-211.0;?
-555.0;64.0;-845.0;-957.0;46.0;-4;-503;?;999.0;-214.0;42.0;?;375.0
-537.0;?;-863.0;-1002.0;?;-3;?;270.0;906.0;-224.0;39.0;?;?
?;88.0;-824.0;-930.0;74.0;?;-70;296.0;888.0;-237.0;-73.0;-267.0;382.0
-497.0;85.0;-850.0;-863.0;80.0;-3;3;327.0;864.0;-245.0;-234.0;-259.0;464.0
?;97.0;-903.0;-843.0;89.0;-3;66;330.0;934.0;-255.0;?;?;486.0
-588.0;?;-1037.0;-855.0;100.0;-3;-7;347.0;1067.0;-270.0;?;-305.0;534.0
-531.0;?;-992.0;?;?;-3;100;369.0;1287.0;-277.0;-618.0;-412.0;550.0
?;149.0;-1248.0;-1188.0;?;-3;?;420.0;1323.0;-287.0;?;-512.0;548.0
?;227.0;-1317.0;?;129.0;-3;40;474.0;1272.0;-299.0;-391.0;-620.0;508.0
-822.0;405.0;-1375.0;-1292.0;127.0;?;44;474.0;1118.0;-305.0;-521.0;-673.0;432.0
-778.0;569.0;-1017.0;-1163.0;?;-4;?;?;980.0;-302.0;-328.0;-709.0;265.0
-611.0;516.0;?;-1045.0;140.0;-3;58;458.0;1015.0;-305.0;243.0;-657.0;131.0
-316.0;410.0;-987.0;-989.0;136.0;-4;97;352.0;1016.0;-306.0;639.0;-613.0;90.0
?;?;-985.0;-988.0;142.0;-2;?;225.0;1003.0;-309.0;529.0;-483.0;?
?;294.0;-964.0;-985.0;157.0;-4;93;194.0;959.0;-311.0;243.0;-341.0;263.0
-260.0;207.0;-940.0;-970.0;?;-3;?;219.0;?;-306.0;-16.0;-292.0;312.0
-367.0;?;-908.0;-914.0;190.0;-1;134;285.0;?;-304.0;-79.0;-304.0;?
?;202.0;-866.0;?;202.0;-9;373;298.0;?;-299.0;-2.0;-299.0;393.0
-420.0;226.0;-874.0;-852.0;208.0;?;446;?;844.0;-292.0;19.0;-353.0;427.0
-470.0;291.0;-888.0;?;212.0;-18;300;?;841.0;-286.0;-40.0;-367.0;503.0
-498.0;317.0;-897.0;-809.0;212.0;?;443;314.0;869.0;-284.0;-51.0;?;535.0
?;295.0;-926.0;?;215.0;142;?;373.0;919.0;-279.0;33.0;-384.0;526.0
-658.0;?;-938.0;-881.0;221.0;?;?;436.0;896.0;-270.0;60.0;-308.0;539.0
-625.0;233.0;-947.0;-899.0;224.0;83;?;458.0;954.0;-265.0;91.0;-283.0;528.0
-718.0;220.0;-968.0;?;221.0;45;-314;469.0;945.0;-256.0;?;-173.0;532.0
-774.0;165.0;-980.0;-970.0;?;19;-598;455.0;?;-243.0;354.0;-266.0;?
-656.0;106.0;-929.0;-1010.0;?;12;-180;437.0;1055.0;-233.0;680.0;-157.0;614.0
?;181.0;-1022.0;?;198.0;11;-231;404.0;1192.0;-223.0;1116.0;-6.0;474.0
-603.0;?;-1182.0;-1141.0;?;8;?;458.0;1096.0;-210.0;1184.0;?;337.0
-606.0;?;-1138.0;-1133.0;158.0;?;-861;445.0;893.0;?;1041.0;-120.0;213.0
-500.0;?;-881.0;-993.0;131.0;3;?;354.0;822.0;-163.0;?;-354.0;80.0
-617.0;-212.0;-905.0;?;103.0;2;-796;?;1110.0;?;1252.0;-315.0;82.0
-656.0;-196.0;-926.0;-1023.0;74.0;-2;-191;197.0;1050.0;?;1270.0;-268.0;1.0
-727.0;?;-961.0;-1072.0;33.0;-4;?;121.0;924.0;-106.0;1082.0;-358.0;?
-829.0;36.0;?;-922.0;3.0;-2;?;-33.0;957.0;-86.0;722.0;-175.0;141.0
-541.0;203.0;-969.0;-939.0;?;6;?;-105.0;?;-74.0;?;-126.0;173.0
?;94.0;-865.0;?;-51.0;12;?;18.0;839.0;-51.0;561.0;-179.0;172.0
-448.0;-98.0;?;-828.0;-76.0;12;792;89.0;783.0;-26.0;662.0;?;160.0
?;-141.0;?;?;-106.0;13;293;181.0;729.0;-4.0;696.0;-219.0;177.0
-668.0;-67.0;-630.0;-735.0;-141.0;15;-37;?;769.0;18.0;?;-239.0;?
?;58.0;-684.0;-742.0;-188.0;16;168;117.0;749.0;?;549.0;-269.0;118.0
-435.0;69.0;?;-746.0;-231.0;16;?;87.0;?;52.0;431.0;?;153.0
-386.0;?;-700.0;?;-269.0;16;60;?;754.0;67.0;292.0;?;215.0
?;73.0;-744.0;-741.0;?;17;21;152.0;758.0;89.0;86.0;-124.0;317.0
-415.0;-10.0;-778.0;-734.0;-330.0;17;89;182.0;730.0;106.0;?;?;273.0
-356.0;-5.0;-737.0;-724.0;-356.0;?;110;117.0;704.0;122.0;-279.0;-205.0;319.0
-428.0;91.0;-675.0;-676.0;-381.0;17;58;88.0;722.0;142.0;-406.0;?;310.0
-361.0;148.0;-779.0;-687.0;-402.0;17;?;?;694.0;169.0;-414.0;?;369.0
-384.0;119.0;-840.0;-660.0;-407.0;?;87;204.0;692.0;208.0;-589.0;-363.0;465.0
?;69.0;-581.0;-647.0;-411.0;17;?;384.0;662.0;241.0;-554.0;-225.0;496.0
-804.0;121.0;-484.0;-665.0;?;?;77;538.0;?;271.0;?;-302.0;367.0
-611.0;119.0;-536.0;-546.0;?;16;118;492.0;603.0;308.0;-266.0;-312.0;410.0
-509.0;137.0;-438.0;-514.0;-460.0;?;105;373.0;601.0;?;-273.0;?;490.0
-354.0;109.0;-476.0;-588.0;-486.0;?;70;461.0;545.0;375.0;?;-505.0;458.0
-384.0;140.0;-455.0;-508.0;-507.0;16;?;510.0;446.0;398.0;?;?;?
-159.0;304.0;-377.0;-404.0;-531.0;17;?;381.0;346.0;?;?;-255.0;?
-286.0;185.0;-347.0;-299.0;-545.0;17;50;441.0;337.0;419.0;?;-305.0;472.0
-131.0;?;-327.0;?;-550.0;17;75;519.0;300.0;434.0;-199.0;-308.0;548.0
-1499.0;151.0;-283.0;-244.0;-546.0;?;?;655.0;276.0;?;-234.0;-388.0;453.0
-924.0;134.0;?;-209.0;-542.0;17;54;635.0;257.0;453.0;-193.0;-375.0;?
-530.0;275.0;-189.0;-192.0;?;17;?;428.0;247.0;?;?;-293.0;491.0
-714.0;193.0;-242.0;-188.0;-533.0;?;?;388.0;266.0;471.0;-95.0;-199.0;?
-472.0;?;-176.0;-198.0;-528.0;17;20;?;282.0;469.0;57.0;?;485.0
?;-1.0;-259.0;-205.0;?;17;39;567.0;370.0;458.0;-99.0;-216.0;?
-485.0;-4.0;-202.0;?;-503.0;?;37;?;389.0;?;?;-158.0;576.0
-245.0;110.0;-241.0;-298.0;-479.0;17;23;532.0;?;417.0;192.0;-295.0;485.0
-460.0;79.0;-302.0;-295.0;-452.0;17;?;436.0;402.0;406.0;306.0;-262.0;400.0
-366.0;132.0;-296.0;-311.0;?;?;21;?;402.0;?;414.0;?;?
-551.0;123.0;-212.0;-308.0;-408.0;17;22;431.0;412.0;389.0;238.0;-161.0;?
-430.0;28.0;-229.0;-301.0;-391.0;?;-9;414.0;?;382.0;?;?;521.0
-485.0;-21.0;-245.0;-386.0;-377.0;17;?;421.0;440.0;?;106.0;-165.0;?
?;13.0;-252.0;-385.0;-357.0;17;?;367.0;436.0;?;52.0;-204.0;447.0
-362.0;24.0;-256.0;-346.0;-341.0;?;35;433.0;448.0;365.0;22.0;-250.0;409.0
-549.0;63.0;-267.0;?;-334.0;17;?;350.0;454.0;?;-101.0;-189.0;484.0
-546.0;34.0;-226.0;-375.0;-323.0;17;32;379.0;439.0;343.0;-247.0;-178.0;562.0
-421.0;37.0;-206.0;-324.0;?;17;?;477.0;516.0;322.0;-331.0;-198.0;?
-537.0;30.0;-209.0;-379.0;-299.0;17;1;450.0;655.0;306.0;-294.0;-201.0;427.0
-530.0;-5.0;?;-516.0;-276.0;17;?;391.0;670.0;?;-297.0;-124.0;?
?;?;-202.0;-550.0;-248.0;17;-2;456.0;757.0;256.0;?;?;475.0
-342.0;-22.0;-222.0;?;?;17;?;414.0;757.0;229.0;-295.0;?;378.0
-421.0;75.0;?;-726.0;-163.0;17;?;?;?;?;?;-255.0;375.0
-467.0;-9.0;-245.0;?;-114.0;17;4;487.0;936.0;150.0;-551.0;?;?
-205.0;?;-277.0;-875.0;?;?;-3;386.0;943.0;106.0;?;-212.0;244.0
-707.0;?;?;-934.0;-3.0;17;9;238.0;?;58.0;-1014.0;?;304.0
-727.0;?;-272.0;-1005.0;71.0;16;24;298.0;1039.0;14.0;-1198.0;-111.0;393.0
?;?;-277.0;-1071.0;148.0;16;22;358.0;?;-35.0;-1087.0;-165.0;552.0
-1550.0;-150.0;-330.0;-1099.0;236.0;16;21;580.0;989.0;-85.0;-884.0;-352.0;598.0
-901.0;96.0;-286.0;?;306.0;15;21;520.0;?;-118.0;-529.0;-367.0;559.0
?;239.0;-307.0;-1058.0;355.0;?;-15;390.0;1057.0;-148.0;-216.0;?;517.0
?;299.0;-249.0;-1095.0;396.0;11;-14;?;1037.0;-169.0;106.0;-150.0;?
-233.0;?;-256.0;-1091.0;423.0;10;101;208.0;1054.0;-174.0;524.0;-39.0;271.0
-478.0;-32.0;-234.0;?;437.0;9;36;56.0;963.0;?;753.0;?;202.0
-390.0;10.0;-240.0;-1038.0;?;7;-95;?;?;-190.0;713.0;?;279.0
-930.0;?;-209.0;?;?;5;115;258.0;891.0;-191.0;292.0;-298.0;250.0
-472.0;25.0;-200.0;-914.0;442.0;4;123;?;891.0;-184.0;-75.0;-376.0;?
?;?;-201.0;-871.0;434.0;4;-69;353.0;895.0;-187.0;?;-414.0;463.0
-350.0;221.0;?;-918.0;428.0;?;7;353.0;?;-188.0;-351.0;-378.0;?
-669.0;195.0;-241.0;?;429.0;3;71;530.0;837.0;-192.0;?;-460.0;?
-415.0;186.0;-216.0;-865.0;430.0;?;31;766.0;867.0;-197.0;-410.0;-437.0;524.0
-508.0;239.0;-186.0;?;427.0;?;-43;583.0;856.0;-203.0;-340.0;-343.0;?
-586.0;190.0;-209.0;?;426.0;4;-28;455.0;907.0;-212.0;-292.0;-324.0;515.0
?;121.0;-214.0;-889.0;?;4;15;?;892.0;?;-313.0;-281.0;448.0
-539.0;129.0;-188.0;-912.0;?;4;?;?;896.0;-230.0;-229.0;-221.0;331.0
-593.0;66.0;-161.0;-887.0;442.0;4;12;?;911.0;-240.0;-140.0;-269.0;344.0
?;6.0;-172.0;?;?;4;-3;337.0;895.0;-244.0;-174.0;?;406.0
-501.0;47.0;-160.0;-913.0;?;4;-6;397.0;879.0;-250.0;?;?;?
-513.0;?;?;?;441.0;4;17;?;820.0;-253.0;-293.0;-302.0;360.0
-521.0;89.0;-156.0;-866.0;442.0;4;?;370.0;?;?;-318.0;-348.0;376.0
?;108.0;-120.0;-851.0;440.0;?;-4;386.0;796.0;-260.0;-301.0;?;?
-513.0;109.0;-58.0;-821.0;436.0;4;-6;?;812.0;?;-323.0;-295.0;?
?;43.0;-119.0;-810.0;436.0;4;-5;377.0;853.0;-268.0;-261.0;?;401.0
?;84.0;-139.0;-845.0;436.0;?;6;402.0;846.0;-268.0;-258.0;-378.0;418.0
-509.0;?;?;-878.0;435.0;4;?;411.0;849.0;-271.0;?;-388.0;383.0
-495.0;151.0;-136.0;?;?;?;9;404.0;818.0;-280.0;-202.0;-381.0;?
-541.0;?;-117.0;-853.0;433.0;5;?;366.0;?;-282.0;-116.0;-355.0;373.0
-551.0;113.0;-109.0;?;429.0;5;0;390.0;791.0;-281.0;-71.0;-396.0;?
-505.0;?;-107.0;-814.0;430.0;5;?;404.0;?;-285.0;-71.0;-360.0;358.0
?;?;-109.0;?;431.0;5;1;361.0;?;-288.0;13.0;?;370.0
-434.0;141.0;-126.0;-857.0;431.0;5;?;368.0;869.0;-291.0;17.0;-327.0;312.0
-523.0;78.0;-138.0;-884.0;443.0;5;-14;391.0;907.0;-298.0;?;?;294.0
-473.0;?;?;-895.0;451.0;5;5;320.0;885.0;-304.0;?;-331.0;288.0
-449.0;98.0;-160.0;-911.0;452.0;5;-2;287.0;833.0;-305.0;-45.0;?;?
-531.0;88.0;?;-884.0;452.0;5;-3;281.0;798.0;-307.0;-32.0;?;326.0
-524.0;111.0;-133.0;-838.0;456.0;5;3;327.0;?;-312.0;-2.0;-381.0;347.0
-432.0;148.0;-132.0;-846.0;455.0;5;-1;347.0;835.0;-310.0;?;-376.0;351.0
-473.0;148.0;-129.0;-866.0;457.0;5;-6;388.0;825.0;-314.0;31.0;?;?
-440.0;130.0;?;-857.0;456.0;5;?;363.0;829.0;-309.0;29.0;-394.0;340.0
-427.0;127.0;-141.0;-852.0;457.0;5;-2;?;844.0;?;73.0;-406.0;327.0
-490.0;147.0;-144.0;-870.0;458.0;5;?;352.0;846.0;-312.0;?;-406.0;267.0
-443.0;147.0;-152.0;-882.0;456.0;5;-1;277.0;820.0;-312.0;146.0;-397.0;222.0
-526.0;128.0;-164.0;?;452.0;5;1;?;837.0;-311.0;80.0;-415.0;273.0
-518.0;135.0;-172.0;?;?;5;-2;?;852.0;?;-45.0;-374.0;275.0
-580.0;134.0;-179.0;-878.0;458.0;5;2;?;850.0;-322.0;-102.0;-351.0;?
-663.0;102.0;-188.0;-870.0;457.0;?;-5;295.0;866.0;-329.0;-81.0;-318.0;322.0
?;?;-198.0;?;465.0;?;-1;329.0;829.0;-334.0;-96.0;-274.0;358.0
-606.0;43.0;-201.0;-869.0;467.0;?;9;?;?;-338.0;8.0;-319.0;328.0
-546.0;33.0;-206.0;-864.0;?;5;2;?;817.0;-339.0;138.0;-343.0;263.0
?;41.0;-203.0;-847.0;470.0;5;1;?;816.0;-341.0;192.0;-360.0;?
-506.0;?;-212.0;-852.0;468.0;?;4;334.0;792.0;-345.0;?;-336.0;266.0
-470.0;24.0;-211.0;-842.0;465.0;5;-7;291.0;769.0;-350.0;?;-357.0;309.0
-510.0;?;-203.0;-821.0;?;?;-6;?;?;-359.0;?;-338.0;310.0
-535.0;54.0;-203.0;-826.0;?;5;7;?;851.0;?;-69.0;?;329.0
-528.0;?;-212.0;-841.0;464.0;5;-5;299.0;902.0;-371.0;-80.0;-290.0;339.0
?;30.0;-212.0;-897.0;466.0;5;-6;331.0;888.0;?;-1.0;-238.0;306.0
-496.0;?;-220.0;-924.0;466.0;5;10;323.0;865.0;-389.0;-36.0;-226.0;247.0
-524.0;-49.0;-215.0;-901.0;465.0;5;-1;235.0;859.0;-386.0;-13.0;-198.0;135.0
-364.0;-89.0;-209.0;-880.0;470.0;5;?;69.0;882.0;-384.0;?;?;120.0
-28.0;?;-201.0;-886.0;471.0;5;-5;-21.0;826.0;-380.0;-42.0;?;270.0
?;-111.0;-196.0;?;471.0;5;-5;115.0;831.0;-374.0;-63.0;-213.0;290.0
-872.0;-128.0;-190.0;-850.0;473.0;5;?;?;831.0;?;-126.0;-280.0;179.0
-807.0;-70.0;-180.0;-869.0;475.0;5;-3;192.0;782.0;?;?;-276.0;118.0
-857.0;1.0;-202.0;-830.0;475.0;?;?;23.0;?;-350.0;1.0;-342.0;?
?;20.0;-201.0;-822.0;?;4;?;19.0;832.0;-344.0;9.0;-313.0;-14.0
-140.0;47.0;-185.0;-839.0;478.0;4;0;-42.0;831.0;-331.0;-50.0;-330.0;33.0
-587.0;-32.0;-193.0;-884.0;474.0;4;?;52.0;789.0;-323.0;-118.0;-384.0;?
-525.0;-2.0;?;?;476.0;?;-6;172.0;851.0;-318.0;?;?;153.0
-706.0;-20.0;-190.0;-881.0;471.0;4;1;323.0;834.0;-311.0;?;-417.0;186.0
-1165.0;74.0;?;-907.0;460.0;?;-5;233.0;851.0;-300.0;-258.0;-376.0;142.0
-805.0;?;-196.0;-876.0;450.0;4;?;95.0;851.0;-296.0;-214.0;-310.0;70.0
?;?;?;?;435.0;4;9;?;?;-289.0;-194.0;-218.0;55.0
-424.0;-126.0;-150.0;-892.0;411.0;?;1;?;994.0;-272.0;-110.0;?;8.0
-655.0;?;?;-944.0;400.0;4;-3;-117.0;843.0;-265.0;118.0;-241.0;21.0
-659.0;-111.0;?;?;384.0;4;-7;7.0;?;-254.0;107.0;-216.0;-27.0
-557.0;-107.0;-192.0;-851.0;357.0;?;-7;-32.0;780.0;?;70.0;-298.0;5.0
-325.0;?;-197.0;-815.0;329.0;4;-3;-85.0;779.0;-222.0;75.0;-270.0;?
-511.0;-36.0;-189.0;-779.0;297.0;4;-3;-100.0;734.0;?;162.0;-438.0;?
-638.0;-73.0;-209.0;-783.0;?;4;0;241.0;677.0;?;102.0;-399.0;323.0
?;84.0;-188.0;-727.0;232.0;?;5;393.0;599.0;-173.0;36.0;-213.0;168.0
-529.0;19.0;-215.0;?;200.0;?;6;?;673.0;-157.0;294.0;-223.0;?
-625.0;-120.0;-222.0;-651.0;?;4;4;?;666.0;-137.0;360.0;-240.0;65.0
?;-149.0;-237.0;?;134.0;4;1;6.0;654.0;-124.0;?;-305.0;41.0
-494.0;-74.0;-252.0;?;90.0;4;6;-22.0;?;?;449.0;-181.0;88.0
65.0;-99.0;-248.0;-614.0;48.0;4;?;80.0;?;-83.0;406.0;-188.0;140.0
-218.0;-126.0;-276.0;-550.0;4.0;4;-1;121.0;?;?;?;-179.0;43.0
-615.0;-140.0;-294.0;-499.0;-53.0;4;6;62.0;551.0;-46.0;376.0;?;-79.0
?;-103.0;-300.0;-485.0;?;4;4;81.0;422.0;-18.0;371.0;?;21.0
-418.0;-65.0;-319.0;-439.0;-135.0;4;-7;?;378.0;?;138.0;-330.0;54.0
?;12.0;-313.0;-364.0;-162.0;4;-8;116.0;386.0;?;90.0;-243.0;64.0
?;4.0;-320.0;-321.0;-187.0;4;-6;?;391.0;48.0;-31.0;-248.0;96.0
-354.0;-67.0;?;?;?;4;-5;43.0;369.0;66.0;?;-270.0;80.0
?;-115.0;-299.0;-342.0;?;4;-2;?;410.0;79.0;79.0;?;53.0
-543.0;?;-288.0;?;-257.0;4;4;87.0;416.0;?;124.0;-371.0;109.0
-330.0;33.0;-284.0;-365.0;?;4;1;126.0;?;101.0;?;-288.0;121.0
-309.0;13.0;-278.0;-376.0;-283.0;4;-6;?;382.0;106.0;85.0;-283.0;90.0
-514.0;17.0;-285.0;-355.0;-286.0;4;2;52.0;?;116.0;156.0;-347.0;163.0
-321.0;9.0;-279.0;-325.0;-274.0;4;0;182.0;356.0;120.0;81.0;-431.0;?
-433.0;60.0;?;-326.0;-277.0;4;-8;?;?;128.0;121.0;?;246.0
-292.0;140.0;-257.0;-319.0;?;?;?;295.0;?;142.0;?;-238.0;188.0
-855.0;66.0;?;-347.0;-292.0;?;8;108.0;389.0;156.0;108.0;-245.0;241.0
-557.0;-113.0;-253.0;?;-307.0;?;1;108.0;?;171.0;137.0;-323.0;261.0
-515.0;?;-249.0;-345.0;?;4;8;?;372.0;187.0;?;-264.0;198.0
-682.0;5.0;-255.0;-336.0;-338.0;4;8;168.0;353.0;?;246.0;-301.0;197.0
?;-10.0;-279.0;-328.0;?;4;5;202.0;332.0;211.0;311.0;-349.0;281.0
?;60.0;-269.0;-290.0;-360.0;4;?;?;325.0;220.0;?;-321.0;?
-499.0;90.0;-238.0;-281.0;?;?;8;299.0;295.0;231.0;215.0;-297.0;342.0
-572.0;84.0;-254.0;-279.0;?;4;-4;375.0;?;239.0;299.0;?;?
-556.0;100.0;-265.0;-282.0;-380.0;4;?;300.0;300.0;250.0;?;-361.0;314.0
?;?;-231.0;-265.0;-387.0;4;14;?;258.0;262.0;302.0;-273.0;264.0
-545.0;67.0;-264.0;-238.0;-394.0;4;-6;270.0;260.0;269.0;399.0;-236.0;246.0
-486.0;65.0;?;-224.0;-405.0;4;-8;?;287.0;285.0;396.0;-196.0;241.0
-539.0;-9.0;-230.0;-250.0;?;4;9;212.0;287.0;296.0;386.0;?;308.0
-425.0;-29.0;?;-255.0;-420.0;4;-6;278.0;320.0;?;359.0;-273.0;318.0
-525.0;2.0;-271.0;-272.0;-433.0;4;-12;327.0;314.0;320.0;?;-265.0;352.0
?;71.0;-266.0;-282.0;?;3;-4;300.0;313.0;329.0;196.0;-317.0;376.0
-671.0;89.0;-251.0;-289.0;-448.0;?;-3;349.0;313.0;337.0;181.0;?;393.0
?;113.0;?;-280.0;-454.0;3;-3;426.0;322.0;346.0;177.0;-290.0;292.0
-557.0;?;-258.0;-278.0;-459.0;?;1;335.0;304.0;?;55.0;-262.0;310.0
-653.0;?;-250.0;-278.0;-460.0;3;-2;?;312.0;353.0;?;-219.0;276.0
-860.0;35.0;-237.0;?;-464.0;3;-3;261.0;287.0;353.0;-109.0;-226.0;?
-692.0;39.0;-255.0;-251.0;-463.0;3;6;195.0;?;353.0;-128.0;?;?
?;48.0;-246.0;-264.0;?;3;9;195.0;304.0;?;-104.0;-239.0;374.0
?;66.0;-239.0;-257.0;-459.0;2;?;209.0;281.0;344.0;23.0;-320.0;379.0
-583.0;?;-243.0;-258.0;-458.0;2;-2;287.0;257.0;345.0;?;?;329.0
-628.0;?;?;?;-456.0;2;-6;?;265.0;348.0;152.0;?;?
-705.0;206.0;-236.0;-247.0;?;3;-6;158.0;288.0;354.0;158.0;?;?
-834.0;104.0;?;-250.0;?;3;-1;?;307.0;?;127.0;?;323.0
-414.0;-73.0;?;?;-459.0;3;-2;?;304.0;352.0;143.0;-333.0;308.0
-516.0;52.0;-213.0;-260.0;-460.0;3;-2;174.0;257.0;353.0;387.0;-221.0;214.0
?;137.0;?;-237.0;-456.0;3;-1;126.0;305.0;357.0;410.0;?;?
-821.0;86.0;?;-237.0;-451.0;3;?;150.0;332.0;362.0;313.0;-336.0;?
-382.0;?;?;-290.0;-452.0;?;-3;195.0;333.0;372.0;109.0;-470.0;232.0
-805.0;214.0;-285.0;-300.0;-459.0;?;-1;-38.0;384.0;377.0;55.0;-386.0;?
?;180.0;?;-317.0;-468.0;4;-1;47.0;430.0;379.0;123.0;-378.0;224.0
32.0;98.0;-318.0;-352.0;-478.0;4;-3;186.0;450.0;371.0;266.0;-510.0;145.0
-296.0;154.0;-343.0;-372.0;-478.0;4;-2;84.0;470.0;360.0;65.0;-571.0;215.0
-501.0;207.0;-371.0;-409.0;-477.0;?;-3;134.0;?;338.0;-67.0;-585.0;229.0
-447.0;212.0;?;-436.0;?;5;-4;292.0;503.0;?;-258.0;?;308.0
-232.0;243.0;-391.0;?;-451.0;5;-3;381.0;511.0;?;-542.0;-583.0;278.0
