InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion2
-492.0;-775;?;-5005;5005;-719.0;-775;380.0;596.0
-492.0;-1907;-272.0;?;5558;-715.0;?;376.0;596.0
-496.0;?;-424.0;-5596;5596;-714.0;-2741;371.0;601.0
?;?;-761.0;?;5880;-711.0;-3016;?;607.0
-505.0;-4123;?;-5374;5374;-707.0;-4123;367.0;?
-509.0;-3868;-1241.0;-4880;4880;-700.0;-3868;368.0;?
-508.0;-4451;-806.0;-4385;4385;-700.0;-4451;365.0;620.0
?;67;?;459;-459;-703.0;67;372.0;572.0
?;407;938.0;1489;-1489;-700.0;407;360.0;565.0
-487.0;632;1102.0;2278;-2278;-696.0;632;350.0;?
-478.0;668;1287.0;2698;-2698;-693.0;?;341.0;548.0
-469.0;2082;1336.0;5929;-5929;-689.0;2082;335.0;?
-460.0;?;1251.0;6688;-6688;-688.0;3693;334.0;?
-450.0;4250;?;6106;?;?;4250;?;?
-442.0;2077;759.0;3631;-3631;-688.0;2077;332.0;538.0
-436.0;?;499.0;-1987;1987;-691.0;?;331.0;539.0
-432.0;-625;152.0;-2891;2891;-693.0;-625;327.0;538.0
-429.0;-403;-61.0;?;?;-696.0;?;?;532.0
-429.0;-315;-274.0;-4107;4107;-691.0;-315;312.0;538.0
-432.0;-1251;-599.0;?;3907;-688.0;-1251;303.0;543.0
-434.0;-3417;?;-4634;4634;-684.0;-3417;296.0;549.0
-438.0;-4015;?;-4648;4648;?;?;291.0;550.0
-443.0;-4071;-1129.0;-4625;4625;-672.0;-4071;287.0;?
-443.0;-3542;-761.0;-4671;4671;-673.0;?;285.0;?
-441.0;-3491;-365.0;-4779;?;?;-3491;?;?
-442.0;-2481;8.0;-3307;3307;-684.0;-2481;?;558.0
?;863;231.0;?;267;-686.0;?;292.0;556.0
-454.0;2348;249.0;?;-1521;-687.0;2348;302.0;?
-459.0;2250;197.0;1735;-1735;-686.0;2250;?;?
-463.0;2817;194.0;757;-757;-684.0;2817;?;556.0
-464.0;2384;?;499;-499;-683.0;?;326.0;555.0
-462.0;1849;68.0;776;-776;-682.0;1849;?;552.0
-458.0;?;?;246;-246;?;1497;?;550.0
-455.0;193;4.0;?;?;-681.0;193;322.0;546.0
-455.0;-5;-2.0;?;-119;?;-5;315.0;?
-456.0;175;-2.0;?;-85;-682.0;175;310.0;?
-455.0;-74;-116.0;110;-110;-684.0;-74;303.0;533.0
-450.0;33;-136.0;91;-91;-689.0;33;297.0;532.0
?;-13;-43.0;?;-135;-691.0;?;294.0;532.0
?;-11;-19.0;73;-73;-691.0;-11;305.0;532.0
-471.0;26;-463.0;26;-26;-688.0;?;314.0;?
-470.0;-52;?;-18;18;-684.0;-52;315.0;?
?;59;?;?;-108;-688.0;59;309.0;520.0
?;40;117.0;14;-14;-688.0;40;299.0;515.0
-443.0;97;530.0;169;?;-682.0;97;283.0;510.0
-422.0;110;727.0;193;-193;-678.0;?;?;505.0
?;74;935.0;184;-184;-675.0;74;247.0;500.0
-389.0;833;1108.0;2182;-2182;-671.0;833;236.0;497.0
?;560;1223.0;?;-2800;-668.0;560;230.0;?
-380.0;1672;1242.0;?;-3969;?;1672;227.0;490.0
-376.0;4602;1181.0;6564;-6564;-666.0;4602;225.0;487.0
?;3481;1027.0;3547;?;-666.0;3481;?;485.0
-365.0;?;?;-453;453;-668.0;?;226.0;?
?;53;?;-870;870;-670.0;53;224.0;485.0
-363.0;-780;160.0;-1315;1315;-673.0;-780;221.0;486.0
-366.0;-1048;-48.0;-1356;1356;-678.0;-1048;219.0;487.0
-373.0;-1103;-309.0;?;1497;-676.0;-1103;219.0;?
?;-2095;-650.0;?;3524;-675.0;-2095;?;496.0
?;?;-1121.0;-4458;4458;-677.0;-2424;222.0;500.0
-407.0;-2130;?;-3856;3856;?;-2130;?;504.0
-411.0;?;-1279.0;?;3706;-680.0;-2328;221.0;503.0
-414.0;-1633;?;-3173;3173;?;-1633;?;506.0
-419.0;-362;-182.0;-2921;2921;?;-362;220.0;?
-432.0;213;24.0;-2107;2107;-695.0;213;226.0;511.0
-446.0;1091;?;271;-271;-699.0;1091;236.0;514.0
-461.0;2103;-23.0;?;-676;-703.0;?;?;?
-471.0;2356;-8.0;1607;-1607;-707.0;2356;254.0;521.0
-478.0;1608;75.0;2572;-2572;-711.0;1608;263.0;?
-485.0;595;0.0;658;-658;-716.0;595;270.0;526.0
-491.0;543;?;476;-476;-720.0;?;276.0;528.0
-499.0;?;-139.0;302;-302;-724.0;418;281.0;?
-507.0;73;-228.0;-265;265;-727.0;73;284.0;531.0
-514.0;94;-338.0;169;-169;-731.0;94;288.0;532.0
-518.0;?;-425.0;30;-30;-733.0;62;292.0;535.0
-520.0;58;-501.0;?;-219;-733.0;58;?;538.0
-524.0;91;-501.0;246;-246;-731.0;91;301.0;543.0
-533.0;89;?;170;-170;-728.0;?;311.0;?
?;82;-401.0;246;-246;-726.0;82;326.0;?
?;48;?;175;?;?;?;333.0;548.0
-536.0;65;-187.0;213;-213;-726.0;65;330.0;548.0
-531.0;?;451.0;228;-228;-726.0;91;?;551.0
-519.0;37;811.0;199;?;-722.0;?;328.0;?
?;5;1084.0;157;-157;-720.0;5;?;567.0
-501.0;40;?;?;-312;-721.0;?;329.0;?
-503.0;91;1369.0;745;-745;-719.0;91;336.0;?
?;167;1342.0;911;-911;-717.0;167;349.0;586.0
-506.0;?;1227.0;886;-886;-715.0;163;?;?
-503.0;475;1014.0;2462;?;-714.0;?;?;?
-500.0;1614;?;?;?;-713.0;1614;381.0;604.0
-498.0;2784;610.0;6311;-6311;-714.0;2784;?;608.0
-495.0;?;451.0;5057;-5057;-716.0;?;?;612.0
?;4838;?;4181;?;-716.0;4838;?;?
-486.0;4811;348.0;3326;-3326;-717.0;4811;396.0;?
-491.0;2340;146.0;3033;-3033;-719.0;2340;399.0;?
-503.0;436;-218.0;2670;-2670;-720.0;?;405.0;632.0
-518.0;151;?;2368;-2368;-723.0;151;?;635.0
?;-144;-1102.0;320;-320;-726.0;-144;423.0;640.0
-549.0;?;-1652.0;-2073;2073;-730.0;?;436.0;641.0
-560.0;-275;-2248.0;-2340;2340;-733.0;-275;?;636.0
-563.0;-1277;-2359.0;-4436;4436;-740.0;-1277;431.0;630.0
-562.0;-1804;-1701.0;?;5280;-741.0;-1804;?;?
?;-1331;-636.0;-4601;4601;-743.0;-1331;405.0;622.0
?;?;?;-4651;4651;-744.0;-1818;400.0;?
-574.0;?;609.0;-3595;3595;?;?;399.0;620.0
-577.0;-3920;731.0;-3553;?;-738.0;-3920;405.0;?
-579.0;-3335;547.0;?;3546;-733.0;?;?;624.0
-579.0;-4465;404.0;?;3150;?;-4465;427.0;624.0
-576.0;-2125;287.0;-3199;?;-725.0;-2125;435.0;625.0
-570.0;?;132.0;-1283;1283;-723.0;1442;?;624.0
-562.0;410;112.0;?;-534;-720.0;410;437.0;624.0
-553.0;-130;178.0;?;199;-717.0;-130;431.0;624.0
-546.0;135;295.0;?;219;-715.0;135;424.0;624.0
-543.0;-159;304.0;172;-172;-715.0;-159;418.0;622.0
-543.0;?;194.0;-118;118;-716.0;73;414.0;621.0
-545.0;-16;-4.0;61;-61;-717.0;-16;412.0;619.0
?;?;?;42;-42;-718.0;-7;409.0;617.0
-549.0;?;-386.0;55;-55;-720.0;37;406.0;614.0
-550.0;29;-548.0;?;?;-721.0;?;402.0;?
-549.0;8;-579.0;?;-99;-719.0;?;400.0;612.0
?;1;-620.0;147;?;?;1;399.0;611.0
-542.0;38;-657.0;71;?;?;38;398.0;606.0
?;28;-602.0;110;?;-716.0;28;392.0;598.0
-533.0;30;?;126;-126;?;30;379.0;589.0
-527.0;-52;30.0;81;-81;?;-52;362.0;?
?;2;352.0;?;-181;-721.0;2;?;571.0
-506.0;?;555.0;208;-208;-723.0;-65;340.0;?
-497.0;?;678.0;?;?;-724.0;22;334.0;?
-491.0;?;?;?;-749;-722.0;?;332.0;557.0
-486.0;315;823.0;1809;-1809;-721.0;315;?;553.0
-480.0;1398;717.0;3340;-3340;?;1398;324.0;548.0
-472.0;1842;640.0;4261;-4261;-720.0;?;?;?
-462.0;1996;534.0;?;-3794;-720.0;?;311.0;540.0
-452.0;2816;386.0;?;-3530;-719.0;2816;304.0;?
-444.0;1524;201.0;2768;-2768;-717.0;?;296.0;536.0
?;-392;59.0;656;-656;?;?;289.0;534.0
-442.0;-529;-98.0;332;-332;-715.0;-529;285.0;534.0
?;-873;-203.0;-297;?;-715.0;-873;281.0;?
-446.0;-1355;-317.0;-1786;1786;-707.0;-1355;?;541.0
-451.0;-1503;?;-1829;1829;-702.0;-1503;280.0;?
-451.0;-2234;-663.0;?;2631;?;?;277.0;543.0
-450.0;-2539;-611.0;-3165;3165;-693.0;?;?;542.0
-447.0;?;-309.0;-2845;2845;-688.0;-2876;264.0;540.0
-439.0;?;31.0;-3022;3022;-684.0;-3229;257.0;536.0
-427.0;-3203;318.0;-2963;2963;?;-3203;?;531.0
-414.0;?;494.0;-3156;3156;-676.0;-3003;250.0;526.0
-403.0;-2231;699.0;-3707;?;-671.0;?;250.0;520.0
-392.0;?;885.0;-2790;?;?;-1824;247.0;?
-378.0;-922;1035.0;-414;414;-656.0;-922;242.0;?
?;134;1120.0;486;-486;?;134;237.0;?
-348.0;366;1063.0;2178;-2178;-641.0;366;232.0;500.0
-333.0;330;?;1561;?;-635.0;?;226.0;494.0
-319.0;362;863.0;247;?;-631.0;362;218.0;486.0
?;1059;721.0;6187;-6187;-627.0;1059;209.0;478.0
-298.0;1020;606.0;?;-4511;-625.0;1020;199.0;471.0
-291.0;915;?;-1157;1157;?;915;?;?
-285.0;1027;272.0;698;-698;-621.0;1027;?;?
-281.0;190;102.0;165;?;?;190;169.0;450.0
?;87;-65.0;-152;152;-620.0;87;160.0;?
-277.0;191;-176.0;336;-336;?;?;?;441.0
-279.0;-33;-230.0;-225;225;-623.0;-33;148.0;439.0
-288.0;28;-275.0;61;-61;-625.0;28;149.0;440.0
-302.0;-12;-364.0;-78;78;-625.0;-12;153.0;442.0
-318.0;?;-587.0;-92;92;?;-5;163.0;444.0
-327.0;12;?;-76;76;-619.0;?;175.0;441.0
-323.0;?;-1382.0;-74;74;?;-40;176.0;?
-319.0;-37;-1076.0;-64;64;-616.0;-37;165.0;?
-318.0;-51;-417.0;?;27;-609.0;-51;156.0;413.0
-310.0;-34;?;133;-133;-601.0;-34;144.0;399.0
?;1;?;179;?;-591.0;1;133.0;385.0
-282.0;-13;161.0;?;-148;-579.0;-13;125.0;?
-266.0;133;461.0;?;-189;?;133;?;358.0
-246.0;?;858.0;319;-319;-553.0;65;108.0;342.0
-224.0;124;1099.0;879;-879;-539.0;124;94.0;?
-197.0;180;?;1410;-1410;-525.0;180;?;307.0
-169.0;234;1267.0;?;?;-515.0;234;62.0;291.0
-142.0;1124;1267.0;2566;-2566;-501.0;1124;?;272.0
-114.0;1757;?;?;-3403;-489.0;?;31.0;256.0
-88.0;1444;1187.0;1785;-1785;-475.0;1444;16.0;241.0
-65.0;-2321;?;1003;?;-461.0;?;1.0;?
-48.0;-7090;1139.0;1353;?;-448.0;-7090;-14.0;222.0
-29.0;-6678;?;-354;354;-437.0;-6678;-33.0;216.0
-10.0;-5251;1061.0;-1552;1552;?;?;-51.0;?
7.0;-5441;929.0;-1709;1709;-409.0;-5441;-65.0;190.0
25.0;?;557.0;?;990;-396.0;-4715;-80.0;178.0
?;-5735;?;-250;?;?;-5735;-95.0;168.0
60.0;?;-78.0;-273;273;-371.0;-5153;-111.0;?
73.0;-296;-135.0;390;-390;?;-296;-123.0;?
85.0;?;-187.0;?;?;?;712;-135.0;127.0
?;-383;-76.0;-448;448;?;-383;?;118.0
106.0;160;68.0;?;16;-329.0;160;-160.0;107.0
118.0;-50;138.0;-124;124;-317.0;?;-172.0;?
131.0;-10;64.0;?;13;-304.0;-10;-185.0;80.0
145.0;23;156.0;5;-5;?;23;-198.0;67.0
160.0;-44;?;0;0;?;?;-210.0;51.0
175.0;38;375.0;76;-76;-257.0;?;-219.0;33.0
?;-25;377.0;?;-26;-237.0;-25;-231.0;10.0
?;-27;430.0;15;-15;-216.0;-27;-244.0;-16.0
246.0;-2;?;25;-25;-196.0;-2;-264.0;-40.0
277.0;27;?;19;-19;-177.0;27;-286.0;-59.0
312.0;14;?;-36;?;-154.0;14;-309.0;-81.0
349.0;8;1189.0;91;?;?;8;?;-102.0
385.0;-8;1602.0;142;?;-102.0;?;-362.0;-122.0
423.0;5;1805.0;?;?;-73.0;5;?;?
462.0;39;1978.0;177;?;-45.0;39;-410.0;-164.0
501.0;43;2125.0;134;-134;-17.0;43;-430.0;-183.0
540.0;-6;?;565;-565;14.0;-6;-445.0;?
577.0;11;2443.0;?;-1361;44.0;11;?;?
613.0;383;2485.0;2071;-2071;72.0;?;-468.0;?
652.0;183;2498.0;1808;-1808;99.0;183;-478.0;-264.0
690.0;?;2489.0;1827;-1827;125.0;193;?;-279.0
?;2215;2537.0;3479;-3479;150.0;2215;-496.0;?
749.0;2335;?;?;-3454;175.0;?;-501.0;-308.0
767.0;-1521;2413.0;2204;-2204;?;-1521;-504.0;-322.0
780.0;-3604;2338.0;1710;-1710;221.0;-3604;-504.0;-334.0
789.0;-2541;?;665;-665;243.0;-2541;-504.0;-345.0
?;-2246;1891.0;-130;130;266.0;-2246;?;-358.0
800.0;?;1597.0;-541;541;292.0;-2080;-509.0;-376.0
805.0;-1951;1573.0;-1960;?;317.0;-1951;?;-392.0
810.0;-3084;?;?;3044;340.0;-3084;-506.0;-405.0
?;-3966;1306.0;-2892;2892;?;-3966;?;-417.0
822.0;-5207;1374.0;-1737;1737;369.0;?;-499.0;-425.0
827.0;-6474;1448.0;22;?;?;-6474;?;-432.0
829.0;-4239;?;683;?;394.0;-4239;-488.0;-435.0
824.0;-694;1379.0;261;?;?;-694;-490.0;-441.0
819.0;120;1116.0;-354;?;?;120;-493.0;-448.0
815.0;-161;974.0;-495;495;432.0;?;?;-456.0
813.0;-49;988.0;-54;54;444.0;-49;-492.0;-466.0
813.0;-47;938.0;-39;?;454.0;-47;?;-476.0
816.0;?;770.0;-158;?;464.0;1;-486.0;-484.0
821.0;61;485.0;-204;204;?;61;-484.0;-489.0
828.0;37;636.0;-94;94;486.0;37;-482.0;-493.0
?;45;961.0;39;-39;?;?;-482.0;-497.0
?;-34;997.0;-45;?;506.0;-34;-485.0;-501.0
836.0;-16;861.0;?;-29;513.0;?;-480.0;-502.0
?;?;?;9;-9;?;?;?;-504.0
?;15;1296.0;-58;?;?;15;-440.0;?
864.0;8;1277.0;?;9;529.0;8;?;?
867.0;8;953.0;-32;32;?;8;-429.0;-506.0
867.0;?;464.0;-26;26;?;8;-432.0;-500.0
869.0;?;625.0;-22;22;535.0;8;-433.0;-497.0
873.0;7;?;?;38;538.0;?;-436.0;-496.0
873.0;8;996.0;5;-5;?;8;?;-495.0
873.0;9;904.0;?;-58;540.0;9;-446.0;-496.0
875.0;22;883.0;66;?;541.0;22;-446.0;-497.0
?;?;824.0;?;-75;543.0;29;-448.0;-500.0
875.0;31;885.0;58;-58;544.0;31;-451.0;-503.0
874.0;82;?;49;-49;546.0;82;-455.0;-505.0
873.0;?;?;220;-220;548.0;?;-460.0;-506.0
870.0;65;1065.0;?;?;550.0;65;?;?
869.0;105;878.0;?;-358;?;105;-471.0;-512.0
?;464;792.0;1753;-1753;556.0;464;-472.0;?
868.0;1204;?;4157;-4157;?;1204;-473.0;-520.0
868.0;1802;869.0;5411;-5411;564.0;1802;-475.0;-524.0
?;1788;781.0;4441;-4441;568.0;1788;-477.0;-528.0
865.0;1682;?;3689;-3689;572.0;1682;-480.0;-532.0
864.0;1066;489.0;2086;-2086;575.0;1066;?;-537.0
863.0;473;367.0;-491;491;576.0;?;-481.0;?
863.0;642;279.0;-631;631;?;642;-481.0;-544.0
863.0;-740;183.0;-1542;1542;583.0;-740;-480.0;?
?;-2296;39.0;?;2884;587.0;-2296;-479.0;-547.0
?;-1912;6.0;-2698;?;589.0;-1912;?;-551.0
864.0;-2211;40.0;?;?;591.0;?;-476.0;-556.0
863.0;-3223;67.0;-2233;2233;?;-3223;-477.0;-558.0
?;-3413;-19.0;-2019;2019;600.0;?;-478.0;-559.0
861.0;?;?;-1392;?;605.0;?;-480.0;-562.0
858.0;-2119;-90.0;1064;-1064;609.0;?;-483.0;-569.0
855.0;?;-77.0;516;-516;613.0;-173;-488.0;-577.0
851.0;?;?;?;3593;617.0;212;-493.0;-585.0
847.0;?;-198.0;-3805;3805;621.0;220;-498.0;?
843.0;-91;-267.0;-584;?;?;-91;-502.0;?
839.0;-279;-314.0;222;-222;631.0;-279;-504.0;?
?;?;-353.0;-194;194;637.0;-3;-503.0;?
836.0;1;?;33;?;?;1;-500.0;-617.0
836.0;-11;-348.0;-48;48;653.0;-11;-494.0;-619.0
836.0;-7;-241.0;6;-6;661.0;?;-488.0;?
837.0;-24;-201.0;49;-49;669.0;-24;-482.0;-623.0
838.0;-15;-218.0;-16;16;676.0;?;-476.0;-625.0
839.0;-4;-171.0;63;-63;683.0;-4;-472.0;-629.0
838.0;26;-99.0;?;-21;686.0;26;-471.0;?
836.0;39;-371.0;6;?;688.0;39;-475.0;-635.0
835.0;?;-491.0;-7;?;690.0;4;?;-631.0
834.0;29;-544.0;-23;23;692.0;29;-477.0;-626.0
?;122;-796.0;6;-6;694.0;122;?;-625.0
830.0;?;-822.0;7;-7;697.0;78;-481.0;?
829.0;50;-893.0;?;42;700.0;?;?;-621.0
831.0;121;-985.0;-26;?;703.0;?;-477.0;-620.0
832.0;?;?;38;-38;?;47;-475.0;-620.0
?;-26;-611.0;36;-36;707.0;-26;-473.0;-619.0
?;-7;-990.0;22;-22;709.0;?;-474.0;-617.0
?;18;-895.0;47;-47;711.0;?;-470.0;?
841.0;40;-534.0;68;-68;713.0;40;-462.0;?
847.0;30;-484.0;85;-85;714.0;30;?;-605.0
854.0;18;-492.0;?;?;717.0;18;-437.0;-600.0
860.0;-10;?;86;?;?;-10;-425.0;?
868.0;57;-201.0;66;-66;727.0;?;-409.0;-587.0
?;92;-227.0;153;-153;729.0;92;-397.0;-584.0
882.0;143;-325.0;532;-532;732.0;143;-385.0;?
889.0;36;-381.0;923;-923;736.0;36;-371.0;-573.0
894.0;-439;?;857;?;739.0;?;?;-568.0
898.0;-683;?;674;-674;742.0;-683;-356.0;?
?;-882;-562.0;?;-670;744.0;-882;-352.0;-561.0
903.0;?;-492.0;231;-231;747.0;?;-346.0;?
906.0;341;-259.0;-465;465;752.0;?;-339.0;?
911.0;-399;-133.0;-403;403;755.0;-399;?;-549.0
917.0;-596;75.0;?;-158;757.0;?;?;?
920.0;-359;400.0;438;?;758.0;-359;-324.0;-540.0
?;-147;-291.0;500;-500;755.0;-147;-337.0;-534.0
912.0;?;-515.0;524;-524;754.0;-307;-343.0;-525.0
910.0;-1037;-489.0;675;-675;?;-1037;?;-517.0
916.0;-1098;404.0;759;?;?;?;?;-513.0
917.0;-1159;475.0;291;-291;?;-1159;-331.0;-512.0
?;-1224;227.0;-247;?;?;-1224;?;?
919.0;-1202;302.0;-381;381;754.0;-1202;-325.0;-516.0
?;-1167;40.0;?;355;753.0;?;-332.0;-520.0
914.0;-1206;-233.0;?;?;751.0;-1206;-339.0;-527.0
?;-1264;-45.0;-373;373;?;-1264;-344.0;?
910.0;-345;?;-243;243;745.0;?;-351.0;?
?;182;232.0;-168;?;742.0;182;-359.0;?
896.0;11;336.0;-151;?;739.0;11;-379.0;-555.0
879.0;159;-53.0;?;84;?;159;-414.0;-561.0
861.0;120;275.0;-96;96;736.0;120;-444.0;-566.0
843.0;56;567.0;-124;124;734.0;56;?;-574.0
830.0;66;1079.0;-142;142;734.0;66;-497.0;-580.0
826.0;37;1209.0;-175;175;732.0;37;-510.0;-587.0
827.0;64;836.0;-118;118;728.0;64;-514.0;-592.0
833.0;70;980.0;?;?;724.0;70;?;-597.0
840.0;71;?;-24;24;720.0;?;-496.0;?
842.0;42;427.0;-75;?;716.0;42;-497.0;-608.0
840.0;9;445.0;-84;?;713.0;9;?;-614.0
?;?;448.0;-215;?;709.0;87;-514.0;?
?;85;326.0;-237;237;?;85;-528.0;-624.0
820.0;-20;?;-72;72;703.0;-20;-537.0;-627.0
819.0;26;224.0;-15;?;702.0;26;-537.0;-628.0
?;?;-16.0;14;-14;703.0;?;-529.0;-632.0
829.0;7;?;38;-38;706.0;7;?;-637.0
?;?;-262.0;-1;1;?;?;-515.0;-640.0
836.0;-1;?;-28;28;713.0;?;-513.0;-643.0
?;-35;321.0;-11;11;716.0;-35;-512.0;-647.0
836.0;-33;?;-13;?;?;?;-514.0;-649.0
833.0;?;287.0;-65;65;723.0;-62;-517.0;-651.0
836.0;-153;-9.0;-98;98;726.0;-153;-512.0;-653.0
841.0;-227;-38.0;-125;125;?;-227;-505.0;?
846.0;?;11.0;-128;128;?;-211;?;-652.0
847.0;?;-259.0;-23;23;736.0;-115;-495.0;-651.0
842.0;-82;?;-8;8;738.0;-82;?;-650.0
?;-75;-528.0;?;34;739.0;-75;-508.0;-649.0
?;-49;-592.0;101;?;740.0;-49;-515.0;-649.0
?;-285;-495.0;-213;213;741.0;-285;-516.0;-649.0
828.0;?;-616.0;?;345;740.0;?;?;-650.0
827.0;-940;-868.0;-197;197;740.0;-940;-507.0;-652.0
824.0;-2335;-829.0;502;-502;740.0;-2335;-508.0;-654.0
820.0;-3194;-682.0;2603;-2603;740.0;-3194;-512.0;-655.0
?;-3258;?;3560;-3560;741.0;-3258;?;-656.0
815.0;-2010;?;3268;-3268;741.0;-2010;?;?
810.0;-603;-885.0;1759;-1759;739.0;-603;-538.0;-660.0
809.0;-286;-1383.0;?;993;738.0;?;-544.0;-662.0
806.0;-389;-1699.0;?;1869;?;-389;-548.0;-664.0
801.0;?;-1975.0;-1778;1778;734.0;-1454;-554.0;-665.0
796.0;-2403;-1956.0;-1472;1472;735.0;?;-556.0;-660.0
790.0;-3065;-1378.0;?;481;733.0;-3065;-557.0;-658.0
780.0;?;-667.0;-479;479;726.0;-3970;-549.0;?
764.0;-3636;754.0;?;1230;721.0;?;-541.0;?
741.0;-3096;2316.0;-460;460;?;-3096;-530.0;-655.0
708.0;-2666;?;318;-318;715.0;-2666;?;-650.0
662.0;-998;4859.0;-410;410;715.0;-998;-475.0;-645.0
618.0;-1204;?;2539;-2539;714.0;-1204;-439.0;-641.0
579.0;-320;4405.0;5575;?;713.0;?;-416.0;-639.0
561.0;?;3376.0;3827;-3827;711.0;?;-402.0;?
550.0;1523;2586.0;?;-1931;711.0;1523;-396.0;-634.0
?;941;1871.0;-147;?;711.0;941;-394.0;-629.0
539.0;928;?;-729;?;?;928;-391.0;-624.0
?;-20;350.0;214;-214;709.0;?;-385.0;-619.0
?;283;-515.0;-137;137;708.0;283;-376.0;-612.0
545.0;113;-1270.0;24;-24;?;113;-364.0;?
552.0;4;-1727.0;170;-170;710.0;4;?;-597.0
?;?;-1885.0;145;-145;713.0;?;-349.0;-593.0
575.0;?;-1759.0;261;?;712.0;-57;?;?
585.0;?;-1365.0;?;-112;?;-22;-360.0;?
587.0;-16;-851.0;29;-29;?;-16;-365.0;-594.0
?;-23;?;70;-70;707.0;-23;-365.0;-587.0
552.0;-28;?;130;-130;704.0;?;-358.0;-582.0
516.0;-15;?;103;-103;696.0;?;?;?
466.0;41;2538.0;299;-299;?;?;-327.0;-571.0
?;-26;?;339;-339;685.0;?;?;-568.0
347.0;74;2938.0;?;-670;677.0;?;-282.0;?
?;?;3248.0;631;?;668.0;61;-258.0;-555.0
250.0;-131;3248.0;194;-194;657.0;-131;-244.0;-549.0
224.0;1290;3093.0;?;-3085;647.0;?;-242.0;?
206.0;3625;3054.0;6743;-6743;639.0;3625;?;-534.0
192.0;4435;2940.0;6771;?;633.0;4435;-272.0;-528.0
179.0;?;2797.0;6491;-6491;630.0;?;-291.0;-522.0
165.0;3456;2392.0;4563;-4563;631.0;3456;-303.0;-520.0
152.0;59;1668.0;?;?;?;59;-304.0;-522.0
142.0;-1148;987.0;-3126;3126;634.0;-1148;?;-522.0
140.0;?;318.0;-3028;3028;635.0;?;-286.0;-522.0
?;-2483;?;-4036;4036;635.0;-2483;-271.0;-526.0
154.0;-2684;-1187.0;-4279;4279;632.0;-2684;-252.0;-532.0
?;?;-1848.0;-5508;5508;629.0;-3168;-230.0;-531.0
182.0;-3828;-2585.0;-4891;?;624.0;-3828;-209.0;-529.0
201.0;-4649;-2700.0;-1351;1351;615.0;-4649;-189.0;-525.0
214.0;?;-2296.0;-375;375;614.0;-5187;-175.0;-524.0
223.0;307;?;?;199;?;?;-164.0;?
115.0;?;?;6153;-6153;496.0;4144;-124.0;-357.0
92.0;?;1333.0;5170;-5170;?;4002;-111.0;-346.0
68.0;2235;1085.0;2516;-2516;?;2235;-95.0;-338.0
47.0;516;881.0;-239;239;471.0;?;-79.0;-335.0
?;-135;700.0;-1320;1320;467.0;?;-63.0;-332.0
13.0;-908;449.0;-2097;2097;462.0;-908;-47.0;-325.0
3.0;?;40.0;?;2165;456.0;-1039;-33.0;-315.0
?;-2113;-408.0;?;2923;450.0;-2113;-22.0;-317.0
3.0;-3836;-944.0;-4539;4539;442.0;-3836;?;?
1.0;-3459;-1317.0;-5022;5022;430.0;-3459;?;-305.0
?;-3245;-1430.0;-5220;5220;415.0;-3245;?;?
-15.0;?;-909.0;-5048;5048;405.0;-3572;13.0;-285.0
-34.0;-3526;90.0;-4263;?;?;-3526;22.0;-283.0
-52.0;-5273;635.0;-2610;2610;405.0;?;28.0;?
-62.0;?;736.0;812;?;403.0;?;?;-278.0
?;-1366;591.0;3245;-3245;399.0;-1366;?;?
?;?;538.0;4692;-4692;?;-399;11.0;?
-53.0;781;557.0;6634;-6634;?;781;7.0;-255.0
-55.0;1768;?;4167;-4167;378.0;1768;5.0;-246.0
?;?;539.0;329;-329;?;1277;6.0;-235.0
-67.0;965;442.0;-53;53;364.0;965;8.0;-227.0
-75.0;398;409.0;-102;?;356.0;?;?;-218.0
-83.0;203;400.0;-214;?;350.0;203;?;-211.0
-90.0;128;?;-5;5;343.0;128;26.0;-203.0
-99.0;-33;688.0;97;-97;334.0;-33;33.0;-188.0
-113.0;7;712.0;147;?;326.0;7;45.0;-174.0
-134.0;31;?;113;-113;?;31;61.0;-158.0
-157.0;29;?;115;?;315.0;29;?;-146.0
?;15;797.0;59;-59;307.0;?;89.0;-135.0
-193.0;?;763.0;67;-67;291.0;-13;102.0;-108.0
-209.0;-10;?;94;-94;278.0;-10;113.0;-86.0
-234.0;-54;1362.0;279;?;?;-54;128.0;-67.0
-272.0;-25;1767.0;425;?;250.0;-25;149.0;-45.0
-323.0;50;2002.0;639;-639;?;50;178.0;-21.0
-380.0;149;2225.0;?;-1161;207.0;149;208.0;4.0
-432.0;471;?;1819;-1819;184.0;471;233.0;26.0
-479.0;970;2559.0;?;-3633;158.0;970;254.0;?
-521.0;2422;?;5872;-5872;127.0;?;271.0;80.0
?;4179;2592.0;6228;?;?;4179;283.0;110.0
-594.0;2874;2577.0;4523;-4523;?;2874;290.0;133.0
?;-345;2424.0;2211;-2211;39.0;-345;295.0;156.0
-650.0;-762;?;962;?;14.0;-762;297.0;172.0
?;-148;2108.0;?;-213;?;-148;296.0;?
-692.0;?;?;?;1675;-30.0;?;293.0;199.0
