PT08.S3(NOx);RH;C6H6(GT);T;AH;PT08.S1(CO);PT08.S2(NMHC);PT08.S4(NO2);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT);NMHC(GT)
1066.0;?;11.3;31.3;0.7106;1059.0;1027.0;1521.0;764.0;-200.0;-200.0;-200.0;-200.0
?;21.0;20.2;29.4;0.8452;1244.0;1301.0;1801.0;1170.0;?;-200.0;-200.0;-200.0
767.0;23.5;24.8;?;0.8256;?;?;1986.0;1385.0;-200.0;-200.0;-200.0;-200.0
822.0;26.7;20.3;25.8;0.8758;1236.0;1304.0;1868.0;1237.0;-200.0;-200.0;-200.0;-200.0
904.0;28.4;16.2;23.7;0.8225;1136.0;1187.0;1735.0;?;-200.0;-200.0;-200.0;-200.0
961.0;33.0;13.3;21.3;0.8284;1110.0;1093.0;1661.0;1091.0;-200.0;-200.0;-200.0;-200.0
1032.0;35.3;10.3;20.5;0.8435;1026.0;990.0;1553.0;972.0;-200.0;-200.0;-200.0;-200.0
1026.0;38.1;9.6;19.4;?;?;961.0;1530.0;949.0;-200.0;-200.0;-200.0;-200.0
1015.0;?;7.8;19.4;?;975.0;892.0;?;890.0;-200.0;-200.0;-200.0;-200.0
1089.0;44.9;6.1;17.8;0.903;908.0;814.0;1403.0;763.0;-200.0;-200.0;-200.0;-200.0
1074.0;49.7;6.2;16.6;0.9295;896.0;820.0;1439.0;833.0;-200.0;-200.0;-200.0;-200.0
?;48.6;3.8;?;0.9028;810.0;697.0;1321.0;675.0;-200.0;-200.0;-200.0;-200.0
1305.0;53.6;2.8;15.2;0.919;789.0;638.0;1309.0;672.0;-200.0;-200.0;-200.0;-200.0
1276.0;51.7;3.4;15.5;0.9019;814.0;678.0;1339.0;626.0;-200.0;-200.0;-200.0;-200.0
992.0;54.8;8.2;14.9;0.9247;958.0;907.0;1536.0;882.0;-200.0;-200.0;-200.0;-200.0
762.0;51.3;19.2;16.3;0.9416;1213.0;1274.0;1914.0;1264.0;-200.0;-200.0;-200.0;-200.0
722.0;45.7;22.6;18.4;0.9559;1221.0;1367.0;2008.0;1330.0;-200.0;-200.0;-200.0;-200.0
774.0;43.6;19.4;20.8;1.0614;1245.0;1281.0;1952.0;1324.0;-200.0;-200.0;-200.0;-200.0
998.0;35.1;9.6;24.3;1.0477;1050.0;963.0;1609.0;901.0;-200.0;-200.0;?;-200.0
1012.0;29.3;9.8;?;0.9889;1048.0;969.0;1600.0;852.0;-200.0;-200.0;-200.0;-200.0
902.0;25.0;14.4;28.3;0.9495;1141.0;?;1738.0;1009.0;-200.0;-200.0;-200.0;-200.0
?;23.7;?;28.9;0.9285;1052.0;1053.0;1641.0;831.0;-200.0;-200.0;-200.0;-200.0
908.0;25.8;13.5;28.5;0.9931;1152.0;1099.0;1706.0;954.0;-200.0;-200.0;-200.0;?
982.0;18.9;12.3;29.6;0.7692;1026.0;1061.0;1564.0;814.0;1.7;115.0;?;-200.0
966.0;23.2;12.2;28.0;0.8613;1039.0;1055.0;?;845.0;1.7;?;?;-200.0
887.0;41.0;12.5;23.6;1.1786;1148.0;1067.0;1790.0;956.0;2.1;105.0;133.0;-200.0
843.0;48.1;13.9;21.5;1.2148;1176.0;1114.0;1805.0;1102.0;2.2;114.0;141.0;-200.0
900.0;44.1;11.4;22.1;1.1573;1100.0;1028.0;?;994.0;1.8;103.0;112.0;-200.0
959.0;47.2;10.4;20.2;1.1043;1081.0;992.0;1680.0;?;1.8;119.0;147.0;-200.0
1070.0;47.6;7.0;20.0;1.103;976.0;858.0;1547.0;839.0;0.9;102.0;104.0;?
1082.0;46.8;7.0;19.8;1.0697;979.0;857.0;1546.0;797.0;1.0;96.0;97.0;-200.0
937.0;47.0;11.3;?;1.0606;1092.0;1024.0;1706.0;968.0;2.0;109.0;128.0;-200.0
1009.0;46.3;9.2;19.3;1.0279;1044.0;946.0;1594.0;886.0;1.8;119.0;138.0;-200.0
1091.0;48.7;6.8;18.5;1.0286;940.0;849.0;1509.0;764.0;1.1;103.0;93.0;-200.0
1180.0;51.4;5.1;18.0;1.0504;892.0;767.0;1466.0;657.0;0.6;?;71.0;-200.0
1302.0;50.8;?;17.9;1.0355;838.0;675.0;1390.0;540.0;0.3;-200.0;-200.0;-200.0
?;51.9;4.3;17.7;1.0379;853.0;727.0;1417.0;621.0;-200.0;?;44.0;-200.0
1562.0;49.7;1.5;17.7;0.997;738.0;545.0;1266.0;450.0;-200.0;29.0;18.0;-200.0
1588.0;46.1;2.0;17.9;0.9383;762.0;581.0;?;434.0;0.1;45.0;41.0;-200.0
1293.0;43.9;4.0;18.4;0.9192;841.0;713.0;1356.0;559.0;0.5;80.0;84.0;-200.0
1303.0;42.1;4.0;18.9;0.9081;843.0;712.0;1343.0;548.0;0.6;77.0;77.0;-200.0
1326.0;39.7;4.0;19.2;0.8728;841.0;713.0;1330.0;525.0;0.5;68.0;73.0;-200.0
1329.0;36.6;4.2;20.8;0.8878;862.0;721.0;1335.0;522.0;0.7;66.0;72.0;-200.0
1296.0;35.8;4.5;21.3;0.8975;869.0;740.0;1366.0;?;0.7;70.0;77.0;-200.0
1204.0;34.9;6.0;21.8;0.9004;894.0;810.0;1421.0;585.0;0.9;74.0;82.0;-200.0
1284.0;?;4.8;?;0.8615;844.0;755.0;1350.0;521.0;0.7;64.0;67.0;-200.0
1382.0;31.3;3.8;22.9;0.862;823.0;699.0;1311.0;493.0;0.4;60.0;59.0;-200.0
1353.0;30.7;4.2;22.9;0.8461;843.0;719.0;1330.0;501.0;0.5;63.0;61.0;-200.0
1279.0;29.2;?;23.8;0.8499;865.0;767.0;1369.0;559.0;0.6;75.0;76.0;-200.0
1247.0;30.2;5.6;23.2;0.8442;873.0;792.0;1397.0;589.0;0.6;79.0;73.0;-200.0
1221.0;31.3;5.8;22.4;0.8365;899.0;803.0;1426.0;596.0;0.8;83.0;87.0;-200.0
1163.0;32.2;7.0;21.7;0.825;921.0;856.0;1437.0;681.0;1.0;93.0;98.0;-200.0
1106.0;33.2;7.9;?;?;937.0;893.0;1463.0;783.0;1.2;112.0;123.0;-200.0
1177.0;35.0;6.5;20.1;0.8149;901.0;834.0;1408.0;738.0;1.0;103.0;102.0;-200.0
1056.0;36.9;8.5;19.5;0.8258;955.0;918.0;1511.0;?;1.3;93.0;102.0;-200.0
897.0;38.2;13.7;19.0;0.8327;?;1106.0;1707.0;929.0;2.7;112.0;142.0;-200.0
907.0;39.4;13.8;18.5;0.832;1035.0;1110.0;1652.0;1044.0;2.7;125.0;148.0;-200.0
1030.0;41.7;9.1;17.8;0.844;956.0;945.0;1509.0;892.0;1.6;107.0;107.0;-200.0
1078.0;42.0;6.5;19.2;0.9248;869.0;835.0;1437.0;807.0;0.6;76.0;61.0;-200.0
1085.0;44.8;6.2;17.8;0.9048;831.0;822.0;1418.0;710.0;0.3;-200.0;-200.0;-200.0
1113.0;47.7;5.2;17.0;0.9185;815.0;774.0;1374.0;?;-200.0;55.0;43.0;-200.0
1271.0;47.2;3.1;17.2;0.9178;781.0;661.0;1299.0;568.0;0.1;37.0;?;-200.0
1295.0;47.6;2.9;17.3;0.9295;781.0;645.0;1320.0;575.0;0.1;45.0;32.0;-200.0
1263.0;44.2;3.6;18.6;0.9385;828.0;690.0;1353.0;658.0;0.2;61.0;48.0;-200.0
1417.0;37.8;2.7;20.2;0.8837;803.0;635.0;1272.0;537.0;0.3;67.0;?;-200.0
1411.0;31.9;3.0;22.0;0.8335;811.0;653.0;1269.0;486.0;0.3;60.0;52.0;-200.0
1353.0;25.9;3.7;25.5;0.8339;844.0;696.0;1292.0;507.0;0.4;64.0;58.0;-200.0
1361.0;22.8;3.8;27.5;0.8249;833.0;697.0;1294.0;496.0;0.3;64.0;54.0;-200.0
1318.0;20.7;4.2;28.7;0.8024;832.0;719.0;1299.0;?;0.3;59.0;52.0;-200.0
1502.0;?;2.6;29.1;0.7771;771.0;626.0;1210.0;430.0;0.1;41.0;34.0;-200.0
1498.0;18.4;2.8;29.8;?;783.0;637.0;1215.0;439.0;0.1;46.0;41.0;-200.0
1378.0;15.0;4.2;32.0;0.7028;?;723.0;1256.0;471.0;0.2;46.0;41.0;-200.0
1224.0;17.0;6.2;30.3;0.7232;912.0;819.0;1368.0;589.0;0.6;77.0;65.0;-200.0
1239.0;16.2;5.2;31.7;0.745;894.0;774.0;1339.0;598.0;0.5;83.0;65.0;-200.0
1102.0;?;7.7;29.2;0.7817;963.0;885.0;1447.0;695.0;0.9;90.0;84.0;-200.0
1045.0;23.8;?;27.4;0.858;990.0;930.0;1506.0;739.0;1.1;95.0;89.0;-200.0
986.0;26.9;10.1;25.0;0.8408;1025.0;980.0;1591.0;891.0;1.3;113.0;114.0;-200.0
993.0;30.1;9.8;23.6;0.8663;997.0;971.0;?;?;1.5;128.0;127.0;-200.0
1044.0;33.6;8.4;?;0.8913;976.0;916.0;1515.0;880.0;1.2;117.0;117.0;-200.0
1181.0;36.9;5.4;21.4;0.9271;878.0;784.0;1407.0;610.0;0.4;64.0;46.0;-200.0
1213.0;39.9;4.3;20.6;0.9597;836.0;728.0;1353.0;518.0;0.2;28.0;16.0;-200.0
1107.0;43.2;4.8;19.7;0.9812;855.0;751.0;1418.0;664.0;0.3;46.0;27.0;-200.0
?;42.4;2.1;19.7;0.9636;759.0;588.0;1286.0;?;-200.0;8.0;4.0;-200.0
1421.0;45.0;1.4;18.9;0.9703;738.0;539.0;1257.0;477.0;-200.0;-200.0;-200.0;?
1451.0;45.4;1.3;18.7;0.9694;736.0;528.0;1254.0;477.0;-200.0;32.0;19.0;-200.0
1304.0;52.4;2.3;16.4;0.9709;765.0;609.0;1319.0;581.0;-200.0;57.0;?;-200.0
1031.0;?;6.5;16.6;0.9785;909.0;834.0;1527.0;763.0;0.5;60.0;82.0;?
804.0;50.9;14.2;17.4;1.0017;1108.0;1123.0;1801.0;1111.0;1.6;83.0;167.0;-200.0
681.0;46.0;22.7;19.3;1.0185;1252.0;1369.0;2120.0;1390.0;3.6;129.0;248.0;-200.0
790.0;43.6;16.3;20.9;1.0683;1175.0;?;1901.0;1251.0;2.2;137.0;213.0;-200.0
839.0;33.3;14.1;25.6;1.0773;1111.0;1120.0;1790.0;1141.0;?;121.0;?;-200.0
889.0;26.0;12.6;28.9;1.0188;1044.0;1069.0;1683.0;942.0;?;123.0;144.0;-200.0
909.0;22.8;13.1;30.3;0.9695;1018.0;1088.0;1677.0;795.0;1.4;120.0;127.0;-200.0
863.0;24.4;14.2;30.9;1.0724;1060.0;1122.0;1721.0;836.0;1.5;119.0;116.0;-200.0
864.0;26.2;13.8;30.5;1.1278;1071.0;1110.0;1733.0;847.0;1.3;121.0;124.0;-200.0
921.0;23.4;12.1;30.7;1.015;1006.0;1054.0;1636.0;?;1.2;?;115.0;-200.0
827.0;29.8;15.7;28.1;1.1132;1104.0;1171.0;1803.0;968.0;1.8;128.0;150.0;-200.0
739.0;32.2;21.4;26.9;1.1267;1196.0;1336.0;1971.0;1157.0;3.0;159.0;221.0;-200.0
687.0;34.6;25.0;26.0;1.1485;1243.0;1429.0;2093.0;1367.0;3.5;161.0;227.0;-200.0
794.0;37.7;16.6;24.5;1.1454;1124.0;1199.0;1858.0;1101.0;2.4;?;156.0;-200.0
904.0;46.9;10.7;21.7;1.2044;1020.0;1003.0;1716.0;916.0;1.1;96.0;97.0;-200.0
977.0;?;7.5;19.3;1.519;1035.0;878.0;?;825.0;0.8;69.0;78.0;-200.0
1063.0;81.6;5.3;?;1.6296;986.0;781.0;1633.0;693.0;?;58.0;60.0;-200.0
?;80.3;6.5;17.8;1.6212;1017.0;834.0;1676.0;734.0;0.6;59.0;61.0;-200.0
1085.0;75.7;4.7;18.6;1.6074;922.0;750.0;1585.0;685.0;0.3;45.0;46.0;-200.0
1235.0;68.4;2.9;19.6;1.5443;830.0;644.0;1487.0;524.0;-200.0;23.0;17.0;-200.0
1339.0;76.4;2.0;18.0;1.5608;805.0;583.0;1494.0;527.0;-200.0;26.0;18.0;-200.0
1527.0;77.2;1.1;17.3;?;760.0;505.0;1413.0;452.0;-200.0;-200.0;?;-200.0
1437.0;?;1.3;16.5;1.5318;783.0;529.0;1435.0;466.0;-200.0;24.0;16.0;-200.0
1272.0;81.3;?;16.8;1.5452;854.0;613.0;1515.0;565.0;0.1;41.0;39.0;-200.0
987.0;78.6;6.1;17.3;1.5412;985.0;816.0;1677.0;799.0;?;65.0;107.0;-200.0
760.0;80.9;12.5;16.9;1.5472;1225.0;1067.0;1922.0;1102.0;1.4;94.0;190.0;-200.0
671.0;79.8;19.5;17.1;1.542;1313.0;1283.0;2180.0;1299.0;2.7;100.0;236.0;-200.0
758.0;70.3;15.2;18.5;1.4826;1199.0;1156.0;1958.0;1272.0;2.3;103.0;227.0;-200.0
829.0;66.7;12.0;19.6;1.5023;1182.0;1051.0;1870.0;1206.0;1.8;89.0;211.0;-200.0
814.0;?;12.4;?;1.4969;1173.0;1063.0;?;1218.0;1.6;86.0;?;-200.0
722.0;61.8;15.9;21.6;1.5775;1259.0;1178.0;2060.0;1367.0;1.9;89.0;191.0;-200.0
759.0;49.3;15.7;24.0;1.4509;1263.0;1171.0;2029.0;1290.0;2.5;88.0;192.0;-200.0
800.0;43.8;13.5;25.7;1.4262;1156.0;1100.0;1884.0;1175.0;1.6;73.0;143.0;-200.0
808.0;47.5;12.4;24.6;1.4487;1167.0;1065.0;1886.0;1139.0;1.5;78.0;148.0;-200.0
733.0;47.4;17.1;24.8;1.4628;1278.0;1213.0;2041.0;1293.0;2.5;95.0;183.0;-200.0
657.0;50.5;22.0;23.7;1.4636;1342.0;1351.0;2201.0;1419.0;3.6;109.0;216.0;-200.0
683.0;?;19.9;23.0;1.4968;1353.0;1292.0;2178.0;1326.0;3.5;95.0;184.0;-200.0
588.0;65.8;27.9;21.5;1.6688;1501.0;1501.0;2486.0;1517.0;4.8;101.0;248.0;-200.0
678.0;66.9;19.7;21.0;1.6436;1355.0;1289.0;2158.0;?;3.7;88.0;221.0;-200.0
737.0;68.1;15.7;20.6;1.6329;1230.0;1169.0;2020.0;1275.0;2.1;77.0;159.0;-200.0
822.0;66.9;12.0;20.5;1.5914;1148.0;1048.0;1883.0;?;1.6;75.0;136.0;-200.0
822.0;65.2;13.1;20.2;1.5251;1171.0;1088.0;1889.0;1132.0;2.2;81.0;168.0;-200.0
927.0;68.0;9.2;19.5;1.5269;1021.0;949.0;1764.0;977.0;0.8;57.0;95.0;-200.0
958.0;66.4;?;19.9;1.5203;964.0;877.0;1692.0;?;-200.0;49.0;70.0;?
1094.0;69.0;?;19.1;1.5043;887.0;758.0;1622.0;804.0;-200.0;38.0;43.0;-200.0
1051.0;70.7;5.2;?;1.4962;885.0;773.0;1641.0;805.0;-200.0;-200.0;-200.0;-200.0
1217.0;67.8;3.2;18.9;1.4689;830.0;662.0;1556.0;704.0;-200.0;31.0;?;-200.0
1280.0;63.7;2.4;20.0;1.4742;792.0;611.0;1529.0;657.0;-200.0;23.0;22.0;-200.0
1267.0;?;2.8;19.8;1.4769;813.0;639.0;1538.0;655.0;-200.0;22.0;25.0;-200.0
1145.0;65.3;3.9;19.7;1.4843;890.0;?;1601.0;751.0;-200.0;33.0;48.0;-200.0
964.0;62.0;6.9;20.8;1.5002;984.0;854.0;1751.0;885.0;-200.0;43.0;73.0;-200.0
925.0;56.6;8.5;22.2;1.4973;1043.0;?;1777.0;955.0;-200.0;53.0;95.0;-200.0
915.0;49.0;8.9;24.3;1.4724;?;936.0;1791.0;962.0;-200.0;54.0;86.0;-200.0
925.0;46.5;8.8;25.0;1.4492;?;930.0;1749.0;957.0;-200.0;62.0;102.0;-200.0
1003.0;34.8;7.4;28.9;1.3603;978.0;873.0;1669.0;788.0;-200.0;53.0;80.0;?
1141.0;33.4;4.7;29.6;1.3581;887.0;748.0;1560.0;596.0;-200.0;34.0;?;-200.0
1164.0;30.7;4.8;30.9;1.3493;887.0;754.0;1523.0;560.0;-200.0;?;32.0;-200.0
1035.0;31.0;?;31.8;?;977.0;850.0;1645.0;701.0;-200.0;37.0;46.0;-200.0
929.0;31.2;8.9;31.4;1.4127;1043.0;934.0;1707.0;811.0;-200.0;47.0;61.0;-200.0
966.0;35.7;8.1;28.9;1.3985;1010.0;902.0;1676.0;724.0;-200.0;44.0;59.0;-200.0
876.0;42.5;10.5;27.2;1.5135;1094.0;996.0;1807.0;?;-200.0;53.0;76.0;-200.0
778.0;46.4;?;26.2;1.5573;1223.0;1142.0;1965.0;1084.0;-200.0;88.0;145.0;-200.0
834.0;51.0;11.8;?;1.5454;1109.0;1042.0;1888.0;998.0;-200.0;?;140.0;-200.0
915.0;56.1;8.7;22.8;1.5353;1026.0;927.0;1781.0;878.0;-200.0;82.0;102.0;-200.0
914.0;60.9;8.7;21.9;1.5799;1036.0;928.0;1787.0;909.0;-200.0;59.0;89.0;-200.0
995.0;61.0;6.9;21.7;1.5617;963.0;853.0;1732.0;789.0;-200.0;43.0;62.0;-200.0
957.0;64.8;7.3;20.8;1.568;996.0;868.0;1741.0;857.0;?;51.0;69.0;-200.0
951.0;70.9;6.9;20.3;?;999.0;853.0;?;885.0;-200.0;49.0;63.0;-200.0
1056.0;79.0;4.6;18.9;1.704;893.0;741.0;1664.0;743.0;-200.0;36.0;31.0;-200.0
1517.0;64.6;1.3;18.1;1.3276;730.0;530.0;1362.0;445.0;-200.0;-200.0;-200.0;-200.0
1420.0;64.5;1.7;18.6;1.3655;753.0;562.0;1414.0;454.0;-200.0;24.0;17.0;?
1203.0;67.4;?;17.6;1.346;825.0;663.0;1504.0;610.0;-200.0;58.0;61.0;-200.0
882.0;67.6;10.1;17.6;1.3479;1012.0;982.0;1796.0;1024.0;-200.0;73.0;184.0;-200.0
688.0;61.7;19.9;19.0;1.3393;1221.0;1293.0;2144.0;1316.0;-200.0;74.0;248.0;-200.0
694.0;57.4;20.2;20.0;1.3268;1215.0;1303.0;2180.0;1358.0;-200.0;97.0;220.0;-200.0
714.0;45.9;20.8;22.6;1.2418;1234.0;1318.0;2108.0;2202.0;-200.0;108.0;243.0;-200.0
798.0;34.3;15.1;27.3;1.2284;1138.0;1152.0;1877.0;1947.0;-200.0;93.0;?;-200.0
914.0;31.0;10.9;27.4;1.1184;987.0;?;?;1227.0;-200.0;-200.0;-200.0;-200.0
921.0;33.6;11.1;26.2;1.1244;980.0;1019.0;1720.0;950.0;-200.0;-200.0;-200.0;-200.0
885.0;32.4;12.1;26.8;1.1263;966.0;?;1742.0;917.0;-200.0;-200.0;-200.0;-200.0
1025.0;?;8.6;28.7;1.071;905.0;923.0;1582.0;707.0;-200.0;-200.0;-200.0;-200.0
992.0;25.0;9.7;28.7;0.9684;903.0;968.0;1565.0;740.0;?;-200.0;-200.0;-200.0
988.0;?;11.0;29.1;0.8811;914.0;1014.0;?;775.0;-200.0;-200.0;-200.0;-200.0
849.0;24.5;16.6;29.0;0.9655;1050.0;1199.0;1781.0;1035.0;-200.0;-200.0;-200.0;-200.0
876.0;28.3;14.7;27.2;1.0016;1043.0;1139.0;1756.0;1001.0;-200.0;-200.0;-200.0;-200.0
792.0;30.0;19.5;25.3;0.952;1125.0;1283.0;1899.0;1101.0;-200.0;-200.0;-200.0;-200.0
855.0;34.8;14.5;24.1;1.0333;1058.0;1134.0;1797.0;1034.0;-200.0;-200.0;-200.0;-200.0
1015.0;43.1;7.8;23.0;1.1993;951.0;892.0;1611.0;786.0;-200.0;-200.0;-200.0;-200.0
1016.0;43.9;7.8;22.1;1.1521;944.0;891.0;1593.0;844.0;-200.0;-200.0;-200.0;-200.0
996.0;?;7.8;21.0;1.178;959.0;892.0;1616.0;866.0;-200.0;-200.0;-200.0;-200.0
976.0;49.2;8.5;20.6;1.1754;974.0;919.0;?;909.0;-200.0;-200.0;-200.0;-200.0
1097.0;47.6;5.7;21.2;1.1799;880.0;799.0;1533.0;724.0;-200.0;-200.0;-200.0;-200.0
1146.0;?;4.5;21.0;1.2338;853.0;740.0;1526.0;715.0;-200.0;-200.0;-200.0;-200.0
1042.0;53.1;5.6;20.1;1.2342;912.0;795.0;1564.0;827.0;-200.0;-200.0;-200.0;-200.0
1098.0;54.0;4.6;19.0;1.1745;863.0;745.0;1496.0;786.0;-200.0;-200.0;-200.0;-200.0
1570.0;51.1;1.2;19.2;1.124;729.0;520.0;1318.0;445.0;?;-200.0;-200.0;-200.0
1246.0;53.1;3.4;19.2;1.1662;830.0;674.0;1459.0;607.0;-200.0;-200.0;-200.0;-200.0
779.0;49.0;17.0;20.6;1.1748;1198.0;1209.0;2058.0;1213.0;-200.0;?;-200.0;-200.0
921.0;?;10.0;21.8;1.077;971.0;977.0;1667.0;910.0;-200.0;-200.0;-200.0;-200.0
1100.0;37.6;6.0;22.8;1.0315;885.0;812.0;1495.0;675.0;-200.0;-200.0;-200.0;-200.0
1148.0;31.3;5.7;24.8;0.9646;862.0;798.0;1456.0;582.0;-200.0;-200.0;-200.0;-200.0
1080.0;29.4;6.9;26.0;0.976;892.0;853.0;1509.0;666.0;-200.0;-200.0;-200.0;-200.0
994.0;27.8;9.5;27.0;0.9731;933.0;?;1577.0;726.0;-200.0;-200.0;-200.0;-200.0
930.0;29.3;11.1;27.0;1.0277;975.0;1017.0;1668.0;801.0;-200.0;-200.0;-200.0;-200.0
1016.0;29.6;?;27.0;1.0419;?;905.0;1554.0;711.0;-200.0;-200.0;-200.0;-200.0
950.0;32.6;10.2;25.8;1.072;993.0;985.0;1680.0;790.0;-200.0;-200.0;-200.0;-200.0
?;32.6;13.3;26.2;?;1053.0;1093.0;1749.0;924.0;2.7;-200.0;-200.0;-200.0
811.0;27.5;16.6;28.3;1.0418;1116.0;1198.0;1863.0;1045.0;3.6;-200.0;-200.0;-200.0
813.0;29.7;16.9;26.5;1.0123;?;1206.0;1867.0;1088.0;3.3;-200.0;-200.0;-200.0
792.0;31.8;17.5;25.7;1.0317;1116.0;1226.0;1938.0;1038.0;3.6;-200.0;-200.0;-200.0
871.0;35.2;13.1;24.4;1.0632;1057.0;1087.0;1769.0;981.0;2.9;-200.0;-200.0;-200.0
987.0;36.9;9.2;23.5;1.0518;973.0;949.0;1615.0;820.0;1.9;-200.0;-200.0;-200.0
951.0;41.0;10.0;?;1.1006;1016.0;977.0;1652.0;948.0;2.0;-200.0;-200.0;-200.0
849.0;44.7;?;21.7;1.1451;1120.0;1088.0;?;1067.0;2.9;-200.0;-200.0;-200.0
846.0;48.1;12.9;21.1;1.1864;1076.0;1080.0;1787.0;?;2.7;-200.0;-200.0;-200.0
970.0;50.0;7.8;20.7;1.203;937.0;890.0;1625.0;877.0;1.5;-200.0;-200.0;-200.0
888.0;53.1;9.2;19.8;1.2093;980.0;948.0;1702.0;1028.0;1.6;-200.0;-200.0;-200.0
962.0;53.6;6.9;?;1.2214;937.0;853.0;1604.0;969.0;1.3;-200.0;-200.0;-200.0
1095.0;54.8;4.5;19.6;1.236;852.0;739.0;1525.0;837.0;0.7;?;37.0;-200.0
1066.0;57.3;4.9;19.3;1.265;?;757.0;1542.0;904.0;0.7;71.0;57.0;-200.0
942.0;58.4;7.9;19.7;1.3254;963.0;894.0;1702.0;1065.0;1.2;91.0;131.0;-200.0
969.0;59.4;7.4;19.8;1.3554;966.0;874.0;1682.0;999.0;1.5;95.0;171.0;-200.0
954.0;54.8;8.0;20.9;1.3387;983.0;901.0;1691.0;986.0;1.5;96.0;187.0;-200.0
985.0;47.9;7.6;22.4;1.2817;990.0;881.0;1685.0;874.0;1.6;81.0;133.0;?
1110.0;41.3;5.3;24.1;1.2202;891.0;780.0;1543.0;?;1.1;68.0;87.0;-200.0
1130.0;36.9;5.3;25.9;1.2133;883.0;778.0;1545.0;608.0;1.1;57.0;61.0;-200.0
1010.0;26.0;8.0;30.7;1.1287;914.0;900.0;1596.0;706.0;?;?;86.0;-200.0
1017.0;25.2;8.4;30.3;1.0652;896.0;917.0;1577.0;704.0;1.4;72.0;83.0;-200.0
1135.0;25.4;6.0;30.1;1.0641;841.0;811.0;1463.0;609.0;?;62.0;61.0;-200.0
1048.0;?;?;27.6;1.2764;926.0;868.0;1599.0;687.0;1.3;75.0;80.0;-200.0
838.0;47.6;10.2;26.6;1.6315;1133.0;984.0;1897.0;976.0;1.9;?;110.0;-200.0
917.0;31.3;9.0;30.4;1.3331;1042.0;939.0;1744.0;860.0;1.7;89.0;108.0;-200.0
793.0;?;14.0;?;1.282;1124.0;1118.0;1915.0;1021.0;2.3;?;134.0;?
738.0;37.9;16.1;26.6;1.2994;1157.0;1183.0;1970.0;?;2.4;111.0;133.0;-200.0
954.0;44.4;8.2;23.4;1.2646;989.0;906.0;1681.0;826.0;1.8;102.0;118.0;-200.0
1123.0;51.1;3.8;23.0;1.4175;841.0;699.0;1508.0;558.0;0.6;30.0;17.0;-200.0
1007.0;53.5;5.6;22.1;1.4087;916.0;791.0;1588.0;679.0;0.8;43.0;26.0;-200.0
907.0;53.6;?;21.6;1.3674;?;900.0;1681.0;850.0;1.7;67.0;55.0;-200.0
975.0;52.7;5.6;21.9;1.365;895.0;792.0;1574.0;733.0;1.1;58.0;39.0;-200.0
1093.0;54.9;3.8;21.3;1.3707;810.0;702.0;1529.0;612.0;0.6;24.0;15.0;-200.0
891.0;79.1;6.6;17.5;1.5709;968.0;840.0;1727.0;788.0;1.1;58.0;47.0;-200.0
871.0;78.6;7.0;17.6;1.5722;922.0;859.0;?;728.0;1.1;-200.0;-200.0;-200.0
926.0;81.8;5.2;17.1;1.5816;892.0;773.0;1660.0;724.0;1.0;62.0;49.0;-200.0
1172.0;80.2;2.4;16.6;1.5002;?;615.0;1525.0;543.0;0.5;34.0;21.0;?
1115.0;?;3.1;16.8;?;827.0;659.0;1552.0;616.0;0.7;46.0;33.0;-200.0
?;66.5;5.2;18.3;1.381;881.0;776.0;1623.0;677.0;1.0;62.0;63.0;-200.0
1011.0;55.8;5.9;20.4;1.3196;877.0;808.0;1614.0;723.0;1.2;70.0;73.0;-200.0
1314.0;45.3;2.8;21.6;1.1533;784.0;638.0;1412.0;529.0;0.7;54.0;51.0;-200.0
1270.0;39.4;3.4;23.1;1.0983;806.0;675.0;1414.0;528.0;0.9;61.0;61.0;-200.0
1349.0;31.6;3.0;25.4;1.0058;775.0;653.0;1365.0;491.0;0.8;53.0;52.0;-200.0
1331.0;29.0;3.4;26.6;0.9928;773.0;676.0;1374.0;489.0;0.8;49.0;49.0;-200.0
1471.0;28.8;2.3;25.9;0.9475;734.0;603.0;1303.0;450.0;0.5;48.0;40.0;-200.0
1445.0;28.0;2.7;27.0;0.981;757.0;635.0;1345.0;451.0;0.5;45.0;36.0;-200.0
1299.0;38.1;3.6;23.6;1.0917;817.0;688.0;1435.0;512.0;0.7;60.0;51.0;-200.0
1225.0;32.0;4.2;25.9;?;815.0;720.0;1418.0;525.0;0.9;?;56.0;-200.0
1186.0;31.5;4.9;26.3;1.0643;844.0;757.0;1445.0;556.0;1.0;67.0;71.0;-200.0
1123.0;36.8;5.9;23.9;1.0774;880.0;807.0;1510.0;599.0;1.2;72.0;79.0;-200.0
1084.0;36.8;6.6;23.7;?;906.0;838.0;?;694.0;1.3;88.0;117.0;-200.0
1048.0;37.8;7.6;22.5;1.0157;904.0;882.0;1549.0;744.0;1.6;94.0;127.0;-200.0
1080.0;39.2;7.0;21.8;1.0115;877.0;858.0;1535.0;724.0;1.4;89.0;118.0;?
1030.0;42.6;7.5;20.9;1.04;918.0;879.0;1569.0;804.0;1.7;96.0;130.0;-200.0
?;45.6;8.4;20.0;1.0555;930.0;914.0;1631.0;862.0;1.7;98.0;131.0;-200.0
1061.0;47.9;7.0;19.3;1.059;870.0;858.0;1557.0;811.0;?;95.0;?;-200.0
