Accelerometer RKN_ accX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;Accelerometer LUA^ accX;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Compass;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Body_Ax
?;2002;473.0;-171;2002;450.0;-21;12;198;-120.0;4.0;325.0;671
?;562;485.0;-173;562;486.0;-25;-40;115;?;?;305.0;-342
?;?;581.0;-171;897;436.0;?;-42;-194;?;87.0;?;554
?;?;296.0;-171;3886;494.0;-28;-82;-193;91.0;139.0;207.0;5102
-232.0;1203;-28.0;-177;1203;589.0;-32;-129;-158;137.0;200.0;78.0;?
-880.0;180;35.0;?;180;671.0;-33;-243;-197;169.0;257.0;55.0;-47
-402.0;1173;7.0;?;1173;754.0;-31;-464;-159;7.0;269.0;-182.0;?
-296.0;-200;-142.0;-149;-200;734.0;-32;-320;-178;7.0;286.0;?;56
-477.0;283;-102.0;?;283;732.0;-32;-29;-166;108.0;258.0;-135.0;?
-437.0;264;-70.0;-197;264;757.0;?;-150;-163;241.0;201.0;53.0;360
-407.0;18;-99.0;69;18;542.0;?;-331;-182;390.0;192.0;?;159
-517.0;198;?;184;198;318.0;?;-597;?;446.0;180.0;80.0;356
-497.0;262;94.0;-166;262;455.0;8;1594;174;580.0;162.0;237.0;187
-1315.0;637;240.0;?;?;449.0;15;-798;174;378.0;202.0;276.0;146
720.0;-837;321.0;-173;?;504.0;28;370;174;210.0;214.0;300.0;35
-751.0;-2613;336.0;-176;-2613;521.0;41;-40;174;123.0;163.0;400.0;42
-354.0;-491;385.0;-177;-491;708.0;44;-54;?;10.0;27.0;381.0;?
-249.0;-3;312.0;-175;-3;651.0;41;184;174;-134.0;-94.0;209.0;-289
65.0;-1768;271.0;-176;-1768;675.0;42;-73;174;-271.0;-41.0;90.0;-275
-258.0;-1835;258.0;-175;-1835;697.0;43;80;174;-259.0;119.0;?;?
-174.0;-1143;238.0;-175;-1143;693.0;40;-14;174;-194.0;87.0;57.0;436
87.0;-602;288.0;-175;-602;779.0;32;36;174;-96.0;54.0;64.0;?
13.0;-293;328.0;-174;-293;540.0;25;?;175;7.0;87.0;102.0;70
-86.0;379;327.0;-174;379;362.0;?;71;176;55.0;162.0;176.0;414
16.0;894;357.0;-172;894;318.0;5;63;174;?;147.0;220.0;-647
45.0;1024;469.0;-175;1024;?;-1;69;177;142.0;75.0;242.0;601
-97.0;1113;600.0;-172;?;310.0;-7;-3;174;177.0;58.0;244.0;-702
-95.0;1900;435.0;-173;1900;300.0;-17;?;175;226.0;108.0;241.0;-97
18.0;3495;136.0;-176;3495;433.0;-23;-125;179;187.0;116.0;75.0;8411
-276.0;2970;99.0;-163;2970;594.0;?;-227;168;?;143.0;47.0;4278
-573.0;506;212.0;-181;506;701.0;?;-225;191;153.0;?;31.0;-1123
-36.0;-353;165.0;-151;?;744.0;-28;-287;161;?;160.0;11.0;1554
558.0;204;83.0;-158;204;747.0;-28;252;192;274.0;117.0;107.0;90
282.0;?;50.0;-153;262;655.0;-28;691;187;?;99.0;165.0;?
-592.0;86;-10.0;67;86;509.0;-28;-420;-110;377.0;93.0;185.0;555
?;50;-55.0;?;50;394.0;?;-1004;-216;331.0;88.0;118.0;?
-443.0;61;-67.0;88;61;370.0;-28;-998;-153;134.0;-5.0;96.0;453
-379.0;67;-57.0;106;67;405.0;-28;?;-187;-28.0;?;45.0;226
-440.0;125;-9.0;115;125;472.0;-27;-225;-169;-186.0;-133.0;-58.0;354
-371.0;336;2.0;136;336;455.0;-26;-230;-166;?;?;-6.0;250
?;334;8.0;131;334;414.0;-25;-315;-168;-240.0;-58.0;-34.0;187
?;175;33.0;211;175;?;-24;34;-155;-150.0;17.0;-67.0;229
-293.0;40;14.0;27;40;277.0;-23;-387;-148;9.0;64.0;?;187
-321.0;8;-40.0;-215;8;208.0;-22;327;-133;101.0;93.0;-152.0;177
-227.0;36;-145.0;-170;?;171.0;-22;432;?;213.0;82.0;-81.0;213
-391.0;-24;4.0;-166;-24;211.0;-21;1183;-102;277.0;74.0;1.0;211
?;-21;184.0;-163;-21;260.0;-22;5062;-85;289.0;70.0;87.0;230
-620.0;88;17.0;-214;88;277.0;-20;2821;?;341.0;84.0;257.0;253
-458.0;368;155.0;-50;368;321.0;-13;-629;-82;202.0;?;?;?
-371.0;324;318.0;224;324;413.0;-6;520;-81;73.0;66.0;209.0;291
-901.0;679;371.0;174;679;499.0;-2;124;-81;58.0;47.0;329.0;287
-405.0;1541;377.0;169;1541;622.0;3;-44;-81;98.0;19.0;232.0;-45
-112.0;?;337.0;203;?;616.0;4;132;-81;111.0;13.0;38.0;-657
-185.0;-798;307.0;146;-798;?;4;-85;-81;?;40.0;-29.0;-320
-270.0;-1255;280.0;223;-1255;529.0;4;79;-81;105.0;72.0;-34.0;259
-128.0;-720;330.0;112;-720;619.0;2;0;-81;122.0;?;-65.0;299
42.0;-122;?;-185;-122;615.0;-2;6;?;121.0;20.0;-43.0;274
-63.0;-324;334.0;-193;-324;451.0;-5;-51;-80;126.0;-23.0;18.0;190
-105.0;-100;260.0;-164;-100;353.0;-9;-67;-79;152.0;?;101.0;248
-60.0;523;284.0;-188;?;306.0;-14;27;-78;151.0;-7.0;200.0;59
18.0;625;378.0;-174;625;267.0;-21;59;-78;56.0;-39.0;232.0;253
-125.0;1019;442.0;-177;1019;267.0;-29;39;?;?;-44.0;216.0;363
-218.0;1558;523.0;-178;1558;299.0;-41;9;-77;39.0;?;?;285
-126.0;1046;488.0;-184;1046;366.0;-53;-68;-77;126.0;-34.0;193.0;65
-341.0;911;121.0;-158;911;470.0;-60;-148;-77;176.0;-6.0;53.0;-2096
-427.0;2190;?;-224;2190;565.0;-63;-318;-76;250.0;?;28.0;-2583
32.0;1738;128.0;-68;1738;621.0;-65;-388;-74;151.0;130.0;4.0;?
572.0;138;44.0;203;138;629.0;-65;-150;-74;79.0;104.0;-36.0;995
159.0;123;29.0;158;?;641.0;-66;-261;-77;183.0;61.0;18.0;385
-542.0;179;38.0;116;179;?;-66;-719;-80;246.0;55.0;296.0;251
-473.0;35;36.0;121;35;482.0;-66;-638;-78;285.0;?;291.0;370
-382.0;195;14.0;91;195;348.0;-65;-590;-72;267.0;86.0;169.0;350
-345.0;?;-19.0;94;?;?;?;-919;-64;217.0;46.0;140.0;291
-445.0;?;-20.0;99;-30;334.0;-64;-844;-55;136.0;-37.0;51.0;286
?;139;?;108;139;365.0;-63;-500;-47;50.0;-104.0;-47.0;371
-421.0;210;44.0;?;210;489.0;-61;?;-42;-8.0;-99.0;-36.0;?
-392.0;184;37.0;148;184;393.0;-59;-356;-39;-24.0;-76.0;-122.0;240
-325.0;84;43.0;119;84;?;-58;-220;-36;-4.0;-28.0;-131.0;?
-252.0;-34;39.0;202;-34;?;-57;-49;?;41.0;-12.0;-155.0;223
-78.0;-6;-11.0;134;-6;200.0;-57;180;-31;125.0;-5.0;-169.0;249
-348.0;?;-14.0;-162;17;153.0;-57;770;-30;126.0;13.0;?;246
-343.0;-30;-43.0;?;-30;150.0;-57;1426;-30;200.0;8.0;-68.0;225
-840.0;-68;292.0;-197;-68;193.0;-57;1416;-33;239.0;-2.0;-18.0;314
-247.0;2;312.0;-41;2;227.0;-55;785;-28;321.0;-5.0;37.0;290
241.0;-218;29.0;231;-218;326.0;-51;307;-21;261.0;-16.0;171.0;240
-633.0;-27;136.0;169;-27;?;-45;83;-22;121.0;-21.0;340.0;309
?;-221;232.0;?;-221;483.0;?;-125;-22;-12.0;-11.0;491.0;235
-101.0;-1145;220.0;195;-1145;530.0;?;-89;-21;-41.0;-29.0;461.0;105
-239.0;-199;274.0;159;-199;603.0;-32;-13;?;-60.0;-70.0;257.0;12
-642.0;-706;343.0;198;-706;583.0;?;-46;?;-105.0;-53.0;82.0;?
-444.0;-1999;300.0;160;-1999;620.0;-23;-40;?;-120.0;71.0;-78.0;194
7.0;-875;312.0;187;-875;661.0;-19;-40;-21;-81.0;127.0;-42.0;290
96.0;-384;333.0;197;-384;769.0;-16;-48;-22;-40.0;95.0;-11.0;126
-146.0;-415;331.0;-94;-415;646.0;-15;-66;-22;25.0;88.0;-34.0;166
-667.0;-78;?;19;-78;178.0;-42;1478;-106;142.0;-21.0;-69.0;250
-69.0;330;102.0;-209;?;205.0;-42;890;-150;178.0;-32.0;126.0;297
-142.0;?;54.0;-168;?;295.0;-39;-1499;1;202.0;-38.0;185.0;276
-777.0;184;86.0;-176;184;418.0;-33;-431;-1;?;-35.0;277.0;388
-552.0;1002;144.0;-186;1002;443.0;?;103;-12;132.0;-47.0;418.0;463
-267.0;-1123;237.0;-172;?;492.0;-24;-134;5;85.0;-4.0;418.0;204
-207.0;-925;224.0;-184;-925;560.0;-19;162;-9;63.0;65.0;285.0;-222
?;2225;277.0;-176;?;675.0;-20;-44;0;46.0;-5.0;91.0;-629
-163.0;624;270.0;-180;624;654.0;-19;?;-4;-42.0;-21.0;-67.0;-598
-50.0;-1891;249.0;-179;-1891;642.0;?;-32;-3;?;?;-136.0;20
-77.0;-1271;250.0;-177;-1271;667.0;-10;-76;-2;-47.0;81.0;-122.0;360
-49.0;-707;?;-178;-707;669.0;-9;-33;-4;-4.0;82.0;-81.0;188
28.0;1039;341.0;?;1039;?;6;33;69;493.0;134.0;24.0;8
?;245;322.0;-173;245;214.0;8;187;69;572.0;407.0;14.0;-45
80.0;-620;312.0;?;-620;394.0;9;66;69;525.0;?;60.0;-120
-184.0;-598;248.0;-173;-598;552.0;10;133;?;370.0;185.0;32.0;68
-498.0;-385;313.0;?;-385;458.0;10;83;69;289.0;-256.0;-137.0;13
-615.0;-134;?;-173;-134;319.0;10;98;69;253.0;-215.0;-119.0;-17
-573.0;633;248.0;-172;633;377.0;6;97;70;260.0;-106.0;88.0;35
-547.0;744;305.0;-176;744;409.0;3;85;71;173.0;-106.0;29.0;?
159.0;984;298.0;-169;984;435.0;-2;96;72;71.0;-166.0;294.0;329
969.0;2378;298.0;-178;2378;333.0;-7;66;72;-36.0;-154.0;?;?
264.0;4482;293.0;-170;4482;309.0;-10;-23;74;-40.0;-128.0;87.0;?
-583.0;3643;469.0;-168;3643;456.0;-11;-114;76;-23.0;-79.0;61.0;690
-291.0;-2873;183.0;-186;?;501.0;-10;-164;77;-37.0;-32.0;-46.0;242
?;-6290;-18.0;-137;-6290;?;?;-258;82;-43.0;60.0;-90.0;1631
-428.0;-1871;306.0;?;-1871;564.0;-9;-465;78;-96.0;83.0;5.0;-665
-522.0;-500;129.0;-93;-500;534.0;?;-512;76;-155.0;66.0;41.0;-3857
?;-2215;141.0;180;-2215;548.0;?;-433;72;-139.0;?;152.0;-1128
-361.0;16;100.0;47;16;419.0;-6;-632;52;134.0;46.0;?;413
-353.0;557;72.0;4;557;326.0;-6;-886;46;?;91.0;224.0;217
-339.0;-132;32.0;46;-132;295.0;-6;-821;47;?;187.0;159.0;390
-360.0;279;-14.0;56;279;384.0;-6;-723;44;226.0;171.0;?;169
-381.0;-134;55.0;72;-134;480.0;-6;-604;45;181.0;93.0;?;259
-314.0;41;0.0;90;41;529.0;-5;-604;44;153.0;26.0;44.0;261
-262.0;140;30.0;173;140;449.0;-5;-492;46;133.0;63.0;-168.0;264
-348.0;53;57.0;-71;53;372.0;-5;-109;46;121.0;101.0;-151.0;276
-329.0;97;106.0;-230;97;266.0;-5;-416;49;199.0;121.0;-170.0;208
-100.0;40;206.0;-145;?;342.0;-5;861;36;296.0;53.0;-107.0;242
14.0;-17;?;-179;-17;221.0;-5;?;16;401.0;37.0;-78.0;241
?;32;177.0;-167;32;183.0;-5;2843;?;464.0;-29.0;39.0;265
276.0;?;285.0;-147;259;138.0;-4;?;2;436.0;-57.0;-6.0;319
-590.0;410;410.0;?;410;?;-2;-1413;0;?;-80.0;-30.0;168
-898.0;479;372.0;-165;479;215.0;-1;-214;2;200.0;-103.0;327.0;360
-74.0;?;154.0;-170;-380;?;?;?;-2;47.0;-142.0;363.0;74
396.0;-1040;336.0;-169;-1040;?;8;-131;-2;-201.0;-162.0;?;?
-525.0;148;323.0;-171;?;566.0;10;8;-4;-308.0;?;276.0;393
-365.0;936;229.0;?;936;542.0;13;221;-5;-206.0;-60.0;338.0;-512
31.0;327;312.0;-172;327;665.0;12;-110;-5;?;19.0;118.0;-299
8.0;194;297.0;-172;194;668.0;12;109;-5;-14.0;70.0;78.0;169
?;588;284.0;-172;588;?;7;-10;-5;57.0;205.0;29.0;-111
?;302;284.0;-172;302;595.0;6;23;-5;110.0;298.0;25.0;-80
36.0;351;308.0;-172;351;597.0;6;23;-5;143.0;206.0;25.0;-84
91.0;941;288.0;-170;941;392.0;-14;20;-5;123.0;?;?;171
111.0;1212;310.0;-173;1212;317.0;-28;19;?;80.0;124.0;182.0;151
111.0;1433;?;-167;1433;323.0;-23;46;-5;60.0;121.0;199.0;456
-61.0;?;?;-176;707;330.0;-19;-25;-5;22.0;?;97.0;462
36.0;1746;221.0;-168;1746;320.0;-18;13;-5;10.0;37.0;67.0;146
6.0;4714;?;-169;4714;350.0;-17;-75;-5;131.0;53.0;132.0;?
-60.0;-1321;159.0;-182;-1321;422.0;-15;-332;-6;211.0;60.0;107.0;570
-82.0;-10702;78.0;-141;-10702;484.0;-15;-238;-7;170.0;71.0;20.0;-1405
-123.0;-4397;106.0;-214;-4397;469.0;-15;?;-9;101.0;60.0;-14.0;764
108.0;1238;198.0;-79;1238;438.0;?;-594;-12;104.0;90.0;-151.0;2973
325.0;-2415;124.0;166;-2415;495.0;-13;-499;-17;219.0;70.0;-74.0;1264
-163.0;?;110.0;34;247;527.0;-13;-2247;-19;236.0;20.0;171.0;352
-924.0;844;102.0;-8;844;395.0;-13;-2213;-15;200.0;5.0;272.0;364
-632.0;-460;80.0;62;-460;?;-13;-778;-7;175.0;72.0;195.0;231
-287.0;501;59.0;29;501;241.0;-13;?;1;172.0;72.0;190.0;286
-410.0;-230;?;?;-230;342.0;-13;-773;7;154.0;-39.0;74.0;212
-489.0;-65;66.0;110;-65;454.0;-13;-544;12;152.0;-89.0;-62.0;309
-494.0;35;26.0;134;35;511.0;-12;?;16;140.0;-54.0;-113.0;302
-469.0;17;-2.0;213;17;434.0;-12;-406;20;?;-50.0;-173.0;268
?;57;2.0;-23;57;332.0;-12;-224;26;101.0;-21.0;-168.0;250
?;?;23.0;-218;-32;264.0;-12;431;51;78.0;-3.0;-174.0;245
?;20;183.0;-150;20;?;-11;?;85;162.0;?;-222.0;255
81.0;86;210.0;-167;86;179.0;-11;2758;102;282.0;-43.0;-130.0;259
-873.0;102;40.0;-167;102;143.0;-11;2628;112;368.0;-38.0;70.0;281
1230.0;122;253.0;-148;122;208.0;-9;2573;130;300.0;-31.0;205.0;206
615.0;422;594.0;-166;422;247.0;-8;?;129;93.0;-50.0;392.0;104
-234.0;-493;319.0;-165;-493;238.0;-5;-252;115;15.0;-80.0;581.0;25
-1206.0;-2279;161.0;-171;-2279;283.0;-1;937;110;-285.0;-125.0;254.0;79
-142.0;-997;303.0;-172;-997;416.0;?;923;108;-507.0;-139.0;347.0;569
118.0;1375;295.0;-172;1375;606.0;7;56;107;-363.0;-99.0;363.0;953
-642.0;499;361.0;?;499;854.0;?;4;107;-192.0;21.0;200.0;553
-396.0;33;346.0;-172;33;?;8;75;107;-14.0;194.0;88.0;38
82.0;677;346.0;?;677;458.0;9;24;?;160.0;331.0;?;-64
-42.0;145;313.0;-172;?;509.0;8;45;108;?;498.0;47.0;3
-336.0;206;297.0;-172;206;591.0;9;29;108;267.0;478.0;-15.0;111
39.0;601;273.0;-171;601;401.0;?;31;108;207.0;210.0;32.0;264
71.0;882;304.0;-173;882;324.0;8;21;110;168.0;148.0;118.0;456
1.0;1327;289.0;-166;1327;292.0;8;29;110;?;128.0;192.0;244
179.0;1334;257.0;-176;1334;?;3;3;110;81.0;43.0;92.0;681
30.0;?;104.0;-166;2221;344.0;-6;15;112;28.0;?;-9.0;1272
88.0;2446;225.0;-169;2446;333.0;-10;-20;113;-31.0;25.0;52.0;803
1.0;514;339.0;-180;514;393.0;-11;-169;115;85.0;2.0;145.0;-317
?;129;26.0;-140;129;485.0;-11;-191;117;232.0;5.0;97.0;-330
?;-284;-69.0;-217;-284;450.0;-10;-573;120;198.0;?;19.0;2245
-290.0;-1706;101.0;-59;-1706;381.0;-9;?;122;110.0;66.0;-71.0;-319
282.0;-1101;186.0;183;-1101;460.0;-7;-449;117;167.0;75.0;5.0;-3937
-81.0;150;111.0;?;150;581.0;?;-1659;114;227.0;67.0;139.0;-453
-630.0;?;38.0;-4;608;507.0;-7;-2247;118;236.0;?;187.0;801
-700.0;?;18.0;?;363;298.0;-7;-1024;?;142.0;14.0;207.0;59
-230.0;145;?;29;145;226.0;-7;-641;112;?;93.0;122.0;499
-424.0;213;15.0;88;213;312.0;-6;-928;120;-12.0;34.0;62.0;147
-485.0;41;?;97;41;442.0;-6;-636;131;-65.0;-39.0;-14.0;290
-535.0;-28;-24.0;129;-28;421.0;?;-563;137;-105.0;-74.0;-73.0;231
-456.0;110;?;206;110;392.0;?;-413;143;-163.0;-27.0;-102.0;225
-464.0;83;20.0;?;?;336.0;-5;-133;147;-86.0;39.0;-91.0;289
?;56;?;-218;?;306.0;-5;?;149;27.0;34.0;-76.0;211
-389.0;107;171.0;-148;107;?;-5;1310;150;150.0;42.0;-106.0;?
130.0;8;?;-169;8;166.0;-5;2675;150;254.0;77.0;-4.0;214
-712.0;52;-41.0;-165;52;162.0;-4;3569;151;344.0;99.0;135.0;206
387.0;240;?;-147;240;202.0;-2;2605;155;302.0;98.0;148.0;255
?;250;?;-163;250;234.0;?;84;157;140.0;53.0;279.0;270
-114.0;?;400.0;-163;79;296.0;2;?;155;153.0;15.0;411.0;27
-235.0;-1451;187.0;-171;-1451;361.0;8;3147;155;59.0;-9.0;134.0;-112
-1261.0;-959;232.0;-172;-959;474.0;15;1483;158;-57.0;?;40.0;?
758.0;?;243.0;-174;1457;571.0;23;231;159;-61.0;-58.0;290.0;402
-660.0;61;279.0;-175;61;658.0;26;121;158;-17.0;43.0;120.0;86
-254.0;-297;275.0;-175;-297;702.0;24;-14;159;40.0;?;41.0;?
-99.0;1134;343.0;-175;1134;521.0;22;64;?;106.0;97.0;61.0;?
0.0;772;333.0;-175;772;384.0;17;?;160;116.0;115.0;-4.0;0
?;652;296.0;-174;652;527.0;10;46;159;149.0;190.0;-27.0;143
-70.0;897;273.0;-174;897;488.0;3;58;159;133.0;137.0;4.0;194
-38.0;?;?;-175;1561;330.0;-10;?;162;114.0;?;75.0;234
50.0;1015;279.0;-170;1015;?;-26;51;157;79.0;38.0;115.0;120
146.0;1321;260.0;-177;1321;324.0;-33;29;166;24.0;18.0;62.0;380
74.0;2309;92.0;-169;2309;266.0;?;18;157;37.0;-8.0;-10.0;711
139.0;2546;342.0;-172;2546;319.0;-29;-80;162;106.0;-8.0;47.0;388
111.0;1648;297.0;-177;1648;377.0;-25;-162;170;287.0;10.0;181.0;-501
7.0;-2418;-5.0;-152;-2418;425.0;-25;-182;143;259.0;?;95.0;-733
-178.0;-2509;197.0;-207;-2509;418.0;-28;-680;216;129.0;62.0;29.0;1481
-88.0;-1381;246.0;-86;-1381;369.0;-27;-898;63;158.0;66.0;-52.0;1410
52.0;-2438;124.0;100;-2438;436.0;-24;-690;-199;295.0;43.0;0.0;-674
385.0;-88;?;?;-88;575.0;-25;-2551;?;366.0;-15.0;63.0;?
-239.0;886;70.0;14;886;?;-25;-4072;-125;315.0;-67.0;161.0;471
-1017.0;41;5.0;64;41;293.0;-25;-1706;-104;172.0;44.0;195.0;266
-629.0;96;18.0;46;96;296.0;-25;-526;-44;93.0;76.0;177.0;361
-220.0;-78;22.0;110;-78;355.0;-25;-1038;-33;65.0;-58.0;68.0;215
-422.0;-201;48.0;116;-201;426.0;-25;-407;-11;75.0;?;-48.0;318
-432.0;-167;2.0;142;-167;?;-24;-422;1;68.0;-81.0;-180.0;?
-390.0;-26;-25.0;203;-26;406.0;-24;-320;44;80.0;-24.0;-152.0;312
-385.0;-9;63.0;-51;-9;365.0;-24;?;89;116.0;?;-137.0;281
?;85;124.0;-220;85;284.0;-23;1000;119;200.0;?;-224.0;265
-403.0;8;357.0;-148;8;194.0;-23;2581;151;263.0;?;?;250
-91.0;33;204.0;?;33;118.0;-22;4427;164;314.0;-28.0;61.0;302
-525.0;39;?;-162;39;112.0;-21;3249;170;350.0;-22.0;159.0;417
-200.0;-104;422.0;-154;-104;183.0;-19;-1032;173;234.0;-48.0;?;282
1322.0;-240;261.0;-173;-240;266.0;?;493;165;304.0;-60.0;350.0;82
?;-1965;120.0;-168;?;261.0;-9;2055;?;-7.0;?;237.0;30
-550.0;-1572;348.0;-175;-1572;434.0;-2;92;168;-212.0;-98.0;149.0;294
-572.0;1137;258.0;-175;1137;634.0;7;399;166;-202.0;-98.0;?;?
-637.0;1072;314.0;-175;1072;758.0;10;310;166;54.0;-11.0;?;-346
80.0;812;329.0;-176;812;747.0;10;3;166;102.0;149.0;112.0;-171
-583.0;780;370.0;-175;780;350.0;?;172;167;214.0;179.0;176.0;-27
?;494;322.0;-176;494;?;?;28;166;188.0;323.0;132.0;15
-30.0;233;302.0;-174;233;649.0;0;112;168;122.0;328.0;51.0;241
-168.0;711;321.0;-176;711;535.0;-5;77;167;?;58.0;-11.0;352
-60.0;1684;290.0;-176;1684;406.0;-19;86;167;32.0;-13.0;19.0;642
-37.0;1840;328.0;-172;1840;372.0;-38;86;172;60.0;74.0;112.0;622
-19.0;3064;293.0;-181;3064;426.0;-43;64;158;?;43.0;113.0;334
?;841;249.0;-168;841;324.0;-46;57;?;56.0;32.0;16.0;598
92.0;2843;?;-184;2843;276.0;-48;-6;155;143.0;17.0;-2.0;547
76.0;5113;313.0;-172;5113;360.0;-37;-66;?;229.0;22.0;118.0;1565
146.0;-3975;?;-165;-3975;417.0;-33;-114;194;253.0;8.0;9.0;2357
63.0;?;83.0;-217;-4541;459.0;?;-508;-84;190.0;27.0;-9.0;574
?;1560;253.0;13;1560;393.0;-45;-859;-210;161.0;33.0;-63.0;1342
-149.0;785;172.0;210;785;396.0;-44;-417;-126;?;38.0;-50.0;?
268.0;-185;59.0;88;-185;499.0;-48;-805;-128;?;19.0;326.0;?
170.0;20;98.0;44;20;?;-49;-1629;?;309.0;-31.0;297.0;525
-667.0;109;31.0;61;109;292.0;-48;?;-55;228.0;?;219.0;454
-938.0;?;10.0;62;134;238.0;-48;?;?;?;60.0;75.0;?
?;10;-1.0;110;10;385.0;-47;-897;-23;127.0;-23.0;19.0;366
-419.0;-35;-11.0;88;-35;461.0;-47;-617;-22;64.0;-108.0;-71.0;180
-521.0;?;-31.0;158;2;?;-47;-448;-14;11.0;?;-126.0;361
-540.0;-1;7.0;164;-1;379.0;-47;-329;-10;?;-37.0;?;317
-500.0;48;24.0;-130;48;312.0;-46;-130;?;27.0;?;-223.0;234
-538.0;0;87.0;-209;0;253.0;-45;707;47;?;-24.0;-230.0;?
-434.0;82;253.0;-144;82;154.0;-45;1746;69;?;-40.0;-222.0;254
-150.0;10;194.0;?;10;81.0;-45;3226;90;316.0;-12.0;-82.0;230
-84.0;13;74.0;?;13;90.0;-44;3556;125;434.0;-28.0;49.0;304
-819.0;167;256.0;-154;167;138.0;?;780;153;396.0;-43.0;?;322
1092.0;?;549.0;-166;?;180.0;-40;-342;137;205.0;-52.0;140.0;196
924.0;68;516.0;-168;68;199.0;-33;1946;101;156.0;-70.0;437.0;141
-473.0;?;50.0;?;-1356;368.0;-28;1866;90;-73.0;-115.0;216.0;-1
-1722.0;-717;259.0;?;-717;518.0;?;508;89;?;?;78.0;411
?;1488;166.0;-174;1488;586.0;-13;681;80;?;-112.0;?;77
119.0;520;240.0;-175;520;674.0;-7;209;78;?;13.0;135.0;-885
-567.0;-365;259.0;-175;-365;711.0;-7;24;77;60.0;137.0;?;-90
-318.0;383;385.0;?;383;?;-11;177;77;170.0;138.0;-47.0;276
-103.0;511;311.0;-175;?;518.0;-13;47;77;249.0;141.0;-27.0;-91
-59.0;564;314.0;?;564;494.0;-12;129;77;290.0;130.0;5.0;114
-99.0;1158;262.0;-175;1158;378.0;-9;99;77;365.0;23.0;55.0;244
-12.0;1648;295.0;-175;1648;?;-1;106;78;253.0;-41.0;179.0;288
-6.0;1827;316.0;-171;?;187.0;6;104;79;117.0;-30.0;212.0;90
22.0;1703;281.0;-181;1703;245.0;6;69;80;-11.0;-72.0;?;521
?;1080;233.0;-164;1080;349.0;3;34;80;-121.0;-115.0;-35.0;426
-28.0;1042;436.0;-186;1042;413.0;0;-57;?;-50.0;?;81.0;209
46.0;1092;265.0;-167;1092;485.0;-1;-185;88;138.0;-27.0;111.0;-775
-38.0;-271;94.0;-164;-271;530.0;0;-336;95;116.0;57.0;-139.0;219
25.0;-1239;82.0;-219;-1239;496.0;1;-499;101;127.0;94.0;-132.0;2551
-564.0;-1276;208.0;49;-1276;385.0;4;?;102;140.0;93.0;-176.0;-2465
209.0;-2251;157.0;157;-2251;472.0;?;-774;92;244.0;88.0;26.0;-1767
412.0;?;157.0;-7;-1642;491.0;6;-2546;108;?;20.0;393.0;2979
?;314;92.0;31;314;307.0;7;-3045;138;278.0;-14.0;410.0;68
-1005.0;186;-14.0;47;186;120.0;7;-1054;130;233.0;92.0;337.0;50
-532.0;-1;5.0;62;-1;186.0;7;-681;128;222.0;65.0;156.0;606
-343.0;126;-8.0;99;?;377.0;7;-918;?;139.0;?;-108.0;-98
-511.0;-91;24.0;135;-91;708.0;7;-574;143;109.0;-127.0;-291.0;472
-489.0;34;?;143;34;647.0;7;-371;152;83.0;-129.0;-350.0;215
-492.0;-3;19.0;177;-3;591.0;8;-266;158;127.0;-68.0;-233.0;309
-462.0;36;?;200;36;363.0;8;-149;161;84.0;9.0;-236.0;256
-369.0;21;203.0;-76;21;224.0;9;1025;161;193.0;-25.0;-163.0;207
-406.0;0;322.0;-214;0;83.0;9;2018;?;310.0;-41.0;-210.0;240
-61.0;97;108.0;-147;97;75.0;9;3920;151;451.0;-62.0;-102.0;257
-606.0;61;176.0;-176;61;?;10;3272;149;415.0;-58.0;-28.0;331
?;294;?;-163;294;?;12;?;148;356.0;-49.0;?;147
1557.0;212;245.0;-166;212;277.0;15;-1509;152;438.0;-83.0;376.0;43
-452.0;-1296;114.0;-177;-1296;313.0;23;?;154;182.0;-133.0;?;26
?;-1844;208.0;-169;?;387.0;33;694;153;-95.0;-119.0;86.0;-109
-1092.0;869;246.0;-178;869;?;39;-231;?;?;-85.0;207.0;?
154.0;1941;221.0;-176;1941;680.0;40;121;153;-98.0;-101.0;265.0;933
66.0;?;228.0;-177;18;747.0;37;54;153;21.0;-108.0;2.0;63
-771.0;8;315.0;-178;8;679.0;34;44;153;39.0;-38.0;61.0;-12
-2.0;1273;299.0;-179;1273;396.0;-69;?;-50;139.0;67.0;66.0;348
-17.0;1769;323.0;-178;1769;324.0;?;67;-51;136.0;143.0;109.0;429
75.0;1743;275.0;-176;1743;345.0;-30;59;?;120.0;106.0;52.0;699
216.0;394;202.0;-181;394;298.0;-12;-5;-50;132.0;17.0;-37.0;416
57.0;4973;272.0;-169;4973;327.0;-13;99;-50;188.0;?;43.0;905
?;4447;456.0;-184;4447;357.0;?;-31;-51;193.0;18.0;138.0;1003
20.0;-4482;-53.0;?;-4482;429.0;-9;-161;-55;208.0;35.0;51.0;-1382
-67.0;-3833;202.0;-173;-3833;430.0;-8;-317;-60;138.0;19.0;-3.0;-1778
