InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
308.0;53.0;408.0;817.0;470.0;311.0;?;264.0;583.0;511.0;-621.0;722.0
312.0;50.0;403.0;819.0;?;?;390.0;245.0;582.0;517.0;-611.0;719.0
314.0;54.0;394.0;822.0;480.0;328.0;390.0;228.0;581.0;521.0;-612.0;716.0
?;54.0;382.0;826.0;488.0;327.0;391.0;214.0;583.0;520.0;-620.0;712.0
331.0;49.0;368.0;831.0;496.0;332.0;390.0;199.0;585.0;518.0;-621.0;707.0
346.0;41.0;356.0;839.0;505.0;344.0;?;180.0;584.0;513.0;-612.0;?
361.0;31.0;345.0;848.0;514.0;?;387.0;158.0;?;505.0;-603.0;697.0
?;19.0;?;855.0;519.0;371.0;376.0;138.0;578.0;?;-595.0;697.0
381.0;2.0;330.0;858.0;?;384.0;366.0;128.0;576.0;498.0;-582.0;699.0
385.0;-6.0;318.0;860.0;524.0;389.0;344.0;?;?;494.0;-565.0;700.0
378.0;-10.0;318.0;859.0;526.0;381.0;?;130.0;581.0;494.0;-558.0;703.0
367.0;-12.0;305.0;858.0;530.0;370.0;318.0;136.0;579.0;494.0;-560.0;702.0
366.0;?;293.0;?;537.0;369.0;310.0;138.0;576.0;493.0;-561.0;697.0
370.0;-29.0;286.0;859.0;540.0;371.0;302.0;130.0;573.0;493.0;?;690.0
379.0;?;282.0;860.0;543.0;372.0;297.0;109.0;573.0;495.0;-570.0;681.0
392.0;-44.0;?;861.0;547.0;373.0;293.0;?;575.0;496.0;-569.0;671.0
404.0;-42.0;?;861.0;554.0;372.0;?;63.0;577.0;497.0;-566.0;664.0
410.0;-38.0;259.0;862.0;562.0;369.0;285.0;46.0;574.0;497.0;-568.0;659.0
?;-32.0;?;864.0;564.0;364.0;280.0;34.0;570.0;495.0;-571.0;655.0
?;-32.0;236.0;861.0;559.0;361.0;268.0;21.0;573.0;498.0;-575.0;653.0
?;-52.0;215.0;860.0;557.0;363.0;250.0;8.0;573.0;504.0;-572.0;659.0
425.0;-76.0;201.0;861.0;552.0;373.0;236.0;-2.0;571.0;504.0;-564.0;656.0
432.0;-100.0;196.0;861.0;?;?;227.0;-16.0;566.0;503.0;-548.0;647.0
439.0;-114.0;188.0;859.0;551.0;414.0;?;-32.0;?;503.0;-532.0;639.0
443.0;-117.0;181.0;856.0;554.0;423.0;212.0;?;556.0;502.0;-523.0;632.0
446.0;-116.0;174.0;856.0;560.0;429.0;210.0;-61.0;555.0;498.0;-520.0;623.0
451.0;?;?;857.0;568.0;431.0;207.0;-70.0;553.0;492.0;-518.0;618.0
461.0;-118.0;145.0;861.0;578.0;?;204.0;-76.0;550.0;484.0;-513.0;612.0
474.0;-124.0;136.0;865.0;585.0;443.0;201.0;-87.0;547.0;473.0;-505.0;604.0
485.0;-128.0;133.0;868.0;591.0;450.0;201.0;-104.0;549.0;460.0;-498.0;599.0
493.0;-133.0;141.0;?;590.0;456.0;203.0;-124.0;555.0;454.0;-489.0;596.0
489.0;-138.0;146.0;862.0;594.0;457.0;?;-133.0;563.0;455.0;-477.0;601.0
483.0;-138.0;137.0;859.0;596.0;450.0;208.0;-132.0;574.0;463.0;-471.0;607.0
476.0;-134.0;133.0;859.0;598.0;430.0;208.0;-121.0;582.0;472.0;-486.0;612.0
475.0;-123.0;125.0;859.0;601.0;411.0;205.0;-114.0;587.0;475.0;-526.0;609.0
480.0;-114.0;120.0;856.0;605.0;394.0;202.0;-119.0;592.0;474.0;-578.0;602.0
487.0;-117.0;113.0;851.0;607.0;383.0;199.0;?;591.0;?;-623.0;591.0
496.0;?;104.0;845.0;611.0;380.0;?;-149.0;592.0;472.0;-656.0;579.0
505.0;-124.0;97.0;839.0;613.0;383.0;194.0;-163.0;596.0;470.0;-675.0;568.0
?;-127.0;91.0;836.0;616.0;391.0;192.0;-173.0;603.0;470.0;-681.0;560.0
517.0;-131.0;84.0;833.0;620.0;?;189.0;-181.0;611.0;471.0;-679.0;555.0
521.0;-137.0;74.0;829.0;624.0;417.0;?;-190.0;?;473.0;-673.0;550.0
525.0;-145.0;?;826.0;628.0;432.0;177.0;-199.0;621.0;474.0;-662.0;544.0
530.0;-153.0;61.0;822.0;632.0;446.0;172.0;?;623.0;473.0;?;538.0
537.0;-160.0;53.0;817.0;?;?;167.0;-221.0;624.0;472.0;?;531.0
544.0;-168.0;44.0;812.0;644.0;468.0;163.0;-232.0;621.0;471.0;-593.0;524.0
552.0;?;23.0;806.0;637.0;476.0;150.0;-245.0;621.0;474.0;-567.0;519.0
556.0;-184.0;-1.0;801.0;634.0;484.0;?;-254.0;612.0;481.0;-544.0;522.0
555.0;-217.0;-26.0;798.0;625.0;494.0;128.0;-261.0;?;488.0;-516.0;528.0
551.0;-239.0;-20.0;798.0;621.0;497.0;124.0;-262.0;571.0;490.0;-485.0;533.0
543.0;-227.0;?;801.0;616.0;497.0;?;-259.0;562.0;?;-453.0;540.0
535.0;-205.0;-19.0;806.0;614.0;495.0;119.0;-250.0;557.0;478.0;-431.0;544.0
528.0;-184.0;-16.0;812.0;613.0;476.0;119.0;-238.0;549.0;466.0;-438.0;546.0
521.0;-167.0;-16.0;819.0;611.0;455.0;?;-226.0;?;454.0;-452.0;548.0
516.0;-150.0;-24.0;825.0;?;435.0;117.0;-215.0;538.0;442.0;-459.0;551.0
516.0;-137.0;-34.0;832.0;603.0;419.0;111.0;-205.0;534.0;?;-458.0;554.0
?;-130.0;-45.0;838.0;600.0;?;101.0;-196.0;528.0;427.0;-451.0;557.0
528.0;-130.0;-58.0;?;599.0;406.0;89.0;-192.0;523.0;424.0;-442.0;559.0
538.0;-133.0;-69.0;847.0;603.0;405.0;76.0;-195.0;521.0;421.0;-434.0;558.0
550.0;-139.0;-74.0;847.0;?;408.0;63.0;-208.0;522.0;417.0;-425.0;555.0
557.0;-146.0;?;843.0;617.0;412.0;53.0;-227.0;527.0;412.0;-420.0;?
558.0;-157.0;-79.0;838.0;626.0;418.0;44.0;-241.0;533.0;406.0;-421.0;543.0
558.0;-173.0;-74.0;832.0;?;427.0;35.0;-254.0;?;406.0;-428.0;536.0
551.0;?;-58.0;826.0;633.0;438.0;38.0;-260.0;553.0;412.0;-436.0;534.0
543.0;-213.0;-48.0;823.0;636.0;448.0;?;?;562.0;422.0;-446.0;534.0
535.0;-227.0;-43.0;822.0;638.0;458.0;40.0;-254.0;572.0;434.0;?;540.0
527.0;-235.0;-37.0;824.0;635.0;463.0;42.0;-245.0;584.0;?;-473.0;546.0
523.0;-239.0;-33.0;825.0;633.0;463.0;44.0;-240.0;596.0;452.0;-492.0;?
520.0;-239.0;-32.0;824.0;631.0;456.0;43.0;?;606.0;451.0;-514.0;543.0
520.0;-238.0;-32.0;824.0;?;446.0;40.0;-254.0;614.0;446.0;-540.0;541.0
521.0;?;-33.0;823.0;626.0;437.0;39.0;?;622.0;439.0;-564.0;539.0
523.0;-217.0;-33.0;821.0;625.0;433.0;39.0;-272.0;629.0;434.0;-580.0;538.0
525.0;-203.0;-33.0;819.0;623.0;432.0;40.0;?;634.0;436.0;-591.0;538.0
526.0;-191.0;-30.0;?;621.0;432.0;43.0;-282.0;638.0;439.0;-599.0;?
526.0;-183.0;-25.0;?;620.0;436.0;48.0;-285.0;640.0;444.0;-605.0;537.0
?;-176.0;-20.0;?;?;443.0;56.0;-285.0;642.0;?;-606.0;535.0
527.0;-168.0;-13.0;804.0;622.0;453.0;66.0;-283.0;643.0;457.0;?;532.0
527.0;-161.0;-3.0;799.0;?;465.0;?;-279.0;644.0;465.0;-595.0;528.0
525.0;-155.0;7.0;795.0;619.0;480.0;91.0;-274.0;644.0;?;-582.0;526.0
521.0;-149.0;15.0;792.0;618.0;493.0;106.0;-266.0;645.0;485.0;-564.0;528.0
514.0;?;24.0;791.0;?;497.0;121.0;-251.0;645.0;498.0;-547.0;531.0
510.0;-144.0;35.0;791.0;615.0;488.0;139.0;?;645.0;511.0;-534.0;533.0
507.0;-135.0;46.0;789.0;612.0;477.0;155.0;-223.0;645.0;523.0;-516.0;536.0
499.0;-123.0;?;789.0;607.0;465.0;165.0;-207.0;637.0;535.0;-495.0;548.0
481.0;-120.0;51.0;799.0;599.0;449.0;178.0;-179.0;618.0;536.0;-476.0;?
463.0;-121.0;64.0;?;591.0;436.0;191.0;-146.0;595.0;529.0;-457.0;588.0
451.0;-108.0;76.0;826.0;590.0;427.0;202.0;?;?;?;-441.0;609.0
443.0;-89.0;84.0;839.0;591.0;416.0;?;-74.0;556.0;511.0;?;628.0
?;-64.0;91.0;852.0;595.0;397.0;218.0;?;546.0;496.0;-453.0;645.0
432.0;-37.0;97.0;863.0;?;371.0;224.0;-20.0;542.0;480.0;-477.0;661.0
433.0;-13.0;100.0;873.0;599.0;340.0;226.0;-1.0;543.0;463.0;-504.0;675.0
?;4.0;106.0;880.0;599.0;310.0;229.0;20.0;548.0;450.0;-528.0;687.0
438.0;13.0;113.0;885.0;599.0;290.0;231.0;40.0;554.0;439.0;-544.0;698.0
437.0;13.0;118.0;889.0;600.0;283.0;233.0;?;561.0;431.0;-553.0;706.0
434.0;?;120.0;?;601.0;286.0;234.0;76.0;569.0;427.0;-561.0;711.0
429.0;-6.0;121.0;888.0;602.0;294.0;232.0;93.0;575.0;427.0;-572.0;714.0
423.0;-15.0;120.0;885.0;603.0;299.0;229.0;107.0;580.0;431.0;-587.0;715.0
417.0;-26.0;116.0;880.0;606.0;293.0;?;120.0;581.0;439.0;-610.0;715.0
414.0;-22.0;114.0;875.0;609.0;286.0;220.0;130.0;594.0;448.0;-626.0;713.0
412.0;-26.0;118.0;870.0;610.0;277.0;?;134.0;601.0;460.0;-639.0;708.0
408.0;-39.0;119.0;865.0;614.0;279.0;214.0;130.0;603.0;473.0;-645.0;702.0
404.0;-43.0;118.0;859.0;619.0;298.0;208.0;?;?;487.0;-636.0;?
399.0;?;121.0;853.0;624.0;?;203.0;100.0;609.0;504.0;-621.0;681.0
395.0;-62.0;127.0;846.0;?;337.0;202.0;74.0;612.0;522.0;-606.0;673.0
386.0;-78.0;132.0;?;?;350.0;201.0;51.0;609.0;533.0;-592.0;669.0
?;-95.0;132.0;840.0;620.0;?;199.0;34.0;605.0;538.0;-575.0;671.0
365.0;-109.0;130.0;841.0;621.0;?;199.0;28.0;601.0;538.0;-554.0;673.0
?;-116.0;130.0;844.0;621.0;385.0;199.0;21.0;598.0;535.0;-537.0;672.0
?;-116.0;131.0;847.0;622.0;382.0;199.0;?;597.0;528.0;-527.0;668.0
390.0;-106.0;129.0;850.0;622.0;370.0;199.0;?;600.0;520.0;-529.0;661.0
403.0;-91.0;126.0;852.0;621.0;353.0;197.0;-44.0;604.0;511.0;-538.0;656.0
?;-54.0;178.0;?;580.0;310.0;297.0;?;599.0;?;-647.0;695.0
382.0;-22.0;?;?;582.0;261.0;299.0;96.0;607.0;?;-665.0;?
382.0;0.0;189.0;864.0;585.0;217.0;298.0;112.0;?;479.0;?;705.0
383.0;9.0;191.0;863.0;587.0;?;298.0;127.0;617.0;477.0;-688.0;708.0
379.0;9.0;192.0;862.0;586.0;173.0;297.0;141.0;616.0;477.0;?;712.0
372.0;3.0;194.0;860.0;583.0;172.0;293.0;154.0;611.0;477.0;-680.0;714.0
365.0;-2.0;194.0;858.0;582.0;180.0;290.0;166.0;?;479.0;-673.0;716.0
?;-3.0;194.0;854.0;?;190.0;288.0;173.0;596.0;483.0;?;?
359.0;-2.0;191.0;?;582.0;?;285.0;177.0;590.0;490.0;-662.0;713.0
361.0;-2.0;187.0;845.0;582.0;202.0;282.0;176.0;585.0;498.0;-659.0;?
361.0;-4.0;185.0;841.0;582.0;207.0;?;171.0;581.0;508.0;-656.0;703.0
358.0;-9.0;180.0;837.0;584.0;?;273.0;163.0;577.0;519.0;-651.0;698.0
353.0;-13.0;171.0;833.0;589.0;224.0;265.0;?;574.0;529.0;-645.0;693.0
349.0;-16.0;160.0;830.0;596.0;235.0;253.0;138.0;573.0;540.0;-638.0;687.0
352.0;-23.0;152.0;827.0;604.0;250.0;241.0;?;575.0;549.0;-627.0;679.0
357.0;-44.0;154.0;?;604.0;274.0;232.0;91.0;578.0;556.0;-608.0;673.0
352.0;-69.0;160.0;827.0;602.0;304.0;226.0;70.0;578.0;557.0;-585.0;?
345.0;-89.0;154.0;830.0;603.0;331.0;218.0;58.0;574.0;553.0;-569.0;673.0
341.0;-105.0;139.0;?;607.0;351.0;210.0;58.0;575.0;546.0;-558.0;677.0
348.0;-120.0;128.0;842.0;610.0;359.0;203.0;58.0;576.0;534.0;-556.0;678.0
366.0;?;122.0;848.0;611.0;358.0;199.0;47.0;578.0;523.0;-558.0;674.0
387.0;-128.0;115.0;854.0;612.0;348.0;195.0;25.0;583.0;511.0;-565.0;666.0
405.0;-121.0;109.0;857.0;615.0;333.0;192.0;-3.0;590.0;501.0;-577.0;?
418.0;-109.0;105.0;857.0;617.0;313.0;188.0;-26.0;599.0;494.0;-593.0;?
428.0;-93.0;101.0;857.0;617.0;291.0;184.0;-43.0;609.0;491.0;?;650.0
433.0;-78.0;99.0;854.0;616.0;269.0;182.0;-54.0;619.0;493.0;-629.0;649.0
435.0;?;?;851.0;615.0;251.0;180.0;-60.0;?;?;-645.0;647.0
436.0;-66.0;99.0;847.0;614.0;237.0;?;-63.0;634.0;505.0;-657.0;644.0
436.0;?;101.0;843.0;612.0;228.0;181.0;?;637.0;511.0;-668.0;640.0
437.0;-64.0;104.0;?;612.0;?;184.0;-68.0;640.0;515.0;-679.0;635.0
441.0;-61.0;107.0;838.0;611.0;212.0;188.0;-73.0;644.0;518.0;-692.0;630.0
?;-59.0;110.0;835.0;610.0;205.0;?;-80.0;649.0;521.0;-706.0;626.0
?;-60.0;110.0;832.0;610.0;198.0;200.0;-84.0;650.0;524.0;-719.0;623.0
445.0;-64.0;111.0;829.0;?;193.0;209.0;-86.0;651.0;529.0;-729.0;619.0
447.0;-69.0;114.0;?;?;205.0;220.0;-89.0;653.0;533.0;-727.0;615.0
449.0;?;116.0;?;600.0;221.0;231.0;-92.0;657.0;537.0;-716.0;614.0
?;-84.0;115.0;824.0;595.0;243.0;241.0;-90.0;656.0;538.0;-696.0;616.0
439.0;-96.0;?;829.0;587.0;?;247.0;-80.0;?;534.0;-672.0;626.0
427.0;-101.0;133.0;?;?;?;252.0;-64.0;629.0;529.0;-647.0;640.0
415.0;-87.0;?;841.0;578.0;284.0;258.0;-40.0;619.0;524.0;-629.0;655.0
402.0;-66.0;154.0;848.0;577.0;266.0;266.0;?;?;516.0;-626.0;669.0
394.0;-43.0;159.0;855.0;?;239.0;270.0;?;606.0;505.0;-629.0;681.0
?;-23.0;162.0;861.0;582.0;209.0;?;37.0;603.0;493.0;?;690.0
390.0;-5.0;166.0;866.0;584.0;182.0;275.0;57.0;601.0;480.0;-638.0;698.0
392.0;?;167.0;870.0;586.0;159.0;273.0;75.0;600.0;469.0;-643.0;?
396.0;19.0;166.0;873.0;588.0;?;271.0;92.0;600.0;460.0;-647.0;708.0
?;20.0;164.0;874.0;?;140.0;267.0;111.0;600.0;454.0;-649.0;712.0
?;?;162.0;874.0;591.0;146.0;?;129.0;599.0;452.0;?;?
408.0;-1.0;159.0;873.0;592.0;160.0;256.0;141.0;599.0;454.0;-653.0;713.0
408.0;?;153.0;870.0;593.0;176.0;?;149.0;600.0;458.0;-657.0;711.0
409.0;-29.0;147.0;866.0;596.0;192.0;245.0;153.0;?;465.0;-662.0;708.0
413.0;-45.0;143.0;863.0;598.0;208.0;239.0;150.0;609.0;473.0;-668.0;702.0
418.0;-61.0;142.0;859.0;599.0;226.0;234.0;143.0;616.0;483.0;-671.0;693.0
418.0;-74.0;140.0;?;602.0;244.0;?;127.0;623.0;492.0;-671.0;684.0
418.0;-81.0;137.0;854.0;608.0;255.0;227.0;106.0;629.0;503.0;-674.0;674.0
415.0;-81.0;132.0;?;615.0;251.0;222.0;82.0;634.0;515.0;-681.0;665.0
417.0;-79.0;129.0;845.0;621.0;246.0;218.0;?;637.0;527.0;-684.0;653.0
418.0;-82.0;130.0;839.0;623.0;253.0;213.0;24.0;635.0;539.0;-675.0;643.0
410.0;?;128.0;835.0;625.0;?;206.0;1.0;627.0;546.0;-658.0;?
400.0;-102.0;123.0;836.0;?;280.0;200.0;-14.0;618.0;546.0;-641.0;640.0
396.0;-102.0;118.0;839.0;626.0;284.0;191.0;-26.0;611.0;540.0;-628.0;642.0
399.0;-99.0;112.0;843.0;628.0;285.0;180.0;?;605.0;532.0;-615.0;642.0
408.0;?;104.0;?;630.0;284.0;168.0;-54.0;601.0;521.0;-601.0;637.0
421.0;-92.0;98.0;851.0;631.0;?;157.0;-73.0;598.0;507.0;-587.0;630.0
433.0;-87.0;94.0;854.0;633.0;274.0;149.0;-88.0;597.0;492.0;?;623.0
442.0;-80.0;87.0;858.0;635.0;265.0;142.0;-96.0;597.0;?;-565.0;618.0
450.0;-71.0;78.0;862.0;638.0;254.0;133.0;-102.0;599.0;464.0;-565.0;615.0
?;-65.0;67.0;864.0;640.0;244.0;124.0;-107.0;601.0;455.0;-573.0;611.0
473.0;?;61.0;864.0;641.0;235.0;117.0;-117.0;604.0;450.0;-586.0;606.0
482.0;-64.0;58.0;860.0;639.0;230.0;111.0;-131.0;608.0;449.0;-600.0;602.0
486.0;-71.0;56.0;856.0;637.0;232.0;107.0;-144.0;613.0;?;-612.0;598.0
486.0;-80.0;53.0;852.0;637.0;239.0;105.0;-151.0;618.0;457.0;-622.0;596.0
486.0;-92.0;52.0;848.0;638.0;250.0;106.0;-154.0;624.0;464.0;?;593.0
490.0;-107.0;?;845.0;639.0;261.0;107.0;-159.0;630.0;471.0;?;588.0
495.0;-121.0;53.0;840.0;637.0;273.0;109.0;-170.0;636.0;478.0;-662.0;584.0
498.0;-136.0;56.0;833.0;?;286.0;113.0;?;643.0;486.0;-677.0;581.0
500.0;-153.0;62.0;826.0;632.0;300.0;120.0;-198.0;648.0;494.0;-687.0;579.0
498.0;?;71.0;822.0;630.0;317.0;130.0;?;?;501.0;-692.0;579.0
495.0;-187.0;82.0;819.0;627.0;341.0;144.0;-207.0;651.0;507.0;-689.0;581.0
489.0;-198.0;93.0;818.0;627.0;368.0;161.0;?;647.0;511.0;-682.0;583.0
485.0;-196.0;102.0;818.0;626.0;392.0;180.0;-201.0;640.0;513.0;-672.0;?
482.0;-193.0;109.0;820.0;625.0;412.0;199.0;-194.0;630.0;515.0;-660.0;592.0
478.0;-185.0;107.0;?;624.0;422.0;213.0;-182.0;619.0;?;-649.0;599.0
472.0;-175.0;110.0;831.0;622.0;412.0;225.0;-165.0;609.0;507.0;-649.0;610.0
?;-159.0;?;840.0;618.0;387.0;232.0;-144.0;601.0;496.0;-653.0;?
464.0;-137.0;120.0;849.0;617.0;363.0;239.0;-121.0;598.0;483.0;-646.0;631.0
?;-112.0;124.0;856.0;617.0;342.0;246.0;?;600.0;471.0;?;?
465.0;-88.0;131.0;863.0;618.0;317.0;254.0;?;606.0;461.0;-615.0;654.0
465.0;-69.0;132.0;871.0;620.0;284.0;?;-41.0;614.0;452.0;-605.0;666.0
463.0;-55.0;130.0;876.0;623.0;250.0;258.0;?;619.0;445.0;-600.0;675.0
459.0;-50.0;126.0;880.0;?;226.0;256.0;27.0;616.0;439.0;-597.0;683.0
452.0;?;123.0;881.0;624.0;218.0;255.0;60.0;608.0;434.0;-593.0;690.0
442.0;-52.0;118.0;879.0;623.0;223.0;252.0;95.0;597.0;430.0;-589.0;696.0
438.0;-55.0;111.0;875.0;624.0;232.0;?;131.0;589.0;427.0;-591.0;699.0
440.0;-59.0;103.0;871.0;624.0;241.0;244.0;161.0;?;427.0;-598.0;699.0
?;-65.0;95.0;867.0;624.0;250.0;237.0;180.0;584.0;429.0;-609.0;694.0
453.0;-77.0;88.0;?;624.0;262.0;231.0;185.0;587.0;437.0;-619.0;686.0
457.0;-95.0;82.0;857.0;623.0;279.0;223.0;182.0;591.0;450.0;-625.0;678.0
458.0;-118.0;76.0;851.0;621.0;303.0;215.0;172.0;595.0;467.0;-629.0;671.0
458.0;-143.0;?;846.0;620.0;331.0;207.0;159.0;598.0;484.0;-629.0;664.0
454.0;-168.0;66.0;841.0;619.0;363.0;198.0;140.0;597.0;502.0;-620.0;658.0
449.0;-188.0;62.0;837.0;?;384.0;190.0;121.0;595.0;519.0;-605.0;653.0
443.0;-195.0;?;833.0;620.0;?;182.0;99.0;589.0;534.0;-590.0;648.0
438.0;-193.0;55.0;?;623.0;389.0;175.0;73.0;585.0;548.0;-586.0;643.0
434.0;-189.0;48.0;827.0;629.0;384.0;166.0;36.0;582.0;?;-589.0;637.0
435.0;-184.0;38.0;826.0;638.0;380.0;155.0;-7.0;583.0;561.0;-592.0;?
441.0;-182.0;27.0;?;647.0;378.0;?;-46.0;586.0;?;-593.0;621.0
449.0;?;20.0;825.0;652.0;378.0;129.0;-82.0;591.0;556.0;-591.0;613.0
457.0;-191.0;?;824.0;653.0;380.0;118.0;-117.0;592.0;550.0;-587.0;?
463.0;-204.0;17.0;824.0;653.0;386.0;?;-150.0;591.0;541.0;-577.0;?
469.0;-216.0;17.0;?;653.0;394.0;105.0;-177.0;589.0;530.0;-566.0;591.0
473.0;-222.0;14.0;823.0;654.0;399.0;102.0;-194.0;587.0;?;-559.0;588.0
475.0;-223.0;?;826.0;654.0;399.0;101.0;-201.0;586.0;508.0;-560.0;586.0
475.0;-220.0;19.0;829.0;651.0;394.0;99.0;?;588.0;497.0;-568.0;586.0
476.0;?;21.0;832.0;?;387.0;94.0;-204.0;592.0;487.0;-579.0;?
481.0;?;?;835.0;645.0;380.0;88.0;-201.0;596.0;478.0;-586.0;585.0
486.0;-205.0;26.0;837.0;643.0;373.0;86.0;-196.0;601.0;469.0;-588.0;582.0
484.0;-196.0;34.0;839.0;640.0;364.0;86.0;-184.0;608.0;461.0;-590.0;584.0
477.0;-188.0;42.0;844.0;637.0;353.0;86.0;-162.0;615.0;455.0;?;587.0
472.0;-179.0;50.0;855.0;635.0;340.0;?;-125.0;621.0;455.0;-607.0;594.0
466.0;-170.0;59.0;865.0;632.0;327.0;89.0;?;626.0;457.0;-620.0;606.0
458.0;-161.0;68.0;?;630.0;315.0;93.0;-57.0;630.0;463.0;-633.0;618.0
450.0;-154.0;77.0;870.0;628.0;304.0;98.0;-47.0;633.0;467.0;-645.0;?
443.0;-149.0;87.0;869.0;627.0;296.0;104.0;-50.0;636.0;468.0;-655.0;633.0
438.0;-145.0;97.0;868.0;624.0;291.0;111.0;-57.0;637.0;468.0;-663.0;635.0
435.0;?;107.0;866.0;?;288.0;118.0;-62.0;637.0;470.0;-670.0;638.0
429.0;-144.0;?;865.0;619.0;289.0;?;?;636.0;475.0;-673.0;642.0
422.0;-145.0;125.0;863.0;?;294.0;132.0;-59.0;634.0;481.0;-674.0;647.0
417.0;-148.0;134.0;861.0;614.0;302.0;140.0;-56.0;?;489.0;-671.0;650.0
412.0;-152.0;143.0;858.0;613.0;311.0;149.0;-54.0;625.0;496.0;-665.0;653.0
407.0;-155.0;151.0;855.0;?;320.0;161.0;-55.0;620.0;502.0;-658.0;654.0
404.0;-156.0;157.0;853.0;612.0;326.0;173.0;-54.0;?;507.0;-651.0;655.0
?;-151.0;162.0;851.0;614.0;327.0;186.0;-52.0;611.0;511.0;?;?
403.0;-141.0;165.0;849.0;616.0;322.0;199.0;-49.0;608.0;514.0;-642.0;655.0
405.0;-129.0;164.0;848.0;619.0;318.0;210.0;-47.0;?;517.0;-640.0;654.0
407.0;-117.0;163.0;847.0;?;310.0;222.0;-46.0;601.0;520.0;-641.0;654.0
406.0;-106.0;165.0;847.0;616.0;296.0;?;-42.0;595.0;519.0;-645.0;656.0
403.0;?;167.0;849.0;612.0;284.0;244.0;-35.0;590.0;517.0;-652.0;660.0
399.0;-87.0;171.0;850.0;?;270.0;254.0;-24.0;586.0;515.0;-659.0;?
395.0;-76.0;174.0;850.0;604.0;259.0;262.0;-11.0;583.0;513.0;-663.0;671.0
387.0;-63.0;176.0;851.0;601.0;248.0;269.0;6.0;581.0;512.0;-665.0;?
373.0;?;179.0;848.0;598.0;238.0;274.0;32.0;576.0;512.0;-666.0;690.0
353.0;-48.0;181.0;844.0;593.0;228.0;279.0;68.0;569.0;514.0;-669.0;701.0
332.0;-41.0;182.0;836.0;587.0;220.0;283.0;?;559.0;517.0;-675.0;712.0
319.0;-34.0;181.0;827.0;585.0;209.0;285.0;154.0;550.0;519.0;-687.0;718.0
309.0;-27.0;178.0;823.0;586.0;202.0;286.0;183.0;547.0;518.0;-697.0;721.0
302.0;-21.0;174.0;818.0;587.0;200.0;285.0;196.0;546.0;521.0;-698.0;726.0
300.0;-18.0;172.0;811.0;588.0;198.0;284.0;203.0;542.0;525.0;-698.0;729.0
299.0;-13.0;170.0;805.0;589.0;195.0;283.0;216.0;537.0;528.0;-700.0;731.0
295.0;-10.0;166.0;799.0;591.0;192.0;281.0;233.0;?;529.0;-702.0;731.0
292.0;-7.0;161.0;798.0;592.0;191.0;280.0;246.0;532.0;528.0;-703.0;730.0
292.0;-6.0;155.0;798.0;594.0;189.0;279.0;249.0;531.0;528.0;?;?
296.0;-6.0;151.0;797.0;596.0;183.0;277.0;239.0;531.0;531.0;-710.0;726.0
298.0;-8.0;149.0;797.0;?;179.0;?;231.0;532.0;534.0;-714.0;724.0
297.0;-10.0;148.0;796.0;598.0;?;273.0;229.0;532.0;536.0;-715.0;723.0
291.0;-17.0;145.0;794.0;600.0;192.0;271.0;230.0;530.0;538.0;-713.0;723.0
284.0;-27.0;141.0;?;603.0;210.0;267.0;237.0;529.0;538.0;?;724.0
278.0;-36.0;139.0;789.0;605.0;224.0;265.0;247.0;528.0;540.0;?;726.0
273.0;-39.0;138.0;787.0;607.0;232.0;264.0;259.0;528.0;538.0;-696.0;729.0
268.0;-44.0;137.0;790.0;609.0;241.0;262.0;?;529.0;532.0;-695.0;731.0
266.0;-55.0;135.0;790.0;610.0;261.0;260.0;272.0;531.0;532.0;-683.0;734.0
?;-66.0;134.0;793.0;612.0;271.0;258.0;267.0;?;529.0;-681.0;735.0
269.0;-75.0;131.0;796.0;613.0;?;256.0;264.0;536.0;525.0;-677.0;737.0
270.0;-84.0;129.0;798.0;615.0;301.0;254.0;266.0;538.0;520.0;-666.0;741.0
268.0;-93.0;127.0;799.0;615.0;317.0;?;270.0;538.0;516.0;-655.0;747.0
270.0;-107.0;126.0;797.0;616.0;?;251.0;287.0;?;509.0;-639.0;?
266.0;-120.0;127.0;795.0;616.0;355.0;250.0;319.0;529.0;499.0;-624.0;?
259.0;-129.0;128.0;793.0;617.0;369.0;249.0;338.0;529.0;495.0;?;757.0
256.0;-134.0;128.0;789.0;617.0;378.0;248.0;346.0;531.0;499.0;-597.0;?
251.0;-134.0;127.0;784.0;?;381.0;246.0;356.0;534.0;?;-592.0;767.0
?;-137.0;128.0;775.0;618.0;?;?;369.0;538.0;508.0;-593.0;772.0
239.0;-141.0;?;?;619.0;385.0;243.0;383.0;543.0;509.0;-597.0;774.0
228.0;-145.0;129.0;766.0;620.0;382.0;241.0;392.0;551.0;509.0;-605.0;777.0
226.0;-143.0;129.0;766.0;621.0;374.0;240.0;390.0;?;511.0;-617.0;?
232.0;-136.0;132.0;769.0;621.0;360.0;239.0;382.0;575.0;512.0;-629.0;?
