Accelerometer LH accX;Accelerometer LUA_ accZ;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LUA^ accZ;Accelerometer RWR accZ;Accelerometer LUA_ accY
128.0;389.0;417.0;624.0;850;465.0;-24.0;-117.0;368.0;505.0
298.0;456.0;387.0;78.0;716;1419.0;-312.0;220.0;655.0;1498.0
378.0;316.0;387.0;65.0;642;1606.0;-243.0;259.0;718.0;1636.0
418.0;207.0;439.0;?;665;1551.0;-140.0;328.0;799.0;1495.0
509.0;14.0;486.0;146.0;890;1354.0;-105.0;359.0;636.0;1280.0
472.0;0.0;513.0;234.0;905;?;-133.0;?;461.0;1189.0
293.0;16.0;543.0;322.0;1344;1159.0;-240.0;302.0;?;1130.0
144.0;125.0;558.0;387.0;1655;995.0;-375.0;115.0;?;957.0
152.0;222.0;636.0;523.0;931;836.0;?;-57.0;509.0;860.0
181.0;296.0;?;?;634;?;-189.0;-228.0;488.0;741.0
185.0;347.0;554.0;685.0;1212;590.0;-157.0;-360.0;456.0;648.0
192.0;348.0;423.0;676.0;1205;503.0;-96.0;-216.0;417.0;587.0
225.0;356.0;404.0;618.0;791;467.0;-22.0;-91.0;350.0;528.0
283.0;125.0;604.0;730.0;606;906.0;?;74.0;515.0;864.0
111.0;330.0;672.0;827.0;1125;846.0;-608.0;?;487.0;861.0
?;493.0;?;391.0;694;770.0;?;-295.0;?;?
455.0;312.0;459.0;203.0;801;757.0;-208.0;-134.0;399.0;842.0
560.0;290.0;462.0;308.0;942;777.0;?;95.0;?;874.0
521.0;245.0;434.0;256.0;787;771.0;238.0;104.0;336.0;924.0
310.0;340.0;387.0;176.0;814;830.0;?;148.0;373.0;879.0
200.0;294.0;343.0;194.0;1735;848.0;?;171.0;409.0;924.0
49.0;286.0;?;221.0;854;907.0;-406.0;264.0;454.0;?
-14.0;375.0;273.0;234.0;2210;1010.0;-422.0;287.0;509.0;1057.0
236.0;356.0;242.0;271.0;-792;1120.0;-356.0;258.0;?;1133.0
444.0;387.0;219.0;481.0;-4056;?;-358.0;252.0;629.0;1107.0
526.0;485.0;218.0;420.0;4536;1092.0;-316.0;263.0;639.0;1216.0
734.0;434.0;232.0;387.0;?;1174.0;-310.0;255.0;627.0;1207.0
665.0;353.0;252.0;?;-2489;920.0;-158.0;272.0;486.0;1074.0
475.0;341.0;292.0;307.0;2500;?;-121.0;241.0;500.0;1231.0
?;293.0;365.0;301.0;464;1203.0;-210.0;222.0;389.0;1287.0
?;233.0;446.0;314.0;456;1185.0;-314.0;333.0;257.0;1207.0
532.0;194.0;469.0;310.0;1243;1132.0;-412.0;196.0;246.0;1103.0
210.0;162.0;477.0;390.0;436;1009.0;?;-121.0;368.0;?
96.0;267.0;510.0;?;1039;1006.0;-816.0;58.0;407.0;959.0
116.0;275.0;547.0;311.0;?;965.0;-520.0;61.0;440.0;910.0
27.0;301.0;485.0;330.0;?;930.0;-307.0;-26.0;445.0;862.0
46.0;272.0;322.0;382.0;813;870.0;-319.0;-9.0;429.0;837.0
66.0;157.0;232.0;425.0;748;838.0;-333.0;90.0;454.0;799.0
41.0;119.0;271.0;368.0;782;791.0;-231.0;28.0;457.0;?
-11.0;267.0;?;285.0;776;794.0;-239.0;115.0;530.0;791.0
-68.0;316.0;294.0;168.0;754;953.0;-227.0;168.0;655.0;1001.0
-35.0;363.0;336.0;89.0;775;1070.0;-156.0;201.0;724.0;1061.0
-74.0;407.0;354.0;76.0;767;1045.0;-173.0;215.0;668.0;1136.0
-52.0;383.0;388.0;62.0;710;1194.0;-133.0;198.0;719.0;1282.0
202.0;264.0;436.0;116.0;902;1216.0;-113.0;284.0;825.0;1027.0
314.0;148.0;452.0;135.0;?;824.0;-47.0;341.0;?;872.0
305.0;147.0;502.0;239.0;1246;1184.0;-33.0;349.0;?;1261.0
228.0;191.0;570.0;367.0;1577;?;-66.0;378.0;615.0;?
208.0;267.0;558.0;364.0;458;986.0;-117.0;?;574.0;921.0
371.0;275.0;572.0;397.0;980;836.0;?;?;458.0;799.0
299.0;346.0;694.0;594.0;1386;738.0;-206.0;-325.0;?;775.0
242.0;409.0;563.0;594.0;629;707.0;-259.0;-156.0;408.0;772.0
?;?;389.0;482.0;911;687.0;-210.0;-48.0;382.0;768.0
421.0;?;414.0;467.0;856;716.0;-170.0;-73.0;404.0;814.0
466.0;418.0;?;428.0;762;776.0;-58.0;89.0;369.0;?
515.0;402.0;403.0;255.0;1205;870.0;-141.0;172.0;?;888.0
480.0;428.0;340.0;180.0;1269;847.0;-316.0;220.0;446.0;908.0
450.0;440.0;306.0;?;2033;900.0;-426.0;287.0;481.0;1016.0
509.0;417.0;282.0;196.0;-14;1050.0;?;309.0;526.0;1154.0
462.0;372.0;253.0;212.0;-3050;1047.0;?;297.0;526.0;1210.0
?;403.0;236.0;256.0;-1027;1154.0;-459.0;269.0;543.0;1250.0
558.0;400.0;235.0;342.0;-176;1139.0;-464.0;237.0;541.0;1196.0
588.0;330.0;?;347.0;116;839.0;-394.0;285.0;?;982.0
533.0;?;279.0;?;1385;1001.0;-425.0;199.0;423.0;1176.0
497.0;256.0;?;317.0;507;1199.0;-464.0;214.0;?;1340.0
372.0;226.0;357.0;329.0;769;1292.0;-428.0;297.0;387.0;?
334.0;?;385.0;334.0;948;1197.0;-344.0;220.0;380.0;?
398.0;227.0;431.0;354.0;721;1067.0;-496.0;67.0;437.0;?
275.0;?;504.0;291.0;907;955.0;-576.0;126.0;491.0;871.0
145.0;221.0;513.0;?;740;912.0;-495.0;126.0;?;828.0
51.0;230.0;493.0;211.0;806;851.0;-480.0;?;439.0;765.0
9.0;?;410.0;210.0;784;759.0;-347.0;75.0;?;695.0
-21.0;372.0;357.0;?;748;665.0;-151.0;78.0;497.0;661.0
-29.0;385.0;?;301.0;780;613.0;-129.0;77.0;491.0;640.0
-43.0;429.0;418.0;?;740;611.0;-169.0;125.0;519.0;693.0
-7.0;441.0;382.0;203.0;772;793.0;-186.0;203.0;668.0;859.0
83.0;392.0;359.0;?;785;?;-187.0;265.0;752.0;1130.0
101.0;314.0;380.0;57.0;812;1223.0;-222.0;278.0;703.0;1192.0
90.0;295.0;418.0;15.0;805;1337.0;?;322.0;713.0;1295.0
257.0;?;442.0;25.0;561;1400.0;-211.0;373.0;873.0;?
171.0;136.0;463.0;29.0;862;1037.0;-135.0;448.0;868.0;?
222.0;331.0;512.0;?;899;1042.0;-104.0;409.0;802.0;1129.0
144.0;225.0;563.0;154.0;1124;1219.0;-185.0;251.0;599.0;1132.0
?;376.0;563.0;340.0;2903;979.0;-128.0;290.0;505.0;973.0
513.0;279.0;562.0;498.0;2998;898.0;-3.0;139.0;476.0;869.0
422.0;301.0;?;611.0;1190;812.0;-180.0;?;482.0;?
?;?;722.0;747.0;658;?;-256.0;-49.0;491.0;758.0
223.0;448.0;533.0;555.0;813;659.0;-299.0;?;474.0;722.0
?;?;425.0;381.0;643;640.0;-337.0;7.0;416.0;717.0
503.0;449.0;421.0;407.0;704;?;-83.0;110.0;415.0;781.0
619.0;392.0;432.0;308.0;724;725.0;-97.0;175.0;?;823.0
666.0;358.0;421.0;231.0;986;791.0;-306.0;238.0;402.0;?
?;409.0;412.0;198.0;1180;937.0;-378.0;262.0;372.0;?
365.0;484.0;368.0;135.0;1159;933.0;-415.0;328.0;439.0;1058.0
375.0;486.0;303.0;106.0;-1742;922.0;-439.0;321.0;566.0;1050.0
472.0;?;263.0;156.0;-3672;959.0;-501.0;268.0;582.0;1168.0
595.0;363.0;252.0;294.0;2220;1239.0;-502.0;265.0;599.0;1283.0
579.0;295.0;251.0;385.0;3780;1140.0;-455.0;362.0;567.0;1142.0
497.0;304.0;215.0;350.0;820;946.0;-371.0;401.0;488.0;1130.0
316.0;283.0;211.0;228.0;1801;1184.0;-431.0;277.0;658.0;1321.0
270.0;317.0;294.0;224.0;1197;1333.0;?;245.0;588.0;1380.0
?;252.0;?;?;684;1268.0;-395.0;324.0;390.0;1197.0
399.0;220.0;464.0;311.0;971;1026.0;-373.0;118.0;334.0;968.0
314.0;224.0;489.0;355.0;673;889.0;-507.0;97.0;423.0;?
191.0;279.0;506.0;244.0;867;820.0;-485.0;157.0;519.0;744.0
75.0;?;585.0;167.0;773;765.0;-434.0;148.0;550.0;719.0
-5.0;424.0;652.0;168.0;761;689.0;-299.0;150.0;531.0;642.0
34.0;472.0;510.0;257.0;768;601.0;-189.0;71.0;515.0;633.0
45.0;468.0;408.0;298.0;746;588.0;-196.0;64.0;518.0;639.0
16.0;456.0;395.0;?;789;628.0;-231.0;?;560.0;683.0
24.0;485.0;427.0;201.0;791;?;-259.0;232.0;644.0;873.0
124.0;438.0;438.0;93.0;787;990.0;-291.0;330.0;697.0;1038.0
236.0;336.0;438.0;45.0;790;1128.0;-324.0;427.0;724.0;1099.0
129.0;303.0;475.0;20.0;747;1155.0;-346.0;436.0;632.0;1199.0
49.0;301.0;510.0;39.0;787;1422.0;-311.0;420.0;774.0;1316.0
?;209.0;?;59.0;551;1062.0;-238.0;464.0;917.0;972.0
300.0;161.0;523.0;82.0;895;927.0;-204.0;393.0;?;975.0
420.0;219.0;579.0;197.0;1230;1259.0;-206.0;301.0;801.0;1297.0
242.0;295.0;599.0;399.0;1926;1147.0;-205.0;206.0;570.0;1048.0
235.0;337.0;529.0;380.0;3750;949.0;?;246.0;480.0;908.0
373.0;330.0;?;444.0;2364;819.0;-47.0;-37.0;422.0;828.0
329.0;360.0;745.0;556.0;553;784.0;-124.0;-92.0;441.0;759.0
330.0;413.0;637.0;470.0;1018;?;-134.0;76.0;440.0;756.0
394.0;439.0;459.0;402.0;686;717.0;-342.0;-34.0;403.0;?
468.0;484.0;390.0;335.0;689;772.0;-356.0;89.0;?;840.0
520.0;439.0;394.0;274.0;?;820.0;-173.0;227.0;359.0;876.0
545.0;448.0;410.0;164.0;1463;778.0;-161.0;238.0;?;838.0
543.0;521.0;398.0;137.0;1552;731.0;-317.0;289.0;397.0;876.0
650.0;527.0;349.0;128.0;961;922.0;?;377.0;436.0;1067.0
718.0;405.0;286.0;120.0;?;1035.0;-438.0;375.0;457.0;1209.0
682.0;438.0;242.0;?;-3760;1022.0;-488.0;356.0;?;1220.0
678.0;370.0;224.0;242.0;366;?;-505.0;369.0;591.0;1253.0
609.0;319.0;213.0;252.0;3105;1011.0;-481.0;378.0;523.0;1110.0
?;311.0;214.0;197.0;1131;1058.0;-502.0;?;500.0;1240.0
396.0;229.0;238.0;179.0;887;1249.0;-598.0;269.0;491.0;1337.0
236.0;284.0;273.0;313.0;?;1369.0;-612.0;311.0;426.0;1398.0
212.0;224.0;372.0;330.0;868;1280.0;-411.0;304.0;?;1211.0
261.0;260.0;467.0;336.0;831;?;-476.0;95.0;457.0;942.0
?;215.0;501.0;?;809;?;-606.0;163.0;450.0;843.0
132.0;196.0;531.0;275.0;770;907.0;-494.0;146.0;447.0;786.0
31.0;222.0;501.0;209.0;800;878.0;-413.0;160.0;?;763.0
-50.0;?;464.0;?;801;791.0;-309.0;139.0;?;753.0
-61.0;289.0;447.0;197.0;753;?;-273.0;?;487.0;694.0
-83.0;281.0;415.0;227.0;?;663.0;-214.0;31.0;525.0;680.0
-128.0;409.0;412.0;219.0;746;721.0;-107.0;113.0;599.0;788.0
-71.0;364.0;?;165.0;795;945.0;-84.0;194.0;737.0;994.0
15.0;342.0;393.0;73.0;731;1151.0;-124.0;?;757.0;?
-190.0;?;401.0;42.0;?;1141.0;-152.0;241.0;687.0;?
?;?;439.0;35.0;769;1607.0;-158.0;236.0;762.0;1460.0
-61.0;194.0;462.0;56.0;578;1177.0;-142.0;402.0;?;1033.0
17.0;14.0;478.0;53.0;1197;1059.0;-91.0;369.0;744.0;985.0
-92.0;15.0;550.0;171.0;1579;1412.0;-110.0;?;739.0;1299.0
?;98.0;584.0;?;2066;1273.0;-109.0;169.0;576.0;?
564.0;214.0;549.0;?;?;1091.0;28.0;381.0;543.0;1042.0
624.0;272.0;593.0;532.0;?;948.0;39.0;-226.0;497.0;932.0
360.0;341.0;644.0;736.0;623;?;-240.0;-301.0;456.0;855.0
364.0;428.0;493.0;600.0;931;737.0;-140.0;-149.0;426.0;784.0
541.0;448.0;419.0;338.0;696;689.0;20.0;-189.0;383.0;762.0
603.0;?;?;417.0;661;713.0;106.0;-40.0;383.0;812.0
595.0;388.0;443.0;388.0;703;738.0;-52.0;122.0;425.0;847.0
508.0;379.0;393.0;270.0;1481;732.0;-322.0;163.0;417.0;837.0
444.0;391.0;337.0;245.0;1045;751.0;-403.0;222.0;410.0;860.0
?;411.0;?;248.0;?;835.0;-470.0;296.0;484.0;?
489.0;?;278.0;193.0;?;951.0;-483.0;294.0;512.0;1106.0
396.0;407.0;255.0;211.0;-4098;1058.0;-512.0;280.0;519.0;1173.0
518.0;406.0;?;263.0;?;1269.0;-524.0;282.0;572.0;1345.0
659.0;327.0;255.0;287.0;324;1071.0;-454.0;308.0;?;1186.0
531.0;250.0;245.0;268.0;-1077;1157.0;-392.0;256.0;411.0;1318.0
417.0;288.0;267.0;229.0;1748;1494.0;-436.0;209.0;504.0;1583.0
328.0;11.0;269.0;?;909;1527.0;-502.0;268.0;?;?
283.0;49.0;?;270.0;?;1395.0;-351.0;337.0;?;?
259.0;115.0;350.0;?;877;1203.0;-398.0;58.0;300.0;1027.0
156.0;165.0;391.0;335.0;?;1034.0;-622.0;63.0;363.0;895.0
?;184.0;466.0;266.0;905;909.0;-482.0;83.0;403.0;821.0
-95.0;263.0;535.0;?;754;813.0;-389.0;68.0;409.0;709.0
-184.0;229.0;530.0;283.0;799;665.0;-290.0;34.0;?;545.0
-164.0;264.0;409.0;339.0;787;597.0;-138.0;42.0;407.0;551.0
?;305.0;357.0;356.0;768;539.0;-100.0;93.0;482.0;555.0
-223.0;378.0;390.0;290.0;?;?;-97.0;118.0;563.0;618.0
?;447.0;395.0;170.0;797;749.0;-113.0;157.0;680.0;?
-16.0;459.0;?;44.0;767;?;?;185.0;?;995.0
?;426.0;364.0;-31.0;824;1131.0;-109.0;253.0;691.0;1114.0
?;?;388.0;-3.0;762;1304.0;-100.0;269.0;673.0;1295.0
539.0;410.0;428.0;-5.0;628;?;-74.0;357.0;758.0;?
548.0;133.0;468.0;-2.0;889;?;-62.0;435.0;825.0;?
430.0;208.0;540.0;42.0;840;1117.0;-81.0;415.0;854.0;1165.0
306.0;101.0;589.0;?;1756;?;?;412.0;?;1277.0
207.0;234.0;594.0;405.0;2049;1069.0;-174.0;374.0;555.0;951.0
211.0;324.0;540.0;479.0;538;800.0;-237.0;199.0;?;771.0
269.0;310.0;612.0;618.0;733;697.0;-460.0;-315.0;473.0;696.0
339.0;310.0;705.0;749.0;1124;682.0;-518.0;-235.0;506.0;725.0
367.0;?;612.0;636.0;645;706.0;-263.0;?;482.0;764.0
438.0;374.0;448.0;400.0;1014;732.0;-171.0;-100.0;417.0;812.0
546.0;389.0;409.0;242.0;807;789.0;?;40.0;394.0;912.0
572.0;385.0;413.0;103.0;958;?;-93.0;151.0;370.0;920.0
481.0;385.0;?;?;1705;817.0;-230.0;190.0;427.0;?
420.0;437.0;367.0;46.0;1231;869.0;-345.0;267.0;452.0;980.0
399.0;431.0;350.0;144.0;1514;1018.0;-401.0;?;509.0;1121.0
367.0;409.0;308.0;225.0;-2707;1040.0;-438.0;312.0;509.0;1173.0
336.0;487.0;264.0;?;-2798;1120.0;-487.0;300.0;557.0;1194.0
429.0;476.0;250.0;409.0;5554;1154.0;-501.0;269.0;541.0;1162.0
?;391.0;246.0;412.0;3801;819.0;-407.0;284.0;324.0;1021.0
?;282.0;267.0;358.0;397;984.0;-418.0;271.0;316.0;1204.0
845.0;151.0;300.0;265.0;1498;1261.0;-468.0;231.0;417.0;1497.0
624.0;90.0;324.0;?;383;1484.0;-459.0;359.0;421.0;1489.0
274.0;78.0;378.0;281.0;?;1399.0;-290.0;339.0;408.0;1275.0
242.0;158.0;394.0;155.0;891;?;-462.0;100.0;414.0;1023.0
167.0;236.0;397.0;165.0;708;1073.0;-649.0;133.0;438.0;?
59.0;?;400.0;175.0;908;?;-632.0;-72.0;417.0;828.0
?;329.0;433.0;290.0;728;834.0;-637.0;?;?;701.0
-75.0;236.0;438.0;404.0;813;640.0;-398.0;-71.0;495.0;591.0
-136.0;320.0;390.0;473.0;787;576.0;?;-95.0;564.0;550.0
-221.0;431.0;384.0;379.0;770;534.0;-51.0;-34.0;623.0;538.0
-146.0;412.0;?;230.0;763;613.0;-59.0;223.0;704.0;664.0
-44.0;417.0;368.0;79.0;806;807.0;-255.0;?;?;861.0
31.0;403.0;364.0;?;737;998.0;?;283.0;836.0;1019.0
30.0;465.0;394.0;-42.0;821;1087.0;-303.0;326.0;741.0;1085.0
296.0;441.0;443.0;-13.0;759;1533.0;-217.0;299.0;759.0;1497.0
529.0;129.0;513.0;56.0;624;1345.0;-110.0;394.0;762.0;1245.0
539.0;86.0;591.0;99.0;928;1035.0;-48.0;416.0;770.0;981.0
510.0;158.0;647.0;177.0;839;1292.0;-108.0;344.0;740.0;1348.0
182.0;161.0;671.0;320.0;1974;1244.0;-156.0;298.0;559.0;1184.0
113.0;330.0;629.0;376.0;3002;961.0;?;328.0;496.0;942.0
420.0;304.0;668.0;443.0;1594;813.0;-181.0;-165.0;?;863.0
?;?;703.0;740.0;840;761.0;-333.0;-423.0;429.0;736.0
406.0;396.0;464.0;348.0;900;775.0;-177.0;172.0;401.0;838.0
419.0;419.0;414.0;235.0;1241;?;-334.0;211.0;351.0;821.0
377.0;424.0;369.0;189.0;1659;849.0;-374.0;258.0;406.0;928.0
?;448.0;?;?;1178;964.0;-376.0;338.0;453.0;1115.0
581.0;367.0;276.0;153.0;-2127;1073.0;-389.0;342.0;?;?
529.0;?;244.0;172.0;-5060;1087.0;-424.0;285.0;475.0;1231.0
?;421.0;?;244.0;-865;1134.0;-435.0;284.0;546.0;1263.0
733.0;311.0;217.0;281.0;?;943.0;-380.0;372.0;459.0;1020.0
682.0;?;219.0;252.0;1354;1027.0;-339.0;320.0;?;1241.0
513.0;273.0;244.0;221.0;1621;1265.0;-437.0;223.0;560.0;1411.0
?;235.0;255.0;327.0;1882;1382.0;-547.0;292.0;489.0;1405.0
331.0;260.0;?;320.0;264;1277.0;-338.0;357.0;424.0;?
331.0;121.0;?;329.0;989;?;?;74.0;439.0;927.0
257.0;57.0;399.0;342.0;877;975.0;-637.0;96.0;482.0;?
?;264.0;451.0;286.0;?;902.0;-593.0;114.0;441.0;?
-34.0;312.0;530.0;248.0;882;829.0;-470.0;74.0;453.0;767.0
-80.0;178.0;534.0;242.0;720;714.0;?;42.0;500.0;530.0
-68.0;218.0;466.0;295.0;848;648.0;-217.0;4.0;558.0;561.0
-113.0;?;451.0;340.0;767;633.0;-139.0;-20.0;565.0;664.0
-115.0;341.0;462.0;288.0;764;695.0;-184.0;58.0;613.0;?
-19.0;367.0;447.0;135.0;787;?;-186.0;197.0;695.0;959.0
123.0;339.0;?;47.0;769;?;-213.0;231.0;744.0;1153.0
?;377.0;446.0;?;?;1090.0;-196.0;226.0;689.0;1143.0
95.0;396.0;464.0;6.0;713;1408.0;-176.0;299.0;734.0;1394.0
244.0;?;504.0;29.0;656;1345.0;-115.0;345.0;815.0;1260.0
291.0;179.0;520.0;49.0;655;919.0;-76.0;334.0;792.0;936.0
361.0;160.0;543.0;142.0;627;1232.0;-118.0;249.0;721.0;1253.0
254.0;159.0;572.0;342.0;2011;?;-150.0;201.0;615.0;1156.0
268.0;275.0;?;481.0;3600;944.0;-134.0;?;496.0;937.0
465.0;248.0;552.0;472.0;2319;844.0;-96.0;-35.0;417.0;?
330.0;300.0;684.0;641.0;563;752.0;-235.0;-326.0;488.0;833.0
189.0;?;599.0;668.0;757;682.0;-192.0;-91.0;453.0;703.0
320.0;426.0;433.0;?;624;636.0;-233.0;-150.0;418.0;731.0
428.0;446.0;421.0;370.0;757;?;-231.0;?;389.0;?
456.0;434.0;460.0;380.0;590;715.0;?;130.0;369.0;817.0
478.0;423.0;411.0;283.0;1025;755.0;-154.0;159.0;363.0;836.0
452.0;?;361.0;226.0;1357;767.0;-365.0;244.0;399.0;859.0
?;460.0;340.0;203.0;1571;875.0;?;320.0;476.0;?
527.0;478.0;296.0;189.0;1576;?;-406.0;313.0;502.0;?
533.0;369.0;251.0;184.0;-3964;1067.0;?;308.0;478.0;1173.0
492.0;439.0;224.0;?;-714;1202.0;-473.0;266.0;569.0;1316.0
613.0;382.0;201.0;283.0;5210;1128.0;-458.0;297.0;607.0;1252.0
617.0;?;198.0;283.0;658;934.0;?;321.0;499.0;1056.0
?;307.0;235.0;246.0;879;1108.0;-433.0;232.0;519.0;1301.0
378.0;238.0;287.0;?;1343;1339.0;-483.0;229.0;583.0;1419.0
331.0;293.0;312.0;323.0;39;1321.0;?;319.0;443.0;1306.0
401.0;111.0;374.0;343.0;1137;1068.0;-353.0;193.0;408.0;?
354.0;84.0;466.0;361.0;675;942.0;-505.0;38.0;475.0;884.0
186.0;224.0;527.0;300.0;806;849.0;-580.0;134.0;530.0;812.0
36.0;?;556.0;262.0;852;831.0;-481.0;147.0;530.0;791.0
-48.0;305.0;594.0;216.0;711;773.0;-383.0;96.0;510.0;738.0
-15.0;317.0;548.0;247.0;839;692.0;-264.0;62.0;511.0;715.0
?;349.0;444.0;319.0;741;691.0;-170.0;74.0;555.0;682.0
-4.0;366.0;448.0;319.0;720;673.0;-174.0;?;590.0;698.0
-17.0;397.0;470.0;222.0;806;687.0;-224.0;193.0;622.0;777.0
99.0;407.0;433.0;103.0;812;896.0;-239.0;231.0;700.0;928.0
83.0;366.0;419.0;31.0;754;?;-218.0;274.0;713.0;1087.0
-138.0;319.0;?;20.0;840;1074.0;-216.0;276.0;711.0;1004.0
-116.0;453.0;450.0;11.0;723;1312.0;-187.0;294.0;739.0;1313.0
227.0;270.0;?;54.0;660;1271.0;-137.0;303.0;802.0;1244.0
427.0;121.0;522.0;82.0;991;911.0;-129.0;345.0;719.0;900.0
496.0;236.0;540.0;147.0;1155;1308.0;-155.0;306.0;752.0;1323.0
231.0;34.0;581.0;342.0;1270;1256.0;-193.0;326.0;648.0;1123.0
370.0;215.0;?;340.0;1411;953.0;-65.0;413.0;521.0;?
381.0;251.0;565.0;242.0;1266;812.0;-117.0;-44.0;442.0;882.0
289.0;418.0;657.0;603.0;905;707.0;-368.0;-233.0;437.0;850.0
229.0;397.0;558.0;725.0;673;658.0;-336.0;-52.0;402.0;723.0
?;444.0;435.0;614.0;735;634.0;-168.0;-154.0;417.0;739.0
344.0;450.0;445.0;571.0;661;672.0;-54.0;-7.0;415.0;765.0
462.0;439.0;441.0;481.0;588;698.0;-25.0;111.0;419.0;805.0
473.0;?;384.0;309.0;850;?;-184.0;188.0;?;838.0
444.0;417.0;340.0;248.0;1233;755.0;-381.0;228.0;405.0;?
414.0;?;324.0;?;1717;836.0;-394.0;333.0;480.0;948.0
451.0;448.0;?;163.0;994;1014.0;-388.0;334.0;564.0;?
465.0;340.0;260.0;?;-2385;1092.0;-421.0;292.0;604.0;1167.0
?;431.0;238.0;223.0;-4108;1024.0;-463.0;235.0;641.0;1069.0
389.0;460.0;?;310.0;593;1212.0;?;?;678.0;?
536.0;423.0;?;356.0;4014;924.0;-379.0;?;492.0;1095.0
598.0;308.0;233.0;331.0;1283;891.0;-374.0;274.0;460.0;1068.0
496.0;260.0;290.0;310.0;429;1153.0;-434.0;207.0;545.0;1334.0
464.0;229.0;370.0;410.0;1248;1353.0;-462.0;317.0;424.0;1429.0
484.0;173.0;487.0;360.0;797;1270.0;-241.0;448.0;366.0;1229.0
2374.0;706.0;398.0;343.0;705;759.0;-338.0;-65.0;451.0;915.0
2672.0;577.0;?;293.0;672;795.0;-141.0;128.0;480.0;1047.0
1837.0;553.0;413.0;216.0;1046;884.0;?;?;487.0;1263.0
903.0;782.0;439.0;127.0;1188;871.0;-154.0;216.0;464.0;953.0
?;893.0;480.0;183.0;1667;736.0;-429.0;223.0;?;722.0
-169.0;725.0;481.0;245.0;1834;450.0;-805.0;321.0;490.0;240.0
-666.0;748.0;255.0;221.0;-1714;347.0;-642.0;?;514.0;108.0
-801.0;783.0;209.0;501.0;-2626;351.0;-689.0;-65.0;543.0;-72.0
-489.0;786.0;230.0;415.0;-38;197.0;-1525.0;225.0;615.0;18.0
-204.0;?;207.0;-28.0;?;246.0;-1403.0;541.0;627.0;113.0
314.0;566.0;199.0;-206.0;376;?;-1031.0;762.0;588.0;404.0
992.0;631.0;?;-281.0;763;894.0;-1156.0;771.0;610.0;1151.0
185.0;428.0;553.0;500.0;890;674.0;-284.0;11.0;360.0;727.0
260.0;487.0;?;444.0;689;656.0;-338.0;-87.0;365.0;721.0
?;471.0;393.0;479.0;865;686.0;-274.0;107.0;371.0;784.0
?;?;432.0;432.0;559;757.0;-133.0;156.0;?;861.0
?;369.0;396.0;311.0;888;812.0;-221.0;?;457.0;862.0
313.0;453.0;324.0;244.0;1354;785.0;-325.0;255.0;475.0;836.0
328.0;?;275.0;215.0;?;?;-392.0;317.0;474.0;929.0
398.0;521.0;254.0;194.0;1361;935.0;-399.0;308.0;470.0;1059.0
369.0;470.0;248.0;233.0;-2145;952.0;-436.0;222.0;520.0;1009.0
332.0;548.0;249.0;314.0;-2176;1007.0;-441.0;?;549.0;1119.0
577.0;550.0;307.0;388.0;1639;1029.0;-374.0;?;541.0;1151.0
724.0;?;377.0;385.0;1478;839.0;-340.0;325.0;519.0;954.0
811.0;302.0;352.0;319.0;942;957.0;-415.0;286.0;597.0;1150.0
742.0;215.0;?;286.0;1503;1256.0;-499.0;291.0;636.0;?
650.0;221.0;408.0;336.0;1200;1360.0;-448.0;?;583.0;1469.0
?;?;494.0;259.0;929;1156.0;-328.0;292.0;513.0;?
?;143.0;434.0;267.0;796;991.0;-508.0;38.0;410.0;922.0
269.0;152.0;446.0;304.0;798;1001.0;-750.0;46.0;?;888.0
149.0;314.0;492.0;291.0;791;1022.0;-595.0;88.0;460.0;?
94.0;305.0;503.0;341.0;789;967.0;-422.0;60.0;453.0;852.0
26.0;348.0;458.0;?;778;839.0;-318.0;-57.0;519.0;?
2.0;?;460.0;454.0;763;771.0;-271.0;42.0;542.0;629.0
-95.0;381.0;475.0;419.0;739;644.0;-198.0;75.0;555.0;581.0
?;468.0;448.0;339.0;763;707.0;-197.0;136.0;615.0;680.0
-66.0;505.0;443.0;218.0;783;813.0;-279.0;207.0;676.0;851.0
76.0;489.0;425.0;?;?;921.0;-339.0;248.0;675.0;968.0
58.0;448.0;446.0;48.0;843;1000.0;?;308.0;615.0;1062.0
96.0;485.0;493.0;34.0;657;1313.0;-253.0;335.0;674.0;1308.0
241.0;415.0;?;26.0;?;1260.0;-188.0;406.0;822.0;1237.0
282.0;298.0;547.0;9.0;970;947.0;-167.0;436.0;780.0;983.0
332.0;283.0;605.0;79.0;862;1242.0;-210.0;?;823.0;1241.0
220.0;256.0;?;220.0;1820;1228.0;-208.0;331.0;662.0;1152.0
216.0;321.0;585.0;389.0;802;980.0;-232.0;385.0;544.0;946.0
245.0;343.0;545.0;374.0;-314;846.0;?;?;?;831.0
179.0;358.0;671.0;575.0;1055;?;-336.0;-279.0;426.0;744.0
259.0;437.0;?;689.0;?;673.0;-277.0;33.0;401.0;696.0
335.0;475.0;485.0;416.0;550;613.0;-279.0;-45.0;373.0;654.0
434.0;450.0;493.0;361.0;890;711.0;-177.0;?;?;?
536.0;481.0;485.0;300.0;323;821.0;-71.0;263.0;368.0;849.0
?;400.0;449.0;151.0;920;814.0;-186.0;306.0;374.0;873.0
