NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
-200.0;?;11.9;29.0;33.6;1.3277;1751.0;1105.0;1046.0;?;2.4;137.0;146.0
-200.0;?;9.3;28.2;36.6;?;1636.0;1018.0;950.0;?;1.7;?;100.0
-200.0;857.0;7.9;27.2;38.9;1.3821;1616.0;991.0;?;926.0;1.2;78.0;69.0
-200.0;952.0;5.0;?;40.0;1.3754;1508.0;923.0;765.0;786.0;?;63.0;47.0
-200.0;1049.0;3.4;26.0;41.2;1.3598;1444.0;?;679.0;619.0;0.6;41.0;26.0
-200.0;1068.0;3.2;22.8;50.1;1.3677;1464.0;846.0;?;633.0;?;-200.0;-200.0
?;1079.0;2.7;?;46.6;1.37;1438.0;?;632.0;?;0.4;39.0;24.0
-200.0;1075.0;3.1;24.0;46.4;1.3689;1447.0;?;656.0;?;0.5;60.0;55.0
-200.0;984.0;5.0;?;47.1;1.3602;1552.0;901.0;?;717.0;0.7;?;47.0
-200.0;603.0;?;23.6;47.3;?;2172.0;1291.0;1316.0;1445.0;3.2;?;209.0
-200.0;503.0;32.4;25.5;43.1;1.3891;2568.0;1441.0;1606.0;1786.0;5.6;?;348.0
-200.0;565.0;24.2;?;?;1.4128;2199.0;1363.0;1410.0;1791.0;4.6;?;337.0
?;671.0;16.6;32.6;28.0;?;1907.0;?;1198.0;1413.0;?;183.0;280.0
-200.0;?;?;36.3;23.4;?;1795.0;1132.0;?;1092.0;2.1;144.0;169.0
?;?;12.3;37.5;21.5;1.3673;?;1103.0;1060.0;940.0;1.9;118.0;126.0
-200.0;770.0;?;?;19.0;1.3447;1773.0;1081.0;1053.0;883.0;?;106.0;108.0
?;793.0;11.1;40.1;?;1.4013;1739.0;1079.0;1018.0;850.0;1.6;97.0;93.0
-200.0;741.0;?;40.4;20.0;?;1820.0;1167.0;1087.0;?;2.0;129.0;112.0
?;772.0;11.6;39.9;20.1;1.4495;1720.0;1148.0;1037.0;835.0;1.8;130.0;?
?;670.0;?;?;?;1.3542;1905.0;1221.0;1230.0;1157.0;2.9;163.0;188.0
-200.0;?;19.5;37.0;21.9;?;2023.0;1255.0;1283.0;1232.0;3.4;160.0;?
-200.0;?;19.7;33.9;26.8;1.3899;2067.0;1245.0;?;?;?;140.0;167.0
-200.0;687.0;15.1;31.9;30.6;1.4201;?;?;1151.0;1143.0;2.5;115.0;?
-200.0;754.0;?;29.7;33.9;1.3874;?;1079.0;1020.0;1014.0;1.8;92.0;89.0
?;744.0;?;28.6;36.8;1.416;?;?;1038.0;?;1.8;99.0;103.0
-200.0;?;?;?;38.7;1.4187;?;1085.0;1039.0;1092.0;2.0;96.0;?
?;780.0;?;27.8;40.0;1.4691;1748.0;1050.0;966.0;1090.0;?;?;86.0
-200.0;?;?;?;41.3;?;?;941.0;814.0;979.0;0.8;65.0;52.0
-200.0;980.0;3.9;27.3;41.6;1.4906;1534.0;891.0;705.0;806.0;0.4;46.0;?
-200.0;1080.0;?;26.0;44.2;1.4657;1480.0;?;624.0;712.0;0.3;-200.0;-200.0
-200.0;?;?;24.8;48.0;1.4857;1519.0;850.0;?;853.0;-200.0;57.0;35.0
?;1055.0;3.0;25.9;45.1;1.4889;1504.0;863.0;?;816.0;0.5;54.0;42.0
-200.0;?;5.4;?;?;?;1634.0;?;784.0;934.0;0.7;?;57.0
-200.0;552.0;23.5;?;49.5;1.5201;2316.0;1384.0;1391.0;?;3.4;?;228.0
-200.0;459.0;?;27.1;43.1;1.5224;2622.0;1502.0;?;1858.0;5.7;140.0;350.0
-200.0;?;15.5;?;39.8;1.5053;1963.0;1219.0;?;1410.0;?;?;232.0
-200.0;663.0;15.3;?;32.3;1.5484;1968.0;1237.0;1157.0;1334.0;?;132.0;?
-200.0;706.0;12.8;35.4;27.8;?;1870.0;?;1078.0;1140.0;2.1;122.0;?
-200.0;682.0;?;35.5;?;1.5635;1955.0;1251.0;1154.0;1111.0;2.8;148.0;184.0
-200.0;681.0;15.7;37.8;?;1.5722;1963.0;1214.0;1170.0;1054.0;2.5;133.0;136.0
-200.0;726.0;12.3;37.2;25.5;1.5914;?;1166.0;1062.0;924.0;2.1;130.0;?
-200.0;?;15.3;?;25.6;1.6014;1912.0;1226.0;?;1041.0;2.5;141.0;133.0
-200.0;636.0;17.6;38.0;25.0;1.6312;?;1265.0;1229.0;1282.0;2.7;172.0;156.0
-200.0;593.0;21.5;37.1;?;1.6635;?;1317.0;1338.0;1362.0;3.7;198.0;200.0
-200.0;568.0;23.2;?;?;1.7099;2268.0;1372.0;1382.0;1441.0;?;181.0;202.0
-200.0;543.0;25.6;34.7;31.9;?;2332.0;1443.0;1443.0;?;4.6;202.0;?
-200.0;664.0;?;31.9;?;1.7897;1979.0;1200.0;1126.0;?;2.6;120.0;141.0
-200.0;655.0;14.4;?;?;1.8173;1994.0;1216.0;1130.0;1246.0;2.5;115.0;117.0
-200.0;687.0;12.6;29.3;45.8;?;1929.0;?;1070.0;1192.0;?;112.0;110.0
?;667.0;13.7;28.2;?;1.8144;1985.0;1194.0;1106.0;1194.0;2.2;?;100.0
-200.0;?;13.1;27.3;51.0;1.8287;1954.0;1199.0;1087.0;1252.0;2.5;100.0;112.0
-200.0;?;6.1;26.8;52.4;1.8141;1681.0;965.0;?;777.0;0.9;47.0;35.0
?;850.0;5.8;?;54.9;1.8141;1683.0;961.0;801.0;798.0;?;44.0;33.0
?;952.0;3.7;26.8;?;?;1586.0;901.0;?;?;?;-200.0;?
-200.0;1052.0;2.6;26.9;51.8;1.805;1558.0;864.0;629.0;728.0;0.5;42.0;28.0
-200.0;892.0;4.6;?;59.1;1.8013;1656.0;952.0;742.0;953.0;0.7;57.0;?
?;797.0;7.4;26.4;53.1;1.7987;1738.0;1009.0;?;?;0.9;?;?
?;?;15.2;27.3;46.4;1.6542;1992.0;1225.0;1155.0;1338.0;?;106.0;178.0
?;?;16.7;28.4;40.4;1.5442;?;1245.0;1202.0;1622.0;2.8;136.0;223.0
-200.0;638.0;?;30.8;?;?;?;?;1209.0;1812.0;2.9;157.0;290.0
-200.0;642.0;18.0;34.2;30.7;1.6252;?;1276.0;1241.0;?;2.9;?;274.0
-200.0;675.0;16.1;37.0;26.5;?;1920.0;?;?;1509.0;3.0;190.0;278.0
?;698.0;13.4;36.6;27.8;1.676;1832.0;?;1097.0;?;2.5;155.0;152.0
-200.0;700.0;14.0;36.9;26.9;1.6477;?;1162.0;1117.0;1044.0;2.3;139.0;118.0
?;?;13.4;?;22.2;1.552;1810.0;1126.0;1097.0;1015.0;?;152.0;141.0
-200.0;801.0;10.4;38.5;?;1.5018;1675.0;1089.0;993.0;?;1.9;143.0;131.0
-200.0;747.0;?;?;?;1.4594;1765.0;1134.0;1073.0;1022.0;2.3;168.0;171.0
-200.0;568.0;24.5;38.8;24.2;1.6433;2250.0;1388.0;1418.0;1913.0;4.2;226.0;287.0
-200.0;506.0;?;?;?;1.939;2485.0;1506.0;1499.0;2043.0;4.9;207.0;267.0
-200.0;563.0;23.3;34.0;32.9;1.7251;2205.0;1352.0;?;1661.0;4.9;?;280.0
?;641.0;?;31.9;33.7;1.5663;2040.0;1217.0;1227.0;1404.0;3.5;158.0;224.0
?;?;14.5;30.2;?;?;1936.0;1149.0;1132.0;?;2.5;124.0;137.0
-200.0;688.0;14.4;28.9;41.0;1.6096;1941.0;1156.0;1129.0;1181.0;2.5;110.0;118.0
-200.0;678.0;14.2;27.8;45.2;1.6604;?;1180.0;?;1272.0;2.6;112.0;128.0
-200.0;696.0;12.9;27.1;47.4;1.6701;?;1109.0;1080.0;1190.0;2.3;?;111.0
-200.0;?;9.9;26.2;49.4;1.6555;1800.0;1032.0;?;982.0;1.5;77.0;?
-200.0;918.0;?;26.9;49.3;1.7196;1607.0;893.0;767.0;805.0;0.9;50.0;?
?;?;2.8;26.3;50.8;1.7058;1536.0;848.0;642.0;654.0;0.6;-200.0;-200.0
-200.0;1038.0;3.2;?;?;1.6908;1568.0;850.0;664.0;727.0;0.6;40.0;31.0
-200.0;879.0;5.4;23.4;58.6;1.6651;?;938.0;782.0;1001.0;0.8;66.0;75.0
-200.0;?;6.4;?;55.2;1.6604;1711.0;948.0;828.0;994.0;0.9;60.0;66.0
-200.0;625.0;17.1;25.1;54.3;1.7057;2090.0;?;?;1322.0;2.4;85.0;154.0
-200.0;538.0;22.3;?;51.2;1.7565;2337.0;1380.0;?;1617.0;3.9;120.0;239.0
-200.0;628.0;14.6;28.2;?;1.7752;2021.0;?;1138.0;1430.0;2.9;134.0;246.0
-200.0;667.0;13.3;31.6;39.4;1.7969;1942.0;1246.0;1093.0;1357.0;2.7;?;261.0
?;767.0;10.5;34.2;?;1.6837;1805.0;1141.0;?;?;2.0;125.0;179.0
-200.0;680.0;14.2;?;27.1;1.6352;1940.0;1199.0;1124.0;?;2.4;132.0;159.0
-200.0;710.0;?;37.6;26.9;1.715;1842.0;?;1056.0;?;2.0;114.0;?
?;751.0;10.1;38.1;26.3;1.7213;?;1158.0;983.0;?;1.8;110.0;101.0
-200.0;723.0;?;37.8;26.9;1.7392;1814.0;1163.0;?;888.0;?;121.0;118.0
?;767.0;10.9;?;22.7;1.4653;1730.0;1078.0;1009.0;?;1.8;127.0;120.0
-200.0;651.0;17.3;36.9;24.7;1.5134;1949.0;?;?;1077.0;2.9;157.0;177.0
-200.0;637.0;18.0;?;28.5;?;1986.0;1236.0;1239.0;?;3.3;169.0;?
?;580.0;22.9;32.5;?;1.4875;?;1364.0;1376.0;1356.0;4.4;179.0;235.0
-200.0;675.0;16.5;30.9;30.4;?;1888.0;1193.0;1196.0;?;?;149.0;195.0
-200.0;778.0;10.2;28.7;34.7;1.3457;1697.0;?;985.0;925.0;?;111.0;106.0
-200.0;?;?;27.7;?;1.4372;1779.0;1140.0;?;1059.0;2.1;112.0;107.0
-200.0;648.0;14.3;26.8;45.1;1.5645;1930.0;1239.0;1127.0;1201.0;2.5;120.0;134.0
?;669.0;?;26.1;?;1.5115;1862.0;1171.0;1093.0;1205.0;2.3;105.0;117.0
-200.0;?;?;?;?;1.5174;1733.0;?;?;?;1.7;90.0;83.0
-200.0;?;?;25.3;47.6;1.513;1662.0;1024.0;882.0;1072.0;1.5;87.0;77.0
-200.0;1010.0;?;26.6;43.0;1.4773;?;?;679.0;713.0;?;-200.0;-200.0
-200.0;1043.0;3.3;25.3;47.2;1.5025;1513.0;874.0;668.0;737.0;-200.0;54.0;37.0
-200.0;1046.0;2.9;25.1;48.0;1.5115;1500.0;?;647.0;740.0;?;?;50.0
-200.0;888.0;5.6;24.8;?;1.5654;1629.0;993.0;795.0;770.0;0.8;63.0;?
-200.0;620.0;17.5;25.7;49.7;1.615;2077.0;?;?;1327.0;2.6;102.0;?
-200.0;476.0;29.0;27.4;45.5;?;2559.0;1529.0;1526.0;1763.0;4.9;149.0;300.0
-200.0;?;17.0;29.3;?;1.6082;2052.0;1320.0;1210.0;?;2.9;147.0;263.0
-200.0;650.0;15.6;33.6;28.7;1.4693;1952.0;?;1168.0;1311.0;2.8;?;265.0
-200.0;777.0;10.1;34.6;27.7;1.4991;1745.0;1105.0;980.0;980.0;?;112.0;164.0
-200.0;720.0;11.7;?;27.2;1.5557;1810.0;1160.0;?;?;1.8;108.0;122.0
-200.0;730.0;12.0;?;23.3;1.4313;1771.0;1125.0;1051.0;923.0;1.9;120.0;?
-200.0;763.0;11.0;38.8;?;1.4036;1732.0;?;1015.0;?;1.7;117.0;125.0
-200.0;745.0;11.2;38.1;22.6;1.4868;?;?;1021.0;827.0;1.7;?;?
-200.0;778.0;10.5;37.1;23.0;?;1681.0;?;995.0;821.0;1.9;149.0;162.0
-200.0;804.0;11.8;34.8;19.3;?;?;1035.0;?;749.0;2.1;174.0;149.0
?;757.0;?;33.6;20.7;1.059;1691.0;?;1110.0;871.0;?;163.0;161.0
-200.0;739.0;17.3;31.4;?;0.8376;1729.0;1051.0;1220.0;1077.0;3.0;161.0;201.0
-200.0;752.0;?;29.5;23.8;0.9623;?;?;1124.0;?;?;154.0;209.0
-200.0;?;10.7;27.4;27.1;0.9736;1588.0;1008.0;1004.0;1125.0;1.9;?;?
-200.0;745.0;?;26.1;?;?;?;1090.0;1073.0;1124.0;2.1;122.0;133.0
-200.0;780.0;10.1;25.5;34.0;1.0935;1643.0;1048.0;983.0;1064.0;?;119.0;?
-200.0;705.0;13.1;24.0;37.8;1.1125;1738.0;1131.0;1087.0;?;2.5;131.0;164.0
?;854.0;7.4;24.2;37.3;1.1118;1528.0;953.0;?;899.0;1.1;84.0;72.0
?;968.0;4.6;23.4;?;1.1571;1461.0;897.0;?;807.0;?;77.0;?
-200.0;932.0;4.7;21.8;46.6;1.1991;1494.0;?;750.0;817.0;0.7;-200.0;-200.0
?;?;?;22.6;43.0;1.1629;1371.0;828.0;639.0;573.0;0.4;41.0;27.0
?;964.0;4.5;?;50.7;1.1844;?;892.0;739.0;768.0;0.7;68.0;74.0
-200.0;?;5.9;20.5;49.3;1.176;1530.0;914.0;809.0;807.0;0.7;69.0;69.0
-200.0;722.0;11.1;21.4;48.0;?;1743.0;1096.0;1017.0;1204.0;?;?;162.0
-200.0;?;14.4;23.2;?;1.2344;1885.0;1173.0;1130.0;1401.0;2.3;120.0;208.0
?;?;11.1;25.3;40.7;1.2921;1725.0;1125.0;1016.0;1256.0;1.9;?;168.0
-200.0;781.0;9.9;29.9;31.1;1.2883;1669.0;1079.0;976.0;999.0;1.7;113.0;?
-200.0;?;?;33.9;21.3;?;1536.0;974.0;930.0;712.0;?;?;104.0
?;?;9.9;36.3;16.0;?;1550.0;977.0;973.0;?;?;?;?
-200.0;946.0;7.4;36.6;15.2;0.9177;1436.0;?;873.0;614.0;1.3;86.0;?
-200.0;992.0;6.1;37.4;15.8;0.9998;1426.0;896.0;?;554.0;0.8;70.0;57.0
-200.0;?;?;37.9;15.0;0.9721;1391.0;896.0;?;?;?;70.0;64.0
-200.0;930.0;7.1;38.0;16.8;1.0933;1479.0;956.0;862.0;636.0;1.1;82.0;65.0
-200.0;909.0;8.0;?;17.5;1.0789;?;?;900.0;664.0;1.2;93.0;79.0
-200.0;942.0;7.3;35.3;17.0;0.9561;?;929.0;869.0;624.0;1.2;89.0;80.0
-200.0;905.0;8.7;?;?;0.9462;?;947.0;?;?;1.4;90.0;?
-200.0;864.0;7.5;29.1;?;1.1792;1537.0;1003.0;880.0;695.0;1.1;67.0;?
-200.0;822.0;9.0;?;33.4;?;1658.0;1045.0;940.0;?;1.5;94.0;90.0
?;728.0;11.6;?;35.8;1.2318;1726.0;1125.0;1035.0;1150.0;2.0;109.0;122.0
-200.0;742.0;?;25.2;42.7;1.3473;?;1138.0;985.0;1141.0;1.9;?;120.0
-200.0;660.0;?;24.0;51.9;1.5252;1840.0;?;1060.0;1227.0;2.2;?;126.0
-200.0;847.0;6.4;24.5;44.4;1.3476;1585.0;983.0;831.0;?;?;71.0;68.0
-200.0;?;7.2;?;51.0;1.3805;1639.0;1007.0;?;987.0;?;71.0;65.0
-200.0;846.0;6.1;22.2;52.7;1.3891;1613.0;957.0;816.0;903.0;0.8;-200.0;-200.0
-200.0;949.0;4.3;21.2;56.8;1.4094;1550.0;?;?;780.0;0.6;49.0;38.0
-200.0;971.0;?;20.3;?;1.3994;1528.0;886.0;702.0;767.0;0.6;43.0;?
-200.0;972.0;4.0;21.3;56.7;1.4178;1559.0;899.0;708.0;780.0;0.6;44.0;?
-200.0;968.0;?;23.0;54.6;1.5177;1573.0;942.0;723.0;698.0;0.6;42.0;36.0
-200.0;835.0;6.1;23.7;54.3;1.5731;1669.0;?;?;821.0;1.1;69.0;64.0
?;859.0;6.0;25.4;?;1.5732;1634.0;1009.0;810.0;772.0;1.0;65.0;56.0
-200.0;?;5.9;29.6;37.7;1.544;1606.0;1025.0;?;690.0;?;68.0;56.0
-200.0;939.0;5.4;33.9;26.2;1.3664;1543.0;977.0;783.0;586.0;1.0;?;43.0
?;1007.0;4.9;35.8;22.4;1.2933;1459.0;936.0;757.0;523.0;0.8;?;40.0
-200.0;?;3.9;37.9;18.8;1.222;1394.0;884.0;703.0;488.0;0.7;46.0;34.0
-200.0;?;3.2;38.5;14.8;0.9942;1270.0;809.0;664.0;427.0;0.4;40.0;28.0
-200.0;1109.0;4.1;39.3;?;?;1307.0;?;?;468.0;0.5;?;32.0
-200.0;1106.0;4.0;38.9;?;1.0613;1331.0;872.0;?;?;?;56.0;39.0
-200.0;1102.0;4.8;37.9;12.7;?;1298.0;?;?;515.0;?;64.0;52.0
-200.0;1064.0;?;35.8;13.4;0.7749;1310.0;854.0;?;?;0.9;71.0;?
-200.0;900.0;9.1;?;19.7;0.9345;1541.0;?;942.0;776.0;1.6;103.0;104.0
-200.0;866.0;?;30.1;23.5;?;1541.0;985.0;944.0;833.0;1.6;97.0;102.0
-200.0;817.0;10.1;?;28.7;1.0806;1631.0;?;981.0;?;1.7;108.0;?
-200.0;853.0;?;26.0;35.7;1.1842;1580.0;1012.0;876.0;967.0;1.3;87.0;89.0
?;766.0;9.9;25.3;39.2;1.2452;1656.0;?;973.0;1089.0;1.9;104.0;121.0
-200.0;790.0;9.0;24.7;38.7;?;1635.0;1025.0;?;1103.0;1.5;93.0;?
-200.0;1034.0;3.7;25.5;35.7;1.1499;1412.0;848.0;692.0;734.0;?;?;41.0
-200.0;1075.0;?;22.5;?;?;1405.0;839.0;652.0;671.0;?;49.0;34.0
-200.0;1097.0;2.5;?;46.1;1.1761;1400.0;814.0;618.0;696.0;?;-200.0;?
?;1073.0;2.6;19.7;51.4;1.1688;1422.0;816.0;624.0;729.0;-200.0;56.0;41.0
-200.0;1120.0;2.4;21.6;45.7;1.1665;1387.0;799.0;613.0;641.0;0.4;?;38.0
-200.0;906.0;5.6;21.1;47.3;1.1654;1521.0;?;?;825.0;0.7;57.0;59.0
-200.0;697.0;14.3;21.6;44.1;1.1269;?;1104.0;1125.0;1179.0;?;80.0;165.0
-200.0;519.0;27.7;?;?;1.0988;2311.0;1344.0;1496.0;?;3.9;134.0;287.0
-200.0;632.0;19.1;26.0;30.1;?;1901.0;1226.0;?;1474.0;3.6;157.0;317.0
-200.0;691.0;?;30.6;?;1.001;1779.0;1157.0;1176.0;1370.0;3.2;175.0;330.0
-200.0;798.0;12.3;34.1;19.1;1.0048;?;1059.0;1060.0;?;?;147.0;204.0
-200.0;778.0;12.2;36.2;18.0;1.0636;1633.0;1076.0;1057.0;?;?;140.0;189.0
-200.0;783.0;11.7;37.4;17.3;?;1641.0;1066.0;?;1036.0;2.1;137.0;165.0
-200.0;813.0;10.4;39.5;15.6;1.102;?;1049.0;994.0;?;?;?;139.0
-200.0;776.0;12.7;40.4;14.9;?;1671.0;1097.0;?;960.0;2.0;138.0;156.0
-200.0;791.0;11.1;40.1;?;1.1699;1624.0;1087.0;?;883.0;?;132.0;?
?;633.0;?;39.3;18.9;?;1942.0;?;1269.0;1221.0;?;174.0;173.0
-200.0;584.0;24.1;37.3;19.9;1.2437;2072.0;1328.0;1405.0;1518.0;4.3;203.0;?
?;654.0;19.1;?;?;?;1906.0;1200.0;?;1264.0;3.5;176.0;239.0
-200.0;732.0;13.6;30.7;?;1.2501;?;?;1105.0;1061.0;2.5;?;139.0
-200.0;776.0;?;28.8;32.8;1.2776;1684.0;1058.0;1004.0;947.0;1.8;98.0;92.0
?;?;11.3;27.3;36.8;1.3207;?;1081.0;1025.0;1059.0;1.9;?;104.0
-200.0;776.0;9.6;26.2;39.7;1.3249;?;?;962.0;1030.0;?;104.0;108.0
-200.0;752.0;9.8;25.4;43.0;1.37;1694.0;1078.0;971.0;1065.0;?;105.0;107.0
-200.0;931.0;4.9;25.8;41.0;1.3461;1497.0;917.0;?;893.0;?;75.0;55.0
-200.0;965.0;4.1;23.3;48.4;1.3677;1510.0;?;718.0;837.0;0.7;?;43.0
-200.0;1012.0;3.3;?;47.8;1.3607;?;865.0;671.0;807.0;0.6;-200.0;-200.0
?;1123.0;2.2;?;?;1.3361;?;829.0;?;596.0;0.4;36.0;?
?;931.0;?;21.8;?;1.3539;1540.0;913.0;743.0;884.0;?;66.0;?
-200.0;742.0;10.2;21.8;52.5;1.3529;?;1077.0;?;1170.0;1.6;97.0;?
-200.0;565.0;23.3;?;49.1;1.3546;2196.0;1337.0;?;1596.0;3.8;115.0;274.0
-200.0;472.0;31.0;24.9;43.3;1.3422;2460.0;1467.0;?;1873.0;5.1;145.0;369.0
-200.0;611.0;?;26.7;?;1.3556;1954.0;?;1227.0;1608.0;3.4;162.0;308.0
-200.0;675.0;14.3;30.5;32.9;1.4135;1835.0;1227.0;1125.0;1470.0;2.6;147.0;?
-200.0;693.0;13.7;?;?;1.4404;1818.0;1188.0;1108.0;1275.0;2.2;132.0;178.0
-200.0;631.0;19.3;38.2;20.9;1.3701;1953.0;1301.0;1276.0;1407.0;3.4;179.0;267.0
-200.0;657.0;19.3;39.6;16.9;1.2028;1892.0;1201.0;1278.0;1302.0;?;174.0;?
-200.0;794.0;?;39.9;15.8;1.141;1622.0;1058.0;1026.0;931.0;?;132.0;165.0
?;789.0;12.7;?;13.9;1.02;1604.0;1037.0;1075.0;917.0;2.0;151.0;?
?;762.0;15.3;39.6;?;0.9332;1674.0;1055.0;1157.0;985.0;2.4;168.0;216.0
?;661.0;22.5;?;12.6;0.8894;1845.0;1179.0;1364.0;1265.0;?;192.0;306.0
-200.0;632.0;25.0;37.9;13.9;0.9015;1946.0;1298.0;?;2475.0;?;194.0;?
-200.0;654.0;21.1;34.2;17.9;0.9444;1864.0;1213.0;1327.0;2021.0;3.9;155.0;251.0
-200.0;613.0;?;32.6;20.6;0.9939;1975.0;?;1398.0;1834.0;?;?;230.0
-200.0;737.0;14.9;30.4;23.2;0.9889;1717.0;1086.0;1145.0;1426.0;2.5;125.0;154.0
-200.0;?;12.8;28.8;?;0.9793;1668.0;?;1078.0;?;2.1;108.0;137.0
-200.0;681.0;?;?;29.9;1.1018;1737.0;?;1128.0;1490.0;?;110.0;?
-200.0;675.0;14.3;?;32.6;?;1771.0;1112.0;?;1440.0;2.1;99.0;117.0
-200.0;773.0;?;26.3;33.7;1.1377;1609.0;992.0;948.0;?;1.6;95.0;106.0
-200.0;931.0;?;25.7;33.9;1.1065;1463.0;895.0;767.0;985.0;?;69.0;55.0
-200.0;1046.0;3.0;?;36.0;?;?;843.0;655.0;826.0;0.5;-200.0;-200.0
?;1073.0;2.6;25.5;34.6;1.1096;1362.0;828.0;?;754.0;0.4;45.0;?
-200.0;997.0;4.0;24.0;37.8;1.1077;1432.0;894.0;709.0;853.0;0.5;53.0;46.0
-200.0;?;9.9;23.9;39.3;1.1522;?;1072.0;976.0;1340.0;1.3;88.0;144.0
-200.0;?;?;24.8;38.4;1.1808;2305.0;1425.0;1486.0;1869.0;4.1;136.0;392.0
-200.0;496.0;27.9;26.9;34.4;?;?;1428.0;1500.0;2021.0;?;?;358.0
-200.0;572.0;24.5;29.6;28.7;?;2081.0;1359.0;?;1902.0;4.0;189.0;381.0
-200.0;730.0;?;34.6;21.1;1.1398;1707.0;1182.0;1122.0;?;2.2;166.0;261.0
-200.0;?;11.9;38.3;17.0;?;1623.0;1117.0;1045.0;1260.0;2.0;?;?
-200.0;?;13.1;40.4;14.5;1.0736;1640.0;?;1088.0;1124.0;?;149.0;155.0
-200.0;739.0;15.1;42.6;?;0.8012;?;1068.0;1152.0;1309.0;2.2;142.0;193.0
-200.0;743.0;14.1;42.5;10.2;0.8478;1629.0;1090.0;1120.0;1283.0;2.2;130.0;195.0
-200.0;792.0;?;41.0;11.6;0.8872;1555.0;1056.0;1024.0;?;1.8;121.0;159.0
-200.0;?;10.8;41.3;13.0;1.0154;1546.0;1098.0;1007.0;?;1.8;116.0;?
-200.0;635.0;21.5;39.2;14.5;1.0106;1925.0;1318.0;1339.0;1416.0;?;?;228.0
-200.0;599.0;?;36.9;17.9;1.096;1903.0;1348.0;1347.0;1611.0;4.3;233.0;348.0
-200.0;538.0;?;35.6;20.4;1.1646;2199.0;?;1546.0;1919.0;5.3;223.0;337.0
-200.0;597.0;22.5;?;22.6;1.1658;2005.0;?;?;1745.0;4.3;184.0;282.0
-200.0;?;21.8;?;27.8;?;2017.0;1397.0;1346.0;1837.0;3.6;165.0;228.0
?;620.0;17.1;31.1;29.3;1.3055;1880.0;1286.0;1214.0;1759.0;2.4;132.0;168.0
?;661.0;15.4;?;30.9;1.3026;?;1222.0;1161.0;1593.0;2.1;122.0;173.0
-200.0;?;10.2;29.8;30.2;?;1627.0;1069.0;983.0;1357.0;?;?;87.0
-200.0;?;7.2;28.4;?;1.2361;1532.0;?;864.0;1231.0;0.9;?;65.0
-200.0;853.0;?;27.5;34.0;1.231;1507.0;?;803.0;1066.0;0.6;60.0;43.0
-200.0;910.0;?;26.8;?;?;1443.0;919.0;723.0;992.0;0.5;-200.0;-200.0
-200.0;866.0;5.1;24.5;40.4;?;1485.0;969.0;769.0;?;-200.0;60.0;43.0
-200.0;839.0;?;25.6;?;1.2545;1503.0;986.0;784.0;1204.0;?;74.0;66.0
-200.0;?;6.2;27.5;34.6;1.2518;1511.0;990.0;821.0;1079.0;0.6;62.0;57.0
-200.0;603.0;16.9;25.9;37.4;1.2289;1914.0;1296.0;1208.0;1593.0;2.2;115.0;231.0
-200.0;545.0;?;28.5;32.5;1.2441;?;1371.0;1384.0;1745.0;3.2;?;?
-200.0;?;18.0;?;?;?;1919.0;1385.0;?;1847.0;3.0;155.0;288.0
-200.0;595.0;17.6;29.8;?;1.3693;1903.0;1381.0;1227.0;?;2.7;162.0;312.0
-200.0;587.0;?;33.4;26.8;?;1934.0;1396.0;1306.0;1886.0;3.2;189.0;361.0
-200.0;801.0;10.6;?;15.8;1.1604;1538.0;1070.0;?;?;?;?;147.0
-200.0;819.0;9.9;41.8;15.0;1.1989;1525.0;1076.0;972.0;923.0;1.3;109.0;?
?;?;10.7;41.1;15.7;1.2071;1609.0;1126.0;1004.0;926.0;?;108.0;?
-200.0;673.0;?;41.9;14.8;1.1944;?;?;1196.0;1277.0;2.1;145.0;156.0
?;671.0;?;40.9;14.6;1.114;1807.0;1202.0;1206.0;1301.0;?;?;213.0
-200.0;628.0;20.5;39.1;16.9;1.1705;1891.0;?;1310.0;?;3.1;200.0;250.0
-200.0;?;?;36.4;27.3;1.6308;2021.0;?;?;?;3.5;?;253.0
-200.0;487.0;30.0;34.9;?;1.611;2371.0;1611.0;?;1948.0;5.1;206.0;?
-200.0;559.0;24.6;33.6;26.4;?;2113.0;1387.0;1419.0;1677.0;4.5;192.0;309.0
-200.0;648.0;?;32.2;?;1.3044;?;1268.0;1206.0;1434.0;2.9;137.0;?
-200.0;?;15.8;?;?;?;1834.0;1237.0;1175.0;1424.0;2.6;128.0;?
-200.0;?;16.6;29.4;35.6;?;1934.0;1302.0;1198.0;?;2.7;121.0;156.0
-200.0;575.0;?;29.1;34.8;1.38;1996.0;1347.0;1282.0;?;3.2;136.0;190.0
-200.0;?;16.6;27.7;41.9;1.537;1905.0;1355.0;1198.0;1714.0;2.3;109.0;129.0
?;823.0;6.2;27.9;41.6;?;1585.0;1023.0;822.0;1050.0;1.0;74.0;65.0
-200.0;?;2.7;27.8;43.7;1.6039;1458.0;903.0;?;550.0;?;-200.0;?
-200.0;1144.0;2.3;27.4;42.2;1.5177;?;876.0;605.0;?;0.4;40.0;29.0
-200.0;1011.0;?;?;?;1.4713;1509.0;?;707.0;554.0;0.6;61.0;58.0
-200.0;847.0;7.2;26.9;?;1.4041;?;1020.0;866.0;?;1.0;83.0;92.0
?;?;18.1;27.0;37.3;1.3081;1989.0;?;1241.0;?;2.9;129.0;?
