NMHC(GT);PT08.S3(NOx);C6H6(GT);T;RH;AH;PT08.S4(NO2);PT08.S1(CO);PT08.S2(NMHC);PT08.S5(O3);CO(GT);NO2(GT);NOx(GT)
279.0;811.0;12.5;19.9;37.8;0.8675;1651.0;1153.0;1066.0;1194.0;2.5;122.0;135.0
137.0;905.0;8.8;?;40.6;0.8771;1511.0;1078.0;932.0;951.0;1.8;100.0;99.0
203.0;806.0;10.9;17.9;43.5;0.884;1608.0;1133.0;1012.0;1054.0;2.0;108.0;111.0
101.0;880.0;8.0;17.4;46.3;0.9112;?;1055.0;899.0;980.0;1.3;83.0;72.0
86.0;?;4.4;18.1;44.7;0.9186;1396.0;953.0;735.0;898.0;1.0;74.0;54.0
51.0;1139.0;2.8;16.5;50.1;0.9331;1359.0;892.0;639.0;803.0;?;64.0;41.0
47.0;1167.0;2.7;14.2;56.9;0.9141;1347.0;895.0;632.0;684.0;0.6;-200.0;-200.0
35.0;1209.0;2.2;14.7;56.2;?;1321.0;859.0;602.0;644.0;-200.0;40.0;24.0
33.0;1191.0;2.5;16.3;52.8;0.9722;1345.0;856.0;619.0;677.0;0.5;39.0;29.0
95.0;892.0;7.5;13.9;60.7;0.9597;1539.0;1030.0;880.0;996.0;1.1;69.0;76.0
754.0;529.0;30.4;15.0;58.3;0.9876;2396.0;1689.0;1560.0;1736.0;?;104.0;321.0
588.0;?;22.0;16.1;?;0.996;2112.0;1486.0;1351.0;1692.0;?;100.0;274.0
658.0;577.0;24.7;19.3;46.4;1.0248;2155.0;1592.0;1423.0;2108.0;4.6;146.0;322.0
372.0;692.0;18.4;24.2;33.8;1.0097;1903.0;1469.0;1252.0;1807.0;3.4;155.0;255.0
386.0;723.0;16.8;26.7;28.7;0.9895;1850.0;1364.0;1205.0;1566.0;2.8;139.0;196.0
333.0;755.0;14.2;27.4;?;1.0098;1741.0;1285.0;1123.0;1293.0;2.5;121.0;136.0
293.0;748.0;15.7;28.1;26.9;1.0094;1787.0;1311.0;?;1219.0;2.4;108.0;119.0
511.0;684.0;21.9;27.7;26.5;?;1969.0;1416.0;1348.0;1330.0;3.2;126.0;169.0
559.0;701.0;20.8;28.4;23.4;0.8935;1890.0;1387.0;1318.0;1299.0;3.5;145.0;?
375.0;768.0;16.2;28.4;26.0;0.9922;1750.0;1329.0;1185.0;1111.0;2.9;121.0;140.0
509.0;680.0;19.8;27.3;30.0;1.0752;1878.0;1496.0;1292.0;1300.0;3.6;145.0;178.0
790.0;567.0;28.9;24.3;37.3;1.1199;2226.0;1676.0;1525.0;1653.0;4.8;160.0;223.0
816.0;562.0;28.3;23.1;42.2;1.1746;2252.0;1724.0;1510.0;1716.0;5.4;155.0;222.0
804.0;597.0;24.9;21.8;43.6;1.1226;2117.0;1642.0;1426.0;1720.0;5.3;162.0;265.0
332.0;764.0;13.1;19.8;46.8;1.0702;1740.0;1267.0;1088.0;?;2.7;129.0;151.0
?;845.0;8.6;19.6;49.8;1.1221;1575.0;1146.0;923.0;1166.0;1.4;96.0;79.0
143.0;788.0;9.5;17.9;56.2;1.142;1662.0;1216.0;960.0;1256.0;1.6;?;87.0
117.0;838.0;7.8;17.4;55.6;1.0963;1574.0;1128.0;891.0;1125.0;1.5;89.0;88.0
84.0;?;5.2;16.8;59.5;1.1269;1495.0;?;772.0;968.0;1.0;61.0;?
60.0;1115.0;2.8;15.9;60.1;1.0806;1409.0;926.0;639.0;814.0;0.6;54.0;34.0
?;1154.0;2.3;15.6;61.2;1.0784;1386.0;898.0;608.0;743.0;0.4;-200.0;-200.0
40.0;1168.0;2.5;14.6;63.4;1.0446;1382.0;889.0;617.0;758.0;-200.0;44.0;31.0
64.0;1038.0;4.4;13.3;67.0;1.0203;1470.0;959.0;734.0;861.0;0.8;57.0;76.0
148.0;827.0;9.4;12.9;66.5;0.9846;1620.0;1097.0;956.0;1047.0;1.5;68.0;139.0
635.0;539.0;29.8;14.8;61.3;1.0237;2405.0;1674.0;1547.0;1665.0;4.9;95.0;293.0
1129.0;461.0;36.2;16.1;56.5;?;2572.0;?;1690.0;1982.0;7.2;125.0;368.0
475.0;648.0;18.0;18.6;47.8;1.0143;1886.0;1408.0;1241.0;1711.0;3.5;135.0;250.0
220.0;875.0;10.9;23.8;30.2;0.8771;1583.0;1156.0;1009.0;1204.0;2.1;118.0;145.0
105.0;971.0;9.0;25.4;25.0;0.7966;1491.0;1042.0;?;871.0;1.5;91.0;110.0
190.0;829.0;14.4;25.6;25.5;0.8234;1716.0;1167.0;1128.0;1040.0;2.0;89.0;104.0
516.0;656.0;22.3;24.9;29.9;0.9325;2037.0;1398.0;1360.0;1439.0;3.8;129.0;205.0
346.0;654.0;20.9;22.4;37.9;1.016;2023.0;1458.0;1321.0;1516.0;3.4;122.0;201.0
565.0;614.0;23.1;21.7;?;1.1242;2151.0;1554.0;1379.0;1693.0;4.4;138.0;266.0
483.0;615.0;21.2;21.4;44.4;1.1176;2069.0;1495.0;1331.0;1635.0;3.9;136.0;246.0
651.0;579.0;24.8;20.8;45.3;1.1016;2176.0;1560.0;1424.0;1688.0;4.9;143.0;247.0
657.0;553.0;28.6;20.2;48.6;1.1354;2312.0;1664.0;1519.0;1820.0;5.4;145.0;271.0
830.0;502.0;32.6;20.2;50.8;1.1924;2488.0;?;?;2006.0;6.5;146.0;?
435.0;608.0;19.2;18.6;57.6;1.2233;2046.0;1524.0;1275.0;1740.0;4.3;122.0;245.0
209.0;646.0;16.3;18.2;58.8;1.2173;1931.0;1398.0;1189.0;1577.0;2.9;112.0;180.0
202.0;694.0;13.7;17.8;61.0;?;1856.0;1342.0;1106.0;1443.0;2.7;102.0;156.0
174.0;681.0;13.6;17.0;70.7;1.3554;1876.0;1433.0;1104.0;1411.0;2.8;?;172.0
170.0;733.0;11.1;16.2;76.9;1.4051;1823.0;1297.0;1019.0;1217.0;2.3;85.0;137.0
116.0;830.0;7.6;15.7;78.6;1.3943;1696.0;1179.0;884.0;1086.0;1.7;76.0;91.0
91.0;897.0;5.9;15.7;?;1.3917;1628.0;1097.0;809.0;1050.0;1.2;74.0;80.0
71.0;963.0;?;15.7;?;1.3683;1598.0;1054.0;761.0;965.0;?;-200.0;-200.0
59.0;1009.0;4.0;15.4;78.5;1.3635;1554.0;1017.0;711.0;906.0;-200.0;56.0;46.0
48.0;1005.0;4.5;?;74.7;1.3194;1563.0;1005.0;738.0;917.0;0.8;66.0;68.0
111.0;818.0;9.3;15.9;73.1;1.3136;1771.0;1206.0;949.0;1116.0;1.7;90.0;162.0
?;662.0;18.3;16.6;68.2;1.2737;2033.0;1458.0;1249.0;1380.0;3.0;111.0;213.0
332.0;638.0;19.9;18.7;57.6;1.2323;2065.0;1405.0;1295.0;1378.0;3.4;103.0;161.0
344.0;685.0;16.6;17.6;65.0;1.2945;1970.0;1381.0;1199.0;1365.0;3.3;117.0;209.0
212.0;736.0;12.6;16.3;73.2;1.3458;1833.0;1315.0;1072.0;1273.0;2.7;116.0;191.0
166.0;707.0;12.9;16.0;78.5;1.4209;1889.0;1332.0;1082.0;1242.0;2.6;109.0;215.0
214.0;673.0;14.9;17.3;72.4;1.4125;1973.0;?;1145.0;1294.0;3.2;116.0;212.0
377.0;643.0;17.4;19.4;60.9;1.3545;2061.0;1399.0;1222.0;1413.0;3.4;115.0;202.0
210.0;695.0;15.4;?;50.9;1.2823;1939.0;1310.0;1160.0;1224.0;2.6;94.0;153.0
265.0;699.0;16.7;22.7;45.8;1.2465;1971.0;1399.0;1201.0;1318.0;3.4;121.0;?
365.0;644.0;18.0;20.9;60.8;1.4852;2139.0;1524.0;?;1404.0;4.0;114.0;210.0
454.0;641.0;?;21.0;54.3;1.3353;2133.0;1487.0;1274.0;1471.0;4.5;110.0;215.0
460.0;622.0;21.0;20.8;54.4;1.3194;2162.0;1480.0;1324.0;1623.0;4.2;122.0;215.0
642.0;555.0;26.9;19.8;58.6;1.3392;2356.0;1626.0;?;1786.0;5.7;?;281.0
501.0;625.0;19.5;19.1;61.1;1.3345;2100.0;1449.0;1282.0;1569.0;4.4;133.0;254.0
234.0;684.0;15.1;18.2;65.4;1.3529;1951.0;1363.0;1152.0;1495.0;3.1;110.0;189.0
212.0;689.0;14.6;18.1;66.1;1.3579;1927.0;1371.0;1136.0;1471.0;3.0;102.0;174.0
275.0;?;13.7;17.7;66.9;1.3422;1872.0;1406.0;1107.0;1384.0;3.1;108.0;167.0
275.0;709.0;15.2;17.8;66.8;1.346;1936.0;1425.0;1155.0;?;3.5;110.0;185.0
-200.0;826.0;9.3;17.3;?;1.3346;1724.0;1179.0;951.0;1323.0;2.4;84.0;129.0
-200.0;939.0;6.5;16.5;70.2;1.3099;1647.0;1047.0;833.0;1081.0;1.6;71.0;85.0
-200.0;950.0;6.3;15.7;?;1.2902;1629.0;1009.0;825.0;938.0;1.3;?;-200.0
-200.0;1134.0;3.5;16.2;69.9;1.2756;1492.0;882.0;685.0;673.0;-200.0;42.0;35.0
-200.0;1205.0;2.6;16.7;67.1;1.2619;1434.0;858.0;624.0;543.0;0.6;?;24.0
-200.0;1180.0;3.1;16.7;66.9;1.2631;1452.0;?;659.0;561.0;0.7;35.0;30.0
-200.0;916.0;6.5;16.9;?;1.2688;1632.0;1012.0;833.0;862.0;1.2;67.0;75.0
-200.0;926.0;6.5;17.7;62.0;1.2458;1615.0;1049.0;836.0;901.0;1.5;?;79.0
-200.0;854.0;8.8;19.4;?;1.2184;1693.0;1131.0;932.0;1048.0;1.8;86.0;104.0
?;886.0;8.8;21.6;46.1;1.1725;1652.0;1120.0;931.0;971.0;2.1;89.0;118.0
-200.0;909.0;9.2;24.6;36.7;1.1202;1657.0;1117.0;946.0;915.0;1.9;86.0;105.0
-200.0;901.0;9.2;26.0;31.9;1.0566;1632.0;1110.0;948.0;891.0;2.0;86.0;101.0
-200.0;1044.0;6.1;25.6;31.5;1.0184;1489.0;962.0;816.0;628.0;1.3;66.0;65.0
?;1029.0;6.5;24.8;34.8;1.0716;1495.0;963.0;835.0;556.0;1.3;68.0;59.0
-200.0;?;9.2;26.1;30.3;1.0101;1584.0;1050.0;948.0;652.0;1.8;82.0;80.0
-200.0;949.0;8.3;25.5;33.5;1.0767;?;1053.0;911.0;683.0;2.0;91.0;98.0
-200.0;948.0;8.3;23.7;37.2;1.0746;1598.0;1045.0;910.0;624.0;1.8;?;89.0
-200.0;849.0;11.0;22.3;38.9;1.0324;1676.0;1124.0;1013.0;733.0;2.4;104.0;114.0
-200.0;759.0;14.7;20.7;42.8;1.0298;1780.0;1330.0;1140.0;1062.0;4.0;131.0;195.0
-200.0;835.0;10.8;19.0;51.7;1.1222;1674.0;1171.0;1006.0;988.0;2.8;112.0;156.0
-200.0;866.0;9.4;17.8;55.5;1.1174;1656.0;1085.0;954.0;871.0;2.0;100.0;109.0
-200.0;727.0;14.8;17.4;57.6;1.1342;1851.0;1358.0;1144.0;?;3.6;115.0;184.0
-200.0;765.0;?;17.6;58.5;1.1645;1769.0;1385.0;1094.0;1175.0;3.7;129.0;190.0
-200.0;876.0;8.4;17.2;59.3;1.1551;1599.0;1167.0;914.0;1126.0;2.3;99.0;105.0
-200.0;893.0;7.9;17.1;60.4;1.1633;?;1072.0;894.0;1118.0;1.8;74.0;76.0
-200.0;989.0;5.5;16.4;62.2;1.1507;1536.0;938.0;789.0;?;0.9;55.0;38.0
-200.0;910.0;6.6;14.8;67.6;1.1352;1580.0;1000.0;?;942.0;1.6;?;-200.0
-200.0;1141.0;3.3;14.8;65.8;1.1028;1460.0;854.0;670.0;?;-200.0;35.0;26.0
-200.0;?;2.6;14.7;65.2;1.0811;1426.0;?;628.0;689.0;0.6;37.0;33.0
-200.0;1138.0;3.6;13.1;70.2;1.0554;1456.0;866.0;689.0;767.0;0.7;45.0;57.0
-200.0;1036.0;4.8;14.3;66.2;1.0728;1518.0;911.0;751.0;817.0;0.8;46.0;48.0
-200.0;951.0;5.9;16.0;61.6;1.1083;1568.0;988.0;806.0;940.0;1.2;68.0;87.0
-200.0;920.0;6.9;17.7;?;1.1342;1595.0;1046.0;851.0;908.0;1.4;77.0;94.0
-200.0;890.0;8.5;21.3;44.7;1.1157;1639.0;1085.0;918.0;871.0;1.6;79.0;89.0
-200.0;1015.0;6.1;23.6;36.4;1.0431;1531.0;1008.0;816.0;689.0;1.3;72.0;78.0
-200.0;1031.0;6.2;24.3;34.0;1.0149;1510.0;1004.0;821.0;?;1.3;68.0;72.0
-200.0;?;4.8;24.4;32.7;0.9863;1436.0;948.0;754.0;602.0;1.1;64.0;64.0
-200.0;1010.0;6.8;24.6;31.7;0.9647;1519.0;1026.0;847.0;617.0;1.2;73.0;70.0
-200.0;948.0;7.0;23.9;34.3;1.002;1538.0;1047.0;859.0;677.0;1.5;84.0;92.0
-200.0;1047.0;5.5;25.9;28.1;0.9258;1443.0;1018.0;790.0;580.0;1.1;67.0;69.0
-200.0;884.0;?;24.5;32.3;0.9815;1637.0;1160.0;957.0;861.0;1.9;106.0;131.0
-200.0;809.0;11.9;22.6;39.3;1.06;1721.0;1269.0;1047.0;1080.0;2.3;114.0;144.0
-200.0;736.0;13.8;21.2;47.5;1.1828;1853.0;1394.0;1111.0;1288.0;3.3;123.0;209.0
-200.0;?;10.7;19.9;54.9;1.2632;1753.0;1292.0;1003.0;1163.0;2.6;108.0;170.0
-200.0;840.0;?;19.4;52.1;1.1642;1691.0;1212.0;966.0;1043.0;2.2;100.0;152.0
-200.0;858.0;10.2;19.4;42.6;0.9485;1607.0;1137.0;985.0;1045.0;2.3;118.0;171.0
-200.0;923.0;8.3;19.1;44.1;0.966;1548.0;?;?;929.0;2.0;121.0;153.0
?;903.0;7.1;18.0;49.3;1.0086;1534.0;1031.0;861.0;825.0;1.6;94.0;97.0
-200.0;1169.0;3.0;17.6;54.6;1.0918;1414.0;917.0;654.0;545.0;0.8;52.0;37.0
-200.0;1228.0;2.2;16.4;62.1;1.1493;1397.0;888.0;598.0;500.0;0.6;39.0;26.0
-200.0;1284.0;1.7;15.6;65.3;1.1484;1385.0;872.0;564.0;494.0;0.4;-200.0;-200.0
-200.0;?;1.5;16.0;61.4;1.1043;1351.0;876.0;547.0;505.0;-200.0;33.0;25.0
-200.0;1067.0;3.7;?;64.3;1.1416;1516.0;964.0;697.0;717.0;0.7;57.0;61.0
-200.0;815.0;8.2;16.0;65.8;1.1844;1687.0;1147.0;906.0;1126.0;1.3;?;152.0
-200.0;577.0;21.1;16.8;62.5;1.1869;2193.0;1493.0;1328.0;1597.0;3.4;?;283.0
?;518.0;26.5;16.9;66.1;1.2613;2400.0;1597.0;1466.0;1687.0;4.7;109.0;320.0
-200.0;597.0;17.4;17.4;68.9;1.3557;2054.0;1483.0;1222.0;1529.0;3.4;109.0;318.0
-200.0;742.0;12.9;21.4;45.0;1.1291;1755.0;1222.0;1080.0;1366.0;2.5;111.0;201.0
-200.0;?;10.9;23.9;30.7;0.9002;?;1060.0;1010.0;1074.0;2.0;102.0;135.0
-200.0;886.0;11.0;26.8;25.2;?;1584.0;1048.0;1013.0;940.0;1.9;96.0;127.0
-200.0;911.0;10.8;28.4;23.6;0.8983;1561.0;1051.0;1008.0;921.0;1.7;90.0;102.0
-200.0;947.0;10.0;30.3;20.1;?;1496.0;998.0;977.0;695.0;1.4;69.0;74.0
-200.0;896.0;11.2;30.9;19.7;0.8649;1580.0;1058.0;1023.0;795.0;1.5;?;81.0
-200.0;790.0;16.8;30.2;20.5;0.8672;1744.0;1203.0;1204.0;1079.0;?;102.0;129.0
-200.0;630.0;23.6;26.4;34.6;1.1724;2149.0;1491.0;1392.0;1473.0;3.9;128.0;190.0
-200.0;623.0;23.3;24.9;?;1.2268;?;1467.0;1385.0;1493.0;4.2;130.0;192.0
-200.0;660.0;19.4;23.5;43.7;1.2484;2009.0;1407.0;1279.0;1308.0;3.7;120.0;163.0
-200.0;692.0;13.1;19.3;?;1.4028;1903.0;1324.0;1086.0;1189.0;3.2;113.0;149.0
-200.0;777.0;9.8;18.7;64.6;1.3836;1771.0;1214.0;970.0;1076.0;2.0;100.0;119.0
-200.0;967.0;5.3;19.5;57.1;1.2806;?;1016.0;780.0;806.0;1.1;70.0;61.0
-200.0;872.0;6.7;18.9;62.5;1.3521;1653.0;1135.0;842.0;973.0;1.5;83.0;84.0
-200.0;936.0;5.5;18.4;65.8;1.3802;1620.0;1065.0;789.0;929.0;1.3;?;79.0
-200.0;1038.0;3.7;16.4;79.2;1.4681;1588.0;999.0;?;778.0;1.0;?;58.0
-200.0;1189.0;2.2;16.1;80.0;1.4562;1517.0;911.0;599.0;633.0;0.6;48.0;32.0
-200.0;1308.0;1.5;15.6;81.0;1.4302;1471.0;873.0;545.0;497.0;0.4;-200.0;-200.0
-200.0;1335.0;1.5;15.6;81.0;1.4216;1465.0;881.0;546.0;458.0;-200.0;28.0;21.0
-200.0;1117.0;2.9;15.7;80.5;1.4236;1552.0;967.0;646.0;?;0.6;47.0;49.0
-200.0;780.0;9.9;16.0;80.8;1.4602;1912.0;1280.0;?;1003.0;1.9;88.0;180.0
-200.0;552.0;23.0;16.6;78.0;1.4572;2306.0;1564.0;1379.0;1393.0;4.5;109.0;302.0
-200.0;556.0;22.3;16.1;79.2;1.4398;2248.0;?;1358.0;1406.0;4.3;113.0;258.0
-200.0;649.0;16.2;?;70.8;1.4171;1973.0;?;?;1308.0;3.2;104.0;?
-200.0;898.0;7.9;20.3;54.8;1.2867;1657.0;1035.0;895.0;863.0;1.3;65.0;84.0
-200.0;753.0;12.4;21.2;49.3;1.2271;1825.0;1148.0;1062.0;1004.0;2.2;87.0;128.0
-200.0;725.0;13.6;21.5;47.9;1.2178;1860.0;1152.0;1104.0;1023.0;2.6;99.0;145.0
-200.0;772.0;12.3;21.4;47.7;1.2047;1784.0;1131.0;1059.0;978.0;2.3;100.0;132.0
-200.0;?;12.1;?;54.0;?;1814.0;1142.0;1053.0;979.0;2.4;105.0;136.0
-200.0;753.0;12.9;19.9;57.1;1.3158;1851.0;1197.0;1082.0;971.0;2.6;?;140.0
-200.0;971.0;6.3;19.9;55.2;1.2701;1565.0;960.0;828.0;617.0;1.2;54.0;55.0
-200.0;836.0;10.6;19.5;55.7;1.2512;1764.0;1077.0;1001.0;717.0;1.6;59.0;67.0
-200.0;612.0;20.6;18.3;62.8;1.3127;2120.0;1377.0;1313.0;1220.0;3.9;109.0;191.0
-200.0;602.0;22.1;17.2;68.3;1.3289;2185.0;1405.0;1353.0;1296.0;4.7;?;227.0
-200.0;591.0;20.8;16.1;75.2;1.3654;2166.0;1484.0;1319.0;1413.0;5.4;132.0;264.0
-200.0;766.0;11.8;16.6;70.8;1.3253;1840.0;1187.0;1042.0;1093.0;3.0;110.0;196.0
-200.0;1096.0;4.3;18.5;56.0;1.181;1475.0;870.0;729.0;586.0;0.9;53.0;43.0
-200.0;1054.0;5.0;17.3;59.5;1.1667;1543.0;932.0;765.0;575.0;1.1;61.0;58.0
?;1282.0;2.3;18.6;52.3;1.1121;1370.0;830.0;608.0;441.0;0.7;41.0;33.0
?;1480.0;1.4;19.0;49.8;1.0831;1294.0;778.0;534.0;?;0.5;22.0;14.0
-200.0;1450.0;1.5;15.7;64.5;1.14;?;820.0;541.0;377.0;0.5;28.0;18.0
-200.0;1327.0;1.8;15.5;?;1.1691;1399.0;842.0;565.0;437.0;0.5;-200.0;-200.0
-200.0;1267.0;2.1;14.7;?;1.2302;1439.0;867.0;589.0;468.0;-200.0;41.0;28.0
-200.0;1109.0;3.5;14.6;77.1;1.2727;1526.0;927.0;682.0;580.0;0.8;54.0;56.0
-200.0;912.0;6.9;14.5;78.3;1.2851;1673.0;1060.0;851.0;805.0;1.3;81.0;108.0
-200.0;630.0;19.1;?;76.8;1.3061;2163.0;1440.0;1271.0;1273.0;3.5;107.0;251.0
-200.0;571.0;22.0;16.4;70.8;1.3088;2264.0;1449.0;1350.0;1452.0;-200.0;-200.0;-200.0
-200.0;620.0;18.9;?;72.4;1.3379;2143.0;1384.0;1265.0;1307.0;3.9;124.0;255.0
-200.0;737.0;13.0;16.3;68.6;1.2657;1876.0;1172.0;1085.0;1102.0;2.9;123.0;214.0
-200.0;735.0;13.0;17.2;62.9;1.2228;1887.0;1143.0;1083.0;1083.0;2.6;120.0;?
-200.0;709.0;14.5;17.4;61.1;1.206;?;1167.0;1134.0;1083.0;3.0;113.0;182.0
-200.0;618.0;19.7;16.8;66.8;1.2691;2116.0;1303.0;1288.0;1236.0;3.7;114.0;202.0
-200.0;631.0;19.4;17.3;62.6;1.226;2049.0;1264.0;1279.0;1223.0;3.9;120.0;224.0
-200.0;684.0;16.4;17.5;60.8;1.2029;1945.0;1242.0;1193.0;1175.0;3.5;125.0;221.0
-200.0;824.0;11.2;17.5;59.2;1.1725;1740.0;1070.0;1022.0;933.0;2.4;88.0;126.0
-200.0;857.0;10.0;?;56.9;1.1392;1682.0;981.0;978.0;835.0;1.6;72.0;79.0
-200.0;717.0;14.6;17.1;61.5;1.1873;1870.0;1198.0;1136.0;1291.0;3.0;103.0;?
-200.0;881.0;8.5;17.5;63.9;1.2667;1661.0;1000.0;918.0;802.0;1.6;67.0;68.0
-200.0;850.0;9.2;15.9;70.7;1.2672;1733.0;1110.0;949.0;842.0;2.1;79.0;96.0
?;918.0;6.9;15.1;?;1.2799;1637.0;1023.0;854.0;744.0;1.8;89.0;111.0
-200.0;1130.0;3.7;13.9;72.5;1.1502;1438.0;?;695.0;500.0;1.1;67.0;56.0
-200.0;1059.0;4.9;12.0;79.8;1.1175;1518.0;969.0;760.0;560.0;1.5;83.0;81.0
-200.0;1085.0;4.6;12.5;75.8;1.0938;1468.0;898.0;741.0;589.0;1.4;76.0;79.0
-200.0;1201.0;?;12.0;75.0;1.0499;1416.0;835.0;674.0;488.0;0.9;58.0;46.0
-200.0;1534.0;1.2;12.6;72.2;1.0503;1310.0;766.0;523.0;387.0;0.5;30.0;19.0
-200.0;1635.0;1.0;12.7;71.6;1.0486;1292.0;743.0;502.0;355.0;0.4;-200.0;-200.0
-200.0;1625.0;1.2;13.1;67.1;1.0079;1294.0;758.0;517.0;351.0;-200.0;22.0;15.0
-200.0;1366.0;2.3;13.2;64.6;0.9774;?;804.0;604.0;420.0;0.6;50.0;48.0
-200.0;1048.0;6.1;13.1;65.6;0.9815;1546.0;948.0;817.0;?;1.3;92.0;128.0
-200.0;729.0;16.8;14.7;58.5;0.9688;1984.0;1204.0;1205.0;1139.0;2.9;101.0;193.0
-200.0;652.0;20.3;15.9;53.1;0.9529;2029.0;1231.0;1304.0;1315.0;3.6;121.0;203.0
-200.0;705.0;16.4;17.9;46.1;0.9388;1836.0;1176.0;1191.0;1217.0;3.4;130.0;220.0
-200.0;789.0;12.5;20.2;37.7;0.8833;1692.0;1043.0;1066.0;1014.0;2.5;114.0;161.0
-200.0;869.0;9.8;18.5;42.8;0.9026;?;992.0;970.0;884.0;2.1;100.0;135.0
-200.0;1035.0;5.2;13.0;64.3;0.9586;1450.0;885.0;772.0;524.0;1.1;?;?
-200.0;874.0;8.9;15.1;54.5;0.9309;1581.0;991.0;937.0;644.0;1.8;75.0;91.0
-200.0;733.0;14.1;13.6;65.5;1.0184;1831.0;1182.0;1119.0;1032.0;3.0;121.0;219.0
-200.0;741.0;12.7;12.3;78.3;1.1154;1816.0;1191.0;1074.0;1038.0;3.1;128.0;239.0
-200.0;730.0;14.6;12.7;74.2;1.0863;1869.0;1272.0;1136.0;1077.0;3.6;139.0;209.0
-200.0;804.0;12.4;14.4;64.2;1.049;1728.0;1138.0;1063.0;983.0;3.3;122.0;169.0
-200.0;892.0;9.4;15.6;58.3;1.0266;1626.0;1008.0;954.0;834.0;1.8;92.0;92.0
-200.0;824.0;11.0;15.0;61.4;1.0385;1722.0;1075.0;1015.0;949.0;2.1;97.0;107.0
-200.0;870.0;8.9;?;65.8;1.0254;1605.0;1034.0;935.0;941.0;2.2;98.0;122.0
-200.0;973.0;6.6;12.3;66.4;0.944;1497.0;934.0;841.0;756.0;1.6;93.0;100.0
-200.0;1133.0;3.9;15.4;?;1.0215;1422.0;883.0;705.0;655.0;0.9;65.0;51.0
-200.0;938.0;7.3;?;64.9;1.0405;1586.0;1021.0;871.0;805.0;1.8;81.0;93.0
-200.0;879.0;8.2;13.8;64.7;?;1579.0;1059.0;907.0;970.0;2.3;102.0;?
-200.0;896.0;7.5;13.5;67.8;1.042;1568.0;1023.0;878.0;969.0;2.0;91.0;106.0
-200.0;1160.0;3.3;13.7;?;1.0794;1427.0;855.0;669.0;671.0;0.9;56.0;46.0
-200.0;1227.0;2.4;13.9;67.7;?;1384.0;826.0;616.0;575.0;0.6;-200.0;-200.0
-200.0;1269.0;2.2;14.0;67.8;1.0787;1386.0;831.0;602.0;535.0;-200.0;41.0;32.0
-200.0;1260.0;2.8;14.6;61.1;1.0075;1364.0;817.0;639.0;489.0;?;48.0;?
?;964.0;7.5;14.3;60.5;0.9847;1590.0;?;880.0;689.0;1.5;72.0;89.0
-200.0;657.0;19.8;14.9;56.9;0.9582;2014.0;1200.0;1290.0;1196.0;3.7;106.0;214.0
-200.0;621.0;22.1;16.4;50.2;0.9286;2095.0;?;1355.0;1266.0;4.2;107.0;196.0
-200.0;741.0;15.0;16.0;50.9;0.9211;1824.0;?;1148.0;1130.0;3.4;127.0;224.0
-200.0;878.0;9.3;18.6;42.8;0.9091;1582.0;976.0;?;834.0;2.4;?;174.0
-200.0;1027.0;6.3;19.7;33.7;0.7646;1405.0;844.0;825.0;536.0;1.3;101.0;90.0
-200.0;989.0;8.2;21.2;27.7;0.6864;1418.0;851.0;?;545.0;1.5;95.0;89.0
-200.0;904.0;10.9;19.7;28.5;0.6445;1526.0;926.0;1010.0;720.0;2.2;110.0;?
-200.0;940.0;9.3;19.8;?;0.678;1460.0;890.0;950.0;655.0;1.8;101.0;114.0
-200.0;937.0;8.4;19.2;35.6;0.7856;1481.0;921.0;914.0;614.0;1.9;?;107.0
-200.0;869.0;9.4;14.2;60.5;0.9765;1600.0;1052.0;956.0;725.0;2.3;116.0;140.0
-200.0;691.0;17.9;12.9;69.1;1.0249;1948.0;1247.0;1238.0;?;3.6;124.0;187.0
-200.0;?;17.4;12.7;70.4;1.0294;1911.0;1205.0;1222.0;1127.0;4.3;133.0;222.0
-200.0;857.0;?;13.9;62.7;0.9905;1642.0;1016.0;995.0;854.0;2.2;?;?
-200.0;940.0;7.5;13.9;62.9;0.9948;?;984.0;879.0;792.0;?;85.0;89.0
-200.0;922.0;8.0;13.4;65.2;0.9996;1595.0;?;898.0;891.0;2.0;97.0;130.0
-200.0;927.0;7.7;13.4;64.6;0.9864;1568.0;1027.0;887.0;876.0;2.0;97.0;133.0
-200.0;954.0;7.3;13.3;63.6;0.9677;1531.0;1025.0;869.0;851.0;2.1;101.0;144.0
-200.0;1003.0;6.4;13.3;61.8;0.9433;1516.0;984.0;829.0;787.0;1.5;85.0;99.0
-200.0;1084.0;5.6;13.6;59.7;0.9271;1446.0;969.0;791.0;711.0;2.2;80.0;102.0
-200.0;1483.0;1.5;14.6;53.3;0.8807;1252.0;758.0;546.0;396.0;0.5;33.0;27.0
-200.0;?;1.5;14.3;51.7;0.8412;1239.0;767.0;547.0;375.0;?;-200.0;-200.0
-200.0;1544.0;1.2;10.9;67.5;0.8785;1202.0;772.0;518.0;343.0;-200.0;-200.0;-200.0
-200.0;1480.0;1.6;7.4;85.2;0.8808;1257.0;831.0;557.0;401.0;-200.0;-200.0;-200.0
-200.0;1243.0;2.6;8.7;81.5;0.919;1329.0;871.0;628.0;518.0;-200.0;-200.0;-200.0
-200.0;1028.0;5.9;10.3;75.6;0.9458;1479.0;995.0;808.0;685.0;-200.0;-200.0;-200.0
