Accelerometer LUA^ accZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
282.0;-214.0;470.0;-81.0;-734.0;-607.0;325.0;-79.0;633.0
68.0;-203.0;466.0;?;-837.0;-594.0;121.0;17.0;606.0
55.0;-219.0;461.0;-188.0;-870.0;-577.0;43.0;-31.0;625.0
173.0;-220.0;?;-196.0;-875.0;-564.0;129.0;-9.0;658.0
139.0;-215.0;415.0;-257.0;-820.0;-621.0;176.0;-35.0;694.0
99.0;-261.0;384.0;-276.0;-774.0;-642.0;?;-50.0;677.0
185.0;-150.0;365.0;-302.0;-780.0;-575.0;170.0;-87.0;708.0
243.0;-57.0;345.0;-361.0;-801.0;-630.0;137.0;-67.0;776.0
235.0;?;361.0;-374.0;-819.0;-632.0;95.0;-55.0;704.0
?;163.0;398.0;-361.0;-841.0;-651.0;106.0;?;752.0
314.0;97.0;383.0;-378.0;-829.0;-656.0;200.0;-130.0;784.0
297.0;54.0;355.0;-359.0;-885.0;-620.0;221.0;-101.0;798.0
352.0;8.0;382.0;-364.0;-885.0;-630.0;225.0;-41.0;792.0
320.0;132.0;378.0;-393.0;-899.0;-589.0;204.0;22.0;763.0
305.0;161.0;400.0;-340.0;-910.0;-590.0;230.0;49.0;774.0
305.0;135.0;390.0;-269.0;-943.0;-577.0;224.0;59.0;779.0
290.0;46.0;361.0;-232.0;-936.0;-568.0;215.0;77.0;792.0
224.0;66.0;352.0;?;-914.0;-557.0;263.0;26.0;831.0
210.0;62.0;351.0;-185.0;-911.0;-542.0;255.0;21.0;834.0
218.0;12.0;342.0;-189.0;-905.0;-533.0;290.0;4.0;866.0
165.0;?;318.0;?;-898.0;-560.0;309.0;-9.0;885.0
159.0;53.0;311.0;-204.0;-923.0;-547.0;322.0;5.0;887.0
180.0;33.0;292.0;-206.0;-939.0;?;?;12.0;?
181.0;58.0;292.0;-209.0;-970.0;-552.0;280.0;?;870.0
194.0;-1.0;290.0;-232.0;-984.0;-548.0;?;-2.0;829.0
219.0;-47.0;294.0;-195.0;-986.0;-545.0;284.0;-21.0;852.0
231.0;-90.0;294.0;-178.0;-972.0;-528.0;269.0;12.0;849.0
228.0;-123.0;289.0;-195.0;-962.0;-594.0;283.0;28.0;873.0
213.0;-199.0;306.0;-213.0;-958.0;-600.0;262.0;16.0;858.0
224.0;-230.0;322.0;-242.0;-964.0;-572.0;233.0;6.0;811.0
224.0;-373.0;299.0;-211.0;-962.0;-610.0;242.0;?;813.0
263.0;-396.0;313.0;-192.0;-949.0;-585.0;252.0;2.0;746.0
186.0;-459.0;318.0;-238.0;-964.0;-598.0;273.0;-10.0;743.0
182.0;-471.0;331.0;-163.0;-920.0;-606.0;241.0;14.0;713.0
229.0;-461.0;362.0;-131.0;-944.0;-619.0;233.0;51.0;671.0
194.0;-487.0;348.0;-182.0;-897.0;-610.0;232.0;49.0;653.0
150.0;-447.0;369.0;-171.0;-875.0;-654.0;216.0;44.0;695.0
?;-389.0;354.0;-162.0;-863.0;-639.0;185.0;11.0;?
144.0;-402.0;374.0;-174.0;-854.0;-643.0;203.0;-7.0;715.0
143.0;-379.0;390.0;?;-834.0;-639.0;207.0;-22.0;750.0
137.0;-326.0;387.0;-156.0;-856.0;-603.0;179.0;16.0;783.0
123.0;-174.0;381.0;-189.0;-858.0;-546.0;170.0;?;825.0
128.0;-148.0;422.0;-212.0;-864.0;-508.0;170.0;129.0;751.0
148.0;?;?;-233.0;-885.0;-520.0;144.0;80.0;735.0
147.0;-134.0;365.0;-133.0;-908.0;-520.0;157.0;67.0;716.0
129.0;-57.0;331.0;-179.0;-928.0;-540.0;141.0;55.0;754.0
?;-139.0;314.0;-218.0;?;-555.0;102.0;46.0;754.0
150.0;-193.0;326.0;-279.0;-853.0;-591.0;101.0;78.0;759.0
136.0;-198.0;310.0;-306.0;-841.0;-579.0;91.0;59.0;733.0
194.0;-284.0;324.0;-260.0;-866.0;-608.0;101.0;39.0;745.0
235.0;-297.0;313.0;-234.0;-887.0;-562.0;91.0;55.0;?
?;-272.0;319.0;-211.0;-898.0;-526.0;?;103.0;747.0
206.0;-236.0;319.0;-175.0;-882.0;-536.0;111.0;125.0;765.0
188.0;-203.0;315.0;-208.0;-870.0;-568.0;112.0;167.0;919.0
152.0;-125.0;296.0;-208.0;-870.0;-573.0;129.0;126.0;883.0
?;-60.0;279.0;-201.0;-867.0;?;177.0;-23.0;818.0
154.0;11.0;269.0;-240.0;-868.0;-688.0;265.0;-61.0;820.0
125.0;-1.0;300.0;-245.0;?;-719.0;290.0;?;1007.0
184.0;-215.0;350.0;-256.0;-1066.0;-699.0;335.0;-385.0;962.0
208.0;-218.0;339.0;-206.0;-979.0;-585.0;565.0;-405.0;933.0
226.0;43.0;380.0;-203.0;-985.0;-469.0;464.0;-233.0;788.0
185.0;187.0;419.0;-173.0;-1093.0;-438.0;?;-132.0;?
183.0;-40.0;504.0;-204.0;-1110.0;-397.0;294.0;-132.0;?
165.0;-155.0;382.0;-260.0;-1051.0;-450.0;256.0;-71.0;804.0
232.0;-144.0;290.0;-251.0;-917.0;-502.0;272.0;-145.0;824.0
279.0;-98.0;234.0;-183.0;-813.0;-519.0;295.0;-187.0;883.0
259.0;-137.0;226.0;-144.0;?;-500.0;353.0;-165.0;858.0
177.0;-256.0;249.0;-124.0;-818.0;-490.0;373.0;-39.0;876.0
216.0;-304.0;268.0;-137.0;-902.0;-474.0;330.0;-8.0;863.0
222.0;-246.0;270.0;-170.0;-948.0;-462.0;377.0;76.0;852.0
208.0;-172.0;274.0;-147.0;-959.0;-534.0;333.0;78.0;875.0
223.0;-179.0;252.0;-154.0;-955.0;-551.0;335.0;106.0;950.0
176.0;-151.0;242.0;-169.0;-956.0;-541.0;228.0;8.0;926.0
194.0;-148.0;227.0;-209.0;-921.0;-623.0;380.0;?;1110.0
206.0;-174.0;259.0;-218.0;-941.0;-575.0;548.0;17.0;1023.0
223.0;-164.0;296.0;-230.0;?;-834.0;429.0;208.0;1110.0
265.0;-152.0;?;-232.0;-1053.0;-692.0;212.0;?;719.0
272.0;-18.0;?;-226.0;-1063.0;-693.0;155.0;-483.0;524.0
295.0;191.0;357.0;-260.0;?;-778.0;257.0;-345.0;583.0
312.0;294.0;486.0;-295.0;-1344.0;-621.0;75.0;-178.0;657.0
438.0;-43.0;523.0;?;?;-586.0;-40.0;-128.0;704.0
396.0;114.0;526.0;-125.0;-717.0;-535.0;106.0;-197.0;735.0
343.0;69.0;494.0;-26.0;-774.0;-537.0;?;-176.0;741.0
-26.0;299.0;437.0;286.0;-789.0;-461.0;219.0;-86.0;759.0
-100.0;340.0;392.0;354.0;-820.0;-472.0;91.0;-82.0;788.0
-123.0;283.0;367.0;11.0;-828.0;-490.0;120.0;?;782.0
-174.0;140.0;339.0;-189.0;-845.0;-496.0;249.0;-19.0;832.0
-56.0;168.0;293.0;-228.0;-845.0;-448.0;314.0;-3.0;794.0
95.0;52.0;282.0;-271.0;-852.0;-471.0;272.0;32.0;804.0
205.0;-99.0;301.0;-313.0;-875.0;-433.0;289.0;98.0;?
240.0;?;275.0;-295.0;-904.0;-449.0;250.0;108.0;820.0
275.0;-105.0;?;-307.0;-897.0;-470.0;274.0;68.0;988.0
274.0;?;199.0;-276.0;-880.0;-530.0;251.0;-81.0;1076.0
276.0;125.0;187.0;-252.0;-875.0;-660.0;294.0;72.0;997.0
254.0;232.0;226.0;-309.0;-887.0;-893.0;309.0;65.0;1050.0
277.0;199.0;248.0;-384.0;-987.0;-737.0;372.0;-112.0;?
330.0;-99.0;337.0;-383.0;-1092.0;-769.0;180.0;-335.0;733.0
315.0;-8.0;298.0;-373.0;-1134.0;-722.0;81.0;-324.0;641.0
291.0;43.0;511.0;-303.0;-1203.0;-645.0;331.0;-351.0;759.0
277.0;172.0;559.0;?;-1098.0;-615.0;350.0;-252.0;793.0
231.0;55.0;416.0;-268.0;-914.0;-604.0;355.0;-203.0;802.0
154.0;240.0;517.0;-299.0;?;-504.0;286.0;-133.0;762.0
?;444.0;486.0;-137.0;?;-489.0;222.0;-76.0;815.0
105.0;32.0;445.0;6.0;?;-476.0;290.0;-152.0;810.0
153.0;35.0;362.0;-9.0;-976.0;-474.0;313.0;-154.0;816.0
92.0;122.0;325.0;55.0;-887.0;-467.0;327.0;-86.0;820.0
13.0;84.0;281.0;-11.0;-872.0;-480.0;356.0;-64.0;810.0
41.0;41.0;264.0;-3.0;-878.0;-470.0;376.0;14.0;790.0
70.0;-30.0;?;-57.0;-885.0;-498.0;?;98.0;733.0
90.0;-75.0;252.0;-114.0;-891.0;-445.0;448.0;114.0;785.0
132.0;-53.0;244.0;-132.0;-891.0;-470.0;429.0;111.0;996.0
154.0;-24.0;248.0;-96.0;?;-510.0;251.0;-11.0;?
191.0;15.0;251.0;-106.0;?;-652.0;371.0;-79.0;1081.0
232.0;149.0;186.0;-137.0;-857.0;-767.0;465.0;93.0;1161.0
201.0;272.0;206.0;-146.0;-1018.0;-666.0;376.0;161.0;902.0
242.0;120.0;290.0;-240.0;-1109.0;-731.0;243.0;-230.0;747.0
305.0;?;304.0;-311.0;-1143.0;-761.0;378.0;-220.0;587.0
331.0;-66.0;425.0;-444.0;-1295.0;-645.0;203.0;-148.0;504.0
367.0;-124.0;470.0;?;-1181.0;-733.0;-82.0;-11.0;532.0
425.0;-163.0;482.0;-312.0;-956.0;-798.0;-89.0;-144.0;515.0
507.0;-282.0;476.0;?;-882.0;-723.0;209.0;-198.0;522.0
172.0;-274.0;495.0;-115.0;-775.0;-688.0;170.0;-226.0;490.0
40.0;-365.0;516.0;84.0;-740.0;-719.0;69.0;-134.0;491.0
54.0;-484.0;559.0;-5.0;-797.0;-711.0;20.0;?;443.0
3.0;-483.0;524.0;-144.0;-771.0;-753.0;39.0;-85.0;458.0
-3.0;-486.0;472.0;-226.0;?;-759.0;73.0;-116.0;390.0
111.0;-427.0;485.0;-248.0;-745.0;-758.0;74.0;-118.0;414.0
145.0;-309.0;491.0;-283.0;-727.0;-716.0;-10.0;-109.0;437.0
206.0;?;512.0;-279.0;-695.0;-722.0;13.0;-116.0;472.0
175.0;-89.0;524.0;-240.0;-702.0;-727.0;60.0;-118.0;488.0
166.0;-3.0;531.0;-219.0;-688.0;-700.0;71.0;-138.0;566.0
?;95.0;506.0;-162.0;-702.0;-769.0;69.0;-197.0;560.0
129.0;152.0;487.0;-128.0;-719.0;-771.0;64.0;-156.0;530.0
57.0;227.0;481.0;-213.0;-757.0;-698.0;109.0;-104.0;501.0
39.0;248.0;451.0;-261.0;-801.0;-710.0;98.0;-96.0;483.0
87.0;203.0;468.0;-194.0;-848.0;-659.0;54.0;-86.0;461.0
152.0;233.0;481.0;-162.0;-830.0;-683.0;72.0;-113.0;508.0
126.0;254.0;472.0;?;-797.0;-629.0;96.0;-146.0;601.0
99.0;312.0;463.0;-216.0;-758.0;-758.0;46.0;-140.0;751.0
120.0;446.0;438.0;-227.0;-724.0;-657.0;33.0;-151.0;694.0
114.0;548.0;435.0;-254.0;-717.0;-690.0;141.0;-230.0;678.0
102.0;609.0;419.0;-266.0;-793.0;-730.0;209.0;-250.0;655.0
122.0;603.0;440.0;-256.0;-934.0;-742.0;243.0;-158.0;?
163.0;526.0;445.0;-183.0;-916.0;-758.0;?;-168.0;682.0
?;357.0;413.0;-91.0;-908.0;-784.0;278.0;-195.0;662.0
161.0;282.0;421.0;-92.0;-888.0;-798.0;?;-232.0;626.0
111.0;286.0;425.0;-83.0;?;-782.0;?;-285.0;644.0
120.0;292.0;450.0;-16.0;-901.0;-777.0;413.0;-221.0;618.0
140.0;196.0;466.0;28.0;-912.0;-747.0;380.0;-154.0;677.0
143.0;180.0;472.0;17.0;-887.0;-697.0;373.0;-150.0;?
92.0;259.0;465.0;-20.0;-886.0;-715.0;430.0;-173.0;705.0
108.0;338.0;431.0;-30.0;-864.0;-730.0;406.0;-188.0;719.0
127.0;?;417.0;-28.0;-871.0;-704.0;392.0;-186.0;714.0
118.0;501.0;413.0;-51.0;-904.0;-690.0;427.0;-205.0;725.0
125.0;512.0;403.0;-58.0;-899.0;-690.0;434.0;?;735.0
141.0;473.0;393.0;-78.0;-925.0;-724.0;432.0;-216.0;773.0
168.0;502.0;389.0;-92.0;?;-744.0;434.0;-234.0;783.0
174.0;465.0;371.0;-33.0;-925.0;-709.0;532.0;-186.0;845.0
193.0;421.0;379.0;?;?;-650.0;461.0;-217.0;?
179.0;317.0;378.0;-83.0;-952.0;-604.0;360.0;-169.0;745.0
185.0;306.0;?;-23.0;-970.0;-660.0;378.0;-4.0;706.0
177.0;158.0;411.0;65.0;-992.0;-623.0;336.0;20.0;689.0
125.0;?;375.0;22.0;?;-623.0;353.0;48.0;738.0
164.0;51.0;348.0;-142.0;-921.0;-647.0;362.0;39.0;697.0
?;60.0;?;-324.0;-896.0;-665.0;312.0;62.0;710.0
137.0;175.0;346.0;-366.0;-863.0;-695.0;300.0;?;813.0
259.0;10.0;364.0;-246.0;-881.0;-712.0;254.0;73.0;824.0
274.0;-172.0;345.0;?;-890.0;-631.0;265.0;36.0;784.0
191.0;-91.0;325.0;-225.0;-908.0;-659.0;320.0;?;742.0
?;-29.0;345.0;-263.0;-940.0;-621.0;332.0;-63.0;689.0
220.0;10.0;349.0;-296.0;-985.0;-650.0;316.0;-69.0;?
?;-7.0;344.0;-299.0;-986.0;-640.0;289.0;-81.0;746.0
247.0;-135.0;348.0;-321.0;-945.0;-676.0;288.0;-114.0;752.0
254.0;?;319.0;-279.0;-892.0;-700.0;295.0;-115.0;751.0
275.0;66.0;330.0;-321.0;-873.0;-677.0;300.0;-81.0;727.0
243.0;140.0;349.0;-344.0;-900.0;-630.0;306.0;-50.0;733.0
272.0;112.0;365.0;?;?;?;302.0;-57.0;739.0
340.0;68.0;367.0;-499.0;-943.0;-670.0;331.0;-77.0;741.0
388.0;115.0;358.0;?;-939.0;-640.0;344.0;-80.0;753.0
?;180.0;357.0;-325.0;-926.0;-641.0;324.0;-49.0;766.0
369.0;133.0;350.0;-403.0;-915.0;-676.0;314.0;-51.0;789.0
266.0;81.0;338.0;-356.0;-925.0;-654.0;327.0;-72.0;769.0
334.0;108.0;336.0;-359.0;-928.0;-688.0;360.0;-76.0;776.0
344.0;117.0;335.0;-401.0;-935.0;-655.0;356.0;-40.0;746.0
268.0;98.0;337.0;-370.0;?;-659.0;332.0;?;753.0
322.0;?;339.0;-369.0;-961.0;-660.0;350.0;-68.0;735.0
336.0;29.0;344.0;-426.0;-953.0;?;356.0;-58.0;763.0
367.0;-8.0;340.0;-405.0;-945.0;-671.0;376.0;-57.0;753.0
389.0;?;330.0;-350.0;-942.0;-686.0;383.0;-74.0;774.0
340.0;-15.0;328.0;-351.0;-940.0;-661.0;360.0;-97.0;754.0
295.0;-14.0;?;-352.0;-935.0;?;352.0;?;747.0
326.0;-29.0;330.0;-394.0;-942.0;-658.0;355.0;-84.0;748.0
330.0;-6.0;334.0;?;-950.0;?;346.0;-83.0;747.0
?;-37.0;?;-418.0;-949.0;-679.0;327.0;-107.0;?
363.0;-50.0;336.0;-423.0;-942.0;-669.0;?;-99.0;727.0
357.0;-43.0;337.0;-404.0;-940.0;-698.0;354.0;-108.0;719.0
410.0;-43.0;336.0;-396.0;-944.0;-683.0;332.0;-128.0;719.0
389.0;-48.0;331.0;-412.0;-944.0;-694.0;314.0;-105.0;732.0
354.0;-54.0;337.0;-407.0;-933.0;-700.0;328.0;-101.0;742.0
373.0;-13.0;342.0;-428.0;-933.0;-701.0;327.0;-105.0;744.0
392.0;-40.0;347.0;-418.0;-928.0;-681.0;301.0;-100.0;744.0
382.0;-26.0;347.0;-421.0;-931.0;-690.0;303.0;-104.0;744.0
398.0;-20.0;?;-413.0;-934.0;-691.0;313.0;-80.0;735.0
371.0;-42.0;346.0;-413.0;-933.0;-709.0;321.0;-84.0;735.0
373.0;-7.0;348.0;-430.0;-936.0;-688.0;316.0;-89.0;732.0
387.0;?;350.0;-410.0;?;-689.0;331.0;-84.0;712.0
377.0;-26.0;351.0;-365.0;?;-679.0;?;-71.0;721.0
363.0;-51.0;351.0;-351.0;-943.0;-695.0;324.0;-75.0;718.0
350.0;-32.0;350.0;-372.0;-944.0;-701.0;339.0;-94.0;727.0
355.0;-23.0;?;-380.0;-931.0;-693.0;345.0;-99.0;743.0
288.0;-14.0;336.0;-426.0;-926.0;-698.0;344.0;-106.0;728.0
333.0;1.0;338.0;-439.0;-928.0;-719.0;334.0;-128.0;709.0
348.0;17.0;343.0;-452.0;-935.0;-708.0;313.0;-98.0;685.0
384.0;-7.0;342.0;-483.0;-941.0;-700.0;293.0;-97.0;707.0
392.0;-92.0;346.0;?;-943.0;-740.0;308.0;?;727.0
390.0;-88.0;345.0;-360.0;-935.0;-703.0;311.0;-137.0;707.0
400.0;-70.0;349.0;-391.0;-911.0;-710.0;321.0;-127.0;724.0
384.0;4.0;354.0;-391.0;-906.0;-680.0;310.0;-105.0;706.0
354.0;-10.0;365.0;-406.0;-929.0;-700.0;285.0;?;718.0
349.0;2.0;354.0;?;-946.0;-691.0;307.0;-65.0;734.0
386.0;22.0;354.0;-460.0;-938.0;-710.0;278.0;-75.0;723.0
404.0;11.0;347.0;-420.0;?;-697.0;281.0;-81.0;710.0
426.0;15.0;347.0;?;-938.0;-683.0;319.0;-67.0;698.0
336.0;51.0;340.0;-407.0;-954.0;-690.0;305.0;-45.0;?
353.0;41.0;340.0;-348.0;?;-686.0;289.0;-29.0;704.0
331.0;29.0;335.0;-351.0;-936.0;-674.0;305.0;-30.0;724.0
357.0;45.0;334.0;-462.0;-919.0;-664.0;284.0;-27.0;720.0
265.0;70.0;332.0;-446.0;-918.0;-648.0;283.0;-58.0;?
326.0;59.0;335.0;-403.0;?;?;273.0;-39.0;?
344.0;69.0;330.0;-406.0;-935.0;-655.0;295.0;-61.0;716.0
376.0;78.0;311.0;-411.0;-928.0;-644.0;304.0;-68.0;750.0
353.0;67.0;312.0;-398.0;-912.0;-647.0;304.0;-39.0;745.0
368.0;83.0;301.0;-445.0;-910.0;-660.0;322.0;-12.0;744.0
361.0;115.0;292.0;-396.0;-916.0;-650.0;328.0;-28.0;744.0
373.0;102.0;289.0;-415.0;-927.0;-629.0;?;-4.0;754.0
345.0;53.0;293.0;-410.0;-930.0;-631.0;296.0;-16.0;762.0
?;62.0;288.0;-427.0;-934.0;-626.0;315.0;-23.0;752.0
378.0;59.0;282.0;-386.0;-940.0;-622.0;324.0;-32.0;752.0
?;49.0;274.0;-411.0;-941.0;-612.0;325.0;-17.0;738.0
343.0;-10.0;267.0;-418.0;-944.0;-620.0;315.0;0.0;733.0
319.0;-16.0;263.0;-419.0;-943.0;-619.0;328.0;-13.0;712.0
347.0;-45.0;264.0;-386.0;-939.0;-633.0;335.0;-31.0;717.0
319.0;-86.0;253.0;-345.0;-934.0;-697.0;342.0;5.0;761.0
311.0;-31.0;256.0;-157.0;-926.0;-701.0;336.0;12.0;822.0
199.0;-54.0;251.0;-235.0;-913.0;-721.0;324.0;-39.0;828.0
136.0;8.0;250.0;-308.0;?;-728.0;333.0;-89.0;741.0
254.0;105.0;?;-246.0;-938.0;-780.0;312.0;-84.0;683.0
282.0;212.0;?;-124.0;-1015.0;-733.0;268.0;-76.0;652.0
246.0;14.0;350.0;-353.0;-1063.0;-769.0;216.0;-143.0;650.0
198.0;-201.0;368.0;-226.0;-995.0;-780.0;?;-167.0;639.0
327.0;-163.0;360.0;-174.0;-954.0;?;288.0;?;600.0
90.0;7.0;388.0;-121.0;-904.0;-771.0;279.0;-176.0;572.0
22.0;116.0;412.0;?;-898.0;-826.0;268.0;-164.0;581.0
529.0;35.0;355.0;229.0;-932.0;-724.0;398.0;-168.0;677.0
265.0;-44.0;344.0;15.0;-950.0;-705.0;398.0;-221.0;675.0
-159.0;-31.0;357.0;-137.0;-933.0;-700.0;398.0;-218.0;691.0
-97.0;-100.0;342.0;-102.0;-924.0;-685.0;404.0;-225.0;698.0
252.0;-67.0;332.0;-103.0;-928.0;-677.0;425.0;-245.0;689.0
120.0;-139.0;312.0;-22.0;-930.0;-698.0;413.0;-256.0;687.0
218.0;-166.0;313.0;-47.0;-927.0;-700.0;381.0;-262.0;697.0
47.0;-160.0;315.0;28.0;-926.0;-700.0;378.0;-230.0;669.0
108.0;-173.0;311.0;14.0;-922.0;-721.0;400.0;-231.0;659.0
106.0;-154.0;313.0;114.0;-919.0;-731.0;421.0;-226.0;647.0
54.0;?;317.0;17.0;-914.0;-755.0;451.0;-184.0;626.0
43.0;?;306.0;-37.0;-915.0;-752.0;536.0;-174.0;614.0
120.0;-41.0;319.0;-172.0;?;-728.0;565.0;-161.0;?
123.0;22.0;329.0;-142.0;?;-753.0;553.0;?;?
193.0;84.0;350.0;-209.0;-903.0;-832.0;523.0;-281.0;?
163.0;200.0;371.0;?;-889.0;-888.0;464.0;-238.0;913.0
194.0;325.0;?;46.0;-897.0;-786.0;351.0;-305.0;846.0
96.0;386.0;?;-59.0;-906.0;-599.0;355.0;-340.0;702.0
33.0;470.0;400.0;-22.0;-958.0;-519.0;294.0;-202.0;551.0
110.0;429.0;419.0;7.0;-1126.0;-721.0;118.0;-59.0;736.0
96.0;437.0;413.0;-131.0;-1135.0;-656.0;51.0;88.0;753.0
65.0;458.0;295.0;-281.0;-956.0;-494.0;73.0;22.0;823.0
157.0;255.0;306.0;-361.0;-758.0;-547.0;284.0;-52.0;877.0
201.0;?;314.0;-359.0;-829.0;-579.0;242.0;-69.0;838.0
236.0;333.0;365.0;-212.0;-996.0;-515.0;177.0;-54.0;856.0
189.0;398.0;238.0;20.0;-938.0;-504.0;180.0;-54.0;821.0
110.0;323.0;254.0;4.0;-971.0;-521.0;270.0;?;777.0
-21.0;196.0;227.0;-86.0;-971.0;-554.0;314.0;61.0;789.0
15.0;187.0;235.0;-179.0;-983.0;-556.0;276.0;144.0;796.0
143.0;67.0;218.0;-245.0;-953.0;-508.0;287.0;154.0;778.0
179.0;24.0;207.0;-202.0;-915.0;-492.0;?;97.0;785.0
145.0;17.0;208.0;-156.0;-916.0;-534.0;359.0;81.0;796.0
186.0;26.0;212.0;-163.0;-943.0;-557.0;312.0;91.0;801.0
186.0;15.0;174.0;-197.0;-933.0;-564.0;278.0;81.0;801.0
203.0;-25.0;155.0;-181.0;-915.0;-581.0;320.0;54.0;785.0
172.0;-89.0;175.0;-185.0;-916.0;-541.0;307.0;39.0;737.0
158.0;-150.0;183.0;-207.0;-933.0;-556.0;294.0;?;764.0
188.0;-217.0;195.0;-198.0;-928.0;-614.0;337.0;60.0;816.0
222.0;-213.0;188.0;-180.0;-921.0;-562.0;413.0;91.0;773.0
203.0;-146.0;182.0;-149.0;-906.0;?;479.0;151.0;990.0
201.0;-62.0;178.0;-161.0;?;-1169.0;399.0;215.0;1149.0
174.0;-7.0;176.0;-194.0;-966.0;-839.0;197.0;60.0;639.0
189.0;200.0;163.0;-196.0;?;-1019.0;20.0;-203.0;714.0
203.0;244.0;239.0;-223.0;-1088.0;-748.0;178.0;-298.0;602.0
204.0;496.0;653.0;?;-1424.0;-757.0;307.0;-257.0;666.0
215.0;-228.0;468.0;-30.0;-1021.0;-676.0;315.0;-156.0;710.0
187.0;225.0;612.0;125.0;-1017.0;-579.0;291.0;-5.0;654.0
-147.0;358.0;496.0;114.0;-970.0;-491.0;34.0;21.0;706.0
-236.0;244.0;429.0;220.0;-849.0;-523.0;102.0;-39.0;766.0
-71.0;121.0;392.0;177.0;-909.0;-545.0;183.0;-65.0;845.0
-151.0;64.0;275.0;23.0;-851.0;-570.0;178.0;-91.0;885.0
-145.0;133.0;227.0;65.0;-821.0;-522.0;236.0;-143.0;882.0
-69.0;103.0;215.0;38.0;-861.0;-492.0;292.0;-130.0;910.0
-30.0;-77.0;250.0;-38.0;-910.0;-434.0;293.0;-58.0;915.0
7.0;-323.0;221.0;-22.0;-987.0;-420.0;265.0;-20.0;895.0
46.0;-416.0;202.0;-37.0;-1001.0;-419.0;307.0;-30.0;853.0
88.0;-410.0;151.0;-18.0;-1023.0;-426.0;299.0;-32.0;835.0
131.0;-388.0;135.0;-19.0;-1011.0;-492.0;280.0;-91.0;875.0
98.0;-437.0;102.0;-36.0;-967.0;-532.0;270.0;-181.0;836.0
116.0;-552.0;106.0;-79.0;-943.0;?;285.0;-239.0;817.0
162.0;-618.0;113.0;-120.0;?;-764.0;357.0;-290.0;1026.0
183.0;-580.0;140.0;-144.0;-940.0;-719.0;223.0;-174.0;960.0
195.0;-684.0;213.0;-166.0;-961.0;-620.0;-89.0;-239.0;649.0
216.0;-701.0;?;-174.0;-949.0;-648.0;301.0;-37.0;549.0
224.0;-564.0;362.0;-193.0;-1065.0;-720.0;-23.0;114.0;570.0
188.0;-755.0;418.0;-240.0;-1252.0;-719.0;-89.0;-44.0;479.0
199.0;-1276.0;407.0;-283.0;-1029.0;-683.0;-125.0;-102.0;379.0
302.0;-930.0;607.0;-561.0;-967.0;-740.0;-280.0;20.0;376.0
174.0;-737.0;465.0;-324.0;-799.0;-721.0;-141.0;35.0;354.0
181.0;-758.0;475.0;-101.0;-758.0;-702.0;-71.0;-69.0;386.0
125.0;-719.0;522.0;-296.0;-654.0;-681.0;-213.0;-134.0;348.0
-49.0;-628.0;?;-232.0;-641.0;-730.0;-136.0;-164.0;336.0
55.0;-467.0;517.0;-160.0;-644.0;-684.0;-138.0;-27.0;301.0
22.0;-327.0;524.0;-109.0;-646.0;-714.0;?;-70.0;336.0
-39.0;-298.0;498.0;-143.0;-636.0;-711.0;-61.0;-114.0;341.0
-42.0;?;527.0;-143.0;-615.0;-678.0;-3.0;-127.0;460.0
-21.0;?;522.0;-150.0;-631.0;-770.0;55.0;-60.0;575.0
-31.0;-56.0;535.0;-132.0;-628.0;-768.0;27.0;?;549.0
?;4.0;509.0;-161.0;-675.0;-757.0;29.0;-30.0;524.0
-29.0;24.0;485.0;-160.0;-658.0;-734.0;89.0;-56.0;490.0
-7.0;18.0;427.0;-123.0;-800.0;-727.0;87.0;-77.0;465.0
-13.0;85.0;454.0;-13.0;-857.0;-698.0;96.0;-98.0;486.0
-9.0;110.0;478.0;1.0;-822.0;-739.0;71.0;-103.0;590.0
-57.0;88.0;477.0;-68.0;-806.0;-722.0;81.0;-156.0;663.0
-69.0;121.0;467.0;-73.0;-784.0;-653.0;70.0;-231.0;686.0
-28.0;237.0;430.0;-78.0;-774.0;-678.0;150.0;-255.0;?
-36.0;264.0;425.0;-77.0;-815.0;-729.0;152.0;-235.0;774.0
-11.0;265.0;424.0;-112.0;-917.0;-653.0;205.0;-205.0;810.0
21.0;?;383.0;-136.0;-927.0;-622.0;327.0;-205.0;795.0
?;51.0;342.0;-129.0;-905.0;-627.0;364.0;-143.0;771.0
111.0;38.0;358.0;-155.0;-969.0;-603.0;345.0;-23.0;801.0
102.0;49.0;340.0;-233.0;-990.0;-605.0;306.0;-26.0;805.0
?;-92.0;?;-268.0;-971.0;-626.0;377.0;-44.0;803.0
255.0;-39.0;261.0;-263.0;-951.0;-627.0;450.0;?;?
294.0;48.0;269.0;-247.0;-953.0;-603.0;431.0;-20.0;751.0
257.0;40.0;259.0;-246.0;-957.0;-588.0;379.0;-12.0;737.0
222.0;26.0;263.0;-184.0;-977.0;-614.0;334.0;-19.0;781.0
223.0;120.0;268.0;-139.0;-961.0;-600.0;340.0;-7.0;823.0
188.0;133.0;263.0;?;-931.0;-670.0;366.0;-75.0;859.0
159.0;185.0;?;-124.0;-911.0;-632.0;380.0;-106.0;855.0
