InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion1
62.0;-99.0;-27.0;-19.0;-471.0;-138.0;-806.0;-98.0;-57.0;-742.0;-496.0
67.0;-100.0;-32.0;-11.0;-471.0;-142.0;-809.0;-99.0;-62.0;-743.0;-496.0
71.0;?;-36.0;-1.0;-472.0;-144.0;-813.0;-103.0;-69.0;-745.0;-496.0
75.0;-98.0;?;6.0;-479.0;-145.0;-816.0;-103.0;-69.0;-745.0;-496.0
77.0;-96.0;-42.0;13.0;?;-145.0;-818.0;-102.0;-68.0;-746.0;-497.0
79.0;-94.0;-43.0;19.0;-498.0;-143.0;-822.0;-103.0;-73.0;-746.0;-497.0
80.0;-91.0;-45.0;24.0;?;-142.0;-824.0;-108.0;-82.0;-750.0;-498.0
81.0;-88.0;-46.0;26.0;-509.0;-140.0;-827.0;-114.0;-87.0;-751.0;-499.0
82.0;-84.0;-48.0;?;-513.0;-138.0;-828.0;-119.0;-91.0;-751.0;-500.0
82.0;-82.0;-48.0;19.0;-519.0;-136.0;-829.0;-120.0;-91.0;-750.0;-502.0
83.0;-79.0;-47.0;13.0;?;-135.0;?;-119.0;-85.0;-744.0;-503.0
83.0;-76.0;-45.0;6.0;-542.0;-132.0;-831.0;-114.0;-74.0;-737.0;-504.0
82.0;-73.0;-43.0;1.0;-554.0;-131.0;-831.0;-108.0;-64.0;-730.0;-503.0
81.0;-71.0;-42.0;-3.0;-564.0;-129.0;-831.0;-108.0;-55.0;-724.0;-504.0
81.0;?;-43.0;-5.0;-568.0;-128.0;-831.0;-112.0;-43.0;-722.0;-505.0
81.0;-67.0;-43.0;-5.0;-563.0;-126.0;-831.0;-117.0;-35.0;-722.0;-506.0
79.0;-66.0;-42.0;-5.0;-558.0;-124.0;-831.0;-122.0;-29.0;-720.0;-508.0
78.0;-64.0;?;-8.0;-553.0;-123.0;-831.0;-124.0;-18.0;-720.0;-509.0
78.0;?;-42.0;-8.0;-540.0;-121.0;-831.0;-125.0;-18.0;-721.0;-511.0
77.0;-63.0;-40.0;-7.0;-532.0;-120.0;-830.0;-123.0;-18.0;?;-512.0
76.0;-63.0;-37.0;?;-529.0;-120.0;-829.0;-117.0;-13.0;-722.0;-512.0
75.0;-63.0;-35.0;-1.0;-525.0;-120.0;-829.0;?;-17.0;-723.0;-513.0
74.0;-63.0;-34.0;6.0;-525.0;-120.0;-829.0;-103.0;-21.0;-724.0;-513.0
?;-64.0;-34.0;16.0;-524.0;-120.0;-829.0;-101.0;-29.0;-728.0;-515.0
73.0;-64.0;-34.0;27.0;-519.0;-119.0;-829.0;-99.0;-37.0;-733.0;-517.0
73.0;-63.0;-33.0;39.0;-513.0;-119.0;-829.0;-93.0;?;-737.0;-519.0
73.0;-63.0;-30.0;50.0;-511.0;-117.0;-828.0;-89.0;-47.0;-741.0;-521.0
71.0;-63.0;-25.0;?;-509.0;-115.0;-828.0;-81.0;-51.0;-745.0;-523.0
69.0;-62.0;-20.0;83.0;-506.0;-112.0;-828.0;-74.0;-58.0;-747.0;-524.0
66.0;-60.0;-16.0;100.0;-503.0;-108.0;-828.0;-68.0;-66.0;-749.0;-526.0
65.0;-56.0;-14.0;118.0;-503.0;-103.0;-829.0;-63.0;-71.0;-750.0;-527.0
65.0;-52.0;-11.0;?;-501.0;-97.0;-830.0;-60.0;-77.0;-751.0;-529.0
63.0;-49.0;-9.0;153.0;-497.0;-91.0;-830.0;-58.0;-85.0;-752.0;-530.0
62.0;-44.0;-6.0;168.0;-490.0;-84.0;-831.0;-58.0;-93.0;-754.0;-531.0
61.0;-38.0;-4.0;185.0;-475.0;-77.0;-833.0;-60.0;-109.0;-757.0;-532.0
59.0;?;?;201.0;-455.0;-69.0;-834.0;-64.0;-127.0;-760.0;-534.0
56.0;-22.0;1.0;216.0;-435.0;-60.0;-835.0;-68.0;-139.0;-763.0;-536.0
51.0;-14.0;6.0;227.0;-419.0;-52.0;-836.0;-72.0;-142.0;-767.0;-540.0
-39.0;219.0;-92.0;378.0;-130.0;442.0;-761.0;-199.0;-29.0;-856.0;-540.0
-30.0;?;-100.0;387.0;-114.0;461.0;-753.0;-217.0;-31.0;-862.0;-544.0
-25.0;223.0;-105.0;394.0;-99.0;477.0;-746.0;-232.0;-31.0;-867.0;-548.0
-21.0;221.0;-108.0;401.0;-83.0;492.0;-738.0;-247.0;-34.0;?;-547.0
-19.0;221.0;-111.0;405.0;-68.0;504.0;-731.0;-261.0;-39.0;?;-543.0
-17.0;219.0;-112.0;408.0;-53.0;513.0;-724.0;-272.0;-42.0;-879.0;-537.0
-14.0;220.0;-115.0;410.0;-39.0;?;-718.0;-283.0;-46.0;-881.0;-533.0
-8.0;226.0;-121.0;410.0;-26.0;526.0;-712.0;-291.0;-51.0;-882.0;-529.0
0.0;230.0;-128.0;410.0;-16.0;531.0;-708.0;-299.0;-56.0;-883.0;-526.0
7.0;233.0;?;408.0;-9.0;535.0;-705.0;-304.0;-60.0;-882.0;-518.0
13.0;235.0;-136.0;405.0;-5.0;539.0;-703.0;?;-63.0;-882.0;-503.0
19.0;236.0;-137.0;402.0;-4.0;543.0;-703.0;-311.0;-64.0;-881.0;-485.0
25.0;239.0;-140.0;399.0;-8.0;547.0;?;-312.0;-66.0;-880.0;-472.0
32.0;242.0;-140.0;397.0;-13.0;550.0;-704.0;-314.0;-69.0;-879.0;-456.0
37.0;244.0;-143.0;396.0;?;554.0;-706.0;-315.0;-71.0;-877.0;-444.0
41.0;246.0;-146.0;395.0;-32.0;558.0;-707.0;-316.0;-72.0;-875.0;-436.0
46.0;250.0;-151.0;394.0;-42.0;560.0;?;-317.0;-70.0;-872.0;-432.0
55.0;258.0;-158.0;394.0;-49.0;558.0;-717.0;-316.0;?;-870.0;-428.0
63.0;265.0;-166.0;395.0;-52.0;556.0;-723.0;-313.0;-75.0;-868.0;-429.0
69.0;267.0;-173.0;396.0;-56.0;552.0;-730.0;-312.0;-81.0;-865.0;-427.0
?;265.0;-175.0;395.0;-61.0;549.0;-736.0;?;-83.0;-863.0;-422.0
72.0;264.0;-175.0;394.0;-67.0;546.0;-741.0;-308.0;?;-860.0;-415.0
74.0;263.0;-173.0;391.0;-72.0;542.0;-746.0;-303.0;-84.0;-856.0;-411.0
75.0;263.0;-172.0;388.0;-80.0;537.0;-751.0;-296.0;-84.0;-853.0;-408.0
?;263.0;-172.0;386.0;-90.0;533.0;-755.0;-289.0;-83.0;-849.0;-406.0
79.0;263.0;-173.0;385.0;-101.0;529.0;-758.0;?;-81.0;-846.0;-405.0
82.0;264.0;-174.0;384.0;-111.0;527.0;-761.0;?;-77.0;-843.0;-405.0
87.0;264.0;-178.0;383.0;-119.0;525.0;-766.0;-278.0;-74.0;-841.0;-406.0
94.0;260.0;-180.0;382.0;-122.0;525.0;-771.0;-275.0;-73.0;-840.0;-396.0
103.0;254.0;-170.0;385.0;-123.0;526.0;-774.0;-276.0;-73.0;-839.0;?
107.0;247.0;-152.0;389.0;-122.0;526.0;-778.0;-278.0;-74.0;-839.0;-321.0
107.0;245.0;-135.0;395.0;-119.0;527.0;-780.0;-280.0;-75.0;-840.0;-278.0
110.0;249.0;-124.0;402.0;-115.0;529.0;-783.0;-283.0;-78.0;-841.0;-249.0
118.0;253.0;-108.0;408.0;?;?;-786.0;-286.0;-79.0;-841.0;-219.0
119.0;253.0;-92.0;413.0;-102.0;531.0;-788.0;-289.0;-83.0;-842.0;-185.0
117.0;250.0;-77.0;418.0;-98.0;?;-790.0;-289.0;-84.0;-843.0;-152.0
114.0;244.0;-64.0;423.0;-96.0;531.0;-793.0;-288.0;-85.0;-845.0;-133.0
112.0;243.0;-49.0;427.0;-94.0;531.0;-796.0;-287.0;-85.0;-846.0;-111.0
112.0;237.0;-31.0;430.0;-94.0;532.0;-798.0;-286.0;-84.0;-848.0;-83.0
112.0;230.0;?;432.0;-94.0;?;-799.0;-284.0;-82.0;-849.0;-48.0
113.0;220.0;-5.0;433.0;-97.0;533.0;-801.0;-281.0;-79.0;-850.0;-23.0
118.0;211.0;-7.0;433.0;-100.0;534.0;-801.0;-277.0;-76.0;-851.0;-19.0
119.0;195.0;7.0;436.0;-103.0;532.0;-801.0;-276.0;-76.0;-852.0;-1.0
115.0;194.0;14.0;437.0;-105.0;529.0;-801.0;-273.0;-79.0;-853.0;0.0
111.0;195.0;17.0;436.0;-111.0;526.0;-801.0;-268.0;-80.0;-853.0;1.0
107.0;198.0;16.0;430.0;-122.0;523.0;-801.0;-262.0;-78.0;-852.0;-5.0
101.0;199.0;13.0;423.0;-133.0;519.0;-801.0;-256.0;-74.0;-851.0;-15.0
94.0;199.0;10.0;414.0;-145.0;513.0;-801.0;-251.0;-71.0;-850.0;-31.0
85.0;203.0;9.0;?;-158.0;506.0;-800.0;-246.0;-69.0;-848.0;-47.0
76.0;207.0;7.0;394.0;-172.0;500.0;-800.0;-242.0;-66.0;-845.0;-68.0
70.0;217.0;0.0;382.0;-188.0;494.0;-799.0;-235.0;-62.0;-842.0;-106.0
64.0;233.0;-16.0;368.0;-206.0;?;-797.0;-226.0;-56.0;-838.0;-156.0
55.0;246.0;-43.0;353.0;-225.0;481.0;-793.0;-216.0;-51.0;-833.0;-223.0
48.0;248.0;-71.0;336.0;-247.0;475.0;-789.0;-205.0;-46.0;-827.0;-294.0
38.0;240.0;-91.0;317.0;?;469.0;-782.0;-195.0;-42.0;-820.0;-355.0
23.0;226.0;-106.0;296.0;-298.0;463.0;-773.0;-185.0;?;-813.0;-403.0
8.0;208.0;-118.0;273.0;-327.0;458.0;-762.0;-176.0;-30.0;-804.0;-437.0
-8.0;185.0;-124.0;250.0;-354.0;452.0;-749.0;-168.0;-23.0;-795.0;-449.0
-23.0;160.0;-121.0;225.0;-380.0;445.0;?;-159.0;-17.0;-785.0;-435.0
?;131.0;-111.0;198.0;-407.0;437.0;-716.0;-150.0;-10.0;-774.0;-406.0
-56.0;96.0;-97.0;169.0;-435.0;428.0;-696.0;-138.0;-2.0;-761.0;-375.0
-79.0;58.0;-83.0;138.0;-463.0;415.0;-675.0;-125.0;10.0;-747.0;-346.0
-108.0;16.0;-65.0;106.0;?;401.0;-651.0;-107.0;23.0;-730.0;-315.0
-142.0;-29.0;-38.0;71.0;-524.0;385.0;-625.0;-86.0;41.0;-710.0;-277.0
-181.0;-78.0;-1.0;35.0;-555.0;366.0;-599.0;-61.0;?;-689.0;-233.0
-226.0;-128.0;45.0;-1.0;-586.0;345.0;-571.0;-35.0;80.0;-667.0;-184.0
-273.0;-176.0;99.0;-38.0;-613.0;324.0;-545.0;-8.0;100.0;-645.0;-135.0
-318.0;-220.0;155.0;-73.0;-637.0;301.0;-519.0;20.0;121.0;?;-90.0
-358.0;-258.0;203.0;-107.0;-657.0;279.0;-493.0;47.0;141.0;-604.0;-49.0
-390.0;-291.0;246.0;-140.0;-676.0;257.0;-467.0;73.0;160.0;-585.0;-13.0
-414.0;-319.0;278.0;-171.0;-692.0;236.0;-444.0;?;178.0;-568.0;21.0
-431.0;-345.0;305.0;-196.0;?;217.0;-420.0;113.0;194.0;-554.0;55.0
-443.0;-367.0;326.0;-215.0;-715.0;196.0;-395.0;127.0;203.0;-546.0;88.0
-455.0;-390.0;343.0;-230.0;-722.0;177.0;-372.0;137.0;208.0;-539.0;118.0
-467.0;-415.0;361.0;-246.0;-733.0;159.0;-350.0;147.0;214.0;-527.0;146.0
-478.0;-440.0;380.0;-264.0;-746.0;144.0;-328.0;156.0;221.0;-513.0;175.0
-486.0;-462.0;397.0;?;-760.0;130.0;-308.0;166.0;229.0;-496.0;203.0
-491.0;-482.0;411.0;-305.0;-773.0;119.0;-289.0;178.0;?;-478.0;?
-495.0;-501.0;420.0;-326.0;-787.0;109.0;-270.0;190.0;?;-459.0;251.0
-501.0;-519.0;430.0;-346.0;-801.0;98.0;-251.0;201.0;246.0;-439.0;273.0
-507.0;-536.0;442.0;-364.0;-815.0;88.0;-233.0;210.0;250.0;-417.0;294.0
-513.0;-550.0;452.0;?;-827.0;77.0;-215.0;220.0;254.0;-395.0;313.0
-519.0;-562.0;461.0;-402.0;-838.0;66.0;-197.0;229.0;259.0;-373.0;328.0
-525.0;-572.0;468.0;-420.0;-849.0;?;-179.0;241.0;264.0;-350.0;341.0
-530.0;-581.0;475.0;-439.0;-858.0;42.0;-162.0;254.0;270.0;-327.0;350.0
-537.0;?;483.0;-455.0;-867.0;29.0;-145.0;265.0;274.0;-305.0;359.0
-543.0;-599.0;494.0;-471.0;-875.0;15.0;?;276.0;277.0;-282.0;366.0
-550.0;-607.0;508.0;-485.0;-882.0;1.0;-113.0;286.0;280.0;-258.0;374.0
-556.0;-616.0;521.0;-500.0;-889.0;-12.0;-98.0;?;284.0;-231.0;?
-560.0;?;535.0;-516.0;-896.0;-25.0;-85.0;?;289.0;-202.0;389.0
-563.0;-637.0;547.0;-530.0;?;-37.0;-73.0;318.0;295.0;-174.0;398.0
-564.0;-649.0;558.0;-545.0;-905.0;-51.0;-65.0;330.0;304.0;-145.0;410.0
-569.0;-660.0;567.0;-560.0;-907.0;-66.0;-58.0;345.0;316.0;-117.0;430.0
-567.0;-675.0;578.0;-576.0;-909.0;-80.0;-46.0;361.0;324.0;-89.0;450.0
-562.0;-686.0;585.0;-592.0;-911.0;-93.0;-31.0;?;330.0;-58.0;464.0
-563.0;-697.0;589.0;-610.0;-912.0;-105.0;-13.0;395.0;338.0;-27.0;478.0
-568.0;-710.0;598.0;-628.0;-911.0;-124.0;8.0;408.0;346.0;3.0;499.0
-575.0;-725.0;616.0;-647.0;-911.0;-141.0;30.0;?;352.0;36.0;522.0
-580.0;-739.0;633.0;-664.0;-911.0;-159.0;52.0;440.0;355.0;70.0;545.0
-582.0;-751.0;642.0;-677.0;-911.0;-177.0;73.0;453.0;353.0;99.0;564.0
-583.0;-763.0;646.0;-688.0;-911.0;-193.0;93.0;462.0;348.0;125.0;582.0
-584.0;-773.0;648.0;-699.0;-911.0;-206.0;110.0;465.0;341.0;146.0;601.0
-585.0;-781.0;651.0;-709.0;-911.0;-218.0;127.0;466.0;333.0;164.0;620.0
-584.0;-788.0;650.0;-717.0;-911.0;-228.0;141.0;466.0;324.0;178.0;639.0
?;-794.0;648.0;-724.0;-912.0;-237.0;154.0;464.0;314.0;189.0;656.0
-583.0;-799.0;646.0;-730.0;-914.0;-245.0;165.0;460.0;301.0;199.0;?
-582.0;-803.0;644.0;-736.0;-916.0;-250.0;171.0;454.0;289.0;205.0;684.0
?;-805.0;643.0;-741.0;-918.0;-251.0;175.0;446.0;280.0;208.0;695.0
-584.0;-805.0;644.0;-745.0;-920.0;-253.0;181.0;436.0;271.0;210.0;703.0
-587.0;-804.0;644.0;-749.0;-921.0;?;?;428.0;264.0;210.0;708.0
-591.0;-802.0;647.0;-751.0;-924.0;-254.0;191.0;422.0;259.0;207.0;710.0
-596.0;-799.0;651.0;-753.0;-926.0;-256.0;195.0;415.0;255.0;203.0;708.0
-602.0;-794.0;660.0;-755.0;-928.0;-260.0;198.0;407.0;249.0;201.0;701.0
-605.0;-791.0;670.0;-760.0;-931.0;-260.0;201.0;397.0;240.0;202.0;691.0
-608.0;-788.0;682.0;-764.0;-933.0;?;201.0;388.0;230.0;204.0;677.0
-612.0;-783.0;690.0;-766.0;-936.0;-253.0;201.0;378.0;221.0;204.0;661.0
-615.0;-777.0;694.0;-767.0;-938.0;-252.0;202.0;368.0;212.0;202.0;646.0
?;-772.0;698.0;-768.0;-941.0;-252.0;204.0;360.0;?;201.0;630.0
-618.0;-768.0;?;-769.0;-943.0;-252.0;205.0;351.0;195.0;199.0;613.0
-616.0;-768.0;713.0;-769.0;-945.0;-252.0;205.0;343.0;189.0;197.0;594.0
-611.0;-769.0;721.0;-769.0;-946.0;-251.0;205.0;?;185.0;195.0;576.0
-607.0;?;727.0;-768.0;-946.0;-250.0;206.0;330.0;183.0;193.0;562.0
-604.0;-772.0;730.0;-769.0;-946.0;-250.0;208.0;327.0;182.0;194.0;554.0
-601.0;-772.0;729.0;-772.0;-946.0;-253.0;212.0;326.0;183.0;197.0;552.0
-600.0;-773.0;725.0;-774.0;-945.0;-257.0;216.0;326.0;185.0;204.0;556.0
-598.0;-775.0;719.0;-776.0;-944.0;-263.0;218.0;328.0;188.0;210.0;567.0
-595.0;-779.0;711.0;-776.0;-942.0;-270.0;221.0;331.0;191.0;217.0;582.0
-591.0;-784.0;703.0;-775.0;-940.0;-276.0;220.0;337.0;195.0;224.0;599.0
-587.0;-790.0;695.0;-774.0;-937.0;-281.0;218.0;345.0;202.0;232.0;620.0
?;-796.0;686.0;-773.0;-934.0;-286.0;217.0;353.0;?;241.0;642.0
-581.0;-800.0;676.0;-770.0;-930.0;-290.0;219.0;362.0;213.0;248.0;664.0
-577.0;-805.0;663.0;-769.0;?;-295.0;221.0;369.0;217.0;259.0;684.0
-571.0;-811.0;650.0;?;-923.0;-301.0;224.0;378.0;218.0;?;700.0
-564.0;-818.0;642.0;-769.0;-920.0;-307.0;225.0;390.0;221.0;282.0;711.0
-559.0;-823.0;639.0;-769.0;-916.0;-312.0;227.0;400.0;224.0;292.0;718.0
-556.0;?;641.0;-770.0;-912.0;-317.0;?;408.0;229.0;301.0;722.0
-555.0;?;644.0;?;-909.0;-321.0;231.0;417.0;236.0;308.0;723.0
-554.0;-829.0;647.0;-770.0;-905.0;-324.0;232.0;424.0;249.0;314.0;723.0
?;?;651.0;-770.0;?;-327.0;233.0;432.0;265.0;320.0;721.0
-556.0;-827.0;653.0;-768.0;-899.0;-331.0;235.0;443.0;?;323.0;719.0
-559.0;-825.0;656.0;-762.0;-900.0;-336.0;235.0;450.0;270.0;327.0;716.0
-561.0;-823.0;659.0;-758.0;-898.0;-340.0;235.0;445.0;271.0;329.0;711.0
-563.0;-821.0;664.0;-757.0;-895.0;-343.0;234.0;441.0;270.0;335.0;706.0
-566.0;-819.0;668.0;-758.0;-893.0;-344.0;232.0;441.0;265.0;344.0;?
-568.0;-816.0;671.0;-757.0;-893.0;-343.0;230.0;442.0;259.0;349.0;693.0
-572.0;-813.0;673.0;-755.0;-892.0;-341.0;228.0;440.0;254.0;352.0;?
-573.0;-811.0;674.0;-751.0;-894.0;-337.0;226.0;439.0;250.0;?;682.0
-574.0;-810.0;?;?;-896.0;-333.0;222.0;436.0;246.0;337.0;677.0
-574.0;-808.0;677.0;-739.0;-897.0;-330.0;219.0;432.0;246.0;324.0;672.0
-576.0;-807.0;678.0;-732.0;-898.0;-326.0;215.0;428.0;245.0;310.0;668.0
-578.0;-804.0;679.0;-725.0;-901.0;-324.0;212.0;427.0;241.0;296.0;666.0
-580.0;?;679.0;-716.0;-905.0;-322.0;209.0;425.0;239.0;277.0;665.0
-582.0;-801.0;678.0;?;-907.0;-320.0;?;421.0;247.0;?;665.0
-583.0;-800.0;677.0;-700.0;-910.0;-318.0;204.0;420.0;256.0;226.0;665.0
-583.0;-799.0;676.0;-690.0;-915.0;?;203.0;424.0;266.0;193.0;665.0
-584.0;-798.0;678.0;-683.0;-917.0;-315.0;201.0;424.0;283.0;155.0;664.0
-587.0;-796.0;678.0;?;-912.0;?;201.0;422.0;315.0;109.0;?
-589.0;-794.0;678.0;-674.0;-898.0;-313.0;201.0;422.0;356.0;59.0;664.0
-592.0;-792.0;676.0;-673.0;-882.0;-313.0;202.0;429.0;398.0;22.0;665.0
-594.0;-790.0;673.0;-676.0;-870.0;-314.0;204.0;443.0;439.0;17.0;668.0
-595.0;-789.0;671.0;-684.0;-860.0;-317.0;208.0;466.0;479.0;44.0;?
-595.0;-789.0;671.0;-692.0;-847.0;-319.0;210.0;492.0;514.0;89.0;670.0
-595.0;-790.0;674.0;-701.0;-829.0;-321.0;212.0;513.0;538.0;141.0;669.0
-595.0;-791.0;678.0;-710.0;-809.0;-322.0;212.0;530.0;556.0;191.0;668.0
-595.0;-792.0;681.0;-720.0;-788.0;-323.0;213.0;545.0;569.0;233.0;667.0
-596.0;-791.0;680.0;?;-772.0;-324.0;214.0;563.0;576.0;265.0;668.0
-598.0;-790.0;678.0;-727.0;-763.0;-325.0;217.0;580.0;577.0;284.0;670.0
?;?;675.0;-726.0;-760.0;-327.0;220.0;591.0;574.0;294.0;674.0
-601.0;-788.0;674.0;-726.0;-763.0;-329.0;223.0;595.0;568.0;300.0;677.0
-602.0;-788.0;675.0;?;-769.0;-331.0;226.0;594.0;560.0;302.0;678.0
-602.0;-788.0;677.0;-726.0;-777.0;-333.0;229.0;591.0;549.0;302.0;679.0
-603.0;-788.0;679.0;-728.0;-787.0;-334.0;?;586.0;537.0;301.0;679.0
?;-788.0;681.0;-731.0;-794.0;-336.0;235.0;580.0;527.0;302.0;679.0
-604.0;-788.0;683.0;-735.0;-796.0;-338.0;238.0;575.0;522.0;306.0;679.0
-603.0;?;684.0;-740.0;-796.0;-340.0;241.0;572.0;517.0;315.0;679.0
?;?;685.0;-744.0;-793.0;-341.0;245.0;570.0;511.0;331.0;681.0
-604.0;-790.0;684.0;-749.0;?;-342.0;249.0;568.0;504.0;350.0;683.0
-603.0;-791.0;684.0;-754.0;-785.0;-342.0;252.0;567.0;497.0;370.0;685.0
-602.0;-792.0;684.0;-757.0;-779.0;-343.0;254.0;566.0;491.0;388.0;?
-601.0;?;683.0;-760.0;?;-342.0;256.0;564.0;488.0;404.0;690.0
?;-794.0;682.0;-762.0;-766.0;-342.0;257.0;564.0;484.0;420.0;693.0
-599.0;-794.0;681.0;-762.0;-760.0;-341.0;258.0;565.0;480.0;434.0;695.0
-599.0;-795.0;679.0;-763.0;-752.0;-342.0;259.0;566.0;478.0;446.0;698.0
-599.0;-795.0;679.0;-763.0;-746.0;-342.0;260.0;567.0;473.0;458.0;699.0
-601.0;-794.0;679.0;-763.0;-742.0;-344.0;260.0;568.0;472.0;464.0;700.0
-602.0;-793.0;679.0;-763.0;-738.0;-344.0;260.0;569.0;474.0;464.0;700.0
-602.0;-793.0;679.0;-761.0;-736.0;-342.0;262.0;570.0;478.0;456.0;699.0
-600.0;-795.0;679.0;-758.0;-736.0;-340.0;269.0;573.0;483.0;442.0;697.0
-597.0;-796.0;679.0;-754.0;-736.0;-341.0;274.0;577.0;491.0;423.0;693.0
?;-797.0;678.0;-748.0;?;-339.0;273.0;585.0;501.0;398.0;690.0
-594.0;-798.0;678.0;-741.0;-737.0;-336.0;270.0;591.0;505.0;376.0;689.0
-593.0;-799.0;676.0;-738.0;-740.0;-332.0;268.0;590.0;510.0;353.0;691.0
-591.0;-799.0;675.0;-736.0;-742.0;-327.0;?;588.0;512.0;334.0;691.0
-588.0;-800.0;?;-734.0;-745.0;-320.0;261.0;586.0;512.0;319.0;692.0
-586.0;-801.0;669.0;-735.0;-750.0;-311.0;?;584.0;511.0;307.0;?
-585.0;-800.0;664.0;-736.0;-757.0;-303.0;251.0;581.0;508.0;292.0;694.0
-585.0;-799.0;661.0;-735.0;-763.0;-297.0;248.0;579.0;505.0;274.0;694.0
-587.0;-797.0;658.0;-733.0;-768.0;-292.0;244.0;575.0;501.0;257.0;?
-590.0;-794.0;657.0;-732.0;-773.0;-289.0;240.0;570.0;498.0;?;694.0
-593.0;-791.0;658.0;-732.0;-775.0;-287.0;236.0;566.0;497.0;212.0;692.0
-595.0;-789.0;663.0;-731.0;-779.0;-286.0;232.0;563.0;492.0;194.0;687.0
-598.0;-786.0;670.0;-731.0;-783.0;-284.0;228.0;557.0;487.0;182.0;680.0
-602.0;-783.0;677.0;-732.0;-788.0;-282.0;224.0;551.0;482.0;173.0;670.0
-606.0;-780.0;686.0;-731.0;-792.0;-280.0;220.0;549.0;477.0;164.0;659.0
-610.0;-777.0;694.0;-730.0;-795.0;-276.0;216.0;546.0;473.0;162.0;649.0
-614.0;-773.0;701.0;-731.0;-799.0;-271.0;213.0;544.0;470.0;163.0;641.0
-618.0;-769.0;704.0;-731.0;-800.0;-265.0;211.0;543.0;470.0;158.0;635.0
-620.0;-764.0;704.0;-730.0;-802.0;-261.0;209.0;544.0;469.0;154.0;630.0
-622.0;-761.0;703.0;-728.0;-803.0;-257.0;?;545.0;468.0;146.0;624.0
-623.0;-758.0;705.0;-727.0;-803.0;-253.0;203.0;543.0;466.0;138.0;619.0
-623.0;-757.0;707.0;-725.0;-803.0;-250.0;201.0;540.0;465.0;133.0;614.0
-623.0;-756.0;708.0;-724.0;-804.0;-247.0;198.0;538.0;463.0;126.0;610.0
-624.0;-755.0;708.0;-722.0;?;-244.0;196.0;539.0;460.0;124.0;608.0
-623.0;-754.0;706.0;-721.0;-804.0;?;195.0;537.0;457.0;125.0;608.0
-623.0;-754.0;703.0;-722.0;-804.0;-241.0;?;535.0;457.0;123.0;609.0
-621.0;-754.0;700.0;-721.0;-802.0;-239.0;190.0;535.0;457.0;122.0;611.0
-620.0;-755.0;697.0;-719.0;-803.0;-238.0;188.0;536.0;456.0;125.0;614.0
-618.0;-755.0;694.0;-718.0;-807.0;-236.0;186.0;?;448.0;130.0;616.0
-616.0;-756.0;691.0;-717.0;-805.0;-234.0;183.0;533.0;445.0;127.0;619.0
-615.0;-757.0;687.0;-717.0;-803.0;-232.0;180.0;530.0;444.0;125.0;621.0
-613.0;-758.0;685.0;-717.0;-804.0;-231.0;179.0;530.0;442.0;127.0;624.0
-613.0;-758.0;682.0;-717.0;-804.0;-231.0;179.0;531.0;441.0;126.0;?
-612.0;-759.0;681.0;-717.0;-804.0;-230.0;178.0;531.0;440.0;127.0;628.0
-612.0;-759.0;681.0;-717.0;-805.0;-231.0;178.0;530.0;439.0;128.0;629.0
-612.0;-760.0;682.0;-718.0;-804.0;-231.0;177.0;529.0;439.0;126.0;629.0
-612.0;-760.0;682.0;-717.0;-803.0;-232.0;177.0;530.0;438.0;125.0;628.0
-612.0;-759.0;683.0;-717.0;-803.0;-233.0;?;530.0;438.0;125.0;627.0
-613.0;-759.0;684.0;-717.0;-803.0;-234.0;177.0;529.0;437.0;125.0;626.0
-614.0;-758.0;685.0;-718.0;-803.0;-235.0;178.0;529.0;437.0;125.0;625.0
-615.0;-758.0;687.0;-717.0;-802.0;-236.0;178.0;531.0;437.0;124.0;623.0
-615.0;-757.0;688.0;-717.0;-802.0;-236.0;178.0;531.0;437.0;125.0;?
-616.0;-757.0;689.0;-718.0;-802.0;-237.0;179.0;531.0;437.0;125.0;620.0
-617.0;-756.0;689.0;-717.0;-801.0;-238.0;179.0;532.0;438.0;123.0;619.0
-617.0;-756.0;690.0;-717.0;-800.0;-239.0;179.0;532.0;438.0;123.0;618.0
-618.0;-755.0;691.0;-717.0;-800.0;-239.0;179.0;532.0;436.0;123.0;618.0
-618.0;?;691.0;-716.0;-799.0;-239.0;178.0;532.0;435.0;125.0;618.0
?;-754.0;690.0;-717.0;-799.0;-240.0;178.0;531.0;434.0;126.0;618.0
-619.0;-754.0;689.0;-717.0;-798.0;-240.0;178.0;531.0;433.0;128.0;619.0
-618.0;-754.0;688.0;-717.0;-797.0;-239.0;177.0;531.0;432.0;130.0;619.0
?;-754.0;687.0;-717.0;-795.0;-239.0;177.0;531.0;431.0;133.0;620.0
-618.0;-754.0;686.0;-716.0;-795.0;-239.0;176.0;?;?;142.0;620.0
-618.0;?;685.0;-716.0;-793.0;-238.0;176.0;532.0;427.0;146.0;620.0
-617.0;-754.0;685.0;-716.0;-788.0;-237.0;175.0;533.0;428.0;148.0;620.0
