InertialMeasurementUnit R-SHOE EuZ;Accelerometer RKN_ accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE EuY
-167;179.0;135.0;806;229.0;72;378;-25
-167;154.0;126.0;805;225.0;70;384;-25
-167;164.0;82.0;801;218.0;?;383;-25
-167;179.0;87.0;801;230.0;74;382;-25
-167;182.0;2.0;810;215.0;71;379;-25
-167;172.0;-35.0;811;?;71;377;-25
-167;171.0;-31.0;808;211.0;72;379;-25
-167;171.0;-43.0;809;211.0;70;381;-25
-167;213.0;-84.0;807;211.0;73;383;-25
-167;209.0;-95.0;809;212.0;72;382;-25
-167;207.0;-114.0;813;208.0;65;379;-25
-167;233.0;-123.0;805;204.0;70;378;-25
-167;198.0;-78.0;801;210.0;73;378;-25
-167;183.0;-21.0;803;221.0;73;377;-25
-167;188.0;-41.0;802;247.0;78;375;-25
-167;182.0;-54.0;805;254.0;79;374;-25
-167;200.0;-159.0;806;237.0;77;376;-25
-167;196.0;-217.0;809;239.0;?;375;-25
-167;193.0;-176.0;810;222.0;77;373;-25
-167;215.0;-152.0;810;201.0;73;377;-25
-166;193.0;-127.0;803;192.0;70;398;-25
-164;201.0;-115.0;786;199.0;?;417;-27
-164;182.0;-75.0;786;192.0;72;415;-26
-162;201.0;52.0;768;191.0;78;445;-29
-160;190.0;?;?;212.0;84;506;-32
-159;180.0;118.0;658;221.0;92;528;-34
-158;171.0;64.0;644;237.0;100;548;-35
-157;184.0;26.0;619;271.0;95;591;-37
-156;194.0;-15.0;607;420.0;95;601;-38
-155;207.0;-75.0;593;636.0;95;610;-39
-155;229.0;-129.0;580;441.0;94;626;-39
-154;202.0;-206.0;589;320.0;95;611;-39
-154;200.0;-274.0;588;305.0;99;594;-39
-154;170.0;-332.0;577;218.0;100;596;-39
-153;121.0;-426.0;586;-233.0;91;592;-38
-153;121.0;-493.0;609;111.0;89;577;-38
-158;8.0;-711.0;394;252.0;470;209;-18
-158;-18.0;-689.0;625;257.0;500;-167;-18
-157;-51.0;-634.0;983;211.0;-338;586;-21
-157;?;-489.0;938;254.0;?;838;-25
-161;-76.0;-248.0;768;285.0;-149;696;-27
-162;-101.0;15.0;832;252.0;32;614;-27
-163;-63.0;211.0;828;270.0;-10;460;-27
-164;-81.0;378.0;774;251.0;119;390;-27
-164;-90.0;379.0;812;299.0;60;385;-27
-165;-81.0;321.0;804;358.0;72;386;?
-165;-65.0;333.0;800;290.0;84;385;-27
-165;-57.0;491.0;808;284.0;63;391;-27
-165;-98.0;649.0;801;256.0;75;391;-27
-165;-63.0;653.0;804;222.0;69;393;-27
-166;-60.0;551.0;795;184.0;80;392;-27
-166;-88.0;559.0;794;202.0;83;390;-27
-166;-62.0;645.0;800;210.0;81;390;-27
-166;-57.0;598.0;804;181.0;71;400;-27
-166;?;551.0;798;221.0;82;387;-27
-166;-68.0;645.0;796;233.0;72;402;-28
?;-51.0;777.0;796;270.0;81;?;-27
-163;-501.0;237.0;1025;255.0;-79;1229;-20
-161;-518.0;280.0;772;222.0;23;342;-22
-162;-428.0;331.0;832;-148.0;?;412;-21
-162;-405.0;255.0;805;555.0;?;418;-21
-162;-382.0;333.0;796;274.0;72;390;-21
-162;-323.0;392.0;814;252.0;68;417;-21
-162;-315.0;255.0;794;435.0;73;391;-21
-162;-121.0;?;801;672.0;74;409;-21
?;-40.0;-352.0;795;759.0;82;396;-21
-163;-5.0;-335.0;804;329.0;73;396;-21
-163;494.0;-113.0;801;370.0;79;388;?
-163;848.0;255.0;803;227.0;77;389;-21
?;156.0;509.0;805;256.0;75;389;-21
-163;9.0;584.0;812;152.0;68;390;?
-163;535.0;578.0;816;259.0;73;384;-21
-163;80.0;462.0;830;410.0;69;371;-21
-163;-341.0;293.0;844;429.0;55;375;-22
-163;-85.0;213.0;808;479.0;95;355;-20
-164;-112.0;108.0;874;192.0;?;432;-25
?;-111.0;-23.0;814;435.0;-52;579;-29
-165;-248.0;-234.0;882;633.0;-64;521;-29
-166;-85.0;-483.0;1031;143.0;11;257;-35
-165;359.0;-671.0;647;-16.0;463;69;-36
-163;518.0;-860.0;562;-299.0;461;223;-35
-162;227.0;-873.0;?;-166.0;249;498;-36
-161;40.0;-910.0;?;-40.0;388;399;-35
-161;15.0;?;522;-9.0;326;496;-35
-158;-97.0;-903.0;234;-63.0;163;978;-36
-158;-143.0;-767.0;187;-141.0;143;1038;-36
-159;-45.0;-629.0;181;-217.0;161;1044;-36
-157;12.0;-415.0;331;-146.0;130;877;-36
-156;93.0;-244.0;650;25.0;95;530;-35
-156;112.0;-86.0;595;372.0;99;591;-35
-156;245.0;?;581;276.0;97;604;-35
-156;206.0;237.0;614;-54.0;94;580;-35
-156;431.0;344.0;604;560.0;95;619;-36
-156;590.0;379.0;612;651.0;102;596;-36
-156;-486.0;417.0;606;-365.0;96;600;-36
-156;-1063.0;493.0;625;-113.0;78;604;-35
-156;-636.0;594.0;621;?;77;612;?
-156;-618.0;607.0;625;208.0;78;614;-35
-156;-625.0;575.0;610;109.0;78;613;-35
-156;-600.0;514.0;639;323.0;77;611;-35
-156;?;426.0;589;251.0;80;617;-35
-157;-520.0;338.0;368;306.0;97;660;-34
-157;-590.0;219.0;338;350.0;99;?;-34
-156;-651.0;147.0;529;332.0;87;586;?
-155;-154.0;34.0;659;376.0;44;537;-34
-155;?;-83.0;692;368.0;14;?;-34
-155;?;-135.0;654;386.0;102;423;-34
-154;40.0;-232.0;658;287.0;138;352;-34
-154;?;-310.0;759;293.0;16;420;-33
-153;386.0;-394.0;691;267.0;74;440;-32
-154;-152.0;-471.0;569;217.0;230;406;-31
-154;-332.0;-558.0;595;?;58;?;-30
-153;-248.0;-593.0;386;245.0;87;768;-27
-152;-71.0;-659.0;129;230.0;464;682;-26
-152;-70.0;-765.0;331;260.0;462;824;-26
-151;-91.0;-845.0;464;252.0;383;1188;-26
-152;-74.0;-894.0;400;284.0;395;391;-26
-157;12.0;-927.0;833;317.0;?;53;?
-164;42.0;-963.0;1094;322.0;-178;762;-28
-169;-1035.0;459.0;795;492.0;73;405;?
-169;-684.0;412.0;795;207.0;74;?;-32
-169;-600.0;322.0;795;207.0;79;393;-32
-169;-607.0;206.0;797;293.0;83;383;-32
-169;-639.0;68.0;795;253.0;85;383;-32
-169;-536.0;-38.0;798;121.0;81;384;-32
-170;-597.0;-109.0;805;262.0;76;387;-32
-170;-555.0;-157.0;803;244.0;76;390;-32
-170;-721.0;-209.0;798;210.0;80;387;-32
-170;-62.0;-286.0;800;273.0;81;?;-32
-170;-272.0;-323.0;800;258.0;81;381;-32
-170;?;-270.0;798;221.0;80;383;-32
-170;-85.0;-261.0;803;231.0;75;384;-32
-170;213.0;-214.0;807;254.0;74;381;-32
-170;4.0;-122.0;805;290.0;75;380;-32
-170;-138.0;2.0;803;284.0;73;386;-32
-170;-129.0;57.0;806;263.0;71;383;?
-170;-59.0;112.0;808;175.0;?;380;-32
-170;-18.0;187.0;807;152.0;?;380;-32
-170;-47.0;259.0;808;154.0;72;375;-32
-170;-85.0;346.0;807;186.0;73;374;-32
-170;-19.0;411.0;806;183.0;73;379;-32
-170;-26.0;407.0;806;197.0;73;379;-32
-170;-16.0;371.0;806;211.0;72;378;-32
-170;2.0;303.0;807;184.0;?;382;-32
-170;48.0;257.0;?;159.0;?;381;-32
-170;-4.0;193.0;806;162.0;73;378;-32
-170;-1.0;91.0;805;169.0;70;385;-32
-170;20.0;7.0;804;191.0;71;384;-32
-170;45.0;-134.0;806;181.0;72;380;-32
-170;97.0;-229.0;805;180.0;71;384;-32
-166;-114.0;557.0;795;345.0;86;382;-20
-166;-35.0;610.0;816;309.0;62;389;-20
-166;51.0;612.0;783;?;98;381;-20
-166;285.0;502.0;820;367.0;64;375;?
-166;509.0;291.0;874;401.0;4;367;-20
-166;45.0;-61.0;796;341.0;88;343;-20
-165;708.0;-513.0;800;432.0;76;346;-21
?;604.0;-938.0;807;354.0;59;374;-23
-165;-322.0;-1363.0;786;403.0;85;344;-25
-166;-393.0;-1693.0;814;424.0;33;393;-27
-167;-307.0;-1963.0;772;453.0;36;535;-28
-167;-222.0;-1991.0;766;620.0;40;542;-29
-166;-217.0;-1870.0;795;?;17;516;-28
-167;-262.0;-1802.0;646;213.0;?;?;-31
-168;-147.0;-1707.0;371;-3.0;327;694;-33
-168;-83.0;-1534.0;557;125.0;199;631;-33
-169;-48.0;-1167.0;986;?;-98;478;-35
-169;?;?;907;-34.0;-29;426;-35
-169;-55.0;-501.0;748;69.0;130;375;-35
-168;-15.0;-214.0;728;?;110;433;-35
-168;-52.0;37.0;684;-136.0;85;?;-34
-168;92.0;248.0;685;-404.0;103;501;-34
-168;107.0;469.0;685;-204.0;106;522;-34
-168;114.0;689.0;697;16.0;92;516;-34
-168;99.0;870.0;682;731.0;93;529;-34
-168;282.0;955.0;675;-489.0;107;527;-34
-177;?;311.0;797;281.0;105;376;-30
-177;23.0;494.0;807;232.0;89;385;-30
-177;11.0;556.0;829;242.0;69;391;-30
-177;-4.0;535.0;809;270.0;79;408;-30
-177;6.0;491.0;780;235.0;121;372;-31
-177;31.0;502.0;808;259.0;87;384;-31
-176;24.0;490.0;805;329.0;114;367;-32
-177;-39.0;481.0;836;354.0;99;320;-35
-174;-119.0;422.0;762;410.0;234;281;-40
-176;-140.0;220.0;592;579.0;214;520;-47
-174;-18.0;-66.0;642;488.0;93;669;-59
-166;377.0;-1643.0;796;413.0;71;417;-35
-166;-582.0;-1710.0;796;267.0;74;414;-35
-166;-365.0;-1808.0;795;371.0;75;412;-35
-166;-219.0;-1869.0;794;851.0;74;414;-35
-166;?;-1876.0;795;595.0;73;416;-35
-164;193.0;151.0;813;246.0;67;378;?
-164;177.0;233.0;810;258.0;69;378;-31
-164;194.0;226.0;813;257.0;74;370;-31
-164;220.0;101.0;814;248.0;69;377;-31
-164;214.0;2.0;814;262.0;67;380;-31
-163;220.0;-126.0;?;287.0;69;377;-31
-164;222.0;-212.0;814;272.0;67;378;-31
-164;202.0;-231.0;812;262.0;71;373;?
-164;214.0;-137.0;811;278.0;74;370;-31
-164;205.0;-93.0;814;273.0;68;377;-31
-164;190.0;-76.0;812;241.0;69;376;-31
-163;270.0;-72.0;808;252.0;75;368;-31
-164;192.0;-132.0;812;260.0;69;378;-31
-160;549.0;191.0;678;?;92;506;-29
-160;322.0;286.0;685;220.0;91;505;-29
-160;182.0;294.0;682;268.0;92;513;-29
-160;183.0;276.0;680;213.0;95;509;-29
-160;192.0;315.0;686;219.0;90;508;-29
-160;96.0;320.0;684;244.0;?;505;-29
-160;60.0;279.0;695;210.0;80;?;-29
-160;105.0;262.0;689;?;90;511;-29
-159;?;215.0;680;254.0;88;496;-29
-159;221.0;186.0;686;257.0;77;499;-29
-158;183.0;165.0;652;255.0;108;474;-29
-157;99.0;129.0;713;221.0;?;579;-29
-12;155.0;-451.0;1124;520.0;652;457;-85
?;120.0;-421.0;867;?;925;147;-83
-61;135.0;-362.0;659;170.0;953;97;-82
-67;146.0;-464.0;745;211.0;876;169;-82
-107;157.0;-865.0;872;86.0;446;520;-78
-138;204.0;-1138.0;601;22.0;280;560;-66
-146;220.0;-1110.0;547;153.0;188;604;?
-144;?;-894.0;532;158.0;334;387;-61
-149;236.0;-631.0;691;303.0;9;?;-51
-162;248.0;?;1422;163.0;-882;1343;-29
-162;400.0;-466.0;1419;250.0;-869;1320;-30
-163;434.0;-334.0;631;176.0;-364;1886;-23
-173;303.0;-264.0;-1212;267.0;1645;2170;-10
-176;-53.0;-234.0;-4111;313.0;4549;3086;-10
-176;-201.0;-119.0;-1389;431.0;2054;1711;-8
-174;-299.0;-8.0;3206;110.0;-2017;-1469;-7
-167;-245.0;-41.0;?;703.0;-636;199;-15
-166;-195.0;-110.0;456;-70.0;289;2192;-19
-166;-306.0;-101.0;1090;726.0;-163;987;?
-164;-279.0;50.0;614;-461.0;168;298;-21
?;?;214.0;923;?;-33;?;?
-165;-43.0;300.0;790;361.0;80;400;-21
-165;24.0;375.0;775;433.0;?;360;-21
-165;144.0;501.0;847;660.0;48;373;-21
-165;184.0;445.0;773;290.0;104;358;-21
-165;232.0;365.0;825;279.0;62;387;-21
-165;255.0;270.0;800;325.0;74;371;-21
-165;240.0;322.0;809;232.0;69;?;?
-165;281.0;440.0;811;203.0;64;395;-21
-165;240.0;635.0;788;81.0;91;385;-21
-165;105.0;801.0;812;200.0;45;420;-21
-165;604.0;828.0;814;190.0;91;347;-21
-165;?;817.0;786;150.0;75;353;-23
-165;-81.0;695.0;791;299.0;97;321;?
-165;-90.0;594.0;744;452.0;224;228;-28
-164;?;402.0;?;357.0;167;328;-41
-164;100.0;45.0;816;276.0;358;244;-45
-162;53.0;-440.0;652;626.0;?;1357;-51
-158;308.0;-922.0;622;492.0;-778;1671;-65
-154;211.0;-1441.0;694;579.0;1025;-222;-69
-149;130.0;-1906.0;488;587.0;1246;-385;?
-147;71.0;-1760.0;687;-50.0;525;295;-64
?;34.0;-1611.0;997;-12.0;417;243;-61
-152;-92.0;-1507.0;729;149.0;194;466;-56
-160;-131.0;-1078.0;485;162.0;107;599;?
-164;-84.0;?;359;109.0;84;?;-43
-168;-95.0;-482.0;269;42.0;40;1082;-34
-170;-140.0;-287.0;422;-150.0;40;1122;-23
-170;-166.0;-57.0;338;-172.0;183;1087;-22
-170;-72.0;152.0;555;-255.0;15;1085;-19
-169;-98.0;338.0;704;-290.0;120;948;-11
-168;?;546.0;-21;-12.0;922;786;-8
-168;309.0;811.0;?;432.0;1078;754;-9
-167;413.0;988.0;141;-101.0;746;829;-6
-165;784.0;959.0;318;463.0;577;772;-5
-165;124.0;886.0;341;1529.0;615;763;-6
?;-690.0;914.0;234;1139.0;717;842;?
-165;-897.0;935.0;135;338.0;854;769;-7
-165;-882.0;?;?;-395.0;1013;765;-7
-164;-650.0;765.0;636;353.0;303;663;-9
-164;-685.0;672.0;1063;-115.0;-151;459;-11
-165;-646.0;567.0;788;-41.0;127;425;-11
?;-602.0;551.0;806;344.0;71;431;-11
-165;-645.0;417.0;807;272.0;?;407;-11
-165;-675.0;212.0;790;230.0;107;391;-10
-165;-644.0;72.0;817;222.0;79;384;-11
-165;-479.0;-67.0;788;395.0;117;384;-11
-166;-139.0;-178.0;812;401.0;93;387;-11
-166;-88.0;-221.0;806;512.0;100;?;-11
-166;459.0;-50.0;805;498.0;101;386;-11
-166;778.0;236.0;805;470.0;98;386;-11
-166;187.0;432.0;802;386.0;102;381;-11
-166;1044.0;603.0;808;?;94;380;?
-166;28.0;720.0;807;192.0;91;383;-11
-165;35.0;-1268.0;806;51.0;71;385;-11
-165;76.0;-1061.0;807;61.0;71;381;-11
-165;95.0;-848.0;812;?;62;390;-11
-165;95.0;-653.0;810;?;?;382;-11
-165;144.0;-618.0;808;228.0;69;376;-11
-165;?;-679.0;?;96.0;65;388;-11
-165;16.0;-647.0;802;208.0;72;382;-11
-165;-141.0;-526.0;808;191.0;72;367;-11
-164;-145.0;-410.0;807;219.0;75;361;-11
-164;-181.0;-346.0;790;149.0;87;349;-11
-163;-116.0;-252.0;816;97.0;71;338;-11
-163;-54.0;-251.0;819;114.0;76;337;-11
-163;?;-377.0;798;125.0;82;354;-11
-163;11.0;-401.0;816;142.0;53;372;-11
-163;74.0;-105.0;816;129.0;53;372;-11
-163;93.0;63.0;813;172.0;53;377;-11
-163;100.0;?;819;?;51;370;-11
-163;129.0;63.0;?;191.0;65;358;-11
-163;172.0;65.0;795;191.0;74;356;-11
-163;168.0;-11.0;794;190.0;85;345;-11
-163;?;39.0;792;181.0;86;343;-10
-163;114.0;102.0;813;162.0;74;359;-12
-163;103.0;19.0;817;130.0;71;362;-12
-163;76.0;18.0;824;144.0;69;364;-12
-163;68.0;-15.0;833;144.0;59;376;-12
-164;68.0;-182.0;807;173.0;42;398;?
-163;45.0;-290.0;?;191.0;38;402;-12
?;123.0;-393.0;810;246.0;67;370;-13
-164;132.0;-549.0;?;302.0;74;378;-13
-164;151.0;-625.0;790;358.0;?;390;-13
-164;130.0;-555.0;810;?;68;369;-13
-164;145.0;-413.0;?;352.0;54;372;-13
-164;177.0;-306.0;805;277.0;69;368;-13
-164;185.0;-258.0;797;333.0;?;363;-13
-164;138.0;-244.0;802;392.0;71;367;-13
-164;112.0;-269.0;799;233.0;74;364;-13
-164;102.0;-239.0;?;120.0;73;366;-13
-164;113.0;-148.0;?;93.0;73;366;-13
-164;112.0;-60.0;800;216.0;74;365;-13
-164;137.0;-12.0;800;248.0;73;?;-13
-164;134.0;34.0;800;187.0;73;364;?
-164;141.0;89.0;800;163.0;73;367;-13
-164;193.0;117.0;801;-3.0;73;365;-13
-164;213.0;152.0;801;372.0;73;365;-13
-164;238.0;123.0;800;252.0;?;393;-13
-164;322.0;86.0;801;339.0;73;403;-13
-164;401.0;60.0;803;-45.0;73;?;-13
-164;502.0;60.0;801;101.0;73;397;-13
-164;356.0;50.0;800;582.0;72;406;-13
-164;209.0;67.0;801;565.0;76;392;-13
-164;40.0;51.0;?;425.0;78;390;-13
-164;-60.0;37.0;?;325.0;73;390;?
-164;-198.0;-8.0;797;157.0;75;403;-13
-164;-385.0;-35.0;790;344.0;81;411;-13
-164;?;-19.0;799;464.0;76;391;-13
?;-304.0;6.0;801;?;74;388;-13
-164;-209.0;15.0;800;?;74;388;?
-164;-160.0;-18.0;800;257.0;73;390;-13
-164;-18.0;-1.0;801;308.0;73;391;-13
-164;63.0;51.0;802;281.0;73;388;?
-164;26.0;89.0;798;309.0;?;393;-13
-164;964.0;82.0;798;346.0;76;393;-13
-164;1138.0;63.0;800;315.0;75;393;-13
-164;417.0;-35.0;800;341.0;75;389;?
?;29.0;-12.0;800;316.0;75;385;-13
-164;-111.0;42.0;800;309.0;75;386;-13
-164;-14.0;36.0;801;?;75;?;-13
-164;-73.0;77.0;802;381.0;71;389;-13
-164;?;64.0;801;315.0;71;391;-13
-164;-184.0;72.0;799;285.0;75;389;-13
-164;-160.0;54.0;798;313.0;75;392;-13
-164;-133.0;14.0;801;329.0;72;392;-13
-164;-136.0;-8.0;805;350.0;71;?;-13
-164;-198.0;-25.0;804;307.0;71;388;-13
-164;-130.0;49.0;806;325.0;68;387;-13
-164;-177.0;111.0;803;313.0;70;389;-13
-164;-186.0;115.0;801;281.0;75;382;-13
-164;-122.0;160.0;807;315.0;71;379;-13
-164;-101.0;112.0;809;?;69;383;-13
-164;-103.0;128.0;802;299.0;77;379;-13
-164;-110.0;140.0;796;302.0;77;386;-13
-164;-156.0;-20.0;805;292.0;77;372;-13
-164;-18.0;1043.0;803;315.0;71;382;-13
-163;-1.0;993.0;801;314.0;71;382;-13
-163;16.0;948.0;800;291.0;71;382;-13
-163;?;?;?;303.0;70;382;-13
-163;-9.0;927.0;799;299.0;71;382;-13
-163;-3.0;846.0;801;277.0;70;382;?
-163;?;872.0;803;232.0;70;380;-13
-163;-40.0;864.0;805;224.0;66;379;?
-163;-2.0;819.0;817;227.0;60;382;-13
-163;20.0;711.0;813;176.0;65;374;-13
-162;21.0;657.0;801;199.0;75;358;-13
-163;45.0;600.0;806;168.0;71;367;-13
-162;56.0;415.0;805;79.0;64;368;-13
-161;59.0;415.0;808;16.0;64;361;-14
-162;98.0;316.0;816;-122.0;65;372;-13
-160;127.0;240.0;798;100.0;58;335;-15
-156;158.0;?;788;105.0;44;340;-19
-154;199.0;?;724;280.0;66;459;-22
-152;223.0;-101.0;696;419.0;65;512;-24
-149;241.0;-86.0;764;581.0;47;674;-25
-147;236.0;-98.0;577;127.0;278;1041;-26
-146;217.0;-222.0;367;78.0;549;1102;-25
-147;218.0;-190.0;564;127.0;273;1120;-28
-148;191.0;-77.0;850;155.0;-7;699;-33
-150;211.0;50.0;894;74.0;141;-84;-34
-150;202.0;120.0;878;41.0;165;-127;-34
-151;225.0;254.0;927;157.0;141;-152;-34
-149;291.0;554.0;776;227.0;127;177;-35
-147;347.0;890.0;589;197.0;66;678;-37
-146;320.0;1004.0;582;231.0;100;532;-37
-146;289.0;976.0;583;205.0;83;577;-38
-146;?;757.0;586;98.0;73;617;-37
-142;286.0;?;547;?;94;544;-39
-140;218.0;299.0;518;381.0;96;561;-39
-140;145.0;268.0;520;251.0;92;551;-39
-136;143.0;98.0;482;479.0;76;581;-40
-136;144.0;11.0;?;?;77;580;-40
-137;164.0;143.0;489;?;?;?;-40
-136;114.0;446.0;478;278.0;79;584;-40
-137;111.0;716.0;491;111.0;73;571;-40
-136;188.0;540.0;478;197.0;81;585;-40
-137;161.0;-540.0;488;323.0;75;575;-40
-137;183.0;-433.0;490;300.0;73;572;?
-136;151.0;-93.0;462;326.0;91;602;-40
-137;109.0;218.0;534;310.0;?;526;-40
-136;8.0;73.0;335;232.0;156;713;-39
-135;82.0;-192.0;1;?;224;888;-36
-137;-99.0;-445.0;?;241.0;-6;739;-36
-138;185.0;-575.0;119;213.0;-88;719;-36
-137;678.0;-378.0;307;238.0;-20;655;-36
-138;288.0;-133.0;340;229.0;?;610;-36
-137;240.0;54.0;419;319.0;21;588;-36
-136;155.0;3.0;692;302.0;81;455;-36
-136;87.0;-163.0;637;271.0;79;480;-36
-136;-66.0;-521.0;600;280.0;84;492;-36
-134;28.0;-743.0;923;267.0;48;358;-36
-134;93.0;-987.0;903;?;134;242;-35
-133;21.0;-1112.0;861;270.0;94;255;-35
-135;1.0;-1207.0;756;307.0;191;?;-34
?;58.0;-1390.0;113;324.0;477;549;-31
-137;70.0;-1741.0;-70;392.0;768;731;-31
-148;23.0;-2087.0;361;314.0;1243;51;?
-159;47.0;-2355.0;754;282.0;617;-38;-31
-162;-3.0;-2501.0;639;251.0;-31;448;-30
?;2.0;-2550.0;656;333.0;180;473;-29
-171;-24.0;-2495.0;1051;315.0;-20;488;-28
-172;-19.0;-2419.0;911;322.0;42;362;-28
-173;16.0;-2328.0;758;357.0;146;333;-28
-172;-17.0;-1992.0;835;312.0;40;412;-28
-173;9.0;-1670.0;801;352.0;99;367;-28
-173;8.0;-1523.0;809;365.0;83;382;-28
-173;-18.0;-1432.0;?;347.0;86;377;-28
-173;-38.0;-1320.0;808;335.0;79;378;-28
-173;-12.0;-1102.0;812;360.0;81;374;-28
-173;30.0;-885.0;802;334.0;91;371;-28
-173;?;-666.0;?;?;76;?;-28
-174;45.0;-580.0;803;325.0;86;383;-28
-174;5.0;-519.0;803;295.0;88;377;-28
-173;-1.0;-456.0;817;332.0;74;379;-28
-176;7.0;-404.0;802;273.0;84;397;-28
-171;16.0;-321.0;800;270.0;86;?;-28
-178;-2.0;-276.0;?;207.0;85;379;-29
-172;28.0;-237.0;857;175.0;45;358;-29
-170;51.0;-181.0;813;155.0;81;310;-30
-186;74.0;-118.0;648;178.0;237;311;-31
-148;95.0;-33.0;701;?;208;330;-35
?;111.0;17.0;738;325.0;227;297;-41
-101;95.0;21.0;853;462.0;-25;606;-49
187;81.0;-22.0;1104;641.0;-298;?;-60
187;81.0;-52.0;1102;716.0;-281;840;-61
?;71.0;-165.0;1108;732.0;-444;970;-56
166;59.0;-322.0;?;974.0;419;303;-74
197;48.0;-550.0;977;949.0;1231;-251;-88
114;54.0;-407.0;928;711.0;925;-80;-82
-166;52.0;-277.0;659;-96.0;575;?;-71
-176;31.0;-531.0;691;-176.0;164;?;-61
-148;52.0;-808.0;761;255.0;95;424;-63
-173;8.0;-633.0;653;409.0;42;656;-52
-169;13.0;-575.0;678;23.0;-27;478;-46
-163;12.0;-678.0;648;-13.0;-113;935;-43
-179;45.0;-718.0;?;-114.0;-635;2576;-22
-201;160.0;-762.0;495;-163.0;-158;2453;-13
58;231.0;-780.0;-1862;48.0;2575;2015;-11
251;228.0;-804.0;-4311;274.0;5050;2363;-4
68;253.0;-756.0;-1464;28.0;2221;1743;-11
-224;205.0;-668.0;1434;178.0;-588;577;-19
-182;69.0;-519.0;417;599.0;420;476;-21
152;?;-449.0;748;403.0;-120;1062;-26
-11;-436.0;-309.0;1076;389.0;-313;719;-28
-292;-451.0;-177.0;635;-778.0;?;350;-27
-45;-365.0;17.0;905;824.0;-21;443;-28
194;-311.0;220.0;771;356.0;156;355;-27
181;-341.0;463.0;794;-313.0;121;379;-27
175;-293.0;699.0;815;177.0;89;398;-27
185;-287.0;887.0;783;486.0;133;374;-27
175;-316.0;858.0;837;253.0;68;395;-27
183;-244.0;673.0;810;95.0;98;386;-27
178;-153.0;650.0;804;321.0;100;392;-27
179;-38.0;787.0;804;281.0;99;387;-27
183;22.0;877.0;811;340.0;89;387;-27
173;507.0;?;809;295.0;93;375;-27
189;409.0;648.0;800;301.0;101;370;-27
169;123.0;349.0;815;276.0;85;372;-27
187;-5.0;32.0;820;252.0;76;375;-28
189;949.0;-285.0;819;379.0;76;375;-28
-86;?;-600.0;834;318.0;56;384;-29
-260;-784.0;?;822;358.0;30;457;-31
?;-148.0;-961.0;885;356.0;-33;492;-34
218;-207.0;-1117.0;891;814.0;-46;526;-37
?;-158.0;-1155.0;820;639.0;28;532;-39
164;-173.0;-1089.0;833;367.0;139;348;-41
?;-184.0;-1019.0;780;106.0;278;193;-41
-29;-40.0;-878.0;781;-166.0;235;266;-41
-217;-26.0;-623.0;854;-67.0;124;345;-40
-156;14.0;-330.0;775;4.0;129;439;?
-175;2.0;-78.0;740;-119.0;133;470;-35
-178;11.0;68.0;783;-188.0;49;529;-32
-169;-45.0;161.0;714;-254.0;55;618;-29
-181;-71.0;268.0;593;-236.0;252;499;-27
-171;-78.0;234.0;366;-442.0;38;1200;-27
-174;-24.0;237.0;489;-173.0;-142;1313;-27
-171;?;322.0;910;201.0;123;212;-27
-171;1.0;401.0;858;?;88;276;-27
-172;182.0;438.0;754;?;45;501;-28
-172;431.0;408.0;802;323.0;102;366;-28
-172;396.0;345.0;783;319.0;48;484;-28
-172;-247.0;320.0;795;-137.0;79;416;-28
-172;-824.0;373.0;779;-251.0;91;407;-28
-172;?;358.0;?;377.0;78;427;-28
-172;-473.0;252.0;795;172.0;76;407;-28
-171;-588.0;?;788;255.0;69;420;?
-171;-648.0;74.0;785;234.0;83;395;-27
-171;-575.0;91.0;789;343.0;89;377;-27
-171;-576.0;128.0;785;280.0;81;398;-27
?;-665.0;126.0;803;350.0;64;402;-27
-171;-638.0;249.0;?;276.0;32;422;-27
-171;-448.0;199.0;765;215.0;84;392;-27
-170;179.0;118.0;728;252.0;140;336;-27
-171;-206.0;54.0;732;272.0;130;352;-27
-171;-424.0;-20.0;732;237.0;131;349;-27
-170;-54.0;-15.0;739;264.0;?;342;?
-171;368.0;77.0;713;452.0;143;361;-27
-170;237.0;167.0;799;431.0;84;307;-27
-168;-71.0;199.0;889;217.0;11;255;-27
-169;-268.0;143.0;846;143.0;21;292;-26
-169;-110.0;?;840;265.0;7;295;-26
-168;12.0;-146.0;845;252.0;6;269;-25
?;-45.0;-275.0;848;244.0;3;293;?
-167;-56.0;-204.0;846;296.0;-9;291;-23
-166;-47.0;-132.0;808;297.0;21;309;-21
-165;-99.0;-40.0;814;284.0;17;313;-20
-164;-121.0;-14.0;797;278.0;?;269;-19
-162;-86.0;24.0;741;253.0;152;259;-17
-162;-52.0;41.0;?;248.0;79;262;-16
-161;-39.0;31.0;684;219.0;246;287;-15
-158;-1.0;31.0;?;266.0;226;418;-13
-158;?;-53.0;594;253.0;383;469;-13
?;212.0;-59.0;520;251.0;428;592;-13
-158;178.0;-61.0;1090;232.0;-214;315;-13
-159;1.0;-51.0;619;261.0;368;-346;-15
-161;-38.0;-61.0;1407;224.0;-544;1010;-18
-162;-43.0;-58.0;2207;226.0;-1474;1777;-23
