InertialMeasurementUnit R-SHOE Nav_Ax;Accelerometer RWR accX;Accelerometer RUA_ accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ
-49;-544.0;47.0;-230.0;66;197.0;378.0
144;-430.0;42.0;?;104;201.0;399.0
?;-344.0;8.0;?;94;43.0;432.0
23;-267.0;-53.0;-98.0;128;61.0;462.0
66;-289.0;45.0;?;143;48.0;423.0
30;-286.0;170.0;-140.0;?;-37.0;432.0
0;-311.0;223.0;-26.0;218;39.0;495.0
27;-334.0;223.0;-24.0;6;127.0;540.0
70;-339.0;232.0;-33.0;-216;175.0;594.0
24;-431.0;225.0;-72.0;-158;160.0;648.0
87;-500.0;258.0;10.0;?;162.0;698.0
224;-463.0;271.0;-21.0;-172;191.0;711.0
64;-433.0;288.0;-68.0;-158;227.0;716.0
-170;-513.0;285.0;-167.0;-179;245.0;880.0
-269;-372.0;274.0;134.0;-173;237.0;816.0
-120;-267.0;187.0;202.0;-177;251.0;698.0
102;-304.0;246.0;15.0;-178;274.0;674.0
-16;?;245.0;133.0;-178;266.0;533.0
-39;-383.0;220.0;-48.0;-179;331.0;473.0
-9;-302.0;184.0;-102.0;-179;468.0;439.0
-126;-194.0;44.0;0.0;-179;395.0;438.0
-146;-164.0;9.0;85.0;-178;410.0;431.0
-128;-177.0;79.0;75.0;-178;234.0;380.0
-196;-216.0;183.0;97.0;-180;142.0;356.0
-566;?;183.0;135.0;-174;172.0;390.0
-118;-169.0;165.0;127.0;-185;239.0;417.0
568;-203.0;166.0;114.0;-172;250.0;?
826;-268.0;176.0;110.0;-182;221.0;579.0
-798;?;173.0;86.0;-182;180.0;492.0
-2000;-397.0;196.0;-112.0;-154;170.0;496.0
2742;-392.0;187.0;-116.0;-227;193.0;571.0
3143;-453.0;94.0;55.0;-38;232.0;464.0
-1031;-492.0;25.0;-306.0;171;282.0;483.0
-389;-457.0;161.0;-216.0;38;241.0;546.0
-38;-546.0;77.0;-40.0;40;139.0;472.0
-229;-430.0;39.0;-175.0;85;178.0;396.0
60;-320.0;104.0;-169.0;63;156.0;392.0
-208;-288.0;29.0;-89.0;132;38.0;433.0
-73;-229.0;-19.0;-57.0;?;149.0;440.0
-139;-217.0;67.0;33.0;161;93.0;408.0
-115;-308.0;178.0;86.0;196;28.0;503.0
?;-349.0;238.0;54.0;-80;93.0;507.0
-147;-397.0;276.0;-26.0;-220;167.0;543.0
-81;-421.0;274.0;-91.0;-148;215.0;?
-103;-457.0;245.0;-63.0;-179;226.0;722.0
-31;-462.0;210.0;45.0;-167;213.0;736.0
-122;-426.0;241.0;-102.0;-162;211.0;647.0
-371;-402.0;293.0;-173.0;-176;203.0;776.0
-501;-358.0;277.0;21.0;-170;?;750.0
-414;-243.0;201.0;87.0;-176;274.0;800.0
-186;-319.0;200.0;229.0;-177;322.0;717.0
26;-468.0;237.0;107.0;-178;293.0;508.0
81;-470.0;299.0;-151.0;-178;302.0;437.0
?;-292.0;?;-150.0;-178;423.0;451.0
-27;-180.0;18.0;16.0;-176;489.0;460.0
-134;-107.0;-48.0;93.0;-179;494.0;429.0
-52;-121.0;54.0;90.0;-176;236.0;420.0
-201;-137.0;142.0;163.0;-177;102.0;332.0
-714;-185.0;190.0;184.0;-182;?;366.0
-271;-236.0;204.0;152.0;-171;241.0;427.0
-247;-246.0;204.0;118.0;-191;262.0;489.0
414;-279.0;?;62.0;-164;249.0;489.0
-42;-309.0;146.0;-6.0;-190;193.0;485.0
518;?;143.0;-112.0;-186;161.0;549.0
3163;-249.0;93.0;-58.0;103;179.0;580.0
-1896;-385.0;49.0;66.0;224;213.0;?
-3413;-443.0;101.0;-283.0;97;220.0;504.0
838;-481.0;253.0;-169.0;49;207.0;559.0
-180;-672.0;121.0;-122.0;59;188.0;447.0
-160;-570.0;78.0;-335.0;80;271.0;405.0
163;-377.0;74.0;-230.0;96;212.0;428.0
-294;-342.0;-76.0;-149.0;132;106.0;438.0
69;-256.0;-120.0;-67.0;121;152.0;434.0
-135;-223.0;61.0;9.0;192;27.0;408.0
-97;-270.0;195.0;67.0;150;-59.0;447.0
-79;-314.0;243.0;61.0;-148;82.0;472.0
-67;-368.0;275.0;-31.0;-202;145.0;506.0
-12;-374.0;245.0;-80.0;-149;163.0;624.0
-14;-436.0;215.0;-22.0;-180;?;720.0
41;?;202.0;43.0;-155;180.0;721.0
-32;-493.0;270.0;10.0;-167;194.0;662.0
-309;-474.0;305.0;-106.0;-174;181.0;784.0
-349;-378.0;284.0;21.0;-171;206.0;797.0
-328;-189.0;178.0;193.0;-176;275.0;720.0
-388;-279.0;197.0;120.0;?;298.0;705.0
-354;-388.0;298.0;124.0;-177;262.0;570.0
-120;-422.0;256.0;-11.0;-177;267.0;500.0
137;?;195.0;-93.0;-177;413.0;469.0
0;-235.0;73.0;-12.0;-178;445.0;499.0
-170;-161.0;-2.0;64.0;-176;491.0;457.0
7;-144.0;34.0;101.0;-179;326.0;411.0
-282;-164.0;135.0;140.0;-175;180.0;396.0
-411;-265.0;182.0;153.0;-177;151.0;412.0
-468;-259.0;193.0;159.0;-181;222.0;398.0
-905;-281.0;?;94.0;-169;263.0;440.0
739;-323.0;173.0;54.0;-192;260.0;500.0
896;-348.0;110.0;27.0;-158;224.0;507.0
-1603;-386.0;108.0;-88.0;-192;182.0;506.0
-150;-352.0;108.0;-58.0;-178;173.0;620.0
3750;-450.0;62.0;27.0;115;185.0;494.0
3875;-469.0;44.0;-194.0;169;223.0;471.0
769;-491.0;192.0;-290.0;38;216.0;576.0
-640;-645.0;194.0;-100.0;69;179.0;591.0
-37;-562.0;49.0;?;68;230.0;578.0
-93;-442.0;110.0;?;89;226.0;552.0
-191;-363.0;97.0;-130.0;129;73.0;579.0
-61;-343.0;70.0;-104.0;112;152.0;506.0
-133;-305.0;176.0;-142.0;200;105.0;471.0
-95;-268.0;235.0;-106.0;82;95.0;475.0
-142;-187.0;228.0;-9.0;-196;166.0;523.0
-136;-142.0;183.0;35.0;-180;225.0;585.0
1;-169.0;194.0;?;-156;238.0;656.0
-150;-158.0;287.0;202.0;-186;186.0;791.0
15;-247.0;410.0;292.0;-158;229.0;779.0
-206;-370.0;506.0;189.0;-168;286.0;766.0
-320;-341.0;686.0;23.0;-170;335.0;882.0
-81;-384.0;624.0;154.0;-173;356.0;955.0
-600;-229.0;384.0;167.0;-175;443.0;931.0
338;-234.0;386.0;252.0;-174;506.0;805.0
590;-389.0;494.0;50.0;-177;435.0;624.0
-303;-419.0;336.0;-146.0;-178;434.0;525.0
126;-274.0;310.0;-145.0;-178;516.0;522.0
-59;-168.0;93.0;61.0;-178;578.0;525.0
-245;?;-27.0;153.0;-177;609.0;499.0
-157;-178.0;81.0;134.0;-181;400.0;429.0
-393;-193.0;223.0;144.0;?;175.0;423.0
-553;-221.0;267.0;177.0;-182;230.0;472.0
-505;-160.0;249.0;176.0;-176;291.0;489.0
-81;?;218.0;129.0;-173;316.0;513.0
12;-274.0;213.0;111.0;-192;283.0;570.0
-695;-307.0;207.0;74.0;-148;210.0;553.0
-2069;?;192.0;-14.0;-218;217.0;556.0
-193;-397.0;146.0;-107.0;-109;249.0;571.0
3606;-475.0;79.0;32.0;179;262.0;424.0
2812;-510.0;37.0;-258.0;86;289.0;448.0
?;-487.0;153.0;?;11;308.0;463.0
?;-550.0;109.0;-79.0;43;248.0;382.0
-19;-382.0;?;-163.0;38;221.0;365.0
-33;-323.0;15.0;-138.0;85;170.0;338.0
-73;-284.0;-70.0;-69.0;114;-4.0;345.0
-68;-214.0;-61.0;-59.0;151;78.0;371.0
-11;-229.0;92.0;20.0;148;5.0;393.0
-33;-297.0;192.0;46.0;222;15.0;461.0
-53;-286.0;223.0;29.0;76;73.0;512.0
-64;-361.0;?;-26.0;-196;109.0;558.0
-32;-382.0;239.0;-62.0;-173;149.0;628.0
80;-413.0;246.0;41.0;-161;153.0;715.0
43;-429.0;252.0;138.0;-168;178.0;733.0
-170;-468.0;340.0;-21.0;-174;209.0;706.0
-78;-443.0;332.0;-165.0;-165;205.0;820.0
-233;-352.0;297.0;105.0;-189;244.0;764.0
-167;-197.0;185.0;105.0;-186;301.0;777.0
?;-327.0;252.0;225.0;109;333.0;732.0
378;-424.0;224.0;90.0;?;276.0;584.0
-60;-394.0;262.0;-6.0;154;349.0;528.0
223;-257.0;163.0;?;191;451.0;493.0
115;-203.0;85.0;48.0;176;?;460.0
158;-150.0;71.0;89.0;177;468.0;439.0
132;-156.0;138.0;121.0;183;272.0;405.0
?;?;168.0;81.0;176;194.0;357.0
-379;-191.0;?;168.0;181;220.0;418.0
-312;-285.0;177.0;125.0;178;250.0;468.0
-186;-277.0;167.0;114.0;178;234.0;501.0
199;-326.0;177.0;44.0;178;209.0;528.0
400;-376.0;173.0;-18.0;180;184.0;502.0
-1027;-422.0;152.0;-108.0;177;190.0;537.0
-306;-403.0;109.0;0.0;177;209.0;507.0
2205;-449.0;59.0;-45.0;137;233.0;392.0
1458;-428.0;95.0;-281.0;68;240.0;535.0
-175;-544.0;215.0;-90.0;?;203.0;516.0
-153;-578.0;73.0;-180.0;65;140.0;410.0
-19;-446.0;130.0;-232.0;86;176.0;386.0
-143;?;85.0;-191.0;93;91.0;410.0
-85;-254.0;-47.0;-99.0;128;108.0;453.0
-87;-285.0;-1.0;-40.0;135;153.0;457.0
-106;-312.0;121.0;51.0;145;30.0;488.0
-88;-288.0;191.0;29.0;215;12.0;467.0
-128;-393.0;221.0;-45.0;-12;110.0;510.0
-63;-397.0;234.0;-103.0;-221;164.0;552.0
-89;-446.0;196.0;-148.0;-160;197.0;633.0
-28;-416.0;197.0;0.0;-173;191.0;727.0
163;-476.0;181.0;92.0;-169;201.0;716.0
-2;-537.0;272.0;27.0;-160;211.0;612.0
-71;-432.0;348.0;-137.0;-180;204.0;747.0
-218;-326.0;334.0;75.0;?;225.0;821.0
-457;-184.0;?;251.0;-175;295.0;821.0
-375;-264.0;216.0;193.0;-176;318.0;763.0
-346;-458.0;370.0;?;-177;226.0;545.0
-21;-455.0;335.0;-115.0;-179;195.0;424.0
172;-420.0;238.0;-320.0;-179;397.0;409.0
66;-257.0;-17.0;-207.0;-179;487.0;473.0
52;-174.0;-163.0;-52.0;-178;572.0;435.0
13;-92.0;-98.0;110.0;-179;346.0;400.0
69;-84.0;33.0;187.0;-180;?;347.0
?;-109.0;154.0;244.0;-175;89.0;?
-359;-232.0;222.0;231.0;-185;158.0;348.0
-531;-202.0;266.0;190.0;-172;235.0;353.0
-523;-242.0;241.0;40.0;-184;257.0;435.0
-555;-243.0;187.0;38.0;-183;?;530.0
-1259;-257.0;137.0;34.0;?;183.0;541.0
-453;-369.0;117.0;-84.0;?;158.0;605.0
2323;-394.0;157.0;97.0;-23;162.0;578.0
3140;-482.0;126.0;4.0;201;184.0;491.0
1114;-511.0;169.0;-362.0;88;250.0;653.0
-264;?;285.0;-37.0;54;261.0;494.0
-140;-800.0;134.0;-397.0;68;226.0;275.0
0;-523.0;106.0;-504.0;71;205.0;364.0
-102;-323.0;-58.0;-231.0;86;162.0;486.0
-111;-347.0;-319.0;-87.0;119;107.0;462.0
-96;-288.0;-184.0;-41.0;135;152.0;430.0
-127;-262.0;81.0;-28.0;151;-144.0;414.0
-135;-284.0;199.0;25.0;217;-137.0;393.0
-120;-232.0;252.0;-8.0;-21;112.0;461.0
-121;-360.0;266.0;-90.0;-223;203.0;489.0
-115;-354.0;?;-93.0;-156;147.0;511.0
-81;-391.0;145.0;-87.0;-171;165.0;576.0
-64;-364.0;156.0;-30.0;-175;141.0;624.0
-38;-409.0;190.0;9.0;-158;128.0;631.0
-37;-396.0;248.0;19.0;-169;157.0;612.0
-102;-371.0;264.0;-32.0;-167;195.0;669.0
-141;-386.0;271.0;35.0;-175;212.0;936.0
-132;-439.0;255.0;324.0;-175;243.0;887.0
-125;-371.0;299.0;157.0;-177;245.0;626.0
162;-359.0;438.0;-92.0;-180;238.0;535.0
?;-397.0;250.0;-84.0;-178;255.0;499.0
588;-358.0;-24.0;-174.0;?;398.0;459.0
33;-215.0;-55.0;-143.0;-177;514.0;416.0
146;-170.0;-97.0;-17.0;-180;356.0;371.0
?;-112.0;-55.0;69.0;-185;284.0;384.0
100;-146.0;34.0;135.0;?;223.0;378.0
-304;-185.0;138.0;?;?;167.0;357.0
-402;-182.0;165.0;128.0;-152;182.0;364.0
-324;-230.0;154.0;50.0;-204;196.0;350.0
-404;-268.0;132.0;-39.0;-185;207.0;376.0
-528;-281.0;89.0;-101.0;148;?;372.0
?;-220.0;54.0;-144.0;-11;172.0;419.0
?;?;41.0;-4.0;-266;?;406.0
?;-137.0;-3.0;79.0;-128;173.0;371.0
-469;?;56.0;113.0;-205;186.0;386.0
-411;-214.0;?;144.0;-190;157.0;429.0
868;?;247.0;152.0;123;160.0;487.0
-3871;-266.0;277.0;44.0;202;197.0;526.0
-3197;-365.0;331.0;67.0;156;184.0;699.0
1541;-631.0;326.0;19.0;141;165.0;907.0
-267;-704.0;257.0;-114.0;88;?;862.0
-213;-794.0;315.0;-524.0;105;213.0;572.0
159;-798.0;235.0;-658.0;122;207.0;?
-311;-638.0;-92.0;-363.0;149;276.0;591.0
-15;-489.0;249.0;-58.0;128;126.0;802.0
130;-604.0;406.0;12.0;115;280.0;892.0
-50;-755.0;292.0;-178.0;78;320.0;661.0
44;-631.0;193.0;-499.0;127;365.0;578.0
-75;-546.0;358.0;-321.0;126;321.0;515.0
-57;-402.0;28.0;-126.0;143;199.0;448.0
-38;-283.0;-41.0;-47.0;169;400.0;488.0
-78;-221.0;97.0;-36.0;140;237.0;498.0
-31;-255.0;166.0;2.0;213;21.0;500.0
-89;-365.0;246.0;20.0;86;79.0;508.0
-15;-404.0;294.0;-53.0;-187;86.0;419.0
-66;-422.0;365.0;-225.0;-165;150.0;349.0
-163;-283.0;305.0;-222.0;-139;221.0;372.0
194;-308.0;?;-98.0;-163;235.0;422.0
-322;-351.0;49.0;-41.0;?;193.0;380.0
-343;-246.0;89.0;-94.0;-164;123.0;333.0
-389;-166.0;163.0;-43.0;-168;72.0;579.0
-1116;-295.0;148.0;477.0;-171;78.0;953.0
333;-462.0;48.0;509.0;-182;144.0;902.0
552;-480.0;294.0;223.0;-169;158.0;518.0
-228;-400.0;608.0;-424.0;-193;71.0;403.0
233;-432.0;309.0;-483.0;-165;145.0;596.0
202;-296.0;-167.0;54.0;-188;389.0;682.0
-88;-297.0;-171.0;160.0;-196;562.0;592.0
-270;-237.0;107.0;125.0;95;388.0;510.0
?;-336.0;269.0;90.0;220;93.0;448.0
-631;-390.0;251.0;80.0;157;139.0;?
575;?;240.0;68.0;184;312.0;477.0
2015;-225.0;216.0;-31.0;169;339.0;542.0
-417;-235.0;139.0;27.0;158;301.0;634.0
-11;-445.0;106.0;-175.0;115;?;?
805;-529.0;217.0;25.0;96;109.0;873.0
-228;?;?;25.0;105;156.0;501.0
27;-598.0;242.0;-383.0;131;226.0;435.0
-90;-425.0;363.0;-524.0;142;349.0;447.0
-38;-553.0;172.0;-229.0;148;344.0;405.0
28;-342.0;0.0;-93.0;213;404.0;388.0
-35;-240.0;118.0;?;-1;280.0;411.0
-58;-244.0;90.0;38.0;-205;-11.0;418.0
-46;-277.0;67.0;-48.0;-139;59.0;400.0
-65;-282.0;185.0;-44.0;-152;0.0;308.0
-171;-247.0;239.0;-94.0;-166;35.0;435.0
472;-302.0;233.0;180.0;-158;121.0;738.0
520;-381.0;128.0;478.0;-178;198.0;896.0
-68;-544.0;209.0;234.0;-165;166.0;684.0
166;-495.0;403.0;-170.0;-176;117.0;390.0
-319;?;?;-533.0;-173;?;504.0
-811;-317.0;-31.0;-127.0;-167;266.0;680.0
?;-276.0;?;98.0;-186;412.0;582.0
-443;-246.0;1.0;179.0;-150;416.0;463.0
130;-284.0;219.0;34.0;-207;171.0;326.0
-129;-250.0;303.0;6.0;-134;72.0;377.0
-3025;-188.0;216.0;75.0;169;248.0;584.0
-1725;-276.0;?;165.0;198;363.0;763.0
519;-507.0;106.0;40.0;128;286.0;751.0
173;-520.0;260.0;-273.0;119;182.0;809.0
?;-590.0;360.0;-81.0;127;88.0;592.0
-38;-611.0;216.0;-442.0;138;207.0;526.0
-25;-492.0;260.0;-248.0;154;425.0;448.0
-27;-390.0;90.0;?;203;392.0;341.0
-68;?;60.0;-123.0;-43;325.0;361.0
33;-172.0;71.0;27.0;-218;284.0;473.0
30;-211.0;130.0;122.0;-137;61.0;552.0
-6;-346.0;172.0;84.0;-154;68.0;508.0
-18;-385.0;322.0;-45.0;?;50.0;365.0
-82;-326.0;387.0;-179.0;-148;52.0;384.0
276;-267.0;305.0;-99.0;-165;178.0;632.0
522;-446.0;?;308.0;-160;278.0;805.0
28;-580.0;50.0;373.0;-171;236.0;?
-136;-438.0;225.0;-82.0;-168;155.0;471.0
?;-346.0;333.0;-228.0;-169;87.0;433.0
-527;-273.0;-78.0;-114.0;-176;155.0;521.0
-1023;-125.0;-80.0;47.0;-162;317.0;573.0
-473;-90.0;-26.0;258.0;-185;278.0;572.0
-293;-147.0;224.0;278.0;-160;161.0;541.0
?;-314.0;318.0;113.0;-180;150.0;445.0
-360;-385.0;405.0;74.0;-200;172.0;436.0
-729;-275.0;290.0;-187.0;?;?;536.0
-315;-334.0;112.0;-124.0;200;396.0;652.0
84;-428.0;33.0;-108.0;83;375.0;784.0
-231;-531.0;?;?;141;272.0;690.0
-33;-607.0;161.0;-125.0;144;145.0;461.0
-56;-531.0;211.0;-418.0;?;203.0;447.0
-125;-364.0;139.0;-150.0;217;312.0;406.0
-100;-330.0;-16.0;-73.0;-7;359.0;460.0
-17;-257.0;-6.0;-20.0;-211;336.0;455.0
-32;-282.0;150.0;-33.0;-144;143.0;468.0
109;-340.0;233.0;-20.0;-151;-13.0;482.0
209;-373.0;226.0;-24.0;-156;69.0;394.0
-150;-330.0;257.0;-140.0;-146;105.0;368.0
1207;-358.0;228.0;-144.0;-169;174.0;697.0
?;-515.0;171.0;330.0;-167;168.0;812.0
-512;-590.0;52.0;320.0;-173;179.0;584.0
147;-402.0;268.0;-249.0;-174;142.0;?
367;-290.0;281.0;-162.0;-175;?;435.0
-663;-170.0;71.0;-71.0;-171;144.0;575.0
-935;-157.0;-145.0;188.0;-180;337.0;631.0
-623;-79.0;50.0;225.0;-167;250.0;571.0
-594;-254.0;263.0;244.0;-180;142.0;494.0
-432;-305.0;340.0;-6.0;-177;?;389.0
121;-280.0;351.0;-67.0;-158;226.0;356.0
-485;-260.0;198.0;-125.0;-226;369.0;444.0
-467;-287.0;32.0;-148.0;-22;399.0;624.0
353;-374.0;-2.0;-45.0;181;321.0;745.0
?;-439.0;59.0;-124.0;129;193.0;787.0
-39;-544.0;197.0;95.0;151;145.0;555.0
-29;-630.0;221.0;-336.0;151;137.0;414.0
-89;-552.0;259.0;-345.0;208;266.0;338.0
-129;-436.0;173.0;-211.0;41;327.0;377.0
-2;-295.0;-13.0;-30.0;-216;341.0;?
-81;-235.0;5.0;-16.0;-154;309.0;528.0
-55;-288.0;148.0;27.0;-148;25.0;479.0
334;-359.0;217.0;-21.0;-161;-50.0;364.0
?;-314.0;264.0;-143.0;-149;-56.0;355.0
744;-311.0;276.0;-124.0;-171;103.0;666.0
1612;-464.0;152.0;348.0;?;226.0;820.0
290;?;67.0;177.0;-171;261.0;758.0
275;-431.0;277.0;44.0;-172;151.0;498.0
394;-383.0;368.0;-285.0;-177;43.0;493.0
-803;-311.0;111.0;-133.0;-165;174.0;627.0
-1134;-268.0;-113.0;143.0;?;373.0;650.0
-1214;-264.0;25.0;205.0;?;332.0;610.0
-1128;-327.0;244.0;137.0;-179;250.0;?
-550;-311.0;318.0;67.0;-197;105.0;?
-895;?;321.0;-56.0;78;185.0;331.0
-814;-227.0;203.0;-167.0;224;325.0;606.0
-454;-532.0;55.0;35.0;115;343.0;757.0
-380;-588.0;?;-199.0;?;286.0;785.0
151;-594.0;221.0;-61.0;?;145.0;588.0
-73;-608.0;?;-266.0;?;104.0;?
-241;-543.0;343.0;-484.0;?;229.0;363.0
-160;-413.0;74.0;-135.0;-9;373.0;346.0
-71;-272.0;53.0;-64.0;-216;257.0;?
-8;-202.0;28.0;76.0;-154;?;449.0
-31;?;120.0;?;-155;43.0;468.0
108;-272.0;201.0;-1.0;-159;-69.0;389.0
-51;-235.0;303.0;-132.0;-154;-71.0;362.0
875;-264.0;284.0;-150.0;-172;22.0;757.0
1437;-485.0;194.0;320.0;-167;182.0;932.0
576;-579.0;82.0;510.0;-171;210.0;673.0
427;-492.0;378.0;-225.0;-175;205.0;490.0
117;-397.0;343.0;-317.0;-178;135.0;479.0
-656;-343.0;22.0;-183.0;-167;202.0;601.0
-1133;-304.0;-137.0;54.0;-189;445.0;586.0
-378;?;-41.0;103.0;-160;372.0;522.0
-1436;-325.0;153.0;127.0;-190;178.0;427.0
-766;-358.0;243.0;-2.0;-188;118.0;334.0
3833;-273.0;293.0;-88.0;106;190.0;401.0
939;-201.0;216.0;-4.0;221;?;636.0
?;-354.0;86.0;?;127;315.0;815.0
483;-584.0;118.0;36.0;134;232.0;829.0
-92;-717.0;266.0;12.0;110;96.0;551.0
-32;-751.0;405.0;-391.0;116;81.0;393.0
?;-596.0;356.0;-416.0;149;245.0;352.0
-236;-509.0;86.0;-247.0;132;425.0;327.0
19;-312.0;-113.0;-96.0;206;388.0;424.0
-115;-282.0;-81.0;-53.0;89;233.0;417.0
-81;-342.0;23.0;-18.0;-186;-98.0;369.0
-103;-345.0;116.0;-30.0;-181;-99.0;440.0
-96;-409.0;180.0;-59.0;-151;-62.0;455.0
-166;-393.0;205.0;-117.0;-169;25.0;499.0
4;-390.0;189.0;-79.0;-141;161.0;460.0
?;-303.0;174.0;-107.0;-151;116.0;563.0
-39;-337.0;158.0;76.0;-149;82.0;613.0
98;-310.0;163.0;-46.0;-159;98.0;864.0
-217;-422.0;243.0;501.0;-171;118.0;1041.0
1224;-542.0;335.0;451.0;-173;132.0;1004.0
1479;-464.0;470.0;403.0;-177;175.0;733.0
?;-425.0;440.0;-23.0;-177;244.0;558.0
4;-369.0;202.0;-288.0;-177;341.0;449.0
-7;-256.0;-93.0;-130.0;-178;522.0;482.0
-255;-213.0;-131.0;126.0;-176;564.0;474.0
103;-109.0;-96.0;?;-179;458.0;424.0
-456;-96.0;73.0;?;-174;295.0;403.0
-707;-178.0;177.0;203.0;-180;148.0;368.0
-414;-264.0;260.0;203.0;-178;174.0;402.0
-727;-226.0;256.0;173.0;-173;262.0;427.0
178;-336.0;211.0;118.0;-191;266.0;491.0
869;?;142.0;-4.0;-155;268.0;505.0
-1729;-332.0;118.0;-146.0;-211;200.0;514.0
-564;-347.0;61.0;-81.0;?;153.0;650.0
1891;-425.0;-20.0;96.0;166;?;594.0
-1446;-422.0;14.0;-70.0;181;190.0;533.0
-1072;-526.0;220.0;-129.0;104;203.0;570.0
728;-653.0;267.0;-138.0;117;186.0;456.0
-377;-647.0;193.0;-245.0;87;236.0;?
73;-462.0;190.0;-207.0;104;300.0;356.0
-68;-315.0;53.0;-190.0;111;178.0;396.0
-200;-254.0;-73.0;-106.0;110;173.0;413.0
3;-313.0;6.0;?;148;113.0;454.0
-111;-260.0;94.0;36.0;126;?;513.0
-78;-325.0;213.0;19.0;194;-41.0;529.0
-63;-325.0;249.0;-45.0;140;47.0;519.0
65;-375.0;233.0;-63.0;-159;148.0;560.0
-45;-364.0;218.0;?;-200;?;536.0
-75;-303.0;211.0;-30.0;-148;219.0;568.0
?;-332.0;241.0;40.0;-180;234.0;660.0
-46;-360.0;242.0;94.0;-153;?;696.0
-11;-412.0;276.0;97.0;-157;229.0;714.0
6;-451.0;350.0;-17.0;-164;238.0;750.0
93;-496.0;?;21.0;?;251.0;986.0
-50;-519.0;319.0;265.0;-177;?;925.0
-326;-448.0;?;189.0;-176;348.0;625.0
-104;-331.0;378.0;-181.0;-177;331.0;503.0
-278;-317.0;300.0;-109.0;-177;254.0;508.0
-735;-351.0;15.0;114.0;-177;329.0;555.0
-169;-388.0;-43.0;213.0;-176;489.0;520.0
64;-266.0;49.0;134.0;-176;391.0;452.0
-253;-216.0;94.0;39.0;-176;214.0;408.0
-100;-184.0;122.0;48.0;-176;209.0;408.0
-83;-156.0;102.0;121.0;-175;210.0;414.0
-1;-130.0;105.0;83.0;-175;244.0;399.0
83;-144.0;80.0;82.0;-176;197.0;420.0
-211;-199.0;78.0;84.0;-174;213.0;447.0
-532;-170.0;87.0;88.0;-177;218.0;408.0
-544;-205.0;?;51.0;-173;225.0;383.0
-579;-241.0;145.0;72.0;-175;230.0;462.0
481;-294.0;136.0;142.0;-178;228.0;452.0
1191;-340.0;170.0;145.0;-166;225.0;515.0
-768;-405.0;221.0;70.0;-189;203.0;625.0
1656;-477.0;227.0;124.0;-154;200.0;760.0
2418;-594.0;204.0;47.0;-191;185.0;731.0
-2362;-506.0;227.0;-104.0;-174;187.0;681.0
-927;-513.0;334.0;-148.0;97;182.0;657.0
?;-549.0;322.0;-166.0;122;189.0;531.0
?;-465.0;193.0;-202.0;39;238.0;446.0
133;-281.0;189.0;-110.0;104;314.0;445.0
-178;-127.0;57.0;-20.0;84;257.0;546.0
-100;-142.0;-29.0;133.0;104;277.0;592.0
-29;?;61.0;207.0;131;202.0;607.0
-124;-272.0;185.0;120.0;112;44.0;583.0
?;-240.0;312.0;102.0;208;114.0;581.0
-76;-294.0;333.0;62.0;77;244.0;576.0
-62;-297.0;306.0;38.0;-199;?;591.0
-310;-229.0;172.0;134.0;179;212.0;393.0
?;-274.0;225.0;15.0;173;225.0;368.0
-1107;-278.0;192.0;-25.0;181;235.0;403.0
-964;-206.0;105.0;22.0;171;262.0;448.0
-262;-190.0;68.0;114.0;178;277.0;470.0
-145;-272.0;88.0;209.0;183;204.0;539.0
168;-297.0;183.0;218.0;157;161.0;577.0
-1483;-386.0;260.0;145.0;223;155.0;?
-223;-485.0;291.0;46.0;62;180.0;642.0
1035;-497.0;255.0;-28.0;-213;233.0;776.0
-1896;-523.0;203.0;28.0;-176;257.0;744.0
-942;-418.0;159.0;-54.0;-161;259.0;602.0
257;-324.0;186.0;?;-201;235.0;615.0
-305;-480.0;196.0;-111.0;-74;217.0;516.0
85;-419.0;61.0;-64.0;11;235.0;412.0
-104;-305.0;148.0;-23.0;35;313.0;409.0
-64;-149.0;68.0;40.0;77;266.0;437.0
-33;-100.0;15.0;170.0;95;240.0;556.0
-84;-175.0;57.0;209.0;129;211.0;572.0
-35;-157.0;197.0;158.0;120;95.0;529.0
-68;-204.0;295.0;54.0;190;91.0;510.0
-58;-311.0;347.0;25.0;129;172.0;557.0
-46;-339.0;315.0;34.0;-169;290.0;578.0
-41;-380.0;273.0;41.0;-201;363.0;565.0
-33;-363.0;233.0;10.0;-150;343.0;529.0
-60;-369.0;251.0;-47.0;-191;297.0;587.0
-40;-327.0;230.0;38.0;-151;256.0;?
-14;-367.0;208.0;?;-167;255.0;664.0
16;-398.0;249.0;13.0;-166;?;729.0
101;-418.0;309.0;105.0;-147;207.0;825.0
?;-395.0;278.0;193.0;?;196.0;865.0
39;-298.0;293.0;268.0;-25;272.0;?
-183;-241.0;341.0;168.0;222;306.0;577.0
-195;-259.0;391.0;5.0;172;289.0;606.0
475;-339.0;244.0;83.0;175;317.0;602.0
637;-372.0;131.0;126.0;189;416.0;590.0
228;-291.0;105.0;30.0;?;457.0;482.0
?;-268.0;102.0;11.0;186;372.0;437.0
109;-179.0;60.0;31.0;176;331.0;426.0
70;-162.0;68.0;85.0;180;335.0;430.0
?;-141.0;39.0;169.0;181;296.0;439.0
315;-145.0;75.0;188.0;176;242.0;433.0
