InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-296.0;-355.0;?;-530.0;727.0;562.0;-618.0
-299.0;-357.0;-545.0;-537.0;730.0;?;-619.0
-299.0;-364.0;-545.0;-544.0;733.0;558.0;-617.0
-298.0;-370.0;?;-549.0;736.0;559.0;-612.0
-297.0;-370.0;-537.0;-548.0;738.0;562.0;-606.0
-295.0;-377.0;-532.0;-544.0;741.0;566.0;-601.0
-295.0;-384.0;-529.0;-539.0;744.0;573.0;-597.0
-295.0;-388.0;-528.0;-535.0;747.0;581.0;?
-299.0;-391.0;-527.0;-530.0;748.0;589.0;-593.0
?;-395.0;-526.0;-526.0;749.0;595.0;-595.0
-307.0;-401.0;-523.0;?;751.0;599.0;-597.0
-310.0;-405.0;-520.0;-517.0;753.0;602.0;-600.0
-311.0;-409.0;-518.0;-514.0;756.0;603.0;-603.0
-308.0;-414.0;-516.0;-514.0;759.0;604.0;-601.0
-304.0;-414.0;-514.0;-517.0;763.0;604.0;-601.0
-300.0;-412.0;-512.0;-520.0;766.0;603.0;-601.0
-297.0;-407.0;-509.0;-524.0;769.0;601.0;-603.0
-295.0;-399.0;-506.0;-528.0;771.0;597.0;-610.0
-296.0;-392.0;-502.0;-531.0;772.0;591.0;-616.0
-294.0;-388.0;-500.0;-535.0;773.0;585.0;-623.0
-314.0;-387.0;-498.0;-539.0;774.0;579.0;-629.0
-325.0;-396.0;-496.0;-543.0;775.0;575.0;-622.0
-330.0;-404.0;-494.0;-545.0;775.0;571.0;-613.0
-330.0;-399.0;-493.0;-545.0;773.0;567.0;-610.0
-330.0;-391.0;-492.0;-543.0;?;562.0;-607.0
-330.0;-386.0;-492.0;-540.0;765.0;557.0;-608.0
-334.0;-387.0;-493.0;-537.0;761.0;554.0;?
-338.0;-393.0;-495.0;-533.0;757.0;554.0;-620.0
-343.0;-398.0;-497.0;-528.0;752.0;556.0;?
?;-402.0;-500.0;?;747.0;559.0;-625.0
-364.0;-406.0;-504.0;-514.0;741.0;563.0;-625.0
?;-412.0;-508.0;-506.0;736.0;568.0;-625.0
-397.0;-418.0;-514.0;-498.0;731.0;574.0;-623.0
-409.0;-425.0;-520.0;-491.0;725.0;?;-615.0
-417.0;-427.0;-525.0;-483.0;720.0;584.0;-605.0
?;-422.0;-531.0;?;?;587.0;-591.0
-408.0;-408.0;?;-470.0;709.0;590.0;-576.0
-387.0;-389.0;-540.0;-464.0;704.0;591.0;-558.0
?;-364.0;-542.0;-457.0;700.0;591.0;-542.0
-308.0;-333.0;-543.0;-452.0;696.0;590.0;-528.0
-254.0;-296.0;-543.0;?;693.0;586.0;-514.0
-197.0;-256.0;-543.0;-446.0;689.0;581.0;-502.0
-142.0;-219.0;?;-445.0;685.0;575.0;-495.0
?;-186.0;-543.0;?;682.0;568.0;-495.0
-51.0;-158.0;-543.0;-449.0;679.0;562.0;-497.0
-15.0;?;-543.0;-452.0;676.0;558.0;-501.0
15.0;-112.0;-542.0;-453.0;673.0;554.0;-502.0
42.0;-95.0;-541.0;-454.0;672.0;552.0;-503.0
66.0;-83.0;-541.0;-453.0;672.0;552.0;-503.0
85.0;-76.0;-542.0;-452.0;672.0;555.0;-503.0
99.0;-73.0;-543.0;-450.0;673.0;559.0;-503.0
109.0;?;?;-449.0;?;563.0;-503.0
114.0;-74.0;-547.0;-448.0;675.0;568.0;-504.0
111.0;-77.0;-549.0;-448.0;677.0;573.0;-509.0
104.0;-84.0;?;-448.0;680.0;577.0;-514.0
95.0;-92.0;-553.0;-450.0;683.0;581.0;-517.0
87.0;-99.0;-554.0;-454.0;686.0;583.0;-520.0
82.0;-104.0;-556.0;-458.0;689.0;585.0;-521.0
77.0;-110.0;-557.0;-463.0;?;585.0;-521.0
73.0;-116.0;-557.0;?;697.0;585.0;-521.0
71.0;-121.0;-557.0;-478.0;701.0;584.0;-521.0
70.0;-124.0;-557.0;-486.0;704.0;582.0;-519.0
70.0;-127.0;-557.0;-495.0;708.0;580.0;-518.0
70.0;-129.0;-556.0;-502.0;711.0;577.0;-519.0
69.0;?;-555.0;-508.0;714.0;574.0;-519.0
68.0;-132.0;-554.0;-514.0;717.0;?;-519.0
67.0;-133.0;-553.0;-520.0;?;570.0;-520.0
66.0;-134.0;-553.0;-523.0;720.0;568.0;-520.0
66.0;-135.0;-553.0;-526.0;?;568.0;-521.0
65.0;-135.0;-553.0;-527.0;722.0;570.0;-521.0
?;-136.0;-554.0;-526.0;722.0;573.0;-521.0
65.0;-135.0;-556.0;-524.0;721.0;576.0;-522.0
60.0;-136.0;-557.0;-520.0;720.0;579.0;-525.0
57.0;-136.0;?;-516.0;717.0;581.0;-533.0
46.0;-136.0;-558.0;-510.0;714.0;583.0;-540.0
42.0;-135.0;-558.0;-504.0;711.0;583.0;-542.0
41.0;-129.0;-558.0;-497.0;707.0;582.0;-543.0
42.0;-123.0;-557.0;-490.0;703.0;581.0;-542.0
45.0;-117.0;-557.0;?;698.0;580.0;-537.0
48.0;-112.0;-556.0;-477.0;694.0;580.0;-533.0
50.0;-107.0;-555.0;-469.0;691.0;580.0;-528.0
?;-107.0;-554.0;-463.0;688.0;580.0;-522.0
44.0;-109.0;-553.0;-456.0;685.0;581.0;-516.0
34.0;-116.0;-553.0;-451.0;684.0;581.0;-509.0
16.0;-125.0;?;-448.0;684.0;582.0;-502.0
-7.0;-140.0;-554.0;-447.0;685.0;585.0;-496.0
-38.0;-157.0;-554.0;-447.0;687.0;588.0;-495.0
-80.0;-179.0;-553.0;-449.0;690.0;590.0;-498.0
-128.0;-205.0;-552.0;-452.0;694.0;591.0;-504.0
-181.0;-232.0;-552.0;-457.0;699.0;592.0;-515.0
?;-258.0;-551.0;-464.0;704.0;591.0;-530.0
-305.0;-287.0;-550.0;-473.0;709.0;589.0;-547.0
-359.0;-322.0;-548.0;-483.0;715.0;585.0;-565.0
?;-357.0;-544.0;-494.0;721.0;580.0;-584.0
-437.0;-392.0;-538.0;-505.0;729.0;576.0;-602.0
-460.0;-425.0;-528.0;-515.0;739.0;572.0;?
-476.0;-452.0;-518.0;-526.0;749.0;568.0;-622.0
-482.0;-470.0;?;-537.0;761.0;564.0;-622.0
-485.0;-477.0;-496.0;-548.0;774.0;563.0;-621.0
-484.0;-482.0;-482.0;?;788.0;562.0;-623.0
-481.0;-490.0;-467.0;-570.0;802.0;561.0;-627.0
-478.0;-499.0;-452.0;-581.0;814.0;557.0;-637.0
-462.0;-513.0;-437.0;-591.0;826.0;551.0;-647.0
-449.0;-515.0;-423.0;-602.0;837.0;546.0;-656.0
-450.0;-509.0;-410.0;-613.0;845.0;541.0;-657.0
-459.0;-509.0;-397.0;-622.0;852.0;535.0;-656.0
-459.0;-519.0;?;-630.0;?;529.0;-659.0
?;-526.0;-377.0;-635.0;863.0;525.0;-663.0
-442.0;-529.0;-369.0;?;866.0;524.0;-665.0
-433.0;-530.0;-363.0;-637.0;868.0;525.0;-663.0
-428.0;-535.0;-358.0;-634.0;869.0;528.0;-653.0
-417.0;-541.0;-356.0;-627.0;?;531.0;-646.0
?;-539.0;-359.0;-621.0;865.0;535.0;-639.0
-431.0;-538.0;-364.0;-614.0;861.0;540.0;-634.0
-443.0;-538.0;-369.0;-606.0;856.0;546.0;-630.0
-445.0;-543.0;-374.0;-595.0;850.0;552.0;-630.0
-449.0;-544.0;-378.0;-582.0;846.0;560.0;-634.0
-458.0;-545.0;-381.0;-570.0;845.0;569.0;-633.0
-470.0;-549.0;?;-560.0;844.0;580.0;-631.0
-477.0;-555.0;-393.0;-552.0;841.0;591.0;-632.0
-479.0;?;-400.0;-546.0;838.0;599.0;-629.0
-477.0;-549.0;-407.0;-541.0;834.0;604.0;-627.0
-474.0;-541.0;-413.0;-537.0;830.0;606.0;-625.0
-471.0;-536.0;-419.0;-536.0;827.0;607.0;-621.0
-469.0;-531.0;-427.0;-537.0;825.0;608.0;-615.0
-461.0;?;-435.0;-541.0;823.0;608.0;-603.0
-446.0;-518.0;-442.0;-546.0;821.0;608.0;-590.0
-430.0;-505.0;-450.0;-552.0;819.0;607.0;?
-418.0;-496.0;?;-558.0;816.0;605.0;?
-414.0;-492.0;-464.0;-565.0;813.0;601.0;-584.0
-417.0;-494.0;-470.0;-572.0;810.0;596.0;-593.0
-426.0;-499.0;-475.0;-578.0;807.0;590.0;?
-433.0;-507.0;-479.0;-584.0;806.0;585.0;-600.0
-429.0;?;-484.0;-589.0;?;583.0;-594.0
-425.0;-505.0;-487.0;-593.0;806.0;584.0;-591.0
-423.0;-501.0;-489.0;-595.0;806.0;585.0;-592.0
-421.0;-501.0;-491.0;-595.0;805.0;585.0;-591.0
-420.0;-502.0;-492.0;-594.0;?;585.0;?
-420.0;-501.0;-494.0;-593.0;802.0;584.0;-594.0
-418.0;-500.0;-495.0;-592.0;801.0;584.0;-593.0
-415.0;-499.0;-497.0;-590.0;800.0;585.0;-592.0
-412.0;-498.0;-499.0;?;799.0;?;-591.0
-411.0;-498.0;-501.0;?;798.0;591.0;-591.0
-409.0;-497.0;-502.0;-582.0;797.0;594.0;-591.0
-408.0;-496.0;-503.0;-579.0;796.0;597.0;-591.0
-406.0;-495.0;-505.0;-576.0;795.0;599.0;-591.0
-404.0;-494.0;?;-573.0;794.0;601.0;-592.0
-403.0;-492.0;-508.0;-572.0;793.0;602.0;-592.0
-401.0;-490.0;-509.0;-571.0;792.0;603.0;-592.0
-400.0;-488.0;-510.0;-571.0;792.0;603.0;-591.0
-398.0;-486.0;-511.0;-571.0;791.0;603.0;-591.0
-396.0;-486.0;-511.0;-571.0;791.0;602.0;-591.0
-395.0;-485.0;-511.0;-572.0;791.0;602.0;-590.0
-394.0;-485.0;-512.0;-573.0;791.0;602.0;-590.0
-393.0;-484.0;-512.0;-573.0;791.0;603.0;-589.0
?;-484.0;-512.0;-573.0;791.0;603.0;-589.0
?;-483.0;-512.0;-574.0;?;604.0;-588.0
-392.0;-483.0;-512.0;-574.0;792.0;604.0;?
-391.0;-482.0;-513.0;-575.0;792.0;604.0;-588.0
-391.0;-481.0;-513.0;-575.0;792.0;605.0;-588.0
?;-481.0;-513.0;-575.0;792.0;604.0;-588.0
?;-481.0;-514.0;-575.0;792.0;604.0;-589.0
-394.0;-481.0;?;-575.0;791.0;604.0;-590.0
-398.0;-482.0;-516.0;-575.0;790.0;604.0;-592.0
-400.0;-483.0;-516.0;-573.0;790.0;606.0;-592.0
-400.0;-483.0;-517.0;-572.0;789.0;607.0;-593.0
-400.0;-482.0;-517.0;-569.0;789.0;609.0;-593.0
-400.0;-482.0;-517.0;-567.0;789.0;611.0;-593.0
-400.0;-482.0;-518.0;-566.0;789.0;612.0;-594.0
-400.0;-482.0;-518.0;-565.0;789.0;613.0;-594.0
-400.0;-484.0;-518.0;-565.0;789.0;613.0;-594.0
-401.0;-485.0;-518.0;-565.0;790.0;614.0;-596.0
-401.0;-486.0;-517.0;-565.0;790.0;613.0;-596.0
-402.0;-488.0;-517.0;-567.0;792.0;612.0;-598.0
?;-489.0;-517.0;-569.0;793.0;612.0;-598.0
-402.0;-489.0;-516.0;-571.0;794.0;611.0;-598.0
-401.0;-487.0;-515.0;-574.0;795.0;609.0;-598.0
-399.0;-485.0;-514.0;-576.0;796.0;607.0;-598.0
-398.0;-482.0;-513.0;-579.0;796.0;604.0;-599.0
-397.0;-480.0;-512.0;-582.0;796.0;601.0;-600.0
-397.0;-478.0;-510.0;-583.0;797.0;599.0;-601.0
-396.0;-477.0;-507.0;-583.0;798.0;597.0;-600.0
-394.0;-477.0;-504.0;-584.0;?;595.0;-600.0
-390.0;-476.0;?;-584.0;799.0;594.0;-601.0
-389.0;-474.0;-504.0;-586.0;799.0;592.0;-603.0
-390.0;-476.0;-505.0;-588.0;799.0;590.0;-603.0
-390.0;-478.0;-506.0;-590.0;?;590.0;-604.0
-394.0;-481.0;-506.0;-592.0;802.0;593.0;-607.0
-403.0;-487.0;-507.0;-592.0;804.0;597.0;-609.0
-423.0;-493.0;-508.0;-593.0;805.0;600.0;-612.0
-446.0;-503.0;-508.0;-595.0;807.0;604.0;-617.0
-466.0;-516.0;-506.0;-594.0;808.0;608.0;-625.0
-480.0;-525.0;-505.0;-593.0;810.0;612.0;-633.0
-488.0;-533.0;-503.0;-592.0;814.0;616.0;-636.0
-490.0;-540.0;?;-592.0;818.0;620.0;-636.0
-490.0;-544.0;-497.0;-594.0;822.0;624.0;-636.0
-488.0;-547.0;-494.0;-596.0;827.0;627.0;-638.0
-486.0;-549.0;-492.0;-599.0;830.0;629.0;-642.0
-485.0;-550.0;-490.0;-604.0;834.0;629.0;-647.0
-484.0;-553.0;-489.0;-609.0;837.0;629.0;-652.0
-483.0;-556.0;-487.0;-616.0;841.0;627.0;-655.0
?;-556.0;-485.0;-624.0;844.0;624.0;-661.0
-491.0;-558.0;-483.0;-632.0;847.0;?;-668.0
-496.0;-564.0;-482.0;-642.0;850.0;616.0;-669.0
-559.0;-652.0;-550.0;-755.0;827.0;636.0;-730.0
-556.0;?;-546.0;-764.0;827.0;629.0;-733.0
-554.0;-651.0;-542.0;-773.0;827.0;623.0;-735.0
-550.0;-651.0;-537.0;-778.0;827.0;619.0;-737.0
-544.0;-651.0;-533.0;-780.0;826.0;618.0;-739.0
-538.0;-648.0;-530.0;-778.0;824.0;621.0;-741.0
-533.0;-645.0;-530.0;-774.0;822.0;626.0;-744.0
-528.0;-639.0;-532.0;?;818.0;633.0;-748.0
-525.0;-633.0;-539.0;-760.0;?;640.0;-749.0
?;-628.0;-549.0;-754.0;804.0;645.0;-749.0
?;-625.0;-559.0;-747.0;799.0;650.0;-751.0
-515.0;-623.0;-567.0;-738.0;796.0;655.0;-754.0
-511.0;-621.0;-575.0;-726.0;793.0;662.0;-759.0
-505.0;-620.0;-584.0;-715.0;789.0;668.0;-762.0
-499.0;-619.0;-593.0;-704.0;784.0;673.0;-764.0
-495.0;-617.0;-601.0;-692.0;778.0;677.0;-766.0
-494.0;-617.0;?;?;772.0;684.0;-766.0
-495.0;-617.0;-618.0;-670.0;764.0;689.0;-766.0
?;-617.0;-626.0;-661.0;757.0;693.0;-765.0
-498.0;-618.0;-631.0;-651.0;?;700.0;-763.0
-501.0;-619.0;-635.0;-639.0;749.0;709.0;-761.0
-239.0;-489.0;-586.0;-717.0;785.0;684.0;-820.0
-216.0;-465.0;-589.0;-716.0;783.0;685.0;-826.0
-195.0;-443.0;-593.0;-713.0;782.0;686.0;-830.0
-173.0;-421.0;-596.0;-711.0;782.0;686.0;-835.0
-151.0;-395.0;-596.0;-706.0;784.0;685.0;-843.0
-127.0;-371.0;-594.0;-701.0;788.0;685.0;-850.0
-104.0;-349.0;-594.0;-696.0;790.0;684.0;-855.0
-80.0;-332.0;-596.0;-695.0;790.0;679.0;-860.0
-52.0;?;-598.0;-696.0;787.0;672.0;-861.0
-21.0;-308.0;-598.0;-695.0;786.0;665.0;-858.0
9.0;-292.0;-597.0;-691.0;786.0;661.0;-852.0
32.0;-273.0;-595.0;-682.0;785.0;?;-844.0
50.0;-254.0;-594.0;-670.0;784.0;?;-840.0
71.0;-233.0;-596.0;-658.0;781.0;681.0;-842.0
96.0;-210.0;-599.0;-646.0;778.0;689.0;-850.0
123.0;?;-603.0;-638.0;?;694.0;-860.0
147.0;-162.0;-605.0;-634.0;771.0;?;-868.0
165.0;-143.0;-604.0;-632.0;772.0;699.0;-872.0
176.0;-129.0;-599.0;-631.0;774.0;702.0;-875.0
180.0;-122.0;-594.0;-632.0;775.0;707.0;-875.0
180.0;-114.0;-589.0;-637.0;778.0;710.0;-873.0
182.0;-111.0;-585.0;-647.0;780.0;707.0;-867.0
186.0;-110.0;-579.0;-662.0;784.0;697.0;-861.0
188.0;-110.0;-571.0;?;789.0;684.0;-857.0
187.0;?;-563.0;?;792.0;674.0;-852.0
181.0;-120.0;-556.0;-713.0;795.0;665.0;-849.0
172.0;-127.0;-550.0;-727.0;797.0;656.0;-845.0
161.0;-134.0;-545.0;-739.0;799.0;647.0;-840.0
150.0;-139.0;?;-749.0;801.0;639.0;-837.0
140.0;-145.0;-533.0;-756.0;802.0;633.0;-835.0
129.0;-151.0;-528.0;-761.0;803.0;630.0;-832.0
122.0;-156.0;-524.0;-762.0;803.0;629.0;-830.0
?;-162.0;-522.0;-762.0;804.0;629.0;-827.0
108.0;-166.0;-521.0;-760.0;803.0;631.0;-826.0
101.0;-169.0;-521.0;-756.0;803.0;635.0;-825.0
91.0;-172.0;-523.0;-752.0;802.0;639.0;-825.0
83.0;?;-526.0;-747.0;801.0;644.0;-824.0
71.0;-180.0;-529.0;-742.0;800.0;648.0;-823.0
55.0;-185.0;-532.0;-736.0;798.0;653.0;-821.0
29.0;-188.0;-535.0;-729.0;797.0;659.0;-823.0
17.0;-193.0;-536.0;-721.0;797.0;664.0;?
7.0;-201.0;-537.0;-715.0;797.0;669.0;-828.0
-5.0;-211.0;-537.0;-709.0;798.0;672.0;-830.0
-20.0;-223.0;-536.0;-705.0;799.0;675.0;-832.0
-34.0;-236.0;-535.0;-702.0;800.0;677.0;-832.0
-49.0;-250.0;-533.0;-702.0;801.0;678.0;-832.0
-63.0;-265.0;-531.0;-702.0;802.0;678.0;?
-83.0;-282.0;-529.0;-703.0;801.0;677.0;-828.0
-97.0;-298.0;-527.0;-705.0;800.0;676.0;-825.0
-118.0;-319.0;-525.0;-708.0;798.0;674.0;-820.0
-146.0;-340.0;-522.0;-711.0;796.0;672.0;-814.0
-177.0;-363.0;-518.0;-715.0;792.0;669.0;-807.0
-213.0;?;-514.0;-719.0;787.0;666.0;-802.0
?;-409.0;-508.0;-722.0;781.0;661.0;-796.0
-282.0;-438.0;-501.0;?;?;?;-788.0
-323.0;-465.0;-493.0;-727.0;?;650.0;-780.0
-357.0;-495.0;-484.0;-728.0;754.0;642.0;-768.0
-399.0;-522.0;-472.0;-729.0;743.0;633.0;-756.0
-437.0;-546.0;-459.0;-730.0;732.0;?;-743.0
-468.0;-567.0;-445.0;-729.0;719.0;611.0;-729.0
-494.0;-586.0;-429.0;-728.0;705.0;599.0;-713.0
-515.0;-601.0;-413.0;-726.0;691.0;586.0;-699.0
-442.0;-343.0;6.0;-362.0;173.0;81.0;-284.0
-439.0;-340.0;4.0;-368.0;176.0;81.0;-278.0
-441.0;-340.0;3.0;-371.0;?;83.0;-277.0
-447.0;-344.0;4.0;-373.0;180.0;84.0;-278.0
-448.0;-349.0;4.0;-372.0;180.0;87.0;-279.0
-443.0;-352.0;2.0;-370.0;181.0;91.0;-278.0
-439.0;-354.0;0.0;-367.0;182.0;97.0;-277.0
-433.0;-355.0;-2.0;-364.0;182.0;104.0;-276.0
-423.0;-355.0;-4.0;-360.0;181.0;110.0;-280.0
-408.0;-354.0;-5.0;-356.0;179.0;115.0;-288.0
-394.0;-354.0;-3.0;-351.0;176.0;117.0;-299.0
-380.0;-352.0;-1.0;-345.0;173.0;117.0;-309.0
-369.0;-350.0;-1.0;-339.0;171.0;?;-322.0
-361.0;-356.0;0.0;-335.0;169.0;118.0;-333.0
-353.0;-367.0;1.0;-332.0;167.0;119.0;-335.0
-345.0;-377.0;-1.0;-330.0;168.0;122.0;-328.0
-337.0;-387.0;-6.0;-330.0;172.0;125.0;-316.0
-332.0;-399.0;-11.0;-333.0;175.0;130.0;-303.0
-327.0;-410.0;-14.0;-335.0;177.0;132.0;-290.0
-317.0;-418.0;-16.0;-338.0;179.0;130.0;-275.0
-301.0;-422.0;-16.0;-342.0;181.0;126.0;-259.0
-281.0;-422.0;-15.0;-345.0;182.0;122.0;-243.0
-266.0;-422.0;-14.0;-349.0;183.0;116.0;-231.0
-257.0;-421.0;-12.0;-352.0;184.0;111.0;-225.0
-258.0;?;-10.0;?;185.0;107.0;-224.0
-269.0;-424.0;-8.0;-359.0;185.0;104.0;-228.0
-276.0;-426.0;-6.0;-360.0;184.0;102.0;?
-277.0;-426.0;-5.0;-360.0;183.0;100.0;?
-280.0;?;-5.0;-360.0;184.0;101.0;-239.0
-287.0;-427.0;-6.0;-360.0;184.0;104.0;-245.0
-288.0;-428.0;?;-358.0;183.0;106.0;-248.0
64.0;359.0;56.0;396.0;-218.0;?;216.0
68.0;365.0;49.0;?;-224.0;-94.0;?
73.0;369.0;41.0;417.0;-229.0;-73.0;210.0
76.0;374.0;33.0;425.0;-232.0;-56.0;206.0
77.0;379.0;27.0;431.0;-233.0;-43.0;203.0
81.0;382.0;22.0;433.0;-231.0;-34.0;200.0
83.0;385.0;18.0;433.0;-227.0;-30.0;195.0
?;384.0;13.0;428.0;-220.0;-30.0;187.0
79.0;380.0;10.0;418.0;-210.0;-33.0;178.0
77.0;378.0;5.0;402.0;-193.0;-35.0;169.0
70.0;375.0;0.0;376.0;?;-38.0;159.0
66.0;368.0;-7.0;342.0;?;-42.0;152.0
64.0;363.0;-15.0;305.0;-111.0;-49.0;150.0
60.0;358.0;-22.0;269.0;-88.0;-62.0;149.0
58.0;353.0;-22.0;241.0;-70.0;-82.0;148.0
58.0;350.0;-22.0;219.0;-53.0;-104.0;148.0
58.0;348.0;-22.0;197.0;-39.0;?;148.0
55.0;347.0;-22.0;178.0;-25.0;?;146.0
49.0;344.0;-24.0;164.0;-13.0;-121.0;145.0
39.0;338.0;-30.0;154.0;-2.0;-107.0;142.0
25.0;328.0;-39.0;148.0;9.0;-85.0;140.0
7.0;316.0;-48.0;149.0;16.0;-61.0;138.0
?;303.0;-56.0;154.0;?;-37.0;141.0
-8.0;297.0;-61.0;164.0;23.0;-17.0;144.0
-8.0;292.0;-65.0;178.0;22.0;0.0;147.0
-8.0;289.0;-65.0;192.0;18.0;12.0;149.0
-381.0;-209.0;-438.0;-175.0;404.0;393.0;-305.0
-381.0;-210.0;-438.0;-170.0;402.0;396.0;-307.0
-383.0;-210.0;-438.0;-166.0;402.0;402.0;-311.0
-387.0;-211.0;-438.0;-162.0;400.0;407.0;-314.0
-391.0;-213.0;-437.0;-155.0;399.0;412.0;-316.0
-397.0;-217.0;-437.0;-147.0;398.0;419.0;-319.0
-405.0;-225.0;-438.0;-140.0;400.0;430.0;-324.0
-413.0;-234.0;-441.0;-133.0;402.0;442.0;-330.0
-422.0;-243.0;-443.0;-127.0;407.0;455.0;-336.0
-428.0;-251.0;-445.0;-122.0;411.0;?;-341.0
-434.0;-259.0;?;-122.0;415.0;?;-346.0
-253.0;-348.0;-543.0;-374.0;708.0;644.0;-573.0
-235.0;-351.0;-537.0;-403.0;725.0;639.0;-560.0
-225.0;-360.0;-529.0;-436.0;743.0;632.0;-556.0
-227.0;-375.0;-520.0;-472.0;763.0;625.0;-558.0
-241.0;-390.0;-510.0;-507.0;782.0;?;-558.0
-378.0;-448.0;-582.0;?;746.0;631.0;-615.0
-378.0;-448.0;-579.0;-551.0;745.0;629.0;-616.0
-378.0;-447.0;-575.0;-548.0;743.0;625.0;-617.0
-378.0;-445.0;-573.0;-545.0;742.0;620.0;?
-378.0;-444.0;-572.0;-544.0;741.0;615.0;-616.0
-377.0;-441.0;-571.0;-545.0;740.0;611.0;-615.0
-376.0;-436.0;-571.0;-547.0;740.0;?;-613.0
-374.0;-433.0;-570.0;-549.0;741.0;606.0;-612.0
-374.0;-430.0;-568.0;-551.0;742.0;605.0;-608.0
-375.0;-433.0;-565.0;-551.0;743.0;604.0;-606.0
-372.0;-435.0;-563.0;-552.0;745.0;603.0;-603.0
-370.0;-433.0;-562.0;-554.0;747.0;603.0;-600.0
-368.0;?;-560.0;-556.0;748.0;601.0;-596.0
?;-446.0;-514.0;-549.0;767.0;579.0;-633.0
-397.0;-445.0;-514.0;?;765.0;581.0;-633.0
-399.0;-448.0;-516.0;-539.0;763.0;584.0;-633.0
-402.0;-453.0;-517.0;-534.0;760.0;586.0;-633.0
-405.0;-456.0;-519.0;-528.0;757.0;588.0;-633.0
-409.0;-458.0;-520.0;?;755.0;591.0;-634.0
-414.0;-461.0;-522.0;-516.0;752.0;593.0;-635.0
-419.0;-466.0;-524.0;-512.0;749.0;595.0;-635.0
-426.0;-471.0;-526.0;-508.0;746.0;?;-636.0
-437.0;-476.0;-528.0;-505.0;744.0;597.0;-635.0
-449.0;-480.0;-530.0;-503.0;741.0;597.0;-635.0
-462.0;-484.0;-532.0;-501.0;739.0;597.0;-633.0
-539.0;-589.0;-617.0;-628.0;782.0;712.0;-729.0
-541.0;-601.0;-607.0;-637.0;790.0;709.0;-729.0
-540.0;-611.0;-590.0;-642.0;803.0;702.0;-731.0
-539.0;-617.0;-580.0;-651.0;810.0;694.0;-732.0
-537.0;-624.0;-575.0;-666.0;814.0;687.0;?
-531.0;-633.0;-571.0;-683.0;814.0;685.0;-734.0
-521.0;-641.0;-566.0;-697.0;813.0;684.0;-734.0
-511.0;-648.0;-560.0;-707.0;?;682.0;-732.0
-504.0;?;-553.0;-715.0;816.0;679.0;-731.0
-500.0;-653.0;-546.0;-723.0;819.0;?;-732.0
-497.0;?;-539.0;-731.0;821.0;669.0;-733.0
-496.0;-653.0;-533.0;-736.0;821.0;667.0;-736.0
-494.0;-653.0;-529.0;-739.0;820.0;666.0;-739.0
-492.0;-647.0;-525.0;-742.0;818.0;666.0;-746.0
-489.0;-642.0;-522.0;-743.0;815.0;666.0;-752.0
-487.0;-636.0;-520.0;-742.0;812.0;667.0;-757.0
-486.0;-634.0;-521.0;-743.0;?;668.0;-759.0
-486.0;-635.0;-524.0;?;805.0;667.0;-760.0
-489.0;-635.0;-529.0;-745.0;802.0;666.0;-761.0
-492.0;-637.0;-535.0;-744.0;796.0;667.0;?
-494.0;-640.0;-541.0;-742.0;791.0;670.0;?
-497.0;-641.0;-549.0;-738.0;788.0;673.0;-762.0
-500.0;-639.0;-557.0;-734.0;787.0;677.0;-765.0
-501.0;-636.0;-567.0;-727.0;787.0;681.0;-768.0
-497.0;-633.0;?;-720.0;785.0;684.0;-771.0
-492.0;?;-591.0;-712.0;782.0;684.0;-775.0
-491.0;-624.0;-601.0;-705.0;778.0;682.0;-778.0
-493.0;-620.0;-607.0;-695.0;773.0;681.0;-779.0
-492.0;-619.0;-610.0;-684.0;768.0;681.0;-778.0
-487.0;-618.0;-609.0;?;766.0;684.0;-778.0
-479.0;-618.0;-605.0;-651.0;766.0;689.0;-778.0
-473.0;-617.0;-601.0;-634.0;767.0;695.0;-777.0
-471.0;-617.0;-596.0;?;768.0;700.0;-776.0
-470.0;-619.0;-592.0;-607.0;771.0;704.0;-773.0
-465.0;-623.0;-589.0;-600.0;772.0;708.0;-770.0
-457.0;-626.0;-587.0;-598.0;773.0;712.0;-767.0
-450.0;-628.0;-585.0;-603.0;772.0;713.0;-765.0
-446.0;-630.0;-584.0;-616.0;772.0;712.0;-762.0
-446.0;-634.0;-581.0;-635.0;772.0;708.0;-757.0
-450.0;-641.0;-580.0;-660.0;770.0;701.0;-750.0
-452.0;-651.0;-579.0;-689.0;771.0;690.0;-742.0
-452.0;-659.0;-573.0;?;777.0;676.0;-735.0
-453.0;?;-561.0;-743.0;790.0;657.0;?
-450.0;-671.0;?;-765.0;801.0;636.0;-726.0
-444.0;-675.0;-527.0;-778.0;812.0;623.0;-723.0
-437.0;-679.0;-510.0;-785.0;820.0;617.0;?
-442.0;-682.0;-496.0;-788.0;824.0;614.0;-719.0
-450.0;-682.0;-483.0;-787.0;827.0;?;-719.0
-450.0;?;-474.0;-784.0;828.0;616.0;-719.0
-450.0;-684.0;-471.0;-780.0;827.0;620.0;-719.0
-449.0;-683.0;-469.0;-775.0;827.0;625.0;-722.0
-446.0;?;-470.0;-768.0;827.0;633.0;-727.0
