Accelerometer LUA^ accY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX
1052.0;-253.0;470.0;-382.0;581.0;-1375.0
963.0;-245.0;475.0;-371.0;590.0;-1105.0
1019.0;-233.0;452.0;-360.0;557.0;-1057.0
1053.0;-221.0;436.0;-350.0;503.0;-1024.0
1076.0;-208.0;427.0;-338.0;460.0;-1011.0
1013.0;?;401.0;-323.0;407.0;-1012.0
978.0;-174.0;378.0;-309.0;368.0;-995.0
960.0;-158.0;342.0;-294.0;314.0;-960.0
933.0;-142.0;316.0;-279.0;278.0;-961.0
917.0;-128.0;297.0;-263.0;254.0;-964.0
925.0;-110.0;270.0;?;224.0;-983.0
943.0;-99.0;245.0;?;192.0;-972.0
933.0;-82.0;?;-205.0;157.0;-1027.0
888.0;-69.0;203.0;-189.0;132.0;-1182.0
1038.0;-53.0;193.0;-171.0;121.0;-1098.0
1106.0;-34.0;185.0;-153.0;122.0;?
833.0;-17.0;169.0;-136.0;120.0;-740.0
?;-1.0;141.0;-127.0;113.0;-761.0
693.0;9.0;111.0;-123.0;95.0;-896.0
805.0;21.0;90.0;-120.0;77.0;-972.0
970.0;?;81.0;-117.0;76.0;-918.0
993.0;31.0;84.0;-110.0;91.0;-806.0
885.0;29.0;91.0;-107.0;110.0;-761.0
790.0;26.0;93.0;-113.0;119.0;-751.0
749.0;25.0;91.0;-122.0;124.0;-799.0
778.0;24.0;93.0;-137.0;126.0;-897.0
798.0;24.0;93.0;-149.0;129.0;-959.0
872.0;20.0;88.0;-161.0;125.0;-924.0
891.0;23.0;83.0;-159.0;122.0;-893.0
871.0;22.0;76.0;-153.0;118.0;-850.0
867.0;25.0;73.0;-146.0;102.0;-831.0
827.0;22.0;70.0;?;91.0;-848.0
826.0;18.0;68.0;-144.0;69.0;-886.0
857.0;?;73.0;-149.0;65.0;?
916.0;14.0;76.0;-153.0;68.0;-897.0
885.0;10.0;86.0;-162.0;77.0;-1016.0
893.0;9.0;102.0;-162.0;91.0;-1094.0
1060.0;12.0;120.0;-150.0;107.0;-1111.0
1131.0;11.0;133.0;-133.0;114.0;-941.0
1106.0;19.0;135.0;-119.0;109.0;-743.0
851.0;22.0;?;-116.0;67.0;-792.0
804.0;34.0;100.0;-111.0;0.0;-972.0
950.0;43.0;65.0;-104.0;-88.0;-1126.0
1048.0;44.0;35.0;-86.0;-170.0;-1184.0
1114.0;52.0;19.0;?;-223.0;-1112.0
1093.0;59.0;18.0;-60.0;-255.0;-1037.0
997.0;63.0;25.0;-51.0;-261.0;-1011.0
932.0;67.0;37.0;-44.0;?;-984.0
902.0;65.0;?;-39.0;-233.0;-974.0
890.0;69.0;48.0;-34.0;-210.0;?
872.0;65.0;53.0;-28.0;-194.0;-935.0
855.0;60.0;58.0;-24.0;-188.0;-918.0
808.0;54.0;65.0;-23.0;-181.0;-861.0
806.0;48.0;73.0;-20.0;-179.0;-884.0
796.0;37.0;85.0;-24.0;-175.0;-982.0
866.0;32.0;99.0;-29.0;-163.0;-1041.0
933.0;27.0;118.0;-37.0;-142.0;-1092.0
973.0;22.0;142.0;-38.0;-108.0;-1224.0
1044.0;17.0;167.0;-40.0;-79.0;-1358.0
1185.0;12.0;185.0;-47.0;-58.0;-1156.0
1197.0;5.0;197.0;-66.0;-47.0;-861.0
911.0;-16.0;189.0;-95.0;-59.0;-787.0
840.0;-41.0;178.0;-136.0;-72.0;-946.0
872.0;-70.0;190.0;-183.0;-60.0;-936.0
883.0;-94.0;214.0;-221.0;?;-810.0
851.0;-127.0;250.0;-262.0;78.0;-783.0
822.0;-156.0;282.0;-292.0;175.0;-769.0
792.0;-183.0;318.0;-322.0;272.0;-760.0
772.0;-210.0;339.0;-348.0;328.0;-777.0
759.0;-232.0;?;-372.0;355.0;-824.0
791.0;-253.0;360.0;-393.0;373.0;-832.0
808.0;-271.0;367.0;-409.0;383.0;-863.0
805.0;-286.0;377.0;-420.0;391.0;-855.0
808.0;-296.0;385.0;-427.0;405.0;-872.0
798.0;-308.0;393.0;-433.0;427.0;-924.0
826.0;-314.0;398.0;-433.0;449.0;-970.0
932.0;-324.0;406.0;-432.0;463.0;-975.0
980.0;-333.0;415.0;-429.0;?;?
1038.0;-339.0;425.0;-427.0;481.0;-1152.0
1116.0;?;438.0;?;490.0;-1049.0
1194.0;-350.0;448.0;-413.0;491.0;-845.0
998.0;-350.0;453.0;-408.0;470.0;-885.0
915.0;-349.0;452.0;-412.0;422.0;-1088.0
1097.0;-353.0;446.0;-412.0;356.0;-1191.0
1219.0;-356.0;435.0;-405.0;290.0;-1093.0
1107.0;-364.0;433.0;-395.0;241.0;?
951.0;-365.0;443.0;-391.0;214.0;-969.0
849.0;-365.0;451.0;-382.0;210.0;-969.0
841.0;-367.0;463.0;-379.0;221.0;-969.0
870.0;-368.0;470.0;-379.0;246.0;-967.0
894.0;-367.0;474.0;-379.0;265.0;?
?;-368.0;474.0;-376.0;270.0;-868.0
806.0;-371.0;475.0;-371.0;?;-853.0
?;-371.0;477.0;-364.0;263.0;-844.0
754.0;-370.0;478.0;-361.0;258.0;-984.0
841.0;-370.0;477.0;?;257.0;-1092.0
1000.0;-369.0;475.0;-349.0;?;-1042.0
987.0;-365.0;?;-344.0;274.0;-1125.0
854.0;-364.0;483.0;-341.0;288.0;?
1203.0;-360.0;492.0;-344.0;311.0;-1161.0
1163.0;-353.0;501.0;-352.0;?;-1036.0
975.0;-355.0;?;-367.0;356.0;-833.0
925.0;-364.0;480.0;-388.0;352.0;-818.0
845.0;-376.0;469.0;-412.0;345.0;-927.0
924.0;-387.0;465.0;-434.0;347.0;-866.0
833.0;-400.0;465.0;-458.0;387.0;-786.0
821.0;-412.0;464.0;-478.0;436.0;-767.0
778.0;-426.0;464.0;-492.0;487.0;-756.0
788.0;?;461.0;-505.0;518.0;-752.0
771.0;-456.0;458.0;-516.0;536.0;-765.0
777.0;-465.0;457.0;-530.0;541.0;-784.0
760.0;-476.0;456.0;-544.0;548.0;-776.0
740.0;-489.0;459.0;-557.0;550.0;-803.0
734.0;-497.0;?;-563.0;559.0;-816.0
771.0;-504.0;457.0;-567.0;571.0;-865.0
786.0;-511.0;457.0;-567.0;581.0;-953.0
882.0;-521.0;459.0;-568.0;589.0;-974.0
936.0;-529.0;465.0;-569.0;595.0;-994.0
966.0;-534.0;473.0;-572.0;600.0;-1125.0
1054.0;-543.0;482.0;-578.0;605.0;-1250.0
1240.0;-545.0;494.0;-584.0;609.0;-1070.0
?;-551.0;?;-589.0;611.0;-848.0
930.0;-551.0;?;-602.0;603.0;-900.0
879.0;-548.0;538.0;-617.0;588.0;-1048.0
984.0;-549.0;548.0;-623.0;575.0;-1112.0
?;-553.0;559.0;-617.0;566.0;-1041.0
1047.0;-553.0;569.0;-613.0;569.0;-955.0
961.0;-555.0;581.0;-610.0;576.0;-908.0
852.0;-556.0;586.0;-611.0;592.0;-919.0
836.0;-553.0;589.0;-613.0;610.0;-913.0
836.0;?;587.0;-613.0;618.0;-922.0
882.0;-556.0;584.0;-616.0;619.0;-920.0
867.0;-555.0;579.0;-617.0;618.0;?
833.0;?;579.0;-617.0;616.0;-889.0
859.0;-561.0;577.0;-619.0;616.0;-900.0
837.0;-563.0;578.0;-618.0;617.0;-998.0
916.0;?;576.0;-617.0;617.0;-1075.0
972.0;-559.0;572.0;-616.0;616.0;-1128.0
1060.0;-561.0;567.0;-612.0;617.0;-1178.0
1002.0;-559.0;565.0;-613.0;609.0;-1302.0
1202.0;-556.0;559.0;-616.0;605.0;-1187.0
1181.0;-560.0;548.0;-626.0;599.0;-901.0
926.0;-559.0;530.0;-641.0;599.0;-734.0
801.0;-564.0;512.0;-660.0;593.0;-724.0
732.0;-564.0;500.0;-676.0;598.0;-802.0
812.0;-571.0;484.0;-693.0;602.0;-835.0
835.0;-572.0;474.0;-696.0;610.0;-828.0
848.0;-576.0;466.0;-697.0;611.0;-806.0
832.0;-580.0;465.0;-701.0;618.0;-763.0
764.0;-584.0;464.0;-710.0;627.0;-741.0
721.0;-589.0;467.0;-721.0;632.0;-759.0
731.0;-589.0;470.0;-729.0;639.0;-816.0
?;-589.0;?;-727.0;645.0;-878.0
819.0;-589.0;491.0;-717.0;653.0;-982.0
881.0;-588.0;502.0;-706.0;654.0;-1044.0
986.0;-590.0;512.0;-702.0;657.0;-914.0
896.0;-587.0;517.0;-708.0;656.0;?
799.0;-585.0;521.0;?;659.0;-849.0
822.0;-587.0;524.0;?;657.0;?
863.0;-584.0;530.0;-733.0;653.0;-920.0
884.0;-583.0;537.0;-739.0;647.0;-951.0
923.0;-575.0;544.0;-742.0;644.0;-923.0
?;-573.0;549.0;-738.0;633.0;-931.0
855.0;-565.0;551.0;-739.0;626.0;-901.0
869.0;-559.0;553.0;-743.0;622.0;-886.0
843.0;-555.0;555.0;-741.0;617.0;-904.0
907.0;-548.0;558.0;-746.0;610.0;-866.0
870.0;-542.0;564.0;-761.0;600.0;-897.0
884.0;-533.0;570.0;-773.0;590.0;-922.0
928.0;-534.0;576.0;-785.0;582.0;?
876.0;-536.0;582.0;-803.0;570.0;-873.0
841.0;-546.0;590.0;-806.0;570.0;-948.0
844.0;-553.0;596.0;-803.0;571.0;-988.0
896.0;-551.0;601.0;-795.0;577.0;-1021.0
935.0;-545.0;604.0;-777.0;588.0;-985.0
977.0;-540.0;607.0;-751.0;?;-968.0
959.0;-536.0;611.0;-731.0;579.0;-957.0
966.0;-528.0;611.0;-710.0;567.0;-945.0
936.0;-526.0;613.0;-705.0;554.0;-967.0
928.0;-524.0;615.0;-711.0;546.0;-982.0
936.0;?;616.0;-712.0;541.0;-1006.0
960.0;-524.0;618.0;-713.0;538.0;-992.0
942.0;?;617.0;-715.0;540.0;-969.0
942.0;-519.0;619.0;-715.0;539.0;-973.0
953.0;-521.0;617.0;-711.0;531.0;-978.0
941.0;?;616.0;-707.0;528.0;-988.0
971.0;-521.0;617.0;-708.0;527.0;-977.0
923.0;-517.0;615.0;-713.0;527.0;-945.0
923.0;?;615.0;-717.0;525.0;-944.0
930.0;-515.0;615.0;-719.0;522.0;-952.0
947.0;-512.0;613.0;-712.0;518.0;-964.0
931.0;-510.0;613.0;-697.0;510.0;-941.0
940.0;-511.0;614.0;-681.0;504.0;-950.0
919.0;-510.0;615.0;-661.0;499.0;-974.0
934.0;-506.0;614.0;?;497.0;-970.0
932.0;-504.0;613.0;?;492.0;-955.0
892.0;-500.0;615.0;-630.0;497.0;-945.0
880.0;-494.0;615.0;-624.0;497.0;-923.0
867.0;-479.0;613.0;?;498.0;-907.0
887.0;-465.0;610.0;-596.0;493.0;-931.0
910.0;-442.0;601.0;-571.0;?;-965.0
?;-422.0;592.0;-548.0;451.0;?
961.0;-395.0;575.0;-526.0;422.0;-976.0
957.0;-366.0;559.0;-512.0;397.0;-968.0
952.0;-339.0;541.0;-497.0;?;?
947.0;-307.0;519.0;-480.0;337.0;-965.0
958.0;-281.0;495.0;-465.0;305.0;-998.0
977.0;-247.0;466.0;-449.0;269.0;-1049.0
1036.0;-219.0;444.0;-429.0;237.0;-1080.0
1065.0;-187.0;424.0;-409.0;207.0;-1097.0
1095.0;-159.0;406.0;-383.0;180.0;-1091.0
1096.0;-133.0;386.0;-357.0;151.0;-1056.0
1059.0;?;367.0;-333.0;123.0;-1016.0
1009.0;-88.0;349.0;-313.0;94.0;?
973.0;-66.0;333.0;-294.0;72.0;-986.0
955.0;-52.0;319.0;-276.0;55.0;-986.0
964.0;-34.0;310.0;-255.0;42.0;?
963.0;-23.0;303.0;-234.0;27.0;-975.0
950.0;-8.0;294.0;-212.0;13.0;-967.0
949.0;9.0;281.0;-189.0;-1.0;?
935.0;25.0;?;-172.0;-13.0;-962.0
912.0;40.0;261.0;-161.0;-27.0;-966.0
920.0;54.0;252.0;-153.0;-38.0;-969.0
921.0;68.0;241.0;-145.0;-50.0;-982.0
941.0;80.0;234.0;-133.0;-59.0;-984.0
956.0;95.0;231.0;-125.0;-63.0;-1019.0
958.0;109.0;230.0;-116.0;-64.0;-1000.0
1002.0;119.0;228.0;-113.0;-60.0;-867.0
886.0;132.0;226.0;-107.0;-61.0;-842.0
790.0;139.0;220.0;-103.0;-63.0;-865.0
815.0;142.0;215.0;-104.0;?;-890.0
860.0;141.0;210.0;-107.0;-73.0;-909.0
880.0;139.0;209.0;-114.0;-76.0;-893.0
876.0;140.0;209.0;-117.0;-69.0;-909.0
876.0;137.0;211.0;-118.0;-64.0;?
902.0;137.0;213.0;-118.0;-61.0;-987.0
923.0;138.0;?;-115.0;-60.0;-926.0
880.0;141.0;221.0;-108.0;-58.0;-871.0
846.0;147.0;217.0;-94.0;-58.0;-857.0
826.0;155.0;213.0;-82.0;-62.0;-870.0
846.0;161.0;208.0;-73.0;-77.0;-874.0
851.0;171.0;199.0;-57.0;-91.0;-910.0
?;180.0;186.0;-40.0;-106.0;-936.0
895.0;192.0;174.0;-25.0;-119.0;?
891.0;207.0;163.0;?;-135.0;?
906.0;220.0;151.0;8.0;-148.0;?
915.0;233.0;137.0;26.0;-163.0;-962.0
917.0;240.0;123.0;39.0;-181.0;-969.0
913.0;245.0;113.0;49.0;-195.0;-954.0
924.0;252.0;108.0;56.0;-202.0;-928.0
?;256.0;106.0;61.0;-204.0;-909.0
893.0;?;99.0;73.0;-212.0;-927.0
898.0;256.0;96.0;?;-212.0;-957.0
918.0;255.0;93.0;93.0;-215.0;-970.0
913.0;256.0;88.0;119.0;-222.0;?
883.0;260.0;83.0;148.0;-221.0;-979.0
893.0;267.0;71.0;187.0;-224.0;-967.0
922.0;279.0;58.0;?;-229.0;-930.0
919.0;291.0;42.0;249.0;-242.0;-914.0
911.0;303.0;25.0;258.0;-252.0;-920.0
926.0;310.0;8.0;255.0;-269.0;-946.0
928.0;321.0;-5.0;237.0;-279.0;-984.0
955.0;330.0;-14.0;219.0;-287.0;-995.0
961.0;335.0;-20.0;217.0;-295.0;-996.0
964.0;340.0;-27.0;209.0;?;-974.0
928.0;340.0;-31.0;206.0;-306.0;-986.0
956.0;337.0;-33.0;211.0;-305.0;-951.0
967.0;335.0;-34.0;226.0;-305.0;-924.0
925.0;334.0;-37.0;233.0;-309.0;-902.0
942.0;332.0;-37.0;237.0;-314.0;?
904.0;330.0;-39.0;239.0;-318.0;-941.0
929.0;327.0;-39.0;239.0;-321.0;-959.0
930.0;325.0;-40.0;232.0;-328.0;-973.0
943.0;320.0;-35.0;231.0;-325.0;-980.0
959.0;320.0;-32.0;236.0;-319.0;-969.0
943.0;318.0;-28.0;237.0;-316.0;-950.0
930.0;316.0;-25.0;236.0;-313.0;-937.0
921.0;316.0;-23.0;?;-307.0;-939.0
897.0;318.0;-23.0;239.0;-308.0;?
904.0;316.0;-23.0;238.0;-312.0;-948.0
897.0;316.0;-22.0;240.0;-310.0;-958.0
918.0;316.0;-24.0;235.0;-311.0;-961.0
929.0;316.0;-22.0;228.0;-309.0;-953.0
908.0;313.0;-18.0;226.0;-303.0;-942.0
922.0;315.0;-8.0;239.0;-295.0;-934.0
888.0;316.0;2.0;256.0;-280.0;-920.0
899.0;315.0;9.0;253.0;-270.0;-909.0
911.0;311.0;15.0;246.0;-260.0;-915.0
913.0;308.0;22.0;236.0;-252.0;-925.0
927.0;304.0;29.0;221.0;-241.0;-931.0
914.0;302.0;40.0;219.0;-233.0;-943.0
925.0;300.0;52.0;227.0;-221.0;-936.0
899.0;301.0;63.0;238.0;-212.0;-913.0
893.0;300.0;72.0;248.0;-211.0;-897.0
852.0;304.0;77.0;260.0;-217.0;-894.0
856.0;308.0;78.0;275.0;-246.0;-896.0
848.0;312.0;71.0;294.0;-303.0;-852.0
835.0;324.0;52.0;316.0;-375.0;-843.0
805.0;335.0;26.0;336.0;-439.0;-813.0
776.0;351.0;0.0;358.0;-497.0;-826.0
752.0;368.0;-33.0;376.0;-557.0;-828.0
743.0;390.0;-70.0;394.0;-610.0;-812.0
?;411.0;-105.0;410.0;-647.0;-822.0
693.0;431.0;-139.0;427.0;-676.0;-818.0
702.0;?;?;446.0;-700.0;-788.0
669.0;473.0;-200.0;462.0;-715.0;-865.0
647.0;493.0;?;476.0;-721.0;-865.0
?;516.0;-226.0;490.0;-697.0;-878.0
774.0;527.0;-211.0;503.0;-675.0;-857.0
799.0;538.0;-206.0;514.0;-687.0;-800.0
734.0;550.0;-216.0;520.0;-698.0;-839.0
751.0;559.0;-230.0;524.0;-705.0;-811.0
761.0;564.0;-241.0;524.0;-714.0;?
749.0;569.0;-247.0;527.0;-721.0;-807.0
770.0;574.0;-256.0;532.0;-718.0;-785.0
761.0;575.0;-260.0;535.0;-719.0;-773.0
746.0;576.0;-267.0;537.0;-722.0;-783.0
715.0;570.0;-264.0;539.0;-721.0;-778.0
704.0;568.0;-265.0;541.0;-716.0;-771.0
684.0;573.0;-266.0;542.0;-704.0;-717.0
652.0;573.0;-267.0;546.0;-691.0;-689.0
593.0;578.0;-274.0;550.0;-686.0;-672.0
554.0;584.0;-278.0;553.0;-697.0;-690.0
561.0;586.0;-278.0;559.0;-708.0;-689.0
603.0;592.0;-280.0;564.0;-712.0;-629.0
613.0;594.0;-278.0;565.0;-702.0;-589.0
603.0;595.0;-286.0;565.0;-681.0;-586.0
571.0;?;-306.0;558.0;-664.0;-597.0
557.0;598.0;-332.0;556.0;-657.0;-589.0
?;602.0;-357.0;553.0;?;-629.0
511.0;603.0;?;552.0;-631.0;-615.0
471.0;608.0;-377.0;555.0;-619.0;-603.0
395.0;609.0;-379.0;558.0;-613.0;-522.0
321.0;614.0;-380.0;561.0;-612.0;-482.0
276.0;?;-382.0;561.0;-607.0;-451.0
294.0;618.0;-383.0;563.0;-594.0;-428.0
304.0;614.0;-382.0;562.0;-590.0;-419.0
326.0;616.0;-382.0;564.0;-582.0;-385.0
314.0;614.0;-380.0;565.0;-578.0;-390.0
288.0;615.0;-380.0;565.0;-579.0;-399.0
302.0;615.0;-377.0;566.0;-578.0;-392.0
301.0;615.0;-375.0;568.0;-579.0;-375.0
323.0;617.0;-375.0;567.0;-577.0;?
288.0;614.0;-373.0;568.0;?;-405.0
294.0;615.0;-373.0;569.0;-572.0;-391.0
318.0;617.0;-373.0;568.0;-570.0;-398.0
317.0;617.0;-371.0;568.0;-567.0;-423.0
316.0;615.0;-366.0;568.0;-566.0;-427.0
328.0;?;-361.0;567.0;-567.0;-438.0
288.0;617.0;-360.0;570.0;-564.0;-497.0
268.0;622.0;-352.0;571.0;-571.0;-577.0
247.0;626.0;-351.0;575.0;-579.0;-644.0
347.0;?;-347.0;579.0;-592.0;-707.0
441.0;?;?;583.0;-599.0;-765.0
568.0;642.0;-329.0;587.0;-600.0;-829.0
690.0;649.0;-333.0;592.0;-595.0;-804.0
779.0;?;-348.0;599.0;-582.0;-788.0
758.0;659.0;-366.0;604.0;-568.0;-782.0
836.0;?;-380.0;608.0;-568.0;-872.0
798.0;666.0;-382.0;613.0;-585.0;-941.0
885.0;670.0;-383.0;616.0;-605.0;-922.0
868.0;671.0;-376.0;620.0;-624.0;-961.0
947.0;674.0;-359.0;619.0;-629.0;-894.0
1001.0;673.0;-352.0;621.0;-599.0;-972.0
837.0;673.0;-360.0;623.0;-566.0;-1095.0
862.0;672.0;?;623.0;-571.0;-1104.0
1046.0;675.0;-358.0;622.0;-585.0;-1063.0
1044.0;671.0;-365.0;619.0;-583.0;-999.0
1022.0;669.0;-367.0;615.0;-578.0;-942.0
964.0;663.0;-363.0;611.0;-560.0;-918.0
970.0;659.0;-348.0;607.0;-539.0;-889.0
965.0;654.0;-335.0;602.0;-529.0;-902.0
968.0;646.0;-325.0;597.0;-516.0;-946.0
969.0;641.0;-324.0;591.0;-517.0;-986.0
981.0;639.0;-322.0;587.0;-518.0;-979.0
971.0;637.0;?;580.0;-519.0;-985.0
965.0;633.0;-321.0;579.0;-517.0;-980.0
944.0;630.0;-325.0;575.0;-514.0;-972.0
941.0;626.0;-325.0;574.0;-516.0;-972.0
930.0;626.0;-325.0;571.0;-521.0;-966.0
939.0;623.0;?;569.0;-526.0;-952.0
?;626.0;-329.0;567.0;-528.0;?
919.0;?;?;569.0;-533.0;-962.0
930.0;628.0;-347.0;570.0;-541.0;-963.0
921.0;629.0;-355.0;574.0;-550.0;-969.0
920.0;629.0;-365.0;576.0;-561.0;-973.0
911.0;635.0;-370.0;580.0;-569.0;-979.0
936.0;?;-375.0;582.0;-571.0;-981.0
918.0;640.0;-377.0;585.0;-572.0;-980.0
942.0;?;-377.0;587.0;-574.0;-980.0
956.0;645.0;-378.0;591.0;-569.0;-972.0
948.0;647.0;-380.0;593.0;-570.0;-960.0
943.0;649.0;-378.0;594.0;-569.0;-955.0
938.0;647.0;-381.0;597.0;-571.0;-954.0
944.0;650.0;-382.0;595.0;-573.0;?
951.0;650.0;-385.0;595.0;-576.0;-956.0
953.0;652.0;-390.0;596.0;-580.0;-962.0
947.0;652.0;?;?;-583.0;-963.0
950.0;651.0;-394.0;596.0;-584.0;-962.0
949.0;651.0;?;598.0;-586.0;-964.0
957.0;651.0;?;597.0;-587.0;-965.0
?;650.0;-398.0;597.0;-586.0;-965.0
950.0;651.0;-398.0;594.0;-588.0;-965.0
950.0;651.0;-400.0;594.0;-588.0;-969.0
958.0;651.0;-399.0;593.0;-587.0;-963.0
946.0;651.0;-401.0;594.0;-587.0;-966.0
946.0;650.0;-400.0;594.0;-584.0;-969.0
941.0;647.0;-400.0;592.0;-581.0;-969.0
952.0;648.0;-396.0;592.0;-582.0;-973.0
939.0;646.0;-396.0;?;-580.0;-974.0
946.0;647.0;-395.0;593.0;-578.0;-971.0
948.0;648.0;-393.0;591.0;-575.0;-967.0
957.0;646.0;-393.0;589.0;-577.0;-968.0
950.0;642.0;-391.0;591.0;-574.0;-969.0
958.0;645.0;-389.0;590.0;-572.0;-967.0
968.0;645.0;-387.0;592.0;-572.0;?
948.0;644.0;-386.0;589.0;-572.0;-967.0
?;641.0;-386.0;589.0;-572.0;-964.0
962.0;643.0;-385.0;589.0;-573.0;-965.0
965.0;641.0;-386.0;590.0;-572.0;-965.0
940.0;641.0;-389.0;589.0;-574.0;-968.0
948.0;645.0;-388.0;588.0;-575.0;-968.0
954.0;643.0;-389.0;589.0;-573.0;-972.0
953.0;645.0;-391.0;591.0;-574.0;-966.0
950.0;646.0;-393.0;590.0;-574.0;-965.0
935.0;?;-393.0;590.0;-576.0;-965.0
947.0;?;-393.0;591.0;-574.0;-965.0
955.0;644.0;-396.0;592.0;-576.0;-973.0
960.0;649.0;-397.0;593.0;-576.0;-972.0
949.0;648.0;-397.0;593.0;-575.0;-972.0
949.0;649.0;-400.0;594.0;-575.0;-973.0
949.0;646.0;-400.0;592.0;-576.0;-975.0
948.0;648.0;?;590.0;-576.0;-973.0
?;648.0;-402.0;591.0;-577.0;-972.0
949.0;647.0;-403.0;593.0;-578.0;-973.0
950.0;651.0;-403.0;593.0;-577.0;-978.0
960.0;647.0;-402.0;592.0;-579.0;-979.0
958.0;648.0;-405.0;591.0;-577.0;-975.0
958.0;645.0;-405.0;588.0;-580.0;-977.0
960.0;647.0;-404.0;589.0;-578.0;-977.0
951.0;646.0;-401.0;588.0;-578.0;-977.0
954.0;643.0;-399.0;586.0;-576.0;?
953.0;642.0;-397.0;581.0;-574.0;-972.0
946.0;643.0;-397.0;581.0;-574.0;-972.0
964.0;638.0;-395.0;579.0;-573.0;-974.0
977.0;636.0;-389.0;575.0;-572.0;-973.0
969.0;634.0;?;573.0;-572.0;-978.0
959.0;628.0;-384.0;569.0;-569.0;-978.0
959.0;624.0;-378.0;567.0;-567.0;-979.0
958.0;618.0;-373.0;?;-562.0;-978.0
960.0;613.0;-367.0;556.0;-559.0;-986.0
970.0;605.0;?;552.0;?;-991.0
?;593.0;-344.0;544.0;-548.0;-987.0
973.0;586.0;-331.0;538.0;-542.0;-988.0
967.0;?;-318.0;529.0;-535.0;-991.0
963.0;558.0;-304.0;518.0;-523.0;-992.0
954.0;549.0;-285.0;504.0;-509.0;-981.0
934.0;532.0;-266.0;488.0;-495.0;-976.0
934.0;516.0;-247.0;470.0;-479.0;-969.0
947.0;503.0;-228.0;454.0;-463.0;-951.0
943.0;490.0;-211.0;433.0;-452.0;-934.0
922.0;471.0;-191.0;410.0;-432.0;-929.0
921.0;455.0;-168.0;386.0;-414.0;-941.0
902.0;?;-145.0;362.0;-392.0;-960.0
929.0;410.0;-120.0;337.0;-369.0;-927.0
885.0;384.0;-91.0;310.0;-334.0;-895.0
866.0;363.0;-64.0;283.0;-300.0;-885.0
871.0;334.0;-30.0;250.0;-264.0;-901.0
879.0;308.0;2.0;220.0;-228.0;-928.0
913.0;285.0;35.0;190.0;-198.0;-930.0
912.0;256.0;65.0;161.0;-164.0;-910.0
872.0;234.0;96.0;136.0;-134.0;-891.0
868.0;208.0;124.0;112.0;-102.0;-898.0
?;186.0;?;88.0;-74.0;-909.0
860.0;161.0;180.0;?;-42.0;-933.0
871.0;142.0;204.0;44.0;-13.0;-950.0
880.0;122.0;223.0;25.0;16.0;-929.0
?;107.0;234.0;7.0;37.0;-904.0
864.0;91.0;244.0;-16.0;56.0;-880.0
864.0;76.0;252.0;-40.0;72.0;-866.0
845.0;?;260.0;-59.0;84.0;-889.0
868.0;53.0;270.0;-76.0;97.0;-952.0
913.0;43.0;272.0;-89.0;103.0;-1023.0
984.0;29.0;276.0;-97.0;111.0;-1013.0
1035.0;17.0;280.0;-104.0;116.0;-968.0
1022.0;4.0;279.0;?;117.0;-1030.0
1036.0;-7.0;281.0;-130.0;117.0;-1039.0
1081.0;-15.0;285.0;-146.0;108.0;-987.0
1025.0;-26.0;287.0;-155.0;106.0;-960.0
993.0;-37.0;297.0;-159.0;99.0;-957.0
952.0;-41.0;304.0;-162.0;93.0;-914.0
881.0;-51.0;316.0;-160.0;91.0;-904.0
885.0;-55.0;326.0;-159.0;92.0;-931.0
919.0;-60.0;335.0;-155.0;96.0;-960.0
929.0;-67.0;342.0;-160.0;99.0;-971.0
930.0;-69.0;345.0;-162.0;96.0;-1002.0
932.0;-73.0;343.0;-163.0;95.0;-1003.0
934.0;-78.0;?;-163.0;91.0;-963.0
884.0;-83.0;336.0;-162.0;88.0;-935.0
857.0;-83.0;338.0;-162.0;87.0;-936.0
865.0;-80.0;338.0;-162.0;90.0;-970.0
919.0;-82.0;338.0;-162.0;93.0;?
974.0;-79.0;333.0;-158.0;88.0;-1062.0
996.0;-73.0;329.0;-155.0;81.0;-1197.0
1089.0;-68.0;327.0;-152.0;80.0;-1404.0
1335.0;-58.0;328.0;-162.0;82.0;-1303.0
?;-60.0;323.0;-178.0;92.0;-987.0
1034.0;-74.0;313.0;-195.0;87.0;?
809.0;-91.0;313.0;-223.0;82.0;-875.0
847.0;-103.0;327.0;-263.0;100.0;-966.0
940.0;-115.0;354.0;-295.0;139.0;-836.0
844.0;-133.0;379.0;?;184.0;-785.0
799.0;-149.0;401.0;-332.0;220.0;-799.0
?;-170.0;409.0;-350.0;235.0;-835.0
809.0;-189.0;417.0;?;241.0;-872.0
853.0;-209.0;431.0;-385.0;253.0;?
826.0;-226.0;448.0;-400.0;269.0;-823.0
787.0;-247.0;468.0;-421.0;?;-823.0
776.0;-265.0;486.0;-431.0;314.0;-840.0
804.0;-283.0;498.0;-439.0;341.0;-831.0
793.0;-298.0;511.0;-452.0;362.0;-846.0
836.0;-320.0;524.0;-466.0;374.0;-889.0
838.0;-335.0;538.0;-475.0;388.0;-914.0
833.0;-347.0;554.0;-477.0;406.0;-936.0
878.0;-360.0;566.0;-476.0;426.0;-946.0
899.0;-372.0;575.0;-478.0;445.0;-964.0
