InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
140.0;581.0;-1.0;-286.0;1101.0;-80.0;238.0;115;29.0;146;-5;381.0;319.0
204.0;254.0;-109.0;-292.0;1110.0;-125.0;283.0;110;37.0;144;-1;279.0;161.0
280.0;347.0;?;-284.0;1123.0;-139.0;416.0;108;154.0;112;3;2229.0;303.0
194.0;363.0;-105.0;-262.0;1126.0;-99.0;606.0;107;340.0;45;7;1245.0;295.0
401.0;200.0;-71.0;-241.0;1139.0;21.0;854.0;107;498.0;25;8;-288.0;361.0
77.0;88.0;-458.0;?;1142.0;194.0;843.0;107;611.0;40;8;-42.0;346.0
-197.0;46.0;-380.0;?;1151.0;331.0;458.0;107;747.0;53;9;-73.0;346.0
-389.0;47.0;27.0;-167.0;1147.0;498.0;509.0;108;?;76;8;-293.0;313.0
-623.0;-15.0;-194.0;?;1144.0;478.0;591.0;108;381.0;99;9;-306.0;297.0
-726.0;32.0;-231.0;-170.0;1135.0;210.0;401.0;108;407.0;120;9;-303.0;273.0
-866.0;118.0;-287.0;-200.0;1122.0;?;324.0;110;308.0;131;8;-324.0;304.0
-942.0;192.0;-325.0;-249.0;1118.0;128.0;292.0;?;231.0;133;8;-274.0;289.0
-981.0;92.0;-315.0;-297.0;1101.0;43.0;362.0;110;198.0;141;?;-340.0;257.0
-847.0;-9.0;-308.0;-358.0;1087.0;28.0;344.0;112;135.0;151;-6;-449.0;104.0
-582.0;52.0;-281.0;-387.0;1062.0;25.0;333.0;113;106.0;150;-10;-816.0;225.0
-245.0;145.0;-263.0;-404.0;1040.0;2.0;393.0;115;156.0;?;-11;41.0;339.0
-132.0;97.0;-289.0;-407.0;1014.0;5.0;485.0;117;294.0;145;-11;675.0;26.0
-224.0;19.0;-306.0;-397.0;993.0;33.0;450.0;120;385.0;146;-10;1702.0;-69.0
-303.0;-71.0;-284.0;-386.0;968.0;66.0;?;122;?;148;-9;1659.0;101.0
-161.0;5.0;-234.0;-377.0;951.0;75.0;460.0;117;228.0;147;-7;-780.0;186.0
332.0;139.0;-134.0;-375.0;951.0;67.0;581.0;114;224.0;145;-7;1069.0;111.0
830.0;187.0;-269.0;-383.0;955.0;-23.0;507.0;118;237.0;144;-7;1608.0;38.0
969.0;207.0;-270.0;-392.0;973.0;14.0;298.0;115;311.0;144;-7;-357.0;18.0
887.0;122.0;18.0;-384.0;975.0;93.0;226.0;112;355.0;144;-7;-327.0;-14.0
932.0;?;-23.0;-385.0;988.0;34.0;312.0;120;?;145;-6;-472.0;15.0
1022.0;-14.0;-198.0;-375.0;990.0;-39.0;442.0;131;167.0;145;-6;-189.0;48.0
1105.0;-73.0;-128.0;-355.0;987.0;-74.0;421.0;137;168.0;145;-6;-256.0;-24.0
?;?;-113.0;-351.0;984.0;-27.0;392.0;143;?;145;-6;-78.0;22.0
747.0;-91.0;-16.0;-377.0;983.0;39.0;336.0;147;298.0;144;-5;-21.0;20.0
508.0;-76.0;11.0;-412.0;986.0;34.0;306.0;149;291.0;145;-5;182.0;74.0
232.0;-106.0;22.0;-436.0;985.0;42.0;257.0;150;201.0;144;-5;137.0;171.0
63.0;-4.0;-13.0;-450.0;987.0;77.0;166.0;?;93.0;145;-5;?;175.0
-35.0;135.0;-15.0;-450.0;980.0;99.0;162.0;151;45.0;145;-4;70.0;-41.0
9.0;148.0;-4.0;-442.0;983.0;?;202.0;155;20.0;143;-2;47.0;-14.0
-6.0;279.0;-25.0;-428.0;980.0;53.0;234.0;157;39.0;147;-1;?;411.0
-57.0;411.0;-48.0;?;983.0;?;296.0;155;?;140;2;246.0;400.0
-24.0;134.0;-106.0;-412.0;985.0;-9.0;361.0;155;82.0;150;8;?;187.0
-47.0;40.0;-227.0;-389.0;?;-47.0;?;158;197.0;133;15;588.0;232.0
-271.0;?;-121.0;-355.0;984.0;-58.0;571.0;159;399.0;47;23;2491.0;243.0
-520.0;120.0;61.0;-319.0;977.0;43.0;?;158;380.0;7;26;330.0;279.0
-365.0;41.0;-204.0;-293.0;984.0;107.0;702.0;159;444.0;20;24;-377.0;275.0
-930.0;61.0;-478.0;-255.0;979.0;97.0;521.0;159;556.0;39;?;-17.0;343.0
?;-4.0;-89.0;-214.0;981.0;115.0;384.0;160;470.0;76;17;?;333.0
-691.0;-27.0;-124.0;-174.0;977.0;190.0;527.0;159;402.0;101;10;-321.0;296.0
-856.0;4.0;-210.0;-147.0;972.0;137.0;488.0;159;335.0;114;3;-345.0;273.0
-976.0;75.0;-216.0;-145.0;963.0;45.0;330.0;162;274.0;125;?;-402.0;283.0
-1053.0;115.0;-258.0;-162.0;957.0;38.0;310.0;157;164.0;132;-26;-370.0;279.0
-1040.0;62.0;-268.0;-192.0;954.0;18.0;324.0;166;137.0;138;-33;-377.0;260.0
-1061.0;-10.0;-341.0;-234.0;944.0;-8.0;266.0;?;128.0;143;-32;-431.0;92.0
-977.0;47.0;-311.0;?;934.0;?;319.0;162;120.0;145;-29;-779.0;342.0
-774.0;181.0;-253.0;-272.0;911.0;10.0;377.0;170;172.0;144;-25;78.0;297.0
-691.0;95.0;-260.0;-283.0;897.0;35.0;?;143;242.0;143;-25;215.0;-5.0
-595.0;29.0;-287.0;-276.0;882.0;62.0;418.0;216;252.0;143;-28;2012.0;?
-336.0;-52.0;-270.0;-271.0;?;66.0;369.0;63;197.0;145;-27;1339.0;246.0
?;0.0;-210.0;-260.0;870.0;43.0;436.0;-199;179.0;144;-24;353.0;124.0
337.0;63.0;-118.0;-244.0;872.0;-15.0;575.0;-157;313.0;142;-25;-1394.0;81.0
587.0;161.0;-296.0;-241.0;887.0;-67.0;473.0;-125;330.0;141;-25;1673.0;70.0
716.0;195.0;-211.0;-233.0;898.0;44.0;293.0;-104;336.0;140;-25;-57.0;5.0
791.0;177.0;-26.0;-227.0;914.0;76.0;296.0;-44;291.0;140;-25;-725.0;18.0
906.0;68.0;-257.0;-219.0;921.0;-58.0;355.0;-33;275.0;?;-25;-538.0;22.0
1065.0;-48.0;-192.0;-220.0;934.0;?;426.0;-11;209.0;140;-25;-370.0;48.0
1147.0;-180.0;-64.0;-216.0;934.0;-81.0;395.0;1;154.0;140;-24;-353.0;2.0
1112.0;-152.0;-99.0;-227.0;942.0;-24.0;406.0;?;197.0;139;-24;-78.0;-25.0
880.0;-137.0;-46.0;-259.0;949.0;-11.0;365.0;89;227.0;139;-24;-49.0;63.0
653.0;-224.0;-7.0;-275.0;954.0;-26.0;284.0;119;219.0;138;-23;126.0;124.0
389.0;-57.0;18.0;-285.0;966.0;-44.0;194.0;151;165.0;139;-23;190.0;357.0
212.0;61.0;-26.0;?;966.0;-28.0;118.0;164;73.0;138;-22;197.0;204.0
125.0;159.0;-21.0;-264.0;978.0;-22.0;112.0;170;?;138;-21;29.0;226.0
191.0;107.0;19.0;-240.0;977.0;-48.0;183.0;?;35.0;139;-19;12.0;422.0
195.0;350.0;-1.0;-218.0;989.0;-60.0;266.0;?;56.0;?;-14;140.0;261.0
162.0;237.0;-88.0;-202.0;993.0;-81.0;261.0;163;53.0;138;-9;456.0;120.0
94.0;149.0;-190.0;-175.0;1000.0;-98.0;?;168;171.0;111;-2;431.0;348.0
-230.0;507.0;?;-146.0;1009.0;-98.0;634.0;166;?;52;7;1125.0;258.0
-276.0;193.0;-159.0;-118.0;1016.0;-11.0;758.0;166;469.0;30;10;897.0;314.0
-284.0;112.0;-393.0;-107.0;1028.0;149.0;747.0;166;532.0;39;10;501.0;329.0
-692.0;176.0;-303.0;-95.0;1034.0;179.0;350.0;167;736.0;53;8;?;370.0
-598.0;132.0;76.0;-93.0;1045.0;?;505.0;166;600.0;71;4;61.0;?
-792.0;51.0;-200.0;-85.0;1048.0;328.0;649.0;168;338.0;83;0;-319.0;302.0
-687.0;-11.0;?;-90.0;1057.0;58.0;535.0;167;417.0;94;-5;-335.0;321.0
-844.0;19.0;-231.0;-101.0;1059.0;-13.0;406.0;167;388.0;114;-19;-309.0;290.0
?;112.0;-293.0;-113.0;1061.0;74.0;372.0;172;270.0;126;-38;-386.0;328.0
-811.0;113.0;-318.0;-137.0;1061.0;43.0;426.0;158;245.0;126;-43;-326.0;293.0
-851.0;16.0;-328.0;-154.0;1059.0;32.0;324.0;180;248.0;132;-46;?;249.0
-835.0;-2.0;-295.0;-177.0;1055.0;17.0;276.0;155;193.0;139;-48;-508.0;244.0
-708.0;118.0;-284.0;-186.0;1042.0;22.0;360.0;176;211.0;140;-37;-804.0;313.0
-511.0;?;-294.0;-187.0;1038.0;8.0;417.0;194;?;140;-33;760.0;-38.0
-344.0;-9.0;-291.0;-182.0;1028.0;27.0;459.0;?;287.0;138;-43;966.0;83.0
?;-63.0;-297.0;-181.0;1027.0;33.0;393.0;-210;268.0;139;-45;2338.0;253.0
208.0;-50.0;-286.0;-183.0;1022.0;38.0;396.0;-126;229.0;?;?;617.0;172.0
568.0;326.0;-202.0;-189.0;1025.0;19.0;499.0;-128;282.0;138;-48;-755.0;59.0
907.0;297.0;-325.0;-204.0;1034.0;-31.0;442.0;-82;270.0;138;-49;1495.0;?
1266.0;219.0;-221.0;-209.0;1042.0;-8.0;292.0;-55;283.0;138;-48;40.0;31.0
?;75.0;73.0;-198.0;1055.0;60.0;238.0;-42;335.0;137;-48;?;?
1444.0;19.0;-225.0;-190.0;1064.0;-23.0;385.0;-23;266.0;138;-47;-461.0;-1.0
1400.0;-71.0;-219.0;-183.0;1077.0;-108.0;461.0;-22;253.0;137;-47;-285.0;-11.0
1356.0;-126.0;-61.0;-171.0;1073.0;-81.0;495.0;-14;283.0;137;-47;-195.0;-31.0
1164.0;-190.0;-79.0;-189.0;1078.0;-37.0;379.0;-10;339.0;137;-47;-132.0;7.0
?;-223.0;-64.0;-224.0;1080.0;-3.0;312.0;14;356.0;137;-46;-5.0;24.0
421.0;-230.0;-21.0;-263.0;1083.0;-24.0;253.0;47;290.0;137;-45;36.0;87.0
73.0;-222.0;18.0;?;1088.0;-40.0;154.0;69;170.0;137;-45;186.0;253.0
-122.0;-82.0;10.0;-287.0;1092.0;-12.0;81.0;90;44.0;?;-45;159.0;194.0
-153.0;49.0;42.0;-286.0;1098.0;-28.0;90.0;125;-31.0;136;-44;172.0;74.0
-111.0;87.0;35.0;-277.0;1103.0;-43.0;138.0;153;-3.0;137;-43;54.0;256.0
-112.0;140.0;?;?;1111.0;-52.0;180.0;137;?;138;-40;41.0;?
-42.0;437.0;?;-261.0;1117.0;-70.0;199.0;101;-2.0;136;-33;376.0;516.0
-97.0;216.0;-141.0;-257.0;?;?;368.0;90;42.0;144;-28;386.0;50.0
-132.0;78.0;-245.0;-233.0;1136.0;-140.0;518.0;89;200.0;118;-21;1062.0;259.0
-326.0;232.0;-99.0;-203.0;1143.0;-112.0;586.0;80;405.0;54;-13;1789.0;166.0
-503.0;135.0;-104.0;-184.0;1151.0;13.0;674.0;78;479.0;?;-7;53.0;240.0
-732.0;-35.0;-348.0;-172.0;1155.0;137.0;711.0;77;618.0;25;-7;-269.0;259.0
-1001.0;-47.0;-493.0;-167.0;1161.0;?;643.0;77;749.0;59;-11;-1.0;385.0
-1001.0;-27.0;-63.0;-156.0;1155.0;141.0;518.0;77;636.0;69;-13;-336.0;311.0
-1089.0;5.0;-135.0;-152.0;1153.0;130.0;494.0;77;400.0;82;-12;-333.0;314.0
-1045.0;55.0;-164.0;-170.0;1140.0;23.0;378.0;77;?;116;-9;-326.0;262.0
-840.0;179.0;-175.0;-218.0;1130.0;-41.0;245.0;78;103.0;121;-1;-399.0;295.0
-709.0;212.0;?;-275.0;1116.0;-30.0;187.0;79;21.0;126;6;-358.0;316.0
-553.0;122.0;-321.0;-331.0;1103.0;-72.0;245.0;80;46.0;136;6;-389.0;?
-399.0;-35.0;-348.0;-370.0;1083.0;-115.0;349.0;80;144.0;139;3;-491.0;233.0
-335.0;81.0;-306.0;-403.0;1057.0;-101.0;413.0;82;225.0;143;0;-769.0;436.0
-210.0;111.0;-277.0;-412.0;1029.0;-27.0;485.0;88;317.0;142;-1;27.0;265.0
-197.0;-139.0;-243.0;-405.0;990.0;57.0;?;95;409.0;140;0;1411.0;94.0
-252.0;-132.0;-284.0;-404.0;964.0;94.0;496.0;101;412.0;140;1;2766.0;82.0
-210.0;-176.0;-279.0;-397.0;933.0;93.0;385.0;102;358.0;140;4;927.0;208.0
33.0;26.0;-262.0;-395.0;908.0;88.0;472.0;92;265.0;140;6;-251.0;157.0
382.0;393.0;-209.0;-396.0;891.0;20.0;491.0;108;306.0;139;6;-1157.0;157.0
671.0;410.0;-292.0;-403.0;887.0;-14.0;307.0;138;281.0;136;7;2083.0;92.0
941.0;?;-182.0;-404.0;886.0;92.0;120.0;130;155.0;?;7;-865.0;-14.0
1240.0;156.0;-32.0;?;884.0;65.0;?;128;165.0;136;7;-484.0;5.0
1437.0;-108.0;-204.0;-408.0;885.0;-40.0;377.0;139;175.0;136;7;-322.0;-8.0
1396.0;-291.0;-129.0;-415.0;874.0;-127.0;708.0;143;?;136;7;-219.0;24.0
1219.0;-350.0;-103.0;-417.0;873.0;-129.0;647.0;152;?;136;7;-208.0;-6.0
776.0;-233.0;-91.0;-430.0;867.0;-68.0;591.0;158;473.0;136;8;-205.0;19.0
310.0;-236.0;-58.0;-456.0;?;9.0;363.0;161;379.0;136;8;27.0;118.0
-68.0;-163.0;0.0;?;865.0;-25.0;224.0;161;230.0;135;9;63.0;203.0
-241.0;-210.0;14.0;-484.0;861.0;-41.0;83.0;156;79.0;134;9;232.0;322.0
-281.0;?;?;?;862.0;-62.0;75.0;151;-11.0;135;9;257.0;108.0
?;-28.0;6.0;-493.0;856.0;-58.0;130.0;149;-42.0;?;10;115.0;176.0
27.0;-84.0;-1.0;-488.0;855.0;-49.0;212.0;148;-13.0;135;12;-108.0;?
71.0;376.0;-32.0;-473.0;846.0;?;277.0;152;56.0;136;15;187.0;245.0
86.0;?;-109.0;-449.0;841.0;-133.0;313.0;154;99.0;131;23;385.0;114.0
-26.0;86.0;-231.0;-413.0;824.0;-119.0;387.0;153;177.0;131;33;292.0;208.0
-196.0;?;-259.0;-372.0;810.0;-85.0;560.0;154;320.0;83;39;1297.0;246.0
-290.0;?;-44.0;-348.0;?;-101.0;680.0;153;376.0;21;40;1621.0;221.0
-130.0;2.0;-299.0;-330.0;776.0;-108.0;747.0;153;443.0;18;37;-106.0;228.0
-307.0;61.0;-386.0;-329.0;?;-38.0;679.0;153;740.0;34;34;76.0;315.0
-742.0;66.0;-235.0;97.0;955.0;67.0;396.0;-50;348.0;114;-69;-420.0;299.0
-788.0;109.0;?;40.0;970.0;143.0;324.0;-51;235.0;123;-61;?;323.0
-833.0;52.0;-335.0;-17.0;972.0;106.0;345.0;-50;189.0;128;-30;-410.0;275.0
-870.0;-37.0;-312.0;-73.0;975.0;17.0;298.0;?;193.0;130;-12;-536.0;202.0
-776.0;43.0;-272.0;-117.0;970.0;?;327.0;-50;153.0;?;-13;-818.0;272.0
-592.0;138.0;-270.0;-154.0;966.0;18.0;357.0;-51;172.0;131;-10;-266.0;456.0
?;51.0;-254.0;-173.0;961.0;35.0;429.0;-55;244.0;132;-9;1911.0;-53.0
-522.0;-3.0;-291.0;-180.0;952.0;19.0;430.0;-60;281.0;?;-8;2555.0;202.0
-370.0;-111.0;-302.0;-187.0;953.0;9.0;410.0;-60;252.0;132;-6;1047.0;247.0
-48.0;20.0;-268.0;-186.0;949.0;12.0;451.0;-63;221.0;131;-4;-742.0;118.0
317.0;173.0;-160.0;-190.0;950.0;13.0;590.0;-66;327.0;129;-3;-602.0;128.0
557.0;258.0;-292.0;-200.0;951.0;-58.0;464.0;-59;320.0;129;-3;1818.0;106.0
?;355.0;-262.0;-203.0;966.0;0.0;265.0;-49;329.0;128;-2;-723.0;25.0
756.0;304.0;-5.0;-192.0;977.0;83.0;254.0;-38;342.0;?;-2;?;9.0
906.0;-32.0;-229.0;-182.0;989.0;-26.0;384.0;6;286.0;129;-2;-497.0;20.0
1003.0;-164.0;-159.0;-175.0;997.0;-117.0;444.0;82;248.0;128;-2;-156.0;53.0
1143.0;-34.0;-75.0;-160.0;997.0;-50.0;507.0;120;242.0;128;-1;?;16.0
?;?;-53.0;-171.0;1003.0;15.0;421.0;129;295.0;128;-1;-113.0;54.0
742.0;-143.0;-108.0;-193.0;1003.0;21.0;367.0;136;340.0;128;0;-48.0;104.0
372.0;-181.0;-23.0;-218.0;1012.0;29.0;236.0;130;?;128;0;209.0;88.0
89.0;-157.0;-7.0;-230.0;1009.0;25.0;143.0;118;135.0;127;1;?;286.0
-27.0;-25.0;-21.0;-230.0;1009.0;-3.0;106.0;86;47.0;128;2;364.0;221.0
-14.0;123.0;-19.0;-224.0;1010.0;-23.0;166.0;79;6.0;126;2;144.0;139.0
59.0;20.0;-7.0;?;1009.0;-34.0;202.0;91;6.0;129;4;32.0;481.0
109.0;283.0;-63.0;-200.0;?;-47.0;199.0;77;29.0;127;6;67.0;546.0
71.0;414.0;-62.0;?;?;-73.0;250.0;68;49.0;127;8;434.0;110.0
-5.0;97.0;-139.0;-177.0;1012.0;-96.0;419.0;59;142.0;126;17;225.0;260.0
-158.0;194.0;-263.0;-166.0;1006.0;-106.0;609.0;53;342.0;76;24;1746.0;221.0
-351.0;311.0;-142.0;-150.0;1008.0;-70.0;611.0;54;481.0;38;25;1881.0;?
-291.0;35.0;-211.0;-144.0;1003.0;36.0;750.0;52;472.0;41;24;-154.0;?
-390.0;54.0;-523.0;-137.0;1001.0;91.0;647.0;?;?;44;18;-192.0;379.0
-231.0;67.0;-155.0;-130.0;997.0;132.0;422.0;53;668.0;62;13;-51.0;370.0
-457.0;33.0;-55.0;-119.0;?;257.0;594.0;53;446.0;79;8;-253.0;293.0
-475.0;27.0;-238.0;-106.0;978.0;193.0;541.0;53;370.0;93;2;-381.0;279.0
-492.0;-1.0;-221.0;-103.0;964.0;-8.0;426.0;54;380.0;109;-5;-364.0;242.0
-564.0;69.0;-281.0;-110.0;958.0;32.0;351.0;54;283.0;115;-10;-380.0;330.0
-566.0;124.0;-321.0;-125.0;943.0;90.0;339.0;55;226.0;122;?;-346.0;258.0
-538.0;77.0;-359.0;-146.0;932.0;25.0;353.0;?;203.0;127;-17;-368.0;251.0
-553.0;10.0;-329.0;-156.0;910.0;25.0;298.0;56;?;130;-19;-560.0;202.0
-382.0;118.0;-284.0;-160.0;893.0;48.0;320.0;57;184.0;127;-22;-692.0;312.0
-295.0;127.0;-262.0;?;871.0;62.0;369.0;58;221.0;123;-24;-77.0;145.0
-282.0;?;-278.0;?;853.0;60.0;456.0;58;283.0;122;?;1905.0;-48.0
-274.0;14.0;-300.0;-149.0;843.0;69.0;422.0;59;283.0;124;-27;2063.0;253.0
?;-90.0;-245.0;-138.0;830.0;88.0;395.0;55;?;125;-25;1404.0;185.0
165.0;62.0;-260.0;-126.0;833.0;68.0;493.0;46;238.0;124;-25;-706.0;123.0
401.0;214.0;-251.0;-116.0;831.0;38.0;537.0;37;323.0;123;-26;791.0;166.0
605.0;249.0;-296.0;-119.0;845.0;3.0;397.0;32;343.0;123;-25;841.0;92.0
?;157.0;?;-110.0;861.0;?;280.0;29;?;123;-25;-927.0;46.0
653.0;54.0;?;-105.0;881.0;81.0;321.0;26;300.0;123;-25;-184.0;34.0
?;-48.0;-216.0;-109.0;?;-40.0;444.0;21;262.0;123;-25;-365.0;39.0
814.0;-138.0;-154.0;-101.0;901.0;-105.0;519.0;12;216.0;123;-25;?;-5.0
838.0;-174.0;?;-93.0;905.0;-43.0;432.0;4;247.0;122;-25;-180.0;14.0
703.0;-167.0;-158.0;-99.0;904.0;-7.0;326.0;-3;319.0;122;-25;-40.0;21.0
451.0;-178.0;-67.0;-120.0;912.0;0.0;306.0;-7;319.0;?;-25;-34.0;42.0
199.0;-145.0;-34.0;-132.0;910.0;-6.0;232.0;-2;222.0;122;?;124.0;114.0
-29.0;-142.0;-27.0;-142.0;913.0;-25.0;149.0;8;103.0;121;?;158.0;293.0
-64.0;-12.0;2.0;-135.0;908.0;-40.0;124.0;16;31.0;122;?;178.0;126.0
-25.0;85.0;14.0;-123.0;909.0;-47.0;183.0;29;20.0;120;-24;131.0;130.0
85.0;112.0;-29.0;-114.0;911.0;-66.0;219.0;45;11.0;123;-23;21.0;450.0
55.0;265.0;-36.0;?;914.0;-77.0;248.0;51;54.0;121;-22;82.0;404.0
?;571.0;-55.0;-91.0;921.0;-94.0;302.0;49;?;122;-19;457.0;169.0
54.0;407.0;-200.0;-85.0;923.0;-104.0;439.0;52;147.0;122;-16;462.0;326.0
-19.0;466.0;-253.0;-74.0;930.0;-110.0;577.0;53;342.0;86;-12;1836.0;277.0
138.0;354.0;-127.0;-66.0;932.0;24.0;499.0;50;340.0;75;-9;1391.0;301.0
-90.0;149.0;?;-74.0;941.0;216.0;624.0;50;242.0;67;-12;-154.0;322.0
-75.0;-55.0;-412.0;-87.0;945.0;260.0;697.0;49;603.0;42;-15;-199.0;304.0
-48.0;50.0;-155.0;?;948.0;?;675.0;50;725.0;52;-17;-90.0;309.0
-369.0;39.0;-140.0;-104.0;947.0;344.0;688.0;50;614.0;58;-20;-280.0;276.0
-549.0;21.0;-296.0;-92.0;943.0;318.0;539.0;50;571.0;81;-6;-348.0;272.0
-803.0;47.0;-211.0;-91.0;943.0;136.0;455.0;50;481.0;110;4;-296.0;256.0
-913.0;131.0;-288.0;-93.0;937.0;110.0;329.0;51;309.0;111;0;-272.0;279.0
-923.0;193.0;-297.0;-111.0;935.0;97.0;345.0;53;248.0;117;-3;-303.0;246.0
-887.0;109.0;-308.0;-127.0;921.0;63.0;353.0;54;182.0;122;-11;-316.0;217.0
-739.0;37.0;-301.0;-143.0;909.0;65.0;342.0;55;163.0;124;-15;-456.0;181.0
-471.0;150.0;-280.0;-150.0;890.0;100.0;348.0;56;168.0;126;-14;?;405.0
?;239.0;-283.0;-151.0;877.0;101.0;464.0;59;223.0;125;-14;102.0;341.0
-170.0;-15.0;-281.0;-149.0;865.0;96.0;513.0;56;310.0;?;-13;1433.0;-5.0
-86.0;-105.0;-294.0;-138.0;853.0;104.0;496.0;58;356.0;120;-12;1977.0;-90.0
61.0;-142.0;-226.0;-127.0;850.0;118.0;441.0;65;331.0;122;-10;1651.0;69.0
307.0;-153.0;-260.0;-105.0;841.0;93.0;561.0;57;310.0;122;-9;-998.0;88.0
485.0;108.0;-246.0;-83.0;841.0;60.0;643.0;52;410.0;121;-8;1007.0;65.0
651.0;327.0;?;-60.0;?;1.0;424.0;44;360.0;121;-8;545.0;57.0
-891.0;511.0;-148.0;72.0;848.0;151.0;529.0;32;343.0;92;5;-375.0;219.0
?;226.0;-209.0;94.0;842.0;-16.0;450.0;32;293.0;93;1;-377.0;272.0
-754.0;?;-266.0;109.0;844.0;-69.0;318.0;32;216.0;105;-5;-427.0;317.0
-658.0;?;-315.0;110.0;842.0;-31.0;281.0;32;127.0;106;-13;-392.0;302.0
-662.0;-522.0;-330.0;104.0;839.0;15.0;401.0;32;183.0;111;-21;-447.0;177.0
-807.0;-932.0;-291.0;97.0;824.0;263.0;579.0;32;245.0;114;-25;-402.0;127.0
-644.0;-912.0;-281.0;76.0;813.0;309.0;784.0;32;221.0;115;-27;-829.0;207.0
-944.0;-409.0;-242.0;32.0;793.0;-515.0;368.0;33;501.0;114;-27;113.0;189.0
-1052.0;-464.0;-318.0;-13.0;777.0;-803.0;270.0;32;415.0;110;-29;469.0;-29.0
?;?;-295.0;-48.0;768.0;-949.0;243.0;32;-28.0;108;-32;2373.0;108.0
-121.0;-621.0;-239.0;-59.0;760.0;-1127.0;304.0;32;-206.0;110;-30;1394.0;186.0
783.0;-809.0;-211.0;-51.0;759.0;-1012.0;285.0;27;-281.0;109;-29;-71.0;147.0
-67.0;49.0;-100.0;122.0;989.0;248.0;528.0;-6;500.0;67;0;?;326.0
-202.0;67.0;-88.0;126.0;990.0;349.0;595.0;-6;?;70;-2;-409.0;274.0
-425.0;4.0;-274.0;134.0;993.0;273.0;518.0;-6;479.0;80;-13;-323.0;283.0
-622.0;?;-267.0;137.0;1000.0;137.0;432.0;-6;432.0;89;-26;-310.0;316.0
-757.0;247.0;-318.0;125.0;998.0;153.0;345.0;-6;311.0;?;-32;-320.0;324.0
-777.0;?;-325.0;100.0;997.0;122.0;353.0;-6;244.0;98;-37;-318.0;?
-794.0;?;-339.0;69.0;988.0;69.0;?;-6;215.0;102;-36;-323.0;198.0
-708.0;80.0;-292.0;34.0;981.0;60.0;380.0;-5;194.0;105;-31;?;216.0
-611.0;110.0;-281.0;-7.0;969.0;74.0;426.0;-5;233.0;104;-30;-652.0;396.0
-601.0;73.0;-306.0;-37.0;963.0;110.0;544.0;-5;314.0;101;-28;1.0;260.0
-584.0;-57.0;-358.0;?;949.0;136.0;559.0;-5;388.0;100;-28;1745.0;-142.0
-715.0;37.0;-300.0;-37.0;932.0;154.0;481.0;-7;385.0;100;-30;3124.0;157.0
-672.0;-104.0;-218.0;1.0;923.0;179.0;484.0;-9;319.0;103;-29;683.0;67.0
-499.0;88.0;-216.0;56.0;916.0;165.0;573.0;-13;286.0;103;-29;-185.0;113.0
-282.0;237.0;-333.0;115.0;926.0;95.0;546.0;-16;336.0;101;-30;1631.0;105.0
76.0;328.0;-322.0;168.0;938.0;39.0;387.0;-17;259.0;101;-30;893.0;105.0
416.0;?;-156.0;217.0;962.0;77.0;300.0;-13;267.0;100;-30;-885.0;76.0
630.0;287.0;-44.0;251.0;979.0;97.0;295.0;?;304.0;100;-29;-346.0;60.0
951.0;65.0;-193.0;246.0;997.0;-24.0;536.0;-6;291.0;100;-29;-130.0;100.0
1120.0;-31.0;-155.0;237.0;1009.0;-156.0;641.0;-5;341.0;100;-29;11.0;80.0
1332.0;-98.0;-169.0;232.0;1018.0;-147.0;551.0;-4;428.0;100;-29;-187.0;84.0
1297.0;-129.0;-122.0;225.0;1025.0;-23.0;466.0;-4;454.0;100;-28;-67.0;47.0
1159.0;-84.0;-87.0;213.0;1032.0;47.0;421.0;-5;419.0;100;-28;-28.0;67.0
862.0;-135.0;-47.0;190.0;1043.0;17.0;313.0;-6;339.0;100;-27;39.0;134.0
567.0;-125.0;-64.0;170.0;1050.0;13.0;245.0;-9;218.0;100;-27;163.0;270.0
441.0;-35.0;-53.0;155.0;1067.0;28.0;178.0;-9;102.0;100;-27;105.0;66.0
484.0;17.0;-59.0;154.0;1078.0;29.0;164.0;-11;48.0;100;-27;81.0;?
439.0;51.0;-73.0;?;1095.0;26.0;216.0;-7;34.0;100;-26;41.0;370.0
509.0;?;-77.0;165.0;1109.0;28.0;247.0;2;26.0;100;-24;10.0;434.0
551.0;?;-81.0;177.0;1122.0;34.0;282.0;5;9.0;102;-20;436.0;151.0
515.0;112.0;-167.0;191.0;1138.0;11.0;418.0;?;79.0;104;-16;512.0;351.0
368.0;257.0;-247.0;?;1148.0;-28.0;466.0;6;220.0;99;-12;1547.0;296.0
133.0;?;-87.0;235.0;1163.0;22.0;645.0;?;389.0;93;-11;2003.0;370.0
94.0;36.0;-66.0;247.0;1177.0;146.0;769.0;5;374.0;79;-12;-594.0;332.0
-199.0;-29.0;-445.0;248.0;1194.0;231.0;603.0;5;575.0;65;-15;-98.0;338.0
-396.0;-51.0;-199.0;?;1203.0;260.0;461.0;5;689.0;67;-19;-186.0;317.0
