InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
-413.0;-371.0;635.0;539.0;-418.0;-528.0;143.0
-431.0;-364.0;?;546.0;-426.0;-595.0;137.0
-440.0;-364.0;625.0;554.0;-442.0;-647.0;127.0
-440.0;-372.0;628.0;555.0;-453.0;-667.0;135.0
-436.0;-374.0;638.0;557.0;-450.0;-667.0;156.0
-419.0;-376.0;661.0;564.0;-418.0;-633.0;179.0
-398.0;-383.0;683.0;570.0;-389.0;-578.0;185.0
-386.0;-399.0;704.0;567.0;-376.0;-492.0;189.0
-371.0;-411.0;713.0;571.0;-395.0;-382.0;174.0
-358.0;-422.0;712.0;572.0;-417.0;-269.0;153.0
-348.0;-438.0;719.0;575.0;-438.0;-155.0;145.0
-338.0;-455.0;726.0;572.0;-455.0;-55.0;133.0
-328.0;-474.0;740.0;570.0;-468.0;33.0;126.0
-332.0;-496.0;752.0;?;-474.0;58.0;118.0
-337.0;-514.0;766.0;557.0;-475.0;59.0;110.0
-341.0;-530.0;783.0;554.0;-478.0;?;106.0
-346.0;-550.0;797.0;546.0;?;-2.0;104.0
-352.0;-566.0;815.0;542.0;-493.0;-68.0;100.0
?;-579.0;827.0;535.0;-502.0;-138.0;97.0
-350.0;-598.0;835.0;526.0;-509.0;-208.0;91.0
-339.0;-610.0;842.0;520.0;-514.0;-284.0;86.0
?;-622.0;?;516.0;?;-349.0;73.0
-313.0;-633.0;847.0;500.0;-513.0;-416.0;67.0
-300.0;-646.0;850.0;483.0;-502.0;-456.0;?
-297.0;-655.0;855.0;471.0;-490.0;-481.0;60.0
-306.0;-667.0;858.0;453.0;-473.0;-509.0;64.0
-311.0;?;861.0;440.0;-446.0;-525.0;66.0
-314.0;-675.0;863.0;427.0;-407.0;-525.0;77.0
-315.0;-681.0;866.0;410.0;-367.0;?;95.0
-315.0;-685.0;874.0;400.0;-333.0;-532.0;?
-318.0;-684.0;879.0;395.0;-300.0;-515.0;118.0
-325.0;?;887.0;387.0;-284.0;-486.0;?
-326.0;-683.0;889.0;383.0;-274.0;-448.0;144.0
-328.0;-678.0;894.0;?;-262.0;-406.0;151.0
-325.0;-678.0;904.0;380.0;-249.0;-368.0;160.0
-318.0;-678.0;910.0;380.0;-232.0;-318.0;164.0
-312.0;-673.0;912.0;380.0;-218.0;-268.0;164.0
-308.0;-671.0;916.0;383.0;-209.0;-227.0;160.0
-301.0;-667.0;919.0;386.0;-201.0;-188.0;158.0
-291.0;-663.0;923.0;389.0;-199.0;-158.0;160.0
-283.0;-662.0;928.0;389.0;-206.0;?;168.0
-273.0;-659.0;929.0;394.0;-208.0;-121.0;182.0
?;-651.0;?;402.0;-207.0;-111.0;197.0
-259.0;-648.0;933.0;407.0;-209.0;-115.0;216.0
-250.0;-641.0;936.0;411.0;-211.0;-120.0;227.0
-239.0;-636.0;938.0;419.0;-210.0;-135.0;?
?;-634.0;?;418.0;-209.0;-160.0;265.0
-231.0;-632.0;945.0;420.0;-209.0;-190.0;285.0
-228.0;-631.0;947.0;420.0;-209.0;-220.0;298.0
-229.0;-633.0;948.0;418.0;-208.0;-263.0;311.0
-236.0;-633.0;949.0;414.0;-205.0;-308.0;316.0
-242.0;-632.0;953.0;412.0;-204.0;-359.0;318.0
-259.0;-637.0;952.0;406.0;-201.0;-417.0;324.0
-270.0;-636.0;953.0;406.0;-200.0;-463.0;326.0
-278.0;-635.0;?;408.0;-197.0;-498.0;331.0
?;-635.0;953.0;406.0;-196.0;-526.0;?
-291.0;-634.0;?;409.0;-191.0;-540.0;344.0
-290.0;-631.0;951.0;412.0;-187.0;-542.0;350.0
-288.0;-630.0;952.0;413.0;-188.0;-541.0;?
-285.0;-627.0;951.0;421.0;-192.0;-530.0;371.0
-282.0;-624.0;951.0;426.0;-193.0;-512.0;377.0
-282.0;-625.0;950.0;?;-199.0;?;383.0
-285.0;?;?;424.0;-205.0;-464.0;385.0
-287.0;-626.0;946.0;424.0;-205.0;-434.0;386.0
-290.0;-628.0;947.0;424.0;-202.0;-404.0;390.0
?;-627.0;948.0;426.0;-200.0;-368.0;389.0
-283.0;?;948.0;429.0;-199.0;-334.0;388.0
-279.0;-628.0;950.0;426.0;-199.0;-303.0;392.0
-278.0;-629.0;?;427.0;-199.0;-277.0;393.0
-277.0;-627.0;951.0;426.0;-198.0;-260.0;394.0
-280.0;-630.0;952.0;426.0;-201.0;-245.0;397.0
-280.0;-628.0;?;427.0;-199.0;-233.0;399.0
-279.0;-628.0;954.0;429.0;-198.0;-227.0;399.0
-283.0;-628.0;954.0;427.0;-195.0;?;401.0
-283.0;-627.0;956.0;429.0;-192.0;-240.0;403.0
-287.0;-626.0;?;429.0;-190.0;?;405.0
-294.0;-629.0;955.0;428.0;-193.0;-281.0;407.0
-297.0;-628.0;955.0;428.0;-193.0;-306.0;407.0
-296.0;-626.0;956.0;429.0;-194.0;-325.0;406.0
-298.0;-627.0;954.0;427.0;-191.0;-344.0;407.0
-297.0;-627.0;?;425.0;-191.0;-361.0;?
-299.0;-627.0;958.0;427.0;-188.0;-377.0;406.0
-299.0;-629.0;956.0;424.0;-185.0;-393.0;408.0
-297.0;-630.0;957.0;425.0;-184.0;-399.0;407.0
-294.0;-627.0;956.0;425.0;-182.0;-402.0;?
-297.0;-630.0;959.0;423.0;-180.0;-408.0;413.0
-293.0;-630.0;960.0;423.0;-176.0;-406.0;413.0
-291.0;-629.0;957.0;423.0;-174.0;-402.0;411.0
-292.0;-629.0;958.0;422.0;-174.0;-406.0;416.0
-290.0;-628.0;960.0;423.0;?;-401.0;414.0
-286.0;-627.0;959.0;425.0;-170.0;-398.0;417.0
-287.0;-630.0;960.0;424.0;-171.0;-395.0;418.0
-287.0;-626.0;961.0;427.0;?;-389.0;418.0
-284.0;-627.0;?;428.0;-164.0;-382.0;418.0
-282.0;-627.0;963.0;?;-156.0;-379.0;419.0
-280.0;-624.0;966.0;431.0;-149.0;-372.0;416.0
-279.0;-627.0;966.0;?;-143.0;-365.0;411.0
-281.0;-629.0;965.0;427.0;-140.0;-366.0;?
-283.0;-629.0;967.0;429.0;-135.0;?;400.0
-283.0;-628.0;967.0;430.0;-130.0;-361.0;394.0
-285.0;-633.0;967.0;424.0;-125.0;-364.0;385.0
-282.0;-634.0;?;424.0;-122.0;-358.0;376.0
-281.0;-630.0;969.0;421.0;-116.0;-352.0;367.0
-281.0;-635.0;973.0;418.0;-113.0;-349.0;362.0
-278.0;-635.0;974.0;415.0;-109.0;-345.0;358.0
-274.0;-634.0;?;412.0;?;-344.0;353.0
-275.0;-639.0;?;405.0;-113.0;-352.0;347.0
-277.0;-642.0;976.0;402.0;-118.0;-360.0;338.0
-281.0;-645.0;976.0;394.0;-115.0;-369.0;327.0
-289.0;-650.0;977.0;381.0;-114.0;-383.0;320.0
-292.0;-651.0;977.0;374.0;-116.0;-394.0;313.0
-298.0;-656.0;975.0;362.0;?;-397.0;306.0
-306.0;-663.0;975.0;345.0;-110.0;-405.0;300.0
-311.0;-667.0;971.0;332.0;-108.0;-406.0;291.0
-316.0;-671.0;968.0;322.0;-109.0;-409.0;278.0
-326.0;-677.0;966.0;309.0;-112.0;?;266.0
-332.0;-680.0;960.0;294.0;?;-413.0;254.0
-338.0;-682.0;956.0;282.0;-111.0;-409.0;240.0
-346.0;-688.0;953.0;266.0;-108.0;-409.0;232.0
-348.0;-690.0;947.0;254.0;-105.0;-406.0;224.0
-354.0;-694.0;?;242.0;-105.0;?;213.0
-362.0;-698.0;939.0;224.0;-105.0;-407.0;205.0
-369.0;-700.0;931.0;212.0;-106.0;-411.0;?
-374.0;-701.0;926.0;200.0;-106.0;-416.0;178.0
-383.0;-703.0;924.0;190.0;-105.0;-423.0;168.0
-389.0;-705.0;925.0;184.0;-85.0;-427.0;180.0
-389.0;-707.0;919.0;179.0;-87.0;-431.0;190.0
?;-711.0;920.0;172.0;-92.0;-440.0;195.0
-407.0;-712.0;920.0;169.0;-104.0;?;203.0
-415.0;-714.0;926.0;167.0;-119.0;-459.0;214.0
-422.0;-715.0;932.0;158.0;-134.0;-465.0;228.0
-426.0;-719.0;940.0;149.0;-133.0;-470.0;236.0
-424.0;-716.0;945.0;135.0;-120.0;-469.0;245.0
-431.0;?;953.0;114.0;-110.0;-478.0;258.0
-437.0;-721.0;955.0;94.0;-96.0;-484.0;264.0
-446.0;-721.0;958.0;72.0;-92.0;-496.0;269.0
-457.0;-723.0;958.0;42.0;-96.0;-513.0;278.0
-463.0;-720.0;951.0;14.0;-110.0;-528.0;281.0
-473.0;-719.0;949.0;-14.0;-119.0;-536.0;286.0
-478.0;-718.0;944.0;?;-124.0;-548.0;291.0
-484.0;-715.0;939.0;-61.0;-126.0;-559.0;292.0
-491.0;-711.0;937.0;-80.0;-115.0;-567.0;293.0
-503.0;-710.0;934.0;?;-117.0;-581.0;304.0
-513.0;-710.0;931.0;-112.0;-106.0;-590.0;317.0
-520.0;-714.0;930.0;-117.0;-94.0;-592.0;337.0
-529.0;-719.0;?;-122.0;-87.0;-596.0;355.0
-534.0;-722.0;931.0;-120.0;-78.0;-595.0;361.0
-539.0;-723.0;930.0;-113.0;-76.0;-591.0;368.0
-542.0;-725.0;931.0;?;-78.0;-586.0;378.0
-545.0;-729.0;934.0;-113.0;-76.0;-577.0;385.0
-545.0;-730.0;936.0;-106.0;-75.0;-565.0;399.0
-549.0;-733.0;940.0;-105.0;-75.0;-560.0;420.0
-549.0;-735.0;944.0;-97.0;-73.0;-546.0;444.0
-550.0;-738.0;946.0;-95.0;-73.0;-538.0;469.0
-551.0;-738.0;951.0;-94.0;-73.0;?;496.0
-553.0;-740.0;953.0;-90.0;-75.0;-530.0;522.0
-557.0;-739.0;958.0;-86.0;-75.0;-530.0;545.0
-558.0;-743.0;958.0;-88.0;-78.0;-535.0;575.0
-557.0;?;963.0;-85.0;-80.0;-539.0;599.0
-558.0;-744.0;964.0;-84.0;-76.0;-540.0;620.0
-560.0;-746.0;967.0;-84.0;-74.0;-545.0;642.0
?;-749.0;968.0;-81.0;-68.0;-544.0;660.0
-555.0;-748.0;968.0;-78.0;-57.0;-548.0;673.0
-559.0;?;970.0;-77.0;-47.0;-554.0;692.0
-557.0;?;974.0;-75.0;-39.0;-556.0;709.0
-554.0;-749.0;973.0;-73.0;-35.0;-554.0;722.0
-554.0;-751.0;973.0;-73.0;-32.0;-559.0;734.0
-555.0;-751.0;969.0;-70.0;-32.0;-558.0;745.0
-553.0;-751.0;970.0;-66.0;-26.0;-557.0;755.0
-555.0;-751.0;?;-69.0;-26.0;-560.0;769.0
-554.0;-753.0;968.0;-68.0;-21.0;-558.0;776.0
-554.0;-753.0;964.0;-65.0;-20.0;-556.0;781.0
-556.0;-753.0;?;-68.0;-18.0;-557.0;791.0
-557.0;-754.0;960.0;-65.0;-17.0;-556.0;795.0
-556.0;-753.0;958.0;-64.0;-19.0;-553.0;799.0
-559.0;-754.0;954.0;-66.0;-22.0;-555.0;807.0
-561.0;-756.0;950.0;-66.0;-25.0;-553.0;810.0
-560.0;-754.0;950.0;-62.0;?;-553.0;811.0
-562.0;-756.0;947.0;-64.0;-29.0;-555.0;816.0
?;-753.0;945.0;-64.0;-33.0;-553.0;819.0
-558.0;-755.0;943.0;-63.0;-33.0;-553.0;822.0
-561.0;-753.0;940.0;-64.0;-32.0;-558.0;823.0
?;-756.0;941.0;-64.0;-26.0;-559.0;823.0
-562.0;-755.0;941.0;-63.0;-25.0;-560.0;822.0
-561.0;?;938.0;?;-24.0;-564.0;823.0
-562.0;-757.0;939.0;-62.0;-23.0;-565.0;823.0
-562.0;-755.0;939.0;-63.0;-20.0;-565.0;822.0
-565.0;-758.0;941.0;-69.0;-18.0;-568.0;?
-566.0;-757.0;943.0;-67.0;-15.0;-567.0;817.0
-568.0;-758.0;943.0;-69.0;-14.0;-568.0;813.0
?;-756.0;947.0;-72.0;-10.0;?;809.0
-572.0;-756.0;951.0;-70.0;-11.0;-575.0;805.0
-577.0;?;955.0;-71.0;-11.0;-572.0;794.0
-577.0;-757.0;959.0;-74.0;?;-575.0;787.0
-576.0;-756.0;960.0;-72.0;-22.0;-572.0;779.0
-576.0;-757.0;963.0;-71.0;-25.0;-570.0;767.0
-577.0;?;964.0;-73.0;-31.0;-569.0;756.0
-576.0;-758.0;970.0;-71.0;-44.0;-567.0;741.0
-573.0;?;972.0;-71.0;-51.0;-564.0;720.0
-574.0;-756.0;972.0;-71.0;-57.0;?;705.0
-573.0;-756.0;972.0;-70.0;-70.0;?;687.0
-571.0;-754.0;970.0;-68.0;-76.0;-555.0;668.0
-569.0;-755.0;?;-72.0;-83.0;-554.0;647.0
-567.0;-753.0;?;-72.0;-88.0;-552.0;630.0
?;-752.0;969.0;-72.0;-89.0;-549.0;?
-565.0;-750.0;967.0;-76.0;-95.0;?;595.0
-562.0;-750.0;966.0;-77.0;-101.0;-550.0;574.0
-560.0;-749.0;962.0;-77.0;-105.0;-551.0;552.0
-563.0;-748.0;958.0;-82.0;-112.0;-556.0;?
-563.0;-748.0;958.0;-85.0;-114.0;-557.0;518.0
-561.0;-747.0;955.0;-89.0;-119.0;-558.0;499.0
-562.0;-745.0;953.0;-95.0;-120.0;-563.0;485.0
-566.0;-744.0;951.0;-100.0;-121.0;-565.0;471.0
-566.0;-743.0;950.0;?;-119.0;-570.0;455.0
-568.0;-744.0;949.0;-109.0;-119.0;-577.0;442.0
-570.0;-743.0;947.0;-112.0;-118.0;-582.0;431.0
-573.0;-741.0;944.0;-115.0;-116.0;-585.0;418.0
-576.0;-743.0;943.0;-124.0;-117.0;-589.0;411.0
-577.0;-745.0;942.0;-125.0;-116.0;-593.0;399.0
-578.0;?;941.0;-128.0;-113.0;-590.0;386.0
-582.0;-745.0;941.0;-134.0;-113.0;-595.0;378.0
-582.0;-742.0;938.0;-137.0;-111.0;-592.0;368.0
-582.0;-741.0;936.0;-141.0;-113.0;-590.0;357.0
-582.0;-741.0;934.0;-147.0;-113.0;-585.0;350.0
-580.0;-739.0;934.0;-152.0;-111.0;-580.0;344.0
-579.0;-738.0;932.0;-154.0;-101.0;-572.0;?
?;-740.0;932.0;-162.0;-101.0;-574.0;362.0
-584.0;-741.0;933.0;-165.0;-100.0;-574.0;370.0
-587.0;-741.0;934.0;-168.0;-98.0;-575.0;383.0
-589.0;-738.0;935.0;-177.0;-95.0;-584.0;394.0
-589.0;-738.0;936.0;-186.0;-98.0;?;403.0
-586.0;-735.0;939.0;-195.0;-87.0;-588.0;411.0
-586.0;-733.0;937.0;-211.0;-65.0;-596.0;423.0
-587.0;-729.0;936.0;-225.0;-36.0;-606.0;429.0
-585.0;?;?;-239.0;-9.0;-619.0;?
?;-723.0;932.0;-259.0;18.0;-632.0;445.0
-589.0;-717.0;925.0;-276.0;35.0;-645.0;453.0
-592.0;-708.0;912.0;-298.0;43.0;-658.0;459.0
-595.0;-696.0;904.0;-324.0;44.0;-664.0;467.0
-599.0;-686.0;899.0;-342.0;?;-665.0;473.0
?;-670.0;891.0;-365.0;44.0;-657.0;474.0
-602.0;?;885.0;-387.0;44.0;-652.0;479.0
-601.0;-642.0;882.0;-403.0;37.0;-644.0;479.0
-600.0;-632.0;874.0;-416.0;24.0;-636.0;481.0
-604.0;-630.0;870.0;-424.0;11.0;-638.0;488.0
-609.0;-625.0;864.0;-428.0;-15.0;-639.0;488.0
-617.0;?;?;-432.0;-41.0;-637.0;?
-624.0;-622.0;850.0;-440.0;-64.0;-644.0;500.0
-628.0;-621.0;848.0;-446.0;-80.0;-642.0;500.0
-633.0;-616.0;847.0;?;-84.0;-639.0;501.0
-643.0;-615.0;847.0;-459.0;-84.0;-644.0;506.0
-651.0;-614.0;853.0;-468.0;-89.0;-643.0;513.0
-661.0;-612.0;857.0;?;-97.0;-646.0;514.0
-673.0;-611.0;857.0;-485.0;-93.0;-651.0;515.0
-680.0;-608.0;856.0;-490.0;-94.0;-657.0;510.0
-692.0;-606.0;857.0;?;-89.0;-663.0;503.0
-699.0;-603.0;857.0;-499.0;-90.0;-673.0;?
-704.0;-600.0;860.0;-505.0;-87.0;-677.0;496.0
-703.0;-596.0;862.0;-506.0;-89.0;-677.0;493.0
-701.0;-593.0;865.0;-509.0;-96.0;-681.0;499.0
-698.0;-593.0;870.0;-511.0;-97.0;-680.0;500.0
?;-593.0;872.0;-508.0;-100.0;-685.0;501.0
-693.0;-595.0;?;-509.0;-95.0;-689.0;512.0
-690.0;-598.0;881.0;-507.0;-94.0;?;519.0
-690.0;-599.0;888.0;-503.0;-93.0;-690.0;528.0
-693.0;-602.0;893.0;-501.0;-88.0;-692.0;541.0
-691.0;?;899.0;-495.0;-85.0;-688.0;552.0
-692.0;-612.0;905.0;-491.0;-79.0;-686.0;564.0
-693.0;-619.0;912.0;-488.0;-75.0;-685.0;582.0
-696.0;-624.0;?;-479.0;-71.0;-681.0;601.0
-697.0;-630.0;928.0;-472.0;-65.0;-680.0;?
-699.0;-637.0;935.0;-466.0;-64.0;-676.0;647.0
-699.0;-642.0;945.0;-460.0;-70.0;-675.0;667.0
-699.0;?;951.0;-452.0;-76.0;-669.0;676.0
-699.0;-648.0;955.0;-447.0;-81.0;-669.0;685.0
-699.0;-652.0;957.0;-441.0;?;-664.0;680.0
-697.0;-653.0;957.0;-435.0;-85.0;-660.0;671.0
-694.0;-653.0;959.0;-434.0;-81.0;-661.0;658.0
-692.0;-652.0;958.0;-429.0;-79.0;-658.0;644.0
-687.0;-650.0;961.0;?;?;-656.0;631.0
-687.0;-651.0;959.0;-423.0;-79.0;-658.0;617.0
-683.0;-652.0;960.0;?;-75.0;-658.0;602.0
-679.0;-653.0;955.0;-413.0;-74.0;-655.0;587.0
-681.0;-654.0;956.0;-411.0;-74.0;-661.0;588.0
-682.0;-658.0;960.0;-409.0;-69.0;-665.0;590.0
-682.0;-661.0;961.0;-405.0;-66.0;-669.0;598.0
?;-663.0;963.0;?;-64.0;-673.0;606.0
-684.0;-665.0;965.0;?;-61.0;-676.0;613.0
-681.0;-666.0;965.0;-400.0;-55.0;-669.0;614.0
?;-665.0;966.0;-402.0;-55.0;-672.0;617.0
-685.0;-669.0;966.0;-401.0;-54.0;-672.0;617.0
-690.0;-672.0;965.0;-400.0;-57.0;-672.0;618.0
-699.0;-673.0;963.0;-398.0;-59.0;-675.0;625.0
-698.0;-677.0;?;-397.0;-56.0;-674.0;625.0
-703.0;-677.0;962.0;-396.0;-51.0;-669.0;626.0
-705.0;-679.0;961.0;-397.0;-46.0;-666.0;632.0
-709.0;-678.0;961.0;-400.0;-41.0;-667.0;635.0
-709.0;-679.0;963.0;?;-39.0;-665.0;637.0
-714.0;-680.0;964.0;-406.0;-38.0;-672.0;642.0
-717.0;-682.0;964.0;-407.0;-40.0;-671.0;645.0
-718.0;-682.0;965.0;-408.0;-39.0;-674.0;648.0
-720.0;-682.0;963.0;-410.0;-39.0;-677.0;650.0
-724.0;-683.0;966.0;-411.0;-39.0;-682.0;649.0
-726.0;-682.0;966.0;-409.0;-31.0;-682.0;649.0
-727.0;-682.0;965.0;-411.0;-23.0;-685.0;?
-725.0;-683.0;966.0;-409.0;-13.0;-685.0;647.0
-724.0;-682.0;966.0;?;-4.0;-684.0;642.0
-723.0;-683.0;?;-415.0;3.0;-684.0;642.0
-723.0;-683.0;966.0;-413.0;5.0;-685.0;637.0
-723.0;-683.0;966.0;?;8.0;-684.0;632.0
-723.0;-682.0;964.0;-411.0;10.0;-686.0;632.0
-723.0;-683.0;965.0;-412.0;14.0;-686.0;626.0
?;-682.0;963.0;-410.0;12.0;?;621.0
-720.0;-681.0;959.0;-414.0;11.0;-685.0;618.0
-719.0;-683.0;?;-413.0;9.0;-681.0;615.0
-719.0;-681.0;958.0;-411.0;8.0;-683.0;608.0
-720.0;-683.0;956.0;-413.0;6.0;-686.0;605.0
-720.0;-683.0;953.0;-411.0;-1.0;-686.0;597.0
-723.0;-683.0;951.0;-411.0;-3.0;-689.0;590.0
-723.0;-680.0;947.0;-414.0;-6.0;-692.0;586.0
-726.0;-683.0;945.0;-413.0;-10.0;-693.0;580.0
-727.0;-682.0;938.0;-412.0;-11.0;-692.0;573.0
-730.0;?;936.0;-415.0;-6.0;-694.0;574.0
?;-683.0;936.0;-416.0;-2.0;-693.0;570.0
-732.0;-680.0;932.0;-416.0;6.0;-690.0;565.0
-734.0;-679.0;930.0;-421.0;14.0;-685.0;566.0
-732.0;-677.0;929.0;-422.0;24.0;-680.0;564.0
-728.0;-672.0;926.0;-425.0;36.0;-674.0;561.0
-727.0;-671.0;924.0;-430.0;53.0;-669.0;562.0
-724.0;-669.0;923.0;-429.0;68.0;-664.0;556.0
-722.0;-667.0;915.0;-429.0;82.0;-660.0;549.0
-720.0;-663.0;911.0;-434.0;89.0;-660.0;541.0
?;-661.0;904.0;-437.0;93.0;?;529.0
-712.0;-655.0;897.0;?;94.0;-654.0;519.0
-709.0;-651.0;892.0;-440.0;89.0;-656.0;515.0
-704.0;-648.0;884.0;-440.0;88.0;-654.0;507.0
-702.0;-646.0;882.0;-439.0;89.0;-654.0;501.0
-700.0;-644.0;878.0;-441.0;87.0;?;497.0
-698.0;-642.0;874.0;-439.0;83.0;-656.0;494.0
-695.0;-641.0;871.0;-437.0;78.0;?;492.0
-694.0;-641.0;869.0;-438.0;77.0;-654.0;497.0
-693.0;-642.0;866.0;-433.0;75.0;-652.0;494.0
-691.0;-640.0;?;-429.0;73.0;-657.0;490.0
-694.0;-639.0;861.0;-430.0;75.0;-657.0;487.0
-694.0;-637.0;859.0;?;80.0;-655.0;478.0
-690.0;-638.0;858.0;-422.0;81.0;-647.0;?
-687.0;-635.0;856.0;-422.0;81.0;-637.0;466.0
-679.0;-636.0;853.0;-416.0;78.0;-621.0;461.0
-671.0;-633.0;853.0;-412.0;73.0;-606.0;455.0
-664.0;-629.0;852.0;-413.0;76.0;-594.0;447.0
-654.0;-625.0;850.0;-409.0;73.0;-584.0;433.0
-646.0;-619.0;849.0;-407.0;71.0;-573.0;425.0
-639.0;-615.0;846.0;-409.0;71.0;-563.0;423.0
-629.0;-611.0;846.0;-409.0;68.0;-559.0;424.0
-620.0;-607.0;?;-407.0;64.0;-551.0;424.0
-615.0;-604.0;844.0;-412.0;61.0;-556.0;426.0
-611.0;?;843.0;-409.0;62.0;-558.0;419.0
-608.0;-605.0;?;-408.0;62.0;-562.0;411.0
-606.0;-605.0;843.0;-412.0;63.0;-571.0;412.0
-605.0;-609.0;843.0;-411.0;57.0;-579.0;417.0
-606.0;?;?;-411.0;50.0;-588.0;427.0
?;?;847.0;-416.0;42.0;-597.0;446.0
-615.0;-618.0;854.0;-415.0;30.0;-603.0;477.0
-622.0;-620.0;859.0;-419.0;23.0;-608.0;501.0
-628.0;-621.0;864.0;-423.0;20.0;-617.0;525.0
-636.0;-620.0;866.0;-425.0;16.0;-621.0;541.0
-640.0;-615.0;865.0;-429.0;21.0;-620.0;545.0
-639.0;-610.0;863.0;-439.0;?;-619.0;538.0
-635.0;-607.0;860.0;-443.0;27.0;?;525.0
?;-603.0;861.0;-441.0;26.0;-603.0;519.0
-627.0;-598.0;861.0;-447.0;23.0;-598.0;521.0
-621.0;-597.0;864.0;-448.0;13.0;-593.0;523.0
-616.0;-594.0;864.0;-442.0;3.0;-583.0;532.0
-613.0;-597.0;867.0;-441.0;-1.0;-578.0;547.0
-609.0;-602.0;870.0;-433.0;6.0;-570.0;555.0
-605.0;-615.0;877.0;-418.0;15.0;-565.0;559.0
-605.0;-627.0;879.0;-397.0;28.0;-567.0;566.0
-607.0;-646.0;887.0;-362.0;50.0;-570.0;557.0
-601.0;-661.0;892.0;-325.0;78.0;-569.0;542.0
-595.0;-673.0;897.0;-291.0;108.0;?;525.0
-578.0;-686.0;?;-247.0;138.0;-564.0;499.0
-559.0;-695.0;910.0;-201.0;163.0;-548.0;476.0
-538.0;-708.0;911.0;-156.0;190.0;-530.0;451.0
-515.0;-713.0;918.0;-107.0;204.0;-505.0;428.0
-491.0;-717.0;920.0;-59.0;215.0;-474.0;411.0
-470.0;-722.0;923.0;-16.0;224.0;-448.0;406.0
-449.0;-724.0;925.0;31.0;230.0;-419.0;402.0
-426.0;-726.0;931.0;77.0;229.0;-392.0;401.0
-411.0;?;933.0;114.0;223.0;-373.0;407.0
-398.0;-722.0;935.0;149.0;209.0;-359.0;411.0
-385.0;-717.0;941.0;185.0;187.0;-347.0;421.0
-374.0;-715.0;946.0;217.0;157.0;?;434.0
-359.0;-709.0;954.0;248.0;115.0;-343.0;443.0
-344.0;-702.0;963.0;274.0;70.0;-342.0;449.0
-332.0;-698.0;967.0;296.0;27.0;-347.0;452.0
-327.0;-694.0;?;314.0;-28.0;-364.0;447.0
-328.0;-691.0;962.0;328.0;-79.0;-390.0;443.0
-348.0;-691.0;949.0;337.0;-135.0;-428.0;443.0
-367.0;-686.0;?;350.0;-178.0;-459.0;437.0
-382.0;-676.0;923.0;366.0;-215.0;-475.0;432.0
-407.0;-670.0;906.0;378.0;-247.0;-486.0;425.0
-419.0;-662.0;884.0;389.0;-275.0;-483.0;412.0
-428.0;-650.0;850.0;400.0;-308.0;-466.0;393.0
-432.0;-640.0;821.0;414.0;-340.0;-443.0;373.0
-426.0;-627.0;795.0;430.0;-377.0;-407.0;353.0
-411.0;-612.0;761.0;443.0;-417.0;-347.0;326.0
-390.0;-599.0;720.0;456.0;-460.0;-273.0;300.0
-353.0;-580.0;673.0;472.0;-504.0;-170.0;272.0
-310.0;-563.0;639.0;486.0;-537.0;-55.0;239.0
-260.0;-541.0;607.0;503.0;-568.0;62.0;206.0
-193.0;-519.0;581.0;520.0;-600.0;196.0;173.0
-115.0;-497.0;558.0;536.0;-635.0;314.0;138.0
-31.0;-476.0;544.0;544.0;-669.0;417.0;100.0
52.0;-452.0;?;559.0;-704.0;495.0;68.0
136.0;-429.0;518.0;570.0;-735.0;557.0;40.0
220.0;-406.0;505.0;582.0;-762.0;603.0;?
291.0;-379.0;497.0;592.0;-782.0;?;-13.0
354.0;-351.0;495.0;600.0;-799.0;633.0;?
325.0;-168.0;395.0;709.0;-896.0;618.0;-256.0
325.0;-157.0;396.0;717.0;-899.0;645.0;-268.0
331.0;-143.0;386.0;726.0;-903.0;?;-281.0
333.0;-138.0;386.0;734.0;-906.0;683.0;-290.0
?;-127.0;387.0;738.0;-909.0;701.0;-296.0
345.0;-115.0;389.0;748.0;-911.0;726.0;-305.0
345.0;-110.0;395.0;753.0;-909.0;730.0;-311.0
341.0;-101.0;399.0;758.0;-909.0;730.0;-313.0
345.0;-90.0;402.0;763.0;-910.0;743.0;-320.0
339.0;?;404.0;768.0;-909.0;751.0;-325.0
331.0;-78.0;401.0;772.0;-912.0;764.0;-335.0
328.0;-69.0;397.0;777.0;-918.0;777.0;-349.0
320.0;-57.0;390.0;784.0;-919.0;786.0;-363.0
306.0;-50.0;381.0;788.0;-923.0;804.0;-381.0
300.0;-41.0;376.0;791.0;-925.0;825.0;-392.0
290.0;-36.0;365.0;797.0;-926.0;849.0;-402.0
283.0;-30.0;364.0;800.0;?;876.0;-408.0
281.0;-22.0;364.0;803.0;-929.0;895.0;-419.0
263.0;-19.0;367.0;804.0;-930.0;902.0;-423.0
239.0;-12.0;365.0;809.0;-932.0;895.0;-433.0
217.0;-1.0;361.0;810.0;-936.0;867.0;-445.0
181.0;3.0;361.0;811.0;-941.0;816.0;-456.0
148.0;12.0;364.0;813.0;-943.0;760.0;-468.0
129.0;25.0;362.0;812.0;-949.0;705.0;?
124.0;33.0;367.0;813.0;-953.0;629.0;-485.0
