Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
-436.0;-14.0;-46;469.0
-438.0;-1.0;-48;512.0
-399.0;-225.0;-53;545.0
-457.0;-361.0;-68;611.0
?;502.0;-80;?
-523.0;-271.0;-77;523.0
-554.0;-943.0;-70;448.0
-489.0;-759.0;-70;420.0
-330.0;-193.0;-71;408.0
-265.0;-499.0;-74;382.0
-263.0;-458.0;-76;297.0
-301.0;-548.0;-76;178.0
-245.0;-478.0;-69;86.0
-245.0;-534.0;-58;50.0
-214.0;-325.0;-50;58.0
-207.0;-490.0;-41;25.0
-175.0;363.0;-30;-49.0
-156.0;-1415.0;-22;?
-240.0;682.0;-14;?
-293.0;?;-11;127.0
-250.0;-99.0;-15;?
-241.0;-1663.0;-21;161.0
-205.0;-583.0;-30;176.0
-76.0;732.0;-35;267.0
-119.0;-477.0;-38;379.0
-244.0;-367.0;-40;331.0
-253.0;-275.0;-40;286.0
-233.0;-83.0;-41;448.0
-313.0;-141.0;-41;380.0
-305.0;-144.0;-41;319.0
-291.0;-15.0;-41;370.0
-298.0;-42.0;-42;403.0
-372.0;-62.0;-42;?
-350.0;59.0;-42;461.0
-316.0;59.0;-43;393.0
-324.0;20.0;-44;402.0
-380.0;88.0;-47;446.0
-445.0;-213.0;-51;499.0
-399.0;-131.0;-58;448.0
-436.0;284.0;-65;567.0
-554.0;89.0;-74;681.0
-628.0;-581.0;-78;691.0
?;-911.0;-72;616.0
-562.0;-351.0;-69;542.0
-394.0;-261.0;-71;492.0
-330.0;-437.0;-71;440.0
-332.0;-487.0;-71;368.0
-328.0;-563.0;-69;222.0
-297.0;-496.0;-61;105.0
-250.0;-367.0;-58;24.0
?;-511.0;-53;-24.0
-210.0;-23.0;?;-15.0
-229.0;34.0;-28;-25.0
-280.0;-530.0;-21;10.0
-282.0;793.0;-13;131.0
-321.0;241.0;-11;164.0
-258.0;2.0;-16;41.0
-244.0;?;?;122.0
-170.0;-815.0;-33;132.0
11.0;619.0;-35;113.0
-128.0;-160.0;-36;266.0
-155.0;-398.0;-37;233.0
?;?;-37;381.0
-153.0;-200.0;-37;349.0
-268.0;-150.0;-38;289.0
-307.0;-167.0;-38;363.0
-314.0;-16.0;-38;391.0
-329.0;-36.0;-38;423.0
-366.0;71.0;-39;453.0
-379.0;85.0;-40;484.0
-410.0;23.0;-42;504.0
-475.0;121.0;-45;614.0
-571.0;-53.0;-45;677.0
-602.0;-123.0;-53;684.0
-662.0;-338.0;-65;747.0
-596.0;150.0;-68;774.0
-542.0;?;-72;607.0
-546.0;-651.0;-71;383.0
-475.0;-890.0;-67;320.0
-383.0;?;-68;291.0
-284.0;-274.0;-67;275.0
-262.0;-420.0;-68;177.0
-199.0;-490.0;-66;?
-166.0;-554.0;-60;-119.0
-131.0;-408.0;-51;-206.0
-97.0;-406.0;-44;-186.0
-107.0;-440.0;-35;-168.0
-87.0;60.0;-25;-211.0
-109.0;3.0;-18;-168.0
-250.0;-433.0;-12;28.0
-341.0;52.0;-10;146.0
-287.0;496.0;-16;270.0
-335.0;-297.0;-22;444.0
-413.0;-1712.0;-27;544.0
-385.0;-119.0;?;586.0
-394.0;519.0;-36;557.0
-318.0;-565.0;-35;367.0
-191.0;-534.0;-36;340.0
-109.0;-176.0;-36;395.0
-207.0;-4.0;-36;432.0
-352.0;-205.0;-37;402.0
-389.0;-28.0;-37;355.0
-370.0;-26.0;?;339.0
-380.0;20.0;-37;443.0
-365.0;-60.0;-38;419.0
-334.0;?;-39;389.0
-322.0;?;-41;372.0
?;-74.0;-44;426.0
-404.0;-106.0;-49;433.0
-356.0;-335.0;-54;456.0
-476.0;410.0;-67;657.0
-594.0;-19.0;-83;730.0
-654.0;-940.0;-83;777.0
-634.0;-803.0;-77;591.0
-428.0;-282.0;-76;?
-269.0;-408.0;-77;382.0
-188.0;-463.0;-77;263.0
-213.0;-503.0;-75;?
-243.0;-509.0;-73;43.0
-206.0;-434.0;-63;-15.0
-163.0;-500.0;-52;-39.0
-132.0;-490.0;-46;-84.0
-135.0;-318.0;-35;-60.0
-165.0;308.0;-23;-157.0
-162.0;-668.0;-14;-43.0
-334.0;159.0;-10;146.0
-366.0;?;-9;173.0
-284.0;117.0;-13;191.0
-335.0;-1047.0;?;386.0
-352.0;30.0;-31;529.0
-236.0;277.0;-34;532.0
-181.0;-485.0;-35;351.0
-215.0;-353.0;-36;176.0
-126.0;-82.0;-36;303.0
-192.0;-51.0;-36;360.0
-268.0;-114.0;-36;280.0
-317.0;-86.0;-36;322.0
-300.0;0.0;-37;364.0
-304.0;-14.0;-37;421.0
-329.0;59.0;-37;446.0
-281.0;29.0;-38;403.0
-248.0;-23.0;-38;340.0
-240.0;-5.0;-39;374.0
-342.0;20.0;-41;419.0
-370.0;-140.0;-45;341.0
-348.0;-187.0;-50;260.0
-399.0;577.0;-61;423.0
-516.0;-71.0;-74;597.0
-526.0;-1000.0;-84;609.0
-564.0;-737.0;-83;542.0
-513.0;-199.0;-79;?
?;-398.0;-80;421.0
-262.0;-371.0;-80;420.0
-232.0;-522.0;-78;269.0
-262.0;-537.0;-75;114.0
-235.0;-401.0;-67;11.0
-205.0;-426.0;-59;-39.0
-150.0;-306.0;-52;-50.0
-125.0;-376.0;-43;-123.0
-94.0;240.0;-34;-195.0
-48.0;-685.0;-24;-229.0
-103.0;639.0;-15;-144.0
-180.0;95.0;-10;-5.0
-233.0;224.0;-11;91.0
-231.0;-1274.0;-18;197.0
-391.0;130.0;-26;484.0
-356.0;-46.0;-32;598.0
-270.0;-329.0;-36;689.0
-270.0;-271.0;-36;400.0
-153.0;-123.0;-37;169.0
-181.0;-106.0;-37;362.0
-200.0;-36.0;-37;239.0
-369.0;-31.0;-38;222.0
-446.0;-87.0;-38;295.0
-432.0;?;-38;379.0
-406.0;-31.0;-38;379.0
-408.0;-26.0;-39;468.0
-353.0;74.0;-39;478.0
-314.0;59.0;-40;458.0
-318.0;49.0;-42;397.0
-377.0;-193.0;-44;380.0
-339.0;-135.0;-49;336.0
-384.0;286.0;-61;510.0
-498.0;66.0;-75;593.0
-461.0;-453.0;?;518.0
-487.0;-862.0;-77;459.0
-448.0;-383.0;-73;460.0
-320.0;-239.0;-71;411.0
-232.0;-383.0;-70;400.0
-191.0;-435.0;-69;?
?;-465.0;-67;127.0
-236.0;-453.0;-64;41.0
-267.0;-338.0;-56;31.0
-286.0;-495.0;-47;23.0
-251.0;-393.0;-41;-16.0
-204.0;-188.0;-30;-12.0
-299.0;-201.0;-15;85.0
-340.0;?;-7;155.0
-311.0;943.0;-8;107.0
-153.0;266.0;-16;-75.0
-189.0;-155.0;-24;103.0
-137.0;-1364.0;-30;160.0
56.0;318.0;-35;186.0
-81.0;-47.0;-35;263.0
-78.0;-355.0;-36;328.0
-50.0;-418.0;-36;495.0
-143.0;-25.0;-36;336.0
-232.0;-74.0;-36;217.0
-243.0;-142.0;-36;?
-270.0;68.0;-37;355.0
-295.0;7.0;-37;406.0
-339.0;49.0;-38;430.0
-303.0;136.0;-39;392.0
-283.0;26.0;-39;338.0
-329.0;31.0;-40;376.0
-366.0;4.0;-44;388.0
-333.0;-99.0;-51;322.0
-459.0;-381.0;-61;521.0
-556.0;23.0;?;672.0
-557.0;466.0;-78;616.0
-554.0;-583.0;-72;555.0
?;-955.0;-70;460.0
-332.0;-409.0;-70;511.0
-242.0;-280.0;-70;464.0
-21.0;?;-71;?
-101.0;-386.0;-68;719.0
-498.0;-519.0;-63;672.0
-802.0;-495.0;-57;371.0
-487.0;-425.0;-47;-128.0
-187.0;-511.0;?;-225.0
-125.0;-233.0;-29;29.0
-291.0;-9.0;-15;152.0
-473.0;-949.0;-8;289.0
-538.0;1042.0;-8;215.0
-342.0;378.0;-13;239.0
-252.0;-189.0;-22;259.0
-179.0;-1374.0;-30;195.0
?;281.0;-33;3.0
54.0;186.0;-35;418.0
114.0;-688.0;-36;484.0
-106.0;?;-36;722.0
-450.0;-33.0;-36;507.0
-594.0;-7.0;-37;395.0
-447.0;-173.0;-37;212.0
-370.0;-12.0;-37;266.0
-320.0;0.0;-38;378.0
-335.0;29.0;-38;469.0
-367.0;11.0;-39;514.0
-367.0;1.0;-40;473.0
?;59.0;-42;423.0
-357.0;-9.0;-43;414.0
-472.0;4.0;-47;474.0
-552.0;?;-54;547.0
-627.0;181.0;-59;734.0
-570.0;444.0;-74;710.0
-535.0;-709.0;-81;616.0
-500.0;-902.0;-72;427.0
-343.0;-318.0;-72;274.0
?;-294.0;?;259.0
-214.0;-464.0;-73;303.0
-214.0;-504.0;-75;191.0
-171.0;-544.0;-71;25.0
-147.0;-542.0;-64;?
-155.0;-402.0;-56;-140.0
-126.0;-465.0;-46;-129.0
-102.0;-416.0;-39;-131.0
-81.0;172.0;-29;-157.0
-135.0;-408.0;-16;-82.0
-229.0;38.0;-10;?
-302.0;205.0;-10;198.0
-283.0;-306.0;-14;358.0
-478.0;-1454.0;-22;610.0
-352.0;-246.0;-29;521.0
-261.0;658.0;-33;545.0
-203.0;-555.0;?;280.0
-230.0;-379.0;-34;300.0
-232.0;-248.0;-34;345.0
-238.0;-149.0;-34;220.0
-288.0;-148.0;-35;184.0
-328.0;-40.0;-35;301.0
-338.0;-67.0;-35;371.0
-349.0;6.0;-35;406.0
-367.0;57.0;-35;447.0
?;?;-35;429.0
-266.0;81.0;-37;378.0
-279.0;117.0;-37;388.0
-351.0;-70.0;-40;465.0
-364.0;-46.0;?;368.0
-371.0;-465.0;-48;440.0
-532.0;394.0;-63;593.0
-502.0;300.0;-78;634.0
-505.0;-627.0;-76;535.0
-465.0;-859.0;-74;408.0
-386.0;-242.0;-71;450.0
-262.0;-323.0;-69;385.0
-273.0;-418.0;-68;316.0
-331.0;-516.0;-67;249.0
-385.0;-524.0;-64;158.0
-337.0;-453.0;-59;117.0
-320.0;-490.0;-51;145.0
-320.0;-439.0;-40;156.0
-326.0;-268.0;-32;152.0
-355.0;102.0;-22;119.0
-429.0;-363.0;-12;233.0
-446.0;785.0;-8;307.0
?;31.0;-8;87.0
-87.0;-71.0;-15;-14.0
-211.0;-1733.0;-22;158.0
-158.0;308.0;-27;284.0
-52.0;69.0;-33;393.0
-52.0;-642.0;-34;299.0
?;-415.0;?;215.0
-115.0;21.0;-34;442.0
-189.0;-8.0;-34;392.0
?;-89.0;-35;?
-271.0;-36.0;-35;233.0
-279.0;19.0;-35;336.0
-327.0;70.0;-35;424.0
-357.0;74.0;-35;469.0
-346.0;-14.0;-36;447.0
-331.0;95.0;-37;396.0
-368.0;55.0;-39;456.0
-463.0;-101.0;-42;497.0
-438.0;?;-48;470.0
-471.0;-222.0;-57;558.0
-505.0;494.0;-71;610.0
-495.0;-60.0;-79;495.0
-496.0;-867.0;-73;373.0
-471.0;-714.0;-71;444.0
-367.0;-245.0;-70;490.0
-320.0;-457.0;-69;517.0
-351.0;-514.0;-70;390.0
-336.0;-520.0;-67;243.0
-282.0;-516.0;-62;65.0
-210.0;-440.0;-55;-12.0
-205.0;-470.0;-45;-48.0
-187.0;-419.0;-36;-48.0
-209.0;-13.0;-24;-56.0
-241.0;175.0;-13;20.0
-292.0;49.0;-8;76.0
-244.0;885.0;-6;-49.0
-173.0;-126.0;-13;-56.0
-270.0;-103.0;-22;164.0
-146.0;?;-29;258.0
-120.0;276.0;-33;406.0
-208.0;-66.0;-33;314.0
-146.0;-525.0;-34;328.0
-184.0;-333.0;-34;535.0
-255.0;-34.0;-34;?
-299.0;-90.0;-35;?
-307.0;-172.0;-35;362.0
?;52.0;-35;423.0
-391.0;26.0;-36;430.0
-376.0;-11.0;-36;435.0
-323.0;122.0;-37;408.0
-332.0;131.0;-38;443.0
-400.0;?;-41;432.0
-389.0;120.0;-45;375.0
-448.0;-148.0;-53;475.0
-525.0;-186.0;-68;625.0
-525.0;-48.0;-80;623.0
-570.0;584.0;-79;561.0
-473.0;-405.0;-73;445.0
-314.0;-951.0;-72;340.0
-200.0;-503.0;-72;378.0
-199.0;-328.0;-71;279.0
-234.0;-473.0;-70;135.0
-205.0;-488.0;-65;16.0
-190.0;-520.0;-57;-72.0
-166.0;-478.0;-48;-86.0
-157.0;-463.0;-37;-120.0
-146.0;-419.0;-28;-125.0
-191.0;-403.0;-17;?
-266.0;149.0;-8;?
-360.0;-637.0;-6;237.0
-272.0;740.0;-9;139.0
-292.0;74.0;-18;259.0
-206.0;317.0;-27;203.0
-13.0;-1410.0;-31;198.0
-151.0;470.0;-33;331.0
-213.0;-311.0;-34;348.0
-249.0;-535.0;?;440.0
-274.0;-410.0;-34;381.0
-284.0;?;-34;300.0
-275.0;-172.0;-35;285.0
-261.0;-146.0;-35;364.0
-338.0;7.0;-35;415.0
-370.0;-27.0;-36;455.0
-357.0;39.0;-36;430.0
-332.0;174.0;-38;403.0
-389.0;125.0;-39;?
-453.0;-55.0;-43;464.0
-413.0;86.0;-49;427.0
-484.0;-267.0;-56;596.0
-508.0;-230.0;-71;653.0
-517.0;?;-81;?
-573.0;-124.0;-75;509.0
-438.0;-959.0;-72;386.0
-323.0;-622.0;-73;396.0
-221.0;-194.0;-74;?
-254.0;-427.0;-73;256.0
?;-417.0;-72;155.0
-282.0;-479.0;-65;50.0
-221.0;-495.0;-56;?
-197.0;-453.0;-50;-48.0
-174.0;-398.0;-38;-82.0
-161.0;-268.0;-24;-54.0
-270.0;-56.0;-14;20.0
-315.0;-704.0;-5;138.0
-346.0;958.0;-5;163.0
?;398.0;-12;96.0
-300.0;?;-22;284.0
-171.0;-1182.0;-31;240.0
-124.0;-486.0;-34;376.0
-221.0;943.0;-34;419.0
-182.0;-605.0;-36;?
-138.0;-425.0;-36;421.0
?;-198.0;-36;307.0
-253.0;-67.0;-37;197.0
-264.0;-155.0;-37;?
-284.0;-49.0;-37;293.0
-335.0;-28.0;-38;354.0
-376.0;-8.0;-38;?
-323.0;100.0;-38;375.0
-304.0;112.0;-40;374.0
?;131.0;-41;460.0
-408.0;-66.0;-45;477.0
-409.0;-32.0;-52;504.0
-522.0;-436.0;-62;661.0
-523.0;27.0;-78;703.0
-580.0;562.0;-78;630.0
-594.0;-509.0;-70;450.0
-404.0;-973.0;-71;382.0
-249.0;-404.0;-70;342.0
-214.0;-201.0;-69;335.0
-266.0;?;-67;195.0
-278.0;-440.0;-65;94.0
-220.0;-515.0;-60;33.0
-184.0;-502.0;-51;-18.0
-178.0;-467.0;-41;-40.0
-174.0;-490.0;-31;-38.0
-241.0;-139.0;-18;-41.0
-281.0;-179.0;-9;58.0
-297.0;-618.0;-6;112.0
-137.0;1206.0;?;-47.0
-112.0;?;-18;9.0
-204.0;-499.0;-24;242.0
-57.0;-1450.0;-30;284.0
-77.0;181.0;-33;264.0
-162.0;438.0;-33;278.0
-203.0;-637.0;-34;401.0
-147.0;-408.0;-34;335.0
-228.0;-114.0;-34;299.0
-287.0;-38.0;-34;373.0
-319.0;-135.0;-35;410.0
?;-23.0;-34;?
-403.0;17.0;-35;495.0
-360.0;?;-35;478.0
-317.0;97.0;-35;428.0
-326.0;?;-38;414.0
-428.0;40.0;-39;473.0
-436.0;-12.0;-45;415.0
-431.0;-24.0;-55;501.0
-498.0;-639.0;-66;603.0
-542.0;226.0;-79;556.0
-536.0;388.0;-76;447.0
-453.0;-792.0;-69;373.0
-307.0;-902.0;-70;352.0
-286.0;-351.0;-69;346.0
?;-327.0;-69;249.0
-223.0;-477.0;-68;123.0
-175.0;-422.0;-63;?
-168.0;-581.0;-56;-71.0
-144.0;-507.0;-47;?
-187.0;?;-36;-89.0
-161.0;-419.0;-26;-123.0
-192.0;183.0;-15;-42.0
-284.0;-751.0;-4;145.0
-289.0;-15.0;-5;128.0
-243.0;921.0;-8;288.0
-339.0;-20.0;-13;348.0
-78.0;-952.0;-29;556.0
314.0;-906.0;-36;?
498.0;603.0;-35;920.0
?;-385.0;-36;1019.0
-721.0;-608.0;-36;500.0
-911.0;-211.0;-37;311.0
-566.0;94.0;-37;82.0
-568.0;-136.0;-37;176.0
?;-86.0;-37;91.0
-474.0;63.0;?;18.0
-393.0;?;-38;37.0
-555.0;198.0;-10;144.0
-540.0;-370.0;-10;213.0
-429.0;818.0;-14;327.0
-326.0;191.0;-22;278.0
-164.0;-373.0;-31;-11.0
98.0;-1729.0;-35;-256.0
140.0;632.0;?;-313.0
125.0;158.0;-36;-59.0
87.0;-852.0;?;246.0
?;-374.0;-36;185.0
-106.0;-12.0;-37;146.0
-68.0;-51.0;-37;148.0
-75.0;-195.0;-37;237.0
-160.0;-79.0;-37;373.0
-248.0;4.0;-38;?
-265.0;22.0;-38;513.0
-286.0;107.0;-40;526.0
-346.0;143.0;-42;584.0
-399.0;121.0;-42;530.0
-391.0;39.0;-44;513.0
-470.0;-139.0;-59;571.0
-554.0;?;-78;561.0
-557.0;536.0;-80;481.0
-545.0;215.0;-73;407.0
-470.0;-895.0;-73;388.0
-355.0;-964.0;-75;417.0
-302.0;-303.0;?;351.0
-256.0;-413.0;-75;249.0
-233.0;-431.0;-69;?
-206.0;-387.0;-62;50.0
-283.0;-465.0;-53;53.0
-255.0;-558.0;-41;40.0
-214.0;-302.0;-33;5.0
-250.0;-490.0;-23;-56.0
-231.0;?;-11;-139.0
-90.0;-1023.0;-7;-421.0
16.0;606.0;-8;-422.0
-11.0;634.0;-16;221.0
-177.0;518.0;-26;337.0
9.0;-1441.0;-31;248.0
150.0;70.0;-34;?
296.0;-94.0;-35;97.0
153.0;-619.0;-35;340.0
-76.0;-424.0;-35;?
-282.0;83.0;-35;212.0
-363.0;-23.0;-36;173.0
-258.0;-65.0;-36;?
-261.0;-31.0;-36;295.0
-342.0;43.0;-37;478.0
-407.0;86.0;-37;540.0
-409.0;122.0;-38;531.0
?;43.0;-39;518.0
-437.0;75.0;-42;539.0
-430.0;34.0;-46;463.0
-489.0;-153.0;-53;548.0
-542.0;-321.0;-66;602.0
-554.0;502.0;-77;614.0
-596.0;401.0;-76;478.0
-501.0;-588.0;-71;331.0
?;-866.0;-69;298.0
-176.0;?;-68;272.0
-169.0;-369.0;-67;265.0
-205.0;-433.0;-67;176.0
-187.0;-524.0;-65;61.0
-168.0;-619.0;-59;-62.0
-127.0;-469.0;-52;-112.0
-137.0;-428.0;-42;-90.0
-110.0;-257.0;-32;-149.0
?;-38.0;-24;?
-207.0;-211.0;-14;-10.0
?;-5.0;-8;126.0
-280.0;1067.0;-8;200.0
-364.0;147.0;-16;490.0
-417.0;200.0;?;491.0
-220.0;-2188.0;-30;516.0
-204.0;702.0;-32;426.0
-190.0;-319.0;-33;299.0
-245.0;-522.0;-33;428.0
-230.0;-430.0;-33;274.0
-290.0;19.0;-34;177.0
-340.0;-163.0;-34;213.0
-321.0;-113.0;-34;349.0
-351.0;-13.0;-34;408.0
-380.0;-29.0;-34;?
-345.0;13.0;-35;438.0
-266.0;25.0;-35;388.0
-314.0;68.0;-37;?
-373.0;15.0;-41;424.0
-381.0;25.0;-41;368.0
-459.0;?;-50;538.0
-524.0;-378.0;-68;644.0
-574.0;628.0;-78;696.0
-605.0;?;-74;?
-438.0;-656.0;-71;433.0
-228.0;-782.0;-71;356.0
-184.0;-222.0;-71;371.0
-211.0;-433.0;-71;210.0
-263.0;-411.0;-69;101.0
-242.0;-455.0;-63;4.0
-229.0;-511.0;-54;-64.0
-191.0;-467.0;-45;-83.0
-164.0;-498.0;-36;-117.0
?;-339.0;-21;-110.0
-218.0;-209.0;-10;-10.0
-291.0;?;-6;86.0
-217.0;-560.0;-6;87.0
-192.0;863.0;-13;227.0
-212.0;-49.0;-24;241.0
-79.0;-284.0;-31;301.0
-104.0;-1745.0;-33;332.0
?;650.0;-34;231.0
-112.0;-335.0;-34;349.0
-189.0;-496.0;-35;387.0
-282.0;-247.0;-35;247.0
-280.0;8.0;-35;204.0
-289.0;-93.0;-35;301.0
-348.0;-117.0;-35;411.0
-374.0;29.0;-36;433.0
-358.0;-20.0;-36;?
-331.0;105.0;-37;419.0
-389.0;148.0;-39;451.0
-426.0;80.0;-40;506.0
-448.0;23.0;-47;504.0
-559.0;-2.0;-60;?
-570.0;-408.0;-68;715.0
-542.0;-306.0;-71;565.0
-527.0;670.0;-72;371.0
-414.0;-236.0;-70;327.0
-270.0;-916.0;-69;283.0
-214.0;-569.0;-69;291.0
-230.0;-268.0;-69;202.0
-180.0;-493.0;-65;75.0
-147.0;-408.0;-57;-15.0
-117.0;-455.0;-51;-81.0
?;-554.0;-40;-95.0
-156.0;-490.0;-27;-122.0
-204.0;?;-18;-110.0
-254.0;-213.0;-8;-11.0
-332.0;-37.0;-2;140.0
-283.0;-1046.0;-5;117.0
-214.0;1136.0;-11;186.0
-319.0;402.0;-20;309.0
-33.0;72.0;-27;?
-57.0;-1883.0;-29;326.0
-155.0;1003.0;-30;341.0
-235.0;?;-31;454.0
-277.0;-428.0;-31;398.0
-248.0;-322.0;-31;191.0
-315.0;70.0;-32;206.0
-358.0;-90.0;-32;371.0
-390.0;-38.0;-32;439.0
-430.0;84.0;-32;484.0
-385.0;78.0;-33;468.0
-365.0;55.0;-34;447.0
-374.0;21.0;?;445.0
-470.0;0.0;?;503.0
-443.0;-53.0;?;414.0
-481.0;74.0;-51;561.0
-522.0;-461.0;-67;605.0
-529.0;-185.0;-80;576.0
-546.0;734.0;-77;417.0
-424.0;-561.0;-71;342.0
-301.0;-1031.0;-71;360.0
-235.0;-526.0;-71;434.0
-311.0;-266.0;-70;425.0
-324.0;-478.0;-69;260.0
-199.0;-430.0;-63;-32.0
-157.0;-444.0;-55;-155.0
-130.0;-617.0;-42;-287.0
-97.0;-407.0;-34;-252.0
-191.0;-330.0;-35;-133.0
-330.0;-97.0;-17;73.0
-365.0;-98.0;-1;215.0
-276.0;-213.0;-4;227.0
-197.0;1233.0;-9;226.0
-222.0;92.0;-19;291.0
-186.0;-680.0;-27;387.0
-217.0;?;?;434.0
-249.0;305.0;-33;313.0
-184.0;165.0;-33;275.0
-160.0;-604.0;-33;335.0
-195.0;-185.0;-34;305.0
-242.0;-72.0;-34;265.0
-287.0;-106.0;-34;332.0
-337.0;-146.0;-35;424.0
-357.0;18.0;-36;446.0
-317.0;-3.0;-36;417.0
-304.0;105.0;-37;406.0
-350.0;135.0;-40;446.0
-490.0;-31.0;-41;488.0
-412.0;54.0;-48;?
-432.0;93.0;-59;552.0
-505.0;-321.0;-71;618.0
?;40.0;-83;584.0
-609.0;589.0;?;521.0
-506.0;-137.0;-69;455.0
-357.0;-812.0;-73;463.0
-276.0;-702.0;-74;415.0
-253.0;-254.0;-75;275.0
-236.0;-537.0;-70;129.0
-214.0;-446.0;-60;22.0
-191.0;-488.0;-52;-29.0
-175.0;-463.0;-43;-54.0
-169.0;-474.0;-31;-97.0
-212.0;-445.0;-20;-36.0
-266.0;-103.0;-8;?
-271.0;-54.0;-4;58.0
-99.0;-1381.0;-9;-26.0
-165.0;?;-18;135.0
-192.0;683.0;-28;185.0
-68.0;?;-33;335.0
-222.0;-1751.0;-35;?
-201.0;304.0;-35;278.0
-213.0;273.0;-35;?
-192.0;-365.0;-36;296.0
-246.0;-365.0;-36;229.0
-354.0;-238.0;?;366.0
-402.0;-91.0;-37;499.0
-463.0;-85.0;-37;546.0
-422.0;-116.0;-37;523.0
?;-89.0;-38;430.0
-296.0;?;?;432.0
-385.0;186.0;-40;486.0
-439.0;134.0;-44;454.0
-458.0;9.0;-49;565.0
-592.0;-4.0;-61;?
-509.0;-327.0;-74;694.0
-591.0;70.0;-73;610.0
-557.0;495.0;?;432.0
-362.0;-348.0;-66;373.0
-256.0;-951.0;-66;431.0
-261.0;-392.0;-66;405.0
-304.0;-269.0;-66;274.0
?;-428.0;-65;99.0
-218.0;-442.0;-60;-47.0
-205.0;-508.0;?;-64.0
-188.0;-536.0;-42;-64.0
-171.0;-365.0;-31;-73.0
-216.0;-364.0;-20;-17.0
-299.0;2.0;-12;78.0
-331.0;-486.0;?;228.0
?;177.0;-6;236.0
-258.0;829.0;-8;285.0
-349.0;-69.0;-14;383.0
-273.0;-914.0;-27;482.0
-407.0;-643.0;-31;567.0
-213.0;549.0;-32;306.0
-203.0;-738.0;-33;246.0
?;?;-33;370.0
-179.0;-245.0;-34;366.0
-268.0;-70.0;-34;307.0
-303.0;-132.0;-34;?
-331.0;-92.0;-34;332.0
-383.0;2.0;-34;396.0
-365.0;-74.0;-34;425.0
-331.0;182.0;-35;439.0
-291.0;177.0;-35;425.0
-333.0;49.0;-37;469.0
-405.0;-44.0;?;370.0
-427.0;31.0;-44;478.0
-609.0;-481.0;-53;659.0
-572.0;77.0;-70;690.0
-530.0;438.0;-78;588.0
-501.0;-693.0;-73;379.0
-364.0;?;-70;331.0
-235.0;?;?;298.0
?;-268.0;-68;260.0
-303.0;-485.0;-67;207.0
-252.0;-364.0;-64;?
-166.0;-444.0;-58;14.0
-110.0;-479.0;-50;-68.0
-116.0;-307.0;-43;-98.0
-186.0;-561.0;-44;-46.0
-205.0;-38.0;-35;34.0
-229.0;-555.0;-15;118.0
-245.0;-772.0;-11;199.0
-289.0;1543.0;-9;282.0
-255.0;-116.0;-9;224.0
-148.0;-895.0;-12;96.0
-325.0;-1363.0;-19;316.0
-460.0;470.0;-31;566.0
-410.0;169.0;-34;700.0
-341.0;-633.0;-34;513.0
-188.0;-413.0;-35;185.0
-67.0;-139.0;-34;344.0
-86.0;87.0;-35;463.0
-204.0;-55.0;-35;252.0
?;-41.0;-35;202.0
-340.0;53.0;-35;273.0
-325.0;33.0;-35;358.0
-277.0;?;-35;403.0
-241.0;-108.0;-35;342.0
-199.0;-18.0;-35;328.0
-230.0;51.0;-35;345.0
-307.0;68.0;-35;353.0
-323.0;-267.0;-35;444.0
-215.0;346.0;-36;416.0
-196.0;215.0;-38;325.0
-199.0;-453.0;-40;289.0
-223.0;-1022.0;-46;204.0
-133.0;-529.0;-55;124.0
-287.0;?;-65;87.0
-368.0;-617.0;-71;49.0
-438.0;-510.0;-70;206.0
-271.0;-526.0;-68;115.0
-208.0;-417.0;-65;-20.0
-397.0;-526.0;-60;240.0
-664.0;-28.0;-71;687.0
-1054.0;-272.0;-72;777.0
?;-493.0;-70;551.0
-844.0;-400.0;-68;457.0
-779.0;-598.0;-65;258.0
-585.0;-452.0;-62;336.0
-529.0;-521.0;-58;414.0
-483.0;-793.0;-55;344.0
-440.0;-643.0;-53;238.0
?;-837.0;-51;?
-350.0;?;-49;328.0
-369.0;69.0;-48;415.0
-428.0;-24.0;-48;369.0
?;-12.0;-48;403.0
?;-62.0;-54;329.0
-166.0;-117.0;-57;293.0
-254.0;-10.0;-49;291.0
-613.0;-109.0;-43;848.0
-956.0;-173.0;-38;692.0
-905.0;307.0;-37;1143.0
-671.0;385.0;-38;5.0
-127.0;-495.0;-38;1815.0
-106.0;-779.0;-38;?
-247.0;?;-38;94.0
-125.0;-170.0;-39;314.0
-346.0;271.0;-41;398.0
-450.0;-506.0;-42;421.0
-516.0;-141.0;-46;318.0
-371.0;-112.0;-55;387.0
-375.0;137.0;-62;353.0
-142.0;43.0;-68;35.0
-315.0;-143.0;-65;49.0
-428.0;?;-62;75.0
-347.0;-541.0;-63;145.0
-393.0;-390.0;-60;303.0
-564.0;-433.0;-55;336.0
-342.0;-455.0;-53;246.0
-295.0;?;-53;194.0
-209.0;-363.0;?;163.0
-131.0;-405.0;-54;249.0
-112.0;?;-55;232.0
-102.0;-436.0;-49;19.0
-358.0;-721.0;-40;97.0
-664.0;-442.0;-33;528.0
-744.0;-172.0;-32;914.0
-258.0;41.0;?;476.0
90.0;101.0;-33;-231.0
-58.0;2.0;-33;?
-96.0;162.0;-33;433.0
-229.0;214.0;-34;423.0
-305.0;84.0;-35;314.0
-248.0;108.0;-41;245.0
