Accelerometer RKN_ accY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Nav_Ax
954.0;-583.0;232;15;688;716;-232;-65
910.0;-665.0;371;64;602;723;-371;?
1008.0;-685.0;1101;-21;628;?;-1101;214
954.0;-616.0;1780;-3;592;815;-1780;-161
1166.0;-551.0;3449;-217;812;885;?;-148
1045.0;-434.0;5852;10;620;846;-5852;75
1654.0;-355.0;7998;-110;905;750;-7998;-526
?;-162.0;9064;-1461;2457;987;-9064;-129
1441.0;24.0;4565;-294;1380;777;-4565;425
1287.0;139.0;-1163;1541;-390;446;1163;210
982.0;346.0;-2636;?;149;713;2636;95
?;521.0;?;?;498;741;3326;-167
367.0;500.0;-4237;741;443;560;4237;-195
435.0;?;-4384;215;689;651;4384;55
408.0;114.0;-4849;-200;986;797;4849;128
371.0;-115.0;-4988;-516;?;943;4988;68
378.0;-166.0;-5262;-990;1640;1198;5262;-103
?;-94.0;-5478;-1562;2437;1404;5478;-586
738.0;-84.0;-5734;?;?;?;5734;-1014
1610.0;11.0;-6007;1700;3636;-1514;6007;-1607
575.0;110.0;-1850;3862;3318;-3286;1850;-1929
-100.0;171.0;1514;-385;-94;1504;-1514;417
867.0;247.0;2652;-1040;-2119;2805;-2652;2987
1168.0;381.0;?;2672;571;-1785;-5643;-17
1786.0;566.0;4504;-222;2596;-289;-4504;-3376
727.0;656.0;1163;-1025;1397;1247;-1163;-601
1233.0;722.0;177;489;573;440;-177;913
870.0;?;107;-271;736;923;-107;-282
1073.0;779.0;147;136;?;644;-147;72
1062.0;337.0;111;16;688;717;-111;-45
930.0;-6.0;88;-37;692;755;-88;-90
1072.0;-258.0;71;86;662;663;-71;43
954.0;-508.0;221;-18;686;751;-221;-70
?;-635.0;102;55;672;662;?;0
1001.0;-644.0;251;20;684;725;-251;-45
1424.0;466.0;-3010;4284;2376;-3005;3010;1241
410.0;354.0;-114;586;1448;379;?;-63
770.0;258.0;3639;-1368;705;1993;-3639;-283
730.0;264.0;6365;367;1189;417;?;609
1748.0;420.0;3924;-1719;1893;1873;-3924;-1778
983.0;610.0;?;-511;936;1118;-601;?
583.0;625.0;65;348;617;473;-65;628
1079.0;?;226;-313;788;957;-226;-300
942.0;651.0;126;209;589;606;-126;150
1173.0;235.0;188;-62;709;773;-188;-124
972.0;-205.0;97;33;674;?;-97;-48
983.0;-293.0;?;47;664;699;-109;-9
1064.0;-652.0;189;-11;694;735;-189;-44
911.0;-896.0;108;43;662;699;-108;-69
991.0;-1010.0;266;8;680;721;-266;-24
944.0;-1054.0;471;44;665;698;-471;-9
940.0;-1084.0;740;20;650;734;-740;-8
963.0;-1044.0;1397;-4;628;776;-1397;110
1037.0;-1008.0;1573;66;590;757;-1573;0
1125.0;-887.0;2055;-30;598;828;-2055;343
1173.0;-715.0;5885;13;688;782;-5885;3
1609.0;-458.0;9107;-1427;2379;718;-9107;-401
1609.0;-136.0;7367;-1736;?;1492;-7367;400
1497.0;220.0;2903;1502;131;2102;-2903;373
1154.0;408.0;-1592;1897;-468;1214;1592;124
910.0;511.0;-2826;767;358;678;2826;206
580.0;761.0;-3278;1019;184;755;3278;57
366.0;858.0;-4848;337;636;595;4848;64
377.0;678.0;-5047;-7;845;708;5047;78
373.0;354.0;?;-184;987;771;?;35
384.0;148.0;-5136;-609;1274;908;5136;-138
423.0;1.0;-4877;-881;1727;1061;4877;-390
582.0;-40.0;-5368;-1506;2615;1267;5368;-739
734.0;-137.0;-5015;-264;2696;319;5015;-804
1715.0;-140.0;-3651;3037;2967;?;3651;-414
171.0;-67.0;-427;2997;?;-2149;427;-590
276.0;-80.0;2469;?;-696;1575;-2469;141
798.0;-43.0;3584;-1111;-590;2425;-3584;?
1425.0;86.0;4393;-817;2386;1168;-4393;794
1449.0;193.0;3341;-1025;?;1180;-3341;?
983.0;307.0;726;?;571;833;-726;138
1256.0;465.0;31;103;760;662;-31;457
838.0;637.0;247;-126;702;798;-247;?
1256.0;680.0;72;105;660;686;-72;169
963.0;266.0;164;-28;669;757;-164;-195
969.0;?;106;34;663;718;-106;-26
1097.0;?;140;33;673;710;-140;-16
888.0;-139.0;182;6;678;731;-182;-91
973.0;-322.0;165;16;688;708;-165;?
984.0;-413.0;408;48;633;722;-408;-22
934.0;-528.0;415;9;?;710;-415;-26
933.0;-613.0;772;21;639;746;-772;11
1046.0;-629.0;1694;21;577;807;-1694;88
1097.0;-628.0;2656;-65;699;787;-2656;-42
?;-644.0;5098;328;200;869;-5098;124
1283.0;-589.0;7274;-535;1276;874;-7274;-12
1907.0;-528.0;8344;-1993;2958;603;-8344;-284
1521.0;-425.0;5836;-1900;3064;1527;-5836;?
1438.0;-174.0;-397;-801;2472;2539;397;?
962.0;136.0;-2065;886;519;1205;2065;2
728.0;450.0;-2095;1220;-46;434;?;-263
465.0;384.0;-3715;648;580;732;3715;-291
480.0;?;-3661;?;304;466;3661;42
401.0;195.0;-4090;19;786;785;?;41
431.0;61.0;-4733;-417;1072;948;4733;87
381.0;-1.0;-4634;-420;1140;879;4634;119
529.0;66.0;-4923;-1342;1745;1510;4923;-315
655.0;142.0;-5079;-1307;2519;1240;?;-195
1251.0;214.0;-5434;-871;2825;829;5434;-678
?;305.0;-4942;1456;3358;-1300;4942;?
576.0;409.0;-1210;3507;?;-2708;1210;-568
842.0;495.0;2305;-1430;-915;2709;-2305;572
930.0;606.0;3212;-2131;-1489;3576;-3212;2680
1708.0;639.0;3776;469;2356;-207;-3776;619
806.0;658.0;2854;-1174;2852;676;-2854;-2335
849.0;621.0;484;-171;818;849;-484;178
1145.0;532.0;-52;270;597;584;52;353
903.0;491.0;199;-215;773;849;?;-410
1220.0;350.0;51;198;605;632;-51;189
929.0;-90.0;180;-64;710;770;-180;-185
1057.0;-95.0;79;54;661;?;-79;-21
1074.0;-301.0;86;39;669;710;-86;?
927.0;?;178;24;674;730;-178;-59
?;-699.0;47;21;688;681;-47;-52
944.0;-656.0;409;60;633;754;-409;-49
956.0;-719.0;309;-15;675;704;-309;-42
980.0;-744.0;940;32;609;784;-940;44
1074.0;-764.0;2298;71;520;826;-2298;147
1117.0;-686.0;?;-93;663;689;-2303;-17
?;-522.0;4983;335;181;1202;-4983;365
1506.0;-354.0;8414;-729;1250;814;?;18
?;-98.0;8769;-2468;3557;1331;-8769;270
1274.0;73.0;4376;-1003;2585;2476;-4376;1214
1464.0;195.0;-2127;1224;89;?;2127;297
829.0;421.0;-3014;1296;-105;490;3014;-13
577.0;520.0;-3234;780;452;855;3234;57
371.0;355.0;-4702;620;468;475;4702;-93
429.0;312.0;-4370;165;662;?;4370;?
412.0;77.0;-5049;-282;1044;840;5049;93
423.0;?;-5421;-631;1365;961;5421;-66
481.0;-65.0;-5245;-1182;1604;1351;?;-463
?;-8.0;-5659;-1434;2599;?;5659;-422
736.0;74.0;-6110;-834;3315;542;6110;-1773
1170.0;?;-5377;3024;3729;-2447;5377;-993
1453.0;330.0;-2446;3724;2411;-2275;2446;1197
-246.0;391.0;1612;-2108;-218;3178;-1612;470
776.0;416.0;4905;-2959;1527;?;-4905;932
966.0;439.0;5492;-1638;3448;?;-5492;-2000
2017.0;536.0;2593;-1540;1797;1361;-2593;-2749
?;497.0;213;101;875;685;?;1033
1107.0;396.0;347;-29;776;732;-347;66
1180.0;416.0;269;-95;673;789;-269;-268
920.0;274.0;107;130;699;659;-107;211
1205.0;-48.0;163;-54;671;749;-163;-266
951.0;-99.0;13;78;670;686;-13;57
1025.0;-321.0;112;8;691;717;-112;-101
1021.0;-539.0;124;33;668;709;-124;-88
825.0;-741.0;109;28;670;704;-109;-54
954.0;-808.0;249;26;680;733;-249;-17
957.0;-806.0;661;9;?;703;-661;-15
927.0;-797.0;1173;?;590;830;-1173;86
998.0;-764.0;1840;35;545;773;-1840;110
1101.0;-715.0;3950;108;453;800;-3950;53
?;-628.0;7252;255;311;1104;-7252;-59
1204.0;-448.0;9182;-147;808;775;-9182;-643
1777.0;-235.0;7898;-624;1742;1436;-7898;101
1572.0;9.0;2067;-448;2050;2387;-2067;899
1529.0;266.0;-2747;311;1202;1529;2747;203
987.0;649.0;-2834;985;244;741;2834;-1
844.0;877.0;-3749;800;349;623;3749;-180
506.0;757.0;-4795;395;723;538;4795;-257
412.0;591.0;-4758;-48;802;758;4758;48
423.0;304.0;-5102;?;1122;776;?;-11
331.0;74.0;-5244;-789;1398;1086;5244;-105
349.0;-12.0;-5361;-1239;1806;1384;5361;-200
?;5.0;-5499;-979;2659;986;5499;-430
604.0;25.0;-6065;-466;?;544;6065;-867
1157.0;65.0;-3820;2658;3024;-1977;3820;-892
1411.0;137.0;-725;2404;1815;-1117;725;97
-314.0;200.0;1874;-793;45;2110;-1874;1496
797.0;280.0;5572;1096;-69;11;-5572;?
748.0;426.0;4804;866;487;-22;-4804;-582
1761.0;488.0;2078;-829;1113;1506;-2078;1025
902.0;519.0;1046;-103;1183;786;-1046;1154
1094.0;484.0;121;-105;623;845;-121;-555
1005.0;514.0;?;34;637;752;-152;33
1015.0;475.0;194;60;691;700;-194;63
1158.0;49.0;113;-13;?;769;-113;-178
927.0;?;151;48;686;710;-151;67
1023.0;-175.0;92;25;641;743;-92;-42
952.0;-402.0;?;34;672;718;-158;-13
940.0;-624.0;133;33;673;718;-133;-30
937.0;-736.0;254;47;637;730;-254;30
941.0;-768.0;583;1;670;737;-583;13
940.0;-764.0;888;38;579;803;-888;117
998.0;-763.0;?;?;620;763;-2120;25
1140.0;-699.0;3540;64;479;863;-3540;-4
1113.0;-689.0;5295;23;492;947;-5295;119
1387.0;-526.0;8640;-1063;1884;779;-8640;-362
1892.0;-355.0;9443;-1827;2838;949;-9443;-391
1422.0;-101.0;5394;-724;1751;746;-5394;91
1465.0;107.0;-403;898;296;489;403;95
?;329.0;-3155;1277;?;884;3155;-61
772.0;481.0;-3109;960;229;806;3109;?
399.0;355.0;-4139;672;420;556;?;-100
378.0;309.0;?;?;567;764;4736;98
409.0;160.0;-4660;97;786;644;4660;316
351.0;-53.0;-4861;-710;1102;1198;4861;181
512.0;-186.0;-5073;-968;1669;1211;5073;-86
491.0;-345.0;-5210;-1426;2307;1407;5210;-313
753.0;-602.0;-5170;-2324;2510;2113;5170;-485
1379.0;-787.0;-5297;2316;2794;-1819;5297;-182
994.0;-786.0;-1602;4222;3074;-3212;1602;-134
-25.0;-636.0;3612;268;1017;488;-3612;-1175
922.0;-313.0;4487;-496;-888;1569;-4487;193
743.0;82.0;4335;-391;1070;1287;-4335;1664
2004.0;523.0;3824;-815;2577;733;-3824;-1009
874.0;795.0;1355;-167;1177;527;-1355;-1023
1036.0;900.0;63;124;450;?;-63;468
1043.0;1116.0;313;-33;756;703;-313;-231
931.0;1228.0;173;5;695;741;-173;-3
1195.0;953.0;150;26;677;727;-150;-23
900.0;601.0;149;9;708;699;-149;-143
1052.0;382.0;113;39;675;717;-113;37
1011.0;?;241;39;686;679;-241;-94
955.0;-103.0;401;32;?;696;-401;3
1002.0;-221.0;456;41;696;675;-456;-59
916.0;-315.0;532;46;672;675;-532;?
936.0;-360.0;1290;-53;727;802;-1290;113
1047.0;-431.0;2044;141;464;669;-2044;-21
1084.0;-481.0;?;-104;699;984;-3874;277
1143.0;-453.0;6684;121;491;764;-6684;95
1162.0;-472.0;9676;-429;1277;750;-9676;-472
1786.0;-417.0;9221;-1926;3072;1677;-9221;265
1693.0;-254.0;2683;-546;1894;1400;-2683;509
?;-105.0;-923;-107;2145;2603;923;706
1339.0;104.0;-1647;-336;2249;2597;1647;606
814.0;261.0;-4249;961;173;352;4249;-264
666.0;-2.0;-4906;512;562;558;4906;-147
408.0;-134.0;-5101;3;890;776;5101;84
406.0;-321.0;-5629;-228;979;667;5629;42
364.0;-379.0;-5620;-964;1562;1255;5620;-197
386.0;-352.0;-5332;-1032;1803;1098;5332;-324
490.0;-239.0;-5722;-1850;3190;1413;5722;-1041
694.0;-105.0;-5828;-132;3394;105;5828;-855
1127.0;?;-3145;3826;2361;-2638;?;754
1381.0;198.0;126;2602;2721;-1708;-126;-685
302.0;306.0;3316;2004;647;-1244;-3316;-1623
855.0;430.0;5161;2222;-719;-1137;-5161;-255
690.0;629.0;3800;-647;1299;1259;-3800;963
1912.0;749.0;1705;-676;?;1332;-1705;1847
1445.0;681.0;463;3;660;746;-463;437
797.0;599.0;123;-133;793;840;?;-334
1046.0;644.0;187;105;571;680;-187;93
838.0;412.0;148;-26;?;757;-148;-166
1117.0;-11.0;162;29;671;710;-162;-89
979.0;21.0;188;28;686;700;-188;-72
1077.0;-177.0;150;?;711;707;-150;-99
?;-419.0;95;?;685;677;-95;-73
?;-563.0;92;50;660;706;-92;-49
997.0;-643.0;341;5;703;692;-341;-99
905.0;-732.0;?;11;643;?;-454;21
852.0;-812.0;951;16;607;791;-951;12
997.0;-809.0;2616;-148;850;716;-2616;-401
1106.0;?;4508;-46;653;963;-4508;-73
1162.0;-636.0;7466;5;633;704;-7466;-174
1245.0;-470.0;9733;-1131;?;951;-9733;-569
1815.0;-331.0;7570;-1538;2828;1509;-7570;-20
1618.0;-61.0;2242;245;966;649;-2242;90
1464.0;172.0;-2295;1365;-122;466;2295;?
1128.0;540.0;-3155;1090;223;816;3155;-77
744.0;650.0;-3644;786;396;554;3644;-203
490.0;539.0;-4469;633;396;467;4469;-82
399.0;467.0;-4247;203;?;659;4247;42
305.0;298.0;-4830;-427;1119;930;4830;-17
307.0;190.0;-5044;?;1294;914;?;?
323.0;115.0;-5344;-1291;1778;1442;5344;-223
467.0;104.0;-4813;-1168;2374;1137;4813;-523
747.0;110.0;-5809;-676;3031;740;5809;-400
1583.0;96.0;-5504;1608;3133;-1195;5504;-693
679.0;146.0;-808;2934;1906;-1960;808;-602
178.0;200.0;-89;-985;-7;2325;89;1750
819.0;262.0;3139;1734;-2689;-269;-3139;1385
1215.0;377.0;6782;2547;-1327;-1657;-6782;-1967
1856.0;508.0;3351;-2571;2184;2685;-3351;-1963
694.0;531.0;1230;-513;1621;805;-1230;-252
1203.0;459.0;592;317;656;404;-592;-147
780.0;408.0;62;-376;731;1149;-62;-165
1134.0;459.0;297;316;612;429;-297;20
1151.0;121.0;107;-142;722;883;-107;-135
907.0;-125.0;111;87;651;665;-111;-92
1107.0;-332.0;136;35;677;708;-136;-56
953.0;-654.0;80;-3;696;729;-80;-102
937.0;-811.0;171;63;664;699;-171;-60
?;?;5;6;705;686;-5;-131
920.0;?;218;27;663;765;-218;-16
918.0;-781.0;502;16;649;717;-502;-11
1004.0;-793.0;1031;6;628;754;-1031;-13
1183.0;-753.0;2468;40;452;990;-2468;298
1152.0;-649.0;3152;68;522;563;-3152;-168
1464.0;-532.0;5956;39;673;1096;-5956;-575
1795.0;-320.0;8883;-154;858;648;-8883;-596
1448.0;-38.0;8171;-871;1935;346;-8171;-45
1322.0;267.0;4578;-747;2179;2092;-4578;872
1037.0;618.0;-1243;808;515;1147;1243;261
613.0;998.0;-2864;1175;?;408;2864;-72
386.0;1269.0;-2842;800;470;877;2842;70
392.0;1050.0;-5079;527;516;525;5079;-65
389.0;450.0;-5496;18;822;674;5496;116
408.0;?;-4992;-115;948;549;4992;45
433.0;-112.0;-4472;-657;1338;936;4472;111
578.0;-115.0;-4019;-1004;1603;1248;4019;-28
773.0;-228.0;-4994;-1315;2035;1312;4994;-111
?;-243.0;-4318;-871;1782;1044;4318;-372
1198.0;-147.0;-2824;453;2102;-38;2824;-1089
263.0;-25.0;-2399;1563;2466;-952;2399;-651
1054.0;0.0;-227;2047;1343;-1138;227;?
104.0;133.0;684;458;2739;-41;-684;?
2198.0;279.0;3076;2005;-991;-488;-3076;690
1674.0;357.0;6601;1509;-2128;-207;-6601;?
646.0;?;4669;-2874;4246;1871;-4669;-2467
1043.0;443.0;1739;-877;2016;1010;-1739;-720
993.0;437.0;379;458;86;480;?;299
1130.0;471.0;-134;-408;1274;932;134;-279
1008.0;?;90;?;326;617;-90;130
883.0;384.0;15;-68;800;769;-15;-121
1105.0;-141.0;-31;34;656;721;31;-63
880.0;-353.0;-21;?;592;702;21;-24
944.0;-436.0;-19;-27;731;753;19;-75
936.0;-578.0;?;55;615;713;38;-31
919.0;-705.0;-25;10;660;748;25;-98
?;-635.0;-27;41;637;722;27;-53
1079.0;-609.0;-32;41;654;712;32;13
1005.0;-598.0;74;26;646;740;-74;39
1189.0;-660.0;188;64;611;698;-188;0
1206.0;-666.0;156;-58;700;820;?;-57
2235.0;-593.0;327;101;547;684;-327;?
1448.0;-503.0;704;-69;657;868;-704;81
1519.0;-383.0;1858;-89;543;984;-1858;89
1045.0;-187.0;3517;201;357;699;-3517;31
745.0;100.0;4804;-393;993;1280;-4804;-20
428.0;250.0;7229;858;-223;406;-7229;-93
417.0;378.0;6548;-303;1419;1276;-6548;-279
374.0;510.0;102;-1633;3071;2786;-102;-334
422.0;576.0;-4542;1703;-562;458;4542;-44
354.0;504.0;-4189;1015;-218;280;4189;272
620.0;655.0;-2635;-676;1364;982;2635;335
1329.0;-234.0;6302;93;807;513;-6302;-109
903.0;-212.0;3049;387;431;2034;-3049;1275
?;-276.0;-2334;1041;?;1551;2334;905
1578.0;-156.0;?;1391;-212;72;4264;-537
439.0;72.0;-3589;?;539;731;3589;?
-146.0;211.0;-4083;433;381;461;4083;210
320.0;507.0;-2739;-191;959;695;2739;-63
575.0;463.0;-1236;-861;1420;1088;1236;328
295.0;43.0;-1230;-477;1583;193;1230;19
665.0;-127.0;-469;-406;2088;-340;469;-840
937.0;-206.0;-153;269;1461;-480;?;-405
1091.0;-178.0;628;723;1090;-669;-628;-294
937.0;-59.0;1507;694;1188;?;-1507;-456
710.0;43.0;?;1348;622;-806;-1047;578
686.0;173.0;3541;-838;1747;111;-3541;-1681
647.0;113.0;129;-2292;1895;1823;-129;-1332
648.0;45.0;-6617;-291;529;1747;6617;1861
706.0;0.0;-3327;?;908;902;3327;-386
541.0;-26.0;?;-399;271;1347;561;-1040
1147.0;-106.0;-409;102;184;1091;409;99
848.0;-297.0;394;-41;904;545;-394;-180
2278.0;-147.0;-258;73;590;749;258;112
3086.0;114.0;194;-5;706;721;-194;-69
-306.0;?;202;-1;699;725;-202;-61
1612.0;103.0;106;41;638;697;-106;1
913.0;67.0;1278;-14;659;822;-1278;34
969.0;509.0;1421;0;624;700;-1421;37
1030.0;679.0;?;-36;632;?;-2932;119
751.0;320.0;4804;-31;556;1013;-4804;-33
997.0;88.0;?;348;339;855;-6691;-159
928.0;9.0;8467;?;?;1948;-8467;632
1058.0;-276.0;-322;1909;-805;?;?;365
?;-576.0;-6170;1624;-426;111;6170;-298
907.0;?;-2799;470;359;703;2799;150
1638.0;-376.0;-3645;-75;800;507;3645;301
1223.0;-27.0;-3246;-160;1143;285;3246;-143
502.0;?;-439;-505;1883;-56;439;-548
?;520.0;1082;-376;2421;-805;?;?
11.0;229.0;591;205;1736;-922;-591;-613
359.0;171.0;2447;710;1551;-1378;-2447;-294
292.0;17.0;2425;759;1312;-1214;-2425;-120
381.0;-167.0;-5670;213;312;127;5670;-1620
565.0;-163.0;-6547;-108;1146;406;6547;-743
833.0;-71.0;-1673;-416;884;1057;1673;21
1017.0;-36.0;-341;-308;6;1390;341;-530
996.0;-62.0;278;121;?;535;-278;17
?;-60.0;31;46;717;689;-31;50
502.0;130.0;28;40;584;777;-28;25
612.0;166.0;233;?;787;722;-233;-68
656.0;159.0;713;36;526;845;-713;24
654.0;-12.0;1370;-95;772;763;-1370;81
822.0;130.0;2837;-39;541;934;-2837;104
1687.0;470.0;4126;?;624;909;-4126;38
1278.0;201.0;5168;-295;908;913;-5168;-278
1095.0;-231.0;6952;1576;?;1555;-6952;779
1028.0;-368.0;1098;1705;-769;1825;-1098;277
244.0;-399.0;-4917;58;1007;1321;4917;-607
1369.0;-446.0;-3284;454;254;641;3284;389
1027.0;-202.0;?;302;513;362;3299;285
816.0;-2.0;-3108;-359;1085;722;3108;146
998.0;235.0;-1595;-31;1017;387;1595;136
1009.0;502.0;36;415;1272;-491;-36;-326
972.0;324.0;824;-542;2725;-386;-824;68
1320.0;190.0;2217;865;1534;-1418;-2217;-565
1629.0;26.0;?;1585;706;-1682;-2623;-316
1490.0;-7.0;-3016;-3162;4813;1686;3016;2405
183.0;116.0;-4621;-2237;2667;2146;4621;1492
5.0;298.0;-3129;921;-262;275;3129;-358
575.0;402.0;-2453;-260;1302;673;2453;123
376.0;336.0;113;-63;396;955;-113;?
-25.0;212.0;172;128;518;710;-172;32
615.0;177.0;-87;37;858;654;87;?
840.0;87.0;233;88;615;629;-233;-150
919.0;-335.0;793;-25;?;900;-793;140
776.0;-546.0;1537;-143;672;?;-1537;-25
675.0;-392.0;3157;104;493;796;-3157;243
-24.0;-54.0;5502;142;281;1075;-5502;?
2279.0;139.0;6236;-913;1408;1114;-6236;-284
1391.0;186.0;7966;656;-30;1930;-7966;522
1196.0;146.0;2403;1746;-889;2189;-2403;690
724.0;50.0;-5154;566;550;991;5154;-474
197.0;-128.0;-3898;668;172;542;3898;173
1254.0;?;-4176;359;365;585;4176;435
752.0;129.0;-4142;-143;1128;350;4142;-137
1105.0;64.0;-744;-532;1782;231;744;-316
913.0;121.0;392;-140;2129;-554;-392;-430
1211.0;222.0;353;-317;2594;-761;-353;-571
1069.0;98.0;1287;604;?;-1202;-1287;-537
1533.0;112.0;1704;1530;985;-1563;-1704;-199
1611.0;66.0;-1013;-3367;4414;1282;1013;-756
529.0;105.0;-4032;-2753;2965;1677;?;-1500
-236.0;212.0;-3505;1349;-1387;594;3505;683
491.0;314.0;-1086;-17;-284;1471;1086;?
566.0;236.0;195;69;674;724;-195;?
116.0;84.0;127;198;665;589;-127;-176
425.0;55.0;192;-98;760;825;-192;67
785.0;-72.0;53;169;624;631;-53;-175
712.0;-427.0;254;6;628;792;-254;74
1187.0;-598.0;469;-23;658;807;-469;-85
705.0;-417.0;2316;?;613;871;?;-4
381.0;-44.0;4161;3;474;887;-4161;135
436.0;151.0;3453;-441;772;1239;-3453;59
2167.0;230.0;8536;633;-232;859;-8536;339
783.0;70.0;6363;1106;-302;1127;-6363;183
1721.0;-52.0;-4256;-183;1039;1912;4256;-218
1849.0;?;-4156;153;542;?;?;186
?;-321.0;-3785;393;361;376;3785;374
1271.0;-160.0;-4001;-14;964;444;4001;-76
1032.0;65.0;-805;85;1554;-288;805;-572
930.0;187.0;1410;-599;2745;-400;-1410;-869
1250.0;432.0;503;16;2484;-1015;?;-1007
1068.0;318.0;1056;1138;1607;-1627;-1056;-719
1822.0;?;4183;1000;1415;?;?;-35
1712.0;-27.0;-4744;?;-324;-2436;4744;-346
611.0;55.0;-8217;2445;-900;-1310;8217;-684
-136.0;132.0;-1552;-590;666;1484;1552;370
180.0;185.0;-1556;-81;931;900;1556;780
519.0;160.0;-297;167;757;582;297;-3
75.0;-24.0;497;10;721;752;?;-134
-48.0;-1.0;-200;53;734;689;200;16
829.0;24.0;411;121;550;732;-411;-96
955.0;-137.0;697;-133;?;845;-697;-17
1038.0;-191.0;2102;?;574;873;-2102;70
859.0;-119.0;2933;123;405;?;-2933;175
509.0;250.0;5088;-893;1285;1342;-5088;-32
254.0;321.0;8576;1194;-535;604;-8576;-231
1817.0;172.0;6967;-314;957;1630;-6967;735
1654.0;-68.0;170;-2872;3400;3311;-170;855
1418.0;-341.0;?;542;465;1545;4673;-136
804.0;-548.0;-4931;540;280;526;4931;228
348.0;-567.0;-3598;-343;1019;606;3598;?
1524.0;-236.0;-2498;289;1091;14;2498;-284
661.0;-215.0;514;-95;2111;?;-514;-1172
890.0;101.0;?;-599;3242;-754;-380;-1081
1296.0;161.0;1256;1123;2010;-1897;-1256;-1109
1176.0;129.0;4034;2294;588;-2295;-4034;-860
1390.0;73.0;-4361;-3131;5161;1620;4361;3166
1985.0;134.0;-6490;-3384;4013;2773;6490;2883
1105.0;160.0;-2253;609;-346;670;2253;-505
-181.0;246.0;-3215;-171;1066;761;3215;140
43.0;260.0;9;100;736;668;?;217
591.0;153.0;529;222;551;605;-529;-92
534.0;313.0;-283;-93;881;797;283;52
21.0;355.0;346;159;?;626;-346;-199
?;48.0;?;?;531;835;-529;24
910.0;-177.0;2139;-149;628;931;-2139;-18
1350.0;-110.0;3187;-33;714;740;-3187;19
762.0;87.0;3964;213;440;758;?;186
327.0;-29.0;4499;-654;1126;1020;-4499;-169
585.0;-105.0;6621;1144;-697;1314;-6621;687
2556.0;-287.0;3958;991;-328;2175;-3958;998
373.0;-497.0;-3222;-1047;2104;2197;3222;-338
1381.0;?;-4568;1121;-20;847;4568;-225
802.0;-354.0;-3568;696;189;436;?;56
333.0;188.0;-3675;-815;1695;668;3675;-226
1272.0;507.0;-3866;-474;1262;728;3866;-125
?;594.0;-3348;-734;?;649;3348;-287
1197.0;302.0;-636;-696;1777;627;636;-536
1156.0;88.0;-641;-523;1686;530;641;-387
1526.0;112.0;-1940;312;1298;-64;1940;-52
1480.0;165.0;873;699;866;-109;-873;-174
1263.0;221.0;-283;1205;1421;?;283;-519
302.0;266.0;1394;1301;723;-413;-1394;30
-152.0;?;?;1130;1028;-890;-905;-460
870.0;319.0;-9035;1140;4518;-4376;9035;-3111
373.0;280.0;-4676;-839;?;-1324;4676;-3413
97.0;225.0;1171;-818;1462;1380;-1171;-821
72.0;232.0;-960;407;593;269;960;201
?;287.0;600;-110;709;917;-600;-169
1291.0;369.0;?;25;688;724;-114;-122
948.0;410.0;26;60;686;670;-26;-126
392.0;167.0;557;-19;624;837;-557;-63
325.0;-13.0;500;?;628;671;-500;-31
1767.0;-254.0;882;11;722;718;-882;-175
891.0;-282.0;?;64;755;606;-642;-157
2706.0;-357.0;449;?;763;602;-449;-152
598.0;-387.0;286;52;775;598;-286;-170
?;-399.0;?;19;781;612;-386;-142
1563.0;-405.0;?;45;641;725;-838;51
794.0;-448.0;1192;?;781;700;-1192;-122
1257.0;-501.0;1822;55;635;724;-1822;15
1119.0;-636.0;4277;114;572;767;-4277;146
790.0;-660.0;6498;-616;1549;?;-6498;-409
1373.0;-644.0;4929;-1236;2210;1125;-4929;44
1628.0;-478.0;2194;-1393;2802;1382;-2194;0
639.0;-206.0;160;-421;?;974;?;-393
-129.0;229.0;-1648;751;496;692;1648;?
532.0;382.0;-2359;728;389;536;2359;110
874.0;435.0;-2852;744;297;419;2852;72
296.0;346.0;-3553;521;374;?;3553;189
741.0;87.0;-3984;-2;765;738;3984;106
982.0;-169.0;-4102;-60;749;?;4102;161
942.0;-315.0;-3775;-597;1185;1062;3775;-76
1025.0;-334.0;-4291;-961;1543;1287;4291;-230
804.0;-255.0;-4215;-695;1476;1156;4215;-265
708.0;17.0;-2323;-932;2046;1184;2323;-757
669.0;137.0;-3727;253;2997;182;3727;-1018
402.0;324.0;-3410;2984;2235;-2260;3410;-1579
?;469.0;1278;1215;733;-523;-1278;-911
397.0;?;3520;-1898;-67;3234;-3520;1496
1528.0;655.0;5106;-612;22;1921;-5106;1060
2815.0;750.0;3909;-851;2122;899;-3909;-863
2108.0;861.0;1205;-1225;2177;1294;-1205;?
775.0;827.0;645;322;484;489;-645;12
1317.0;779.0;?;-24;737;741;-80;-103
1228.0;803.0;122;-27;714;758;-122;-103
1047.0;719.0;198;127;598;644;-198;-91
1156.0;149.0;20;-48;745;758;-20;-119
880.0;-416.0;88;92;628;666;-88;-87
934.0;-591.0;73;?;715;716;-73;-115
887.0;-720.0;77;30;687;698;-77;-93
865.0;-990.0;29;28;681;700;-29;-83
865.0;-1161.0;21;13;694;?;-21;-79
