InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-2517.0;?;688;-113;1422.0;-921.0;-2161.0;868;-113;77;-1676.0;325.0
-3014.0;99;374;-160;1408.0;-815.0;-1993.0;789;-160;99;-1360.0;384.0
-2731.0;116;144;-142;1427.0;-866.0;-1707.0;813;-142;116;-1043.0;405.0
-2040.0;28;-531;-13;1483.0;-876.0;-1453.0;754;-13;28;-913.0;443.0
-1300.0;36;-941;-30;1555.0;-860.0;-1242.0;699;-30;36;-913.0;437.0
-923.0;25;-1078;-26;1587.0;-747.0;-1030.0;1291;-26;25;?;464.0
-837.0;-123;-1763;42;1511.0;-667.0;-918.0;1134;42;-123;-995.0;431.0
-902.0;-101;-605;-180;1357.0;-598.0;-800.0;-386;-180;-101;-748.0;399.0
-925.0;-345;1226;-23;1175.0;-450.0;-821.0;1675;-23;-345;-487.0;438.0
-966.0;193;-724;-582;871.0;-399.0;-861.0;1872;-582;193;-308.0;447.0
-893.0;1007;-2141;-1744;568.0;-329.0;-797.0;-905;-1744;1007;-161.0;441.0
-667.0;1445;-156;-2539;342.0;?;-488.0;497;-2539;1445;-203.0;398.0
?;2965;143;-3694;193.0;?;-306.0;594;-3694;2965;-383.0;402.0
-207.0;?;-193;-2729;-11.0;-172.0;-299.0;-56;?;2659;-583.0;377.0
-92.0;?;219;-542;-256.0;-16.0;-14.0;564;-542;?;-532.0;163.0
336.0;410;-20;16;-150.0;-161.0;561.0;164;16;410;-291.0;171.0
891.0;?;60;472;190.0;-11.0;897.0;297;472;816;-462.0;172.0
1212.0;772;71;863;409.0;79.0;1089.0;319;863;772;-968.0;24.0
1111.0;752;27;689;619.0;75.0;1150.0;257;689;752;-686.0;-2.0
582.0;217;80;1723;741.0;-34.0;706.0;315;1723;217;26.0;0.0
-100.0;-1703;38;2836;720.0;-204.0;-120.0;?;2836;-1703;510.0;-6.0
-737.0;-1045;41;2238;711.0;-178.0;-569.0;272;2238;-1045;328.0;-33.0
-1064.0;-912;45;1280;757.0;-120.0;-653.0;273;1280;-912;149.0;-50.0
-1047.0;-2199;54;1469;813.0;-106.0;-305.0;272;1469;-2199;160.0;-69.0
-775.0;-75;42;2366;837.0;-71.0;-128.0;?;2366;-75;155.0;-45.0
-259.0;-2602;55;2320;899.0;-135.0;-33.0;259;2320;-2602;145.0;-31.0
107.0;-1395;27;1592;1086.0;-313.0;-72.0;243;1592;-1395;142.0;-16.0
150.0;3542;70;384;1147.0;-452.0;-239.0;266;384;3542;134.0;-50.0
-56.0;1081;145;-1083;1250.0;-523.0;-314.0;304;-1083;1081;80.0;-86.0
-248.0;876;?;-979;1330.0;-550.0;-431.0;304;?;876;76.0;-120.0
-423.0;823;251;-199;1417.0;-586.0;-607.0;297;-199;823;92.0;-164.0
-557.0;-327;267;-73;1382.0;-572.0;-682.0;231;-73;-327;78.0;-217.0
-637.0;336;176;-76;1418.0;-511.0;-577.0;214;-76;336;97.0;-265.0
-622.0;-80;254;32;1546.0;-635.0;-529.0;282;32;-80;?;-285.0
-335.0;-26;172;55;1325.0;-655.0;-581.0;216;55;-26;6.0;-337.0
31.0;21;124;11;?;-543.0;-667.0;195;11;21;-280.0;-254.0
26.0;-33;495;-1;1271.0;-513.0;-585.0;281;-1;-33;-455.0;-168.0
25.0;26;622;16;1536.0;-719.0;-387.0;63;16;26;-639.0;-101.0
-149.0;-61;482;44;1621.0;-765.0;-295.0;-199;44;-61;-805.0;-64.0
-759.0;-54;485;68;1393.0;?;-804.0;-37;68;-54;-814.0;-12.0
-1287.0;-57;353;66;1110.0;-853.0;-1245.0;-1;66;-57;-549.0;6.0
-1398.0;-75;135;52;860.0;-668.0;-1129.0;-147;52;-75;-38.0;76.0
-1187.0;-73;-96;68;764.0;-513.0;-681.0;127;68;-73;72.0;121.0
-807.0;-28;-449;9;795.0;-428.0;?;347;9;-28;-358.0;168.0
-505.0;11;-1168;-37;758.0;-365.0;-201.0;573;-37;11;-715.0;117.0
-134.0;13;-1474;9;582.0;-275.0;-204.0;804;9;13;-719.0;97.0
-12.0;?;-1475;-4;151.0;-116.0;-39.0;796;-4;4;-449.0;32.0
108.0;-13;-1629;-29;123.0;-43.0;191.0;851;-29;-13;284.0;9.0
246.0;-23;-551;-6;227.0;192.0;395.0;400;-6;-23;424.0;-34.0
419.0;-34;253;6;231.0;288.0;601.0;113;6;-34;587.0;?
679.0;-33;-11;-16;162.0;467.0;817.0;392;-16;-33;359.0;?
771.0;-3;41;-37;157.0;538.0;727.0;309;-37;-3;-247.0;-62.0
693.0;14;-31;-19;130.0;570.0;654.0;198;?;14;-427.0;-14.0
501.0;-1;-60;-2;267.0;604.0;520.0;278;-2;-1;-234.0;-65.0
371.0;-21;43;-22;349.0;615.0;397.0;277;-22;-21;-118.0;-53.0
454.0;-32;45;-19;312.0;627.0;?;284;-19;-32;-17.0;-108.0
594.0;?;71;-5;77.0;634.0;699.0;306;-5;-37;-291.0;-91.0
714.0;-14;28;-17;242.0;681.0;575.0;?;-17;-14;972.0;-104.0
626.0;-5;20;-17;361.0;703.0;454.0;242;-17;-5;-590.0;-128.0
535.0;-36;63;-8;635.0;688.0;401.0;301;-8;-36;-9.0;-76.0
548.0;-9;71;?;1161.0;691.0;345.0;289;3;-9;88.0;-78.0
535.0;38;69;21;1273.0;676.0;438.0;279;21;38;-731.0;-69.0
627.0;12;65;7;1733.0;660.0;629.0;276;7;12;-1335.0;-71.0
745.0;-6;70;-5;1652.0;590.0;?;281;-5;?;-1261.0;-35.0
766.0;12;74;21;-17.0;183.0;626.0;273;21;12;-1579.0;119.0
560.0;7;?;22;-914.0;-86.0;335.0;190;22;7;-1747.0;420.0
66.0;5;28;10;?;82.0;-3.0;238;10;5;?;355.0
-305.0;20;82;42;-739.0;323.0;-211.0;310;42;20;490.0;255.0
-512.0;21;63;33;-1127.0;450.0;-130.0;263;33;21;909.0;156.0
-250.0;2;60;-39;-1459.0;444.0;269.0;268;-39;?;2029.0;26.0
342.0;-9;61;-52;-1532.0;496.0;637.0;277;-52;-9;1708.0;43.0
880.0;16;56;-14;?;560.0;783.0;264;-14;16;1310.0;64.0
941.0;26;55;?;-1249.0;405.0;745.0;271;-11;26;952.0;33.0
730.0;23;57;?;-1069.0;357.0;612.0;284;-34;23;247.0;36.0
386.0;23;60;-21;-1056.0;264.0;360.0;279;-21;23;-154.0;48.0
157.0;24;58;-17;-842.0;156.0;215.0;263;-17;24;-57.0;19.0
56.0;50;59;-61;-644.0;160.0;81.0;?;-61;50;-161.0;13.0
?;47;49;-60;-400.0;134.0;111.0;260;-60;47;-202.0;26.0
112.0;24;?;-36;-549.0;48.0;137.0;274;-36;24;-94.0;0.0
118.0;45;47;-57;-751.0;3.0;93.0;283;-57;45;110.0;-26.0
42.0;22;48;-35;?;14.0;3.0;284;-35;22;63.0;9.0
-69.0;-46;?;24;-432.0;61.0;-57.0;281;24;-46;-271.0;0.0
-57.0;-28;8;28;-535.0;76.0;11.0;250;28;-28;-302.0;-15.0
46.0;15;22;17;-644.0;33.0;56.0;256;17;15;-136.0;6.0
194.0;2;21;15;-788.0;7.0;71.0;261;15;2;199.0;?
239.0;-44;16;40;-733.0;65.0;124.0;257;40;-44;699.0;-49.0
257.0;-103;34;79;-712.0;105.0;147.0;276;79;-103;1151.0;-53.0
277.0;-107;24;67;-905.0;48.0;160.0;?;67;-107;1283.0;-55.0
268.0;-63;23;73;-868.0;-11.0;185.0;259;73;-63;1161.0;-68.0
244.0;-68;?;120;-484.0;-7.0;126.0;269;120;-68;769.0;-18.0
34.0;-117;38;67;-138.0;191.0;-35.0;274;67;-117;470.0;33.0
-173.0;-49;37;49;187.0;440.0;?;278;49;-49;188.0;17.0
-97.0;-147;?;3;272.0;714.0;140.0;283;3;-147;-142.0;29.0
305.0;-207;17;-1;373.0;916.0;553.0;283;-1;-207;268.0;5.0
?;-153;34;1;315.0;1039.0;1001.0;282;1;-153;577.0;-53.0
1247.0;-761;36;-487;308.0;1156.0;1356.0;285;-487;-761;752.0;-52.0
1335.0;-1354;?;-943;267.0;1238.0;?;?;-943;-1354;552.0;-108.0
1369.0;-2533;37;-1752;181.0;1420.0;1539.0;295;-1752;?;329.0;-85.0
1474.0;?;37;-3150;173.0;1493.0;1684.0;295;-3150;-3058;95.0;-66.0
1622.0;-1894;32;-3417;171.0;1524.0;1774.0;283;-3417;-1894;203.0;-25.0
1680.0;-1737;31;-2827;236.0;1486.0;1800.0;295;-2827;-1737;271.0;-36.0
1553.0;-1284;29;-2487;134.0;1476.0;1714.0;299;-2487;-1284;171.0;-60.0
1465.0;-625;34;-1870;-135.0;1392.0;?;297;-1870;-625;298.0;?
1372.0;-626;34;-1456;-388.0;1318.0;1316.0;298;-1456;-626;508.0;-112.0
1051.0;-306;26;-1712;-523.0;1210.0;1079.0;295;-1712;-306;572.0;-179.0
?;-574;35;-1433;-581.0;1076.0;1028.0;307;-1433;-574;797.0;-230.0
1014.0;-792;?;-1121;?;967.0;1015.0;311;-1121;-792;806.0;-273.0
1047.0;-694;36;-1681;-453.0;814.0;959.0;311;-1681;-694;593.0;-320.0
906.0;-440;35;-1317;-320.0;?;821.0;311;-1317;-440;491.0;-320.0
682.0;-812;?;-2108;-317.0;558.0;640.0;306;-2108;-812;496.0;-329.0
515.0;-1162;?;-3377;-421.0;489.0;483.0;309;-3377;-1162;591.0;-310.0
?;-1090;19;-3901;-407.0;443.0;416.0;309;-3901;-1090;749.0;-333.0
400.0;-2707;22;-4786;-530.0;395.0;371.0;309;-4786;-2707;809.0;-350.0
?;-3261;11;1;-432.0;421.0;363.0;307;1;-3261;771.0;-310.0
338.0;-1606;4;3201;-415.0;426.0;380.0;304;?;-1606;753.0;-329.0
388.0;-620;5;509;-295.0;408.0;375.0;306;509;-620;588.0;-343.0
399.0;-311;8;291;-199.0;451.0;408.0;325;291;?;415.0;-308.0
390.0;-158;4;?;-156.0;423.0;348.0;312;306;-158;305.0;-265.0
295.0;-111;-2;-56;-156.0;412.0;256.0;292;-56;-111;326.0;-201.0
149.0;-90;29;226;-86.0;464.0;160.0;360;226;-90;291.0;-177.0
-38.0;-93;-29;?;-131.0;487.0;10.0;281;23;-93;341.0;-177.0
-199.0;-44;?;30;-186.0;465.0;36.0;355;30;-44;377.0;-213.0
-138.0;-6;-40;24;-214.0;390.0;73.0;251;24;-6;219.0;-234.0
-2.0;-38;-411;39;-129.0;246.0;126.0;-526;39;-38;165.0;-174.0
11.0;-50;-742;32;?;212.0;193.0;-853;?;-50;74.0;-103.0
79.0;-13;-1178;0;-172.0;69.0;141.0;-708;0;-13;30.0;-71.0
-18.0;-4;-675;?;-144.0;32.0;?;15;-26;-4;-128.0;-52.0
?;-6;-659;-9;?;-42.0;21.0;?;-9;-6;-51.0;-22.0
?;-6;-567;24;-109.0;-86.0;-39.0;55;24;-6;-23.0;-13.0
-267.0;1;1404;?;-356.0;-125.0;-56.0;1815;-5;1;-32.0;-24.0
-208.0;-2;877;-29;-481.0;-71.0;-139.0;1104;-29;-2;74.0;-14.0
-136.0;-35;-361;6;-487.0;73.0;-250.0;-109;6;-35;205.0;-81.0
-150.0;-9;84;-11;-654.0;163.0;-82.0;353;-11;-9;471.0;-139.0
-65.0;9;-53;-34;-689.0;169.0;?;?;-34;9;422.0;-155.0
197.0;-26;11;-7;-586.0;192.0;210.0;299;-7;-26;318.0;?
566.0;-2;62;-14;-677.0;289.0;261.0;347;-14;-2;334.0;?
616.0;1;-21;-11;-806.0;398.0;336.0;262;-11;1;543.0;-16.0
568.0;21;38;-8;-794.0;516.0;463.0;317;-8;21;522.0;21.0
500.0;6;-6;2;-819.0;583.0;507.0;273;2;6;443.0;-20.0
427.0;-46;4;23;-843.0;557.0;507.0;284;23;-46;556.0;-56.0
425.0;0;-4;-13;-790.0;502.0;557.0;265;-13;0;522.0;-78.0
579.0;9;1;-17;-653.0;383.0;592.0;263;-17;9;472.0;-68.0
595.0;-8;22;7;-777.0;350.0;474.0;298;7;-8;399.0;-21.0
347.0;-62;25;-29;-949.0;229.0;252.0;292;-29;-62;346.0;-6.0
53.0;-77;8;-28;-880.0;188.0;115.0;252;-28;-77;62.0;17.0
50.0;9;4;-7;-817.0;94.0;226.0;239;?;9;?;32.0
?;16;15;-17;-861.0;22.0;257.0;256;-17;16;351.0;37.0
128.0;8;22;5;-894.0;3.0;229.0;291;5;8;278.0;68.0
51.0;12;22;-15;-817.0;28.0;169.0;291;-15;12;535.0;87.0
-13.0;-27;9;6;-1554.0;111.0;155.0;270;6;-27;?;43.0
30.0;-33;?;30;-2001.0;?;228.0;267;30;-33;1144.0;-7.0
170.0;-28;7;-17;-1914.0;426.0;?;269;-17;-28;1262.0;-34.0
295.0;-54;16;0;-1879.0;501.0;?;274;0;-54;1100.0;-69.0
492.0;-53;17;-6;-1586.0;496.0;632.0;275;-6;-53;660.0;?
578.0;-39;17;-14;-946.0;399.0;648.0;275;-14;-39;46.0;?
545.0;-34;19;16;390.0;364.0;542.0;278;16;-34;-175.0;-6.0
?;-23;20;10;1073.0;371.0;?;278;10;-23;-960.0;-64.0
340.0;-5;20;?;1039.0;252.0;318.0;275;-7;-5;15.0;-44.0
227.0;21;20;-16;265.0;204.0;208.0;278;?;21;-123.0;-71.0
162.0;?;19;-8;127.0;35.0;?;277;-8;32;-322.0;-31.0
1.0;40;13;-14;226.0;?;26.0;265;-14;40;-6.0;18.0
-80.0;40;15;-32;-68.0;-67.0;32.0;265;-32;?;445.0;34.0
?;6;20;-21;-135.0;-14.0;1.0;274;-21;6;599.0;?
23.0;5;19;4;-151.0;-69.0;17.0;277;4;5;-24.0;43.0
102.0;26;20;6;-118.0;?;26.0;276;?;26;7.0;63.0
103.0;-6;?;-1;-178.0;-96.0;70.0;?;-1;-6;48.0;30.0
56.0;-17;16;?;-233.0;-97.0;26.0;276;16;-17;21.0;25.0
-44.0;-19;17;3;-284.0;-122.0;-68.0;272;3;-19;-91.0;32.0
-228.0;4;13;?;-281.0;-117.0;-132.0;268;-15;4;-18.0;1.0
-318.0;34;18;4;-318.0;-83.0;-122.0;277;4;34;43.0;16.0
-177.0;-12;14;5;-419.0;-83.0;-137.0;267;5;-12;-4.0;0.0
-115.0;10;12;5;-405.0;-51.0;-118.0;270;?;10;11.0;-20.0
-94.0;7;15;-5;-435.0;-60.0;-53.0;280;-5;7;154.0;-34.0
-49.0;-52;11;-16;-531.0;-49.0;-28.0;?;-16;-52;33.0;-5.0
0.0;-29;10;-5;-620.0;-44.0;17.0;270;-5;-29;-38.0;-36.0
12.0;-6;13;-16;-737.0;-32.0;?;271;-16;-6;4.0;-35.0
-24.0;-5;16;-12;-872.0;-31.0;-86.0;274;-12;-5;-232.0;-51.0
-124.0;-18;13;13;-919.0;-61.0;-163.0;272;13;-18;-263.0;-13.0
-404.0;-30;15;2;?;?;-341.0;270;2;-30;-46.0;39.0
-595.0;-25;9;-22;-929.0;-31.0;-393.0;267;?;?;?;33.0
-614.0;-39;13;-14;-1108.0;-23.0;-427.0;268;-14;-39;225.0;36.0
-497.0;-38;30;-6;-1246.0;-30.0;-314.0;276;-6;-38;-277.0;79.0
-427.0;-29;19;5;-1650.0;-88.0;-212.0;269;5;?;-421.0;81.0
-435.0;-64;8;46;-1934.0;-77.0;-293.0;267;46;?;-395.0;79.0
-536.0;-47;16;48;-1994.0;-113.0;-425.0;272;48;-47;-380.0;85.0
-582.0;-30;8;32;-2296.0;-97.0;-475.0;270;32;-30;204.0;94.0
-526.0;-57;-1;?;?;-6.0;-470.0;271;34;-57;382.0;?
-514.0;-29;4;34;-2951.0;39.0;-348.0;276;34;-29;469.0;94.0
-280.0;-28;4;?;-3025.0;48.0;-245.0;282;47;-28;449.0;73.0
-37.0;-44;?;18;-2929.0;209.0;-38.0;279;18;-44;382.0;94.0
840.0;?;4;-19;-2650.0;304.0;-32.0;276;-19;-32;677.0;26.0
1720.0;-56;?;-10;?;379.0;434.0;279;?;-56;1072.0;-2.0
1879.0;-42;4;18;-1986.0;483.0;755.0;283;18;-42;1165.0;-5.0
1488.0;-6;?;43;-1644.0;607.0;845.0;283;43;-6;1280.0;-19.0
1532.0;-46;?;37;-1156.0;696.0;954.0;281;37;-46;1308.0;-23.0
1710.0;-58;4;39;-714.0;806.0;1001.0;286;39;-58;1304.0;?
1287.0;-65;-3;50;-376.0;919.0;1080.0;274;50;-65;1218.0;?
945.0;?;6;75;-63.0;1003.0;897.0;291;75;-59;1153.0;-82.0
?;-38;19;94;195.0;1015.0;844.0;317;94;-38;1176.0;-99.0
211.0;-57;3;60;454.0;951.0;795.0;283;60;-57;1071.0;-107.0
127.0;-25;0;49;665.0;1004.0;841.0;280;49;-25;979.0;?
-550.0;-69;4;68;806.0;955.0;479.0;290;68;-69;976.0;-158.0
-1628.0;-76;0;72;830.0;725.0;-386.0;278;72;-76;940.0;-163.0
-755.0;?;1;13;760.0;592.0;-649.0;282;13;22;784.0;-141.0
456.0;12;4;-46;495.0;490.0;8.0;287;?;12;536.0;-118.0
129.0;0;8;-13;152.0;485.0;347.0;287;-13;0;253.0;-105.0
-6.0;17;-1;-6;-88.0;426.0;452.0;275;-6;17;82.0;-113.0
259.0;3;-4;-26;-342.0;267.0;356.0;269;-26;3;61.0;-120.0
?;13;-1;-28;-526.0;203.0;178.0;275;-28;13;78.0;-60.0
-130.0;36;?;-37;-605.0;57.0;72.0;279;?;36;?;-6.0
-124.0;13;8;-26;?;24.0;156.0;279;-26;13;-3.0;32.0
-226.0;?;3;-17;-613.0;?;43.0;275;-17;-24;62.0;38.0
-304.0;-10;?;-4;-545.0;-21.0;-18.0;279;-4;-10;64.0;36.0
-495.0;?;3;11;-435.0;?;-158.0;280;11;13;50.0;30.0
-707.0;-7;1;-3;-296.0;38.0;-136.0;278;-3;-7;132.0;62.0
-731.0;-14;0;?;-180.0;108.0;26.0;279;-4;-14;205.0;?
-390.0;?;7;4;-24.0;256.0;182.0;277;4;3;289.0;24.0
246.0;-12;7;-6;73.0;325.0;216.0;277;-6;-12;365.0;?
-90.0;-12;-3;8;141.0;270.0;-87.0;273;8;-12;444.0;15.0
-1360.0;21;-5;7;185.0;182.0;-242.0;272;7;21;387.0;30.0
-2238.0;-1;4;-26;145.0;94.0;-131.0;283;-26;-1;118.0;88.0
-2419.0;-13;4;-9;84.0;69.0;217.0;283;-9;-13;-124.0;141.0
-1858.0;4;-1;14;21.0;202.0;529.0;275;14;4;-287.0;111.0
-1335.0;-31;4;-12;9.0;262.0;411.0;276;-12;-31;-203.0;82.0
-1289.0;-22;4;-11;54.0;346.0;210.0;277;?;-22;-56.0;127.0
-886.0;2;1;-6;42.0;333.0;-173.0;277;-6;2;61.0;130.0
?;6;5;?;30.0;302.0;-474.0;278;-1;6;255.0;93.0
-18.0;-1;?;?;36.0;213.0;-411.0;276;15;-1;285.0;56.0
-70.0;-36;-1;5;2.0;145.0;?;278;5;-36;223.0;19.0
-410.0;-8;-1;3;-32.0;81.0;-101.0;279;3;-8;154.0;?
-454.0;10;-3;8;-107.0;7.0;-138.0;275;8;10;59.0;-19.0
-308.0;?;-3;22;-209.0;-27.0;-179.0;272;22;1;73.0;-9.0
-364.0;1;1;1;-244.0;-5.0;-170.0;279;1;1;67.0;-17.0
-158.0;-30;2;-37;-244.0;-8.0;-239.0;280;-37;-30;81.0;-34.0
-58.0;-39;1;-19;-218.0;-55.0;-200.0;273;-19;-39;50.0;15.0
-62.0;-13;2;-12;-136.0;-57.0;-121.0;279;-12;-13;?;-17.0
-185.0;1;-1;-16;-102.0;-42.0;-116.0;281;-16;1;-5.0;-7.0
-120.0;6;-7;3;-87.0;-4.0;?;281;3;6;-9.0;-8.0
-132.0;17;-2;1;-38.0;15.0;-41.0;279;1;17;27.0;-2.0
-158.0;12;?;6;37.0;-37.0;-26.0;277;?;12;7.0;-54.0
-149.0;-5;1;?;61.0;-10.0;-94.0;280;15;-5;-43.0;-34.0
-148.0;-13;2;-4;126.0;52.0;-120.0;276;-4;-13;?;34.0
-158.0;?;3;9;192.0;?;-122.0;276;9;-30;?;-16.0
-105.0;-36;-1;30;241.0;-13.0;-26.0;279;30;-36;7.0;-45.0
-17.0;-25;-4;?;246.0;55.0;49.0;276;23;-25;108.0;-89.0
267.0;-27;-5;24;211.0;125.0;299.0;279;24;-27;157.0;-101.0
338.0;-28;-2;9;160.0;215.0;422.0;277;9;-28;161.0;?
607.0;-20;-1;-15;143.0;209.0;466.0;278;-15;-20;178.0;-160.0
?;-14;1;-9;102.0;274.0;438.0;283;-9;-14;228.0;?
304.0;-21;3;-9;106.0;248.0;429.0;281;-9;-21;309.0;-184.0
24.0;-27;0;-17;35.0;233.0;943.0;282;-17;-27;420.0;-138.0
-277.0;?;3;-16;-53.0;226.0;993.0;291;-16;-27;427.0;-161.0
?;-37;3;15;-216.0;223.0;?;291;?;-37;444.0;-136.0
251.0;-26;0;64;-356.0;208.0;522.0;286;64;-26;344.0;-124.0
963.0;-6;4;36;-434.0;196.0;-318.0;282;36;-6;318.0;-77.0
692.0;?;4;-2;-534.0;?;-2.0;281;-2;-15;221.0;-71.0
580.0;-41;-2;19;-573.0;125.0;-471.0;283;19;-41;193.0;-58.0
?;-37;1;14;-600.0;31.0;?;283;14;-37;170.0;-30.0
-2229.0;-9;0;-4;-500.0;41.0;63.0;284;-4;-9;99.0;23.0
-1786.0;-13;-1;-12;-402.0;39.0;278.0;286;-12;-13;-15.0;45.0
996.0;-11;-1;-14;-209.0;38.0;48.0;280;-14;-11;-72.0;-2.0
1433.0;?;-5;16;-20.0;-51.0;-218.0;281;16;9;45.0;2.0
887.0;2;-4;-7;126.0;?;-107.0;281;?;2;-13.0;?
-539.0;13;0;-56;201.0;-268.0;-135.0;277;-56;13;-181.0;32.0
-1409.0;35;-2;?;262.0;-299.0;-516.0;285;-31;35;-378.0;44.0
-1014.0;15;1;-33;286.0;-342.0;-748.0;281;-33;15;-458.0;66.0
-547.0;-6;3;-21;348.0;-339.0;-570.0;275;-21;-6;-460.0;97.0
-282.0;?;0;8;419.0;-263.0;-174.0;280;8;-25;-490.0;126.0
-283.0;-34;-3;-20;534.0;-236.0;3.0;?;-20;-34;?;84.0
-360.0;11;-8;-27;619.0;-205.0;33.0;283;-27;11;-443.0;?
-352.0;23;-3;-24;613.0;-201.0;40.0;280;-24;23;-355.0;94.0
?;-19;-3;-29;610.0;-152.0;69.0;278;-29;-19;-345.0;42.0
-39.0;-17;-5;-18;537.0;-106.0;99.0;284;-18;-17;-241.0;56.0
95.0;9;2;-2;498.0;-78.0;90.0;287;-2;9;-190.0;45.0
91.0;2;2;-8;469.0;-37.0;97.0;284;-8;?;?;64.0
118.0;-6;-3;-7;403.0;?;?;277;-7;-6;-132.0;4.0
138.0;-7;-1;14;252.0;37.0;130.0;274;14;-7;-59.0;28.0
338.0;-7;0;1;158.0;18.0;259.0;278;1;-7;53.0;7.0
488.0;-2;1;-4;?;82.0;406.0;282;-4;-2;136.0;-34.0
486.0;19;-1;-12;-143.0;70.0;404.0;279;-12;19;139.0;-7.0
406.0;-13;-4;-24;-263.0;141.0;358.0;277;-24;-13;253.0;-44.0
289.0;-40;-1;2;-345.0;137.0;202.0;280;2;-40;236.0;-45.0
170.0;32;2;-8;-407.0;?;?;283;-8;32;258.0;-67.0
66.0;23;0;-14;-478.0;?;22.0;282;-14;23;278.0;-6.0
-26.0;-14;2;21;-476.0;114.0;-7.0;282;21;-14;268.0;-41.0
-34.0;11;3;19;-485.0;123.0;-27.0;279;19;11;247.0;-15.0
-59.0;25;0;-7;-459.0;86.0;-35.0;279;-7;25;213.0;-43.0
-8.0;27;-2;?;-416.0;47.0;-7.0;283;-16;27;236.0;-19.0
4.0;-11;3;-16;-334.0;80.0;12.0;278;-16;-11;128.0;-2.0
1.0;-2;1;-16;-191.0;59.0;-2.0;278;-16;-2;120.0;3.0
34.0;9;-2;-15;-94.0;14.0;60.0;285;-15;?;106.0;-1.0
68.0;-20;1;-1;-21.0;63.0;111.0;?;-1;-20;93.0;32.0
93.0;5;2;4;61.0;18.0;69.0;?;4;5;24.0;13.0
43.0;17;1;-6;127.0;12.0;75.0;280;-6;17;15.0;-4.0
14.0;-4;4;3;166.0;2.0;54.0;279;3;-4;-21.0;9.0
-15.0;-3;4;?;249.0;6.0;23.0;280;-2;-3;-41.0;-7.0
-19.0;6;1;-2;260.0;-20.0;14.0;280;-2;6;-62.0;6.0
-41.0;3;2;3;250.0;-17.0;4.0;282;3;3;-62.0;8.0
-46.0;?;-1;-6;249.0;-43.0;4.0;283;-6;4;-50.0;-2.0
-69.0;-2;-2;11;215.0;-47.0;-5.0;277;11;-2;-66.0;17.0
?;-36;-1;17;198.0;-49.0;8.0;285;17;-36;-66.0;8.0
-69.0;-44;0;14;182.0;-54.0;-22.0;287;14;-44;-73.0;-9.0
-104.0;4;?;11;61.0;-58.0;-34.0;278;11;4;-39.0;29.0
-82.0;8;6;-9;9.0;-40.0;-45.0;279;-9;8;-23.0;18.0
-132.0;-17;4;-6;1.0;-69.0;-81.0;281;-6;-17;-40.0;25.0
-156.0;2;2;5;-42.0;-41.0;-83.0;279;5;2;-8.0;33.0
-148.0;-15;10;0;-92.0;-73.0;-70.0;276;0;-15;-2.0;23.0
-133.0;-25;5;21;-109.0;-47.0;-111.0;281;21;-25;13.0;-6.0
-143.0;3;-2;33;-122.0;-24.0;-119.0;288;33;3;29.0;23.0
-127.0;14;0;11;-89.0;-24.0;-92.0;284;11;14;31.0;7.0
-110.0;5;-1;4;-42.0;-40.0;-110.0;281;4;5;21.0;23.0
-109.0;-31;-2;-3;-75.0;-32.0;-81.0;?;-3;-31;21.0;10.0
-81.0;-29;-1;-4;-51.0;-2.0;-64.0;279;-4;-29;14.0;?
-84.0;-10;-1;12;-8.0;-14.0;-26.0;279;12;-10;13.0;-23.0
-102.0;-22;-2;-7;35.0;4.0;-42.0;278;-7;-22;6.0;12.0
-83.0;-26;-1;-25;?;8.0;6.0;279;-25;-26;36.0;4.0
-29.0;-8;4;-7;?;2.0;37.0;283;-7;-8;21.0;-14.0
-37.0;5;2;3;-6.0;2.0;13.0;280;3;5;-2.0;-9.0
-30.0;-2;2;8;48.0;-6.0;43.0;279;8;-2;3.0;-17.0
-31.0;18;6;-9;76.0;23.0;26.0;282;-9;18;7.0;15.0
-26.0;18;3;?;54.0;6.0;23.0;280;-28;18;6.0;0.0
-34.0;5;1;-15;46.0;26.0;15.0;281;-15;5;25.0;-11.0
8.0;23;2;-15;13.0;21.0;37.0;283;-15;?;49.0;2.0
18.0;15;1;-11;48.0;33.0;29.0;278;?;?;39.0;12.0
-8.0;19;5;4;29.0;28.0;28.0;?;4;19;70.0;-2.0
-11.0;-4;-1;?;10.0;40.0;49.0;285;-4;-4;84.0;-5.0
?;-8;-6;-34;6.0;-5.0;24.0;283;-34;-8;57.0;7.0
-28.0;35;1;-23;-36.0;34.0;15.0;281;-23;35;26.0;13.0
-17.0;17;-4;-4;-45.0;11.0;6.0;281;-4;17;40.0;15.0
-49.0;12;-4;-42;-2.0;-31.0;-2.0;277;-42;12;10.0;7.0
-57.0;1;5;-23;-7.0;-34.0;8.0;279;-23;1;-28.0;-11.0
-52.0;-21;5;15;7.0;-35.0;-59.0;280;15;-21;-45.0;16.0
