InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
733.0;-774;732.0;846.0;531.0;-97.0;-579.0;-774
727.0;-1378;866.0;915.0;529.0;-325.0;-579.0;-1378
722.0;21;960.0;1034.0;529.0;-438.0;-597.0;21
717.0;?;935.0;1188.0;529.0;-424.0;-516.0;2099
711.0;2245;838.0;1370.0;530.0;-366.0;-342.0;2245
707.0;1000;595.0;1382.0;529.0;-301.0;-86.0;1000
706.0;-967;397.0;1248.0;530.0;-119.0;169.0;-967
707.0;-598;159.0;789.0;532.0;48.0;150.0;-598
704.0;626;-334.0;689.0;532.0;-76.0;124.0;626
700.0;92;-810.0;1210.0;531.0;-142.0;220.0;92
700.0;-43;-913.0;1288.0;538.0;81.0;127.0;-43
703.0;-92;-849.0;971.0;543.0;227.0;19.0;-92
709.0;-182;?;754.0;542.0;314.0;619.0;-182
714.0;-47;-410.0;653.0;545.0;390.0;970.0;-47
640.0;-1081;-6.0;896.0;453.0;191.0;321.0;-1081
634.0;-995;-123.0;1475.0;448.0;70.0;254.0;-995
631.0;-706;-93.0;1252.0;444.0;116.0;302.0;-706
630.0;-822;-153.0;?;442.0;148.0;241.0;-822
627.0;663;-211.0;?;440.0;229.0;276.0;663
626.0;1600;-351.0;1028.0;440.0;?;640.0;1600
?;1073;-342.0;912.0;440.0;-43.0;880.0;1073
640.0;911;-218.0;673.0;434.0;-78.0;54.0;911
646.0;?;-7.0;642.0;435.0;-178.0;-879.0;582
642.0;432;233.0;860.0;436.0;-122.0;-1925.0;432
637.0;421;244.0;862.0;432.0;-107.0;-2010.0;421
631.0;68;216.0;937.0;428.0;-79.0;-1163.0;68
624.0;-41;227.0;859.0;424.0;-168.0;-474.0;-41
618.0;-969;306.0;795.0;420.0;-413.0;-265.0;-969
615.0;-815;429.0;929.0;417.0;-559.0;-373.0;-815
613.0;1515;554.0;1209.0;414.0;-603.0;-495.0;1515
609.0;1138;703.0;1244.0;413.0;-551.0;-595.0;1138
605.0;?;728.0;1357.0;412.0;-374.0;-558.0;20
601.0;-153;669.0;1456.0;413.0;-226.0;-306.0;-153
599.0;-954;622.0;?;415.0;-57.0;-91.0;-954
599.0;-411;579.0;584.0;417.0;46.0;-142.0;?
597.0;239;278.0;1000.0;?;37.0;-261.0;239
?;137;-210.0;1342.0;419.0;169.0;-338.0;137
598.0;-3;?;1123.0;428.0;555.0;-349.0;-3
602.0;-178;-195.0;783.0;432.0;325.0;-49.0;-178
608.0;-62;-93.0;654.0;437.0;411.0;848.0;-62
618.0;39;271.0;547.0;446.0;409.0;870.0;39
628.0;-26;166.0;590.0;452.0;-135.0;826.0;-26
634.0;?;-245.0;697.0;?;-230.0;1210.0;-56
640.0;69;-333.0;829.0;459.0;-63.0;1216.0;69
647.0;-20;-251.0;803.0;464.0;-105.0;878.0;-20
654.0;-1;-195.0;872.0;468.0;-159.0;555.0;-1
659.0;-217;-249.0;1334.0;470.0;-120.0;425.0;-217
663.0;?;-331.0;1362.0;472.0;-71.0;486.0;-881
664.0;-872;-445.0;1029.0;471.0;46.0;349.0;?
667.0;-1653;-495.0;1651.0;471.0;45.0;94.0;-1653
671.0;?;-352.0;1166.0;470.0;-111.0;-483.0;-1464
675.0;-1;-173.0;640.0;469.0;43.0;-1536.0;-1
676.0;-354;-35.0;1155.0;468.0;274.0;-1711.0;?
683.0;382;-20.0;1245.0;472.0;-31.0;-917.0;382
688.0;1625;-251.0;958.0;472.0;-124.0;-189.0;1625
699.0;1382;-223.0;649.0;?;39.0;-137.0;1382
705.0;1063;132.0;617.0;467.0;-254.0;-342.0;1063
701.0;800;366.0;797.0;471.0;-200.0;-688.0;800
694.0;511;353.0;858.0;469.0;-157.0;-604.0;511
687.0;148;393.0;916.0;467.0;-101.0;-447.0;148
679.0;297;449.0;889.0;466.0;-79.0;?;297
670.0;-525;499.0;823.0;464.0;-112.0;-627.0;-525
664.0;-960;614.0;902.0;?;-296.0;?;?
659.0;67;689.0;1098.0;460.0;-391.0;-791.0;67
655.0;1087;719.0;1255.0;460.0;-317.0;-685.0;1087
652.0;1437;649.0;1470.0;459.0;-207.0;-389.0;1437
650.0;-2249;503.0;1593.0;460.0;-96.0;30.0;-2249
647.0;-3327;259.0;1128.0;463.0;80.0;395.0;-3327
645.0;23;7.0;662.0;467.0;179.0;516.0;23
639.0;233;-530.0;951.0;467.0;110.0;?;233
638.0;18;-918.0;1267.0;472.0;81.0;669.0;18
640.0;132;-841.0;1105.0;479.0;463.0;?;132
646.0;-245;-647.0;862.0;479.0;439.0;-57.0;-245
651.0;-52;-459.0;663.0;482.0;347.0;-69.0;-52
659.0;-121;51.0;583.0;488.0;161.0;-209.0;-121
?;-88;-42.0;660.0;494.0;-296.0;71.0;-88
?;-68;-384.0;?;500.0;-306.0;1130.0;-68
680.0;-26;-419.0;?;506.0;-171.0;1511.0;-26
687.0;93;-368.0;827.0;512.0;-177.0;1179.0;93
695.0;21;-281.0;781.0;516.0;-181.0;741.0;21
701.0;-170;-234.0;1466.0;520.0;-92.0;?;-170
707.0;-374;-282.0;1409.0;524.0;38.0;415.0;-374
711.0;-744;-390.0;886.0;526.0;126.0;441.0;-744
715.0;?;-505.0;1388.0;527.0;43.0;264.0;-1410
716.0;-1916;-491.0;1653.0;526.0;-196.0;-202.0;-1916
717.0;-914;?;704.0;525.0;-172.0;-936.0;-914
717.0;-221;-97.0;1078.0;526.0;57.0;-1098.0;-221
718.0;-296;-17.0;1245.0;528.0;97.0;-464.0;-296
718.0;1435;-28.0;1089.0;526.0;142.0;339.0;1435
721.0;2166;80.0;672.0;518.0;176.0;222.0;2166
725.0;1191;355.0;686.0;513.0;?;-388.0;1191
721.0;783;711.0;823.0;512.0;-39.0;-1249.0;783
713.0;457;743.0;784.0;513.0;72.0;-1636.0;457
705.0;417;769.0;805.0;512.0;-22.0;-1450.0;417
697.0;508;777.0;878.0;510.0;-63.0;-1206.0;508
739.0;1465;93.0;856.0;541.0;288.0;6.0;1465
746.0;925;196.0;707.0;533.0;93.0;-417.0;925
748.0;536;503.0;787.0;531.0;115.0;-1184.0;536
742.0;699;638.0;911.0;529.0;162.0;-1904.0;699
736.0;?;708.0;?;524.0;65.0;-2048.0;608
731.0;672;762.0;899.0;520.0;10.0;-1885.0;672
726.0;615;796.0;833.0;516.0;-140.0;-1515.0;615
721.0;-449;?;816.0;510.0;-382.0;-1228.0;-449
717.0;-89;923.0;970.0;506.0;-468.0;-1019.0;-89
713.0;-351;887.0;1189.0;501.0;-450.0;-915.0;-351
708.0;81;942.0;1245.0;498.0;-353.0;-748.0;81
?;185;846.0;1383.0;497.0;?;-520.0;185
702.0;-4272;645.0;1451.0;496.0;-217.0;-271.0;-4272
698.0;-2656;425.0;1150.0;498.0;-101.0;-22.0;-2656
695.0;836;57.0;641.0;500.0;?;141.0;836
690.0;-294;-570.0;746.0;502.0;-207.0;450.0;-294
687.0;217;-892.0;1279.0;507.0;-96.0;623.0;217
685.0;45;-963.0;1201.0;514.0;237.0;394.0;45
688.0;-267;-976.0;883.0;517.0;221.0;240.0;-267
691.0;71;-926.0;702.0;520.0;318.0;500.0;?
695.0;-100;-500.0;629.0;523.0;469.0;93.0;-100
698.0;11;-288.0;773.0;525.0;214.0;-432.0;11
700.0;-36;?;815.0;529.0;6.0;98.0;-36
703.0;-33;-596.0;824.0;532.0;32.0;798.0;-33
708.0;-34;-523.0;804.0;533.0;-11.0;923.0;-34
712.0;-82;-449.0;792.0;?;-45.0;658.0;-82
717.0;-38;-361.0;1005.0;536.0;-9.0;309.0;-38
721.0;-201;-282.0;?;538.0;17.0;122.0;-201
725.0;-434;-333.0;962.0;538.0;69.0;23.0;-434
729.0;-451;-477.0;1161.0;536.0;35.0;65.0;-451
732.0;-1108;-555.0;1698.0;534.0;-94.0;2.0;-1108
734.0;-1938;-431.0;1164.0;531.0;-63.0;-217.0;-1938
734.0;-1191;-212.0;717.0;529.0;80.0;-470.0;-1191
736.0;-716;78.0;974.0;530.0;?;-652.0;-716
737.0;-328;98.0;1092.0;530.0;?;-301.0;-328
738.0;1671;225.0;989.0;525.0;327.0;-64.0;1671
744.0;1894;290.0;809.0;517.0;259.0;-446.0;1894
747.0;957;476.0;844.0;510.0;187.0;-925.0;957
?;1000;843.0;905.0;510.0;134.0;-1789.0;1000
737.0;967;1025.0;861.0;508.0;?;-2098.0;967
731.0;?;1053.0;918.0;507.0;56.0;-1794.0;1064
725.0;1080;1096.0;?;505.0;-12.0;-1272.0;1080
?;586;1055.0;860.0;?;-117.0;-790.0;586
?;-578;1100.0;?;499.0;-276.0;-518.0;-578
714.0;-995;1126.0;990.0;498.0;-332.0;-438.0;-995
712.0;-373;1078.0;1125.0;?;-258.0;-386.0;-373
711.0;719;978.0;1201.0;494.0;-250.0;-282.0;719
711.0;?;803.0;1412.0;491.0;-178.0;-147.0;1334
710.0;-449;618.0;1470.0;491.0;-123.0;-8.0;-449
709.0;-744;483.0;1124.0;496.0;-33.0;84.0;-744
711.0;636;229.0;559.0;503.0;-52.0;225.0;636
715.0;273;-182.0;713.0;504.0;-84.0;700.0;273
722.0;41;-625.0;1130.0;?;78.0;1191.0;41
730.0;33;-935.0;1136.0;521.0;?;1406.0;33
740.0;-89;-1211.0;858.0;527.0;291.0;1317.0;-89
749.0;10;-816.0;600.0;535.0;280.0;?;10
758.0;-76;-268.0;578.0;545.0;-69.0;-95.0;-76
764.0;-77;-337.0;1177.0;555.0;-274.0;36.0;-77
769.0;-58;-596.0;2361.0;562.0;-372.0;1102.0;-58
771.0;-97;?;1589.0;571.0;-412.0;1363.0;-97
772.0;-41;-519.0;800.0;576.0;-463.0;984.0;-41
774.0;-81;-383.0;672.0;577.0;-530.0;712.0;-81
774.0;-130;-280.0;1025.0;579.0;-483.0;537.0;-130
774.0;-281;-255.0;1295.0;581.0;-430.0;359.0;-281
773.0;-649;-306.0;?;582.0;-406.0;145.0;-649
771.0;?;-462.0;1135.0;582.0;-482.0;?;-840
769.0;-1373;-502.0;1579.0;581.0;-551.0;87.0;-1373
766.0;-1882;?;1274.0;578.0;-403.0;-4.0;-1882
763.0;-1171;-401.0;561.0;571.0;-151.0;-207.0;-1171
759.0;-714;-256.0;873.0;567.0;-15.0;-305.0;-714
754.0;-641;-370.0;1396.0;559.0;66.0;-173.0;?
749.0;862;-426.0;1073.0;545.0;305.0;-294.0;862
748.0;1780;-189.0;718.0;525.0;610.0;-1060.0;1780
736.0;1603;149.0;755.0;510.0;691.0;-1851.0;1603
716.0;1669;410.0;871.0;496.0;803.0;-2670.0;1669
697.0;1651;608.0;?;478.0;811.0;-3163.0;1651
?;1789;774.0;860.0;461.0;596.0;-3217.0;1789
656.0;1450;849.0;920.0;444.0;227.0;-2813.0;1450
637.0;722;912.0;914.0;425.0;-136.0;-2259.0;722
619.0;-138;1088.0;961.0;407.0;-367.0;-1663.0;-138
602.0;405;1249.0;1131.0;391.0;-493.0;-1113.0;405
585.0;1202;1320.0;1207.0;374.0;-502.0;-759.0;1202
-185.0;1140;408.0;879.0;-270.0;-278.0;-1031.0;1140
-197.0;1070;416.0;890.0;-281.0;-482.0;-893.0;1070
-209.0;965;543.0;920.0;-294.0;-463.0;-866.0;965
-223.0;1038;765.0;969.0;-307.0;-290.0;-828.0;1038
-238.0;1220;887.0;928.0;-320.0;-304.0;-648.0;1220
-256.0;1418;901.0;904.0;-333.0;-326.0;-528.0;1418
-274.0;?;884.0;942.0;-346.0;-305.0;-614.0;1571
-292.0;1803;763.0;965.0;?;-221.0;-800.0;1803
-310.0;1804;676.0;1018.0;-371.0;-111.0;-1040.0;1804
-328.0;2246;608.0;1205.0;-384.0;11.0;-1313.0;2246
-345.0;3471;523.0;1111.0;-395.0;116.0;-1631.0;3471
-361.0;2954;520.0;1128.0;-406.0;169.0;-1726.0;2954
-376.0;1877;453.0;1424.0;-415.0;245.0;-1801.0;1877
-391.0;1075;424.0;1136.0;-427.0;392.0;-1793.0;?
-406.0;-14;415.0;948.0;-437.0;510.0;-1611.0;-14
-422.0;77;243.0;990.0;-445.0;518.0;-1437.0;77
-435.0;104;125.0;1210.0;-449.0;556.0;-1356.0;104
-455.0;-274;151.0;1194.0;-458.0;908.0;-1640.0;-274
-476.0;-180;-189.0;983.0;-470.0;701.0;-1751.0;-180
-491.0;-114;-192.0;?;-483.0;548.0;-1641.0;-114
-507.0;-91;?;700.0;-494.0;264.0;-2353.0;-91
-527.0;-47;530.0;?;-504.0;-25.0;-2739.0;-47
?;-43;287.0;935.0;-517.0;48.0;-1678.0;-43
?;-25;250.0;856.0;-530.0;158.0;-668.0;-25
-581.0;-51;431.0;897.0;-543.0;218.0;-520.0;-51
?;-1;546.0;1008.0;-554.0;234.0;-1014.0;-1
-616.0;-25;?;983.0;-564.0;167.0;-1543.0;-25
-635.0;-55;404.0;891.0;-573.0;268.0;-1823.0;-55
-654.0;66;321.0;972.0;-582.0;416.0;-1877.0;66
-670.0;-185;338.0;1093.0;-591.0;526.0;-1811.0;-185
-685.0;183;?;1444.0;-598.0;589.0;?;183
-699.0;-239;274.0;1290.0;-605.0;617.0;-1844.0;-239
-709.0;-28;289.0;916.0;-613.0;709.0;-1861.0;-28
-717.0;4722;333.0;878.0;-621.0;799.0;-1803.0;4722
?;8158;371.0;969.0;-624.0;832.0;-1781.0;8158
-733.0;7401;?;991.0;-625.0;781.0;-1751.0;7401
-740.0;5942;289.0;1005.0;-625.0;480.0;-1547.0;5942
-747.0;3708;265.0;1021.0;-622.0;132.0;-1342.0;3708
-752.0;1678;?;1017.0;-620.0;-64.0;-1078.0;?
-753.0;1848;449.0;1021.0;-620.0;-179.0;-591.0;1848
-756.0;2448;351.0;1027.0;-620.0;-108.0;3.0;2448
-760.0;2583;149.0;965.0;-618.0;-51.0;419.0;2583
-763.0;2273;-107.0;953.0;-618.0;36.0;429.0;2273
-766.0;1616;-256.0;941.0;-619.0;200.0;-18.0;1616
?;1089;-209.0;1069.0;-624.0;332.0;-833.0;1089
-764.0;246;-244.0;1213.0;-629.0;359.0;-1615.0;246
-762.0;-32;-301.0;1105.0;-633.0;484.0;-2128.0;-32
-760.0;42;-300.0;891.0;-636.0;?;-2050.0;42
-757.0;-40;-285.0;873.0;-639.0;290.0;-1386.0;-40
-755.0;94;-200.0;977.0;-639.0;267.0;-809.0;94
-754.0;124;-7.0;1069.0;-637.0;274.0;-713.0;?
-756.0;159;?;1028.0;-632.0;270.0;-895.0;159
-758.0;182;149.0;929.0;-626.0;251.0;-1044.0;182
-756.0;434;394.0;940.0;-625.0;240.0;-1292.0;434
-751.0;743;756.0;1019.0;-627.0;196.0;-1333.0;743
-746.0;1335;951.0;1044.0;-629.0;184.0;-1072.0;1335
-742.0;2183;920.0;987.0;-630.0;176.0;-716.0;2183
-738.0;1894;790.0;994.0;-631.0;209.0;-329.0;1894
-735.0;1069;671.0;979.0;-633.0;238.0;-223.0;1069
-733.0;308;?;982.0;-633.0;251.0;-386.0;308
-730.0;-285;682.0;972.0;-635.0;166.0;-605.0;-285
-728.0;-441;672.0;?;-636.0;93.0;-597.0;-441
-727.0;-125;531.0;962.0;-638.0;59.0;-265.0;-125
-726.0;510;335.0;1004.0;-640.0;?;181.0;510
-726.0;367;54.0;?;-642.0;?;487.0;?
-726.0;?;-208.0;962.0;-643.0;-141.0;633.0;967
-726.0;1182;-371.0;927.0;-644.0;-159.0;573.0;1182
-726.0;?;-493.0;981.0;-645.0;-187.0;367.0;-368
-725.0;-650;-568.0;1013.0;-645.0;?;123.0;-650
-725.0;-359;-586.0;1017.0;-646.0;-189.0;-71.0;-359
-726.0;-381;-569.0;999.0;-645.0;-234.0;-106.0;-381
-726.0;-144;-577.0;960.0;-645.0;-259.0;-203.0;-144
-726.0;-26;-569.0;864.0;-644.0;-296.0;-199.0;-26
-727.0;19;-550.0;821.0;-642.0;-370.0;-196.0;19
-727.0;-101;-520.0;1058.0;-641.0;?;-299.0;-101
-727.0;-123;-409.0;?;-639.0;-383.0;-294.0;-123
-727.0;-73;-385.0;1026.0;-636.0;-364.0;-271.0;-73
-728.0;-90;-278.0;789.0;-633.0;-276.0;-357.0;-90
-728.0;-83;0.0;?;-629.0;?;-623.0;-83
?;-83;361.0;829.0;-626.0;107.0;-899.0;-83
-729.0;-60;?;898.0;-624.0;142.0;?;-60
-728.0;-45;669.0;917.0;-623.0;98.0;-923.0;-45
-726.0;-63;673.0;908.0;-622.0;-43.0;-656.0;-63
-726.0;-35;627.0;905.0;-621.0;-190.0;-224.0;-35
-725.0;0;611.0;903.0;-620.0;?;267.0;0
-726.0;-1;624.0;948.0;-618.0;-242.0;301.0;-1
-727.0;31;746.0;933.0;-615.0;-304.0;-83.0;31
-727.0;?;726.0;913.0;-611.0;-393.0;-485.0;48
-727.0;24;692.0;866.0;-606.0;-452.0;-600.0;24
-726.0;-11;721.0;835.0;-602.0;-497.0;-439.0;-11
-725.0;2;848.0;843.0;-596.0;-653.0;-297.0;2
-722.0;0;868.0;881.0;-591.0;-613.0;-363.0;0
-720.0;6;893.0;914.0;-586.0;-628.0;-403.0;6
-718.0;35;869.0;969.0;-581.0;-585.0;-335.0;35
-715.0;-202;877.0;1258.0;-575.0;-519.0;-195.0;-202
-713.0;-227;836.0;1654.0;-570.0;-486.0;230.0;-227
-711.0;-344;813.0;1407.0;-565.0;-321.0;728.0;-344
-709.0;-1395;793.0;895.0;-561.0;?;841.0;-1395
-707.0;-1762;818.0;713.0;-558.0;-7.0;975.0;-1762
-707.0;-756;576.0;748.0;-556.0;?;1080.0;-756
-708.0;-604;253.0;970.0;-552.0;490.0;1219.0;-604
-714.0;-228;-161.0;1066.0;-547.0;641.0;1393.0;-228
?;1449;-684.0;1184.0;-541.0;464.0;1930.0;1449
-729.0;2995;-1105.0;1004.0;-536.0;252.0;1995.0;2995
-733.0;3506;-1256.0;874.0;-533.0;123.0;648.0;3506
-732.0;2137;-1225.0;947.0;-531.0;24.0;152.0;2137
-735.0;2036;-1582.0;1016.0;-526.0;?;1064.0;2036
-742.0;1281;-1414.0;1048.0;?;-270.0;672.0;1281
-748.0;-806;-894.0;1016.0;-519.0;-698.0;734.0;-806
-753.0;101;-646.0;1024.0;-521.0;-456.0;645.0;101
-757.0;-104;-656.0;983.0;-524.0;-220.0;434.0;-104
-761.0;-1185;?;982.0;-528.0;-388.0;324.0;-1185
-764.0;-884;-482.0;1004.0;-534.0;-241.0;320.0;-884
-765.0;-1186;-282.0;1004.0;-540.0;-95.0;366.0;-1186
-768.0;-1847;-166.0;987.0;-546.0;124.0;360.0;-1847
-770.0;-1940;-170.0;1011.0;-552.0;184.0;509.0;-1940
-771.0;-870;-133.0;971.0;-557.0;183.0;382.0;-870
-772.0;-274;?;979.0;-562.0;149.0;318.0;-274
-773.0;-74;-60.0;990.0;-566.0;139.0;208.0;-74
-773.0;425;6.0;1008.0;-570.0;152.0;209.0;425
-774.0;329;?;1015.0;-572.0;224.0;223.0;329
-775.0;?;16.0;978.0;-574.0;154.0;194.0;131
-775.0;122;35.0;985.0;-576.0;100.0;83.0;122
-776.0;569;50.0;1005.0;-576.0;87.0;-74.0;569
-776.0;1317;-7.0;988.0;-577.0;146.0;6.0;1317
-775.0;1586;41.0;1005.0;-577.0;145.0;-192.0;1586
-775.0;2133;128.0;996.0;-577.0;42.0;-292.0;2133
-775.0;2777;178.0;979.0;-576.0;-39.0;-600.0;2777
-774.0;2172;295.0;965.0;-577.0;-153.0;-755.0;2172
-772.0;1134;359.0;985.0;-578.0;-432.0;-1028.0;1134
-771.0;-261;399.0;938.0;-579.0;-727.0;-1304.0;-261
-768.0;-1007;428.0;1030.0;-581.0;-976.0;-1420.0;-1007
-763.0;-276;332.0;1114.0;-585.0;-1071.0;-1350.0;?
-756.0;-182;-95.0;1066.0;-588.0;?;-1689.0;-182
-750.0;-122;-241.0;942.0;-588.0;-972.0;-3268.0;-122
-744.0;133;-605.0;932.0;?;-778.0;-3486.0;133
-739.0;-83;-219.0;965.0;-585.0;-973.0;-2329.0;?
-736.0;-36;41.0;859.0;-582.0;-1162.0;-3371.0;-36
-735.0;-7;495.0;769.0;-578.0;-1100.0;-3214.0;-7
-733.0;-28;761.0;948.0;-575.0;?;-2603.0;-28
-731.0;22;1236.0;1116.0;-573.0;-440.0;-1470.0;22
-729.0;-5;1179.0;1049.0;-571.0;-349.0;-1889.0;-5
-672.0;11;-734.0;959.0;-465.0;-164.0;1923.0;11
-674.0;53;-736.0;982.0;-466.0;473.0;4039.0;53
-676.0;65;-1236.0;969.0;-467.0;1094.0;3979.0;65
-680.0;26;-1106.0;1015.0;-465.0;1141.0;2419.0;26
-683.0;17;-989.0;994.0;-463.0;1389.0;4012.0;17
-687.0;-4;-1407.0;943.0;-460.0;1468.0;?;-4
-689.0;-8;-1317.0;1022.0;-455.0;856.0;3624.0;-8
-691.0;-2;-1264.0;1047.0;-448.0;1327.0;3706.0;-2
-691.0;41;-1460.0;1033.0;-439.0;1201.0;2941.0;41
-690.0;186;-1304.0;1060.0;-431.0;585.0;2530.0;186
-689.0;211;-1163.0;1069.0;-422.0;741.0;2147.0;211
-689.0;?;-1028.0;1010.0;-413.0;1108.0;?;285
-687.0;443;-1374.0;1027.0;-405.0;?;1742.0;443
-687.0;433;-977.0;1019.0;-396.0;580.0;812.0;433
-687.0;408;-621.0;1005.0;-389.0;858.0;1132.0;408
-689.0;320;-344.0;995.0;-386.0;692.0;293.0;320
-689.0;?;?;1005.0;-384.0;465.0;298.0;?
-689.0;209;143.0;980.0;-386.0;467.0;108.0;209
-687.0;218;323.0;959.0;-389.0;221.0;-188.0;218
-682.0;217;340.0;987.0;-391.0;83.0;-162.0;217
-676.0;301;?;983.0;-394.0;16.0;-326.0;301
-668.0;582;451.0;1003.0;-396.0;-116.0;-141.0;582
-657.0;744;293.0;1039.0;-392.0;-172.0;-177.0;?
-644.0;702;63.0;1089.0;-386.0;-209.0;?;702
-628.0;406;-48.0;1067.0;-377.0;-360.0;-375.0;406
-610.0;574;-180.0;1024.0;-362.0;-584.0;-1114.0;?
-590.0;1378;-387.0;989.0;?;-774.0;-1333.0;1378
-570.0;1447;?;984.0;-327.0;-896.0;-1588.0;1447
-550.0;1831;-979.0;1061.0;-313.0;-832.0;-2863.0;1831
-526.0;2447;-1379.0;1080.0;-298.0;-1028.0;-3483.0;2447
-502.0;2069;-1403.0;1052.0;-281.0;-1053.0;-2673.0;2069
?;1756;-1316.0;932.0;-263.0;-995.0;-2503.0;1756
-451.0;1921;-1087.0;956.0;-247.0;-875.0;-935.0;1921
-428.0;2588;-392.0;1017.0;-234.0;-729.0;?;2588
-405.0;3058;342.0;1041.0;-222.0;-598.0;377.0;3058
-380.0;3693;663.0;1021.0;-210.0;-725.0;-304.0;3693
-357.0;4485;?;1006.0;-196.0;-437.0;-3409.0;4485
-332.0;5019;1065.0;966.0;-179.0;533.0;-6133.0;5019
-308.0;5150;1093.0;977.0;-161.0;926.0;-6622.0;5150
-285.0;2871;1149.0;1067.0;-142.0;739.0;-5668.0;2871
-262.0;748;757.0;1119.0;-122.0;808.0;-4102.0;748
-239.0;-124;682.0;1107.0;-103.0;877.0;-2181.0;?
-218.0;-1127;874.0;965.0;-82.0;564.0;-1822.0;-1127
-198.0;-764;956.0;928.0;-63.0;273.0;-1634.0;-764
-179.0;-314;1039.0;1142.0;-44.0;71.0;-1672.0;-314
-160.0;-513;1129.0;1041.0;-27.0;-24.0;-1892.0;-513
-135.0;-407;1203.0;822.0;-9.0;43.0;-1644.0;-407
-105.0;-211;932.0;727.0;11.0;116.0;-976.0;-211
-76.0;-48;844.0;780.0;30.0;156.0;-609.0;-48
-48.0;-27;873.0;924.0;50.0;46.0;-936.0;-27
-20.0;-60;783.0;1042.0;69.0;-34.0;-1614.0;-60
7.0;-66;656.0;1045.0;88.0;-110.0;-1871.0;-66
34.0;-60;470.0;910.0;105.0;?;-1718.0;-60
57.0;-49;462.0;872.0;120.0;-86.0;-1465.0;-49
76.0;-31;493.0;913.0;133.0;179.0;-1211.0;-31
93.0;17;472.0;962.0;145.0;371.0;-1181.0;17
108.0;114;341.0;946.0;?;453.0;-1117.0;114
121.0;159;?;892.0;167.0;383.0;-1098.0;159
133.0;137;54.0;881.0;177.0;316.0;-1156.0;137
143.0;175;-57.0;947.0;187.0;245.0;-1090.0;175
150.0;133;-205.0;1015.0;196.0;217.0;-878.0;133
156.0;1;-231.0;1062.0;205.0;200.0;-515.0;1
160.0;37;-192.0;1179.0;212.0;261.0;-332.0;37
164.0;-253;-162.0;1369.0;219.0;314.0;-335.0;-253
169.0;-1048;-170.0;1407.0;225.0;329.0;-414.0;-1048
173.0;?;-124.0;999.0;?;290.0;-536.0;-1753
176.0;-1688;-67.0;885.0;?;288.0;?;-1688
176.0;-1815;51.0;931.0;250.0;399.0;-736.0;?
172.0;-2701;213.0;1177.0;?;438.0;?;-2701
164.0;-1327;423.0;1022.0;259.0;425.0;-221.0;-1327
156.0;816;389.0;889.0;258.0;181.0;81.0;816
153.0;244;362.0;?;253.0;-178.0;225.0;244
153.0;345;663.0;804.0;250.0;-419.0;64.0;345
153.0;2557;1013.0;957.0;246.0;-396.0;-284.0;2557
153.0;3146;1127.0;912.0;244.0;-98.0;-615.0;?
157.0;2177;1147.0;925.0;242.0;86.0;-731.0;2177
160.0;1548;1037.0;848.0;242.0;131.0;-747.0;1548
163.0;1115;982.0;916.0;243.0;75.0;-792.0;1115
166.0;?;880.0;926.0;244.0;-63.0;-603.0;-407
166.0;-1693;707.0;983.0;245.0;-63.0;-479.0;-1693
164.0;-800;599.0;1060.0;244.0;2.0;-274.0;-800
160.0;-1648;486.0;1073.0;243.0;95.0;84.0;?
156.0;-29;318.0;1220.0;240.0;112.0;344.0;-29
?;?;135.0;1378.0;235.0;86.0;487.0;71
140.0;-4816;63.0;1274.0;229.0;169.0;479.0;-4816
133.0;-1813;-104.0;917.0;222.0;157.0;472.0;-1813
128.0;1096;-431.0;742.0;219.0;88.0;668.0;1096
122.0;-122;-847.0;999.0;218.0;56.0;1048.0;-122
?;616;-827.0;1059.0;215.0;100.0;1384.0;616
118.0;50;-726.0;996.0;212.0;181.0;1381.0;50
123.0;30;-669.0;873.0;210.0;538.0;1230.0;30
116.0;134;-580.0;713.0;202.0;438.0;757.0;134
101.0;-167;-260.0;686.0;192.0;-93.0;255.0;-167
86.0;-4;-132.0;838.0;178.0;-561.0;384.0;-4
?;-85;-156.0;829.0;164.0;-690.0;1207.0;-85
61.0;-90;-250.0;815.0;150.0;-465.0;?;-90
48.0;12;-252.0;770.0;136.0;-171.0;2007.0;12
36.0;67;-186.0;715.0;122.0;-143.0;1330.0;67
25.0;-40;?;814.0;109.0;?;902.0;?
?;-119;-244.0;1180.0;102.0;-165.0;846.0;-119
12.0;-254;-291.0;1147.0;97.0;-75.0;?;-254
8.0;-446;-304.0;1203.0;94.0;-9.0;568.0;-446
5.0;-529;-308.0;1732.0;92.0;49.0;405.0;-529
0.0;-598;-337.0;1298.0;91.0;?;403.0;-598
-7.0;-294;-291.0;?;91.0;208.0;486.0;-294
-12.0;?;-181.0;799.0;93.0;304.0;311.0;464
-17.0;1423;-164.0;1151.0;96.0;412.0;283.0;1423
-26.0;1572;-235.0;1034.0;100.0;467.0;431.0;1572
-33.0;541;?;969.0;104.0;380.0;251.0;541
-36.0;140;54.0;792.0;106.0;177.0;-44.0;140
-36.0;204;215.0;795.0;107.0;129.0;-134.0;204
