NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;0;140012;0;0;?;-156
1;?;0;0;140012;0;0;-33;-156
1;0;?;0;140012;0;0;-33;-148
1;0;?;0;140012;0;0;?;-148
1;?;0;0;140012;0;0;?;-168
1;0;0;0;140012;0;0;-33;-157
1;0;0;0;?;0;?;-38;-134
1;0;0;0;140012;0;0;?;?
1;0;0;0;140012;0;0;-30;-152
1;0;?;0;140012;0;0;-33;-148
1;0;0;0;140012;0;0;-30;-154
1;0;0;0;140012;?;0;-31;-144
1;0;0;0;140012;?;0;-31;-144
1;0;?;0;140012;?;0;-29;-153
1;0;0;0;140012;0;?;-34;-148
1;0;?;?;?;0;0;-34;-148
1;?;0;0;140012;0;0;-34;-144
1;0;0;0;140012;0;0;-33;-144
1;0;?;0;140012;0;0;-33;?
1;0;0;0;140012;0;?;-31;?
1;0;0;0;140012;0;0;-33;-162
1;0;0;0;140012;0;?;-30;-158
1;0;0;0;?;0;0;-32;-165
1;0;0;0;140012;0;0;-32;-165
1;0;0;0;140012;0;0;-33;-144
1;0;0;0;140012;0;?;?;-144
1;0;0;0;140012;0;0;-34;-167
1;0;0;0;140012;?;0;?;-167
1;0;0;0;140012;?;0;-33;-156
1;0;?;0;140012;0;0;-33;-156
1;0;0;0;140012;0;0;-32;?
1;0;0;0;140012;?;0;-34;-157
1;0;?;0;140012;0;0;-33;?
1;0;0;0;140012;0;0;-33;-151
?;0;0;0;140012;0;0;-32;-142
1;0;0;0;140012;0;0;-36;-156
1;0;0;0;140012;0;0;?;-157
1;0;0;0;140012;0;0;-33;?
1;?;0;0;140012;0;0;-33;-151
1;0;0;0;140012;0;0;-34;-142
1;0;0;0;140012;0;0;-34;-146
1;0;0;0;140012;0;0;-34;-146
1;?;0;0;140012;0;0;-33;-146
1;0;0;0;?;0;0;-33;-146
1;0;0;?;140012;0;0;-30;-146
1;0;?;0;140012;0;0;-30;-146
1;?;0;0;140012;0;0;-37;-156
1;0;0;0;140012;0;?;-34;-136
1;0;0;0;140012;0;0;-34;-136
1;0;0;0;140012;0;0;-33;-173
1;0;0;0;140012;0;0;-35;?
1;0;0;0;140012;?;0;-36;-142
1;?;0;?;140012;0;0;-33;-150
1;?;0;0;140012;0;0;-33;-150
1;0;0;0;140012;0;?;-36;-156
1;0;0;0;140012;?;0;-33;-152
1;0;0;0;140012;0;?;-32;-142
1;?;0;0;?;0;0;-32;-142
1;0;0;?;140012;0;0;-35;-150
1;?;0;0;140012;0;0;-35;-150
1;0;0;0;140012;0;0;-35;-151
?;0;0;0;140012;0;?;-32;-154
1;0;0;?;140012;0;0;-36;-161
1;?;0;0;140012;0;0;-32;-153
1;?;0;0;140012;0;0;-32;-153
1;0;0;0;140012;0;0;-33;-170
1;0;0;0;140012;0;0;-33;-161
1;0;0;0;140012;0;0;-34;-153
?;0;0;0;140012;0;0;-34;?
1;0;0;0;140012;0;?;-33;-145
1;0;0;?;140012;0;0;-34;-148
1;0;0;0;140012;0;0;-33;-142
1;?;0;?;140012;0;?;-33;-142
1;0;0;0;140012;0;0;-33;-157
1;0;0;?;140012;0;0;-33;-157
?;0;0;0;140012;0;0;-31;-161
1;0;0;0;140012;0;0;-33;-150
?;0;0;0;140012;0;0;-33;-150
1;0;0;0;140012;?;0;-32;-156
1;0;0;?;140012;0;?;-30;-163
1;0;0;0;140012;0;0;-33;-153
1;0;0;0;?;0;0;-34;-144
1;0;0;0;140012;0;?;-30;-148
1;0;0;0;140012;0;0;-32;-151
1;0;0;0;140012;0;0;-32;-151
1;0;0;0;140012;0;0;?;-157
1;?;0;0;140012;0;0;-33;-149
1;0;?;0;140012;0;0;-33;-149
1;0;0;0;?;0;0;-32;-145
1;?;0;0;140012;0;0;-30;?
1;0;?;0;140012;0;0;-30;-148
1;0;0;?;140012;?;0;-32;-150
1;0;0;0;140012;0;?;-31;-157
1;0;0;0;140012;0;0;-32;-142
1;0;0;0;140012;0;0;-32;-142
1;0;0;0;?;0;0;-33;-159
1;0;0;0;140012;0;0;-30;-161
1;0;0;0;140012;0;0;-33;-153
1;0;0;0;140012;0;0;-37;-153
1;0;0;0;140012;0;0;-37;-153
1;0;0;0;140012;0;0;-29;-150
1;0;0;0;140012;0;0;?;-150
1;0;?;0;140012;0;?;-29;-157
?;0;0;0;140012;?;0;-36;-158
1;0;0;0;140012;0;0;-31;-142
?;0;0;0;140012;0;0;-31;-142
1;0;0;0;140012;0;0;-32;-157
1;0;0;0;140012;?;0;-33;-138
1;0;0;0;140012;0;0;-37;-142
1;0;?;0;137634;0;-88624;-196;-12
1;0;?;0;137634;0;-88624;-196;-12
1;0;0;0;131399;0;-70847;-42;-32
1;0;0;0;128267;?;-84274;-98;32
1;0;0;?;121713;0;-77372;-55;-140
1;0;0;0;121713;0;-77372;-55;-140
1;0;0;0;?;?;-82389;-177;-175
1;0;0;0;115217;0;-82389;-177;-175
1;0;?;0;?;0;-71311;-61;-374
?;0;0;0;104893;0;-75748;-26;-38
1;0;0;0;101790;0;-75342;37;-155
1;0;0;0;?;0;-75342;37;-155
1;0;0;0;96019;0;-72036;-112;-303
1;0;0;0;?;0;-64960;-220;?
?;0;0;0;86101;0;-69223;-189;-255
1;0;0;0;79924;0;-84680;-65;-1068
1;0;0;0;79924;0;-84680;-65;-1068
1;0;0;0;76328;0;-69165;25;?
1;0;0;0;70412;0;-75835;-20;-219
1;0;0;0;64264;0;-87812;-190;-639
1;0;0;0;64264;?;-87812;-190;-639
1;0;0;0;61132;0;-67744;-55;?
1;0;0;0;61132;0;-67744;-55;?
1;0;0;?;?;0;-72007;-180;-136
1;0;0;0;48575;0;-89581;-187;-577
1;0;0;0;45385;0;?;-149;-199
1;0;0;0;45385;0;?;-149;-199
1;?;?;0;38802;0;-83839;-17;-983
1;0;0;0;35786;0;-81664;?;-167
1;0;0;?;29696;0;-69368;-215;-488
1;0;0;0;26100;0;-89030;-205;-628
1;0;0;0;26100;0;-89030;-205;-628
1;0;0;0;22011;0;-29116;28;-557
1;0;0;0;22011;0;0;-40;?
1;0;0;0;22011;1;0;-40;-191
1;?;0;0;22011;1;0;-42;-187
1;0;0;0;22011;1;0;-42;-187
1;0;0;0;22011;1;0;-42;-187
1;0;0;0;22011;?;0;-40;-190
1;0;0;0;22011;1;0;-40;-186
1;0;0;0;22011;1;0;?;-187
1;0;0;0;22011;1;0;?;-187
1;0;?;0;22011;1;0;-40;-201
?;0;0;0;22011;1;?;-45;-180
1;0;0;0;22011;1;0;-45;-180
1;0;0;0;?;1;0;-40;-198
1;0;0;0;22011;?;0;-40;-198
1;0;0;0;22011;1;0;-39;-183
?;0;0;?;22011;1;0;-40;-196
1;0;0;0;22011;1;0;-41;-197
1;0;0;?;22011;?;?;-41;?
1;?;0;0;22011;1;0;-40;-201
1;0;0;0;22011;1;0;-40;-201
1;0;0;0;?;1;0;-45;-201
1;0;0;0;22011;1;0;-43;-191
1;0;0;0;22011;1;0;-41;-201
1;0;0;0;22011;?;0;-41;-201
1;0;0;0;22011;1;0;-45;-198
1;0;0;0;22011;1;0;?;-59
1;0;0;0;23925;0;76125;215;131
1;0;0;0;30305;0;65772;176;930
1;0;0;0;30305;0;65772;176;930
1;0;0;0;34162;0;95004;143;1023
1;0;0;0;40252;?;97092;88;675
1;0;0;0;40252;0;97092;88;675
?;0;?;0;?;0;?;?;716
1;0;0;0;50170;0;88044;101;108
1;0;?;0;50170;0;88044;101;?
1;0;0;0;55912;0;97962;-14;644
1;0;0;0;?;0;66642;172;299
1;0;0;0;66004;0;?;142;620
1;0;0;0;66004;0;?;142;620
1;?;0;0;72152;0;75574;32;-3
1;0;0;0;75284;0;74762;106;89
1;0;0;0;81838;?;81780;156;362
1;0;0;0;87841;0;65192;174;207
1;0;0;0;87841;0;65192;174;207
1;0;0;0;91060;0;71572;72;783
1;?;0;0;97614;0;84013;179;720
1;0;0;0;97614;?;84013;179;720
1;0;?;0;103443;0;89755;4;763
1;0;0;0;103443;?;89755;4;763
1;0;0;0;106662;0;78184;21;-32
1;0;0;0;112578;0;84564;167;245
1;0;0;?;116406;0;69136;65;?
1;0;0;0;122264;0;100891;128;?
1;0;0;0;122264;0;100891;?;-32
1;0;0;0;?;0;69020;?;741
1;0;0;0;132240;?;84854;9;89
1;0;0;0;138417;0;87174;160;687
1;0;0;0;144507;?;89494;113;812
1;0;0;0;144507;0;89494;113;812
1;0;0;0;148248;0;81693;167;17
1;?;0;0;154483;0;?;99;?
1;0;0;?;154483;0;66700;?;125
1;?;0;0;157615;0;98107;145;198
1;0;0;0;163937;0;83984;33;740
1;0;0;0;163937;0;83984;33;740
1;0;0;0;169853;0;82360;90;620
1;?;0;0;172898;0;100224;94;701
1;0;0;0;179307;?;87145;-18;1054
?;0;0;0;179307;?;87145;-18;1054
1;0;0;0;?;?;82592;62;1057
?;0;0;0;188819;0;66352;120;255
1;0;?;0;194735;0;60407;128;611
1;0;0;0;198418;0;89204;-21;186
1;0;0;0;198418;0;89204;-21;186
1;0;0;0;198418;0;89204;-21;186
1;0;0;0;204508;0;90016;89;819
?;0;0;0;210656;?;87580;167;293
1;0;0;0;214426;0;?;?;73
1;0;?;0;220255;0;?;100;?
1;0;0;0;220255;0;89088;100;821
1;0;0;0;226345;0;94076;127;?
1;0;?;0;230028;0;69165;226;467
1;0;?;0;?;0;?;-2;473
1;0;0;0;239308;0;91176;123;?
1;0;0;0;239308;0;91176;123;-76
1;0;0;0;245775;0;76328;-46;581
?;0;0;0;251720;0;78909;12;267
1;0;0;0;251720;0;78909;12;267
1;0;0;0;254736;0;70180;105;46
1;0;0;0;254736;0;70180;105;46
1;0;0;0;261319;0;89523;190;-361
1;0;0;0;264915;0;96483;114;629
1;0;0;0;270831;?;86159;51;?
1;0;0;0;270831;0;86159;51;201
?;0;0;0;276834;0;?;-31;140
1;0;0;0;280343;0;?;111;909
1;0;0;0;286984;0;74124;31;-100
1;0;0;0;293074;0;87696;-20;390
1;0;0;0;296902;0;85028;151;-7
1;0;0;0;296902;0;85028;151;-7
1;0;0;0;303224;?;81403;54;1026
1;0;0;0;303224;0;81403;54;1026
1;0;0;0;306356;0;69107;153;478
1;0;0;0;312997;0;74849;209;1008
1;0;0;0;316274;0;92133;20;658
1;?;0;0;316274;0;92133;20;658
1;?;0;0;322190;0;82737;-43;40
?;0;0;0;328425;?;82911;-3;?
1;0;0;0;331644;0;86478;16;326
1;0;0;0;337734;0;78358;158;268
1;0;0;0;337734;0;78358;158;?
1;0;0;0;344375;0;90045;-8;869
1;0;0;0;347391;0;64061;?;1035
1;0;0;0;353713;?;72413;247;274
1;0;0;0;353713;0;72413;247;274
1;0;0;0;353713;0;72413;247;274
0;1;1;0;356932;0;101065;165;685
0;1;1;0;363631;?;68614;219;297
0;1;1;0;369634;0;71282;196;290
0;1;1;0;373259;0;66352;146;421
0;1;?;0;373259;?;66352;146;421
0;1;1;0;?;0;81693;135;214
0;1;1;0;?;0;?;158;210
0;1;1;0;388890;0;82476;125;337
0;?;1;0;388890;0;?;?;337
?;1;1;?;389992;0;0;109;581
?;1;1;1;389992;0;0;86;391
0;1;1;1;389992;0;0;86;401
0;1;1;1;?;0;0;89;387
0;1;1;1;?;0;0;89;387
?;1;1;1;389992;0;0;89;387
0;1;1;1;389992;0;0;86;384
?;1;1;1;?;0;0;88;399
0;1;1;1;389992;?;0;86;395
0;?;1;1;389992;0;0;?;377
?;1;1;1;?;0;0;86;377
0;1;1;1;389992;0;0;88;398
0;1;1;1;389992;?;0;?;380
0;?;1;1;389992;0;0;87;401
0;1;?;1;389992;0;0;87;401
0;?;1;1;389992;0;0;88;384
0;1;?;1;389992;0;0;88;393
0;1;1;1;389992;0;0;88;389
?;?;1;1;389992;0;0;88;403
0;1;1;1;389992;0;?;88;403
0;1;1;1;389992;0;0;88;403
0;1;1;1;389992;0;0;?;407
0;1;?;1;?;0;0;85;407
0;1;1;1;389992;0;0;86;393
?;1;1;0;389209;0;-29580;-95;-705
0;1;1;0;?;0;-29580;?;-705
?;1;1;0;386338;0;-71572;-184;-211
0;1;1;0;379204;0;-67802;-215;-504
0;1;1;0;373288;0;?;-71;-203
0;1;1;0;373288;0;-89320;-71;-203
0;1;1;?;?;0;-77459;-20;?
0;1;1;?;363370;0;-71137;?;-202
0;1;1;0;360470;0;-67541;-233;-829
0;1;1;0;360470;0;-67541;-233;-829
0;1;1;0;?;0;-77865;?;-162
?;0;1;0;348087;0;-57797;-169;?
1;0;1;0;348087;0;-57797;-169;-881
1;0;1;?;344810;0;-82621;-236;-434
1;0;1;0;338807;?;-71572;-104;?
1;0;1;0;?;0;?;-28;207
1;0;?;0;334950;0;-80359;-28;207
1;0;1;0;328889;0;-69977;-162;-889
1;?;1;0;322567;0;-72616;-49;-743
1;0;1;0;319203;0;-65598;?;-281
?;0;1;0;?;0;-65975;-65;?
1;0;1;0;312707;0;-65975;-65;-469
1;0;?;0;?;0;-93960;?;-381
1;0;1;0;306559;0;-93960;-233;?
1;0;1;0;?;0;-93409;-20;?
1;0;1;0;299686;0;-72587;-56;-175
?;0;1;0;293683;0;-88972;28;-495
1;0;1;0;287680;0;-73022;?;116
1;0;1;0;?;0;-73022;-50;116
1;0;1;0;284084;0;-90422;-26;?
?;0;1;0;277907;0;-89494;-37;-541
1;0;1;0;274804;0;-63626;10;-387
?;0;1;0;267989;?;-84187;-84;-341
1;0;1;0;267989;0;-84187;-84;-341
1;0;1;?;262073;0;-69600;-141;-386
1;0;1;0;260072;0;-2697;-34;-153
1;0;1;0;?;0;-2697;-34;-153
1;0;1;?;260014;0;?;32;19
?;?;0;0;260014;0;?;8;33
1;?;0;0;260014;0;0;8;33
1;0;0;0;260014;0;0;5;19
1;0;0;0;260014;0;0;4;26
1;0;0;0;260014;?;0;3;9
1;0;0;0;260014;0;0;3;9
1;0;0;0;260014;?;0;?;14
?;0;0;0;260014;0;0;8;26
1;?;0;0;260014;0;0;?;15
1;0;0;0;260014;0;0;2;21
1;0;0;?;260014;0;0;2;21
1;0;0;0;260014;0;0;4;16
1;0;0;0;260014;0;0;3;31
1;0;0;0;260014;0;0;7;30
1;0;0;0;260014;0;0;7;30
1;0;0;0;?;0;0;?;26
1;0;0;0;260014;?;?;6;?
?;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;6;26
1;0;0;?;260014;?;0;2;?
1;0;0;0;260014;0;0;2;24
1;0;0;0;260014;0;0;5;26
1;0;0;0;260014;0;0;2;22
1;?;0;0;260014;0;0;?;18
1;0;0;0;260014;0;?;3;18
1;0;0;0;260014;0;0;5;28
1;0;0;0;260014;0;0;3;40
1;0;0;0;260014;0;0;3;13
1;0;?;0;260014;0;0;3;13
1;0;0;0;260014;0;0;3;?
1;0;0;0;260014;0;0;7;28
1;0;0;0;260014;0;0;6;?
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;6;14
1;0;0;0;260014;0;0;6;14
?;0;0;0;260014;0;0;6;14
1;0;?;0;260014;0;0;?;28
1;0;0;0;260014;0;0;?;30
1;0;0;0;260014;0;0;5;32
1;0;0;0;260014;0;0;?;32
1;0;0;0;260014;0;0;5;30
1;0;0;0;260014;0;0;4;23
1;0;0;0;260014;0;0;4;23
1;0;0;0;?;0;0;7;27
?;0;0;0;260014;0;0;?;28
1;0;0;0;260014;0;0;10;37
1;0;0;0;260014;0;0;10;37
1;0;0;0;?;0;0;6;31
?;0;0;?;260014;0;0;5;21
1;0;0;0;260014;0;0;3;19
1;0;0;0;260014;?;0;2;35
1;0;0;0;260014;0;0;2;35
1;?;0;0;260014;0;0;6;26
1;0;0;?;260014;?;0;4;17
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;4;31
1;0;0;0;260014;0;0;3;?
1;0;0;0;260014;?;0;5;13
1;0;0;0;260014;0;0;6;32
1;0;0;0;260014;0;0;4;31
1;0;?;0;260014;0;0;4;31
1;0;0;0;260014;0;?;5;30
1;0;0;0;260014;?;?;2;11
1;0;0;0;260014;0;0;7;10
1;0;0;0;?;0;0;?;10
1;0;0;?;260014;0;0;3;19
1;0;0;0;260014;0;0;5;?
1;0;0;0;260014;0;0;5;22
1;?;0;0;260014;0;0;3;15
1;0;0;0;260014;0;0;?;28
1;0;?;0;260014;0;0;4;28
1;0;0;0;260014;0;0;7;19
1;0;0;0;260014;0;0;4;12
?;0;0;0;260014;0;0;2;35
1;0;0;?;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;3;23
1;0;?;0;260014;0;0;?;16
1;0;0;0;260014;0;0;6;35
1;?;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;6;?
?;0;?;0;260014;0;0;6;17
1;0;0;0;260014;0;0;2;18
?;0;0;0;260014;0;?;3;6
1;0;0;?;260014;0;?;3;13
1;?;0;0;260014;0;0;3;49
1;0;0;?;260014;0;0;3;49
1;0;0;0;260014;0;0;5;27
1;0;0;0;260014;0;?;7;21
1;0;0;0;260014;0;?;?;30
1;0;0;0;260014;0;0;2;?
1;0;0;0;260014;0;0;?;16
1;0;0;0;260014;0;0;3;23
1;0;0;0;260014;0;0;7;32
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;5;?
?;0;0;0;?;0;0;5;26
1;0;0;0;260014;0;0;6;?
1;0;0;0;260014;0;0;2;26
1;0;0;0;260014;0;0;3;19
1;0;?;?;260014;0;0;3;19
1;0;0;0;260014;0;0;6;13
1;?;0;0;260014;0;?;4;31
1;0;0;0;260014;0;0;7;34
1;?;0;0;?;0;0;3;40
1;0;0;0;260014;0;0;3;40
1;?;0;0;?;0;0;5;27
1;0;0;0;260014;0;0;?;26
1;?;0;0;260014;0;0;2;19
1;0;0;0;260014;0;0;2;19
1;0;0;?;260014;0;0;?;19
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;3;29
1;0;0;0;?;0;?;5;20
1;0;?;0;260014;0;0;6;31
1;0;0;?;260014;0;0;?;31
1;0;0;0;260014;0;0;6;17
1;0;0;0;260014;0;0;4;25
1;0;0;0;260014;0;?;3;16
1;0;0;0;?;0;0;3;19
1;0;0;0;260014;0;0;3;?
1;0;0;0;260014;0;0;3;24
1;0;?;0;260014;0;?;5;30
1;?;0;0;260014;0;0;5;?
1;0;0;0;?;0;0;5;?
1;0;0;0;260014;0;0;2;31
1;0;0;0;260014;0;0;6;20
?;0;0;0;260014;0;0;6;30
?;0;0;0;260014;0;0;2;15
1;0;0;0;260014;?;0;4;18
1;0;0;0;260014;0;0;4;18
?;0;0;0;260014;0;?;5;43
1;0;0;0;260014;0;0;5;20
1;0;0;0;260014;0;0;8;35
1;0;0;0;260014;0;0;4;30
?;0;0;0;260014;0;0;4;30
1;0;0;0;260014;?;0;6;13
1;0;0;0;260014;0;0;5;33
1;0;0;0;?;0;0;5;33
1;0;0;0;260014;0;0;5;31
1;0;0;0;260014;?;0;5;19
1;0;0;0;260014;0;0;5;19
1;0;0;?;260014;0;0;3;30
1;0;0;?;259289;0;-51446;?;-854
1;0;0;0;252590;0;?;-158;69
1;0;0;0;249545;?;-69513;-32;-46
1;0;0;0;249545;0;-69513;-32;?
1;0;0;0;245398;0;-74066;-57;-421
1;0;0;0;239308;0;?;-12;-441
1;0;?;0;233073;0;-82998;-43;-537
1;0;0;0;?;?;-72877;-140;-732
1;0;0;0;230115;0;-72877;-140;-732
1;0;0;?;230115;?;-72877;-140;-732
1;0;0;0;223213;0;-67048;-116;20
1;0;0;0;217152;0;-81983;67;-520
1;0;0;0;217152;0;-81983;67;-520
1;0;0;0;?;0;-84390;-87;-171
1;?;?;0;?;0;-84390;-75;-515
1;0;0;0;?;0;-94453;?;-188
1;0;0;0;196968;0;-75313;-45;-435
1;0;0;0;192734;0;-90045;-15;-655
?;0;0;0;192734;0;-90045;-15;-655
1;0;0;0;188964;0;-81374;-90;-739
1;0;0;0;182816;0;?;-181;-354
1;0;0;0;179365;0;-68063;-80;-558
1;0;0;0;179365;0;-68063;-80;-558
1;0;?;0;172492;0;-68672;-96;-606
1;?;0;0;172492;0;-68672;-96;-606
1;0;0;0;169215;?;-67251;?;-465
1;0;0;0;162748;0;-66439;?;-265
1;0;0;0;155846;0;-65772;-152;-429
1;0;0;?;152250;0;-94279;-44;-302
1;0;0;0;?;0;-94279;-44;-302
1;0;?;0;146160;0;?;-41;-420
1;0;0;0;142332;0;-87145;-68;56
1;0;0;0;136329;0;-58812;-62;117
1;0;0;0;132965;0;-91640;-157;-222
1;?;0;0;132965;?;?;-157;-222
1;0;0;0;?;0;-90596;-133;-550
1;0;0;0;126556;0;-90596;?;-550
1;0;0;0;122960;0;-61596;-89;-630
1;0;0;0;116580;0;-69136;-83;-197
1;0;?;0;116580;?;-69136;-83;-197
1;0;0;0;?;0;?;-157;?
1;0;0;0;105676;0;-68092;?;-915
?;0;0;0;102254;?;?;-33;-290
1;0;0;0;95845;0;-75139;-145;-311
1;0;0;0;95845;0;-75139;-145;-311
1;0;0;0;92336;0;-72239;-141;-350
1;?;0;0;86014;0;-82824;-42;-755
?;0;0;0;79199;0;?;36;-240
1;0;0;0;75835;0;-81519;-174;-648
1;0;0;0;75835;0;-81519;-174;?
1;?;?;0;?;0;-81519;-174;-648
?;0;0;0;69600;0;-73080;-175;-417
1;0;0;0;66149;0;-58290;-52;-256
?;0;0;0;?;0;-85869;-173;-835
1;0;0;0;59044;0;?;-173;-835
1;0;0;0;55593;0;-73428;-44;-1007
1;0;0;0;49039;0;-91698;-111;-419
1;0;?;0;45356;0;-83462;-132;-364
1;0;0;0;39034;0;-83085;-93;-377
1;0;?;0;39034;0;-83085;-93;-377
1;0;?;0;35583;0;-70093;-251;-834
1;0;0;?;28246;0;-96773;-108;-774
1;0;0;0;22475;0;-42630;-228;-607
1;0;0;0;22475;0;-42630;-228;-607
1;0;0;0;?;0;-20445;-36;-320
1;0;0;0;22011;0;-20445;-36;-320
1;0;0;0;22011;0;0;-35;-159
?;0;?;0;22011;1;0;-34;-164
1;0;0;?;22011;1;0;?;-162
1;0;0;0;22011;1;0;-33;-162
1;0;?;0;22011;1;0;-36;-160
1;0;0;0;22011;?;0;?;-164
1;0;0;0;22011;1;0;-33;-171
1;0;0;0;22011;1;0;-33;?
?;0;0;0;22011;1;?;-37;-174
1;0;0;0;22011;1;0;-33;-162
1;0;0;0;22011;1;0;-37;-162
1;0;0;0;22011;1;0;?;-159
1;0;0;0;22011;1;0;?;-159
?;?;0;0;22011;1;0;-35;?
1;0;0;0;22011;1;0;-34;-162
?;0;?;0;22011;1;0;-37;-155
1;0;0;0;22011;1;0;-37;?
?;0;0;0;22011;1;0;-36;-167
1;0;0;?;?;1;0;-36;-167
1;0;0;0;22011;1;0;-35;-164
1;0;0;0;22011;1;0;-36;?
1;0;0;0;22011;1;0;-35;-174
1;0;0;0;22011;1;0;-35;-174
1;0;0;0;22011;1;0;-36;-164
1;0;0;0;22011;?;69687;226;-161
1;0;0;0;27289;0;84158;14;?
1;0;0;0;30711;0;?;44;414
1;0;0;0;30711;0;?;44;414
1;0;0;0;30711;0;71804;44;414
1;0;0;?;37207;?;?;210;?
1;?;0;0;43442;0;82998;240;974
?;0;0;0;47125;0;79460;121;1029
1;0;0;0;53215;0;81983;79;248
1;0;?;0;53215;0;81983;79;248
1;0;0;0;56811;0;75139;48;295
1;0;0;0;63684;0;67860;68;?
1;?;0;0;66961;?;90973;183;390
1;0;0;0;66961;0;90973;183;390
?;0;0;?;73051;0;83404;195;547
1;?;0;0;77053;?;70760;142;318
1;0;0;0;?;0;70789;110;84
1;0;0;0;82969;0;70789;110;84
1;0;0;0;89059;0;72442;111;?
1;0;0;0;89059;0;72442;111;128
1;0;0;0;92887;0;78445;158;509
1;0;0;0;99035;0;78271;40;-150
1;?;0;?;102486;0;94076;8;236
1;0;?;0;109533;0;79141;73;409
1;0;0;0;109533;0;79141;73;409
1;0;0;0;113448;0;68092;102;844
1;0;0;0;119944;0;69107;26;20
1;?;0;0;123134;?;96425;139;481
1;0;0;?;130500;0;87261;103;?
1;0;0;0;130500;0;87261;?;560
1;0;0;0;133603;0;81867;1;228
1;0;0;0;133603;0;81867;1;228
1;0;0;0;139925;0;69049;63;553
1;0;0;0;143840;0;56231;?;14
1;0;0;?;150162;0;59508;118;763
1;0;0;0;150162;0;59508;118;763
1;0;0;?;153294;0;83984;49;503
1;0;0;0;160341;0;60204;?;575
1;0;0;0;163444;0;63684;1;113
1;0;0;0;169940;0;54404;176;260
1;0;0;0;169940;0;54404;176;?
1;0;0;0;177045;0;103037;156;411
1;0;0;0;180670;0;52084;?;376
1;?;0;0;180670;0;52084;5;376
1;0;0;0;184005;?;79402;84;-107
1;0;0;0;190182;0;94656;114;297
1;0;?;?;190182;0;94656;114;297
1;0;0;0;193865;0;96425;60;-358
1;0;0;?;200274;0;68904;58;167
1;0;0;0;206190;0;86188;116;1027
1;0;0;0;209699;0;67251;3;510
1;0;0;0;209699;0;67251;?;510
?;0;0;0;216514;0;82621;132;780
?;0;0;0;219791;0;84216;-2;728
1;0;0;0;?;0;92916;127;576
1;0;0;0;226577;0;92916;127;576
1;0;0;0;226577;0;92916;127;576
1;0;0;0;232812;0;89291;?;281
1;0;0;0;235944;0;80272;86;564
1;0;0;?;239453;0;86333;134;614
1;?;0;0;?;0;53534;-45;348
1;0;0;0;246761;0;53534;-45;348
1;0;0;?;252909;0;85028;19;?
1;0;0;0;256418;?;95816;17;?
1;0;0;0;263146;0;75864;?;-64
1;?;0;?;?;0;?;?;758
1;0;0;0;266104;0;77082;10;758
1;0;0;0;272339;0;69426;136;?
1;0;0;0;276341;0;?;149;109
1;0;0;0;282431;0;65105;84;263
1;0;0;0;288347;0;?;-26;380
1;0;0;0;288347;0;92800;-26;380
1;0;0;0;288347;?;?;-26;380
1;0;0;0;292117;0;62002;-1;303
1;0;0;0;298352;0;?;?;-92
?;?;0;0;301542;?;93206;-20;567
1;0;0;0;301542;0;93206;-20;567
1;?;0;0;308270;0;79025;196;?
1;0;0;0;314273;0;76415;214;450
1;0;0;0;?;?;74849;35;425
1;0;0;0;324365;0;83868;-2;780
1;0;0;0;324365;0;83868;-2;780
1;0;?;0;327468;0;77140;?;826
1;0;0;0;334051;?;76792;138;832
1;0;0;?;337328;0;75980;112;827
1;0;0;0;337328;?;75980;112;827
1;0;0;?;350030;0;74994;210;664
1;0;0;?;353568;0;93844;-7;52
1;0;0;0;359977;0;84390;47;?
?;0;0;0;359977;0;84390;47;-24
1;0;0;0;?;0;82534;248;56
1;0;0;0;?;0;90770;-1;?
1;0;0;?;373491;0;89755;215;467
1;0;0;0;373491;0;89755;215;467
1;0;0;?;379639;0;?;234;1007
1;0;0;0;385961;0;65772;215;1000
1;0;?;0;389441;?;?;49;718
?;0;?;0;?;0;26564;117;-262
1;0;0;0;389992;0;26564;117;-262
1;0;0;0;389992;0;26564;117;-262
1;0;0;1;389992;0;0;80;381
1;0;?;1;389992;?;0;80;?
1;?;0;?;389992;0;0;80;362
1;0;0;1;389992;0;0;80;362
1;0;0;1;389992;?;0;82;387
1;0;0;?;389992;0;0;81;?
1;0;0;1;389992;0;0;83;374
1;0;0;1;389992;0;0;82;380
1;0;0;1;389992;0;0;82;380
1;0;0;1;389992;0;0;82;374
1;0;0;1;389992;0;?;83;373
1;0;0;1;389992;0;0;83;380
1;?;0;1;?;0;0;83;380
1;0;0;1;389992;0;0;83;380
1;0;?;1;389992;?;0;80;?
1;?;0;1;389992;0;0;86;372
