Accelerometer LH accX;Accelerometer LUA_ accZ;Accelerometer LWR accY;InertialMeasurementUnit LLA accY;Accelerometer LH accZ;InertialMeasurementUnit LLA accZ;Accelerometer LUA_ accX;Accelerometer LUA_ accY
-110.0;446.0;754.0;-198.0;201.0;-22.0;-159.0;990.0
-10.0;420.0;1022.0;-204.0;224.0;-41.0;5.0;1129.0
86.0;415.0;1110.0;-216.0;317.0;-37.0;116.0;1081.0
87.0;439.0;1197.0;?;209.0;-44.0;70.0;?
227.0;203.0;1545.0;-139.0;66.0;-58.0;410.0;1098.0
241.0;?;949.0;-107.0;167.0;-73.0;455.0;924.0
301.0;203.0;1105.0;-142.0;-125.0;-82.0;176.0;1386.0
332.0;168.0;1371.0;-157.0;-229.0;-93.0;369.0;1119.0
231.0;250.0;1000.0;-176.0;-126.0;-5.0;262.0;902.0
349.0;285.0;806.0;-145.0;10.0;126.0;70.0;793.0
387.0;183.0;703.0;-267.0;-8.0;181.0;72.0;606.0
247.0;329.0;?;-217.0;114.0;248.0;66.0;624.0
?;413.0;?;-222.0;149.0;314.0;-4.0;677.0
301.0;415.0;629.0;-207.0;152.0;185.0;-20.0;747.0
411.0;396.0;698.0;-89.0;156.0;65.0;31.0;839.0
433.0;?;762.0;-240.0;114.0;108.0;100.0;880.0
?;446.0;804.0;-349.0;99.0;63.0;115.0;936.0
419.0;444.0;909.0;-311.0;54.0;-6.0;73.0;1095.0
451.0;441.0;1059.0;-338.0;77.0;-6.0;63.0;?
506.0;422.0;1068.0;-388.0;131.0;22.0;115.0;1268.0
504.0;447.0;1176.0;-428.0;215.0;48.0;11.0;1366.0
713.0;304.0;1198.0;-412.0;193.0;53.0;58.0;1053.0
715.0;301.0;845.0;-379.0;91.0;65.0;12.0;1160.0
565.0;260.0;1124.0;-422.0;162.0;73.0;-18.0;?
371.0;264.0;1402.0;-447.0;322.0;43.0;131.0;1388.0
327.0;215.0;1323.0;?;304.0;6.0;211.0;1182.0
283.0;187.0;1094.0;-509.0;205.0;54.0;222.0;928.0
291.0;190.0;951.0;-669.0;85.0;98.0;144.0;825.0
202.0;173.0;867.0;-439.0;59.0;-30.0;37.0;705.0
75.0;203.0;746.0;-385.0;61.0;-62.0;-8.0;632.0
-15.0;215.0;686.0;-346.0;62.0;-39.0;-78.0;552.0
-81.0;286.0;608.0;?;54.0;18.0;-150.0;583.0
-95.0;336.0;?;-181.0;49.0;23.0;-156.0;650.0
-122.0;403.0;654.0;-176.0;99.0;10.0;-141.0;846.0
-110.0;432.0;837.0;-160.0;207.0;-6.0;-187.0;1049.0
-11.0;399.0;1081.0;-136.0;283.0;-29.0;38.0;1196.0
140.0;413.0;1141.0;-124.0;441.0;-32.0;52.0;1233.0
117.0;426.0;1309.0;?;375.0;-36.0;17.0;1473.0
186.0;165.0;1491.0;-147.0;174.0;-48.0;222.0;1246.0
309.0;147.0;1139.0;-135.0;183.0;-74.0;405.0;833.0
205.0;-24.0;882.0;-140.0;-53.0;-95.0;187.0;1206.0
326.0;35.0;?;-134.0;-279.0;-108.0;177.0;1176.0
341.0;239.0;1091.0;-157.0;-190.0;?;337.0;914.0
454.0;176.0;884.0;-186.0;11.0;76.0;-93.0;843.0
398.0;306.0;714.0;-294.0;80.0;146.0;21.0;686.0
191.0;377.0;631.0;-210.0;122.0;197.0;25.0;656.0
206.0;398.0;603.0;-86.0;198.0;239.0;-18.0;687.0
371.0;399.0;636.0;-112.0;187.0;131.0;-11.0;751.0
439.0;408.0;678.0;?;169.0;13.0;20.0;859.0
484.0;410.0;772.0;-258.0;115.0;59.0;88.0;895.0
468.0;418.0;807.0;-278.0;112.0;39.0;112.0;954.0
447.0;435.0;890.0;-355.0;20.0;6.0;54.0;1114.0
445.0;404.0;1026.0;-381.0;16.0;-20.0;19.0;1177.0
503.0;421.0;1073.0;-412.0;149.0;3.0;85.0;1223.0
414.0;476.0;1192.0;-465.0;208.0;36.0;15.0;1385.0
561.0;350.0;1257.0;-450.0;183.0;46.0;45.0;1145.0
605.0;309.0;915.0;-387.0;162.0;60.0;-23.0;1133.0
576.0;275.0;1086.0;-392.0;94.0;59.0;-80.0;1364.0
417.0;294.0;1311.0;-428.0;187.0;34.0;42.0;1494.0
342.0;301.0;1456.0;-395.0;211.0;5.0;195.0;1420.0
360.0;303.0;1317.0;-441.0;214.0;45.0;266.0;1157.0
434.0;209.0;1087.0;-596.0;132.0;85.0;132.0;924.0
425.0;147.0;920.0;-481.0;123.0;?;77.0;?
260.0;211.0;765.0;-477.0;130.0;-33.0;4.0;605.0
-32.0;271.0;707.0;-424.0;188.0;?;-140.0;530.0
-155.0;254.0;597.0;-255.0;223.0;-56.0;-142.0;459.0
-287.0;330.0;505.0;-157.0;270.0;?;-179.0;455.0
-252.0;472.0;482.0;-222.0;293.0;13.0;-249.0;624.0
-133.0;537.0;656.0;-271.0;231.0;-4.0;-237.0;942.0
73.0;464.0;921.0;-157.0;?;-63.0;-71.0;1136.0
215.0;400.0;1079.0;-93.0;284.0;-105.0;95.0;1126.0
227.0;451.0;1161.0;-47.0;?;-149.0;0.0;1369.0
?;362.0;1478.0;-45.0;10.0;-143.0;259.0;1223.0
291.0;296.0;1144.0;-134.0;86.0;-125.0;399.0;892.0
387.0;222.0;959.0;-262.0;-25.0;-114.0;233.0;1131.0
434.0;15.0;1259.0;-243.0;-188.0;-126.0;-119.0;1349.0
313.0;296.0;1276.0;-220.0;-154.0;-60.0;280.0;1068.0
275.0;249.0;941.0;-192.0;91.0;69.0;?;842.0
335.0;332.0;820.0;-285.0;104.0;149.0;107.0;750.0
305.0;356.0;662.0;-243.0;62.0;139.0;61.0;683.0
265.0;375.0;602.0;-330.0;28.0;260.0;12.0;645.0
332.0;388.0;589.0;-249.0;26.0;?;-40.0;?
424.0;400.0;634.0;-122.0;51.0;20.0;?;792.0
446.0;398.0;728.0;-143.0;61.0;51.0;152.0;820.0
417.0;423.0;744.0;-319.0;60.0;128.0;160.0;?
406.0;499.0;872.0;-354.0;37.0;78.0;?;1076.0
446.0;464.0;1027.0;-361.0;?;19.0;29.0;1202.0
488.0;440.0;1100.0;-386.0;153.0;7.0;133.0;1159.0
447.0;491.0;1086.0;-456.0;168.0;55.0;67.0;1287.0
552.0;354.0;1147.0;-456.0;154.0;92.0;60.0;1104.0
618.0;323.0;?;-369.0;95.0;95.0;-112.0;1184.0
?;292.0;1120.0;-427.0;172.0;98.0;-53.0;1351.0
?;303.0;1268.0;-517.0;?;81.0;121.0;1466.0
455.0;?;1359.0;-444.0;354.0;41.0;258.0;1205.0
463.0;173.0;1073.0;-398.0;275.0;48.0;294.0;967.0
415.0;102.0;934.0;-601.0;138.0;107.0;368.0;765.0
275.0;252.0;885.0;-523.0;111.0;15.0;-1.0;795.0
129.0;264.0;868.0;-452.0;85.0;-103.0;-59.0;719.0
22.0;385.0;784.0;-400.0;51.0;-94.0;-166.0;728.0
-29.0;403.0;707.0;-325.0;?;-14.0;-230.0;703.0
-54.0;330.0;617.0;-220.0;64.0;5.0;?;624.0
?;440.0;680.0;-133.0;108.0;-19.0;-202.0;?
-36.0;?;?;-189.0;166.0;-22.0;-98.0;1097.0
74.0;384.0;1106.0;-238.0;246.0;-16.0;95.0;1132.0
58.0;379.0;?;-242.0;330.0;-43.0;157.0;?
-26.0;?;1248.0;-227.0;170.0;-37.0;53.0;1382.0
135.0;301.0;1325.0;-194.0;100.0;-42.0;377.0;937.0
185.0;247.0;778.0;-171.0;73.0;-59.0;175.0;930.0
335.0;209.0;1090.0;-178.0;-142.0;-66.0;-32.0;1290.0
388.0;238.0;1266.0;-155.0;-183.0;-64.0;259.0;1060.0
278.0;300.0;983.0;-100.0;-33.0;39.0;257.0;892.0
392.0;260.0;867.0;-134.0;70.0;143.0;99.0;708.0
296.0;?;736.0;-288.0;142.0;161.0;139.0;706.0
229.0;380.0;656.0;-194.0;145.0;187.0;30.0;665.0
366.0;410.0;619.0;-286.0;141.0;224.0;-6.0;682.0
499.0;398.0;632.0;-249.0;172.0;92.0;-3.0;773.0
546.0;400.0;721.0;-182.0;168.0;21.0;126.0;850.0
523.0;?;797.0;-265.0;83.0;69.0;182.0;922.0
430.0;462.0;861.0;-299.0;-1.0;37.0;124.0;1016.0
432.0;?;986.0;-374.0;-57.0;-6.0;65.0;1116.0
486.0;447.0;1037.0;-398.0;-7.0;-25.0;46.0;1098.0
454.0;507.0;1006.0;-476.0;149.0;4.0;15.0;1270.0
565.0;421.0;1224.0;-515.0;200.0;?;6.0;1369.0
694.0;346.0;1163.0;-429.0;195.0;98.0;107.0;1080.0
694.0;294.0;888.0;-371.0;137.0;100.0;-39.0;1264.0
610.0;256.0;1274.0;-437.0;226.0;86.0;1.0;1503.0
?;265.0;1387.0;-490.0;297.0;48.0;224.0;1339.0
373.0;166.0;1255.0;-448.0;268.0;26.0;267.0;1032.0
?;-216.0;?;-599.0;240.0;70.0;114.0;844.0
405.0;195.0;881.0;-582.0;176.0;56.0;164.0;752.0
274.0;297.0;871.0;-443.0;152.0;-17.0;-138.0;821.0
99.0;123.0;883.0;-493.0;120.0;-43.0;230.0;486.0
-47.0;-28.0;749.0;?;73.0;-52.0;452.0;227.0
-64.0;551.0;654.0;-195.0;3.0;-18.0;-361.0;689.0
?;410.0;588.0;-147.0;-12.0;-16.0;-139.0;533.0
-73.0;?;559.0;-225.0;9.0;-38.0;-283.0;681.0
-17.0;510.0;690.0;-263.0;151.0;-43.0;-219.0;861.0
78.0;526.0;889.0;-274.0;213.0;-45.0;-48.0;988.0
228.0;468.0;951.0;-268.0;?;-47.0;128.0;962.0
236.0;540.0;966.0;-275.0;219.0;-32.0;?;1159.0
285.0;379.0;1288.0;-245.0;19.0;-49.0;155.0;1315.0
383.0;295.0;1212.0;-220.0;123.0;-74.0;391.0;953.0
482.0;425.0;970.0;-228.0;95.0;-110.0;192.0;1233.0
567.0;294.0;1382.0;-262.0;?;-121.0;237.0;1278.0
?;377.0;1191.0;-295.0;-164.0;-14.0;286.0;990.0
246.0;293.0;881.0;-322.0;-77.0;117.0;196.0;693.0
370.0;344.0;685.0;?;-61.0;?;142.0;667.0
366.0;?;615.0;-270.0;-28.0;45.0;46.0;626.0
307.0;386.0;567.0;-337.0;17.0;143.0;19.0;650.0
303.0;403.0;567.0;-442.0;94.0;252.0;-26.0;683.0
332.0;427.0;619.0;-323.0;?;153.0;11.0;751.0
396.0;422.0;710.0;-215.0;137.0;65.0;72.0;852.0
425.0;444.0;782.0;-247.0;113.0;79.0;165.0;855.0
439.0;430.0;809.0;-366.0;?;61.0;181.0;939.0
425.0;456.0;916.0;?;5.0;20.0;136.0;1040.0
469.0;437.0;1008.0;-392.0;3.0;13.0;75.0;1116.0
370.0;529.0;1018.0;-445.0;120.0;37.0;44.0;1231.0
478.0;494.0;1256.0;-474.0;161.0;75.0;-78.0;1497.0
659.0;243.0;1239.0;-436.0;192.0;95.0;135.0;1048.0
690.0;292.0;840.0;-365.0;205.0;90.0;-25.0;1322.0
588.0;199.0;1303.0;-381.0;243.0;102.0;138.0;1463.0
379.0;221.0;1386.0;-431.0;321.0;?;264.0;1425.0
331.0;158.0;1354.0;-378.0;314.0;15.0;254.0;1166.0
?;332.0;1149.0;?;228.0;72.0;69.0;1026.0
260.0;408.0;990.0;-655.0;163.0;67.0;-57.0;921.0
207.0;166.0;924.0;-393.0;78.0;-27.0;69.0;776.0
101.0;270.0;826.0;-383.0;53.0;-34.0;-58.0;653.0
14.0;252.0;747.0;?;59.0;-53.0;-106.0;620.0
-68.0;352.0;617.0;-148.0;27.0;1.0;-186.0;593.0
?;395.0;605.0;-180.0;5.0;16.0;-164.0;?
-46.0;414.0;?;-281.0;30.0;10.0;-124.0;762.0
34.0;396.0;737.0;-239.0;103.0;-21.0;-130.0;834.0
118.0;409.0;834.0;-150.0;165.0;?;-83.0;?
199.0;380.0;906.0;-133.0;207.0;-26.0;22.0;973.0
282.0;409.0;905.0;-169.0;196.0;-6.0;194.0;848.0
224.0;452.0;885.0;-216.0;87.0;-14.0;99.0;969.0
96.0;540.0;1034.0;-229.0;-69.0;-52.0;-65.0;1312.0
316.0;402.0;?;-197.0;29.0;-56.0;147.0;1326.0
566.0;?;1083.0;-202.0;294.0;-61.0;263.0;914.0
700.0;374.0;1006.0;-230.0;208.0;-35.0;207.0;1412.0
513.0;195.0;1423.0;-284.0;-36.0;47.0;392.0;1345.0
185.0;291.0;1176.0;-314.0;-145.0;125.0;493.0;951.0
344.0;253.0;873.0;-295.0;-55.0;49.0;285.0;719.0
463.0;285.0;666.0;-386.0;-167.0;-16.0;44.0;615.0
252.0;385.0;572.0;-490.0;-74.0;96.0;-16.0;629.0
202.0;429.0;532.0;-578.0;10.0;299.0;-54.0;640.0
?;391.0;571.0;-381.0;85.0;248.0;-16.0;692.0
?;367.0;586.0;-58.0;99.0;56.0;94.0;697.0
403.0;362.0;621.0;-126.0;65.0;91.0;195.0;774.0
342.0;331.0;702.0;-274.0;-13.0;110.0;206.0;781.0
328.0;370.0;769.0;-386.0;-49.0;47.0;76.0;858.0
345.0;438.0;834.0;-408.0;-31.0;20.0;42.0;936.0
353.0;397.0;879.0;-443.0;55.0;63.0;123.0;930.0
444.0;347.0;839.0;-425.0;43.0;112.0;221.0;821.0
416.0;335.0;725.0;-363.0;-33.0;121.0;197.0;757.0
?;328.0;715.0;-279.0;-132.0;108.0;112.0;?
289.0;268.0;695.0;-270.0;-55.0;87.0;118.0;619.0
204.0;399.0;?;-352.0;16.0;67.0;-19.0;704.0
124.0;392.0;792.0;-439.0;16.0;109.0;-145.0;1186.0
87.0;326.0;1298.0;-403.0;50.0;154.0;-105.0;1750.0
49.0;?;1811.0;-305.0;296.0;150.0;29.0;1629.0
206.0;276.0;1271.0;-282.0;519.0;99.0;143.0;1218.0
115.0;?;1173.0;-316.0;455.0;97.0;28.0;1206.0
-20.0;456.0;1146.0;-277.0;325.0;78.0;-128.0;?
240.0;407.0;978.0;-325.0;143.0;?;-140.0;980.0
687.0;620.0;1308.0;-440.0;735.0;114.0;-370.0;1670.0
777.0;584.0;1489.0;-544.0;794.0;60.0;-210.0;1500.0
551.0;536.0;1180.0;-443.0;749.0;-53.0;-230.0;1162.0
457.0;560.0;930.0;-476.0;455.0;-159.0;?;896.0
258.0;553.0;662.0;-724.0;497.0;-224.0;-352.0;633.0
336.0;469.0;432.0;-462.0;333.0;-380.0;-257.0;508.0
414.0;417.0;335.0;-532.0;151.0;?;-262.0;466.0
344.0;429.0;314.0;-502.0;85.0;-582.0;-299.0;442.0
238.0;430.0;359.0;-495.0;142.0;-460.0;-250.0;538.0
252.0;354.0;479.0;-540.0;253.0;-367.0;-161.0;635.0
328.0;?;550.0;-470.0;257.0;-318.0;-121.0;690.0
415.0;276.0;607.0;-436.0;270.0;-242.0;-154.0;715.0
369.0;296.0;658.0;-442.0;156.0;-221.0;-146.0;706.0
403.0;319.0;610.0;-384.0;115.0;?;-103.0;636.0
329.0;308.0;529.0;-329.0;116.0;-245.0;-62.0;521.0
293.0;495.0;502.0;-242.0;-51.0;-227.0;-169.0;722.0
291.0;618.0;921.0;-217.0;176.0;-255.0;-39.0;1412.0
848.0;637.0;1569.0;-186.0;952.0;-233.0;141.0;1736.0
692.0;543.0;1648.0;-198.0;910.0;-249.0;514.0;1506.0
1143.0;464.0;1131.0;-279.0;712.0;-187.0;156.0;1303.0
5.0;450.0;?;-226.0;-793.0;-65.0;159.0;1286.0
1815.0;462.0;1212.0;-79.0;107.0;-194.0;623.0;861.0
671.0;234.0;604.0;-221.0;?;-191.0;?;637.0
94.0;420.0;?;-629.0;130.0;-173.0;47.0;612.0
314.0;439.0;574.0;-1001.0;66.0;127.0;70.0;662.0
398.0;437.0;600.0;?;202.0;109.0;-61.0;700.0
421.0;324.0;594.0;-250.0;304.0;-338.0;-13.0;640.0
318.0;365.0;527.0;-370.0;180.0;492.0;-62.0;774.0
387.0;204.0;810.0;-724.0;25.0;475.0;-187.0;1073.0
353.0;250.0;?;-309.0;-22.0;172.0;3.0;?
35.0;362.0;1534.0;-284.0;206.0;-25.0;89.0;1916.0
49.0;215.0;1854.0;-396.0;558.0;-87.0;?;1387.0
75.0;278.0;1102.0;-517.0;869.0;-64.0;216.0;963.0
145.0;323.0;930.0;-437.0;711.0;-75.0;-45.0;1037.0
303.0;406.0;931.0;-365.0;319.0;-61.0;1.0;968.0
336.0;295.0;725.0;-123.0;200.0;-143.0;-73.0;760.0
246.0;255.0;643.0;211.0;-9.0;-258.0;-153.0;694.0
194.0;197.0;632.0;55.0;-109.0;-317.0;-93.0;644.0
163.0;184.0;552.0;-72.0;?;-196.0;10.0;562.0
249.0;165.0;498.0;-311.0;-72.0;4.0;17.0;422.0
232.0;?;314.0;?;-10.0;70.0;-4.0;519.0
19.0;463.0;706.0;-467.0;124.0;25.0;-229.0;1062.0
97.0;565.0;1133.0;?;?;-36.0;-59.0;1586.0
528.0;375.0;1663.0;-184.0;?;-92.0;297.0;1649.0
914.0;98.0;1244.0;-58.0;523.0;?;780.0;1083.0
476.0;406.0;1059.0;-81.0;12.0;-59.0;511.0;1217.0
-231.0;337.0;1147.0;-65.0;-412.0;-47.0;147.0;897.0
-94.0;471.0;807.0;-120.0;?;-80.0;96.0;687.0
433.0;441.0;580.0;-431.0;-271.0;-53.0;-41.0;589.0
423.0;416.0;569.0;-683.0;?;70.0;-77.0;643.0
314.0;425.0;581.0;-636.0;-13.0;340.0;12.0;655.0
245.0;457.0;541.0;-164.0;28.0;383.0;63.0;?
326.0;352.0;860.0;-105.0;-158.0;142.0;-155.0;1233.0
299.0;242.0;1197.0;-130.0;-89.0;-13.0;122.0;?
186.0;?;1453.0;-342.0;147.0;116.0;-241.0;1790.0
228.0;205.0;1733.0;-526.0;441.0;191.0;151.0;1449.0
252.0;253.0;1208.0;?;626.0;195.0;184.0;1185.0
242.0;333.0;1123.0;-405.0;504.0;144.0;155.0;1049.0
188.0;333.0;874.0;-431.0;310.0;148.0;27.0;803.0
260.0;270.0;638.0;-244.0;117.0;-38.0;-39.0;670.0
241.0;219.0;547.0;-4.0;-18.0;-172.0;-138.0;633.0
177.0;235.0;594.0;-131.0;-179.0;-153.0;-152.0;737.0
114.0;177.0;734.0;-204.0;-279.0;-82.0;-125.0;732.0
196.0;?;647.0;-227.0;-24.0;48.0;14.0;557.0
225.0;162.0;?;-388.0;79.0;68.0;118.0;449.0
-101.0;395.0;449.0;-364.0;236.0;25.0;2.0;749.0
33.0;429.0;992.0;-275.0;201.0;-15.0;-47.0;1401.0
285.0;430.0;1376.0;-167.0;372.0;-65.0;289.0;1338.0
?;?;1108.0;-37.0;293.0;-126.0;361.0;1286.0
324.0;322.0;1292.0;-64.0;-106.0;-120.0;501.0;1117.0
-97.0;340.0;1068.0;-95.0;?;-22.0;260.0;980.0
93.0;389.0;934.0;-63.0;-319.0;6.0;230.0;848.0
505.0;385.0;787.0;-278.0;?;40.0;107.0;791.0
544.0;381.0;?;-458.0;-170.0;99.0;22.0;803.0
499.0;372.0;728.0;?;-62.0;271.0;?;800.0
357.0;?;676.0;-376.0;46.0;337.0;146.0;752.0
316.0;284.0;?;-209.0;95.0;234.0;-47.0;1001.0
358.0;174.0;1034.0;?;71.0;165.0;33.0;1261.0
148.0;268.0;1291.0;?;237.0;168.0;109.0;1511.0
6.0;239.0;1510.0;-547.0;378.0;158.0;198.0;1540.0
54.0;236.0;1416.0;-571.0;489.0;113.0;125.0;1154.0
159.0;337.0;1005.0;-381.0;436.0;103.0;62.0;971.0
173.0;?;884.0;-361.0;254.0;108.0;12.0;815.0
147.0;291.0;672.0;-266.0;103.0;24.0;-68.0;725.0
190.0;201.0;664.0;-76.0;-19.0;-91.0;-98.0;741.0
218.0;148.0;654.0;19.0;-149.0;-136.0;-43.0;760.0
194.0;136.0;722.0;-174.0;-151.0;-64.0;10.0;742.0
281.0;128.0;666.0;-244.0;0.0;23.0;11.0;612.0
285.0;173.0;549.0;-326.0;118.0;57.0;102.0;481.0
72.0;338.0;433.0;-320.0;189.0;18.0;-25.0;715.0
-26.0;456.0;970.0;-294.0;99.0;18.0;-79.0;1332.0
157.0;392.0;1315.0;-172.0;291.0;-30.0;151.0;1514.0
437.0;308.0;1501.0;-34.0;347.0;-104.0;459.0;1505.0
430.0;226.0;1211.0;-45.0;191.0;-89.0;705.0;1211.0
-149.0;315.0;1136.0;-183.0;-157.0;18.0;255.0;1032.0
-300.0;335.0;950.0;-135.0;-236.0;34.0;194.0;791.0
364.0;381.0;746.0;-253.0;-192.0;36.0;54.0;743.0
401.0;357.0;718.0;-401.0;-50.0;34.0;34.0;799.0
298.0;360.0;751.0;-487.0;?;102.0;41.0;814.0
368.0;332.0;729.0;-285.0;72.0;316.0;149.0;722.0
373.0;280.0;593.0;-14.0;25.0;303.0;92.0;709.0
279.0;284.0;?;-49.0;-54.0;137.0;-129.0;1068.0
145.0;224.0;1114.0;-227.0;12.0;135.0;-115.0;1374.0
-24.0;317.0;1460.0;-396.0;330.0;149.0;-7.0;1679.0
122.0;242.0;1513.0;-431.0;544.0;123.0;153.0;1323.0
285.0;297.0;1055.0;-407.0;?;113.0;167.0;1023.0
279.0;300.0;904.0;-310.0;488.0;108.0;140.0;850.0
158.0;405.0;?;-281.0;187.0;52.0;-69.0;832.0
232.0;312.0;738.0;-178.0;-19.0;-77.0;-161.0;833.0
297.0;224.0;730.0;-31.0;?;-222.0;-71.0;777.0
300.0;169.0;691.0;-142.0;-227.0;-196.0;54.0;694.0
293.0;109.0;628.0;-224.0;-96.0;-66.0;64.0;548.0
283.0;135.0;462.0;-260.0;-10.0;99.0;155.0;417.0
-12.0;359.0;496.0;-352.0;63.0;72.0;-77.0;795.0
17.0;341.0;896.0;-428.0;172.0;15.0;-52.0;1239.0
169.0;445.0;1423.0;-348.0;237.0;-21.0;25.0;1631.0
419.0;320.0;1508.0;-115.0;455.0;-93.0;389.0;1342.0
403.0;21.0;1112.0;?;247.0;-59.0;368.0;952.0
-55.0;273.0;1352.0;-77.0;-181.0;48.0;?;1170.0
-185.0;324.0;1040.0;-83.0;-228.0;13.0;171.0;856.0
267.0;423.0;781.0;-323.0;?;39.0;35.0;?
482.0;361.0;719.0;-337.0;-85.0;-11.0;-40.0;762.0
406.0;353.0;664.0;-467.0;-10.0;117.0;41.0;713.0
344.0;266.0;574.0;-244.0;21.0;342.0;191.0;454.0
232.0;365.0;373.0;-30.0;-22.0;288.0;-12.0;698.0
296.0;301.0;796.0;-44.0;-11.0;61.0;-164.0;?
101.0;354.0;?;-220.0;-4.0;76.0;-168.0;1632.0
132.0;307.0;1863.0;-456.0;300.0;158.0;45.0;1596.0
354.0;167.0;1167.0;-549.0;697.0;157.0;150.0;1061.0
334.0;184.0;1097.0;-364.0;493.0;115.0;140.0;1129.0
143.0;261.0;1004.0;-232.0;477.0;79.0;?;1013.0
127.0;314.0;938.0;?;209.0;?;-59.0;939.0
287.0;241.0;722.0;-197.0;35.0;-50.0;-118.0;820.0
304.0;123.0;735.0;-140.0;-171.0;-230.0;55.0;717.0
276.0;87.0;?;-121.0;-118.0;-193.0;145.0;475.0
270.0;143.0;442.0;-129.0;?;-84.0;123.0;350.0
78.0;276.0;353.0;-180.0;20.0;-34.0;-89.0;826.0
165.0;313.0;?;-301.0;-45.0;61.0;-46.0;1677.0
65.0;250.0;1454.0;-393.0;437.0;57.0;414.0;1307.0
58.0;281.0;1222.0;-241.0;360.0;-2.0;499.0;1328.0
-169.0;238.0;1418.0;-42.0;-124.0;-24.0;637.0;1281.0
-343.0;141.0;1168.0;-51.0;-206.0;58.0;386.0;1000.0
53.0;238.0;?;-47.0;-229.0;25.0;255.0;779.0
370.0;265.0;785.0;-330.0;-165.0;67.0;116.0;737.0
426.0;313.0;627.0;-284.0;-95.0;124.0;60.0;640.0
469.0;298.0;561.0;-92.0;-43.0;389.0;67.0;657.0
472.0;397.0;539.0;-5.0;-37.0;479.0;61.0;706.0
468.0;319.0;742.0;60.0;-78.0;300.0;-152.0;1088.0
481.0;357.0;1146.0;25.0;?;206.0;-127.0;1423.0
383.0;337.0;1455.0;-257.0;?;210.0;7.0;1766.0
710.0;533.0;1709.0;-440.0;602.0;173.0;447.0;1674.0
930.0;275.0;1452.0;-427.0;1045.0;132.0;402.0;1464.0
622.0;270.0;1344.0;-372.0;1029.0;89.0;-114.0;1349.0
719.0;464.0;1225.0;?;463.0;63.0;-342.0;1041.0
486.0;564.0;921.0;-411.0;159.0;-26.0;?;767.0
183.0;536.0;634.0;-260.0;49.0;-185.0;-295.0;480.0
37.0;468.0;461.0;-353.0;?;?;-328.0;?
-19.0;413.0;323.0;-197.0;-279.0;-410.0;?;247.0
-20.0;426.0;271.0;-586.0;-363.0;-114.0;-184.0;267.0
46.0;421.0;280.0;-638.0;-345.0;-178.0;-166.0;348.0
43.0;458.0;308.0;-609.0;-264.0;-233.0;-206.0;398.0
22.0;?;362.0;-528.0;-243.0;-199.0;-119.0;469.0
105.0;472.0;547.0;-426.0;-165.0;-80.0;-32.0;728.0
10.0;505.0;843.0;-274.0;-11.0;-6.0;28.0;1004.0
11.0;600.0;1195.0;-233.0;270.0;31.0;-390.0;1634.0
171.0;474.0;1790.0;-262.0;537.0;53.0;-40.0;2099.0
771.0;165.0;?;-328.0;509.0;113.0;?;2065.0
540.0;321.0;1859.0;-378.0;381.0;133.0;700.0;1521.0
96.0;199.0;?;-321.0;168.0;119.0;205.0;1179.0
166.0;240.0;1107.0;-149.0;18.0;44.0;69.0;932.0
393.0;331.0;882.0;-123.0;?;2.0;-16.0;780.0
405.0;368.0;676.0;-400.0;35.0;38.0;-93.0;686.0
389.0;403.0;625.0;-711.0;106.0;210.0;-84.0;631.0
?;435.0;540.0;-229.0;172.0;229.0;?;583.0
491.0;470.0;539.0;30.0;149.0;132.0;47.0;624.0
556.0;498.0;569.0;-144.0;114.0;-65.0;37.0;717.0
638.0;459.0;688.0;-275.0;44.0;-122.0;49.0;892.0
693.0;411.0;?;-431.0;52.0;-95.0;50.0;1049.0
738.0;362.0;941.0;-480.0;144.0;-59.0;129.0;1143.0
723.0;388.0;1118.0;-448.0;303.0;-7.0;68.0;1460.0
776.0;265.0;1398.0;?;342.0;30.0;?;1444.0
624.0;260.0;1193.0;-546.0;316.0;41.0;173.0;1305.0
478.0;252.0;1336.0;-599.0;296.0;36.0;97.0;1458.0
280.0;253.0;1540.0;-538.0;322.0;-29.0;75.0;1538.0
157.0;276.0;1562.0;-424.0;365.0;-94.0;50.0;1384.0
208.0;239.0;1401.0;-442.0;374.0;-65.0;112.0;1127.0
221.0;120.0;1123.0;?;333.0;52.0;137.0;908.0
168.0;104.0;1048.0;-470.0;250.0;-24.0;6.0;958.0
48.0;171.0;1042.0;-295.0;200.0;-83.0;-91.0;897.0
-123.0;274.0;987.0;-270.0;144.0;-92.0;-135.0;848.0
-210.0;296.0;874.0;-268.0;90.0;-76.0;-159.0;773.0
-188.0;300.0;773.0;-260.0;67.0;-54.0;-146.0;672.0
-155.0;319.0;701.0;-165.0;?;-63.0;-111.0;626.0
-186.0;382.0;593.0;-140.0;45.0;-76.0;-80.0;550.0
-104.0;426.0;536.0;-112.0;7.0;-74.0;-90.0;560.0
-53.0;?;555.0;-64.0;-25.0;?;-114.0;607.0
-16.0;551.0;705.0;-72.0;-70.0;-82.0;-141.0;795.0
?;545.0;917.0;?;-56.0;-79.0;-53.0;955.0
256.0;553.0;1139.0;-50.0;115.0;-56.0;0.0;1125.0
500.0;?;1407.0;-96.0;291.0;-17.0;148.0;1559.0
687.0;534.0;1905.0;-166.0;377.0;29.0;325.0;1664.0
836.0;?;1664.0;-213.0;?;34.0;341.0;1217.0
925.0;324.0;1077.0;-274.0;179.0;35.0;257.0;1056.0
