InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
282.0;1089.0;-983.0;107.0;-135.0;567.0;-1039.0;1063.0;-162.0
225.0;1108.0;-975.0;62.0;-115.0;570.0;-1049.0;1097.0;-177.0
260.0;1110.0;-1003.0;122.0;15.0;629.0;-1013.0;1096.0;-217.0
214.0;1120.0;-974.0;135.0;61.0;556.0;-1017.0;1059.0;-199.0
306.0;1074.0;-957.0;?;231.0;672.0;-988.0;1011.0;-220.0
229.0;993.0;-868.0;350.0;204.0;681.0;-976.0;920.0;-154.0
195.0;1017.0;-750.0;494.0;242.0;762.0;-978.0;857.0;-8.0
147.0;1086.0;-663.0;527.0;?;547.0;-974.0;818.0;130.0
?;1093.0;-626.0;506.0;52.0;550.0;-938.0;828.0;140.0
112.0;1073.0;-659.0;470.0;13.0;525.0;-954.0;895.0;86.0
140.0;1080.0;-758.0;351.0;-74.0;334.0;-972.0;990.0;-15.0
185.0;?;-811.0;250.0;?;255.0;-983.0;954.0;-78.0
272.0;1070.0;-859.0;246.0;-39.0;478.0;-1000.0;1030.0;-99.0
188.0;1025.0;-866.0;243.0;-166.0;462.0;-1011.0;958.0;-101.0
209.0;1096.0;-879.0;191.0;-237.0;566.0;-993.0;899.0;-112.0
213.0;1047.0;-876.0;-14.0;?;628.0;-941.0;983.0;?
281.0;1084.0;-963.0;-54.0;?;?;-946.0;1070.0;-239.0
164.0;1044.0;-991.0;96.0;141.0;686.0;-997.0;998.0;-267.0
189.0;1123.0;-904.0;143.0;78.0;575.0;-960.0;1018.0;?
312.0;1130.0;-895.0;?;-10.0;554.0;-988.0;959.0;-44.0
232.0;1158.0;-800.0;386.0;-88.0;525.0;-967.0;993.0;171.0
258.0;1083.0;-877.0;264.0;-40.0;458.0;-1038.0;1059.0;101.0
235.0;1082.0;-953.0;?;-56.0;466.0;-1042.0;1043.0;-53.0
278.0;1066.0;-941.0;135.0;?;456.0;-1040.0;1011.0;-115.0
272.0;?;-918.0;156.0;-65.0;473.0;-997.0;995.0;-85.0
249.0;1047.0;-883.0;158.0;-54.0;480.0;-984.0;999.0;-28.0
219.0;1043.0;-913.0;145.0;-152.0;468.0;-995.0;999.0;-57.0
190.0;1078.0;-895.0;143.0;-144.0;473.0;-971.0;980.0;-61.0
206.0;1080.0;-896.0;92.0;-105.0;543.0;-955.0;990.0;-66.0
202.0;1075.0;-913.0;56.0;-85.0;522.0;-954.0;1004.0;-124.0
200.0;1101.0;-936.0;78.0;-86.0;504.0;-973.0;1025.0;-151.0
?;1103.0;-930.0;126.0;-68.0;487.0;-987.0;1008.0;-94.0
245.0;1113.0;-928.0;138.0;-79.0;497.0;?;1035.0;-96.0
246.0;1106.0;-929.0;149.0;-53.0;443.0;-1009.0;1035.0;-101.0
260.0;1088.0;-926.0;130.0;-66.0;488.0;-1007.0;1053.0;-99.0
?;1120.0;-943.0;129.0;-70.0;521.0;-1019.0;1023.0;-95.0
214.0;1080.0;-906.0;163.0;-33.0;516.0;?;1037.0;-79.0
254.0;1100.0;-928.0;86.0;-134.0;426.0;-992.0;1018.0;-81.0
202.0;1090.0;-924.0;184.0;-92.0;452.0;-998.0;984.0;-97.0
189.0;1112.0;-908.0;142.0;-55.0;537.0;-996.0;1018.0;-50.0
208.0;1091.0;-952.0;84.0;-77.0;513.0;-988.0;1039.0;-137.0
203.0;1097.0;-931.0;97.0;?;498.0;-987.0;1001.0;-120.0
162.0;1110.0;-915.0;115.0;-46.0;540.0;-992.0;1026.0;-82.0
228.0;1109.0;-918.0;124.0;-59.0;555.0;-980.0;1018.0;-80.0
225.0;1112.0;-916.0;98.0;-34.0;557.0;-987.0;1017.0;-80.0
265.0;1128.0;-913.0;131.0;0.0;567.0;-990.0;1021.0;-90.0
?;1122.0;-935.0;134.0;0.0;584.0;-1011.0;1034.0;-86.0
283.0;1109.0;-926.0;173.0;9.0;508.0;-1016.0;1029.0;-65.0
276.0;1071.0;-918.0;188.0;32.0;547.0;-1020.0;1012.0;-23.0
268.0;1103.0;-896.0;218.0;-85.0;417.0;?;1006.0;-32.0
342.0;1094.0;-885.0;199.0;-15.0;516.0;-997.0;992.0;-18.0
139.0;1089.0;-886.0;141.0;42.0;516.0;-989.0;1058.0;21.0
304.0;1088.0;-971.0;104.0;-49.0;?;-1017.0;1078.0;-112.0
317.0;1051.0;-940.0;115.0;-9.0;504.0;-1009.0;999.0;-23.0
238.0;1054.0;-883.0;182.0;-37.0;503.0;-1003.0;988.0;-40.0
250.0;1021.0;-882.0;178.0;-46.0;462.0;-975.0;957.0;-61.0
220.0;1057.0;-855.0;149.0;-42.0;?;?;933.0;-21.0
189.0;1061.0;-875.0;137.0;-30.0;578.0;-960.0;950.0;-55.0
220.0;1096.0;?;136.0;21.0;533.0;-925.0;961.0;-65.0
247.0;1122.0;-861.0;124.0;63.0;?;?;999.0;-79.0
235.0;1064.0;-884.0;152.0;64.0;554.0;-979.0;1001.0;-61.0
226.0;1111.0;-893.0;285.0;53.0;581.0;-1025.0;1025.0;-44.0
263.0;1160.0;-843.0;279.0;57.0;657.0;?;992.0;33.0
441.0;1128.0;-836.0;339.0;55.0;514.0;-974.0;1006.0;6.0
518.0;1092.0;-849.0;185.0;?;570.0;-1013.0;998.0;5.0
536.0;1121.0;-841.0;229.0;-83.0;546.0;-1032.0;983.0;-9.0
359.0;1140.0;-849.0;153.0;-65.0;569.0;-995.0;1057.0;-38.0
402.0;?;-960.0;94.0;-79.0;604.0;-1016.0;1074.0;-99.0
299.0;1101.0;-950.0;146.0;-99.0;546.0;-1036.0;1047.0;-127.0
253.0;1130.0;-937.0;137.0;-64.0;544.0;-1036.0;1067.0;-111.0
355.0;1121.0;-936.0;93.0;-16.0;542.0;-1015.0;1049.0;-86.0
396.0;1137.0;-938.0;101.0;30.0;664.0;-1005.0;1033.0;-150.0
356.0;1084.0;-912.0;?;46.0;640.0;-1014.0;1000.0;-146.0
364.0;1092.0;-893.0;238.0;60.0;601.0;-1016.0;1016.0;-75.0
250.0;1108.0;-884.0;242.0;37.0;590.0;-1034.0;1000.0;-14.0
326.0;1120.0;-850.0;271.0;10.0;567.0;-989.0;969.0;-30.0
351.0;1121.0;-814.0;240.0;-17.0;523.0;?;955.0;-4.0
329.0;1091.0;-833.0;?;51.0;564.0;-1000.0;1005.0;-39.0
388.0;1042.0;-862.0;143.0;-26.0;685.0;-1018.0;1028.0;-23.0
455.0;1084.0;-895.0;?;102.0;576.0;-1004.0;987.0;-123.0
386.0;1011.0;?;181.0;22.0;354.0;-978.0;940.0;-62.0
?;1076.0;-842.0;281.0;-178.0;546.0;?;942.0;-51.0
287.0;1115.0;-748.0;334.0;-82.0;669.0;-981.0;922.0;31.0
327.0;1098.0;-812.0;65.0;-91.0;781.0;-925.0;?;17.0
257.0;1140.0;-944.0;73.0;0.0;531.0;-964.0;1020.0;-163.0
264.0;1161.0;-929.0;172.0;?;587.0;?;1051.0;-113.0
380.0;1167.0;-886.0;176.0;119.0;581.0;-997.0;984.0;-132.0
504.0;1130.0;-834.0;153.0;-21.0;?;-982.0;1064.0;-125.0
428.0;?;-938.0;297.0;-70.0;536.0;-1054.0;1047.0;-49.0
286.0;1149.0;-879.0;160.0;-63.0;672.0;-1093.0;1036.0;126.0
292.0;1116.0;-944.0;78.0;32.0;308.0;-1026.0;981.0;-116.0
405.0;1059.0;-899.0;18.0;-143.0;379.0;-972.0;1047.0;-124.0
365.0;1132.0;-962.0;125.0;-78.0;581.0;-1008.0;1022.0;-154.0
337.0;1061.0;-862.0;63.0;-43.0;825.0;-967.0;1020.0;-59.0
207.0;948.0;-934.0;-129.0;36.0;831.0;-978.0;?;-215.0
314.0;?;-1006.0;79.0;316.0;837.0;-987.0;981.0;?
6.0;1077.0;-830.0;264.0;511.0;739.0;-951.0;899.0;-100.0
244.0;1119.0;-790.0;463.0;336.0;473.0;-881.0;843.0;-47.0
326.0;1120.0;-618.0;717.0;126.0;439.0;-1009.0;806.0;151.0
354.0;1089.0;-551.0;679.0;41.0;474.0;-1007.0;902.0;336.0
26.0;1120.0;?;388.0;-119.0;604.0;-1025.0;978.0;143.0
213.0;1160.0;-801.0;197.0;-126.0;685.0;-1010.0;972.0;44.0
-57.0;1193.0;-894.0;118.0;-141.0;821.0;-1003.0;979.0;-73.0
30.0;1339.0;-889.0;106.0;?;640.0;-977.0;1046.0;-288.0
334.0;1401.0;-953.0;5.0;87.0;662.0;-1000.0;1125.0;-274.0
432.0;?;-1017.0;250.0;?;915.0;-1061.0;1124.0;-310.0
182.0;1429.0;-1004.0;367.0;-21.0;?;-1216.0;1252.0;?
150.0;1365.0;-1095.0;345.0;?;702.0;-1273.0;1219.0;-170.0
58.0;1295.0;-1100.0;243.0;187.0;482.0;-1314.0;1354.0;-139.0
206.0;1269.0;-1168.0;437.0;76.0;464.0;-1293.0;1233.0;-173.0
146.0;1247.0;-955.0;539.0;131.0;580.0;-1234.0;1105.0;-111.0
181.0;1094.0;-888.0;248.0;-90.0;498.0;-1191.0;1134.0;-86.0
214.0;1140.0;-949.0;244.0;-181.0;589.0;-1129.0;1017.0;-106.0
142.0;1123.0;-902.0;154.0;-271.0;476.0;-1090.0;1071.0;-53.0
359.0;1108.0;-1004.0;13.0;-345.0;440.0;-990.0;1074.0;-207.0
267.0;1082.0;-971.0;-11.0;-261.0;375.0;?;1072.0;-268.0
303.0;1119.0;-999.0;-135.0;-228.0;420.0;-966.0;1116.0;?
318.0;1078.0;-1011.0;-149.0;-166.0;407.0;-962.0;1052.0;-423.0
266.0;1031.0;-998.0;-111.0;?;438.0;-982.0;1044.0;-339.0
273.0;?;-1002.0;-91.0;-144.0;356.0;-1006.0;1042.0;-265.0
295.0;925.0;-956.0;0.0;-172.0;420.0;-972.0;967.0;-188.0
304.0;932.0;-850.0;-23.0;-92.0;458.0;-896.0;897.0;-160.0
328.0;988.0;-821.0;-39.0;-107.0;?;-846.0;878.0;-168.0
309.0;978.0;-802.0;-18.0;-73.0;383.0;-819.0;870.0;-197.0
266.0;1000.0;-834.0;46.0;-71.0;409.0;-861.0;952.0;-127.0
277.0;1018.0;-856.0;57.0;-32.0;350.0;-884.0;908.0;-122.0
262.0;1005.0;-866.0;-3.0;12.0;395.0;-884.0;920.0;-89.0
?;1015.0;?;29.0;80.0;446.0;-888.0;935.0;?
196.0;1030.0;-886.0;24.0;148.0;471.0;-906.0;942.0;-13.0
167.0;991.0;-888.0;70.0;202.0;497.0;-924.0;927.0;51.0
160.0;999.0;-867.0;161.0;223.0;496.0;-940.0;911.0;119.0
?;973.0;-815.0;201.0;221.0;506.0;-931.0;865.0;176.0
209.0;950.0;-766.0;255.0;178.0;504.0;-897.0;887.0;201.0
241.0;951.0;-767.0;239.0;208.0;479.0;-905.0;?;207.0
289.0;1005.0;-759.0;201.0;231.0;554.0;-872.0;877.0;165.0
346.0;1069.0;?;170.0;266.0;635.0;-835.0;865.0;126.0
354.0;1112.0;-775.0;171.0;263.0;652.0;-842.0;920.0;132.0
352.0;1109.0;-854.0;183.0;294.0;662.0;-913.0;977.0;183.0
361.0;1084.0;-901.0;231.0;225.0;659.0;-962.0;1025.0;248.0
416.0;1043.0;-925.0;262.0;243.0;630.0;-978.0;1055.0;274.0
426.0;1076.0;-927.0;252.0;230.0;631.0;-983.0;1047.0;272.0
430.0;1104.0;-898.0;233.0;?;629.0;-970.0;1026.0;229.0
435.0;1163.0;-870.0;162.0;243.0;577.0;-950.0;994.0;222.0
441.0;1126.0;-869.0;179.0;204.0;558.0;?;1003.0;201.0
428.0;1037.0;-876.0;180.0;191.0;586.0;-977.0;1056.0;193.0
440.0;1047.0;-965.0;140.0;187.0;619.0;-1070.0;1081.0;219.0
?;1125.0;-891.0;172.0;174.0;557.0;-992.0;944.0;171.0
390.0;1179.0;-826.0;184.0;131.0;537.0;-928.0;965.0;177.0
404.0;1170.0;-846.0;158.0;128.0;495.0;-940.0;1041.0;169.0
429.0;1129.0;-936.0;141.0;119.0;504.0;-1030.0;1127.0;138.0
424.0;1096.0;-992.0;?;119.0;501.0;-1067.0;1112.0;104.0
390.0;1180.0;-932.0;96.0;133.0;458.0;-1039.0;1085.0;78.0
471.0;1044.0;-835.0;116.0;191.0;531.0;-909.0;960.0;73.0
441.0;1063.0;-838.0;?;?;550.0;-918.0;964.0;88.0
450.0;1086.0;-854.0;120.0;262.0;591.0;-942.0;990.0;104.0
456.0;1128.0;-850.0;191.0;?;566.0;-953.0;989.0;131.0
446.0;1155.0;-830.0;224.0;219.0;561.0;-955.0;973.0;172.0
472.0;1136.0;-834.0;221.0;159.0;538.0;-975.0;1004.0;169.0
518.0;1107.0;-867.0;184.0;200.0;550.0;-1005.0;1084.0;145.0
?;1082.0;-904.0;139.0;229.0;525.0;-1037.0;1066.0;123.0
554.0;1070.0;-905.0;114.0;226.0;514.0;-1018.0;1027.0;64.0
551.0;1088.0;-871.0;118.0;245.0;547.0;-1003.0;1021.0;68.0
568.0;1090.0;-868.0;166.0;277.0;572.0;-992.0;1020.0;94.0
559.0;1092.0;?;179.0;269.0;567.0;-971.0;994.0;114.0
531.0;1119.0;-828.0;207.0;318.0;598.0;-966.0;1023.0;159.0
521.0;1108.0;-842.0;222.0;313.0;592.0;-991.0;1019.0;206.0
512.0;?;-845.0;240.0;?;592.0;-998.0;1026.0;220.0
499.0;1084.0;-859.0;252.0;240.0;620.0;-1017.0;1027.0;248.0
509.0;1111.0;-865.0;251.0;234.0;585.0;-1017.0;1017.0;252.0
524.0;1057.0;-848.0;232.0;249.0;?;?;1003.0;220.0
504.0;1069.0;-852.0;232.0;277.0;616.0;-967.0;1035.0;195.0
500.0;1017.0;-880.0;206.0;322.0;643.0;-975.0;1007.0;192.0
491.0;1138.0;-868.0;199.0;299.0;687.0;-953.0;?;178.0
482.0;1086.0;-853.0;255.0;352.0;700.0;-944.0;977.0;209.0
487.0;1011.0;-830.0;305.0;380.0;653.0;-930.0;968.0;259.0
514.0;1046.0;-803.0;?;300.0;606.0;-918.0;955.0;297.0
529.0;1013.0;-781.0;316.0;305.0;554.0;-913.0;950.0;334.0
579.0;982.0;-784.0;275.0;314.0;547.0;-916.0;958.0;307.0
616.0;970.0;-782.0;?;346.0;566.0;-906.0;946.0;222.0
603.0;940.0;-758.0;146.0;348.0;562.0;-879.0;908.0;172.0
576.0;961.0;-738.0;164.0;397.0;559.0;-865.0;905.0;200.0
562.0;?;-739.0;246.0;380.0;560.0;-857.0;889.0;262.0
547.0;1000.0;-708.0;310.0;360.0;550.0;-838.0;876.0;295.0
535.0;988.0;-700.0;272.0;328.0;562.0;-852.0;894.0;304.0
535.0;1009.0;-706.0;270.0;328.0;567.0;-862.0;894.0;284.0
532.0;1046.0;-716.0;239.0;300.0;553.0;-871.0;887.0;282.0
545.0;1077.0;?;221.0;292.0;620.0;-875.0;908.0;247.0
540.0;1087.0;-753.0;199.0;313.0;597.0;-896.0;944.0;217.0
551.0;1115.0;-792.0;196.0;318.0;782.0;-932.0;986.0;200.0
570.0;1186.0;-816.0;192.0;307.0;786.0;-958.0;1010.0;179.0
583.0;1371.0;-831.0;221.0;288.0;616.0;-985.0;1039.0;203.0
618.0;1379.0;-837.0;251.0;191.0;583.0;-997.0;1068.0;196.0
665.0;1135.0;-908.0;264.0;178.0;530.0;-1075.0;1280.0;233.0
834.0;987.0;-1083.0;182.0;166.0;614.0;-1244.0;1299.0;194.0
754.0;959.0;-1045.0;173.0;225.0;649.0;-1194.0;1040.0;64.0
531.0;1084.0;-865.0;199.0;198.0;686.0;-998.0;911.0;72.0
413.0;?;-772.0;250.0;216.0;633.0;-882.0;884.0;175.0
371.0;1227.0;-746.0;?;213.0;652.0;-875.0;1011.0;228.0
374.0;1122.0;-901.0;181.0;272.0;642.0;-1014.0;1110.0;?
405.0;964.0;-992.0;267.0;251.0;660.0;-1112.0;1085.0;?
324.0;914.0;-979.0;260.0;258.0;631.0;-1100.0;1034.0;250.0
264.0;924.0;-885.0;282.0;247.0;670.0;-1014.0;926.0;244.0
243.0;1050.0;-762.0;359.0;276.0;646.0;-897.0;869.0;291.0
237.0;1078.0;-715.0;335.0;220.0;616.0;-837.0;855.0;328.0
272.0;1056.0;-734.0;307.0;231.0;605.0;-864.0;937.0;284.0
333.0;1037.0;-786.0;260.0;240.0;602.0;?;987.0;229.0
387.0;1023.0;-836.0;224.0;267.0;592.0;-956.0;962.0;182.0
405.0;1056.0;-820.0;206.0;305.0;611.0;-940.0;944.0;170.0
422.0;1042.0;-812.0;207.0;335.0;646.0;-932.0;949.0;189.0
422.0;1073.0;-795.0;234.0;376.0;610.0;?;941.0;220.0
412.0;1109.0;-802.0;319.0;319.0;610.0;-947.0;940.0;299.0
424.0;1152.0;?;337.0;277.0;685.0;?;972.0;347.0
450.0;1313.0;-812.0;316.0;?;675.0;-990.0;1023.0;354.0
456.0;1432.0;-852.0;238.0;240.0;631.0;-1025.0;1061.0;311.0
?;1359.0;-905.0;251.0;201.0;587.0;-1064.0;1218.0;248.0
514.0;1120.0;-1079.0;187.0;135.0;500.0;-1233.0;1337.0;200.0
557.0;907.0;-1166.0;115.0;74.0;458.0;-1303.0;1317.0;115.0
591.0;907.0;-1110.0;78.0;114.0;469.0;-1227.0;1145.0;?
613.0;979.0;-909.0;103.0;119.0;471.0;-989.0;873.0;53.0
557.0;1027.0;-682.0;110.0;172.0;516.0;-762.0;803.0;-22.0
478.0;1040.0;-698.0;51.0;203.0;524.0;-768.0;902.0;-6.0
431.0;?;-787.0;73.0;235.0;524.0;-850.0;951.0;-16.0
420.0;1000.0;-821.0;164.0;287.0;519.0;-905.0;958.0;73.0
422.0;1013.0;-816.0;212.0;307.0;509.0;-928.0;923.0;188.0
424.0;1000.0;-776.0;217.0;288.0;531.0;-900.0;895.0;211.0
414.0;1000.0;-747.0;228.0;?;530.0;-889.0;903.0;195.0
397.0;999.0;-751.0;242.0;326.0;584.0;-904.0;915.0;227.0
407.0;1000.0;-754.0;238.0;346.0;591.0;-906.0;881.0;247.0
427.0;990.0;-747.0;282.0;357.0;610.0;-899.0;925.0;259.0
461.0;964.0;-745.0;246.0;365.0;631.0;-899.0;911.0;256.0
500.0;963.0;-744.0;267.0;367.0;706.0;-893.0;911.0;263.0
521.0;1057.0;-739.0;281.0;370.0;723.0;-897.0;906.0;292.0
549.0;1124.0;-711.0;301.0;304.0;719.0;-863.0;886.0;300.0
?;1264.0;-702.0;?;297.0;728.0;-852.0;931.0;303.0
600.0;1438.0;-774.0;272.0;308.0;846.0;-920.0;1032.0;301.0
637.0;1471.0;-862.0;213.0;242.0;755.0;-998.0;1122.0;211.0
619.0;1333.0;-974.0;213.0;171.0;564.0;-1101.0;1258.0;169.0
603.0;1090.0;-1092.0;229.0;140.0;574.0;-1232.0;1382.0;216.0
645.0;1027.0;-1202.0;186.0;160.0;613.0;-1331.0;1325.0;223.0
636.0;1105.0;-1104.0;128.0;148.0;593.0;-1214.0;1071.0;155.0
?;1209.0;-872.0;141.0;151.0;546.0;-973.0;938.0;108.0
378.0;1171.0;-834.0;?;122.0;500.0;-912.0;1033.0;?
379.0;1123.0;-920.0;208.0;84.0;509.0;-992.0;1087.0;175.0
394.0;1031.0;-978.0;161.0;10.0;473.0;-1056.0;1084.0;150.0
365.0;1010.0;-968.0;91.0;61.0;458.0;-1041.0;1043.0;?
314.0;1010.0;-943.0;88.0;70.0;448.0;-1007.0;1021.0;46.0
294.0;1023.0;-930.0;52.0;105.0;482.0;-977.0;983.0;52.0
270.0;1061.0;-892.0;57.0;134.0;482.0;-923.0;961.0;58.0
238.0;1088.0;-881.0;97.0;146.0;436.0;-916.0;943.0;80.0
219.0;1057.0;-892.0;88.0;160.0;469.0;-938.0;975.0;116.0
221.0;1013.0;-915.0;96.0;172.0;490.0;-966.0;1011.0;134.0
240.0;1057.0;?;101.0;157.0;489.0;-993.0;998.0;138.0
251.0;1118.0;-892.0;99.0;163.0;517.0;-964.0;941.0;132.0
258.0;1166.0;-873.0;78.0;253.0;586.0;-951.0;990.0;138.0
280.0;1266.0;-910.0;68.0;294.0;645.0;-993.0;1061.0;133.0
310.0;1383.0;-969.0;102.0;323.0;583.0;?;1071.0;167.0
339.0;1192.0;-978.0;190.0;254.0;498.0;?;1160.0;227.0
421.0;923.0;-1050.0;243.0;201.0;582.0;?;?;252.0
?;997.0;-1087.0;206.0;238.0;576.0;?;1167.0;224.0
522.0;1080.0;-942.0;125.0;160.0;484.0;-1064.0;887.0;136.0
578.0;1039.0;-702.0;207.0;161.0;507.0;-806.0;892.0;89.0
622.0;1005.0;-746.0;191.0;250.0;551.0;-856.0;1009.0;158.0
662.0;971.0;-828.0;75.0;272.0;594.0;-933.0;1013.0;2.0
603.0;1021.0;-830.0;113.0;294.0;620.0;-936.0;927.0;15.0
526.0;1037.0;-746.0;215.0;258.0;576.0;?;877.0;126.0
511.0;1043.0;-714.0;?;241.0;525.0;-864.0;910.0;198.0
515.0;1026.0;-757.0;257.0;226.0;?;-905.0;953.0;224.0
516.0;1005.0;-796.0;198.0;251.0;572.0;-930.0;965.0;169.0
502.0;983.0;-816.0;147.0;279.0;557.0;-939.0;960.0;151.0
496.0;963.0;-800.0;155.0;289.0;540.0;-921.0;914.0;149.0
494.0;938.0;-774.0;?;325.0;601.0;-901.0;914.0;174.0
510.0;971.0;-746.0;234.0;373.0;661.0;-874.0;907.0;189.0
516.0;1079.0;-712.0;250.0;374.0;630.0;-851.0;848.0;?
?;1076.0;-665.0;289.0;347.0;704.0;-810.0;854.0;255.0
495.0;1329.0;-701.0;325.0;330.0;865.0;-858.0;961.0;305.0
522.0;1451.0;-790.0;297.0;350.0;806.0;-952.0;1011.0;322.0
533.0;1390.0;-827.0;303.0;117.0;?;-963.0;1048.0;298.0
502.0;1315.0;-909.0;307.0;65.0;528.0;-1058.0;1293.0;330.0
556.0;1134.0;?;206.0;39.0;576.0;-1288.0;1362.0;325.0
644.0;1102.0;-1153.0;82.0;125.0;582.0;-1241.0;1267.0;103.0
534.0;1148.0;-1106.0;20.0;109.0;553.0;-1194.0;1080.0;44.0
390.0;1188.0;-943.0;74.0;?;567.0;-1011.0;1014.0;22.0
343.0;1148.0;-924.0;117.0;141.0;543.0;-973.0;1082.0;87.0
377.0;?;-979.0;130.0;129.0;534.0;-1012.0;1116.0;121.0
375.0;1070.0;?;144.0;98.0;507.0;-1052.0;1114.0;131.0
354.0;1006.0;-997.0;?;137.0;499.0;-1046.0;1069.0;105.0
315.0;952.0;-978.0;92.0;136.0;525.0;-1023.0;1027.0;68.0
281.0;1004.0;?;86.0;144.0;519.0;-980.0;977.0;74.0
255.0;1002.0;-890.0;118.0;175.0;534.0;-931.0;925.0;106.0
234.0;983.0;-854.0;?;230.0;552.0;-903.0;922.0;144.0
245.0;1027.0;-845.0;193.0;255.0;604.0;-902.0;926.0;163.0
239.0;1030.0;-828.0;215.0;293.0;620.0;-911.0;894.0;164.0
256.0;1050.0;-797.0;266.0;336.0;689.0;-919.0;909.0;160.0
293.0;1072.0;-785.0;316.0;345.0;766.0;-945.0;914.0;186.0
317.0;1122.0;-778.0;338.0;338.0;828.0;-971.0;913.0;242.0
320.0;1290.0;-774.0;349.0;389.0;815.0;-996.0;950.0;272.0
361.0;1382.0;-783.0;379.0;411.0;758.0;-1020.0;1000.0;312.0
440.0;?;-806.0;454.0;254.0;770.0;-1038.0;1109.0;340.0
504.0;943.0;-905.0;478.0;241.0;748.0;-1186.0;1242.0;349.0
555.0;1065.0;-1011.0;291.0;236.0;719.0;-1270.0;1082.0;?
661.0;1144.0;-836.0;265.0;155.0;713.0;-992.0;908.0;131.0
679.0;1125.0;-672.0;349.0;172.0;693.0;-802.0;966.0;150.0
?;?;-765.0;246.0;275.0;811.0;-912.0;1083.0;126.0
645.0;974.0;-881.0;168.0;386.0;831.0;-1010.0;1080.0;-1.0
654.0;?;-883.0;206.0;450.0;808.0;-1009.0;986.0;24.0
659.0;983.0;-777.0;364.0;489.0;830.0;-935.0;896.0;186.0
676.0;943.0;-665.0;502.0;489.0;868.0;-854.0;863.0;321.0
698.0;931.0;-601.0;514.0;453.0;913.0;-847.0;?;358.0
657.0;890.0;-591.0;?;553.0;937.0;-858.0;844.0;381.0
657.0;876.0;-573.0;508.0;586.0;917.0;-846.0;805.0;395.0
676.0;784.0;?;566.0;645.0;986.0;-828.0;778.0;399.0
714.0;826.0;-487.0;?;656.0;1038.0;-783.0;?;426.0
723.0;876.0;-414.0;727.0;?;1031.0;-753.0;667.0;487.0
726.0;977.0;-334.0;745.0;634.0;1071.0;-716.0;581.0;508.0
694.0;945.0;-292.0;812.0;685.0;1089.0;-713.0;628.0;525.0
684.0;953.0;?;801.0;691.0;1098.0;-815.0;716.0;555.0
673.0;1113.0;?;799.0;776.0;1146.0;-908.0;702.0;557.0
679.0;1065.0;-390.0;847.0;688.0;1026.0;?;681.0;539.0
714.0;967.0;-331.0;1021.0;635.0;912.0;-899.0;682.0;608.0
?;808.0;-333.0;974.0;569.0;928.0;-1099.0;689.0;691.0
665.0;857.0;-319.0;919.0;?;?;-1069.0;635.0;619.0
631.0;973.0;-263.0;812.0;505.0;881.0;-901.0;501.0;491.0
566.0;1035.0;-199.0;826.0;449.0;881.0;-759.0;480.0;456.0
536.0;1024.0;-206.0;837.0;444.0;839.0;-823.0;528.0;414.0
521.0;941.0;-252.0;743.0;493.0;834.0;-982.0;586.0;388.0
437.0;857.0;-305.0;777.0;563.0;889.0;-1040.0;597.0;307.0
523.0;798.0;-287.0;776.0;531.0;786.0;-990.0;528.0;291.0
?;803.0;-241.0;757.0;517.0;995.0;-928.0;436.0;380.0
416.0;852.0;-173.0;729.0;437.0;1111.0;?;395.0;469.0
500.0;1056.0;-132.0;812.0;471.0;1299.0;-768.0;402.0;414.0
561.0;1167.0;-82.0;740.0;523.0;1157.0;-775.0;508.0;412.0
902.0;1150.0;-176.0;794.0;738.0;995.0;-856.0;657.0;308.0
774.0;947.0;-412.0;897.0;922.0;943.0;-1043.0;825.0;257.0
967.0;777.0;-433.0;1123.0;826.0;1147.0;-1116.0;755.0;345.0
1113.0;850.0;-134.0;1130.0;638.0;952.0;-1115.0;445.0;509.0
890.0;872.0;97.0;1059.0;668.0;1260.0;-902.0;235.0;772.0
807.0;883.0;108.0;928.0;560.0;130.0;-789.0;399.0;728.0
849.0;835.0;49.0;1063.0;840.0;?;-820.0;322.0;539.0
785.0;954.0;-1.0;?;252.0;785.0;-854.0;479.0;462.0
876.0;1165.0;48.0;1185.0;?;1282.0;-865.0;118.0;496.0
831.0;729.0;91.0;311.0;366.0;1291.0;-847.0;999.0;570.0
?;995.0;-611.0;1661.0;1137.0;903.0;-950.0;134.0;351.0
555.0;915.0;542.0;703.0;1363.0;1013.0;-939.0;595.0;780.0
1564.0;668.0;-244.0;?;1030.0;961.0;-825.0;283.0;707.0
1632.0;577.0;171.0;1168.0;1286.0;-179.0;-846.0;-166.0;680.0
471.0;581.0;422.0;1218.0;1198.0;-247.0;?;-8.0;1108.0
1038.0;184.0;491.0;1277.0;734.0;1052.0;-704.0;-317.0;986.0
1100.0;662.0;715.0;1068.0;-87.0;440.0;?;-266.0;1156.0
873.0;727.0;610.0;130.0;369.0;574.0;-625.0;-399.0;966.0
-590.0;466.0;296.0;305.0;444.0;456.0;-432.0;523.0;769.0
562.0;591.0;-443.0;663.0;918.0;447.0;-530.0;426.0;-62.0
677.0;581.0;-127.0;428.0;970.0;901.0;?;305.0;55.0
878.0;426.0;-61.0;632.0;1200.0;633.0;-452.0;?;342.0
