Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay
-99.0;-157;-10;108.0;-510.0;4;-32;687
-116.0;-146;-10;79.0;-500.0;8;-23;682
-110.0;-102;-36;88.0;-511.0;27;5;651
-117.0;-82;-62;98.0;-494.0;19;-1;653
-109.0;?;-17;79.0;-496.0;14;5;657
-118.0;-9;16;87.0;?;18;23;651
-106.0;-38;-18;87.0;-488.0;12;14;660
-104.0;5;-31;98.0;-488.0;17;7;658
-115.0;31;-21;90.0;-469.0;18;16;654
-99.0;-12;-22;98.0;-488.0;11;8;662
-98.0;-4;-8;90.0;-496.0;20;-23;654
-109.0;-21;23;109.0;-499.0;24;-32;647
-111.0;-29;20;108.0;-515.0;17;-44;655
-100.0;14;12;101.0;-529.0;?;?;658
-92.0;-19;32;107.0;-530.0;?;-510;660
-109.0;-11;32;84.0;-520.0;14;-769;660
-114.0;1;49;82.0;-531.0;?;-1042;653
-114.0;-34;68;112.0;-528.0;22;-1521;650
-113.0;-9;39;129.0;-524.0;24;-1567;655
-100.0;14;13;107.0;-553.0;21;-962;656
-109.0;-7;1;98.0;-546.0;18;-250;656
-91.0;-32;18;93.0;-536.0;14;470;665
-94.0;?;?;44.0;-528.0;17;649;665
-118.0;-20;19;26.0;-531.0;18;524;661
-121.0;-55;-10;26.0;-521.0;16;704;663
-122.0;-18;1;-8.0;-490.0;14;841;662
-113.0;-22;-31;-1.0;-476.0;10;875;664
-124.0;-62;-52;10.0;-477.0;18;636;665
-102.0;-63;-28;30.0;-449.0;17;304;663
-96.0;-39;-7;30.0;-501.0;8;194;658
-90.0;-41;-61;11.0;-539.0;20;-226;649
-90.0;-94;?;-46.0;-520.0;19;-564;661
-94.0;-64;-16;-50.0;-545.0;3;-486;671
-75.0;-23;-156;-62.0;-599.0;20;-816;632
-75.0;-195;0;-72.0;-643.0;1;-654;671
-55.0;-359;?;-32.0;-749.0;-32;-148;635
-97.0;?;-234;-19.0;-779.0;-179;-197;774
-127.0;-2345;1014;-20.0;-797.0;-338;-8;926
-154.0;-3345;1248;-23.0;-669.0;-296;46;860
-157.0;-1269;?;-43.0;?;-278;-46;1377
-167.0;2557;484;-13.0;-622.0;52;29;1119
-119.0;4279;-28;-72.0;?;399;24;255
-118.0;3763;-37;-62.0;-557.0;240;49;356
-103.0;2936;-507;-87.0;-557.0;227;51;345
-74.0;1615;-1196;-119.0;-514.0;317;17;277
-60.0;?;-1612;-99.0;-519.0;?;-30;435
-104.0;1251;-1945;-97.0;-501.0;5;-17;572
-102.0;1933;-2302;-77.0;-500.0;?;6;651
-107.0;2119;-2000;-83.0;-478.0;-133;-34;706
-87.0;1793;-1444;?;?;-325;11;886
-32.0;1443;-1898;-36.0;-445.0;-417;20;1007
-34.0;1140;-2031;18.0;-504.0;-133;-99;1497
-45.0;896;-2208;50.0;-522.0;299;?;1299
-55.0;685;-1523;147.0;-570.0;876;-11;1811
-23.0;535;?;302.0;-583.0;1786;-86;1135
29.0;86;3081;703.0;-739.0;781;-231;-634
25.0;-804;2931;800.0;-910.0;-1897;-1767;2436
0.0;-604;2125;627.0;-895.0;-1307;-3024;2645
-30.0;33;1360;92.0;-662.0;338;-2170;-1
-30.0;-154;1641;-182.0;-695.0;-93;-2856;?
-48.0;-113;?;-218.0;-686.0;-10;-3348;628
-24.0;61;375;-72.0;-648.0;56;-629;596
-50.0;-30;?;-30.0;-641.0;-47;-60;807
-57.0;-75;194;-7.0;-609.0;?;58;530
-48.0;-27;44;5.0;-556.0;-24;1682;725
-89.0;-21;55;38.0;-552.0;16;1956;656
-21.0;-28;48;101.0;-545.0;24;2407;649
-14.0;?;38;171.0;-543.0;11;2739;666
5.0;34;40;176.0;-525.0;20;2605;656
72.0;-13;37;255.0;-476.0;21;2893;656
123.0;-16;53;461.0;-463.0;21;3185;657
255.0;-52;46;545.0;-439.0;26;3167;658
61.0;-77;66;785.0;-443.0;21;3245;658
-381.0;-63;80;817.0;-429.0;12;3428;?
-197.0;-75;135;853.0;-423.0;36;3121;645
127.0;-81;61;329.0;-363.0;-20;2829;708
-142.0;-125;205;?;-395.0;56;2252;634
-419.0;?;590;-733.0;-409.0;50;371;642
-389.0;-186;903;-380.0;-391.0;3;-1041;679
-250.0;-249;1385;41.0;-488.0;104;-934;517
-236.0;-342;2032;240.0;-805.0;-89;-1773;710
-347.0;-727;3487;0.0;-773.0;304;-3243;404
-429.0;-1852;4846;34.0;-1052.0;-542;-2332;1290
-449.0;-2135;4697;89.0;-918.0;-2271;-361;3055
-336.0;-2021;3708;74.0;-768.0;-1456;91;2350
-221.0;-3003;2414;119.0;-779.0;-284;-6;1313
-114.0;-1965;1636;109.0;-701.0;370;-19;812
-52.0;-45;1070;101.0;-689.0;1000;-7;258
21.0;595;83;96.0;-571.0;1102;68;?
-75.0;1205;-981;77.0;-594.0;1243;-27;-245
87.0;1034;-1973;8.0;-583.0;?;-30;-165
-93.0;812;-2601;-8.0;-518.0;1059;-37;-10
-372.0;1146;-3320;-77.0;-492.0;788;-43;105
-27.0;1373;-4120;-79.0;-452.0;557;8;450
-144.0;1528;-4398;-63.0;-460.0;211;21;511
-248.0;1393;-4230;-69.0;-448.0;-223;6;880
-6.0;1415;-4102;-143.0;-430.0;-617;-31;1282
152.0;?;-3946;-24.0;?;-1257;-38;1239
-34.0;-377;-3368;-17.0;-471.0;-1150;-117;2500
-45.0;501;-3686;79.0;-543.0;-2027;-63;2444
-99.0;1334;-4034;329.0;-598.0;871;-198;2716
-39.0;-1444;-2211;975.0;-667.0;3773;-804;2671
-10.0;-2914;236;934.0;-667.0;-879;-1237;-1906
-54.0;?;2285;497.0;-691.0;?;-2069;-1963
1.0;-1425;3976;-66.0;-808.0;-496;-4099;1809
34.0;-922;3060;-88.0;-764.0;-2139;-6304;2210
?;-310;848;-184.0;-597.0;-361;-6676;1386
-108.0;-33;276;-259.0;-599.0;21;-5630;?
-158.0;128;229;-151.0;-648.0;-98;-3835;615
-148.0;87;98;-99.0;-650.0;143;-868;?
-65.0;-36;148;-91.0;-607.0;-75;542;640
-74.0;-16;89;-142.0;-467.0;55;932;696
-113.0;-41;63;-251.0;-484.0;9;?;?
-48.0;-47;5;-181.0;-489.0;24;3426;647
-144.0;-52;27;-159.0;?;?;4502;665
-23.0;-57;58;-10.0;-423.0;27;5417;671
-273.0;-51;?;-47.0;?;20;5618;671
-83.0;-19;44;-137.0;-366.0;24;5824;669
506.0;40;79;11.0;-343.0;30;5486;665
-234.0;?;87;1204.0;-383.0;12;5190;680
-837.0;64;98;589.0;-420.0;19;4824;683
-545.0;27;133;2091.0;-402.0;37;2674;658
-560.0;0;233;21.0;-416.0;-2;1806;692
-548.0;36;?;874.0;-404.0;39;1824;651
-542.0;-16;574;829.0;-382.0;20;1985;673
-485.0;-87;1060;109.0;?;-14;2088;739
-488.0;-44;?;-446.0;-416.0;83;-1638;660
-433.0;-309;2909;-367.0;-568.0;30;-3550;671
-446.0;-890;5028;66.0;-597.0;127;-2035;483
-18.0;-500;344;37.0;-658.0;-221;-6534;1299
10.0;-93;205;-133.0;-738.0;-54;-6818;?
24.0;-156;99;-159.0;-714.0;-19;-5121;782
-80.0;?;?;-236.0;-603.0;0;-1965;626
-135.0;96;38;-211.0;-604.0;18;1019;645
-69.0;91;31;-132.0;-531.0;?;1502;666
-7.0;144;2;-98.0;-480.0;7;2976;630
-4.0;75;-11;-145.0;-460.0;8;4309;664
0.0;12;44;-198.0;-442.0;44;4438;626
10.0;-62;17;-187.0;-454.0;24;5392;643
-18.0;?;67;-151.0;-406.0;27;5483;635
-69.0;11;163;-31.0;-389.0;20;5399;652
-171.0;22;95;628.0;?;13;5914;659
-572.0;?;254;727.0;-444.0;-4;6105;689
66.0;-88;117;1610.0;-468.0;40;5147;630
-229.0;-137;399;1815.0;-606.0;-17;?;679
-840.0;-87;1124;45.0;-516.0;7;-1775;601
-716.0;-75;1523;403.0;-631.0;105;-1323;387
-493.0;-506;2987;1110.0;-752.0;-108;-1763;688
-544.0;-20;3258;32.0;-672.0;338;-3299;270
-580.0;-1042;4385;-484.0;-741.0;-379;-2199;1038
-603.0;-2887;6867;-265.0;?;-1523;-472;2444
-586.0;-1872;3986;7.0;-781.0;-453;-36;1544
-486.0;-1178;-523;0.0;-718.0;114;-102;1140
-476.0;-571;-1437;-49.0;-652.0;594;-105;632
-348.0;309;-1563;54.0;-572.0;1052;-57;57
-65.0;474;-2581;122.0;-529.0;531;-68;491
-103.0;1235;-3415;101.0;-486.0;477;-116;397
75.0;1535;-3756;76.0;-525.0;197;-121;579
295.0;1419;-4068;103.0;-513.0;-176;-162;806
460.0;1545;-4100;95.0;?;?;?;908
373.0;1834;-4358;-40.0;-433.0;-938;-167;1315
?;2601;-4506;-41.0;-423.0;?;-245;2021
-135.0;3410;-4603;-56.0;-414.0;-999;-246;?
-660.0;3616;-4263;-23.0;-497.0;477;-321;2522
-74.0;1420;-1868;99.0;-639.0;2669;-631;2158
-25.0;-2942;708;-5.0;-486.0;486;-985;1260
-368.0;-2355;3099;386.0;-618.0;-231;-2368;-87
-352.0;609;4176;524.0;-799.0;1437;-4088;1
76.0;-514;2789;1798.0;-674.0;-405;-5911;1130
28.0;-1101;1826;577.0;-722.0;-542;-8160;1236
-95.0;?;735;-202.0;-870.0;80;-8170;?
99.0;-184;53;-154.0;-576.0;-188;-5989;?
153.0;145;386;-176.0;-597.0;126;-1713;635
72.0;118;?;-269.0;-524.0;-32;1810;706
32.0;35;109;-239.0;-501.0;14;2370;671
-2.0;?;172;?;-495.0;44;3797;660
-44.0;126;130;-140.0;-486.0;0;5071;678
-93.0;94;138;-118.0;-491.0;34;5431;671
18.0;52;131;?;-446.0;10;6046;686
48.0;1;161;-377.0;-431.0;24;6236;677
145.0;-83;187;-542.0;?;17;6564;690
-148.0;-119;213;-90.0;-413.0;-2;6785;700
-97.0;-150;547;414.0;-501.0;?;5346;611
-348.0;12;1088;1486.0;-600.0;-54;1723;724
?;-49;1503;1776.0;-435.0;103;-915;526
251.0;-105;2774;862.0;-742.0;-16;-2032;635
-324.0;-821;4985;-542.0;-763.0;54;-3805;604
-743.0;?;7012;1497.0;-690.0;364;-3865;377
?;-1468;7863;604.0;-886.0;-1386;-1698;2375
-278.0;-1206;5092;-611.0;-783.0;-1087;-241;2189
-367.0;-2010;-181;-409.0;-668.0;1200;-37;-132
-519.0;-1638;-2312;-23.0;-601.0;?;-105;50
-560.0;-1136;-2116;9.0;-583.0;1055;-69;195
-517.0;255;-3189;-134.0;-494.0;923;-60;?
-410.0;1423;-3873;-45.0;-493.0;?;-69;475
-429.0;1729;-3906;90.0;-485.0;37;-80;636
-456.0;1387;-4564;94.0;-510.0;-28;-132;756
224.0;1161;-4496;81.0;-475.0;-443;-128;1001
-254.0;1467;?;157.0;-432.0;-1083;-86;1476
-656.0;1652;-5179;121.0;-451.0;-1341;-157;2176
1564.0;3267;-5415;-12.0;-543.0;-1463;?;3072
141.0;1539;-4264;7.0;-605.0;2911;-597;2191
77.0;-1481;-1274;90.0;?;4224;-721;2146
-936.0;-682;2715;129.0;-647.0;590;-2209;2154
?;?;4395;228.0;-1020.0;1581;-4386;-222
225.0;-812;3511;750.0;-758.0;510;-4383;523
-452.0;-441;2117;1017.0;-635.0;-923;-7232;1492
-360.0;-571;948;572.0;-886.0;253;-8145;631
20.0;-112;272;-54.0;-748.0;-193;-5371;867
16.0;-27;222;-119.0;-633.0;43;-3202;617
-173.0;56;268;-91.0;-637.0;86;982;608
-45.0;77;141;-263.0;-643.0;?;2408;755
64.0;-15;77;-230.0;-531.0;75;3247;621
47.0;19;?;-242.0;-483.0;-12;5304;680
95.0;27;80;-213.0;-517.0;?;5531;671
78.0;45;57;-171.0;-556.0;27;5925;667
-40.0;6;83;-221.0;-438.0;15;6147;669
-84.0;-54;188;-462.0;-479.0;17;6887;676
80.0;-12;101;-563.0;-516.0;7;6627;677
70.0;-159;326;-196.0;-528.0;27;?;642
-153.0;-107;807;905.0;-584.0;17;3111;625
-466.0;-30;1612;1291.0;-612.0;16;-1849;599
140.0;-283;3026;2775.0;-673.0;47;?;564
-97.0;-749;4273;-386.0;-928.0;46;-3363;552
-366.0;?;6836;-776.0;-669.0;-125;-3991;860
-854.0;-2716;9360;1558.0;-792.0;-1566;-1981;2464
-662.0;-1478;6884;150.0;-857.0;?;-1351;3116
?;-2484;1238;-537.0;-696.0;288;-587;1088
-495.0;-2688;-1924;-411.0;-652.0;1541;-6;-270
-519.0;-992;-2237;71.0;?;1255;-36;53
-534.0;1242;-2870;-5.0;-481.0;765;34;333
-517.0;2729;-3760;-69.0;-419.0;297;-58;483
-441.0;2193;-4362;81.0;-448.0;-26;-36;654
-433.0;1300;-4756;121.0;-488.0;-323;-36;852
-424.0;890;-4648;60.0;-482.0;-386;-119;1015
74.0;983;-4874;?;-469.0;-1091;-58;1298
178.0;1941;-4488;24.0;-477.0;-1229;-240;2313
565.0;2008;-5489;-117.0;?;-677;-247;2558
1222.0;1918;-4517;-78.0;-649.0;1320;-322;2634
-342.0;351;815;101.0;-604.0;2045;-999;2129
-456.0;-3080;2689;196.0;-628.0;-1669;-2085;-699
-1259.0;-735;3296;169.0;-940.0;-1912;-4626;-86
279.0;1164;?;346.0;-756.0;-429;-6784;2678
27.0;-833;1686;1368.0;-751.0;-1270;-8016;2348
-386.0;-225;849;1452.0;-874.0;-415;-7287;1232
-38.0;-31;134;9.0;-748.0;94;-2584;672
198.0;-114;-66;-249.0;-670.0;-48;997;611
?;192;153;-50.0;-635.0;80;1642;711
-123.0;-58;-9;-292.0;-556.0;-21;2855;650
3.0;31;29;-265.0;-562.0;28;4241;667
85.0;-39;?;-286.0;-544.0;23;5093;659
-26.0;-24;37;-247.0;-556.0;26;5771;663
39.0;16;41;-200.0;-514.0;19;5957;663
-52.0;-19;60;-283.0;-490.0;38;6505;641
?;4;172;-438.0;-461.0;17;6069;665
75.0;-32;123;-587.0;-509.0;28;6593;652
156.0;-117;256;160.0;-509.0;-15;5640;692
-70.0;-58;825;1061.0;-678.0;-31;1791;683
-198.0;35;1533;1991.0;-588.0;83;1972;516
-422.0;-154;2962;2380.0;-729.0;-83;-1537;667
155.0;-626;4803;-465.0;-1054.0;?;-5196;360
?;-2084;6809;550.0;-586.0;-189;-2866;894
-869.0;-2390;8402;717.0;-745.0;-1723;-2234;2652
-763.0;-957;6675;-705.0;-801.0;-1598;-559;2876
-272.0;-1833;2056;-295.0;-776.0;-457;436;2141
-546.0;-2205;-1610;-117.0;-734.0;667;-227;786
-545.0;-736;-2768;32.0;?;?;45;-30
-589.0;112;-3184;-1.0;-481.0;779;-143;466
-582.0;1519;-3896;?;-488.0;382;-94;534
-395.0;2065;?;100.0;-507.0;8;-95;678
-421.0;1357;-4722;93.0;-531.0;?;-214;821
-450.0;1322;-4340;38.0;?;-669;-172;1103
-120.0;1104;-4268;33.0;-495.0;-940;-265;1561
?;2294;-4715;86.0;-534.0;-1514;-425;2221
-97.0;2997;-4766;70.0;-547.0;-673;-611;2546
710.0;9;-3581;-46.0;-596.0;3242;-898;?
-163.0;-885;-82;144.0;-659.0;2671;-1368;2447
-770.0;-954;2352;255.0;-697.0;155;-2835;85
-925.0;-1084;3163;356.0;?;-543;-4861;-665
870.0;413;4157;?;-784.0;-1732;-7285;2441
-571.0;?;3027;1830.0;-904.0;-1104;-9055;2311
-341.0;-530;858;1448.0;-833.0;-235;-7803;908
-138.0;-2;212;-38.0;-728.0;-159;-4504;800
210.0;-91;250;-299.0;-689.0;40;16;655
-101.0;130;170;116.0;-592.0;-15;2377;706
-195.0;85;108;?;-549.0;25;2495;671
61.0;23;61;?;-522.0;21;4464;662
86.0;25;36;-289.0;-513.0;6;5494;682
?;-3;51;-283.0;-549.0;20;5829;670
-32.0;-61;50;-191.0;-498.0;1;6222;686
?;?;121;-292.0;-470.0;14;6470;682
27.0;-113;167;-471.0;-434.0;29;?;661
35.0;-117;265;-521.0;-517.0;13;6503;675
114.0;?;535;74.0;-549.0;63;5325;620
43.0;-42;971;1032.0;-632.0;-2;516;636
-295.0;-31;2067;1916.0;-529.0;102;-1722;509
-111.0;-258;3426;1658.0;-892.0;84;-1151;434
277.0;-1281;5354;-144.0;-742.0;29;-3220;617
-287.0;-2776;8000;841.0;-646.0;-557;-3079;1512
-889.0;-2204;8418;1616.0;-836.0;-1633;-1586;2623
?;-1079;5404;-576.0;-750.0;0;-600;1444
-237.0;-1203;454;-555.0;-758.0;1499;160;228
-424.0;-1061;-2408;-328.0;-622.0;881;-88;475
-532.0;-257;-2574;-94.0;-530.0;1024;-76;?
-535.0;689;-3640;14.0;-459.0;743;-20;432
-554.0;1417;-4413;?;-440.0;396;-22;664
-437.0;1968;-4546;23.0;-447.0;175;-21;655
-464.0;1943;-4786;33.0;-450.0;-120;-102;989
-610.0;1438;?;23.0;-459.0;-495;-56;1083
69.0;1479;-4403;59.0;-409.0;-1042;?;1561
-100.0;?;-5178;-4.0;-397.0;-1565;-179;2574
-472.0;2877;-5846;-21.0;-485.0;-1406;-127;2823
882.0;?;-3499;-7.0;-602.0;2402;?;2130
271.0;-817;-751;164.0;-762.0;2880;-1268;1245
40.0;-2508;1826;215.0;-679.0;233;-2377;-33
-1501.0;-460;5112;226.0;-995.0;1164;-5014;-443
300.0;142;?;601.0;-810.0;119;-8213;839
-182.0;-339;1376;1888.0;-774.0;-688;-9779;?
-381.0;-124;426;582.0;-836.0;209;-7578;718
-124.0;-93;153;-313.0;-632.0;-161;-2185;?
?;73;218;-222.0;-674.0;-19;1393;678
-51.0;66;155;-143.0;?;21;2224;675
-111.0;4;97;-445.0;-515.0;-25;3426;693
-2.0;40;116;-318.0;-470.0;43;4400;667
18.0;23;119;-290.0;?;-11;5268;694
12.0;31;130;-262.0;-478.0;24;5998;680
-70.0;46;116;-188.0;-428.0;36;6098;?
16.0;29;?;-264.0;-391.0;33;6613;666
65.0;4;336;-393.0;-406.0;31;6784;677
95.0;13;406;-523.0;-419.0;20;6417;704
-15.0;23;845;102.0;-545.0;32;3737;613
-124.0;98;1929;1033.0;-548.0;57;-481;555
-291.0;-21;?;1831.0;-642.0;70;-2507;564
104.0;-621;4661;1465.0;-944.0;30;-3099;573
190.0;-1603;8128;-63.0;-763.0;?;-3420;1510
-114.0;-2112;8737;704.0;-762.0;-1845;-2812;2832
-620.0;-1091;6562;1499.0;-911.0;-1045;-1086;2185
-523.0;-974;3119;-1185.0;-801.0;-243;91;1899
-236.0;?;-859;-465.0;-655.0;-287;-55;2200
-341.0;-673;-2890;-295.0;-503.0;657;-129;?
?;635;-4403;-31.0;-440.0;671;-12;359
-502.0;846;-4945;-111.0;-439.0;488;-36;648
-527.0;1334;-5062;-123.0;-429.0;?;-73;531
-533.0;1767;-5308;-12.0;-433.0;-315;-108;1126
-358.0;1432;-5034;23.0;-437.0;-542;-135;1250
-714.0;1693;-5157;144.0;-473.0;-1321;-221;1895
300.0;2663;-4964;189.0;-545.0;-1302;-289;2893
-593.0;1526;-5442;80.0;-610.0;95;-533;2806
-7.0;?;-3113;88.0;-600.0;?;?;3435
983.0;-32;1;99.0;-664.0;2018;-1826;1044
267.0;-3555;718;235.0;-739.0;?;-2954;-1798
-538.0;464;3701;323.0;-1013.0;-1382;-5537;1368
-934.0;1524;4533;671.0;?;-460;-8846;1748
274.0;-786;2107;1414.0;-849.0;118;-9252;252
-221.0;-219;789;915.0;-772.0;-100;-5888;1057
-397.0;-293;171;76.0;-579.0;-90;-3527;680
?;-19;127;-109.0;-560.0;-16;-1490;687
12.0;167;156;?;-558.0;8;2165;746
-126.0;18;93;-432.0;?;26;3125;?
-94.0;81;?;-349.0;-441.0;15;4146;715
17.0;13;83;-354.0;-449.0;15;5757;656
-55.0;31;86;?;-503.0;17;5809;685
112.0;56;102;-286.0;-434.0;17;6310;679
71.0;16;132;-427.0;-451.0;8;6489;689
65.0;?;330;-505.0;-518.0;39;7058;654
133.0;-38;323;-316.0;-541.0;-6;?;672
?;13;1170;182.0;-623.0;62;2574;571
-158.0;33;2180;1181.0;-611.0;35;1971;577
?;-155;3303;2180.0;-803.0;54;-941;511
5.0;-1361;6253;1004.0;-949.0;254;-3269;269
390.0;-2878;8129;-389.0;-856.0;-864;-3329;1595
-64.0;-1881;7980;1139.0;-976.0;-2064;-2120;3222
-801.0;-830;3210;1135.0;-889.0;-791;-436;2230
-586.0;-1765;-2351;-1059.0;?;1048;-93;321
-170.0;-1523;-2180;-570.0;-683.0;1156;-125;102
-348.0;?;-2942;-180.0;-542.0;775;-74;503
-366.0;795;-4415;15.0;-469.0;?;-137;492
-531.0;1978;-4313;-29.0;-494.0;250;-143;592
-557.0;2008;-5033;-86.0;-488.0;-81;?;915
-610.0;?;?;-9.0;-482.0;-329;-184;992
-383.0;1682;-4604;17.0;-432.0;?;-194;1304
-593.0;2244;-4991;41.0;-438.0;-1292;-262;2288
359.0;3225;-5071;167.0;-526.0;-1358;?;2634
-1060.0;1699;-4216;197.0;-590.0;1153;-739;2473
363.0;-566;-2081;108.0;-643.0;2978;?;1930
768.0;-1441;669;121.0;-600.0;892;-2189;320
148.0;-1975;2597;430.0;-791.0;-385;-4278;-728
-776.0;-496;3609;215.0;-794.0;?;-7057;167
-662.0;-188;3301;?;-794.0;-400;?;1822
707.0;-943;1424;1022.0;-859.0;-616;-8040;1611
-117.0;-167;88;138.0;-716.0;-6;-2494;?
-490.0;-47;122;-54.0;-651.0;-4;898;?
-237.0;11;182;-99.0;-555.0;-26;2132;?
29.0;103;62;-222.0;-553.0;42;3554;642
-75.0;-12;58;-369.0;-445.0;-4;4711;694
-124.0;30;59;-318.0;-456.0;36;5510;655
7.0;-20;68;-320.0;-480.0;22;5678;673
-35.0;-35;56;-307.0;-485.0;20;5847;667
-13.0;-118;109;-273.0;-445.0;9;6525;686
70.0;?;210;-418.0;?;37;6486;653
67.0;-223;349;-494.0;-592.0;-20;6297;682
42.0;-6;997;-303.0;-584.0;26;3947;571
60.0;-8;1900;487.0;-619.0;41;-88;568
-220.0;-167;2989;1423.0;-795.0;53;-2142;536
-226.0;-680;4773;1937.0;-890.0;59;-3469;535
478.0;?;?;601.0;-602.0;-922;-3704;?
227.0;-3485;9207;-88.0;-962.0;-1889;?;2803
-448.0;-1817;4935;1241.0;-864.0;-1599;-1083;3092
-946.0;-1428;-1235;269.0;-822.0;?;-91;2112
-397.0;-856;-2131;-1124.0;-620.0;1269;-98;97
-249.0;230;-2961;-272.0;-549.0;987;-146;210
-429.0;671;-4207;-138.0;-431.0;665;-58;572
-475.0;1493;-4092;42.0;-399.0;570;-111;404
-567.0;2190;-5012;-113.0;-394.0;-146;-101;982
-457.0;2310;-5125;-15.0;-426.0;-310;-116;1074
-469.0;2272;-4559;20.0;?;-435;-98;1175
-340.0;2447;-4943;90.0;-390.0;-1291;-115;1918
?;3257;-4774;103.0;-428.0;?;-205;2616
324.0;1933;-5348;202.0;-484.0;?;-173;?
-1179.0;2274;-3633;111.0;-560.0;?;-447;2959
655.0;1830;-400;138.0;-498.0;1853;-1636;1509
493.0;-3142;849;129.0;-540.0;887;-2495;-1099
-12.0;-2270;4509;509.0;-828.0;161;-3305;578
-1195.0;24;5223;256.0;-833.0;-9;-6769;1466
-113.0;-1189;2906;2252.0;-832.0;-860;-9769;1587
576.0;-613;1882;1202.0;-905.0;-949;-7338;2220
-533.0;-39;230;-475.0;-679.0;-9;-2517;634
-441.0;-56;151;-32.0;-754.0;48;392;555
-110.0;82;349;-319.0;-575.0;-50;2295;849
-65.0;85;52;-347.0;-567.0;57;3700;562
-144.0;23;196;-317.0;-483.0;-10;4412;753
-50.0;-1;77;-346.0;-463.0;?;5466;653
26.0;4;80;-310.0;-522.0;10;6043;694
-35.0;-24;101;-236.0;-465.0;6;6219;701
30.0;-30;115;-355.0;-432.0;40;?;656
75.0;-58;307;-408.0;-432.0;26;6628;682
?;-45;312;-389.0;-516.0;39;7254;668
-65.0;-104;758;356.0;-521.0;9;4075;655
1.0;64;1629;727.0;-620.0;42;?;568
-355.0;148;2501;1722.0;-611.0;76;-507;543
-213.0;-916;4634;1587.0;-892.0;36;-2148;637
650.0;-1875;7493;82.0;-738.0;4;-4341;742
-87.0;-1434;9545;357.0;-799.0;-1053;-2533;1992
-881.0;-1122;7491;1425.0;-870.0;-1573;-1161;2816
-681.0;-1624;1101;441.0;-772.0;223;242;1169
-264.0;-1866;-2680;-773.0;-705.0;1486;158;-168
-396.0;-1478;-2876;-257.0;-488.0;1027;-206;213
-386.0;-761;-4025;-271.0;-416.0;613;-6;656
-482.0;728;-5125;30.0;-373.0;564;-144;525
-537.0;1717;?;-153.0;-397.0;81;-202;825
-399.0;1978;-5526;25.0;-381.0;-498;-250;1247
-461.0;2297;-5341;40.0;-358.0;-468;-142;1171
-253.0;1926;-4766;168.0;-362.0;-980;-299;1789
-125.0;2920;-4417;90.0;-487.0;-1924;-32;2295
-258.0;1372;-4675;119.0;-484.0;-786;-513;2261
-137.0;370;-3892;129.0;-554.0;2290;-951;3397
1022.0;1516;-615;61.0;-525.0;2149;-1235;1893
?;-2195;2470;160.0;-634.0;-1526;-3534;-1894
-624.0;-780;4253;381.0;-898.0;-2343;-5087;?
-1311.0;1522;4315;339.0;-741.0;-1176;-8075;3203
133.0;-1044;?;1455.0;?;-625;-9685;1549
479.0;-467;856;866.0;-791.0;10;-7482;770
-485.0;-177;293;223.0;-634.0;-79;-4695;824
-208.0;-224;167;-124.0;-715.0;-91;1102;658
-53.0;193;94;63.0;-554.0;74;3505;?
-20.0;-39;80;-376.0;?;-17;3160;658
-160.0;34;89;-362.0;-380.0;34;4802;682
-33.0;-10;103;-357.0;-476.0;17;5237;677
22.0;-11;?;-340.0;-510.0;19;5781;675
0.0;-39;126;-298.0;-435.0;32;6086;682
90.0;-168;234;-277.0;-430.0;-14;5880;705
69.0;-149;272;-456.0;-502.0;74;6546;640
131.0;-154;?;-499.0;-538.0;-24;6279;710
95.0;-97;1150;217.0;-592.0;37;3238;626
-76.0;52;2236;835.0;-505.0;137;-1128;526
-405.0;-558;4150;1808.0;-959.0;-50;-3856;641
35.0;-1968;6367;1479.0;-686.0;544;-3964;325
412.0;?;8117;-287.0;-730.0;-387;-2563;1238
-8.0;?;7574;1070.0;-914.0;-1314;-1282;2500
-657.0;-1191;3012;1603.0;-789.0;581;-549;1327
?;-1376;-1654;-405.0;-689.0;1383;-106;90
-218.0;-858;-2720;-673.0;-524.0;1028;-24;317
-247.0;447;-3262;-252.0;-439.0;1016;-107;397
-378.0;1196;-4094;-112.0;-400.0;754;-52;366
-459.0;2131;-4149;3.0;-404.0;272;-47;637
-519.0;2043;-4554;-150.0;-458.0;-57;-103;863
-493.0;1604;-4785;58.0;-447.0;-262;-139;1046
-313.0;1923;-4688;9.0;-419.0;?;-237;1397
-433.0;2174;-4547;96.0;-459.0;-1413;-96;2406
90.0;2980;-5514;155.0;-564.0;-1861;-354;2735
-535.0;2459;-4860;182.0;-624.0;746;-520;2993
-394.0;-668;-2287;179.0;-582.0;3314;-1091;1878
980.0;?;-981;41.0;-668.0;658;-2478;-1525
-21.0;-3178;2581;268.0;-693.0;1711;-3655;-884
-547.0;-1345;?;362.0;-657.0;2083;-7640;1020
-967.0;-130;3158;809.0;-812.0;-1201;-8842;880
633.0;-570;1281;1237.0;-807.0;-698;-8259;1186
-168.0;-39;408;?;-733.0;20;-7823;783
-534.0;113;162;-379.0;-609.0;-78;-263;611
