InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-769.0;1173.0;571.0;103;290.0;-13;754.0;501.0;467.0;-643.0;772.0
-750.0;1170.0;560.0;-208;292.0;-13;746.0;508.0;472.0;-648.0;774.0
-721.0;1171.0;543.0;-192;296.0;-12;?;520.0;479.0;-653.0;773.0
-694.0;1163.0;541.0;121;287.0;-12;728.0;533.0;485.0;-659.0;772.0
-677.0;1155.0;536.0;197;279.0;-12;722.0;550.0;490.0;-665.0;770.0
-659.0;1149.0;535.0;151;266.0;-11;716.0;568.0;493.0;-671.0;766.0
-649.0;1137.0;541.0;170;249.0;-11;710.0;585.0;491.0;-674.0;763.0
-644.0;?;550.0;161;252.0;-11;711.0;597.0;492.0;-677.0;761.0
-629.0;1110.0;553.0;162;283.0;-11;716.0;603.0;498.0;-683.0;759.0
-609.0;1102.0;559.0;166;335.0;-10;721.0;605.0;?;-692.0;?
-605.0;1089.0;561.0;162;406.0;-10;727.0;602.0;506.0;-704.0;756.0
-606.0;1075.0;569.0;165;477.0;-9;731.0;599.0;508.0;-714.0;755.0
-600.0;1058.0;573.0;163;550.0;-7;734.0;597.0;510.0;-720.0;753.0
-605.0;1043.0;575.0;166;598.0;-5;738.0;596.0;511.0;-722.0;752.0
-612.0;1028.0;580.0;167;618.0;-2;740.0;596.0;514.0;-720.0;?
-612.0;1014.0;585.0;169;624.0;6;742.0;597.0;517.0;-715.0;750.0
-611.0;999.0;590.0;170;614.0;22;743.0;598.0;521.0;-708.0;748.0
-609.0;977.0;599.0;171;578.0;34;744.0;598.0;526.0;-701.0;744.0
-616.0;959.0;610.0;171;535.0;40;745.0;594.0;531.0;-695.0;740.0
-627.0;?;619.0;171;485.0;44;745.0;?;536.0;-693.0;735.0
-643.0;922.0;629.0;171;416.0;41;?;586.0;541.0;-690.0;729.0
-663.0;901.0;638.0;171;339.0;?;?;574.0;541.0;-688.0;726.0
?;888.0;640.0;172;268.0;24;761.0;?;?;-686.0;727.0
-689.0;885.0;640.0;170;220.0;?;764.0;562.0;537.0;-682.0;729.0
-687.0;880.0;637.0;173;182.0;18;763.0;554.0;531.0;-677.0;733.0
-683.0;883.0;634.0;171;161.0;-15;760.0;545.0;?;-673.0;?
-679.0;887.0;625.0;170;151.0;-58;756.0;536.0;517.0;?;742.0
-683.0;895.0;620.0;177;141.0;-89;751.0;527.0;508.0;-660.0;747.0
-686.0;898.0;609.0;163;134.0;-99;746.0;519.0;496.0;-654.0;751.0
-685.0;900.0;604.0;?;123.0;-88;740.0;513.0;485.0;-649.0;755.0
-685.0;903.0;595.0;163;118.0;-79;734.0;509.0;474.0;-645.0;757.0
-687.0;903.0;588.0;176;107.0;-87;729.0;505.0;463.0;-642.0;759.0
-684.0;905.0;577.0;204;101.0;-99;726.0;502.0;455.0;-640.0;762.0
-685.0;905.0;568.0;-67;88.0;-99;721.0;500.0;449.0;-640.0;?
-691.0;908.0;562.0;-222;74.0;-99;716.0;501.0;447.0;-642.0;765.0
-691.0;907.0;557.0;-145;58.0;-105;712.0;506.0;448.0;-644.0;765.0
-691.0;911.0;549.0;-157;37.0;-106;712.0;516.0;454.0;-648.0;763.0
-681.0;915.0;539.0;-128;15.0;-107;715.0;527.0;461.0;-653.0;761.0
-680.0;916.0;538.0;-102;-6.0;-106;720.0;539.0;468.0;-658.0;762.0
-679.0;?;535.0;-94;-31.0;-106;722.0;554.0;471.0;-665.0;762.0
-681.0;919.0;538.0;?;-58.0;-105;722.0;570.0;474.0;-670.0;760.0
-679.0;918.0;543.0;-76;-75.0;-105;721.0;585.0;475.0;-672.0;759.0
-674.0;909.0;553.0;-65;-63.0;?;726.0;593.0;483.0;-675.0;758.0
-667.0;911.0;554.0;-74;?;-106;736.0;596.0;493.0;-682.0;757.0
-663.0;910.0;?;-130;66.0;-106;746.0;596.0;503.0;-693.0;756.0
-668.0;908.0;565.0;-153;167.0;-106;755.0;593.0;510.0;-705.0;753.0
-675.0;902.0;566.0;-183;270.0;-107;762.0;591.0;516.0;-714.0;750.0
-683.0;896.0;569.0;-159;381.0;-106;768.0;590.0;521.0;-718.0;747.0
-691.0;891.0;570.0;-190;455.0;-105;773.0;590.0;?;-718.0;743.0
-695.0;887.0;578.0;-189;504.0;-102;776.0;591.0;?;-715.0;741.0
-698.0;885.0;583.0;106;539.0;-94;?;592.0;536.0;?;740.0
-704.0;878.0;594.0;216;?;-87;779.0;593.0;542.0;-703.0;736.0
?;873.0;606.0;153;541.0;-89;?;591.0;547.0;-698.0;732.0
-717.0;866.0;618.0;188;?;-104;781.0;586.0;551.0;-694.0;728.0
-731.0;864.0;630.0;173;480.0;-123;783.0;582.0;556.0;-693.0;722.0
-744.0;858.0;640.0;173;425.0;-134;?;581.0;?;-690.0;717.0
-757.0;847.0;651.0;180;359.0;-142;790.0;573.0;557.0;-689.0;718.0
?;846.0;?;171;292.0;?;790.0;570.0;552.0;-687.0;?
-762.0;853.0;662.0;180;241.0;-142;788.0;565.0;545.0;-681.0;728.0
-757.0;858.0;669.0;172;211.0;-137;787.0;556.0;535.0;-675.0;733.0
-755.0;865.0;671.0;177;200.0;-112;786.0;546.0;525.0;-672.0;737.0
-757.0;877.0;669.0;177;203.0;-71;786.0;537.0;517.0;-668.0;743.0
-757.0;890.0;668.0;167;213.0;-53;784.0;527.0;507.0;-662.0;749.0
-760.0;901.0;663.0;188;222.0;-56;781.0;518.0;496.0;-657.0;754.0
-757.0;906.0;657.0;155;233.0;-51;775.0;511.0;485.0;-652.0;758.0
-756.0;911.0;650.0;199;240.0;-40;769.0;505.0;473.0;-647.0;762.0
-757.0;920.0;645.0;?;242.0;-46;763.0;500.0;464.0;-643.0;766.0
-756.0;926.0;636.0;-137;239.0;-61;759.0;496.0;457.0;-640.0;768.0
-756.0;935.0;628.0;-205;231.0;-68;753.0;495.0;455.0;-639.0;770.0
?;937.0;620.0;-127;219.0;-81;747.0;497.0;456.0;-638.0;771.0
-742.0;942.0;614.0;-181;208.0;-91;740.0;503.0;460.0;-637.0;774.0
-727.0;951.0;604.0;-137;200.0;-88;732.0;511.0;468.0;-638.0;775.0
-704.0;956.0;598.0;-161;193.0;?;727.0;521.0;475.0;-640.0;773.0
-688.0;?;592.0;-194;192.0;-87;724.0;531.0;480.0;-644.0;772.0
-678.0;956.0;587.0;78;185.0;-86;720.0;?;486.0;-650.0;?
-678.0;951.0;589.0;221;167.0;-84;715.0;559.0;487.0;-657.0;764.0
-676.0;941.0;595.0;155;156.0;-90;?;573.0;487.0;-661.0;761.0
-676.0;934.0;597.0;182;165.0;-85;719.0;583.0;492.0;-667.0;760.0
-665.0;922.0;603.0;176;202.0;-87;727.0;587.0;499.0;-677.0;758.0
-649.0;919.0;604.0;172;251.0;-91;734.0;?;504.0;-688.0;758.0
-651.0;907.0;611.0;180;306.0;-77;740.0;587.0;506.0;-697.0;758.0
-654.0;897.0;612.0;171;357.0;-107;744.0;587.0;507.0;-704.0;756.0
-658.0;?;611.0;177;414.0;-71;748.0;587.0;508.0;-707.0;756.0
-659.0;875.0;612.0;176;448.0;-130;752.0;588.0;508.0;-707.0;756.0
-654.0;867.0;615.0;177;464.0;-182;?;589.0;510.0;-705.0;755.0
-658.0;854.0;619.0;178;469.0;99;758.0;588.0;514.0;-703.0;?
-660.0;843.0;623.0;178;458.0;183;759.0;587.0;519.0;?;750.0
-660.0;825.0;629.0;178;426.0;108;761.0;583.0;524.0;-694.0;746.0
-671.0;812.0;636.0;178;394.0;145;761.0;579.0;530.0;-691.0;741.0
-680.0;797.0;644.0;179;355.0;123;760.0;580.0;538.0;-688.0;735.0
-687.0;781.0;653.0;178;306.0;116;761.0;569.0;542.0;-687.0;733.0
-687.0;769.0;657.0;177;261.0;77;761.0;562.0;541.0;-686.0;733.0
-685.0;768.0;657.0;181;212.0;12;757.0;556.0;537.0;-681.0;734.0
-687.0;769.0;651.0;175;171.0;-12;751.0;547.0;530.0;-672.0;736.0
-690.0;768.0;648.0;183;145.0;-26;749.0;537.0;525.0;-666.0;738.0
-688.0;780.0;638.0;176;?;-38;746.0;529.0;521.0;-659.0;740.0
-689.0;785.0;630.0;176;124.0;-47;743.0;520.0;517.0;-651.0;744.0
-681.0;?;621.0;190;?;-53;738.0;510.0;510.0;-644.0;747.0
-676.0;795.0;609.0;156;125.0;-56;?;500.0;501.0;-637.0;?
-675.0;799.0;600.0;221;122.0;-50;724.0;494.0;491.0;-631.0;751.0
-673.0;799.0;?;100;113.0;-51;719.0;489.0;482.0;-627.0;753.0
-676.0;803.0;577.0;-192;102.0;-61;715.0;486.0;474.0;-625.0;755.0
-674.0;806.0;562.0;?;92.0;?;711.0;485.0;469.0;-625.0;757.0
-673.0;810.0;553.0;-156;82.0;-62;707.0;487.0;465.0;-628.0;758.0
?;812.0;539.0;-180;73.0;-65;704.0;492.0;463.0;-632.0;760.0
-659.0;812.0;527.0;-155;63.0;-65;702.0;501.0;465.0;-638.0;763.0
-645.0;819.0;512.0;-162;50.0;-65;701.0;515.0;469.0;-646.0;765.0
-633.0;818.0;505.0;-152;33.0;-65;702.0;530.0;473.0;-654.0;768.0
-620.0;820.0;498.0;-146;14.0;-64;704.0;547.0;476.0;-662.0;768.0
-611.0;820.0;490.0;-127;-6.0;-64;703.0;564.0;476.0;-670.0;767.0
-604.0;817.0;484.0;-94;-27.0;-64;702.0;580.0;472.0;-676.0;765.0
-591.0;816.0;481.0;-39;-25.0;-64;707.0;593.0;475.0;-680.0;766.0
-588.0;812.0;477.0;?;2.0;-64;715.0;601.0;?;-686.0;767.0
-574.0;809.0;477.0;-26;56.0;-64;724.0;604.0;487.0;-696.0;768.0
-558.0;805.0;475.0;139;119.0;-64;732.0;604.0;492.0;-706.0;768.0
-557.0;801.0;472.0;173;194.0;-63;739.0;602.0;495.0;-716.0;766.0
-555.0;792.0;469.0;?;261.0;-63;744.0;601.0;498.0;-723.0;765.0
-559.0;786.0;465.0;161;329.0;-60;749.0;602.0;501.0;-727.0;764.0
-558.0;779.0;465.0;143;374.0;-58;752.0;604.0;505.0;-728.0;763.0
-553.0;775.0;466.0;140;398.0;-58;755.0;606.0;?;-724.0;761.0
-548.0;768.0;466.0;128;404.0;-44;757.0;?;518.0;-718.0;757.0
-547.0;759.0;469.0;117;388.0;-27;759.0;606.0;526.0;-712.0;752.0
-552.0;751.0;476.0;119;354.0;-23;761.0;601.0;534.0;-707.0;746.0
-558.0;740.0;484.0;115;310.0;-24;762.0;596.0;542.0;-704.0;739.0
-566.0;736.0;490.0;117;258.0;-26;765.0;590.0;551.0;-698.0;732.0
-577.0;724.0;495.0;116;201.0;-30;768.0;576.0;553.0;-693.0;731.0
-583.0;720.0;497.0;116;168.0;-21;768.0;568.0;551.0;-683.0;734.0
-593.0;723.0;494.0;117;153.0;-9;764.0;554.0;545.0;-667.0;739.0
-598.0;725.0;497.0;118;195.0;-6;759.0;534.0;539.0;-656.0;744.0
-595.0;?;495.0;118;287.0;-9;756.0;510.0;?;-642.0;750.0
-588.0;739.0;489.0;?;398.0;-14;753.0;486.0;528.0;-621.0;758.0
-538.0;777.0;388.0;-72;-81.0;-23;?;581.0;528.0;-718.0;749.0
-571.0;776.0;386.0;-67;-79.0;-21;?;568.0;529.0;-701.0;746.0
-604.0;768.0;?;-56;-79.0;-19;744.0;?;532.0;-685.0;743.0
-622.0;762.0;390.0;-49;-80.0;-14;751.0;557.0;?;-668.0;741.0
-627.0;755.0;392.0;-52;-81.0;-7;757.0;556.0;545.0;?;737.0
-633.0;745.0;399.0;-51;-71.0;-1;761.0;552.0;552.0;-641.0;733.0
-635.0;740.0;404.0;-50;-35.0;6;764.0;547.0;557.0;-643.0;728.0
-633.0;733.0;414.0;-50;16.0;4;765.0;544.0;562.0;-650.0;722.0
-636.0;728.0;426.0;-50;?;1;766.0;541.0;568.0;-658.0;718.0
-636.0;721.0;437.0;-51;82.0;-15;769.0;537.0;567.0;-665.0;719.0
-638.0;717.0;?;-51;84.0;?;771.0;534.0;562.0;-672.0;722.0
-636.0;722.0;449.0;-51;88.0;-73;770.0;537.0;556.0;-676.0;728.0
-630.0;731.0;?;-52;87.0;-96;773.0;538.0;547.0;-682.0;735.0
?;742.0;446.0;-51;101.0;-110;778.0;539.0;537.0;-690.0;740.0
-613.0;750.0;442.0;-51;112.0;-104;783.0;541.0;?;-694.0;745.0
-608.0;763.0;434.0;-51;101.0;-73;788.0;542.0;517.0;-693.0;750.0
-608.0;771.0;431.0;-51;80.0;-32;792.0;543.0;506.0;-690.0;754.0
-617.0;783.0;421.0;-51;45.0;-23;789.0;545.0;494.0;-685.0;758.0
-619.0;787.0;416.0;-51;9.0;-26;783.0;?;481.0;-678.0;762.0
-610.0;?;409.0;-52;-23.0;-20;778.0;546.0;469.0;-669.0;764.0
-611.0;804.0;400.0;-52;-54.0;-19;773.0;543.0;462.0;-661.0;766.0
-616.0;817.0;396.0;-57;-75.0;-19;767.0;540.0;460.0;-654.0;766.0
?;826.0;385.0;-62;-92.0;-16;762.0;538.0;?;-648.0;765.0
-621.0;834.0;385.0;-60;-95.0;-17;755.0;538.0;471.0;-645.0;765.0
-610.0;843.0;379.0;-64;-83.0;-17;749.0;540.0;479.0;-646.0;762.0
-593.0;847.0;378.0;-46;-57.0;-16;746.0;545.0;488.0;-648.0;756.0
-572.0;853.0;378.0;-63;-19.0;-16;742.0;553.0;499.0;?;753.0
-540.0;853.0;380.0;-23;29.0;-16;739.0;562.0;508.0;-655.0;751.0
-521.0;858.0;?;112;74.0;-15;736.0;571.0;510.0;-660.0;748.0
-507.0;855.0;382.0;141;115.0;-14;733.0;583.0;507.0;-665.0;745.0
?;855.0;386.0;134;169.0;-12;737.0;591.0;510.0;-670.0;742.0
-471.0;849.0;385.0;154;233.0;-11;?;595.0;516.0;-676.0;739.0
-469.0;841.0;389.0;149;307.0;-11;757.0;595.0;521.0;-685.0;736.0
-463.0;835.0;391.0;153;381.0;-9;767.0;594.0;522.0;-696.0;735.0
-454.0;829.0;394.0;151;448.0;-7;775.0;593.0;522.0;-706.0;735.0
-449.0;824.0;395.0;150;501.0;-6;778.0;594.0;520.0;-713.0;734.0
?;812.0;397.0;151;535.0;0;780.0;596.0;519.0;-716.0;735.0
-433.0;806.0;396.0;149;560.0;1;781.0;598.0;519.0;-715.0;736.0
-421.0;794.0;399.0;149;564.0;3;781.0;601.0;520.0;-711.0;735.0
-413.0;786.0;399.0;150;560.0;19;780.0;605.0;522.0;?;732.0
-400.0;773.0;404.0;149;539.0;36;778.0;612.0;526.0;-701.0;728.0
-386.0;758.0;407.0;149;508.0;?;776.0;616.0;531.0;-700.0;723.0
-382.0;741.0;416.0;149;?;34;773.0;618.0;538.0;-697.0;716.0
-375.0;718.0;422.0;149;400.0;?;772.0;616.0;544.0;-686.0;713.0
-374.0;703.0;428.0;149;344.0;27;772.0;609.0;543.0;-671.0;716.0
-377.0;686.0;426.0;149;277.0;21;761.0;601.0;539.0;-656.0;721.0
-380.0;685.0;421.0;149;231.0;15;745.0;592.0;533.0;-644.0;?
-379.0;677.0;419.0;149;201.0;10;732.0;577.0;525.0;-639.0;731.0
-379.0;675.0;412.0;149;199.0;2;721.0;562.0;517.0;-633.0;735.0
-379.0;670.0;406.0;150;207.0;-6;711.0;546.0;509.0;-627.0;739.0
?;667.0;?;150;211.0;-13;703.0;531.0;500.0;-620.0;743.0
-392.0;663.0;388.0;150;213.0;-23;694.0;519.0;490.0;-614.0;746.0
-398.0;657.0;378.0;151;210.0;-29;684.0;510.0;478.0;-607.0;750.0
-398.0;653.0;367.0;151;204.0;-28;?;502.0;466.0;-602.0;753.0
-395.0;643.0;360.0;150;194.0;-26;669.0;495.0;453.0;-599.0;755.0
-396.0;637.0;351.0;154;?;-26;665.0;491.0;444.0;-599.0;756.0
-394.0;625.0;341.0;150;165.0;-25;661.0;493.0;438.0;-601.0;757.0
?;618.0;333.0;152;145.0;-24;658.0;498.0;437.0;-606.0;759.0
-379.0;608.0;325.0;?;124.0;-22;654.0;506.0;441.0;-614.0;763.0
-367.0;?;314.0;?;108.0;-22;650.0;518.0;446.0;-626.0;765.0
-360.0;598.0;310.0;178;83.0;-21;648.0;533.0;450.0;-639.0;766.0
-356.0;591.0;308.0;146;52.0;-21;649.0;550.0;452.0;-653.0;?
-350.0;582.0;301.0;187;12.0;-21;650.0;569.0;455.0;-667.0;766.0
-354.0;572.0;303.0;175;-32.0;-21;650.0;589.0;457.0;-677.0;765.0
-359.0;570.0;303.0;?;-77.0;-21;657.0;605.0;462.0;-683.0;764.0
-354.0;562.0;302.0;-170;-101.0;-21;669.0;?;471.0;-689.0;763.0
-353.0;557.0;305.0;-59;-110.0;-21;683.0;622.0;480.0;-699.0;762.0
-345.0;547.0;306.0;-69;-110.0;-21;696.0;623.0;488.0;-711.0;760.0
-350.0;536.0;303.0;-48;-96.0;-20;707.0;621.0;494.0;-721.0;759.0
-361.0;529.0;?;-51;-74.0;-20;717.0;620.0;500.0;-729.0;756.0
-368.0;515.0;301.0;-51;-51.0;?;726.0;619.0;508.0;-732.0;753.0
-373.0;509.0;300.0;-42;-32.0;-18;734.0;619.0;515.0;-733.0;750.0
-386.0;494.0;298.0;-51;-19.0;?;739.0;?;523.0;-730.0;748.0
-394.0;488.0;299.0;-52;-18.0;-7;744.0;620.0;529.0;-725.0;745.0
-400.0;475.0;302.0;?;-35.0;3;747.0;620.0;536.0;-719.0;740.0
-414.0;467.0;303.0;-54;-70.0;10;752.0;618.0;543.0;-711.0;734.0
-429.0;464.0;306.0;-55;-119.0;11;?;614.0;552.0;-702.0;727.0
-449.0;458.0;311.0;-54;-184.0;5;762.0;611.0;561.0;-688.0;720.0
-465.0;456.0;316.0;-55;-252.0;0;765.0;599.0;565.0;-672.0;716.0
-480.0;?;322.0;-55;?;-12;?;591.0;564.0;?;716.0
-499.0;458.0;326.0;-55;-353.0;-20;767.0;582.0;561.0;-644.0;719.0
-523.0;468.0;331.0;-55;-387.0;-27;767.0;572.0;554.0;-632.0;723.0
-555.0;479.0;343.0;-55;-404.0;-69;771.0;564.0;547.0;-630.0;726.0
-581.0;491.0;350.0;-55;-411.0;-101;777.0;?;540.0;-633.0;728.0
?;508.0;359.0;-55;-412.0;-98;782.0;553.0;534.0;-635.0;732.0
-624.0;520.0;362.0;-55;-415.0;-82;787.0;550.0;526.0;-636.0;736.0
-644.0;530.0;364.0;-55;-416.0;?;792.0;547.0;516.0;-638.0;739.0
-656.0;543.0;363.0;-54;-417.0;-56;798.0;545.0;505.0;-639.0;742.0
-671.0;552.0;359.0;-54;-433.0;-46;804.0;544.0;497.0;-638.0;745.0
-693.0;565.0;357.0;-54;?;-56;810.0;?;?;-638.0;746.0
-708.0;577.0;352.0;-53;-465.0;-63;816.0;540.0;489.0;-639.0;746.0
-725.0;596.0;342.0;-58;-477.0;-61;821.0;541.0;489.0;-641.0;747.0
-734.0;611.0;338.0;-57;-490.0;-71;823.0;544.0;492.0;-643.0;748.0
-742.0;?;339.0;?;-500.0;-73;824.0;551.0;497.0;-644.0;747.0
-744.0;658.0;331.0;-52;-508.0;-72;824.0;561.0;506.0;-645.0;744.0
?;679.0;328.0;-39;-517.0;-71;823.0;570.0;513.0;-644.0;743.0
-720.0;697.0;324.0;-47;-522.0;-69;824.0;581.0;519.0;-639.0;739.0
-684.0;719.0;317.0;-30;-521.0;-69;824.0;591.0;524.0;-629.0;736.0
-647.0;736.0;315.0;-35;?;-69;?;599.0;525.0;-618.0;733.0
-616.0;749.0;315.0;-46;-444.0;-70;829.0;606.0;527.0;-615.0;727.0
-591.0;766.0;315.0;110;-348.0;-71;832.0;611.0;529.0;-623.0;720.0
-571.0;774.0;319.0;192;-227.0;-71;836.0;613.0;530.0;-639.0;714.0
-572.0;783.0;322.0;157;-80.0;-72;838.0;613.0;531.0;-659.0;708.0
-571.0;792.0;320.0;176;55.0;-72;839.0;614.0;533.0;-678.0;702.0
-564.0;800.0;324.0;171;170.0;-71;838.0;616.0;?;-694.0;697.0
-563.0;807.0;324.0;168;274.0;-63;837.0;618.0;540.0;-705.0;693.0
-560.0;812.0;330.0;170;357.0;-53;836.0;620.0;543.0;?;688.0
-561.0;820.0;331.0;164;421.0;-50;833.0;622.0;?;-712.0;684.0
-559.0;823.0;340.0;167;444.0;-46;830.0;623.0;554.0;-708.0;677.0
-552.0;833.0;345.0;165;442.0;-45;827.0;620.0;559.0;-704.0;671.0
-558.0;844.0;355.0;?;?;-39;824.0;614.0;563.0;-700.0;664.0
-560.0;849.0;368.0;165;360.0;-8;820.0;?;567.0;-692.0;656.0
-560.0;845.0;380.0;165;277.0;12;?;600.0;567.0;?;652.0
-563.0;842.0;395.0;165;212.0;12;822.0;595.0;564.0;-673.0;657.0
-561.0;852.0;401.0;165;166.0;7;825.0;590.0;561.0;-659.0;668.0
-571.0;858.0;406.0;165;?;-2;830.0;585.0;554.0;-648.0;680.0
-584.0;869.0;411.0;165;90.0;-9;836.0;578.0;544.0;-648.0;690.0
-603.0;887.0;412.0;166;68.0;-17;841.0;572.0;532.0;-646.0;697.0
-618.0;905.0;414.0;161;58.0;-23;847.0;566.0;519.0;-645.0;?
-629.0;907.0;412.0;170;49.0;-27;852.0;560.0;505.0;-644.0;?
-641.0;915.0;409.0;158;44.0;-30;856.0;555.0;493.0;-643.0;718.0
-649.0;920.0;398.0;170;36.0;-29;857.0;?;483.0;-641.0;724.0
-656.0;927.0;?;170;30.0;-29;858.0;548.0;475.0;?;728.0
-657.0;936.0;373.0;151;14.0;-33;858.0;545.0;469.0;-635.0;?
-657.0;940.0;365.0;217;4.0;-33;857.0;545.0;467.0;-633.0;736.0
-650.0;950.0;355.0;?;-8.0;-32;855.0;?;469.0;-633.0;740.0
-637.0;949.0;348.0;-208;?;-32;850.0;553.0;475.0;-633.0;742.0
-619.0;957.0;335.0;-160;-29.0;-32;843.0;563.0;485.0;-634.0;741.0
-594.0;960.0;328.0;-163;-37.0;-31;835.0;574.0;498.0;-637.0;739.0
-569.0;960.0;325.0;-169;-40.0;-31;827.0;582.0;509.0;-640.0;738.0
-544.0;958.0;321.0;-177;-39.0;-31;819.0;?;517.0;-643.0;738.0
-522.0;954.0;322.0;-159;?;-30;811.0;599.0;521.0;-645.0;737.0
?;949.0;323.0;-197;-12.0;-30;805.0;606.0;523.0;-646.0;734.0
-474.0;941.0;325.0;-154;20.0;-30;?;612.0;527.0;-650.0;730.0
-461.0;943.0;322.0;147;63.0;-30;807.0;616.0;531.0;-659.0;725.0
-449.0;933.0;328.0;207;124.0;-30;810.0;617.0;533.0;-673.0;720.0
-447.0;927.0;332.0;154;196.0;-30;814.0;616.0;533.0;-688.0;715.0
-454.0;918.0;332.0;192;272.0;-29;816.0;616.0;534.0;-703.0;710.0
-456.0;908.0;332.0;172;333.0;-29;818.0;616.0;536.0;-714.0;707.0
-454.0;901.0;333.0;178;?;-26;819.0;617.0;537.0;-722.0;704.0
-454.0;890.0;335.0;179;407.0;-20;819.0;619.0;540.0;-724.0;702.0
-449.0;883.0;339.0;171;425.0;-13;817.0;622.0;545.0;-722.0;699.0
-447.0;873.0;344.0;175;412.0;-1;815.0;622.0;550.0;-715.0;?
-448.0;866.0;350.0;173;389.0;13;814.0;619.0;556.0;-708.0;691.0
?;856.0;357.0;173;350.0;17;813.0;613.0;562.0;-703.0;685.0
-467.0;851.0;365.0;173;296.0;14;811.0;606.0;569.0;-697.0;677.0
-482.0;838.0;372.0;173;216.0;8;811.0;595.0;573.0;-687.0;673.0
-497.0;823.0;385.0;174;?;3;814.0;583.0;571.0;-674.0;675.0
?;820.0;382.0;172;75.0;-4;815.0;576.0;568.0;-667.0;682.0
-518.0;819.0;382.0;175;30.0;-13;816.0;570.0;562.0;-658.0;692.0
-528.0;824.0;381.0;172;-6.0;-17;818.0;563.0;554.0;-655.0;701.0
-539.0;824.0;383.0;173;-25.0;-18;821.0;557.0;544.0;-654.0;707.0
-544.0;833.0;376.0;176;-35.0;-19;826.0;552.0;534.0;-651.0;713.0
-553.0;835.0;371.0;163;-45.0;-21;830.0;548.0;523.0;-649.0;720.0
-569.0;832.0;367.0;187;-54.0;-26;834.0;545.0;511.0;-648.0;724.0
-574.0;830.0;361.0;153;-61.0;-28;835.0;543.0;?;-648.0;729.0
-579.0;829.0;350.0;191;-76.0;-27;833.0;542.0;491.0;-646.0;733.0
-584.0;831.0;338.0;179;-85.0;-27;832.0;542.0;483.0;-646.0;735.0
-584.0;829.0;325.0;-112;-100.0;-27;829.0;544.0;479.0;-647.0;736.0
-579.0;830.0;316.0;-184;-112.0;-24;826.0;549.0;479.0;?;737.0
-573.0;823.0;307.0;-124;-124.0;-23;820.0;556.0;483.0;-654.0;738.0
-564.0;824.0;301.0;-138;-135.0;-23;814.0;566.0;490.0;-658.0;737.0
-547.0;822.0;287.0;-149;-143.0;-23;809.0;579.0;499.0;-663.0;734.0
-530.0;823.0;287.0;-176;-156.0;-22;807.0;590.0;505.0;-666.0;733.0
-511.0;818.0;281.0;77;-166.0;-22;806.0;600.0;509.0;-669.0;731.0
-494.0;818.0;279.0;254;-172.0;-22;804.0;609.0;513.0;-667.0;730.0
?;817.0;281.0;-27;-172.0;-22;804.0;617.0;515.0;-660.0;726.0
-448.0;808.0;280.0;-171;-154.0;-22;809.0;625.0;517.0;-652.0;721.0
-433.0;813.0;278.0;-39;-123.0;-22;?;634.0;518.0;-653.0;716.0
-415.0;805.0;282.0;-41;-78.0;-22;825.0;640.0;513.0;-660.0;714.0
-411.0;795.0;289.0;-54;?;-22;834.0;638.0;504.0;-670.0;713.0
-419.0;781.0;291.0;-48;52.0;-21;843.0;632.0;494.0;-680.0;709.0
-440.0;768.0;291.0;-86;130.0;?;849.0;624.0;486.0;-690.0;705.0
-465.0;751.0;290.0;-78;190.0;-18;852.0;615.0;480.0;-700.0;699.0
-485.0;734.0;290.0;-70;232.0;-15;853.0;609.0;477.0;?;694.0
-501.0;721.0;288.0;-73;255.0;-10;851.0;605.0;478.0;-718.0;689.0
-513.0;703.0;285.0;?;250.0;1;849.0;601.0;486.0;-718.0;682.0
-532.0;688.0;292.0;-75;217.0;7;846.0;594.0;497.0;-711.0;675.0
-545.0;677.0;293.0;-74;164.0;7;842.0;587.0;511.0;-704.0;665.0
-555.0;675.0;300.0;-74;106.0;4;836.0;580.0;528.0;-695.0;653.0
-568.0;666.0;310.0;-74;27.0;0;828.0;572.0;545.0;-681.0;646.0
-576.0;666.0;317.0;-74;-51.0;-5;824.0;563.0;555.0;-670.0;645.0
-581.0;666.0;319.0;-74;-133.0;-17;822.0;555.0;?;-659.0;651.0
-594.0;670.0;332.0;-74;-192.0;-31;822.0;551.0;562.0;?;657.0
-611.0;680.0;344.0;-75;?;-50;822.0;547.0;561.0;-633.0;662.0
-631.0;690.0;354.0;-75;-264.0;-74;?;543.0;556.0;-631.0;665.0
?;707.0;361.0;-74;-284.0;-75;827.0;541.0;550.0;-631.0;668.0
-671.0;718.0;369.0;-73;-296.0;-57;?;539.0;541.0;-632.0;?
-695.0;730.0;373.0;-74;-304.0;-54;?;538.0;532.0;-634.0;678.0
-714.0;733.0;374.0;-74;-314.0;-45;842.0;539.0;523.0;-635.0;684.0
-729.0;743.0;?;-74;-330.0;-38;847.0;539.0;515.0;-632.0;689.0
-739.0;751.0;367.0;-72;-344.0;-48;852.0;537.0;508.0;-629.0;692.0
