InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX;Accelerometer LUA^ accZ;Accelerometer LUA^ accX;Accelerometer HIP accZ
186.0;150.0;600.0;297.0;310.0;218.0
214.0;164.0;435.0;303.0;300.0;276.0
206.0;252.0;136.0;326.0;433.0;315.0
223.0;355.0;99.0;?;594.0;115.0
306.0;456.0;212.0;327.0;701.0;23.0
345.0;490.0;165.0;376.0;?;413.0
403.0;505.0;83.0;379.0;747.0;206.0
427.0;492.0;50.0;407.0;655.0;22.0
?;401.0;-10.0;305.0;509.0;237.0
584.0;369.0;-55.0;25.0;394.0;215.0
554.0;304.0;-67.0;36.0;370.0;324.0
494.0;?;-57.0;43.0;405.0;203.0
460.0;311.0;-9.0;22.0;472.0;235.0
429.0;350.0;2.0;82.0;?;189.0
326.0;353.0;8.0;142.0;414.0;245.0
253.0;325.0;?;125.0;315.0;240.0
243.0;259.0;14.0;128.0;277.0;229.0
208.0;180.0;-40.0;160.0;208.0;308.0
191.0;153.0;-145.0;203.0;171.0;514.0
160.0;102.0;4.0;255.0;211.0;618.0
173.0;73.0;184.0;292.0;260.0;546.0
187.0;82.0;17.0;365.0;277.0;526.0
259.0;111.0;155.0;401.0;321.0;330.0
378.0;203.0;318.0;363.0;413.0;190.0
366.0;?;371.0;247.0;499.0;73.0
510.0;405.0;377.0;109.0;622.0;-59.0
653.0;509.0;337.0;-97.0;616.0;?
631.0;591.0;307.0;-296.0;592.0;198.0
570.0;558.0;280.0;-317.0;529.0;74.0
443.0;517.0;330.0;-229.0;619.0;98.0
419.0;489.0;386.0;-78.0;615.0;34.0
442.0;393.0;334.0;72.0;451.0;34.0
357.0;263.0;260.0;162.0;353.0;88.0
341.0;183.0;284.0;220.0;306.0;121.0
285.0;141.0;378.0;?;267.0;121.0
217.0;116.0;442.0;317.0;267.0;111.0
245.0;128.0;?;314.0;299.0;186.0
229.0;197.0;488.0;293.0;366.0;241.0
196.0;292.0;121.0;267.0;470.0;223.0
195.0;404.0;41.0;242.0;565.0;193.0
237.0;466.0;128.0;268.0;621.0;?
293.0;450.0;44.0;326.0;629.0;278.0
313.0;434.0;29.0;335.0;641.0;247.0
405.0;409.0;38.0;404.0;585.0;147.0
576.0;370.0;36.0;311.0;482.0;?
473.0;353.0;?;46.0;348.0;248.0
547.0;284.0;-19.0;?;?;265.0
463.0;220.0;-20.0;68.0;334.0;?
438.0;192.0;37.0;47.0;365.0;197.0
400.0;207.0;44.0;60.0;489.0;195.0
333.0;244.0;37.0;111.0;393.0;207.0
252.0;287.0;43.0;79.0;284.0;292.0
237.0;282.0;39.0;88.0;261.0;241.0
195.0;?;-11.0;146.0;200.0;283.0
201.0;153.0;-14.0;156.0;153.0;501.0
200.0;113.0;-43.0;?;150.0;563.0
205.0;53.0;292.0;275.0;193.0;603.0
230.0;77.0;312.0;323.0;227.0;?
260.0;109.0;29.0;391.0;326.0;441.0
350.0;151.0;136.0;393.0;405.0;335.0
380.0;244.0;232.0;247.0;483.0;93.0
416.0;334.0;220.0;217.0;530.0;-113.0
653.0;372.0;274.0;183.0;603.0;42.0
672.0;491.0;343.0;-70.0;583.0;227.0
594.0;566.0;300.0;-294.0;620.0;68.0
583.0;684.0;312.0;-358.0;661.0;105.0
513.0;752.0;333.0;-256.0;769.0;125.0
491.0;624.0;331.0;-117.0;646.0;83.0
245.0;78.0;-20.0;220.0;178.0;605.0
242.0;65.0;102.0;259.0;?;612.0
?;100.0;54.0;328.0;295.0;264.0
358.0;146.0;?;359.0;418.0;542.0
414.0;234.0;144.0;347.0;443.0;407.0
481.0;322.0;237.0;302.0;492.0;-48.0
508.0;387.0;224.0;?;560.0;-62.0
832.0;523.0;277.0;-57.0;675.0;207.0
772.0;678.0;270.0;-228.0;654.0;247.0
?;685.0;249.0;-360.0;642.0;150.0
?;676.0;250.0;-216.0;667.0;55.0
467.0;618.0;258.0;?;669.0;34.0
540.0;730.0;341.0;74.0;613.0;210.0
595.0;827.0;322.0;-275.0;214.0;221.0
460.0;391.0;312.0;-295.0;394.0;192.0
235.0;203.0;248.0;-134.0;552.0;182.0
345.0;308.0;313.0;95.0;458.0;177.0
352.0;256.0;284.0;104.0;319.0;?
264.0;176.0;248.0;148.0;377.0;252.0
277.0;?;?;171.0;409.0;213.0
205.0;221.0;298.0;264.0;435.0;254.0
170.0;234.0;298.0;287.0;333.0;241.0
97.0;271.0;293.0;258.0;309.0;244.0
?;481.0;469.0;252.0;456.0;264.0
86.0;420.0;183.0;263.0;501.0;330.0
47.0;387.0;-18.0;255.0;528.0;408.0
65.0;330.0;?;272.0;564.0;48.0
140.0;307.0;129.0;241.0;534.0;?
54.0;301.0;141.0;222.0;548.0;262.0
230.0;314.0;100.0;333.0;419.0;271.0
?;310.0;72.0;196.0;326.0;393.0
472.0;390.0;32.0;-121.0;295.0;232.0
451.0;371.0;-14.0;58.0;384.0;218.0
451.0;311.0;55.0;61.0;480.0;232.0
334.0;330.0;0.0;-26.0;529.0;189.0
256.0;382.0;30.0;?;449.0;314.0
185.0;425.0;57.0;90.0;372.0;274.0
163.0;368.0;106.0;28.0;266.0;305.0
105.0;285.0;206.0;115.0;342.0;349.0
116.0;?;344.0;168.0;221.0;283.0
78.0;89.0;177.0;201.0;183.0;246.0
18.0;76.0;285.0;215.0;138.0;497.0
?;62.0;410.0;198.0;133.0;507.0
53.0;116.0;372.0;284.0;215.0;327.0
73.0;135.0;154.0;341.0;300.0;134.0
138.0;239.0;336.0;349.0;416.0;193.0
131.0;367.0;323.0;378.0;566.0;158.0
166.0;364.0;229.0;387.0;542.0;176.0
421.0;397.0;312.0;192.0;665.0;136.0
511.0;594.0;297.0;-325.0;668.0;214.0
456.0;594.0;284.0;-156.0;453.0;?
320.0;482.0;284.0;-48.0;595.0;?
351.0;467.0;308.0;-73.0;597.0;153.0
320.0;428.0;288.0;89.0;392.0;?
261.0;255.0;310.0;172.0;?;?
218.0;180.0;311.0;220.0;323.0;189.0
?;185.0;216.0;287.0;330.0;199.0
143.0;?;221.0;?;320.0;287.0
98.0;212.0;292.0;297.0;350.0;242.0
77.0;256.0;159.0;269.0;422.0;320.0
101.0;342.0;78.0;237.0;484.0;280.0
108.0;347.0;106.0;285.0;469.0;151.0
182.0;323.0;198.0;199.0;438.0;30.0
120.0;317.0;124.0;214.0;495.0;214.0
174.0;329.0;110.0;297.0;?;326.0
309.0;334.0;102.0;220.0;395.0;390.0
417.0;354.0;80.0;67.0;297.0;381.0
?;291.0;59.0;126.0;241.0;282.0
381.0;240.0;76.0;126.0;342.0;322.0
413.0;211.0;66.0;80.0;454.0;223.0
288.0;210.0;26.0;75.0;511.0;280.0
196.0;287.0;-2.0;78.0;?;319.0
163.0;301.0;2.0;77.0;332.0;418.0
121.0;268.0;23.0;125.0;264.0;?
110.0;203.0;183.0;203.0;197.0;?
105.0;109.0;210.0;265.0;179.0;333.0
67.0;57.0;40.0;278.0;143.0;360.0
44.0;?;253.0;?;208.0;713.0
82.0;25.0;594.0;373.0;247.0;663.0
110.0;29.0;319.0;448.0;238.0;250.0
168.0;37.0;161.0;409.0;283.0;5.0
125.0;154.0;303.0;251.0;416.0;410.0
167.0;340.0;295.0;290.0;606.0;301.0
372.0;498.0;361.0;139.0;854.0;169.0
373.0;611.0;346.0;-222.0;843.0;243.0
660.0;747.0;346.0;-49.0;458.0;178.0
433.0;555.0;313.0;-79.0;509.0;155.0
375.0;381.0;297.0;7.0;591.0;200.0
347.0;407.0;273.0;110.0;401.0;207.0
277.0;308.0;304.0;175.0;324.0;196.0
217.0;231.0;289.0;238.0;292.0;226.0
218.0;198.0;257.0;262.0;362.0;169.0
216.0;135.0;104.0;328.0;344.0;256.0
191.0;106.0;225.0;?;333.0;306.0
152.0;156.0;339.0;268.0;393.0;392.0
114.0;294.0;26.0;?;485.0;506.0
93.0;385.0;-69.0;362.0;450.0;326.0
68.0;350.0;101.0;401.0;381.0;38.0
273.0;228.0;186.0;277.0;460.0;192.0
100.0;224.0;111.0;245.0;581.0;335.0
241.0;237.0;?;324.0;507.0;373.0
342.0;311.0;18.0;118.0;298.0;?
328.0;355.0;-14.0;97.0;226.0;279.0
?;244.0;15.0;157.0;312.0;?
466.0;167.0;48.0;148.0;442.0;267.0
342.0;168.0;-24.0;?;421.0;289.0
211.0;257.0;22.0;71.0;392.0;330.0
145.0;?;20.0;64.0;336.0;386.0
146.0;291.0;74.0;125.0;?;377.0
120.0;201.0;171.0;232.0;257.0;406.0
145.0;93.0;?;330.0;166.0;261.0
?;45.0;-41.0;427.0;162.0;396.0
?;20.0;-14.0;436.0;202.0;617.0
?;39.0;411.0;420.0;234.0;671.0
95.0;59.0;400.0;464.0;296.0;438.0
183.0;?;187.0;393.0;361.0;28.0
161.0;197.0;232.0;301.0;474.0;175.0
66.0;?;243.0;206.0;571.0;512.0
235.0;380.0;279.0;246.0;658.0;211.0
294.0;444.0;275.0;-37.0;702.0;248.0
586.0;556.0;343.0;-92.0;521.0;206.0
605.0;470.0;333.0;76.0;384.0;126.0
351.0;402.0;296.0;-34.0;527.0;168.0
332.0;335.0;?;?;488.0;263.0
276.0;274.0;283.0;?;330.0;191.0
183.0;164.0;279.0;238.0;310.0;227.0
123.0;137.0;260.0;289.0;324.0;257.0
197.0;128.0;92.0;377.0;266.0;301.0
122.0;120.0;342.0;375.0;319.0;321.0
80.0;172.0;297.0;356.0;377.0;306.0
67.0;242.0;-5.0;369.0;425.0;477.0
119.0;252.0;197.0;378.0;418.0;308.0
130.0;197.0;246.0;366.0;369.0;123.0
218.0;179.0;124.0;269.0;436.0;233.0
70.0;313.0;81.0;311.0;575.0;240.0
127.0;330.0;70.0;304.0;473.0;337.0
411.0;336.0;5.0;95.0;293.0;462.0
468.0;291.0;18.0;163.0;296.0;269.0
371.0;275.0;22.0;146.0;355.0;271.0
382.0;209.0;48.0;160.0;?;230.0
275.0;154.0;2.0;139.0;395.0;281.0
200.0;197.0;-25.0;56.0;406.0;341.0
162.0;227.0;63.0;31.0;365.0;371.0
?;219.0;124.0;113.0;284.0;411.0
90.0;165.0;357.0;194.0;194.0;?
124.0;73.0;204.0;219.0;118.0;325.0
97.0;42.0;226.0;241.0;112.0;580.0
66.0;35.0;422.0;236.0;?;702.0
112.0;56.0;261.0;402.0;266.0;299.0
144.0;53.0;120.0;369.0;261.0;130.0
162.0;171.0;348.0;297.0;434.0;364.0
164.0;407.0;258.0;169.0;634.0;239.0
335.0;469.0;314.0;381.0;758.0;195.0
392.0;?;329.0;-226.0;747.0;224.0
580.0;736.0;370.0;-301.0;350.0;239.0
453.0;600.0;322.0;-149.0;505.0;132.0
439.0;338.0;302.0;-189.0;649.0;156.0
360.0;417.0;321.0;-40.0;535.0;210.0
283.0;388.0;290.0;122.0;406.0;?
231.0;270.0;328.0;163.0;372.0;242.0
181.0;245.0;293.0;222.0;426.0;233.0
190.0;248.0;249.0;296.0;324.0;258.0
134.0;193.0;244.0;294.0;276.0;287.0
94.0;211.0;313.0;280.0;360.0;270.0
71.0;263.0;-38.0;282.0;417.0;329.0
127.0;287.0;83.0;308.0;459.0;231.0
122.0;?;253.0;256.0;393.0;63.0
205.0;229.0;172.0;209.0;396.0;284.0
59.0;282.0;59.0;268.0;499.0;329.0
211.0;270.0;98.0;337.0;442.0;352.0
418.0;?;31.0;58.0;292.0;522.0
485.0;?;10.0;63.0;238.0;248.0
424.0;266.0;-1.0;83.0;385.0;265.0
424.0;253.0;-11.0;68.0;461.0;212.0
317.0;283.0;-31.0;34.0;?;272.0
235.0;339.0;7.0;42.0;379.0;304.0
180.0;356.0;?;93.0;312.0;316.0
139.0;290.0;87.0;118.0;253.0;380.0
122.0;?;253.0;157.0;154.0;515.0
108.0;44.0;194.0;185.0;?;252.0
?;?;74.0;253.0;90.0;499.0
63.0;-3.0;256.0;269.0;138.0;631.0
99.0;-5.0;549.0;357.0;180.0;597.0
121.0;-2.0;516.0;435.0;199.0;272.0
178.0;42.0;?;415.0;368.0;-72.0
155.0;200.0;259.0;412.0;518.0;296.0
160.0;405.0;166.0;374.0;586.0;387.0
238.0;479.0;240.0;199.0;674.0;159.0
313.0;618.0;259.0;-315.0;711.0;252.0
524.0;749.0;385.0;-235.0;643.0;219.0
490.0;636.0;311.0;-130.0;518.0;?
?;400.0;314.0;-100.0;494.0;178.0
288.0;242.0;262.0;40.0;378.0;190.0
248.0;103.0;295.0;151.0;245.0;237.0
170.0;21.0;316.0;190.0;187.0;255.0
175.0;46.0;281.0;267.0;245.0;224.0
137.0;144.0;233.0;305.0;349.0;307.0
90.0;225.0;436.0;312.0;413.0;234.0
44.0;317.0;265.0;300.0;485.0;352.0
76.0;409.0;94.0;269.0;530.0;384.0
101.0;412.0;82.0;284.0;496.0;226.0
136.0;358.0;208.0;271.0;385.0;43.0
146.0;265.0;157.0;231.0;472.0;380.0
122.0;306.0;157.0;359.0;491.0;?
237.0;281.0;92.0;339.0;307.0;341.0
388.0;155.0;-14.0;100.0;120.0;475.0
470.0;165.0;5.0;133.0;186.0;272.0
390.0;175.0;-8.0;?;377.0;256.0
414.0;290.0;24.0;-69.0;708.0;254.0
274.0;404.0;-6.0;-71.0;647.0;?
199.0;473.0;19.0;-95.0;591.0;383.0
175.0;379.0;118.0;-34.0;363.0;363.0
128.0;230.0;203.0;?;224.0;407.0
105.0;79.0;322.0;207.0;83.0;484.0
86.0;-11.0;108.0;283.0;75.0;328.0
54.0;-42.0;176.0;326.0;130.0;586.0
65.0;-13.0;568.0;299.0;212.0;836.0
93.0;56.0;245.0;394.0;277.0;415.0
162.0;99.0;114.0;416.0;313.0;-18.0
120.0;177.0;?;344.0;387.0;322.0
117.0;320.0;246.0;?;?;490.0
315.0;376.0;221.0;328.0;680.0;132.0
360.0;443.0;228.0;-165.0;?;?
635.0;740.0;315.0;-423.0;679.0;273.0
252.0;348.0;299.0;172.0;396.0;218.0
191.0;235.0;323.0;211.0;324.0;263.0
186.0;189.0;275.0;258.0;345.0;223.0
145.0;193.0;202.0;338.0;298.0;257.0
114.0;153.0;272.0;342.0;327.0;299.0
77.0;172.0;456.0;285.0;357.0;386.0
57.0;244.0;-53.0;284.0;429.0;384.0
101.0;281.0;202.0;372.0;430.0;?
126.0;252.0;247.0;320.0;410.0;104.0
173.0;221.0;118.0;223.0;451.0;324.0
78.0;327.0;128.0;292.0;590.0;288.0
209.0;320.0;106.0;357.0;464.0;393.0
359.0;329.0;25.0;74.0;265.0;415.0
467.0;?;9.0;96.0;254.0;235.0
400.0;286.0;20.0;114.0;384.0;260.0
408.0;248.0;53.0;74.0;444.0;231.0
329.0;242.0;16.0;42.0;507.0;251.0
204.0;295.0;54.0;4.0;421.0;?
165.0;340.0;104.0;-20.0;367.0;375.0
132.0;288.0;88.0;58.0;236.0;425.0
109.0;135.0;286.0;197.0;143.0;433.0
85.0;47.0;221.0;231.0;106.0;283.0
62.0;6.0;139.0;226.0;166.0;582.0
58.0;6.0;481.0;299.0;202.0;552.0
124.0;29.0;546.0;345.0;199.0;503.0
134.0;49.0;110.0;334.0;250.0;11.0
100.0;142.0;260.0;249.0;419.0;371.0
133.0;342.0;221.0;201.0;609.0;412.0
279.0;481.0;315.0;257.0;611.0;56.0
?;472.0;304.0;-35.0;750.0;256.0
615.0;641.0;379.0;-326.0;647.0;244.0
614.0;668.0;370.0;-91.0;422.0;130.0
394.0;446.0;293.0;-150.0;594.0;154.0
350.0;370.0;?;-20.0;541.0;206.0
313.0;380.0;242.0;130.0;426.0;?
231.0;283.0;330.0;159.0;351.0;222.0
?;226.0;258.0;244.0;339.0;204.0
168.0;203.0;251.0;320.0;353.0;222.0
169.0;189.0;202.0;313.0;298.0;268.0
107.0;184.0;312.0;308.0;320.0;324.0
65.0;221.0;145.0;?;369.0;341.0
82.0;283.0;-48.0;?;456.0;421.0
113.0;283.0;253.0;321.0;422.0;201.0
194.0;246.0;185.0;232.0;395.0;127.0
160.0;238.0;123.0;229.0;493.0;234.0
158.0;323.0;166.0;319.0;?;330.0
317.0;?;92.0;193.0;397.0;500.0
337.0;361.0;46.0;38.0;280.0;376.0
431.0;300.0;34.0;134.0;321.0;309.0
386.0;262.0;39.0;147.0;444.0;263.0
410.0;216.0;-5.0;96.0;519.0;279.0
275.0;247.0;14.0;?;432.0;344.0
222.0;319.0;21.0;74.0;326.0;396.0
153.0;319.0;42.0;108.0;306.0;443.0
143.0;222.0;114.0;193.0;232.0;430.0
133.0;103.0;293.0;231.0;149.0;488.0
120.0;31.0;126.0;274.0;124.0;312.0
88.0;20.0;130.0;276.0;183.0;576.0
65.0;11.0;450.0;294.0;219.0;631.0
89.0;54.0;404.0;303.0;248.0;371.0
142.0;82.0;169.0;345.0;302.0;132.0
190.0;147.0;326.0;306.0;439.0;487.0
142.0;342.0;277.0;326.0;577.0;235.0
225.0;340.0;301.0;413.0;499.0;113.0
381.0;242.0;322.0;-44.0;624.0;298.0
493.0;603.0;304.0;-233.0;?;246.0
560.0;725.0;309.0;-52.0;675.0;187.0
339.0;614.0;276.0;-154.0;688.0;?
404.0;571.0;272.0;-7.0;539.0;211.0
300.0;481.0;256.0;111.0;455.0;?
255.0;309.0;279.0;188.0;329.0;261.0
215.0;248.0;246.0;228.0;?;?
206.0;182.0;217.0;333.0;353.0;231.0
193.0;163.0;181.0;334.0;342.0;259.0
176.0;168.0;405.0;292.0;348.0;262.0
128.0;223.0;?;235.0;464.0;289.0
115.0;310.0;-5.0;237.0;513.0;434.0
157.0;356.0;-90.0;291.0;496.0;?
205.0;331.0;69.0;?;441.0;151.0
?;310.0;88.0;207.0;561.0;310.0
67.0;410.0;65.0;317.0;643.0;309.0
155.0;360.0;57.0;448.0;424.0;306.0
330.0;343.0;219.0;-65.0;529.0;191.0
382.0;293.0;272.0;128.0;450.0;163.0
291.0;216.0;317.0;214.0;318.0;242.0
253.0;127.0;302.0;216.0;281.0;283.0
253.0;183.0;177.0;223.0;401.0;181.0
209.0;245.0;127.0;321.0;579.0;235.0
86.0;221.0;207.0;233.0;784.0;265.0
61.0;501.0;189.0;-65.0;368.0;323.0
50.0;415.0;-29.0;225.0;270.0;442.0
89.0;-28.0;108.0;541.0;243.0;310.0
180.0;-206.0;186.0;762.0;304.0;124.0
231.0;-281.0;147.0;771.0;285.0;415.0
522.0;500.0;326.0;11.0;528.0;163.0
370.0;444.0;274.0;-87.0;595.0;195.0
369.0;479.0;283.0;107.0;518.0;209.0
329.0;432.0;316.0;156.0;432.0;168.0
?;311.0;324.0;197.0;345.0;222.0
207.0;244.0;216.0;255.0;353.0;216.0
174.0;215.0;198.0;317.0;401.0;185.0
151.0;194.0;216.0;308.0;380.0;262.0
140.0;233.0;396.0;222.0;426.0;284.0
118.0;?;?;204.0;544.0;361.0
91.0;388.0;-142.0;275.0;559.0;451.0
118.0;385.0;157.0;325.0;481.0;254.0
149.0;319.0;67.0;?;484.0;140.0
191.0;286.0;113.0;291.0;573.0;226.0
124.0;336.0;105.0;466.0;546.0;357.0
286.0;259.0;105.0;292.0;387.0;449.0
395.0;267.0;76.0;38.0;300.0;416.0
502.0;304.0;60.0;46.0;295.0;296.0
427.0;291.0;100.0;88.0;536.0;268.0
471.0;341.0;?;60.0;641.0;231.0
340.0;428.0;84.0;-57.0;551.0;?
231.0;454.0;47.0;?;466.0;349.0
226.0;419.0;67.0;75.0;421.0;338.0
184.0;339.0;134.0;?;313.0;397.0
157.0;218.0;270.0;207.0;245.0;372.0
138.0;102.0;?;248.0;178.0;296.0
103.0;48.0;58.0;308.0;164.0;440.0
94.0;34.0;370.0;335.0;216.0;570.0
92.0;26.0;434.0;406.0;247.0;458.0
135.0;9.0;151.0;436.0;282.0;132.0
102.0;79.0;351.0;392.0;418.0;137.0
131.0;220.0;296.0;331.0;466.0;585.0
179.0;389.0;370.0;385.0;645.0;109.0
356.0;374.0;332.0;?;769.0;195.0
444.0;575.0;338.0;-279.0;603.0;272.0
560.0;689.0;317.0;33.0;461.0;171.0
316.0;416.0;298.0;-45.0;492.0;195.0
329.0;361.0;313.0;104.0;443.0;195.0
297.0;300.0;316.0;263.0;351.0;?
247.0;151.0;364.0;306.0;306.0;215.0
166.0;74.0;299.0;325.0;235.0;218.0
174.0;89.0;230.0;367.0;272.0;199.0
134.0;66.0;115.0;423.0;266.0;294.0
98.0;71.0;376.0;383.0;310.0;253.0
62.0;149.0;260.0;306.0;351.0;369.0
80.0;249.0;-154.0;287.0;430.0;473.0
123.0;280.0;-69.0;328.0;458.0;268.0
180.0;265.0;-7.0;277.0;488.0;163.0
207.0;257.0;-57.0;225.0;500.0;242.0
102.0;336.0;-14.0;399.0;512.0;362.0
237.0;280.0;-32.0;289.0;285.0;606.0
393.0;239.0;-96.0;56.0;96.0;464.0
542.0;162.0;-63.0;114.0;161.0;252.0
447.0;59.0;-69.0;100.0;422.0;230.0
479.0;101.0;-43.0;17.0;544.0;263.0
303.0;232.0;-73.0;-13.0;448.0;318.0
228.0;301.0;?;30.0;327.0;313.0
209.0;?;-37.0;88.0;263.0;445.0
135.0;240.0;164.0;138.0;240.0;442.0
130.0;123.0;232.0;?;112.0;459.0
147.0;42.0;19.0;264.0;95.0;195.0
176.0;344.0;67.0;14.0;426.0;40.0
157.0;358.0;107.0;141.0;305.0;429.0
141.0;?;279.0;206.0;194.0;434.0
126.0;126.0;200.0;248.0;112.0;304.0
128.0;34.0;67.0;279.0;156.0;307.0
101.0;-3.0;188.0;297.0;205.0;671.0
?;-2.0;579.0;312.0;241.0;736.0
122.0;56.0;226.0;351.0;260.0;205.0
195.0;77.0;40.0;388.0;343.0;-26.0
234.0;136.0;334.0;362.0;396.0;447.0
171.0;264.0;281.0;290.0;?;421.0
296.0;367.0;317.0;116.0;738.0;84.0
407.0;452.0;335.0;-316.0;748.0;200.0
628.0;782.0;338.0;-317.0;449.0;194.0
478.0;680.0;347.0;-153.0;473.0;126.0
382.0;359.0;280.0;-137.0;549.0;175.0
323.0;287.0;296.0;78.0;353.0;154.0
263.0;224.0;275.0;213.0;314.0;136.0
185.0;119.0;295.0;263.0;250.0;232.0
206.0;63.0;216.0;269.0;160.0;176.0
142.0;60.0;169.0;393.0;177.0;237.0
121.0;45.0;346.0;374.0;223.0;300.0
88.0;56.0;473.0;340.0;293.0;?
53.0;134.0;5.0;263.0;?;413.0
57.0;?;49.0;334.0;426.0;253.0
69.0;242.0;?;229.0;429.0;68.0
164.0;302.0;204.0;192.0;609.0;187.0
16.0;415.0;121.0;316.0;616.0;278.0
135.0;356.0;104.0;296.0;351.0;257.0
?;294.0;44.0;93.0;157.0;469.0
497.0;255.0;30.0;129.0;104.0;234.0
419.0;174.0;10.0;178.0;240.0;221.0
438.0;?;46.0;142.0;446.0;225.0
327.0;142.0;?;71.0;466.0;212.0
226.0;286.0;-22.0;-77.0;403.0;271.0
?;307.0;26.0;91.0;271.0;406.0
139.0;234.0;224.0;166.0;189.0;450.0
107.0;112.0;291.0;?;115.0;426.0
113.0;12.0;117.0;237.0;74.0;269.0
104.0;-43.0;279.0;208.0;131.0;729.0
?;-37.0;525.0;231.0;174.0;675.0
153.0;4.0;258.0;291.0;241.0;355.0
133.0;45.0;294.0;251.0;341.0;-10.0
183.0;183.0;334.0;91.0;613.0;410.0
157.0;577.0;246.0;68.0;838.0;316.0
349.0;741.0;299.0;178.0;703.0;84.0
421.0;669.0;315.0;?;682.0;232.0
615.0;584.0;?;-272.0;400.0;199.0
497.0;407.0;?;-103.0;522.0;92.0
456.0;352.0;311.0;?;628.0;213.0
385.0;487.0;227.0;-26.0;445.0;238.0
289.0;505.0;293.0;71.0;433.0;188.0
232.0;385.0;306.0;133.0;397.0;272.0
196.0;292.0;315.0;229.0;360.0;222.0
171.0;214.0;294.0;273.0;299.0;257.0
141.0;177.0;340.0;230.0;295.0;309.0
79.0;193.0;441.0;223.0;359.0;342.0
52.0;265.0;51.0;209.0;479.0;447.0
105.0;305.0;106.0;260.0;455.0;396.0
133.0;303.0;181.0;250.0;374.0;157.0
210.0;287.0;124.0;198.0;466.0;155.0
101.0;327.0;151.0;268.0;572.0;363.0
193.0;330.0;145.0;290.0;?;356.0
372.0;347.0;76.0;97.0;333.0;467.0
405.0;385.0;64.0;109.0;253.0;263.0
443.0;298.0;55.0;31.0;247.0;270.0
401.0;245.0;91.0;3.0;502.0;311.0
323.0;193.0;40.0;41.0;557.0;295.0
229.0;318.0;53.0;26.0;?;406.0
160.0;390.0;82.0;13.0;394.0;340.0
141.0;389.0;121.0;?;167.0;385.0
98.0;226.0;348.0;149.0;55.0;509.0
95.0;108.0;274.0;251.0;121.0;471.0
82.0;-42.0;111.0;307.0;146.0;428.0
55.0;-36.0;332.0;348.0;190.0;804.0
65.0;-29.0;657.0;395.0;162.0;679.0
140.0;-18.0;150.0;464.0;160.0;101.0
189.0;-13.0;233.0;440.0;346.0;-37.0
179.0;106.0;261.0;292.0;620.0;578.0
247.0;369.0;215.0;243.0;739.0;?
308.0;489.0;274.0;-93.0;741.0;99.0
403.0;594.0;347.0;-376.0;693.0;240.0
254.0;254.0;340.0;211.0;237.0;218.0
185.0;180.0;358.0;234.0;285.0;222.0
158.0;171.0;288.0;333.0;309.0;242.0
128.0;167.0;300.0;351.0;336.0;334.0
89.0;164.0;333.0;284.0;384.0;330.0
34.0;?;88.0;244.0;426.0;?
86.0;318.0;108.0;296.0;466.0;?
?;322.0;402.0;326.0;?;109.0
157.0;270.0;44.0;302.0;399.0;106.0
84.0;239.0;146.0;362.0;516.0;319.0
192.0;?;126.0;383.0;442.0;238.0
403.0;300.0;65.0;89.0;330.0;558.0
455.0;365.0;0.0;14.0;307.0;305.0
437.0;331.0;-1.0;63.0;378.0;228.0
381.0;310.0;22.0;-20.0;485.0;254.0
353.0;259.0;8.0;53.0;536.0;271.0
287.0;277.0;37.0;51.0;373.0;?
230.0;280.0;19.0;56.0;234.0;424.0
151.0;234.0;?;123.0;198.0;422.0
137.0;169.0;309.0;174.0;178.0;603.0
127.0;101.0;303.0;211.0;153.0;322.0
115.0;50.0;148.0;252.0;143.0;453.0
84.0;22.0;?;223.0;182.0;816.0
96.0;31.0;650.0;241.0;243.0;576.0
158.0;89.0;?;276.0;353.0;118.0
155.0;161.0;228.0;222.0;500.0;-49.0
188.0;321.0;316.0;171.0;585.0;643.0
263.0;535.0;298.0;228.0;615.0;159.0
380.0;493.0;355.0;4.0;665.0;135.0
498.0;469.0;353.0;-321.0;699.0;218.0
631.0;606.0;358.0;?;517.0;166.0
455.0;575.0;316.0;-133.0;?;138.0
462.0;?;303.0;-16.0;585.0;218.0
?;513.0;268.0;144.0;454.0;190.0
263.0;404.0;335.0;157.0;372.0;197.0
230.0;?;298.0;218.0;316.0;213.0
191.0;250.0;262.0;309.0;327.0;209.0
166.0;189.0;?;317.0;303.0;294.0
139.0;172.0;489.0;264.0;?;325.0
82.0;185.0;182.0;237.0;385.0;381.0
97.0;235.0;100.0;290.0;436.0;483.0
151.0;274.0;201.0;275.0;416.0;325.0
163.0;283.0;211.0;221.0;437.0;52.0
189.0;273.0;136.0;197.0;538.0;241.0
169.0;358.0;147.0;310.0;581.0;299.0
274.0;381.0;123.0;191.0;422.0;?
385.0;367.0;80.0;33.0;309.0;485.0
447.0;387.0;43.0;109.0;?;238.0
401.0;328.0;54.0;57.0;388.0;289.0
419.0;266.0;77.0;59.0;465.0;272.0
336.0;232.0;28.0;?;457.0;319.0
248.0;289.0;39.0;48.0;304.0;391.0
202.0;318.0;32.0;160.0;248.0;372.0
169.0;256.0;182.0;184.0;221.0;418.0
142.0;166.0;?;204.0;170.0;462.0
129.0;79.0;130.0;192.0;132.0;398.0
97.0;49.0;266.0;226.0;147.0;480.0
88.0;14.0;637.0;293.0;192.0;836.0
