InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
187;852;-1;-156;187;?;717.0;?;-441;-203;745
185;745;221;-156;185;-418.0;615.0;281.0;242;-264;98
128;813;148;-157;128;-291.0;1006.0;-15.0;-79;-233;399
25;795;144;-157;25;523.0;845.0;-422.0;20;-178;311
14;776;138;-157;?;1532.0;343.0;-831.0;63;-37;259
55;785;119;-157;55;1724.0;561.0;-1072.0;-51;53;332
21;800;141;-157;21;1280.0;867.0;-1197.0;9;113;256
23;799;134;-157;23;1098.0;1048.0;-1309.0;-72;-80;295
58;793;152;-157;58;1132.0;1378.0;-1391.0;-61;-137;297
107;797;162;-157;107;1077.0;1685.0;-1367.0;-74;134;283
72;799;166;-157;72;853.0;1393.0;-1333.0;-52;-34;274
16;795;190;-157;16;581.0;908.0;-1225.0;-22;?;277
1;794;156;-157;1;291.0;685.0;-1056.0;-5;-211;276
8;794;207;-157;8;185.0;895.0;-802.0;?;-237;278
4;794;139;-157;4;?;910.0;-608.0;-6;?;?
5;791;-161;?;5;497.0;635.0;-447.0;28;-44;281
9;787;-200;-158;9;709.0;402.0;-308.0;-2;55;284
-9;?;-143;-158;-9;720.0;167.0;-174.0;-19;-78;272
28;787;-198;-158;28;635.0;106.0;26.0;-21;177;280
88;?;-144;-158;88;?;214.0;252.0;-50;-134;278
39;786;-182;-158;39;422.0;224.0;467.0;-47;114;287
27;788;-186;-158;27;180.0;118.0;654.0;-137;909;298
116;792;109;-158;?;290.0;?;730.0;-288;-177;257
297;839;216;-159;297;296.0;-221.0;704.0;-513;-230;270
588;?;155;-159;588;134.0;-341.0;639.0;-1193;280;272
543;906;189;-162;543;-104.0;-555.0;?;-2062;-166;244
249;1187;175;-164;249;-425.0;-633.0;320.0;-1612;44;278
731;1077;175;-166;731;-211.0;-847.0;255.0;-1213;15;159
?;?;?;-167;1044;-424.0;-1068.0;388.0;-1597;-38;76
-5;929;173;-161;-5;-789.0;-1029.0;595.0;678;41;358
-325;635;179;-152;-325;-1138.0;-860.0;462.0;3009;-18;353
-117;670;176;-144;-117;-1231.0;-796.0;48.0;?;30;-65
-1080;980;177;-138;-1080;-1180.0;-1122.0;-375.0;2083;7;-257
-1227;997;?;-137;-1227;-1303.0;-1513.0;-400.0;2010;0;-261
?;613;177;-141;-284;-1340.0;-1363.0;-146.0;458;5;-88
-199;808;177;-146;-199;?;-1049.0;74.0;-512;6;285
-116;1164;177;-151;-116;-842.0;-757.0;183.0;-309;7;387
426;1056;177;-153;426;-316.0;-585.0;200.0;-184;12;169
75;989;177;-154;75;6.0;-560.0;187.0;-75;15;146
-280;996;177;-156;-280;282.0;-387.0;224.0;47;-1;299
1012;893;177;-158;1012;239.0;-185.0;388.0;223;?;397
2809;411;177;-162;?;186.0;136.0;531.0;570;-5;603
2332;-288;177;-167;2332;381.0;565.0;684.0;702;1;138
502;-233;177;-169;502;700.0;699.0;738.0;537;-5;76
-742;-194;177;-169;-742;1021.0;642.0;678.0;409;-4;193
-1528;221;177;-166;?;1228.0;518.0;506.0;308;28;118
-1884;?;177;-163;-1884;1341.0;311.0;347.0;140;6;886
-2136;1409;?;-160;-2136;1084.0;134.0;153.0;-124;5;-403
-698;-62;178;-159;-698;364.0;170.0;-62.0;-1007;-1;340
110;549;178;-158;110;0.0;199.0;-246.0;-959;14;2802
-1035;1015;178;-156;-1035;-4.0;442.0;-308.0;144;134;1522
-298;936;177;-154;-298;-2.0;940.0;-256.0;?;220;789
260;835;176;-154;260;-9.0;1417.0;-167.0;-89;222;614
10;745;169;-154;10;211.0;1621.0;?;48;118;141
224;803;157;-155;224;766.0;1674.0;-189.0;-44;91;406
41;782;148;-155;41;1239.0;1403.0;-396.0;54;212;295
63;783;135;-155;63;1366.0;1163.0;-668.0;21;301;325
74;?;131;-155;74;1112.0;727.0;-777.0;6;376;335
10;776;148;-155;10;?;501.0;-788.0;30;?;290
42;778;131;?;42;354.0;269.0;-715.0;11;507;?
13;775;158;-155;?;361.0;88.0;-772.0;20;424;296
-19;775;159;-155;-19;447.0;139.0;-904.0;7;242;298
-17;777;170;?;-17;347.0;276.0;-923.0;17;167;303
24;776;214;?;24;81.0;-106.0;-851.0;24;75;?
4;777;-44;-155;4;-100.0;-375.0;-727.0;?;-104;303
11;774;-225;-155;11;-329.0;-492.0;-529.0;-8;-389;308
53;777;-157;-155;53;-358.0;-636.0;-360.0;16;-596;302
7;?;-181;-155;7;-406.0;-884.0;-175.0;42;-679;299
-27;779;-175;-155;-27;-421.0;-700.0;9.0;41;-706;306
7;780;-164;-155;7;-482.0;?;236.0;2;-654;310
27;783;-171;-155;27;-549.0;-158.0;470.0;-1;-637;305
79;?;-161;-155;79;-565.0;-181.0;664.0;-41;-333;309
122;793;?;-155;122;-557.0;-477.0;831.0;-56;-411;294
106;806;?;-155;106;-565.0;-660.0;961.0;-12;-251;268
90;792;-171;-156;90;-501.0;-566.0;1085.0;-22;578;274
34;791;-176;-156;34;-491.0;-456.0;1142.0;6;203;269
-17;798;-175;-156;-17;-510.0;-407.0;?;17;-199;256
-73;796;-176;-156;-73;-563.0;-322.0;1041.0;?;31;278
-64;791;-176;-156;-64;-1022.0;-278.0;996.0;76;-39;285
-83;793;-176;-156;-83;-1310.0;-339.0;812.0;68;18;289
-109;783;-176;-155;-109;-1277.0;-287.0;636.0;-21;24;320
?;769;-176;-155;87;-1253.0;-362.0;560.0;-216;4;336
152;810;-176;-156;152;-1140.0;-344.0;498.0;-435;24;370
?;770;-176;-156;308;-892.0;-397.0;277.0;-830;11;335
383;837;-176;-157;383;-608.0;-529.0;-12.0;-1096;22;301
836;972;-176;-159;836;-593.0;-686.0;-274.0;-1408;5;349
1406;1026;-176;-159;1406;-532.0;-873.0;-442.0;-1423;6;558
266;1122;-176;-161;266;-272.0;-1124.0;-487.0;555;?;880
-457;777;-175;-158;-457;-149.0;-1337.0;-544.0;3189;6;734
321;850;-175;-153;321;-123.0;-1407.0;-517.0;3832;2;158
237;818;-175;-150;237;-190.0;-1367.0;?;3540;6;26
618;786;-175;-150;618;-253.0;-1306.0;-283.0;1829;3;-493
1308;721;-175;-152;1308;-281.0;-561.0;-164.0;-493;0;-676
-17;-981;-175;-154;-17;-236.0;124.0;-44.0;139;9;704
-459;-328;-175;?;-459;-366.0;89.0;82.0;460;14;465
93;1226;-175;-156;93;-330.0;-246.0;111.0;-236;5;-92
-184;?;-175;-156;-184;-266.0;-341.0;?;179;1;615
-7;757;?;-156;-7;-162.0;-87.0;96.0;-27;4;319
-25;835;-175;-156;-25;-73.0;187.0;85.0;-64;0;300
-9;694;-175;-156;-9;?;162.0;72.0;74;?;415
148;831;-175;-156;148;37.0;-118.0;25.0;-25;-2;267
29;733;-175;-156;29;451.0;-315.0;?;50;2;?
80;780;-175;-156;80;704.0;-279.0;-121.0;-20;-1;334
98;775;-175;-156;98;676.0;-131.0;-131.0;-45;-6;327
87;769;-175;-156;87;?;?;-255.0;-27;-3;331
72;785;-175;-156;72;504.0;-204.0;-345.0;-61;1;315
69;775;-175;-156;69;943.0;-156.0;-370.0;-40;3;325
36;773;-175;-157;36;826.0;-10.0;-283.0;6;6;321
-16;779;-175;-157;-16;715.0;109.0;-199.0;?;8;316
13;781;-176;-157;13;598.0;-14.0;-116.0;-33;2;316
7;783;-175;-157;7;623.0;-134.0;-165.0;-12;-3;322
-19;779;-175;-157;-19;1081.0;-356.0;-253.0;10;16;322
21;780;-175;-157;21;1104.0;-984.0;-268.0;-27;17;325
30;781;-175;-157;30;870.0;-860.0;-252.0;-18;-4;328
-8;777;-175;-157;-8;?;-368.0;-143.0;15;0;322
2;786;-175;-157;2;97.0;-389.0;-156.0;-39;4;321
36;788;-175;-157;36;196.0;-487.0;-112.0;-27;-9;322
?;782;-175;-157;15;268.0;-678.0;-30.0;-10;-7;?
-20;781;-175;-157;-20;79.0;-490.0;85.0;-50;0;325
-39;783;-175;-157;-39;-474.0;194.0;123.0;?;-2;324
-33;785;-175;-157;-33;-891.0;581.0;171.0;29;-1;325
1;783;-175;-157;1;-1044.0;681.0;84.0;28;1;325
10;782;-175;-157;10;-815.0;585.0;87.0;34;2;325
-7;783;-175;-157;-7;-261.0;420.0;?;2;7;323
-20;785;-175;?;-20;74.0;504.0;42.0;-8;1;323
-24;783;-175;-157;-24;80.0;456.0;53.0;7;-4;328
-4;777;-175;-157;-4;-24.0;341.0;85.0;-35;1;331
-17;781;-175;-157;?;-114.0;320.0;66.0;-30;1;329
-54;787;-175;-157;-54;-117.0;?;48.0;22;3;330
-4;775;-175;-157;-4;-144.0;?;62.0;24;2;329
-1;777;-175;-157;-1;-123.0;37.0;46.0;21;-3;326
-48;787;-175;-157;-48;-127.0;15.0;15.0;28;2;327
7;781;-175;-157;7;-117.0;?;36.0;7;1;329
8;782;-175;?;8;-115.0;133.0;52.0;-11;-4;333
-57;782;-175;-157;-57;-51.0;127.0;72.0;-5;2;338
-19;779;-175;-157;-19;-28.0;146.0;64.0;36;-1;338
21;779;-175;-157;21;-83.0;130.0;30.0;43;-3;338
1;784;?;-157;1;-144.0;90.0;-24.0;1;-2;336
-5;787;-175;-157;-5;-155.0;42.0;-34.0;-2;-4;335
-14;776;-175;-157;?;-157.0;4.0;3.0;33;7;333
2;777;-175;-157;2;-195.0;-15.0;51.0;41;7;332
17;?;-175;-157;17;-173.0;-36.0;104.0;5;0;340
-37;784;-175;-157;-37;-186.0;-51.0;129.0;6;-1;343
-25;789;-175;-157;-25;-179.0;-116.0;101.0;15;-2;?
-4;781;-175;-157;-4;-258.0;-130.0;74.0;-22;1;342
-56;778;-175;-157;-56;-253.0;-160.0;45.0;-19;3;341
5;791;-175;-157;5;-278.0;-185.0;53.0;10;4;334
23;?;-175;-157;23;-297.0;-168.0;48.0;22;6;341
-54;?;-175;-157;-54;-348.0;-202.0;95.0;-5;3;341
-1;775;-175;-157;-1;-262.0;-198.0;155.0;-21;-4;339
38;783;?;-157;38;?;-207.0;104.0;-12;-4;?
-30;773;-175;-157;-30;-224.0;-231.0;73.0;-47;2;337
-48;780;-175;?;-48;-270.0;-182.0;69.0;-40;0;339
7;?;?;-157;7;-228.0;-162.0;96.0;-14;2;337
27;783;?;-157;27;-192.0;-179.0;79.0;-27;6;337
28;787;-175;-157;28;?;-166.0;98.0;-21;-2;352
28;787;-175;-157;28;-177.0;-161.0;92.0;?;-1;351
-1;788;-176;-157;-1;-247.0;-150.0;77.0;?;6;333
26;779;-174;?;26;-202.0;-152.0;88.0;?;1;326
109;777;-177;-157;?;-175.0;-129.0;90.0;-57;-9;353
123;791;-172;-157;123;-149.0;-142.0;78.0;-88;-10;356
86;788;-177;-157;86;-136.0;-131.0;70.0;-77;-17;321
?;779;-177;-157;77;-119.0;-133.0;54.0;-23;-8;326
80;779;-166;?;80;-175.0;-133.0;?;-73;-13;342
69;775;-193;-158;?;-211.0;-126.0;72.0;-65;-45;324
39;781;-150;-158;39;-192.0;-114.0;118.0;-47;31;315
-4;792;-209;-158;-4;-86.0;-118.0;119.0;-77;-147;316
-2;791;-158;-158;?;-55.0;-47.0;131.0;-41;-396;?
16;789;145;-158;16;26.0;33.0;95.0;-32;-281;309
5;784;182;-158;5;48.0;40.0;81.0;-29;-264;309
20;782;200;-158;20;1.0;-26.0;100.0;-23;-207;319
14;786;62;-158;14;-51.0;-81.0;100.0;-38;127;305
-21;780;?;-158;-21;-77.0;-112.0;74.0;-19;-239;306
8;781;-168;-158;8;-255.0;-166.0;133.0;-13;-282;322
7;789;-160;-158;7;-490.0;-407.0;243.0;-20;-361;309
-62;783;-179;-158;-62;-689.0;-666.0;440.0;-28;-990;319
11;788;-152;-158;11;-682.0;-876.0;549.0;-1;1203;302
-51;798;-172;-158;-51;?;-889.0;618.0;-67;1811;293
10;786;-164;-158;10;-581.0;-871.0;582.0;119;-196;306
-74;794;-169;-158;-74;-611.0;-830.0;?;74;95;322
-213;798;-170;-158;-213;-605.0;-863.0;423.0;73;144;359
56;799;-168;-158;56;-729.0;-1086.0;323.0;463;-88;356
-373;812;-170;-157;-373;-956.0;-1250.0;330.0;-164;139;554
1337;579;-169;?;1337;?;?;497.0;1988;-13;891
3425;322;-169;-160;3425;-1404.0;-1822.0;681.0;5175;66;730
2119;?;-169;-162;2119;-1525.0;-2096.0;781.0;3975;48;189
-16;817;214;-175;-16;-2331.0;-2295.0;1337.0;-318;-1255;487
681;822;133;?;681;-1900.0;-1973.0;1061.0;-350;-880;179
193;?;134;-178;?;-1705.0;-1721.0;708.0;-246;235;222
44;826;133;-178;44;-1951.0;-1372.0;426.0;-167;56;265
?;823;126;-179;203;-1518.0;-1440.0;110.0;-174;-481;220
47;821;145;-179;47;-1115.0;-1323.0;?;-120;-428;249
156;824;138;-179;156;-455.0;-1229.0;113.0;-83;-263;234
107;838;152;-179;107;-204.0;-1348.0;131.0;-45;-43;227
122;843;148;-180;122;-446.0;-1199.0;221.0;-36;170;225
146;845;150;-180;146;-822.0;-822.0;325.0;-71;399;180
26;835;174;-179;26;-1017.0;-641.0;390.0;-55;594;186
-26;796;143;-182;-26;-1083.0;-532.0;?;5;?;240
-13;846;212;-177;-13;-1259.0;-484.0;561.0;13;330;173
?;786;112;-183;-76;-1407.0;-342.0;577.0;-40;300;?
-39;665;-184;-179;?;-1225.0;-239.0;613.0;-74;398;380
30;782;-188;-175;30;-860.0;-9.0;660.0;-50;377;213
64;846;-156;-192;64;-589.0;12.0;676.0;-19;484;184
73;805;-170;-155;73;-584.0;-84.0;593.0;-3;577;258
228;792;-170;-215;228;-713.0;-140.0;526.0;?;?;228
243;754;-160;-123;243;-697.0;-122.0;366.0;-370;705;270
496;750;-174;181;?;-645.0;-63.0;227.0;-730;-41;230
810;658;-206;194;?;-437.0;-31.0;115.0;-1409;158;69
295;696;71;151;295;-357.0;-312.0;-3.0;-1877;555;49
547;1042;219;181;547;-287.0;-431.0;?;-2045;450;100
1283;881;168;118;1283;-282.0;-248.0;-29.0;-2073;257;-96
3250;1146;178;92;3250;-733.0;15.0;47.0;-1443;85;227
4614;1920;?;60;4614;-1298.0;-760.0;400.0;96;77;584
1471;1287;207;35;1471;-1029.0;?;392.0;1605;85;-112
-622;550;-54;62;-622;177.0;-1065.0;-111.0;2057;72;?
-676;645;-231;8;-676;197.0;-989.0;-455.0;1832;61;-110
-1221;834;-156;116;-1221;-262.0;-706.0;-493.0;1495;56;-173
-1596;856;-186;?;-1596;-449.0;-508.0;-495.0;1395;79;-176
?;730;-180;-165;-1424;?;-268.0;-417.0;1410;76;-77
-15;928;-173;-191;-15;-374.0;194.0;-232.0;1040;53;143
507;1196;-184;-160;507;-474.0;423.0;-53.0;688;35;52
312;1412;-174;-170;312;-342.0;495.0;102.0;62;40;1
348;1671;-182;-192;348;-65.0;432.0;?;-433;38;84
1064;1265;-177;-146;1064;20.0;233.0;222.0;-68;44;319
3279;-266;-177;158;3279;-185.0;29.0;305.0;1168;37;818
3096;-1989;-184;?;3096;-315.0;24.0;384.0;2198;0;521
-756;-1469;-169;125;-756;?;18.0;511.0;1883;-26;-30
-2998;1591;-193;233;-2998;?;101.0;?;?;?;529
-2983;2999;-160;90;-2983;-530.0;-37.0;663.0;-731;-208;1251
?;1573;-186;-189;-1625;-437.0;-119.0;653.0;-3268;-227;2027
563;895;-190;?;563;-225.0;-139.0;603.0;-300;?;1922
?;1037;105;-161;?;-312.0;-201.0;606.0;489;-213;37
-148;820;160;-185;-148;?;-241.0;610.0;-205;-518;-79
293;757;26;-166;293;-783.0;-55.0;552.0;?;-1414;595
232;831;49;-179;232;?;738.0;406.0;?;-1136;176
223;821;52;-174;223;560.0;1316.0;82.0;-147;-235;268
154;821;69;-175;154;1466.0;879.0;-459.0;-3;-347;267
127;822;94;-177;127;1783.0;210.0;-968.0;-40;-327;207
182;818;128;-175;182;1672.0;476.0;-1224.0;-35;-166;265
115;820;118;-177;115;1586.0;1089.0;-1269.0;-87;-295;?
?;?;182;-177;104;1157.0;1407.0;-1316.0;-57;-112;243
72;833;159;-176;72;666.0;1071.0;?;-20;-8;221
5;823;-139;-176;5;259.0;639.0;-1296.0;4;283;229
64;?;-207;-178;64;37.0;547.0;-1208.0;?;678;?
44;817;-144;-173;44;38.0;706.0;-1020.0;-71;426;255
-18;816;-187;-180;-18;254.0;554.0;-845.0;-55;1325;233
-11;814;-153;-172;-11;341.0;167.0;?;-115;2111;236
-11;814;-160;?;-11;390.0;164.0;-463.0;-108;1681;230
35;826;-169;-181;35;347.0;120.0;?;-318;?;224
231;?;-144;-157;231;237.0;204.0;?;-862;504;282
408;702;-225;-218;408;76.0;257.0;113.0;-1404;-614;160
-472;904;-62;-70;-472;113.0;205.0;301.0;-1631;-523;77
-1534;891;208;214;-1534;255.0;28.0;523.0;-1019;-408;126
-465;897;178;172;-465;234.0;304.0;750.0;-276;86;141
1119;1654;167;25;1119;?;696.0;792.0;86;63;402
895;1705;189;-7;895;-667.0;654.0;866.0;1185;-36;516
631;833;169;-17;631;-650.0;-120.0;924.0;1895;89;147
601;669;183;-46;601;-158.0;-800.0;670.0;1531;27;-122
188;884;177;?;188;197.0;-1231.0;82.0;1173;22;-25
?;?;178;-111;248;-623.0;-1366.0;-49.0;756;24;32
?;681;177;-136;?;-1828.0;-1289.0;203.0;399;32;90
1093;929;183;-148;1093;-2199.0;-1151.0;417.0;193;?;289
1301;872;171;-167;?;-1751.0;-988.0;437.0;-158;29;240
1357;1167;188;-151;1357;-1314.0;-898.0;467.0;142;28;441
1392;1502;173;-180;1392;-1325.0;-768.0;565.0;-98;31;766
2917;656;176;-180;2917;-1287.0;-696.0;573.0;576;23;974
3736;-1527;211;95;3736;-943.0;-739.0;667.0;2680;-17;1245
-1038;-2319;-37;261;-1038;-658.0;-623.0;721.0;2017;-35;457
-1843;1371;-241;-2;-1843;-617.0;-462.0;771.0;2216;-140;253
-339;3023;-140;-205;-339;-799.0;-355.0;896.0;-234;-239;2288
-1173;1141;-194;-163;-1173;-948.0;-367.0;937.0;-4085;-353;1469
1074;1699;-192;-167;1074;-769.0;-395.0;884.0;-1176;?;-1541
636;1608;95;-174;636;?;-247.0;883.0;296;-413;-730
-405;794;115;-162;-405;-561.0;-352.0;855.0;-255;-954;446
460;937;13;-172;460;-421.0;-443.0;733.0;196;?;108
108;766;57;-166;108;58.0;-130.0;499.0;-254;-1744;336
206;826;59;-170;?;?;293.0;176.0;-50;-372;224
211;827;74;-170;211;1572.0;167.0;-315.0;-2;-460;209
128;812;94;-169;128;2074.0;-193.0;-846.0;-96;-387;273
139;841;137;-171;139;2095.0;140.0;-1088.0;-9;-113;223
59;815;130;-170;59;1449.0;626.0;-1184.0;-7;-295;268
57;818;187;-170;57;749.0;884.0;-1232.0;-20;71;?
35;823;156;-170;35;283.0;690.0;-1244.0;-21;135;220
2;815;?;-170;2;54.0;?;-1189.0;5;391;225
-24;792;-209;-171;-24;0.0;526.0;-1122.0;9;1309;247
27;821;-147;-168;27;39.0;486.0;-972.0;-14;1481;217
62;817;-186;-172;62;193.0;371.0;-785.0;-122;2885;244
139;820;-151;-168;139;323.0;356.0;-679.0;-358;1263;274
325;822;-170;-171;325;269.0;339.0;-467.0;-650;-2665;226
482;748;-183;-174;482;?;399.0;?;-1258;-758;69
8;789;-154;-165;8;62.0;288.0;?;-1721;850;-93
-1109;996;-228;-197;?;-60.0;41.0;156.0;-1139;-98;122
-606;1401;-57;-122;-606;-166.0;-99.0;497.0;-773;91;277
1396;1248;210;2;1396;-168.0;271.0;836.0;8;83;171
1471;891;177;-8;1471;-22.0;370.0;1012.0;1625;37;56
3;1192;169;-23;3;-46.0;-70.0;1123.0;1798;62;-123
-230;947;189;-45;-230;-38.0;-479.0;1160.0;1456;38;-84
-41;751;171;-95;-41;173.0;-959.0;603.0;1213;37;-26
109;774;180;-112;109;-156.0;-1314.0;355.0;780;27;-13
554;858;180;-147;554;-972.0;-1501.0;601.0;672;42;277
1002;773;179;-151;1002;-1478.0;-1238.0;738.0;623;48;296
1305;876;173;-149;1305;-1445.0;-1041.0;658.0;415;44;213
1144;2036;195;-187;1144;-1270.0;-829.0;?;-363;38;443
1475;657;149;-132;1475;-1264.0;-737.0;598.0;-1402;6;-10
1106;1139;?;-223;1106;-1102.0;?;567.0;-1376;9;249
?;-1457;129;-115;1020;-811.0;-565.0;488.0;?;28;-264
1311;-3064;-172;172;1311;-639.0;-541.0;536.0;200;-130;-810
-2117;4575;-184;-93;-2117;-667.0;-517.0;574.0;1360;-235;873
-4332;668;-206;-228;-4332;-763.0;-432.0;658.0;?;-233;442
-1434;-2353;-22;-131;-1434;-614.0;-492.0;613.0;-1084;-421;1507
474;2675;211;-187;474;?;?;512.0;933;-317;2232
33;765;71;-158;33;-402.0;-184.0;503.0;314;-654;-272
403;714;34;-162;403;-691.0;-220.0;641.0;210;-1846;59
500;1132;43;?;500;-436.0;-320.0;511.0;219;-1828;435
93;508;37;-160;93;182.0;548.0;299.0;?;-811;148
104;983;89;-169;104;1171.0;988.0;-202.0;-19;-512;416
25;722;83;-164;25;2303.0;370.0;-962.0;-60;-641;173
-10;845;125;-166;-10;?;176.0;-1275.0;-43;-527;285
-26;856;151;-165;-26;2390.0;967.0;-1254.0;-37;-471;305
-101;774;142;-165;-101;1629.0;?;-1220.0;57;-400;259
-1;794;217;-165;?;1038.0;1365.0;-1292.0;24;-50;271
8;780;35;?;8;609.0;1227.0;-1281.0;13;213;313
22;835;-218;-165;22;346.0;1052.0;-1209.0;7;2034;245
?;785;-166;-165;60;108.0;948.0;-1124.0;-117;3294;284
-36;702;-160;-165;-36;127.0;801.0;-1088.0;-301;1416;424
?;878;-181;-165;139;171.0;654.0;-1007.0;-541;?;261
28;719;-157;-166;28;193.0;639.0;-901.0;-823;814;228
-615;923;-195;-164;-615;205.0;660.0;-781.0;-1592;1033;-3
-1541;740;-159;-163;-1541;274.0;500.0;-610.0;-1127;1000;?
-979;?;-184;-135;-979;209.0;301.0;-131.0;187;294;441
823;1793;-200;-77;823;171.0;504.0;263.0;328;51;351
605;1902;86;-51;605;412.0;797.0;689.0;1252;59;449
?;1782;223;-46;?;329.0;518.0;?;2021;11;785
365;1517;158;-56;365;41.0;?;1238.0;1305;55;312
71;759;189;-78;71;116.0;?;973.0;?;21;-76
168;804;179;-92;168;101.0;-1071.0;734.0;465;24;136
905;678;177;-123;905;-612.0;-1053.0;858.0;292;29;369
1462;821;182;-143;1462;-1109.0;-671.0;914.0;388;29;624
1731;997;180;-149;1731;-1145.0;-490.0;?;355;21;497
2035;1463;177;-158;2035;-936.0;-563.0;735.0;-168;34;674
1153;1401;183;?;1153;-894.0;-488.0;634.0;-881;22;563
1819;177;179;-169;1819;-982.0;-510.0;591.0;23;15;1027
3495;-1612;172;-173;3495;-930.0;-589.0;549.0;1620;0;1510
-110;-2439;209;-179;-110;-818.0;-543.0;463.0;1272;-117;-449
-3252;971;29;-178;-3252;-859.0;-500.0;441.0;1334;-197;913
-3531;256;-259;-170;-3531;-960.0;-475.0;423.0;873;-446;2382
-3061;-1574;-114;-169;-3061;-963.0;-516.0;445.0;-1051;-484;?
-653;2033;165;-169;-653;-831.0;?;309.0;-724;-526;-2739
-94;?;97;-167;-94;-634.0;-229.0;283.0;?;-1644;55
85;313;28;-166;85;-639.0;-81.0;345.0;348;-2224;582
418;1237;55;-167;418;-593.0;-220.0;?;19;-1159;112
-34;609;57;-167;-34;-129.0;475.0;233.0;?;-525;333
89;884;66;-167;89;720.0;720.0;-63.0;-6;-827;241
-14;822;82;-167;-14;1789.0;14.0;-741.0;-4;-759;215
-92;742;115;-167;-92;2409.0;?;-1231.0;42;-396;248
-146;839;120;-167;-146;2226.0;727.0;-1174.0;?;4;221
-46;735;203;-166;-46;1255.0;807.0;-1068.0;127;314;260
-93;812;79;-166;-93;?;674.0;-995.0;100;346;229
-375;829;-196;-165;-375;502.0;391.0;-923.0;46;574;285
-284;729;?;-164;-284;676.0;407.0;-891.0;39;1185;311
-227;721;-155;?;-227;539.0;443.0;-838.0;11;1809;294
-130;800;-178;-163;-130;494.0;402.0;-823.0;?;2116;332
-262;709;-155;-161;-262;667.0;402.0;-843.0;-396;1883;313
-152;771;-175;-161;-152;763.0;347.0;-839.0;-808;?;457
-417;866;-176;-160;-417;639.0;343.0;-763.0;-1432;381;418
-1270;718;?;-157;-1270;531.0;344.0;-551.0;-1967;143;212
-850;745;?;-152;-850;476.0;340.0;-337.0;-1420;65;421
-62;1129;-178;-118;-62;494.0;508.0;-66.0;-97;-8;356
1201;1867;-179;-84;1201;545.0;569.0;503.0;779;19;425
1668;1315;-179;-83;1668;?;-166.0;1311.0;97;60;173
-925;90;-179;-85;-925;486.0;-936.0;?;-1150;37;-440
-2254;318;-179;-77;-2254;-155.0;-1010.0;1206.0;-1050;25;218
-480;412;-179;-78;-480;-1170.0;-1520.0;1022.0;-308;27;675
338;215;-180;-97;338;-1570.0;-1894.0;1074.0;467;-11;349
-205;193;-178;-123;-205;-1615.0;-1899.0;1187.0;816;38;184
125;-59;-180;?;125;-1759.0;-1324.0;1219.0;1190;-20;389
516;152;-179;-147;516;-1612.0;-570.0;1096.0;1616;-111;295
261;56;-177;-148;261;-1376.0;-113.0;963.0;2122;23;223
653;-328;-184;-149;653;-1331.0;-25.0;906.0;2575;36;278
1203;-284;-169;-152;1203;-1361.0;-297.0;807.0;679;19;-495
12;-1417;-191;-154;12;-1380.0;-512.0;633.0;67;-50;1286
907;-542;-167;-157;907;-1146.0;-752.0;370.0;-715;-135;-1205
1821;2552;-181;-163;1821;-941.0;?;237.0;-2671;-240;-5538
?;2058;-203;-168;-1064;-715.0;-1168.0;228.0;-468;-377;?
-647;768;72;-167;-647;-559.0;-1081.0;218.0;502;-72;1037
599;865;214;-166;599;-462.0;-815.0;138.0;-330;49;-243
-245;?;131;-166;-245;-343.0;-319.0;182.0;63;-67;753
85;826;146;-166;?;-21.0;526.0;228.0;-72;-171;175
77;787;123;-166;77;832.0;943.0;90.0;-23;-662;344
96;780;114;-166;96;1534.0;679.0;-195.0;-57;-832;413
121;817;118;-167;121;2013.0;?;-832.0;-119;?;219
66;788;124;-167;66;2494.0;660.0;?;-37;-492;371
165;794;125;-167;165;2088.0;1137.0;-1439.0;-64;-483;294
43;800;146;-168;43;1047.0;1246.0;-1310.0;-51;?;305
75;809;155;-168;75;171.0;1326.0;-890.0;-34;-257;?
-2;817;146;-168;-2;143.0;1456.0;-663.0;33;-165;283
-75;809;212;-168;-75;438.0;1317.0;-670.0;73;208;314
-54;?;10;-168;-54;?;1235.0;-798.0;67;713;268
-97;795;-218;-167;-97;777.0;1094.0;-896.0;49;1603;352
-229;742;-162;-166;-229;1102.0;826.0;-986.0;-226;1521;449
201;?;-170;-166;201;1034.0;?;-900.0;-773;12;383
624;770;-183;-167;?;1008.0;351.0;-714.0;-1305;-504;348
23;745;-167;-168;23;851.0;339.0;-350.0;-1948;-74;?
-116;1089;-181;?;-116;478.0;173.0;125.0;-1991;22;35
-1781;651;-172;?;-1781;354.0;225.0;457.0;-127;5;195
-2387;25;-176;-159;-2387;104.0;407.0;926.0;1123;4;207
-69;565;-176;-149;-69;-621.0;-110.0;1581.0;-129;18;-10
-1094;844;-175;-144;-1094;-768.0;-777.0;1753.0;-817;19;-64
