InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
618.0;-643.0;719.0;-351.0;724.0;507.0;-810.0
621.0;-642.0;722.0;-355.0;715.0;504.0;?
627.0;-634.0;729.0;-359.0;706.0;493.0;-807.0
631.0;-624.0;732.0;-354.0;698.0;493.0;-803.0
637.0;-611.0;727.0;?;689.0;494.0;-796.0
640.0;-601.0;721.0;?;679.0;493.0;-788.0
639.0;-594.0;711.0;-377.0;679.0;493.0;-783.0
637.0;-587.0;700.0;-388.0;681.0;492.0;-781.0
634.0;-581.0;692.0;-398.0;679.0;489.0;-779.0
629.0;-574.0;686.0;-406.0;673.0;487.0;-777.0
624.0;-567.0;681.0;-410.0;665.0;486.0;-777.0
619.0;-562.0;676.0;-414.0;656.0;484.0;-779.0
615.0;-559.0;671.0;-417.0;648.0;485.0;-784.0
612.0;-558.0;668.0;-418.0;642.0;484.0;-790.0
612.0;-559.0;665.0;-417.0;639.0;485.0;-797.0
612.0;-562.0;665.0;-415.0;639.0;485.0;-803.0
611.0;-566.0;660.0;-419.0;642.0;480.0;-806.0
613.0;-572.0;657.0;?;652.0;?;-806.0
620.0;-577.0;658.0;-419.0;663.0;483.0;-806.0
623.0;-581.0;663.0;-410.0;673.0;486.0;-805.0
624.0;-586.0;670.0;-400.0;683.0;487.0;-805.0
630.0;-595.0;681.0;-392.0;690.0;489.0;-804.0
632.0;-606.0;690.0;-383.0;691.0;493.0;-804.0
630.0;-612.0;697.0;-373.0;690.0;501.0;-808.0
625.0;-613.0;703.0;-364.0;690.0;508.0;-814.0
618.0;-609.0;?;-353.0;694.0;516.0;-820.0
611.0;-605.0;719.0;-340.0;701.0;522.0;-825.0
605.0;-602.0;729.0;-326.0;706.0;528.0;-828.0
599.0;-601.0;738.0;-312.0;707.0;531.0;-831.0
594.0;-602.0;746.0;-299.0;704.0;535.0;-832.0
589.0;-604.0;753.0;-288.0;696.0;537.0;-832.0
586.0;-608.0;756.0;-283.0;685.0;539.0;-829.0
588.0;-611.0;758.0;-285.0;673.0;540.0;-825.0
591.0;-605.0;761.0;-284.0;665.0;542.0;?
589.0;-594.0;767.0;-279.0;663.0;542.0;-817.0
588.0;-587.0;772.0;-280.0;661.0;540.0;-812.0
590.0;-570.0;779.0;-280.0;661.0;?;-810.0
595.0;-564.0;782.0;-276.0;660.0;531.0;-812.0
600.0;-562.0;781.0;-277.0;657.0;532.0;-813.0
603.0;-561.0;778.0;-280.0;653.0;?;-813.0
605.0;-558.0;773.0;-284.0;649.0;537.0;-816.0
607.0;-554.0;767.0;-290.0;647.0;539.0;?
606.0;-551.0;762.0;?;647.0;539.0;-825.0
603.0;-549.0;758.0;-303.0;649.0;539.0;-829.0
598.0;-549.0;755.0;-308.0;651.0;538.0;-832.0
593.0;-549.0;751.0;-311.0;652.0;539.0;-836.0
588.0;?;747.0;-314.0;651.0;540.0;-840.0
585.0;-548.0;744.0;-316.0;651.0;541.0;-844.0
582.0;-548.0;742.0;-315.0;653.0;542.0;-847.0
582.0;?;742.0;-311.0;656.0;543.0;-849.0
581.0;-556.0;738.0;-313.0;658.0;544.0;-850.0
582.0;-565.0;734.0;-313.0;660.0;546.0;-848.0
?;-575.0;735.0;-307.0;665.0;550.0;-846.0
586.0;-583.0;?;-298.0;671.0;556.0;-845.0
583.0;-590.0;?;-290.0;674.0;558.0;-845.0
582.0;-597.0;741.0;-286.0;674.0;561.0;?
580.0;-605.0;744.0;-280.0;666.0;563.0;-845.0
572.0;-610.0;747.0;-274.0;657.0;566.0;-848.0
563.0;-614.0;749.0;-268.0;?;571.0;-850.0
555.0;-617.0;752.0;-261.0;682.0;574.0;-851.0
547.0;-620.0;756.0;-252.0;?;576.0;-851.0
541.0;?;760.0;-243.0;727.0;577.0;-850.0
537.0;-621.0;764.0;-235.0;742.0;?;-848.0
535.0;-624.0;767.0;-226.0;756.0;580.0;-844.0
536.0;-628.0;771.0;-219.0;765.0;580.0;-839.0
538.0;?;774.0;-213.0;767.0;579.0;-833.0
539.0;-637.0;777.0;-211.0;761.0;577.0;-826.0
542.0;-637.0;778.0;-215.0;747.0;?;-819.0
546.0;-630.0;778.0;-211.0;729.0;579.0;-814.0
545.0;-625.0;779.0;-207.0;709.0;581.0;-810.0
544.0;-617.0;781.0;-215.0;686.0;577.0;-805.0
518.0;-555.0;779.0;-213.0;616.0;582.0;-832.0
526.0;-556.0;774.0;-224.0;?;582.0;-842.0
529.0;-555.0;770.0;-235.0;628.0;581.0;-850.0
528.0;-555.0;767.0;-244.0;633.0;578.0;-857.0
527.0;-556.0;763.0;-251.0;?;577.0;-862.0
526.0;-556.0;758.0;-259.0;640.0;576.0;?
526.0;-554.0;755.0;-266.0;642.0;573.0;-868.0
528.0;-552.0;752.0;-271.0;?;571.0;-868.0
532.0;-551.0;750.0;-273.0;650.0;570.0;-866.0
538.0;-553.0;746.0;-278.0;652.0;568.0;-863.0
544.0;-559.0;741.0;-284.0;654.0;567.0;-858.0
552.0;-567.0;740.0;-282.0;656.0;566.0;-853.0
561.0;-575.0;742.0;?;658.0;563.0;-846.0
562.0;-581.0;745.0;-280.0;659.0;556.0;-842.0
567.0;-589.0;747.0;-279.0;660.0;556.0;-839.0
564.0;-596.0;748.0;-278.0;659.0;557.0;-837.0
557.0;-602.0;?;-277.0;659.0;556.0;-838.0
552.0;-606.0;750.0;-274.0;665.0;558.0;-839.0
548.0;-608.0;751.0;-274.0;675.0;560.0;-841.0
543.0;-608.0;752.0;-274.0;?;560.0;-842.0
539.0;?;753.0;-274.0;694.0;558.0;-841.0
536.0;-605.0;755.0;-276.0;697.0;555.0;-839.0
537.0;-604.0;755.0;-278.0;696.0;552.0;?
541.0;-604.0;754.0;-283.0;693.0;547.0;-832.0
546.0;-603.0;753.0;-290.0;689.0;543.0;-827.0
552.0;-602.0;751.0;-299.0;684.0;538.0;-821.0
561.0;-600.0;750.0;-309.0;680.0;531.0;-815.0
571.0;-594.0;750.0;-315.0;680.0;527.0;-810.0
578.0;-591.0;749.0;-322.0;681.0;522.0;-806.0
586.0;-590.0;750.0;-332.0;681.0;513.0;-802.0
595.0;-583.0;756.0;-335.0;680.0;502.0;-802.0
606.0;-584.0;754.0;-335.0;681.0;499.0;-800.0
619.0;-580.0;?;-343.0;679.0;494.0;-793.0
629.0;-576.0;741.0;-354.0;675.0;488.0;-785.0
636.0;-569.0;731.0;-366.0;673.0;484.0;-778.0
639.0;-561.0;720.0;-378.0;671.0;480.0;-771.0
637.0;-552.0;712.0;-389.0;667.0;475.0;-765.0
632.0;-542.0;704.0;-397.0;663.0;469.0;?
626.0;-534.0;696.0;-405.0;658.0;462.0;-758.0
622.0;-527.0;688.0;-413.0;652.0;457.0;-758.0
618.0;-520.0;679.0;-420.0;646.0;452.0;-760.0
615.0;-514.0;673.0;-424.0;642.0;447.0;-764.0
615.0;-509.0;666.0;-428.0;639.0;444.0;-769.0
615.0;-508.0;658.0;-432.0;636.0;440.0;-773.0
?;-511.0;648.0;-440.0;633.0;435.0;-774.0
616.0;-517.0;639.0;-443.0;634.0;434.0;-776.0
622.0;-522.0;635.0;-443.0;636.0;435.0;-776.0
625.0;-529.0;637.0;-438.0;638.0;437.0;-774.0
627.0;-537.0;640.0;-435.0;645.0;438.0;-772.0
633.0;-550.0;643.0;-434.0;655.0;441.0;-770.0
632.0;-566.0;645.0;-433.0;663.0;443.0;-770.0
629.0;-577.0;647.0;-431.0;669.0;447.0;-776.0
627.0;-583.0;649.0;-429.0;675.0;452.0;-784.0
626.0;-586.0;652.0;-426.0;681.0;454.0;-788.0
624.0;-587.0;654.0;-422.0;686.0;456.0;-791.0
?;-585.0;657.0;-419.0;691.0;455.0;-792.0
623.0;-584.0;658.0;-417.0;694.0;454.0;-792.0
624.0;-586.0;656.0;-418.0;693.0;452.0;-792.0
624.0;-588.0;654.0;-419.0;692.0;448.0;-791.0
625.0;-593.0;652.0;-423.0;691.0;443.0;-789.0
626.0;-597.0;651.0;-428.0;690.0;438.0;-786.0
631.0;-600.0;650.0;-433.0;690.0;433.0;-782.0
636.0;?;654.0;-433.0;691.0;434.0;-779.0
640.0;-599.0;656.0;-437.0;692.0;430.0;-777.0
646.0;-596.0;665.0;-438.0;690.0;423.0;-773.0
650.0;-591.0;675.0;-428.0;?;420.0;-770.0
655.0;-586.0;675.0;-424.0;684.0;424.0;-761.0
659.0;?;669.0;-431.0;677.0;419.0;-749.0
660.0;-573.0;660.0;-440.0;675.0;417.0;-738.0
661.0;-564.0;648.0;?;673.0;414.0;-728.0
659.0;-554.0;639.0;-459.0;667.0;410.0;?
655.0;-543.0;632.0;-466.0;661.0;405.0;-707.0
649.0;-532.0;625.0;-472.0;656.0;401.0;-701.0
644.0;-524.0;618.0;-477.0;?;397.0;-698.0
640.0;?;609.0;-483.0;644.0;393.0;-699.0
637.0;-512.0;604.0;?;640.0;390.0;-704.0
636.0;-507.0;602.0;-484.0;638.0;389.0;-711.0
637.0;-504.0;600.0;?;638.0;391.0;-720.0
635.0;-507.0;592.0;-484.0;?;392.0;-727.0
633.0;-512.0;590.0;-482.0;638.0;391.0;-733.0
637.0;-518.0;592.0;-475.0;640.0;400.0;-739.0
639.0;-527.0;598.0;-467.0;642.0;405.0;-742.0
641.0;-535.0;603.0;-463.0;645.0;408.0;-740.0
645.0;-545.0;612.0;-457.0;652.0;421.0;-743.0
642.0;-560.0;623.0;-447.0;655.0;433.0;-750.0
638.0;-572.0;629.0;-440.0;655.0;442.0;-763.0
639.0;-578.0;631.0;-440.0;?;447.0;-778.0
639.0;-579.0;634.0;-439.0;652.0;452.0;-783.0
636.0;-577.0;636.0;-436.0;653.0;455.0;-786.0
634.0;-572.0;640.0;-433.0;654.0;459.0;-787.0
633.0;-564.0;638.0;-436.0;654.0;457.0;-788.0
639.0;-579.0;692.0;-405.0;686.0;479.0;-791.0
633.0;-574.0;687.0;-408.0;681.0;478.0;-791.0
626.0;-571.0;682.0;-412.0;675.0;478.0;-793.0
622.0;-568.0;679.0;-413.0;667.0;477.0;-797.0
618.0;-563.0;674.0;-416.0;662.0;?;-803.0
615.0;-560.0;669.0;-416.0;660.0;?;-808.0
?;-562.0;667.0;-414.0;659.0;487.0;-813.0
608.0;-566.0;660.0;-419.0;657.0;488.0;-816.0
608.0;-573.0;660.0;-414.0;658.0;493.0;-818.0
612.0;-580.0;663.0;-407.0;659.0;498.0;-818.0
615.0;-584.0;667.0;-401.0;662.0;500.0;-818.0
618.0;-589.0;672.0;-395.0;668.0;505.0;-819.0
621.0;-597.0;680.0;-387.0;673.0;510.0;-820.0
619.0;-604.0;686.0;-379.0;675.0;513.0;-823.0
616.0;-608.0;691.0;-376.0;678.0;515.0;-827.0
613.0;-608.0;695.0;-374.0;682.0;516.0;-830.0
612.0;-606.0;701.0;-369.0;687.0;519.0;-831.0
612.0;-603.0;707.0;-361.0;693.0;523.0;-831.0
612.0;-601.0;713.0;-355.0;696.0;524.0;-830.0
614.0;-603.0;718.0;?;695.0;523.0;?
618.0;?;716.0;-357.0;692.0;518.0;-823.0
621.0;-608.0;718.0;-357.0;?;516.0;-818.0
626.0;-611.0;717.0;-362.0;682.0;511.0;-814.0
632.0;-610.0;719.0;-366.0;678.0;504.0;-808.0
638.0;-604.0;717.0;-372.0;677.0;501.0;-803.0
642.0;-600.0;722.0;-370.0;676.0;502.0;-798.0
648.0;-595.0;727.0;-370.0;677.0;500.0;?
655.0;-581.0;734.0;-370.0;672.0;492.0;-788.0
659.0;-571.0;?;-362.0;662.0;493.0;-782.0
664.0;-562.0;735.0;-361.0;649.0;498.0;-773.0
666.0;-557.0;727.0;-369.0;641.0;497.0;-764.0
665.0;-554.0;719.0;-378.0;643.0;496.0;-758.0
663.0;-552.0;708.0;-390.0;648.0;492.0;-756.0
659.0;-547.0;700.0;-400.0;651.0;489.0;-756.0
652.0;-542.0;695.0;-406.0;653.0;?;-754.0
645.0;-539.0;691.0;-410.0;653.0;480.0;-755.0
639.0;-536.0;686.0;-414.0;653.0;476.0;-758.0
634.0;-534.0;680.0;-417.0;653.0;474.0;-763.0
631.0;?;675.0;-420.0;653.0;?;-770.0
630.0;-536.0;670.0;-421.0;655.0;474.0;-778.0
631.0;?;666.0;-421.0;657.0;477.0;-786.0
631.0;-548.0;658.0;-426.0;659.0;474.0;?
632.0;-559.0;656.0;-424.0;661.0;477.0;-797.0
637.0;-570.0;659.0;-416.0;665.0;485.0;-798.0
639.0;-580.0;664.0;-408.0;668.0;487.0;-797.0
641.0;-589.0;669.0;-403.0;673.0;490.0;-798.0
642.0;-598.0;678.0;-395.0;678.0;494.0;-798.0
639.0;-606.0;687.0;-385.0;680.0;497.0;-803.0
632.0;-610.0;693.0;-376.0;683.0;504.0;-811.0
627.0;-611.0;700.0;-368.0;686.0;508.0;-818.0
624.0;-609.0;709.0;-358.0;691.0;513.0;-822.0
622.0;-607.0;719.0;-345.0;696.0;518.0;?
620.0;-605.0;729.0;?;698.0;524.0;-825.0
620.0;-605.0;737.0;-317.0;697.0;528.0;-825.0
622.0;-607.0;739.0;-313.0;695.0;528.0;-823.0
623.0;-608.0;747.0;-302.0;690.0;532.0;-821.0
625.0;-612.0;746.0;-306.0;685.0;529.0;-817.0
629.0;-615.0;746.0;-312.0;678.0;526.0;-812.0
633.0;-613.0;746.0;-318.0;675.0;524.0;-809.0
635.0;-606.0;751.0;-313.0;675.0;?;-806.0
?;?;753.0;-316.0;674.0;527.0;?
641.0;-590.0;761.0;-316.0;671.0;519.0;-801.0
642.0;-579.0;767.0;-309.0;668.0;518.0;-801.0
645.0;-570.0;764.0;-305.0;662.0;525.0;-797.0
647.0;?;757.0;-313.0;656.0;?;-791.0
648.0;-562.0;750.0;-319.0;658.0;530.0;-788.0
648.0;-562.0;741.0;-328.0;661.0;531.0;-787.0
646.0;-563.0;733.0;-339.0;665.0;531.0;-787.0
641.0;-563.0;727.0;-347.0;669.0;529.0;-787.0
635.0;-564.0;722.0;-351.0;672.0;529.0;-787.0
629.0;-565.0;717.0;-355.0;674.0;529.0;-790.0
623.0;-565.0;711.0;-360.0;675.0;530.0;-794.0
619.0;-565.0;?;-362.0;677.0;529.0;-799.0
616.0;-566.0;706.0;-361.0;680.0;530.0;-805.0
617.0;-568.0;707.0;-355.0;683.0;532.0;-810.0
616.0;-573.0;704.0;-355.0;685.0;532.0;-815.0
615.0;-580.0;700.0;-356.0;686.0;531.0;-817.0
618.0;-585.0;700.0;-350.0;?;538.0;-818.0
621.0;-589.0;703.0;-341.0;690.0;543.0;-822.0
?;-593.0;709.0;-333.0;690.0;542.0;?
623.0;-598.0;?;-327.0;687.0;545.0;-831.0
666.0;-557.0;640.0;-463.0;682.0;453.0;-755.0
667.0;-559.0;634.0;-469.0;679.0;448.0;-754.0
669.0;-566.0;631.0;-474.0;673.0;?;-756.0
672.0;-573.0;630.0;-478.0;665.0;442.0;-757.0
673.0;-578.0;627.0;-482.0;662.0;440.0;-758.0
674.0;-578.0;626.0;-484.0;662.0;440.0;-761.0
675.0;-586.0;632.0;-483.0;664.0;440.0;-762.0
676.0;-583.0;?;-482.0;668.0;434.0;-760.0
677.0;-586.0;646.0;?;672.0;435.0;-756.0
678.0;-585.0;642.0;-475.0;671.0;436.0;-747.0
677.0;-584.0;637.0;-478.0;666.0;432.0;-737.0
675.0;-579.0;631.0;-481.0;663.0;428.0;-732.0
672.0;-571.0;624.0;-486.0;661.0;424.0;-730.0
666.0;-562.0;618.0;-490.0;659.0;420.0;-728.0
661.0;-551.0;615.0;-494.0;656.0;417.0;-725.0
655.0;-541.0;613.0;-494.0;651.0;414.0;-724.0
650.0;-532.0;609.0;-495.0;646.0;413.0;-724.0
647.0;-525.0;605.0;-496.0;643.0;412.0;-727.0
645.0;-519.0;601.0;-497.0;?;413.0;-733.0
645.0;-516.0;599.0;-495.0;642.0;415.0;-739.0
646.0;-518.0;599.0;-492.0;644.0;?;-743.0
646.0;-527.0;597.0;-491.0;645.0;415.0;-744.0
648.0;-540.0;595.0;-489.0;649.0;419.0;-743.0
653.0;-553.0;598.0;-483.0;655.0;428.0;-741.0
654.0;-564.0;602.0;-476.0;660.0;432.0;-742.0
656.0;-573.0;608.0;-470.0;669.0;437.0;?
659.0;-583.0;618.0;-462.0;676.0;446.0;-756.0
?;-594.0;628.0;-452.0;?;452.0;-765.0
650.0;-598.0;634.0;-447.0;679.0;456.0;-775.0
649.0;-599.0;640.0;-443.0;679.0;459.0;-785.0
647.0;-596.0;647.0;-438.0;684.0;464.0;-792.0
645.0;-593.0;654.0;-432.0;689.0;468.0;-798.0
644.0;-592.0;659.0;?;694.0;470.0;-803.0
643.0;-592.0;663.0;-422.0;696.0;472.0;-807.0
644.0;-595.0;664.0;-422.0;695.0;471.0;-808.0
645.0;-599.0;667.0;-419.0;694.0;471.0;-806.0
645.0;-604.0;671.0;-417.0;693.0;470.0;?
647.0;-610.0;675.0;-417.0;691.0;469.0;-788.0
650.0;-613.0;676.0;-421.0;?;468.0;-779.0
648.0;-611.0;683.0;-417.0;687.0;472.0;-774.0
648.0;-618.0;688.0;-417.0;682.0;472.0;-772.0
649.0;-610.0;699.0;-412.0;676.0;466.0;-771.0
648.0;-604.0;705.0;-404.0;671.0;467.0;-772.0
646.0;-596.0;701.0;?;666.0;?;-771.0
643.0;-588.0;694.0;-410.0;661.0;469.0;-769.0
641.0;-580.0;687.0;-416.0;662.0;467.0;-767.0
640.0;-572.0;679.0;-423.0;663.0;466.0;-765.0
638.0;-564.0;670.0;-431.0;663.0;464.0;-762.0
634.0;-557.0;664.0;-437.0;663.0;?;-757.0
630.0;-551.0;659.0;-440.0;662.0;460.0;-752.0
627.0;-548.0;655.0;-442.0;660.0;460.0;-751.0
626.0;-545.0;652.0;-443.0;658.0;459.0;?
625.0;?;650.0;-441.0;658.0;460.0;-758.0
627.0;-542.0;647.0;-440.0;660.0;463.0;-765.0
629.0;-545.0;645.0;-439.0;664.0;467.0;-770.0
631.0;?;639.0;-442.0;667.0;467.0;-775.0
633.0;-559.0;638.0;-438.0;672.0;472.0;-779.0
641.0;-569.0;640.0;-432.0;?;479.0;?
644.0;?;646.0;-424.0;679.0;479.0;-781.0
645.0;-586.0;651.0;-419.0;684.0;482.0;-783.0
645.0;-596.0;659.0;-412.0;689.0;488.0;-787.0
?;-605.0;667.0;-404.0;691.0;494.0;-793.0
632.0;-612.0;674.0;-396.0;690.0;500.0;-802.0
626.0;-614.0;680.0;-389.0;691.0;506.0;?
621.0;-613.0;687.0;?;692.0;512.0;-814.0
617.0;-611.0;695.0;-372.0;695.0;516.0;-818.0
615.0;-609.0;701.0;-364.0;696.0;520.0;-820.0
614.0;-609.0;707.0;-357.0;696.0;524.0;-822.0
614.0;-610.0;711.0;-352.0;694.0;?;-821.0
612.0;-614.0;715.0;-348.0;691.0;527.0;-818.0
606.0;-619.0;716.0;-349.0;686.0;?;-814.0
604.0;-620.0;717.0;-353.0;680.0;525.0;-810.0
606.0;-614.0;717.0;-357.0;?;526.0;-808.0
604.0;-609.0;718.0;-358.0;686.0;528.0;-807.0
604.0;-606.0;718.0;-363.0;690.0;526.0;-809.0
606.0;-598.0;721.0;-371.0;688.0;518.0;-812.0
606.0;-592.0;725.0;-371.0;685.0;513.0;-816.0
607.0;-584.0;721.0;-373.0;678.0;512.0;-817.0
610.0;-578.0;713.0;-381.0;666.0;513.0;-817.0
610.0;-572.0;?;-388.0;659.0;512.0;-816.0
610.0;-566.0;697.0;-396.0;657.0;510.0;-818.0
589.0;-598.0;739.0;-332.0;674.0;541.0;-816.0
592.0;-589.0;746.0;-330.0;669.0;533.0;-819.0
?;-586.0;748.0;-327.0;663.0;531.0;-820.0
605.0;-581.0;742.0;-335.0;656.0;529.0;-818.0
610.0;-577.0;736.0;-344.0;655.0;524.0;?
614.0;-573.0;?;-352.0;660.0;520.0;-815.0
?;-571.0;726.0;-360.0;664.0;516.0;-815.0
612.0;?;721.0;-369.0;666.0;510.0;-814.0
608.0;-566.0;717.0;-375.0;668.0;506.0;-814.0
603.0;-566.0;713.0;-380.0;669.0;501.0;-815.0
600.0;-566.0;708.0;-386.0;668.0;498.0;-817.0
596.0;?;705.0;-389.0;667.0;497.0;-821.0
593.0;-564.0;702.0;-391.0;667.0;496.0;-825.0
591.0;-565.0;698.0;-392.0;669.0;498.0;-827.0
591.0;-567.0;695.0;-392.0;671.0;500.0;-829.0
589.0;-571.0;690.0;-393.0;672.0;502.0;-828.0
591.0;-578.0;687.0;-392.0;675.0;507.0;-826.0
598.0;-585.0;685.0;-388.0;678.0;514.0;-824.0
601.0;-589.0;?;-380.0;680.0;517.0;-821.0
604.0;-593.0;691.0;-373.0;681.0;520.0;-821.0
610.0;-599.0;695.0;-368.0;679.0;523.0;-818.0
612.0;-607.0;698.0;-364.0;676.0;525.0;-817.0
611.0;-613.0;700.0;-361.0;675.0;529.0;-819.0
608.0;-617.0;703.0;-357.0;678.0;532.0;-821.0
605.0;-619.0;708.0;-353.0;685.0;533.0;-823.0
603.0;-619.0;712.0;-348.0;693.0;535.0;-824.0
601.0;-619.0;717.0;-341.0;701.0;536.0;-824.0
599.0;-619.0;721.0;-334.0;706.0;538.0;-824.0
598.0;-619.0;725.0;-328.0;708.0;538.0;-822.0
598.0;-620.0;?;-325.0;708.0;536.0;-820.0
596.0;-622.0;732.0;-322.0;707.0;534.0;-819.0
?;-624.0;734.0;-323.0;704.0;531.0;-817.0
600.0;-625.0;734.0;-327.0;698.0;?;-814.0
604.0;-620.0;736.0;-328.0;?;530.0;-812.0
?;-617.0;737.0;-329.0;685.0;530.0;-811.0
610.0;-610.0;738.0;-337.0;676.0;525.0;-809.0
614.0;-602.0;744.0;-340.0;666.0;517.0;-810.0
620.0;-593.0;?;-341.0;660.0;510.0;?
625.0;-584.0;744.0;-345.0;651.0;510.0;-807.0
630.0;-576.0;737.0;-356.0;?;508.0;-804.0
631.0;?;731.0;-364.0;642.0;507.0;-803.0
631.0;-570.0;725.0;?;647.0;505.0;-804.0
629.0;-569.0;720.0;-380.0;651.0;502.0;-805.0
624.0;-569.0;717.0;-385.0;656.0;499.0;-807.0
619.0;-571.0;714.0;-389.0;659.0;498.0;-808.0
614.0;-573.0;712.0;-391.0;659.0;496.0;-810.0
609.0;-575.0;711.0;-393.0;657.0;494.0;-812.0
606.0;-575.0;711.0;-393.0;656.0;491.0;-814.0
603.0;-575.0;710.0;?;657.0;491.0;-815.0
603.0;?;709.0;-390.0;661.0;496.0;-817.0
603.0;-580.0;711.0;-381.0;665.0;503.0;-819.0
603.0;?;715.0;-374.0;670.0;504.0;-822.0
605.0;-588.0;722.0;-359.0;672.0;511.0;-824.0
609.0;-590.0;730.0;-342.0;671.0;521.0;-825.0
609.0;-587.0;740.0;-325.0;670.0;527.0;-826.0
612.0;-584.0;749.0;-306.0;669.0;535.0;-827.0
611.0;-582.0;758.0;-286.0;668.0;545.0;-828.0
603.0;-583.0;764.0;-265.0;?;555.0;?
598.0;-585.0;769.0;-250.0;663.0;562.0;-835.0
594.0;-587.0;771.0;-237.0;660.0;?;-839.0
591.0;-590.0;772.0;-227.0;658.0;576.0;-842.0
586.0;-592.0;774.0;-222.0;658.0;577.0;-844.0
582.0;-595.0;774.0;-218.0;659.0;579.0;-845.0
579.0;-598.0;774.0;?;663.0;581.0;-845.0
577.0;-600.0;773.0;-215.0;666.0;582.0;-844.0
576.0;-604.0;771.0;-218.0;670.0;582.0;-844.0
573.0;?;?;-223.0;674.0;581.0;-842.0
574.0;-614.0;766.0;-233.0;679.0;578.0;-841.0
579.0;-618.0;763.0;-247.0;?;571.0;-839.0
584.0;-618.0;759.0;-261.0;694.0;567.0;-835.0
590.0;-618.0;?;-280.0;698.0;559.0;-831.0
600.0;-621.0;749.0;-304.0;700.0;545.0;-825.0
616.0;-619.0;748.0;-324.0;698.0;525.0;-819.0
633.0;-618.0;736.0;-349.0;694.0;510.0;-810.0
649.0;-614.0;716.0;-378.0;687.0;496.0;-794.0
662.0;-607.0;697.0;-407.0;678.0;?;-776.0
670.0;-595.0;677.0;-433.0;668.0;461.0;-755.0
671.0;-580.0;656.0;-457.0;653.0;?;-734.0
667.0;-563.0;637.0;?;637.0;425.0;-714.0
661.0;?;619.0;-497.0;619.0;407.0;-697.0
655.0;-527.0;602.0;-512.0;601.0;391.0;-686.0
650.0;-509.0;585.0;-525.0;585.0;374.0;-679.0
335.0;?;-185.0;-557.0;242.0;-270.0;27.0
327.0;-76.0;?;-552.0;246.0;-281.0;51.0
319.0;-60.0;-209.0;-547.0;236.0;-294.0;72.0
314.0;-39.0;?;-542.0;215.0;-307.0;89.0
312.0;-18.0;-238.0;-535.0;188.0;-320.0;102.0
?;-1.0;-256.0;-528.0;168.0;-333.0;113.0
312.0;14.0;-274.0;-520.0;155.0;-346.0;126.0
308.0;26.0;-292.0;-512.0;143.0;-359.0;141.0
300.0;40.0;-310.0;-504.0;131.0;-371.0;161.0
288.0;53.0;?;-496.0;116.0;-384.0;184.0
272.0;?;-345.0;-490.0;102.0;-395.0;212.0
256.0;81.0;-361.0;-485.0;88.0;-406.0;240.0
238.0;98.0;-376.0;?;72.0;-415.0;268.0
220.0;118.0;-391.0;-480.0;53.0;-427.0;296.0
206.0;139.0;-406.0;-480.0;34.0;-437.0;321.0
189.0;158.0;-422.0;-480.0;16.0;-445.0;345.0
170.0;177.0;-435.0;-480.0;-1.0;-449.0;368.0
144.0;192.0;-455.0;-477.0;-18.0;-458.0;395.0
114.0;204.0;-476.0;-466.0;-34.0;-470.0;430.0
83.0;217.0;-491.0;-456.0;-49.0;-483.0;472.0
50.0;230.0;-507.0;-444.0;-61.0;-494.0;520.0
23.0;243.0;-527.0;-428.0;-80.0;-504.0;568.0
5.0;260.0;-548.0;-410.0;-110.0;-517.0;602.0
-9.0;279.0;-565.0;-391.0;-144.0;-530.0;621.0
-23.0;302.0;-581.0;?;-179.0;-543.0;634.0
-40.0;?;-598.0;-352.0;-212.0;-554.0;648.0
-59.0;347.0;-616.0;-330.0;-244.0;-564.0;664.0
-81.0;365.0;-635.0;-306.0;-275.0;-573.0;679.0
?;381.0;-654.0;-280.0;-303.0;-582.0;693.0
-134.0;398.0;-670.0;-253.0;-327.0;-591.0;704.0
-163.0;415.0;-685.0;-228.0;-350.0;-598.0;715.0
-191.0;431.0;-699.0;-204.0;?;-605.0;727.0
-219.0;447.0;-709.0;-181.0;-400.0;-613.0;740.0
-245.0;462.0;-717.0;-158.0;-423.0;-621.0;753.0
-273.0;?;-725.0;-134.0;-445.0;-624.0;767.0
-301.0;488.0;-733.0;-111.0;-466.0;-625.0;780.0
-326.0;497.0;-740.0;-87.0;-490.0;-625.0;793.0
-345.0;505.0;-747.0;-68.0;-515.0;-622.0;807.0
-357.0;506.0;-752.0;-53.0;-530.0;-620.0;818.0
-360.0;498.0;-753.0;-39.0;-530.0;-620.0;825.0
-361.0;489.0;-756.0;-27.0;-517.0;-620.0;827.0
-359.0;482.0;-760.0;-12.0;-496.0;-618.0;824.0
-359.0;482.0;-763.0;4.0;-472.0;-618.0;818.0
-367.0;490.0;-766.0;19.0;-453.0;-619.0;811.0
-382.0;500.0;-766.0;39.0;-445.0;-624.0;807.0
-402.0;510.0;-764.0;60.0;-451.0;-629.0;805.0
?;522.0;?;82.0;-467.0;-633.0;806.0
-446.0;534.0;-760.0;102.0;-490.0;-636.0;807.0
-461.0;547.0;-757.0;120.0;-514.0;-639.0;809.0
-474.0;559.0;-755.0;138.0;-536.0;-639.0;810.0
