InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Ay;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ax
23.0;-64.0;1004.0;1;?;?;-16;660;-16;11
47.0;-44.0;991.0;-5;506.0;15;-7;660;-7;5
41.0;-81.0;999.0;3;490.0;15;-9;660;-9;5
93.0;-69.0;1014.0;9;475.0;17;10;658;?;4
35.0;-77.0;1002.0;3;495.0;12;-32;?;-32;7
9.0;?;1036.0;3;487.0;20;31;653;31;1
-23.0;-16.0;987.0;10;479.0;?;-41;666;-41;8
-17.0;-8.0;849.0;8;473.0;17;8;?;8;3
15.0;23.0;893.0;?;500.0;20;41;653;41;0
31.0;7.0;1004.0;-13;488.0;-3;?;680;-241;23
82.0;?;943.0;-15;448.0;63;1335;649;?;-71
?;40.0;?;-12;417.0;29;3532;850;3532;-133
-52.0;28.0;954.0;?;445.0;106;2199;612;2199;-131
-36.0;39.0;1041.0;7;531.0;248;-216;132;-216;-161
12.0;110.0;1109.0;7;534.0;34;-132;518;-132;?
153.0;-88.0;1042.0;14;494.0;-22;210;719;210;-26
156.0;-120.0;948.0;?;489.0;49;88;610;88;-46
349.0;-183.0;963.0;15;515.0;2;157;?;157;-20
577.0;-337.0;983.0;18;570.0;21;-10;657;-10;?
976.0;-221.0;1017.0;10;583.0;?;16;656;16;-6
1006.0;-180.0;1011.0;6;559.0;20;87;656;87;-9
993.0;-247.0;1003.0;26;538.0;23;3;656;3;5
1053.0;-297.0;1017.0;?;?;15;-9;668;-9;7
706.0;-254.0;1067.0;-51;636.0;?;?;?;?;-1
?;-184.0;1046.0;-20;636.0;?;-10;663;-10;4
183.0;-94.0;1014.0;-5;?;20;-15;660;-15;-1
45.0;14.0;1014.0;?;618.0;15;-7;667;-7;?
-98.0;166.0;?;-5;627.0;21;4;662;4;-2
-88.0;288.0;1013.0;-7;619.0;24;2;656;2;8
-109.0;260.0;1016.0;-9;?;20;13;661;13;3
-121.0;321.0;1025.0;-22;610.0;25;24;659;24;1
-13.0;426.0;1022.0;-38;632.0;21;15;?;15;?
119.0;390.0;1027.0;-39;626.0;14;?;664;49;9
91.0;215.0;1036.0;-21;649.0;19;49;?;49;3
193.0;?;1042.0;-105;523.0;41;-87;618;-87;28
108.0;34.0;1069.0;5;531.0;12;?;604;-326;-78
44.0;90.0;1118.0;?;505.0;-8;-288;?;-288;-62
-60.0;129.0;1161.0;-959;495.0;0;-328;?;-328;175
-241.0;?;1130.0;-145;423.0;-67;-591;721;-591;247
-378.0;181.0;950.0;309;378.0;-12;-365;600;-365;?
?;150.0;793.0;-40;272.0;?;-1917;1162;-1917;365
-551.0;157.0;880.0;4;226.0;?;-5042;1927;?;538
-544.0;114.0;983.0;-66;277.0;-259;-2351;?;-2351;300
-481.0;140.0;943.0;-62;288.0;661;3247;315;3247;-1
-323.0;157.0;909.0;-42;224.0;142;3240;673;3240;1
-206.0;88.0;869.0;-65;200.0;73;2188;?;2188;-14
-78.0;200.0;842.0;-58;?;365;1797;376;1797;18
-68.0;299.0;869.0;-61;?;-35;804;660;804;45
-172.0;236.0;872.0;-59;219.0;-50;992;654;992;?
-211.0;129.0;886.0;-58;142.0;-27;1109;618;1109;?
-148.0;16.0;845.0;-44;215.0;-381;?;866;1741;36
-18.0;-46.0;813.0;-40;267.0;-307;2572;792;2572;152
?;-90.0;844.0;-55;250.0;-666;1940;1289;1940;-214
160.0;?;927.0;-59;?;-457;1067;1720;1067;-809
264.0;-144.0;1004.0;-61;259.0;-735;?;1695;1303;-651
-2056.0;450.0;683.0;1334;395.0;-1398;-1000;2227;-1000;431
-1933.0;431.0;894.0;?;?;-1073;-961;2053;-961;236
?;?;1160.0;90;?;479;-2230;642;-2230;723
-1428.0;463.0;1025.0;65;235.0;340;-2075;770;-2075;654
-1253.0;707.0;780.0;-1;187.0;684;?;389;-1206;350
-1156.0;1012.0;782.0;62;236.0;872;98;?;98;231
-1050.0;?;810.0;-4;251.0;498;1012;464;1012;?
-1194.0;?;803.0;38;323.0;790;?;157;462;212
-1583.0;907.0;876.0;28;?;540;?;?;830;121
?;?;900.0;19;365.0;-340;870;1042;?;-105
-2129.0;?;856.0;20;261.0;-507;467;1046;467;-91
-1966.0;826.0;951.0;17;192.0;119;2810;1319;2810;-330
-1610.0;902.0;1047.0;15;209.0;?;3241;?;3241;-533
-1187.0;1098.0;927.0;9;259.0;-513;2544;2391;2544;-444
-902.0;?;1147.0;31;?;-332;2313;2035;2313;-480
-683.0;1572.0;1127.0;42;?;-3;-344;582;-344;-478
-646.0;1635.0;1079.0;35;418.0;20;-807;380;-807;-467
-767.0;1777.0;1022.0;?;384.0;4;-284;593;-284;-481
-997.0;1728.0;916.0;?;444.0;13;?;?;-690;-470
-997.0;1441.0;928.0;?;491.0;8;-437;532;-437;-477
-953.0;1218.0;1008.0;-81;459.0;10;-545;490;-545;-475
-1001.0;935.0;1014.0;-38;468.0;10;-539;492;-539;-475
-796.0;?;1026.0;?;470.0;9;-499;508;-499;-474
-544.0;?;940.0;206;476.0;11;-548;487;-548;-478
-383.0;606.0;913.0;252;488.0;10;-511;?;-511;-470
-220.0;433.0;976.0;282;511.0;10;-536;?;-536;-480
-61.0;206.0;1035.0;269;523.0;10;-522;498;-522;-472
66.0;139.0;?;182;506.0;11;-520;499;-520;-470
26.0;74.0;?;152;476.0;7;-543;492;-543;-493
-65.0;-15.0;984.0;200;467.0;15;-490;507;-490;-439
-161.0;-3.0;995.0;99;471.0;1;-581;?;-581;-532
-231.0;-54.0;1006.0;-28;437.0;26;-427;526;-427;-373
-190.0;-111.0;1001.0;-10;458.0;98;-5;?;-5;73
-124.0;?;981.0;-6;443.0;100;2;650;2;82
-106.0;-86.0;957.0;5;467.0;83;-13;648;-13;26
-128.0;-169.0;932.0;57;477.0;77;17;673;17;46
-205.0;-197.0;961.0;48;490.0;?;-67;675;-67;3
-220.0;-257.0;983.0;26;468.0;64;-42;681;-42;31
-1.0;-328.0;?;22;481.0;65;-4;673;?;23
342.0;?;1010.0;31;464.0;50;21;680;21;21
466.0;-523.0;981.0;?;467.0;46;31;685;31;27
455.0;-674.0;1008.0;18;485.0;49;19;681;19;20
465.0;-773.0;993.0;61;500.0;?;32;684;?;26
479.0;-735.0;1019.0;?;505.0;48;18;681;18;?
498.0;-705.0;1025.0;-295;485.0;45;-5;675;-5;13
771.0;-647.0;996.0;-328;496.0;40;44;674;44;22
798.0;-536.0;986.0;-144;503.0;?;66;675;66;24
1019.0;-542.0;1037.0;-83;497.0;40;45;673;45;24
1160.0;-430.0;1038.0;-125;532.0;37;66;676;66;22
1078.0;-493.0;1000.0;-163;535.0;?;44;673;44;?
1391.0;-330.0;1014.0;-205;506.0;45;-34;665;-34;30
1440.0;-381.0;1032.0;-183;505.0;27;-50;673;-50;24
1692.0;-341.0;?;?;496.0;18;-42;678;-42;23
1863.0;-468.0;1019.0;-29;472.0;27;-63;670;?;14
1787.0;-676.0;1017.0;71;460.0;35;-125;660;-125;?
2008.0;-687.0;1021.0;388;442.0;16;-115;665;-115;11
1767.0;-805.0;995.0;520;442.0;0;-94;675;-94;-3
1743.0;-837.0;972.0;496;443.0;6;-132;677;-132;-3
1830.0;-795.0;998.0;641;402.0;-5;-52;664;-52;-16
1686.0;-787.0;1012.0;188;399.0;41;-328;655;-328;-12
1705.0;-737.0;1031.0;-288;390.0;-33;43;682;43;7
1759.0;-722.0;1052.0;8;?;18;-118;678;?;7
148.0;-37.0;996.0;120;492.0;12;18;?;18;-9
140.0;118.0;985.0;119;483.0;16;-15;668;-15;-6
27.0;?;?;109;492.0;24;-4;664;-4;-4
-235.0;41.0;?;92;503.0;24;-21;669;-21;-4
-199.0;179.0;965.0;86;?;22;-15;668;-15;-7
-207.0;164.0;951.0;89;496.0;17;-10;674;-10;-4
-184.0;?;948.0;84;474.0;13;-24;676;-24;-4
-188.0;?;960.0;85;492.0;19;-6;668;-6;-6
-109.0;56.0;963.0;86;457.0;?;-17;668;-17;-1
?;?;951.0;81;437.0;?;16;670;16;-6
-213.0;-250.0;966.0;83;?;19;29;669;29;-10
-250.0;-325.0;942.0;83;448.0;18;-16;669;-16;-4
-597.0;-465.0;915.0;78;420.0;18;-2;665;-2;-1
-851.0;-113.0;925.0;73;409.0;25;6;665;6;1
-857.0;458.0;935.0;66;429.0;21;-13;668;-13;-3
-968.0;?;937.0;63;437.0;20;-12;664;-12;-3
-1038.0;1045.0;936.0;56;435.0;22;2;?;2;-2
-917.0;1197.0;956.0;41;441.0;22;3;662;3;-3
-738.0;1176.0;?;33;442.0;24;-5;664;?;-1
-437.0;1144.0;919.0;29;423.0;23;12;664;12;?
-62.0;1052.0;939.0;24;408.0;?;23;662;23;?
143.0;892.0;934.0;11;405.0;19;-12;667;-12;-4
199.0;671.0;942.0;7;423.0;21;-22;668;?;-5
201.0;?;959.0;?;408.0;27;-3;662;-3;1
-30.0;170.0;963.0;?;412.0;20;-16;664;-16;?
-178.0;-14.0;929.0;5;386.0;16;-18;669;-18;-12
-32.0;-163.0;945.0;5;392.0;16;-10;672;-10;-7
-2.0;-215.0;939.0;3;418.0;?;-28;669;?;?
-5.0;-273.0;933.0;3;409.0;19;-9;671;-9;-3
-57.0;-303.0;958.0;2;418.0;21;31;672;31;-7
70.0;-202.0;946.0;4;370.0;16;25;664;25;-10
-244.0;306.0;774.0;20;334.0;59;3079;810;3079;?
-349.0;325.0;882.0;?;302.0;-1344;5140;3001;5140;701
-366.0;387.0;1020.0;20;?;-740;6477;3082;6477;1171
-316.0;414.0;1005.0;24;304.0;1080;5000;2551;5000;489
-205.0;330.0;1118.0;67;328.0;?;2336;?;?;-1389
-150.0;?;1326.0;58;401.0;577;516;1139;516;?
?;?;1161.0;77;476.0;226;-99;349;-99;579
153.0;245.0;874.0;67;575.0;-114;-40;965;-40;-327
272.0;215.0;1015.0;125;?;114;?;526;22;190
?;227.0;1085.0;157;742.0;-5;-11;775;-11;-28
479.0;222.0;?;8;642.0;40;-5;672;-5;48
418.0;33.0;984.0;-3;587.0;50;-19;645;-19;63
?;-97.0;1028.0;46;688.0;25;-36;704;-36;-1
238.0;-161.0;1026.0;-126;738.0;47;?;651;-7;60
141.0;-193.0;1015.0;-351;733.0;32;-18;690;-18;19
123.0;-177.0;1033.0;-216;753.0;34;-10;674;-10;28
121.0;-107.0;1041.0;145;775.0;27;25;681;25;30
259.0;?;1020.0;268;?;25;?;681;-7;38
452.0;-137.0;985.0;237;657.0;23;-21;682;?;?
?;-155.0;1024.0;?;663.0;21;-17;691;-17;26
725.0;-283.0;1032.0;126;654.0;24;-42;678;-42;33
822.0;-347.0;1015.0;92;646.0;26;-1;668;-1;?
463.0;-579.0;1036.0;28;626.0;27;55;677;55;32
177.0;?;1013.0;57;621.0;29;18;669;18;27
164.0;?;?;42;682.0;27;1;668;1;13
105.0;-340.0;978.0;?;657.0;21;62;681;62;19
235.0;-295.0;892.0;-106;144.0;94;440;224;440;-311
225.0;-214.0;870.0;-112;?;183;-121;548;-121;-373
286.0;-105.0;?;-93;255.0;-189;616;874;616;-74
293.0;-100.0;904.0;-107;?;74;485;809;485;-101
299.0;?;973.0;-97;283.0;317;?;746;695;-332
444.0;-221.0;?;-59;256.0;64;358;833;358;-755
575.0;-258.0;1053.0;-43;217.0;1101;-1598;1334;-1598;-57
588.0;-268.0;?;29;247.0;1100;-918;606;-918;157
547.0;-191.0;1407.0;87;243.0;?;412;480;412;-71
454.0;-150.0;1059.0;105;264.0;-639;-371;1397;-371;546
442.0;-49.0;702.0;184;?;?;-189;624;-189;279
-547.0;277.0;1059.0;2;?;11;295;720;295;-65
-122.0;176.0;936.0;3;531.0;2;224;708;224;-53
262.0;36.0;938.0;4;600.0;4;34;670;34;44
791.0;-159.0;?;2;562.0;?;?;?;78;48
1055.0;-249.0;1034.0;4;558.0;5;-74;672;-74;?
43.0;-14.0;839.0;-3;?;-109;1632;888;1632;-167
27.0;64.0;890.0;-7;352.0;7;743;725;743;-377
?;87.0;908.0;6;352.0;201;-1132;458;?;-233
4.0;46.0;894.0;2;344.0;328;-1444;416;-1444;42
102.0;-136.0;880.0;-2;370.0;375;-1088;484;?;211
?;-362.0;905.0;3;364.0;413;?;489;-1167;279
341.0;-335.0;918.0;-4;390.0;371;-1034;497;-1034;227
282.0;-314.0;926.0;-8;343.0;416;-1163;487;-1163;274
152.0;-353.0;1006.0;-1;324.0;391;-1096;493;-1096;250
61.0;-471.0;?;1;341.0;56;-199;590;-199;-15
67.0;?;948.0;-2;364.0;-17;186;657;186;12
?;-475.0;900.0;-5;405.0;56;80;662;80;?
164.0;-472.0;932.0;-1;459.0;13;175;663;175;65
-125.0;30.0;970.0;-62;506.0;23;16;666;16;?
-63.0;89.0;1004.0;-53;519.0;20;14;?;14;12
-37.0;82.0;977.0;-45;524.0;?;15;667;15;13
-35.0;-2.0;966.0;-40;504.0;22;24;664;24;15
74.0;-35.0;?;?;493.0;22;?;663;26;15
?;-87.0;954.0;-46;488.0;21;25;663;25;15
?;-191.0;?;-9;500.0;23;26;663;26;15
238.0;-300.0;958.0;-7;474.0;?;25;?;25;15
247.0;-389.0;972.0;-51;489.0;13;25;666;25;17
338.0;-471.0;1003.0;-58;501.0;12;26;666;26;17
496.0;-515.0;971.0;-83;?;13;25;665;25;17
521.0;-527.0;?;56;518.0;12;26;666;26;17
586.0;255.0;1068.0;-421;361.0;12;-99;477;-99;143
353.0;?;?;?;404.0;116;140;?;140;72
98.0;296.0;907.0;-201;419.0;?;-140;?;-140;30
66.0;449.0;868.0;-137;384.0;40;2;672;2;80
130.0;776.0;838.0;-11;397.0;23;?;?;23;61
81.0;1094.0;884.0;22;468.0;2;3;676;3;55
-125.0;1265.0;924.0;5;510.0;27;0;696;?;54
-284.0;1298.0;965.0;-128;441.0;-6;-45;710;-45;?
-363.0;1044.0;864.0;48;427.0;19;-33;694;-33;46
-402.0;675.0;856.0;517;?;12;5;689;5;47
-329.0;411.0;926.0;515;441.0;25;74;676;74;32
-269.0;170.0;1018.0;171;433.0;72;80;636;80;20
-154.0;-40.0;1027.0;165;412.0;16;134;674;134;60
-14.0;-146.0;1135.0;?;354.0;63;-7;593;-7;78
?;-137.0;1248.0;103;388.0;-1;-177;?;-177;?
219.0;-220.0;1258.0;-898;486.0;?;?;527;-485;146
337.0;-310.0;1117.0;-627;545.0;253;-1425;476;-1425;306
475.0;-393.0;780.0;2332;460.0;-933;-2095;1915;-2095;401
627.0;?;715.0;1405;393.0;-1810;-2049;2907;-2049;267
?;-731.0;1001.0;-566;359.0;-765;-1724;2167;-1724;373
852.0;-723.0;1243.0;205;278.0;735;?;857;-1380;629
?;-718.0;972.0;-3;?;1093;-869;179;-869;532
591.0;-800.0;742.0;-63;296.0;822;-800;432;-800;519
?;-517.0;686.0;65;?;809;-1029;475;-1029;?
-73.0;-63.0;826.0;-59;395.0;458;332;632;332;318
-345.0;122.0;?;50;?;319;959;625;959;151
-514.0;47.0;897.0;-33;357.0;?;1459;855;1459;184
-497.0;0.0;842.0;0;307.0;?;?;1397;2922;336
-528.0;135.0;775.0;11;289.0;-785;2947;1356;2947;397
-545.0;287.0;?;2;233.0;-976;2677;?;2677;-167
-597.0;390.0;816.0;22;279.0;-1232;1232;?;1232;-247
-611.0;396.0;889.0;-13;300.0;1640;1329;2496;1329;-610
-570.0;310.0;?;-78;255.0;1602;412;1307;412;-961
-402.0;?;?;?;230.0;-1619;-4668;-1140;-4668;-504
-363.0;273.0;1908.0;-113;249.0;?;-4625;-431;-4625;?
-441.0;255.0;1318.0;-145;324.0;448;-879;705;-879;-1093
-471.0;359.0;751.0;74;424.0;-456;131;606;?;-1073
-453.0;379.0;1060.0;?;536.0;115;?;?;-145;-850
-444.0;392.0;1155.0;114;?;?;-88;692;-88;-87
-261.0;386.0;998.0;-144;600.0;12;?;697;34;11
-92.0;376.0;1024.0;-127;694.0;?;27;?;27;-9
?;146.0;?;-125;703.0;-35;27;680;27;47
-405.0;148.0;?;-206;564.0;42;19;?;19;-2
-611.0;62.0;940.0;-337;492.0;-5;30;689;30;30
-691.0;-21.0;961.0;-283;433.0;12;23;693;?;16
-878.0;-184.0;976.0;-127;445.0;11;25;693;25;18
-734.0;-237.0;933.0;-170;477.0;10;28;693;28;21
-455.0;-171.0;913.0;-38;466.0;10;27;692;27;18
-456.0;-186.0;992.0;?;481.0;10;25;692;25;?
-478.0;-168.0;1034.0;105;541.0;10;26;692;26;?
-539.0;-220.0;1032.0;488;524.0;10;25;693;25;?
-547.0;-128.0;1029.0;537;516.0;?;26;693;26;19
-215.0;-46.0;986.0;544;513.0;?;?;692;26;?
-74.0;-142.0;992.0;407;591.0;10;30;692;?;19
-185.0;-373.0;1005.0;309;589.0;9;21;693;21;18
51.0;-242.0;?;510;602.0;11;31;692;31;21
182.0;-144.0;?;557;?;19;-12;693;?;33
-168.0;-90.0;?;625;603.0;19;-15;693;-15;33
-472.0;-138.0;968.0;700;571.0;16;40;691;?;26
-613.0;-10.0;824.0;407;544.0;26;-101;693;?;43
-679.0;176.0;906.0;174;450.0;17;54;?;54;12
-637.0;263.0;1082.0;125;?;29;-157;693;-157;49
-583.0;337.0;1116.0;5;408.0;20;6;682;6;22
-526.0;238.0;1038.0;8;389.0;?;?;675;?;7
-310.0;-27.0;958.0;38;350.0;49;-2205;838;-2205;240
78.0;-318.0;922.0;29;348.0;-26;-3298;934;-3298;214
240.0;-598.0;841.0;57;345.0;?;?;845;-2662;420
279.0;-584.0;848.0;56;308.0;363;-2222;748;-2222;621
200.0;-514.0;869.0;59;267.0;329;-1951;739;-1951;567
211.0;-525.0;869.0;61;275.0;342;-2035;747;-2035;612
286.0;?;861.0;46;236.0;68;-777;?;?;-157
458.0;-282.0;868.0;?;229.0;-142;-620;?;-620;-579
619.0;-79.0;898.0;48;259.0;-24;-1434;591;-1434;-193
?;66.0;916.0;36;311.0;-13;-1250;634;-1250;-140
?;-503.0;978.0;24;410.0;?;-36;677;-36;13
-117.0;-428.0;995.0;18;368.0;23;-12;661;?;5
117.0;-352.0;973.0;16;356.0;20;-4;673;-4;12
355.0;-276.0;984.0;7;430.0;?;-9;683;-9;21
482.0;-286.0;?;2;456.0;12;-7;684;-7;23
558.0;-291.0;?;14;448.0;17;-23;692;?;10
579.0;-287.0;913.0;5;488.0;14;-6;?;?;24
495.0;-228.0;?;-6;504.0;21;13;658;?;44
390.0;-206.0;1007.0;-3;519.0;54;-47;644;-47;45
289.0;-123.0;927.0;-20;?;31;?;647;-51;17
228.0;-83.0;850.0;-18;570.0;-6;29;657;29;-31
197.0;-1.0;814.0;2;571.0;-9;-45;653;-45;109
109.0;61.0;1000.0;-2;449.0;-55;-5;699;-5;12
1.0;95.0;999.0;-8;423.0;-156;-396;720;-396;179
-111.0;?;1080.0;-8;422.0;-79;?;463;-422;?
-234.0;150.0;1020.0;-4;458.0;?;1404;166;1404;411
?;155.0;947.0;-7;426.0;174;?;167;2202;1
?;230.0;908.0;-28;442.0;186;1506;258;1506;220
-75.0;356.0;892.0;-24;471.0;-77;1134;644;1134;296
83.0;397.0;838.0;-18;404.0;-270;1313;1093;1313;594
179.0;460.0;829.0;-21;399.0;270;1717;907;1717;?
181.0;494.0;753.0;13;399.0;416;1704;902;1704;428
207.0;547.0;719.0;20;400.0;243;?;1235;2358;204
133.0;364.0;962.0;33;439.0;384;925;761;?;358
147.0;270.0;1039.0;39;513.0;260;-895;307;-895;290
112.0;150.0;947.0;-25;487.0;17;160;581;160;128
?;189.0;923.0;-32;499.0;3;53;666;?;186
35.0;?;899.0;0;631.0;?;-343;688;-343;54
-78.0;70.0;942.0;-1;700.0;-5;7;730;?;-12
-131.0;263.0;860.0;-8;662.0;24;-130;660;-130;40
?;483.0;893.0;-6;644.0;8;-52;688;-52;7
-385.0;404.0;851.0;-6;730.0;16;-73;?;-73;57
-482.0;?;908.0;-24;728.0;23;-134;664;?;29
?;131.0;856.0;-30;742.0;20;-104;?;?;-4
-324.0;119.0;868.0;?;748.0;23;-119;659;-119;?
-195.0;?;840.0;-29;722.0;17;-106;?;-106;-6
-138.0;106.0;?;-28;?;20;-60;658;-60;3
-219.0;228.0;844.0;?;741.0;20;-36;?;-36;-7
-30.0;154.0;854.0;-29;732.0;20;-18;667;-18;-9
-12.0;109.0;846.0;-26;744.0;21;-17;663;-17;-10
-124.0;68.0;829.0;-30;746.0;24;-3;?;-3;-9
-256.0;13.0;850.0;-25;719.0;22;0;659;0;-3
-229.0;90.0;840.0;-30;743.0;19;-13;662;-13;-13
-46.0;41.0;836.0;-30;748.0;18;23;662;23;-9
-163.0;?;801.0;19;759.0;15;4;665;4;1
-454.0;-167.0;808.0;36;745.0;17;-49;662;?;-4
-521.0;-213.0;775.0;10;?;19;-25;663;-25;-4
-423.0;-287.0;811.0;23;714.0;21;-5;661;-5;-5
-465.0;-338.0;843.0;33;714.0;26;-2;654;-2;-12
?;-284.0;835.0;17;703.0;25;41;657;41;-8
-711.0;-127.0;825.0;16;729.0;25;?;658;53;-6
-547.0;73.0;819.0;14;724.0;21;15;660;15;-11
-366.0;182.0;816.0;31;742.0;19;-36;661;-36;-16
-281.0;210.0;796.0;39;722.0;19;-7;660;-7;-15
84.0;227.0;789.0;7;713.0;14;?;666;34;-12
325.0;105.0;815.0;-1;714.0;20;-11;661;-11;-10
379.0;62.0;823.0;0;720.0;28;-2;656;?;?
309.0;107.0;810.0;3;699.0;22;-10;?;-10;-10
?;?;850.0;6;705.0;16;-45;664;-45;-13
592.0;227.0;809.0;0;683.0;18;-31;663;-31;-12
696.0;?;826.0;2;703.0;17;-36;664;-36;-12
628.0;202.0;836.0;4;728.0;17;-37;664;-37;-12
491.0;111.0;801.0;6;736.0;?;-34;663;-34;-12
350.0;0.0;?;2;708.0;17;-37;663;-37;-12
151.0;?;824.0;-3;713.0;17;-34;663;-34;-12
-120.0;-349.0;821.0;-1;682.0;17;-36;664;-36;?
-332.0;?;837.0;-2;682.0;17;-35;664;-35;-12
-553.0;-506.0;839.0;-1;?;19;?;664;-27;-10
-529.0;-601.0;841.0;0;731.0;?;-24;663;-24;-10
-463.0;-654.0;833.0;2;702.0;19;-26;663;-26;-10
-463.0;-650.0;?;5;676.0;19;-24;663;-24;?
-508.0;-843.0;831.0;2;697.0;19;-26;664;-26;-10
-490.0;-964.0;822.0;2;701.0;19;-25;664;-25;?
-390.0;-894.0;820.0;2;695.0;19;-24;663;-24;-10
-370.0;?;?;-1;703.0;19;-28;663;?;-10
-283.0;-858.0;842.0;1;691.0;19;-21;663;-21;-10
?;-826.0;857.0;-4;721.0;19;?;664;-31;-9
-178.0;?;842.0;-7;717.0;19;-18;?;-18;-10
-287.0;-679.0;845.0;-2;676.0;22;?;660;34;-13
?;-622.0;871.0;-2;724.0;22;40;659;?;-13
-49.0;-547.0;931.0;2;748.0;22;35;659;35;-13
76.0;-439.0;923.0;-6;711.0;21;36;659;36;-12
-483.0;138.0;768.0;-5;274.0;-48;-512;604;-512;-184
-434.0;177.0;782.0;-5;223.0;-29;-906;643;-906;-54
-411.0;?;?;-5;?;29;-1011;659;-1011;-11
-348.0;106.0;836.0;-4;186.0;100;-913;624;-913;81
-234.0;109.0;828.0;-6;144.0;82;-673;618;-673;97
-126.0;137.0;?;-4;154.0;163;-425;608;-425;267
-110.0;130.0;802.0;-3;121.0;163;-282;579;?;196
-48.0;104.0;?;-3;159.0;-224;846;863;846;-75
35.0;94.0;864.0;7;?;-449;?;?;1506;215
106.0;102.0;896.0;0;135.0;-174;564;?;564;?
173.0;88.0;958.0;-20;176.0;?;177;632;177;-198
166.0;83.0;1105.0;-10;192.0;?;456;822;456;189
201.0;?;974.0;-13;190.0;16;144;669;144;-1
206.0;-11.0;717.0;-16;188.0;33;31;626;31;-20
246.0;-45.0;862.0;2;284.0;15;97;681;97;52
314.0;-98.0;1022.0;-61;380.0;17;-12;653;-12;-9
315.0;-123.0;1018.0;-85;341.0;12;8;676;8;38
321.0;-183.0;?;49;330.0;?;33;?;33;9
194.0;-261.0;983.0;88;306.0;25;-4;659;-4;19
?;-185.0;942.0;247;353.0;26;?;?;-36;22
184.0;-68.0;958.0;778;371.0;18;-20;663;-20;10
?;-142.0;1021.0;975;368.0;15;-28;666;-28;23
?;-151.0;1024.0;861;362.0;11;-49;664;-49;19
348.0;-167.0;1003.0;180;402.0;13;-30;667;-30;8
307.0;-138.0;986.0;-737;420.0;29;4;662;?;15
240.0;-95.0;978.0;-780;406.0;26;-12;664;-12;15
?;-34.0;946.0;-819;363.0;16;?;666;-59;7
83.0;-41.0;970.0;-428;341.0;?;-23;667;-23;5
27.0;-17.0;963.0;?;180.0;16;20;?;20;9
-101.0;4.0;987.0;-30;145.0;14;3;672;3;16
-142.0;-29.0;988.0;13;254.0;18;-4;669;-4;14
-193.0;-128.0;?;?;417.0;22;-24;668;-24;7
-167.0;-144.0;956.0;-33;288.0;27;-12;664;-12;12
-141.0;-151.0;943.0;-20;199.0;16;-11;673;-11;?
-122.0;-150.0;933.0;-33;253.0;13;-25;672;-25;6
-120.0;?;?;-13;239.0;22;-3;664;-3;0
-131.0;?;969.0;-13;195.0;8;5;679;5;6
-130.0;-127.0;922.0;?;190.0;7;15;681;15;?
-127.0;-89.0;908.0;-6;225.0;20;5;668;5;?
-79.0;-67.0;939.0;-27;322.0;13;-8;672;-8;13
-63.0;?;985.0;-2;?;24;-4;665;?;16
-129.0;-21.0;936.0;-21;262.0;36;-4;?;-4;10
-127.0;-96.0;912.0;-26;177.0;18;13;669;13;?
-77.0;-209.0;928.0;29;187.0;23;25;664;25;22
33.0;-123.0;985.0;-112;195.0;26;32;666;32;?
157.0;2.0;1036.0;230;203.0;?;51;667;51;4
130.0;147.0;1023.0;496;228.0;22;8;664;8;8
120.0;210.0;998.0;44;303.0;16;-12;673;-12;22
162.0;252.0;948.0;-45;436.0;14;42;672;42;22
?;256.0;985.0;4;?;13;6;671;6;19
267.0;288.0;1036.0;-57;242.0;22;-21;668;-21;?
266.0;341.0;1037.0;-21;?;24;1;665;1;25
274.0;359.0;1026.0;-103;300.0;?;?;673;-22;22
?;?;1006.0;-79;274.0;9;-36;677;-36;?
309.0;520.0;1013.0;-60;240.0;11;-61;672;-61;14
329.0;589.0;1024.0;-277;265.0;19;-94;652;?;14
330.0;723.0;1044.0;-386;?;21;-131;649;?;?
?;719.0;1052.0;-346;212.0;12;?;662;-121;-7
368.0;758.0;1039.0;-306;?;17;-138;?;-138;?
379.0;821.0;1036.0;352;253.0;17;-137;639;-137;?
442.0;866.0;?;635;306.0;22;-139;633;-139;-13
526.0;872.0;1003.0;?;332.0;22;-232;652;-232;5
588.0;824.0;?;-662;316.0;-34;-193;694;-193;-54
660.0;815.0;1044.0;396;295.0;?;-424;667;-424;62
665.0;798.0;1055.0;119;285.0;-108;?;776;-121;110
635.0;758.0;1056.0;-527;279.0;-270;1110;913;1110;-16
590.0;746.0;1094.0;-210;180.0;?;1897;834;1897;337
597.0;654.0;978.0;74;108.0;-28;3201;?;3201;806
566.0;638.0;878.0;38;126.0;108;?;1175;5268;998
?;647.0;942.0;42;199.0;363;6188;1191;6188;895
418.0;646.0;?;?;?;?;6601;1364;6601;1057
253.0;?;1034.0;58;?;561;6562;1346;6562;?
42.0;451.0;929.0;57;162.0;-113;4600;?;4600;17
-58.0;360.0;808.0;27;154.0;-253;?;564;2444;-255
-43.0;446.0;851.0;31;149.0;54;1269;399;1269;140
