Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
12.0;-124;-67;98;332.0;154.0;-124.0;-267;-98;1364.0;-67;-23
-31.0;-29;-104;95;320.0;140.0;-54.0;-213;-95;1365.0;-103;-23
-8.0;?;-65;70;310.0;126.0;-82.0;-232;-70;1372.0;-65;-23
111.0;?;-85;101;199.0;105.0;37.0;-256;-101;1373.0;-85;-23
116.0;-233;-99;80;161.0;83.0;-18.0;-228;-80;1380.0;-99;-23
7.0;-180;-92;388;149.0;64.0;22.0;-181;-388;1378.0;?;-24
-3.0;341;?;302;107.0;51.0;?;-200;-302;1382.0;-131;-25
225.0;427;-308;995;49.0;34.0;-12.0;-120;-995;1382.0;-308;-27
144.0;-1136;-478;2136;24.0;18.0;74.0;-167;-2136;1384.0;-478;-30
-14.0;71;-517;3606;49.0;5.0;?;-135;-3606;1388.0;-517;-36
-77.0;3945;-407;7033;?;-14.0;21.0;590;-7033;1388.0;-407;?
-95.0;896;590;?;178.0;-23.0;-455.0;529;-8447;1391.0;?;-59
?;-1724;1564;?;60.0;-42.0;-95.0;-424;-10174;1388.0;1564;-71
231.0;800;305;7311;103.0;-55.0;663.0;642;-7311;1387.0;305;-81
?;209;-1270;-2028;308.0;-73.0;-394.0;1848;2028;1384.0;-1270;-82
181.0;-155;-1390;-3697;?;?;-911.0;?;3697;1382.0;-1390;-82
98.0;180;-1480;-2728;442.0;-87.0;-534.0;?;2728;1375.0;-1480;-82
-127.0;-188;-82;?;373.0;-85.0;-261.0;888;4486;1372.0;-82;-76
181.0;108;-3442;-305;30.0;-73.0;?;-576;305;1158.0;?;0
394.0;29;4214;3743;60.0;-66.0;1206.0;559;-3743;1170.0;4214;?
111.0;134;798;4000;107.0;-59.0;474.0;-3451;-4000;1188.0;798;-15
197.0;64;?;2418;80.0;-55.0;-362.0;?;-2418;1197.0;1089;-24
383.0;884;1251;798;46.0;-48.0;-1567.0;?;-798;1212.0;?;-27
253.0;978;-129;55;220.0;-44.0;282.0;-551;-55;1225.0;-129;?
136.0;?;395;331;304.0;-36.0;448.0;?;?;1237.0;395;-28
66.0;166;-185;164;?;-23.0;-742.0;-214;-164;?;-185;-28
-1.0;79;-90;122;444.0;-18.0;?;-80;?;1251.0;-90;-28
-42.0;52;36;123;311.0;-22.0;?;-84;?;1259.0;36;?
10.0;152;?;82;250.0;-37.0;-172.0;-182;-82;?;-92;-29
92.0;55;-35;?;201.0;-48.0;-143.0;-90;-97;1271.0;-35;-29
116.0;-72;-69;136;136.0;-64.0;-62.0;-163;-136;1272.0;-69;-29
-8.0;-280;-48;?;141.0;-82.0;-86.0;-91;-130;1275.0;-48;-29
?;?;1;?;126.0;-90.0;7.0;-67;-183;1280.0;1;-29
-53.0;38;-99;676;90.0;-102.0;325.0;-91;-676;1282.0;?;-31
160.0;-1106;-508;1458;44.0;-113.0;156.0;-23;-1458;1287.0;-508;-32
126.0;-1964;-342;?;44.0;-130.0;101.0;-214;?;1290.0;-342;-37
178.0;3366;-365;5839;60.0;-142.0;-18.0;689;-5839;1298.0;-365;-46
81.0;2823;?;8180;120.0;-159.0;-33.0;1263;-8180;1297.0;539;-61
-6.0;?;?;?;183.0;-174.0;-519.0;656;-8642;1304.0;?;-76
144.0;-823;-375;7478;96.0;-186.0;156.0;?;-7478;1301.0;-375;-78
190.0;1390;-785;354;263.0;-199.0;446.0;2124;-354;1305.0;-785;?
53.0;-578;-381;-4067;?;-209.0;-604.0;833;4067;1304.0;-381;-73
36.0;469;-1091;-3252;407.0;-217.0;-997.0;550;?;1303.0;-1091;-74
-86.0;-17;?;-4217;344.0;-221.0;-394.0;685;4217;1303.0;-872;-73
-193.0;33;-637;-4735;369.0;-222.0;-431.0;560;4735;?;-637;-70
-228.0;223;-935;-5031;254.0;-215.0;-473.0;451;5031;1310.0;-935;-64
-223.0;3;-1868;-5126;184.0;-214.0;-481.0;?;5126;?;-1868;?
-153.0;146;-1015;-5288;127.0;-202.0;-501.0;272;5288;1316.0;-1015;-43
-174.0;53;?;-4974;106.0;-187.0;-464.0;?;4974;1314.0;-1087;-32
-173.0;?;53;-5968;?;-176.0;-543.0;-2175;5968;1318.0;53;?
-3.0;139;?;-7216;?;-166.0;-318.0;-2967;7216;1323.0;778;-11
97.0;227;?;-2711;60.0;-160.0;?;-2559;2711;1328.0;-4182;0
165.0;228;-606;1419;45.0;-150.0;-177.0;?;-1419;1334.0;-606;1
515.0;?;3908;4095;102.0;-136.0;?;?;-4095;1334.0;3908;-6
448.0;-32;1447;5949;138.0;-126.0;567.0;?;-5949;?;?;-14
182.0;80;1847;3093;157.0;-119.0;-63.0;1190;-3093;1344.0;1847;-24
309.0;265;899;689;96.0;?;-1363.0;993;-689;1352.0;899;-27
?;300;-42;255;367.0;-82.0;-290.0;-382;-255;1356.0;-42;-27
9.0;202;230;133;399.0;-63.0;252.0;60;-133;1360.0;230;-28
-29.0;150;-215;192;571.0;-48.0;-741.0;-280;-192;1363.0;-215;-28
-36.0;68;11;59;428.0;-40.0;-368.0;-64;-59;?;11;?
-75.0;18;-52;71;355.0;-47.0;-110.0;-150;-71;1369.0;-52;-28
-77.0;71;-94;112;313.0;-69.0;89.0;-145;-112;1370.0;-94;-28
7.0;52;-74;105;259.0;-85.0;-96.0;-111;-105;1377.0;-74;?
?;-95;-12;101;198.0;?;-68.0;-132;-101;?;-12;-29
94.0;-258;-114;130;154.0;-125.0;-33.0;-107;?;1380.0;-114;-29
15.0;-180;?;378;152.0;?;-33.0;-71;-378;1380.0;9;-30
62.0;-393;-79;651;108.0;-162.0;169.0;-47;-651;1385.0;-79;?
97.0;-548;-374;1359;56.0;-183.0;?;-68;-1359;1388.0;-374;-34
-9.0;1910;-220;3056;68.0;-201.0;105.0;206;-3056;?;-220;?
50.0;3916;-921;4744;111.0;-208.0;46.0;328;-4744;1396.0;?;-45
42.0;-1206;510;7458;83.0;-227.0;-85.0;256;-7458;1399.0;510;-58
?;-3733;2187;9799;146.0;-242.0;-444.0;440;-9799;1405.0;2187;?
90.0;518;30;7450;65.0;-254.0;214.0;1850;-7450;1405.0;30;-76
207.0;582;-1054;1618;271.0;-269.0;468.0;3058;-1618;1411.0;-1054;-70
163.0;?;-1121;-2678;397.0;-284.0;-162.0;?;2678;1412.0;-1121;-69
69.0;373;?;-3494;475.0;?;-937.0;388;3494;1416.0;-1899;-69
-6.0;-35;-1198;-3671;323.0;-291.0;-448.0;1041;3671;1418.0;-1198;-68
-86.0;183;118;-4830;355.0;-285.0;-311.0;669;4830;1419.0;118;-67
-144.0;134;-645;-4912;269.0;-269.0;-434.0;381;4912;1423.0;-645;-63
-152.0;89;-1547;-5074;211.0;-262.0;-503.0;298;5074;1427.0;-1547;-56
-132.0;162;-260;-5886;?;-241.0;-451.0;104;5886;1432.0;-260;?
-85.0;59;-611;-4817;125.0;?;-517.0;-439;4817;1432.0;-611;-36
-10.0;?;1282;-6876;105.0;-205.0;-258.0;-1758;6876;1436.0;?;-27
305.0;?;-1846;-6459;90.0;-187.0;-446.0;-3094;6459;1439.0;-1846;?
253.0;?;-6902;-1081;49.0;-169.0;416.0;-2928;1081;1448.0;-6902;-2
29.0;108;2460;-119;70.0;-153.0;-1474.0;-1347;119;1454.0;2460;-4
?;50;4956;4714;84.0;-142.0;?;-984;-4714;1460.0;4956;-10
299.0;181;-999;7591;56.0;-129.0;1411.0;-1700;?;1465.0;-999;?
60.0;-57;48;2699;?;-114.0;-46.0;-1394;-2699;1469.0;48;-25
151.0;217;735;866;82.0;-98.0;-1302.0;-556;-866;1477.0;735;-29
85.0;844;367;285;200.0;-85.0;-1238.0;-252;-285;?;367;-30
?;230;120;-18;339.0;-70.0;?;-158;?;?;120;-30
36.0;-41;?;234;487.0;-64.0;-371.0;-138;-234;1469.0;-169;-31
-10.0;137;-29;32;456.0;?;-499.0;-148;?;1467.0;-29;?
-80.0;11;-70;114;303.0;-84.0;-2.0;-117;-114;1462.0;-70;-31
-104.0;207;-55;135;289.0;-124.0;11.0;-147;-135;1452.0;-55;-31
-42.0;280;-49;156;265.0;-160.0;-158.0;-148;-156;1443.0;?;-32
73.0;245;-37;105;?;?;-28.0;-145;-105;1433.0;-37;-32
9.0;205;-77;?;436.0;?;?;-66;-25;1141.0;-77;-33
11.0;221;-10;221;520.0;?;-775.0;-189;-221;1136.0;-10;-33
-9.0;?;-89;?;361.0;-210.0;?;-66;48;1130.0;-89;?
-49.0;318;?;110;?;-227.0;-26.0;-146;-110;1117.0;-87;-33
19.0;458;-57;46;343.0;-250.0;-188.0;?;-46;1103.0;?;-33
114.0;372;-42;60;231.0;-275.0;-62.0;-107;-60;1094.0;?;-33
145.0;?;-115;145;165.0;-297.0;24.0;-101;?;1084.0;-115;-33
?;-222;?;?;158.0;-322.0;?;?;-153;1072.0;-28;-34
?;?;1;208;143.0;-326.0;268.0;-18;-208;1068.0;1;-34
114.0;-800;-55;430;?;-342.0;53.0;-48;-430;1056.0;-55;?
116.0;-914;-134;488;79.0;-349.0;76.0;39;-488;1051.0;-134;-35
-31.0;-946;?;1037;91.0;-360.0;29.0;77;-1037;1041.0;-319;-37
66.0;612;-211;3619;97.0;-365.0;-41.0;?;?;?;-211;-43
-22.0;833;588;7063;125.0;-366.0;-336.0;1006;-7063;1024.0;588;-53
-6.0;-688;1922;8179;142.0;-372.0;-515.0;?;-8179;1016.0;1922;-67
76.0;-683;1674;6782;141.0;?;744.0;926;-6782;1010.0;1674;-74
212.0;108;?;2535;198.0;-374.0;99.0;2501;?;1002.0;7;-70
155.0;?;-456;-2132;327.0;-368.0;-721.0;1071;2132;994.0;?;-68
139.0;125;?;?;410.0;-362.0;-680.0;470;2678;987.0;-483;-68
48.0;166;-247;-2835;344.0;-349.0;-165.0;1031;2835;985.0;-247;-67
-91.0;96;553;-4243;384.0;?;-385.0;648;?;980.0;553;-68
6.0;142;747;-4890;299.0;?;-423.0;?;4890;980.0;747;-64
108.0;129;-47;?;216.0;-289.0;-480.0;275;5104;978.0;-47;-59
-118.0;114;-262;-5135;174.0;-269.0;-449.0;128;5135;978.0;-262;-53
-31.0;168;712;-5290;159.0;?;-565.0;-434;5290;978.0;712;-43
?;86;536;-4531;110.0;-220.0;-409.0;-1524;4531;975.0;536;-34
-24.0;118;?;?;116.0;-195.0;-357.0;-2901;6298;977.0;-129;-26
208.0;108;-2674;-5037;88.0;?;-75.0;-3999;5037;973.0;-2674;?
45.0;155;-774;504;60.0;?;-569.0;-1736;-504;?;-774;-7
90.0;239;7142;1981;93.0;-135.0;?;?;-1981;976.0;?;-10
483.0;-104;5182;5059;125.0;-117.0;279.0;-1515;-5059;975.0;5182;-16
207.0;65;359;6140;164.0;-102.0;-53.0;-2115;-6140;970.0;359;-24
105.0;210;1053;2130;178.0;-82.0;-1594.0;?;-2130;?;1053;-30
196.0;822;412;521;207.0;?;?;-304;-521;961.0;412;-33
161.0;2105;67;202;310.0;-38.0;-573.0;-207;-202;951.0;?;-33
102.0;1470;36;73;390.0;-17.0;-744.0;-76;-73;943.0;36;?
-31.0;428;-126;144;481.0;7.0;-362.0;-195;-144;928.0;-126;-34
9.0;418;-32;113;419.0;25.0;149.0;-88;-113;?;-32;-34
-92.0;520;-122;152;320.0;28.0;-221.0;-164;-152;912.0;-122;-34
?;577;-79;164;323.0;22.0;-166.0;-127;-164;?;-79;-35
48.0;585;-104;209;290.0;16.0;-7.0;-134;-209;890.0;-104;-35
192.0;?;-121;179;206.0;10.0;-50.0;-127;-179;879.0;?;?
?;-124;-108;?;179.0;11.0;-58.0;-103;-267;871.0;-108;-36
113.0;-496;-179;416;166.0;10.0;212.0;?;-416;?;-179;-37
85.0;-1336;-223;456;147.0;13.0;?;-54;-456;853.0;-223;-38
66.0;-1906;-313;768;136.0;15.0;143.0;98;-768;843.0;-313;-40
?;-1707;-255;906;92.0;16.0;7.0;68;?;837.0;-255;-40
37.0;-1430;-222;1083;76.0;23.0;-94.0;18;-1083;829.0;?;-41
184.0;249;-368;3648;49.0;31.0;-200.0;307;-3648;820.0;-368;?
?;745;1124;7205;102.0;39.0;-263.0;213;-7205;813.0;1124;-61
10.0;-247;2330;7029;171.0;?;604.0;-33;-7029;803.0;2330;-71
-35.0;58;1716;5982;206.0;63.0;83.0;1092;-5982;?;1716;-73
3.0;?;783;4236;358.0;77.0;-624.0;1880;-4236;779.0;783;-71
59.0;56;-1290;-1228;365.0;94.0;-592.0;864;1228;769.0;-1290;-66
96.0;113;-2085;-2812;397.0;112.0;-149.0;?;2812;754.0;-2085;-64
81.0;83;-728;-2631;373.0;?;-307.0;?;2631;?;-728;-63
14.0;107;?;-4045;377.0;?;-367.0;401;4045;731.0;-302;-61
-5.0;?;-1282;-3990;325.0;135.0;-357.0;469;3990;719.0;?;-59
-76.0;104;-1800;-4445;242.0;136.0;-375.0;361;4445;708.0;-1800;-55
-83.0;87;-1200;-4531;227.0;125.0;-417.0;2;4531;699.0;-1200;-47
-54.0;96;-480;-4782;170.0;115.0;-443.0;-92;4782;690.0;-480;?
-38.0;78;-176;-4313;184.0;91.0;-373.0;-1461;4313;682.0;?;-33
-6.0;120;-114;-5101;159.0;67.0;?;-3085;5101;673.0;-114;-23
58.0;127;?;-4733;133.0;38.0;-928.0;?;4733;663.0;-2101;-14
6.0;189;-1268;?;70.0;1.0;1772.0;-2007;-1000;658.0;-1268;-7
272.0;317;4311;4169;100.0;-35.0;439.0;?;-4169;650.0;4311;?
563.0;-1;?;5362;91.0;-78.0;-697.0;?;-5362;646.0;3053;-19
394.0;237;161;4616;111.0;-116.0;-1123.0;-1369;-4616;?;161;-27
?;?;1707;1199;195.0;-151.0;-983.0;-382;-1199;?;1707;-33
365.0;823;799;345;183.0;-183.0;951.0;?;-345;624.0;799;-34
80.0;2536;76;171;310.0;-213.0;-707.0;-194;-171;?;?;-34
-39.0;?;?;17;370.0;-231.0;-198.0;-74;-17;611.0;123;-35
-2.0;560;-195;234;549.0;-244.0;75.0;-197;-234;598.0;-195;-35
-55.0;904;-3;55;335.0;-253.0;-167.0;-116;-55;587.0;?;-35
-121.0;?;-80;142;291.0;-253.0;-150.0;-147;-142;576.0;-80;-35
-51.0;619;-55;176;301.0;-253.0;52.0;-147;-176;567.0;-55;-36
-59.0;480;-12;122;239.0;-243.0;-97.0;-140;-122;?;-12;-36
20.0;387;-8;256;192.0;?;-31.0;-138;-256;553.0;-8;-36
47.0;-743;-132;?;114.0;?;61.0;-98;?;?;-132;-36
?;-1154;-32;654;115.0;-241.0;-36.0;-134;-654;531.0;?;-39
132.0;-2501;?;653;100.0;-241.0;-50.0;2;-653;521.0;-226;-39
198.0;?;-285;1320;73.0;-249.0;166.0;160;?;?;-285;-41
24.0;562;-28;-3;402.0;534.0;90.0;30;3;187.0;-28;-35
62.0;747;?;-13;316.0;?;81.0;-61;13;179.0;?;-35
77.0;160;16;-22;?;577.0;-5.0;4;22;176.0;16;-35
66.0;?;69;17;253.0;602.0;-67.0;?;-17;176.0;69;-35
67.0;-296;90;?;243.0;626.0;-239.0;-19;-68;?;90;-35
33.0;-711;32;51;192.0;649.0;-650.0;48;?;173.0;32;-35
75.0;-599;47;86;140.0;665.0;-269.0;?;-86;173.0;47;-35
90.0;-1373;-46;39;128.0;688.0;411.0;16;-39;173.0;-46;-35
-6.0;?;52;203;93.0;709.0;-66.0;4;-203;?;52;-36
7.0;-1846;75;227;88.0;724.0;?;-9;-227;182.0;75;-36
19.0;-1440;?;702;56.0;736.0;-444.0;173;-702;188.0;-254;-37
-75.0;-235;-205;2460;68.0;752.0;-537.0;-81;-2460;203.0;-205;-43
76.0;397;-818;2258;93.0;754.0;-401.0;-61;-2258;216.0;-818;-42
66.0;2249;133;3570;96.0;761.0;?;-275;-3570;234.0;133;-47
75.0;3442;2319;7880;119.0;761.0;-422.0;-547;-7880;253.0;?;-67
?;233;2165;?;?;763.0;-406.0;-704;-6873;273.0;2165;-74
152.0;-749;2698;2443;191.0;756.0;-346.0;-1924;-2443;299.0;2698;-72
105.0;-66;3437;84;429.0;753.0;-420.0;-1224;-84;321.0;3437;-74
7.0;-438;?;-1325;330.0;?;-462.0;?;1325;334.0;2506;-79
-48.0;-181;2610;?;362.0;756.0;-503.0;-659;1691;344.0;2610;-81
-174.0;-304;2337;-2147;410.0;755.0;-498.0;-456;2147;349.0;2337;-82
?;-293;749;?;285.0;749.0;-501.0;-196;4359;353.0;749;-82
-131.0;-212;1117;-5211;?;743.0;?;-550;5211;360.0;1117;-70
-152.0;-287;2845;-4086;?;735.0;-360.0;-650;4086;365.0;2845;-61
-108.0;-237;4192;-3473;144.0;721.0;?;-186;3473;368.0;4192;-57
-138.0;-260;5014;-2662;144.0;708.0;358.0;845;2662;?;5014;-52
-169.0;-249;?;-2774;?;688.0;-378.0;811;2774;373.0;5159;-52
-238.0;-240;5229;-3016;148.0;663.0;-252.0;638;3016;379.0;5229;?
-303.0;-246;3593;-474;168.0;633.0;?;2375;474;391.0;3593;-48
?;-117;309;224;173.0;599.0;30.0;?;-224;398.0;?;-47
-225.0;-268;-991;-854;174.0;565.0;-473.0;1118;854;406.0;-991;-47
-198.0;?;-804;-509;147.0;525.0;3.0;1652;?;412.0;-804;-47
-286.0;-185;-818;?;141.0;?;5.0;1481;587;418.0;-818;-47
-313.0;-943;-214;-239;157.0;?;?;92;239;423.0;-214;-46
-280.0;74;30;53;221.0;404.0;-548.0;?;-53;430.0;30;-45
?;1475;-132;-92;167.0;372.0;-226.0;2;92;437.0;?;-45
-79.0;1356;29;53;?;?;-9.0;-102;-53;448.0;29;-45
61.0;986;-44;-50;176.0;312.0;-88.0;-63;50;458.0;?;-45
140.0;292;-61;-99;174.0;298.0;-124.0;-60;99;468.0;-61;-45
255.0;-328;10;-51;202.0;287.0;-81.0;-73;51;?;10;-45
251.0;-339;-46;?;242.0;278.0;-5.0;-53;128;472.0;-46;-45
151.0;?;-33;-83;220.0;265.0;-40.0;-61;83;473.0;-33;-45
33.0;-501;?;?;206.0;?;?;-67;162;481.0;?;-45
-20.0;-1217;-391;-480;?;216.0;49.0;-64;?;490.0;-391;-43
-113.0;-1922;-333;-459;99.0;185.0;?;-45;?;492.0;-333;-43
13.0;-361;?;?;110.0;147.0;-79.0;-94;134;?;?;-42
144.0;-38;194;159;114.0;104.0;-161.0;-82;-159;?;194;-42
153.0;-541;304;?;97.0;70.0;-51.0;-63;-199;497.0;304;-43
79.0;-138;?;48;90.0;35.0;-67.0;-64;-48;?;182;-43
22.0;-307;124;-63;166.0;1.0;-145.0;-41;63;?;124;-43
?;-265;117;?;214.0;-35.0;509.0;-65;108;504.0;117;-43
?;-217;60;-81;191.0;-61.0;172.0;-69;81;510.0;60;-43
35.0;-291;-25;-94;154.0;?;-417.0;-60;94;516.0;-25;-43
?;-209;-48;-126;120.0;-109.0;?;-46;126;521.0;-48;-43
57.0;-223;?;-58;92.0;-130.0;-41.0;-15;58;519.0;-35;?
24.0;-154;-26;2;?;-147.0;-450.0;-32;-2;516.0;-26;-42
65.0;-147;-8;1;?;-162.0;-590.0;-38;-1;512.0;-8;-42
85.0;-308;-11;11;83.0;-174.0;?;?;-11;511.0;-11;-42
93.0;-404;25;?;93.0;-187.0;-566.0;-30;-7;?;25;-42
107.0;-378;65;?;93.0;-198.0;?;-40;-37;507.0;65;-42
97.0;-333;47;100;74.0;-204.0;-253.0;-32;?;503.0;47;-42
114.0;-231;46;?;73.0;-202.0;-389.0;?;-73;497.0;46;-42
126.0;-148;80;17;63.0;-205.0;-334.0;-30;-17;495.0;?;-42
?;-102;80;14;39.0;-209.0;-320.0;-28;-14;491.0;80;-42
?;?;37;33;51.0;-206.0;-491.0;-32;-33;?;37;-42
98.0;-91;?;?;41.0;-204.0;-614.0;-30;-13;484.0;113;?
113.0;52;99;27;50.0;-205.0;-794.0;-35;-27;483.0;99;-42
119.0;145;80;-72;46.0;-204.0;446.0;-14;72;482.0;?;-42
79.0;-194;135;?;51.0;-205.0;45.0;-15;156;478.0;135;-42
88.0;-349;31;-38;65.0;-203.0;-760.0;-45;38;476.0;31;-42
15.0;-193;374;-279;62.0;-205.0;-706.0;17;279;477.0;374;-42
-25.0;-125;359;-443;?;-205.0;141.0;?;443;472.0;359;?
-64.0;-84;1230;-582;79.0;-209.0;?;172;582;470.0;1230;-39
-134.0;-52;2266;-1010;99.0;-213.0;-302.0;442;1010;473.0;2266;-38
-117.0;?;2631;-803;109.0;-213.0;-207.0;421;803;473.0;2631;-37
-62.0;-83;4576;-299;132.0;-224.0;-58.0;175;299;?;4576;?
-26.0;-78;2781;82;146.0;?;?;264;-82;472.0;2781;-36
-66.0;?;-332;201;189.0;-249.0;-211.0;277;-201;474.0;-332;-39
-86.0;-89;360;109;203.0;-259.0;-116.0;101;-109;477.0;360;-40
-175.0;-88;173;117;194.0;-271.0;-83.0;119;-117;476.0;173;-40
-160.0;-69;-233;-150;165.0;-280.0;4.0;84;150;478.0;-233;-42
-104.0;?;285;-532;124.0;-287.0;?;57;532;?;285;-43
-9.0;-89;400;-706;94.0;-295.0;310.0;37;706;476.0;400;-41
50.0;-74;?;-963;106.0;-299.0;61.0;-69;963;476.0;350;-39
68.0;?;353;-1090;114.0;-307.0;-83.0;-105;1090;475.0;353;-38
31.0;-72;?;-915;117.0;-315.0;-81.0;-149;915;476.0;360;-35
-11.0;-55;648;-550;115.0;-321.0;-109.0;-173;550;479.0;648;-33
-93.0;-53;1063;-211;104.0;-329.0;?;-148;211;480.0;1063;?
-109.0;-43;94;?;85.0;-339.0;-118.0;-177;926;483.0;94;-31
-85.0;-42;-662;-1260;74.0;-349.0;-63.0;-81;1260;?;-662;-30
-36.0;-57;?;-1243;59.0;?;-12.0;-270;1243;494.0;-603;-29
-13.0;?;-894;-1472;?;-375.0;-33.0;?;1472;502.0;-894;-24
-16.0;-84;-856;-1288;49.0;?;-35.0;-805;1288;508.0;-856;?
37.0;-87;-1147;-2068;59.0;-392.0;?;?;2068;514.0;-1147;-22
39.0;?;?;26;43.0;-402.0;15.0;-234;-26;520.0;-189;-23
130.0;?;1366;3409;60.0;-404.0;19.0;?;-3409;529.0;1366;-26
?;-161;967;2484;53.0;-405.0;-51.0;155;-2484;537.0;967;-26
201.0;-259;448;897;57.0;-409.0;-28.0;-74;-897;545.0;448;-32
145.0;-291;266;428;84.0;-404.0;-28.0;-142;-428;553.0;266;-33
62.0;-167;120;244;231.0;-400.0;-35.0;-20;-244;560.0;120;-33
42.0;-10;99;254;315.0;-394.0;-41.0;98;-254;569.0;99;-34
16.0;?;18;175;370.0;-384.0;-61.0;64;-175;576.0;18;-34
110.0;-328;37;141;305.0;-375.0;-46.0;69;-141;585.0;37;-35
77.0;-312;3;95;?;-368.0;-70.0;72;-95;595.0;3;-35
46.0;-403;-38;78;332.0;-369.0;-30.0;?;-78;598.0;-38;-35
35.0;-392;14;72;?;-370.0;61.0;52;-72;601.0;14;-35
38.0;-582;5;39;427.0;-374.0;123.0;50;-39;603.0;5;-35
105.0;-267;-41;7;416.0;-375.0;66.0;?;-7;607.0;-41;-36
160.0;676;-5;12;330.0;-369.0;185.0;52;-12;609.0;-5;-36
148.0;922;-10;4;?;-360.0;320.0;27;-4;609.0;-10;-36
117.0;896;-46;-2;345.0;-353.0;131.0;14;2;610.0;-46;-36
76.0;576;-37;7;361.0;-341.0;-371.0;24;-7;610.0;-37;?
54.0;363;-47;-10;331.0;-328.0;-46.0;10;10;609.0;?;-36
33.0;332;-71;-36;329.0;?;-52.0;?;36;605.0;-71;?
58.0;-70;-78;-54;317.0;-304.0;?;11;54;602.0;-78;?
51.0;-91;-87;-57;295.0;-286.0;-191.0;-3;57;601.0;-87;-36
68.0;-31;-65;-15;262.0;-266.0;-71.0;12;15;595.0;-65;-36
39.0;-101;-28;?;262.0;-253.0;-186.0;19;-14;592.0;-28;-35
41.0;-81;-52;13;265.0;-241.0;-274.0;?;-13;590.0;-52;-35
40.0;-127;?;26;248.0;-230.0;-330.0;32;-26;589.0;-50;-35
70.0;-98;?;12;250.0;-220.0;-368.0;11;-12;?;-17;?
106.0;5;-43;-10;232.0;-215.0;-332.0;-6;10;585.0;-43;-36
?;123;-37;?;226.0;-207.0;-258.0;2;-2;583.0;-37;-35
116.0;229;-26;-10;228.0;-203.0;-186.0;-10;10;583.0;-26;-35
107.0;?;-38;1;225.0;-203.0;-323.0;-8;-1;582.0;-38;-36
125.0;310;-10;22;228.0;-208.0;-265.0;4;-22;?;-10;-35
144.0;440;13;2;233.0;-214.0;-54.0;-9;-2;583.0;13;-36
214.0;523;16;9;222.0;-219.0;?;-8;-9;583.0;16;-36
208.0;299;-1;15;221.0;-224.0;-188.0;-2;-15;583.0;-1;-35
125.0;114;1;32;208.0;-233.0;-36.0;3;-32;580.0;1;-36
-2.0;361;35;-24;210.0;-240.0;284.0;17;24;578.0;?;?
-43.0;438;43;39;192.0;-248.0;207.0;?;-39;571.0;43;-36
-50.0;125;53;124;159.0;-257.0;?;33;-124;564.0;53;-36
-65.0;27;64;?;118.0;?;?;47;?;560.0;?;?
-57.0;66;-29;561;142.0;-293.0;?;-36;-561;552.0;-29;-38
-23.0;78;-103;1224;137.0;-315.0;-57.0;?;-1224;550.0;?;-43
7.0;107;199;1804;191.0;-342.0;243.0;-71;-1804;543.0;?;-45
?;68;?;?;205.0;?;117.0;66;-2148;539.0;?;-49
-80.0;49;1024;2507;214.0;-378.0;65.0;221;?;539.0;1024;-55
-81.0;51;1152;2805;214.0;-392.0;61.0;233;-2805;535.0;1152;-55
-75.0;53;?;1137;203.0;?;74.0;278;-1137;534.0;624;-58
-78.0;63;?;-449;195.0;-421.0;59.0;390;?;531.0;387;-61
197.0;29;-119;-55;?;-628.0;-73.0;26;55;551.0;-119;-40
137.0;14;-28;4;237.0;-628.0;-54.0;-19;-4;555.0;?;-40
68.0;7;-22;-23;257.0;-626.0;?;-36;?;560.0;-22;-40
88.0;29;-6;?;313.0;-620.0;-58.0;7;15;569.0;-6;-40
96.0;10;-33;-5;307.0;-620.0;-76.0;-39;5;574.0;?;-40
30.0;5;-16;-38;296.0;-611.0;-66.0;-6;38;584.0;-16;-40
29.0;27;?;-35;?;-611.0;?;-19;35;590.0;-11;-40
43.0;16;-38;-64;336.0;-606.0;-47.0;-19;64;?;-38;-40
34.0;16;-47;-47;340.0;-608.0;-92.0;-18;?;604.0;-47;-40
?;9;-52;?;327.0;-607.0;-35.0;-11;38;609.0;-52;?
70.0;?;-23;-41;323.0;-604.0;-67.0;-5;41;616.0;-23;-40
?;16;-14;-32;365.0;-605.0;-135.0;-9;32;621.0;-14;-40
78.0;9;-52;-59;351.0;-604.0;-117.0;-16;?;627.0;-52;-40
167.0;9;-27;-31;386.0;-601.0;-78.0;-14;31;629.0;-27;-40
241.0;?;3;32;420.0;-598.0;-72.0;-3;-32;633.0;3;?
?;-49;4;3;393.0;-599.0;-73.0;5;-3;638.0;4;-40
157.0;-8;42;0;381.0;-595.0;-73.0;?;0;?;42;-40
93.0;107;91;28;386.0;-594.0;-142.0;-10;-28;645.0;?;-40
87.0;64;106;9;358.0;?;-200.0;-4;-9;645.0;106;-40
90.0;75;105;12;317.0;-591.0;-194.0;-5;-12;?;105;?
107.0;64;105;14;301.0;-593.0;-222.0;-5;-14;644.0;?;-40
